Orthogroup	Megachile_rotundata	Osmia_bicornis
OG0007858	XP_012153542.1	XP_029049337.1
OG0007859	XP_012137730.1	XP_029032501.1
OG0007860	XP_012139507.1	XP_029041806.1
OG0007861	XP_003702345.1	XP_029041588.1
OG0007862	XP_012139491.1, XP_012139490.1	XP_029041872.1
OG0007863	XP_012135846.1	XP_029050762.1
OG0007864	XP_003700020.1	XP_029038432.1
OG0007865	XP_012135557.1	XP_029047151.1
OG0007866	XP_012142719.1	XP_029049277.1
OG0007867	XP_012138726.1	XP_029035394.1
OG0007868	XP_003699953.1	XP_029051359.1
OG0007869	XP_012147955.1	XP_029035779.1
OG0007870	XP_012149454.1	XP_029040430.1
OG0007871	XP_003701231.1	XP_029049630.1
OG0007872	XP_012136461.1	XP_029055106.1
OG0007874	XP_003707731.1	XP_029042609.1
OG0007875	XP_012147800.1	XP_029037607.1
OG0007876	XP_012152817.1	XP_029047794.1
OG0007877	XP_012141207.1	XP_029046382.1
OG0007878	XP_012147639.1	XP_029031921.1
OG0007879	XP_012145894.1	XP_029051831.1
OG0007880	XP_003705741.1	XP_029052856.1
OG0007881	XP_003705685.1	XP_029037701.1
OG0007882	XP_012141115.1	XP_029051622.1
OG0007883	XP_003702209.1	XP_029032469.1
OG0007884	XP_012149485.1	XP_029038907.1
OG0007885	XP_003704682.1	XP_029043291.1
OG0007888	XP_003705817.2	XP_029044466.1
OG0007889	XP_012146533.1	XP_029054522.1
OG0007890	XP_012153811.1	XP_029042714.1, XP_029042643.1
OG0007891	XP_012141789.1	XP_029053962.1
OG0007892	XP_003707273.1	XP_029036344.1
OG0007893	XP_003703426.1	XP_029041123.1
OG0007894	XP_003708513.2	XP_029055566.1
OG0007896	XP_003700142.1	XP_029037262.1
OG0007897	XP_003701394.1	XP_029044389.1
OG0007898	XP_012139135.1	XP_029036571.1
OG0007899	XP_012137582.1	XP_029038498.1
OG0007900	XP_012138939.1	XP_029047504.1
OG0007901	XP_012140555.1	XP_029055679.1
OG0007902	XP_003705202.1	XP_029042052.1
OG0007903	XP_012145602.1	XP_029043878.1
OG0007904	XP_003702783.1	XP_029050602.1
OG0007905	XP_012154191.1	XP_029042318.1
OG0007907	XP_003706016.2	XP_029040087.1
OG0007910	XP_003702381.1	XP_029032979.1
OG0007911	XP_012149310.1	XP_029039718.1, XP_029039717.1
OG0007912	XP_012141692.1	XP_029042515.1
OG0007913	XP_003701123.1	XP_029046816.1
OG0007914	XP_012136369.1, XP_012136368.1	XP_029034200.1
OG0007915	XP_012140378.1	XP_029049234.1
OG0007916	XP_003707812.1	XP_029038355.1
OG0007917	XP_003700139.1	XP_029037647.1
OG0007918	XP_003706920.1	XP_029039707.1, XP_029035539.1
OG0007919	XP_003702689.1	XP_029052536.1
OG0007920	XP_003706617.1	XP_029035292.1
OG0007921	XP_012138455.1	XP_029034128.1
OG0007922	XP_012153790.1, XP_012153791.1, XP_012153792.1, XP_012153789.1	XP_029042777.1, XP_029042778.1
OG0007923	XP_003706304.2	XP_029043171.1
OG0007924	XP_012142894.1	XP_029036149.1
OG0007925	XP_012136280.1	XP_029034690.1
OG0007926	XP_012143235.1, XP_003704433.1	XP_029042586.1
OG0007927	XP_012138167.1	XP_029039421.1
OG0007928	XP_003701084.1	XP_029051134.1
OG0007930	XP_012150294.1, XP_012150295.1, XP_003707459.2	XP_029036508.1
OG0007931	XP_012148952.1, XP_003706987.1	XP_029045702.1, XP_029040426.1
OG0007932	XP_003705673.2	XP_029052137.1
OG0007933	XP_003700904.1	XP_029031969.1
OG0007934	XP_012143349.1	XP_029053275.1
OG0007935	XP_012150587.1	XP_029054843.1, XP_029054844.1, XP_029035635.1, XP_029046674.1, XP_029046673.1, XP_029035634.1, XP_029035584.1, XP_029035637.1, XP_029035630.1, XP_029035668.1, XP_029055016.1, XP_029046675.1
OG0007936	XP_012141275.1	XP_029040981.1
OG0007937	XP_012154438.1	XP_029037389.1
OG0007938	XP_003704266.2, XP_012143031.1	XP_029048587.1
OG0007939	XP_012141700.1, XP_012141701.1, XP_012141699.1, XP_003703880.2	XP_029042555.1
OG0007940	XP_003699404.2	XP_029054895.1
OG0007940	XP_012139831.1, XP_003702978.2	XP_029043490.1, XP_029043491.1
OG0007941	XP_012151189.1	XP_029042678.1
OG0007942	XP_003701470.1	XP_029056662.1
OG0007949	XP_012144276.1, XP_012152151.1	XP_029044783.1
OG0007951	XP_012149655.1	XP_029038138.1
OG0007958	XP_012134643.1	XP_029034607.1
OG0007959	XP_003699838.1	XP_029046210.1
OG0007961	XP_003705138.1	XP_029051542.1
OG0007962	XP_012135085.1	XP_029031911.1
OG0007963	XP_003705810.1	XP_029040630.1
OG0007964	XP_012142026.1	XP_029033612.1
OG0007965	XP_003699900.1	XP_029037189.1
OG0007966	XP_012148476.1, XP_003706698.1	XP_029039807.1
OG0007967	XP_012149688.1	XP_029033141.1
OG0007968	XP_003700464.1	XP_029049848.1
OG0007969	XP_012146916.1	XP_029052759.1
OG0007971	XP_003699826.1	XP_029041934.1
OG0007973	XP_012143131.1	XP_029051412.1
OG0007974	XP_012146188.1, XP_003705663.1	XP_029047241.1
OG0007975	XP_012145787.1	XP_029039400.1
OG0007976	XP_012142992.1	XP_029036071.1
OG0007977	XP_012154175.1	XP_029037704.1
OG0007981	XP_003701063.1	XP_029039947.1
OG0007982	XP_003706951.1	XP_029039936.1
OG0007983	XP_003705923.1	XP_029034713.1
OG0007984	XP_003706899.1	XP_029039945.1
OG0007985	XP_003707297.1	XP_029048152.1
OG0007986	XP_012138339.1	XP_029036225.1
OG0007987	XP_012136852.1	XP_029033055.1
OG0007988	XP_003702153.1	XP_029032595.1
OG0007989	XP_003704265.2	XP_029049946.1
OG0007990	XP_012142197.1, XP_003704026.1	XP_029032917.1
OG0007991	XP_003708451.1	XP_029047949.1
OG0007992	XP_012144118.1	XP_029047894.1
OG0007994	XP_012150841.1	XP_029052906.1
OG0007995	XP_012138183.1	XP_029047442.1
OG0007996	XP_003701322.1	XP_029038897.1
OG0007997	XP_003701833.1	XP_029036252.1
OG0007998	XP_012149966.1	XP_029036373.1, XP_029036375.1
OG0007999	XP_012138016.1	XP_029055354.1
OG0008000	XP_012134556.1	XP_029051653.1
OG0008001	XP_012147244.1	XP_029042739.1
OG0008002	XP_012149130.1	XP_029039770.1
OG0008003	XP_003700598.1	XP_029032337.1
OG0008005	XP_012135564.1	XP_029047089.1
OG0008006	XP_003705357.1	XP_029045177.1
OG0008008	XP_003702960.1	XP_029039217.1
OG0008009	XP_003707781.2	XP_029048432.1
OG0008010	XP_012139569.1, XP_003702775.1	XP_029050672.1
OG0008011	XP_003699861.2	XP_029037273.1
OG0008013	XP_003706435.1	XP_029037825.1
OG0008014	XP_003699263.2	XP_029050198.1
OG0008016	XP_003702579.1, XP_012138946.1	XP_029038572.1
OG0008018	XP_003701105.1	XP_029050837.1
OG0008019	XP_012149967.1	XP_029036388.1
OG0008020	XP_003702893.1	XP_029041791.1
OG0008021	XP_012148089.1	XP_029046066.1
OG0008023	XP_012143107.1	XP_029052392.1
OG0008024	XP_012148556.1	XP_029056374.1
OG0008025	XP_012153303.1	XP_029050046.1
OG0008026	XP_003699238.1	XP_029037616.1
OG0008028	XP_012141261.1	XP_029040968.1
OG0008030	XP_003701491.2	XP_029034296.1
OG0008031	XP_012154123.1	XP_029050995.1
OG0008032	XP_003701173.1	XP_029052321.1
OG0008033	XP_012148487.1	XP_029040069.1
OG0008035	XP_003707832.1	XP_029035609.1
OG0008036	XP_012152179.1	XP_029046114.1
OG0008037	XP_012153209.1	XP_029054644.1
OG0008037	XP_012143156.1	XP_029053462.1
OG0008039	XP_003703478.1	XP_029043752.1
OG0008040	XP_012134938.1	XP_029034564.1
OG0008041	XP_012136844.1	XP_029034292.1
OG0008042	XP_012141747.1, XP_012141759.1	XP_029051707.1
OG0008043	XP_012138860.1	XP_029044217.1
OG0008045	XP_003702506.1	XP_029044223.1
OG0008046	XP_003708605.1, XP_012153357.1	XP_029047733.1
OG0008047	XP_012142350.1	XP_029050107.1
OG0008049	XP_003704570.1, XP_012143535.1	XP_029043269.1
OG0008053	XP_003706299.1	XP_029032923.1
OG0008054	XP_012146050.1	XP_029055056.1, XP_029053135.1
OG0008055	XP_012143160.1	XP_029036047.1
OG0008056	XP_012138538.1	XP_029055639.1, XP_029055640.1
OG0008057	XP_012146917.1	XP_029052779.1
OG0008058	XP_012141651.1	XP_029037813.1
OG0008059	XP_012142023.1	XP_029032813.1
OG0008060	XP_003704708.2	XP_029051921.1
OG0008061	XP_012139864.1	XP_029043330.1
OG0008062	XP_012142855.1	XP_029036121.1
OG0008063	XP_012153774.1	XP_029037332.1
OG0008064	XP_003702930.1	XP_029050653.1
OG0008065	XP_012136434.1	XP_029031989.1
OG0008066	XP_003704358.1	XP_029044968.1
OG0008067	XP_003701422.1	XP_029044464.1
OG0008068	XP_003708549.1	XP_029047635.1
OG0008069	XP_012153773.1	XP_029037325.1
OG0008070	XP_012151390.1	XP_029042361.1
OG0008071	XP_012149986.1	XP_029048661.1
OG0008072	XP_003704121.2	XP_029033189.1
OG0008073	XP_012150608.1, XP_003707569.1	XP_029041495.1
OG0008074	XP_003702835.1	XP_029045327.1
OG0008075	XP_003702534.1	XP_029050751.1
OG0008076	XP_012145794.1	XP_029049994.1
OG0008078	XP_003706329.1	XP_029052241.1
OG0008079	XP_003700946.1	XP_029041524.1
OG0008080	XP_012143975.1	XP_029039490.1
OG0008081	XP_003708684.1	XP_029056145.1
OG0008084	XP_003705452.1	XP_029040206.1
OG0008085	XP_003699252.1	XP_029037576.1
OG0008086	XP_003701178.1	XP_029052311.1
OG0008088	XP_012141649.1	XP_029038064.1
OG0008089	XP_012154371.1	XP_029049309.1
OG0008090	XP_012145801.1	XP_029050013.1
OG0008091	XP_012149975.1	XP_029036378.1
OG0008093	XP_012145458.1	XP_029048650.1
OG0008094	XP_003706467.1	XP_029051568.1
OG0008095	XP_003701303.1, XP_012136064.1	XP_029033219.1
OG0008096	XP_012151635.1	XP_029050254.1
OG0008099	XP_003707464.1	XP_029036589.1
OG0008100	XP_012142685.1	XP_029049950.1
OG0008101	XP_012137816.1	XP_029032213.1, XP_029032221.1
OG0008102	XP_012151403.1	XP_029042429.1
OG0008103	XP_003703970.1	XP_029051731.1
OG0008104	XP_012151850.1	XP_029038693.1, XP_029038694.1
OG0008105	XP_003706656.1	XP_029048135.1
OG0008106	XP_012152772.1	XP_029046575.1
OG0008107	XP_003705083.1	XP_029034977.1
OG0008108	XP_012141474.1	XP_029047323.1
OG0008109	XP_012146814.1	XP_029036876.1
OG0008110	XP_012151197.1	XP_029038299.1
OG0008111	XP_003699266.2	XP_029046561.1
OG0008112	XP_012152957.1, XP_012153569.1, XP_012150528.1	XP_029054887.1, XP_029054362.1, XP_029053905.1, XP_029054259.1, XP_029055017.1, XP_029054440.1, XP_029053710.1, XP_029053913.1, XP_029052470.1, XP_029054557.1, XP_029054417.1
OG0008114	XP_012139460.1	XP_029041786.1
OG0008116	XP_012134617.1	XP_029041755.1
OG0008117	XP_012149459.1	XP_029045628.1
OG0008118	XP_012149327.1	XP_029039683.1
OG0008119	XP_012148572.1	XP_029039342.1
OG0008120	XP_012137758.1	XP_029032223.1
OG0008121	XP_012135731.1	XP_029046800.1
OG0008122	XP_012148781.1	XP_029039953.1
OG0008124	XP_003707145.1	XP_029039194.1
OG0008125	XP_003703523.2	XP_029043713.1
OG0008126	XP_012150968.1	XP_029035474.1
OG0008127	XP_003701290.1	XP_029041963.1
OG0008128	XP_012137025.1	XP_029049030.1
OG0008129	XP_003706312.2	XP_029052251.1
OG0008130	XP_003702386.1	XP_029043595.1
OG0008132	XP_012138627.1	XP_029044087.1
OG0008133	XP_012147128.1, XP_012147127.1	XP_029053195.1
OG0008134	XP_012135766.1	XP_029052347.1
OG0008135	XP_012145729.1	XP_029040176.1
OG0008136	XP_003706089.1	XP_029052677.1
OG0008137	XP_003701531.1	XP_029034191.1
OG0008141	XP_012148610.1	XP_029039345.1, XP_029039343.1
OG0008143	XP_012146003.1	XP_029048821.1
OG0008144	XP_012134604.1, XP_003700682.1	XP_029041725.1, XP_029041726.1
OG0008145	XP_012147347.1	XP_029047214.1
OG0008146	XP_003701697.1	XP_029033737.1
OG0008147	XP_003703541.1	XP_029038209.1
OG0008148	XP_003705395.1	XP_029042485.1
OG0008149	XP_003702556.1, XP_012138914.1	XP_029053447.1
OG0008150	XP_003702900.1	XP_029041803.1
OG0008151	XP_003701348.1	XP_029036743.1
OG0008152	XP_003707377.2	XP_029048202.1
OG0008153	XP_003703312.1	XP_029040018.1, XP_029040525.1
OG0008154	XP_003702185.2, XP_012138055.1	XP_029032498.1, XP_029032497.1
OG0008155	XP_003703356.1	XP_029044194.1, XP_029044285.1
OG0008156	XP_012141880.1	XP_029050867.1
OG0008157	XP_012152336.1	XP_029052849.1
OG0008158	XP_003703469.1	XP_029038234.1
OG0008159	XP_012136285.1	XP_029034741.1
OG0008160	XP_012144210.1	XP_029038748.1
OG0008161	XP_003706955.1	XP_029039992.1
OG0008162	XP_012144386.1	XP_029051400.1, XP_029051398.1, XP_029051402.1
OG0008163	XP_003702741.2	XP_029033301.1
OG0008164	XP_012135640.1	XP_029044105.1, XP_029044106.1
OG0008165	XP_012147041.1, XP_012147042.1	XP_029040119.1
OG0008167	XP_003706501.1	XP_029033387.1
OG0008168	XP_003704117.1, XP_012142533.1, XP_012142567.1	XP_029056241.1
OG0008169	XP_003704690.1	XP_029043300.1
OG0008170	XP_003700311.1	XP_029044081.1
OG0008171	XP_012138500.1, XP_012138501.1	XP_029034301.1
OG0008172	XP_003705259.2, XP_012145230.1	XP_029048225.1
OG0008173	XP_003706401.1	XP_029038037.1, XP_029038038.1, XP_029038039.1
OG0008174	XP_003703340.2	XP_029055695.1, XP_029055693.1
OG0008175	XP_003702011.1	XP_029044644.1
OG0008176	XP_012135812.1	XP_029052967.1
OG0008177	XP_012146437.1, XP_012146438.1	XP_029046515.1
OG0008178	XP_003708623.1	XP_029047657.1, XP_029047655.1
OG0008179	XP_012144544.1	XP_029038987.1
OG0008181	XP_012154120.1, XP_012154122.1	XP_029050986.1
OG0008182	XP_012136459.1	XP_029043187.1
OG0008183	XP_003699445.1	XP_029032777.1
OG0008184	XP_003701928.1	XP_029039264.1
OG0008185	XP_012137597.1	XP_029041009.1
OG0008186	XP_003701913.1	XP_029032758.1
OG0008187	XP_003706915.1	XP_029039691.1
OG0008189	XP_012140963.1	XP_029051072.1, XP_029051073.1
OG0008192	XP_012147786.1, XP_012137305.1, XP_012149737.1, XP_012145742.1, XP_012152742.1, XP_012150448.1, XP_012137311.1, XP_012144599.1, XP_012137309.1, XP_012137310.1, XP_012151412.1, XP_012144601.1, XP_012137308.1, XP_012153560.1	XP_029035585.1
OG0008198	XP_003699583.1	XP_029044814.1
OG0008199	XP_003708019.1	XP_029049487.1
OG0008200	XP_003705746.1	XP_029046520.1
OG0008201	XP_012136265.1	XP_029036963.1
OG0008202	XP_003705907.1	XP_029052788.1
OG0008203	XP_003703771.1	XP_029047350.1
OG0008204	XP_003700036.1	XP_029041344.1
OG0008206	XP_003704586.1	XP_029039737.1
OG0008207	XP_012147384.1, XP_003706191.1	XP_029035900.1
OG0008208	XP_012146776.1	XP_029056459.1
OG0008209	XP_012135008.1	XP_029042949.1
OG0008210	XP_012135089.1	XP_029032078.1
OG0008211	XP_012141570.1	XP_029046997.1
OG0008212	XP_012135180.1	XP_029033469.1
OG0008213	XP_012135134.1	XP_029032054.1
OG0008214	XP_003703251.1, XP_012140616.1	XP_029038630.1, XP_029038010.1
OG0008215	XP_003704042.1	XP_029052087.1
OG0008217	XP_012149822.1	XP_029039155.1
OG0008219	XP_003708564.1	XP_029039572.1
OG0008220	XP_003708071.1	XP_029035529.1
OG0008221	XP_012134964.1	XP_029046965.1
OG0008222	XP_003701610.1	XP_029037765.1, XP_029037766.1
OG0008224	XP_003703326.1	XP_029043024.1, XP_029042715.1
OG0008226	XP_012140054.1	XP_029040229.1
OG0008227	XP_012146875.1	XP_029036861.1
OG0008228	XP_012152279.1	XP_029036214.1
OG0008229	XP_012142955.1	XP_029045012.1
OG0008230	XP_003705577.1	XP_029032651.1
OG0008231	XP_012148561.1	XP_029056440.1
OG0008232	XP_012135084.1	XP_029031907.1
OG0008233	XP_012152253.1	XP_029046176.1
OG0008234	XP_012141706.1	XP_029042547.1
OG0008235	XP_003701493.1	XP_029034271.1
OG0008236	XP_012146717.1, XP_012146716.1	XP_029053276.1, XP_029053243.1
OG0008238	XP_003707179.1	XP_029035198.1
OG0008240	XP_003708114.1	XP_029033790.1
OG0008243	XP_012142122.1, XP_012142182.1	XP_029044037.1, XP_029044036.1
OG0008244	XP_012142621.1, XP_012142580.1	XP_029034852.1
OG0008247	XP_012146792.1	XP_029056385.1
OG0008249	XP_012143009.1, XP_012143008.1	XP_029044546.1
OG0008251	XP_012139892.1	XP_029042883.1
OG0008252	XP_012136956.1	XP_029037239.1
OG0008254	XP_012145375.1	XP_029041173.1
OG0008255	XP_012141771.1	XP_029042501.1
OG0008256	XP_012136072.1	XP_029033235.1
OG0008257	XP_012145699.1	XP_029051748.1
OG0008258	XP_012139661.1	XP_029039015.1
OG0008259	XP_012146922.1	XP_029052775.1
OG0008261	XP_003704716.1	XP_029055353.1
OG0008262	XP_012135314.1	XP_029037801.1
OG0008263	XP_012149298.1, XP_012149299.1	XP_029039626.1
OG0008265	XP_003707007.1	XP_029039979.1
OG0008266	XP_012145982.1	XP_029032648.1
OG0008267	XP_012139754.1	XP_029038457.1
OG0008269	XP_012136073.1	XP_029033239.1
OG0008271	XP_012154392.1	XP_029042766.1
OG0008272	XP_003706059.1	XP_029034492.1, XP_029032868.1, XP_029032955.1, XP_029034405.1
OG0008273	XP_012147666.1	XP_029034325.1
OG0008276	XP_003700272.1	XP_029050460.1
OG0008280	XP_003700446.1	XP_029049913.1
OG0008281	XP_003704792.1	XP_029035341.1, XP_029035340.1
OG0008283	XP_012151829.1	XP_029051983.1, XP_029051986.1
OG0008286	XP_003707840.1	XP_029042431.1
OG0008287	XP_003703329.2	XP_029055460.1
OG0008289	XP_003699605.1	XP_029036966.1
OG0008290	XP_003702125.1	XP_029032214.1
OG0008291	XP_003701706.1	XP_029054382.1
OG0008292	XP_003703177.2	XP_029035706.1
OG0008293	XP_012148345.1	XP_029035255.1
OG0008294	XP_012151515.1	XP_029038115.1
OG0008296	XP_012148477.1	XP_029039796.1
OG0008297	XP_003708346.1	XP_029043426.1
OG0008299	XP_012149677.1	XP_029033149.1
OG0008300	XP_003704320.2	XP_029044499.1
OG0008301	XP_003705302.1	XP_029050311.1
OG0008302	XP_003700164.2	XP_029039258.1
OG0008303	XP_012145723.1, XP_012145722.1	XP_029040167.1
OG0008306	XP_012135702.1	XP_029037444.1
OG0008307	XP_012143519.1	XP_029050288.1
OG0008309	XP_012137535.1, XP_012137515.1, XP_003699477.2	XP_029048079.1
OG0008310	XP_012142770.1	XP_029050374.1
OG0008311	XP_003703658.2	XP_029041257.1
OG0008313	XP_003701762.1	XP_029052977.1, XP_029052971.1, XP_029052758.1, XP_029052748.1
OG0008314	XP_012147046.1, XP_003706036.1	XP_029040127.1
OG0008315	XP_003701476.1	XP_029032061.1
OG0008316	XP_003703704.1	XP_029051076.1
OG0008317	XP_003708574.1	XP_029036712.1
OG0008318	XP_003704240.1	XP_029036110.1
OG0008319	XP_012146334.1, XP_012146335.1, XP_012146332.1, XP_012146333.1, XP_012146331.1, XP_003705717.1	XP_029035343.1
OG0008320	XP_003708314.1	XP_029043397.1
OG0008321	XP_003700083.1	XP_029036724.1
OG0008322	XP_003700658.1	XP_029043037.1
OG0008324	XP_003704843.2, XP_012144140.1	XP_029047925.1
OG0008325	XP_012141959.1, XP_003703892.1	XP_029033537.1
OG0008326	XP_003706942.1	XP_029050529.1
OG0008327	XP_003705246.2	XP_029042048.1
OG0008328	XP_003702919.1	XP_029052147.1
OG0008329	XP_012150227.1, XP_003707335.1	XP_029036334.1
OG0008330	XP_003702352.1	XP_029034381.1
OG0008331	XP_003708220.1	XP_029032970.1, XP_029032971.1
OG0008332	XP_012142823.1, XP_012142825.1, XP_012142824.1, XP_012142822.1	XP_029044960.1, XP_029044959.1
OG0008333	XP_012145757.1, XP_012145758.1	XP_029046853.1
OG0008334	XP_012149783.1, XP_012149784.1, XP_012149782.1, XP_012149780.1	XP_029049178.1
OG0008335	XP_012140037.1	XP_029041614.1, XP_029041887.1
OG0008336	XP_003700975.2	XP_029055927.1
OG0008337	XP_012138688.1	XP_029046607.1
OG0008338	XP_003701141.1	XP_029047102.1
OG0008339	XP_012135381.1	XP_029051091.1
OG0008340	XP_012135675.1, XP_012135681.1	XP_029047105.1
OG0008341	XP_012150493.1	XP_029041397.1
OG0008342	XP_012135161.1	XP_029055966.1
OG0008343	XP_003700947.2	XP_029043627.1
OG0008344	XP_012138438.1	XP_029043673.1
OG0008345	XP_012138434.1	XP_029034443.1
OG0008346	XP_003704109.1	XP_029045245.1, XP_029045246.1
OG0008347	XP_012136709.1	XP_029054538.1
OG0008348	XP_012136403.1	XP_029034250.1
OG0008349	XP_012135073.1	XP_029055941.1
OG0008350	XP_012134973.1	XP_029048099.1
OG0008351	XP_012140480.1	XP_029043243.1, XP_029043144.1
OG0008352	XP_003702590.1	XP_029043143.1
OG0008353	XP_012141441.1	XP_029038143.1
OG0008354	XP_003703565.2	XP_029046349.1
OG0008355	XP_003701103.1	XP_029050835.1
OG0008356	XP_012144208.1	XP_029038739.1
OG0008357	XP_012149190.1	XP_029039915.1
OG0008359	XP_012150971.1	XP_029035498.1
OG0008361	XP_003705384.1, XP_012145476.1	XP_029050740.1
OG0008363	XP_012141978.1	XP_029039341.1
OG0008364	XP_012137312.1, XP_012137319.1	XP_029035005.1
OG0008365	XP_012151813.1	XP_029050879.1, XP_029050877.1
OG0008366	XP_012136795.1	XP_029055744.1
OG0008367	XP_012154075.1	XP_029048151.1
OG0008369	XP_003706407.1	XP_029040391.1
OG0008370	XP_012146530.1	XP_029046045.1
OG0008371	XP_003707051.2	XP_029040508.1
OG0008372	XP_012148891.1	XP_029034465.1
OG0008373	XP_012149084.1, XP_012149083.1, XP_012149082.1, XP_012149089.1, XP_012149087.1, XP_012149088.1, XP_012149085.1	XP_029052114.1
OG0008374	XP_012151540.1	XP_029038108.1
OG0008375	XP_012139801.1	XP_029052753.1, XP_029052754.1, XP_029052756.1, XP_029052755.1, XP_029052752.1, XP_029052751.1
OG0008376	XP_003708571.1, XP_012153496.1	XP_029044416.1
OG0008377	XP_012154080.1	XP_029049862.1
OG0008379	XP_003707970.1	XP_029037999.1
OG0008380	XP_003705725.1	XP_029035362.1, XP_029035361.1, XP_029035360.1
OG0008381	XP_012146371.1	XP_029035493.1
OG0008382	XP_003702825.1	XP_029038463.1
OG0008383	XP_003700173.1	XP_029037078.1
OG0008384	XP_003705010.2	XP_029032532.1
OG0008385	XP_003701209.1	XP_029050855.1
OG0008386	XP_012149377.1	XP_029045645.1
OG0008387	XP_003699606.1	XP_029036962.1
OG0008388	XP_012142975.1	XP_029047517.1
OG0008389	XP_003700280.2, XP_012153887.1	XP_029050498.1
OG0008390	XP_003705461.1	XP_029040171.1
OG0008391	XP_012152690.1, XP_012145738.1	XP_029054995.1, XP_029054976.1, XP_029054592.1
OG0008392	XP_003706907.2	XP_029039603.1, XP_029039600.1, XP_029039602.1
OG0008393	XP_012142560.1	XP_029052199.1, XP_029052197.1
OG0008406	XP_003707149.1, XP_012153224.1	XP_029045461.1
OG0008408	XP_012147739.1	XP_029054204.1
OG0008411	XP_003704928.2	XP_029040240.1
OG0008412	XP_012141039.1	XP_029051163.1
OG0008413	XP_003705903.1	XP_029040893.1
OG0008414	XP_012142476.1	XP_029045267.1
OG0008417	XP_012153631.1	XP_029036674.1
OG0008419	XP_012145487.1	XP_029042360.1
OG0008420	XP_003706143.1	XP_029053235.1
OG0008422	XP_003701966.1	XP_029038495.1
OG0008424	XP_012136353.1	XP_029044458.1
OG0008425	XP_012151392.1	XP_029042397.1
OG0008427	XP_012143609.1	XP_029033647.1
OG0008429	XP_012136980.1	XP_029054307.1
OG0008431	XP_012151414.1	XP_029039282.1
OG0008432	XP_012145852.1	XP_029035056.1
OG0008433	XP_003701337.1	XP_029033160.1
OG0008434	XP_003706598.1	XP_029055576.1
OG0008435	XP_012141435.1	XP_029051202.1
OG0008437	XP_012137443.1	XP_029032751.1
