Orthogroup	Megachile_rotundata	Apis_mellifera
OG0008369	XP_003706407.1	XP_026297839.1
OG0008370	XP_012146530.1	XP_026298319.1
OG0008371	XP_003707051.2	XP_026298984.1
OG0008372	XP_012148891.1	XP_026299129.1
OG0008373	XP_012149084.1, XP_012149083.1, XP_012149082.1, XP_012149089.1, XP_012149087.1, XP_012149088.1, XP_012149085.1	XP_026299198.1
OG0008374	XP_012151540.1	XP_026300352.1
OG0008375	XP_012139801.1	XP_026300914.1
OG0008376	XP_003708571.1, XP_012153496.1	XP_026301142.1
OG0008377	XP_012154080.1	XP_026301517.1
OG0008379	XP_003707970.1	XP_026301985.1
OG0008380	XP_003705725.1	XP_026302023.1
OG0008381	XP_012146371.1	XP_391861.2
OG0008382	XP_003702825.1	XP_394017.3
OG0008383	XP_003700173.1	XP_394795.1
OG0008384	XP_003705010.2	XP_397526.2
OG0008385	XP_003701209.1	XP_624595.2
OG0008386	XP_012149377.1	XP_624995.5
OG0008387	XP_003699606.1	XP_625108.2
OG0008406	XP_003707149.1, XP_012153224.1	XP_026295854.1
OG0008410	XP_012139567.1	XP_026300979.1
OG0008411	XP_003704928.2	XP_006567023.2
OG0008413	XP_003705903.1	XP_001121657.1
OG0008414	XP_012142476.1	XP_026296475.1
OG0008417	XP_012153631.1	XP_006559843.1
OG0008419	XP_012145487.1	XP_026301561.1
OG0008420	XP_003706143.1	XP_016766862.1
OG0008422	XP_003701966.1	XP_001120327.2
OG0008424	XP_012136353.1	XP_026301305.1
OG0008425	XP_012151392.1	XP_006570014.1
OG0008426	XP_012142762.1	XP_016771233.1, XP_016771237.1
OG0008427	XP_012143609.1	XP_026299170.1
OG0008429	XP_012136980.1	XP_026297196.1
OG0008431	XP_012151414.1	XP_001122247.5
OG0008432	XP_012145852.1	XP_006563773.1
OG0008433	XP_003701337.1	XP_016771008.1, XP_393861.2
OG0008434	XP_003706598.1	XP_397545.2
OG0008435	XP_012141435.1	XP_026297712.1
OG0008437	XP_012137443.1	XP_026300788.1
OG0008438	XP_012147887.1	XP_006571076.1
OG0008439	XP_012146176.1	XP_016770628.2
OG0008440	XP_012149855.1	XP_003249228.1
OG0008441	XP_012142362.1	XP_006568447.1, NP_001106140.1
OG0008442	XP_012153946.1	XP_026301696.1
OG0008443	XP_012146873.1	XP_026301284.1
OG0008444	XP_012149617.1	XP_006560308.3
OG0008445	XP_012134601.1	XP_003250593.2
OG0008446	XP_012143122.1, XP_012142953.1	XP_003249323.1
OG0008449	XP_012145526.1	XP_006569996.2
OG0008450	XP_003704494.1, XP_012143246.1	XP_016767481.2, XP_026295961.1
OG0008452	XP_012149652.1	XP_016770929.1
OG0008453	XP_003699844.1	XP_001121598.1
OG0008454	XP_012154528.1	XP_006566732.1
OG0008455	XP_012138242.1, XP_012138243.1, XP_012138244.1	XP_001120476.1
OG0008458	XP_012144109.1	XP_016769937.1
OG0008460	XP_003701678.1	XP_016766939.1
OG0008461	XP_012151729.1	XP_006570850.3
OG0008463	XP_012147421.1	XP_016766885.2
OG0008464	XP_012136419.1	XP_026302146.1, NP_001177350.1
OG0008466	XP_003705036.1	XP_006571598.1
OG0008467	XP_012151544.1	XP_003251594.2
OG0008468	XP_003706714.1	XP_003250331.2
OG0008470	XP_003701160.2	XP_003251243.2
OG0008471	XP_012137590.1	XP_026300961.1
OG0008472	XP_012147324.1, XP_003706129.1	XP_006560546.1
OG0008473	XP_012140620.1	XP_001122734.2
OG0008474	XP_003702712.1	XP_003249231.1
OG0008475	XP_012144458.1	XP_016770829.1, NP_001027532.1
OG0008477	XP_012151109.1	XP_006566369.2
OG0008478	XP_012139127.1	XP_026296415.1
OG0008479	XP_003708054.1	XP_006572428.1
OG0008483	XP_012146723.1, XP_003705864.1	XP_016768033.1
OG0008484	XP_012134935.1	XP_006562319.3
OG0008488	XP_012147126.1	XP_026298102.1
OG0008490	XP_012146073.1	XP_006561977.1
OG0008492	XP_003700507.1	XP_016772644.2
OG0008493	XP_003703628.2	XP_003249871.1
OG0008494	XP_003705660.1	XP_003249427.1
OG0008495	XP_012135945.1, XP_012135939.1	XP_016768723.1
OG0008496	XP_003701023.1	XP_016769089.1
OG0008497	XP_012148422.1	XP_006569960.2
OG0008498	XP_012136639.1	XP_016773513.1
OG0008499	XP_003708440.1	XP_026295825.1
OG0008500	XP_012144023.1	NP_001265261.1
OG0008502	XP_003703820.1	XP_001120991.3
OG0008503	XP_003700557.2	NP_001161308.1
OG0008504	XP_003704270.1	XP_001120039.2
OG0008505	XP_012143362.1	XP_001120914.2
OG0008506	XP_003702181.1	XP_001121053.2
OG0008507	XP_003707636.1	XP_001121104.2
OG0008508	XP_012140340.1	XP_001121539.3
OG0008509	XP_012142700.1	XP_001122391.1
OG0008510	XP_003699618.1	XP_001122441.2
OG0008511	XP_003700800.1	XP_001122454.1
OG0008512	XP_012135187.1, XP_003700867.2	XP_001122673.2
OG0008513	XP_003703362.1	XP_003250108.1
OG0008514	XP_012140646.1	XP_016768243.1, XP_016768244.1, XP_003250114.1
OG0008515	XP_003703705.1	XP_003250135.2
OG0008516	XP_003706743.1	XP_003250139.1
OG0008517	XP_003699228.1	XP_003250590.3
OG0008518	XP_012134595.1	XP_003250613.3, XP_006565216.2
OG0008519	XP_003702923.1, XP_012139543.1	XP_003250709.1
OG0008520	XP_012138439.1	XP_003251287.2
OG0008521	XP_012138452.1	XP_006557714.2, XP_026294844.1
OG0008522	XP_012141376.1	XP_006559242.1
OG0008523	XP_003700526.1	XP_006559467.1
OG0008524	XP_003706147.1	XP_006560539.1
OG0008525	XP_012152450.1	XP_006561940.2, XP_026298717.1
OG0008526	XP_003704955.1	XP_006562278.2, XP_006562277.2
OG0008527	XP_012140477.1	XP_006564123.1
OG0008528	XP_012146641.1	XP_006564133.1
OG0008529	XP_012134575.1	XP_006565269.1
OG0008530	XP_012153881.1, XP_012153880.1	XP_006565344.1
OG0008531	XP_012135250.1	XP_006565903.1
OG0008532	XP_012148704.1	XP_016766391.2, XP_006565986.1
OG0008533	XP_012150519.1	XP_006567514.2
OG0008535	XP_012145242.1	XP_006567976.2
OG0008536	XP_012143092.1, XP_012143091.1	XP_006568109.1
OG0008538	XP_003702335.2	XP_006568266.1
OG0008539	XP_012139329.1	XP_006568318.1
OG0008540	XP_012146227.1	XP_006570182.1, XP_006570183.1
OG0008541	XP_012147877.1	XP_006571408.1, XP_016769071.1
OG0008542	XP_012141852.1	XP_006571647.1
OG0008543	XP_012147954.1	XP_006571675.2
OG0008544	XP_012138370.1	XP_016766473.2
OG0008546	XP_012147604.1, XP_012147439.1	XP_016766584.2
OG0008547	XP_012151411.1	XP_016767920.2
OG0008549	XP_003702363.1	XP_016768733.1
OG0008550	XP_012144825.1	XP_016768973.2
OG0008551	XP_012149304.1	XP_016769880.2
OG0008552	XP_012139510.1	XP_016771705.1
OG0008553	XP_012141788.1	XP_016771938.1
OG0008554	XP_003700495.1	XP_016772625.1
OG0008555	XP_012136543.1	XP_016773618.1
OG0008556	XP_012136553.1	XP_026294768.1
OG0008557	XP_003708224.1	XP_026295318.1
OG0008558	XP_012149456.1	XP_026295374.1
OG0008559	XP_012150007.1	XP_026296390.1
OG0008560	XP_012150058.1	XP_026296670.1
OG0008561	XP_003705212.1	XP_026296847.1
OG0008562	XP_003702183.2	XP_026296883.1
OG0008563	XP_012140614.1	XP_026297189.1
OG0008564	XP_012140862.1	XP_026297191.1
OG0008565	XP_012145735.1	XP_026297220.1
OG0008566	XP_012138974.1	XP_026297434.1
OG0008567	XP_012141493.1	XP_026297928.1, XP_026297929.1
OG0008568	XP_012148150.1, XP_012148149.1	XP_026298144.1
OG0008569	XP_012144166.1, XP_012144165.1	XP_026298819.1, XP_026298820.1
OG0008570	XP_012144368.1	XP_026298998.1
OG0008571	XP_012149214.1	XP_026299104.1
OG0008572	XP_012144377.1	XP_026299202.1
OG0008573	XP_012154106.1	XP_026299902.1
OG0008574	XP_003706554.2	XP_026301841.1
OG0008575	XP_012141885.1	XP_026302102.1
OG0008576	XP_012146602.1	XP_026302115.1
OG0008577	XP_003708467.1	XP_395833.4
OG0008578	XP_012143882.1	XP_396715.5
OG0008579	XP_003699770.2	XP_397488.4
OG0008580	XP_003702146.1	XP_623341.1
OG0008581	XP_003708273.1	XP_623705.3
OG0008582	XP_003704021.1, XP_012142146.1	XP_625253.1
OG0008583	XP_003706309.1	XP_625258.1
OG0008600	XP_012137752.1	XP_001122840.1
OG0008601	XP_003703091.1	XP_006568426.2
OG0008602	XP_003704728.1	XP_392077.1
OG0008604	XP_003702878.1	XP_393474.5
OG0008608	XP_012149615.1	XP_006560272.2
OG0008609	XP_012139423.1	XP_006565700.1
OG0008610	XP_012142562.1	XP_026300081.1
OG0008611	XP_012143923.1, XP_012143924.1	XP_006563536.2
OG0008612	XP_012154181.1	XP_396394.3
OG0008613	XP_003708197.1	XP_625059.4
OG0008616	XP_012149766.1	XP_026297056.1
OG0008619	XP_003705519.1	XP_623699.3
OG0008622	XP_012144663.1	XP_026300971.1
OG0008623	XP_012145800.1	XP_006561057.2
OG0008625	XP_012136491.1	XP_026302264.1
OG0008626	XP_003703569.2	XP_026298281.1
OG0008627	XP_003705726.1, XP_003707186.2	XP_026300253.1
OG0008628	XP_012141040.1	XP_006563925.1
OG0008630	XP_012135890.1	XP_006564732.1
OG0008631	XP_012146598.1	XP_006571787.1
OG0008638	XP_012140260.1	XP_006568669.1
OG0008640	XP_003701107.1	XP_624408.3
OG0008646	XP_012146749.1	XP_006565429.2
OG0008650	XP_012154149.1	XP_026301650.1
OG0008651	XP_012148034.1	XP_026301144.1
OG0008652	XP_012138265.1	XP_006568214.2
OG0008656	XP_012137946.1	XP_003251505.4
OG0008658	XP_003700938.2	XP_003251283.3
OG0008659	XP_003703128.1	XP_001121331.2
OG0008660	XP_012151651.1	NP_001229506.1
OG0008662	XP_003706319.1	XP_006569918.1
OG0008666	XP_003699400.1	XP_003249985.1
OG0008667	XP_012136063.1	XP_006562019.2
OG0008668	XP_012138852.1	XP_006566328.3
OG0008669	XP_012138029.1	XP_006569478.2
OG0008670	XP_012142758.1	XP_003249476.1
OG0008674	XP_012146092.1	XP_006561981.1
OG0008675	XP_003702991.1	XP_003250716.1
OG0008676	XP_012145730.1	XP_026297054.1
OG0008677	XP_012135539.1	XP_016768959.1
OG0008678	XP_012139097.1	NP_001035359.1, XP_026296327.1
OG0008679	XP_003706231.1	XP_026294970.1, NP_001128412.1
OG0008680	XP_012145539.1	NP_001233180.1, XP_026296303.1
OG0008681	XP_012152884.1	NP_001314894.1
OG0008682	XP_012139093.1	XP_001120222.1
OG0008683	XP_003707062.1	XP_001120319.3
OG0008684	XP_003706160.1	XP_001120652.1
OG0008685	XP_003706770.1	XP_001120754.2
OG0008686	XP_012141102.1	XP_001121525.2
OG0008687	XP_012144161.1	XP_001122336.3
OG0008689	XP_012146994.1	XP_006558300.1, XP_003249254.1
OG0008690	XP_003700440.1	XP_003249503.1
OG0008691	XP_012142932.1	XP_003249670.1
OG0008692	XP_012141498.1	XP_003249875.4
OG0008693	XP_012150187.1	XP_003249953.1
OG0008694	XP_003701319.1	XP_003250043.1
OG0008695	XP_012134623.1	XP_003250048.2
OG0008696	XP_012142008.1	XP_003250150.2
OG0008697	XP_003704747.1	XP_003250259.1
OG0008698	XP_012142293.1	XP_003250365.2
OG0008699	XP_003703222.1	XP_003250399.1
OG0008700	XP_003702977.1	XP_003250796.2
OG0008701	XP_012149329.1	XP_003250800.2
OG0008702	XP_003707370.1	XP_003251116.1
OG0008703	XP_003702238.1	XP_003251288.1
OG0008704	XP_012143370.1	XP_003251447.1
OG0008705	XP_003706626.1	XP_003251506.2
OG0008706	XP_003699353.1	XP_003251546.2
OG0008707	XP_012147060.1	XP_003251770.2
OG0008708	XP_012147524.1	XP_003251814.1
OG0008709	XP_012141181.1	XP_006558267.2
OG0008710	XP_003705379.1	XP_006559461.2
OG0008711	XP_012142747.1	XP_006560491.1
OG0008712	XP_003708230.1	XP_006560948.1, XP_016766754.1
OG0008713	XP_012152461.1	XP_006561943.2
OG0008714	XP_012143901.1, XP_012143902.1	XP_006563550.2
OG0008715	XP_012135928.1	XP_006564670.1
OG0008716	XP_012150347.1	XP_006567852.3
OG0008717	XP_012148273.1	XP_006568626.1
OG0008718	XP_012135109.1, XP_003700937.1, XP_012135110.1	XP_006568940.1
OG0008719	XP_003705633.1	XP_006569455.1
OG0008720	XP_003706906.1	XP_006571877.3, XP_006571876.3
OG0008721	XP_003699886.2	XP_026295532.1
OG0008723	XP_012145819.1	XP_016767007.1, XP_016767006.1
OG0008724	XP_012147029.1	XP_016767012.1
OG0008725	XP_012141987.1, XP_012141988.1, XP_012141989.1, XP_012141990.1	XP_016767246.1
OG0008726	XP_012138032.1	XP_016768624.2
OG0008727	XP_012144204.1, XP_012144206.1	XP_016769448.2
OG0008728	XP_012152424.1	XP_016769648.2
OG0008729	XP_012148509.1	XP_016770987.1
OG0008730	XP_012145138.1	XP_016771673.1
OG0008731	XP_003700426.1	XP_016772428.2, XP_016772427.1
OG0008732	XP_003700733.2	XP_016772443.2
OG0008733	XP_012135091.1, XP_012135092.1	XP_026294821.1
OG0008734	XP_012135139.1	XP_026294954.1
OG0008735	XP_012151035.1, XP_012151032.1	XP_026295293.1, XP_026295294.1
OG0008736	XP_012142353.1	XP_026295435.1
OG0008737	XP_012139917.1, XP_012139916.1	XP_026295857.1
OG0008738	XP_012151405.1	XP_026296346.1
OG0008739	XP_012150020.1	XP_026296401.1
OG0008740	XP_012145511.1	XP_026296479.1
OG0008741	XP_012154076.1	XP_026296752.1
OG0008742	XP_012140585.1	XP_026297083.1
OG0008744	XP_003705634.1	XP_026297490.1
OG0008745	XP_003702134.2	XP_026297508.1
OG0008746	XP_012141380.1	XP_026297627.1
OG0008747	XP_012141252.1	XP_026297734.1
OG0008748	XP_012137748.1	XP_026297764.1
OG0008749	XP_003703500.2	XP_026298151.1
OG0008751	XP_012137668.1	XP_026299126.1, XP_026299127.1, XP_026299128.1
OG0008752	XP_012149158.1, XP_012149154.1	XP_026299180.1
OG0008753	XP_012137029.1	XP_026299237.1
OG0008754	XP_012134539.1	XP_026299517.1
OG0008755	XP_012139019.1	XP_026299690.1
OG0008756	XP_012154068.1	XP_026299895.1
OG0008757	XP_012139381.1	XP_026300754.1
OG0008758	XP_012145472.1	XP_026300780.1
OG0008759	XP_012147297.1	XP_026300872.1
OG0008760	XP_012141087.1, XP_012141073.1	XP_026301082.1
OG0008761	XP_012153458.1, XP_012153457.1	XP_026301170.1
OG0008762	XP_012153189.1	XP_026301814.1, XP_026301808.1
OG0008763	XP_003700234.2	XP_392588.2
OG0008764	XP_003702156.2	XP_392604.3
OG0008765	XP_003703894.2	XP_393269.5
OG0008766	XP_003705666.1	XP_394663.3
OG0008767	XP_003703498.1	XP_394700.4
OG0008768	XP_003704935.1	XP_395770.1
OG0008769	XP_012138466.1	XP_624026.3
OG0008770	XP_012139046.1	XP_624561.1
OG0008771	XP_003707431.2	XP_625272.1
OG0008772	XP_012152386.1	XP_625275.2
OG0008797	XP_003703778.1	NP_001177743.1
OG0008799	XP_012134625.1	XP_026299952.1
OG0008801	XP_003699805.1	XP_006572369.1
OG0008802	XP_012153249.1	XP_393113.3
OG0008803	XP_003704202.1	XP_393453.3
OG0008807	XP_012144974.1	XP_001120386.3
OG0008810	XP_003700265.1, XP_012153837.1	XP_016772831.1
OG0008811	XP_003701612.1	XP_003250511.1
OG0008812	XP_012153477.1	XP_016772368.1
OG0008814	XP_012139493.1	XP_016771864.1
OG0008816	XP_003706644.1	XP_624541.1
OG0008817	XP_003699983.1	XP_016770254.1
OG0008828	XP_003699503.1	XP_393670.5
OG0008831	XP_012135216.1	XP_003250889.1
OG0008842	XP_012154001.1	XP_016767959.2
OG0008845	XP_003700131.1	NP_001158281.1
OG0008847	XP_012152401.1	XP_026299664.1
OG0008849	XP_012142976.1	XP_026300628.1
OG0008850	XP_012148735.1	XP_003250185.1
OG0008851	XP_012140980.1	XP_026298166.1
OG0008852	XP_012146815.1	XP_001121277.2
OG0008856	XP_003703123.1	XP_001121147.2
OG0008858	XP_012151373.1, XP_012151375.1, XP_012151374.1, XP_012151372.1	NP_001172015.1
OG0008860	XP_012145818.1	XP_006561056.2
OG0008862	XP_012144216.1	XP_026298740.1
OG0008863	XP_012142589.1	XP_006559331.1
OG0008864	XP_012145301.1	XP_026297476.1
OG0008866	XP_003704398.1	NP_001136079.1
OG0008867	XP_003708385.1	NP_001167616.1
OG0008868	XP_003707872.1	XP_001120153.2
OG0008869	XP_003700180.1	XP_001120274.3
OG0008870	XP_012135502.1	XP_001120518.2
OG0008871	XP_012152782.1, XP_012152777.1	XP_001120589.2
OG0008872	XP_012146925.1	XP_001120608.2
OG0008873	XP_012136463.1	XP_001121629.2
OG0008874	XP_003705914.1	XP_001122227.1
OG0008875	XP_003705143.1	XP_001122483.1
OG0008876	XP_012142919.1	XP_001122556.2
OG0008877	XP_012137221.1	XP_001123067.2
OG0008878	XP_003703758.1	XP_001123143.2
OG0008879	XP_003703443.1	XP_003249525.1
OG0008881	XP_012137406.1	XP_003249802.2
OG0008882	XP_012141516.1, XP_012141517.1	XP_003249879.2
OG0008883	XP_012149994.1	XP_003249973.1
OG0008884	XP_012141490.1, XP_012141491.1	XP_003250133.2
OG0008885	XP_012143765.1	XP_003250233.1
OG0008886	XP_003701039.1	XP_006563275.1, XP_003250243.1
OG0008888	XP_012152815.1, XP_012152816.1	XP_003250993.1
OG0008889	XP_003702727.1	XP_003251162.2
OG0008890	XP_003701594.1	XP_003251299.1
OG0008891	XP_003707673.1	XP_003251811.1
OG0008892	XP_012137304.1	XP_003251839.1
OG0008894	XP_012143881.1, XP_012143880.1	XP_006557437.1
OG0008895	XP_012153703.1, XP_012153699.1	XP_006557511.1
OG0008896	XP_012154165.1	XP_006557777.1
OG0008897	XP_012151931.1	XP_006558247.3
OG0008898	XP_012136210.1	XP_006558393.2
OG0008899	XP_012137570.1	XP_006559359.1
OG0008900	XP_012141450.1	XP_006559865.1
OG0008901	XP_012142978.1	XP_006560144.1
OG0008902	XP_003703660.1	XP_006560219.1
OG0008903	XP_012143014.1	XP_393943.5, XP_006560368.1
OG0008904	XP_003705495.1	XP_016772176.1, XP_006561060.1
OG0008905	XP_012153269.1	XP_006561093.1
OG0008907	XP_012137161.1	XP_006562621.2
OG0008908	XP_003708327.1	XP_006562979.1
OG0008909	XP_012152571.1	XP_006563066.1
OG0008910	XP_012138742.1	XP_006563377.2
OG0008911	XP_012153347.1	XP_006563428.1
OG0008912	XP_012145414.1	XP_006563729.1, XP_026301439.1, XP_394056.4
OG0008913	XP_012141566.1	XP_006563908.1
OG0008915	XP_012145196.1	XP_006564289.1
OG0008916	XP_012149463.1	XP_006564549.1
OG0008917	XP_003704969.1	XP_006565232.1
OG0008918	XP_003706821.2	XP_006565580.1
OG0008919	XP_012135390.1	XP_006566249.1
OG0008921	XP_012151748.1	XP_006567496.1
OG0008922	XP_012148302.1	XP_006569696.1
OG0008923	XP_003702715.1	XP_006571002.1
OG0008924	XP_012147705.1	XP_006571051.2
OG0008925	XP_012144727.1	XP_006571146.2
OG0008926	XP_012146597.1	XP_006571789.1
OG0008928	XP_003705843.1	XP_016768382.1
OG0008930	XP_012139265.1	XP_016768882.2
OG0008931	XP_012140988.1	XP_016769263.1
OG0008932	XP_012144897.1, XP_012144896.1, XP_012144894.1, XP_012144895.1	XP_016769301.1
OG0008933	XP_012149884.1	XP_016769593.2
OG0008934	XP_003701361.2	XP_016770842.2
OG0008935	XP_003701315.1	XP_016770872.1
OG0008936	XP_003704360.1	XP_016771214.2
OG0008938	XP_003704365.2	XP_016771441.1
OG0008939	XP_012146941.1	XP_016772074.2
OG0008940	XP_012143952.1	XP_016772089.2
OG0008941	XP_012143784.1	XP_016772442.1
OG0008942	XP_012154082.1, XP_012154081.1, XP_012154084.1	XP_016772468.2
OG0008943	XP_012144658.1, XP_003705029.2	XP_016772830.1
OG0008944	XP_003708030.2	XP_016773365.1
OG0008945	XP_003707228.1	XP_026294814.1
OG0008946	XP_012135162.1	XP_026294826.1
OG0008947	XP_012136787.1	XP_026294927.1
OG0008948	XP_012141811.1, XP_012141812.1	XP_026295301.1
OG0008949	XP_003708225.1	XP_026295504.1
OG0008950	XP_003699220.2	XP_026295639.1
OG0008951	XP_012138782.1	XP_026296220.1
OG0008952	XP_012140021.1	XP_026297134.1
OG0008953	XP_012140865.1	XP_026297153.1
OG0008955	XP_012153602.1	XP_026297495.1
OG0008956	XP_012141213.1	XP_026297959.1
OG0008957	XP_012144736.1	XP_026298032.1
OG0008958	XP_012141060.1	XP_026298145.1
OG0008959	XP_012138938.1	XP_026298223.1
OG0008960	XP_012144916.1	XP_026298376.1
OG0008962	XP_003700174.2	XP_026298572.1
OG0008963	XP_012152441.1	XP_026298628.1
OG0008964	XP_012152532.1	XP_026298640.1
OG0008964	XP_012152541.1	XP_026298747.1
OG0008966	XP_012148828.1	XP_026298955.1
OG0008967	XP_012138544.1	XP_026299157.1
OG0008968	XP_012146020.1, XP_012146019.1	XP_026299453.1
OG0008969	XP_012146479.1	XP_026299486.1
OG0008970	XP_003705583.2	XP_026299692.1
OG0008971	XP_012140056.1	XP_026300198.1
OG0008972	XP_012136103.1	XP_026300238.1
OG0008973	XP_003702891.1	XP_026301018.1
OG0008974	XP_003699661.2	XP_026301425.1
OG0008975	XP_012143793.1	XP_026301643.1
OG0008976	XP_003699616.1	XP_392704.2
OG0008977	XP_003707869.1	XP_394167.4
OG0008978	XP_012135207.1	XP_394352.5
OG0008979	XP_003700773.1	XP_395787.4
OG0008980	XP_003702962.1	XP_397501.4
OG0008981	XP_003707660.1	XP_397552.4
OG0008982	XP_003706162.1	XP_625254.1
OG0008983	XP_003703891.1	XP_625261.1
OG0008984	XP_012146886.1	XP_625274.4
OG0008985	XP_003706593.1	XP_625277.1
OG0009009	XP_012148326.1	XP_026299932.1, XP_016773389.2
OG0009010	XP_012145760.1	NP_001138311.1, XP_026300665.1
OG0009011	XP_003703626.2	XP_001121803.1
OG0009027	XP_012151830.1	XP_026302063.1
OG0009035	XP_012148683.1	XP_006564790.2
OG0009038	XP_003705139.1	XP_016769140.1
OG0009041	XP_012144938.1	XP_026296683.1
OG0009042	XP_012144914.1	XP_026298375.1
OG0009048	XP_003701746.1	XP_006564161.1
OG0009051	XP_003702163.1	XP_016767877.1
OG0009052	XP_003702513.1	NP_001011636.1
OG0009053	XP_012149448.1	XP_006557324.1, NP_001071286.1
OG0009054	XP_003702371.1	NP_001136165.1
OG0009055	XP_003700000.1	NP_001167610.1
OG0009056	XP_012146639.1	XP_001120224.2
OG0009058	XP_012147984.1	XP_001121241.3
OG0009059	XP_012154130.1	XP_001122097.3
OG0009060	XP_012154399.1	XP_026299511.1, XP_006566673.1, XP_001122291.2
OG0009061	XP_003701044.1	XP_001123101.2
OG0009062	XP_003707382.1	XP_001123131.1
OG0009063	XP_012135705.1	XP_001123356.2, XP_016768827.1
OG0009064	XP_003699547.2	XP_003249351.3
OG0009065	XP_012140941.1	XP_003249413.2
OG0009066	XP_003703684.1	XP_003249568.2
OG0009067	XP_003702957.1, XP_012139399.1	XP_003249646.1
OG0009069	XP_003703712.1	XP_003249877.1
OG0009070	XP_003704865.1	XP_003249893.4
OG0009071	XP_003704954.1	XP_003250059.1
OG0009072	XP_003708406.2	XP_003250987.2
OG0009073	XP_012150267.1	XP_026296565.1, XP_003251112.1
OG0009074	XP_003702584.2	XP_003251679.1
OG0009075	XP_012141763.1	XP_003251744.2
OG0009076	XP_003703860.1	XP_003251757.2
OG0009077	XP_003702370.2	XP_006557718.1
OG0009078	XP_012144931.1	XP_006557955.1
OG0009079	XP_012144009.1	XP_006558641.1
OG0009080	XP_012149633.1	XP_006560265.1
OG0009081	XP_012152436.1	XP_006561938.1
OG0009082	XP_003702768.1	XP_006565809.1
OG0009083	XP_012135156.1	XP_006565983.2
OG0009084	XP_012154416.1	XP_006566537.1
OG0009085	XP_012134697.1	XP_006567022.2
OG0009086	XP_003700159.1	XP_006567501.2
OG0009087	XP_012138342.1	XP_006568967.1
OG0009088	XP_003705389.1	XP_006569999.3
OG0009089	XP_012146233.1	XP_006570181.2
OG0009090	XP_012146232.1	XP_006570184.1
OG0009091	XP_003699425.2	XP_016767211.1
OG0009092	XP_012137033.1	XP_016768290.1
OG0009094	XP_003702136.2	XP_016768706.1
OG0009095	XP_012150789.1, XP_012150790.1	XP_016769366.2
OG0009096	XP_003700099.1	XP_016769384.2
OG0009098	XP_003703225.1	XP_016769683.2, XP_026298498.1
OG0009099	XP_012143626.1	XP_016770129.1
