Ob_GeneID,Dm_GeneID
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881027,FBgn0053878
LOC114881027,FBgn0053888
LOC114881027,FBgn0053890
LOC114881027,FBgn0053898
LOC114881027,FBgn0053872
LOC114881027,FBgn0053906
LOC114881027,FBgn0053900
LOC114881027,FBgn0053876
LOC114881027,FBgn0053896
LOC114881027,FBgn0053884
LOC114881027,FBgn0053882
LOC114881027,FBgn0053892
LOC114881027,FBgn0053894
LOC114881027,FBgn0053868
LOC114881027,FBgn0061209
LOC114881027,FBgn0053886
LOC114881027,FBgn0053910
LOC114881027,FBgn0053902
LOC114881027,FBgn0053904
LOC114881027,FBgn0053874
LOC114881027,FBgn0053880
LOC114881027,FBgn0053870
LOC114881027,FBgn0053908
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881029,FBgn0053899
LOC114881029,FBgn0053871
LOC114881029,FBgn0053883
LOC114881029,FBgn0053903
LOC114881029,FBgn0053893
LOC114881029,FBgn0053905
LOC114881029,FBgn0053901
LOC114881029,FBgn0053891
LOC114881029,FBgn0053885
LOC114881029,FBgn0053909
LOC114881029,FBgn0053873
LOC114881029,FBgn0051611
LOC114881029,FBgn0053907
LOC114881029,FBgn0013981
LOC114881029,FBgn0053897
LOC114881029,FBgn0053887
LOC114881029,FBgn0053895
LOC114881029,FBgn0053889
LOC114881029,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881017,FBgn0053899
LOC114881017,FBgn0053871
LOC114881017,FBgn0053883
LOC114881017,FBgn0053903
LOC114881017,FBgn0053893
LOC114881017,FBgn0053905
LOC114881017,FBgn0053901
LOC114881017,FBgn0053891
LOC114881017,FBgn0053885
LOC114881017,FBgn0053909
LOC114881017,FBgn0053873
LOC114881017,FBgn0051611
LOC114881017,FBgn0053907
LOC114881017,FBgn0013981
LOC114881017,FBgn0053897
LOC114881017,FBgn0053887
LOC114881017,FBgn0053895
LOC114881017,FBgn0053889
LOC114881017,FBgn0053875
LOC114881036,FBgn0035439
LOC114881035,FBgn0032914
LOC114881035,FBgn0035949
LOC114881034,FBgn0039270
LOC114881032,FBgn0265194
LOC114881038,FBgn0030434
LOC114881041,FBgn0000579
LOC114881042,FBgn0035010
LOC114881049,FBgn0032702
LOC114881051,FBgn0033085
LOC114881052,FBgn0026149
LOC114881050,FBgn0030026
LOC114881047,FBgn0037170
LOC114881047,FBgn0020653
LOC114881045,FBgn0034240
LOC114881058,FBgn0039663
LOC114881057,FBgn0000181
LOC114881063,FBgn0026176
LOC114881063,FBgn0025637
LOC114881064,FBgn0027780
LOC114881069,FBgn0004868
LOC114881065,FBgn0260005
LOC114881067,FBgn0260005
LOC114881068,FBgn0037526
LOC114881070,FBgn0032171
LOC114881059,FBgn0028969
LOC114881062,FBgn0034086
LOC114881071,FBgn0031850
LOC114881074,FBgn0051547
LOC114881079,FBgn0031265
LOC114881087,FBgn0013720
LOC114881088,FBgn0010894
LOC114881089,FBgn0033032
LOC114881081,FBgn0030177
LOC114881080,FBgn0031528
LOC114881078,FBgn0028421
LOC114881086,FBgn0032436
LOC114881086,FBgn0030511
LOC114881086,FBgn0030510
LOC114881091,FBgn0026088
LOC114881084,FBgn0037044
LOC114881090,FBgn0260859
LOC114881101,FBgn0263599
LOC114881104,FBgn0052318
LOC114881104,FBgn0004378
LOC114881110,FBgn0037622
LOC114881108,FBgn0036927
LOC114881116,FBgn0032096
LOC114881112,FBgn0047351
LOC114881112,FBgn0051870
LOC114881112,FBgn0039104
LOC114881113,FBgn0047351
LOC114881113,FBgn0051870
LOC114881113,FBgn0039104
LOC114881114,FBgn0024491
LOC114881118,FBgn0040208
LOC114881119,FBgn0032822
LOC114881123,FBgn0034300
LOC114881124,FBgn0036273
LOC114881129,FBgn0033065
LOC114881129,FBgn0033697
LOC114881129,FBgn0031182
LOC114881129,FBgn0031126
LOC114881129,FBgn0025454
LOC114881129,FBgn0033696
LOC114881138,FBgn0033631
LOC114881139,FBgn0035799
LOC114881134,FBgn0013997
LOC114881135,FBgn0052099
LOC114881136,FBgn0266452
LOC114881137,FBgn0034138
LOC114881130,FBgn0030007
LOC114881131,FBgn0035968
LOC114881131,FBgn0267429
LOC114881132,FBgn0035799
LOC114881144,FBgn0052554
LOC114881146,FBgn0267350
LOC114881148,FBgn0037172
LOC114881148,FBgn0025839
LOC114881147,FBgn0003462
LOC114881152,FBgn0025681
LOC114881149,FBgn0024985
LOC114881153,FBgn0039861
LOC114881165,FBgn0033234
LOC114881165,FBgn0034392
LOC114881165,FBgn0010651
LOC114881165,FBgn0034394
LOC114881164,FBgn0050381
LOC114881171,FBgn0033065
LOC114881171,FBgn0033697
LOC114881171,FBgn0031182
LOC114881171,FBgn0031126
LOC114881171,FBgn0025454
LOC114881171,FBgn0033696
LOC114881167,FBgn0033065
LOC114881167,FBgn0033697
LOC114881167,FBgn0031182
LOC114881167,FBgn0031126
LOC114881167,FBgn0025454
LOC114881167,FBgn0033696
LOC114881166,FBgn0033065
LOC114881166,FBgn0033697
LOC114881166,FBgn0031182
LOC114881166,FBgn0031126
LOC114881166,FBgn0025454
LOC114881166,FBgn0033696
LOC114881169,FBgn0032845
LOC114881179,FBgn0037323
LOC114881181,FBgn0026760
LOC114881181,FBgn0262473
LOC114881182,FBgn0051072
LOC114881184,FBgn0032702
LOC114881186,FBgn0015391
LOC114881196,FBgn0036333
LOC114881199,FBgn0034460
LOC114881201,FBgn0051005
LOC114881200,FBgn0086362
LOC114881202,FBgn0039835
LOC114881211,FBgn0033005
LOC114881209,FBgn0037445
LOC114881216,FBgn0032096
LOC114881223,FBgn0086605
LOC114881233,FBgn0038860
LOC114881232,FBgn0266758
LOC114881243,FBgn0036333
LOC114881255,FBgn0037332
LOC114881257,FBgn0037248
LOC114881260,FBgn0267430
LOC114881260,FBgn0264953
LOC114881271,FBgn0032882
LOC114881272,FBgn0043792
LOC114881277,FBgn0033065
LOC114881277,FBgn0033697
LOC114881277,FBgn0031182
LOC114881277,FBgn0031126
LOC114881277,FBgn0025454
LOC114881277,FBgn0033696
LOC114881287,FBgn0034460
LOC114881302,FBgn0033065
LOC114881302,FBgn0033697
LOC114881302,FBgn0031182
LOC114881302,FBgn0031126
LOC114881302,FBgn0025454
LOC114881302,FBgn0033696
LOC114881303,FBgn0034072
LOC114881308,FBgn0034460
LOC114881307,FBgn0034460
LOC114881314,FBgn0030217
LOC114881315,FBgn0030218
LOC114881313,FBgn0025639
LOC114881342,FBgn0029879
LOC114881341,FBgn0031895
LOC114881340,FBgn0031670
LOC114881343,FBgn0030391
LOC114881344,FBgn0025394
LOC114881347,FBgn0034350
LOC114881348,FBgn0040793
LOC114881348,FBgn0029084
LOC114881357,FBgn0053878
LOC114881357,FBgn0053888
LOC114881357,FBgn0053890
LOC114881357,FBgn0053898
LOC114881357,FBgn0053872
LOC114881357,FBgn0053906
LOC114881357,FBgn0053900
LOC114881357,FBgn0053876
LOC114881357,FBgn0053896
LOC114881357,FBgn0053884
LOC114881357,FBgn0053882
LOC114881357,FBgn0053892
LOC114881357,FBgn0053894
LOC114881357,FBgn0053868
LOC114881357,FBgn0061209
LOC114881357,FBgn0053886
LOC114881357,FBgn0053910
LOC114881357,FBgn0053902
LOC114881357,FBgn0053904
LOC114881357,FBgn0053874
LOC114881357,FBgn0053880
LOC114881357,FBgn0053870
LOC114881357,FBgn0053908
LOC114881357,FBgn0053878
LOC114881357,FBgn0053888
LOC114881357,FBgn0053890
LOC114881357,FBgn0053898
LOC114881357,FBgn0053872
LOC114881357,FBgn0053906
LOC114881357,FBgn0053900
LOC114881357,FBgn0053876
LOC114881357,FBgn0053896
LOC114881357,FBgn0053884
LOC114881357,FBgn0053882
LOC114881357,FBgn0053892
LOC114881357,FBgn0053894
LOC114881357,FBgn0053868
LOC114881357,FBgn0061209
LOC114881357,FBgn0053886
LOC114881357,FBgn0053910
LOC114881357,FBgn0053902
LOC114881357,FBgn0053904
LOC114881357,FBgn0053874
LOC114881357,FBgn0053880
LOC114881357,FBgn0053870
LOC114881357,FBgn0053908
LOC114881357,FBgn0053878
LOC114881357,FBgn0053888
LOC114881357,FBgn0053890
LOC114881357,FBgn0053898
LOC114881357,FBgn0053872
LOC114881357,FBgn0053906
LOC114881357,FBgn0053900
LOC114881357,FBgn0053876
LOC114881357,FBgn0053896
LOC114881357,FBgn0053884
LOC114881357,FBgn0053882
LOC114881357,FBgn0053892
LOC114881357,FBgn0053894
LOC114881357,FBgn0053868
LOC114881357,FBgn0061209
LOC114881357,FBgn0053886
LOC114881357,FBgn0053910
LOC114881357,FBgn0053902
LOC114881357,FBgn0053904
LOC114881357,FBgn0053874
LOC114881357,FBgn0053880
LOC114881357,FBgn0053870
LOC114881357,FBgn0053908
LOC114881357,FBgn0053878
LOC114881357,FBgn0053888
LOC114881357,FBgn0053890
LOC114881357,FBgn0053898
LOC114881357,FBgn0053872
LOC114881357,FBgn0053906
LOC114881357,FBgn0053900
LOC114881357,FBgn0053876
LOC114881357,FBgn0053896
LOC114881357,FBgn0053884
LOC114881357,FBgn0053882
LOC114881357,FBgn0053892
LOC114881357,FBgn0053894
LOC114881357,FBgn0053868
LOC114881357,FBgn0061209
LOC114881357,FBgn0053886
