Orthogroup	Tribolium_castaneum	Nomia_melanderi
OG0007455	XP_015833802.1	XP_031826534.1
OG0007456	XP_015834828.1	XP_031848357.1
OG0007457	XP_970749.1	XP_031844563.1
OG0007458	XP_974194.1	XP_031838317.1
OG0007459	XP_008193745.1	XP_031850356.1
OG0007460	XP_008190591.1	XP_031825909.1
OG0007461	XP_015834965.1	XP_031841749.1
OG0007462	NP_001034531.1	XP_031830498.1
OG0007464	XP_966432.2	XP_031844146.1
OG0007465	XP_008195772.1	XP_031832377.1
OG0007466	XP_015836195.1	XP_031837109.1
OG0007467	XP_971322.1	XP_031840826.1
OG0007468	XP_015834526.1	XP_031828729.1
OG0007469	XP_008198516.1	XP_031848209.1
OG0007470	XP_969586.1	XP_031839517.1
OG0007472	XP_972377.2	XP_031827149.1
OG0007473	XP_008193355.1	XP_031841055.1
OG0007474	XP_967725.2	XP_031834646.1
OG0007475	XP_008191920.1	XP_031846144.1
OG0007477	XP_967694.1	XP_031836015.1
OG0007478	XP_972381.1	XP_031834605.1
OG0007479	XP_973835.1	XP_031848450.1
OG0007480	XP_008193260.1	XP_031838755.1
OG0007481	XP_973616.1	XP_031832563.1
OG0007485	XP_008194935.1	XP_031843661.1, XP_031843662.1
OG0007486	XP_008195648.1	XP_031825680.1
OG0007487	XP_008196154.1	XP_031843300.1
OG0007488	XP_008190463.1	XP_031827313.1, XP_031827312.1
OG0007489	XP_970660.2	XP_031825682.1
OG0007490	XP_008196291.1	XP_031832823.1
OG0007493	XP_008192162.1	XP_031838129.1
OG0007494	XP_008195924.1	XP_031825513.1
OG0007495	XP_973930.2	XP_031841132.1
OG0007496	XP_015837516.1	XP_031833704.1
OG0007497	XP_008191147.1, XP_008194938.1	XP_031830406.1, XP_031830407.1
OG0007498	XP_008192759.1	XP_031832212.1
OG0007499	XP_001811946.1	XP_031841974.1
OG0007500	XP_008192118.1	XP_031836873.1
OG0007503	XP_969558.2	XP_031833693.1
OG0007504	XP_970938.2	XP_031840405.1
OG0007505	XP_008193681.1	XP_031845321.1
OG0007507	XP_008192894.1	XP_031838334.1
OG0007508	XP_008193477.1	XP_031844677.1
OG0007511	XP_008191919.1	XP_031834743.1
OG0007512	XP_966999.1	XP_031835936.1
OG0007513	XP_974728.1	XP_031840124.1
OG0007514	XP_001812159.2	XP_031831058.1
OG0007515	XP_008196340.1	XP_031842917.1
OG0007516	XP_008195754.1	XP_031845604.1
OG0007518	XP_015833011.1	XP_031846435.1
OG0007519	XP_008192044.1	XP_031839651.1
OG0007521	XP_008198722.1	XP_031836470.1, XP_031836469.1
OG0007522	XP_015837282.1, XP_015837281.1	XP_031833455.1
OG0007524	XP_015833329.1	XP_031838173.1
OG0007525	XP_008196952.1	XP_031835218.1
OG0007526	XP_008200682.1	XP_031846816.1
OG0007527	NP_001164080.1	XP_031842171.1
OG0007528	XP_971754.1	XP_031846967.1
OG0007529	XP_015832883.1	XP_031834471.1
OG0007530	XP_970894.2	XP_031826923.1
OG0007532	XP_972008.1	XP_031828063.1
OG0007533	XP_015834668.1	XP_031839856.1
OG0007534	XP_008197109.1	XP_031845011.1
OG0007535	XP_008198217.1	XP_031839209.1
OG0007536	XP_001808711.1	XP_031832991.1
OG0007537	XP_008192161.1	XP_031846991.1
OG0007538	XP_008193664.1, XP_008193657.1	XP_031848341.1
OG0007539	XP_008193687.1	XP_031841745.1
OG0007540	XP_015835159.1	XP_031847800.1
OG0007541	XP_008191271.1	XP_031849013.1
OG0007542	XP_008194714.1	XP_031845750.1, XP_031845749.1
OG0007543	XP_008195808.1	XP_031833727.1
OG0007544	XP_015834338.1	XP_031834539.1
OG0007545	XP_008201444.1	XP_031844814.1
OG0007546	XP_008198814.1	XP_031829202.1
OG0007547	XP_008194165.1	XP_031827408.1
OG0007548	XP_008201168.1	XP_031828607.1
OG0007552	XP_015837411.1	XP_031845669.1
OG0007553	XP_015836242.1	XP_031828863.1
OG0007554	XP_972371.2	XP_031838723.1
OG0007555	XP_008199763.1	XP_031833614.1
OG0007556	XP_975227.1	XP_031837686.1
OG0007558	XP_008195666.1	XP_031845679.1
OG0007559	XP_008199455.1	XP_031841133.1
OG0007560	XP_008200076.1	XP_031836285.1
OG0007562	XP_008199932.1	XP_031846027.1
OG0007563	XP_971684.1	XP_031850018.1
OG0007565	XP_008197591.1	XP_031827880.1
OG0007569	XP_008198086.1	XP_031832240.1
OG0007574	XP_001811535.1	XP_031828821.1
OG0007577	XP_008193658.1	XP_031843456.1, XP_031843457.1, XP_031843458.1, XP_031843459.1, XP_031843455.1
OG0007579	XP_008196691.1	XP_031827225.1
OG0007582	XP_008200907.1	XP_031837674.1
OG0007584	XP_001809288.1	XP_031835493.1
OG0007586	XP_008197399.2	XP_031842495.1, XP_031842885.1
OG0007587	XP_015835824.1	XP_031837799.1
OG0007588	XP_008198592.2, XP_015838624.1, XP_008198593.1	XP_031827990.1, XP_031827986.1
OG0007589	XP_008192872.2, XP_015835075.1	XP_031825313.1, XP_031825312.1
OG0007590	XP_008195458.1	XP_031833734.1
OG0007592	XP_008198163.1	XP_031843527.1
OG0007595	XP_008193428.1	XP_031837225.1, XP_031837217.1
OG0007597	XP_969145.1	XP_031834173.1
OG0007605	XP_973806.2	XP_031838217.1
OG0007606	XP_968933.1	XP_031841306.1
OG0007607	XP_015838598.1	XP_031839268.1
OG0007608	XP_008192763.1	XP_031834585.1
OG0007610	XP_972163.1	XP_031827357.1
OG0007611	XP_968424.2	XP_031836286.1
OG0007612	XP_969336.1	XP_031839537.1
OG0007613	XP_015836987.1	XP_031831499.1
OG0007615	XP_008195196.1	XP_031835964.1
OG0007616	NP_001161908.1	XP_031841000.1
OG0007617	NP_001156931.1	XP_031830354.1
OG0007618	XP_008190827.1	XP_031830824.1
OG0007619	NP_001193391.1	XP_031833402.1
OG0007620	XP_966721.1	XP_031825953.1
OG0007621	XP_972967.1	XP_031832199.1
OG0007622	XP_968275.2	XP_031834841.1
OG0007623	XP_975481.1	XP_031835874.1
OG0007624	XP_008197463.1	XP_031837184.1
OG0007625	XP_970146.1	XP_031835368.1
OG0007627	XP_008190864.1	XP_031826269.1
OG0007628	XP_008193444.1	XP_031825316.1
OG0007629	XP_008200605.1	XP_031831789.1
OG0007630	XP_976077.1	XP_031838298.1
OG0007631	XP_008200115.2, XP_015840385.1	XP_031840640.1
OG0007632	XP_973436.3	XP_031847851.1
OG0007633	XP_970994.1	XP_031846688.1
OG0007635	XP_008198709.1	XP_031843170.1
OG0007636	XP_967907.1	XP_031828923.1
OG0007637	XP_968605.2	XP_031830966.1
OG0007638	XP_008190557.1	XP_031827867.1
OG0007639	XP_968749.2	XP_031842611.1
OG0007640	XP_015835443.1	XP_031830700.1
OG0007641	XP_967121.2	XP_031827971.1
OG0007643	XP_008201419.1	XP_031826790.1
OG0007644	XP_015836431.1	XP_031832734.1
OG0007648	XP_015837368.1	XP_031849139.1
OG0007649	XP_966911.1	XP_031836580.1
OG0007650	XP_015833347.1	XP_031846191.1
OG0007651	XP_008196749.1	XP_031831738.1
OG0007652	XP_015834096.1	XP_031843306.1
OG0007653	XP_015835841.1	XP_031835438.1
OG0007654	XP_974912.1	XP_031841085.1
OG0007655	XP_973627.1	XP_031829369.1
OG0007656	XP_015838713.1	XP_031829864.1
OG0007658	XP_008201041.1	XP_031834025.1
OG0007659	XP_008201541.1	XP_031834393.1
OG0007660	XP_967487.1	XP_031845182.1
OG0007661	XP_008193939.1	XP_031841169.1
OG0007662	XP_972927.1	XP_031840291.1
OG0007664	XP_008191007.1	XP_031845872.1
OG0007666	XP_008191781.1	XP_031833217.1
OG0007667	XP_015832985.1	XP_031837795.1
OG0007668	XP_969829.1	XP_031846096.1
OG0007669	XP_008199135.1	XP_031830463.1
OG0007670	XP_969869.1	XP_031846296.1
OG0007671	XP_969832.1	XP_031834577.1
OG0007672	XP_008197150.1	XP_031830107.1
OG0007673	XP_973708.1	XP_031843908.1
OG0007674	XP_967083.1	XP_031834204.1
OG0007675	XP_969580.1	XP_031847160.1
OG0007676	XP_974826.2	XP_031840674.1
OG0007678	XP_966565.1	XP_031838950.1
OG0007681	XP_008190460.1	XP_031836801.1
OG0007682	XP_015834396.1	XP_031834600.1
OG0007683	XP_973768.1	XP_031831579.1
OG0007684	XP_008198108.1	XP_031843376.1
OG0007686	XP_008199375.1	XP_031839809.1
OG0007687	XP_015836023.1	XP_031840639.1
OG0007688	XP_966764.1	XP_031830698.1
OG0007689	XP_015840864.1	XP_031837449.1
OG0007690	XP_966951.1	XP_031826400.1
OG0007692	XP_008192605.1	XP_031838700.1
OG0007694	XP_966791.1	XP_031846092.1
OG0007695	XP_972760.1	XP_031827720.1
OG0007696	XP_008192295.1	XP_031830469.1
OG0007698	XP_015839547.1	XP_031842598.1
OG0007699	XP_008198314.1	XP_031844032.1
OG0007702	XP_001811836.1	XP_031834454.1
OG0007703	XP_015836923.1, XP_001807502.3	XP_031843674.1
OG0007704	XP_008198433.1	XP_031847362.1
OG0007705	XP_001810067.1	XP_031835452.1
OG0007706	XP_967209.1	XP_031842174.1
OG0007708	XP_970512.2	XP_031839996.1
OG0007709	XP_015836032.1	XP_031848896.1
OG0007711	XP_015834812.1	XP_031836388.1
OG0007712	XP_008198410.1, XP_008198409.1	XP_031842643.1
OG0007713	XP_967446.1	XP_031847358.1
OG0007716	XP_008197980.1	XP_031847352.1
OG0007717	XP_015833813.1	XP_031836560.1
OG0007718	XP_015837122.1	XP_031848774.1
OG0007719	XP_008194871.1	XP_031836495.1
OG0007720	NP_001163995.1	XP_031832420.1
OG0007721	XP_015837983.1	XP_031840725.1
OG0007722	XP_001812694.1	XP_031834413.1, XP_031834412.1
OG0007723	XP_015833177.1	XP_031834817.1
OG0007726	XP_968254.2	XP_031850373.1
OG0007728	XP_001815436.1	XP_031832733.1
OG0007729	NP_001139378.1	XP_031848619.1, XP_031834516.1
OG0007730	XP_970617.1	XP_031838406.1
OG0007731	XP_973584.1	XP_031846139.1
OG0007733	XP_008200692.1	XP_031837048.1
OG0007734	XP_967299.1	XP_031840498.1
OG0007735	XP_008201456.1	XP_031830115.1
OG0007736	XP_969213.1	XP_031839455.1
OG0007737	XP_008197187.1	XP_031831512.1
OG0007738	XP_001814310.1	XP_031847919.1
OG0007739	XP_008199035.1	XP_031825595.1
OG0007740	XP_008198327.1	XP_031844365.1
OG0007741	XP_008192487.2	XP_031830273.1
OG0007742	XP_015840087.1	XP_031826602.1
OG0007743	XP_008194870.1	XP_031834552.1
OG0007744	XP_968151.1	XP_031846228.1
OG0007745	XP_008195016.1	XP_031846515.1
OG0007746	XP_008198106.1	XP_031833918.1
OG0007747	XP_008197674.1	XP_031836654.1
OG0007748	XP_015837996.1	XP_031850300.1
OG0007749	XP_001810799.2	XP_031843749.1
OG0007751	XP_008201134.1	XP_031844124.1
OG0007752	XP_008198359.2	XP_031835630.1
OG0007753	XP_008200350.1	XP_031848985.1
OG0007754	XP_008192366.1	XP_031826373.1
OG0007755	XP_015834714.1	XP_031829370.1
OG0007757	XP_008194010.1	XP_031826866.1
OG0007758	XP_015833931.1	XP_031841644.1
OG0007759	XP_015835950.1	XP_031843406.1
OG0007760	XP_008194489.1	XP_031843601.1
OG0007761	XP_973935.1	XP_031834752.1
OG0007762	XP_969341.2	XP_031833816.1
OG0007768	XP_008195587.1	XP_031837375.1
OG0007769	XP_973728.1	XP_031832973.1
OG0007770	XP_008190598.1	XP_031835034.1
OG0007772	XP_015833409.1	XP_031840435.1
OG0007773	XP_015833833.1	XP_031833063.1
OG0007774	XP_015838607.1	XP_031834424.1
OG0007775	XP_966567.1	XP_031833419.1, XP_031833420.1
OG0007776	XP_008190287.1	XP_031841120.1
OG0007777	XP_008199541.2	XP_031828293.1
OG0007778	XP_015839581.1, XP_008199380.1	XP_031840656.1
OG0007779	XP_970220.2	XP_031834160.1, XP_031834141.1
OG0007780	XP_974768.1	XP_031827706.1
OG0007781	XP_008191140.1	XP_031831055.1
OG0007783	XP_015837202.1	XP_031832684.1
OG0007784	XP_001811696.1	XP_031836406.1
OG0007785	XP_015835988.1	XP_031833852.1
OG0007787	XP_001812465.1	XP_031831761.1
OG0007788	XP_008196977.1	XP_031831104.1
OG0007789	XP_008191634.1	XP_031845258.1
OG0007790	XP_008194862.1	XP_031834139.1
OG0007791	XP_969796.3	XP_031845563.1
OG0007792	XP_008199272.1	XP_031847405.1
OG0007793	XP_008201624.1	XP_031841003.1
OG0007794	XP_008198648.1	XP_031840578.1, XP_031840568.1, XP_031840559.1
OG0007795	XP_967417.1	XP_031837552.1
OG0007796	XP_967820.1	XP_031827497.1
OG0007798	XP_001808066.1	XP_031847327.1
OG0007799	XP_008195758.1	XP_031832664.1
OG0007801	XP_969334.1	XP_031834726.1
OG0007802	XP_968443.1	XP_031844159.1
OG0007803	XP_970500.1	XP_031842777.1, XP_031842778.1
OG0007804	XP_015834708.1	XP_031839727.1
OG0007805	XP_008200357.1	XP_031844940.1
OG0007806	XP_001811437.2	XP_031832028.1, XP_031832031.1
OG0007808	XP_966398.2	XP_031834033.1
OG0007809	XP_001810854.1	XP_031829768.1
OG0007810	XP_971729.2	XP_031828117.1
OG0007811	XP_008201508.1	XP_031832241.1
OG0007812	XP_008201578.1	XP_031828336.1
OG0007813	XP_966365.1	XP_031848244.1
OG0007814	XP_967324.1	XP_031833047.1
OG0007815	XP_015834614.1	XP_031847877.1
OG0007817	XP_969624.2	XP_031830062.1
OG0007818	XP_967906.1	XP_031836525.1
OG0007819	XP_973775.3, XP_015832999.1, XP_001812933.1	XP_031834721.1
OG0007820	XP_008200981.1	XP_031850512.1
OG0007821	XP_008196345.1	XP_031846622.1
OG0007822	XP_008191832.1	XP_031845745.1
OG0007823	XP_015835664.1	XP_031843534.1
OG0007824	XP_015833502.1	XP_031827854.1
OG0007826	XP_970349.3	XP_031841550.1
OG0007827	XP_008199333.1	XP_031849069.1
OG0007828	XP_008196348.1	XP_031831334.1
OG0007829	XP_015833863.1	XP_031827293.1
OG0007830	XP_972788.2	XP_031828502.1
OG0007831	XP_008199512.1	XP_031831776.1
OG0007832	XP_968111.1	XP_031839069.1
OG0007834	XP_008190646.1	XP_031827879.1
OG0007835	XP_015839929.1, XP_015836504.1	XP_031827264.1
OG0007836	XP_968190.1	XP_031834384.1
OG0007837	XP_968534.1	XP_031841612.1
OG0007839	XP_008200603.2, XP_008192828.1	XP_031838828.1
OG0007840	XP_008195993.1	XP_031846637.1
OG0007841	XP_969617.2	XP_031846177.1
OG0007842	XP_008192026.1	XP_031831069.1, XP_031831071.1, XP_031831070.1
OG0007843	XP_015833078.1, XP_001810921.1	XP_031839425.1, XP_031839426.1
OG0007844	XP_973513.2	XP_031844095.1
OG0007845	XP_008197345.1	XP_031829345.1
OG0007846	XP_001813701.2	XP_031841770.1
OG0007847	XP_966464.1	XP_031835441.1
OG0007848	XP_015835417.1	XP_031828033.1
OG0007849	XP_971233.1	XP_031848412.1
OG0007850	XP_008192175.1	XP_031837871.1
OG0007851	XP_008196536.1	XP_031832635.1
OG0007852	XP_008192070.1	XP_031831888.1
OG0007853	XP_015836274.1	XP_031827604.1
OG0007855	XP_975371.1	XP_031846164.1
OG0007856	XP_015834757.1	XP_031839695.1
OG0007857	XP_969416.2	XP_031837752.1
OG0007858	XP_015839595.1	XP_031825822.1
OG0007859	XP_015833073.1	XP_031826413.1
OG0007860	XP_972552.3	XP_031845883.1
OG0007864	XP_008195115.1	XP_031839714.1
OG0007865	XP_015839049.1	XP_031830525.1
OG0007866	XP_969705.2	XP_031827820.1
OG0007867	XP_008200263.1	XP_031849894.1
OG0007868	XP_968102.1	XP_031849164.1
OG0007869	XP_973460.3	XP_031837618.1
OG0007870	XP_008190750.2	XP_031831057.1
OG0007871	XP_975121.1, XP_015836095.1	XP_031830179.1
OG0007874	XP_971397.2	XP_031850295.1
OG0007875	XP_008193886.1	XP_031838538.1
OG0007876	XP_008191654.1	XP_031829318.1
OG0007877	XP_008194217.1	XP_031838420.1
OG0007878	XP_008200708.1	XP_031836151.1
OG0007879	XP_008193879.1	XP_031829756.1
OG0007880	XP_969216.1	XP_031847726.1
OG0007882	XP_008194936.1	XP_031831899.1
OG0007883	XP_001807945.2	XP_031836956.1
OG0007884	XP_008200817.1	XP_031842113.1
OG0007885	XP_008191148.1	XP_031841741.1
OG0007886	XP_015834389.1, XP_001813892.1	XP_031841636.1
OG0007887	XP_008194466.1	XP_031837023.1
OG0007888	XP_008190291.1	XP_031841153.1
OG0007889	XP_008194696.2	XP_031839006.1
OG0007891	XP_008190852.1	XP_031841983.1
OG0007892	XP_008195952.1	XP_031833382.1
OG0007893	XP_970679.1	XP_031829818.1
OG0007894	XP_008190919.2, XP_974966.1	XP_031828092.1
OG0007895	XP_015837553.1	XP_031845438.1
OG0007896	XP_015840908.1	XP_031846179.1
OG0007897	XP_008199604.1	XP_031825720.1
OG0007898	XP_008199973.1	XP_031843325.1
OG0007899	XP_008196966.1	XP_031837154.1
OG0007900	XP_008200277.1	XP_031850003.1
OG0007901	XP_015835123.1	XP_031848247.1
OG0007902	XP_973506.1	XP_031833706.1
OG0007903	XP_008195797.1	XP_031825288.1
OG0007904	XP_008196381.1	XP_031832785.1
OG0007905	XP_015835134.1, XP_008192451.1	XP_031827082.1
OG0007906	XP_975053.1	XP_031850173.1
OG0007907	XP_015836466.1, XP_008198791.2	XP_031826161.1
OG0007908	XP_966936.2	XP_031838871.1, XP_031838870.1
OG0007910	XP_008191645.2	XP_031844896.1
OG0007912	NP_001034495.1	XP_031846828.1
OG0007913	XP_966893.1	XP_031830046.1, XP_031830047.1, XP_031830048.1
OG0007914	XP_970355.1	XP_031839634.1
OG0007917	XP_008201121.1, XP_015840909.1	XP_031843982.1
OG0007918	XP_015835604.1, XP_008192971.1, XP_008192972.1	XP_031845514.1
OG0007919	XP_008200120.1	XP_031833666.1
OG0007921	XP_015834946.1, XP_008192181.1	XP_031844909.1
OG0007925	XP_008197021.1, XP_008201564.1	XP_031825730.1
OG0007927	XP_008195453.1	XP_031846680.1
OG0007929	NP_001127924.1, XP_008197027.1	XP_031831050.1
OG0007933	XP_967661.1	XP_031834912.1
OG0007934	XP_008193512.2	XP_031834097.1
OG0007936	XP_008200046.1, XP_008200049.1, XP_008200048.1, XP_008200047.1	XP_031832263.1
OG0007939	XP_008198318.1	XP_031846849.1
OG0007942	XP_970983.1	XP_031839835.1
OG0007946	XP_015840326.1, XP_015840434.1, XP_015840246.1, XP_015837076.1	XP_031849060.1, XP_031848670.1
OG0007957	NP_001129378.1	XP_031826708.1
OG0007959	XP_969663.2	XP_031849472.1
OG0007960	XP_008190305.1	XP_031844186.1
OG0007962	XP_971486.1	XP_031834612.1
OG0007963	NP_001161909.1	XP_031840969.1
OG0007965	XP_015833174.1	XP_031825645.1
OG0007966	XP_976450.1	XP_031830570.1, XP_031830569.1
OG0007967	XP_008193692.1	XP_031827814.1
OG0007968	XP_008190918.1	XP_031827217.1
OG0007970	NP_001161899.1	XP_031834816.1
OG0007971	XP_969763.1	XP_031845947.1
OG0007972	XP_969131.1	XP_031833071.1
OG0007974	XP_008190540.1	XP_031828140.1
OG0007976	XP_015837473.1	XP_031836002.1
OG0007977	XP_969433.1	XP_031825888.1
OG0007978	XP_967044.1	XP_031841079.1
OG0007981	XP_008194481.1	XP_031843380.1
OG0007982	XP_008190632.1	XP_031825843.1
OG0007984	XP_008197036.1	XP_031825854.1
OG0007985	XP_008195302.1	XP_031825469.1
OG0007987	XP_972533.1	XP_031841009.1
OG0007988	XP_968411.1, XP_008193774.1	XP_031826459.1
OG0007989	XP_972091.2	XP_031835965.1
OG0007990	XP_008198114.1	XP_031840884.1
OG0007991	XP_015834600.1	XP_031829293.1
OG0007992	XP_973808.1	XP_031845152.1
OG0007994	XP_015833065.1	XP_031835269.1
OG0007995	XP_008198852.1, XP_008195129.1	XP_031845186.1
OG0007996	XP_015838978.1	XP_031841309.1
OG0007998	XP_008200163.1	XP_031825649.1, XP_031825648.1
OG0007999	XP_008190937.1	XP_031840594.1
OG0008000	XP_008201055.1	XP_031840062.1
OG0008001	XP_008198610.1	XP_031835556.1
OG0008003	XP_970120.2	XP_031849369.1
OG0008004	XP_008195995.1	XP_031834068.1
OG0008005	XP_015839050.1	XP_031828807.1
OG0008006	XP_974454.1	XP_031826545.1
OG0008008	XP_008194482.1	XP_031832722.1
OG0008009	XP_008191531.1	XP_031850082.1
OG0008012	XP_008195282.1	XP_031842814.1
OG0008013	XP_008195782.1	XP_031832431.1
OG0008015	XP_969770.1	XP_031839665.1
OG0008017	XP_001811234.1	XP_031845782.1
OG0008018	XP_969845.1	XP_031830125.1
OG0008019	XP_008193796.1	XP_031825661.1
OG0008020	XP_969636.1	XP_031833078.1
OG0008021	XP_008198603.1	XP_031831706.1
OG0008024	XP_008198130.1	XP_031837864.1
OG0008025	XP_008194244.1	XP_031847492.1, XP_031847490.1
OG0008027	XP_015835729.1	XP_031825553.1
OG0008032	XP_008190270.1	XP_031830240.1
OG0008035	XP_967921.2	XP_031849864.1
OG0008036	XP_015840794.1	XP_031844131.1, XP_031844133.1
OG0008040	XP_015835866.1	XP_031827537.1
OG0008043	XP_008194267.1	XP_031830208.1, XP_031830178.1
OG0008044	XP_015838014.1	XP_031827061.1
OG0008047	XP_975577.1	XP_031848451.1
OG0008053	XP_969984.1	XP_031834319.1
OG0008055	XP_015840183.1	XP_031833238.1
OG0008056	XP_008195550.1	XP_031826509.1
OG0008058	XP_015836659.1	XP_031839439.1
OG0008059	XP_008198628.1	XP_031833268.1
OG0008060	XP_008190538.1	XP_031840552.1
OG0008061	XP_008197439.1	XP_031837307.1
OG0008062	XP_008200352.1	XP_031848986.1
OG0008063	XP_972276.1	XP_031828552.1
OG0008065	XP_969496.1	XP_031843503.1
OG0008066	XP_008196009.1	XP_031832385.1
OG0008067	XP_008199134.2	XP_031825765.1
OG0008068	XP_015832878.1	XP_031843086.1
OG0008069	XP_967004.2	XP_031828549.1
OG0008070	XP_015837029.1	XP_031826982.1
OG0008071	XP_015837034.1	XP_031825467.1
OG0008072	XP_971655.2	XP_031841639.1
OG0008073	XP_975978.2	XP_031839848.1
OG0008074	XP_973572.2	XP_031833167.1
OG0008076	XP_008198434.1	XP_031847374.1
OG0008079	XP_008192520.1	XP_031834767.1
OG0008080	XP_008200845.1	XP_031825704.1
OG0008081	XP_008196078.1	XP_031827520.1
OG0008084	XP_008192124.1	XP_031838981.1
OG0008086	XP_969908.2	XP_031829885.1
OG0008088	XP_008193596.1	XP_031839424.1
OG0008089	XP_015833592.1	XP_031825749.1
OG0008092	XP_001809953.1	XP_031843098.1
OG0008093	XP_972575.1	XP_031827254.1
OG0008094	XP_975251.1	XP_031848873.1
OG0008096	XP_008196141.1	XP_031846943.1
OG0008097	XP_974838.1	XP_031839763.1
OG0008099	XP_008195464.1	XP_031833549.1
OG0008100	XP_008197748.1	XP_031835976.1
OG0008101	XP_969717.2	XP_031845088.1
OG0008102	XP_969683.1	XP_031841659.1
OG0008108	NP_001280509.1, XP_008190391.1	XP_031834210.1
OG0008109	XP_008195688.1	XP_031842591.1
OG0008110	XP_008194364.1	XP_031850072.1
OG0008111	XP_008198497.1	XP_031835513.1
OG0008113	XP_008199090.1	XP_031846842.1
OG0008114	XP_970956.2	XP_031833007.1
OG0008115	XP_015837074.1, XP_008196387.1	XP_031845612.1
OG0008116	XP_015838669.1	XP_031841336.1
OG0008117	XP_008193638.1	XP_031848276.1
OG0008118	XP_015836671.1	XP_031847787.1
OG0008120	XP_008195618.1	XP_031836967.1
OG0008122	XP_015835797.1	XP_031825913.1
OG0008124	XP_972117.1	XP_031828522.1
OG0008125	XP_015836664.1, XP_008195102.1	XP_031832305.1
OG0008126	XP_008196758.1	XP_031850006.1
OG0008127	XP_008196778.1	XP_031827647.1
OG0008128	XP_008199362.1	XP_031830623.1
OG0008131	XP_008191388.1	XP_031832992.1
OG0008132	XP_008200003.1	XP_031828833.1
OG0008134	XP_008194285.1	XP_031841171.1
OG0008135	XP_973841.1	XP_031836784.1
OG0008138	XP_975499.1	XP_031849127.1
OG0008140	XP_008193200.1, XP_008196872.1, XP_015840058.1, XP_966427.1	XP_031831773.1, XP_031831771.1
OG0008142	XP_008196369.1, XP_015838587.1	XP_031840805.1, XP_031840806.1
OG0008144	XP_967775.1	XP_031827570.1
OG0008145	XP_008192114.1	XP_031844583.1
OG0008146	XP_008198829.1	XP_031850424.1
OG0008148	XP_008199930.1	XP_031826941.1
OG0008151	XP_008194578.1	XP_031842173.1
OG0008152	XP_008195635.1	XP_031825511.1
OG0008153	XP_015834599.1	XP_031838664.1
OG0008158	XP_015840513.1	XP_031847995.1
OG0008159	XP_008198055.1	XP_031825696.1
OG0008160	XP_015836542.1	XP_031845494.1
OG0008169	XP_974097.1	XP_031841787.1
OG0008171	XP_008193869.1	XP_031848662.1
OG0008174	XP_008192459.1	XP_031848389.1
OG0008179	XP_015839233.1, XP_015839228.1	XP_031850064.1
OG0008180	XP_015840095.1	XP_031828395.1
OG0008182	XP_015836081.1, XP_008193384.1	XP_031832879.1
OG0008183	XP_008198471.1, XP_015839311.1	XP_031833265.1
