Orthogroup	Tribolium_castaneum	Apis_mellifera
OG0006893	XP_001809758.1	XP_016770294.1
OG0006894	XP_008197375.1	XP_394359.2
OG0006895	XP_970263.1	XP_394753.2
OG0006896	XP_971537.1	XP_393085.2
OG0006897	XP_967765.1	XP_001122074.3
OG0006898	XP_008198813.1	XP_026295160.1
OG0006899	XP_008193923.1	XP_624820.3
OG0006900	XP_973438.1	XP_001122972.1
OG0006901	XP_008200465.1	XP_001120636.1
OG0006902	XP_971215.1	XP_006566420.1
OG0006903	XP_975500.1	XP_393347.3
OG0006904	XP_975208.1	XP_001120535.2
OG0006906	XP_008197831.1	XP_396465.2
OG0006907	XP_971517.1	XP_006559684.2
OG0006908	NP_001161316.1	XP_026296145.1
OG0006909	XP_970132.1	XP_026300766.1
OG0006910	XP_975276.2	XP_006557398.1
OG0006911	XP_973298.1	XP_026297969.1
OG0006912	XP_976374.2, XP_972708.1	XP_026298460.1
OG0006914	XP_008195322.1	XP_396187.2
OG0006916	XP_008195174.1	XP_016767158.1
OG0006917	XP_971422.1	XP_016770530.1
OG0006918	XP_975625.1	XP_394559.1
OG0006919	XP_966691.1, XP_015836563.1	XP_006557352.1
OG0006920	XP_967471.1	XP_026294890.1
OG0006921	XP_969427.1	XP_006568187.1
OG0006922	XP_969227.1	XP_006563429.1
OG0006923	XP_008201338.1	XP_003250475.1
OG0006924	XP_971629.2	XP_001120832.2
OG0006925	XP_969171.1	XP_392660.2
OG0006927	XP_971530.1	XP_006565093.1
OG0006928	XP_008193413.1	XP_006558688.2
OG0006929	XP_970082.1	XP_026298096.1
OG0006930	XP_974995.1	XP_016769342.2
OG0006931	XP_973754.1	XP_396873.2
OG0006932	XP_008195383.1	XP_006563593.1
OG0006933	XP_015838764.1	XP_006569305.1
OG0006935	XP_966334.1	XP_392639.1
OG0006936	XP_015837768.1	XP_006564964.1
OG0006937	XP_968403.3	XP_006558326.1
OG0006938	XP_969840.1	XP_016767184.1
OG0006940	XP_008199995.1	XP_393989.4
OG0006941	XP_008195762.1	XP_003250708.2
OG0006942	XP_015836050.1, XP_015836048.1, XP_015836047.1	XP_026296960.1
OG0006943	XP_008193746.1	XP_026298922.1
OG0006944	XP_008201060.1	XP_006568545.1
OG0006945	XP_969203.2	XP_016772712.1
OG0006946	XP_008200288.1	XP_006567646.2
OG0006947	XP_973570.1	XP_392210.1, XP_006568928.1
OG0006948	XP_008198270.1	XP_001123357.1
OG0006949	XP_015838201.1	XP_026299440.1
OG0006950	XP_973480.2	XP_625196.1
OG0006951	XP_970204.1	XP_392569.2
OG0006952	XP_015835630.1	NP_001229449.1
OG0006953	XP_015839532.1	XP_006558167.2
OG0006954	XP_967467.2	XP_026298405.1
OG0006956	XP_015833966.1	XP_392330.1
OG0006957	XP_973468.3	XP_001119966.1
OG0006958	NP_001164082.1	XP_391869.3
OG0006959	XP_015834024.1	XP_026299698.1
OG0006960	XP_969509.2	XP_624522.1
OG0006961	XP_015836438.1	XP_026301462.1
OG0006962	XP_974286.2	XP_392325.1
OG0006964	XP_001812612.1, XP_008195821.1	XP_396270.5
OG0006965	XP_973950.3	XP_395464.3
OG0006966	XP_971551.3	XP_016768757.2
OG0006968	XP_008200646.1	XP_006563668.1
OG0006969	XP_969750.1	XP_026298160.1
OG0006970	XP_001814289.1	XP_001121774.2
OG0006971	XP_015839300.1	XP_006559546.1
OG0006972	XP_008192700.1	XP_395743.3
OG0006973	XP_972631.1	XP_006559868.1
OG0006974	XP_008196668.1	XP_026300694.1
OG0006975	XP_008196993.1	XP_006563004.2
OG0006976	XP_972571.3	XP_001121110.2
OG0006977	NP_001135924.1, XP_008195061.1	XP_003249666.1
OG0006978	XP_968458.1	XP_006568621.1
OG0006979	XP_008195999.1	XP_003251399.1
OG0006980	XP_008194484.1	XP_016771111.2
OG0006981	XP_973880.2	XP_003251217.1
OG0006983	XP_008191400.1	XP_006568404.1
OG0006985	XP_008195301.1	XP_026296008.1
OG0006986	XP_008195731.1	XP_006571573.2
OG0006987	XP_008193981.1	XP_026297936.1
OG0006988	XP_008193701.1	XP_006570274.1
OG0006989	XP_001814386.1	XP_001121891.1
OG0006990	XP_008191786.1	XP_006567290.1
OG0006991	XP_008196992.2	XP_016766753.1
OG0006992	XP_008200240.1	XP_395172.2
OG0006993	XP_015833265.1	XP_026302078.1
OG0006994	XP_969934.1	XP_393007.1
OG0006995	XP_971396.2	XP_026296320.1, NP_001012645.1
OG0006996	XP_015833010.1	XP_006563068.1
OG0006997	XP_974845.1	XP_006565314.3
OG0006998	XP_008200604.1	XP_003250109.1
OG0006999	XP_008191989.1	XP_016770896.2
OG0007000	XP_008194861.2	XP_006557334.2
OG0007001	XP_008197627.1	XP_623247.1
OG0007002	XP_008197274.1	XP_006568663.1
OG0007003	XP_001813943.1	XP_395865.5
OG0007004	XP_968438.1	XP_394455.4
OG0007006	XP_972330.1	XP_625143.2
OG0007007	XP_008201495.2, NP_001034502.1	XP_001121187.2
OG0007008	XP_015838590.1	XP_016771436.2
OG0007009	XP_970941.1	XP_001120958.2
OG0007010	XP_975275.1	XP_006561302.1
OG0007011	XP_008191582.1	XP_026299182.1
OG0007012	XP_008191039.1	XP_026295974.1
OG0007014	XP_971484.2	XP_623732.1
OG0007015	XP_008201097.1	XP_026297481.1
OG0007016	XP_971522.3	XP_392346.4
OG0007017	XP_969718.2	XP_396937.4
OG0007018	XP_969135.2	XP_395584.4
OG0007019	XP_008198020.1	XP_397351.4, XP_006564622.2, XP_006564621.2
OG0007020	XP_971952.1	XP_006560719.1
OG0007021	XP_971435.1	XP_026295229.1
OG0007022	XP_966401.2	XP_623870.2
OG0007023	XP_973447.1	XP_016767927.1
OG0007024	XP_008196115.1	XP_006559878.1
OG0007025	XP_008199146.1	XP_006572272.1
OG0007026	XP_973490.1	XP_624153.3
OG0007027	XP_972814.1	XP_397094.2
OG0007028	XP_008196432.1	XP_006571147.1
OG0007029	XP_015833018.1	XP_006566725.1
OG0007030	XP_008196307.1	XP_394033.1
OG0007031	XP_970259.1	XP_392703.4
OG0007032	XP_970738.2, NP_001164234.1	XP_016768245.1
OG0007033	XP_008193579.1	XP_006571706.1
OG0007035	XP_966789.1	XP_006563841.1
OG0007036	XP_971978.1	XP_006569667.1
OG0007037	XP_015835607.1	XP_006566230.1
OG0007038	XP_968695.1	XP_625224.4
OG0007039	XP_015837702.1	XP_026301035.1
OG0007040	XP_008199016.1	XP_026299196.1
OG0007041	NP_001153714.1	XP_624477.3
OG0007042	XP_008191672.1	XP_003251027.3
OG0007043	XP_967929.2	XP_006566268.1
OG0007044	XP_001813224.1	XP_006566404.2
OG0007045	XP_974163.1	XP_026301566.1
OG0007046	XP_008193053.1	XP_006571710.1
OG0007047	XP_008200722.1	XP_006566036.1
OG0007048	XP_008201554.1	XP_016772084.2
OG0007049	XP_008192076.1	XP_006568944.2
OG0007050	XP_008195902.1	XP_016767286.1
OG0007051	XP_015838964.1	XP_006559444.2
OG0007052	XP_966811.1	XP_396848.4
OG0007053	XP_008201283.1	XP_006562731.1
OG0007054	XP_008195404.1	XP_026301107.1
OG0007055	XP_008196147.1	XP_026298128.1
OG0007056	XP_008198233.1	XP_006560698.2
OG0007057	XP_008201718.1	XP_026301300.1
OG0007058	XP_015838147.1	XP_006572582.2
OG0007059	NP_001123908.1	XP_393885.1
OG0007060	XP_015840829.1	XP_026300114.1
OG0007061	XP_015836514.1	XP_392862.3
OG0007062	XP_973732.1	XP_393509.2
OG0007063	XP_974423.1	XP_001122369.1
OG0007064	XP_973384.2	XP_393377.4
OG0007065	XP_970566.1	XP_395371.3
OG0007066	XP_008197648.1	XP_026295881.1
OG0007067	NP_001280524.1	XP_623438.1
OG0007068	XP_008192032.1	XP_026298555.1, XP_026298551.1
OG0007069	XP_001812376.1	XP_003249321.1
OG0007070	XP_969516.1	XP_026298507.1
OG0007071	XP_967534.2	XP_392288.1
OG0007072	XP_008197736.1	XP_003251260.2
OG0007073	XP_008195158.1	XP_026300723.1
OG0007074	XP_001808956.1	XP_006567757.1
OG0007075	XP_008190891.1	XP_001123155.2
OG0007076	XP_008200897.1	XP_393713.3
OG0007077	XP_001814707.1	XP_394075.2
OG0007078	XP_973267.1	XP_394865.3
OG0007079	XP_008197621.1	XP_001121316.2
OG0007080	XP_008196696.1	XP_026300767.1
OG0007081	XP_974701.1	XP_006569721.1
OG0007082	XP_008193543.1	XP_624074.1
OG0007083	XP_972683.3	XP_001120416.2
OG0007084	XP_015836586.1	XP_026297348.1
OG0007085	XP_970857.2	XP_003251601.2
OG0007086	XP_008198238.1	XP_623289.1
OG0007088	XP_971540.1	XP_395614.3
OG0007089	XP_008191778.1	XP_006571438.1
OG0007090	XP_015833371.1	XP_006562769.1
OG0007091	XP_015835224.1	XP_395623.2
OG0007092	XP_972003.1	XP_006565309.1
OG0007093	XP_971236.1	XP_623363.1
OG0007094	XP_970123.1	XP_006567524.1
OG0007095	XP_975675.1	XP_006570066.1
OG0007096	XP_008190416.1	XP_016766793.2
OG0007097	XP_008197904.1	XP_392087.3
OG0007098	XP_008193305.1	XP_006570768.1
OG0007099	XP_008194038.1	XP_006559529.1
OG0007100	XP_008201411.1	XP_026298015.1
OG0007101	XP_966919.1	XP_016767630.1
OG0007102	XP_974278.2	XP_396096.4
OG0007103	XP_969098.1	XP_006558513.3
OG0007104	XP_966692.1	XP_006563745.1
OG0007105	XP_972929.2	XP_016767905.1
OG0007106	XP_008191478.1	XP_001121426.2
OG0007107	XP_001810630.1	XP_623745.2
OG0007108	XP_008196119.1	XP_006568868.2
OG0007109	XP_008192381.1	XP_006559464.1
OG0007110	XP_971072.1	XP_623486.1
OG0007111	XP_008190418.1	XP_392295.3
OG0007112	XP_969599.2	XP_624047.2
OG0007113	XP_974276.1	XP_026297751.1, NP_001229484.1
OG0007114	XP_015839247.1	XP_003249693.1
OG0007115	XP_015835463.1	XP_016769149.1
OG0007116	XP_967634.1	XP_006560985.1
OG0007117	XP_015833128.1	XP_001120297.2
OG0007118	XP_971485.1	XP_624661.1
OG0007119	XP_008192226.1	XP_026298027.1
OG0007120	XP_015840874.1	XP_006563491.1
OG0007121	XP_972051.1	XP_006566986.1
OG0007122	XP_015835775.1	XP_396976.2
OG0007123	XP_001809966.1	XP_394446.4
OG0007124	XP_975626.3	XP_392877.1
OG0007125	XP_008193970.1	XP_396658.3
OG0007126	XP_001812383.1	XP_393863.3
OG0007127	XP_972542.1	XP_006558856.1
OG0007128	XP_015833446.1	XP_006571390.1
OG0007129	XP_971515.1	XP_026299008.1
OG0007130	XP_015840059.1	XP_006567267.1
OG0007131	XP_015838202.1	XP_026299494.1
OG0007132	XP_973337.1	XP_016771903.2
OG0007133	XP_969706.1	XP_016769720.1
OG0007134	XP_973727.1	XP_006569897.2
OG0007135	XP_008196769.1	XP_006564003.1
OG0007136	XP_008198288.1	XP_392327.4
OG0007137	XP_971875.2	XP_624821.1
OG0007138	XP_008196761.1	XP_016773364.2
OG0007139	XP_015835882.1	XP_006560452.1
OG0007140	XP_971592.1	XP_623891.2
OG0007142	XP_008190912.1	XP_026297547.1
OG0007143	XP_008192184.1	XP_006563059.1
OG0007144	XP_975269.1	XP_625119.1
OG0007145	XP_966534.1	XP_624319.1
OG0007146	XP_969419.1	XP_395811.2
OG0007147	XP_015833137.1	XP_006565787.1
OG0007148	XP_966613.1	XP_397372.4
OG0007149	NP_001161912.1	XP_026298817.1
OG0007150	XP_008197796.1	XP_395812.4
OG0007151	XP_008194161.1	XP_396194.3
OG0007152	XP_008200700.1	XP_392764.1
OG0007153	XP_971137.1	XP_624438.1
OG0007154	XP_971457.1	XP_016773304.2
OG0007155	XP_008199264.1	XP_395927.4
OG0007156	XP_971047.1	XP_397412.2
OG0007157	XP_008190697.1	XP_026301948.1
OG0007158	XP_015838005.1	XP_016768634.1
OG0007159	XP_966996.1	XP_391981.3
OG0007160	XP_969040.2	XP_396426.5
OG0007161	XP_967197.1	XP_016772174.1
OG0007162	XP_008192313.1	NP_001229927.1
OG0007163	NP_001103903.1	XP_001120478.2
OG0007164	XP_973842.1	XP_006572119.2
OG0007165	XP_008194930.1	XP_006559584.2
OG0007166	XP_967328.1	XP_006568392.1
OG0007168	XP_974633.1	XP_003250379.1
OG0007169	XP_969130.2	XP_396802.3
OG0007171	XP_969670.3	XP_392816.2
OG0007173	XP_974792.1	XP_001119885.1
OG0007174	XP_975635.1	XP_016767773.1
OG0007175	XP_968222.2	XP_006559844.1
OG0007176	XP_008199627.1	XP_394000.4
OG0007177	XP_008199911.1	XP_006563273.1
OG0007178	XP_969971.1	XP_394464.1
OG0007179	XP_015838696.1	XP_026299526.1
OG0007180	XP_015838690.1	XP_026295305.1
OG0007181	XP_008198645.1, XP_008198647.1	XP_006560013.1
OG0007182	XP_968551.1	XP_006560931.1
OG0007183	XP_008195882.1	XP_026295291.1
OG0007184	XP_015832906.1	XP_394701.3
OG0007185	XP_008196296.1	XP_006564792.1
OG0007186	XP_015839447.1	XP_006568550.1
OG0007187	XP_968231.1	XP_392932.3
OG0007188	XP_971149.1	XP_624936.3
OG0007189	XP_015838931.1, NP_001036036.1	XP_006570089.1
OG0007190	XP_969008.2	XP_026297432.1
OG0007192	XP_975105.3	XP_392767.4
OG0007193	XP_008201042.1	NP_001012633.1
OG0007194	XP_008201563.1	XP_016771176.2
OG0007195	XP_001815629.1	XP_016766792.2
OG0007196	XP_008192248.1	XP_026299452.1
OG0007197	XP_008195661.1	XP_392371.3
OG0007198	XP_975504.1	XP_625165.1
OG0007199	XP_967923.1	XP_006561478.1
OG0007200	XP_008190461.1	XP_006559113.3
OG0007201	XP_008192657.1	XP_016770535.1
OG0007202	XP_001811434.1	XP_001122118.2
OG0007203	XP_001814107.1	XP_016768566.1
OG0007205	XP_008197825.1	XP_026300448.1
OG0007206	XP_008195323.1	XP_026298631.1
OG0007208	XP_968840.1	XP_003249755.1
OG0007209	XP_008195715.1	XP_391954.4
OG0007210	XP_015840541.1	XP_026296979.1
OG0007211	XP_008193025.1	XP_006557561.1
OG0007212	XP_966496.1	XP_001121636.2
OG0007213	XP_015835477.1	XP_006568037.1
OG0007216	XP_015833514.1	XP_006564669.2
OG0007217	XP_008194411.1	XP_026299414.1
OG0007218	XP_001815244.2	XP_006567880.1
OG0007219	XP_008199269.2	XP_026296231.1
OG0007220	XP_971766.1	XP_624824.3
OG0007221	XP_015840172.1, XP_015840182.1	XP_006558801.1
OG0007222	XP_973105.1	XP_623539.1
OG0007223	XP_967839.1	XP_026299503.1
OG0007225	XP_971019.1	XP_026298514.1
OG0007226	XP_969731.1	XP_006564548.1
OG0007227	XP_968441.2	XP_396511.3
OG0007228	XP_975059.2	XP_001120268.3
OG0007229	XP_975201.1	XP_006568378.2
OG0007230	XP_969003.3	XP_016769151.1
OG0007231	XP_008191602.1	XP_006561239.1
OG0007232	XP_969887.1	XP_625012.1
OG0007233	NP_001034494.1	XP_001120954.1
OG0007234	XP_008200633.1	XP_006563445.1
OG0007235	XP_015838601.1	XP_016772372.2
OG0007236	XP_015834042.1	XP_006563346.1
OG0007237	XP_008198009.2	XP_026298081.1
OG0007238	XP_969925.2	XP_001121339.1
OG0007239	XP_967995.2	XP_006569683.1
OG0007240	XP_008198372.1	XP_001122632.3
OG0007241	XP_001812287.1	XP_006565027.1
OG0007242	XP_015840640.1	XP_393593.4
OG0007243	XP_967524.1	XP_003251000.2
OG0007244	XP_008198257.1	XP_001120667.3
OG0007245	XP_973962.1	XP_001120529.2
OG0007247	XP_008193996.1	XP_006567442.2
OG0007248	XP_008195420.1	XP_016767904.1
OG0007249	XP_008191719.1	XP_026301213.1
OG0007250	XP_971879.2	XP_006569643.2
OG0007251	XP_969311.1	XP_006563216.3
OG0007252	XP_015833838.1	XP_396208.4
OG0007253	XP_969241.1	XP_006561337.1
OG0007254	XP_001811450.1	XP_006569062.1
OG0007255	XP_015834601.1	XP_006571648.1
OG0007256	XP_008200730.1	XP_624057.3
OG0007257	XP_008191981.1	XP_393264.2
OG0007259	XP_008190963.1	XP_016768556.2
OG0007260	XP_008193034.1	XP_397317.2
OG0007262	XP_008190807.1	XP_006560996.1
OG0007263	XP_973446.3	XP_003251210.1
OG0007264	XP_015840525.1	XP_006562229.1
OG0007265	XP_970112.1	XP_392115.1
OG0007267	XP_015838527.1	XP_026299766.1
OG0007268	XP_001812757.1	XP_006559789.1
OG0007269	XP_967400.1	XP_026301683.1
OG0007270	XP_008190728.1	XP_006558857.1
OG0007271	XP_974100.1	XP_006566617.1, XP_006566620.1
OG0007272	XP_975616.1	XP_006567699.1
OG0007273	XP_008201268.1	XP_026295422.1
OG0007275	XP_966940.1	XP_001121268.2
OG0007276	XP_971936.1	XP_026299152.1
OG0007277	XP_008192620.1	XP_006569150.1
OG0007278	XP_967748.1	XP_026297640.1
OG0007279	XP_008193020.1	XP_026299651.1
OG0007280	XP_008200287.1	XP_006567463.2
OG0007281	XP_001807104.1	XP_006568416.2
OG0007282	XP_972905.1	NP_001229451.1
OG0007283	XP_973892.2	XP_006562100.1
OG0007284	XP_008190394.1	XP_026295913.1
OG0007285	XP_970257.1	XP_393789.2
OG0007286	XP_008196323.1	XP_006567785.2
OG0007287	XP_969070.1	XP_026295421.1
OG0007288	XP_015839619.1, NP_001164152.1	XP_026296280.1
OG0007289	XP_001809986.1	XP_006570561.1
OG0007290	XP_972144.1	XP_392084.1
OG0007291	XP_974635.1	XP_392863.3
OG0007293	XP_008200359.1	XP_016766379.1
OG0007294	XP_968165.1	XP_006569964.1
OG0007295	XP_008200637.1	XP_026297552.1
OG0007296	XP_008199223.2	XP_003250098.2
OG0007297	XP_969394.1	XP_026295487.1
OG0007298	XP_966727.1	XP_394543.3
OG0007299	XP_967657.1	XP_006562726.1
OG0007300	XP_008201418.1	XP_006570067.1
OG0007301	XP_975432.1	XP_016767395.1
OG0007303	XP_967428.1	XP_026296801.1
OG0007304	XP_008199397.1	XP_016772102.1
OG0007305	XP_008191060.1	XP_396542.5
OG0007306	XP_008191539.1	XP_026298777.1
OG0007307	XP_974006.1	XP_392676.2
OG0007308	XP_015840372.1	XP_026300281.1
OG0007309	XP_008195093.1, XP_008195092.1	XP_016768247.1
OG0007311	XP_968887.1	XP_001122740.5
OG0007312	XP_973963.1	XP_395542.2
OG0007313	XP_968704.1	XP_396706.4
OG0007314	XP_015838869.1	XP_393267.5
OG0007315	XP_008191493.1	XP_026297215.1
OG0007316	XP_015835093.1	XP_016767396.2
OG0007317	XP_008193043.1	XP_006569198.1
OG0007318	XP_971349.1	XP_006564279.1
OG0007319	XP_968103.1	XP_624144.2
OG0007320	XP_969453.1	XP_006571383.1
OG0007321	XP_008198269.1	XP_026298456.1
OG0007322	XP_008192069.1	XP_001120363.1
OG0007323	XP_008197212.1	XP_006569870.1
OG0007324	XP_974603.1	XP_016767296.1
OG0007325	XP_008192969.1	XP_016767223.1
OG0007326	XP_974584.2	XP_006569369.2
OG0007327	XP_975414.2	XP_006570730.1
OG0007328	XP_008193320.1	XP_003251089.1
OG0007329	XP_974735.1	XP_396280.4
OG0007330	XP_008201148.1	XP_016766596.1
OG0007331	XP_969224.2	XP_392968.2
OG0007332	XP_971037.1	XP_624890.1
OG0007333	XP_015832914.1	XP_006560709.1
OG0007334	XP_015838807.1	XP_001122532.3
OG0007335	XP_971953.1	XP_394669.2
OG0007336	XP_008194234.2	XP_026296939.1
OG0007337	XP_008191355.1	XP_391887.4
OG0007338	XP_008197688.1	XP_006561268.2
OG0007339	XP_015840528.1	XP_016772954.2
OG0007341	XP_001810176.2	XP_006560617.1
OG0007342	XP_972350.2	XP_391948.3
OG0007343	XP_008194632.1	XP_001119971.2
OG0007344	XP_015837006.1	XP_001122585.3
OG0007345	NP_001034499.1	XP_006569049.1
OG0007346	XP_015835530.1	XP_393828.2
OG0007347	XP_008190899.1	XP_392195.5
OG0007348	XP_008193614.1	XP_393479.3
OG0007349	XP_015840822.1	XP_003249307.1
OG0007350	XP_015838467.1	XP_006569637.2
OG0007351	XP_972294.2	XP_392763.3
OG0007352	XP_008201623.1	XP_393110.1
OG0007353	XP_971778.1	XP_394353.3
OG0007355	XP_008195845.1	XP_006561443.1
OG0007356	XP_970427.1	XP_003250387.2
OG0007357	XP_972041.1	XP_394781.4
OG0007358	XP_008197965.1	XP_026295021.1
OG0007359	XP_015834573.1	XP_006558743.1
OG0007360	XP_008192581.1	XP_026296240.1
OG0007361	XP_015838693.1	XP_006568016.1
OG0007362	XP_008192342.1	XP_006560181.1
OG0007363	XP_970873.1	XP_393890.1
OG0007364	XP_972870.1	XP_395329.2
OG0007365	XP_975158.1	XP_026298881.1
OG0007366	XP_008199209.1	XP_003251930.2
OG0007367	XP_008197362.1	XP_397380.1
OG0007368	XP_973716.2	XP_026296620.1
OG0007369	XP_008200052.1	XP_006566858.1
OG0007370	XP_967040.1	XP_392078.2
OG0007371	XP_969497.1	XP_026299810.1
OG0007373	XP_015839467.1, NP_001107810.1	XP_016768215.2
OG0007374	XP_015840615.1	XP_026297344.1
OG0007375	XP_015835021.1	NP_001238948.1
OG0007376	XP_008199884.1	XP_003250394.3
OG0007377	XP_015834849.1	XP_006570038.2
OG0007378	XP_008194255.1	XP_026295645.1
OG0007379	XP_008194717.1	XP_003250595.1
OG0007380	XP_008196564.1	XP_392019.4
OG0007381	XP_015834977.1	XP_006559869.2
OG0007382	XP_008196370.1	XP_396056.5
OG0007383	XP_008199108.1	XP_625184.4
OG0007384	XP_008195826.1	XP_016771413.2
OG0007385	XP_015838449.1	XP_001121796.2
OG0007386	XP_008201422.1	XP_026296037.1
OG0007387	XP_008195616.1	XP_392365.1
OG0007388	XP_015834926.1	XP_006564475.2
OG0007389	XP_967416.1	XP_026294930.1
OG0007390	XP_015837796.1	XP_006566331.1
OG0007391	XP_015834734.1, XP_015834735.1, XP_015834736.1	XP_026296025.1
OG0007392	XP_015836550.1	XP_026301558.1
OG0007393	XP_008192063.2	XP_026296023.1, XP_026296021.1, XP_026296022.1, XP_026296020.1
OG0007394	XP_974748.1	XP_623365.1
OG0007395	XP_015834017.1	XP_026301029.1
OG0007396	XP_008190721.1	XP_026302223.1
OG0007397	XP_969461.1	XP_003250392.2
OG0007398	XP_008198081.1	XP_396388.5
OG0007399	XP_975345.2	XP_394599.3
OG0007401	XP_008194941.1	NP_001229444.1
OG0007402	XP_008196910.1	XP_026300747.1
OG0007403	NP_001164293.1	XP_026296837.1
OG0007404	XP_008196416.1	XP_006562242.2
OG0007405	XP_008200386.1	XP_006566135.1
OG0007406	XP_015835690.1	XP_016766410.2
OG0007407	XP_015833344.1	XP_026298382.1
OG0007408	XP_008198691.1	XP_026297045.1
OG0007409	XP_008201165.1	XP_395004.3
OG0007410	XP_969609.1	XP_026302081.1
OG0007411	XP_008195877.1	XP_392067.4
OG0007412	XP_015836078.1	XP_026299488.1
OG0007413	XP_968346.2	XP_026301576.1
OG0007414	XP_968074.1	XP_016770578.1
OG0007415	XP_970543.1	XP_026296944.1
OG0007416	XP_008193121.1	XP_392937.2
OG0007417	XP_008195391.1	XP_026301784.1
OG0007418	XP_008194460.1	XP_026300172.1
OG0007419	XP_970878.1	XP_026297517.1
OG0007420	XP_972406.2	XP_001121647.2
OG0007421	XP_970052.1, XP_969906.2	XP_026298560.1
OG0007422	XP_967756.1	XP_396279.3
OG0007423	XP_008191818.1	XP_006562359.1
OG0007425	XP_008195160.1	XP_001122113.1
OG0007426	XP_008192974.1	XP_026299274.1
OG0007427	XP_015839209.1	XP_026300512.1
OG0007428	XP_015837641.1	XP_026300457.1
OG0007429	XP_974929.1	XP_001121332.3
OG0007430	XP_971970.1	XP_395563.4
OG0007431	XP_972831.1	XP_006563283.2
OG0007432	XP_015834570.1	XP_026297303.1
OG0007433	XP_008193451.1	XP_026297003.1
OG0007434	XP_971391.1	XP_026295698.1, NP_001229483.1
OG0007435	XP_008196148.1	XP_026300892.1
OG0007436	XP_008199883.1	XP_026299473.1
OG0007437	XP_008194162.1	XP_006566798.2
OG0007438	XP_008191282.1	XP_003251943.1
OG0007439	XP_008193999.1	XP_016768314.2
OG0007440	XP_008190900.1	XP_026299731.1
OG0007441	XP_008199194.1	XP_026297752.1
OG0007442	XP_967193.1	XP_396906.3
OG0007443	XP_008190293.1	XP_006571791.1
OG0007444	XP_015834518.1	XP_394473.2
OG0007445	XP_015837450.1	XP_006564268.2
OG0007446	XP_008191462.1	XP_026294632.1
OG0007447	XP_969728.1	XP_006557930.1
OG0007448	XP_008201074.1	XP_006561392.2
OG0007449	XP_015838817.1	XP_026298212.1
OG0007450	XP_972477.1	XP_624006.3
OG0007451	XP_015833693.1	XP_006568704.2, XP_006568703.2
OG0007452	XP_008199691.1	XP_026295050.1
OG0007453	XP_008193139.1	XP_001123126.4
OG0007454	XP_008190905.1	XP_026297556.1
OG0007455	XP_015833802.1	XP_006569533.1
OG0007456	XP_015834828.1	XP_016768377.1
OG0007457	XP_970749.1	XP_006561021.1
OG0007458	XP_974194.1	XP_001121569.3
OG0007459	XP_008193745.1	XP_006568034.1
OG0007460	XP_008190591.1	XP_003250167.2
OG0007461	XP_015834965.1	XP_026300004.1
OG0007462	NP_001034531.1	XP_001121066.2
OG0007464	XP_966432.2	XP_624351.3
OG0007465	XP_008195772.1	XP_003249178.1
OG0007466	XP_015836195.1	XP_026300937.1
OG0007467	XP_971322.1	XP_016766739.1
OG0007468	XP_015834526.1	XP_016766417.2
OG0007469	XP_008198516.1	XP_006569839.1
OG0007470	XP_969586.1	XP_395197.2
OG0007472	XP_972377.2	XP_006557814.2
OG0007473	XP_008193355.1	XP_026298728.1
OG0007474	XP_967725.2	XP_624725.1
OG0007475	XP_008191920.1	XP_026295859.1
OG0007477	XP_967694.1	XP_001120814.2
