Orthogroup	Megalopta_genalis	Apis_mellifera
OG0007738	XP_033325714.1	XP_026299116.1
OG0007739	XP_033328137.1	XP_003251120.1
OG0007740	XP_033330197.1	XP_392754.3
OG0007741	XP_033332570.1	XP_016769147.2
OG0007742	XP_033340060.1	XP_026297681.1
OG0007744	XP_033321377.1	XP_003249360.1
OG0007745	XP_033337666.1	XP_001120925.1
OG0007746	XP_033328083.1	XP_003251113.1
OG0007747	XP_033326785.1	XP_026300104.1
OG0007748	XP_033321828.1	XP_006568482.3
OG0007750	XP_033339551.1	XP_003251181.2
OG0007751	XP_033321958.1	XP_026299123.1
OG0007752	XP_033342685.1	XP_026299512.1
OG0007753	XP_033332033.1	XP_006560472.1
OG0007754	XP_033331877.1	XP_006565554.1
OG0007755	XP_033337047.1	XP_016767276.2
OG0007756	XP_033338351.1, XP_033338350.1	XP_026296754.1
OG0007757	XP_033338565.1, XP_033338560.1	XP_006557753.2
OG0007758	XP_033338746.1	XP_006570003.1
OG0007759	XP_033327880.1	XP_016768254.1
OG0007760	XP_033338631.1	XP_006563321.2
OG0007763	XP_033334049.1	XP_395385.3
OG0007764	XP_033320889.1	XP_006560495.3
OG0007768	XP_033336585.1	XP_006562384.1
OG0007769	XP_033335866.1	XP_016771853.1
OG0007770	XP_033334007.1	NP_001165877.1
OG0007771	XP_033334247.1	XP_006564298.2
OG0007772	XP_033330722.1, XP_033330730.1	XP_026302077.1
OG0007774	XP_033322470.1	XP_026295810.1
OG0007775	XP_033328053.1, XP_033328038.1	XP_006567709.1
OG0007776	XP_033322999.1	XP_003251794.2
OG0007777	XP_033332200.1	XP_006559060.2
OG0007779	XP_033334183.1	XP_392189.5
OG0007780	XP_033334326.1	XP_026300613.1
OG0007781	XP_033325430.1	XP_006569262.2
OG0007782	XP_033328059.1	XP_026296676.1
OG0007783	XP_033336560.1	XP_016771878.2
OG0007784	XP_033323780.1, XP_033323781.1	XP_392810.3
OG0007788	XP_033340531.1	XP_026299217.1
OG0007789	XP_033336768.1	XP_006558764.1
OG0007790	XP_033333112.1	XP_026297809.1
OG0007791	XP_033327173.1	XP_026299504.1
OG0007792	XP_033322812.1	XP_026297025.1
OG0007793	XP_033323125.1	XP_003251343.2
OG0007794	XP_033323826.1	XP_006560831.1
OG0007796	XP_033322523.1	XP_006569965.2
OG0007797	XP_033333102.1	XP_003249221.1
OG0007798	XP_033342744.1	NP_001011572.1
OG0007799	XP_033336569.1	XP_397233.2
OG0007800	XP_033340993.1	XP_026302085.1
OG0007801	XP_033322032.1	XP_001122030.2
OG0007804	XP_033334159.1	XP_006569011.1
OG0007805	XP_033342141.1	XP_006572195.2
OG0007806	XP_033329529.1	XP_003249454.1
OG0007808	XP_033332854.1	XP_395721.5
OG0007809	XP_033327477.1	XP_006569770.1
OG0007810	XP_033331804.1	XP_026295932.1
OG0007811	XP_033339094.1	XP_006558716.1, XP_026298158.1, XP_026298159.1
OG0007812	XP_033329083.1, XP_033329075.1	NP_001011644.1
OG0007813	XP_033336536.1	XP_394035.3
OG0007814	XP_033336453.1	XP_001120439.3
OG0007815	XP_033331416.1	XP_026299044.1
OG0007816	XP_033328527.1	NP_001129659.1
OG0007817	XP_033321825.1	XP_026298353.1
OG0007818	XP_033333816.1	XP_392954.1
OG0007820	XP_033332505.1	XP_392102.4
OG0007821	XP_033324389.1	XP_395694.2
OG0007822	XP_033332783.1	XP_016768646.1
OG0007823	XP_033325881.1	XP_396645.4
OG0007824	XP_033330849.1	XP_026299538.1
OG0007826	XP_033333770.1	XP_016769681.2
OG0007828	XP_033324234.1	XP_624317.2
OG0007829	XP_033338613.1	XP_392391.2
OG0007830	XP_033339530.1	XP_026302067.1
OG0007832	XP_033329594.1	XP_006561531.1
OG0007833	XP_033327513.1, XP_033337280.1	XP_001122379.3
OG0007834	XP_033340773.1	XP_624532.3
OG0007835	XP_033338636.1	XP_026301545.1, XP_006557342.1
OG0007836	XP_033326627.1	XP_001121747.1
OG0007837	XP_033335333.1	XP_006566998.2
OG0007838	XP_033334883.1	XP_006566774.2
OG0007839	XP_033326895.1	NP_001104182.1
OG0007840	XP_033324048.1	XP_016767751.1
OG0007841	XP_033331625.1	XP_026300853.1
OG0007842	XP_033340964.1	XP_026299060.1
OG0007843	XP_033341133.1	XP_016767270.2
OG0007844	XP_033326613.1	XP_026295193.1
OG0007845	XP_033336916.1	XP_016767214.1
OG0007846	XP_033338653.1	XP_026300050.1
OG0007847	XP_033342387.1	XP_006570533.1
OG0007848	XP_033331816.1	XP_016773095.1
OG0007849	XP_033337494.1	XP_001120448.3
OG0007850	XP_033338003.1	XP_001123300.3
OG0007851	XP_033336179.1	XP_016771581.2
OG0007852	XP_033329447.1	XP_016768599.1
OG0007853	XP_033335518.1	XP_003250951.2
OG0007854	XP_033338980.1	XP_026296515.1
OG0007855	XP_033334337.1	XP_006558650.1
OG0007856	XP_033337099.1	XP_006568973.1
OG0007857	XP_033337390.1	XP_026298427.1
OG0007860	XP_033335747.1	XP_006565802.2
OG0007861	XP_033321576.1	XP_392222.3
OG0007862	XP_033336019.1	XP_394041.4, XP_006565743.1
OG0007863	XP_033337468.1, XP_033337466.1	XP_026298006.1
OG0007864	XP_033332870.1	XP_006561802.1
OG0007865	XP_033327482.1	XP_026297818.1
OG0007866	XP_033332044.1	XP_006560455.1
OG0007867	XP_033334837.1, XP_033334838.1	XP_001120899.3
OG0007868	XP_033342707.1	XP_006566667.2
OG0007869	XP_033326149.1	XP_392183.1
OG0007870	XP_033331622.1	XP_003250005.2
OG0007872	XP_033334136.1	XP_006568815.1
OG0007874	XP_033342477.1	XP_006566414.1
OG0007875	XP_033342470.1	XP_006566410.1
OG0007876	XP_033327197.1	XP_026295796.1
OG0007877	XP_033329673.1	XP_016769027.1
OG0007878	XP_033330656.1	XP_006559161.1
OG0007879	XP_033327469.1	XP_026297832.1
OG0007880	XP_033334548.1	XP_391867.3
OG0007882	XP_033329450.1	XP_396603.5
OG0007883	XP_033333592.1, XP_033333591.1	XP_396806.3
OG0007884	XP_033329733.1	XP_006561402.1
OG0007885	XP_033329997.1	XP_392107.4
OG0007886	XP_033333742.1	XP_016769639.2, XP_016769640.2
OG0007887	XP_033330728.1	XP_026296301.1, XP_006565343.1, XP_016773393.1
OG0007888	XP_033323031.1	XP_003251792.1
OG0007889	XP_033322618.1	XP_006563324.2
OG0007890	XP_033339631.1	XP_016773314.2
OG0007892	XP_033328262.1	XP_393080.4
OG0007893	XP_033335216.1	XP_623278.2
OG0007894	XP_033331791.1	XP_001121471.3
OG0007895	XP_033326951.1	XP_026296055.1
OG0007896	XP_033338313.1	XP_026298581.1
OG0007897	XP_033324815.1	XP_016772065.1
OG0007898	XP_033339196.1	XP_016767784.1
OG0007899	XP_033323877.1	XP_006559342.1
OG0007900	XP_033335116.1	XP_006566323.1
OG0007901	XP_033322827.1	XP_006570563.1
OG0007902	XP_033337153.1	XP_001121319.3
OG0007903	XP_033327826.1	XP_006564248.1
OG0007904	XP_033336187.1	XP_394025.4
OG0007905	XP_033338866.1	XP_026301535.1
OG0007906	XP_033334525.1	XP_026299326.1, NP_001119715.2
OG0007907	XP_033331111.1	XP_001120817.2
OG0007908	XP_033326879.1	XP_003251581.1
OG0007910	XP_033330612.1	XP_003251819.1
OG0007911	XP_033331486.1, XP_033331495.1	NP_001035294.1, XP_006566010.1
OG0007912	XP_033328737.1	NP_001108550.1
OG0007913	XP_033327629.1	NP_001135933.1
OG0007914	XP_033342082.1	XP_001122210.1
OG0007915	XP_033334700.1	XP_001122338.2
OG0007916	XP_033334827.1, XP_033334687.1	XP_001122620.2
OG0007917	XP_033338294.1	XP_003249967.1
OG0007918	XP_033331509.1	XP_003250799.1
OG0007919	XP_033324094.1	XP_026296634.1, XP_003251129.1
OG0007920	XP_033340704.1, XP_033340706.1, XP_033340705.1	XP_003251417.1, XP_006569652.1
OG0007921	XP_033330761.1	XP_003251898.2
OG0007922	XP_033339533.1	XP_006558669.1, XP_393487.3
OG0007923	XP_033334199.1	XP_006559170.2, XP_006559171.2
OG0007924	XP_033323407.1	XP_006560462.1
OG0007925	XP_033324955.1	XP_006560700.1
OG0007926	XP_033339251.1	XP_006565118.2
OG0007927	XP_033328709.1, XP_033328712.1	XP_006565503.2
OG0007928	XP_033340540.1	XP_006566221.2, XP_006566223.2
OG0007929	XP_033340715.1	XP_006566277.1, XP_026299240.1
OG0007930	XP_033328136.1, XP_033328135.1	XP_016767638.2
OG0007931	XP_033331469.1	XP_016769925.1
OG0007932	XP_033340747.1, XP_033340746.1	XP_016773366.1
OG0007934	XP_033333919.1	XP_395227.5
OG0007936	XP_033329502.1	XP_026297971.1
OG0007937	XP_033335068.1	XP_026299458.1
OG0007938	XP_033328646.1	XP_026300496.1, XP_026300583.1
OG0007939	XP_033322945.1, XP_033322944.1	XP_026300682.1, XP_026300697.1
OG0007941	XP_033342808.1	XP_393809.4
OG0007942	XP_033341764.1	XP_395776.1
OG0007957	XP_033338714.1	NP_001129377.1
OG0007958	XP_033325126.1	XP_006566978.1
OG0007959	XP_033327949.1	XP_395755.2
OG0007960	XP_033339043.1	XP_624114.1
OG0007961	XP_033332605.1	XP_006559586.3
OG0007962	XP_033337962.1	XP_392244.1
OG0007963	XP_033323129.1	XP_016767673.2
OG0007967	XP_033325131.1	XP_016772482.2
OG0007968	XP_033338643.1	XP_026301726.1
OG0007970	XP_033341919.1	XP_026294886.1
OG0007971	XP_033335733.1	NP_001035925.1, XP_026300666.1
OG0007972	XP_033335674.1	XP_006565707.1
OG0007974	XP_033340763.1	XP_393777.2
OG0007975	XP_033323906.1	XP_006562356.1
OG0007976	XP_033340000.1	XP_006559394.2
OG0007977	XP_033331709.1	XP_016770057.2
OG0007981	XP_033327769.1	XP_001123248.2
OG0007982	XP_033340710.1	XP_395767.4
OG0007983	XP_033322392.1	XP_006557650.1
OG0007984	XP_033340602.1	XP_006562918.1
OG0007985	XP_033324353.1	XP_394546.3
OG0007986	XP_033337169.1	XP_006568962.1
OG0007987	XP_033339472.1	XP_003251353.1
OG0007988	XP_033340286.1	XP_003251482.3, XP_026301852.1
OG0007989	XP_033330185.1	XP_006557892.1
OG0007990	XP_033327229.1	XP_016766750.1
OG0007991	XP_033327222.1	XP_625265.1
OG0007992	XP_033321341.1	XP_624597.2
OG0007994	XP_033339522.1	XP_624596.4
OG0007995	XP_033336778.1	XP_026295917.1
OG0007996	XP_033335239.1, XP_033335233.1	XP_016771115.2
OG0007997	XP_033330737.1	XP_006559190.1
OG0007998	XP_033324367.1	XP_026296853.1
OG0008002	XP_033325716.1	XP_006566106.1
OG0008003	XP_033342525.1	XP_016770478.1
OG0008004	XP_033329414.1	XP_006567819.2
OG0008005	XP_033337595.1	XP_006564581.2
OG0008006	XP_033338674.1	XP_623715.2
OG0008008	XP_033335610.1	XP_003250547.2
OG0008009	XP_033335015.1	XP_396871.5
OG0008011	XP_033326677.1	XP_396835.3
OG0008012	XP_033324873.1	XP_026301427.1
OG0008014	XP_033342820.1	XP_016770378.1
OG0008015	XP_033342127.1	XP_026294880.1
OG0008016	XP_033343093.1	XP_006561976.1
OG0008017	XP_033329497.1	XP_026297737.1, XP_026297735.1
OG0008018	XP_033327388.1	XP_003250495.1
OG0008019	XP_033328244.1	XP_026296829.1
OG0008020	XP_033336112.1	XP_394968.3
OG0008021	XP_033332093.1	XP_016767881.1
OG0008025	XP_033324640.1	XP_006561098.2
OG0008027	XP_033337206.1	XP_016767661.2
OG0008028	XP_033329537.1, XP_033329313.1	XP_026297840.1
OG0008030	XP_033342007.1	XP_016766266.2
OG0008031	XP_033338835.1	XP_026301704.1, XP_026301703.1
OG0008032	XP_033337806.1	XP_006564759.1
OG0008033	XP_033340956.1	XP_006562422.1
OG0008035	XP_033321021.1	XP_006557413.1
OG0008036	XP_033321944.1	XP_026299121.1, XP_026299119.1
OG0008039	XP_033329367.1	XP_006557328.1, XP_006557329.1
OG0008040	XP_033325095.1	XP_006566966.1
OG0008041	XP_033334400.1	XP_016766465.2
OG0008042	XP_033328973.1	XP_016769645.1
OG0008043	XP_033332562.1	XP_026298152.1
OG0008044	XP_033338819.1	XP_001120800.1
OG0008045	XP_033332571.1	XP_006566895.1, XP_395120.3
OG0008046	XP_033322205.1	XP_003250271.1
OG0008047	XP_033331178.1	XP_006559762.2
OG0008049	XP_033330066.1	XP_003250223.1
OG0008050	XP_033336982.1	XP_026295858.1
OG0008053	XP_033333531.1	XP_396321.3
OG0008055	XP_033326386.1	XP_006567357.1
OG0008056	XP_033331951.1	XP_016768628.1
OG0008058	XP_033341496.1	XP_026295543.1
OG0008060	XP_033323772.1	XP_003249112.3
OG0008061	XP_033336232.1	XP_006557626.1
OG0008062	XP_033332003.1	XP_006560481.1
OG0008064	XP_033336212.1, XP_033336211.1	XP_016771594.1
OG0008065	XP_033325590.1	XP_026302048.1
OG0008066	XP_033331265.1	XP_026300574.1
OG0008067	XP_033324647.1	XP_026301355.1
OG0008068	XP_033341958.1	XP_026301198.1
OG0008069	XP_033339660.1	XP_026296661.1, NP_001201833.1
OG0008070	XP_033338879.1	XP_026301565.1
OG0008071	XP_033328259.1	XP_006570271.1
OG0008072	XP_033332434.1	XP_006572265.1
OG0008074	XP_033335999.1	XP_006564888.1
OG0008076	XP_033339958.1	XP_006561050.1
OG0008077	XP_033329343.1, XP_033329342.1	XP_001120174.2
OG0008078	XP_033330651.1	XP_625166.2
OG0008080	XP_033340672.1	XP_006563488.2
OG0008081	XP_033325196.1	XP_625103.3
OG0008082	XP_033324325.1, XP_033324323.1, XP_033324322.1, XP_033324326.1, XP_033324324.1	XP_026296508.1
OG0008085	XP_033334908.1	XP_624989.2
OG0008088	XP_033341397.1	XP_026295559.1
OG0008090	XP_033340726.1	XP_001121861.1
OG0008092	XP_033331039.1	XP_003250264.2
OG0008093	XP_033338832.1	XP_006559459.1
OG0008095	XP_033325004.1	XP_001121859.1
OG0008096	XP_033323025.1, XP_033323024.1	XP_003251738.1
OG0008099	XP_033328195.1, XP_033328194.1	XP_001121920.1
OG0008100	XP_033330177.1	XP_003249184.2
OG0008101	XP_033326962.1	XP_016767406.1
OG0008102	XP_033338754.1	XP_001122059.2
OG0008103	XP_033329853.1	XP_003250933.1
OG0008104	XP_033329689.1, XP_033329690.1	XP_393219.2
OG0008106	XP_033337044.1, XP_033337045.1	XP_006567272.1
OG0008107	XP_033337740.1	XP_026297904.1
OG0008108	XP_033334041.1	XP_001120020.1
OG0008109	XP_033324632.1	XP_006563594.1
OG0008110	XP_033335095.1	XP_026299626.1
OG0008111	XP_033342289.1	XP_006570451.1
OG0008113	XP_033340130.1	XP_006571427.1
OG0008114	XP_033330836.1	XP_006565783.1
OG0008115	XP_033327243.1	XP_026299706.1
OG0008116	XP_033335473.1	XP_003250057.1
OG0008117	XP_033325439.1	XP_006566136.2
OG0008119	XP_033335834.1	XP_006562746.2
OG0008120	XP_033333318.1	XP_026297411.1
OG0008121	XP_033321880.1	XP_006559528.1
OG0008123	XP_033327105.1	XP_016767291.1
OG0008124	XP_033333588.1	XP_393324.2
OG0008125	XP_033329381.1	XP_001122377.3
OG0008126	XP_033334916.1	XP_003250860.1
OG0008127	XP_033338308.1	XP_391822.2
OG0008128	XP_033340718.1	XP_393146.1
OG0008129	XP_033330694.1	XP_016766496.1
OG0008130	XP_033339752.1	XP_392873.4
OG0008131	XP_033335990.1	XP_026300802.1
OG0008132	XP_033334470.1	XP_396294.3
OG0008133	XP_033328609.1	XP_026298088.1
OG0008134	XP_033332604.1	XP_006559519.2
OG0008135	XP_033333682.1	XP_006560097.1
OG0008136	XP_033331263.1	XP_392656.3
OG0008137	XP_033341794.1, XP_033339914.1	XP_026294728.1
OG0008138	XP_033342218.1	XP_006562620.2
OG0008141	XP_033335861.1	XP_001119946.2
OG0008142	XP_033327018.1	XP_026295387.1
OG0008143	XP_033342996.1	NP_001242964.1, XP_026299341.1
OG0008144	XP_033331343.1	XP_001120601.2
OG0008145	XP_033323249.1	XP_001120712.2
OG0008146	XP_033341737.1	XP_001120957.3
OG0008147	XP_033333029.1	XP_001121052.1
OG0008148	XP_033338829.1, XP_033338507.1	XP_001121801.2
OG0008149	XP_033323929.1	XP_001122830.2
OG0008150	XP_033335940.1	XP_001122996.1
OG0008151	XP_033326572.1	XP_006563738.1, XP_003250307.1
OG0008152	XP_033324133.1	XP_003251088.2
OG0008153	XP_033323737.1	XP_003251208.1
OG0008154	XP_033340478.1	XP_003251494.2
OG0008155	XP_033326877.1	XP_003251580.2
OG0008156	XP_033340133.1	XP_003251741.1
OG0008158	XP_033329660.1	XP_006558272.1
OG0008159	XP_033322391.1	XP_006560037.1
OG0008160	XP_033321352.1	XP_006561659.1
OG0008161	XP_033320972.1, XP_033320971.1	XP_006562906.1
OG0008162	XP_033331751.1	XP_006562941.1
OG0008163	XP_033327372.1	XP_006568331.1
OG0008164	XP_033342366.1	XP_006570455.2, XP_016770237.2, XP_026299898.1
OG0008165	XP_033340797.1	XP_006571694.1
OG0008166	XP_033338053.1	XP_016767383.2
OG0008167	XP_033335060.1	XP_026297457.1, XP_016768511.2
OG0008168	XP_033326304.1	XP_016771026.2
OG0008169	XP_033331323.1	XP_016772605.1
OG0008170	XP_033341895.1	XP_026294761.1
OG0008171	XP_033330643.1	XP_026294935.1, XP_026294934.1
OG0008172	XP_033327848.1, XP_033327849.1	XP_026296384.1
OG0008173	XP_033328649.1	XP_026297106.1
OG0008174	XP_033322826.1	XP_026297357.1
OG0008175	XP_033328902.1	XP_026297729.1, XP_026297728.1
OG0008176	XP_033337795.1	XP_026298211.1
OG0008177	XP_033334689.1	XP_026299370.1
OG0008178	XP_033342027.1, XP_033342041.1	XP_026301336.1, XP_393326.4
OG0008179	XP_033324543.1	XP_026301619.1
OG0008180	XP_033328288.1, XP_033328287.1	XP_026301654.1
OG0008181	XP_033338555.1	XP_026301698.1, XP_026301699.1
OG0008182	XP_033341888.1	XP_393616.4
OG0008183	XP_033327231.1	XP_396044.4
OG0008184	XP_033323866.1	XP_623517.3
OG0008185	XP_033332965.1	XP_625201.3
OG0008186	XP_033335704.1, XP_033336327.1	XP_625237.3
OG0008198	XP_033333425.1	XP_001122724.2
OG0008199	XP_033328558.1	XP_623181.2
OG0008200	XP_033334646.1	XP_016770709.1
OG0008203	XP_033326223.1	XP_001120530.1
OG0008204	XP_033333708.1	XP_624877.1
OG0008205	XP_033322460.1	XP_006558083.1
OG0008206	XP_033330529.1	XP_003251327.1
OG0008207	XP_033327118.1	XP_001121520.2
OG0008208	XP_033341597.1	XP_006561079.1
OG0008209	XP_033324262.1	XP_026295802.1
OG0008211	XP_033329360.1	XP_006562666.1
OG0008212	XP_033331426.1	XP_006566093.1
OG0008214	XP_033326878.1	XP_624025.3
OG0008215	XP_033322142.1	XP_392826.1
OG0008217	XP_033333016.1	XP_006561837.1
OG0008220	XP_033329721.1	XP_026295869.1
OG0008221	XP_033332129.1	XP_006558791.2
OG0008224	XP_033329110.1	XP_001121188.2
OG0008225	XP_033336667.1	XP_026300676.1
OG0008228	XP_033339141.1	XP_016769573.1
OG0008229	XP_033330261.1	XP_026300536.1, XP_006558594.3
OG0008231	XP_033330753.1	XP_026301295.1
OG0008232	XP_033337942.1	XP_001121279.1
OG0008233	XP_033327309.1	XP_026295375.1
OG0008234	XP_033322950.1	XP_001120659.3
OG0008235	XP_033334186.1	XP_006568841.1
OG0008236	XP_033329097.1	XP_026297332.1
OG0008237	XP_033339142.1	XP_026298749.1
OG0008238	XP_033337843.1	XP_003249357.1
OG0008239	XP_033328647.1	NP_001314881.1
OG0008240	XP_033329893.1	XP_016766916.1
OG0008243	XP_033342436.1	XP_026299432.1
OG0008246	XP_033327185.1	XP_016767386.1
OG0008247	XP_033341238.1	XP_006561073.2
OG0008251	XP_033321459.1	XP_026302060.1
OG0008252	XP_033321672.1	XP_394435.3
OG0008253	XP_033330720.1	XP_026301415.1
OG0008255	XP_033341499.1	XP_006571384.2
OG0008256	XP_033324996.1	XP_006563151.1
OG0008257	XP_033325919.1	XP_393531.4
OG0008258	XP_033335830.1	XP_006564878.1
OG0008259	XP_033342661.1	XP_016772077.1
OG0008260	XP_033336252.1	XP_006560607.2
OG0008261	XP_033331876.1	XP_003250659.1
OG0008262	XP_033323081.1	XP_026301739.1
OG0008264	XP_033329419.1	XP_026297966.1, XP_006562675.2, XP_026297967.1
OG0008265	XP_033341075.1	XP_006564533.2
OG0008267	XP_033336489.1	XP_001120731.3
OG0008269	XP_033322483.1	XP_016771109.1
OG0008274	XP_033326389.1	XP_395186.4
OG0008276	XP_033332295.1	XP_396506.4
OG0008277	XP_033342299.1	XP_001122354.2
OG0008279	XP_033338026.1	XP_001122709.2
OG0008281	XP_033334342.1	XP_393422.3
OG0008283	XP_033328961.1	XP_001120029.4
OG0008285	XP_033329133.1	XP_001121014.2
OG0008287	XP_033326928.1	XP_016768360.1, XP_016768359.1
OG0008289	XP_033342313.1	XP_003249259.2
OG0008290	XP_033321328.1	XP_006568357.1
OG0008291	XP_033323487.1	XP_394822.5
OG0008292	XP_033333804.1	XP_006564116.2
OG0008293	XP_033321444.1	XP_026301653.1
OG0008296	XP_033340620.1	XP_026299054.1
OG0008297	XP_033336474.1	XP_006563097.2
OG0008298	XP_033339013.1	XP_394396.2
OG0008299	XP_033338851.1	XP_026301542.1
OG0008302	XP_033332394.1	XP_394768.4
OG0008303	XP_033333429.1	XP_393493.3
OG0008304	XP_033332999.1	XP_016767692.1
OG0008305	XP_033335028.1	XP_003251557.1
OG0008306	XP_033342513.1	XP_026299499.1
OG0008309	XP_033326687.1	XP_016767077.2
OG0008310	XP_033331989.1	XP_001121276.2
OG0008311	XP_033329345.1	XP_006560223.1, XP_006560227.1
OG0008313	XP_033330979.1	NP_001011615.1
OG0008314	XP_033340805.1	NP_001012981.1
OG0008315	XP_033341997.1	NP_001107670.1
OG0008316	XP_033329271.1	NP_001161181.1
OG0008317	XP_033327669.1	XP_001119915.1
OG0008318	XP_033332246.1	XP_001120213.2
OG0008319	XP_033334332.1	XP_001120937.2
OG0008320	XP_033336413.1	XP_001121075.2
OG0008321	XP_033339232.1	XP_001121195.3
OG0008322	XP_033324537.1	XP_001122155.2
OG0008323	XP_033337925.1, XP_033337926.1	XP_001123118.3
OG0008324	XP_033334083.1	XP_003249913.2
OG0008325	XP_033333857.1	XP_003250151.1
OG0008326	XP_033340599.1	XP_003250478.1, XP_026299118.1
OG0008327	XP_033337136.1	XP_003250530.3
OG0008328	XP_033336083.1	XP_003250694.2
OG0008329	XP_033327942.1	XP_003251098.2
OG0008331	XP_033326777.1	XP_006558067.1
OG0008332	XP_033330212.1	XP_006558575.2
OG0008333	XP_033324030.1, XP_033324026.1	XP_006560249.3, XP_026300959.1, XP_026300958.1, XP_026300957.1
OG0008334	XP_033327892.1	XP_006561322.1
OG0008335	XP_033325438.1	XP_006561986.1
OG0008336	XP_033334239.1	XP_006564293.1, XP_396233.3
OG0008337	XP_033334512.1	XP_006564453.2
OG0008338	XP_033327489.1, XP_033327486.1	XP_006564579.2
OG0008339	XP_033341059.1, XP_033341060.1	XP_006566253.2
OG0008340	XP_033327341.1	XP_026298086.1, XP_006566898.1
OG0008341	XP_033321105.1, XP_033321104.1	XP_026298656.1, XP_006567511.1
OG0008342	XP_033321537.1	XP_006568293.1, XP_006568294.1
OG0008345	XP_033325620.1	XP_006569245.1
OG0008346	XP_033326281.1	XP_006572153.1
OG0008348	XP_033341766.1	XP_016766313.1
OG0008349	XP_033338030.1, XP_033338032.1, XP_033338021.1, XP_033338012.1, XP_033338041.1	XP_016766426.1
OG0008350	XP_033332167.1	XP_016767258.1
OG0008351	XP_033329119.1	XP_016768006.1
OG0008352	XP_033333509.1	XP_016768351.1
OG0008353	XP_033332969.1	XP_016768754.2
OG0008354	XP_033329471.1	XP_016769216.1
OG0008355	XP_033327352.1	XP_016769294.1
OG0008356	XP_033321361.1	XP_016769452.2
OG0008357	XP_033340972.1	XP_016769968.1
OG0008358	XP_033340357.1	XP_016770201.1
OG0008359	XP_033334926.1	XP_016770625.2
OG0008360	XP_033328929.1	XP_026294857.1
OG0008361	XP_033339502.1	XP_016772403.2
OG0008362	XP_033329895.1, XP_033329894.1	XP_026295429.1
OG0008363	XP_033323731.1, XP_033339859.1	XP_026295811.1
OG0008364	XP_033333789.1	XP_026296009.1
OG0008365	XP_033341386.1	XP_026296525.1
OG0008366	XP_033322456.1	XP_026296698.1
OG0008367	XP_033338375.1	XP_026296747.1
OG0008368	XP_033327811.1	XP_026297100.1, XP_026297180.1
OG0008369	XP_033327709.1, XP_033338878.1	XP_026297839.1
OG0008371	XP_033331814.1	XP_026298984.1
OG0008372	XP_033325444.1	XP_026299129.1
OG0008374	XP_033328823.1, XP_033339892.1, XP_033328827.1	XP_026300352.1
