Orthogroup	Megalopta_genalis	Solenopsis_invicta
OG0008616	XP_033327790.1	XP_039313960.1
OG0008617	XP_033321348.1	XP_011164212.1
OG0008619	XP_033337093.1	XP_025988213.2
OG0008621	XP_033339829.1	XP_039304294.1
OG0008623	XP_033341543.1, XP_033341553.1	XP_011163968.1
OG0008625	XP_033342067.1	XP_011161034.1
OG0008626	XP_033329363.1	XP_011165168.1
OG0008628	XP_033329524.1	XP_025995305.1
OG0008630	XP_033337570.1	XP_011170371.2
OG0008631	XP_033322976.1	XP_025987304.1
OG0008633	XP_033324644.1	XP_039314870.1, XP_011156786.2, XP_011156785.2
OG0008637	XP_033341828.1	XP_025989835.1
OG0008640	XP_033327252.1	XP_011155614.1
OG0008641	XP_033343021.1, XP_033343022.1, XP_033343020.1	XP_039302127.1
OG0008642	XP_033321833.1	XP_011173070.2
OG0008645	XP_033326018.1	XP_025996551.1
OG0008646	XP_033339330.1	XP_025995977.2
OG0008649	XP_033331096.1	XP_011157699.1
OG0008655	XP_033333751.1	XP_025985890.2
OG0008656	XP_033340299.1	XP_011173440.1
OG0008661	XP_033337453.1	XP_011155667.2
OG0008662	XP_033341709.1	XP_011159590.1
OG0008663	XP_033327254.1	XP_011155619.1
OG0008664	XP_033336890.1	XP_011162148.1
OG0008666	XP_033341009.1	XP_011158207.1
OG0008667	XP_033325689.1	XP_011176125.1
OG0008670	XP_033330226.1	XP_039309618.1
OG0008671	XP_033343113.1	XP_011164415.2
OG0008672	XP_033336402.1	XP_011156477.1
OG0008676	XP_033333449.1	XP_011167039.2
OG0008677	XP_033329953.1	XP_011173826.3
OG0008678	XP_033328079.1	XP_011162653.1
OG0008679	XP_033322615.1	XP_039301703.1
OG0008680	XP_033338476.1	XP_011158611.1
OG0008681	XP_033335621.1, XP_033335631.1	XP_011169103.1
OG0008682	XP_033328042.1	XP_011170561.2
OG0008683	XP_033325472.1	XP_025995217.1
OG0008684	XP_033326725.1	XP_011161423.1
OG0008685	XP_033334111.1	XP_025987820.1
OG0008687	XP_033325422.1	XP_011160574.2
OG0008688	XP_033336544.1, XP_033336545.1	XP_011157333.1
OG0008690	XP_033332467.1	XP_011157761.1
OG0008692	XP_033332915.1	XP_011175713.1
OG0008693	XP_033339216.1	XP_011158350.1
OG0008694	XP_033335306.1	XP_011156582.3
OG0008695	XP_033335312.1	XP_011171395.2
OG0008696	XP_033322934.1	XP_011163141.1
OG0008697	XP_033330994.1	XP_011160022.3
OG0008698	XP_033329819.1	XP_025987406.2
OG0008699	XP_033334287.1	XP_039311155.1
OG0008701	XP_033331507.1	XP_011171275.2
OG0008702	XP_033324160.1	XP_039314157.1
OG0008703	XP_033337672.1	XP_011167174.2
OG0008704	XP_033324501.1	XP_011170529.1
OG0008705	XP_033340323.1	XP_039310818.1
OG0008706	XP_033342694.1	XP_039304104.1
OG0008707	XP_033328721.1	XP_011172684.1
OG0008708	XP_033327611.1	XP_039306353.1
OG0008710	XP_033338888.1	XP_025992723.1
OG0008711	XP_033334797.1	XP_025986655.2, XP_011158001.2
OG0008712	XP_033321759.1	XP_025989946.1
OG0008713	XP_033339146.1, XP_033339148.1	XP_011158348.2
OG0008716	XP_033331142.1	XP_025993313.2
OG0008719	XP_033340809.1	XP_039309240.1, XP_039309244.1
OG0008720	XP_033330476.1	XP_011165137.2
OG0008723	XP_033321803.1	XP_011168612.1
OG0008724	XP_033322025.1	XP_011162936.1
OG0008725	XP_033326462.1	XP_011176274.1
OG0008726	XP_033340343.1	XP_011163466.2
OG0008727	XP_033321315.1	XP_011160360.2
OG0008728	XP_033339260.1, XP_033339259.1	XP_039304309.1
OG0008729	XP_033322399.1	XP_039311833.1
OG0008730	XP_033336470.1, XP_033336469.1	XP_039306346.1
OG0008731	XP_033338697.1	XP_011160783.1, XP_011160781.1, XP_039308711.1
OG0008732	XP_033324462.1	XP_025990044.1
OG0008734	XP_033342120.1	XP_039302716.1
OG0008735	XP_033338845.1	XP_011171745.1
OG0008736	XP_033321804.1, XP_033321823.1	XP_039313021.1
OG0008737	XP_033336979.1	XP_025987575.1, XP_025987574.1
OG0008738	XP_033338755.1	XP_011156564.1
OG0008739	XP_033328243.1, XP_033328242.1	XP_011156076.1
OG0008740	XP_033338762.1	XP_025990387.2
OG0008741	XP_033338349.1	XP_039304597.1
OG0008742	XP_033321076.1	XP_025985913.2
OG0008744	XP_033340750.1	XP_039309207.1
OG0008747	XP_033329534.1	XP_011170094.3
OG0008748	XP_033333411.1	XP_025993055.2
OG0008749	XP_033333146.1	XP_011168918.1
OG0008750	XP_033339113.1	XP_025993928.1
OG0008752	XP_033331602.1	XP_039303896.1
OG0008753	XP_033340931.1	XP_011160640.2
OG0008754	XP_033335108.1	XP_011163381.1
OG0008755	XP_033341878.1, XP_033334805.1	XP_039305185.1
OG0008756	XP_033342539.1	XP_011168992.1
OG0008757	XP_033330813.1	XP_039315312.1
OG0008760	XP_033324869.1	XP_025989556.1
OG0008761	XP_033332789.1	XP_025988344.1, XP_039308672.1
OG0008762	XP_033340306.1	XP_025988725.2
OG0008764	XP_033328475.1	XP_011165806.1
OG0008765	XP_033323491.1	XP_011163142.1
OG0008767	XP_033333192.1	XP_011175179.1
OG0008768	XP_033338662.1	XP_025994827.1
OG0008769	XP_033330748.1	XP_011156577.1
OG0008770	XP_033325436.1	XP_011167351.2
OG0008771	XP_033324232.1	XP_039304997.1
OG0008772	XP_033321807.1	XP_011159904.2
OG0008773	XP_033325810.1	XP_011167592.2, XP_011167591.2
OG0008775	XP_033334013.1	XP_011160297.1
OG0008777	XP_033341544.1	XP_011161581.1
OG0008778	XP_033330415.1	XP_039306206.1, XP_039306210.1
OG0008782	XP_033321701.1	XP_011176360.1, XP_025995035.1, XP_039313615.1, XP_011176362.1
OG0008786	XP_033331105.1, XP_033331104.1	XP_025990107.2, XP_025986891.2, XP_025995313.2, XP_039305122.1, XP_039308589.1, XP_039310228.1, XP_039311019.1, XP_039311016.1, XP_039311017.1, XP_039311018.1, XP_039311910.1
OG0008796	XP_033327673.1	XP_011176062.1
OG0008798	XP_033332714.1	XP_011160435.1
OG0008799	XP_033335308.1	XP_011171398.2
OG0008802	XP_033322374.1	XP_039304060.1
OG0008803	XP_033333436.1	XP_011169118.1
OG0008807	XP_033323881.1	XP_011159483.1, XP_025989393.1
OG0008808	XP_033334368.1	XP_011171023.1
OG0008809	XP_033324681.1	XP_011160285.1
OG0008811	XP_033342184.1	XP_011161054.2
OG0008813	XP_033329908.1	XP_039314844.1
OG0008814	XP_033335740.1	XP_011162002.1
OG0008815	XP_033324810.1	XP_011165855.1
OG0008817	XP_033334786.1	XP_011173114.2
OG0008819	XP_033323738.1	XP_039315610.1
OG0008831	XP_033342270.1	XP_011164424.1
OG0008832	XP_033339317.1	XP_025988538.1
OG0008838	XP_033323222.1	XP_011167967.1
OG0008840	XP_033330969.1	XP_025985933.2
OG0008842	XP_033338385.1	XP_025993289.1, XP_011172323.1
OG0008845	XP_033333756.1	XP_025985889.1, XP_011175962.1
OG0008847	XP_033327380.1, XP_033327382.1	XP_011175207.1
OG0008850	XP_033325989.1	XP_011156539.1
OG0008851	XP_033339306.1	XP_011157196.1
OG0008860	XP_033340499.1	XP_011163969.1
OG0008862	XP_033321324.1	XP_039304715.1
OG0008866	XP_033334056.1	XP_025986605.2
OG0008868	XP_033341122.1	XP_011156254.2, XP_011156253.2
OG0008869	XP_033330087.1	XP_011158156.2
OG0008870	XP_033337482.1	XP_011155336.1
OG0008871	XP_033337036.1	XP_011162123.1
OG0008872	XP_033320935.1	XP_011170137.1
OG0008873	XP_033334156.1	XP_011158704.2
OG0008874	XP_033321292.1	XP_011160622.1
OG0008875	XP_033332941.1, XP_033333268.1	XP_011166297.1
OG0008879	XP_033329562.1	XP_011163988.1
OG0008880	XP_033340370.1	XP_011165172.2
OG0008881	XP_033332146.1	XP_025989935.2
OG0008882	XP_033332679.1	XP_025987268.2
OG0008883	XP_033339223.1	XP_025992253.1
OG0008884	XP_033329543.1	XP_011161770.2
OG0008885	XP_033323607.1	XP_011166767.1
OG0008886	XP_033327850.1	XP_039313869.1
OG0008888	XP_033327219.1	XP_011173612.2
OG0008889	XP_033336681.1	XP_039309054.1
OG0008890	XP_033341968.1	XP_011157773.2
OG0008891	XP_033327292.1	XP_011175218.2
OG0008892	XP_033341890.1	XP_011161588.2
OG0008894	XP_033323825.1	XP_011176115.1
OG0008896	XP_033338822.1	XP_025992888.1
OG0008897	XP_033329740.1	XP_011165672.2
OG0008899	XP_033330913.1	XP_011175154.1
OG0008900	XP_033332865.1	NP_001291509.1, XP_011162680.1
OG0008902	XP_033329361.1	XP_011156738.1
OG0008904	XP_033341521.1	XP_039310986.1
OG0008905	XP_033324925.1	XP_039314697.1
OG0008906	XP_033334397.1, XP_033334398.1, XP_033330729.1, XP_033330760.1, XP_033334405.1	XP_011159787.1
OG0008907	XP_033342520.1	XP_025986970.2
OG0008908	XP_033335915.1	XP_025989551.2
OG0008911	XP_033341320.1	XP_011166045.3
OG0008913	XP_033329570.1	XP_039314723.1
OG0008914	XP_033329408.1	XP_011173157.1
OG0008916	XP_033325471.1	XP_039312840.1, XP_025993413.2
OG0008917	XP_033335289.1	XP_011163379.1
OG0008919	XP_033340618.1	XP_039303761.1
OG0008920	XP_033342806.1, XP_033342807.1	XP_011156691.2
OG0008921	XP_033332379.1	XP_039308893.1
OG0008922	XP_033341077.1	XP_011165775.2
OG0008923	XP_033323088.1	XP_039307402.1
OG0008924	XP_033333628.1	XP_011164862.2
OG0008926	XP_033322949.1	XP_011158332.1
OG0008927	XP_033327157.1	XP_039306898.1
OG0008928	XP_033322673.1	XP_011166740.1
OG0008929	XP_033324555.1	XP_039311650.1
OG0008930	XP_033327461.1	XP_025991561.2
OG0008932	XP_033332641.1	XP_025986045.2
OG0008933	XP_033334372.1	XP_039306669.1
OG0008934	XP_033326440.1	XP_011167810.2
OG0008935	XP_033341928.1	XP_011173721.1
OG0008936	XP_033331413.1	XP_011162957.2
OG0008937	XP_033332026.1	XP_011168870.2
OG0008938	XP_033332225.1	XP_039309620.1
OG0008939	XP_033342796.1	XP_011175295.1
OG0008940	XP_033331038.1, XP_033331037.1	XP_011160012.1
OG0008941	XP_033326111.1	XP_011161826.1
OG0008943	XP_033328956.1	XP_011169068.2
OG0008946	XP_033321530.1, XP_033321531.1	XP_011155799.1
OG0008947	XP_033334184.1	XP_011172057.1
OG0008948	XP_033325276.1	XP_025992902.1
OG0008949	XP_033327325.1	XP_039311422.1
OG0008950	XP_033337652.1, XP_033337653.1	XP_025993264.2
OG0008951	XP_033326494.1	XP_025987623.1, XP_011173652.1
OG0008952	XP_033331701.1	XP_011168736.1
OG0008954	XP_033328762.1	XP_011171042.1
OG0008955	XP_033339385.1	XP_011162236.3
OG0008956	XP_033329592.1, XP_033329593.1	XP_011160612.2
OG0008957	XP_033337429.1	XP_011155668.2
OG0008958	XP_033329608.1	XP_011163986.1
OG0008959	XP_033332616.1	XP_025986125.1
OG0008961	XP_033334382.1	XP_039307253.1, XP_011157828.1
OG0008962	XP_033339276.1	XP_025992251.1, XP_011161893.1
OG0008963	XP_033339279.1	XP_011158349.2
OG0008965	XP_033323505.1	XP_025987666.1, XP_025987657.1, XP_011173418.1, XP_025986861.2
OG0008966	XP_033326034.1	XP_025990399.1
OG0008971	XP_033340573.1	XP_025988336.1, XP_039310839.1
OG0008972	XP_033335489.1	XP_039313859.1
OG0008973	XP_033336120.1	XP_011172881.1
OG0008974	XP_033322259.1	XP_039311360.1
OG0008975	XP_033330051.1	XP_039303220.1
OG0008976	XP_033324823.1	XP_011170020.1
OG0008977	XP_033341508.1	XP_011156295.1
OG0008979	XP_033324995.1	XP_025990619.1
OG0008980	XP_033336494.1	XP_011161145.1
OG0008981	XP_033328284.1	XP_025997215.1
OG0008982	XP_033338070.1	XP_011175365.1
OG0008983	XP_033322948.1	XP_011163144.1
OG0008984	XP_033342537.1	XP_011164471.1
OG0008985	XP_033341055.1	XP_039310978.1
OG0008986	XP_033324231.1	XP_011170821.1
OG0008987	XP_033335148.1	XP_011168702.1, XP_011168693.1
OG0008988	XP_033341723.1	XP_039303716.1
OG0008992	XP_033339881.1	XP_011169783.2
OG0008995	XP_033326805.1	XP_025988452.1, XP_039305018.1, XP_039305017.1, XP_011169091.1, XP_039305019.1
OG0009009	XP_033329192.1	XP_039310976.1
OG0009010	XP_033324022.1	XP_011170322.1, XP_011170324.2
OG0009015	XP_033336304.1	XP_039301730.1
OG0009016	XP_033340398.1	XP_011164431.2
OG0009030	XP_033337736.1	XP_025990465.2
OG0009041	XP_033324564.1	XP_011159477.1
OG0009048	XP_033327737.1	XP_011166855.1
OG0009049	XP_033341251.1	XP_025995089.1
OG0009052	XP_033340868.1	XP_011168534.1
OG0009053	XP_033340735.1	XP_011162040.2
OG0009055	XP_033339166.1	XP_011158344.1
OG0009056	XP_033322695.1	XP_039301720.1
OG0009060	XP_033342871.1	XP_011171856.1
OG0009061	XP_033337663.1	XP_011155337.1
OG0009062	XP_033324299.1	XP_011169965.1
OG0009063	XP_033327406.1	XP_011155624.2
OG0009066	XP_033333031.1	XP_011162686.2
OG0009069	XP_033332824.1	XP_011157862.2
OG0009072	XP_033336888.1	XP_011162153.3
OG0009074	XP_033329732.1	XP_011161717.1
OG0009075	XP_033328774.1	XP_011156262.1
OG0009076	XP_033326161.1	XP_011157813.2
OG0009077	XP_033330642.1	XP_039307199.1
OG0009079	XP_033321307.1	XP_025991330.1
OG0009080	XP_033336251.1	XP_039306506.1
OG0009081	XP_033339221.1	XP_011158371.2
OG0009082	XP_033336542.1	XP_011157328.2
OG0009083	XP_033341970.1	XP_011172103.1
OG0009085	XP_033335391.1	XP_011168919.1
OG0009086	XP_033323337.1	XP_011165846.2
OG0009087	XP_033337273.1	XP_011167171.2
OG0009088	XP_033338758.1	XP_011163072.2
OG0009089	XP_033328435.1	XP_025990899.1
OG0009090	XP_033328387.1	XP_039308874.1
OG0009092	XP_033322660.1	XP_011156108.3, XP_039306490.1
OG0009093	XP_033334086.1	XP_039314701.1
OG0009096	XP_033339163.1	XP_025992174.2
OG0009099	XP_033320951.1	XP_039308872.1
OG0009100	XP_033341623.1	XP_011169608.2
OG0009102	XP_033321199.1	XP_025990124.1
OG0009103	XP_033323604.1	XP_039305195.1
OG0009104	XP_033323659.1, XP_033323658.1	XP_025989273.1
OG0009106	XP_033323257.1	XP_039304371.1
OG0009107	XP_033337024.1	XP_011163615.1
OG0009109	XP_033326703.1	XP_039310953.1
OG0009110	XP_033322457.1	XP_011159728.2
OG0009111	XP_033339682.1	XP_011159746.2
OG0009113	XP_033330993.1	XP_039301685.1
OG0009114	XP_033341116.1	XP_011156297.3
OG0009115	XP_033321045.1	XP_039302005.1
OG0009116	XP_033340567.1	XP_011166048.2
OG0009120	XP_033322707.1	XP_039302222.1
OG0009124	XP_033333721.1	XP_011175955.2
OG0009126	XP_033325679.1	XP_011161973.2
OG0009128	XP_033339471.1	XP_011167763.1
OG0009129	XP_033335298.1	XP_025990642.2
OG0009130	XP_033323022.1	XP_011159186.1
OG0009131	XP_033335988.1	XP_025995985.2
OG0009132	XP_033338588.1	XP_011173163.1
OG0009134	XP_033339911.1, XP_033322512.1	XP_025992207.1
OG0009136	XP_033326598.1	XP_011158264.1
OG0009138	XP_033326302.1	XP_011163703.1
OG0009139	XP_033334052.1	XP_025987764.1
OG0009140	XP_033322731.1, XP_033322733.1, XP_033322736.1, XP_033322734.1, XP_033322738.1, XP_033322732.1, XP_033322737.1	XP_039302192.1
OG0009141	XP_033339761.1	XP_011172991.2
OG0009144	XP_033322687.1	XP_011157517.1
OG0009163	XP_033327338.1	XP_025987850.1
OG0009168	XP_033328383.1	XP_011156177.1
OG0009177	XP_033331585.1	XP_039308467.1
OG0009184	XP_033341171.1	XP_011161736.1
OG0009190	XP_033334522.1	XP_011175346.2
OG0009196	XP_033339981.1	XP_039310733.1
OG0009203	XP_033328782.1	XP_025988634.2
OG0009209	XP_033342183.1	XP_011161053.1
OG0009210	XP_033335659.1	XP_011169102.3
OG0009211	XP_033331410.1	XP_011175889.1
OG0009212	XP_033338767.1	XP_011157465.1
OG0009214	XP_033322606.1	XP_039302196.1
OG0009221	XP_033324253.1	XP_039306973.1
OG0009222	XP_033335357.1	XP_011171487.1
OG0009226	XP_033341951.1	XP_011158682.1
OG0009227	XP_033337732.1, XP_033337724.1	XP_011167151.1
OG0009228	XP_033330559.1	XP_025996056.1
OG0009229	XP_033323940.1	XP_025992772.2
OG0009230	XP_033330368.1	XP_025985927.1
OG0009231	XP_033322514.1	XP_039304221.1
OG0009233	XP_033341349.1	XP_011165429.1
OG0009236	XP_033325649.1	XP_025990164.1
OG0009238	XP_033325105.1	XP_025992890.1
OG0009239	XP_033340990.1	XP_039304366.1
OG0009240	XP_033321925.1	XP_011159986.2, XP_011159987.2
OG0009241	XP_033330447.1	XP_011159134.1
OG0009242	XP_033328386.1	XP_025990873.2
OG0009243	XP_033325357.1	XP_011157874.1
OG0009246	XP_033340381.1	XP_011169485.1
OG0009247	XP_033342540.1	XP_011168991.2
OG0009248	XP_033342898.1	XP_039305865.1
OG0009249	XP_033330071.1	XP_039315311.1
OG0009251	XP_033324943.1	XP_011169459.2
OG0009253	XP_033327447.1	XP_011158620.2
OG0009254	XP_033341998.1	XP_011172160.1
OG0009255	XP_033326600.1	XP_011173523.3
OG0009256	XP_033333833.1	XP_025991121.1
OG0009261	XP_033333686.1	XP_025985823.2
OG0009263	XP_033322643.1	XP_039315652.1
OG0009265	XP_033329557.1	XP_039314255.1
OG0009268	XP_033342887.1	XP_039307498.1
OG0009270	XP_033323044.1	XP_039315627.1
OG0009271	XP_033330909.1	XP_011157426.2
OG0009274	XP_033340356.1	XP_039315092.1
OG0009275	XP_033338896.1	XP_011157826.1
OG0009277	XP_033321517.1	XP_039305264.1
OG0009281	XP_033325238.1	XP_011169233.1
OG0009283	XP_033323714.1, XP_033323713.1	XP_011175534.2
OG0009284	XP_033332159.1	XP_011170930.2
OG0009286	XP_033336219.1	XP_025993915.1, XP_039312795.1
OG0009287	XP_033331438.1	XP_011176025.1
OG0009290	XP_033336181.1	XP_011160802.3
OG0009292	XP_033330301.1	XP_011175866.1
OG0009295	XP_033322952.1	XP_039306961.1
OG0009296	XP_033324175.1, XP_033324177.1	XP_025987799.1
OG0009298	XP_033329644.1	XP_039314556.1
OG0009342	XP_033338652.1	XP_025987827.1
OG0009354	XP_033322442.1	XP_039305608.1
OG0009355	XP_033331628.1, XP_033329036.1, XP_033339846.1, XP_033329060.1, XP_033321028.1	XP_039309312.1, XP_039306773.1
OG0009361	XP_033335480.1, XP_033335481.1	XP_011163963.1
OG0009365	XP_033339711.1	XP_011168686.1
OG0009366	XP_033327464.1	XP_039311420.1
OG0009368	XP_033329230.1	XP_011164606.1
OG0009371	XP_033327587.1	XP_011172007.1
OG0009373	XP_033339226.1	XP_011158368.2
OG0009376	XP_033336073.1	XP_039313683.1
OG0009378	XP_033325183.1, XP_033325184.1	XP_025986102.2
OG0009379	XP_033328579.1	XP_011156265.2
OG0009381	XP_033323859.1	XP_039310855.1, XP_011176111.1
OG0009386	XP_033338372.1	XP_025986983.1
OG0009390	XP_033335896.1	XP_039305180.1
OG0009391	XP_033324292.1	XP_025988726.2
OG0009392	XP_033339108.1	XP_011163500.1
OG0009394	XP_033339784.1	XP_039302659.1
OG0009395	XP_033342104.1	XP_011175487.2
OG0009399	XP_033342602.1	XP_011156319.2
OG0009402	XP_033323411.1	XP_025990430.1
OG0009406	XP_033340574.1	XP_011163899.1
OG0009409	XP_033341400.1	XP_011165349.2
OG0009411	XP_033337879.1	XP_011175817.1
OG0009414	XP_033342855.1	XP_011162398.1
OG0009422	XP_033335942.1	XP_011167007.1
OG0009425	XP_033339266.1	XP_039311021.1
OG0009440	XP_033325490.1	XP_011163528.1
OG0009496	XP_033333028.1	XP_011162674.1
OG0009497	XP_033330717.1, XP_033341040.1	XP_011164683.1, XP_011164682.3
OG0009499	XP_033329730.1	XP_011170907.2
OG0009506	XP_033342297.1	XP_039301785.1
OG0009508	XP_033340177.1	XP_039311607.1
OG0009511	XP_033341996.1	XP_011170875.2
OG0009512	XP_033330735.1, XP_033330736.1	XP_039306688.1
OG0009515	XP_033327842.1, XP_033327809.1	XP_025988705.2
OG0009516	XP_033322922.1	XP_011156836.2
OG0009518	XP_033340701.1	XP_025994282.1
OG0009519	XP_033328426.1	XP_039308219.1
OG0009521	XP_033334403.1	XP_039313024.1
OG0009523	XP_033341722.1	XP_011163088.2
OG0009527	XP_033339689.1	XP_039303886.1
OG0009529	XP_033322842.1	XP_039314954.1
OG0009533	XP_033342559.1	XP_039302482.1
OG0009536	XP_033324725.1	XP_039304666.1
OG0009542	XP_033334812.1	XP_025989736.2
OG0009545	XP_033336533.1	XP_039306674.1
OG0009563	XP_033330460.1	XP_025996050.2
OG0009564	XP_033339622.1	XP_011165160.2
OG0009595	XP_033335475.1	XP_039306549.1
OG0009622	XP_033339197.1	XP_039304672.1
OG0009628	XP_033331187.1	XP_011156025.1
OG0009662	XP_033329742.1	XP_039301875.1, XP_025995388.2
OG0009668	XP_033326416.1	XP_011169111.2
OG0009674	XP_033339277.1	XP_025992252.2
OG0009675	XP_033342874.1	XP_011175203.2
OG0009680	XP_033323334.1	XP_011166240.1
OG0009687	XP_033333705.1	XP_011163437.2
OG0009688	XP_033321140.1	XP_039306782.1
OG0009690	XP_033325677.1	XP_011163531.2
OG0009694	XP_033323979.1	XP_039309659.1
OG0009695	XP_033341696.1	XP_011166213.1
OG0009700	XP_033325379.1	XP_039308635.1
OG0009704	XP_033330638.1, XP_033330637.1	XP_011156578.1
OG0009709	XP_033328641.1	XP_011165470.2
OG0009720	XP_033325648.1	XP_039306592.1
OG0009721	XP_033329329.1	XP_011162703.2
OG0009726	XP_033322992.1, XP_033322993.1	XP_011164361.1
OG0009798	XP_033336122.1	XP_011172859.1
OG0009849	XP_033327930.1	XP_025996853.1
OG0009857	XP_033321589.1	XP_025994795.2
OG0009859	XP_033332964.1	XP_025991023.2, XP_025991024.2
OG0009866	XP_033340346.1	XP_039308630.1
OG0009867	XP_033339164.1	XP_011158343.1
OG0009879	XP_033323608.1	XP_039301692.1
OG0009880	XP_033331809.1	XP_039311587.1
OG0009881	XP_033342495.1	XP_011168059.1
OG0009882	XP_033334488.1	XP_039305520.1
OG0009887	XP_033325419.1	XP_011160577.2
OG0009893	XP_033324882.1	XP_011173698.1
OG0009895	XP_033322513.1	XP_025994902.2, XP_025994901.2, XP_039304218.1
OG0010092	XP_033338112.1	XP_039303904.1
OG0010095	XP_033333856.1	XP_039311820.1
OG0010102	XP_033340712.1	XP_039311699.1
OG0010103	XP_033334673.1	XP_025992390.1
OG0010118	XP_033326880.1	XP_039313598.1, XP_011175405.1
OG0010155	XP_033334040.1	XP_011175705.2, XP_039302814.1
OG0010158	XP_033338743.1	XP_011170534.2
OG0010160	XP_033328161.1	XP_011155534.1, XP_011155532.1, XP_011155533.1, XP_011155535.1
OG0010373	XP_033330983.1	XP_011166876.1, XP_025985963.1
OG0010375	XP_033333842.1	XP_011155377.1
OG0010384	XP_033342103.1	XP_039313915.1
OG0010397	XP_033325443.1	XP_025996696.1
OG0010402	XP_033322730.1	XP_039313273.1
OG0010405	XP_033335922.1	XP_011170084.2
OG0010406	XP_033330627.1	XP_039304391.1
OG0010422	XP_033333057.1	XP_011172424.1
OG0010554	XP_033339285.1	XP_011173137.1, XP_039309092.1, XP_039306453.1, XP_039311875.1
OG0010581	XP_033323700.1	XP_039315611.1
OG0010586	XP_033320863.1	XP_025997294.2, XP_011167573.1, XP_011156436.1, XP_039309066.1
OG0010725	XP_033335849.1	XP_025992103.2
OG0010746	XP_033323272.1	XP_025990271.2
OG0010759	XP_033329232.1	XP_039314839.1
OG0010785	XP_033336586.1	XP_011176203.1
OG0010806	XP_033340365.1, XP_033340366.1, XP_033340367.1, XP_033340368.1	XP_011160272.2
OG0010809	XP_033330023.1	XP_011171591.1
OG0010810	XP_033320768.1	XP_011163556.1
OG0010811	XP_033329542.1	XP_025990935.2
OG0010822	XP_033329527.1	XP_025995306.1
OG0010824	XP_033339735.1	XP_011163785.1, XP_025990234.1
OG0010941	XP_033335328.1	XP_011165437.1
OG0010964	XP_033332599.1	XP_039312392.1, XP_039304174.1
OG0011186	XP_033331075.1	XP_039312959.1
