Orthogroup	Megalopta_genalis	Anopheles_gambiae
OG0006420	XP_033321077.1, XP_033321078.1	XP_003436332.1
OG0006421	XP_033329867.1	XP_560429.2
OG0006422	XP_033321168.1	XP_319819.4
OG0006423	XP_033341461.1	XP_554297.3
OG0006425	XP_033330136.1	XP_313739.4, XP_003436815.1
OG0006426	XP_033326749.1, XP_033322089.1	XP_308568.4
OG0006427	XP_033338505.1	XP_314554.2
OG0006428	XP_033331353.1	XP_320427.3
OG0006429	XP_033337536.1	XP_001688391.2
OG0006430	XP_033332895.1	XP_309060.3
OG0006431	XP_033333642.1	XP_318145.4
OG0006432	XP_033334117.1, XP_033334118.1	XP_311006.5
OG0006433	XP_033339231.1	XP_320646.3
OG0006434	XP_033331679.1, XP_033331680.1	XP_314090.4
OG0006435	XP_033324410.1	XP_308773.4
OG0006437	XP_033341668.1	XP_320642.3
OG0006438	XP_033324820.1	XP_003436639.1
OG0006439	XP_033338600.1	XP_315239.4
OG0006440	XP_033337271.1	XP_317594.4
OG0006441	XP_033341542.1	XP_317729.4
OG0006442	XP_033343111.1	XP_565033.3
OG0006443	XP_033324149.1	XP_321766.3
OG0006444	XP_033340278.1, XP_033340279.1	XP_309839.4
OG0006445	XP_033321943.1	XP_309315.3
OG0006447	XP_033338607.1	XP_311109.5
OG0006448	XP_033329099.1	XP_312538.5
OG0006449	XP_033329487.1	XP_001230941.2
OG0006450	XP_033321922.1	XP_317770.3
OG0006451	XP_033323336.1	XP_312257.2
OG0006452	XP_033324071.1	XP_319053.4
OG0006453	XP_033335064.1	XP_311017.4
OG0006454	XP_033327286.1	XP_309990.4
OG0006455	XP_033342538.1	XP_001688080.1, XP_308776.4
OG0006456	XP_033334180.1	XP_308713.2
OG0006458	XP_033337954.1	XP_314253.1
OG0006459	XP_033324428.1	XP_310799.5, XP_003436969.1
OG0006460	XP_033331279.1	XP_557901.3
OG0006463	XP_033323179.1	XP_319833.3
OG0006464	XP_033324350.1	XP_307790.5, XP_003436434.1
OG0006465	XP_033332532.1	XP_003436916.1
OG0006466	XP_033331372.1	XP_312282.4
OG0006467	XP_033330538.1	XP_310949.5
OG0006468	XP_033336799.1	XP_309177.5
OG0006469	XP_033334312.1	XP_316665.3, XP_001688936.1
OG0006471	XP_033323185.1	XP_317239.4
OG0006472	XP_033337917.1	XP_309523.4
OG0006473	XP_033338380.1	XP_001237982.2
OG0006474	XP_033332072.1	XP_320296.4
OG0006475	XP_033328538.1	XP_314841.2
OG0006476	XP_033321824.1	XP_315428.3
OG0006477	XP_033334855.1	XP_319787.3
OG0006478	XP_033327419.1	XP_552757.1
OG0006480	XP_033338358.1	XP_315869.2
OG0006481	XP_033322568.1	XP_001237679.2
OG0006482	XP_033329579.1	XP_308442.4
OG0006483	XP_033331921.1	XP_308970.4
OG0006484	XP_033334152.1	XP_321463.5
OG0006485	XP_033341433.1	XP_320360.4
OG0006486	XP_033322018.1	XP_318146.2
OG0006487	XP_033338955.1, XP_033338956.1	XP_320441.3
OG0006488	XP_033328651.1	XP_562540.3
OG0006490	XP_033323071.1	XP_319463.4
OG0006491	XP_033340003.1	XP_311076.5
OG0006493	XP_033326513.1	XP_313416.4
OG0006494	XP_033327770.1	XP_321886.5
OG0006495	XP_033326444.1	XP_319720.4
OG0006496	XP_033337403.1	XP_321614.4
OG0006497	XP_033338912.1	XP_001689355.2
OG0006498	XP_033338641.1	XP_001237621.1
OG0006499	XP_033339629.1	XP_320545.3
OG0006500	XP_033338996.1, XP_033339019.1	XP_552696.3
OG0006501	XP_033326128.1	XP_556035.3
OG0006502	XP_033330065.1	XP_560368.3
OG0006503	XP_033330179.1	XP_309245.5
OG0006504	XP_033329741.1	XP_001688640.1
OG0006505	XP_033326250.1	XP_317355.4, XP_317356.3
OG0006506	XP_033329547.1	XP_312333.3
OG0006507	XP_033341094.1	XP_003436004.1, XP_321040.4
OG0006508	XP_033325381.1	XP_316682.4
OG0006510	XP_033340285.1	XP_316657.3
OG0006511	XP_033322835.1	XP_319387.4
OG0006512	XP_033338434.1	XP_311738.5
OG0006513	XP_033338430.1, XP_033338429.1	XP_001230836.2
OG0006514	XP_033342095.1	XP_003435968.1, XP_321162.5
OG0006515	XP_033324586.1	XP_310728.5, XP_003436978.1
OG0006516	XP_033342542.1	XP_311420.4
OG0006517	XP_033332439.1	XP_309247.3
OG0006518	XP_033326603.1	XP_556653.3
OG0006519	XP_033321707.1	XP_307804.4
OG0006520	XP_033342262.1	XP_312209.4
OG0006521	XP_033332797.1	XP_317814.4
OG0006522	XP_033328724.1	XP_311309.5
OG0006523	XP_033327918.1	XP_319447.2
OG0006524	XP_033340146.1	XP_001689029.1
OG0006525	XP_033334137.1	XP_320986.2
OG0006526	XP_033321934.1	XP_322005.5
OG0006527	XP_033333800.1	XP_003436937.1, XP_566191.4
OG0006530	XP_033340472.1	XP_311021.5
OG0006532	XP_033325956.1	XP_315591.4
OG0006533	XP_033339627.1	XP_307497.3, XP_314269.3
OG0006534	XP_033329847.1	XP_312104.5
OG0006535	XP_033321133.1	XP_311521.3
OG0006536	XP_033337214.1	XP_308373.4, XP_001687911.1
OG0006537	XP_033339382.1	XP_558461.2, XP_313950.4
OG0006538	XP_033325768.1	XP_319661.4
OG0006539	XP_033324802.1	XP_566106.4
OG0006540	XP_033342117.1	XP_314800.4
OG0006541	XP_033340104.1	XP_313411.2
OG0006542	XP_033334523.1	XP_319721.4
OG0006543	XP_033337006.1	XP_318647.4
OG0006544	XP_033335569.1	XP_559348.4, XP_003437073.1
OG0006545	XP_033337895.1	XP_309571.4
OG0006546	XP_033327184.1	XP_308602.4
OG0006547	XP_033326583.1	XP_563662.3
OG0006548	XP_033329190.1	XP_317101.3
OG0006549	XP_033337162.1	XP_311020.4
OG0006551	XP_033329098.1, XP_033329084.1	XP_310533.5
OG0006552	XP_033336566.1	XP_319760.4
OG0006553	XP_033341218.1	XP_306959.4, XP_321030.5
OG0006554	XP_033329633.1	XP_308391.3
OG0006555	XP_033323163.1	XP_313633.4, XP_003436791.1
OG0006556	XP_033329974.1	XP_321946.4
OG0006558	XP_033322015.1	XP_315425.4
OG0006559	XP_033333629.1	XP_307835.4, XP_310102.4
OG0006560	XP_033322170.1	XP_562222.4
OG0006561	XP_033326608.1	XP_318955.3
OG0006562	XP_033335172.1	XP_001230898.1
OG0006563	XP_033342018.1	XP_001689302.1
OG0006565	XP_033327996.1	XP_312014.5
OG0006566	XP_033324610.1	XP_565482.2, XP_001688154.1
OG0006568	XP_033323529.1	XP_317070.4
OG0006570	XP_033335360.1	XP_315786.4
OG0006571	XP_033333329.1	XP_319960.4
OG0006573	XP_033340193.1	XP_315933.3
OG0006574	XP_033331332.1, XP_033331329.1	XP_319836.3
OG0006575	XP_033322088.1, XP_033322087.1	XP_001237748.2
OG0006576	XP_033331704.1	XP_563067.4
OG0006577	XP_033341845.1	XP_310268.7
OG0006579	XP_033334676.1	XP_554796.1
OG0006580	XP_033325376.1	XP_307243.2, XP_313190.5
OG0006581	XP_033340814.1	XP_001237728.2
OG0006582	XP_033321493.1	XP_562070.4, XP_313607.4
OG0006583	XP_033331272.1	XP_319115.4
OG0006585	XP_033338992.1	XP_001689229.1
OG0006586	XP_033325905.1	XP_316374.4
OG0006587	XP_033337250.1	XP_316380.2
OG0006588	XP_033325853.1	XP_310896.5
OG0006589	XP_033329038.1	XP_552179.3
OG0006590	XP_033340559.1	XP_320073.4
OG0006591	XP_033329597.1	XP_312592.4
OG0006592	XP_033338143.1	XP_318951.3
OG0006593	XP_033334800.1	XP_310590.3
OG0006594	XP_033339557.1	XP_314132.4
OG0006595	XP_033328420.1	XP_315117.4
OG0006596	XP_033327448.1, XP_033327449.1	XP_308198.5
OG0006597	XP_033336572.1	XP_310498.5
OG0006598	XP_033329091.1	XP_563334.4
OG0006599	XP_033324577.1	XP_310737.5
OG0006600	XP_033325136.1	XP_317590.4
OG0006601	XP_033325875.1	XP_312126.5
OG0006602	XP_033335254.1	XP_003435771.1, XP_321957.3
OG0006603	XP_033338336.1	XP_563445.4
OG0006604	XP_033328510.1	XP_556379.3
OG0006605	XP_033330333.1	XP_001238256.1
OG0006606	XP_033342215.1	XP_312586.5
OG0006607	XP_033330669.1	XP_308635.4
OG0006608	XP_033334670.1	XP_559663.4
OG0006609	XP_033322516.1	XP_309606.5
OG0006610	XP_033330818.1	XP_559175.3
OG0006611	XP_033322504.1, XP_033326457.1	XP_319457.4
OG0006614	XP_033339447.1	XP_321544.1, XP_003435880.1
OG0006615	XP_033338071.1	XP_319698.3
OG0006616	XP_033334014.1	XP_315894.2
OG0006617	XP_033326757.1, XP_033326728.1	XP_319576.4
OG0006618	XP_033326857.1	XP_314274.5
OG0006619	XP_033324051.1	XP_313360.3
OG0006621	XP_033335469.1	XP_562267.4, XP_003436830.1
OG0006623	XP_033333295.1	XP_319185.3, XP_560906.4
OG0006624	XP_033322936.1, XP_033322938.1	XP_308189.4
OG0006625	XP_033327503.1	XP_317755.3
OG0006626	XP_033341292.1	XP_319225.4
OG0006627	XP_033340084.1	XP_003435808.1, XP_551520.3
OG0006628	XP_033336864.1	XP_311287.5
OG0006629	XP_033336899.1	XP_309873.2
OG0006630	XP_033336941.1	XP_319865.4
OG0006631	XP_033335188.1, XP_033335190.1, XP_033335189.1	XP_319921.4
OG0006632	XP_033324068.1	XP_318631.4
OG0006633	XP_033333724.1	XP_312524.5
OG0006634	XP_033335460.1, XP_033335461.1	XP_308593.4
OG0006635	XP_033323674.1	XP_310224.3, XP_001230739.1
OG0006638	XP_033335839.1	XP_319519.4
OG0006639	XP_033329682.1	XP_003436950.1, XP_310869.5
OG0006640	XP_033337090.1, XP_033336906.1	XP_313026.4
OG0006641	XP_033337822.1	XP_308355.3, XP_001687903.1
OG0006642	XP_033331926.1	XP_001230358.1, XP_314285.4
OG0006643	XP_033324663.1	XP_314899.3
OG0006644	XP_033321855.1	XP_001688763.1, XP_316007.4
OG0006645	XP_033340874.1	XP_553427.3
OG0006646	XP_033340787.1	XP_551765.3
OG0006647	XP_033337263.1	XP_003436275.1
OG0006648	XP_033333710.1	XP_315893.3
OG0006649	XP_033338837.1	XP_312669.5, XP_003436085.1
OG0006650	XP_033322422.1	XP_003437040.1
OG0006652	XP_033340049.1	XP_566417.4
OG0006654	XP_033328662.1	XP_313453.5
OG0006655	XP_033338197.1	XP_312572.5
OG0006656	XP_033331407.1	XP_308394.4
OG0006657	XP_033341716.1	XP_309759.4
OG0006658	XP_033340330.1	XP_314067.3
OG0006659	XP_033329794.1	XP_315983.2
OG0006660	XP_033333512.1	XP_309341.4
OG0006661	XP_033322959.1	XP_311944.4
OG0006662	XP_033320776.1	XP_318518.4
OG0006663	XP_033336730.1	XP_310293.3
OG0006665	XP_033336182.1	XP_311375.4
OG0006666	XP_033336480.1	XP_318055.4
OG0006667	XP_033322485.1	XP_555063.3
OG0006668	XP_033326901.1	XP_311149.3
OG0006669	XP_033333936.1	XP_311601.4
OG0006670	XP_033341311.1	XP_563913.5
OG0006671	XP_033328588.1	XP_310883.5, XP_003436947.1
OG0006673	XP_033342745.1	XP_312976.5
OG0006674	XP_033342690.1, XP_033342698.1	XP_312851.3
OG0006675	XP_033342174.1, XP_033342173.1	XP_308798.4
OG0006676	XP_033321747.1	XP_315867.3
OG0006677	XP_033326031.1	XP_310357.3
OG0006679	XP_033321814.1	XP_001237215.2
OG0006680	XP_033323987.1	XP_320281.4
OG0006681	XP_033331470.1	XP_311957.5
OG0006683	XP_033329667.1	XP_313566.5
OG0006684	XP_033342789.1	XP_001687868.1, XP_308219.4
OG0006685	XP_033342557.1	XP_320843.4
OG0006686	XP_033341979.1	XP_312413.4
OG0006687	XP_033332016.1	XP_309994.3
OG0006689	XP_033333725.1	XP_309563.4
OG0006690	XP_033341725.1	XP_318619.4
OG0006691	XP_033330583.1	XP_312595.5, XP_312598.4
OG0006693	XP_033342999.1	XP_320012.4
OG0006694	XP_033334790.1	XP_306324.3, XP_003436484.1
OG0006695	XP_033333408.1, XP_033333407.1	XP_321270.5
OG0006696	XP_033338539.1	XP_308777.4
OG0006698	XP_033334310.1	XP_551101.3
OG0006699	XP_033338571.1	XP_001238168.1, XP_311885.3
OG0006700	XP_033327658.1	XP_319886.4
OG0006701	XP_033327120.1	XP_001238217.1
OG0006702	XP_033323562.1	XP_309521.4
OG0006703	XP_033332028.1, XP_033332019.1	XP_315842.3
OG0006704	XP_033341248.1	XP_320139.3
OG0006705	XP_033342060.1	XP_001689030.1
OG0006706	XP_033334857.1	XP_555988.2
OG0006707	XP_033333715.1	XP_306780.4, XP_319297.4
OG0006708	XP_033334096.1	XP_311171.2
OG0006709	XP_033336141.1	XP_319247.1
OG0006710	XP_033326769.1	XP_320934.4
OG0006711	XP_033339245.1	XP_313623.5
OG0006713	XP_033326814.1	XP_307638.3, XP_315226.3
OG0006714	XP_033331043.1	XP_313663.5
OG0006715	XP_033333437.1	XP_308222.4
OG0006717	XP_033322716.1	XP_315695.4
OG0006718	XP_033330082.1, XP_033330084.1	XP_001688861.1, XP_001688863.1, XP_316415.4
OG0006719	XP_033332330.1	XP_308677.4
OG0006721	XP_033325177.1	XP_308575.4
OG0006722	XP_033323092.1	XP_316315.4
OG0006723	XP_033323010.1, XP_033323011.1, XP_033323012.1	XP_314091.4
OG0006724	XP_033327339.1	XP_001687969.2
OG0006725	XP_033337499.1	XP_319593.4
OG0006726	XP_033323400.1	XP_319094.3
OG0006727	XP_033333505.1	XP_001238148.2
OG0006729	XP_033335377.1	XP_314789.4
OG0006731	XP_033334518.1	XP_317335.2
OG0006732	XP_033339999.1	XP_319743.3
OG0006733	XP_033328524.1	XP_553768.3
OG0006734	XP_033334683.1	XP_310126.4
OG0006735	XP_033321702.1	XP_316836.5
OG0006736	XP_033328927.1	XP_318816.4
OG0006738	XP_033329866.1, XP_033329865.1	XP_307868.4
OG0006740	XP_033324127.1	XP_309313.4
OG0006741	XP_033324960.1	XP_003437006.1, XP_310609.4, XP_003437007.1
OG0006742	XP_033334956.1, XP_033334955.1	XP_563692.3
OG0006744	XP_033328628.1	XP_313363.4, XP_313364.5
OG0006745	XP_033342676.1	XP_312520.4
OG0006746	XP_033342003.1, XP_033342002.1	XP_320491.4
OG0006747	XP_033341025.1	XP_307904.5
OG0006748	XP_033338159.1	XP_560488.2, XP_563132.3
OG0006749	XP_033328759.1, XP_033328760.1	XP_317813.4
OG0006750	XP_033338390.1	XP_561078.5, XP_312885.5
OG0006751	XP_033339435.1	XP_003435755.1, XP_322019.5
OG0006752	XP_033335491.1	XP_309890.4, XP_307079.4, XP_309887.4
OG0006753	XP_033330947.1	XP_001230813.2
OG0006754	XP_033324969.1	XP_312563.4
OG0006759	XP_033331277.1, XP_033331276.1, XP_033331274.1, XP_033331278.1	XP_555903.4
OG0006798	XP_033338474.1	XP_309749.4
OG0006799	XP_033329695.1	XP_310207.3
OG0006800	XP_033323108.1	XP_319038.4
OG0006801	XP_033329750.1	XP_559226.2
OG0006803	XP_033333021.1	XP_316594.2
OG0006804	XP_033329227.1	XP_550819.1
OG0006805	XP_033332249.1	XP_321584.5
OG0006806	XP_033329339.1	XP_310431.5
OG0006807	XP_033335881.1	XP_319443.3
OG0006808	XP_033326544.1	XP_317632.3
OG0006809	XP_033331597.1	XP_309508.3
OG0006810	XP_033334980.1	XP_312426.2
OG0006811	XP_033329631.1	XP_318643.3
OG0006812	XP_033342356.1	XP_312889.2
OG0006813	XP_033336505.1	XP_001687809.1, XP_309831.4
OG0006814	XP_033337698.1	XP_321389.2
OG0006815	XP_033332062.1	XP_319471.3
OG0006816	XP_033334439.1	XP_317417.3
OG0006818	XP_033340066.1	XP_315392.3
OG0006819	XP_033341913.1	XP_322023.2
OG0006820	XP_033337464.1	XP_318678.2
OG0006821	XP_033339611.1	XP_308804.2
OG0006822	XP_033337735.1	XP_320796.3
OG0006824	XP_033325624.1	XP_312551.1
OG0006825	XP_033336558.1	XP_318676.3
OG0006826	XP_033338877.1	XP_321467.4
OG0006827	XP_033334696.1	XP_318687.4
OG0006828	XP_033340263.1	XP_311759.5
OG0006829	XP_033340403.1	XP_314290.2
OG0006830	XP_033336887.1	XP_312922.4
OG0006831	XP_033335742.1	XP_308803.4
OG0006832	XP_033334114.1	XP_309401.4
OG0006833	XP_033335779.1	XP_314297.3
OG0006834	XP_033339726.1	XP_001688182.1
OG0006835	XP_033332660.1	XP_320178.2
OG0006836	XP_033327196.1	XP_314877.2
OG0006838	XP_033340862.1	XP_310515.2
OG0006839	XP_033327907.1	XP_308297.3
OG0006840	XP_033340275.1	XP_001230863.2
OG0006841	XP_033327371.1	XP_312567.3
OG0006842	XP_033330086.1	XP_308019.4
OG0006843	XP_033322757.1	XP_320254.2
OG0006844	XP_033325555.1	XP_318245.2
OG0006845	XP_033329952.1	XP_308936.4
OG0006846	XP_033337094.1	XP_001237112.2
OG0006847	XP_033340544.1	XP_315096.4
OG0006848	XP_033327940.1	XP_310655.5
OG0006849	XP_033330000.1	XP_001238318.2
OG0006850	XP_033340131.1	XP_309484.3
OG0006851	XP_033341495.1	XP_321485.5
OG0006852	XP_033336690.1	XP_313763.2
OG0006853	XP_033335888.1	XP_315868.2
OG0006854	XP_033326610.1	XP_321477.2
OG0006855	XP_033338307.1	XP_317641.2
OG0006856	XP_033341204.1	XP_001688103.1
OG0006857	XP_033338431.1	XP_307966.3
OG0006858	XP_033330426.1	XP_316680.3
OG0006859	XP_033336665.1	XP_317733.3
OG0006860	XP_033324029.1	XP_311473.3
OG0006861	XP_033336109.1	XP_309959.3
OG0006862	XP_033322046.1	XP_309756.4
OG0006863	XP_033323727.1	XP_311496.3
OG0006865	XP_033342853.1	XP_315787.4
OG0006866	XP_033340958.1	XP_003437090.1, XP_311283.5
OG0006867	XP_033322760.1	XP_316784.4
OG0006868	XP_033341744.1	XP_318884.4
OG0006869	XP_033323951.1	XP_001237757.1
OG0006870	XP_033324967.1	XP_309058.3
OG0006871	XP_033327246.1	XP_315939.2
OG0006872	XP_033340079.1	XP_319979.4
OG0006874	XP_033337327.1	XP_309148.5
OG0006875	XP_033342854.1	XP_556725.3
OG0006876	XP_033340248.1	XP_316317.4
OG0006877	XP_033328750.1	XP_318880.4
OG0006878	XP_033342492.1	XP_312214.4
OG0006879	XP_033324979.1	XP_554756.3
OG0006880	XP_033341594.1	XP_003436524.1
OG0006881	XP_033332800.1, XP_033332801.1, XP_033332802.1	XP_312794.3
OG0006882	XP_033324219.1	XP_319892.4
OG0006884	XP_033323632.1	XP_319011.4
OG0006885	XP_033342323.1	XP_317849.4
OG0006886	XP_033337615.1, XP_033337614.1	XP_310380.2
OG0006887	XP_033321481.1	XP_314711.4
OG0006888	XP_033330815.1	XP_315900.2
OG0006890	XP_033326080.1	XP_319830.2
OG0006891	XP_033333851.1	XP_311467.3
OG0006892	XP_033331100.1	XP_308945.4
OG0006893	XP_033342489.1	XP_316859.4
OG0006895	XP_033337480.1	XP_310117.3
OG0006896	XP_033321427.1	XP_317628.1
OG0006897	XP_033324835.1	XP_312998.4
OG0006898	XP_033333884.1	XP_317654.4
OG0006899	XP_033329312.1	XP_320753.4
OG0006900	XP_033325448.1	XP_320085.4
OG0006902	XP_033342813.1	XP_319816.4
OG0006903	XP_033323116.1	XP_312105.2
OG0006904	XP_033330149.1	XP_309936.2
OG0006905	XP_033341126.1	XP_561529.3, XP_313923.3
OG0006906	XP_033328208.1	XP_315631.3
OG0006907	XP_033333955.1	XP_320232.4
OG0006909	XP_033336291.1	XP_308695.4
OG0006910	XP_033326515.1	XP_315220.5
OG0006911	XP_033330932.1	XP_320701.2
OG0006912	XP_033333947.1	XP_319828.3
OG0006913	XP_033324444.1	XP_312391.5
OG0006914	XP_033340116.1	XP_308657.2
OG0006915	XP_033328880.1	XP_001688892.1
OG0006916	XP_033326581.1	XP_318835.4
OG0006917	XP_033334850.1	XP_311882.5
OG0006918	XP_033338335.1	XP_309056.3
OG0006920	XP_033340206.1, XP_033332620.1	XP_313789.5
OG0006921	XP_033332392.1	XP_311234.5
OG0006922	XP_033341307.1	XP_315043.4
OG0006923	XP_033325785.1	XP_321856.5
OG0006924	XP_033332602.1	XP_308268.3
OG0006925	XP_033323481.1	XP_313154.4
OG0006927	XP_033328453.1	XP_315413.3
OG0006928	XP_033329519.1	XP_563754.3
OG0006929	XP_033337862.1	XP_319554.4
OG0006930	XP_033329747.1	XP_310702.5
OG0006931	XP_033334901.1	XP_321039.5
OG0006932	XP_033324633.1	XP_314924.3
OG0006933	XP_033336537.1	XP_316230.4
OG0006935	XP_033333001.1	XP_314018.2
OG0006937	XP_033342517.1	XP_310253.6
OG0006938	XP_033326723.1	XP_317575.3
OG0006940	XP_033335667.1	XP_319634.4
OG0006941	XP_033335972.1	XP_001688687.1
OG0006942	XP_033327877.1	XP_318626.4
OG0006943	XP_033340876.1	XP_318802.4
OG0006944	XP_033327999.1	XP_321196.5
OG0006945	XP_033340616.1	XP_316830.5
OG0006946	XP_033333763.1	XP_320720.3
OG0006948	XP_033335653.1	XP_314144.2
OG0006949	XP_033334918.1	XP_317493.4
OG0006950	XP_033343069.1	XP_313695.5
OG0006951	XP_033330078.1	XP_307858.3
OG0006952	XP_033329607.1	XP_319981.3
OG0006953	XP_033341618.1	XP_313053.5
OG0006954	XP_033341392.1	XP_308716.2
OG0006955	XP_033325447.1	XP_310400.3
OG0006956	XP_033326497.1	XP_314013.1
OG0006958	XP_033342292.1	XP_314007.3, XP_001688505.1
OG0006959	XP_033339982.1	XP_315948.4
OG0006960	XP_033328397.1	XP_308558.3
OG0006961	XP_033324637.1	XP_308347.1
OG0006962	XP_033336886.1	XP_318051.4
OG0006963	XP_033335587.1	XP_319588.4
OG0006964	XP_033340225.1	XP_308814.4
OG0006967	XP_033327169.1	XP_309061.4
OG0006968	XP_033322371.1	XP_314572.4
OG0006969	XP_033329927.1	XP_003435802.1
OG0006970	XP_033333535.1	XP_001237853.2
OG0006971	XP_033327423.1	XP_318402.5
OG0006972	XP_033323492.1	XP_317169.2
OG0006973	XP_033332863.1	XP_310613.2
OG0006974	XP_033336315.1	XP_321248.5
OG0006975	XP_033335660.1	XP_312142.5
OG0006976	XP_033332007.1	XP_565171.3
OG0006979	XP_033328459.1	XP_319137.4
OG0006980	XP_033335332.1	XP_001238556.3
OG0006981	XP_033337130.1	XP_001689038.1
OG0006982	XP_033342691.1	XP_316120.4
OG0006983	XP_033328656.1	XP_315744.4
OG0006984	XP_033326139.1	XP_309338.4
OG0006985	XP_033320774.1, XP_033333798.1	XP_308256.3
OG0006986	XP_033340192.1	XP_555462.3
OG0006987	XP_033340564.1	XP_308210.3
OG0006988	XP_033324205.1	XP_317573.3
OG0006989	XP_033331271.1, XP_033331185.1	XP_551404.1
OG0006990	XP_033337082.1	XP_317545.4
OG0006991	XP_033321838.1	XP_308647.4
OG0006992	XP_033341438.1	XP_315935.4
OG0006993	XP_033330823.1	XP_319418.4
OG0006994	XP_033328078.1	XP_315384.3
OG0006995	XP_033322486.1	XP_321074.5
OG0006996	XP_033336401.1	XP_001687782.2
OG0006998	XP_033326875.1	XP_313672.5
OG0006999	XP_033331334.1	XP_312926.5
OG0007001	XP_033324944.1	XP_308299.2
OG0007002	XP_033332211.1	XP_315477.2
OG0007003	XP_033338960.1	XP_312244.5
OG0007004	XP_033338064.1	XP_313776.4
OG0007005	XP_033321760.1	XP_310993.5
OG0007006	XP_033337166.1	XP_312412.4
OG0007007	XP_033322883.1	XP_316782.3
OG0007008	XP_033339379.1	XP_001689354.1
OG0007009	XP_033336898.1	XP_317543.4
OG0007010	XP_033322690.1	XP_310539.4
OG0007012	XP_033327037.1	XP_313920.4
OG0007013	XP_033327193.1	XP_315851.4
OG0007014	XP_033321774.1	XP_310958.5
OG0007015	XP_033332957.1	XP_321966.5
OG0007016	XP_033324145.1	XP_312887.5
OG0007017	XP_033328723.1	XP_318573.3
OG0007018	XP_033339529.1	XP_318286.5
OG0007020	XP_033324898.1	XP_313346.3
OG0007021	XP_033321681.1, XP_033321682.1	XP_320870.3
OG0007022	XP_033340136.1	XP_307942.5
OG0007023	XP_033332070.1	XP_311352.5
OG0007024	XP_033333214.1	XP_309799.4
OG0007025	XP_033336850.1	XP_321935.4
OG0007026	XP_033331581.1	XP_321225.3
OG0007027	XP_033337419.1	XP_320530.4
OG0007028	XP_033328761.1	XP_309038.2
OG0007029	XP_033342231.1	XP_321283.5
OG0007030	XP_033335891.1	XP_312161.3
OG0007031	XP_033332149.1	XP_319111.4
OG0007032	XP_033343108.1	XP_315789.4
OG0007033	XP_033328694.1	XP_001237863.2
OG0007034	XP_033341083.1, XP_033341091.1	XP_313094.4
OG0007035	XP_033327367.1	XP_317779.3
OG0007036	XP_033340337.1	XP_308273.4
OG0007038	XP_033331042.1	XP_315595.3
OG0007039	XP_033336582.1	XP_315056.4
OG0007040	XP_033325460.1	XP_314733.4
OG0007041	XP_033328280.1	XP_312938.4
OG0007042	XP_033333774.1	XP_003436141.1
OG0007043	XP_033340811.1	XP_316670.4
OG0007044	XP_033343002.1	XP_314072.3
OG0007045	XP_033326284.1	XP_307889.3
OG0007047	XP_033335882.1	XP_319108.4
OG0007050	XP_033341145.1	XP_316513.4
OG0007051	XP_033335463.1	XP_314341.1
OG0007052	XP_033335271.1	XP_308556.3
OG0007053	XP_033325354.1	XP_313113.4
OG0007054	XP_033331119.1	XP_320188.4
OG0007055	XP_033329255.1	XP_313909.4
OG0007056	XP_033324952.1	XP_311936.4
OG0007057	XP_033322287.1	XP_001688190.1
OG0007058	XP_033325554.1	XP_320533.4
OG0007060	XP_033335597.1	XP_318050.4
OG0007061	XP_033323299.1	XP_318376.5
OG0007062	XP_033328857.1	XP_321316.4, XP_309120.4
OG0007063	XP_033334712.1	XP_320546.4
OG0007064	XP_033326221.1	XP_309901.3
OG0007065	XP_033320918.1	XP_311147.5
OG0007066	XP_033323578.1	XP_317566.4
OG0007067	XP_033335466.1	XP_320877.4
OG0007068	XP_033329966.1	XP_320057.3
OG0007070	XP_033323798.1	XP_316104.4
