Orthogroup	Megalopta_genalis	Ceratina_calcarata
OG0007129	XP_033325706.1	XP_017875648.1
OG0007130	XP_033336891.1	XP_017878054.1
OG0007131	XP_033340526.1	XP_017887993.1
OG0007132	XP_033336408.1	XP_017888058.1
OG0007133	XP_033325948.1	XP_017882113.1
OG0007134	XP_033325884.1	XP_017879371.1
OG0007135	XP_033321854.1	XP_017884062.1
OG0007136	XP_033333827.1	XP_017878788.1
OG0007137	XP_033336661.1	XP_017888099.1
OG0007138	XP_033323023.1	XP_017890635.1
OG0007139	XP_033332037.1	XP_017890312.1
OG0007140	XP_033342697.1	XP_017879029.1
OG0007141	XP_033330250.1	XP_017893387.1
OG0007142	XP_033340542.1	XP_017893416.1
OG0007143	XP_033336371.1	XP_017888079.1
OG0007144	XP_033322548.1	XP_017884152.1
OG0007145	XP_033335709.1	XP_017893320.1
OG0007146	XP_033337932.1	XP_017883387.1
OG0007147	XP_033330847.1	XP_017884385.1
OG0007148	XP_033324830.1	XP_017880502.1
OG0007150	XP_033323117.1	XP_017889747.1
OG0007151	XP_033335315.1	XP_017888488.1
OG0007152	XP_033343067.1	XP_017890542.1
OG0007153	XP_033336734.1	XP_017890437.1
OG0007154	XP_033331665.1	XP_017884531.1
OG0007155	XP_033338578.1	XP_017886851.1
OG0007156	XP_033337574.1	XP_017888901.1
OG0007157	XP_033328915.1	XP_017888949.1
OG0007158	XP_033340211.1	XP_017892544.1
OG0007159	XP_033334163.1	XP_026671080.1
OG0007160	XP_033336079.1	XP_017885042.1
OG0007161	XP_033340287.1	XP_017891509.1
OG0007162	XP_033339222.1	XP_026672987.1
OG0007163	XP_033322771.1	XP_017892992.1
OG0007164	XP_033333966.1	XP_017892841.1
OG0007165	XP_033330330.1	XP_017876048.1
OG0007166	XP_033331819.1	XP_017879544.1
OG0007168	XP_033323166.1	XP_017884050.1
OG0007169	XP_033326821.1	XP_017887738.1
OG0007170	XP_033328289.1	XP_017887654.1
OG0007171	XP_033341302.1	XP_017877103.2
OG0007172	XP_033328866.1	XP_017887945.1
OG0007173	XP_033321964.1	XP_017880613.1
OG0007174	XP_033338990.1	XP_017883568.1
OG0007175	XP_033322551.1	XP_017879856.1
OG0007176	XP_033336283.1	XP_017875448.1
OG0007178	XP_033338086.1	XP_017881773.1
OG0007179	XP_033342563.1	XP_017876900.1
OG0007180	XP_033322003.1	XP_017880804.1
OG0007181	XP_033324676.1	XP_017889480.1
OG0007182	XP_033326119.1	XP_017884853.1
OG0007183	XP_033321616.1	XP_017887290.1
OG0007184	XP_033329358.1	XP_017892275.1
OG0007185	XP_033338326.1	XP_017879822.1
OG0007186	XP_033325812.1	XP_017887294.1, XP_017887295.1
OG0007187	XP_033341087.1	XP_017877027.1
OG0007188	XP_033342957.1	XP_026667775.1
OG0007189	XP_033340301.1	XP_017887618.1
OG0007190	XP_033340652.1	XP_017885246.1
OG0007192	XP_033337634.1	XP_017877258.1
OG0007193	XP_033332658.1	XP_026674665.1
OG0007194	XP_033339286.1, XP_033339341.1	XP_017890291.1
OG0007195	XP_033321831.1	XP_017882449.1
OG0007196	XP_033337529.1	XP_017888639.1, XP_017887439.1
OG0007197	XP_033339263.1	XP_017883576.1
OG0007198	XP_033326267.1	XP_017893685.1
OG0007200	XP_033323722.1	XP_017875050.1
OG0007201	XP_033342490.1	XP_026668542.1
OG0007202	XP_033334179.1, XP_033334177.1, XP_033334178.1	XP_017878208.1
OG0007205	XP_033333572.1	XP_017880901.1
OG0007206	XP_033321349.1	XP_026675563.1
OG0007207	XP_033341291.1	XP_017876995.1, XP_017881358.2
OG0007208	XP_033333267.1	XP_017891069.1
OG0007209	XP_033331980.1	XP_026666746.1
OG0007210	XP_033329158.1	XP_026670049.1
OG0007211	XP_033322814.1	XP_017880682.1
OG0007212	XP_033324081.1	XP_026670857.1
OG0007213	XP_033323233.1	XP_017893460.1
OG0007216	XP_033337857.1	XP_017876030.1
OG0007217	XP_033335050.1	XP_017878640.1
OG0007218	XP_033328110.1	XP_026674303.1
OG0007219	XP_033325618.1	XP_026670063.1
OG0007220	XP_033326290.1	XP_017875369.1
OG0007221	XP_033332179.1	XP_017878031.1
OG0007222	XP_033334900.1	XP_017878630.1
OG0007223	XP_033327170.1	XP_026674543.1
OG0007225	XP_033322179.1	XP_026673872.1
OG0007226	XP_033325462.1	XP_017876520.1
OG0007227	XP_033332284.1	XP_017892664.2
OG0007228	XP_033328740.1	XP_017881015.1
OG0007230	XP_033327485.1	XP_017880054.1
OG0007231	XP_033321507.1	XP_017891374.1
OG0007232	XP_033326404.1	XP_017893480.1
OG0007234	XP_033327683.1	XP_017889872.1
OG0007235	XP_033342139.1	XP_017878313.1
OG0007236	XP_033330401.1	XP_017883275.1
OG0007237	XP_033337430.1	XP_017893081.1
OG0007238	XP_033335783.1	XP_017875470.1
OG0007239	XP_033340601.1	XP_017885879.1
OG0007240	XP_033333108.1	XP_026669067.1
OG0007241	XP_033330819.1	XP_017884875.1
OG0007242	XP_033337892.1	XP_017888752.1
OG0007243	XP_033343076.1	XP_017878805.1
OG0007244	XP_033334511.1	XP_017890611.1
OG0007245	XP_033340118.1	XP_017879763.1
OG0007246	XP_033341874.1	XP_017876994.1
OG0007247	XP_033333747.1	XP_017881482.1
OG0007248	XP_033338329.1	XP_026669189.1
OG0007249	XP_033341410.1	XP_026674104.1
OG0007250	XP_033340685.1	XP_017885945.1
OG0007251	XP_033330016.1	XP_017886854.1
OG0007252	XP_033333328.1	XP_017892458.1
OG0007253	XP_033342019.1	XP_017877046.1
OG0007254	XP_033341932.1	XP_017876811.1
OG0007255	XP_033326145.1	XP_017876167.1
OG0007257	XP_033329404.1	XP_017891155.1
OG0007259	XP_033331911.1	XP_017881455.1
OG0007260	XP_033336053.1	XP_017884396.1
OG0007262	XP_033321720.1	XP_017880821.1
OG0007263	XP_033327618.1	XP_026667496.1
OG0007264	XP_033326505.1	XP_017885380.1
OG0007265	XP_033328744.1	XP_017889063.1
OG0007266	XP_033324730.1, XP_033324731.1, XP_033324728.1	XP_017886455.1
OG0007267	XP_033342615.1, XP_033342616.1	XP_026668177.1
OG0007268	XP_033321767.1	XP_017882498.1
OG0007269	XP_033338421.1	XP_017875345.1
OG0007270	XP_033333162.1	XP_026666606.1
OG0007271	XP_033343053.1	XP_017876583.1
OG0007272	XP_033324042.1	XP_017883573.1
OG0007273	XP_033326200.1	XP_026668092.1
OG0007275	XP_033324866.1	XP_017878161.1
OG0007276	XP_033340593.1, XP_033340594.1	XP_026667648.1
OG0007278	XP_033329383.1	XP_017891760.1
OG0007279	XP_033337921.1	XP_017881109.1
OG0007280	XP_033333761.1	XP_026666895.1
OG0007281	XP_033340906.1	XP_017892360.1
OG0007282	XP_033332810.1	XP_026671948.1
OG0007283	XP_033327403.1	XP_017887427.1
OG0007284	XP_033324146.1	XP_017881780.1
OG0007285	XP_033334836.1	XP_017892833.2
OG0007286	XP_033324287.1	XP_017883587.1
OG0007287	XP_033327640.1	XP_017887302.1
OG0007288	XP_033327055.1	XP_017882033.1
OG0007289	XP_033322823.1	XP_017889042.1
OG0007290	XP_033340380.1	XP_017891516.1
OG0007291	XP_033323304.1	XP_017880646.1
OG0007292	XP_033333276.1	XP_026667096.1
OG0007294	XP_033322522.1	XP_017880115.1
OG0007295	XP_033329213.1	XP_017883186.1
OG0007296	XP_033339343.1	XP_017875157.1
OG0007297	XP_033327472.1	XP_017879127.1
OG0007298	XP_033324346.1	XP_017879563.1
OG0007299	XP_033325309.1	XP_017885450.1
OG0007300	XP_033340992.1	XP_017892439.1
OG0007301	XP_033333898.1	XP_017877965.1
OG0007302	XP_033339538.1	XP_017889117.1
OG0007303	XP_033332142.1	XP_017879835.1
OG0007304	XP_033341693.1	XP_017889644.1
OG0007305	XP_033342283.1	XP_026669247.1
OG0007306	XP_033327908.1	XP_017889275.1
OG0007307	XP_033334740.1	XP_017887496.1
OG0007308	XP_033335504.1	XP_026669966.1
OG0007309	XP_033330948.1	XP_017890956.1
OG0007310	XP_033330545.1	XP_017893295.1
OG0007311	XP_033327047.1	XP_017881744.1
OG0007313	XP_033342603.1	XP_026669423.1
OG0007314	XP_033336755.1	XP_017877697.1
OG0007315	XP_033329683.1	XP_017892732.1
OG0007316	XP_033338083.1	XP_017882526.1
OG0007317	XP_033340967.1	XP_017881974.1, XP_026670307.1
OG0007318	XP_033337239.1	XP_017891754.1
OG0007319	XP_033337712.1	XP_017889964.1
OG0007320	XP_033341507.1	XP_017879938.1
OG0007321	XP_033331755.1	XP_017886728.1
OG0007322	XP_033329475.1	XP_017876480.1
OG0007323	XP_033331790.1	XP_017876373.1
OG0007324	XP_033327124.1	XP_017893650.1
OG0007325	XP_033326511.1	XP_017888714.1
OG0007326	XP_033336912.1	XP_026675064.1
OG0007327	XP_033321091.1	XP_017891032.1
OG0007329	XP_033325335.1	XP_017877343.1
OG0007330	XP_033340249.1	XP_026669647.1
OG0007331	XP_033330614.1	XP_017884303.1
OG0007332	XP_033342763.1	XP_017876857.1
OG0007333	XP_033324896.1, XP_033324897.1	XP_017886310.1
OG0007334	XP_033329926.1	XP_017888909.1
OG0007335	XP_033328442.1	XP_017882983.1
OG0007336	XP_033321063.1	XP_017891094.1
OG0007337	XP_033340040.1, XP_033340041.1	XP_017880434.1
OG0007338	XP_033335253.1	XP_017890684.1
OG0007339	XP_033333805.1	XP_026673778.1
OG0007340	XP_033321684.1	XP_017880615.1
OG0007342	XP_033330247.1	XP_017892137.1
OG0007343	XP_033343023.1	XP_026666476.1
OG0007344	XP_033330434.1	XP_017875683.1
OG0007345	XP_033323570.1	XP_017892774.1
OG0007346	XP_033342318.1	XP_017878583.1
OG0007347	XP_033341903.1	XP_017883961.1
OG0007348	XP_033337489.1	XP_017881446.1
OG0007350	XP_033331843.1	XP_026672296.1
OG0007351	XP_033337865.1	XP_017877655.1
OG0007352	XP_033339556.1	XP_017883972.1
OG0007354	XP_033326887.1	XP_017875234.1
OG0007355	XP_033338859.1	XP_017886668.1
OG0007356	XP_033334433.1	XP_017883952.1
OG0007357	XP_033327897.1	XP_017887328.1
OG0007358	XP_033330832.1	XP_017885088.1
OG0007359	XP_033327174.1	XP_026670161.1
OG0007360	XP_033338063.1	XP_026668704.1
OG0007361	XP_033322011.1	XP_017880951.1
OG0007362	XP_033320940.1	XP_026668876.1
OG0007363	XP_033330243.1	XP_017891849.1
OG0007364	XP_033334928.1	XP_017890489.1
OG0007365	XP_033330543.1	XP_017882145.1
OG0007366	XP_033336506.1	XP_017875473.1
OG0007367	XP_033334558.1	XP_017892904.1
OG0007368	XP_033335585.1	XP_017878367.1
OG0007369	XP_033322060.1	XP_017880866.1
OG0007370	XP_033340974.1	XP_017886458.1
OG0007371	XP_033334693.1	XP_026668838.1, XP_026668837.1
OG0007372	XP_033327234.1	XP_026666851.1
OG0007373	XP_033330980.1	XP_026674818.1, XP_017883740.1
OG0007374	XP_033329148.1	XP_026671185.1
OG0007375	XP_033342333.1	XP_017878471.1
OG0007376	XP_033339310.1	XP_017885276.1
OG0007377	XP_033329178.1	XP_017891946.1
OG0007378	XP_033330478.1	XP_017875709.1
OG0007379	XP_033338452.1	XP_017888755.1
OG0007380	XP_033335786.1	XP_017875514.1
OG0007381	XP_033332762.1	XP_017893222.2
OG0007382	XP_033323069.1	XP_017889111.1
OG0007383	XP_033326107.1	XP_017883729.1
OG0007384	XP_033339091.1	XP_026666701.1
OG0007385	XP_033330835.1	XP_017887176.1
OG0007386	XP_033329789.1	XP_017885797.1
OG0007387	XP_033338366.1	XP_017879818.1
OG0007388	XP_033335126.1	XP_017881668.1
OG0007389	XP_033321558.1	XP_026674954.1
OG0007390	XP_033334982.1	XP_017892615.1
OG0007391	XP_033338077.1	XP_017882537.1
OG0007392	XP_033341255.1	XP_026667846.1
OG0007394	XP_033326863.1	XP_017875217.1
OG0007395	XP_033336521.1	XP_026671561.1
OG0007396	XP_033334426.1	XP_017893573.1
OG0007397	XP_033334463.1	XP_017883962.1
OG0007398	XP_033340949.1	XP_026667682.1
OG0007399	XP_033328218.1	XP_017876428.1
OG0007400	XP_033324794.1	XP_026672467.1, XP_017886438.1
OG0007401	XP_033328093.1	XP_017887341.1
OG0007402	XP_033330810.1	XP_017890250.1
OG0007403	XP_033337274.1	XP_026674916.1
OG0007404	XP_033339771.1	XP_026674373.1
OG0007405	XP_033325935.1	XP_017882047.1
OG0007406	XP_033334420.1	XP_017893568.1
OG0007407	XP_033341440.1	XP_017888286.1
OG0007409	XP_033336903.1	XP_017878039.1
OG0007410	XP_033323021.1	XP_017890639.1
OG0007412	XP_033334674.1	XP_017878377.1
OG0007413	XP_033332474.1	XP_017892674.1
OG0007414	XP_033342620.1	XP_017888335.1
OG0007415	XP_033322762.1	XP_026666531.1
OG0007416	XP_033338820.1	XP_017874992.1
OG0007417	XP_033326164.1	XP_017876155.1
OG0007418	XP_033325078.1	XP_026669392.1
OG0007419	XP_033324832.1	XP_026667323.1
OG0007420	XP_033329510.1, XP_033329511.1, XP_033329512.1	XP_017891188.1
OG0007421	XP_033337638.1	XP_017879641.1
OG0007422	XP_033329409.1	XP_017893284.1
OG0007423	XP_033323883.1	XP_017885526.1
OG0007424	XP_033335770.1	XP_017884924.1
OG0007425	XP_033339300.1	XP_017890295.1
OG0007426	XP_033339318.1	XP_017876582.1
OG0007427	XP_033325316.1, XP_033325315.1, XP_033325317.1	XP_026668677.1
OG0007428	XP_033341147.1	XP_026670055.1
OG0007429	XP_033341390.1	XP_017887787.1
OG0007430	XP_033322431.1	XP_017880250.1
OG0007431	XP_033330991.1	XP_017886081.1
OG0007432	XP_033323742.1	XP_017878440.1
OG0007433	XP_033339738.1	XP_026674641.1
OG0007434	XP_033340393.1	XP_017880464.1
OG0007435	XP_033336653.1	XP_017884484.1
OG0007436	XP_033334840.1	XP_017876275.1
OG0007437	XP_033342347.1	XP_017878383.1
OG0007438	XP_033332374.1	XP_017881705.1, XP_026670179.1
OG0007439	XP_033330440.1	XP_017892747.1
OG0007440	XP_033329969.1	XP_017881365.1
OG0007442	XP_033337359.1	XP_017880084.1
OG0007443	XP_033323026.1	XP_026668754.1
OG0007444	XP_033327092.1	XP_017893587.1
OG0007445	XP_033337152.1	XP_026669049.1
OG0007447	XP_033331455.1	XP_017887140.1
OG0007448	XP_033329760.1	XP_017888421.1
OG0007449	XP_033330294.1	XP_017876175.1
OG0007450	XP_033331840.1	XP_026672343.1
OG0007451	XP_033328410.1	XP_026672004.1
OG0007453	XP_033335147.1	XP_026672106.1
OG0007454	XP_033340107.1	XP_017887693.1
OG0007455	XP_033340265.1	XP_026673206.1
OG0007456	XP_033322840.1	XP_026668156.1
OG0007457	XP_033322083.1	XP_017880683.1
OG0007459	XP_033323231.1	XP_026667037.1
OG0007460	XP_033320974.1	XP_017881937.2
OG0007461	XP_033338897.1	XP_017888465.1
OG0007462	XP_033320952.1	XP_026668881.1
OG0007463	XP_033340022.1	XP_026675384.1
OG0007464	XP_033339040.1	XP_026672926.1
OG0007465	XP_033331425.1	XP_026672819.1
OG0007466	XP_033336249.1	XP_026675310.1
OG0007467	XP_033321737.1	XP_017882472.1
OG0007468	XP_033332309.1	XP_026674466.1
OG0007469	XP_033323958.1	XP_017893663.1
OG0007470	XP_033339481.1	XP_017892893.1
OG0007471	XP_033331521.1	XP_017886177.1, XP_017886179.1
OG0007472	XP_033338477.1	XP_017886721.1
OG0007473	XP_033329965.1	XP_017877279.1
OG0007474	XP_033341824.1	XP_017876854.1
OG0007475	XP_033332084.1	XP_026668321.1, XP_017877873.2
OG0007477	XP_033334358.1	XP_017876928.1
OG0007479	XP_033322175.1	XP_017880814.1
OG0007480	XP_033339955.1	XP_017876981.1
OG0007481	XP_033340037.1	XP_017890739.1
OG0007482	XP_033322958.1	XP_026673783.1
OG0007483	XP_033325461.1	XP_017876358.1, XP_017876359.1, XP_017888604.1
OG0007485	XP_033338946.1	XP_026667284.1
OG0007486	XP_033324347.1	XP_017879564.1
OG0007487	XP_033323350.1	XP_017882788.1
OG0007488	XP_033332596.1	XP_026669893.1
OG0007489	XP_033325077.1	XP_017886760.1
OG0007490	XP_033341871.1	XP_017878204.1
OG0007491	XP_033335155.1, XP_033335154.1	XP_017879016.1, XP_017879017.1
OG0007492	XP_033328370.1	XP_026670685.1
OG0007493	XP_033321732.1	XP_026675400.1, XP_026675401.1, XP_017892507.1
OG0007494	XP_033324130.1	XP_017890118.1
OG0007495	XP_033328861.1	XP_017875292.1
OG0007496	XP_033328192.1, XP_033328193.1	XP_017891590.1
OG0007497	XP_033331594.1	XP_017875589.2, XP_017883895.1
OG0007498	XP_033329456.1	XP_017880224.1
OG0007499	XP_033329872.1	XP_017887789.1
OG0007500	XP_033329518.1, XP_033322417.1	XP_017879457.1
OG0007501	XP_033324024.1	XP_017881908.1
OG0007502	XP_033322837.1, XP_033322839.1, XP_033322838.1, XP_033322836.1	XP_017877557.1
OG0007503	XP_033328164.1	XP_017891585.1
OG0007504	XP_033328971.1	XP_017892401.2
OG0007505	XP_033326957.1	XP_017878807.1
OG0007506	XP_033332074.1, XP_033332073.1	XP_017883608.1
OG0007507	XP_033339168.1	XP_017877319.1, XP_017890059.1
OG0007508	XP_033322052.1	XP_026669731.1
OG0007509	XP_033338618.1	XP_017880186.1
OG0007510	XP_033340762.1	XP_017891440.1
OG0007512	XP_033325519.1	XP_026671229.1, XP_017883878.1
OG0007514	XP_033331621.1	XP_017882097.1
OG0007515	XP_033322191.1	XP_017889537.1
OG0007516	XP_033327236.1, XP_033327235.1	XP_017879025.1
OG0007517	XP_033330896.1	XP_017884897.1
OG0007518	XP_033337928.1	XP_017881416.1
OG0007519	XP_033321548.1	XP_017890819.1
OG0007521	XP_033338110.1	XP_026672100.1
OG0007522	XP_033338327.1	XP_026669188.1
OG0007523	XP_033330473.1	XP_017887932.1
OG0007525	XP_033340999.1	XP_026674751.1
OG0007526	XP_033340080.1	XP_017879701.2
OG0007527	XP_033327347.1	XP_017883324.1
OG0007528	XP_033324417.1	XP_026673836.1
OG0007529	XP_033326396.1	XP_026666693.1
OG0007530	XP_033335241.1	XP_017888455.1
OG0007531	XP_033342711.1	XP_017877579.1
OG0007532	XP_033328300.1	XP_017885995.1
OG0007533	XP_033341795.1	XP_017879352.1
OG0007534	XP_033336763.1, XP_033336762.1, XP_033336761.1	XP_017881703.1
OG0007535	XP_033341187.1	XP_017888222.1
OG0007536	XP_033336263.1	XP_017884393.1
OG0007537	XP_033320816.1	XP_017893018.1
OG0007538	XP_033331268.1, XP_033331184.1	XP_017884034.1
OG0007539	XP_033330068.1	XP_017886845.1
OG0007540	XP_033331429.1	XP_026670451.1
OG0007541	XP_033329624.1, XP_033329623.1	XP_017893149.1
OG0007542	XP_033332944.1	XP_017893163.1
OG0007543	XP_033328172.1	XP_017882718.2, XP_017891571.1
OG0007544	XP_033338215.1	XP_017887884.1
OG0007545	XP_033340203.1	XP_017889435.1
OG0007546	XP_033330511.1	XP_026673257.1
OG0007547	XP_033325127.1	XP_017875330.1
OG0007548	XP_033329722.1	XP_017877555.1
OG0007550	XP_033322727.1	XP_017880219.1
OG0007551	XP_033339925.1, XP_033323682.1	XP_026675624.1
OG0007552	XP_033324100.1	XP_026670877.1
OG0007555	XP_033328241.1	XP_026671171.1
OG0007556	XP_033338002.1	XP_017891966.2
OG0007557	XP_033333978.1	XP_017883539.1
OG0007558	XP_033324348.1	XP_017883087.1
OG0007560	XP_033334285.1	XP_017880477.1
OG0007562	XP_033329772.1	XP_026673614.1
OG0007563	XP_033325102.1	XP_017886690.1
OG0007564	XP_033342556.1	XP_026667637.1
OG0007565	XP_033340777.1	XP_017887552.1
OG0007566	XP_033334335.1	XP_017881333.1, XP_017881350.1, XP_017881342.1
OG0007567	XP_033321213.1	XP_017876308.1
OG0007568	XP_033329335.1, XP_033329336.1	XP_017892185.1
OG0007569	XP_033339095.1, XP_033339097.1	XP_017887794.1
OG0007570	XP_033339759.1, XP_033339758.1, XP_033339757.1, XP_033339756.1	XP_017884428.1
OG0007571	XP_033330962.1	XP_026671580.1, XP_026671579.1, XP_017884488.1, XP_017884486.1
OG0007572	XP_033322318.1	XP_017882827.1, XP_017883300.1, XP_017876253.1
OG0007573	XP_033337229.1	XP_017890239.1
OG0007574	XP_033337609.1	XP_017877232.1
OG0007575	XP_033340188.1	XP_026669494.1
OG0007576	XP_033333288.1	XP_026675416.1, XP_026675413.1, XP_017892414.1
OG0007577	XP_033325686.1	XP_026674758.1
OG0007578	XP_033335540.1, XP_033336292.1	XP_017881642.1
OG0007579	XP_033338670.1	XP_026669345.1
OG0007580	XP_033337475.1	XP_026675333.1, XP_017892269.1, XP_017892267.1
OG0007581	XP_033341893.1	XP_017890396.1
OG0007582	XP_033337829.1	XP_017889292.1
OG0007583	XP_033341057.1	XP_017886612.1
OG0007584	XP_033342571.1	XP_017876944.1
OG0007585	XP_033342896.1	XP_017883948.1, XP_026671289.1
OG0007586	XP_033327667.1	XP_017889400.1
OG0007587	XP_033339603.1, XP_033339602.1	XP_026670511.1
OG0007588	XP_033322524.1	XP_026671370.1
OG0007590	XP_033328185.1	XP_017891580.1
OG0007591	XP_033329132.1, XP_033329131.1, XP_033329130.1	XP_017884410.1
OG0007592	XP_033325891.1	XP_026666644.1
OG0007593	XP_033332936.1	XP_017881177.2
OG0007594	XP_033334344.1	XP_026675285.1
OG0007595	XP_033336250.1	XP_026675319.1, XP_026675315.1
OG0007596	XP_033321458.1	XP_026669284.1
OG0007596	XP_033321461.1	XP_026669283.1
OG0007597	XP_033342203.1	XP_017883981.1
OG0007598	XP_033339016.1	XP_017880860.1
OG0007604	XP_033324847.1	XP_017889577.1
OG0007606	XP_033330040.1	XP_017880246.1
OG0007607	XP_033322910.1	XP_017879715.1
OG0007609	XP_033329960.1	XP_026670502.1
OG0007610	XP_033338684.1	XP_026672018.1, XP_026672928.1
OG0007612	XP_033339406.1, XP_033339407.1	XP_017892927.1
OG0007613	XP_033332088.1	XP_026667093.1
OG0007615	XP_033330293.1	XP_017875244.1
OG0007616	XP_033323128.1	XP_017893362.1
OG0007618	XP_033320998.1	XP_026670272.1
OG0007619	XP_033323663.1	XP_017879326.1
OG0007620	XP_033327559.1	XP_017890266.2
OG0007621	XP_033329384.1	XP_026674765.1
OG0007624	XP_033323939.1	XP_026672912.1
OG0007625	XP_033342447.1	XP_017880005.1
OG0007626	XP_033327617.1	XP_026667497.1, XP_026667498.1
OG0007627	XP_033328899.1	XP_017887570.1
OG0007628	XP_033334030.1	XP_017883128.1
OG0007629	XP_033338989.1	XP_017879850.1
OG0007630	XP_033332785.1	XP_017876205.1
OG0007631	XP_033328837.1	XP_017879725.1
OG0007632	XP_033331468.1	XP_017891903.1
OG0007633	XP_033328728.1	XP_017887973.1
OG0007634	XP_033338180.1	XP_017885331.1
OG0007635	XP_033340790.1	XP_017889512.1
OG0007636	XP_033337547.1	XP_017883470.1
OG0007637	XP_033320875.1	XP_017883477.1
OG0007638	XP_033331828.1	XP_017880449.1
OG0007640	XP_033330532.1	XP_026670375.1
OG0007643	XP_033326313.1	XP_017886666.2
OG0007644	XP_033335970.1	XP_017877571.1, XP_026668164.1
OG0007645	XP_033322206.1, XP_033322218.1, XP_033321269.1, XP_033322221.1	XP_026672256.1
OG0007647	XP_033334680.1	XP_017885475.1
OG0007648	XP_033326852.1	XP_017884304.1, XP_017888941.1
OG0007649	XP_033335775.1	XP_017884479.1
OG0007650	XP_033321291.1	XP_017875967.1
OG0007654	XP_033329911.1	XP_017877678.1
OG0007655	XP_033337089.1	XP_017891661.1
OG0007656	XP_033337608.1	XP_026667967.1
OG0007657	XP_033321757.1	XP_026670475.1
OG0007658	XP_033334012.1, XP_033334010.1, XP_033334011.1	XP_017883271.1
OG0007659	XP_033335170.1	XP_017881337.1
OG0007661	XP_033338019.1	XP_026675257.1
OG0007662	XP_033321039.1	XP_026673748.1
OG0007663	XP_033331461.1	XP_017891920.1
OG0007664	XP_033321437.1	XP_017885402.1
OG0007665	XP_033341533.1	XP_017891515.1
OG0007668	XP_033332356.1	XP_017882524.1
OG0007669	XP_033327420.1	XP_026671025.1
OG0007670	XP_033334387.1	XP_017892054.1
OG0007672	XP_033327577.1	XP_017888763.1
OG0007675	XP_033328540.1	XP_017888984.1
OG0007676	XP_033321741.1	XP_017880970.1
OG0007677	XP_033342934.1	XP_017888311.1
OG0007678	XP_033327754.1	XP_017891164.1
OG0007679	XP_033340017.1	XP_017883331.1
OG0007680	XP_033321300.1	XP_026669452.1
