Orthogroup	Habropoda_laboriosa	Nomia_melanderi
OG0008330	XP_017792733.1	XP_031848656.1, XP_031848657.1
OG0008331	XP_017789321.1	XP_031844325.1
OG0008332	XP_017788805.1	XP_031844396.1
OG0008334	XP_017797392.1	XP_031843427.1
OG0008335	XP_017791954.1	XP_031828772.1
OG0008336	XP_017797827.1	XP_031834933.1
OG0008337	XP_017790258.1	XP_031838587.1
OG0008338	XP_017794092.1	XP_031830586.1
OG0008339	XP_017789809.1	XP_031830571.1
OG0008340	XP_017791179.1	XP_031829935.1
OG0008341	XP_017795861.1	XP_031838185.1
OG0008342	XP_017794473.1	XP_031834427.1
OG0008343	XP_017790417.1	XP_031834631.1, XP_031834637.1
OG0008344	XP_017790363.1	XP_031844907.1
OG0008345	XP_017791592.1	XP_031830909.1
OG0008346	XP_017794939.1	XP_031826794.1
OG0008347	XP_017790540.1	XP_031832645.1
OG0008348	XP_017796453.1	XP_031839549.1
OG0008349	XP_017797828.1	XP_031834943.1
OG0008350	XP_017797229.1	XP_031846066.1
OG0008351	XP_017795787.1	XP_031840185.1
OG0008352	XP_017796919.1	XP_031828830.1
OG0008353	XP_017790094.1	XP_031845754.1
OG0008354	XP_017798858.1	XP_031832003.1, XP_031832002.1
OG0008355	XP_017791201.1	XP_031829938.1
OG0008356	XP_017794421.1	XP_031844790.1, XP_031844800.1
OG0008357	XP_017791561.1	XP_031830743.1
OG0008358	XP_017795154.1	XP_031840493.1, XP_031840494.1
OG0008359	XP_017789220.1	XP_031850014.1, XP_031850013.1
OG0008360	XP_017799176.1	XP_031847582.1
OG0008361	XP_017798310.1	XP_031827079.1, XP_031827077.1
OG0008362	XP_017788467.1	XP_031849613.1, XP_031849606.1
OG0008363	XP_017796759.1	XP_031834419.1
OG0008364	XP_017798195.1	XP_031842234.1
OG0008365	XP_017798968.1	XP_031839494.1
OG0008366	XP_017793577.1	XP_031831198.1
OG0008369	XP_017794544.1	XP_031837452.1
OG0008370	XP_017793189.1	XP_031846186.1, XP_031846185.1
OG0008371	XP_017789971.1	XP_031830880.1
OG0008372	XP_017789544.1	XP_031831112.1
OG0008374	XP_017799387.1	XP_031839481.1
OG0008375	XP_017788038.1	XP_031836227.1
OG0008376	XP_017787624.1	XP_031842520.1
OG0008377	XP_017798435.1	XP_031827193.1
OG0008379	XP_017798940.1	XP_031839099.1
OG0008380	XP_017791048.1	XP_031841899.1
OG0008381	XP_017793471.1	XP_031847719.1
OG0008382	XP_017798722.1	XP_031832588.1
OG0008383	XP_017799608.1	XP_031839529.1
OG0008384	XP_017796257.1	XP_031845847.1
OG0008385	XP_017793976.1	XP_031830341.1, XP_031830339.1
OG0008386	XP_017790215.1	XP_031841237.1
OG0008387	XP_017795881.1	XP_031843133.1
OG0008388	XP_017795476.1	XP_031830932.1, XP_031830933.1
OG0008389	XP_017787712.1	XP_031828506.1
OG0008390	XP_017797658.1	XP_031836780.1
OG0008392	XP_017790467.1	XP_031843765.1
OG0008393	XP_017794991.1	XP_031841588.1
OG0008407	XP_017795330.1	XP_031838149.1
OG0008410	XP_017798744.1	XP_031848085.1, XP_031848086.1
OG0008411	XP_017795038.1	XP_031837654.1
OG0008412	XP_017798912.1	XP_031849010.1
OG0008413	XP_017796696.1	XP_031842774.1, XP_031842776.1
OG0008414	XP_017794981.1	XP_031841445.1
OG0008415	XP_017787654.1	XP_031827679.1
OG0008419	XP_017794911.1	XP_031826740.1
OG0008420	XP_017788052.1	XP_031836896.1
OG0008422	XP_017794642.1	XP_031837151.1
OG0008423	XP_017791726.1	XP_031840758.1
OG0008424	XP_017799393.1	XP_031825746.1
OG0008425	XP_017794998.1	XP_031841616.1
OG0008427	XP_017789642.1	XP_031847945.1
OG0008429	XP_017796124.1	XP_031828698.1
OG0008431	XP_017794397.1	XP_031846414.1
OG0008433	XP_017791416.1	XP_031837670.1
OG0008434	XP_017788210.1	XP_031827987.1
OG0008435	XP_017789908.1	XP_031845810.1
OG0008436	XP_017795499.1	XP_031836191.1
OG0008437	XP_017794705.1	XP_031837121.1
OG0008438	XP_017794562.1	XP_031837427.1
OG0008440	XP_017792755.1	XP_031834565.1
OG0008441	XP_017795308.1	XP_031850463.1
OG0008442	XP_017791140.1	XP_031832995.1
OG0008443	XP_017793523.1	XP_031843008.1
OG0008445	XP_017792458.1	XP_031827642.1
OG0008449	XP_017794962.1	XP_031826600.1
OG0008452	XP_017787608.1	XP_031827939.1
OG0008453	XP_017789335.1	XP_031840825.1
OG0008454	XP_017793365.1	XP_031835580.1
OG0008457	XP_017798739.1	XP_031848978.1, XP_031832924.1
OG0008460	XP_017796363.1	XP_031848410.1
OG0008461	XP_017799211.1	XP_031839391.1
OG0008462	XP_017792890.1	XP_031850272.1
OG0008463	XP_017788164.1	XP_031841039.1
OG0008464	XP_017796432.1	XP_031834105.1
OG0008465	XP_017798455.1	XP_031827028.1
OG0008466	XP_017799017.1	XP_031832430.1
OG0008468	XP_017789554.1	XP_031838002.1
OG0008470	XP_017797964.1	XP_031828792.1
OG0008471	XP_017794623.1	XP_031848128.1
OG0008472	XP_017788108.1	XP_031844635.1
OG0008473	XP_017797320.1	XP_031842157.1
OG0008474	XP_017789004.1	XP_031836709.1
OG0008475	XP_017791495.1	XP_031825311.1
OG0008476	XP_017790200.1	XP_031830791.1
OG0008477	XP_017795550.1	XP_031849968.1
OG0008479	XP_017794872.1	XP_031826645.1
OG0008480	XP_017792256.1	XP_031826179.1
OG0008483	XP_017797497.1	XP_031840176.1
OG0008484	XP_017791348.1	XP_031841335.1
OG0008485	XP_017797423.1	XP_031836593.1
OG0008490	XP_017789659.1	XP_031828859.1
OG0008493	XP_017794148.1	XP_031838346.1
OG0008494	XP_017791468.1	XP_031828210.1
OG0008495	XP_017794502.1	XP_031847015.1
OG0008496	XP_017793171.1	XP_031826292.1
OG0008497	XP_017791562.1	XP_031828452.1
OG0008498	XP_017796534.1	XP_031839880.1
OG0008499	XP_017798054.1	XP_031845023.1
OG0008500	XP_017787778.1	XP_031826571.1
OG0008501	XP_017789166.1	XP_031849050.1
OG0008502	XP_017798984.1	XP_031847169.1
OG0008503	XP_017789274.1	XP_031849404.1, XP_031849405.1
OG0008504	XP_017795770.1	XP_031836201.1
OG0008505	XP_017795450.1	XP_031834091.1, XP_031834090.1
OG0008506	XP_017792325.1	XP_031826141.1
OG0008507	XP_017794331.1	XP_031835127.1
OG0008508	XP_017792546.1	XP_031831819.1
OG0008509	XP_017788889.1	XP_031835990.1
OG0008510	XP_017799329.1	XP_031842639.1
OG0008511	XP_017797186.1	XP_031834357.1, XP_031834358.1
OG0008512	XP_017794438.1	XP_031834965.1
OG0008513	XP_017789125.1	XP_031838867.1
OG0008514	XP_017789044.1	XP_031846795.1
OG0008515	XP_017798887.1	XP_031838329.1, XP_031838328.1
OG0008516	XP_017796236.1	XP_031834363.1
OG0008517	XP_017796402.1	XP_031834457.1
OG0008518	XP_017792433.1	XP_031827554.1
OG0008520	XP_017788399.1	XP_031834772.1, XP_031834902.1, XP_031836787.1
OG0008521	XP_017792637.1	XP_031848655.1
OG0008522	XP_017789903.1	XP_031831921.1
OG0008523	XP_017798408.1	XP_031827065.1
OG0008524	XP_017788141.1	XP_031844659.1
OG0008525	XP_017799448.1	XP_031843522.1
OG0008526	XP_017791497.1	XP_031825342.1
OG0008527	XP_017789880.1	XP_031836207.1, XP_031836204.1, XP_031836206.1
OG0008528	XP_017795209.1	XP_031838770.1, XP_031838768.1
OG0008529	XP_017787609.1	XP_031827535.1
OG0008530	XP_017787696.1	XP_031836192.1
OG0008531	XP_017794478.1	XP_031834347.1, XP_031834337.1
OG0008532	XP_017794429.1	XP_031832800.1
OG0008533	XP_017795864.1	XP_031838156.1, XP_031838157.1
OG0008535	XP_017790803.1	XP_031825324.1
OG0008536	XP_017791312.1	XP_031836294.1
OG0008537	XP_017797038.1, XP_017794323.1	XP_031829887.1
OG0008538	XP_017790353.1	XP_031846337.1
OG0008539	XP_017792840.1	XP_031830380.1
OG0008541	XP_017788282.1	XP_031832537.1
OG0008542	XP_017788302.1	XP_031837476.1
OG0008543	XP_017788298.1	XP_031837459.1
OG0008544	XP_017798677.1, XP_017798794.1	XP_031839619.1
OG0008546	XP_017788187.1	XP_031840711.1
OG0008547	XP_017795005.1	XP_031841657.1, XP_031841658.1
OG0008548	XP_017796110.1	XP_031836694.1
OG0008549	XP_017793210.1	XP_031844182.1, XP_031844090.1
OG0008550	XP_017791297.1	XP_031846383.1, XP_031846380.1, XP_031846382.1
OG0008551	XP_017790257.1	XP_031844450.1
OG0008552	XP_017798530.1	XP_031845861.1
OG0008554	XP_017798382.1	XP_031827159.1
OG0008556	XP_017788456.1	XP_031834079.1
OG0008557	XP_017789324.1	XP_031844316.1
OG0008559	XP_017792130.1	XP_031825283.1, XP_031825280.1
OG0008561	XP_017793657.1	XP_031845675.1
OG0008562	XP_017792245.1	XP_031827904.1
OG0008563	XP_017789158.1	XP_031838900.1
OG0008564	XP_017795783.1	XP_031838899.1
OG0008565	XP_017797589.1	XP_031836777.1
OG0008566	XP_017797944.1	XP_031844209.1
OG0008567	XP_017798847.1	XP_031838330.1
OG0008568	XP_017790525.1	XP_031841812.1
OG0008569	XP_017790876.1	XP_031846593.1, XP_031846582.1
OG0008570	XP_017791541.1	XP_031831054.1
OG0008571	XP_017791546.1	XP_031830750.1
OG0008572	XP_017795436.1	XP_031831062.1
OG0008573	XP_017793133.1	XP_031835475.1
OG0008574	XP_017797909.1	XP_031829145.1
OG0008576	XP_017792819.1	XP_031841157.1
OG0008578	XP_017793850.1	XP_031830625.1
OG0008579	XP_017795391.1	XP_031830438.1
OG0008580	XP_017787814.1	XP_031826208.1
OG0008581	XP_017797761.1	XP_031833008.1
OG0008582	XP_017788055.1	XP_031848297.1
OG0008583	XP_017787883.1	XP_031836356.1
OG0008584	XP_017788998.1	XP_031844572.1
OG0008585	XP_017788801.1	XP_031844395.1
OG0008586	XP_017798367.1	XP_031827058.1
OG0008587	XP_017791102.1	XP_031829907.1, XP_031830852.1
OG0008588	XP_017790629.1	XP_031825339.1
OG0008589	XP_017795071.1	XP_031831179.1
OG0008601	XP_017787835.1	XP_031826076.1
OG0008604	XP_017788014.1	XP_031829608.1
OG0008608	XP_017788021.1	XP_031845878.1
OG0008609	XP_017798591.1	XP_031832980.1
OG0008610	XP_017794982.1	XP_031826884.1
OG0008611	XP_017796593.1	XP_031843274.1
OG0008612	XP_017798303.1	XP_031827259.1
OG0008613	XP_017789524.1	XP_031844111.1
OG0008616	XP_017797394.1	XP_031843451.1
OG0008617	XP_017797411.1	XP_031843399.1
OG0008618	XP_017797369.1	XP_031838688.1
OG0008619	XP_017797953.1	XP_031833287.1
OG0008623	XP_017798999.1	XP_031847475.1
OG0008625	XP_017796538.1	XP_031832755.1
OG0008626	XP_017798886.1	XP_031832051.1
OG0008627	XP_017791041.1	XP_031841769.1
OG0008629	XP_017798506.1	XP_031829555.1
OG0008630	XP_017787492.1	XP_031846373.1
OG0008631	XP_017793186.1	XP_031841135.1
OG0008633	XP_017796573.1	XP_031842782.1
OG0008636	XP_017796884.1	XP_031833283.1
OG0008640	XP_017794011.1	XP_031829872.1
OG0008642	XP_017791679.1	XP_031840709.1
OG0008646	XP_017789178.1	XP_031840144.1
OG0008649	XP_017797640.1	XP_031836792.1
OG0008651	XP_017797861.1	XP_031836745.1
OG0008655	XP_017795401.1	XP_031839334.1
OG0008656	XP_017792238.1	XP_031826456.1
OG0008658	XP_017788381.1	XP_031831041.1
OG0008659	XP_017794288.1	XP_031828083.1, XP_031828082.1
OG0008660	XP_017798957.1	XP_031847601.1
OG0008661	XP_017791111.1	XP_031830313.1
OG0008662	XP_017795231.1	XP_031834299.1
OG0008663	XP_017794014.1	XP_031829879.1
OG0008664	XP_017798228.1	XP_031845582.1
OG0008666	XP_017790863.1	XP_031835097.1
OG0008667	XP_017790947.1	XP_031843472.1
OG0008669	XP_017792301.1	XP_031827878.1
OG0008670	XP_017788893.1	XP_031840018.1
OG0008671	XP_017797475.1	XP_031840166.1
OG0008672	XP_017798508.1	XP_031829581.1
OG0008674	XP_017789759.1	XP_031828619.1
OG0008675	XP_017798695.1	XP_031833100.1, XP_031833097.1, XP_031833098.1
OG0008676	XP_017797581.1	XP_031836783.1
OG0008679	XP_017793182.1	XP_031838995.1
OG0008680	XP_017794974.1	XP_031827041.1
OG0008681	XP_017797175.1	XP_031842273.1
OG0008682	XP_017788669.1	XP_031833403.1
OG0008683	XP_017791898.1	XP_031825924.1
OG0008684	XP_017798203.1	XP_031833236.1
OG0008685	XP_017794447.1	XP_031835511.1
OG0008686	XP_017792615.1	XP_031832121.1
OG0008687	XP_017795393.1	XP_031830669.1
OG0008688	XP_017798723.1	XP_031848248.1
OG0008689	XP_017795114.1, XP_017795111.1, XP_017795113.1	XP_031843169.1
OG0008690	XP_017792773.1	XP_031826915.1
OG0008691	XP_017788902.1	XP_031845826.1
OG0008692	XP_017798852.1	XP_031845814.1
OG0008693	XP_017799446.1	XP_031843520.1
OG0008694	XP_017791350.1	XP_031841321.1
OG0008695	XP_017791343.1	XP_031841324.1
OG0008696	XP_017796241.1	XP_031834420.1
OG0008697	XP_017791784.1	XP_031843051.1
OG0008698	XP_017788464.1	XP_031836924.1
OG0008699	XP_017789885.1	XP_031836094.1
OG0008700	XP_017797692.1, XP_017789558.1	XP_031836779.1
OG0008701	XP_017789852.1	XP_031848858.1, XP_031848712.1
OG0008702	XP_017788621.1	XP_031846639.1
OG0008703	XP_017788426.1	XP_031834736.1
OG0008704	XP_017793814.1	XP_031850344.1
OG0008705	XP_017792247.1	XP_031827900.1, XP_031827901.1
OG0008706	XP_017793135.1	XP_031835721.1
OG0008707	XP_017797420.1	XP_031843983.1
OG0008708	XP_017792659.1	XP_031846480.1
OG0008709	XP_017794207.1	XP_031848482.1
OG0008710	XP_017798361.1	XP_031827124.1
OG0008712	XP_017788131.1	XP_031844606.1, XP_031844604.1, XP_031844605.1
OG0008713	XP_017799450.1	XP_031843523.1
OG0008714	XP_017796590.1	XP_031847373.1
OG0008716	XP_017790656.1	XP_031825310.1
OG0008717	XP_017794247.1	XP_031840474.1, XP_031840473.1
OG0008719	XP_017791464.1	XP_031827846.1
OG0008720	XP_017790456.1	XP_031843740.1
OG0008723	XP_017789345.1	XP_031840984.1
OG0008724	XP_017789333.1	XP_031840876.1
OG0008726	XP_017792342.1	XP_031826044.1
OG0008727	XP_017789807.1	XP_031844675.1
OG0008728	XP_017787370.1	XP_031843517.1
OG0008729	XP_017796285.1	XP_031829403.1
OG0008731	XP_017794977.1, XP_017794847.1	XP_031826775.1
OG0008732	XP_017791537.1	XP_031849964.1
OG0008734	XP_017794435.1	XP_031835525.1
OG0008735	XP_017788043.1	XP_031844576.1
OG0008736	XP_017796174.1	XP_031850456.1
OG0008737	XP_017797224.1	XP_031845189.1
OG0008738	XP_017795006.1	XP_031841660.1
OG0008739	XP_017792135.1	XP_031825430.1
OG0008740	XP_017794922.1	XP_031826886.1
OG0008741	XP_017790671.1	XP_031831325.1
OG0008742	XP_017795833.1	XP_031838817.1
OG0008744	XP_017791463.1	XP_031827876.1
OG0008745	XP_017795622.1	XP_031846678.1
OG0008746	XP_017790134.1, XP_017790133.1	XP_031832190.1
OG0008747	XP_017793367.1	XP_031845809.1
OG0008748	XP_017795645.1	XP_031836987.1
OG0008749	XP_017798831.1	XP_031831925.1
OG0008750	XP_017797317.1	XP_031837899.1
OG0008751	XP_017789933.1	XP_031847027.1
OG0008752	XP_017795429.1	XP_031830461.1
OG0008753	XP_017789802.1	XP_031831051.1
OG0008754	XP_017793137.1	XP_031835689.1
OG0008755	XP_017795543.1	XP_031849966.1
OG0008756	XP_017793066.1	XP_031835478.1
OG0008757	XP_017787984.1	XP_031833005.1
OG0008759	XP_017794607.1	XP_031837085.1
OG0008760	XP_017799315.1	XP_031842640.1
OG0008763	XP_017793625.1	XP_031847989.1
OG0008764	XP_017792376.1	XP_031826106.1
OG0008765	XP_017796239.1	XP_031834421.1
OG0008766	XP_017791473.1	XP_031827850.1
OG0008767	XP_017793887.1	XP_031832288.1
OG0008768	XP_017792440.1	XP_031838011.1
OG0008769	XP_017792667.1	XP_031844865.1
OG0008770	XP_017790971.1	XP_031843550.1
OG0008771	XP_017790810.1	XP_031825528.1
OG0008772	XP_017789354.1	XP_031844136.1
OG0008773	XP_017789315.1	XP_031845488.1
OG0008775	XP_017790384.1	XP_031834031.1
OG0008776	XP_017788731.1	XP_031836003.1
OG0008777	XP_017799295.1	XP_031839381.1
OG0008778	XP_017789550.1	XP_031844446.1
OG0008782	XP_017788258.1	XP_031844492.1
OG0008796	XP_017795849.1	XP_031837015.1
OG0008799	XP_017791342.1	XP_031841312.1
OG0008802	XP_017796656.1	XP_031842479.1
OG0008803	XP_017788994.1	XP_031845833.1
OG0008806	XP_017790580.1	XP_031834804.1
OG0008807	XP_017793590.1	XP_031831315.1
OG0008808	XP_017794376.1	XP_031840409.1
OG0008811	XP_017787738.1	XP_031847215.1
OG0008812	XP_017799189.1	XP_031825739.1
OG0008816	XP_017797461.1	XP_031840127.1
OG0008817	XP_017789230.1	XP_031849776.1
OG0008829	XP_017791788.1	XP_031843282.1
OG0008831	XP_017793441.1	XP_031835799.1
OG0008838	XP_017795305.1	XP_031836904.1
OG0008842	XP_017790672.1	XP_031831791.1
OG0008846	XP_017798293.1	XP_031845335.1
OG0008847	XP_017792655.1	XP_031829802.1
OG0008848	XP_017788918.1	XP_031848950.1, XP_031848711.1
OG0008852	XP_017796644.1	XP_031847436.1
OG0008855	XP_017796626.1	XP_031842748.1, XP_031842749.1
OG0008856	XP_017794144.1	XP_031828369.1
OG0008859	XP_017793624.1	XP_031838429.1
OG0008860	XP_017799072.1	XP_031847360.1
OG0008862	XP_017790878.1	XP_031845286.1
OG0008866	XP_017788897.1	XP_031827718.1
OG0008867	XP_017797163.1	XP_031842272.1
OG0008868	XP_017798972.1	XP_031844722.1
OG0008869	XP_017791506.1	XP_031841386.1
OG0008870	XP_017788472.1	XP_031837395.1
OG0008871	XP_017798084.1	XP_031845509.1
OG0008872	XP_017796661.1	XP_031847313.1
OG0008873	XP_017796431.1	XP_031832366.1
OG0008874	XP_017796562.1	XP_031847462.1
OG0008875	XP_017790391.1	XP_031833976.1
OG0008876	XP_017788706.1	XP_031831065.1
OG0008877	XP_017789736.1	XP_031844959.1
OG0008879	XP_017793836.1, XP_017798905.1	XP_031838314.1
OG0008880	XP_017787873.1	XP_031842879.1
OG0008881	XP_017789801.1	XP_031831336.1
OG0008882	XP_017798849.1	XP_031845722.1, XP_031845721.1, XP_031845720.1
OG0008883	XP_017799422.1	XP_031838410.1
OG0008884	XP_017798911.1	XP_031838337.1
OG0008885	XP_017795755.1	XP_031843624.1
OG0008886	XP_017798334.1	XP_031843429.1
OG0008889	XP_017787374.1	XP_031826565.1
OG0008890	XP_017790365.1	XP_031839583.1
OG0008891	XP_017792737.1	XP_031846379.1
OG0008892	XP_017796855.1	XP_031834811.1
OG0008893	XP_017797437.1	XP_031836613.1
OG0008894	XP_017791632.1	XP_031826519.1
OG0008895	XP_017790330.1	XP_031831580.1
OG0008896	XP_017798467.1	XP_031827021.1
OG0008897	XP_017796005.1	XP_031846030.1
OG0008899	XP_017794618.1	XP_031848088.1
OG0008900	XP_017790061.1	XP_031845764.1
OG0008901	XP_017788747.1	XP_031827746.1
OG0008902	XP_017794089.1	XP_031845792.1
OG0008903	XP_017789868.1	XP_031827701.1
OG0008904	XP_017799010.1	XP_031847318.1
OG0008905	XP_017792919.1	XP_031843065.1
OG0008908	XP_017797799.1	XP_031832708.1
OG0008909	XP_017798505.1	XP_031829572.1
OG0008910	XP_017793290.1	XP_031829147.1
OG0008913	XP_017798836.1	XP_031849037.1
OG0008914	XP_017798838.1	XP_031838326.1
OG0008915	XP_017796049.1	XP_031833561.1
OG0008916	XP_017791105.1	XP_031825950.1
OG0008917	XP_017792461.1	XP_031841518.1
OG0008918	XP_017791258.1	XP_031847865.1
OG0008919	XP_017789826.1	XP_031830696.1
OG0008920	XP_017792821.1	XP_031850227.1
OG0008921	XP_017795709.1	XP_031840134.1
OG0008922	XP_017792364.1	XP_031828106.1
OG0008923	XP_017797438.1	XP_031836794.1
OG0008924	XP_017791436.1	XP_031828521.1
OG0008925	XP_017799173.1	XP_031832428.1
OG0008926	XP_017793222.1	XP_031841175.1
OG0008927	XP_017796943.1	XP_031833282.1
OG0008928	XP_017797556.1	XP_031838694.1
OG0008929	XP_017791462.1	XP_031838588.1
OG0008930	XP_017793825.1	XP_031826954.1
OG0008931	XP_017798826.1	XP_031832160.1
OG0008932	XP_017799470.1	XP_031829805.1
OG0008933	XP_017794396.1	XP_031841247.1, XP_031841259.1
OG0008935	XP_017795056.1	XP_031826333.1
OG0008936	XP_017788708.1	XP_031832382.1
OG0008937	XP_017788903.1	XP_031832362.1
OG0008939	XP_017796566.1	XP_031847354.1
OG0008940	XP_017791810.1	XP_031842859.1
OG0008941	XP_017787662.1	XP_031827538.1
OG0008945	XP_017792649.1	XP_031834531.1
OG0008948	XP_017795045.1	XP_031841947.1
OG0008950	XP_017791046.1	XP_031846258.1, XP_031846171.1, XP_031846093.1
OG0008951	XP_017793811.1	XP_031834479.1
OG0008952	XP_017789921.1	XP_031828948.1
OG0008953	XP_017789187.1	XP_031849143.1
OG0008955	XP_017798016.1	XP_031834098.1
OG0008956	XP_017793311.1	XP_031839092.1
OG0008957	XP_017791112.1	XP_031830303.1
OG0008958	XP_017798839.1	XP_031833984.1
OG0008959	XP_017799458.1	XP_031830210.1
OG0008960	XP_017791103.1	XP_031830943.1
OG0008961	XP_017794353.1	XP_031842307.1, XP_031842315.1
OG0008962	XP_017787368.1	XP_031838583.1
OG0008963	XP_017799447.1	XP_031843521.1
OG0008965	XP_017790957.1	XP_031846606.1
OG0008966	XP_017792202.1	XP_031843779.1
OG0008967	XP_017789327.1	XP_031835890.1
OG0008968	XP_017790316.1	XP_031831672.1
OG0008970	XP_017790317.1	XP_031831522.1
OG0008971	XP_017792239.1	XP_031826473.1
OG0008973	XP_017798752.1	XP_031833085.1
OG0008974	XP_017799292.1	XP_031842603.1
OG0008975	XP_017792596.1	XP_031841791.1
OG0008976	XP_017787602.1	XP_031842616.1
OG0008977	XP_017799122.1	XP_031848820.1
OG0008978	XP_017795947.1	XP_031834576.1
OG0008979	XP_017791339.1	XP_031841327.1
OG0008980	XP_017798696.1	XP_031832615.1
OG0008981	XP_017788239.1	XP_031827909.1, XP_031827911.1
OG0008982	XP_017798217.1	XP_031847548.1
OG0008983	XP_017796238.1	XP_031834456.1
OG0008984	XP_017793541.1	XP_031842993.1
OG0008985	XP_017792315.1	XP_031828173.1
OG0008987	XP_017792965.1	XP_031850246.1
OG0008988	XP_017795216.1	XP_031834331.1
OG0008995	XP_017797184.1	XP_031842345.1
OG0009008	XP_017792224.1	XP_031843786.1
OG0009009	XP_017788241.1	XP_031828221.1
OG0009011	XP_017794170.1	XP_031838339.1
OG0009016	XP_017795139.1	XP_031828125.1
OG0009030	XP_017797068.1	XP_031848809.1
OG0009031	XP_017798920.1	XP_031849015.1
OG0009035	XP_017794427.1	XP_031831544.1
OG0009043	XP_017793603.1	XP_031833774.1
OG0009048	XP_017793729.1	XP_031838951.1
OG0009051	XP_017792222.1	XP_031826267.1
OG0009052	XP_017790969.1	XP_031843600.1
OG0009053	XP_017793869.1	XP_031843843.1
OG0009054	XP_017792638.1	XP_031848649.1
OG0009055	XP_017787373.1	XP_031843514.1
OG0009056	XP_017795213.1	XP_031838859.1
OG0009057	XP_017787959.1	XP_031846103.1
OG0009058	XP_017799024.1	XP_031832450.1
OG0009059	XP_017798480.1	XP_031826862.1
OG0009060	XP_017793475.1	XP_031849449.1
OG0009061	XP_017788479.1	XP_031849448.1
OG0009062	XP_017792177.1	XP_031825668.1
OG0009063	XP_017793975.1	XP_031830203.1
OG0009065	XP_017798828.1	XP_031832086.1
OG0009066	XP_017790196.1	XP_031845800.1
OG0009068	XP_017788840.1	XP_031827696.1
OG0009069	XP_017798850.1	XP_031845701.1
OG0009070	XP_017795080.1	XP_031840744.1
OG0009071	XP_017791493.1	XP_031828229.1
OG0009072	XP_017798229.1	XP_031845578.1
OG0009073	XP_017790851.1	XP_031833914.1
OG0009074	XP_017788685.1	XP_031828536.1
OG0009075	XP_017799277.1	XP_031839228.1
OG0009076	XP_017788292.1	XP_031837477.1
OG0009077	XP_017792633.1	XP_031848665.1
OG0009078	XP_017788558.1	XP_031831825.1
