Orthogroup	Habropoda_laboriosa	Megalopta_genalis
OG0007872	XP_017796509.1	XP_033334136.1
OG0007874	XP_017792838.1	XP_033342477.1
OG0007875	XP_017792835.1	XP_033342470.1
OG0007876	XP_017798092.1	XP_033327197.1
OG0007877	XP_017794277.1	XP_033329673.1
OG0007878	XP_017787930.1	XP_033330656.1
OG0007879	XP_017797958.1	XP_033327469.1
OG0007880	XP_017793384.1	XP_033334548.1
OG0007882	XP_017790245.1	XP_033329450.1
OG0007883	XP_017795633.1	XP_033333592.1, XP_033333591.1
OG0007884	XP_017791517.1	XP_033329733.1
OG0007885	XP_017792620.1	XP_033329997.1
OG0007886	XP_017795746.1	XP_033333742.1
OG0007887	XP_017787716.1	XP_033330728.1
OG0007888	XP_017793068.1	XP_033323031.1
OG0007889	XP_017793243.1	XP_033322618.1
OG0007890	XP_017797907.1	XP_033339631.1
OG0007891	XP_017795590.1	XP_033326099.1
OG0007892	XP_017788656.1	XP_033328262.1
OG0007893	XP_017789585.1	XP_033335216.1
OG0007894	XP_017794143.1	XP_033331791.1
OG0007895	XP_017796337.1	XP_033326951.1
OG0007896	XP_017799415.1	XP_033338313.1
OG0007897	XP_017787963.1	XP_033324815.1
OG0007898	XP_017790811.1	XP_033339196.1
OG0007899	XP_017794644.1	XP_033323877.1
OG0007900	XP_017795541.1	XP_033335116.1
OG0007901	XP_017789067.1	XP_033322827.1
OG0007902	XP_017796037.1	XP_033337153.1
OG0007903	XP_017795999.1	XP_033327826.1
OG0007904	XP_017798698.1	XP_033336187.1
OG0007905	XP_017798304.1	XP_033338866.1
OG0007906	XP_017797060.1, XP_017792860.1	XP_033334525.1
OG0007907	XP_017792669.1	XP_033331111.1
OG0007908	XP_017789143.1	XP_033326879.1
OG0007910	XP_017792684.1	XP_033330612.1
OG0007911	XP_017789700.1	XP_033331486.1, XP_033331495.1
OG0007912	XP_017799174.1	XP_033328737.1
OG0007913	XP_017791098.1	XP_033327629.1
OG0007914	XP_017796475.1	XP_033342082.1
OG0007915	XP_017788696.1	XP_033334700.1
OG0007916	XP_017791486.1	XP_033334827.1, XP_033334687.1
OG0007917	XP_017799419.1	XP_033338294.1
OG0007918	XP_017789829.1	XP_033331509.1
OG0007919	XP_017790804.1	XP_033324094.1
OG0007920	XP_017792391.1	XP_033340704.1, XP_033340706.1, XP_033340705.1
OG0007921	XP_017792639.1	XP_033330761.1
OG0007922	XP_017797869.1	XP_033339533.1
OG0007923	XP_017787901.1	XP_033334199.1
OG0007924	XP_017788894.1	XP_033323407.1
OG0007925	XP_017799428.1	XP_033324955.1
OG0007926	XP_017788504.1	XP_033339251.1
OG0007927	XP_017795621.1	XP_033328709.1, XP_033328712.1
OG0007928	XP_017798833.1	XP_033340540.1
OG0007929	XP_017789824.1	XP_033340715.1
OG0007930	XP_017790786.1	XP_033328136.1, XP_033328135.1
OG0007931	XP_017791955.1	XP_033331469.1
OG0007932	XP_017788207.1, XP_017788257.1	XP_033340747.1, XP_033340746.1
OG0007934	XP_017795489.1	XP_033333919.1
OG0007936	XP_017790213.1	XP_033329502.1
OG0007937	XP_017792957.1	XP_033335068.1
OG0007938	XP_017795764.1	XP_033328646.1
OG0007939	XP_017799304.1	XP_033322945.1, XP_033322944.1
OG0007941	XP_017792820.1	XP_033342808.1
OG0007942	XP_017796439.1	XP_033341764.1
OG0007951	XP_017795526.1	XP_033327928.1, XP_033327925.1, XP_033327926.1, XP_033327927.1
OG0007957	XP_017792792.1	XP_033338714.1
OG0007958	XP_017791330.1	XP_033325126.1
OG0007959	XP_017789479.1	XP_033327949.1
OG0007960	XP_017789452.1	XP_033339043.1
OG0007961	XP_017799472.1	XP_033332605.1
OG0007962	XP_017787754.1	XP_033337962.1
OG0007963	XP_017795338.1	XP_033323129.1
OG0007965	XP_017797745.1	XP_033338286.1
OG0007966	XP_017789963.1	XP_033340623.1
OG0007967	XP_017787660.1	XP_033325131.1
OG0007968	XP_017798398.1	XP_033338643.1
OG0007970	XP_017796857.1	XP_033341919.1
OG0007971	XP_017798627.1	XP_033335733.1
OG0007972	XP_017798662.1	XP_033335674.1
OG0007974	XP_017791481.1	XP_033340763.1
OG0007975	XP_017794742.1	XP_033323906.1
OG0007976	XP_017788922.1	XP_033340000.1
OG0007977	XP_017791730.1	XP_033331709.1
OG0007978	XP_017791232.1	XP_033332559.1, XP_033332561.1
OG0007981	XP_017797905.1	XP_033327769.1
OG0007982	XP_017793927.1	XP_033340710.1
OG0007983	XP_017795104.1	XP_033322392.1
OG0007984	XP_017793910.1	XP_033340602.1
OG0007985	XP_017790809.1	XP_033324353.1
OG0007986	XP_017788403.1	XP_033337169.1
OG0007987	XP_017796366.1	XP_033339472.1
OG0007989	XP_017788872.1	XP_033330185.1
OG0007990	XP_017796148.1	XP_033327229.1
OG0007991	XP_017798146.1	XP_033327222.1
OG0007992	XP_017797307.1	XP_033321341.1
OG0007994	XP_017791260.1	XP_033339522.1
OG0007995	XP_017797169.1	XP_033336778.1
OG0007996	XP_017791487.1	XP_033335239.1, XP_033335233.1
OG0007997	XP_017787911.1	XP_033330737.1
OG0007998	XP_017792170.1	XP_033324367.1
OG0008002	XP_017790102.1	XP_033325716.1
OG0008003	XP_017793438.1	XP_033342525.1
OG0008004	XP_017793586.1	XP_033329414.1
OG0008005	XP_017793969.1	XP_033337595.1
OG0008006	XP_017794941.1	XP_033338674.1
OG0008008	XP_017798806.1	XP_033335610.1
OG0008009	XP_017793034.1	XP_033335015.1
OG0008011	XP_017789461.1	XP_033326677.1
OG0008012	XP_017795099.1	XP_033324873.1
OG0008014	XP_017793117.1, XP_017793116.1	XP_033342820.1
OG0008015	XP_017788391.1	XP_033342127.1
OG0008016	XP_017798190.1	XP_033343093.1
OG0008018	XP_017794093.1	XP_033327388.1
OG0008019	XP_017792174.1	XP_033328244.1
OG0008020	XP_017798694.1	XP_033336112.1
OG0008021	XP_017789777.1	XP_033332093.1
OG0008024	XP_017789660.1	XP_033334392.1
OG0008025	XP_017792941.1	XP_033324640.1
OG0008027	XP_017796080.1	XP_033337206.1
OG0008028	XP_017789914.1	XP_033329537.1, XP_033329313.1
OG0008030	XP_017796420.1	XP_033342007.1
OG0008031	XP_017798449.1	XP_033338835.1
OG0008032	XP_017794041.1	XP_033337806.1
OG0008033	XP_017789957.1, XP_017789955.1	XP_033340956.1
OG0008035	XP_017791020.1	XP_033321021.1
OG0008036	XP_017789471.1	XP_033321944.1
OG0008038	XP_017787787.1	XP_033332479.1
OG0008039	XP_017793664.1	XP_033329367.1
OG0008040	XP_017791413.1	XP_033325095.1
OG0008041	XP_017795515.1	XP_033334400.1
OG0008042	XP_017799355.1	XP_033328973.1
OG0008043	XP_017787395.1	XP_033332562.1
OG0008044	XP_017798411.1	XP_033338819.1
OG0008045	XP_017799558.1	XP_033332571.1
OG0008046	XP_017791863.1, XP_017791864.1	XP_033322205.1
OG0008049	XP_017792598.1	XP_033330066.1
OG0008053	XP_017795248.1	XP_033333531.1
OG0008055	XP_017796908.1	XP_033326386.1
OG0008056	XP_017791664.1	XP_033331951.1
OG0008058	XP_017798989.1	XP_033341496.1
OG0008060	XP_017791644.1	XP_033323772.1
OG0008061	XP_017797717.1	XP_033336232.1
OG0008062	XP_017788869.1	XP_033332003.1
OG0008064	XP_017798571.1	XP_033336212.1, XP_033336211.1
OG0008065	XP_017790968.1	XP_033325590.1
OG0008066	XP_017788707.1	XP_033331265.1
OG0008067	XP_017799381.1	XP_033324647.1
OG0008068	XP_017795905.1	XP_033341958.1
OG0008069	XP_017797850.1	XP_033339660.1
OG0008070	XP_017794913.1	XP_033338879.1
OG0008071	XP_017792213.1	XP_033328259.1
OG0008072	XP_017794818.1	XP_033332434.1
OG0008074	XP_017798612.1	XP_033335999.1
OG0008076	XP_017799107.1	XP_033339958.1
OG0008077	XP_017794137.1	XP_033329343.1, XP_033329342.1
OG0008078	XP_017787919.1	XP_033330651.1
OG0008080	XP_017791851.1	XP_033340672.1
OG0008081	XP_017787576.1	XP_033325196.1
OG0008085	XP_017795581.1	XP_033334908.1
OG0008088	XP_017798992.1	XP_033341397.1
OG0008090	XP_017787861.1	XP_033340726.1
OG0008091	XP_017792122.1	XP_033328223.1
OG0008092	XP_017791779.1	XP_033331039.1
OG0008093	XP_017798315.1	XP_033338832.1
OG0008095	XP_017791326.1	XP_033325004.1
OG0008096	XP_017799067.1	XP_033323025.1, XP_033323024.1
OG0008099	XP_017790683.1	XP_033328195.1, XP_033328194.1
OG0008100	XP_017788768.1	XP_033330177.1
OG0008101	XP_017796359.1	XP_033326962.1
OG0008102	XP_017794976.1	XP_033338754.1
OG0008103	XP_017791705.1	XP_033329853.1
OG0008104	XP_017793519.1	XP_033329689.1, XP_033329690.1
OG0008106	XP_017798085.1	XP_033337044.1, XP_033337045.1
OG0008107	XP_017791254.1	XP_033337740.1
OG0008108	XP_017790378.1	XP_033334041.1
OG0008109	XP_017796584.1	XP_033324632.1
OG0008110	XP_017792857.1	XP_033335095.1
OG0008111	XP_017793020.1	XP_033342289.1
OG0008113	XP_017788337.1	XP_033340130.1
OG0008114	XP_017798763.1	XP_033330836.1
OG0008115	XP_017789596.1	XP_033327243.1
OG0008116	XP_017791346.1	XP_033335473.1
OG0008117	XP_017789469.1	XP_033325439.1
OG0008119	XP_017796250.1	XP_033335834.1
OG0008120	XP_017795626.1	XP_033333318.1
OG0008121	XP_017791293.1	XP_033321880.1
OG0008123	XP_017798244.1	XP_033327105.1
OG0008124	XP_017794708.1	XP_033333588.1
OG0008125	XP_017793875.1	XP_033329381.1
OG0008126	XP_017789259.1	XP_033334916.1
OG0008127	XP_017790166.1	XP_033338308.1
OG0008128	XP_017789818.1	XP_033340718.1
OG0008129	XP_017787922.1	XP_033330694.1
OG0008130	XP_017791433.1	XP_033339752.1
OG0008131	XP_017798498.1	XP_033335990.1
OG0008132	XP_017793304.1	XP_033334470.1
OG0008133	XP_017797936.1	XP_033328609.1
OG0008134	XP_017787371.1	XP_033332604.1
OG0008135	XP_017797580.1	XP_033333682.1
OG0008136	XP_017788101.1	XP_033331263.1
OG0008137	XP_017796488.1	XP_033341794.1, XP_033339914.1
OG0008138	XP_017798837.1	XP_033342218.1
OG0008141	XP_017796252.1	XP_033335861.1
OG0008142	XP_017788461.1	XP_033327018.1
OG0008143	XP_017792983.1, XP_017793822.1	XP_033342996.1
OG0008144	XP_017792456.1	XP_033331343.1
OG0008145	XP_017788066.1	XP_033323249.1
OG0008147	XP_017790184.1	XP_033333029.1
OG0008148	XP_017794978.1	XP_033338829.1, XP_033338507.1
OG0008149	XP_017795502.1	XP_033323929.1
OG0008150	XP_017798566.1	XP_033335940.1
OG0008151	XP_017789632.1	XP_033326572.1
OG0008152	XP_017792118.1	XP_033324133.1
OG0008153	XP_017789138.1	XP_033323737.1
OG0008154	XP_017792243.1	XP_033340478.1
OG0008155	XP_017789047.1	XP_033326877.1
OG0008156	XP_017788347.1	XP_033340133.1
OG0008158	XP_017794182.1	XP_033329660.1
OG0008159	XP_017794756.1	XP_033322391.1
OG0008160	XP_017790973.1	XP_033321352.1
OG0008161	XP_017793942.1	XP_033320972.1, XP_033320971.1
OG0008162	XP_017795431.1	XP_033331751.1
OG0008163	XP_017794312.1	XP_033327372.1
OG0008164	XP_017793053.1	XP_033342366.1
OG0008165	XP_017797452.1	XP_033340797.1
OG0008166	XP_017791963.1	XP_033338053.1
OG0008167	XP_017792513.1	XP_033335060.1
OG0008168	XP_017787524.1	XP_033326304.1
OG0008169	XP_017787630.1	XP_033331323.1
OG0008171	XP_017792631.1, XP_017792632.1	XP_033330643.1
OG0008172	XP_017795996.1	XP_033327848.1, XP_033327849.1
OG0008173	XP_017799283.1	XP_033328649.1
OG0008174	XP_017789172.1	XP_033322826.1
OG0008175	XP_017791062.1	XP_033328902.1
OG0008176	XP_017787418.1	XP_033337795.1
OG0008177	XP_017793480.1, XP_017793479.1	XP_033334689.1
OG0008178	XP_017793529.1	XP_033342027.1, XP_033342041.1
OG0008179	XP_017791520.1	XP_033324543.1
OG0008180	XP_017788185.1	XP_033328288.1, XP_033328287.1
OG0008181	XP_017798295.1	XP_033338555.1
OG0008182	XP_017796465.1	XP_033341888.1
OG0008183	XP_017796413.1	XP_033327231.1
OG0008184	XP_017794686.1	XP_033323866.1
OG0008185	XP_017789643.1	XP_033332965.1
OG0008186	XP_017794697.1	XP_033335704.1, XP_033336327.1
OG0008187	XP_017789688.1	XP_033331449.1
OG0008188	XP_017793813.1	XP_033328140.1
OG0008189	XP_017789917.1	XP_033333526.1, XP_033340103.1
OG0008198	XP_017797348.1	XP_033333425.1
OG0008199	XP_017799339.1	XP_033328558.1
OG0008200	XP_017793458.1	XP_033334646.1
OG0008204	XP_017795737.1	XP_033333708.1
OG0008205	XP_017792522.1	XP_033322460.1
OG0008206	XP_017791603.1	XP_033330529.1
OG0008207	XP_017798236.1	XP_033327118.1
OG0008208	XP_017792937.1	XP_033341597.1
OG0008209	XP_017798056.1	XP_033324262.1
OG0008211	XP_017798844.1	XP_033329360.1
OG0008212	XP_017789349.1	XP_033331426.1
OG0008214	XP_017789048.1	XP_033326878.1
OG0008215	XP_017791735.1	XP_033322142.1
OG0008217	XP_017794386.1	XP_033333016.1
OG0008220	XP_017796018.1	XP_033329721.1
OG0008221	XP_017797210.1	XP_033332129.1
OG0008222	XP_017787739.1	XP_033342181.1
OG0008224	XP_017795794.1	XP_033329110.1
OG0008225	XP_017797789.1	XP_033336667.1
OG0008227	XP_017796578.1	XP_033324727.1, XP_033324726.1
OG0008228	XP_017799432.1	XP_033339141.1
OG0008229	XP_017788712.1	XP_033330261.1
OG0008231	XP_017789739.1	XP_033330753.1
OG0008232	XP_017787755.1	XP_033337942.1
OG0008234	XP_017799279.1	XP_033322950.1
OG0008235	XP_017796524.1	XP_033334186.1
OG0008236	XP_017797511.1	XP_033329097.1
OG0008237	XP_017799431.1	XP_033339142.1
OG0008238	XP_017791001.1	XP_033337843.1
OG0008239	XP_017794578.1	XP_033328647.1
OG0008240	XP_017788487.1	XP_033329893.1
OG0008243	XP_017792980.1	XP_033342436.1
OG0008246	XP_017797002.1	XP_033327185.1
OG0008247	XP_017792910.1	XP_033341238.1
OG0008251	XP_017795505.1	XP_033321456.1, XP_033321455.1
OG0008252	XP_017789042.1	XP_033321672.1
OG0008253	XP_017789555.1	XP_033330720.1
OG0008255	XP_017799101.1	XP_033341499.1
OG0008256	XP_017791328.1	XP_033324996.1
OG0008257	XP_017788028.1	XP_033325919.1
OG0008258	XP_017798749.1	XP_033335830.1
OG0008259	XP_017796569.1	XP_033342661.1
OG0008260	XP_017791957.1	XP_033336252.1
OG0008261	XP_017791640.1	XP_033331876.1
OG0008262	XP_017790412.1	XP_033323081.1
OG0008264	XP_017798929.1	XP_033329419.1
OG0008265	XP_017789667.1	XP_033341075.1
OG0008267	XP_017798674.1	XP_033336489.1
OG0008268	XP_017794241.1	XP_033330634.1
OG0008269	XP_017791402.1	XP_033322483.1
OG0008273	XP_017787892.1	XP_033334281.1
OG0008276	XP_017787711.1	XP_033332295.1
OG0008277	XP_017795899.1	XP_033342299.1
OG0008279	XP_017796102.1	XP_033338026.1
OG0008280	XP_017792808.1	XP_033332451.1
OG0008281	XP_017791053.1	XP_033334342.1
OG0008283	XP_017798962.1	XP_033328961.1
OG0008285	XP_017795814.1	XP_033329133.1
OG0008287	XP_017789177.1	XP_033326928.1
OG0008289	XP_017795908.1	XP_033342313.1
OG0008290	XP_017795680.1	XP_033321328.1
OG0008291	XP_017794827.1	XP_033323487.1
OG0008292	XP_017789881.1	XP_033333804.1
OG0008293	XP_017788247.1	XP_033321444.1
OG0008296	XP_017789964.1	XP_033340620.1
OG0008297	XP_017798719.1	XP_033336474.1
OG0008298	XP_017796165.1	XP_033339013.1
OG0008299	XP_017787651.1	XP_033338851.1
OG0008302	XP_017794521.1	XP_033332394.1
OG0008303	XP_017797648.1	XP_033333429.1
OG0008304	XP_017793588.1	XP_033332999.1
OG0008305	XP_017793121.1	XP_033335028.1
OG0008306	XP_017793105.1	XP_033342513.1
OG0008309	XP_017796251.1	XP_033326687.1
OG0008310	XP_017788877.1, XP_017788878.1	XP_033331989.1
OG0008311	XP_017793626.1	XP_033329345.1
OG0008313	XP_017796112.1	XP_033330979.1
OG0008315	XP_017796494.1	XP_033341997.1
OG0008316	XP_017798893.1	XP_033329271.1
OG0008317	XP_017796641.1, XP_017796640.1	XP_033327669.1
OG0008318	XP_017788832.1	XP_033332246.1
OG0008319	XP_017791026.1	XP_033334332.1
OG0008320	XP_017798509.1	XP_033336413.1
OG0008321	XP_017799551.1	XP_033339232.1
OG0008322	XP_017791532.1	XP_033324537.1
OG0008323	XP_017791157.1	XP_033337925.1, XP_033337926.1
OG0008324	XP_017795088.1	XP_033334083.1
OG0008325	XP_017787957.1	XP_033333857.1
OG0008326	XP_017789741.1	XP_033340599.1
OG0008327	XP_017796072.1	XP_033337136.1
OG0008328	XP_017798517.1	XP_033336083.1
OG0008329	XP_017790799.1	XP_033327942.1
OG0008331	XP_017789321.1	XP_033326777.1
OG0008332	XP_017788805.1	XP_033330212.1
OG0008334	XP_017797392.1	XP_033327892.1
OG0008335	XP_017791954.1	XP_033325438.1
OG0008336	XP_017797827.1	XP_033334239.1
OG0008337	XP_017790258.1	XP_033334512.1
OG0008338	XP_017794092.1	XP_033327489.1, XP_033327486.1
OG0008339	XP_017789809.1	XP_033341059.1, XP_033341060.1
OG0008340	XP_017791179.1	XP_033327341.1
OG0008341	XP_017795861.1	XP_033321105.1, XP_033321104.1
OG0008342	XP_017794473.1	XP_033321537.1
OG0008345	XP_017791592.1	XP_033325620.1
OG0008346	XP_017794939.1	XP_033326281.1
OG0008348	XP_017796453.1	XP_033341766.1
OG0008349	XP_017797828.1	XP_033338030.1, XP_033338032.1, XP_033338021.1, XP_033338012.1, XP_033338041.1
OG0008350	XP_017797229.1	XP_033332167.1
OG0008351	XP_017795787.1	XP_033329119.1
OG0008352	XP_017796919.1	XP_033333509.1
OG0008353	XP_017790094.1	XP_033332969.1
OG0008354	XP_017798858.1	XP_033329471.1
OG0008355	XP_017791201.1	XP_033327352.1
OG0008356	XP_017794421.1	XP_033321361.1
OG0008357	XP_017791561.1	XP_033340972.1
OG0008358	XP_017795154.1	XP_033340357.1
OG0008359	XP_017789220.1	XP_033334926.1
OG0008360	XP_017799176.1	XP_033328929.1
OG0008361	XP_017798310.1	XP_033339502.1
OG0008362	XP_017788467.1	XP_033329895.1, XP_033329894.1
OG0008363	XP_017796759.1	XP_033323731.1, XP_033339859.1
OG0008364	XP_017798195.1	XP_033333789.1
OG0008365	XP_017798968.1	XP_033341386.1
OG0008366	XP_017793577.1	XP_033322456.1
OG0008369	XP_017794544.1	XP_033327709.1, XP_033338878.1
OG0008371	XP_017789971.1	XP_033331814.1
OG0008372	XP_017789544.1	XP_033325444.1
OG0008374	XP_017799387.1	XP_033328823.1, XP_033339892.1, XP_033328827.1
OG0008375	XP_017788038.1	XP_033336422.1
OG0008376	XP_017787624.1	XP_033341209.1, XP_033341199.1
OG0008377	XP_017798435.1	XP_033338633.1, XP_033338632.1, XP_033338634.1
OG0008379	XP_017798940.1	XP_033322939.1
OG0008380	XP_017791048.1	XP_033337737.1
OG0008381	XP_017793471.1	XP_033342519.1
OG0008382	XP_017798722.1	XP_033336493.1
OG0008383	XP_017799608.1	XP_033332889.1
OG0008384	XP_017796257.1	XP_033323478.1, XP_033323477.1
OG0008385	XP_017793976.1	XP_033327517.1, XP_033327516.1
OG0008386	XP_017790215.1	XP_033325726.1
OG0008387	XP_017795881.1	XP_033342125.1
OG0008388	XP_017795476.1	XP_033331642.1
OG0008389	XP_017787712.1	XP_033339647.1, XP_033339648.1
OG0008390	XP_017797658.1	XP_033333469.1
OG0008391	XP_017791910.1	XP_033323541.1
OG0008392	XP_017790467.1	XP_033330431.1
OG0008393	XP_017794991.1	XP_033332516.1
OG0008407	XP_017795330.1	XP_033339356.1
OG0008408	XP_017792726.1	XP_033329632.1
OG0008410	XP_017798744.1	XP_033336056.1
OG0008411	XP_017795038.1	XP_033330041.1
OG0008412	XP_017798912.1	XP_033329643.1
OG0008413	XP_017796696.1	XP_033324850.1
OG0008414	XP_017794981.1	XP_033326108.1
OG0008415	XP_017787654.1	XP_033325130.1
OG0008419	XP_017794911.1	XP_033338598.1
OG0008420	XP_017788052.1	XP_033331259.1
OG0008422	XP_017794642.1	XP_033323875.1
OG0008423	XP_017791726.1	XP_033331243.1
OG0008424	XP_017799393.1	XP_033324768.1
OG0008425	XP_017794998.1	XP_033332540.1
OG0008426	XP_017788967.1	XP_033330222.1
OG0008427	XP_017789642.1	XP_033325775.1
OG0008429	XP_017796124.1	XP_033333376.1
OG0008431	XP_017794397.1	XP_033338244.1
OG0008432	XP_017795852.1	XP_033326772.1
OG0008434	XP_017788210.1	XP_033329816.1
OG0008435	XP_017789908.1	XP_033333174.1
OG0008437	XP_017794705.1	XP_033335699.1
OG0008438	XP_017794562.1	XP_033338890.1
OG0008440	XP_017792755.1	XP_033338261.1
OG0008441	XP_017795308.1	XP_033321711.1, XP_033321708.1
OG0008442	XP_017791140.1	XP_033322044.1
OG0008443	XP_017793523.1	XP_033320957.1, XP_033320973.1
OG0008445	XP_017792458.1	XP_033331311.1
OG0008449	XP_017794962.1	XP_033338682.1
OG0008452	XP_017787608.1	XP_033323389.1
OG0008453	XP_017789335.1	XP_033321718.1
OG0008454	XP_017793365.1	XP_033342227.1
OG0008457	XP_017798739.1	XP_033336564.1
OG0008460	XP_017796363.1	XP_033337611.1
OG0008461	XP_017799211.1	XP_033341426.1
OG0008462	XP_017792890.1	XP_033335106.1
OG0008463	XP_017788164.1	XP_033321918.1
OG0008464	XP_017796432.1	XP_033334169.1
OG0008465	XP_017798455.1	XP_033338788.1
OG0008466	XP_017799017.1	XP_033328868.1
OG0008468	XP_017789554.1	XP_033330719.1
OG0008470	XP_017797964.1	XP_033336556.1, XP_033336538.1
OG0008471	XP_017794623.1	XP_033330856.1
OG0008472	XP_017788108.1	XP_033323094.1
OG0008473	XP_017797320.1	XP_033333421.1
OG0008474	XP_017789004.1	XP_033322674.1
OG0008475	XP_017791495.1	XP_033335354.1
OG0008476	XP_017790200.1	XP_033339652.1
OG0008477	XP_017795550.1	XP_033334682.1
OG0008479	XP_017794872.1	XP_033332418.1
OG0008480	XP_017792256.1	XP_033339832.1, XP_033331852.1, XP_033331851.1
OG0008483	XP_017797497.1	XP_033343123.1
OG0008484	XP_017791348.1	XP_033335409.1
OG0008485	XP_017797423.1	XP_033320842.1
OG0008490	XP_017789659.1	XP_033330376.1
OG0008492	XP_017792774.1	XP_033325145.1
OG0008493	XP_017794148.1	XP_033329352.1
OG0008494	XP_017791468.1	XP_033331676.1
OG0008495	XP_017794502.1	XP_033324565.1
OG0008496	XP_017793171.1	XP_033337530.1
OG0008497	XP_017791562.1	XP_033322507.1
OG0008498	XP_017796534.1	XP_033342106.1
OG0008499	XP_017798054.1	XP_033338115.1
OG0008500	XP_017787778.1	XP_033329535.1
OG0008501	XP_017789166.1	XP_033339354.1
OG0008502	XP_017798984.1	XP_033341175.1
OG0008503	XP_017789274.1	XP_033342714.1
OG0008504	XP_017795770.1	XP_033328323.1, XP_033328314.1, XP_033328334.1
OG0008505	XP_017795450.1	XP_033335041.1
OG0008506	XP_017792325.1	XP_033340344.1
OG0008507	XP_017794331.1	XP_033323817.1
OG0008509	XP_017788889.1	XP_033330176.1
OG0008510	XP_017799329.1	XP_033324652.1
OG0008511	XP_017797186.1	XP_033332161.1
OG0008513	XP_017789125.1	XP_033326841.1
OG0008514	XP_017789044.1	XP_033320779.1
OG0008515	XP_017798887.1	XP_033329666.1
OG0008517	XP_017796402.1	XP_033326727.1
OG0008518	XP_017792433.1	XP_033331345.1
OG0008520	XP_017788399.1	XP_033337159.1
OG0008521	XP_017792637.1	XP_033330641.1
OG0008522	XP_017789903.1	XP_033329554.1
OG0008523	XP_017798408.1	XP_033326295.1, XP_033326297.1, XP_033326296.1
OG0008524	XP_017788141.1	XP_033323162.1
OG0008525	XP_017799448.1	XP_033339308.1
OG0008526	XP_017791497.1	XP_033335355.1
OG0008527	XP_017789880.1	XP_033323412.1
OG0008528	XP_017795209.1	XP_033343078.1
OG0008529	XP_017787609.1	XP_033325088.1
OG0008530	XP_017787696.1	XP_033330693.1
OG0008531	XP_017794478.1	XP_033321541.1
OG0008533	XP_017795864.1	XP_033321154.1
OG0008535	XP_017790803.1	XP_033324140.1, XP_033324142.1
