Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0024968																				XP_008196264.2	
OG0024969																				XP_008196293.1	
OG0024970																				XP_008196313.1	
OG0024971																				XP_008196341.1	
OG0024972																				XP_008196353.1	
OG0024973																				XP_008196364.1	
OG0024974																				XP_015833140.1	
OG0024975																				XP_008196391.1	
OG0024976																				XP_008196408.1	
OG0024977																				XP_008196464.1	
OG0024978																				XP_008196468.1	
OG0024979																				XP_008196474.1	
OG0024980																				XP_015837898.1	
OG0024981																				XP_015837756.1	
OG0024982																				XP_015837970.1	
OG0024983																				XP_008196626.1	
OG0024984																				XP_008196627.1	
OG0024985																				XP_008196733.1	
OG0024986																				XP_015838282.1	
OG0024987																				XP_008196817.1	
OG0024988																				XP_008196834.1	
OG0024989																				XP_008196835.1	
OG0024990																				XP_008196866.1	
OG0024991																				XP_008196867.1	
OG0024992																				XP_008196883.1	
OG0024993																				XP_008196886.1	
OG0024994																				XP_008196893.1	
OG0024995																				XP_008196935.1	
OG0024996																				XP_008196940.1	
OG0024997																				XP_015837727.1	
OG0024998																				XP_008196958.1	
OG0024999																				XP_015837701.1	
OG0025000																				XP_008196972.1	
OG0025001																				XP_008197046.1	
OG0025002																				XP_008197303.1	
OG0025003																				XP_015838225.1	
OG0025004																				XP_008197186.1	
OG0025005																				XP_008197188.1	
OG0025006																				XP_008197206.1	
OG0025007																				XP_008197208.1	
OG0025008																				XP_008197215.1	
OG0025009																				XP_008197266.1	
OG0025010																				XP_008197268.1	
OG0025011																				XP_008197321.1	
OG0025012																				XP_015838860.1	
OG0025013																				XP_008197418.1	
OG0025014																				XP_008197476.1	
OG0025015																				XP_008197502.1	
OG0025016																				XP_008197513.1	
OG0025017																				XP_008197554.1	
OG0025018																				XP_008197576.1	
OG0025019																				XP_008197603.1	
OG0025020																				XP_015838794.1	
OG0025021																				XP_008197638.1	
OG0025022																				XP_008197644.1	
OG0025023																				XP_008197642.1	
OG0025024																				XP_008197765.1	
OG0025025																				XP_015838770.1	
OG0025026																				XP_008197776.2	
OG0025027																				XP_015838648.1	
OG0025028																				XP_008197810.1	
OG0025029																				XP_008197813.1	
OG0025030																				XP_008197817.1	
OG0025031																				XP_015838743.1	
OG0025032																				XP_008197852.1	
OG0025033																				XP_015839070.1	
OG0025034																				XP_015839321.1	
OG0025035																				XP_008198015.1	
OG0025036																				XP_008198027.1	
OG0025037																				XP_008198032.1	
OG0025038																				XP_008198056.1	
OG0025039																				XP_008198100.1	
OG0025040																				XP_008198118.1	
OG0025041																				XP_008198122.1	
OG0025042																				XP_008198137.1	
OG0025043																				XP_008198172.2	
OG0025044																				XP_008198230.1	
OG0025045																				XP_008198240.1	
OG0025046																				XP_008198249.1	
OG0025047																				XP_008198264.1	
OG0025048																				XP_008198306.1	
OG0025049																				XP_008198354.1	
OG0025050																				XP_015839112.1	
OG0025051																				XP_015839326.1	
OG0025052																				XP_008198404.1	
OG0025053																				XP_008198423.1	
OG0025054																				XP_008198483.1	
OG0025055																				XP_008198656.1	
OG0025056																				XP_008198670.1	
OG0025057																				XP_008198671.1	
OG0025058																				XP_015839442.1	
OG0025059																				XP_008198695.1	
OG0025060																				XP_008198698.1	
OG0025061																				XP_008198719.1	
OG0025062																				XP_008198735.1	
OG0025063																				XP_008198737.1	
OG0025064																				XP_008198738.1	
OG0025065																				XP_008198763.1	
OG0025066																				XP_015839543.1	
OG0025067																				XP_008198804.1	
OG0025068																				XP_008198868.2	
OG0025069																				XP_008198946.1	
OG0025070																				XP_008198988.1	
OG0025071																				XP_008199024.2	
OG0025072																				XP_015833613.1	
OG0025073																				XP_008199075.1	
OG0025074																				XP_008199093.1	
OG0025075																				XP_015839559.1	
OG0025076																				XP_008199109.1	
OG0025077																				XP_008199144.1	
OG0025078																				XP_008199165.1	
OG0025079																				XP_015837818.1	
OG0025080																				XP_008199202.1	
OG0025081																				XP_008199213.1	
OG0025082																				XP_008199235.1	
OG0025083																				XP_008199252.1	
OG0025084																				XP_008199281.1	
OG0025085																				XP_008199305.1	
OG0025086																				XP_008199364.1	
OG0025087																				XP_008199419.1	
OG0025088																				XP_008199421.1	
OG0025089																				XP_008199531.1	
OG0025090																				XP_008199539.2	
OG0025091																				XP_015833494.1	
OG0025092																				XP_015837201.1	
OG0025093																				XP_008199662.1	
OG0025094																				XP_015840057.1	
OG0025095																				XP_008199670.1	
OG0025096																				XP_008199687.1	
OG0025097																				XP_008199717.1	
OG0025098																				XP_008199759.1	
OG0025099																				XP_008199837.1	
OG0025100																				XP_015839553.1	
OG0025101																				XP_008199882.1	
OG0025102																				XP_008199939.1	
OG0025103																				XP_008199990.1	
OG0025104																				XP_008200002.1	
OG0025105																				XP_008200022.1	
OG0025106																				XP_015835114.1	
OG0025107																				XP_008200090.1	
OG0025108																				XP_008200102.1	
OG0025109																				XP_008200127.2	
OG0025110																				XP_008200148.1	
OG0025111																				XP_008200158.1	
OG0025112																				XP_008200176.1	
OG0025113																				XP_015836990.1	
OG0025114																				XP_008200196.1	
OG0025115																				XP_008200205.1	
OG0025116																				XP_008200293.1	
OG0025117																				XP_008200301.1	
OG0025118																				XP_015839952.1	
OG0025119																				XP_008200365.1	
OG0025120																				XP_008200439.2	
OG0025121																				XP_008200436.1	
OG0025122																				XP_008200442.1	
OG0025123																				XP_008200446.1	
OG0025124																				XP_008200448.1	
OG0025125																				XP_008200449.1	
OG0025126																				XP_008200452.1	
OG0025127																				XP_008200454.1	
OG0025128																				XP_008200530.1	
OG0025129																				XP_015837852.1	
OG0025130																				XP_008200550.1	
OG0025131																				XP_008200609.1	
OG0025132																				XP_008200751.1	
OG0025133																				XP_015836975.1	
OG0025134																				XP_008200810.1	
OG0025135																				XP_008200865.1	
OG0025136																				XP_008200875.1	
OG0025137																				XP_015838758.1	
