Ob_GeneID,Bt_GOID
LOC114879892,GO:0030431
LOC114879893,GO:1903818
LOC114879893,GO:0032222
LOC114879893,GO:0030431
LOC114879891,GO:1903818
LOC114879891,GO:0032222
LOC114879891,GO:0030431
LOC114879896,GO:1903818
LOC114879896,GO:0032222
LOC114879896,GO:0030431
LOC114879895,GO:1903818
LOC114879895,GO:0032222
LOC114879895,GO:0030431
LOC114879894,
LOC114879903,GO:0005515
LOC114879898,GO:0004114
LOC114879898,GO:0008081
LOC114879898,GO:0005515
LOC114879898,GO:0007165
LOC114879898,
LOC114879912,GO:0005515
LOC114879901,GO:0016021
LOC114879901,GO:0007186
LOC114879901,GO:0004930
LOC114879904,GO:0005515
LOC114879904,
LOC114879905,
LOC114879905,
LOC114879899,GO:0005515
LOC114879902,GO:0005524
LOC114879902,GO:0004386
LOC114879902,GO:0003676
LOC114879910,
LOC114879908,GO:0000139
LOC114879907,GO:0043066
LOC114879911,GO:0006414
LOC114879911,GO:0005840
LOC114879911,GO:0006412
LOC114879911,GO:0003735
LOC114879897,GO:0003677
LOC114879884,GO:0005524
LOC114879884,GO:0006468
LOC114879884,GO:0004672
LOC114879885,
LOC114879935,GO:0005524
LOC114879935,GO:0004707
LOC114879935,GO:0006468
LOC114879935,GO:0004672
LOC114879937,
LOC114879914,
LOC114879916,GO:0015672
LOC114879916,GO:0005261
LOC114879916,GO:0016020
LOC114879915,
LOC114879923,
LOC114879922,GO:0008270
LOC114879922,GO:0005515
LOC114879921,GO:0016021
LOC114879921,GO:0005524
LOC114879921,GO:0016849
LOC114879921,GO:0009190
LOC114879921,GO:0035556
LOC114879921,GO:0006468
LOC114879921,GO:0004672
LOC114879918,GO:0005524
LOC114879918,GO:0018095
LOC114879918,GO:0006464
LOC114879920,
LOC114879919,GO:0005840
LOC114879919,GO:0006412
LOC114879919,GO:0003735
LOC114879928,
LOC114879926,GO:0071805
LOC114879926,GO:0005267
LOC114879926,GO:0016020
LOC114879924,GO:0071805
LOC114879924,GO:0005267
LOC114879924,GO:0016020
LOC114879927,
LOC114879940,
LOC114879938,
LOC114879939,GO:0010468
LOC114879939,GO:0003682
LOC114879931,GO:0005634
LOC114879931,GO:0003700
LOC114879931,GO:0005737
LOC114879931,GO:0005667
LOC114879931,GO:0046983
LOC114879931,GO:0006355
LOC114879932,GO:0005634
LOC114879932,GO:0005732
LOC114879932,GO:0006364
LOC114879932,GO:0034457
LOC114879941,GO:0005543
LOC114879941,GO:0005515
LOC114879933,
LOC114879946,
LOC114879945,GO:0006886
LOC114879945,GO:0016192
LOC114879945,GO:0005515
LOC114879944,
LOC114879947,GO:0006511
LOC114879947,GO:0016579
LOC114879947,GO:0004843
LOC114879948,
LOC114879952,GO:0006915
LOC114879959,GO:0004222
LOC114879959,GO:0008237
LOC114879959,GO:0006508
LOC114879962,GO:0016791
LOC114879963,
LOC114879964,GO:0005737
LOC114879964,GO:0042325
LOC114879960,GO:0016514
LOC114879960,GO:0005515
LOC114879960,GO:0071564
LOC114879960,GO:0071565
LOC114879957,GO:0005515
LOC114879955,GO:0005509
LOC114879955,
LOC114879958,GO:0016021
LOC114879958,GO:0005783
LOC114879958,GO:0004671
LOC114879958,GO:0006481
LOC114879951,
LOC114879950,
LOC114879953,GO:0000145
LOC114879953,GO:0006887
LOC114879954,GO:0003676
LOC114879975,GO:0005524
LOC114879975,GO:0006457
LOC114879975,GO:0051082
LOC114879974,GO:0005524
LOC114879974,GO:0016459
LOC114879974,GO:0003774
LOC114879974,GO:0051015
LOC114879974,GO:0005515
LOC114879977,GO:0016021
LOC114879981,
LOC114879976,GO:0016702
LOC114879976,GO:0005506
LOC114879976,GO:0055114
LOC114879972,GO:0000413
LOC114879972,GO:0003755
LOC114879972,GO:0006457
LOC114879973,GO:0004181
LOC114879973,GO:0008270
LOC114879973,GO:0006508
LOC114879970,GO:0006508
LOC114879970,GO:0004252
LOC114879982,GO:0006508
LOC114879982,GO:0004252
LOC114879967,GO:0006508
LOC114879967,GO:0004252
LOC114879969,GO:0006508
LOC114879969,GO:0004252
LOC114879968,GO:0006508
LOC114879968,GO:0004252
LOC114879966,GO:0004181
LOC114879966,GO:0008270
LOC114879966,GO:0006508
LOC114879978,GO:0035556
LOC114879978,GO:0005515
LOC114879980,GO:0055085
LOC114879980,GO:0022857
LOC114879980,GO:0016020
LOC114880000,GO:0004104
LOC114880002,
LOC114880002,
LOC114879988,GO:0005515
LOC114879988,GO:0007165
LOC114879987,GO:0016021
LOC114879987,GO:0005524
LOC114879987,GO:0042626
LOC114879987,GO:0055085
LOC114879987,GO:0016887
LOC114879983,GO:0005515
LOC114879984,
LOC114879989,GO:0032580
LOC114879989,GO:0008376
LOC114879992,GO:0032783
LOC114879992,GO:0006355
LOC114879991,
LOC114879990,GO:0008483
LOC114879990,GO:0030170
LOC114879990,GO:0003824
LOC114879994,
LOC114880003,
LOC114880005,GO:0042176
LOC114880005,GO:0030234
LOC114880005,GO:0000502
LOC114879995,GO:0015074
LOC114879995,GO:0003676
LOC114879996,GO:0016021
LOC114879996,GO:0004190
LOC114879998,GO:0005839
LOC114879998,GO:0051603
LOC114879998,GO:0004298
LOC114880008,
LOC114880009,GO:0035556
LOC114880009,GO:0007186
LOC114880013,
LOC114880011,GO:0006546
LOC114880011,GO:0005515
LOC114880011,GO:0004047
LOC114880045,
LOC114880027,GO:0005789
LOC114880027,GO:0019915
LOC114880026,GO:0046872
LOC114880025,
LOC114880019,GO:0071203
LOC114880032,GO:0007064
LOC114880032,GO:0031390
LOC114880033,GO:0005732
LOC114880033,GO:0000387
LOC114880033,GO:0005681
LOC114880033,GO:0000398
LOC114880031,
LOC114880030,
LOC114880034,GO:0009452
LOC114880034,GO:0001510
LOC114880034,GO:0008168
LOC114880022,GO:0043488
LOC114880022,GO:0003723
LOC114880022,GO:0006355
LOC114880022,GO:0005515
LOC114880022,GO:0030371
LOC114880022,GO:0017148
LOC114880024,
LOC114880029,
LOC114880028,GO:0006396
LOC114880028,GO:0005515
LOC114880042,GO:0005524
LOC114880042,GO:0032957
LOC114880042,GO:0052726
LOC114880042,GO:0052725
LOC114880042,GO:0047325
LOC114880042,GO:0000287
LOC114880042,GO:0046872
LOC114880035,
LOC114880038,
LOC114880043,
LOC114880040,
LOC114880036,GO:0003677
LOC114880036,GO:0005515
LOC114880041,GO:0005515
LOC114880037,
LOC114880017,
LOC114880018,
LOC114880016,GO:0016020
LOC114880058,GO:0005515
LOC114880100,
LOC114880097,GO:0005524
LOC114880097,GO:0006437
LOC114880097,GO:0004831
LOC114880097,GO:0003723
LOC114880097,GO:0006418
LOC114880097,GO:0004812
LOC114880097,GO:0000166
LOC114880099,GO:0005634
LOC114880099,GO:0003723
LOC114880099,GO:0042255
LOC114880098,GO:0016021
LOC114880098,GO:0016021
LOC114880098,GO:0016021
LOC114880098,GO:0016021
LOC114880098,GO:0016021
LOC114880098,GO:0016021
LOC114880098,GO:0016021
LOC114880098,GO:0016021
LOC114880098,GO:0016021
LOC114880053,
LOC114880055,GO:0043547
LOC114880055,GO:0005096
LOC114880055,GO:0005515
LOC114880054,GO:0030127
LOC114880054,GO:0006888
LOC114880054,GO:0006886
LOC114880054,GO:0008270
LOC114880061,GO:0005515
LOC114880063,GO:0005524
LOC114880063,GO:0004781
LOC114880063,GO:0000103
LOC114880063,GO:0004020
LOC114880066,GO:0000123
LOC114880066,GO:0016573
LOC114880065,GO:0042302
LOC114880064,GO:0005840
LOC114880064,GO:0006412
LOC114880064,GO:0003735
LOC114880062,
LOC114880068,GO:0005509
LOC114880068,GO:0005515
LOC114880069,
LOC114880089,
LOC114880070,GO:0005634
LOC114880070,GO:0008270
LOC114880082,GO:0051301
LOC114880082,GO:0008017
LOC114880082,GO:0007059
LOC114880093,
LOC114880086,GO:0016021
LOC114880092,GO:0005840
LOC114880092,GO:0006412
LOC114880092,GO:0003735
LOC114880074,GO:0009058
LOC114880074,GO:0016779
LOC114880073,GO:0031515
LOC114880073,GO:0030488
LOC114880076,GO:0006486
LOC114880076,GO:0016020
LOC114880085,GO:0005634
LOC114880085,GO:0008285
LOC114880085,GO:0016573
LOC114880085,GO:0070776
LOC114880088,GO:0016021
LOC114880088,GO:0016192
LOC114880075,GO:0005747
LOC114880075,GO:0006120
LOC114880080,GO:0043130
LOC114880080,GO:0005515
LOC114880077,
LOC114880087,GO:0005515
LOC114880071,GO:0043565
LOC114880071,GO:0003700
LOC114880071,GO:0006355
LOC114880083,GO:0005634
LOC114880091,GO:0006351
LOC114880091,GO:0046983
LOC114880051,GO:0005524
LOC114880051,GO:0006468
LOC114880051,GO:0004672
LOC114880048,
LOC114880049,GO:0052866
LOC114880049,GO:0046856
LOC114880049,GO:0016311
LOC114880049,GO:0004725
LOC114880049,GO:0016791
LOC114880049,GO:0046872
LOC114880052,GO:0031145
LOC114880052,GO:0005680
LOC114880050,GO:0005509
LOC114880050,GO:0005783
LOC114880050,GO:0006457
LOC114880050,GO:0051082
LOC114880050,GO:0005515
LOC114880059,GO:0046872
LOC114880059,GO:0008270
LOC114880059,GO:0005515
LOC114880103,GO:0055085
LOC114880103,GO:0016020
LOC114880119,GO:0004497
LOC114880119,GO:0016705
LOC114880119,GO:0005506
LOC114880119,GO:0020037
LOC114880119,GO:0055114
LOC114880120,GO:0071929
LOC114880120,GO:0019799
LOC114880120,GO:0005874
LOC114880123,
LOC114880122,GO:0003723
LOC114880122,GO:0015934
LOC114880122,GO:0006412
LOC114880122,GO:0003735
LOC114880117,GO:0005634
LOC114880117,GO:0005524
LOC114880117,GO:0016818
LOC114880117,GO:0004386
LOC114880117,GO:0006139
LOC114880117,GO:0006310
LOC114880117,GO:0006281
LOC114880117,GO:0006260
LOC114880117,GO:0000723
LOC114880117,GO:0003678
LOC114880117,GO:0003677
LOC114880117,GO:0003676
LOC114880121,GO:0006044
LOC114880121,GO:0005975
LOC114880121,GO:0004342
LOC114880116,
LOC114880104,
LOC114880115,GO:0016491
LOC114880115,GO:0008610
LOC114880115,GO:0005506
LOC114880115,GO:0055114
LOC114880105,
LOC114880106,GO:0008484
LOC114880106,GO:0003824
LOC114880109,GO:0005515
LOC114880107,GO:0016740
LOC114880107,GO:0006400
LOC114880107,GO:0051536
LOC114880107,GO:0051539
LOC114880107,GO:0035596
LOC114880107,GO:0003824
LOC114880107,GO:0035598
LOC114880107,GO:0035600
LOC114880125,GO:0051056
LOC114880125,GO:0005096
LOC114880127,GO:0043565
LOC114880127,GO:0003700
LOC114880127,GO:0004879
LOC114880127,GO:0003677
LOC114880127,GO:0008270
LOC114880127,GO:0006355
LOC114880127,
LOC114880127,GO:0043565
LOC114880127,GO:0003700
LOC114880127,GO:0004879
LOC114880127,GO:0003677
LOC114880127,GO:0008270
LOC114880127,GO:0006355
LOC114880147,GO:0006869
LOC114880147,GO:0008289
LOC114880147,GO:0007568
LOC114880146,GO:0005524
LOC114880146,GO:0006468
LOC114880146,GO:0004672
LOC114880145,
LOC114880143,
LOC114880142,
LOC114880144,
LOC114880130,GO:0005794
LOC114880130,GO:0005515
LOC114880132,
LOC114880137,GO:0016021
LOC114880137,GO:0004190
LOC114880138,
LOC114880140,
LOC114880134,GO:0016740
LOC114880134,GO:0006633
LOC114880134,GO:0031177
LOC114880134,GO:0009058
LOC114880134,GO:0004312
LOC114880134,GO:0016788
LOC114880134,GO:0016491
LOC114880134,GO:0055114
LOC114880134,GO:0004315
LOC114880134,GO:0016746
LOC114880135,GO:0035556
LOC114880135,
LOC114880135,GO:0035556
LOC114880136,GO:0005524
LOC114880136,GO:0005515
LOC114880136,GO:0006468
LOC114880136,GO:0004672
LOC114880149,GO:0005576
LOC114880149,GO:0008061
LOC114880148,
LOC114880152,GO:0044249
LOC114880152,GO:0044237
LOC114880151,GO:0051694
LOC114880151,GO:0005523
LOC114880151,
LOC114880166,
LOC114880165,
LOC114880177,GO:0046872
LOC114880177,GO:0006508
LOC114880181,
LOC114880179,GO:0043022
LOC114880179,GO:0005509
LOC114880180,
LOC114880178,GO:0038023
LOC114880178,GO:0004970
LOC114880178,GO:0015276
LOC114880178,GO:0005216
LOC114880178,GO:0006811
LOC114880178,GO:0016020
LOC114880164,GO:0016021
LOC114880164,GO:0007186
LOC114880164,GO:0004930
LOC114880164,GO:0004989
LOC114880158,GO:0005737
LOC114880158,GO:0016491
LOC114880158,GO:0016620
LOC114880158,GO:0055114
LOC114880158,GO:0003824
LOC114880158,GO:0004350
LOC114880158,GO:0006561
LOC114880158,GO:0004349
LOC114880160,GO:0005515
LOC114880162,GO:0046982
LOC114880162,GO:0000786
LOC114880162,GO:0003677
LOC114880161,GO:0000786
LOC114880161,GO:0006334
LOC114880161,GO:0003677
LOC114880163,GO:0046982
LOC114880163,GO:0000786
LOC114880163,GO:0003677
LOC114880154,GO:0000786
LOC114880154,GO:0006334
LOC114880154,GO:0003677
LOC114880170,
LOC114880169,
LOC114880159,
LOC114880171,GO:0004181
LOC114880171,GO:0008270
LOC114880171,GO:0006508
LOC114880174,
LOC114880175,GO:0031966
LOC114880175,GO:0006839
LOC114880173,
LOC114880176,GO:0005737
LOC114880176,GO:0019509
LOC114880176,GO:0046872
LOC114880191,GO:0019901
LOC114880191,GO:0061098
LOC114880190,GO:0005515
LOC114880189,GO:0005085
LOC114880189,GO:0007165
LOC114880192,
LOC114880192,GO:0005524
LOC114880192,GO:0018095
LOC114880192,GO:0006464
LOC114880193,
LOC114880183,
LOC114880185,
LOC114880184,
LOC114880187,GO:0006633
LOC114880187,GO:0016747
LOC114880187,GO:0004315
LOC114880187,GO:0016746
LOC114880188,GO:0016592
LOC114880188,GO:0006357
LOC114880188,GO:0003712
LOC114880195,GO:0016301
LOC114880195,GO:0007205
LOC114880195,GO:0004143
LOC114880195,GO:0035556
LOC114880195,GO:0003951
LOC114880195,GO:0003676
LOC114880195,GO:0007165
LOC114880198,GO:0015031
LOC114880198,GO:0030117
LOC114880198,GO:0006886
LOC114880198,GO:0016192
LOC114880194,
LOC114880201,GO:0016021
LOC114880201,GO:0055085
LOC114880201,GO:0022857
LOC114880197,GO:0005667
LOC114880197,GO:0006355
LOC114880197,GO:0005515
LOC114880197,GO:0007179
LOC114880200,GO:0016773
LOC114880200,GO:0005975
LOC114880200,GO:0004856
LOC114880200,GO:0042732
LOC114880199,GO:0006396
LOC114880199,GO:0003723
LOC114880199,GO:0005515
LOC114880216,
LOC114880215,GO:0046872
LOC114880208,
LOC114880211,
LOC114880204,GO:0005524
LOC114880204,GO:0004674
LOC114880204,GO:0006468
LOC114880204,GO:0004672
LOC114880204,GO:0000287
LOC114880204,GO:0035556
LOC114880209,GO:0016491
LOC114880207,
LOC114880206,GO:0005737
LOC114880206,GO:0005524
LOC114880206,GO:0006435
LOC114880206,GO:0004829
LOC114880206,GO:0006418
LOC114880206,GO:0043039
LOC114880206,GO:0004812
LOC114880206,GO:0000166
LOC114880205,
LOC114880203,GO:0005515
LOC114880210,
LOC114880202,
LOC114880213,GO:0006357
LOC114880213,GO:0006355
LOC114880213,GO:0005515
LOC114880213,GO:0032784
LOC114880214,
LOC114880212,
LOC114880220,GO:0005524
LOC114880220,GO:0004386
LOC114880220,GO:0003676
LOC114880224,GO:0005840
LOC114880224,GO:0006412
LOC114880224,GO:0003735
LOC114880223,GO:0005525
LOC114880223,GO:0003924
LOC114880222,GO:0016491
LOC114880222,GO:0003958
LOC114880222,GO:0010181
LOC114880222,GO:0055114
LOC114880219,
LOC114880221,GO:0005515
LOC114880226,GO:0005515
LOC114880225,GO:0005737
LOC114880225,GO:0005515
LOC114880218,GO:0001664
LOC114880218,GO:0031683
LOC114880218,GO:0019001
LOC114880218,GO:0003924
LOC114880218,GO:0007186
LOC114880218,GO:0007165
LOC114880218,
LOC114880227,GO:0000981
LOC114880227,GO:0003677
LOC114880227,GO:0006355
LOC114880234,GO:0000981
LOC114880234,GO:0003677
LOC114880234,GO:0006355
LOC114880239,
LOC114880241,
LOC114880243,GO:0005515
LOC114880242,GO:0008270
LOC114880242,GO:0005515
LOC114880245,
LOC114880237,
LOC114880235,GO:0008236
LOC114880235,GO:0006508
LOC114880236,GO:0046872
LOC114880238,GO:0043022
LOC114880231,GO:0016491
LOC114880231,GO:0055114
LOC114880230,GO:0005515
LOC114880229,GO:0005515
LOC114880254,
LOC114880253,GO:0004523
LOC114880253,GO:0016070
LOC114880253,GO:0003723
LOC114880253,GO:0003676
LOC114880257,GO:0005515
LOC114880256,GO:0000245
LOC114880256,GO:0000387
LOC114880256,GO:0005681
LOC114880250,GO:0006013
LOC114880250,GO:0004559
LOC114880250,GO:0030246
LOC114880250,GO:0005975
LOC114880250,GO:0003824
LOC114880258,GO:0015267
LOC114880258,GO:0055085
LOC114880258,GO:0016020
LOC114880260,GO:0015267
LOC114880260,GO:0055085
LOC114880260,GO:0016020
LOC114880251,GO:0004867
LOC114880251,GO:0005515
LOC114880246,GO:0004386
LOC114880246,GO:0003676
LOC114880248,
LOC114880249,GO:0006355
LOC114880247,GO:0005874
LOC114880247,GO:0032147
LOC114880247,GO:0060236
LOC114880247,GO:0005819
LOC114880263,GO:0005576
LOC114880263,GO:0008061
LOC114880265,GO:0008270
LOC114880264,GO:0005847
LOC114880264,GO:0006378
LOC114880264,GO:0031124
LOC114880264,GO:0003723
LOC114880264,GO:0003676
LOC114880266,
LOC114880268,
LOC114880270,GO:0045039
LOC114880270,GO:0042719
LOC114880267,
LOC114880269,GO:0005509
LOC114880273,GO:0005524
LOC114880273,GO:0006457
LOC114880273,GO:0051082
LOC114880275,
LOC114880274,GO:0016021
LOC114880274,GO:0008236
LOC114880274,GO:0016020
LOC114880274,GO:0006508
LOC114880274,GO:0004252
LOC114880277,
LOC114880286,GO:0005886
LOC114880286,GO:0007155
LOC114880286,GO:0007156
LOC114880286,GO:0005509
LOC114880286,GO:0016020
LOC114880284,GO:0032040
LOC114880285,
LOC114880283,GO:0006383
LOC114880282,GO:0008017
LOC114880282,GO:0046600
LOC114880288,GO:0005634
LOC114880288,GO:0005737
LOC114880288,GO:0006406
LOC114880288,GO:0051028
LOC114880288,GO:0003723
LOC114880288,GO:0003676
LOC114880288,GO:0005515
LOC114880296,GO:0008305
LOC114880296,GO:0007155
LOC114880292,GO:0000175
LOC114880292,GO:0003676
LOC114880292,
LOC114880290,GO:0006508
LOC114880290,GO:0004252
LOC114880287,GO:0006508
LOC114880287,GO:0004252
LOC114880295,GO:0006352
LOC114880295,GO:0046982
LOC114880295,GO:0000786
LOC114880295,GO:0003677
LOC114880295,GO:0006352
LOC114880295,GO:0046982
LOC114880295,GO:0000786
LOC114880295,GO:0003677
LOC114880291,GO:0000786
LOC114880291,GO:0006334
LOC114880291,GO:0003677
LOC114880289,GO:0019236
LOC114880289,GO:0007186
LOC114880301,GO:0004045
LOC114880298,GO:0006072
LOC114880298,GO:0004370
LOC114880298,GO:0016773
LOC114880298,GO:0005975
LOC114880297,GO:0001784
LOC114880297,GO:0007166
LOC114880297,GO:0005509
LOC114880297,GO:0004842
LOC114880297,GO:0023051
LOC114880297,GO:0005515
LOC114880300,GO:0004602
LOC114880300,GO:0006979
LOC114880300,GO:0055114
LOC114880305,GO:0005544
LOC114880305,GO:0005509
LOC114880304,GO:0042302
LOC114880303,GO:0004222
LOC114880303,GO:0008237
LOC114880303,GO:0006508
LOC114880310,GO:0005581
LOC114880310,GO:0005201
LOC114880309,GO:0005581
LOC114880309,GO:0005201
LOC114880319,
LOC114880322,GO:0016021
LOC114880322,GO:0016192
LOC114880316,GO:0048208
LOC114880316,GO:0006914
LOC114880321,GO:0016491
LOC114880321,GO:0055114
LOC114880323,GO:0016787
LOC114880318,GO:0005515
LOC114880317,GO:0005524
LOC114880317,GO:0032300
LOC114880317,GO:0006298
LOC114880317,GO:0030983
LOC114880317,GO:0016887
LOC114880313,
LOC114880311,
LOC114880311,GO:0003677
LOC114880311,GO:0003964
LOC114880311,GO:0003721
LOC114880324,GO:0003682
LOC114880326,GO:0005515
LOC114880315,GO:0005634
LOC114880315,GO:0003676
LOC114880315,GO:0008270
LOC114880334,GO:0071596
LOC114880334,GO:0061630
LOC114880334,GO:0008270
LOC114880335,
LOC114880340,GO:0005515
LOC114880339,GO:0016021
LOC114880337,GO:0016021
LOC114880337,GO:0008036
LOC114880337,GO:0007166
LOC114880337,GO:0004888
LOC114880337,GO:0016020
LOC114880337,GO:0007186
LOC114880337,GO:0004930
LOC114880337,
LOC114880336,GO:0055085
LOC114880336,GO:0022857
LOC114880329,
LOC114880330,GO:0005515
LOC114880330,
LOC114880331,GO:0009249
LOC114880331,GO:0006464
LOC114880332,
LOC114880328,GO:0008236
LOC114880328,GO:0006508
LOC114880328,GO:0004252
LOC114880341,GO:0005524
LOC114880341,GO:0006468
LOC114880341,GO:0004672
LOC114880347,GO:0005524
LOC114880347,GO:0006468
LOC114880347,GO:0004672
LOC114880348,GO:0005524
LOC114880348,GO:0004386
LOC114880348,GO:0003676
LOC114880349,
LOC114880349,GO:0055085
LOC114880349,GO:0022857
LOC114880349,GO:0016020
LOC114880351,
LOC114880350,GO:0016021
LOC114880350,GO:0008521
LOC114880350,GO:0016020
LOC114880342,GO:0005515
LOC114880344,
LOC114880346,GO:0006281
LOC114880346,GO:0000723
LOC114880346,GO:0003678
LOC114880345,
LOC114880352,GO:0004222
LOC114880352,GO:0007155
LOC114880352,GO:0016020
LOC114880352,GO:0006508
LOC114880353,GO:0016311
LOC114880353,GO:0006470
LOC114880353,GO:0004725
LOC114880353,GO:0016791
LOC114880355,GO:0005634
LOC114880355,GO:0003887
LOC114880355,GO:0006281
LOC114880355,GO:0000166
LOC114880355,GO:0006260
LOC114880355,GO:0003677
LOC114880355,GO:0003676
LOC114880355,GO:0008270
LOC114880355,GO:0008622
LOC114880356,GO:0000276
LOC114880356,GO:0015986
LOC114880356,GO:0015078
LOC114880359,GO:0043565
LOC114880359,GO:0003700
LOC114880359,GO:0006355
LOC114880361,GO:0004521
LOC114880357,GO:0004521
LOC114880362,
LOC114880366,
LOC114880370,GO:0003998
LOC114880371,
LOC114880369,
LOC114880364,GO:0004521
LOC114880363,GO:0030976
LOC114880363,GO:0004591
LOC114880363,GO:0016624
LOC114880363,GO:0006099
LOC114880363,GO:0055114
LOC114880365,GO:0070403
LOC114880368,
LOC114880372,
LOC114880380,GO:0046983
LOC114880383,GO:0016874
LOC114880384,
LOC114880385,
LOC114880378,GO:0005576
LOC114880378,GO:0008061
LOC114880375,
LOC114880379,
LOC114880377,
LOC114880376,GO:0005576
LOC114880376,GO:0008061
LOC114880389,
LOC114880386,
LOC114880388,GO:0016790
LOC114880388,GO:0008474
LOC114880387,GO:0006508
LOC114880387,GO:0004185
LOC114880391,GO:0019825
LOC114880391,GO:0020037
LOC114880391,
LOC114880398,GO:0005515
LOC114880399,GO:0016021
LOC114880399,GO:0015293
LOC114880401,GO:0046872
LOC114880401,GO:0003676
LOC114880401,GO:0006397
LOC114880402,
LOC114880405,GO:0005524
LOC114880405,GO:0042555
LOC114880405,GO:0006270
LOC114880405,GO:0032508
LOC114880405,GO:0003677
LOC114880408,GO:0005261
LOC114880408,GO:0055085
LOC114880408,GO:0005216
LOC114880408,GO:0006811
LOC114880408,GO:0016020
LOC114880406,GO:0003676
LOC114880407,
LOC114880403,
LOC114880394,
LOC114880392,GO:0005524
LOC114880392,GO:0016459
LOC114880392,GO:0003774
LOC114880392,GO:0005515
LOC114880396,GO:0016717
LOC114880396,GO:0006629
LOC114880396,GO:0055114
LOC114880400,
LOC114880415,GO:0030246
LOC114880409,
LOC114880411,
LOC114880412,
LOC114880413,GO:0016705
LOC114880413,GO:0005506
LOC114880413,GO:0020037
LOC114880413,GO:0055114
LOC114880420,GO:0004181
LOC114880420,GO:0008270
LOC114880420,GO:0006508
LOC114880436,
LOC114880427,
LOC114880432,
LOC114880433,
LOC114880430,
LOC114880429,
LOC114880431,GO:0005515
LOC114880419,GO:0005634
LOC114880419,GO:0046872
LOC114880419,GO:0003676
LOC114880419,GO:0008270
LOC114880416,GO:0005515
LOC114880418,GO:0016787
LOC114880418,GO:0047631
LOC114880417,GO:0005515
LOC114880423,GO:0005779
LOC114880423,GO:0007031
LOC114880424,
LOC114880422,GO:0007030
LOC114880421,GO:0000276
LOC114880421,GO:0015986
LOC114880421,GO:0015078
