Orthogroup	Anopheles_gambiae	Habropoda_laboriosa
OG0006206	XP_001689321.2	XP_017799296.1
OG0006207	XP_316268.4	XP_017794673.1
OG0006208	XP_313605.4	XP_017793534.1
OG0006209	XP_314653.4	XP_017789872.1
OG0006210	XP_315219.5	XP_017797188.1
OG0006211	XP_321547.3	XP_017797425.1
OG0006212	XP_320382.3	XP_017792879.1
OG0006213	XP_557166.3, XP_001688884.1	XP_017791418.1
OG0006215	XP_309476.2	XP_017795073.1, XP_017795074.1
OG0006216	XP_319655.2	XP_017792329.1
OG0006217	XP_312782.3	XP_017793464.1
OG0006218	XP_559505.6	XP_017789886.1
OG0006219	XP_309949.3, XP_310465.3	XP_017794668.1
OG0006220	XP_315901.4	XP_017796831.1
OG0006221	XP_001688349.2	XP_017797871.1
OG0006222	XP_317111.1	XP_017794891.1
OG0006223	XP_311512.4	XP_017790361.1
OG0006224	XP_310772.4, XP_003436975.1	XP_017796265.1
OG0006225	XP_312160.4	XP_017792531.1
OG0006226	XP_550737.3	XP_017798725.1
OG0006228	XP_312173.2	XP_017791599.1
OG0006229	XP_314720.1	XP_017788128.1
OG0006230	XP_315436.3	XP_017794701.1
OG0006231	XP_318627.4	XP_017799123.1
OG0006232	XP_312491.4	XP_017798936.1
OG0006233	XP_309512.3	XP_017796416.1
OG0006234	XP_315581.4	XP_017789040.1
OG0006235	XP_319930.4	XP_017797325.1
OG0006236	XP_310648.3	XP_017792385.1
OG0006237	XP_312877.4	XP_017796795.1
OG0006238	XP_307895.3	XP_017789202.1
OG0006239	XP_003435846.1, XP_321663.4	XP_017798484.1
OG0006240	XP_001689336.2	XP_017793195.1
OG0006241	XP_315097.4	XP_017791567.1
OG0006242	XP_311595.3	XP_017799469.1
OG0006245	XP_309997.3	XP_017798589.1
OG0006246	XP_312222.2	XP_017796662.1
OG0006247	XP_001237635.3	XP_017790350.1
OG0006248	XP_315218.4	XP_017795915.1
OG0006249	XP_318327.5, XP_003437215.1	XP_017790643.1
OG0006250	XP_556482.2	XP_017794672.1
OG0006251	XP_314741.3	XP_017788890.1
OG0006252	XP_319856.4	XP_017793219.1
OG0006253	XP_320993.2	XP_017790693.1
OG0006254	XP_308493.4	XP_017788093.1
OG0006255	XP_313427.5	XP_017788009.1
OG0006257	XP_319446.4	XP_017788313.1
OG0006258	XP_316733.3	XP_017789842.1
OG0006259	XP_308815.4	XP_017795329.1
OG0006260	XP_001689384.2	XP_017790121.1
OG0006261	XP_312846.5	XP_017798817.1
OG0006263	XP_308719.3	XP_017791663.1
OG0006264	XP_309651.5	XP_017790388.1
OG0006265	XP_003436518.1	XP_017788159.1
OG0006266	XP_318917.4	XP_017790434.1
OG0006267	XP_320716.4	XP_017791233.1
OG0006268	XP_001230547.1, XP_314301.3	XP_017794938.1
OG0006269	XP_551697.4	XP_017790928.1
OG0006270	XP_312548.5	XP_017796502.1
OG0006271	XP_311257.2	XP_017789255.1
OG0006273	XP_313813.5	XP_017792801.1
OG0006274	XP_315054.2	XP_017788549.1
OG0006275	XP_318369.5	XP_017791203.1
OG0006276	XP_316505.3, XP_001688877.1	XP_017795087.1
OG0006277	XP_318355.4	XP_017796287.1
OG0006278	XP_314652.2	XP_017787868.1
OG0006279	XP_314728.3	XP_017795346.1
OG0006280	XP_312452.4	XP_017795352.1
OG0006281	XP_001237961.1	XP_017796876.1, XP_017796877.1
OG0006282	XP_001689261.1	XP_017791764.1, XP_017791763.1
OG0006283	XP_320602.4	XP_017796194.1
OG0006284	XP_313083.5	XP_017789445.1
OG0006285	XP_319000.3	XP_017799372.1
OG0006286	XP_317958.4	XP_017792230.1
OG0006287	XP_321256.5	XP_017798673.1
OG0006288	XP_310874.5	XP_017798025.1
OG0006289	XP_308001.3	XP_017789693.1
OG0006290	XP_320421.3	XP_017793097.1
OG0006291	XP_313400.3	XP_017796541.1
OG0006292	XP_310815.3	XP_017788773.1
OG0006293	XP_313191.5	XP_017799252.1
OG0006294	XP_321845.5	XP_017790163.1
OG0006295	XP_317209.4	XP_017795610.1
OG0006296	XP_310189.4	XP_017791929.1
OG0006297	XP_318422.5	XP_017795039.1
OG0006298	XP_314913.2	XP_017796298.1
OG0006299	XP_310994.5	XP_017793799.1
OG0006300	XP_001237548.2	XP_017788796.1
OG0006301	XP_316333.3	XP_017792375.1
OG0006302	XP_311937.4	XP_017798390.1
OG0006303	XP_565200.3	XP_017797208.1
OG0006304	XP_319677.2	XP_017798278.1
OG0006305	XP_310961.4	XP_017795009.1
OG0006306	XP_316235.2	XP_017796362.1
OG0006307	XP_321837.3	XP_017794091.1
OG0006308	XP_308012.5	XP_017793656.1
OG0006309	XP_001688498.1, XP_313985.4	XP_017797099.1
OG0006310	XP_310128.4	XP_017792381.1
OG0006311	XP_316158.3	XP_017798685.1
OG0006312	XP_314892.4	XP_017794367.1
OG0006313	XP_321726.5	XP_017799066.1
OG0006314	XP_001688808.1, XP_316223.4	XP_017789120.1
OG0006315	XP_315109.3	XP_017788385.1
OG0006316	XP_321804.3	XP_017797881.1
OG0006317	XP_308231.4	XP_017790491.1
OG0006318	XP_003436534.1	XP_017794900.1
OG0006319	XP_313987.1	XP_017794176.1
OG0006320	XP_311344.3	XP_017794587.1
OG0006322	XP_320385.4	XP_017793815.1
OG0006323	XP_314880.2	XP_017796864.1, XP_017798926.1
OG0006324	XP_314526.3	XP_017796612.1
OG0006325	XP_310002.4	XP_017794046.1
OG0006327	XP_308633.4	XP_017791951.1
OG0006328	XP_313960.3	XP_017798895.1
OG0006329	XP_308544.4	XP_017795879.1
OG0006330	XP_318637.4	XP_017798711.1
OG0006331	XP_314314.1	XP_017798649.1
OG0006332	XP_321841.2	XP_017793393.1
OG0006333	XP_315383.4	XP_017788578.1
OG0006334	XP_320366.3	XP_017797917.1
OG0006335	XP_317919.4	XP_017798144.1
OG0006337	XP_321878.4	XP_017790913.1
OG0006338	XP_313880.5	XP_017791584.1
OG0006339	XP_312769.5	XP_017790604.1
OG0006340	XP_003436130.1, XP_312489.3	XP_017789203.1
OG0006343	XP_317217.4	XP_017787515.1
OG0006344	XP_311909.5	XP_017790706.1
OG0006345	XP_003436681.1	XP_017796399.1
OG0006346	XP_313298.3	XP_017789598.1
OG0006347	XP_316057.3	XP_017787767.1
OG0006348	XP_316311.4	XP_017792450.1
OG0006350	XP_320388.3	XP_017795265.1
OG0006351	XP_311732.5	XP_017794485.1
OG0006352	XP_552627.3	XP_017796850.1
OG0006355	XP_312849.5	XP_017787458.1
OG0006356	XP_001689118.2	XP_017790233.1
OG0006357	XP_318507.4	XP_017790585.1
OG0006358	XP_316422.3	XP_017792071.1
OG0006359	XP_320119.6	XP_017794015.1
OG0006360	XP_308801.3	XP_017789907.1
OG0006361	XP_322034.3	XP_017798689.1
OG0006362	XP_317131.4	XP_017795828.1
OG0006363	XP_001688557.1	XP_017791482.1
OG0006364	XP_308108.5, XP_003436646.1	XP_017795612.1
OG0006365	XP_313250.3	XP_017796609.1
OG0006367	XP_311146.5	XP_017792712.1
OG0006368	XP_321043.4	XP_017798507.1
OG0006369	XP_319023.4	XP_017788485.1
OG0006370	XP_552528.1	XP_017788015.1
OG0006371	XP_553120.3, XP_001238233.2	XP_017797212.1
OG0006372	XP_003436924.1	XP_017789556.1
OG0006373	XP_319093.4	XP_017788810.1
OG0006374	XP_308470.4	XP_017792628.1
OG0006375	XP_320698.3	XP_017797302.1
OG0006377	XP_308953.4, XP_001688142.1	XP_017788245.1
OG0006378	XP_001237735.1	XP_017791420.1
OG0006379	XP_316922.3	XP_017791403.1
OG0006380	XP_312234.5	XP_017788719.1
OG0006381	XP_551886.3	XP_017787396.1
OG0006382	XP_001688719.1, XP_315746.3	XP_017791703.1
OG0006383	XP_317043.4	XP_017792398.1
OG0006384	XP_321629.5	XP_017793089.1
OG0006385	XP_317309.4	XP_017790919.1
OG0006386	XP_559178.3	XP_017795973.1
OG0006388	XP_320668.4	XP_017788076.1
OG0006389	XP_321134.5	XP_017789967.1
OG0006390	XP_314766.4	XP_017791441.1
OG0006391	XP_554654.3	XP_017789432.1
OG0006392	XP_310014.4	XP_017792063.1
OG0006393	XP_319021.3	XP_017792687.1
OG0006394	XP_554753.3	XP_017797541.1
OG0006395	XP_315161.5	XP_017798832.1
OG0006396	XP_003436252.1, XP_312097.5	XP_017789721.1
OG0006397	XP_557743.2	XP_017791329.1
OG0006398	XP_001237950.2	XP_017794425.1
OG0006399	XP_309117.5	XP_017791691.1
OG0006400	XP_308919.3	XP_017798857.1
OG0006401	XP_565616.4, XP_003436061.1	XP_017790185.1
OG0006403	XP_001687882.2, XP_308283.5	XP_017791483.1
OG0006404	XP_319897.4	XP_017793252.1
OG0006405	XP_315969.4	XP_017788825.1
OG0006406	XP_550715.2	XP_017796511.1
OG0006407	XP_320523.4	XP_017794109.1
OG0006408	XP_564631.3	XP_017798934.1
OG0006409	XP_313783.5	XP_017791982.1
OG0006410	XP_319327.2	XP_017788495.1
OG0006412	XP_309515.4	XP_017791243.1
OG0006413	XP_317233.4	XP_017799512.1
OG0006414	XP_316438.5	XP_017795395.1
OG0006415	XP_312428.5	XP_017788612.1
OG0006416	XP_318822.4	XP_017799385.1
OG0006417	XP_314764.4	XP_017790148.1
OG0006418	XP_001238303.2	XP_017798811.1
OG0006419	XP_003435974.1	XP_017798903.1
OG0006420	XP_003436332.1	XP_017789115.1
OG0006421	XP_560429.2	XP_017788305.1
OG0006422	XP_319819.4	XP_017796818.1
OG0006423	XP_554297.3	XP_017799394.1
OG0006425	XP_313739.4, XP_003436815.1	XP_017789889.1
OG0006426	XP_308568.4	XP_017788682.1
OG0006427	XP_314554.2	XP_017794914.1
OG0006428	XP_320427.3	XP_017791385.1
OG0006429	XP_001688391.2	XP_017791993.1
OG0006430	XP_309060.3	XP_017794944.1
OG0006431	XP_318145.4	XP_017795250.1
OG0006432	XP_311006.5	XP_017787701.1
OG0006433	XP_320646.3	XP_017790824.1
OG0006434	XP_314090.4	XP_017794712.1
OG0006435	XP_308773.4	XP_017789936.1
OG0006437	XP_320642.3	XP_017787658.1
OG0006438	XP_003436639.1	XP_017799486.1
OG0006439	XP_315239.4	XP_017798368.1
OG0006440	XP_317594.4	XP_017796082.1
OG0006441	XP_317729.4	XP_017799158.1
OG0006442	XP_565033.3	XP_017797506.1
OG0006443	XP_321766.3	XP_017797194.1
OG0006444	XP_309839.4	XP_017792367.1
OG0006445	XP_309315.3	XP_017788091.1
OG0006446	XP_321506.4, XP_003435888.1	XP_017794561.1
OG0006447	XP_311109.5	XP_017794838.1
OG0006448	XP_312538.5	XP_017789079.1
OG0006449	XP_001230941.2	XP_017793675.1
OG0006450	XP_317770.3	XP_017795306.1
OG0006451	XP_312257.2	XP_017791770.1
OG0006452	XP_319053.4	XP_017790765.1
OG0006453	XP_311017.4	XP_017797979.1
OG0006454	XP_309990.4	XP_017789627.1
OG0006455	XP_001688080.1, XP_308776.4	XP_017798859.1
OG0006456	XP_308713.2	XP_017796470.1
OG0006458	XP_314253.1	XP_017787499.1
OG0006459	XP_310799.5, XP_003436969.1	XP_017791521.1
OG0006460	XP_557901.3	XP_017794785.1
OG0006463	XP_319833.3	XP_017791736.1
OG0006464	XP_307790.5, XP_003436434.1	XP_017790699.1
OG0006465	XP_003436916.1	XP_017794985.1
OG0006466	XP_312282.4	XP_017791399.1
OG0006467	XP_310949.5	XP_017793901.1
OG0006468	XP_309177.5	XP_017796518.1
OG0006469	XP_316665.3, XP_001688936.1	XP_017794354.1
OG0006470	XP_310138.4	XP_017799178.1
OG0006471	XP_317239.4	XP_017789441.1
OG0006472	XP_309523.4	XP_017789591.1
OG0006473	XP_001237982.2	XP_017796372.1
OG0006474	XP_320296.4	XP_017789788.1
OG0006475	XP_314841.2	XP_017799276.1
OG0006476	XP_315428.3	XP_017796158.1
OG0006477	XP_319787.3	XP_017795583.1
OG0006478	XP_552757.1	XP_017791123.1
OG0006480	XP_315869.2	XP_017790668.1
OG0006481	XP_001237679.2	XP_017793644.1
OG0006482	XP_308442.4	XP_017790156.1
OG0006483	XP_308970.4	XP_017794172.1
OG0006484	XP_321463.5	XP_017796430.1
OG0006485	XP_320360.4	XP_017799062.1
OG0006486	XP_318146.2	XP_017789505.1
OG0006487	XP_320441.3	XP_017792524.1
OG0006488	XP_562540.3	XP_017799284.1
OG0006490	XP_319463.4	XP_017799124.1
OG0006491	XP_311076.5	XP_017796867.1
OG0006492	XP_309174.2	XP_017789382.1
OG0006493	XP_313416.4	XP_017789747.1
OG0006494	XP_321886.5	XP_017792572.1
OG0006495	XP_319720.4	XP_017789394.1
OG0006496	XP_321614.4	XP_017787429.1
OG0006497	XP_001689355.2	XP_017794997.1
OG0006498	XP_001237621.1	XP_017797069.1
OG0006499	XP_320545.3	XP_017797858.1
OG0006500	XP_552696.3	XP_017789438.1
OG0006501	XP_556035.3	XP_017788309.1
OG0006502	XP_560368.3	XP_017792597.1
OG0006503	XP_309245.5	XP_017788959.1
OG0006504	XP_001688640.1	XP_017796030.1
OG0006505	XP_317355.4, XP_317356.3	XP_017794858.1
OG0006506	XP_312333.3	XP_017787777.1
OG0006507	XP_003436004.1, XP_321040.4	XP_017798950.1
OG0006508	XP_316682.4	XP_017789783.1
OG0006509	XP_309677.5	XP_017799589.1
OG0006510	XP_316657.3	XP_017792278.1
OG0006511	XP_319387.4	XP_017789149.1
OG0006512	XP_311738.5	XP_017798426.1
OG0006513	XP_001230836.2	XP_017798428.1
OG0006514	XP_003435968.1, XP_321162.5	XP_017797445.1
OG0006515	XP_310728.5, XP_003436978.1	XP_017799467.1
OG0006516	XP_311420.4	XP_017798078.1
OG0006517	XP_309247.3	XP_017794820.1
OG0006518	XP_556653.3	XP_017789488.1
OG0006519	XP_307804.4	XP_017788112.1
OG0006520	XP_312209.4	XP_017793436.1
OG0006521	XP_317814.4	XP_017790375.1
OG0006522	XP_311309.5	XP_017795658.1
OG0006523	XP_319447.2	XP_017794522.1
OG0006524	XP_001689029.1	XP_017797360.1
OG0006525	XP_320986.2	XP_017796499.1
OG0006526	XP_322005.5	XP_017789470.1
OG0006527	XP_003436937.1, XP_566191.4	XP_017787950.1
OG0006528	XP_309160.5	XP_017795061.1, XP_017796354.1
OG0006530	XP_311021.5	XP_017787796.1
OG0006532	XP_315591.4	XP_017791051.1
OG0006533	XP_307497.3, XP_314269.3	XP_017791942.1
OG0006534	XP_312104.5	XP_017791728.1
OG0006535	XP_311521.3	XP_017796050.1
OG0006536	XP_308373.4, XP_001687911.1	XP_017796100.1
OG0006537	XP_558461.2, XP_313950.4	XP_017797999.1
OG0006538	XP_319661.4	XP_017792309.1
OG0006539	XP_566106.4	XP_017787408.1
OG0006540	XP_314800.4	XP_017794433.1
OG0006541	XP_313411.2	XP_017788354.1
OG0006542	XP_319721.4	XP_017787677.1
OG0006543	XP_318647.4	XP_017790007.1
OG0006544	XP_559348.4, XP_003437073.1	XP_017797860.1
OG0006545	XP_309571.4	XP_017794058.1
OG0006546	XP_308602.4	XP_017797202.1
OG0006547	XP_563662.3	XP_017797174.1
OG0006548	XP_317101.3	XP_017788576.1
OG0006549	XP_311020.4	XP_017796087.1
OG0006551	XP_310533.5	XP_017789209.1
OG0006552	XP_319760.4	XP_017798556.1
OG0006553	XP_306959.4, XP_321030.5	XP_017799407.1
OG0006554	XP_308391.3	XP_017793091.1
OG0006556	XP_321946.4	XP_017791129.1
OG0006558	XP_315425.4	XP_017791676.1
OG0006559	XP_307835.4, XP_310102.4	XP_017795260.1
OG0006560	XP_562222.4	XP_017791715.1
OG0006561	XP_318955.3	XP_017798131.1
OG0006562	XP_001230898.1	XP_017791959.1
OG0006563	XP_001689302.1	XP_017797429.1
OG0006565	XP_312014.5	XP_017793712.1
OG0006566	XP_565482.2, XP_001688154.1	XP_017793819.1
OG0006568	XP_317070.4	XP_017787955.1
OG0006570	XP_315786.4	XP_017793613.1
OG0006571	XP_319960.4	XP_017795637.1
OG0006573	XP_315933.3	XP_017792074.1
OG0006574	XP_319836.3	XP_017792599.1
OG0006575	XP_001237748.2	XP_017788222.1
OG0006576	XP_563067.4	XP_017790943.1
OG0006577	XP_310268.7	XP_017796523.1
OG0006579	XP_554796.1	XP_017790285.1
OG0006580	XP_307243.2, XP_313190.5	XP_017789749.1
OG0006581	XP_001237728.2	XP_017791874.1
OG0006582	XP_562070.4, XP_313607.4	XP_017790413.1
OG0006583	XP_319115.4	XP_017788049.1
OG0006585	XP_001689229.1	XP_017790784.1
OG0006586	XP_316374.4	XP_017790159.1
OG0006587	XP_316380.2	XP_017796056.1
OG0006588	XP_310896.5	XP_017791751.1
OG0006589	XP_552179.3	XP_017798281.1
OG0006590	XP_320073.4	XP_017790916.1
OG0006591	XP_312592.4	XP_017794078.1
OG0006592	XP_318951.3	XP_017798210.1
OG0006593	XP_310590.3	XP_017793320.1
OG0006594	XP_314132.4	XP_017795404.1
OG0006595	XP_315117.4	XP_017791474.1
OG0006596	XP_308198.5	XP_017791273.1
OG0006597	XP_310498.5	XP_017794665.1
OG0006598	XP_563334.4	XP_017797477.1
OG0006599	XP_310737.5	XP_017787377.1
OG0006600	XP_317590.4	XP_017787582.1
OG0006601	XP_312126.5	XP_017795443.1
OG0006602	XP_003435771.1, XP_321957.3	XP_017794850.1
OG0006603	XP_563445.4	XP_017791375.1
OG0006604	XP_556379.3	XP_017791064.1
OG0006605	XP_001238256.1	XP_017799575.1
OG0006606	XP_312586.5	XP_017798702.1
OG0006607	XP_308635.4	XP_017792685.1
OG0006608	XP_559663.4	XP_017795561.1
OG0006609	XP_309606.5	XP_017793612.1
OG0006610	XP_559175.3	XP_017798600.1
OG0006611	XP_319457.4	XP_017790680.1
OG0006612	XP_307137.2	XP_017787444.1
OG0006614	XP_321544.1, XP_003435880.1	XP_017789653.1
OG0006615	XP_319698.3	XP_017798123.1
OG0006616	XP_315894.2	XP_017788839.1
OG0006617	XP_319576.4	XP_017789437.1
OG0006618	XP_314274.5	XP_017789046.1
OG0006619	XP_313360.3	XP_017794382.1
OG0006621	XP_562267.4, XP_003436830.1	XP_017798451.1
OG0006623	XP_319185.3, XP_560906.4	XP_017797330.1
OG0006624	XP_308189.4	XP_017799175.1
OG0006625	XP_317755.3	XP_017792746.1
OG0006626	XP_319225.4	XP_017799409.1
OG0006627	XP_003435808.1, XP_551520.3	XP_017793548.1
OG0006628	XP_311287.5	XP_017792704.1
OG0006629	XP_309873.2	XP_017798224.1
OG0006630	XP_319865.4	XP_017791989.1
OG0006631	XP_319921.4	XP_017791980.1
OG0006632	XP_318631.4	XP_017790685.1
OG0006633	XP_312524.5	XP_017795740.1
OG0006634	XP_308593.4	XP_017794947.1
OG0006635	XP_310224.3, XP_001230739.1	XP_017798636.1
OG0006637	XP_001688647.1	XP_017792551.1
OG0006638	XP_319519.4	XP_017798528.1
OG0006639	XP_003436950.1, XP_310869.5	XP_017794315.1
OG0006640	XP_313026.4	XP_017798075.1
OG0006641	XP_308355.3, XP_001687903.1	XP_017793174.1
OG0006642	XP_001230358.1, XP_314285.4	XP_017791636.1
OG0006643	XP_314899.3	XP_017794763.1
OG0006644	XP_001688763.1, XP_316007.4	XP_017796188.1
OG0006645	XP_553427.3	XP_017791600.1
OG0006646	XP_551765.3	XP_017797228.1
OG0006647	XP_003436275.1	XP_017796070.1
OG0006648	XP_315893.3	XP_017788844.1
OG0006649	XP_312669.5, XP_003436085.1	XP_017798414.1
OG0006650	XP_003437040.1	XP_017796286.1
OG0006652	XP_566417.4	XP_017788304.1
OG0006653	XP_318424.4	XP_017788306.1
OG0006654	XP_313453.5	XP_017799246.1
OG0006655	XP_312572.5	XP_017797161.1
OG0006656	XP_308394.4	XP_017791285.1
OG0006657	XP_309759.4	XP_017789339.1
OG0006658	XP_314067.3	XP_017792296.1
OG0006659	XP_315983.2	XP_017796461.1
OG0006660	XP_309341.4	XP_017790155.1
OG0006661	XP_311944.4	XP_017795497.1
OG0006662	XP_318518.4	XP_017796107.1
OG0006663	XP_310293.3	XP_017787973.1
OG0006665	XP_311375.4	XP_017798568.1
OG0006666	XP_318055.4	XP_017798717.1
OG0006667	XP_555063.3	XP_017797870.1
OG0006668	XP_311149.3	XP_017789103.1
OG0006669	XP_311601.4	XP_017788515.1
OG0006670	XP_563913.5	XP_017799400.1
OG0006671	XP_310883.5, XP_003436947.1	XP_017799103.1
OG0006672	XP_310328.7	XP_017797928.1
OG0006673	XP_312976.5	XP_017793396.1
OG0006674	XP_312851.3	XP_017796568.1
OG0006675	XP_308798.4	XP_017794717.1
OG0006676	XP_315867.3	XP_017788952.1
OG0006677	XP_310357.3	XP_017789746.1
OG0006678	XP_308488.4	XP_017793801.1
OG0006679	XP_001237215.2	XP_017795313.1
OG0006680	XP_320281.4	XP_017791995.1
OG0006681	XP_311957.5	XP_017791708.1
OG0006683	XP_313566.5	XP_017794114.1
OG0006684	XP_001687868.1, XP_308219.4	XP_017793505.1
OG0006685	XP_320843.4	XP_017795897.1
OG0006686	XP_312413.4	XP_017795900.1
OG0006687	XP_309994.3	XP_017788794.1
OG0006689	XP_309563.4	XP_017795744.1
OG0006691	XP_312595.5, XP_312598.4	XP_017789725.1
OG0006692	XP_320319.4	XP_017796964.1
OG0006693	XP_320012.4	XP_017792817.1
OG0006694	XP_306324.3, XP_003436484.1	XP_017789287.1
OG0006695	XP_321270.5	XP_017797353.1
OG0006696	XP_308777.4	XP_017792803.1
OG0006698	XP_551101.3	XP_017797671.1
OG0006699	XP_001238168.1, XP_311885.3	XP_017798296.1
OG0006700	XP_319886.4	XP_017795859.1
OG0006701	XP_001238217.1	XP_017798248.1
OG0006702	XP_309521.4	XP_017795016.1
OG0006703	XP_315842.3	XP_017794269.1
OG0006704	XP_320139.3	XP_017799225.1
OG0006705	XP_001689030.1	XP_017796428.1
OG0006706	XP_555988.2	XP_017789879.1
OG0006707	XP_306780.4, XP_319297.4	XP_017795715.1
OG0006708	XP_311171.2	XP_017790405.1
OG0006709	XP_319247.1	XP_017798774.1, XP_017798773.1
OG0006710	XP_320934.4	XP_017789457.1
OG0006711	XP_313623.5	XP_017790770.1
OG0006713	XP_307638.3, XP_315226.3	XP_017796484.1
OG0006714	XP_313663.5	XP_017791862.1
OG0006715	XP_308222.4	XP_017797318.1
OG0006716	XP_308324.3	XP_017791978.1
OG0006717	XP_315695.4	XP_017793517.1
OG0006718	XP_001688861.1, XP_001688863.1, XP_316415.4	XP_017791499.1
OG0006719	XP_308677.4	XP_017795720.1
OG0006720	XP_308982.4	XP_017799150.1
OG0006721	XP_308575.4	XP_017791338.1
OG0006722	XP_316315.4	XP_017788115.1
OG0006723	XP_314091.4	XP_017799097.1
OG0006724	XP_001687969.2	XP_017787489.1
OG0006725	XP_319593.4	XP_017791134.1
OG0006726	XP_319094.3	XP_017788819.1
OG0006727	XP_001238148.2	XP_017792622.1
OG0006728	XP_003437053.1, XP_311188.5	XP_017790418.1
OG0006729	XP_314789.4	XP_017791414.1
OG0006730	XP_001237598.1	XP_017794372.1
OG0006731	XP_317335.2	XP_017789233.1
OG0006732	XP_319743.3	XP_017788924.1
OG0006733	XP_553768.3	XP_017799374.1
OG0006734	XP_310126.4	XP_017792833.1
OG0006735	XP_316836.5	XP_017788083.1
OG0006736	XP_318816.4	XP_017799208.1
OG0006737	XP_553517.2, XP_001689144.1	XP_017788042.1
OG0006738	XP_307868.4	XP_017788916.1
OG0006739	XP_001689012.1	XP_017795941.1
OG0006740	XP_309313.4	XP_017795322.1
OG0006741	XP_003437006.1, XP_310609.4, XP_003437007.1	XP_017794808.1
OG0006742	XP_563692.3	XP_017793022.1
OG0006744	XP_313363.4, XP_313364.5	XP_017792760.1, XP_017797931.1
OG0006745	XP_312520.4	XP_017796617.1
OG0006746	XP_320491.4	XP_017796527.1
OG0006747	XP_307904.5	XP_017792929.1, XP_017792930.1
OG0006748	XP_560488.2, XP_563132.3	XP_017799414.1
OG0006749	XP_317813.4	XP_017799219.1
OG0006750	XP_561078.5, XP_312885.5	XP_017794897.1
OG0006751	XP_003435755.1, XP_322019.5	XP_017788953.1
OG0006752	XP_309890.4, XP_307079.4, XP_309887.4	XP_017795031.1
OG0006753	XP_001230813.2	XP_017794619.1
OG0006754	XP_312563.4	XP_017794753.1
OG0006759	XP_555903.4	XP_017788166.1
OG0006798	XP_309749.4	XP_017787544.1
OG0006799	XP_310207.3	XP_017797501.1
OG0006800	XP_319038.4	XP_017788118.1
OG0006801	XP_559226.2	XP_017798169.1
OG0006802	XP_318388.2	XP_017799267.1
OG0006803	XP_316594.2	XP_017787858.1
OG0006804	XP_550819.1	XP_017793994.1
OG0006805	XP_321584.5	XP_017788848.1
OG0006806	XP_310431.5	XP_017789913.1
OG0006807	XP_319443.3	XP_017797742.1
OG0006808	XP_317632.3	XP_017798150.1
OG0006809	XP_309508.3	XP_017794703.1
OG0006810	XP_312426.2	XP_017795587.1
OG0006811	XP_318643.3	XP_017793173.1
OG0006812	XP_312889.2	XP_017793094.1
OG0006813	XP_001687809.1, XP_309831.4	XP_017797766.1
OG0006814	XP_321389.2	XP_017788601.1
OG0006815	XP_319471.3	XP_017788722.1
OG0006816	XP_317417.3	XP_017797551.1
OG0006818	XP_315392.3	XP_017787819.1
OG0006819	XP_322023.2	XP_017796427.1
OG0006820	XP_318678.2	XP_017791240.1
OG0006821	XP_308804.2	XP_017795478.1
OG0006822	XP_320796.3	XP_017797067.1
OG0006823	XP_315881.3	XP_017797459.1
OG0006824	XP_312551.1	XP_017795312.1
OG0006825	XP_318676.3	XP_017798809.1
OG0006826	XP_321467.4	XP_017798406.1
OG0006827	XP_318687.4	XP_017793017.1
OG0006828	XP_311759.5	XP_017787724.1
OG0006829	XP_314290.2	XP_017792025.1
OG0006830	XP_312922.4	XP_017798082.1
OG0006831	XP_308803.4	XP_017798768.1, XP_017798767.1
OG0006832	XP_309401.4	XP_017794459.1
OG0006833	XP_314297.3	XP_017798523.1
OG0006834	XP_001688182.1	XP_017794768.1
OG0006835	XP_320178.2	XP_017799588.1, XP_017799590.1
OG0006836	XP_314877.2	XP_017796229.1
OG0006838	XP_310515.2	XP_017790890.1
