Orthogroup	Anopheles_gambiae	Nomia_melanderi
OG0007348	XP_311513.4	XP_031829686.1
OG0007349	XP_309008.4	XP_031840666.1
OG0007350	XP_308630.4	XP_031826244.1
OG0007351	XP_316426.4	XP_031830274.1
OG0007352	XP_321673.5	XP_031828606.1
OG0007353	XP_317502.3	XP_031834740.1, XP_031834739.1
OG0007354	XP_562810.4	XP_031848478.1
OG0007355	XP_311085.5	XP_031826958.1
OG0007356	XP_001687890.1	XP_031829062.1
OG0007357	XP_001687931.1	XP_031840080.1
OG0007358	XP_313644.5	XP_031848160.1
OG0007359	XP_317557.4	XP_031833200.1
OG0007360	XP_317553.4	XP_031847974.1
OG0007361	XP_311185.5	XP_031848310.1
OG0007362	XP_312112.3	XP_031830862.1
OG0007363	XP_317740.4	XP_031832406.1
OG0007364	XP_320639.4	XP_031849226.1
OG0007365	XP_552360.2	XP_031830748.1
OG0007366	XP_309751.4	XP_031845884.1
OG0007367	XP_320105.3	XP_031850177.1
OG0007368	XP_001238361.2	XP_031831515.1
OG0007369	XP_320349.4	XP_031844687.1
OG0007370	XP_311284.5	XP_031842560.1
OG0007371	XP_320522.4	XP_031849290.1
OG0007372	XP_320300.4	XP_031845256.1
OG0007373	XP_566412.4	XP_031836569.1
OG0007374	XP_558026.3	XP_031840237.1
OG0007375	XP_312206.5	XP_031849354.1
OG0007376	XP_321718.3	XP_031836019.1
OG0007377	XP_003437001.1, XP_310633.5	XP_031848635.1
OG0007378	XP_314320.4	XP_031843762.1
OG0007379	XP_316447.3	XP_031841763.1
OG0007380	XP_311163.5	XP_031832578.1
OG0007381	XP_311609.4	XP_031845811.1
OG0007382	XP_318870.3	XP_031848680.1
OG0007383	XP_317746.4	XP_031841435.1
OG0007384	XP_319752.4	XP_031847635.1
OG0007385	XP_552396.1	XP_031837286.1
OG0007386	XP_316491.2	XP_031846134.1
OG0007387	XP_310418.5	XP_031833803.1
OG0007388	XP_321585.4	XP_031829020.1
OG0007389	XP_001688867.1, XP_003436906.1	XP_031839869.1
OG0007390	XP_314493.3	XP_031849850.1
OG0007391	XP_317783.4	XP_031845540.1
OG0007392	XP_309081.4	XP_031847657.1
OG0007393	XP_001689060.1	XP_031845566.1
OG0007394	XP_003436780.1	XP_031838802.1
OG0007395	XP_001687810.1	XP_031832747.1
OG0007396	XP_321597.4	XP_031837009.1
OG0007397	XP_317778.3	XP_031828803.1
OG0007398	XP_308870.4	XP_031830939.1
OG0007399	XP_552742.3	XP_031825535.1
OG0007400	XP_321572.5	XP_031842750.1
OG0007401	XP_553263.2	XP_031825378.1
OG0007402	XP_312259.5	XP_031832937.1
OG0007403	XP_318333.5	XP_031825633.1
OG0007404	XP_001689334.2	XP_031833726.1
OG0007405	XP_321855.5	XP_031848273.1
OG0007407	XP_316844.5	XP_031844709.1
OG0007409	XP_313261.4	XP_031845180.1
OG0007410	XP_550898.4	XP_031839432.1
OG0007411	XP_313793.5	XP_031847420.1
OG0007412	XP_309793.4	XP_031850153.1
OG0007413	XP_311538.4	XP_031850005.1
OG0007414	XP_311571.4	XP_031849456.1
OG0007415	XP_563902.4	XP_031849137.1
OG0007417	XP_313266.5	XP_031837484.1
OG0007419	XP_308125.5	XP_031847032.1
OG0007420	XP_001688418.2	XP_031831957.1
OG0007421	XP_319829.4	XP_031838059.1
OG0007422	XP_318670.4	XP_031838360.1
OG0007423	XP_309552.4	XP_031837126.1
OG0007424	XP_321772.5	XP_031837086.1
OG0007425	XP_001688472.1	XP_031847650.1
OG0007426	XP_001688844.1	XP_031843789.1
OG0007428	XP_001688138.1	XP_031839431.1
OG0007429	XP_308835.4	XP_031827340.1
OG0007430	XP_310978.5	XP_031845866.1
OG0007431	XP_317418.4	XP_031836752.1
OG0007432	XP_311142.5	XP_031838831.1
OG0007433	XP_318044.4	XP_031829153.1
OG0007434	XP_315661.2	XP_031846786.1
OG0007436	XP_307783.5	XP_031849898.1
OG0007437	XP_309970.4	XP_031835369.1
OG0007439	XP_312414.5	XP_031829274.1
OG0007440	XP_315098.3	XP_031828012.1
OG0007441	XP_310389.7, XP_003436630.1	XP_031831332.1
OG0007442	XP_310244.7	XP_031846484.1
OG0007443	XP_317866.4	XP_031841115.1
OG0007444	XP_314868.3	XP_031845368.1
OG0007445	XP_313408.5	XP_031833458.1
OG0007446	XP_319335.3	XP_031847255.1
OG0007447	XP_314165.4	XP_031832376.1
OG0007448	XP_315818.5	XP_031842160.1
OG0007449	XP_314175.4	XP_031830214.1
OG0007450	XP_308929.4	XP_031826238.1
OG0007451	XP_308243.4	XP_031826516.1
OG0007452	XP_001688945.1	XP_031843305.1
OG0007453	XP_309985.4	XP_031842274.1
OG0007454	XP_315840.4, XP_001688734.1	XP_031826133.1
OG0007455	XP_314428.4	XP_031826534.1
OG0007457	XP_315926.2	XP_031844563.1
OG0007458	XP_558129.3	XP_031838317.1
OG0007459	XP_319368.3	XP_031850356.1
OG0007460	XP_001689255.1	XP_031825909.1
OG0007461	XP_307970.5	XP_031841749.1
OG0007462	XP_321187.4	XP_031830498.1
OG0007463	XP_321740.5	XP_031837453.1
OG0007464	XP_310955.4	XP_031844146.1
OG0007465	XP_314166.4	XP_031832377.1
OG0007466	XP_309486.3	XP_031837109.1
OG0007467	XP_313084.3	XP_031840826.1
OG0007468	XP_308102.4	XP_031828729.1
OG0007469	XP_314926.4	XP_031848209.1
OG0007470	XP_319694.4	XP_031839517.1
OG0007472	XP_320298.4	XP_031827149.1
OG0007473	XP_001688383.1	XP_031841055.1
OG0007474	XP_311433.4	XP_031834646.1
OG0007475	XP_312845.5	XP_031846144.1
OG0007477	XP_320206.4	XP_031836015.1
OG0007478	XP_321500.2	XP_031834605.1
OG0007479	XP_318007.3	XP_031848450.1
OG0007480	XP_314506.4	XP_031838755.1
OG0007482	XP_003436180.1, XP_312308.5	XP_031836583.1
OG0007484	XP_314141.4, XP_314142.4	XP_031849286.1
OG0007485	XP_313567.4	XP_031843661.1, XP_031843662.1
OG0007486	XP_315016.4	XP_031825680.1
OG0007487	XP_320314.4	XP_031843300.1
OG0007488	XP_321609.4	XP_031827313.1, XP_031827312.1
OG0007489	XP_308753.2	XP_031825682.1
OG0007490	XP_314048.4	XP_031832823.1
OG0007491	XP_315791.3	XP_031849241.1
OG0007492	XP_001237131.1	XP_031826051.1
OG0007494	XP_315244.4	XP_031825513.1
OG0007495	XP_307420.3	XP_031841132.1
OG0007496	XP_312467.1	XP_031833704.1
OG0007497	XP_001689307.1	XP_031830406.1, XP_031830407.1
OG0007498	XP_320764.4	XP_031832212.1
OG0007499	XP_317029.4	XP_031841974.1
OG0007500	XP_314560.4	XP_031836873.1
OG0007501	XP_563881.1	XP_031837528.1
OG0007502	XP_319820.4	XP_031847992.1
OG0007504	XP_308452.4	XP_031840405.1
OG0007505	XP_553061.3	XP_031845321.1
OG0007506	XP_309935.4	XP_031831335.1
OG0007507	XP_307796.5	XP_031838334.1
OG0007508	XP_319935.4	XP_031844677.1
OG0007509	XP_559081.3	XP_031841458.1, XP_031841459.1
OG0007512	XP_314912.4	XP_031835936.1
OG0007513	XP_309635.4	XP_031840124.1
OG0007514	XP_552911.3	XP_031831058.1
OG0007515	XP_310403.7	XP_031842917.1
OG0007516	XP_003436182.1	XP_031845604.1
OG0007517	XP_001688802.1, XP_001688043.1, XP_321816.3	XP_031833037.1
OG0007518	XP_320878.2	XP_031846435.1
OG0007519	XP_003436742.1	XP_031839651.1
OG0007521	XP_003435917.1, XP_001689326.2	XP_031836470.1, XP_031836469.1
OG0007522	XP_003436729.1	XP_031833455.1
OG0007524	XP_315857.4, XP_001688737.1	XP_031838173.1
OG0007525	XP_308367.4	XP_031835218.1
OG0007526	XP_308265.4	XP_031846816.1
OG0007527	XP_308147.4	XP_031842171.1
OG0007528	XP_318086.4	XP_031846967.1
OG0007529	XP_308652.4	XP_031834471.1
OG0007530	XP_308995.3	XP_031826923.1
OG0007531	XP_316428.3	XP_031849430.1
OG0007532	XP_319238.4	XP_031828063.1
OG0007533	XP_319228.4	XP_031839856.1
OG0007534	XP_553857.3	XP_031845011.1
OG0007535	XP_555111.3	XP_031839209.1
OG0007539	XP_321318.5	XP_031841745.1
OG0007540	XP_310393.6	XP_031847800.1
OG0007541	XP_307208.3	XP_031849013.1
OG0007542	XP_311844.5	XP_031845750.1, XP_031845749.1
OG0007543	XP_003436414.1	XP_031833727.1
OG0007544	XP_312829.4, XP_003436404.1	XP_031834539.1
OG0007545	XP_001688388.1, XP_001688387.1	XP_031844814.1
OG0007546	XP_001237458.2	XP_031829202.1
OG0007548	XP_320926.4	XP_031828607.1
OG0007550	XP_551275.4	XP_031838816.1
OG0007551	XP_314549.4, XP_001688577.1	XP_031839596.1
OG0007552	XP_003436164.1, XP_312357.5	XP_031845669.1
OG0007553	XP_003436223.1, XP_312200.3	XP_031828863.1
OG0007554	XP_552560.2	XP_031838723.1
OG0007555	XP_311688.5	XP_031833614.1
OG0007556	XP_311265.3	XP_031837686.1
OG0007557	XP_307040.3, XP_313561.5	XP_031845656.1
OG0007558	XP_312274.4	XP_031845679.1
OG0007559	XP_321457.5, XP_003435892.1	XP_031841133.1
OG0007560	XP_001237833.2, XP_316565.4	XP_031836285.1
OG0007561	XP_321622.4, XP_003435854.1	XP_031830925.1, XP_031830929.1, XP_031830927.1, XP_031830926.1, XP_031830928.1, XP_031830930.1
OG0007563	XP_003437139.1	XP_031850018.1
OG0007604	XP_312809.4	XP_031842769.1
OG0007606	XP_316873.4	XP_031841306.1
OG0007607	XP_317155.2	XP_031839268.1
OG0007608	XP_308805.4	XP_031834585.1
OG0007609	XP_550679.3	XP_031841065.1
OG0007611	XP_308947.3	XP_031836286.1
OG0007613	XP_562042.3	XP_031831499.1
OG0007615	XP_001238160.2	XP_031835964.1
OG0007616	XP_560209.2	XP_031841000.1
OG0007617	XP_001687878.1, XP_564616.1, XP_001687879.1	XP_031830354.1
OG0007618	XP_311506.3	XP_031830824.1
OG0007619	XP_314769.4	XP_031833402.1
OG0007620	XP_314354.2	XP_031825953.1
OG0007621	XP_003436605.1	XP_031832199.1
OG0007622	XP_309402.3	XP_031834841.1
OG0007623	XP_319547.5	XP_031835874.1
OG0007624	XP_552548.2	XP_031837184.1
OG0007625	XP_308840.4	XP_031835368.1
OG0007626	XP_552637.2, XP_320873.3	XP_031830384.1
OG0007628	XP_318593.4	XP_031825316.1
OG0007629	XP_317284.4	XP_031831789.1
OG0007630	XP_311070.5	XP_031838298.1
OG0007632	XP_562955.4	XP_031847851.1
OG0007634	XP_315214.5	XP_031845287.1
OG0007635	XP_313296.4	XP_031843170.1
OG0007636	XP_318083.4	XP_031828923.1
OG0007637	XP_001230897.1	XP_031830966.1
OG0007638	XP_001688148.1, XP_308991.3	XP_031827867.1
OG0007639	XP_312836.5	XP_031842611.1
OG0007640	XP_307958.5	XP_031830700.1
OG0007641	XP_316250.3	XP_031827971.1
OG0007642	XP_001230977.2	XP_031828277.1
OG0007643	XP_311315.5	XP_031826790.1
OG0007647	XP_308332.3	XP_031840916.1
OG0007648	XP_318469.4	XP_031849139.1
OG0007649	XP_565003.2	XP_031836580.1
OG0007651	XP_309348.4	XP_031831738.1
OG0007652	XP_557157.3	XP_031843306.1
OG0007653	XP_312810.2	XP_031835438.1
OG0007654	XP_314182.3	XP_031841085.1
OG0007655	XP_307731.2	XP_031829369.1
OG0007656	XP_320618.4	XP_031829864.1
OG0007657	XP_318066.4	XP_031844597.1
OG0007659	XP_003436974.1	XP_031834393.1
OG0007660	XP_001237267.2	XP_031845182.1
OG0007661	XP_316035.4	XP_031841169.1
OG0007663	XP_313925.3	XP_031847830.1
OG0007664	XP_308749.4	XP_031845872.1
OG0007665	XP_003436722.1	XP_031847315.1
OG0007666	XP_319903.4	XP_031833217.1
OG0007667	XP_308015.5	XP_031837795.1
OG0007668	XP_310992.5	XP_031846096.1
OG0007669	XP_321748.3	XP_031830463.1
OG0007670	XP_316114.4	XP_031846296.1
OG0007671	XP_319105.2	XP_031834577.1
OG0007672	XP_312448.1	XP_031830107.1
OG0007673	XP_314738.3	XP_031843908.1
OG0007674	XP_311839.4	XP_031834204.1
OG0007676	XP_318571.3	XP_031840674.1
OG0007677	XP_314298.3	XP_031835806.1
OG0007678	XP_320292.3	XP_031838950.1
OG0007680	XP_313717.5	XP_031845138.1
OG0007681	XP_309322.3	XP_031836801.1
OG0007682	XP_320513.1	XP_031834600.1
OG0007683	XP_317020.4	XP_031831579.1
OG0007685	XP_321229.5	XP_031843590.1
OG0007686	XP_001689037.1	XP_031839809.1
OG0007687	XP_003435988.1	XP_031840639.1
OG0007688	XP_316953.2	XP_031830698.1
OG0007689	XP_316127.4	XP_031837449.1
OG0007690	XP_316025.4	XP_031826400.1
OG0007692	XP_309796.2	XP_031838700.1
OG0007694	XP_313855.3	XP_031846092.1
OG0007696	XP_003436006.1	XP_031830469.1
OG0007699	XP_313455.4	XP_031844032.1
OG0007702	XP_001689396.1	XP_031834454.1
OG0007703	XP_311693.4	XP_031843674.1
OG0007706	XP_312261.5	XP_031842174.1
OG0007708	XP_312205.5	XP_031839996.1
OG0007709	XP_003436694.1	XP_031848896.1
OG0007711	XP_320204.4	XP_031836388.1
OG0007713	XP_310605.5	XP_031847358.1
OG0007715	XP_001237714.2	XP_031848990.1
OG0007719	XP_313015.4	XP_031836495.1
OG0007720	XP_313975.4	XP_031832420.1
OG0007721	XP_311547.4	XP_031840725.1
OG0007723	XP_320807.4	XP_031834817.1
OG0007731	XP_320939.3	XP_031846139.1
OG0007732	XP_001688876.1	XP_031840226.1
OG0007733	XP_566358.3	XP_031837048.1
OG0007734	XP_310423.3	XP_031840498.1
OG0007735	XP_318380.5	XP_031830115.1
OG0007736	XP_310480.2	XP_031839455.1
OG0007737	XP_317106.5	XP_031831512.1
OG0007738	XP_313685.5	XP_031847919.1
OG0007739	XP_312931.5	XP_031825595.1
OG0007740	XP_310516.5	XP_031844365.1
OG0007741	XP_320627.3	XP_031830273.1
OG0007742	XP_316064.3	XP_031826602.1
OG0007744	XP_310881.4	XP_031846228.1
OG0007749	XP_001688476.1, XP_313927.4	XP_031843749.1
OG0007750	XP_311054.5	XP_031828725.1
OG0007751	XP_001237167.2	XP_031844124.1
OG0007752	XP_316117.3	XP_031835630.1
OG0007754	XP_308478.4	XP_031826373.1
OG0007755	XP_310184.4	XP_031829370.1
OG0007756	XP_309540.2	XP_031831360.1
OG0007758	XP_308267.3	XP_031841644.1
OG0007759	XP_003436457.1	XP_031843406.1
OG0007760	XP_001689328.2	XP_031843601.1
OG0007763	XP_315797.4	XP_031849031.1
OG0007764	XP_314544.3	XP_031830670.1
OG0007769	XP_312258.3	XP_031832973.1
OG0007770	XP_316510.4	XP_031835034.1
OG0007772	XP_308987.3	XP_031840435.1
OG0007773	XP_318561.3	XP_031833063.1
OG0007774	XP_320375.4	XP_031834424.1
OG0007776	XP_003436964.1	XP_031841120.1
OG0007777	XP_312934.4	XP_031828293.1
OG0007778	XP_319474.3	XP_031840656.1
OG0007780	XP_317484.4	XP_031827706.1
OG0007781	XP_311896.5	XP_031831055.1
OG0007782	XP_001237525.1	XP_031825309.1
OG0007784	XP_310397.7	XP_031836406.1
OG0007787	XP_308548.4	XP_031831761.1
OG0007788	XP_314743.3	XP_031831104.1
OG0007790	XP_316289.4	XP_031834139.1
OG0007791	XP_310809.3	XP_031845563.1
OG0007792	XP_001238306.1	XP_031847405.1
OG0007795	XP_312092.5	XP_031837552.1
OG0007796	XP_321857.5	XP_031827497.1
OG0007798	XP_310734.4	XP_031847327.1
OG0007799	XP_315537.4	XP_031832664.1
OG0007801	XP_314505.3	XP_031834726.1
OG0007802	XP_308638.4	XP_031844159.1
OG0007804	XP_317008.4	XP_031839727.1
OG0007806	XP_558051.3	XP_031832028.1, XP_031832031.1
OG0007808	XP_310614.4	XP_031834033.1
OG0007809	XP_316080.4	XP_031829768.1
OG0007811	XP_312408.3	XP_031832241.1
OG0007812	XP_308274.3	XP_031828336.1
OG0007813	XP_313838.4	XP_031848244.1
OG0007814	XP_315795.4	XP_031833047.1
OG0007815	XP_315882.4	XP_031847877.1
OG0007816	XP_319001.2	XP_031847603.1
OG0007817	XP_312103.4	XP_031830062.1
OG0007818	XP_318608.3	XP_031836525.1
OG0007819	XP_313356.4	XP_031834721.1
OG0007820	XP_311114.4	XP_031850512.1
OG0007821	XP_313678.4	XP_031846622.1
OG0007822	XP_320760.4	XP_031845745.1
OG0007823	XP_320586.4	XP_031843534.1
OG0007824	XP_320326.4, XP_001689252.1	XP_031827854.1
OG0007826	XP_553109.2	XP_031841550.1
OG0007827	XP_001689210.1	XP_031849069.1
OG0007828	XP_314946.3	XP_031831334.1
OG0007829	XP_320311.3	XP_031827293.1
OG0007830	XP_316890.5	XP_031828502.1
OG0007831	XP_003435994.1, XP_321047.2	XP_031831776.1
OG0007832	XP_321676.3	XP_031839069.1
OG0007834	XP_001688564.1	XP_031827879.1
OG0007835	XP_317059.4	XP_031827264.1
OG0007836	XP_315412.4	XP_031834384.1
OG0007837	XP_312183.4	XP_031841612.1
OG0007838	XP_554885.2	XP_031849275.1
OG0007839	XP_307885.2	XP_031838828.1
OG0007840	XP_562137.4	XP_031846637.1
OG0007841	XP_001688720.1	XP_031846177.1
OG0007842	XP_307960.1	XP_031831069.1, XP_031831071.1, XP_031831070.1
OG0007843	XP_316265.4	XP_031839425.1, XP_031839426.1
OG0007844	XP_318638.4	XP_031844095.1
OG0007845	XP_553481.1	XP_031829345.1
OG0007847	XP_003436926.1	XP_031835441.1
OG0007848	XP_003436564.1	XP_031828033.1
OG0007849	XP_314771.2	XP_031848412.1
OG0007850	XP_308816.3	XP_031837871.1
OG0007851	XP_310461.5	XP_031832635.1
OG0007852	XP_309114.5	XP_031831888.1
OG0007853	XP_309132.5	XP_031827604.1
OG0007854	XP_001688771.1	XP_031831435.1
OG0007855	XP_316102.4	XP_031846164.1
OG0007856	XP_311233.5	XP_031839695.1
OG0007857	XP_315801.4	XP_031837752.1
OG0007858	XP_001688605.1, XP_001688604.1	XP_031825822.1
OG0007859	XP_314353.3	XP_031826413.1
OG0007860	XP_003436998.1	XP_031845883.1
OG0007861	XP_319049.3	XP_031839591.1
OG0007862	XP_319058.4	XP_031832611.1
OG0007863	XP_319333.4	XP_031830019.1
OG0007864	XP_318929.4	XP_031839714.1
OG0007865	XP_318874.4	XP_031830525.1
OG0007866	XP_317135.4	XP_031827820.1
OG0007867	XP_001689169.1	XP_031849894.1
OG0007868	XP_319795.4	XP_031849164.1
OG0007869	XP_320001.2	XP_031837618.1
OG0007871	XP_314808.3	XP_031830179.1
OG0007872	XP_001687784.1	XP_031832976.1
OG0007874	XP_319008.4	XP_031850295.1
OG0007875	XP_310199.4	XP_031838538.1
OG0007876	XP_310176.2	XP_031829318.1
OG0007877	XP_311472.4	XP_031838420.1
OG0007878	XP_563394.4	XP_031836151.1
OG0007879	XP_559587.6	XP_031829756.1
OG0007880	XP_563184.4	XP_031847726.1
OG0007882	XP_320802.4	XP_031831899.1
OG0007883	XP_309426.4	XP_031836956.1
OG0007884	XP_001688303.2	XP_031842113.1
OG0007885	XP_312510.5	XP_031841741.1
OG0007886	XP_003436140.1	XP_031841636.1
OG0007888	XP_001231065.2	XP_031841153.1
OG0007889	XP_312377.5	XP_031839006.1
OG0007891	XP_311503.4	XP_031841983.1
OG0007892	XP_312634.5	XP_031833382.1
OG0007893	XP_313106.2	XP_031829818.1
OG0007895	XP_309367.2	XP_031845438.1
OG0007896	XP_001237404.1	XP_031846179.1
OG0007897	XP_321788.3	XP_031825720.1
OG0007898	XP_003436206.1	XP_031843325.1
OG0007899	XP_001238270.2	XP_031837154.1
OG0007901	XP_309864.4	XP_031848247.1
OG0007902	XP_311695.4	XP_031833706.1
OG0007903	XP_318377.4	XP_031825288.1
OG0007904	XP_311263.5	XP_031832785.1
OG0007905	XP_313842.5	XP_031827082.1
OG0007906	XP_317288.4	XP_031850173.1
OG0007907	XP_317365.5	XP_031826161.1
OG0007908	XP_321278.5	XP_031838871.1, XP_031838870.1
OG0007910	XP_564295.3	XP_031844896.1
OG0007957	XP_320713.3	XP_031826708.1
OG0007960	XP_319139.2	XP_031844186.1
OG0007965	XP_316706.4	XP_031825645.1
OG0007970	XP_321953.1	XP_031834816.1
OG0007972	XP_308437.4	XP_031833071.1
OG0007974	XP_315672.4	XP_031828140.1
OG0007975	XP_309547.4	XP_031837209.1
OG0007976	XP_319744.4	XP_031836002.1
OG0007977	XP_319057.4	XP_031825888.1
OG0007978	XP_001238453.1, XP_321237.4	XP_031841079.1
OG0007983	XP_312811.5	XP_031844834.1
OG0007990	XP_314145.4	XP_031840884.1
OG0007991	XP_317625.3	XP_031829293.1
OG0007992	XP_001688348.2	XP_031845152.1
OG0007994	XP_311511.4	XP_031835269.1
OG0007999	XP_558582.3, XP_314085.4	XP_031840594.1
OG0008000	XP_001230737.2	XP_031840062.1
OG0008001	XP_001238809.3	XP_031835556.1
OG0008003	XP_316826.4	XP_031849369.1
OG0008004	XP_003436711.1	XP_031834068.1
OG0008008	XP_316030.4	XP_031832722.1
OG0008009	XP_001689189.1	XP_031850082.1
OG0008012	XP_310617.4	XP_031842814.1
OG0008013	XP_315326.4	XP_031832431.1
OG0008016	XP_314931.4	XP_031837047.1
OG0008018	XP_321678.5	XP_031830125.1
OG0008019	XP_321833.4	XP_031825661.1
OG0008024	XP_314916.4	XP_031837864.1
OG0008027	XP_003435919.1, XP_003435920.1, XP_003435921.1	XP_031825553.1
OG0008031	XP_001688562.1, XP_314345.2, XP_314346.4	XP_031826695.1
OG0008035	XP_308433.4	XP_031849864.1
OG0008036	XP_316529.4	XP_031844131.1, XP_031844133.1
OG0008044	XP_003436100.1	XP_031827061.1
OG0008047	XP_308747.4	XP_031848451.1
OG0008053	XP_321981.3	XP_031834319.1
OG0008059	XP_001238150.1	XP_031833268.1
OG0008063	XP_552840.3	XP_031828552.1
OG0008065	XP_316809.4	XP_031843503.1
OG0008066	XP_553911.2	XP_031832385.1
OG0008067	XP_001230942.3	XP_031825765.1
OG0008068	XP_559110.3	XP_031843086.1
OG0008070	XP_560272.2	XP_031826982.1
OG0008074	XP_316720.4	XP_031833167.1
OG0008076	XP_312999.4	XP_031847374.1
OG0008077	XP_318519.4	XP_031845729.1
OG0008078	XP_312951.5	XP_031836153.1
OG0008080	XP_312422.2	XP_031825704.1
OG0008081	XP_320212.4	XP_031827520.1
OG0008084	XP_307714.1, XP_313933.4, XP_313934.3	XP_031838981.1
OG0008085	XP_001688299.2	XP_031838520.1
OG0008086	XP_319734.4	XP_031829885.1
OG0008089	XP_001688201.2	XP_031825749.1
OG0008090	XP_311754.3	XP_031847364.1
OG0008091	XP_003436389.1	XP_031825644.1, XP_031825643.1
OG0008092	XP_003436508.1	XP_031843098.1
OG0008094	XP_311059.4	XP_031848873.1
OG0008095	XP_316074.4	XP_031837938.1, XP_031837939.1
OG0008096	XP_311987.3	XP_031846943.1
OG0008097	XP_322069.5, XP_322047.5	XP_031839763.1
OG0008100	XP_001687771.2	XP_031835976.1
OG0008101	XP_557978.3	XP_031845088.1
OG0008102	XP_309159.3	XP_031841659.1
OG0008104	XP_316579.3, XP_001688894.1	XP_031838655.1
OG0008105	XP_313708.3	XP_031840209.1
OG0008107	XP_307884.3	XP_031848855.1, XP_031846552.1, XP_031846553.1
OG0008108	XP_003436839.1, XP_001237550.1	XP_031834210.1
OG0008109	XP_309062.5	XP_031842591.1
OG0008110	XP_003437023.1	XP_031850072.1
OG0008111	XP_310634.5	XP_031835513.1
OG0008113	XP_315389.3	XP_031846842.1
OG0008115	XP_565438.2	XP_031845612.1
OG0008116	XP_001688879.1	XP_031841336.1
OG0008118	XP_314358.4	XP_031847787.1
OG0008119	XP_559389.3	XP_031834362.1
OG0008120	XP_317993.4	XP_031836967.1
OG0008121	XP_001230905.1	XP_031830065.1
OG0008122	XP_317727.3	XP_031825913.1
OG0008125	XP_319089.4	XP_031832305.1
OG0008126	XP_319420.1	XP_031850006.1
OG0008129	XP_312389.4	XP_031836229.1
OG0008130	XP_318104.4	XP_031829188.1
OG0008131	XP_309468.2	XP_031832992.1
OG0008132	XP_320519.4	XP_031828833.1
OG0008133	XP_309925.4	XP_031842074.1
OG0008134	XP_320967.4	XP_031841171.1
OG0008136	XP_309820.4	XP_031848305.1, XP_031848306.1
OG0008138	XP_312587.5	XP_031849127.1
OG0008140	XP_001237043.1	XP_031831773.1, XP_031831771.1
OG0008141	XP_003437087.1	XP_031834364.1
OG0008142	XP_565383.2	XP_031840805.1, XP_031840806.1
OG0008201	XP_001238081.2	XP_031843258.1
OG0008205	XP_001688079.1	XP_031831524.1
OG0008212	XP_308811.4	XP_031835821.1
OG0008213	XP_321730.5	XP_031835070.1
OG0008220	XP_313286.3	XP_031846031.1
OG0008222	XP_565605.4	XP_031847211.1
OG0008225	XP_003436908.1	XP_031845815.1
OG0008230	XP_308862.3	XP_031831510.1
OG0008231	XP_003436923.1	XP_031837918.1
OG0008247	XP_312135.5	XP_031847367.1
OG0008248	XP_320941.5	XP_031836958.1
OG0008252	XP_320651.4	XP_031849669.1
OG0008253	XP_309860.4	XP_031837917.1
OG0008254	XP_319337.3	XP_031829264.1
OG0008260	XP_556988.3	XP_031848584.1
OG0008264	XP_307827.4	XP_031838367.1
OG0008268	XP_309111.3	XP_031827988.1
OG0008271	XP_555854.2	XP_031835631.1
OG0008274	XP_312509.4	XP_031845620.1
OG0008277	XP_318060.3	XP_031843132.1, XP_031843131.1
OG0008279	XP_318986.3	XP_031849426.1
OG0008281	XP_556739.3	XP_031846216.1
OG0008286	XP_317846.4	XP_031841665.1
OG0008289	XP_313313.2	XP_031843137.1
OG0008290	XP_003436624.1	XP_031846290.1
OG0008291	XP_311743.5	XP_031836295.1
OG0008292	XP_003437034.1	XP_031836344.1
OG0008294	XP_315566.3	XP_031847139.1
OG0008297	XP_319205.3	XP_031829629.1
OG0008299	XP_001689224.1	XP_031827599.1
OG0008300	XP_317084.4	XP_031836004.1
OG0008302	XP_309481.4	XP_031842080.1
