Orthogroup	Anopheles_gambiae	Bombyx_mori
OG0006665	XP_311375.4	XP_004931727.1
OG0006666	XP_318055.4	XP_021203912.2
OG0006667	XP_555063.3	XP_012551608.1
OG0006668	XP_311149.3	XP_004927911.1
OG0006669	XP_311601.4	XP_012547267.2, XP_012547270.2
OG0006670	XP_563913.5	XP_021201893.2, XP_021201899.2
OG0006671	XP_310883.5, XP_003436947.1	XP_004926028.2
OG0006672	XP_310328.7	XP_021205530.1, XP_021205528.2, XP_004928916.1
OG0006673	XP_312976.5	XP_004930712.1
OG0006674	XP_312851.3	XP_004932740.1
OG0006675	XP_308798.4	XP_004925752.1
OG0006676	XP_315867.3	XP_004927291.1
OG0006677	XP_310357.3	XP_037871991.1, XP_021202629.1
OG0006679	XP_001237215.2	XP_004931766.1
OG0006680	XP_320281.4	XP_037868051.1
OG0006681	XP_311957.5	NP_001036937.1
OG0006683	XP_313566.5	XP_004928839.1, XP_004928838.1
OG0006684	XP_001687868.1, XP_308219.4	XP_004933525.1
OG0006685	XP_320843.4	XP_004928864.1
OG0006687	XP_309994.3	NP_001040271.1
OG0006689	XP_309563.4	XP_037869907.1
OG0006690	XP_318619.4	XP_004929149.1
OG0006692	XP_320319.4	XP_004926977.1
OG0006693	XP_320012.4	XP_037866673.1
OG0006695	XP_321270.5	NP_001139536.1
OG0006696	XP_308777.4	XP_021203907.1
OG0006698	XP_551101.3	XP_004926847.2
OG0006700	XP_319886.4	XP_004926545.1
OG0006702	XP_309521.4	XP_004933152.1
OG0006704	XP_320139.3	XP_021207199.1, XP_021207200.1
OG0006706	XP_555988.2	XP_004933347.1
OG0006707	XP_306780.4, XP_319297.4	XP_004930102.1
OG0006708	XP_311171.2	XP_004928707.1
OG0006709	XP_319247.1	XP_004932925.1
OG0006710	XP_320934.4	XP_004931799.1
OG0006711	XP_313623.5	XP_004923358.1
OG0006714	XP_313663.5	XP_012550980.2, XP_004932222.2, XP_021207574.2
OG0006715	XP_308222.4	XP_004933443.1, XP_012552006.1, XP_004933444.1
OG0006719	XP_308677.4	NP_001165928.1
OG0006720	XP_308982.4	XP_037871790.1, XP_004927423.2
OG0006721	XP_308575.4	XP_037869121.1
OG0006722	XP_316315.4	XP_004930214.1
OG0006723	XP_314091.4	XP_004932447.2
OG0006724	XP_001687969.2	XP_004933136.1
OG0006726	XP_319094.3	XP_004929204.1
OG0006727	XP_001238148.2	XP_021209000.2, XP_037871789.1
OG0006728	XP_003437053.1, XP_311188.5	XP_037876895.1, XP_037876727.1
OG0006729	XP_314789.4	XP_004933423.1
OG0006730	XP_001237598.1	XP_021206440.1, XP_021207067.1
OG0006731	XP_317335.2	XP_004931749.1
OG0006732	XP_319743.3	XP_037877448.1, XP_012544836.1, NP_001124360.1
OG0006733	XP_553768.3	XP_037866425.1, XP_037866426.1
OG0006734	XP_310126.4	XP_021208199.1
OG0006735	XP_316836.5	XP_012550901.1
OG0006736	XP_318816.4	XP_037866642.1
OG0006737	XP_553517.2, XP_001689144.1	XP_012548334.1
OG0006739	XP_001689012.1	XP_037869177.1, XP_012549489.1
OG0006740	XP_309313.4	XP_037866539.1
OG0006741	XP_003437006.1, XP_310609.4, XP_003437007.1	XP_004933060.2
OG0006745	XP_312520.4	XP_004931358.1
OG0006746	XP_320491.4	XP_021204858.1
OG0006749	XP_317813.4	XP_037875888.1
OG0006750	XP_561078.5, XP_312885.5	XP_037876839.1
OG0006751	XP_003435755.1, XP_322019.5	XP_037866684.1
OG0006752	XP_309890.4, XP_307079.4, XP_309887.4	XP_037875485.1
OG0006754	XP_312563.4	XP_004933009.1
OG0006756	XP_559166.1, XP_311381.4, XP_311380.4, XP_307636.4, XP_311408.4, XP_001688265.1, XP_001238092.2, XP_001230511.2, XP_001687805.1, XP_001230278.2, XP_001230715.1, XP_001230717.2, XP_001230550.2, XP_001230718.2, XP_307308.4, XP_001230277.2, XP_001230557.2, XP_001237581.1, XP_307656.4, XP_001237580.2	XP_021204153.2
OG0006798	XP_309749.4	NP_001040234.1
OG0006799	XP_310207.3	NP_001040398.1
OG0006800	XP_319038.4	NP_001037249.1
OG0006801	XP_559226.2	XP_004922586.1
OG0006802	XP_318388.2	NP_001077096.1
OG0006803	XP_316594.2	XP_012549002.1
OG0006804	XP_550819.1	NP_001040344.1
OG0006805	XP_321584.5	NP_001037646.1
OG0006806	XP_310431.5	XP_004921720.1
OG0006807	XP_319443.3	NP_001037227.1
OG0006808	XP_317632.3	XP_004929409.1
OG0006809	XP_309508.3	XP_021209025.1
OG0006810	XP_312426.2	XP_004925472.2
OG0006811	XP_318643.3	XP_004927481.1
OG0006812	XP_312889.2	XP_004923294.1
OG0006813	XP_001687809.1, XP_309831.4	XP_004932586.1
OG0006814	XP_321389.2	XP_004925710.1
OG0006815	XP_319471.3	NP_001266320.1
OG0006816	XP_317417.3	XP_012543998.1
OG0006818	XP_315392.3	XP_004924732.1
OG0006819	XP_322023.2	XP_004931275.2
OG0006820	XP_318678.2	XP_004927970.1
OG0006821	XP_308804.2	XP_004932940.1
OG0006822	XP_320796.3	XP_004930114.1
OG0006823	XP_315881.3	XP_004925056.1
OG0006824	XP_312551.1	NP_001040451.1
OG0006825	XP_318676.3	NP_001040326.1
OG0006826	XP_321467.4	NP_001119730.1
OG0006827	XP_318687.4	XP_004930356.1
OG0006828	XP_311759.5	NP_001129359.1
OG0006829	XP_314290.2	NP_001108475.1
OG0006830	XP_312922.4	XP_037870553.1
OG0006831	XP_308803.4	NP_001296532.1
OG0006832	XP_309401.4	XP_004923158.1
OG0006833	XP_314297.3	XP_004928720.1
OG0006834	XP_001688182.1	XP_037871017.1
OG0006835	XP_320178.2	XP_004929027.1
OG0006836	XP_314877.2	XP_037870372.1
OG0006838	XP_310515.2	XP_004921586.2
OG0006839	XP_308297.3	XP_004924193.1
OG0006841	XP_312567.3	XP_004924804.2
OG0006842	XP_308019.4	XP_004933146.1
OG0006843	XP_320254.2	XP_004927918.1
OG0006844	XP_318245.2	NP_001040388.1
OG0006845	XP_308936.4	XP_037874834.1
OG0006847	XP_315096.4	NP_001093092.1
OG0006848	XP_310655.5	NP_001093081.1, XP_037873764.1
OG0006849	XP_001238318.2	XP_004923949.1
OG0006850	XP_309484.3	NP_001040458.1
OG0006851	XP_321485.5	XP_012543791.1
OG0006852	XP_313763.2	XP_037866788.1
OG0006853	XP_315868.2	XP_004925077.1
OG0006854	XP_321477.2	NP_001091813.1
OG0006855	XP_317641.2	XP_012544339.1
OG0006856	XP_001688103.1	XP_004922939.1
OG0006857	XP_307966.3	XP_004931963.2
OG0006858	XP_316680.3	XP_004930138.1
OG0006859	XP_317733.3	NP_001040478.1
OG0006860	XP_311473.3	XP_004932562.1
OG0006861	XP_309959.3	XP_004924424.1
OG0006862	XP_309756.4	NP_001135959.1
OG0006863	XP_311496.3	XP_037875974.1
OG0006864	XP_308669.2	NP_001040479.1
OG0006865	XP_315787.4	NP_001162053.1
OG0006866	XP_003437090.1, XP_311283.5	NP_001040437.1
OG0006867	XP_316784.4	NP_001166738.1
OG0006868	XP_318884.4	XP_004928625.2
OG0006869	XP_001237757.1	XP_004921995.1
OG0006870	XP_309058.3	XP_004926155.1
OG0006871	XP_315939.2	XP_004925550.1
OG0006872	XP_319979.4	XP_004921538.3
OG0006874	XP_309148.5	XP_004931193.1
OG0006875	XP_556725.3	XP_004921607.1
OG0006876	XP_316317.4	XP_012548878.1, NP_001108474.1
OG0006877	XP_318880.4	XP_004925191.3
OG0006878	XP_312214.4	XP_004928134.1
OG0006879	XP_554756.3	XP_004927877.1
OG0006880	XP_003436524.1	NP_001139535.1, XP_012545246.1
OG0006882	XP_319892.4	NP_001040219.1
OG0006884	XP_319011.4	NP_001040474.1
OG0006885	XP_317849.4	XP_012552241.1
OG0006887	XP_314711.4	XP_004924995.1
OG0006888	XP_315900.2	NP_001040147.1
OG0006890	XP_319830.2	XP_004929268.1
OG0006891	XP_311467.3	XP_004925720.1
OG0006892	XP_308945.4	XP_004922258.1
OG0006893	XP_316859.4	NP_001036852.1, XP_021204931.1
OG0006894	XP_316297.4	XP_004932523.1
OG0006895	XP_310117.3	XP_037868453.1
OG0006896	XP_317628.1	NP_001040434.1
OG0006897	XP_312998.4	XP_004926125.1
OG0006898	XP_317654.4	XP_004925361.3
OG0006899	XP_320753.4	XP_004924524.1
OG0006900	XP_320085.4	NP_001040297.1
OG0006901	XP_319827.2	NP_001093268.1
OG0006902	XP_319816.4	XP_004929170.1
OG0006903	XP_312105.2	NP_001243954.1
OG0006904	XP_309936.2	XP_012551044.1
OG0006905	XP_561529.3, XP_313923.3	XP_012549003.2
OG0006906	XP_315631.3	NP_001093287.1
OG0006907	XP_320232.4	XP_004927852.1
OG0006908	XP_003436976.1, XP_001237305.3	NP_001166703.1
OG0006909	XP_308695.4	XP_004927589.1
OG0006910	XP_315220.5	XP_037868804.1
OG0006911	XP_320701.2	XP_004925481.1
OG0006912	XP_319828.3	XP_004929279.1
OG0006913	XP_312391.5	XP_037873553.1
OG0006914	XP_308657.2	XP_004933405.1
OG0006915	XP_001688892.1	NP_001239601.1, XP_037877252.1
OG0006916	XP_318835.4	XP_012550767.2
OG0006917	XP_311882.5	XP_004927604.1
OG0006918	XP_309056.3	XP_004925700.1
OG0006919	XP_317515.4	XP_012549793.1
OG0006920	XP_313789.5	XP_004932924.1
OG0006921	XP_311234.5	XP_004928876.1
OG0006922	XP_315043.4	XP_037869023.1
OG0006923	XP_321856.5	XP_037871815.1
OG0006925	XP_313154.4	XP_004923560.1
OG0006927	XP_315413.3	XP_037871478.1
OG0006928	XP_563754.3	XP_012553050.1
OG0006929	XP_319554.4	XP_021207468.1
OG0006930	XP_310702.5	XP_004925205.2
OG0006931	XP_321039.5	XP_004928361.1
OG0006932	XP_314924.3	XP_004927541.1
OG0006933	XP_316230.4	XP_004930452.1
OG0006935	XP_314018.2	NP_001040233.1
OG0006937	XP_310253.6	XP_004922454.1
OG0006938	XP_317575.3	XP_012548676.1
OG0006939	XP_310987.5	XP_004929460.2, XP_037870349.1
OG0006940	XP_319634.4	XP_021207854.1
OG0006941	XP_001688687.1	XP_037873326.1
OG0006942	XP_318626.4	XP_004925325.2
OG0006943	XP_318802.4	XP_004931026.1
OG0006944	XP_321196.5	XP_021205314.1
OG0006945	XP_316830.5	XP_021207806.2
OG0006946	XP_320720.3	XP_012550517.2
OG0006949	XP_317493.4	XP_021207401.2
OG0006950	XP_313695.5	XP_004922074.1
OG0006951	XP_307858.3	XP_004924305.2
OG0006952	XP_319981.3	NP_001036848.1
OG0006953	XP_313053.5	XP_037867488.1
OG0006954	XP_308716.2	XP_012546225.3
OG0006955	XP_310400.3	XP_004932941.2
OG0006956	XP_314013.1	NP_001093077.1
OG0006957	XP_313972.3	XP_004933582.2
OG0006958	XP_314007.3, XP_001688505.1	XP_004924362.1
OG0006959	XP_315948.4	XP_012550522.2
OG0006960	XP_308558.3	NP_001040354.1
OG0006961	XP_308347.1	XP_037876759.1
OG0006962	XP_318051.4	XP_037872416.1
OG0006963	XP_319588.4	XP_012552001.2
OG0006967	XP_309061.4	XP_021206539.2
OG0006968	XP_314572.4	XP_012548475.1
OG0006969	XP_003435802.1	XP_004922000.1
OG0006970	XP_001237853.2	XP_037871300.1
OG0006971	XP_318402.5	XP_004931977.2
OG0006972	XP_317169.2	XP_037870884.1
OG0006973	XP_310613.2	XP_004925423.1
OG0006974	XP_321248.5	XP_021203634.1
OG0006975	XP_312142.5	XP_037872745.1
OG0006976	XP_565171.3	XP_012549036.2
OG0006979	XP_319137.4	XP_037877098.1
OG0006980	XP_001238556.3	XP_004925527.1
OG0006981	XP_001689038.1	XP_037876579.1
OG0006983	XP_315744.4	XP_037869574.1
OG0006985	XP_308256.3	XP_021207273.2
OG0006986	XP_555462.3	XP_037873541.1
OG0006987	XP_308210.3	XP_037870638.1
OG0006988	XP_317573.3	XP_004923973.1
OG0006990	XP_317545.4	XP_037870412.1
OG0006991	XP_308647.4	XP_037869278.1
OG0006993	XP_319418.4	XP_037868341.1
OG0006994	XP_315384.3	XP_004932244.1
OG0006995	XP_321074.5	XP_012551710.2
OG0006996	XP_001687782.2	XP_004923291.1
OG0006998	XP_313672.5	XP_004924229.1
OG0006999	XP_312926.5	XP_004926906.1
OG0007001	XP_308299.2	XP_037875343.1
OG0007002	XP_315477.2	XP_037869242.1
OG0007003	XP_312244.5	XP_004925739.1
OG0007004	XP_313776.4	XP_004925575.1
OG0007005	XP_310993.5	XP_037869330.1
OG0007006	XP_312412.4	XP_004924654.1
OG0007009	XP_317543.4	NP_001296555.1
OG0007010	XP_310539.4	XP_037868344.1
OG0007012	XP_313920.4	XP_012544578.3
OG0007013	XP_315851.4	XP_004929424.1
OG0007014	XP_310958.5	XP_004924832.1
OG0007015	XP_321966.5	XP_037874559.1, XP_037874588.1
OG0007016	XP_312887.5	XP_004931420.2
OG0007017	XP_318573.3	XP_037873526.1
OG0007018	XP_318286.5	NP_001296558.1
OG0007020	XP_313346.3	XP_004926365.3
OG0007022	XP_307942.5	XP_012550344.1
OG0007023	XP_311352.5	XP_004924869.1
OG0007024	XP_309799.4	XP_004926895.2
OG0007025	XP_321935.4	XP_012546503.1
OG0007026	XP_321225.3	XP_004928340.1
OG0007027	XP_320530.4	XP_037869094.1
OG0007028	XP_309038.2	XP_012547460.1
OG0007029	XP_321283.5	XP_037867873.1
OG0007030	XP_312161.3	XP_004922469.1
OG0007031	XP_319111.4	XP_021202890.2
OG0007032	XP_315789.4	NP_001274759.1
OG0007033	XP_001237863.2	XP_037866681.1
OG0007034	XP_313094.4	NP_001129364.1, XP_012552764.1
OG0007035	XP_317779.3	XP_037875517.1
OG0007036	XP_308273.4	XP_004926206.1
OG0007038	XP_315595.3	XP_004922910.1
OG0007039	XP_315056.4	XP_021206382.2
OG0007040	XP_314733.4	XP_037867050.1
OG0007041	XP_312938.4	XP_004926518.1
OG0007042	XP_003436141.1	XP_004928207.2
OG0007043	XP_316670.4	XP_004932440.1
OG0007044	XP_314072.3	XP_037866487.1
OG0007045	XP_307889.3	XP_004931973.2
OG0007046	XP_320818.4	XP_021206812.1
OG0007047	XP_319108.4	XP_037876961.1
OG0007049	XP_308469.4	XP_037871181.1
OG0007050	XP_316513.4	XP_037873675.1
OG0007051	XP_314341.1	XP_037874856.1
OG0007052	XP_308556.3	XP_004932125.1
OG0007053	XP_313113.4	XP_037867429.1
OG0007054	XP_320188.4	XP_004923430.1
OG0007055	XP_313909.4	XP_004929058.2
OG0007056	XP_311936.4	XP_037872287.1
OG0007057	XP_001688190.1	XP_037875498.1
OG0007058	XP_320533.4	XP_021204275.1
OG0007060	XP_318050.4	XP_021205868.1
OG0007061	XP_318376.5	XP_037875198.1
OG0007062	XP_321316.4, XP_309120.4	XP_012551174.2
OG0007064	XP_309901.3	XP_021204636.1
OG0007065	XP_311147.5	XP_004923868.1
OG0007066	XP_317566.4	NP_001177769.1
OG0007067	XP_320877.4	NP_001037054.1
OG0007068	XP_320057.3	XP_012552256.1
OG0007070	XP_316104.4	XP_037869986.1
OG0007071	XP_319165.3	XP_004930342.1
OG0007072	XP_315050.2	XP_004924885.2
OG0007073	XP_315362.4	XP_037871706.1
OG0007074	XP_317065.3	XP_012545250.1
OG0007075	XP_311136.2, XP_001238542.2	XP_012551503.2
OG0007076	XP_551799.2	XP_004921742.1
OG0007077	XP_313299.1	XP_004921725.1
OG0007078	XP_319140.3	XP_004925107.1
OG0007080	XP_321598.5	XP_037874435.1
OG0007081	XP_319486.4	XP_004923443.1
OG0007082	XP_315910.3	XP_037874805.1
OG0007083	XP_310152.4	XP_004933029.1
OG0007084	XP_551659.3	XP_012552367.2
OG0007086	XP_308573.4	XP_004921601.2
OG0007087	XP_313306.5	XP_004923105.3
OG0007088	XP_321706.5	NP_001266403.1
OG0007089	XP_320470.4	XP_012543783.1
OG0007090	XP_313806.5	XP_021201841.1
OG0007091	XP_001689007.1	XP_004929307.1
OG0007092	XP_314552.2	XP_037875162.1
OG0007094	XP_320768.4	XP_004927178.1
OG0007095	XP_310668.5	XP_021202446.1
OG0007096	XP_311867.4	XP_004928543.1
OG0007097	XP_001687824.2	XP_021204471.1
OG0007098	XP_319643.4	XP_037871084.1
OG0007099	XP_319936.4	XP_004933683.1
OG0007100	XP_312182.5	XP_012544028.1
OG0007102	XP_558349.4	XP_004932171.1
OG0007103	XP_321631.5	XP_004925218.1
OG0007104	XP_315644.3	NP_001037003.1
OG0007105	XP_308014.5	XP_004924090.1
OG0007106	XP_316001.4	XP_004929858.1
OG0007107	XP_001689008.1	XP_021205571.1
OG0007108	XP_321934.5	XP_004929110.1
OG0007109	XP_317984.3	XP_004927948.2
OG0007110	XP_318486.5	XP_004930611.1
OG0007112	XP_315635.2	XP_004930049.1
OG0007113	XP_321679.3	XP_037866899.1
OG0007115	XP_309360.3	XP_021201998.2
OG0007116	XP_315554.3	XP_004924836.1
OG0007117	XP_320413.3	XP_037869785.1
OG0007118	XP_315790.3	NP_001091820.2
OG0007119	XP_320740.4	XP_037870860.1
OG0007120	XP_312908.4	XP_004930728.1
OG0007121	XP_313091.4	NP_001040525.1
OG0007122	XP_317120.3	XP_004921564.1
OG0007123	XP_308497.4	XP_004928631.2
OG0007124	XP_311865.4	XP_004928328.1
OG0007125	XP_308338.4	NP_001296538.1
OG0007126	XP_315991.4	XP_004931968.1
OG0007127	XP_319629.4	XP_037876888.1
OG0007128	XP_309181.5	XP_037875648.1
OG0007129	XP_320408.4	XP_037869934.1
OG0007130	XP_319365.4	NP_001036957.1
OG0007131	XP_314852.3	XP_004932483.1
OG0007132	XP_314729.4	XP_004933592.1
OG0007133	XP_313158.3	XP_004924645.2
OG0007134	XP_317136.4	NP_001157381.1
OG0007135	XP_309937.4	XP_012553435.2
OG0007136	XP_308188.4	XP_012545811.2
OG0007137	XP_313303.5	NP_001037126.1
OG0007138	XP_308400.4	NP_001037356.1
OG0007139	XP_319040.3	XP_037877861.1
OG0007140	XP_315659.1	XP_004931733.2
OG0007141	XP_315089.3	XP_021209144.1
OG0007142	XP_315374.4	XP_021208033.1
OG0007143	XP_311995.4	XP_037877663.1
OG0007144	XP_310410.3	XP_004930732.1
OG0007145	XP_320056.4	XP_012550526.1
OG0007146	XP_322018.5	XP_012552478.1
OG0007147	XP_308802.3	XP_021207164.1
OG0007148	XP_312549.3	XP_021207926.1
OG0007149	XP_310217.4	XP_021206571.2
OG0007150	XP_320697.4	XP_004926377.1
OG0007151	XP_317372.3	XP_004929216.2
OG0007152	XP_319449.3	XP_004923292.1
OG0007153	XP_316190.3	XP_004932950.1
OG0007154	XP_319107.3	XP_004925878.1
OG0007155	XP_312850.5	XP_004924304.1
OG0007156	XP_316798.3	XP_004932146.1
OG0007158	XP_308381.4	XP_037877154.1
OG0007159	XP_320074.4	XP_004929309.2
OG0007161	XP_313007.1	NP_001136223.1
OG0007162	XP_309755.4	XP_037873291.1
OG0007163	XP_310753.4	XP_037870241.1
OG0007164	XP_311841.2	XP_004921749.1
OG0007165	XP_319025.4	XP_037871806.1
OG0007166	XP_316058.4	XP_004929822.2
OG0007168	XP_316313.2	XP_004930208.1
OG0007169	XP_308272.4	XP_004927480.1
OG0007170	XP_001688927.1	XP_012545290.1
OG0007171	XP_003435826.1	XP_004931953.3
OG0007172	XP_321259.4	XP_012548761.1, XP_021205949.1
OG0007173	XP_317795.4	NP_001037632.1
OG0007174	XP_307854.2	NP_001037593.1
OG0007175	XP_315206.3	XP_004933556.1
OG0007176	XP_317319.4	NP_001266310.1
OG0007177	XP_317163.4	XP_037870204.1, NP_001091768.1
OG0007178	XP_317329.4	XP_004925537.1
OG0007179	XP_317471.3	XP_037869363.1
OG0007180	XP_316196.4	XP_004924858.2
OG0007182	XP_316221.4	XP_004921640.1
OG0007184	XP_322055.4	XP_012548822.2
OG0007185	XP_313038.5	NP_001296487.1, XP_037876106.1
OG0007186	XP_320205.2	XP_004928528.2
OG0007187	XP_317518.4	XP_004930417.1
OG0007188	XP_310535.5	XP_004926652.1
OG0007189	XP_310620.4	XP_012550987.1
OG0007190	XP_313900.4	XP_012551247.2
OG0007192	XP_319343.4	XP_012545912.1
OG0007193	XP_309147.5	XP_004927514.3
OG0007195	XP_563984.2	XP_004928597.3
OG0007196	XP_003436173.1	XP_004928339.1
OG0007197	XP_309641.5	XP_012545469.1
OG0007199	XP_001689046.1	NP_001108406.1
OG0007200	XP_551895.3	XP_012546014.2
OG0007201	XP_001238451.3	XP_004928331.1
OG0007204	XP_001231056.3	XP_037867609.1, XP_037867753.1, XP_037867754.1, XP_021208908.2, XP_004930574.3, NP_001139537.1, XP_037867755.1, XP_021206509.2, XP_021206606.1, XP_037867734.1
OG0007205	XP_308760.4	XP_021209152.2
OG0007206	XP_308658.4	XP_037873646.1
OG0007209	XP_308255.4	XP_037872708.1
OG0007210	XP_307205.4	XP_037870950.1
OG0007211	XP_319710.4	XP_012550031.1
OG0007212	XP_308277.4	XP_037866996.1
OG0007213	XP_319423.3	XP_037866470.1
OG0007214	XP_556418.3	XP_012549743.1
OG0007216	XP_001688436.2	XP_004925808.2
OG0007217	XP_319618.4	XP_004929376.2
OG0007219	XP_320883.2, XP_552645.3	XP_021203792.1
OG0007220	XP_313136.3	NP_001040168.1
OG0007221	XP_319678.4	XP_012547210.1
OG0007222	XP_316950.4	XP_037866553.1
OG0007223	XP_311068.3	XP_004932508.1
OG0007225	XP_566411.4	XP_037867453.1
OG0007226	XP_314735.3	XP_004932936.1
OG0007227	XP_564145.3	XP_004927979.1
OG0007228	XP_313452.4	XP_037876618.1
OG0007229	XP_001238137.2	XP_021207149.1
OG0007230	XP_316417.4	NP_001091799.1
OG0007231	XP_314268.5	XP_037871164.1
OG0007233	XP_321553.2	XP_004925496.2
OG0007234	XP_313837.5	XP_037875671.1
OG0007236	XP_319780.4	XP_012553422.1
OG0007237	XP_309614.5	XP_037874807.1
OG0007239	XP_315632.3	XP_037877145.1
OG0007241	XP_313706.5	XP_037872716.1
OG0007242	XP_319467.4	XP_037874449.1
OG0007243	XP_309553.4	NP_001037374.1
OG0007244	XP_321031.4	XP_004930368.1
OG0007245	XP_314037.2	XP_004921842.1
OG0007248	XP_318479.4	XP_004921852.1
OG0007249	XP_311160.5	XP_037870778.1
OG0007250	XP_320310.3	NP_001091745.1
OG0007251	XP_564726.3	XP_021206915.2
OG0007253	XP_001689303.1	XP_012544909.2
OG0007254	XP_001237243.2	XP_012552938.1
OG0007257	XP_318109.3	XP_037872328.1
OG0007259	XP_319808.4	XP_012551751.1
OG0007260	XP_309611.3	XP_012551707.2
OG0007262	XP_311130.5	XP_004929483.1
OG0007263	XP_317501.4	XP_004926451.1
OG0007265	XP_321758.5	NP_001040517.1
OG0007268	XP_321641.5	XP_012553423.2
OG0007269	XP_310487.4	XP_037870427.1
OG0007270	XP_318833.4	XP_012549241.1
OG0007272	XP_003436800.1	XP_004921864.2
OG0007275	XP_309190.3	XP_037867325.1, NP_001040218.1
OG0007276	XP_001238468.1	XP_004931609.3
OG0007277	XP_311493.3	XP_037871341.1
OG0007278	XP_311767.4	NP_001040108.1
OG0007279	XP_309964.4	XP_012548412.1
OG0007280	XP_320566.3	XP_037876358.1
OG0007281	XP_307859.4	XP_004931477.1
OG0007282	XP_319348.4	XP_004932409.1
OG0007283	XP_321938.3	XP_004932535.1
OG0007284	XP_310635.4	XP_004926333.2
OG0007285	XP_316741.3	NP_001040123.1
OG0007286	XP_309479.4	XP_004924541.1
OG0007287	XP_314623.2	XP_004928706.1
OG0007289	XP_320777.3	XP_004927732.2
OG0007291	XP_314659.3	XP_004926932.1
OG0007293	XP_318042.4	XP_004922826.1
OG0007294	XP_318130.4	XP_037876399.1
OG0007296	XP_318921.4, XP_001238061.2	XP_021202350.2
OG0007297	XP_315544.2	XP_004928264.1
OG0007298	XP_310981.3	XP_004923869.1
OG0007299	XP_562511.3	XP_021201877.1
OG0007300	XP_321124.2	XP_004925954.1
OG0007302	XP_317739.3	XP_037875945.1, XP_037875941.1
OG0007303	XP_310308.5	XP_037871569.1
OG0007304	XP_308213.3	XP_004932396.1
OG0007305	XP_559074.3	XP_037867011.1
OG0007306	XP_312446.4	XP_037873256.1
OG0007307	XP_310909.5	XP_012549543.1
OG0007308	XP_319552.5	XP_037874733.1, XP_037874732.1
OG0007309	XP_001689054.1	XP_037874166.1
OG0007310	XP_319756.3	XP_037872935.1
OG0007311	XP_317556.3	XP_021203239.2
OG0007312	XP_554602.2	XP_004927818.1
OG0007313	XP_317277.4	XP_012543910.1
OG0007314	XP_311685.5	XP_012552749.1
OG0007315	XP_314949.3	XP_037870064.1
OG0007316	XP_317785.3	XP_037870453.1
OG0007317	XP_309610.2	XP_004926309.1
OG0007318	XP_321509.4	NP_001037279.1
OG0007319	XP_320600.4	XP_021206889.1
OG0007320	XP_314698.1	XP_021203703.1
OG0007321	XP_316738.5	XP_037876545.1
OG0007322	XP_321781.3	XP_004922829.1
OG0007323	XP_319302.3	XP_004925182.2
OG0007324	XP_317623.3	XP_037870394.1
OG0007325	XP_555593.3	NP_001240825.1, XP_037870180.1
OG0007326	XP_317210.3	XP_021205728.1
OG0007327	XP_003436727.1	XP_012548253.2
OG0007329	XP_310686.5	XP_004928711.1
OG0007330	XP_310627.5	XP_037871774.1
OG0007331	XP_321391.4	XP_037869178.1
OG0007332	XP_318704.4	XP_004924647.2
OG0007334	XP_313174.3	XP_004930434.1
OG0007335	XP_316305.4	XP_004931015.2
OG0007336	XP_003436889.1	XP_037871471.1
OG0007338	XP_320692.4	XP_037874946.1
OG0007339	XP_322068.4	XP_037876519.1
OG0007340	XP_319999.3	XP_037873946.1
OG0007342	XP_310828.4	XP_004924860.1
OG0007344	XP_308809.4	XP_004926205.1
OG0007345	XP_312204.2	XP_004922659.1
OG0007346	XP_310805.5	XP_004927519.1
OG0007347	XP_310405.7	XP_012550345.1
OG0007348	XP_311513.4	NP_001268823.1
OG0007349	XP_309008.4	XP_004928576.1
OG0007350	XP_308630.4	XP_037868408.1
