Orthogroup	Polistes_dominula	Acyrthosiphon_pisum
OG0006187	XP_015183131.1	XP_001947621.1
OG0006188	XP_015175141.1	XP_001947663.2
OG0006189	XP_015175029.1	XP_001947685.1
OG0006191	XP_015171733.1	XP_001947742.1
OG0006192	XP_015173896.1	XP_001947849.1
OG0006193	XP_015171137.1	XP_001947942.2
OG0006194	XP_015184165.1	XP_001948002.2
OG0006195	XP_015183872.1	XP_001948073.1
OG0006196	XP_015188170.1	XP_001948080.1
OG0006197	XP_015185028.1	XP_001948129.1
OG0006198	XP_015173406.1	XP_001948160.1
OG0006199	XP_015182269.1	XP_001948180.1
OG0006200	XP_015185058.1	XP_001948203.1
OG0006201	XP_015180946.1	XP_001948245.2
OG0006202	XP_015179459.1	XP_001948281.1
OG0006203	XP_015184228.1	XP_001948296.1
OG0006204	XP_015181107.1	XP_001948330.1
OG0006205	XP_015173752.1	XP_001948334.1
OG0006206	XP_015177563.1	XP_001948347.4, XP_029341439.1
OG0006207	XP_015190464.1	XP_001948376.1
OG0006208	XP_015179476.1	XP_001948390.2
OG0006209	XP_015176335.1	XP_001948392.1
OG0006210	XP_015188726.1	XP_029347879.1, XP_001948404.3
OG0006211	XP_015187987.1	XP_001948412.2
OG0006212	XP_015189165.1	XP_029341163.1, XP_001948436.1
OG0006213	XP_015172648.1	XP_001948459.1
OG0006214	XP_015180185.1	XP_001948484.2
OG0006215	XP_015180049.1	XP_001948503.1
OG0006216	XP_015182103.1	XP_001948537.1
OG0006217	XP_015185713.1	XP_001948634.1
OG0006218	XP_015189470.1	XP_001948686.1
OG0006219	XP_015187257.1	XP_001948697.1
OG0006220	XP_015183937.1	XP_001948759.1
OG0006221	XP_015191426.1	XP_001948771.2
OG0006222	XP_015172062.1	XP_001948776.2
OG0006223	XP_015186956.1	XP_001948833.3
OG0006224	XP_015177700.1	XP_001948884.1
OG0006225	XP_015177384.1	XP_001948962.1
OG0006226	XP_015187463.1	XP_001948971.2
OG0006227	XP_015181270.1	XP_008184822.1, XP_001949023.2
OG0006228	XP_015186398.1	XP_001949024.1
OG0006229	XP_015173735.1	XP_001949027.1
OG0006230	XP_015173594.1	XP_001949038.1
OG0006231	XP_015178986.1	XP_001949040.2
OG0006232	XP_015188929.1	XP_001949082.2
OG0006233	XP_015179010.1	XP_001949083.2
OG0006234	XP_015188744.1	XP_001949102.3
OG0006235	XP_015184354.1	XP_001949129.2, XP_029342198.1
OG0006236	XP_015188962.1	XP_001949187.1
OG0006237	XP_015191764.1	XP_001949199.2
OG0006238	XP_015176617.1	XP_001949207.2
OG0006239	XP_015186621.1	XP_001949209.1
OG0006240	XP_015181477.1, XP_015181476.1	XP_001949216.2
OG0006241	XP_015186556.1	XP_001949235.1, XP_003248530.3
OG0006242	XP_015174896.1	XP_001949236.2
OG0006243	XP_015175053.1	XP_001949241.1
OG0006244	XP_015186560.1	XP_001949265.2
OG0006245	XP_015172437.1	XP_001949377.2
OG0006246	XP_015179119.1	XP_001949387.1
OG0006247	XP_015172734.1	XP_001949408.1, XP_003243065.1
OG0006248	XP_015183492.1	XP_001949435.1
OG0006249	XP_015181300.1	XP_001949439.2
OG0006250	XP_015183568.1	XP_001949441.1
OG0006251	XP_015183930.1	XP_001949456.1
OG0006252	XP_015188393.1	XP_001949483.1
OG0006253	XP_015180163.1	XP_001949524.2
OG0006254	XP_015178453.1	XP_001949533.1, XP_029346613.1
OG0006255	XP_015186092.1	XP_016660229.1, XP_001949552.1
OG0006256	XP_015173929.1	XP_001949607.2
OG0006257	XP_015191430.1	XP_001949629.1
OG0006258	XP_015189782.1	XP_001949685.1
OG0006259	XP_015175764.1	XP_001949748.1, XP_001949723.3
OG0006260	XP_015177180.1	XP_001949727.1
OG0006261	XP_015183136.1	XP_001949755.1
OG0006262	XP_015184292.1	XP_001949810.1
OG0006263	XP_015177988.1	XP_001949840.1
OG0006264	XP_015186095.1, XP_015186096.1	XP_001949841.2
OG0006265	XP_015173511.1	XP_001949885.1
OG0006266	XP_015175031.1	XP_001949958.1
OG0006267	XP_015188650.1	XP_001950033.1, XP_029344349.1
OG0006268	XP_015177961.1	XP_001950058.1
OG0006269	XP_015176166.1	XP_001950092.2
OG0006270	XP_015187275.1	XP_001950093.1
OG0006271	XP_015179363.1	XP_001950124.1
OG0006272	XP_015171730.1	XP_001950125.2
OG0006273	XP_015182839.1	XP_001950148.1
OG0006274	XP_015172469.1	XP_001950169.1
OG0006275	XP_015176970.1	XP_001950193.1
OG0006276	XP_015176888.1	XP_001950272.2
OG0006277	XP_015176968.1	XP_001950344.1
OG0006278	XP_015189154.1, XP_015189155.1	XP_001950345.1
OG0006279	XP_015187447.1	XP_016657723.1, XP_001950381.1
OG0006280	XP_015171762.1	XP_001950483.2
OG0006281	XP_015187976.1	XP_001950560.1
OG0006282	XP_015186605.1	XP_001950604.2
OG0006283	XP_015171772.1	XP_001950632.1
OG0006284	XP_015182701.1	XP_001950636.1
OG0006285	XP_015178403.1	XP_001950639.2
OG0006286	XP_015185998.1	XP_008188226.1, XP_001950666.2
OG0006287	XP_015179796.1	XP_016658909.1, XP_001950708.1
OG0006288	XP_015176222.1	XP_001950738.2
OG0006289	XP_015183130.1	XP_001950750.1, XP_008182503.1
OG0006290	XP_015180669.1	XP_001950783.1, XP_001950840.1, XP_016657239.1
OG0006291	XP_015187035.1	XP_001950796.1
OG0006292	XP_015181103.1	XP_001950808.1
OG0006293	XP_015183896.1	XP_001950809.2
OG0006294	XP_015190453.1	XP_001950826.2
OG0006295	XP_015178890.1, XP_015178881.1	XP_001950893.1
OG0006296	XP_015183232.1	XP_001950979.1
OG0006297	XP_015178724.1	XP_001950995.1
OG0006298	XP_015184178.1	XP_001951023.1
OG0006299	XP_015177804.1	XP_001951027.2
OG0006300	XP_015177051.1	XP_001951041.1
OG0006301	XP_015173175.1	XP_001951052.2
OG0006302	XP_015174950.1	XP_001951109.1
OG0006303	XP_015183008.1, XP_015183011.1	XP_001951140.2
OG0006304	XP_015180906.1	XP_029346145.1, XP_001951193.1
OG0006305	XP_015180664.1	XP_001951196.2
OG0006306	XP_015190046.1	XP_001951228.1, XP_029347040.1
OG0006307	XP_015183641.1	XP_001951240.1
OG0006308	XP_015187848.1	XP_001951256.2
OG0006309	XP_015179424.1	XP_001951269.1, XP_003243126.2
OG0006310	XP_015184184.1	XP_001951275.2
OG0006311	XP_015176224.1	XP_001951283.1
OG0006312	XP_015180248.1	XP_016661943.1, XP_001951404.1
OG0006313	XP_015185338.1	XP_001951431.1
OG0006314	XP_015174156.1	XP_001951508.2
OG0006315	XP_015182705.1	XP_001951525.1, XP_029341147.1
OG0006316	XP_015176808.1	XP_001951564.1
OG0006317	XP_015178957.1, XP_015178958.1	XP_001951589.1
OG0006318	XP_015174104.1	XP_001951599.1
OG0006319	XP_015171520.1	XP_001951746.1
OG0006320	XP_015174379.1	XP_001951847.1
OG0006321	XP_015174675.1	XP_001951856.1, XP_003242069.1
OG0006322	XP_015180129.1	XP_001951872.1
OG0006323	XP_015175829.1	XP_001951873.2
OG0006324	XP_015185048.1	XP_001951881.2, XP_029341267.1
OG0006325	XP_015171138.1	XP_001951913.1
OG0006326	XP_015181589.1	XP_001952046.2
OG0006327	XP_015186762.1	XP_001952114.1
OG0006328	XP_015178800.1	XP_001952178.1
OG0006329	XP_015175762.1	XP_001952191.1
OG0006330	XP_015172187.1	XP_001952205.1
OG0006331	XP_015190998.1	XP_001952207.3
OG0006332	XP_015191351.1	XP_001952310.1
OG0006333	XP_015190357.1	XP_001952313.2
OG0006334	XP_015185889.1	XP_001952329.1
OG0006335	XP_015181016.1	XP_001952339.1
OG0006336	XP_015184944.1	XP_001952356.2, XP_008184405.1
OG0006337	XP_015182260.1	XP_001952443.1
OG0006338	XP_015180938.1, XP_015180936.1	XP_001952515.3
OG0006339	XP_015179477.1	XP_001952568.2
OG0006340	XP_015180810.1	XP_001952603.2
OG0006341	XP_015184902.1	XP_029347280.1, XP_001952631.1, XP_029345837.1
OG0006343	XP_015190002.1	XP_001952649.2
OG0006344	XP_015184355.1	XP_001952671.2
OG0006345	XP_015190741.1	XP_001952750.2, XP_003247754.1
OG0006346	XP_015172747.1	XP_001952785.1, XP_008187347.1
OG0006347	XP_015173245.1	XP_001952801.1
OG0006348	XP_015171420.1	XP_001952823.2
OG0006349	XP_015184764.1	XP_001952837.2
OG0006350	XP_015181661.1	XP_001952840.2
OG0006351	XP_015186353.1, XP_015186356.1	XP_001952856.2
OG0006352	XP_015178974.1	XP_003240026.1
OG0006353	XP_015186808.1	XP_003240136.1
OG0006355	XP_015186198.1	XP_008186816.1, XP_003240695.1
OG0006356	XP_015172605.1	XP_003240876.1
OG0006357	XP_015180131.1	XP_008179083.1, XP_003240911.3
OG0006358	XP_015191156.1	XP_008183288.1, XP_003240955.1
OG0006359	XP_015186187.1	XP_003241149.1
OG0006360	XP_015171160.1	XP_003241191.1, XP_029347708.1
OG0006361	XP_015172371.1	XP_003241237.1
OG0006362	XP_015175406.1	XP_003241317.1
OG0006363	XP_015182909.1	XP_003241486.1
OG0006364	XP_015171476.1	XP_003241670.1
OG0006365	XP_015181786.1	XP_003241759.1
OG0006366	XP_015182642.1	XP_003241877.1, XP_029342416.1
OG0006367	XP_015172475.1	XP_003241888.1
OG0006368	XP_015179708.1	XP_003241894.1
OG0006369	XP_015186276.1	XP_003242010.1
OG0006370	XP_015174855.1	XP_003242244.1
OG0006371	XP_015172089.1	XP_003242252.1, XP_003242253.1
OG0006372	XP_015184899.1	XP_003242379.1
OG0006373	XP_015176287.1	XP_003242448.1
OG0006374	XP_015188072.1	XP_003242697.1
OG0006375	XP_015175503.1, XP_015175504.1	XP_003242764.1
OG0006376	XP_015187859.1	XP_003242846.1
OG0006377	XP_015185391.1	XP_003243116.1
OG0006378	XP_015172990.1	XP_003243368.1
OG0006379	XP_015186120.1	XP_003243625.1
OG0006380	XP_015185178.1	XP_003243641.2
OG0006381	XP_015176466.1	XP_003243749.1
OG0006382	XP_015176193.1	XP_003243802.1
OG0006383	XP_015180701.1	XP_003244015.1
OG0006384	XP_015180226.1	XP_003244062.1
OG0006385	XP_015172632.1	XP_003244090.1
OG0006386	XP_015189543.1	XP_003244104.2
OG0006387	XP_015181183.1	XP_003244136.1
OG0006388	XP_015191204.1, XP_015191203.1	XP_003244213.1
OG0006389	XP_015189510.1	XP_003244454.1
OG0006390	XP_015191468.1	XP_003244558.1
OG0006391	XP_015179194.1	XP_003244597.1
OG0006392	XP_015177311.1	XP_003244666.1
OG0006393	XP_015183604.1	XP_003244712.1
OG0006394	XP_015180245.1	XP_003244745.1
OG0006395	XP_015173332.1	XP_003244825.1
OG0006396	XP_015179956.1	XP_003244927.1
OG0006397	XP_015173114.1	XP_008183846.1, XP_003245057.1
OG0006398	XP_015187806.1	XP_003245088.1
OG0006399	XP_015186776.1	XP_003245128.1
OG0006400	XP_015190771.1	XP_003245193.1, XP_029342087.1
OG0006401	XP_015183870.1	XP_003245335.1
OG0006402	XP_015173322.1	XP_016660961.1, XP_003245407.1, XP_029342591.1
OG0006403	XP_015188580.1	XP_003245438.1
OG0006404	XP_015186767.1	XP_003245526.1, XP_029344215.1
OG0006405	XP_015172443.1	XP_003245615.1, XP_016661270.1
OG0006406	XP_015187778.1	XP_003245669.1
OG0006407	XP_015182172.1	XP_003245819.1
OG0006408	XP_015190057.1	XP_003245833.1, XP_003245832.1
OG0006409	XP_015176214.1	XP_003245897.1
OG0006410	XP_015187008.1	XP_003246161.1
OG0006411	XP_015183522.1	XP_003246175.1
OG0006412	XP_015183517.1	XP_008185670.1, XP_003246270.1
OG0006413	XP_015175431.1	XP_003246335.1
OG0006414	XP_015186421.1	XP_003246346.2
OG0006415	XP_015182052.1	XP_003246390.1
OG0006416	XP_015190853.1	XP_003246449.1
OG0006417	XP_015183289.1	XP_003246632.1
OG0006418	XP_015173460.1	XP_003246810.2, XP_029348632.1
OG0006419	XP_015184126.1	XP_003247173.1
OG0006420	XP_015182579.1	XP_003247184.1
OG0006421	XP_015183016.1	XP_003247201.1
OG0006423	XP_015190614.1	XP_003247452.1
OG0006424	XP_015190991.1	XP_003247629.1
OG0006425	XP_015176670.1	XP_003247702.1
OG0006426	XP_015175197.1	XP_003247938.1
OG0006427	XP_015184300.1	XP_003247943.1
OG0006428	XP_015175383.1	XP_003247997.1
OG0006429	XP_015187556.1	XP_003248166.1
OG0006430	XP_015176625.1	XP_003248237.1
OG0006431	XP_015190319.1	XP_008178148.1
OG0006432	XP_015174338.1	XP_008178177.1
OG0006433	XP_015175665.1	XP_008178640.1
OG0006434	XP_015184684.1	XP_008178683.1
OG0006435	XP_015185623.1	XP_008178686.1
OG0006437	XP_015176250.1	XP_008178831.1, XP_008178830.1
OG0006438	XP_015174680.1	XP_008178863.1
OG0006439	XP_015174076.1	XP_008178919.1
OG0006440	XP_015179251.1	XP_008178920.1, XP_016656597.1
OG0006441	XP_015188522.1	XP_008178985.1
OG0006442	XP_015186615.1	XP_008178991.1
OG0006443	XP_015185511.1	XP_029342213.1, XP_008178993.1
OG0006444	XP_015179162.1	XP_008179097.1
OG0006445	XP_015189108.1	XP_008179181.1, XP_008179182.1
OG0006446	XP_015181426.1	XP_008179298.3
OG0006447	XP_015177644.1	XP_008179372.1
OG0006448	XP_015191369.1	XP_008179416.1
OG0006449	XP_015171247.1	XP_008179451.3
OG0006450	XP_015186812.1	XP_008179524.1
OG0006451	XP_015174465.1	XP_008179625.2
OG0006452	XP_015186799.1	XP_008179694.1, XP_008179693.1
OG0006453	XP_015186366.1	XP_008179877.1, XP_008179876.1
OG0006454	XP_015182271.1	XP_008180045.1
OG0006455	XP_015181572.1	XP_008180062.1
OG0006456	XP_015187030.1	XP_008180168.1
OG0006457	XP_015187520.1	XP_008180170.1
OG0006458	XP_015177383.1	XP_008180181.1
OG0006459	XP_015183569.1	XP_008180343.1
OG0006460	XP_015174025.1	XP_008180364.1
OG0006462	XP_015176160.1	XP_008180802.1
OG0006463	XP_015186911.1	XP_008180895.1
OG0006464	XP_015188095.1	XP_008180955.1
OG0006465	XP_015185382.1	XP_008181054.1
OG0006466	XP_015174250.1, XP_015174249.1	XP_008181294.1
OG0006467	XP_015171727.1	XP_016658698.1, XP_008181343.2
OG0006468	XP_015180401.1	XP_008181372.1
OG0006469	XP_015180133.1	XP_008181449.2
OG0006470	XP_015190543.1	XP_008181522.3, XP_029348707.1
OG0006471	XP_015180918.1	XP_008181728.1
OG0006472	XP_015185797.1	XP_008181895.1
OG0006473	XP_015182328.1	XP_008181943.2
OG0006474	XP_015173689.1	XP_008181960.1
OG0006475	XP_015190486.1, XP_015190487.1	XP_008182114.1
OG0006476	XP_015187219.1	XP_008182139.1
OG0006477	XP_015191442.1	XP_008182234.1
OG0006478	XP_015188850.1	XP_008182373.1
OG0006480	XP_015180296.1	XP_008182487.1, XP_008182488.1
OG0006481	XP_015190636.1	XP_008182500.2
OG0006482	XP_015172193.1	XP_008182517.1
OG0006483	XP_015187081.1	XP_008182534.1
OG0006484	XP_015183297.1	XP_008182546.1
OG0006485	XP_015171600.1	XP_008182577.1
OG0006486	XP_015189406.1	XP_008182670.1
OG0006487	XP_015188418.1	XP_008182684.1
OG0006488	XP_015190575.1	XP_008182940.2
OG0006489	XP_015189568.1	XP_008183074.1
OG0006490	XP_015184318.1	XP_008183092.2
OG0006491	XP_015174364.1	XP_008183222.1
OG0006493	XP_015174674.1	XP_008183419.1
OG0006494	XP_015190085.1	XP_008183565.1, XP_008183564.1
OG0006495	XP_015182699.1	XP_016660550.1, XP_008183683.1, XP_008183582.1
OG0006496	XP_015171280.1	XP_008183779.1
OG0006497	XP_015176990.1	XP_008183783.1, XP_008183784.1
OG0006498	XP_015172172.1	XP_008183797.1
OG0006499	XP_015187986.1	XP_008183802.2, XP_008185219.1
OG0006500	XP_015174134.1	XP_008183931.1
OG0006501	XP_015189995.1	XP_008183935.1
OG0006502	XP_015185917.1	XP_008183951.1
OG0006503	XP_015181145.1	XP_008183996.1
OG0006504	XP_015185796.1	XP_008184243.1
OG0006505	XP_015177342.1	XP_008184579.1
OG0006506	XP_015178853.1	XP_008184597.1
OG0006507	XP_015188513.1	XP_008184788.1
OG0006508	XP_015181081.1	XP_008184807.1
OG0006509	XP_015175870.1	XP_008185014.2
OG0006510	XP_015178950.1	XP_029348512.1, XP_008185167.1
OG0006511	XP_015181972.1	XP_008185287.1
OG0006512	XP_015179919.1	XP_008185342.1
OG0006513	XP_015180746.1	XP_008185345.1
OG0006514	XP_015186024.1	XP_008185472.1
OG0006515	XP_015181022.1	XP_008185775.1
OG0006516	XP_015171857.1	XP_008185811.1
OG0006517	XP_015176572.1	XP_008185932.1
OG0006518	XP_015185859.1	XP_008186152.1
OG0006519	XP_015185020.1	XP_008186190.1
OG0006520	XP_015183786.1	XP_008186244.1
OG0006521	XP_015176608.1	XP_008186296.1
OG0006522	XP_015190436.1	XP_008186299.1, XP_016662586.1
OG0006523	XP_015174969.1	XP_029343354.1, XP_008186396.1
OG0006524	XP_015180554.1	XP_008186510.1
OG0006525	XP_015180917.1	XP_008186525.1
OG0006526	XP_015175032.1	XP_008186676.1
OG0006527	XP_015175958.1	XP_008186679.1
OG0006528	XP_015175723.1	XP_008186714.1
OG0006529	XP_015184285.1	XP_008186778.1
OG0006530	XP_015184087.1	XP_008186907.1
OG0006531	XP_015178766.1, XP_015178767.1	XP_008187024.1
OG0006532	XP_015186174.1	XP_008187026.1, XP_016663147.1
OG0006533	XP_015175263.1	XP_008187106.1
OG0006534	XP_015186242.1	XP_008187122.1
OG0006535	XP_015178066.1	XP_008187131.1
OG0006536	XP_015185748.1	XP_008187179.1
OG0006537	XP_015173451.1	XP_008187316.1
OG0006538	XP_015182769.1	XP_008187462.1
OG0006539	XP_015184161.1	XP_008187525.1
OG0006540	XP_015190340.1	XP_008187602.1
OG0006541	XP_015180235.1	XP_008187606.2
OG0006542	XP_015175405.1	XP_008187714.2
OG0006543	XP_015181501.1	XP_008187748.1
OG0006544	XP_015171993.1	XP_008187882.1
OG0006545	XP_015177321.1	XP_008187926.1
OG0006546	XP_015191632.1	XP_008188066.2, XP_008188067.2
OG0006547	XP_015172906.1	XP_016663920.1, XP_008188068.1
OG0006548	XP_015172173.1	XP_008188128.1
OG0006549	XP_015179257.1	XP_008188145.1, XP_008188146.1
OG0006550	XP_015172118.1	XP_008188248.1, XP_016664091.1
OG0006551	XP_015173386.1	XP_008188294.1
OG0006552	XP_015179802.1	XP_008188299.1
OG0006553	XP_015188645.1	XP_008188561.2
OG0006554	XP_015184858.1	XP_008188736.1, XP_016658051.1
OG0006555	XP_015180356.1	XP_008188744.1
OG0006556	XP_015182388.1	XP_008189342.1, XP_008189345.1
OG0006557	XP_015173514.1	XP_008189525.1, XP_029342554.1
OG0006558	XP_015175525.1	XP_008190020.1
OG0006559	XP_015189780.1	XP_008190197.1
OG0006560	XP_015184701.1	XP_029343318.1, XP_016655755.1
OG0006561	XP_015173496.1, XP_015173495.1	XP_016655765.1
OG0006562	XP_015176130.1	XP_016655999.1
OG0006563	XP_015190251.1	XP_016656069.1, XP_016656067.1, XP_016656068.1
OG0006565	XP_015171235.1	XP_016656665.1
OG0006566	XP_015186163.1	XP_016656818.1
OG0006568	XP_015191822.1	XP_016657343.1
OG0006570	XP_015171943.1	XP_016658528.1
OG0006571	XP_015190136.1	XP_029343067.1, XP_016658542.1
OG0006572	XP_015178659.1	XP_016658728.1, XP_016658734.1
OG0006573	XP_015189289.1	XP_016658857.1
OG0006574	XP_015190029.1	XP_016658943.1
OG0006575	XP_015175135.1	XP_016659241.1
OG0006576	XP_015180177.1	XP_016659350.1
OG0006577	XP_015187155.1	XP_016659351.1, XP_029346211.1
OG0006578	XP_015179458.1	XP_016659365.1
OG0006579	XP_015189137.1	XP_016659419.2
OG0006580	XP_015173143.1	XP_016659466.1
OG0006581	XP_015188168.1	XP_016659678.1
OG0006582	XP_015173070.1	XP_016660278.1
OG0006583	XP_015188655.1	XP_016660283.2
OG0006584	XP_015191344.1	XP_016660296.1
OG0006585	XP_015180402.1	XP_016660451.1
OG0006586	XP_015178786.1	XP_016660492.1
OG0006587	XP_015174962.1	XP_016660931.1
OG0006588	XP_015175758.1	XP_016661040.1
OG0006589	XP_015187735.1, XP_015187732.1	XP_016661108.2
OG0006590	XP_015178667.1	XP_029341701.1, XP_016661118.1
OG0006591	XP_015189139.1	XP_016661440.1
OG0006592	XP_015176496.1	XP_016661734.1
OG0006593	XP_015174698.1	XP_016661801.1
OG0006594	XP_015184511.1	XP_029345567.1, XP_016661994.1
OG0006595	XP_015182907.1	XP_016662490.1
OG0006596	XP_015174239.1	XP_016662538.1, XP_016662539.1
OG0006597	XP_015171155.1	XP_016662635.1
OG0006598	XP_015186628.1	XP_016662766.1
OG0006599	XP_015172941.1	XP_016662811.1
OG0006600	XP_015174399.1	XP_016662821.1
OG0006601	XP_015184338.1	XP_016663050.1
OG0006602	XP_015171225.1	XP_016663388.1
OG0006603	XP_015173620.1	XP_016663490.1
OG0006604	XP_015185190.1	XP_016663568.1
OG0006605	XP_015175027.1, XP_015175026.1	XP_016663620.1
OG0006606	XP_015181556.1	XP_016663809.1
OG0006607	XP_015183552.1	XP_016663812.1
OG0006608	XP_015179865.1	XP_016663861.1
OG0006609	XP_015190610.1	XP_016663864.1
OG0006610	XP_015173469.1	XP_016663928.1
OG0006611	XP_015191026.1	XP_016663975.1
OG0006612	XP_015183715.1	XP_016664430.1
OG0006614	XP_015178626.1	XP_029340929.1
OG0006615	XP_015173546.1	XP_029340964.1
OG0006616	XP_015177079.1	XP_029341407.1
OG0006617	XP_015181378.1	XP_029342012.1
OG0006618	XP_015186642.1	XP_029342868.1, XP_029342075.1
OG0006619	XP_015184846.1	XP_029342082.1
OG0006620	XP_015180876.1	XP_029342174.1
OG0006621	XP_015184196.1	XP_029342207.1
OG0006622	XP_015187968.1, XP_015187964.1	XP_029342525.1
OG0006623	XP_015177313.1	XP_029342571.1
OG0006624	XP_015190856.1, XP_015190868.1	XP_029342782.1
OG0006625	XP_015190116.1	XP_029342955.1
OG0006626	XP_015181400.1	XP_029343123.1
OG0006627	XP_015184925.1	XP_029343299.1
OG0006628	XP_015190369.1	XP_029343420.1
OG0006629	XP_015181088.1	XP_029343530.1
OG0006630	XP_015173184.1	XP_029343744.1
OG0006631	XP_015183495.1	XP_029343753.1
OG0006632	XP_015188113.1	XP_029343804.1
OG0006633	XP_015185282.1	XP_029344052.1
OG0006634	XP_015178023.1	XP_029344056.1
OG0006635	XP_015185877.1	XP_029344217.1
OG0006636	XP_015179740.1	XP_029344219.1
OG0006637	XP_015176750.1, XP_015176751.1	XP_029344368.1
OG0006638	XP_015183070.1	XP_029344379.1
OG0006639	XP_015180647.1	XP_029344508.1
OG0006640	XP_015179729.1	XP_029344533.1
OG0006641	XP_015180076.1	XP_029344632.1
OG0006642	XP_015182017.1	XP_029344647.1
OG0006643	XP_015174116.1, XP_015174115.1	XP_029344657.1
OG0006644	XP_015180001.1	XP_029344759.1
OG0006645	XP_015186804.1	XP_029344827.1
OG0006646	XP_015180237.1	XP_029344878.1
OG0006647	XP_015178151.1	XP_029344879.1
OG0006648	XP_015177082.1	XP_029345410.1
OG0006649	XP_015174926.1	XP_029345468.1
OG0006650	XP_015177002.1	XP_029345497.1
OG0006651	XP_015172199.1	XP_029345628.1
OG0006652	XP_015176488.1	XP_029345830.1
OG0006653	XP_015190828.1	XP_029345883.1
OG0006654	XP_015190565.1, XP_015190566.1	XP_029345919.1
OG0006655	XP_015183234.1	XP_029346008.1
OG0006656	XP_015186107.1	XP_029346459.1
OG0006658	XP_015172656.1	XP_029346772.1
OG0006659	XP_015185733.1	XP_029346780.1
OG0006660	XP_015174319.1	XP_029346826.1
OG0006661	XP_015173257.1	XP_029346975.1
OG0006662	XP_015185043.1	XP_029347060.1
OG0006663	XP_015180645.1	XP_029347080.1
OG0006664	XP_015178744.1	XP_029347086.1
OG0006665	XP_015172368.1	XP_029347314.1
OG0006666	XP_015181398.1	XP_029347420.1
OG0006667	XP_015191800.1	XP_029347494.1
OG0006668	XP_015187340.1	XP_029347624.1
OG0006669	XP_015188651.1	XP_029348695.1
OG0006670	XP_015188617.1	XP_029348704.1
OG0006671	XP_015190944.1	XP_029348716.1
OG0006798	XP_015184302.1	NP_001119640.2
OG0006799	XP_015174140.1	NP_001119667.1
OG0006800	XP_015173624.1	NP_001119668.1
