Orthogroup	Polistes_dominula	Bombyx_mori
OG0006604	XP_015185190.1	NP_001268818.1, XP_012550379.1
OG0006605	XP_015175027.1, XP_015175026.1	XP_004931938.1
OG0006606	XP_015181556.1	XP_037867311.1
OG0006607	XP_015183552.1	XP_021208054.1
OG0006608	XP_015179865.1	XP_037873088.1
OG0006609	XP_015190610.1	XP_021202506.1
OG0006610	XP_015173469.1	XP_012552943.1
OG0006611	XP_015191026.1	XP_021209197.1
OG0006612	XP_015183715.1	XP_004924152.1, XP_037869675.1, XP_012544154.1
OG0006614	XP_015178626.1	XP_037867397.1
OG0006615	XP_015173546.1	XP_037870203.1
OG0006616	XP_015177079.1	XP_004925034.4
OG0006617	XP_015181378.1	XP_004928629.1
OG0006618	XP_015186642.1	XP_037872274.1
OG0006619	XP_015184846.1	XP_012552866.1
OG0006620	XP_015180876.1	XP_037866842.1, XP_021207772.1
OG0006621	XP_015184196.1	XP_021207510.2
OG0006622	XP_015187968.1, XP_015187964.1	XP_037876812.1
OG0006623	XP_015177313.1	NP_001040184.1
OG0006624	XP_015190856.1, XP_015190868.1	XP_037874119.1
OG0006625	XP_015190116.1	XP_021203829.2
OG0006626	XP_015181400.1	XP_021206076.1
OG0006627	XP_015184925.1	XP_004925637.1
OG0006628	XP_015190369.1	NP_001040308.1
OG0006629	XP_015181088.1	XP_004926934.2
OG0006630	XP_015173184.1	NP_001165392.1, XP_037870177.1
OG0006631	XP_015183495.1	XP_037868764.1
OG0006632	XP_015188113.1	XP_004932371.1
OG0006633	XP_015185282.1	XP_037872084.1
OG0006634	XP_015178023.1	XP_004924790.1
OG0006636	XP_015179740.1	XP_004929520.1
OG0006637	XP_015176750.1, XP_015176751.1	NP_001127728.1
OG0006638	XP_015183070.1	XP_037873064.1
OG0006639	XP_015180647.1	XP_021202837.2
OG0006640	XP_015179729.1	XP_037870207.1, XP_037870206.1
OG0006641	XP_015180076.1	XP_037872800.1
OG0006642	XP_015182017.1	XP_037870102.1
OG0006643	XP_015174116.1, XP_015174115.1	NP_001093290.1
OG0006644	XP_015180001.1	XP_021207605.1
OG0006645	XP_015186804.1	XP_037877845.1
OG0006646	XP_015180237.1	XP_037875319.1, XP_037875324.1
OG0006647	XP_015178151.1	XP_004921853.1
OG0006648	XP_015177082.1	NP_001040300.1
OG0006649	XP_015174926.1	NP_001108472.1
OG0006650	XP_015177002.1	XP_012545057.3
OG0006651	XP_015172199.1	XP_037875249.1
OG0006652	XP_015176488.1	XP_012551361.2
OG0006653	XP_015190828.1	XP_037876738.1
OG0006654	XP_015190565.1, XP_015190566.1	XP_004933123.2
OG0006655	XP_015183234.1	XP_012548793.1
OG0006656	XP_015186107.1	XP_037867270.1
OG0006658	XP_015172656.1	XP_004933505.3
OG0006659	XP_015185733.1	NP_001106135.1, XP_037869047.1
OG0006660	XP_015174319.1	XP_004926325.1
OG0006661	XP_015173257.1	XP_021205357.1
OG0006662	XP_015185043.1	XP_037870706.1
OG0006663	XP_015180645.1	XP_004927217.1
OG0006664	XP_015178744.1	XP_012548182.2, XP_012548181.2, XP_012548180.2
OG0006665	XP_015172368.1	XP_004931727.1
OG0006666	XP_015181398.1	XP_021203912.2
OG0006667	XP_015191800.1	XP_012551608.1
OG0006668	XP_015187340.1	XP_004927911.1
OG0006669	XP_015188651.1	XP_012547267.2, XP_012547270.2
OG0006670	XP_015188617.1	XP_021201893.2, XP_021201899.2
OG0006671	XP_015190944.1	XP_004926028.2
OG0006672	XP_015180326.1	XP_021205530.1, XP_021205528.2, XP_004928916.1
OG0006673	XP_015189789.1	XP_004930712.1
OG0006674	XP_015171928.1	XP_004932740.1
OG0006675	XP_015188242.1	XP_004925752.1
OG0006676	XP_015172685.1	XP_004927291.1
OG0006679	XP_015177788.1, XP_015177789.1	XP_004931766.1
OG0006681	XP_015190405.1	NP_001036937.1
OG0006682	XP_015184910.1	XP_004925521.1, XP_004925520.1
OG0006683	XP_015175477.1	XP_004928839.1, XP_004928838.1
OG0006684	XP_015178462.1	XP_004933525.1
OG0006685	XP_015179503.1	XP_004928864.1
OG0006687	XP_015177809.1	NP_001040271.1
OG0006688	XP_015181587.1	XP_037866422.1
OG0006689	XP_015178649.1	XP_037869907.1
OG0006690	XP_015189150.1	XP_004929149.1
OG0006692	XP_015180778.1	XP_004926977.1
OG0006693	XP_015178541.1	XP_037866673.1
OG0006695	XP_015181536.1	NP_001139536.1
OG0006696	XP_015176087.1	XP_021203907.1
OG0006697	XP_015184045.1	XP_004929911.1, XP_004929912.1, XP_037874924.1
OG0006698	XP_015172588.1, XP_015172589.1	XP_004926847.2
OG0006700	XP_015191596.1	XP_004926545.1
OG0006702	XP_015185550.1	XP_004933152.1
OG0006704	XP_015171599.1	XP_021207199.1, XP_021207200.1
OG0006706	XP_015177006.1	XP_004933347.1
OG0006707	XP_015185271.1	XP_004930102.1
OG0006708	XP_015184696.1	XP_004928707.1
OG0006709	XP_015173427.1, XP_015173428.1	XP_004932925.1
OG0006710	XP_015181383.1	XP_004931799.1
OG0006711	XP_015175797.1	XP_004923358.1
OG0006714	XP_015181744.1	XP_012550980.2, XP_004932222.2, XP_021207574.2
OG0006719	XP_015185236.1	NP_001165928.1
OG0006720	XP_015190479.1, XP_015190478.1, XP_015190477.1	XP_037871790.1, XP_004927423.2
OG0006721	XP_015177798.1	XP_037869121.1
OG0006722	XP_015187908.1	XP_004930214.1
OG0006723	XP_015174009.1	XP_004932447.2
OG0006724	XP_015189284.1, XP_015189291.1	XP_004933136.1
OG0006726	XP_015179670.1	XP_004929204.1
OG0006728	XP_015187001.1	XP_037876895.1, XP_037876727.1
OG0006729	XP_015178923.1	XP_004933423.1
OG0006730	XP_015190551.1	XP_021206440.1, XP_021207067.1, XP_037873498.1
OG0006731	XP_015191494.1	XP_004931749.1
OG0006732	XP_015183526.1	XP_037877448.1, XP_012544836.1, NP_001124360.1
OG0006733	XP_015178313.1	XP_037866425.1, XP_037866426.1
OG0006734	XP_015189168.1	XP_021208199.1
OG0006735	XP_015185968.1	XP_012550901.1
OG0006736	XP_015178409.1, XP_015178408.1	XP_037866642.1
OG0006739	XP_015179500.1, XP_015179498.1	XP_037869177.1, XP_012549489.1
OG0006740	XP_015171707.1, XP_015171706.1	XP_037866539.1
OG0006741	XP_015185123.1	XP_004933060.2
OG0006743	XP_015190726.1	XP_021205094.1
OG0006745	XP_015181211.1	XP_004931358.1
OG0006746	XP_015184289.1	XP_021204858.1
OG0006749	XP_015176159.1	XP_037875888.1
OG0006750	XP_015176074.1	XP_037876839.1
OG0006751	XP_015187391.1	XP_037866684.1
OG0006752	XP_015173131.1	XP_037875485.1
OG0006754	XP_015190869.1	XP_004933009.1
OG0006773	XP_015187941.1	XP_004922836.1
OG0006776	XP_015172336.1	XP_004924422.1
OG0006780	XP_015171875.1	XP_037874108.1
OG0006782	XP_015178061.1	XP_004930266.1
OG0006788	XP_015190923.1	XP_037866498.1
OG0006792	XP_015175606.1	XP_037875836.1
OG0006793	XP_015177256.1	XP_037866713.1, NP_001166811.1
OG0006798	XP_015184302.1	NP_001040234.1
OG0006799	XP_015174140.1	NP_001040398.1
OG0006800	XP_015173624.1	NP_001037249.1
OG0006801	XP_015172981.1	XP_004922586.1
OG0006802	XP_015190490.1	NP_001077096.1
OG0006803	XP_015173986.1	XP_012549002.1
OG0006804	XP_015171054.1	NP_001040344.1
OG0006805	XP_015180725.1	NP_001037646.1
OG0006806	XP_015180804.1	XP_004921720.1
OG0006807	XP_015183226.1	NP_001037227.1
OG0006808	XP_015173503.1	XP_004929409.1
OG0006809	XP_015176374.1	XP_021209025.1
OG0006810	XP_015190018.1	XP_004925472.2
OG0006811	XP_015177934.1	XP_004927481.1
OG0006812	XP_015189298.1	XP_004923294.1
OG0006814	XP_015183751.1	XP_004925710.1
OG0006815	XP_015182001.1	NP_001266320.1
OG0006816	XP_015181755.1	XP_012543998.1
OG0006817	XP_015175426.1	XP_021203162.1
OG0006818	XP_015183945.1	XP_004924732.1
OG0006819	XP_015171747.1	XP_004931275.2
OG0006820	XP_015190621.1	XP_004927970.1
OG0006821	XP_015176765.1	XP_004932940.1
OG0006822	XP_015171512.1	XP_004930114.1
OG0006823	XP_015183086.1	XP_004925056.1
OG0006824	XP_015176928.1	NP_001040451.1
OG0006825	XP_015178222.1	NP_001040326.1
OG0006826	XP_015174951.1	NP_001119730.1
OG0006827	XP_015178753.1	XP_004930356.1
OG0006828	XP_015173223.1	NP_001129359.1
OG0006829	XP_015191101.1	NP_001108475.1
OG0006830	XP_015180954.1	XP_037870553.1
OG0006831	XP_015173399.1	NP_001296532.1
OG0006832	XP_015188010.1	XP_004923158.1
OG0006833	XP_015179658.1	XP_004928720.1
OG0006834	XP_015173107.1	XP_037871017.1
OG0006835	XP_015185801.1	XP_004929027.1
OG0006836	XP_015173152.1	XP_037870372.1
OG0006837	XP_015179372.1	XP_037875175.1
OG0006838	XP_015177609.1	XP_004921586.2
OG0006839	XP_015178735.1	XP_004924193.1
OG0006841	XP_015189270.1	XP_004924804.2
OG0006842	XP_015176885.1	XP_004933146.1
OG0006843	XP_015186926.1	XP_004927918.1
OG0006844	XP_015191165.1	NP_001040388.1
OG0006845	XP_015181513.1	XP_037874834.1
OG0006847	XP_015173695.1	NP_001093092.1
OG0006848	XP_015182887.1	NP_001093081.1, XP_037873764.1
OG0006849	XP_015177686.1	XP_004923949.1
OG0006850	XP_015176507.1	NP_001040458.1
OG0006851	XP_015188805.1	XP_012543791.1
OG0006852	XP_015177209.1	XP_037866788.1
OG0006853	XP_015179628.1	XP_004925077.1
OG0006854	XP_015190708.1	NP_001091813.1
OG0006855	XP_015175557.1	XP_012544339.1
OG0006856	XP_015188294.1	XP_004922939.1
OG0006857	XP_015182904.1	XP_004931963.2
OG0006858	XP_015175589.1	XP_004930138.1
OG0006859	XP_015189642.1	NP_001040478.1
OG0006861	XP_015184801.1	XP_004924424.1
OG0006862	XP_015188774.1	NP_001135959.1
OG0006863	XP_015181523.1	XP_037875974.1
OG0006864	XP_015190183.1	NP_001040479.1
OG0006865	XP_015175051.1	NP_001162053.1
OG0006866	XP_015181765.1	NP_001040437.1
OG0006867	XP_015177895.1	NP_001166738.1
OG0006868	XP_015187305.1	XP_004928625.2
OG0006869	XP_015184639.1	XP_004921995.1
OG0006870	XP_015185149.1	XP_004926155.1
OG0006871	XP_015189446.1	XP_004925550.1
OG0006872	XP_015174417.1	XP_004921538.3
OG0006873	XP_015190355.1	XP_037875675.1
OG0006874	XP_015187348.1	XP_004931193.1
OG0006875	XP_015172560.1	XP_004921607.1
OG0006876	XP_015175496.1	XP_012548878.1, NP_001108474.1
OG0006877	XP_015175984.1	XP_004925191.3
OG0006878	XP_015179927.1	XP_004928134.1
OG0006879	XP_015176879.1	XP_004927877.1
OG0006880	XP_015179373.1	NP_001139535.1, XP_012545246.1
OG0006882	XP_015184819.1	NP_001040219.1
OG0006883	XP_015190670.1	XP_004932323.1
OG0006884	XP_015177155.1	NP_001040474.1
OG0006885	XP_015181939.1	XP_012552241.1
OG0006887	XP_015187918.1	XP_004924995.1
OG0006888	XP_015183150.1	NP_001040147.1
OG0006890	XP_015175482.1	XP_004929268.1
OG0006891	XP_015180434.1	XP_004925720.1
OG0006892	XP_015171461.1	XP_004922258.1
OG0006893	XP_015179926.1	NP_001036852.1, XP_021204931.1
OG0006894	XP_015175576.1	XP_004932523.1
OG0006895	XP_015183006.1	XP_037868453.1
OG0006896	XP_015185276.1	NP_001040434.1
OG0006897	XP_015176248.1	XP_004926125.1
OG0006898	XP_015189275.1	XP_004925361.3
OG0006899	XP_015190778.1	XP_004924524.1
OG0006900	XP_015176952.1	NP_001040297.1
OG0006901	XP_015177780.1	NP_001093268.1
OG0006902	XP_015181899.1	XP_004929170.1
OG0006903	XP_015187120.1	NP_001243954.1
OG0006904	XP_015185717.1	XP_012551044.1
OG0006905	XP_015184929.1	XP_012549003.2
OG0006906	XP_015184521.1	NP_001093287.1
OG0006907	XP_015180156.1	XP_004927852.1
OG0006908	XP_015177892.1	NP_001166703.1
OG0006909	XP_015179623.1	XP_004927589.1
OG0006910	XP_015188732.1	XP_037868804.1
OG0006911	XP_015187558.1	XP_004925481.1
OG0006912	XP_015181641.1	XP_004929279.1
OG0006913	XP_015177825.1	XP_037873553.1
OG0006914	XP_015190727.1	XP_004933405.1
OG0006915	XP_015186393.1	NP_001239601.1, XP_037877252.1
OG0006916	XP_015172898.1	XP_012550767.2
OG0006917	XP_015175696.1	XP_004927604.1
OG0006918	XP_015175767.1	XP_004925700.1
OG0006919	XP_015174168.1	XP_012549793.1
OG0006920	XP_015185849.1	XP_004932924.1
OG0006921	XP_015177546.1	XP_004928876.1
OG0006922	XP_015184174.1	XP_037869023.1
OG0006923	XP_015173201.1	XP_037871815.1
OG0006925	XP_015177615.1	XP_004923560.1
OG0006926	XP_015183805.1	XP_037872106.1, NP_001104820.1
OG0006927	XP_015186950.1	XP_037871478.1
OG0006928	XP_015181998.1	XP_012553050.1
OG0006929	XP_015187514.1	XP_021207468.1
OG0006930	XP_015178557.1	XP_004925205.2
OG0006931	XP_015182280.1	XP_004928361.1
OG0006932	XP_015186633.1	XP_004927541.1
OG0006933	XP_015173569.1	XP_004930452.1
OG0006934	XP_015175562.1	XP_021202161.2
OG0006935	XP_015177560.1	NP_001040233.1
OG0006937	XP_015179502.1	XP_004922454.1
OG0006938	XP_015184774.1	XP_012548676.1
OG0006939	XP_015187616.1	XP_004929460.2, XP_037870349.1
OG0006940	XP_015183752.1	XP_021207854.1
OG0006941	XP_015172143.1	XP_037873326.1
OG0006943	XP_015183845.1	XP_004931026.1
OG0006944	XP_015181341.1	XP_021205314.1
OG0006945	XP_015173991.1	XP_021207806.2
OG0006946	XP_015188016.1	XP_012550517.2
OG0006947	XP_015177185.1	XP_037873448.1
OG0006949	XP_015172067.1	XP_021207401.2
OG0006950	XP_015179121.1	XP_004922074.1
OG0006951	XP_015171424.1	XP_004924305.2
OG0006952	XP_015189773.1	NP_001036848.1
OG0006953	XP_015188290.1	XP_037867488.1
OG0006954	XP_015190678.1	XP_012546225.3
OG0006955	XP_015188344.1	XP_004932941.2
OG0006956	XP_015173151.1	NP_001093077.1
OG0006957	XP_015190495.1	XP_004933582.2
OG0006958	XP_015172145.1	XP_004924362.1
OG0006959	XP_015182487.1, XP_015182486.1	XP_012550522.2
OG0006960	XP_015185163.1	NP_001040354.1
OG0006961	XP_015174064.1	XP_037876759.1
OG0006962	XP_015179542.1	XP_037872416.1
OG0006963	XP_015175955.1, XP_015175956.1	XP_012552001.2
OG0006965	XP_015189128.1	XP_004923664.1
OG0006966	XP_015179301.1	NP_001040240.1
OG0006967	XP_015174218.1	XP_021206539.2
OG0006968	XP_015179350.1	XP_012548475.1
OG0006969	XP_015177950.1	XP_004922000.1
OG0006970	XP_015172713.1	XP_037871300.1
OG0006971	XP_015180838.1	XP_004931977.2
OG0006972	XP_015177475.1	XP_037870884.1
OG0006973	XP_015185474.1	XP_004925423.1
OG0006974	XP_015186441.1	XP_021203634.1
OG0006975	XP_015183712.1	XP_037872745.1
OG0006976	XP_015178915.1	XP_012549036.2
OG0006977	XP_015172309.1, XP_015172298.1	XP_004924241.1
OG0006978	XP_015187072.1	XP_004927540.2
OG0006979	XP_015175409.1	XP_037877098.1
OG0006980	XP_015173024.1	XP_004925527.1
OG0006981	XP_015188229.1	XP_037876579.1
OG0006983	XP_015185193.1	XP_037869574.1
OG0006985	XP_015172882.1	XP_021207273.2
OG0006986	XP_015189190.1	XP_037873541.1
OG0006987	XP_015179712.1	XP_037870638.1
OG0006988	XP_015177957.1	XP_004923973.1
OG0006990	XP_015173187.1	XP_037870412.1
OG0006991	XP_015182783.1	XP_037869278.1
OG0006993	XP_015174360.1	XP_037868341.1
OG0006994	XP_015176446.1	XP_004932244.1
OG0006996	XP_015179697.1	XP_004923291.1
OG0006998	XP_015189662.1	XP_004924229.1
OG0006999	XP_015174164.1	XP_004926906.1
OG0007000	XP_015181241.1	XP_012553356.1
OG0007001	XP_015184168.1	XP_037875343.1
OG0007002	XP_015177838.1	XP_037869242.1
OG0007003	XP_015180995.1	XP_004925739.1
OG0007004	XP_015184746.1	XP_004925575.1
OG0007005	XP_015181343.1	XP_037869330.1
OG0007006	XP_015189376.1	XP_004924654.1
OG0007009	XP_015181087.1	NP_001296555.1
OG0007010	XP_015182178.1	XP_037868344.1
OG0007011	XP_015176972.1	XP_004928406.1
OG0007012	XP_015180363.1	XP_012544578.3
OG0007013	XP_015191633.1	XP_004929424.1
OG0007014	XP_015181283.1	XP_004924832.1
OG0007015	XP_015171773.1	XP_037874559.1, XP_037874588.1
OG0007016	XP_015186133.1	XP_004931420.2
OG0007017	XP_015190437.1	XP_037873526.1
OG0007018	XP_015179944.1	NP_001296558.1
OG0007019	XP_015186104.1	XP_021207501.2
OG0007020	XP_015177430.1	XP_004926365.3
OG0007022	XP_015176212.1	XP_012550344.1
OG0007023	XP_015176940.1	XP_004924869.1
OG0007024	XP_015172714.1	XP_004926895.2
OG0007025	XP_015190366.1	XP_012546503.1
OG0007026	XP_015183600.1	XP_004928340.1
OG0007027	XP_015182187.1	XP_037869094.1
OG0007028	XP_015187474.1	XP_012547460.1
OG0007029	XP_015180480.1	XP_037867873.1
OG0007030	XP_015172462.1	XP_004922469.1
OG0007031	XP_015189442.1	XP_021202890.2
OG0007032	XP_015185981.1	NP_001274759.1
OG0007033	XP_015172695.1	XP_037866681.1
OG0007034	XP_015173349.1, XP_015173348.1	NP_001129364.1, XP_012552764.1
OG0007035	XP_015183711.1	XP_037875517.1
OG0007036	XP_015191783.1	XP_004926206.1
OG0007038	XP_015181743.1	XP_004922910.1
OG0007039	XP_015174532.1	XP_021206382.2
OG0007040	XP_015188919.1	XP_037867050.1
OG0007041	XP_015184102.1	XP_004926518.1
OG0007042	XP_015183063.1	XP_004928207.2
OG0007043	XP_015188574.1	XP_004932440.1
OG0007044	XP_015191448.1	XP_037866487.1
OG0007045	XP_015185174.1	XP_004931973.2
OG0007046	XP_015182335.1	XP_021206812.1
OG0007047	XP_015188622.1	XP_037876961.1
OG0007048	XP_015177262.1	XP_037870051.1
OG0007049	XP_015185320.1	XP_037871181.1
OG0007050	XP_015178994.1	XP_037873675.1
OG0007051	XP_015184193.1	XP_037874856.1
OG0007052	XP_015180009.1	XP_004932125.1
OG0007053	XP_015176646.1	XP_037867429.1
OG0007054	XP_015183397.1	XP_004923430.1
OG0007055	XP_015182660.1	XP_004929058.2
OG0007056	XP_015188841.1	XP_037872287.1
OG0007057	XP_015176628.1	XP_037875498.1
OG0007058	XP_015184695.1	XP_021204275.1
OG0007059	XP_015181173.1	NP_001077078.1
OG0007060	XP_015190260.1	XP_021205868.1
OG0007061	XP_015178689.1	XP_037875198.1
OG0007062	XP_015185677.1	XP_012551174.2
OG0007064	XP_015186278.1	XP_021204636.1
OG0007065	XP_015184922.1	XP_004923868.1
OG0007066	XP_015185829.1	NP_001177769.1
OG0007067	XP_015184192.1	NP_001037054.1
OG0007068	XP_015184343.1	XP_012552256.1
OG0007070	XP_015183196.1	XP_037869986.1
OG0007071	XP_015174430.1	XP_004930342.1
OG0007072	XP_015177697.1	XP_004924885.2
OG0007073	XP_015172464.1	XP_037871706.1
OG0007074	XP_015190663.1	XP_012545250.1
OG0007075	XP_015173330.1	XP_012551503.2
OG0007076	XP_015173202.1	XP_004921742.1
OG0007077	XP_015185089.1	XP_004921725.1
OG0007078	XP_015176333.1	XP_004925107.1
OG0007079	XP_015180212.1	NP_001188363.1, XP_012552960.1
OG0007080	XP_015172335.1	XP_037874435.1
OG0007081	XP_015178841.1	XP_004923443.1
OG0007082	XP_015182138.1	XP_037874805.1
OG0007083	XP_015181330.1	XP_004933029.1
OG0007084	XP_015177171.1	XP_012552367.2
OG0007085	XP_015176688.1	XP_012548821.1
OG0007086	XP_015187519.1	XP_004921601.2
OG0007087	XP_015181305.1	XP_004923105.3
OG0007088	XP_015186103.1	NP_001266403.1
OG0007089	XP_015172566.1	XP_012543783.1
OG0007090	XP_015191715.1	XP_021201841.1
OG0007091	XP_015176855.1	XP_004929307.1
OG0007092	XP_015180157.1	XP_037875162.1
OG0007093	XP_015177474.1, XP_015177472.1	XP_004921624.1
OG0007094	XP_015180592.1	XP_004927178.1
OG0007095	XP_015184635.1	XP_021202446.1
OG0007096	XP_015188772.1	XP_004928543.1
OG0007097	XP_015188852.1	XP_021204471.1
OG0007098	XP_015176877.1	XP_037871084.1
OG0007099	XP_015183627.1	XP_004933683.1
OG0007100	XP_015184648.1	XP_012544028.1
OG0007101	XP_015175382.1	XP_037868204.1
OG0007102	XP_015182428.1	XP_004932171.1
OG0007103	XP_015175239.1	XP_004925218.1
OG0007104	XP_015175542.1	NP_001037003.1
OG0007105	XP_015189569.1	XP_004924090.1
OG0007106	XP_015191820.1	XP_004929858.1
OG0007107	XP_015185850.1	XP_021205571.1
OG0007108	XP_015187123.1	XP_004929110.1
OG0007109	XP_015172845.1	XP_004927948.2
OG0007110	XP_015176499.1	XP_004930611.1
OG0007112	XP_015189120.1	XP_004930049.1
OG0007113	XP_015181434.1	XP_037866899.1
OG0007114	XP_015174415.1	XP_004930478.1
OG0007115	XP_015177249.1	XP_021201998.2
OG0007116	XP_015173019.1	XP_004924836.1
OG0007117	XP_015186592.1	XP_037869785.1
OG0007118	XP_015178098.1	NP_001091820.2
OG0007119	XP_015176216.1	XP_037870860.1
OG0007120	XP_015179086.1	XP_004930728.1
OG0007121	XP_015183658.1	NP_001040525.1
OG0007122	XP_015174947.1	XP_004921564.1
OG0007123	XP_015181047.1	XP_004928631.2
OG0007124	XP_015176834.1	XP_004928328.1
OG0007125	XP_015183385.1	NP_001296538.1
OG0007126	XP_015173763.1	XP_004931968.1
OG0007127	XP_015180787.1	XP_037876888.1
OG0007128	XP_015190420.1	XP_037875648.1
OG0007129	XP_015182671.1	XP_037869934.1
OG0007130	XP_015181039.1	NP_001036957.1
OG0007131	XP_015180353.1	XP_004932483.1
OG0007132	XP_015179620.1	XP_004933592.1
OG0007134	XP_015182250.1	NP_001157381.1
OG0007135	XP_015180239.1	XP_012553435.2
OG0007136	XP_015172905.1	XP_012545811.2
OG0007137	XP_015172174.1	NP_001037126.1
OG0007138	XP_015191024.1	NP_001037356.1
OG0007139	XP_015177799.1	XP_037877861.1
OG0007140	XP_015191514.1	XP_004931733.2
OG0007141	XP_015181106.1	XP_021209144.1
OG0007142	XP_015188318.1	XP_021208033.1
OG0007143	XP_015179582.1	XP_037877663.1
OG0007144	XP_015179249.1	XP_004930732.1
OG0007145	XP_015184536.1	XP_012550526.1
OG0007146	XP_015176266.1	XP_012552478.1
OG0007147	XP_015173398.1	XP_021207164.1
OG0007148	XP_015175505.1	XP_021207926.1
OG0007149	XP_015187336.1	XP_021206571.2
OG0007150	XP_015174673.1	XP_004926377.1
OG0007151	XP_015173538.1	XP_004929216.2
OG0007152	XP_015177114.1	XP_004923292.1
OG0007153	XP_015183138.1	XP_004932950.1
OG0007154	XP_015188907.1	XP_004925878.1
OG0007155	XP_015180450.1	XP_004924304.1
OG0007156	XP_015182953.1	XP_004932146.1
OG0007158	XP_015181120.1	XP_037877154.1
OG0007159	XP_015177706.1	XP_004929309.2
OG0007161	XP_015173237.1	NP_001136223.1
OG0007162	XP_015179185.1	XP_037873291.1
OG0007163	XP_015181950.1, XP_015181951.1	XP_037870241.1
OG0007164	XP_015189659.1	XP_004921749.1
OG0007165	XP_015175021.1	XP_037871806.1
OG0007166	XP_015173924.1	XP_004929822.2
OG0007168	XP_015173691.1	XP_004930208.1
OG0007169	XP_015173990.1	XP_004927480.1
OG0007170	XP_015184047.1	XP_012545290.1
OG0007171	XP_015181433.1	XP_004931953.3
OG0007172	XP_015186908.1	XP_012548761.1, XP_021205949.1
OG0007173	XP_015189121.1	NP_001037632.1
OG0007174	XP_015180400.1	NP_001037593.1
OG0007175	XP_015190602.1	XP_004933556.1
OG0007176	XP_015179593.1	NP_001266310.1
OG0007177	XP_015176800.1	XP_037870204.1, NP_001091768.1
OG0007178	XP_015171931.1	XP_004925537.1
OG0007179	XP_015178253.1	XP_037869363.1
OG0007180	XP_015175519.1	XP_004924858.2
OG0007181	XP_015173981.1	XP_037877792.1, XP_037877797.1
OG0007182	XP_015182708.1	XP_004921640.1
OG0007183	XP_015174752.1	XP_004921975.2, XP_037877267.1
OG0007184	XP_015171807.1	XP_012548822.2
OG0007185	XP_015175787.1	NP_001296487.1, XP_037876106.1
