Orthogroup	Habropoda_laboriosa	Osmia_lignaria
OG0006895	XP_017789265.1	XP_034175781.1
OG0006896	XP_017789230.1	XP_034175204.1
OG0006897	XP_017793340.1	XP_034175356.1
OG0006898	XP_017792832.1	XP_034175939.1
OG0006899	XP_017795592.1	XP_034176049.1
OG0006900	XP_017794315.1	XP_034189361.1
OG0006901	XP_017789285.1	XP_034176664.1
OG0006902	XP_017793438.1	XP_034193191.1
OG0006903	XP_017793508.1	XP_034175690.1
OG0006904	XP_017789665.1	XP_034192221.1
OG0006905	XP_017790277.1	XP_034175110.1
OG0006906	XP_017793371.1	XP_034175361.1
OG0006907	XP_017794595.1	XP_034180490.1
OG0006908	XP_017793504.1	XP_034175707.1
OG0006909	XP_017789273.1	XP_034176412.1
OG0006910	XP_017793153.1	XP_034176259.1
OG0006911	XP_017793458.1	XP_034176140.1
OG0006912	XP_017793315.1	XP_034174891.1
OG0006913	XP_017793432.1	XP_034175889.1
OG0006914	XP_017795056.1	XP_034182928.1
OG0006915	XP_017791317.1	XP_034183243.1
OG0006916	XP_017787608.1	XP_034191016.1
OG0006917	XP_017792398.1	XP_034179164.1
OG0006918	XP_017789566.1	XP_034179784.1
OG0006919	XP_017791416.1	XP_034190843.1
OG0006920	XP_017788315.1	XP_034173433.1
OG0006921	XP_017796311.1	XP_034179085.1
OG0006922	XP_017794850.1	XP_034187159.1
OG0006923	XP_017794892.1	XP_034187172.1
OG0006924	XP_017791402.1	XP_034190829.1
OG0006925	XP_017795054.1	XP_034182921.1
OG0006926	XP_017789848.1	XP_034178706.1
OG0006927	XP_017788744.1	XP_034178579.1
OG0006928	XP_017799296.1	XP_034172328.1
OG0006929	XP_017789854.1	XP_034178359.1
OG0006930	XP_017788953.1	XP_034178527.1
OG0006931	XP_017795766.1	XP_034178093.1
OG0006932	XP_017798496.1	XP_034180380.1
OG0006933	XP_017798742.1	XP_034192035.1
OG0006934	XP_017798784.1	XP_034191980.1
OG0006935	XP_017799082.1	XP_034173401.1
OG0006936	XP_017798570.1	XP_034191791.1
OG0006937	XP_017798628.1	XP_034180364.1
OG0006939	XP_017798560.1	XP_034191641.1
OG0006940	XP_017798537.1	XP_034180784.1
OG0006941	XP_017798555.1	XP_034180036.1
OG0006942	XP_017797740.1	XP_034191553.1
OG0006943	XP_017788036.1	XP_034191769.1
OG0006944	XP_017798645.1	XP_034192003.1
OG0006945	XP_017799208.1	XP_034173104.1
OG0006946	XP_017798691.1	XP_034191482.1
OG0006947	XP_017798508.1	XP_034195261.1, XP_034195267.1, XP_034191433.1
OG0006948	XP_017794621.1	XP_034194039.1
OG0006949	XP_017797337.1	XP_034172304.1
OG0006950	XP_017796695.1	XP_034179206.1, XP_034179207.1
OG0006951	XP_017796697.1	XP_034179224.1
OG0006952	XP_017796624.1	XP_034193679.1
OG0006953	XP_017791816.1	XP_034193879.1
OG0006954	XP_017796569.1	XP_034179300.1
OG0006955	XP_017791820.1	XP_034179520.1
OG0006956	XP_017793540.1	XP_034179575.1
OG0006957	XP_017787443.1	XP_034193500.1
OG0006958	XP_017797925.1	XP_034195542.1
OG0006959	XP_017799060.1	XP_034179151.1
OG0006960	XP_017792912.1	XP_034179380.1
OG0006961	XP_017787540.1	XP_034179447.1
OG0006962	XP_017796583.1	XP_034193625.1
OG0006963	XP_017787367.1	XP_034193999.1
OG0006964	XP_017799497.1	XP_034193498.1
OG0006965	XP_017793043.1	XP_034181738.1
OG0006966	XP_017799523.1	XP_034179813.1
OG0006967	XP_017795904.1	XP_034179416.1
OG0006968	XP_017792797.1	XP_034183091.1
OG0006969	XP_017787662.1	XP_034190769.1
OG0006971	XP_017787660.1	XP_034190782.1
OG0006972	XP_017798314.1	XP_034186335.1
OG0006973	XP_017798407.1	XP_034191118.1
OG0006974	XP_017787630.1	XP_034190756.1
OG0006975	XP_017798382.1	XP_034187050.1
OG0006976	XP_017791518.1	XP_034186559.1
OG0006977	XP_017792795.1	XP_034182844.1
OG0006978	XP_017797067.1	XP_034189637.1
OG0006979	XP_017795183.1	XP_034184514.1
OG0006980	XP_017795625.1	XP_034193064.1
OG0006981	XP_017787777.1	XP_034175518.1
OG0006982	XP_017799298.1	XP_034172332.1
OG0006983	XP_017799013.1	XP_034172336.1
OG0006984	XP_017791247.1, XP_017791076.1	XP_034185214.1
OG0006985	XP_017797381.1	XP_034176310.1
OG0006986	XP_017797425.1	XP_034176316.1
OG0006987	XP_017797387.1	XP_034175223.1
OG0006988	XP_017790156.1	XP_034181028.1
OG0006989	XP_017792021.1	XP_034172492.1
OG0006990	XP_017792025.1	XP_034172545.1
OG0006991	XP_017797855.1	XP_034174909.1
OG0006992	XP_017797891.1	XP_034174927.1
OG0006993	XP_017799012.1	XP_034172520.1
OG0006994	XP_017799197.1	XP_034173321.1
OG0006995	XP_017799109.1	XP_034173023.1
OG0006996	XP_017787971.1	XP_034173535.1
OG0006997	XP_017792358.1	XP_034179209.1
OG0006998	XP_017798953.1	XP_034172630.1
OG0006999	XP_017796534.1	XP_034189333.1
OG0007000	XP_017787747.1	XP_034171501.1
OG0007001	XP_017794430.1	XP_034171671.1
OG0007002	XP_017790461.1	XP_034171590.1, XP_034171589.1
OG0007003	XP_017790549.1	XP_034171604.1, XP_034171606.1
OG0007004	XP_017791667.1	XP_034189979.1
OG0007005	XP_017796430.1	XP_034188882.1
OG0007006	XP_017792052.1	XP_034184354.1
OG0007007	XP_017792697.1	XP_034182720.1
OG0007008	XP_017787891.1	XP_034189183.1
OG0007009	XP_017787916.1	XP_034171459.1
OG0007010	XP_017792572.1	XP_034189123.1
OG0007011	XP_017787746.1	XP_034170851.1
OG0007012	XP_017792713.1	XP_034182578.1
OG0007013	XP_017789651.1	XP_034176343.1
OG0007014	XP_017787743.1	XP_034171673.1
OG0007015	XP_017796411.1	XP_034196503.1
OG0007016	XP_017796868.1	XP_034171134.1, XP_034171135.1
OG0007017	XP_017797302.1	XP_034196648.1
OG0007019	XP_017788422.1	XP_034171972.1
OG0007020	XP_017788409.1	XP_034188819.1
OG0007021	XP_017794479.1	XP_034170974.1
OG0007023	XP_017795010.1	XP_034196488.1
OG0007024	XP_017791037.1	XP_034192046.1
OG0007025	XP_017790361.1	XP_034171530.1
OG0007026	XP_017796211.1	XP_034171038.1
OG0007028	XP_017796415.1	XP_034171100.1
OG0007029	XP_017798950.1	XP_034173138.1
OG0007030	XP_017795227.1	XP_034181921.1
OG0007031	XP_017795256.1	XP_034181924.1
OG0007033	XP_017795221.1	XP_034194761.1
OG0007034	XP_017788385.1	XP_034182169.1
OG0007035	XP_017792231.1	XP_034179246.1
OG0007036	XP_017789422.1	XP_034194470.1
OG0007037	XP_017788787.1	XP_034188551.1
OG0007038	XP_017788489.1	XP_034188387.1
OG0007039	XP_017789405.1	XP_034182034.1
OG0007040	XP_017789073.1	XP_034182201.1
OG0007041	XP_017788049.1	XP_034182779.1
OG0007042	XP_017789432.1	XP_034194309.1
OG0007043	XP_017796145.1	XP_034188464.1
OG0007044	XP_017788093.1	XP_034182710.1
OG0007045	XP_017791740.1	XP_034188395.1
OG0007046	XP_017798188.1	XP_034190060.1
OG0007047	XP_017788879.1	XP_034188552.1
OG0007048	XP_017795250.1	XP_034182136.1
OG0007049	XP_017791751.1	XP_034182384.1
OG0007050	XP_017788461.1	XP_034182507.1
OG0007052	XP_017788305.1	XP_034181960.1
OG0007053	XP_017789331.1	XP_034182615.1
OG0007054	XP_017789332.1	XP_034182345.1
OG0007055	XP_017788165.1	XP_034188187.1
OG0007056	XP_017795260.1	XP_034182579.1
OG0007057	XP_017795244.1	XP_034182523.1
OG0007058	XP_017788086.1	XP_034194718.1
OG0007059	XP_017793815.1	XP_034182514.1
OG0007060	XP_017789316.1	XP_034194305.1
OG0007061	XP_017788051.1	XP_034182187.1
OG0007062	XP_017789497.1	XP_034194498.1
OG0007063	XP_017798012.1	XP_034171165.1
OG0007064	XP_017797947.1	XP_034171192.1
OG0007065	XP_017791694.1	XP_034182764.1
OG0007066	XP_017799075.1	XP_034172941.1
OG0007067	XP_017795297.1	XP_034188312.1
OG0007068	XP_017798989.1	XP_034173318.1
OG0007069	XP_017798992.1	XP_034173317.1
OG0007070	XP_017798990.1	XP_034172322.1
OG0007071	XP_017788248.1	XP_034182022.1
OG0007072	XP_017788168.1	XP_034182407.1
OG0007073	XP_017789450.1	XP_034182292.1
OG0007074	XP_017796375.1	XP_034182084.1
OG0007075	XP_017793819.1	XP_034171166.1
OG0007076	XP_017790479.1	XP_034189521.1
OG0007077	XP_017788618.1	XP_034182161.1
OG0007078	XP_017798092.1	XP_034174237.1
OG0007079	XP_017798056.1	XP_034187394.1
OG0007080	XP_017797190.1	XP_034187339.1
OG0007081	XP_017795267.1	XP_034173854.1
OG0007083	XP_017796721.1	XP_034174538.1
OG0007084	XP_017796819.1	XP_034174521.1
OG0007085	XP_017798148.1	XP_034173776.1
OG0007086	XP_017796018.1	XP_034174053.1
OG0007087	XP_017797794.1	XP_034190045.1
OG0007088	XP_017795278.1	XP_034174718.1
OG0007089	XP_017796971.1	XP_034174305.1
OG0007090	XP_017797209.1	XP_034174088.1
OG0007091	XP_017797169.1	XP_034173866.1
OG0007092	XP_017794218.1	XP_034174802.1
OG0007093	XP_017793801.1	XP_034174115.1, XP_034174114.1
OG0007094	XP_017796889.1	XP_034174539.1
OG0007095	XP_017796253.1	XP_034187280.1
OG0007096	XP_017798070.1	XP_034187469.1
OG0007097	XP_017798159.1	XP_034187478.1
OG0007098	XP_017797248.1	XP_034174484.1
OG0007099	XP_017796461.1	XP_034174491.1
OG0007100	XP_017796881.1	XP_034187537.1
OG0007101	XP_017796936.1	XP_034187544.1
OG0007102	XP_017793799.1	XP_034187795.1
OG0007103	XP_017795418.1	XP_034180417.1
OG0007104	XP_017796804.1	XP_034173811.1
OG0007105	XP_017792158.1	XP_034187650.1
OG0007106	XP_017796224.1	XP_034174798.1
OG0007107	XP_017797211.1	XP_034174518.1
OG0007108	XP_017791778.1	XP_034187550.1
OG0007109	XP_017798263.1	XP_034187474.1
OG0007110	XP_017796829.1	XP_034180508.1
OG0007111	XP_017795486.1	XP_034180524.1
OG0007112	XP_017798150.1	XP_034187429.1
OG0007113	XP_017798277.1	XP_034187572.1
OG0007114	XP_017795262.1	XP_034174213.1
OG0007115	XP_017796947.1	XP_034174548.1
OG0007116	XP_017799203.1	XP_034172954.1
OG0007117	XP_017795006.1	XP_034191336.1
OG0007118	XP_017792120.1	XP_034192881.1
OG0007119	XP_017790752.1	XP_034182842.1
OG0007120	XP_017795993.1	XP_034176960.1
OG0007121	XP_017794981.1	XP_034191057.1
OG0007122	XP_017790807.1	XP_034193011.1
OG0007123	XP_017790963.1	XP_034188794.1
OG0007124	XP_017789828.1	XP_034186978.1
OG0007125	XP_017790007.1	XP_034186824.1
OG0007126	XP_017794990.1	XP_034176862.1
OG0007127	XP_017788615.1	XP_034192697.1
OG0007128	XP_017790720.1	XP_034177037.1
OG0007129	XP_017796747.1	XP_034186948.1
OG0007130	XP_017795988.1	XP_034176814.1
OG0007131	XP_017792128.1	XP_034177154.1
OG0007132	XP_017790772.1	XP_034192959.1
OG0007134	XP_017788671.1	XP_034177227.1
OG0007135	XP_017788186.1	XP_034172168.1
OG0007136	XP_017795394.1	XP_034177186.1
OG0007137	XP_017790664.1	XP_034192937.1
OG0007138	XP_017799134.1	XP_034172774.1
OG0007139	XP_017793594.1	XP_034177332.1
OG0007140	XP_017793578.1	XP_034177329.1
OG0007141	XP_017789795.1	XP_034177738.1
OG0007142	XP_017789930.1	XP_034180955.1
OG0007143	XP_017795426.1	XP_034192867.1
OG0007144	XP_017795513.1	XP_034176946.1
OG0007145	XP_017793711.1	XP_034176790.1
OG0007146	XP_017790048.1	XP_034187068.1
OG0007147	XP_017790670.1	XP_034177406.1
OG0007150	XP_017794825.1	XP_034191060.1
OG0007151	XP_017793579.1	XP_034177878.1
OG0007152	XP_017793614.1	XP_034176753.1
OG0007153	XP_017790702.1	XP_034192621.1
OG0007154	XP_017793622.1	XP_034192725.1
OG0007155	XP_017792174.1	XP_034192897.1
OG0007156	XP_017792138.1	XP_034176972.1
OG0007157	XP_017788635.1	XP_034192669.1
OG0007158	XP_017793657.1	XP_034176931.1
OG0007159	XP_017794944.1	XP_034177924.1
OG0007160	XP_017795836.1	XP_034192738.1
OG0007161	XP_017789079.1	XP_034196331.1
OG0007162	XP_017789078.1	XP_034195463.1
OG0007163	XP_017797829.1	XP_034183911.1
OG0007164	XP_017789027.1	XP_034194802.1
OG0007165	XP_017793213.1	XP_034189441.1
OG0007166	XP_017797424.1	XP_034175554.1
OG0007167	XP_017789081.1	XP_034195553.1
OG0007168	XP_017791443.1	XP_034171115.1
OG0007169	XP_017791458.1	XP_034171614.1
OG0007171	XP_017797493.1	XP_034196402.1
OG0007172	XP_017797634.1	XP_034193285.1
OG0007173	XP_017797581.1	XP_034195516.1
OG0007174	XP_017789104.1	XP_034191865.1
OG0007175	XP_017789030.1	XP_034195945.1
OG0007176	XP_017793236.1	XP_034193105.1
OG0007177	XP_017789921.1	XP_034193778.1
OG0007178	XP_017796107.1	XP_034195369.1
OG0007179	XP_017796775.1	XP_034195592.1
OG0007180	XP_017797592.1	XP_034195361.1, XP_034195366.1, XP_034195354.1
OG0007181	XP_017797453.1	XP_034196244.1
OG0007182	XP_017795200.1	XP_034195154.1
OG0007183	XP_017790147.1	XP_034184135.1
OG0007184	XP_017789022.1	XP_034195547.1
OG0007185	XP_017796124.1	XP_034184173.1
OG0007187	XP_017798971.1	XP_034172207.1
OG0007188	XP_017795784.1	XP_034195771.1
OG0007189	XP_017793565.1	XP_034195883.1
OG0007190	XP_017793194.1	XP_034185839.1
OG0007191	XP_017789037.1	XP_034195414.1
OG0007192	XP_017797528.1	XP_034195573.1
OG0007193	XP_017795795.1	XP_034195921.1
OG0007195	XP_017796945.1	XP_034188927.1
OG0007196	XP_017789019.1	XP_034195669.1
OG0007197	XP_017792386.1	XP_034191477.1
OG0007198	XP_017795834.1	XP_034195925.1
OG0007199	XP_017788687.1	XP_034171544.1
OG0007200	XP_017789172.1	XP_034196208.1
OG0007201	XP_017789900.1	XP_034181664.1
OG0007202	XP_017793960.1	XP_034181717.1
OG0007203	XP_017795626.1	XP_034184604.1
OG0007204	XP_017795641.1	XP_034181796.1
OG0007205	XP_017792054.1	XP_034172664.1
OG0007206	XP_017795637.1	XP_034184639.1
OG0007207	XP_017795612.1	XP_034174281.1
OG0007208	XP_017797992.1	XP_034190576.1
OG0007209	XP_017795658.1	XP_034181084.1
OG0007210	XP_017792529.1	XP_034185600.1
OG0007212	XP_017791463.1	XP_034196290.1
OG0007213	XP_017791639.1	XP_034177089.1
OG0007214	XP_017792220.1	XP_034172810.1
OG0007215	XP_017793440.1	XP_034181569.1
OG0007216	XP_017792081.1	XP_034176219.1
OG0007217	XP_017795663.1	XP_034175402.1
OG0007218	XP_017788345.1	XP_034172847.1
OG0007219	XP_017795611.1	XP_034184840.1
OG0007220	XP_017788331.1	XP_034172850.1
OG0007221	XP_017789904.1	XP_034181436.1
OG0007222	XP_017790212.1	XP_034181445.1
OG0007223	XP_017790614.1	XP_034181233.1
OG0007224	XP_017791636.1	XP_034176768.1
OG0007225	XP_017787819.1	XP_034181702.1
OG0007226	XP_017787772.1	XP_034181588.1
OG0007227	XP_017791062.1	XP_034170934.1
OG0007228	XP_017793367.1	XP_034181213.1
OG0007229	XP_017795682.1	XP_034181152.1
OG0007230	XP_017791663.1	XP_034190779.1
OG0007231	XP_017795645.1	XP_034175084.1
OG0007232	XP_017793184.1	XP_034183435.1
OG0007233	XP_017798951.1	XP_034172110.1
OG0007234	XP_017794115.1	XP_034190300.1
OG0007235	XP_017794121.1	XP_034190230.1
OG0007236	XP_017790894.1	XP_034189029.1
OG0007237	XP_017788604.1	XP_034180201.1
OG0007238	XP_017790213.1	XP_034188052.1
OG0007239	XP_017790477.1	XP_034181889.1
OG0007240	XP_017787422.1	XP_034184723.1
OG0007242	XP_017798853.1	XP_034181141.1
OG0007243	XP_017793654.1	XP_034181264.1
OG0007244	XP_017788559.1	XP_034180921.1
OG0007245	XP_017791112.1	XP_034184689.1
OG0007246	XP_017791101.1	XP_034185195.1
OG0007247	XP_017791100.1	XP_034185175.1
OG0007248	XP_017790552.1	XP_034188035.1
OG0007249	XP_017798869.1	XP_034188003.1
OG0007250	XP_017793984.1	XP_034190538.1
OG0007251	XP_017794079.1	XP_034185444.1
OG0007252	XP_017787449.1	XP_034184859.1
OG0007253	XP_017790483.1	XP_034192413.1
OG0007254	XP_017791274.1	XP_034185051.1
OG0007255	XP_017795325.1	XP_034180922.1
OG0007256	XP_017798831.1	XP_034192470.1
OG0007257	XP_017798018.1	XP_034185511.1
OG0007258	XP_017798895.1	XP_034187919.1
OG0007259	XP_017787358.1	XP_034184681.1
OG0007260	XP_017787397.1	XP_034185605.1
OG0007261	XP_017799458.1	XP_034184978.1
OG0007262	XP_017787378.1	XP_034184937.1
OG0007263	XP_017791099.1	XP_034195109.1
OG0007264	XP_017798886.1	XP_034181463.1
OG0007265	XP_017790602.1	XP_034188095.1
OG0007266	XP_017791133.1	XP_034185139.1
OG0007267	XP_017791103.1	XP_034185128.1
OG0007268	XP_017799061.1	XP_034172683.1
OG0007269	XP_017799401.1	XP_034172703.1
OG0007270	XP_017788613.1	XP_034191938.1
OG0007271	XP_017796354.1	XP_034184062.1
OG0007272	XP_017788533.1	XP_034180052.1
OG0007273	XP_017788601.1	XP_034180918.1
OG0007274	XP_017791189.1	XP_034184305.1
OG0007275	XP_017794363.1	XP_034187530.1
OG0007276	XP_017793824.1	XP_034175858.1
OG0007277	XP_017797325.1	XP_034184286.1
OG0007278	XP_017794382.1	XP_034187810.1
OG0007279	XP_017794329.1	XP_034173981.1
OG0007280	XP_017791997.1	XP_034176460.1
OG0007281	XP_017791143.1	XP_034185612.1
OG0007282	XP_017790893.1	XP_034184289.1
OG0007283	XP_017791145.1	XP_034190436.1
OG0007284	XP_017796017.1	XP_034172587.1
OG0007285	XP_017787368.1	XP_034173955.1
OG0007286	XP_017799415.1	XP_034184179.1
OG0007287	XP_017791243.1	XP_034190489.1
OG0007288	XP_017799447.1	XP_034175967.1
OG0007289	XP_017797969.1	XP_034184721.1
OG0007290	XP_017790879.1	XP_034184479.1
OG0007291	XP_017794375.1	XP_034173185.1
OG0007292	XP_017795193.1	XP_034175059.1
OG0007293	XP_017791079.1	XP_034190447.1
OG0007294	XP_017791151.1	XP_034190488.1
OG0007295	XP_017788568.1	XP_034180486.1
OG0007296	XP_017790878.1	XP_034184498.1
OG0007297	XP_017797311.1	XP_034184366.1
OG0007298	XP_017799412.1	XP_034184569.1
OG0007299	XP_017794388.1	XP_034179446.1
OG0007301	XP_017794505.1	XP_034184214.1
OG0007302	XP_017794522.1	XP_034184239.1
OG0007303	XP_017794142.1	XP_034187913.1
OG0007304	XP_017797355.1	XP_034184423.1
OG0007305	XP_017797330.1	XP_034184403.1
OG0007306	XP_017788530.1	XP_034191707.1
OG0007307	XP_017794336.1	XP_034183913.1
OG0007308	XP_017791551.1	XP_034190180.1
OG0007309	XP_017795440.1	XP_034183367.1
OG0007310	XP_017791566.1	XP_034183878.1
OG0007311	XP_017791567.1	XP_034183884.1
OG0007312	XP_017790237.1	XP_034187090.1
OG0007313	XP_017789721.1	XP_034196374.1
OG0007314	XP_017789783.1	XP_034186033.1
OG0007315	XP_017792202.1	XP_034190008.1
OG0007316	XP_017792411.1	XP_034190017.1
OG0007317	XP_017791467.1	XP_034189747.1
OG0007318	XP_017789971.1	XP_034183814.1
OG0007319	XP_017790080.1	XP_034182976.1
OG0007320	XP_017795410.1	XP_034183655.1
OG0007321	XP_017789895.1	XP_034186329.1
OG0007322	XP_017789767.1	XP_034185902.1
OG0007323	XP_017789967.1	XP_034189954.1
OG0007324	XP_017789617.1	XP_034185750.1
OG0007325	XP_017792371.1	XP_034183787.1
OG0007326	XP_017789964.1	XP_034190145.1
OG0007328	XP_017795441.1	XP_034183879.1
OG0007329	XP_017795411.1	XP_034183874.1
OG0007330	XP_017790717.1	XP_034186331.1
OG0007331	XP_017789462.1	XP_034194522.1
OG0007332	XP_017793866.1	XP_034185854.1
OG0007333	XP_017789544.1	XP_034183573.1
OG0007334	XP_017789968.1	XP_034183851.1
OG0007335	XP_017791430.1	XP_034185851.1
OG0007336	XP_017789947.1	XP_034189559.1
OG0007337	XP_017791633.1	XP_034189655.1
OG0007339	XP_017787741.1	XP_034186188.1
OG0007340	XP_017790798.1	XP_034189450.1
OG0007341	XP_017789710.1	XP_034190131.1
OG0007342	XP_017791556.1	XP_034189967.1
OG0007343	XP_017791553.1	XP_034189719.1
OG0007344	XP_017793957.1	XP_034183731.1
OG0007345	XP_017793958.1	XP_034183737.1
OG0007346	XP_017793893.1	XP_034185773.1
OG0007347	XP_017792554.1	XP_034184989.1
OG0007348	XP_017793320.1	XP_034176102.1
OG0007349	XP_017789703.1	XP_034192148.1
OG0007350	XP_017793005.1	XP_034175331.1
OG0007351	XP_017789607.1	XP_034192143.1
OG0007352	XP_017792891.1	XP_034176501.1
OG0007353	XP_017789251.1	XP_034175792.1
OG0007354	XP_017793061.1	XP_034175133.1
OG0007355	XP_017789598.1	XP_034194976.1
OG0007356	XP_017795551.1	XP_034176568.1
OG0007357	XP_017795538.1	XP_034176488.1
OG0007359	XP_017795576.1	XP_034176030.1
OG0007360	XP_017797450.1	XP_034175477.1
OG0007361	XP_017792861.1	XP_034176550.1
OG0007362	XP_017793155.1	XP_034193305.1
OG0007363	XP_017794213.1	XP_034184527.1
OG0007364	XP_017789727.1	XP_034192218.1
OG0007365	XP_017789726.1	XP_034192259.1
OG0007366	XP_017793142.1	XP_034175661.1
OG0007367	XP_017793137.1	XP_034193162.1
OG0007368	XP_017789253.1	XP_034175153.1
OG0007369	XP_017794215.1	XP_034187193.1
OG0007370	XP_017792717.1	XP_034181757.1
OG0007371	XP_017790305.1	XP_034175601.1
OG0007372	XP_017797908.1	XP_034175293.1
OG0007373	XP_017795144.1	XP_034188845.1
OG0007374	XP_017793070.1	XP_034175123.1
OG0007375	XP_017794239.1	XP_034177965.1
OG0007376	XP_017794150.1	XP_034172701.1
OG0007377	XP_017792857.1	XP_034175746.1
OG0007378	XP_017789738.1	XP_034192256.1
OG0007379	XP_017793492.1	XP_034175768.1
OG0007380	XP_017793464.1	XP_034175823.1
OG0007381	XP_017795543.1	XP_034193071.1
OG0007382	XP_017792765.1	XP_034195420.1
OG0007383	XP_017789229.1	XP_034175161.1
OG0007384	XP_017793472.1	XP_034176649.1
OG0007385	XP_017793414.1	XP_034176651.1
OG0007386	XP_017794192.1	XP_034177728.1
OG0007387	XP_017792034.1	XP_034185008.1
OG0007388	XP_017792746.1	XP_034181350.1
OG0007389	XP_017797543.1	XP_034176094.1
OG0007390	XP_017793051.1	XP_034193405.1
OG0007391	XP_017793054.1	XP_034193429.1
OG0007392	XP_017791483.1	XP_034190979.1
OG0007393	XP_017795163.1	XP_034188603.1
OG0007394	XP_017793159.1	XP_034176145.1
OG0007395	XP_017793131.1	XP_034175867.1
OG0007396	XP_017793066.1	XP_034175864.1
OG0007397	XP_017793080.1	XP_034175513.1
OG0007398	XP_017794865.1	XP_034186868.1
OG0007399	XP_017791342.1	XP_034183354.1
OG0007400	XP_017794821.1	XP_034187217.1
OG0007401	XP_017791385.1	XP_034183302.1
OG0007402	XP_017791492.1	XP_034190920.1
OG0007403	XP_017791398.1	XP_034183353.1
OG0007404	XP_017792423.1	XP_034187117.1
OG0007405	XP_017787558.1	XP_034186493.1
OG0007406	XP_017789747.1	XP_034179886.1
OG0007407	XP_017792426.1	XP_034186437.1
OG0007408	XP_017792424.1	XP_034186443.1
OG0007409	XP_017791428.1	XP_034183162.1
OG0007410	XP_017794893.1	XP_034191061.1
OG0007411	XP_017794982.1	XP_034191366.1
OG0007412	XP_017787526.1	XP_034186512.1
OG0007413	XP_017789560.1	XP_034179271.1
OG0007414	XP_017799256.1	XP_034173108.1
OG0007415	XP_017791417.1	XP_034183000.1
OG0007416	XP_017789713.1	XP_034179883.1
OG0007417	XP_017796308.1	XP_034179771.1
OG0007418	XP_017797875.1	XP_034176426.1
OG0007419	XP_017795031.1	XP_034182930.1
OG0007420	XP_017789618.1	XP_034179787.1
OG0007421	XP_017787549.1	XP_034191119.1
OG0007422	XP_017791337.1	XP_034183112.1
OG0007423	XP_017794940.1	XP_034191238.1
OG0007424	XP_017792464.1, XP_017792465.1, XP_017792466.1	XP_034187147.1
OG0007425	XP_017787612.1	XP_034191029.1
OG0007426	XP_017787597.1	XP_034190865.1
