Orthogroup	Vespa_mandarinia	Polistes_dominula
OG0007145	XP_035729153.1	XP_015184536.1
OG0007146	XP_035729692.1	XP_015176266.1
OG0007147	XP_035721258.1	XP_015173398.1
OG0007148	XP_035742489.1	XP_015175505.1
OG0007149	XP_035742349.1	XP_015187336.1
OG0007150	XP_035729272.1	XP_015174673.1
OG0007151	XP_035721092.1	XP_015173538.1
OG0007152	XP_035727710.1	XP_015177114.1
OG0007153	XP_035735324.1	XP_015183138.1
OG0007154	XP_035723686.1	XP_015188907.1
OG0007155	XP_035730962.1	XP_015180450.1
OG0007156	XP_035721026.1	XP_015182953.1
OG0007157	XP_035742072.1	XP_015176145.1
OG0007158	XP_035736375.1	XP_015181120.1
OG0007159	XP_035743150.1	XP_015177706.1
OG0007160	XP_035717920.1	XP_015180205.1
OG0007161	XP_035729585.1	XP_015173237.1
OG0007162	XP_035739615.1	XP_015179185.1
OG0007164	XP_035719015.1	XP_015189659.1
OG0007165	XP_035739320.1	XP_015175021.1
OG0007166	XP_035740994.1	XP_015173924.1
OG0007168	XP_035741271.1	XP_015173691.1
OG0007169	XP_035733774.1	XP_015173990.1
OG0007170	XP_035733546.1	XP_015184047.1
OG0007171	XP_035737634.1	XP_015181433.1
OG0007172	XP_035722385.1	XP_015186908.1
OG0007173	XP_035737017.1	XP_015189121.1
OG0007174	XP_035731148.1	XP_015180400.1
OG0007176	XP_035735681.1	XP_015179593.1
OG0007177	XP_035730743.1	XP_015176800.1
OG0007178	XP_035731449.1	XP_015171931.1
OG0007179	XP_035725016.1	XP_015178253.1
OG0007180	XP_035728750.1	XP_015175519.1
OG0007181	XP_035733697.1	XP_015173981.1
OG0007182	XP_035738723.1	XP_015182708.1
OG0007183	XP_035721135.1	XP_015174752.1
OG0007184	XP_035734055.1	XP_015171807.1
OG0007185	XP_035737156.1	XP_015175787.1
OG0007186	XP_035717191.1	XP_015176487.1
OG0007187	XP_035734541.1	XP_015177701.1
OG0007188	XP_035739799.1	XP_015191544.1
OG0007189	XP_035733587.1	XP_015181074.1
OG0007190	XP_035727395.1	XP_015182867.1
OG0007191	XP_035718561.1	XP_015190764.1
OG0007192	XP_035719064.1	XP_015171130.1
OG0007194	XP_035736395.1	XP_015189288.1
OG0007195	XP_035722919.1	XP_015188771.1
OG0007196	XP_035743883.1	XP_015190000.1
OG0007197	XP_035734153.1	XP_015172087.1
OG0007198	XP_035741217.1, XP_035741216.1	XP_015173858.1
OG0007200	XP_035729342.1	XP_015186056.1
OG0007201	XP_035732433.1	XP_015179939.1
OG0007203	XP_035730594.1, XP_035730558.1	XP_015174793.1
OG0007205	XP_035734079.1	XP_015177813.1
OG0007206	XP_035742455.1	XP_015174421.1
OG0007207	XP_035737626.1	XP_015181431.1
OG0007208	XP_035728045.1	XP_015184932.1
OG0007209	XP_035730185.1	XP_015182038.1
OG0007210	XP_035727662.1	XP_015173301.1
OG0007211	XP_035726299.1	XP_015186627.1
OG0007212	XP_035736235.1	XP_015181046.1
OG0007213	XP_035718018.1	XP_015185724.1
OG0007214	XP_035742855.1	XP_015171945.1
OG0007216	XP_035740618.1	XP_015187488.1
OG0007217	XP_035733945.1	XP_015174449.1
OG0007218	XP_035724940.1	XP_015175282.1
OG0007220	XP_035727848.1	XP_015185204.1
OG0007221	XP_035727033.1	XP_015183241.1
OG0007222	XP_035727058.1	XP_015182274.1
OG0007223	XP_035732340.1	XP_015189055.1
OG0007225	XP_035719032.1	XP_015187569.1
OG0007226	XP_035719314.1	XP_015171043.1
OG0007227	XP_035742005.1	XP_015186091.1
OG0007228	XP_035733021.1	XP_015190969.1
OG0007229	XP_035743430.1	XP_015191229.1
OG0007230	XP_035725214.1	XP_015186256.1
OG0007231	XP_035726256.1	XP_015184301.1
OG0007232	XP_035724425.1	XP_015188986.1
OG0007233	XP_035737195.1	XP_015179332.1
OG0007234	XP_035729462.1	XP_015191744.1
OG0007235	XP_035735095.1	XP_015175747.1
OG0007236	XP_035738577.1	XP_015174287.1
OG0007237	XP_035741081.1	XP_015190368.1
OG0007238	XP_035735689.1	XP_015179627.1
OG0007239	XP_035726205.1	XP_015177441.1
OG0007240	XP_035734482.1	XP_015172641.1
OG0007241	XP_035733189.1	XP_015175875.1
OG0007242	XP_035735925.1	XP_015175418.1
OG0007243	XP_035725455.1	XP_015172963.1
OG0007244	XP_035726686.1	XP_015174567.1
OG0007245	XP_035721587.1	XP_015176040.1
OG0007246	XP_035730081.1	XP_015181156.1
OG0007247	XP_035732485.1	XP_015183671.1, XP_015183669.1
OG0007248	XP_035723902.1	XP_015185011.1
OG0007249	XP_035738147.1	XP_015181823.1
OG0007250	XP_035724847.1	XP_015188964.1
OG0007251	XP_035724103.1	XP_015182607.1
OG0007252	XP_035741159.1	XP_015191323.1, XP_015191332.1
OG0007253	XP_035723299.1	XP_015190252.1
OG0007254	XP_035737945.1	XP_015183826.1
OG0007256	XP_035736854.1	XP_015178984.1
OG0007257	XP_035735763.1	XP_015185397.1
OG0007259	XP_035741229.1	XP_015173697.1
OG0007260	XP_035738774.1	XP_015175061.1
OG0007262	XP_035721687.1	XP_015177968.1
OG0007263	XP_035719029.1	XP_015171391.1
OG0007264	XP_035732644.1	XP_015179833.1
OG0007265	XP_035737414.1	XP_015175592.1
OG0007266	XP_035731083.1, XP_035731084.1	XP_015187402.1
OG0007268	XP_035735481.1	XP_015177617.1
OG0007269	XP_035741460.1	XP_015176124.1
OG0007270	XP_035739065.1	XP_015180780.1
OG0007271	XP_035743167.1	XP_015183484.1
OG0007272	XP_035721671.1	XP_015184376.1
OG0007273	XP_035723013.1	XP_015177207.1
OG0007276	XP_035718954.1	XP_015171369.1
OG0007277	XP_035733345.1	XP_015183977.1
OG0007278	XP_035723570.1	XP_015173091.1
OG0007279	XP_035722836.1	XP_015177315.1
OG0007280	XP_035738016.1	XP_015188024.1
OG0007281	XP_035740976.1	XP_015178824.1
OG0007282	XP_035733217.1	XP_015190824.1
OG0007283	XP_035743930.1	XP_015189374.1
OG0007284	XP_035722500.1	XP_015177374.1
OG0007285	XP_035732796.1	XP_015180457.1
OG0007286	XP_035743715.1	XP_015187958.1
OG0007287	XP_035722885.1	XP_015177300.1
OG0007288	XP_035731624.1	XP_015177251.1
OG0007289	XP_035730374.1	XP_015186750.1
OG0007290	XP_035729594.1	XP_015173229.1
OG0007291	XP_035727940.1	XP_015187932.1
OG0007293	XP_035728702.1	XP_015173669.1
OG0007294	XP_035735078.1	XP_015175710.1
OG0007295	XP_035727503.1	XP_015182798.1
OG0007296	XP_035733936.1	XP_015187726.1
OG0007297	XP_035732379.1	XP_015189074.1
OG0007298	XP_035724829.1	XP_015188092.1
OG0007299	XP_035724355.1	XP_015176654.1
OG0007300	XP_035743301.1	XP_015191277.1
OG0007301	XP_035729613.1	XP_015191725.1
OG0007302	XP_035719130.1	XP_015187996.1
OG0007303	XP_035726161.1	XP_015190697.1
OG0007304	XP_035727889.1	XP_015184940.1
OG0007305	XP_035738310.1	XP_015181976.1
OG0007306	XP_035740257.1	XP_015182713.1
OG0007307	XP_035718712.1	XP_015175913.1
OG0007308	XP_035726379.1	XP_015186392.1
OG0007309	XP_035730210.1	XP_015186754.1
OG0007310	XP_035740561.1	XP_015187493.1
OG0007311	XP_035724365.1	XP_015175398.1
OG0007312	XP_035728260.1	XP_015183867.1
OG0007313	XP_035718856.1	XP_015186832.1
OG0007314	XP_035739882.1	XP_015174137.1
OG0007315	XP_035734109.1	XP_015185379.1
OG0007316	XP_035731435.1	XP_015172128.1
OG0007317	XP_035724489.1	XP_015185170.1
OG0007318	XP_035724238.1	XP_015178146.1
OG0007319	XP_035739426.1	XP_015175129.1
OG0007320	XP_035729865.1	XP_015189228.1
OG0007321	XP_035729731.1	XP_015183838.1
OG0007322	XP_035718410.1	XP_015178443.1
OG0007323	XP_035724978.1	XP_015185015.1
OG0007324	XP_035734245.1	XP_015172056.1
OG0007325	XP_035721148.1	XP_015176131.1
OG0007326	XP_035735873.1	XP_015179742.1
OG0007327	XP_035738127.1	XP_015181802.1
OG0007328	XP_035739132.1, XP_035739135.1	XP_015182360.1
OG0007330	XP_035730294.1	XP_015185855.1
OG0007331	XP_035735531.1	XP_015183054.1
OG0007332	XP_035739822.1	XP_015191284.1
OG0007333	XP_035733830.1, XP_035733831.1	XP_015184133.1
OG0007334	XP_035742094.1	XP_015176117.1
OG0007335	XP_035736182.1	XP_015186610.1
OG0007336	XP_035730311.1	XP_015185872.1
OG0007337	XP_035736310.1	XP_015189286.1
OG0007338	XP_035719328.1	XP_015171224.1
OG0007339	XP_035718774.1	XP_015187705.1
OG0007340	XP_035719946.1	XP_015187550.1
OG0007341	XP_035725098.1	XP_015172767.1
OG0007342	XP_035734134.1	XP_015171775.1
OG0007343	XP_035723139.1	XP_015172526.1
OG0007344	XP_035724062.1	XP_015174721.1
OG0007345	XP_035722995.1	XP_015190735.1
OG0007346	XP_035738028.1	XP_015181935.1
OG0007347	XP_035726425.1	XP_015187000.1
OG0007348	XP_035722098.1	XP_015189012.1
OG0007349	XP_035737611.1	XP_015186036.1
OG0007350	XP_035737822.1	XP_015177732.1
OG0007351	XP_035740348.1	XP_015187515.1
OG0007352	XP_035733100.1	XP_015175854.1
OG0007353	XP_035741350.1	XP_015173786.1
OG0007354	XP_035732993.1	XP_015175919.1, XP_015175918.1
OG0007355	XP_035726978.1	XP_015182208.1
OG0007356	XP_035730880.1	XP_015181753.1
OG0007358	XP_035722000.1	XP_015187821.1
OG0007359	XP_035723872.1	XP_015175299.1
OG0007360	XP_035721753.1	XP_015173473.1
OG0007361	XP_035728772.1	XP_015175534.1
OG0007362	XP_035738479.1	XP_015174357.1
OG0007364	XP_035718107.1	XP_015189146.1
OG0007365	XP_035728338.1	XP_015178650.1
OG0007366	XP_035735279.1	XP_015183133.1
OG0007367	XP_035743140.1	XP_015191488.1
OG0007368	XP_035717122.1	XP_015176493.1
OG0007369	XP_035727234.1	XP_015171843.1
OG0007370	XP_035717674.1	XP_015181766.1
OG0007371	XP_035743800.1	XP_015190188.1
OG0007372	XP_035731600.1, XP_035731603.1	XP_015178094.1
OG0007374	XP_035726145.1	XP_015176697.1
OG0007375	XP_035730864.1	XP_015179883.1
OG0007376	XP_035718462.1	XP_015188780.1
OG0007377	XP_035733846.1	XP_015177434.1
OG0007378	XP_035719721.1	XP_015188243.1
OG0007379	XP_035718990.1	XP_015184527.1
OG0007380	XP_035735545.1	XP_015191672.1
OG0007381	XP_035743562.1	XP_015185450.1
OG0007382	XP_035718823.1	XP_015190712.1
OG0007383	XP_035722974.1	XP_015189507.1
OG0007384	XP_035734715.1	XP_015187387.1
OG0007385	XP_035726922.1	XP_015175567.1
OG0007386	XP_035717931.1	XP_015185695.1
OG0007387	XP_035737350.1	XP_015175683.1
OG0007388	XP_035732716.1	XP_015179971.1
OG0007390	XP_035734454.1	XP_015175669.1
OG0007391	XP_035731444.1	XP_015171983.1
OG0007392	XP_035733720.1	XP_015173910.1
OG0007393	XP_035721447.1	XP_015173562.1
OG0007394	XP_035729391.1	XP_015184982.1
OG0007395	XP_035727312.1	XP_015183085.1
OG0007396	XP_035729033.1	XP_015171366.1
OG0007397	XP_035737349.1	XP_015175587.1
OG0007398	XP_035722863.1	XP_015171789.1
OG0007399	XP_035731980.1	XP_015177525.1
OG0007400	XP_035736763.1	XP_015187183.1
OG0007401	XP_035732743.1	XP_015179893.1
OG0007402	XP_035735964.1	XP_015179798.1
OG0007403	XP_035736644.1	XP_015179261.1
OG0007404	XP_035723301.1	XP_015185062.1
OG0007405	XP_035731978.1	XP_015177493.1
OG0007406	XP_035729024.1, XP_035729023.1, XP_035729025.1	XP_015171343.1
OG0007407	XP_035725835.1	XP_015190817.1
OG0007408	XP_035741057.1	XP_015186578.1
OG0007409	XP_035744291.1	XP_015176495.1
OG0007410	XP_035730114.1	XP_015189921.1
OG0007411	XP_035739656.1	XP_015179159.1
OG0007413	XP_035743059.1	XP_015174609.1
OG0007414	XP_035740073.1	XP_015173940.1
OG0007415	XP_035738138.1	XP_015181908.1
OG0007416	XP_035739378.1	XP_015174938.1
OG0007417	XP_035723522.1	XP_015180170.1
OG0007418	XP_035723278.1, XP_035723274.1	XP_015190239.1
OG0007419	XP_035729557.1	XP_015191597.1
OG0007420	XP_035743893.1	XP_015190496.1
OG0007421	XP_035727155.1	XP_015175580.1
OG0007422	XP_035743499.1	XP_015177885.1
OG0007423	XP_035723014.1	XP_015177334.1
OG0007424	XP_035726972.1, XP_035726974.1, XP_035726973.1	XP_015185563.1
OG0007425	XP_035734858.1	XP_015187382.1
OG0007426	XP_035730169.1	XP_015182499.1
OG0007427	XP_035738922.1	XP_015180770.1
OG0007428	XP_035722947.1	XP_015178768.1
OG0007429	XP_035726690.1	XP_015189181.1
OG0007430	XP_035726857.1	XP_015183102.1
OG0007431	XP_035729728.1	XP_015179915.1
OG0007432	XP_035724550.1	XP_015173259.1
OG0007433	XP_035730608.1	XP_015186447.1, XP_015186444.1
OG0007434	XP_035728933.1	XP_015191143.1
OG0007435	XP_035731325.1	XP_015179534.1
OG0007436	XP_035731663.1	XP_015190978.1
OG0007437	XP_035736791.1	XP_015179046.1
OG0007438	XP_035743877.1	XP_015176880.1
OG0007439	XP_035737642.1	XP_015181387.1
OG0007440	XP_035729969.1	XP_015176911.1
OG0007441	XP_035729614.1	XP_015176237.1
OG0007442	XP_035717602.1	XP_015180060.1
OG0007443	XP_035722176.1	XP_015174489.1
OG0007444	XP_035734231.1	XP_015172049.1
OG0007445	XP_035717936.1	XP_015185746.1
OG0007446	XP_035727300.1	XP_015186892.1
OG0007447	XP_035719804.1	XP_015184585.1
OG0007449	XP_035722751.1	XP_015177352.1
OG0007450	XP_035735762.1	XP_015177849.1
OG0007452	XP_035731402.1	XP_015175438.1
OG0007453	XP_035731748.1	XP_015177442.1
OG0007454	XP_035731544.1	XP_015191117.1
OG0007455	XP_035722356.1	XP_015178928.1
OG0007456	XP_035728737.1	XP_015187378.1
OG0007457	XP_035742867.1	XP_015175194.1
OG0007458	XP_035735928.1	XP_015175424.1
OG0007459	XP_035718114.1	XP_015189157.1
OG0007460	XP_035728876.1	XP_015190979.1
OG0007461	XP_035729800.1	XP_015179935.1
OG0007462	XP_035738489.1	XP_015174117.1
OG0007463	XP_035717225.1	XP_015179984.1
OG0007464	XP_035742438.1	XP_015174380.1
OG0007465	XP_035742121.1	XP_015172476.1
OG0007466	XP_035727339.1	XP_015185562.1
OG0007467	XP_035737624.1	XP_015186023.1
OG0007468	XP_035733999.1	XP_015174471.1
OG0007469	XP_035736064.1	XP_015177443.1
OG0007470	XP_035720586.1	XP_015187619.1
OG0007471	XP_035728392.1	XP_015172156.1, XP_015172158.1
OG0007472	XP_035719035.1	XP_015171363.1
OG0007473	XP_035733240.1	XP_015174602.1
OG0007474	XP_035720393.1	XP_015187653.1
OG0007475	XP_035727089.1	XP_015183236.1
OG0007477	XP_035718232.1	XP_015186871.1
OG0007478	XP_035733516.1	XP_015184001.1, XP_015184000.1
OG0007479	XP_035722635.1	XP_015174715.1
OG0007480	XP_035727413.1	XP_015182841.1
OG0007481	XP_035725814.1	XP_015190739.1
OG0007482	XP_035720543.1	XP_015183283.1
OG0007483	XP_035724358.1	XP_015185017.1
OG0007484	XP_035743797.1	XP_015190196.1
OG0007485	XP_035724327.1	XP_015185902.1
OG0007486	XP_035724876.1	XP_015188117.1
OG0007487	XP_035733701.1	XP_015186602.1
OG0007488	XP_035728868.1	XP_015172678.1
OG0007489	XP_035719264.1	XP_015171110.1
OG0007492	XP_035721117.1	XP_015177987.1
OG0007493	XP_035730272.1	XP_015186442.1
OG0007494	XP_035743760.1	XP_015189562.1
OG0007495	XP_035722821.1	XP_015173393.1, XP_015173400.1
OG0007496	XP_035719968.1	XP_015184547.1
OG0007497	XP_035742985.1	XP_015178552.1
OG0007498	XP_035728236.1	XP_015178668.1
OG0007499	XP_035726638.1	XP_015189211.1, XP_015189212.1
OG0007500	XP_035732627.1	XP_015187284.1
OG0007501	XP_035725391.1, XP_035725388.1	XP_015175057.1
OG0007502	XP_035718123.1	XP_015187448.1
OG0007503	XP_035719966.1	XP_015184444.1
OG0007504	XP_035743129.1	XP_015171637.1
OG0007505	XP_035740957.1	XP_015191196.1
OG0007506	XP_035731990.1	XP_015177629.1
OG0007507	XP_035739608.1	XP_015179055.1
OG0007508	XP_035727223.1	XP_015171838.1
OG0007509	XP_035731556.1	XP_015175183.1
OG0007510	XP_035729022.1	XP_015174626.1
OG0007511	XP_035728248.1	XP_015183861.1
OG0007512	XP_035730494.1	XP_015176831.1
OG0007513	XP_035742231.1	XP_015181302.1
OG0007514	XP_035732706.1	XP_015183392.1
OG0007515	XP_035735094.1	XP_015179457.1
OG0007516	XP_035724033.1	XP_015189437.1
OG0007518	XP_035722027.1	XP_015189515.1
OG0007519	XP_035737294.1, XP_035737293.1	XP_015179507.1
OG0007521	XP_035728196.1	XP_015174880.1
OG0007522	XP_035737159.1	XP_015175585.1
OG0007523	XP_035733950.1	XP_015171487.1
OG0007524	XP_035724599.1	XP_015175352.1
OG0007525	XP_035730530.1	XP_015177158.1
OG0007526	XP_035730280.1	XP_015187773.1, XP_015187772.1
OG0007527	XP_035729200.1	XP_015185181.1
OG0007528	XP_035725104.1	XP_015185636.1
OG0007529	XP_035724398.1	XP_015188980.1
OG0007530	XP_035725077.1	XP_015176764.1, XP_015176791.1
OG0007531	XP_035735914.1	XP_015172223.1, XP_015172222.1
OG0007532	XP_035743208.1	XP_015191508.1
OG0007533	XP_035733568.1	XP_015183954.1
OG0007534	XP_035729294.1	XP_015185120.1
OG0007535	XP_035721282.1	XP_015184429.1
OG0007537	XP_035724533.1	XP_015178247.1
OG0007538	XP_035739160.1	XP_015176019.1
OG0007539	XP_035739500.1	XP_015175209.1
OG0007540	XP_035731582.1	XP_015179358.1
OG0007541	XP_035744069.1	XP_015187526.1
OG0007542	XP_035737344.1	XP_015185406.1
OG0007543	XP_035719649.1	XP_015171296.1
OG0007544	XP_035742449.1	XP_015174326.1
OG0007545	XP_035729759.1	XP_015174916.1
OG0007546	XP_035737542.1	XP_015181329.1
OG0007547	XP_035723705.1, XP_035723704.1	XP_015173127.1
OG0007548	XP_035730577.1	XP_015177124.1
OG0007549	XP_035742163.1	XP_015171962.1
OG0007550	XP_035726480.1	XP_015186631.1
OG0007551	XP_035722979.1	XP_015191818.1
OG0007552	XP_035734354.1	XP_015171954.1
OG0007553	XP_035719759.1	XP_015184452.1
OG0007554	XP_035727475.1	XP_015182861.1
OG0007555	XP_035719664.1	XP_015171031.1
OG0007556	XP_035720963.1	XP_015188665.1, XP_015188666.1
OG0007558	XP_035734373.1	XP_015171906.1
OG0007559	XP_035722605.1	XP_015171219.1
OG0007560	XP_035738849.1, XP_035738847.1, XP_035738848.1	XP_015171460.1
OG0007562	XP_035732098.1	XP_015171457.1
OG0007563	XP_035738528.1	XP_015174252.1, XP_015174251.1
OG0007564	XP_035723413.1	XP_015172565.1
OG0007565	XP_035738819.1, XP_035738816.1, XP_035738818.1, XP_035738820.1	XP_015174921.1
OG0007565	XP_035738817.1	XP_015175076.1
OG0007566	XP_035737939.1, XP_035737941.1	XP_015188070.1
OG0007567	XP_035733269.1	XP_015178323.1
OG0007568	XP_035737282.1	XP_015177785.1
OG0007569	XP_035742614.1	XP_015185707.1
OG0007570	XP_035730642.1	XP_015186511.1
OG0007571	XP_035723256.1	XP_015173375.1
OG0007572	XP_035736013.1	XP_015177408.1
OG0007573	XP_035724236.1	XP_015178185.1
OG0007574	XP_035727815.1	XP_015177076.1, XP_015177075.1
OG0007575	XP_035728921.1	XP_015191509.1, XP_015191518.1
OG0007576	XP_035740314.1	XP_015182689.1, XP_015182690.1
OG0007578	XP_035721487.1	XP_015185226.1, XP_015185224.1, XP_015185227.1, XP_015185225.1, XP_015185228.1
OG0007579	XP_035721810.1, XP_035721815.1	XP_015175978.1
OG0007580	XP_035740536.1	XP_015186668.1
OG0007581	XP_035720990.1	XP_015182373.1
OG0007582	XP_035723462.1, XP_035723463.1	XP_015172554.1
OG0007583	XP_035719357.1, XP_035719358.1	XP_015188553.1
OG0007584	XP_035725021.1	XP_015178092.1, XP_015178091.1
OG0007586	XP_035729442.1	XP_015191841.1
OG0007587	XP_035724337.1	XP_015175271.1
OG0007588	XP_035742652.1	XP_015179248.1
OG0007589	XP_035732423.1	XP_015188348.1
OG0007590	XP_035719669.1, XP_035719676.1	XP_015171120.1
OG0007591	XP_035723268.1	XP_015181676.1, XP_015181698.1
OG0007592	XP_035738690.1	XP_015174919.1
OG0007593	XP_035737907.1, XP_035737906.1, XP_035737908.1	XP_015188066.1
OG0007595	XP_035727043.1, XP_035727048.1	XP_015185572.1, XP_015185570.1
OG0007596	XP_035733016.1	XP_015175806.1
OG0007597	XP_035721386.1	XP_015184832.1, XP_015184831.1
OG0007598	XP_035738689.1	XP_015174280.1
OG0007604	XP_035724899.1	XP_015182605.1
OG0007605	XP_035727963.1	XP_015178642.1
OG0007606	XP_035735463.1	XP_015177581.1
OG0007607	XP_035723273.1	XP_015180183.1
OG0007608	XP_035726406.1	XP_015185343.1
OG0007609	XP_035731112.1	XP_015184394.1
OG0007610	XP_035725095.1	XP_015172772.1
OG0007611	XP_035725945.1	XP_015190561.1
OG0007612	XP_035739146.1	XP_015180886.1
OG0007614	XP_035728658.1	XP_015173802.1, XP_015173803.1
OG0007615	XP_035718658.1	XP_015180747.1
OG0007616	XP_035735218.1	XP_015187322.1
OG0007618	XP_035728858.1	XP_015174224.1
OG0007620	XP_035738334.1	XP_015181914.1
OG0007621	XP_035723218.1	XP_015189766.1
OG0007622	XP_035728621.1	XP_015173712.1
OG0007624	XP_035722715.1	XP_015177252.1
OG0007625	XP_035722791.1	XP_015185487.1
OG0007626	XP_035738932.1	XP_015180769.1
OG0007627	XP_035730293.1	XP_015186893.1
OG0007628	XP_035719778.1	XP_015184587.1
OG0007629	XP_035730813.1	XP_015180998.1
OG0007631	XP_035718299.1	XP_015178475.1
OG0007632	XP_035721125.1	XP_015178007.1
OG0007633	XP_035721856.1	XP_015188461.1
OG0007634	XP_035739921.1	XP_015174216.1
OG0007635	XP_035736209.1	XP_015188175.1
OG0007636	XP_035729458.1	XP_015176334.1
OG0007637	XP_035724608.1	XP_015175318.1
OG0007638	XP_035726061.1	XP_015185243.1
OG0007639	XP_035729512.1	XP_015187450.1
OG0007641	XP_035733956.1	XP_015189176.1, XP_015189174.1
OG0007643	XP_035731795.1	XP_015186315.1
OG0007644	XP_035735902.1, XP_035735903.1	XP_015179657.1
OG0007646	XP_035731472.1	XP_015175582.1
OG0007647	XP_035731992.1, XP_035731993.1	XP_015179851.1
OG0007649	XP_035722539.1	XP_015189521.1
OG0007650	XP_035738752.1	XP_015174143.1, XP_015174142.1, XP_015174145.1
OG0007651	XP_035717908.1	XP_015190185.1
OG0007652	XP_035720749.1	XP_015187814.1
OG0007653	XP_035728769.1	XP_015173706.1
OG0007654	XP_035744255.1	XP_015176584.1
OG0007655	XP_035721432.1	XP_015184718.1
OG0007656	XP_035740498.1	XP_015186099.1
OG0007657	XP_035737692.1	XP_015181339.1
OG0007658	XP_035725071.1	XP_015184685.1
OG0007660	XP_035740375.1	XP_015186209.1
OG0007661	XP_035717574.1	XP_015180050.1
OG0007662	XP_035743142.1	XP_015191370.1
OG0007663	XP_035738423.1, XP_035738434.1	XP_015183416.1
OG0007664	XP_035723228.1	XP_015172619.1
OG0007665	XP_035723441.1	XP_015173230.1
OG0007666	XP_035727091.1	XP_015183261.1
OG0007667	XP_035731326.1	XP_015172121.1
OG0007668	XP_035743832.1	XP_015174572.1
OG0007669	XP_035723473.1	XP_015188906.1
OG0007671	XP_035741318.1	XP_015173674.1
OG0007672	XP_035723186.1	XP_015188932.1
OG0007673	XP_035729970.1	XP_015182501.1
OG0007674	XP_035734521.1	XP_015180930.1
OG0007675	XP_035742096.1	XP_015184839.1
OG0007676	XP_035739854.1	XP_015175157.1
OG0007677	XP_035735913.1	XP_015172503.1
OG0007678	XP_035724932.1	XP_015185055.1
OG0007679	XP_035740776.1	XP_015181206.1, XP_015181207.1
OG0007680	XP_035738277.1	XP_015185166.1
OG0007681	XP_035729359.1	XP_015181435.1
OG0007682	XP_035733412.1	XP_015184007.1
OG0007683	XP_035721207.1	XP_015184414.1
OG0007684	XP_035724108.1	XP_015175255.1
OG0007685	XP_035729474.1	XP_015191794.1
OG0007686	XP_035718689.1, XP_035718688.1	XP_015190564.1
OG0007687	XP_035728797.1	XP_015171582.1
