Orthogroup	Vespa_mandarinia	Apis_mellifera
OG0006579	XP_035738887.1	XP_396284.2
OG0006580	XP_035717539.1	XP_016769861.1
OG0006581	XP_035736213.1	XP_006563481.1
OG0006582	XP_035744065.1	XP_623875.1
OG0006583	XP_035717293.1	XP_026295241.1
OG0006584	XP_035743369.1	XP_026297954.1
OG0006585	XP_035731176.1, XP_035731175.1	XP_016767774.2
OG0006586	XP_035722586.1	XP_624424.1
OG0006587	XP_035740304.1	XP_623878.1
OG0006588	XP_035737399.1	XP_026295381.1
OG0006589	XP_035734041.1	XP_006565039.1
OG0006590	XP_035734507.1	XP_026301417.1
OG0006591	XP_035743682.1	XP_394728.2
OG0006592	XP_035717130.1	XP_625083.1
OG0006593	XP_035723579.1	XP_026299371.1
OG0006594	XP_035719210.1	XP_624543.3
OG0006595	XP_035727649.1	XP_396292.3
OG0006596	XP_035739403.1	XP_026298472.1, XP_026298469.1
OG0006597	XP_035719380.1	XP_006562381.1
OG0006598	XP_035726318.1	XP_026297331.1
OG0006599	XP_035722860.1	XP_006560739.1
OG0006600	XP_035738548.1	XP_006565329.1
OG0006601	XP_035742899.1	XP_016769919.1, XP_026299199.1
OG0006602	XP_035718983.1	XP_016771089.2
OG0006603	XP_035741338.1, XP_035741337.1	XP_006566924.1
OG0006604	XP_035725588.1	XP_394245.2
OG0006605	XP_035739358.1	XP_026298358.1
OG0006606	XP_035736538.1	XP_026297372.1
OG0006607	XP_035729807.1	XP_026302188.1
OG0006608	XP_035732709.1	XP_006564481.1
OG0006609	XP_035725768.1	XP_006560078.2
OG0006610	XP_035721259.1	XP_016771772.2
OG0006611	XP_035735231.1	XP_026296589.1
OG0006614	XP_035727920.1	XP_026299987.1
OG0006615	XP_035721778.1	XP_006569353.1
OG0006616	XP_035727671.1	XP_026300614.1
OG0006617	XP_035722164.1	XP_003249202.3
OG0006618	XP_035742816.1	XP_006562505.1
OG0006619	XP_035721469.1	XP_026298506.1
OG0006620	XP_035743517.1	XP_026297589.1
OG0006621	XP_035727397.1	XP_001121716.2
OG0006622	XP_035737947.1, XP_035737948.1	XP_624412.2
OG0006623	XP_035731871.1	XP_026298827.1
OG0006624	XP_035725907.1	XP_016772983.2
OG0006625	XP_035743846.1	XP_026299755.1
OG0006626	XP_035737630.1	XP_026301969.1, XP_026301963.1
OG0006627	XP_035727977.1	XP_026301468.1
OG0006628	XP_035743935.1	XP_006572271.1
OG0006629	XP_035732912.1	XP_395538.2
OG0006630	XP_035723619.1	XP_003250991.1
OG0006631	XP_035736803.1	XP_003249699.1
OG0006632	XP_035724811.1	XP_623146.2
OG0006633	XP_035722215.1	XP_624940.3
OG0006634	XP_035721513.1	XP_026300183.1
OG0006635	XP_035730355.1	XP_006563266.1, NP_001012431.1
OG0006636	XP_035735596.1	XP_006569370.1
OG0006638	XP_035727165.1	XP_006564876.1
OG0006639	XP_035718075.1	XP_016770383.1
OG0006640	XP_035735865.1	XP_026295940.1
OG0006641	XP_035717482.1	XP_006569827.1
OG0006642	XP_035725248.1	XP_026297660.1
OG0006643	XP_035733640.1	XP_003249593.1
OG0006644	XP_035744038.1	XP_016766768.1
OG0006645	XP_035730241.1	XP_026299064.1
OG0006646	XP_035723521.1	XP_396967.4
OG0006647	XP_035724234.1	XP_006564277.1
OG0006648	XP_035727674.1	XP_026300615.1
OG0006649	XP_035739356.1	XP_026301648.1
OG0006650	XP_035725802.1	XP_016771065.2
OG0006651	XP_035720144.1	XP_001122664.2
OG0006652	XP_035744076.1	XP_016769843.2
OG0006653	XP_035725785.1	XP_006571410.1
OG0006654	XP_035733117.1	XP_003251638.1
OG0006655	XP_035727088.1	XP_623993.3
OG0006656	XP_035740352.1	XP_006564513.1
OG0006658	XP_035726201.1	XP_392133.2
OG0006659	XP_035718214.1	XP_026296041.1
OG0006660	XP_035738699.1	XP_624199.2
OG0006661	XP_035722596.1	XP_026297862.1
OG0006662	XP_035724939.1	XP_026297156.1, XP_026297073.1
OG0006663	XP_035718770.1	XP_016771818.1
OG0006664	XP_035736907.1	XP_026297631.1
OG0006665	XP_035720867.1	XP_001122722.2
OG0006666	XP_035729204.1	XP_393985.4
OG0006667	XP_035729537.1	XP_006559909.2
OG0006668	XP_035737259.1	XP_396341.3
OG0006670	XP_035720612.1	XP_026301899.1
OG0006671	XP_035726059.1	XP_026301893.1
OG0006673	XP_035741872.1	XP_026299863.1
OG0006674	XP_035740764.1	XP_006563628.2
OG0006675	XP_035719169.1	XP_026294843.1
OG0006676	XP_035734661.1	XP_006560984.1
OG0006677	XP_035717542.1, XP_035717543.1	XP_016769709.1
OG0006678	XP_035744150.1	XP_026295949.1
OG0006679	XP_035743608.1	XP_001120447.3
OG0006681	XP_035744166.1	XP_006564504.1, XP_006564505.1
OG0006682	XP_035728277.1, XP_035728276.1	XP_016771113.1
OG0006683	XP_035728466.1	XP_016769029.1
OG0006684	XP_035718409.1	XP_001119824.1
OG0006685	XP_035735170.1	XP_026301246.1
OG0006686	XP_035735195.1	XP_003249249.1
OG0006687	XP_035736688.1	XP_026300381.1
OG0006688	XP_035739532.1	XP_395106.4
OG0006689	XP_035728166.1	XP_624863.2
OG0006690	XP_035718128.1	XP_392257.1
OG0006691	XP_035728378.1	XP_001122615.2
OG0006692	XP_035738913.1	XP_026300407.1
OG0006693	XP_035718359.1	XP_393805.3
OG0006694	XP_035738777.1	NP_001265609.1, XP_006566320.1
OG0006695	XP_035739685.1	XP_396632.3
OG0006696	XP_035741438.1	XP_395550.3
OG0006697	XP_035733541.1	XP_026301633.1
OG0006699	XP_035736433.1, XP_035736434.1, XP_035736431.1	XP_026301700.1
OG0006700	XP_035729578.1	XP_001121709.2
OG0006701	XP_035734244.1	XP_016767295.1
OG0006702	XP_035726797.1	XP_006561160.1
OG0006703	XP_035725700.1	XP_016770163.2
OG0006704	XP_035741876.1	XP_006570793.1
OG0006705	XP_035720530.1	XP_006568827.1
OG0006706	XP_035727758.1	XP_006560384.1
OG0006707	XP_035724311.1	XP_624893.1
OG0006708	XP_035741667.1	XP_003249880.3
OG0006709	XP_035721360.1, XP_035721361.1	NP_001011606.1
OG0006710	XP_035722165.1	XP_396161.2
OG0006711	XP_035737241.1	NP_001124510.1
OG0006713	XP_035734336.1	XP_624961.2
OG0006714	XP_035723245.1	XP_003250261.1
OG0006716	XP_035734306.1	XP_026296142.1, XP_026296141.1
OG0006717	XP_035719998.1	XP_003249612.2
OG0006718	XP_035735427.1	XP_026300191.1
OG0006719	XP_035717756.1	XP_006567489.1
OG0006720	XP_035743972.1	XP_026299120.1
OG0006721	XP_035741342.1	XP_001121507.2
OG0006722	XP_035736894.1	XP_397130.4
OG0006723	XP_035740080.1	XP_394949.4
OG0006724	XP_035723386.1, XP_035723385.1, XP_035723384.1	XP_003250488.2
OG0006725	XP_035742660.1	XP_006563865.1
OG0006726	XP_035732144.1	XP_006559371.1
OG0006727	XP_035732488.1	XP_006565364.1
OG0006728	XP_035726442.1	XP_006568260.1
OG0006729	XP_035736950.1	XP_396090.2
OG0006730	XP_035733005.1	XP_026298748.1
OG0006731	XP_035743376.1	XP_026299646.1
OG0006732	XP_035718414.1	XP_001122204.2
OG0006733	XP_035718476.1	XP_026296319.1, NP_001229507.1
OG0006734	XP_035733953.1	XP_016770454.2
OG0006735	XP_035723782.1	XP_006563992.1
OG0006736	XP_035718005.1	XP_016771882.1
OG0006737	XP_035741292.1	XP_026295204.1
OG0006739	XP_035737180.1	NP_001229912.1, XP_006565897.2
OG0006740	XP_035743538.1, XP_035743537.1	XP_623918.4
OG0006741	XP_035729089.1	XP_006560152.2
OG0006742	XP_035728467.1	XP_006570387.1
OG0006743	XP_035725990.1, XP_035725989.1	XP_393106.4
OG0006744	XP_035742753.1	XP_026302053.1
OG0006745	XP_035740753.1, XP_035740754.1	XP_006563630.1
OG0006746	XP_035726324.1	XP_624420.3
OG0006747	XP_035728945.1, XP_035728928.1	XP_001122154.3
OG0006748	XP_035740251.1	XP_003249929.1
OG0006749	XP_035742067.1	XP_006571326.2
OG0006750	XP_035721716.1	XP_026301495.1
OG0006751	XP_035743993.1	XP_016771378.2
OG0006752	XP_035723347.1	XP_026300126.1
OG0006753	XP_035740331.1	XP_026300732.1
OG0006754	XP_035718013.1	XP_006560031.3
OG0006755	XP_035729671.1	XP_026295946.1, XP_016767070.2
OG0006757	XP_035728373.1	XP_001120244.1
OG0006759	XP_035717282.1	XP_006560560.2
OG0006760	XP_035719118.1	XP_026297363.1, NP_001011576.1
OG0006762	XP_035728535.1	NP_001135908.1, XP_006557270.1
OG0006763	XP_035738866.1	NP_001257756.1
OG0006764	XP_035739820.1	NP_001265254.1, XP_016770158.1
OG0006765	XP_035739307.1, XP_035739314.1, XP_035739312.1, XP_035739311.1, XP_035739310.1, XP_035739315.1, XP_035739308.1, XP_035739309.1, XP_035739316.1	XP_001119995.3
OG0006766	XP_035727084.1, XP_035727083.1	XP_001121406.2
OG0006768	XP_035721269.1, XP_035721272.1	XP_001122875.1
OG0006770	XP_035726726.1	XP_003249843.1, XP_003249842.1
OG0006771	XP_035721281.1	XP_003250490.1, XP_026297879.1
OG0006772	XP_035738080.1, XP_035738001.1, XP_035738256.1, XP_035738164.1, XP_035737911.1	XP_006557365.1, XP_026297645.1
OG0006773	XP_035728221.1	XP_006561220.1
OG0006775	XP_035737955.1, XP_035737954.1	XP_006561752.1
OG0006776	XP_035721012.1, XP_035721015.1	XP_006565695.1, XP_026300768.1
OG0006777	XP_035733997.1	XP_006570731.1
OG0006778	XP_035741966.1	XP_006572020.1
OG0006779	XP_035720167.1	XP_006572091.1
OG0006780	XP_035734250.1	XP_394472.4, XP_016767201.2
OG0006781	XP_035724209.1	XP_016767563.2
OG0006782	XP_035724069.1	XP_016767801.2
OG0006783	XP_035733358.1	XP_016773625.2
OG0006784	XP_035717975.1	XP_026295427.1
OG0006785	XP_035723260.1	XP_026296582.1, XP_026296581.1, XP_026296580.1
OG0006787	XP_035729040.1	XP_026298617.1
OG0006788	XP_035733010.1	XP_026298639.1
OG0006789	XP_035737503.1	XP_026299403.1
OG0006790	XP_035728990.1	XP_026300489.1
OG0006790	XP_035728861.1	XP_026300490.1
OG0006791	XP_035735483.1	XP_026300755.1, XP_026300756.1, XP_026300757.1
OG0006792	XP_035735180.1	XP_026301354.1
OG0006793	XP_035737075.1, XP_035737076.1, XP_035737077.1, XP_035737074.1	XP_392070.3
OG0006798	XP_035726523.1	XP_006565317.1
OG0006799	XP_035738418.1	XP_006570969.1
OG0006800	XP_035741364.1	XP_001121282.3
OG0006801	XP_035725743.1	XP_394680.3
OG0006802	XP_035743771.1	XP_397475.2
OG0006803	XP_035741191.1	XP_026297767.1
OG0006804	XP_035719498.1	XP_393294.2
OG0006805	XP_035718110.1	XP_393914.1
OG0006806	XP_035738874.1	XP_016769230.1
OG0006807	XP_035727067.1	XP_392812.2
OG0006808	XP_035721926.1	XP_026296237.1
OG0006809	XP_035744100.1	XP_026300889.1
OG0006810	XP_035717473.1	XP_625206.1
OG0006811	XP_035721588.1	XP_006563749.1
OG0006812	XP_035722494.1	XP_006566799.1
OG0006813	XP_035729360.1	XP_393995.1
OG0006814	XP_035732486.1	XP_026298454.1
OG0006815	XP_035733548.1	XP_393902.1
OG0006816	XP_035730922.1	XP_006564093.1
OG0006817	XP_035727266.1	XP_026298171.1
OG0006818	XP_035718615.1	XP_026297680.1
OG0006819	XP_035743544.1	XP_624971.1
OG0006820	XP_035742341.1	XP_001121462.1
OG0006821	XP_035720449.1	XP_395122.1
OG0006822	XP_035731422.1	XP_016772679.1
OG0006823	XP_035727327.1	XP_016768331.1
OG0006824	XP_035719809.1	XP_625098.1
OG0006825	XP_035724057.1	XP_624330.3
OG0006826	XP_035739341.1	NP_001090623.1
OG0006827	XP_035736785.1	XP_396159.2
OG0006828	XP_035729560.1	XP_001121985.1
OG0006829	XP_035728942.1	XP_016773166.1
OG0006830	XP_035732430.1	XP_016767343.2
OG0006831	XP_035721267.1	XP_392037.1
OG0006832	XP_035743728.1	XP_624378.1
OG0006833	XP_035735564.1	XP_006565002.1
OG0006834	XP_035728898.1	XP_003249688.1
OG0006835	XP_035718092.1	XP_006559497.1
OG0006836	XP_035723675.1	XP_006558739.1
OG0006837	XP_035734893.1	XP_001122341.1
OG0006838	XP_035735517.1	XP_001120148.2
OG0006839	XP_035728118.1	XP_625181.4
OG0006840	XP_035723485.1	XP_001121541.1
OG0006841	XP_035723195.1	XP_624109.1
OG0006842	XP_035721316.1	XP_625157.2
OG0006843	XP_035721741.1	XP_006559119.1
OG0006844	XP_035734568.1	XP_624836.1
OG0006845	XP_035728471.1	XP_001120359.2
OG0006846	XP_035741112.1	XP_001121893.2
OG0006847	XP_035741237.1	XP_395163.2
OG0006849	XP_035735412.1	XP_001122504.1
OG0006850	XP_035744159.1	XP_624282.1
OG0006851	XP_035736810.1	XP_026295577.1
OG0006852	XP_035722572.1	XP_006564915.1
OG0006853	XP_035735690.1	XP_016771509.1
OG0006854	XP_035726050.1	XP_006558384.1
OG0006855	XP_035731922.1	XP_016769781.1
OG0006856	XP_035726710.1	XP_392127.1
OG0006857	XP_035727537.1	XP_397213.2
OG0006858	XP_035737415.1	XP_001121371.2
OG0006859	XP_035732403.1	XP_624801.1
OG0006860	XP_035725401.1	XP_003249659.1
OG0006861	XP_035739170.1	XP_006564883.1
OG0006862	XP_035722923.1	XP_623456.1
OG0006863	XP_035739672.1	XP_006570991.1
OG0006864	XP_035717917.1	NP_001229473.1
OG0006865	XP_035739821.1	NP_001161897.1
OG0006866	XP_035717660.1	XP_026301291.1
OG0006867	XP_035742132.1	NP_001161365.1
OG0006868	XP_035735213.1	NP_001165849.1
OG0006869	XP_035725491.1	XP_393962.3
OG0006870	XP_035729091.1	XP_001121593.3
OG0006871	XP_035724061.1	XP_623274.2
OG0006872	XP_035738724.1	XP_623429.3
OG0006873	XP_035741108.1, XP_035741106.1	XP_006564652.1
OG0006874	XP_035719976.1	XP_016769032.1
OG0006875	XP_035723435.1	XP_393466.2
OG0006877	XP_035721504.1	XP_624118.1
OG0006878	XP_035732725.1	XP_001121911.1
OG0006879	XP_035738751.1	XP_623160.1
OG0006880	XP_035735062.1	XP_624506.1
OG0006882	XP_035721622.1	XP_001121144.1
OG0006883	XP_035733233.1, XP_035733234.1	XP_003251833.2
OG0006884	XP_035730415.1	XP_003251281.1
OG0006885	XP_035738034.1	XP_393829.3
OG0006886	XP_035743300.1	XP_006564616.1
OG0006887	XP_035728059.1	XP_016773517.2
OG0006888	XP_035726836.1	XP_393973.2
OG0006890	XP_035728402.1	XP_624879.1
OG0006891	XP_035741764.1	XP_016767520.1
OG0006892	XP_035720350.1	XP_624325.2
OG0006893	XP_035732719.1	XP_016770294.1
OG0006894	XP_035731467.1	XP_394359.2
OG0006895	XP_035721050.1	XP_394753.2
OG0006896	XP_035724438.1	XP_393085.2
OG0006897	XP_035732101.1	XP_001122074.3
OG0006898	XP_035724859.1	XP_026295160.1
OG0006899	XP_035718820.1	XP_624820.3
OG0006900	XP_035718580.1	XP_001122972.1
OG0006901	XP_035736731.1	XP_001120636.1
OG0006902	XP_035738078.1	XP_006566420.1
OG0006903	XP_035733578.1	XP_393347.3
OG0006904	XP_035742568.1	XP_001120535.2
OG0006905	XP_035728029.1	XP_006571254.1
OG0006906	XP_035719856.1	XP_396465.2
OG0006907	XP_035717577.1	XP_006559684.2
OG0006908	XP_035743527.1	XP_026296145.1
OG0006909	XP_035735849.1	XP_026300766.1
OG0006910	XP_035734330.1	XP_006557398.1
OG0006911	XP_035719114.1	XP_026297969.1
OG0006912	XP_035736606.1	XP_026298460.1
OG0006913	XP_035737901.1	XP_026296669.1
OG0006914	XP_035725810.1	XP_396187.2
OG0006916	XP_035725281.1	XP_016767158.1
OG0006917	XP_035737217.1	XP_016770530.1
OG0006918	XP_035737158.1	XP_394559.1
OG0006919	XP_035738402.1	XP_006557352.1
OG0006920	XP_035732567.1	XP_026294890.1
OG0006921	XP_035735269.1	XP_006568187.1
OG0006922	XP_035733829.1	XP_006563429.1
OG0006923	XP_035717177.1	XP_003250475.1
OG0006924	XP_035723428.1	XP_001120832.2
OG0006925	XP_035731775.1	XP_392660.2
OG0006926	XP_035728384.1	XP_026297464.1, XP_026297465.1
OG0006927	XP_035720451.1	XP_006565093.1
OG0006928	XP_035722917.1	XP_006558688.2
OG0006929	XP_035740345.1	XP_026298096.1
OG0006930	XP_035734439.1	XP_016769342.2
OG0006931	XP_035729511.1	XP_396873.2
OG0006932	XP_035731114.1	XP_006563593.1
OG0006933	XP_035721627.1	XP_006569305.1
OG0006934	XP_035727139.1	XP_026300085.1
OG0006935	XP_035735393.1	XP_392639.1
OG0006936	XP_035735823.1	XP_006564964.1
OG0006937	XP_035735135.1	XP_006558326.1
OG0006938	XP_035721297.1	XP_016767184.1
OG0006940	XP_035729386.1	XP_393989.4
OG0006941	XP_035720562.1	XP_003250708.2
OG0006943	XP_035737831.1	XP_026298922.1
OG0006944	XP_035737426.1	XP_006568545.1
OG0006945	XP_035740209.1	XP_016772712.1
OG0006946	XP_035737878.1, XP_035737877.1	XP_006567646.2
OG0006947	XP_035730561.1	XP_392210.1, XP_006568928.1
OG0006948	XP_035720951.1	XP_001123357.1
OG0006949	XP_035727112.1	XP_026299440.1
OG0006950	XP_035739577.1	XP_625196.1
OG0006951	XP_035719461.1	XP_392569.2
OG0006952	XP_035723217.1	NP_001229449.1
OG0006953	XP_035728158.1	XP_006558167.2
OG0006954	XP_035725840.1	XP_026298405.1
OG0006955	XP_035719501.1	XP_006569243.1
OG0006956	XP_035723680.1	XP_392330.1
OG0006957	XP_035743765.1, XP_035743766.1	XP_001119966.1
OG0006958	XP_035720371.1	XP_391869.3
OG0006959	XP_035730722.1	XP_026299698.1
OG0006960	XP_035738213.1	XP_624522.1
OG0006961	XP_035733670.1	XP_026301462.1
OG0006962	XP_035742501.1	XP_392325.1
OG0006964	XP_035736462.1	XP_396270.5
OG0006965	XP_035718119.1	XP_395464.3
OG0006966	XP_035742668.1	XP_016768757.2
OG0006968	XP_035734991.1	XP_006563668.1
OG0006969	XP_035721466.1	XP_026298160.1
OG0006970	XP_035741773.1	XP_001121774.2
OG0006971	XP_035738875.1	XP_006559546.1
OG0006972	XP_035733673.1	XP_395743.3
OG0006973	XP_035737580.1	XP_006559868.1
OG0006974	XP_035729347.1	XP_026300694.1
OG0006975	XP_035729382.1	XP_006563004.2
OG0006976	XP_035737120.1	XP_001121110.2
OG0006977	XP_035741143.1	XP_003249666.1
OG0006978	XP_035723447.1	XP_006568621.1
OG0006979	XP_035726124.1	XP_003251399.1
OG0006980	XP_035723344.1	XP_016771111.2
OG0006981	XP_035719170.1	XP_003251217.1
OG0006983	XP_035725672.1	XP_006568404.1
OG0006984	XP_035735609.1	XP_006571644.1
OG0006985	XP_035725528.1	XP_026296008.1
OG0006986	XP_035726616.1	XP_006571573.2
OG0006987	XP_035734412.1	XP_026297936.1
OG0006988	XP_035721715.1	XP_006570274.1
OG0006989	XP_035721470.1	XP_001121891.1
OG0006990	XP_035723574.1	XP_006567290.1
OG0006991	XP_035739805.1	XP_016766753.1
OG0006992	XP_035741857.1	XP_395172.2
OG0006993	XP_035739877.1	XP_026302078.1
OG0006994	XP_035744241.1	XP_393007.1
OG0006996	XP_035735813.1	XP_006563068.1
OG0006997	XP_035719891.1	XP_006565314.3
OG0006998	XP_035740483.1, XP_035740481.1	XP_003250109.1
OG0006999	XP_035738440.1	XP_016770896.2
OG0007000	XP_035740820.1	XP_006557334.2
OG0007001	XP_035733686.1	XP_623247.1
OG0007002	XP_035743326.1	XP_006568663.1
OG0007003	XP_035730781.1	XP_395865.5
OG0007004	XP_035721076.1	XP_394455.4
OG0007005	XP_035737697.1	XP_623765.3
OG0007006	XP_035719682.1	XP_625143.2
OG0007007	XP_035739502.1	XP_001121187.2
OG0007008	XP_035736398.1	XP_016771436.2
OG0007009	XP_035732910.1	XP_001120958.2
OG0007010	XP_035726505.1	XP_006561302.1
OG0007011	XP_035718519.1	XP_026299182.1
OG0007012	XP_035731606.1	XP_026295974.1
OG0007013	XP_035728729.1	XP_003249380.1
OG0007014	XP_035742278.1	XP_623732.1
OG0007015	XP_035734131.1	XP_026297481.1
OG0007016	XP_035740522.1	XP_392346.4
OG0007017	XP_035717903.1	XP_396937.4
OG0007018	XP_035732618.1	XP_395584.4
OG0007019	XP_035740388.1	XP_397351.4, XP_006564622.2, XP_006564621.2
OG0007020	XP_035736146.1	XP_006560719.1
OG0007021	XP_035725624.1	XP_026295229.1
OG0007022	XP_035721531.1	XP_623870.2
OG0007023	XP_035718997.1	XP_016767927.1
OG0007024	XP_035741789.1	XP_006559878.1
OG0007025	XP_035743934.1	XP_006572272.1
OG0007026	XP_035741508.1	XP_624153.3
OG0007027	XP_035726728.1	XP_397094.2
OG0007028	XP_035729954.1	XP_006571147.1
OG0007029	XP_035732823.1	XP_006566725.1
OG0007030	XP_035720447.1	XP_394033.1
OG0007031	XP_035723828.1	XP_392703.4
OG0007032	XP_035723793.1	XP_016768245.1
OG0007033	XP_035734603.1	XP_006571706.1
OG0007035	XP_035741617.1	XP_006563841.1
OG0007036	XP_035726212.1	XP_006569667.1
OG0007037	XP_035718454.1	XP_006566230.1
OG0007038	XP_035723799.1	XP_625224.4
OG0007039	XP_035729640.1	XP_026301035.1
OG0007040	XP_035723593.1	XP_026299196.1
OG0007041	XP_035733536.1	XP_624477.3
OG0007042	XP_035741681.1	XP_003251027.3
OG0007043	XP_035719580.1	XP_006566268.1
OG0007044	XP_035743209.1	XP_006566404.2
OG0007045	XP_035721029.1	XP_026301566.1
OG0007046	XP_035736523.1	XP_006571710.1
OG0007047	XP_035720225.1	XP_006566036.1
OG0007048	XP_035737064.1	XP_016772084.2
OG0007049	XP_035726261.1	XP_006568944.2
OG0007050	XP_035736766.1	XP_016767286.1
OG0007051	XP_035727389.1	XP_006559444.2
OG0007052	XP_035744191.1	XP_396848.4
OG0007053	XP_035718784.1	XP_006562731.1
OG0007054	XP_035732758.1	XP_026301107.1
OG0007055	XP_035724967.1	XP_026298128.1
OG0007056	XP_035739771.1	XP_006560698.2
OG0007057	XP_035725815.1	XP_026301300.1
OG0007058	XP_035739209.1	XP_006572582.2
OG0007059	XP_035736403.1	XP_393885.1
OG0007060	XP_035723124.1	XP_026300114.1
OG0007061	XP_035728263.1	XP_392862.3
OG0007062	XP_035725315.1	XP_393509.2
OG0007063	XP_035727683.1	XP_001122369.1
OG0007064	XP_035741744.1	XP_393377.4
OG0007065	XP_035728129.1	XP_395371.3
OG0007066	XP_035730362.1	XP_026295881.1
OG0007067	XP_035727693.1	XP_623438.1
OG0007068	XP_035731106.1	XP_026298555.1, XP_026298551.1
OG0007069	XP_035730269.1	XP_003249321.1
OG0007070	XP_035727071.1	XP_026298507.1
OG0007071	XP_035738645.1	XP_392288.1
OG0007072	XP_035737187.1	XP_003251260.2
OG0007073	XP_035720399.1	XP_026300723.1
OG0007074	XP_035732942.1	XP_006567757.1
OG0007075	XP_035725024.1	XP_001123155.2
OG0007076	XP_035744071.1	XP_393713.3
OG0007077	XP_035731081.1	XP_394075.2
OG0007078	XP_035729451.1	XP_394865.3
OG0007079	XP_035741854.1	XP_001121316.2
OG0007080	XP_035721011.1	XP_026300767.1
OG0007081	XP_035734601.1	XP_006569721.1
OG0007082	XP_035728557.1	XP_624074.1
OG0007083	XP_035737541.1	XP_001120416.2
OG0007084	XP_035730418.1	XP_026297348.1
OG0007085	XP_035725542.1, XP_035725535.1	XP_003251601.2
OG0007086	XP_035740452.1	XP_623289.1
OG0007087	XP_035740680.1	XP_026298532.1
OG0007088	XP_035740390.1	XP_395614.3
OG0007089	XP_035723390.1	XP_006571438.1
OG0007090	XP_035729601.1	XP_006562769.1
OG0007091	XP_035734764.1	XP_395623.2
OG0007092	XP_035717117.1	XP_006565309.1
OG0007093	XP_035736048.1	XP_623363.1
OG0007094	XP_035718676.1	XP_006567524.1
OG0007095	XP_035725474.1, XP_035725473.1	XP_006570066.1
OG0007096	XP_035722920.1	XP_016766793.2
OG0007097	XP_035743626.1	XP_392087.3
OG0007098	XP_035736130.1	XP_006570768.1
OG0007099	XP_035741588.1	XP_006559529.1
OG0007100	XP_035725435.1	XP_026298015.1
OG0007101	XP_035723928.1	XP_016767630.1
OG0007102	XP_035738976.1	XP_396096.4
OG0007103	XP_035739860.1	XP_006558513.3
OG0007104	XP_035728443.1	XP_006563745.1
OG0007105	XP_035743718.1	XP_016767905.1
OG0007106	XP_035732289.1	XP_001121426.2
OG0007107	XP_035730338.1	XP_623745.2
OG0007108	XP_035732544.1	XP_006568868.2
OG0007109	XP_035743007.1	XP_006559464.1
OG0007110	XP_035717108.1	XP_623486.1
OG0007111	XP_035737598.1	XP_392295.3
OG0007112	XP_035737016.1	XP_624047.2
OG0007113	XP_035737635.1	XP_026297751.1, NP_001229484.1
OG0007114	XP_035738592.1	XP_003249693.1
OG0007115	XP_035722762.1	XP_016769149.1
