Orthogroup	Vespa_mandarinia	Nomia_melanderi
OG0008043	XP_035722750.1	XP_031830208.1, XP_031830178.1
OG0008044	XP_035722738.1	XP_031827061.1
OG0008047	XP_035743297.1	XP_031848451.1
OG0008049	XP_035724457.1	XP_031841797.1
OG0008055	XP_035724572.1	XP_031833238.1
OG0008056	XP_035722890.1	XP_031826509.1
OG0008058	XP_035726696.1	XP_031839439.1
OG0008059	XP_035742886.1	XP_031833268.1
OG0008060	XP_035719557.1	XP_031840552.1
OG0008061	XP_035726866.1	XP_031837307.1
OG0008062	XP_035742968.1, XP_035742967.1	XP_031848986.1
OG0008063	XP_035723511.1	XP_031828552.1
OG0008066	XP_035742120.1	XP_031832385.1
OG0008067	XP_035732097.1	XP_031825765.1
OG0008069	XP_035723157.1	XP_031828549.1
OG0008070	XP_035727123.1	XP_031826982.1
OG0008071	XP_035719944.1	XP_031825467.1
OG0008072	XP_035741579.1	XP_031841639.1
OG0008073	XP_035738026.1, XP_035738024.1, XP_035738025.1	XP_031839848.1
OG0008074	XP_035740105.1	XP_031833167.1
OG0008076	XP_035729479.1	XP_031847374.1
OG0008077	XP_035727531.1	XP_031845729.1
OG0008078	XP_035719611.1	XP_031836153.1
OG0008079	XP_035733147.1	XP_031834767.1
OG0008080	XP_035736285.1	XP_031825704.1
OG0008081	XP_035729872.1	XP_031827520.1
OG0008084	XP_035729365.1	XP_031838981.1
OG0008085	XP_035743141.1	XP_031838520.1
OG0008086	XP_035732782.1	XP_031829885.1
OG0008088	XP_035736806.1, XP_035736805.1	XP_031839424.1
OG0008089	XP_035729881.1	XP_031825749.1
OG0008090	XP_035729649.1	XP_031847364.1
OG0008091	XP_035719653.1	XP_031825644.1, XP_031825643.1
OG0008092	XP_035723343.1	XP_031843098.1
OG0008093	XP_035741435.1	XP_031827254.1
OG0008094	XP_035742143.1	XP_031848873.1
OG0008095	XP_035721400.1	XP_031837938.1, XP_031837939.1
OG0008099	XP_035727971.1	XP_031833549.1
OG0008100	XP_035736373.1	XP_031835976.1
OG0008101	XP_035731430.1	XP_031845088.1
OG0008102	XP_035731313.1	XP_031841659.1
OG0008103	XP_035721145.1	XP_031840834.1
OG0008104	XP_035734162.1, XP_035734163.1	XP_031838655.1
OG0008105	XP_035727207.1	XP_031840209.1
OG0008107	XP_035729253.1	XP_031848855.1, XP_031846552.1, XP_031846553.1
OG0008109	XP_035731113.1	XP_031842591.1
OG0008110	XP_035738347.1	XP_031850072.1
OG0008111	XP_035738325.1	XP_031835513.1
OG0008113	XP_035737950.1	XP_031846842.1
OG0008114	XP_035721266.1	XP_031833007.1
OG0008115	XP_035724051.1	XP_031845612.1
OG0008116	XP_035725140.1	XP_031841336.1
OG0008117	XP_035731973.1	XP_031848276.1
OG0008119	XP_035743663.1	XP_031834362.1
OG0008120	XP_035741122.1	XP_031836967.1
OG0008121	XP_035741624.1	XP_031830065.1
OG0008122	XP_035722280.1	XP_031825913.1
OG0008124	XP_035741774.1	XP_031828522.1
OG0008125	XP_035740742.1	XP_031832305.1
OG0008126	XP_035735059.1	XP_031850006.1
OG0008127	XP_035731926.1	XP_031827647.1
OG0008128	XP_035719907.1	XP_031830623.1
OG0008129	XP_035729920.1	XP_031836229.1
OG0008130	XP_035730812.1	XP_031829188.1
OG0008131	XP_035729380.1	XP_031832992.1
OG0008132	XP_035726980.1	XP_031828833.1
OG0008133	XP_035736500.1	XP_031842074.1
OG0008134	XP_035729443.1	XP_031841171.1
OG0008135	XP_035729109.1	XP_031836784.1
OG0008138	XP_035736543.1	XP_031849127.1
OG0008140	XP_035735051.1, XP_035735053.1, XP_035735052.1	XP_031831773.1, XP_031831771.1
OG0008143	XP_035723953.1, XP_035722034.1	XP_031835732.1
OG0008144	XP_035719714.1	XP_031827570.1
OG0008145	XP_035727187.1	XP_031844583.1
OG0008146	XP_035735208.1	XP_031850424.1
OG0008147	XP_035737315.1, XP_035737333.1	XP_031845799.1
OG0008148	XP_035725377.1, XP_035725376.1	XP_031826941.1
OG0008149	XP_035737733.1	XP_031848150.1, XP_031848152.1, XP_031848151.1
OG0008150	XP_035721632.1, XP_035721631.1	XP_031836178.1
OG0008151	XP_035723689.1	XP_031842173.1
OG0008152	XP_035743759.1	XP_031825511.1
OG0008153	XP_035720047.1	XP_031838664.1
OG0008154	XP_035741200.1	XP_031840353.1
OG0008155	XP_035742833.1	XP_031848652.1
OG0008157	XP_035722168.1	XP_031844301.1
OG0008158	XP_035719867.1	XP_031847995.1
OG0008159	XP_035729216.1, XP_035729214.1, XP_035729215.1	XP_031825696.1
OG0008160	XP_035742465.1	XP_031845494.1
OG0008161	XP_035722306.1, XP_035722307.1	XP_031825903.1
OG0008162	XP_035741495.1	XP_031831063.1
OG0008165	XP_035719614.1, XP_035719613.1	XP_031843986.1, XP_031843984.1, XP_031843985.1
OG0008166	XP_035727601.1	XP_031845603.1
OG0008168	XP_035727348.1	XP_031843528.1
OG0008169	XP_035739661.1	XP_031841787.1
OG0008170	XP_035720969.1	XP_031834732.1
OG0008171	XP_035742572.1	XP_031848662.1
OG0008172	XP_035724526.1	XP_031833454.1
OG0008173	XP_035729785.1	XP_031832446.1
OG0008174	XP_035730382.1	XP_031848389.1
OG0008176	XP_035723550.1, XP_035723535.1	XP_031830195.1
OG0008178	XP_035734891.1	XP_031843050.1
OG0008179	XP_035719090.1, XP_035719089.1	XP_031850064.1
OG0008180	XP_035733550.1	XP_031828395.1
OG0008181	XP_035736348.1, XP_035736347.1	XP_031826725.1
OG0008182	XP_035744261.1	XP_031832879.1
OG0008183	XP_035732917.1	XP_031833265.1
OG0008184	XP_035726990.1	XP_031837094.1
OG0008185	XP_035732332.1	XP_031846448.1
OG0008186	XP_035729327.1	XP_031837358.1
OG0008187	XP_035736695.1, XP_035736694.1	XP_031847881.1, XP_031847878.1, XP_031847880.1
OG0008189	XP_035722955.1, XP_035717346.1, XP_035724331.1	XP_031830708.1
OG0008198	XP_035729051.1	XP_031842183.1
OG0008199	XP_035718271.1	XP_031846847.1
OG0008200	XP_035738780.1	XP_031849781.1
OG0008201	XP_035735191.1	XP_031843258.1
OG0008204	XP_035728356.1	XP_031841365.1
OG0008205	XP_035721640.1, XP_035721649.1	XP_031831524.1
OG0008206	XP_035743055.1	XP_031830961.1
OG0008207	XP_035731623.1	XP_031845257.1
OG0008209	XP_035729449.1	XP_031845032.1
OG0008210	XP_035728197.1	XP_031834911.1
OG0008211	XP_035725444.1	XP_031838369.1
OG0008212	XP_035742616.1	XP_031835821.1
OG0008214	XP_035742811.1	XP_031838868.1
OG0008215	XP_035736521.1, XP_035736522.1	XP_031848436.1
OG0008217	XP_035731784.1	XP_031839687.1
OG0008219	XP_035717942.1	XP_031825792.1
OG0008221	XP_035726966.1	XP_031834404.1
OG0008224	XP_035725463.1	XP_031840276.1
OG0008226	XP_035739513.1	XP_031826075.1
OG0008227	XP_035727942.1	XP_031842754.1
OG0008228	XP_035739730.1	XP_031838531.1
OG0008230	XP_035742825.1	XP_031831510.1
OG0008231	XP_035728008.1	XP_031837918.1
OG0008232	XP_035728060.1	XP_031834613.1
OG0008234	XP_035737997.1	XP_031846833.1
OG0008235	XP_035717315.1	XP_031844898.1
OG0008237	XP_035739729.1, XP_035739728.1	XP_031838544.1
OG0008240	XP_035725167.1	XP_031849593.1
OG0008243	XP_035728546.1	XP_031835416.1
OG0008244	XP_035722811.1	XP_031829456.1
OG0008247	XP_035728503.1	XP_031847367.1
OG0008248	XP_035743033.1	XP_031836958.1
OG0008253	XP_035728375.1	XP_031837917.1
OG0008254	XP_035724834.1	XP_031829264.1
OG0008255	XP_035723566.1	XP_031847088.1
OG0008256	XP_035721912.1	XP_031837623.1
OG0008257	XP_035725605.1	XP_031840991.1
OG0008258	XP_035727159.1	XP_031832711.1
OG0008260	XP_035734347.1	XP_031848584.1
OG0008261	XP_035717121.1	XP_031825986.1
OG0008262	XP_035740557.1	XP_031836666.1
OG0008264	XP_035725310.1	XP_031838367.1
OG0008265	XP_035743898.1	XP_031825848.1
OG0008266	XP_035742809.1	XP_031831845.1
OG0008267	XP_035735565.1	XP_031832585.1
OG0008268	XP_035730959.1	XP_031827988.1
OG0008269	XP_035741313.1	XP_031841453.1
OG0008271	XP_035739828.1	XP_031835631.1
OG0008272	XP_035725979.1	XP_031841961.1
OG0008274	XP_035726776.1	XP_031845620.1
OG0008276	XP_035733897.1	XP_031828744.1
OG0008277	XP_035735166.1	XP_031843132.1, XP_031843131.1
OG0008279	XP_035744116.1	XP_031849426.1
OG0008281	XP_035724492.1	XP_031846216.1
OG0008283	XP_035726471.1	XP_031839347.1
OG0008285	XP_035725410.1	XP_031840247.1, XP_031840248.1, XP_031840249.1
OG0008286	XP_035731319.1	XP_031841665.1
OG0008287	XP_035732982.1	XP_031847909.1
OG0008289	XP_035735198.1	XP_031843137.1
OG0008290	XP_035743514.1	XP_031846290.1
OG0008291	XP_035726493.1	XP_031836295.1
OG0008292	XP_035730209.1	XP_031836344.1
OG0008293	XP_035723201.1	XP_031828170.1
OG0008294	XP_035742214.1, XP_035742215.1	XP_031847139.1
OG0008296	XP_035734683.1	XP_031830563.1
OG0008300	XP_035732015.1	XP_031836004.1
OG0008302	XP_035740313.1	XP_031842080.1
OG0008304	XP_035737246.1	XP_031838414.1
OG0008305	XP_035729432.1, XP_035729433.1	XP_031850093.1
OG0008306	XP_035738051.1	XP_031835707.1
OG0008309	XP_035731977.1	XP_031833235.1
OG0008311	XP_035727485.1	XP_031845730.1
OG0008313	XP_035724701.1	XP_031836465.1
OG0008315	XP_035737772.1	XP_031839991.1
OG0008316	XP_035725379.1	XP_031838341.1
OG0008317	XP_035721616.1	XP_031847301.1, XP_031847303.1
OG0008318	XP_035718874.1, XP_035718873.1	XP_031827745.1
OG0008319	XP_035724487.1	XP_031846297.1
OG0008320	XP_035735934.1	XP_031829606.1
OG0008321	XP_035721550.1	XP_031838115.1
OG0008322	XP_035725058.1	XP_031828533.1
OG0008323	XP_035743403.1	XP_031830798.1
OG0008324	XP_035740447.1	XP_031838759.1, XP_031838822.1
OG0008325	XP_035741815.1	XP_031846106.1
OG0008326	XP_035718965.1, XP_035718964.1	XP_031825943.1
OG0008327	XP_035723900.1	XP_031833600.1
OG0008328	XP_035720210.1	XP_031848201.1
OG0008329	XP_035732848.1, XP_035732849.1	XP_031833892.1
OG0008330	XP_035731224.1	XP_031848656.1, XP_031848657.1
OG0008331	XP_035722166.1	XP_031844325.1
OG0008332	XP_035736321.1	XP_031844396.1
OG0008333	XP_035725398.1	XP_031837544.1
OG0008334	XP_035730029.1	XP_031843427.1
OG0008335	XP_035729611.1	XP_031828772.1
OG0008336	XP_035720539.1, XP_035720535.1	XP_031834933.1
OG0008337	XP_035723648.1	XP_031838587.1
OG0008338	XP_035729958.1	XP_031830586.1
OG0008339	XP_035733120.1	XP_031830571.1
OG0008340	XP_035722251.1	XP_031829935.1
OG0008341	XP_035739424.1	XP_031838185.1
OG0008342	XP_035720815.1	XP_031834427.1
OG0008343	XP_035722907.1	XP_031834631.1, XP_031834637.1
OG0008344	XP_035722699.1	XP_031844907.1
OG0008345	XP_035719507.1	XP_031830909.1
OG0008346	XP_035731812.1	XP_031826794.1
OG0008347	XP_035717762.1, XP_035717760.1	XP_031832645.1
OG0008348	XP_035728223.1	XP_031839549.1
OG0008350	XP_035727334.1	XP_031846066.1
OG0008351	XP_035726541.1, XP_035726522.1	XP_031840185.1
OG0008352	XP_035731415.1	XP_031828830.1
OG0008353	XP_035743568.1	XP_031845754.1
OG0008354	XP_035734680.1, XP_035734681.1, XP_035734682.1	XP_031832003.1, XP_031832002.1
OG0008355	XP_035722265.1	XP_031829938.1
OG0008356	XP_035738749.1	XP_031844790.1, XP_031844800.1
OG0008357	XP_035718168.1	XP_031830743.1
OG0008358	XP_035735338.1	XP_031840493.1, XP_031840494.1
OG0008359	XP_035735063.1	XP_031850014.1, XP_031850013.1
OG0008360	XP_035718478.1	XP_031847582.1
OG0008361	XP_035741462.1	XP_031827079.1, XP_031827077.1
OG0008362	XP_035725213.1	XP_031849613.1, XP_031849606.1
OG0008363	XP_035743530.1	XP_031834419.1
OG0008364	XP_035725539.1, XP_035725537.1	XP_031842234.1
OG0008365	XP_035738750.1	XP_031839494.1
OG0008366	XP_035725766.1	XP_031831198.1
OG0008367	XP_035730778.1	XP_031831326.1
OG0008368	XP_035723430.1	XP_031843414.1
OG0008368	XP_035723455.1	XP_031843413.1
OG0008369	XP_035736832.1, XP_035736829.1, XP_035736830.1	XP_031837452.1
OG0008371	XP_035738280.1	XP_031830880.1
OG0008372	XP_035744074.1	XP_031831112.1
OG0008374	XP_035718316.1	XP_031839481.1
OG0008375	XP_035731127.1	XP_031836227.1
OG0008376	XP_035718067.1	XP_031842520.1
OG0008377	XP_035737586.1	XP_031827193.1
OG0008379	XP_035725991.1	XP_031839099.1
OG0008380	XP_035729684.1, XP_035729685.1	XP_031841899.1
OG0008381	XP_035717957.1	XP_031847719.1
OG0008382	XP_035735547.1	XP_031832588.1
OG0008383	XP_035739603.1	XP_031839529.1
OG0008384	XP_035739340.1	XP_031845847.1
OG0008385	XP_035722275.1	XP_031830341.1, XP_031830339.1
OG0008386	XP_035736760.1, XP_035736754.1	XP_031841237.1
OG0008387	XP_035735183.1	XP_031843133.1
OG0008389	XP_035733101.1, XP_035733102.1	XP_031828506.1
OG0008390	XP_035729186.1	XP_031836780.1
OG0008392	XP_035723992.1	XP_031843765.1
OG0008393	XP_035741599.1	XP_031841588.1
OG0008407	XP_035743381.1	XP_031838149.1
OG0008409	XP_035734409.1	XP_031832315.1
OG0008410	XP_035720450.1	XP_031848085.1, XP_031848086.1
OG0008411	XP_035722746.1	XP_031837654.1
OG0008413	XP_035724901.1	XP_031842774.1, XP_031842776.1
OG0008414	XP_035742105.1	XP_031841445.1
OG0008415	XP_035739184.1	XP_031827679.1
OG0008417	XP_035726112.1	XP_031833834.1
OG0008419	XP_035721124.1	XP_031826740.1
OG0008420	XP_035741381.1	XP_031836896.1
OG0008422	XP_035743131.1	XP_031837151.1
OG0008423	XP_035737422.1	XP_031840758.1
OG0008424	XP_035732087.1	XP_031825746.1
OG0008427	XP_035734796.1	XP_031847945.1
OG0008429	XP_035726909.1	XP_031828698.1
OG0008431	XP_035734485.1	XP_031846414.1
OG0008433	XP_035739331.1	XP_031837670.1
OG0008434	XP_035740656.1	XP_031827987.1
OG0008435	XP_035740055.1	XP_031845810.1
OG0008436	XP_035722001.1	XP_031836191.1
OG0008437	XP_035729314.1	XP_031837121.1
OG0008440	XP_035742467.1	XP_031834565.1
OG0008442	XP_035742129.1	XP_031832995.1
OG0008443	XP_035728128.1	XP_031843008.1
OG0008445	XP_035741609.1	XP_031827642.1
OG0008449	XP_035731759.1	XP_031826600.1
OG0008452	XP_035740040.1	XP_031827939.1
OG0008453	XP_035737622.1	XP_031840825.1
OG0008454	XP_035732821.1	XP_031835580.1
OG0008457	XP_035735600.1	XP_031848978.1, XP_031832924.1
OG0008460	XP_035741868.1	XP_031848410.1
OG0008461	XP_035743749.1	XP_031839391.1
OG0008462	XP_035733990.1	XP_031850272.1
OG0008465	XP_035739380.1	XP_031827028.1
OG0008466	XP_035729755.1	XP_031832430.1
OG0008468	XP_035728007.1	XP_031838002.1
OG0008470	XP_035728609.1	XP_031828792.1
OG0008471	XP_035725616.1	XP_031848128.1
OG0008472	XP_035722991.1	XP_031844635.1
OG0008473	XP_035729048.1	XP_031842157.1
OG0008474	XP_035719700.1	XP_031836709.1
OG0008476	XP_035733022.1	XP_031830791.1
OG0008477	XP_035731647.1	XP_031849968.1
OG0008478	XP_035737244.1	XP_031831879.1
OG0008479	XP_035740403.1	XP_031826645.1
OG0008480	XP_035735980.1	XP_031826179.1
OG0008485	XP_035720483.1	XP_031836593.1
OG0008488	XP_035736509.1	XP_031842069.1
OG0008490	XP_035724871.1	XP_031828859.1
OG0008493	XP_035733689.1	XP_031838346.1
OG0008494	XP_035727794.1	XP_031828210.1
OG0008495	XP_035731017.1	XP_031847015.1
OG0008496	XP_035729198.1	XP_031826292.1
OG0008497	XP_035737488.1	XP_031828452.1
OG0008498	XP_035726223.1	XP_031839880.1
OG0008499	XP_035743734.1	XP_031845023.1
OG0008500	XP_035722695.1	XP_031826571.1
OG0008501	XP_035733876.1	XP_031849050.1
OG0008502	XP_035721717.1	XP_031847169.1
OG0008503	XP_035740069.1	XP_031849404.1, XP_031849405.1
OG0008504	XP_035720712.1	XP_031836201.1
OG0008505	XP_035726907.1, XP_035726908.1	XP_031834091.1, XP_031834090.1
OG0008506	XP_035722692.1	XP_031826141.1
OG0008507	XP_035718771.1	XP_031835127.1
OG0008508	XP_035722330.1, XP_035722320.1	XP_031831819.1
OG0008509	XP_035736380.1	XP_031835990.1
OG0008510	XP_035736302.1	XP_031842639.1
OG0008511	XP_035727042.1	XP_031834357.1, XP_031834358.1
OG0008512	XP_035728706.1	XP_031834965.1
OG0008513	XP_035724888.1	XP_031838867.1
OG0008515	XP_035725309.1	XP_031838329.1, XP_031838328.1
OG0008516	XP_035743667.1	XP_031834363.1
OG0008517	XP_035722956.1	XP_031834457.1
OG0008518	XP_035719709.1	XP_031827554.1
OG0008519	XP_035720401.1	XP_031848134.1
OG0008520	XP_035741918.1, XP_035741924.1	XP_031834772.1, XP_031834902.1, XP_031836787.1
OG0008522	XP_035723187.1	XP_031831921.1
OG0008523	XP_035720270.1	XP_031827065.1
OG0008524	XP_035721191.1	XP_031844659.1
OG0008525	XP_035728652.1	XP_031843522.1
OG0008527	XP_035734066.1	XP_031836207.1, XP_031836204.1, XP_031836206.1
OG0008528	XP_035726481.1	XP_031838770.1, XP_031838768.1
OG0008529	XP_035730108.1	XP_031827535.1
OG0008530	XP_035719739.1	XP_031836192.1
OG0008531	XP_035720824.1	XP_031834347.1, XP_031834337.1
OG0008532	XP_035743991.1, XP_035743990.1	XP_031832800.1
OG0008533	XP_035732417.1	XP_031838156.1, XP_031838157.1
OG0008535	XP_035722504.1	XP_031825324.1
OG0008536	XP_035732182.1	XP_031836294.1
OG0008537	XP_035742642.1, XP_035742641.1	XP_031829887.1
OG0008538	XP_035741804.1	XP_031846337.1
OG0008539	XP_035727803.1	XP_031830380.1
OG0008541	XP_035725811.1	XP_031832537.1
OG0008542	XP_035730746.1	XP_031837476.1
OG0008543	XP_035720902.1	XP_031837459.1
OG0008544	XP_035737720.1	XP_031839619.1
OG0008546	XP_035734629.1	XP_031840711.1
OG0008547	XP_035731838.1, XP_035731842.1, XP_035731841.1	XP_031841657.1, XP_031841658.1
OG0008548	XP_035724706.1, XP_035724708.1, XP_035724707.1	XP_031836694.1
OG0008549	XP_035740239.1	XP_031844182.1, XP_031844090.1
OG0008550	XP_035724174.1	XP_031846383.1, XP_031846380.1, XP_031846382.1
OG0008551	XP_035731722.1	XP_031844450.1
OG0008552	XP_035735321.1	XP_031845861.1
OG0008553	XP_035721578.1, XP_035721577.1, XP_035721576.1	XP_031841982.1
OG0008554	XP_035719540.1	XP_031827159.1
OG0008556	XP_035733437.1, XP_035733434.1	XP_031834079.1
OG0008559	XP_035740286.1	XP_031825283.1, XP_031825280.1
OG0008562	XP_035733449.1	XP_031827904.1
OG0008563	XP_035734877.1	XP_031838900.1
OG0008564	XP_035743558.1	XP_031838899.1
OG0008565	XP_035729189.1	XP_031836777.1
OG0008566	XP_035731196.1	XP_031844209.1
OG0008568	XP_035722288.1	XP_031841812.1
OG0008571	XP_035728295.1	XP_031830750.1
OG0008572	XP_035741493.1	XP_031831062.1
OG0008573	XP_035740192.1	XP_031835475.1
OG0008574	XP_035729584.1	XP_031829145.1
OG0008576	XP_035722706.1	XP_031841157.1
OG0008578	XP_035738508.1	XP_031830625.1
OG0008579	XP_035719069.1	XP_031830438.1
OG0008580	XP_035741023.1	XP_031826208.1
OG0008581	XP_035739029.1	XP_031833008.1
OG0008582	XP_035734767.1	XP_031848297.1
OG0008583	XP_035738842.1	XP_031836356.1
OG0008584	XP_035742891.1	XP_031844572.1
OG0008585	XP_035736450.1	XP_031844395.1
OG0008587	XP_035721019.1	XP_031829907.1, XP_031830852.1
OG0008588	XP_035722525.1	XP_031825339.1
OG0008589	XP_035740910.1	XP_031831179.1
OG0008601	XP_035739518.1	XP_031826076.1
OG0008604	XP_035735957.1	XP_031829608.1
OG0008608	XP_035720573.1	XP_031845878.1
OG0008609	XP_035742254.1	XP_031832980.1
OG0008610	XP_035731779.1	XP_031826884.1
OG0008611	XP_035729536.1, XP_035729546.1	XP_031843274.1
OG0008612	XP_035722724.1	XP_031827259.1
OG0008613	XP_035735391.1	XP_031844111.1
OG0008615	XP_035731620.1	XP_031845358.1
OG0008616	XP_035730014.1	XP_031843451.1
OG0008617	XP_035729812.1	XP_031843399.1
OG0008618	XP_035729034.1	XP_031838688.1
OG0008621	XP_035737086.1	XP_031843280.1
OG0008623	XP_035729730.1	XP_031847475.1
OG0008626	XP_035718043.1	XP_031832051.1
OG0008627	XP_035729704.1	XP_031841769.1
OG0008628	XP_035735769.1	XP_031838324.1
OG0008629	XP_035735791.1	XP_031829555.1
OG0008630	XP_035722270.1	XP_031846373.1
OG0008631	XP_035722187.1	XP_031841135.1
OG0008633	XP_035734143.1	XP_031842782.1
OG0008636	XP_035724063.1	XP_031833283.1
OG0008637	XP_035726757.1	XP_031835232.1
OG0008642	XP_035731328.1	XP_031840709.1
OG0008646	XP_035738885.1	XP_031840144.1
OG0008649	XP_035732013.1	XP_031836792.1
OG0008651	XP_035729724.1	XP_031836745.1
OG0008655	XP_035729995.1, XP_035729997.1	XP_031839334.1
OG0008656	XP_035740984.1	XP_031826456.1
OG0008658	XP_035733261.1	XP_031831041.1
OG0008659	XP_035735246.1	XP_031828083.1, XP_031828082.1
OG0008661	XP_035720630.1	XP_031830313.1
OG0008667	XP_035726950.1	XP_031843472.1
OG0008670	XP_035732240.1	XP_031840018.1
OG0008672	XP_035735631.1	XP_031829581.1
OG0008674	XP_035724679.1	XP_031828619.1
OG0008675	XP_035743343.1	XP_031833100.1, XP_031833097.1, XP_031833098.1
OG0008676	XP_035729108.1	XP_031836783.1
OG0008678	XP_035744016.1	XP_031825401.1
OG0008679	XP_035719762.1	XP_031838995.1
OG0008680	XP_035726942.1	XP_031827041.1
OG0008681	XP_035736883.1	XP_031842273.1
OG0008682	XP_035742223.1	XP_031833403.1
OG0008683	XP_035737835.1, XP_035737836.1	XP_031825924.1
OG0008684	XP_035721298.1	XP_031833236.1
OG0008685	XP_035720404.1	XP_031835511.1
OG0008687	XP_035719359.1	XP_031830669.1
OG0008688	XP_035720331.1	XP_031848248.1
OG0008690	XP_035731644.1	XP_031826915.1
OG0008691	XP_035739698.1	XP_031845826.1
OG0008692	XP_035717912.1	XP_031845814.1
OG0008693	XP_035728651.1	XP_031843520.1
OG0008694	XP_035726396.1	XP_031841321.1
OG0008695	XP_035725317.1	XP_031841324.1
OG0008696	XP_035743529.1	XP_031834420.1
OG0008697	XP_035718966.1	XP_031843051.1
OG0008698	XP_035741855.1	XP_031836924.1
OG0008700	XP_035717587.1	XP_031836779.1
OG0008701	XP_035736619.1, XP_035736618.1	XP_031848858.1, XP_031848712.1
OG0008703	XP_035741935.1	XP_031834736.1
OG0008704	XP_035740526.1	XP_031850344.1
OG0008706	XP_035722067.1	XP_031835721.1
OG0008708	XP_035743878.1	XP_031846480.1
OG0008709	XP_035724132.1	XP_031848482.1
OG0008710	XP_035741413.1	XP_031827124.1
OG0008713	XP_035728428.1	XP_031843523.1
OG0008714	XP_035739662.1	XP_031847373.1
OG0008716	XP_035732424.1	XP_031825310.1
OG0008719	XP_035727692.1	XP_031827846.1
OG0008720	XP_035737101.1	XP_031843740.1
OG0008721	XP_035717585.1	XP_031841005.1
OG0008723	XP_035717595.1	XP_031840984.1
OG0008726	XP_035722691.1	XP_031826044.1
OG0008727	XP_035738424.1	XP_031844675.1
OG0008728	XP_035728649.1	XP_031843517.1
OG0008729	XP_035736141.1	XP_031829403.1
OG0008730	XP_035720365.1	XP_031833149.1
OG0008732	XP_035725762.1	XP_031849964.1
OG0008734	XP_035743719.1	XP_031835525.1
OG0008736	XP_035742599.1, XP_035742601.1	XP_031850456.1
OG0008737	XP_035719377.1	XP_031845189.1
OG0008738	XP_035731846.1	XP_031841660.1
OG0008740	XP_035727307.1	XP_031826886.1
OG0008741	XP_035731125.1	XP_031831325.1
OG0008742	XP_035743375.1	XP_031838817.1
OG0008744	XP_035728748.1, XP_035728747.1	XP_031827876.1
