Orthogroup	Vespa_mandarinia	Osmia_bicornis
OG0006573	XP_035736352.1	XP_029055394.1
OG0006574	XP_035717700.1	XP_029043296.1
OG0006575	XP_035742871.1	XP_029049555.1
OG0006576	XP_035734440.1	XP_029043230.1
OG0006577	XP_035735921.1	XP_029032075.1
OG0006578	XP_035735152.1	XP_029045966.1
OG0006579	XP_035738887.1	XP_029049101.1
OG0006580	XP_035717539.1	XP_029034482.1
OG0006581	XP_035736213.1	XP_029039532.1
OG0006582	XP_035744065.1	XP_029048289.1
OG0006583	XP_035717293.1	XP_029032892.1
OG0006584	XP_035743369.1	XP_029056550.1
OG0006585	XP_035731176.1, XP_035731175.1	XP_029048251.1
OG0006586	XP_035722586.1	XP_029033540.1, XP_029033586.1
OG0006587	XP_035740304.1	XP_029043849.1
OG0006588	XP_035737399.1	XP_029038620.1
OG0006589	XP_035734041.1	XP_029037694.1
OG0006590	XP_035734507.1	XP_029056630.1
OG0006591	XP_035743682.1	XP_029043756.1
OG0006592	XP_035717130.1	XP_029034535.1
OG0006593	XP_035723579.1	XP_029046503.1
OG0006594	XP_035719210.1	XP_029036683.1
OG0006595	XP_035727649.1	XP_029035183.1
OG0006596	XP_035739403.1	XP_029033376.1
OG0006597	XP_035719380.1	XP_029032724.1
OG0006598	XP_035726318.1	XP_029053288.1, XP_029053233.1
OG0006599	XP_035722860.1	XP_029045915.1
OG0006600	XP_035738548.1	XP_029056050.1, XP_029056149.1
OG0006601	XP_035742899.1	XP_029039587.1
OG0006602	XP_035718983.1	XP_029040343.1
OG0006603	XP_035741338.1, XP_035741337.1	XP_029033203.1
OG0006604	XP_035725588.1	XP_029046943.1
OG0006605	XP_035739358.1	XP_029051547.1
OG0006606	XP_035736538.1	XP_029049399.1
OG0006607	XP_035729807.1	XP_029052033.1
OG0006608	XP_035732709.1	XP_029048830.1
OG0006609	XP_035725768.1	XP_029055730.1
OG0006610	XP_035721259.1	XP_029041930.1
OG0006611	XP_035735231.1	XP_029053144.1
OG0006612	XP_035741639.1	XP_029051235.1
OG0006614	XP_035727920.1	XP_029056353.1
OG0006615	XP_035721778.1	XP_029043004.1
OG0006616	XP_035727671.1	XP_029049208.1, XP_029049209.1
OG0006617	XP_035722164.1	XP_029032968.1
OG0006618	XP_035742816.1	XP_029040599.1
OG0006619	XP_035721469.1	XP_029037684.1
OG0006621	XP_035727397.1	XP_029050713.1
OG0006622	XP_035737947.1, XP_035737948.1	XP_029036915.1
OG0006623	XP_035731871.1	XP_029047828.1
OG0006624	XP_035725907.1	XP_029037997.1
OG0006625	XP_035743846.1	XP_029041113.1
OG0006626	XP_035737630.1	XP_029037986.1
OG0006627	XP_035727977.1	XP_029047653.1
OG0006628	XP_035743935.1	XP_029035849.1
OG0006629	XP_035732912.1	XP_029046427.1
OG0006630	XP_035723619.1	XP_029046606.1
OG0006631	XP_035736803.1	XP_029044328.1
OG0006632	XP_035724811.1	XP_029054375.1
OG0006633	XP_035722215.1	XP_029041456.1, XP_029041460.1
OG0006634	XP_035721513.1	XP_029048865.1
OG0006635	XP_035730355.1	XP_029036763.1
OG0006636	XP_035735596.1	XP_029042892.1
OG0006638	XP_035727165.1	XP_029039049.1
OG0006639	XP_035718075.1	XP_029043939.1
OG0006640	XP_035735865.1	XP_029042888.1
OG0006641	XP_035717482.1	XP_029044703.1
OG0006642	XP_035725248.1	XP_029055628.1
OG0006643	XP_035733640.1	XP_029036735.1
OG0006644	XP_035744038.1	XP_029032994.1
OG0006645	XP_035730241.1	XP_029040439.1
OG0006646	XP_035723521.1	XP_029054448.1
OG0006647	XP_035724234.1	XP_029042182.1
OG0006648	XP_035727674.1	XP_029049204.1
OG0006649	XP_035739356.1	XP_029051006.1
OG0006650	XP_035725802.1	XP_029034681.1
OG0006651	XP_035720144.1	XP_029050688.1
OG0006652	XP_035744076.1	XP_029040728.1
OG0006653	XP_035725785.1	XP_029040392.1
OG0006654	XP_035733117.1	XP_029042491.1
OG0006655	XP_035727088.1	XP_029045955.1
OG0006656	XP_035740352.1	XP_029040011.1
OG0006658	XP_035726201.1	XP_029035175.1
OG0006659	XP_035718214.1	XP_029035655.1
OG0006660	XP_035738699.1	XP_029054730.1
OG0006661	XP_035722596.1	XP_029052109.1
OG0006662	XP_035724939.1	XP_029051229.1
OG0006663	XP_035718770.1	XP_029037566.1
OG0006664	XP_035736907.1	XP_029041227.1
OG0006665	XP_035720867.1	XP_029050640.1
OG0006666	XP_035729204.1	XP_029039393.1
OG0006667	XP_035729537.1	XP_029046988.1
OG0006668	XP_035737259.1	XP_029043774.1, XP_029043657.1
OG0006669	XP_035720955.1	XP_029033406.1
OG0006670	XP_035720612.1	XP_029037912.1
OG0006671	XP_035726059.1	XP_029038053.1
OG0006672	XP_035736203.1, XP_035736204.1	XP_029037758.1
OG0006673	XP_035741872.1	XP_029049790.1, XP_029049788.1
OG0006674	XP_035740764.1	XP_029052780.1
OG0006675	XP_035719169.1	XP_029055979.1
OG0006676	XP_035734661.1	XP_029033811.1, XP_029033812.1
OG0006677	XP_035717542.1, XP_035717543.1	XP_029034486.1
OG0006678	XP_035744150.1	XP_029034522.1
OG0006679	XP_035743608.1	XP_029033874.1
OG0006681	XP_035744166.1	XP_029052125.1
OG0006682	XP_035728277.1, XP_035728276.1	XP_029049349.1
OG0006683	XP_035728466.1	XP_029046405.1
OG0006684	XP_035718409.1	XP_029049177.1
OG0006685	XP_035735170.1	XP_029045990.1
OG0006686	XP_035735195.1	XP_029047640.1
OG0006687	XP_035736688.1	XP_029049261.1
OG0006688	XP_035739532.1	XP_029053343.1
OG0006689	XP_035728166.1	XP_029041454.1
OG0006690	XP_035718128.1	XP_029032948.1
OG0006691	XP_035728378.1	XP_029056365.1
OG0006693	XP_035718359.1	XP_029042717.1
OG0006694	XP_035738777.1	XP_029042705.1
OG0006695	XP_035739685.1	XP_029053282.1
OG0006696	XP_035741438.1	XP_029049179.1
OG0006697	XP_035733541.1	XP_029035331.1
OG0006699	XP_035736433.1, XP_035736434.1, XP_035736431.1	XP_029050992.1
OG0006700	XP_035729578.1	XP_029053401.1
OG0006701	XP_035734244.1	XP_029035974.1
OG0006702	XP_035726797.1	XP_029055950.1
OG0006703	XP_035725700.1	XP_029054114.1
OG0006704	XP_035741876.1	XP_029051978.1
OG0006705	XP_035720530.1	XP_029034365.1
OG0006706	XP_035727758.1	XP_029043809.1, XP_029043811.1
OG0006707	XP_035724311.1	XP_029041347.1
OG0006708	XP_035741667.1	XP_029042221.1
OG0006709	XP_035721360.1, XP_035721361.1	XP_029041874.1
OG0006710	XP_035722165.1	XP_029032898.1
OG0006711	XP_035737241.1	XP_029036554.1
OG0006713	XP_035734336.1	XP_029034552.1
OG0006714	XP_035723245.1	XP_029040841.1
OG0006716	XP_035734306.1	XP_029044332.1
OG0006717	XP_035719998.1	XP_029051203.1
OG0006718	XP_035735427.1	XP_029040347.1
OG0006719	XP_035717756.1	XP_029041408.1
OG0006720	XP_035743972.1	XP_029033933.1
OG0006721	XP_035741342.1	XP_029041679.1
OG0006722	XP_035736894.1	XP_029051565.1
OG0006723	XP_035740080.1	XP_029049498.1
OG0006724	XP_035723386.1, XP_035723385.1, XP_035723384.1	XP_029049628.1
OG0006725	XP_035742660.1	XP_029034939.1, XP_029034938.1
OG0006726	XP_035732144.1	XP_029044506.1
OG0006727	XP_035732488.1	XP_029035834.1, XP_029035833.1
OG0006728	XP_035726442.1	XP_029041639.1
OG0006729	XP_035736950.1	XP_029041658.1
OG0006730	XP_035733005.1	XP_029041391.1
OG0006731	XP_035743376.1	XP_029035485.1
OG0006732	XP_035718414.1	XP_029036159.1
OG0006733	XP_035718476.1	XP_029034061.1
OG0006734	XP_035733953.1	XP_029038351.1
OG0006735	XP_035723782.1	XP_029052672.1
OG0006736	XP_035718005.1	XP_029034055.1
OG0006739	XP_035737180.1	XP_029032044.1
OG0006740	XP_035743538.1, XP_035743537.1	XP_029042096.1
OG0006741	XP_035729089.1	XP_029034704.1
OG0006742	XP_035728467.1	XP_029048365.1
OG0006743	XP_035725990.1, XP_035725989.1	XP_029039497.1
OG0006744	XP_035742753.1	XP_029033081.1, XP_029033913.1, XP_029033442.1
OG0006745	XP_035740753.1, XP_035740754.1	XP_029052778.1
OG0006746	XP_035726324.1	XP_029031943.1
OG0006747	XP_035728945.1, XP_035728928.1	XP_029049283.1
OG0006748	XP_035740251.1	XP_029038521.1
OG0006749	XP_035742067.1	XP_029033905.1
OG0006750	XP_035721716.1	XP_029042342.1
OG0006751	XP_035743993.1	XP_029052354.1
OG0006752	XP_035723347.1	XP_029034656.1
OG0006753	XP_035740331.1	XP_029051883.1
OG0006754	XP_035718013.1	XP_029036730.1
OG0006755	XP_035729671.1	XP_029033231.1
OG0006757	XP_035728373.1	XP_029055870.1
OG0006759	XP_035717282.1	XP_029032869.1
OG0006760	XP_035719118.1	XP_029051619.1
OG0006763	XP_035738866.1	XP_029034282.1
OG0006764	XP_035739820.1	XP_029042759.1, XP_029042761.1
OG0006765	XP_035739307.1, XP_035739314.1, XP_035739312.1, XP_035739311.1, XP_035739310.1, XP_035739315.1, XP_035739308.1, XP_035739309.1, XP_035739316.1	XP_029046167.1
OG0006766	XP_035727084.1, XP_035727083.1	XP_029045452.1
OG0006768	XP_035721269.1, XP_035721272.1	XP_029041785.1
OG0006770	XP_035726726.1	XP_029050319.1, XP_029050305.1, XP_029050312.1
OG0006771	XP_035721281.1	XP_029049627.1
OG0006772	XP_035738080.1, XP_035738001.1, XP_035738256.1, XP_035738164.1, XP_035737911.1	XP_029045085.1
OG0006773	XP_035728221.1	XP_029031915.1
OG0006775	XP_035737955.1, XP_035737954.1	XP_029041505.1
OG0006776	XP_035721012.1, XP_035721015.1	XP_029039379.1
OG0006777	XP_035733997.1	XP_029050386.1, XP_029050387.1
OG0006778	XP_035741966.1	XP_029032450.1, XP_029032448.1, XP_029032449.1
OG0006779	XP_035720167.1	XP_029044871.1
OG0006780	XP_035734250.1	XP_029035961.1
OG0006781	XP_035724209.1	XP_029042162.1
OG0006782	XP_035724069.1	XP_029053039.1
OG0006783	XP_035733358.1	XP_029052651.1, XP_029043705.1, XP_029043707.1, XP_029043603.1, XP_029043604.1
OG0006784	XP_035717975.1	XP_029033085.1
OG0006785	XP_035723260.1	XP_029041326.1, XP_029041325.1
OG0006787	XP_035729040.1	XP_029044802.1, XP_029044803.1, XP_029044804.1
OG0006788	XP_035733010.1	XP_029041387.1
OG0006792	XP_035735180.1	XP_029047637.1
OG0006793	XP_035737075.1, XP_035737076.1, XP_035737077.1, XP_035737074.1	XP_029039521.1
OG0006798	XP_035726523.1	XP_029049447.1
OG0006799	XP_035738418.1	XP_029048016.1
OG0006800	XP_035741364.1	XP_029047225.1
OG0006801	XP_035725743.1	XP_029048539.1
OG0006802	XP_035743771.1	XP_029050946.1
OG0006803	XP_035741191.1	XP_029047248.1
OG0006804	XP_035719498.1	XP_029041033.1
OG0006805	XP_035718110.1	XP_029036111.1
OG0006806	XP_035738874.1	XP_029040973.1
OG0006807	XP_035727067.1	XP_029043492.1
OG0006808	XP_035721926.1	XP_029042917.1
OG0006809	XP_035744100.1	XP_029041833.1
OG0006810	XP_035717473.1	XP_029048392.1
OG0006811	XP_035721588.1	XP_029054203.1
OG0006812	XP_035722494.1	XP_029037586.1
OG0006813	XP_035729360.1	XP_029045355.1
OG0006814	XP_035732486.1	XP_029043391.1
OG0006815	XP_035733548.1	XP_029052826.1
OG0006816	XP_035730922.1	XP_029044857.1
OG0006817	XP_035727266.1	XP_029044189.1
OG0006818	XP_035718615.1	XP_029044661.1
OG0006819	XP_035743544.1	XP_029034232.1
OG0006820	XP_035742341.1	XP_029051557.1
OG0006821	XP_035720449.1	XP_029052455.1
OG0006822	XP_035731422.1	XP_029039654.1
OG0006823	XP_035727327.1	XP_029040933.1, XP_029040942.1
OG0006824	XP_035719809.1	XP_029036492.1
OG0006825	XP_035724057.1	XP_029045445.1
OG0006826	XP_035739341.1	XP_029050976.1
OG0006827	XP_035736785.1	XP_029037454.1
OG0006828	XP_035729560.1	XP_029049290.1
OG0006829	XP_035728942.1	XP_029055673.1
OG0006830	XP_035732430.1	XP_029046218.1
OG0006831	XP_035721267.1	XP_029041779.1
OG0006832	XP_035743728.1	XP_029048302.1
OG0006833	XP_035735564.1	XP_029039158.1
OG0006834	XP_035728898.1	XP_029054774.1
OG0006835	XP_035718092.1	XP_029046845.1
OG0006836	XP_035723675.1	XP_029032146.1
OG0006837	XP_035734893.1	XP_029039465.1, XP_029039466.1, XP_029039464.1
OG0006838	XP_035735517.1	XP_029053500.1
OG0006839	XP_035728118.1	XP_029039181.1
OG0006840	XP_035723485.1	XP_029050011.1
OG0006841	XP_035723195.1	XP_029051923.1
OG0006842	XP_035721316.1	XP_029032191.1
OG0006843	XP_035721741.1	XP_029040095.1
OG0006844	XP_035734568.1	XP_029045686.1
OG0006845	XP_035728471.1	XP_029051505.1
OG0006846	XP_035741112.1	XP_029033063.1
OG0006847	XP_035741237.1	XP_029055385.1
OG0006849	XP_035735412.1	XP_029040219.1
OG0006850	XP_035744159.1	XP_029050872.1
OG0006851	XP_035736810.1	XP_029038054.1
OG0006852	XP_035722572.1	XP_029038454.1
OG0006853	XP_035735690.1	XP_029039041.1
OG0006854	XP_035726050.1	XP_029049993.1
OG0006855	XP_035731922.1	XP_029041962.1
OG0006856	XP_035726710.1	XP_029035823.1, XP_029035824.1
OG0006857	XP_035727537.1	XP_029050747.1
OG0006858	XP_035737415.1	XP_029039630.1
OG0006859	XP_035732403.1	XP_029037567.1
OG0006860	XP_035725401.1	XP_029046855.1
OG0006861	XP_035739170.1	XP_029045354.1
OG0006862	XP_035722923.1	XP_029037193.1
OG0006863	XP_035739672.1	XP_029040560.1
OG0006864	XP_035717917.1	XP_029042312.1
OG0006865	XP_035739821.1	XP_029042754.1
OG0006866	XP_035717660.1	XP_029047756.1
OG0006867	XP_035742132.1	XP_029039288.1
OG0006868	XP_035735213.1	XP_029033743.1
OG0006869	XP_035725491.1	XP_029039392.1
OG0006870	XP_035729091.1	XP_029034665.1
OG0006871	XP_035724061.1	XP_029054408.1
OG0006872	XP_035738724.1	XP_029053926.1
OG0006873	XP_035741108.1, XP_035741106.1	XP_029052314.1
OG0006874	XP_035719976.1	XP_029047136.1
OG0006875	XP_035723435.1	XP_029044051.1
OG0006876	XP_035735556.1	XP_029048570.1
OG0006877	XP_035721504.1	XP_029031903.1
OG0006878	XP_035732725.1	XP_029046591.1
OG0006879	XP_035738751.1	XP_029049989.1
OG0006882	XP_035721622.1	XP_029048728.1
OG0006883	XP_035733233.1, XP_035733234.1	XP_029036681.1
OG0006884	XP_035730415.1	XP_029055075.1
OG0006885	XP_035738034.1	XP_029044855.1
OG0006886	XP_035743300.1	XP_029046755.1
OG0006887	XP_035728059.1	XP_029031844.1
OG0006888	XP_035726836.1	XP_029037689.1
OG0006890	XP_035728402.1	XP_029040047.1
OG0006891	XP_035741764.1	XP_029046704.1
OG0006892	XP_035720350.1	XP_029055482.1
OG0006893	XP_035732719.1	XP_029046586.1
OG0006894	XP_035731467.1	XP_029055871.1
OG0006895	XP_035721050.1	XP_029049633.1
OG0006896	XP_035724438.1	XP_029042140.1
OG0006897	XP_035732101.1	XP_029044441.1
OG0006898	XP_035724859.1	XP_029032883.1
OG0006899	XP_035718820.1	XP_029053470.1
OG0006900	XP_035718580.1	XP_029052468.1
OG0006901	XP_035736731.1	XP_029042193.1
OG0006902	XP_035738078.1	XP_029042634.1
OG0006903	XP_035733578.1	XP_029047599.1
OG0006904	XP_035742568.1	XP_029035718.1
OG0006905	XP_035728029.1	XP_029033982.1
OG0006906	XP_035719856.1	XP_029048701.1
OG0006907	XP_035717577.1	XP_029046339.1
OG0006908	XP_035743527.1	XP_029039299.1
OG0006909	XP_035735849.1	XP_029039069.1
OG0006910	XP_035734330.1	XP_029046694.1
OG0006911	XP_035719114.1	XP_029038476.1
OG0006912	XP_035736606.1	XP_029044756.1
OG0006913	XP_035737901.1	XP_029041159.1
OG0006914	XP_035725810.1	XP_029051713.1
OG0006915	XP_035729779.1	XP_029048802.1
OG0006916	XP_035725281.1	XP_029033039.1
OG0006917	XP_035737217.1	XP_029035390.1
OG0006918	XP_035737158.1	XP_029041323.1
OG0006919	XP_035738402.1	XP_029051026.1
OG0006920	XP_035732567.1	XP_029040404.1
OG0006921	XP_035735269.1	XP_029040803.1
OG0006922	XP_035733829.1	XP_029047740.1
OG0006923	XP_035717177.1	XP_029034459.1
OG0006924	XP_035723428.1	XP_029046754.1
OG0006925	XP_035731775.1	XP_029046500.1
OG0006926	XP_035728384.1	XP_029047328.1
OG0006927	XP_035720451.1	XP_029042585.1
OG0006928	XP_035722917.1	XP_029040965.1
OG0006929	XP_035740345.1	XP_029049602.1
OG0006930	XP_035734439.1	XP_029047945.1
OG0006931	XP_035729511.1	XP_029048431.1
OG0006932	XP_035731114.1	XP_029036877.1
OG0006933	XP_035721627.1	XP_029033015.1
OG0006934	XP_035727139.1	XP_029056114.1, XP_029056112.1
OG0006935	XP_035735393.1	XP_029040748.1
OG0006936	XP_035735823.1	XP_029039087.1
OG0006937	XP_035735135.1	XP_029045988.1
OG0006938	XP_035721297.1	XP_029048003.1
OG0006939	XP_035744084.1	XP_029034534.1
OG0006940	XP_035729386.1	XP_029045385.1
OG0006941	XP_035720562.1	XP_029052148.1
OG0006943	XP_035737831.1	XP_029052418.1
OG0006944	XP_035737426.1	XP_029037119.1
OG0006945	XP_035740209.1	XP_029032178.1
OG0006946	XP_035737878.1, XP_035737877.1	XP_029041463.1
OG0006947	XP_035730561.1	XP_029036326.1
OG0006948	XP_035720951.1	XP_029043349.1
OG0006949	XP_035727112.1	XP_029035476.1
OG0006950	XP_035739577.1	XP_029036701.1
OG0006951	XP_035719461.1	XP_029040238.1
OG0006952	XP_035723217.1	XP_029041096.1
OG0006953	XP_035728158.1	XP_029052582.1
OG0006954	XP_035725840.1	XP_029033962.1
OG0006955	XP_035719501.1	XP_029039851.1
OG0006956	XP_035723680.1	XP_029032383.1
OG0006957	XP_035743765.1, XP_035743766.1	XP_029037908.1
OG0006958	XP_035720371.1	XP_029046594.1
OG0006959	XP_035730722.1	XP_029043963.1
OG0006960	XP_035738213.1	XP_029055532.1
OG0006961	XP_035733670.1	XP_029036909.1
OG0006962	XP_035742501.1	XP_029046324.1
OG0006963	XP_035733209.1	XP_029036416.1
OG0006964	XP_035736462.1	XP_029055391.1, XP_029055390.1
OG0006965	XP_035718119.1	XP_029037571.1
OG0006966	XP_035742668.1	XP_029032512.1
OG0006967	XP_035739904.1	XP_029034118.1
OG0006968	XP_035734991.1	XP_029052499.1
OG0006969	XP_035721466.1	XP_029035158.1
OG0006970	XP_035741773.1	XP_029039183.1
OG0006971	XP_035738875.1	XP_029046809.1
OG0006972	XP_035733673.1	XP_029053430.1
OG0006973	XP_035737580.1	XP_029038241.1
OG0006974	XP_035729347.1	XP_029045346.1
OG0006975	XP_035729382.1	XP_029045383.1
OG0006976	XP_035737120.1	XP_029055438.1
OG0006977	XP_035741143.1	XP_029037411.1
OG0006978	XP_035723447.1	XP_029047409.1
OG0006979	XP_035726124.1	XP_029032198.1
OG0006980	XP_035723344.1	XP_029034651.1
OG0006981	XP_035719170.1	XP_029035257.1
OG0006982	XP_035722495.1	XP_029042693.1
OG0006983	XP_035725672.1	XP_029046946.1
OG0006984	XP_035735609.1	XP_029033909.1
OG0006985	XP_035725528.1	XP_029033767.1
OG0006986	XP_035726616.1	XP_029037863.1
OG0006987	XP_035734412.1	XP_029043118.1
OG0006988	XP_035721715.1	XP_029048753.1
OG0006989	XP_035721470.1	XP_029052692.1
OG0006990	XP_035723574.1	XP_029047556.1
OG0006991	XP_035739805.1	XP_029033723.1
OG0006992	XP_035741857.1	XP_029050906.1
OG0006993	XP_035739877.1	XP_029047456.1
OG0006994	XP_035744241.1	XP_029054886.1
OG0006996	XP_035735813.1	XP_029043444.1
OG0006997	XP_035719891.1	XP_029049924.1
OG0006998	XP_035740483.1, XP_035740481.1	XP_029041392.1
OG0006999	XP_035738440.1	XP_029041713.1
OG0007000	XP_035740820.1	XP_029051813.1
OG0007001	XP_035733686.1	XP_029034848.1
OG0007002	XP_035743326.1	XP_029055411.1
OG0007003	XP_035730781.1	XP_029046457.1
OG0007004	XP_035721076.1	XP_029042944.1
OG0007005	XP_035737697.1	XP_029041187.1
OG0007006	XP_035719682.1	XP_029043888.1
OG0007007	XP_035739502.1	XP_029039301.1
OG0007008	XP_035736398.1	XP_029052393.1
OG0007009	XP_035732910.1	XP_029046413.1
OG0007010	XP_035726505.1	XP_029050470.1
OG0007011	XP_035718519.1	XP_029051457.1
OG0007012	XP_035731606.1	XP_029034736.1
OG0007013	XP_035728729.1	XP_029032122.1
OG0007014	XP_035742278.1	XP_029033768.1
OG0007015	XP_035734131.1	XP_029038176.1
OG0007016	XP_035740522.1	XP_029035592.1
OG0007017	XP_035717903.1	XP_029032321.1
OG0007018	XP_035732618.1	XP_029037422.1
OG0007019	XP_035740388.1	XP_029044249.1
OG0007020	XP_035736146.1	XP_029044411.1
OG0007021	XP_035725624.1	XP_029037253.1
OG0007022	XP_035721531.1	XP_029040737.1
OG0007023	XP_035718997.1	XP_029046049.1
OG0007024	XP_035741789.1	XP_029046354.1
OG0007025	XP_035743934.1	XP_029035846.1
OG0007026	XP_035741508.1	XP_029040545.1
OG0007027	XP_035726728.1	XP_029047125.1
OG0007028	XP_035729954.1	XP_029048779.1
OG0007029	XP_035732823.1	XP_029049761.1
OG0007030	XP_035720447.1	XP_029052166.1
OG0007031	XP_035723828.1	XP_029054364.1
OG0007032	XP_035723793.1	XP_029039888.1
OG0007033	XP_035734603.1	XP_029040863.1
OG0007034	XP_035728600.1	XP_029056391.1
OG0007035	XP_035741617.1	XP_029051917.1
OG0007036	XP_035726212.1	XP_029035182.1
OG0007037	XP_035718454.1	XP_029051152.1, XP_029051150.1
OG0007038	XP_035723799.1	XP_029040834.1
OG0007039	XP_035729640.1	XP_029032731.1
OG0007040	XP_035723593.1	XP_029045625.1
OG0007041	XP_035733536.1	XP_029035282.1
OG0007042	XP_035741681.1	XP_029036390.1
OG0007043	XP_035719580.1	XP_029049002.1
OG0007044	XP_035743209.1	XP_029048860.1
OG0007045	XP_035721029.1	XP_029048651.1
OG0007046	XP_035736523.1	XP_029055811.1
OG0007047	XP_035720225.1	XP_029043476.1
OG0007048	XP_035737064.1	XP_029039518.1
OG0007049	XP_035726261.1	XP_029036256.1
OG0007050	XP_035736766.1	XP_029038058.1
OG0007051	XP_035727389.1	XP_029050711.1
OG0007052	XP_035744191.1	XP_029033003.1
OG0007053	XP_035718784.1	XP_029051762.1
OG0007054	XP_035732758.1	XP_029040072.1
OG0007055	XP_035724967.1	XP_029053661.1
OG0007056	XP_035739771.1	XP_029034687.1
OG0007057	XP_035725815.1	XP_029034716.1
OG0007058	XP_035739209.1	XP_029056524.1
OG0007059	XP_035736403.1	XP_029052410.1
OG0007060	XP_035723124.1	XP_029049089.1
OG0007061	XP_035728263.1	XP_029047208.1
OG0007062	XP_035725315.1	XP_029051721.1
OG0007063	XP_035727683.1	XP_029049206.1
OG0007064	XP_035741744.1	XP_029047348.1
OG0007065	XP_035728129.1	XP_029045799.1
OG0007066	XP_035730362.1	XP_029036984.1
OG0007067	XP_035727693.1	XP_029050723.1
OG0007068	XP_035731106.1	XP_029050814.1
OG0007069	XP_035730269.1	XP_029044955.1
OG0007070	XP_035727071.1	XP_029041481.1
OG0007071	XP_035738645.1	XP_029050335.1
OG0007072	XP_035737187.1	XP_029055441.1
OG0007073	XP_035720399.1	XP_029052167.1
OG0007074	XP_035732942.1	XP_029036546.1
OG0007075	XP_035725024.1	XP_029038552.1
OG0007076	XP_035744071.1	XP_029034460.1
OG0007077	XP_035731081.1	XP_029036816.1
OG0007078	XP_035729451.1	XP_029035017.1
OG0007079	XP_035741854.1	XP_029038619.1
OG0007080	XP_035721011.1	XP_029041918.1
OG0007081	XP_035734601.1	XP_029041192.1
OG0007082	XP_035728557.1	XP_029039920.1
OG0007083	XP_035737541.1	XP_029040721.1
OG0007084	XP_035730418.1	XP_029054543.1
OG0007085	XP_035725542.1, XP_035725535.1	XP_029042773.1, XP_029043081.1
OG0007086	XP_035740452.1	XP_029051894.1
OG0007087	XP_035740680.1	XP_029041498.1
OG0007088	XP_035740390.1	XP_029044254.1
OG0007089	XP_035723390.1	XP_029040720.1
OG0007090	XP_035729601.1	XP_029032575.1
OG0007091	XP_035734764.1	XP_029052709.1
