Orthogroup	Vespa_mandarinia	Drosophila_melanogaster
OG0006112	XP_035727771.1	NP_648320.1
OG0006113	XP_035738413.1	NP_649898.1
OG0006114	XP_035740489.1	NP_001260811.1, NP_001104407.2
OG0006116	XP_035732773.1	NP_647763.1
OG0006117	XP_035733507.1	NP_572505.1
OG0006118	XP_035727251.1, XP_035727250.1	NP_477286.2
OG0006119	XP_035725394.1	NP_650586.2
OG0006120	XP_035744274.1	NP_648202.1
OG0006121	XP_035721106.1	NP_001261137.1
OG0006123	XP_035721108.1	NP_523915.1
OG0006124	XP_035733221.1	NP_001259982.1
OG0006125	XP_035735641.1	NP_524120.1
OG0006126	XP_035727800.1	NP_001260299.1
OG0006127	XP_035742238.1	NP_523835.2
OG0006128	XP_035740616.1	NP_726372.1
OG0006130	XP_035722263.1	NP_001163006.1
OG0006131	XP_035743087.1	NP_001027151.1
OG0006134	XP_035736990.1	NP_727526.2
OG0006135	XP_035732512.1	NP_001137821.1
OG0006136	XP_035722339.1	NP_001097030.1
OG0006137	XP_035739172.1	NP_572545.1
OG0006138	XP_035717538.1	NP_725252.1
OG0006139	XP_035742283.1	NP_733421.1
OG0006140	XP_035718754.1	NP_649304.1
OG0006141	XP_035742100.1	NP_572524.1
OG0006142	XP_035736965.1	NP_727103.1, NP_001286037.1
OG0006143	XP_035726927.1	NP_724277.2
OG0006144	XP_035729400.1	NP_524471.2
OG0006145	XP_035733270.1	NP_001097600.1
OG0006147	XP_035740454.1	NP_649470.2
OG0006149	XP_035740615.1	NP_001286791.1
OG0006150	XP_035738794.1	NP_001189184.1
OG0006152	XP_035742510.1	NP_730244.1
OG0006153	XP_035723265.1	NP_611646.1
OG0006154	XP_035724875.1	NP_524603.2
OG0006155	XP_035727092.1	NP_524691.1
OG0006156	XP_035743443.1	NP_001259853.1
OG0006157	XP_035721414.1	NP_001262724.1
OG0006158	XP_035731680.1	NP_477201.1
OG0006159	XP_035728258.1	NP_649435.2
OG0006160	XP_035736026.1	NP_651514.1
OG0006161	XP_035730099.1	NP_476597.2
OG0006162	XP_035734500.1	NP_732563.2
OG0006164	XP_035727974.1	NP_608834.1
OG0006166	XP_035742637.1	NP_524887.2
OG0006167	XP_035723694.1	NP_611885.3
OG0006168	XP_035725728.1	NP_523876.2
OG0006169	XP_035723099.1	NP_610399.1
OG0006170	XP_035723510.1	NP_001285142.1
OG0006171	XP_035744217.1	NP_477222.1
OG0006172	XP_035736562.1	NP_001027215.1
OG0006173	XP_035723417.1	NP_001262307.1
OG0006174	XP_035723553.1	NP_647745.1
OG0006175	XP_035726429.1	NP_001284899.1
OG0006176	XP_035742016.1	NP_001261682.1
OG0006177	XP_035726320.1	NP_001287536.1
OG0006178	XP_035726758.1	NP_001285196.1
OG0006179	XP_035733515.1	NP_001247201.1
OG0006180	XP_035728605.1	NP_001097279.2
OG0006181	XP_035730331.1	NP_001261385.1
OG0006182	XP_035724017.1	NP_511129.3
OG0006183	XP_035741957.1	NP_001261920.1
OG0006184	XP_035739300.1	NP_723116.1
OG0006185	XP_035729703.1	NP_001015119.2
OG0006186	XP_035733450.1	NP_730508.1
OG0006187	XP_035735342.1	NP_727611.1
OG0006188	XP_035725306.1	NP_523389.3, NP_001285389.1
OG0006189	XP_035738783.1	NP_001097943.1
OG0006191	XP_035732474.1	NP_001163710.1
OG0006192	XP_035733716.1	NP_647943.2
OG0006193	XP_035719965.1	NP_001287235.1
OG0006194	XP_035733684.1	NP_001285517.1
OG0006195	XP_035728261.1	NP_001247313.1
OG0006196	XP_035717854.1	NP_609579.1
OG0006197	XP_035724509.1	NP_651211.2
OG0006199	XP_035727329.1	NP_608931.1
OG0006200	XP_035723713.1	NP_650001.2
OG0006201	XP_035727833.1	NP_001036772.2
OG0006202	XP_035734572.1	NP_611178.1, NP_001259623.1
OG0006203	XP_035727607.1	NP_524098.2
OG0006204	XP_035736330.1	NP_477499.1
OG0006205	XP_035741244.1	NP_611419.1
OG0006206	XP_035726139.1	NP_733391.1
OG0006208	XP_035735069.1	NP_731761.3
OG0006209	XP_035732063.1	NP_001245852.1
OG0006210	XP_035734335.1	NP_733077.3
OG0006211	XP_035719133.1	NP_001259340.1, NP_001262941.1
OG0006212	XP_035733969.1	NP_648758.1
OG0006213	XP_035725430.1	NP_001261417.1
OG0006214	XP_035741863.1	NP_001097658.1
OG0006215	XP_035717571.1	NP_477473.1
OG0006216	XP_035722534.1	NP_476596.1
OG0006217	XP_035742613.1	NP_573245.1
OG0006218	XP_035723107.1	NP_727306.1
OG0006219	XP_035729323.1	NP_524464.1
OG0006221	XP_035743351.1	NP_001162664.2
OG0006222	XP_035727147.1	NP_476702.1
OG0006223	XP_035718324.1	NP_611600.1
OG0006224	XP_035739614.1	NP_651530.1
OG0006225	XP_035731870.1	NP_649835.1
OG0006226	XP_035729222.1	NP_651580.3
OG0006228	XP_035719504.1	NP_649916.1
OG0006229	XP_035741239.1	NP_523443.1
OG0006230	XP_035721647.1, XP_035721648.1	NP_648400.1
OG0006231	XP_035736749.1	NP_524929.1
OG0006232	XP_035723691.1	NP_650739.2
OG0006233	XP_035737091.1	NP_611215.1
OG0006234	XP_035734315.1	NP_728264.1, NP_648139.1
OG0006235	XP_035740876.1	NP_001286524.1
OG0006236	XP_035724836.1	NP_610996.1
OG0006238	XP_035726384.1	NP_001285439.1
OG0006240	XP_035721980.1	NP_001263068.1
OG0006241	XP_035736297.1	NP_524116.2
OG0006242	XP_035727773.1	NP_001285458.1
OG0006243	XP_035739847.1	NP_723893.1
OG0006244	XP_035736296.1, XP_035736294.1	NP_001245621.1
OG0006245	XP_035720315.1	NP_787990.1
OG0006246	XP_035739596.1	NP_001138209.1
OG0006247	XP_035741780.1	NP_569958.2
OG0006248	XP_035743123.1	NP_001262556.1
OG0006249	XP_035742235.1	NP_001263082.1
OG0006250	XP_035741664.1	NP_647705.1
OG0006251	XP_035718452.1, XP_035718451.1, XP_035718453.1	NP_723730.2
OG0006252	XP_035742294.1	NP_001245944.1
OG0006253	XP_035717351.1	NP_648947.1, NP_647858.2
OG0006254	XP_035731753.1	NP_001286950.1
OG0006255	XP_035740525.1	NP_649130.2
OG0006256	XP_035740081.1	NP_001287243.1
OG0006257	XP_035738116.1	NP_649560.1
OG0006258	XP_035718085.1	NP_001014577.1
OG0006259	XP_035737194.1	NP_476833.1
OG0006260	XP_035730580.1	NP_524330.2
OG0006261	XP_035735299.1	NP_648837.2
OG0006262	XP_035726319.1	NP_001287107.1
OG0006263	XP_035721448.1	NP_001246449.1
OG0006264	XP_035740492.1	NP_001303458.1
OG0006265	XP_035721864.1	NP_001262396.1
OG0006266	XP_035738789.1	NP_726016.1
OG0006267	XP_035720631.1	NP_611223.4
OG0006268	XP_035731804.1	NP_647979.1
OG0006269	XP_035721473.1	NP_649826.3
OG0006270	XP_035734939.1	NP_651665.2
OG0006271	XP_035735003.1	NP_001285268.1
OG0006273	XP_035727439.1	NP_732199.2
OG0006274	XP_035741131.1	NP_001286160.1
OG0006275	XP_035718557.1	NP_728606.1, NP_726727.1
OG0006276	XP_035728123.1	NP_524040.2
OG0006277	XP_035726025.1	NP_651757.1
OG0006278	XP_035719829.1	NP_477226.2
OG0006279	XP_035744223.1	NP_001285719.1
OG0006280	XP_035735160.1	NP_608318.5
OG0006282	XP_035733804.1	NP_649414.1
OG0006283	XP_035734093.1	NP_524100.1
OG0006284	XP_035739933.1	NP_572441.1
OG0006285	XP_035717991.1	NP_001163022.1, NP_001260629.1
OG0006286	XP_035725977.1	NP_001262267.1
OG0006287	XP_035735900.1	NP_523969.1
OG0006288	XP_035721501.1	NP_572901.1
OG0006289	XP_035735336.1	NP_650822.1
OG0006290	XP_035718767.1	NP_525063.1
OG0006291	XP_035742020.1	NP_648556.3
OG0006292	XP_035736337.1	NP_001259502.1
OG0006293	XP_035737979.1	NP_001262699.1
OG0006294	XP_035723500.1	NP_649499.1
OG0006295	XP_035734537.1	NP_608738.1
OG0006296	XP_035727143.1	NP_609375.1
OG0006297	XP_035727844.1	NP_608779.1
OG0006298	XP_035733685.1	NP_001285902.1
OG0006299	XP_035742060.1	NP_001247105.1
OG0006300	XP_035727660.1	NP_572930.3
OG0006301	XP_035717240.1	NP_611332.1
OG0006302	XP_035739337.1	NP_572215.1
OG0006303	XP_035720890.1	NP_001262065.1
OG0006304	XP_035738865.1	NP_651005.1
OG0006305	XP_035718752.1	NP_523357.2
OG0006306	XP_035723512.1	NP_610167.3
OG0006307	XP_035741631.1	NP_001261793.1
OG0006308	XP_035721672.1	NP_477318.1
OG0006309	XP_035734911.1	NP_001286949.1
OG0006310	XP_035727656.1, XP_035727657.1	NP_001260349.1
OG0006311	XP_035721824.1	NP_001261955.1
OG0006312	XP_035744162.1	NP_001246038.1
OG0006313	XP_035729762.1	NP_572308.3, NP_001287039.1
OG0006314	XP_035738517.1	NP_001286676.1
OG0006315	XP_035738607.1	NP_001097366.1
OG0006316	XP_035720629.1	NP_001285018.1, NP_611485.1
OG0006317	XP_035736813.1	NP_611265.1
OG0006318	XP_035733632.1	NP_001262587.1
OG0006319	XP_035720019.1	NP_001261559.1
OG0006320	XP_035728883.1	NP_001303467.1
OG0006322	XP_035723717.1	NP_648756.1
OG0006323	XP_035718708.1	NP_001303317.1
OG0006324	XP_035731072.1	NP_525123.2
OG0006325	XP_035719964.1	NP_608615.1
OG0006326	XP_035739535.1	NP_001356954.1
OG0006327	XP_035730668.1	NP_611270.1
OG0006328	XP_035741046.1	NP_724578.1
OG0006329	XP_035735107.1	NP_524303.2, NP_477371.1
OG0006331	XP_035731636.1	NP_648257.1
OG0006332	XP_035743267.1	NP_608996.1
OG0006333	XP_035743798.1	NP_477332.1
OG0006334	XP_035724004.1	NP_523663.1
OG0006335	XP_035732806.1	NP_001263028.1
OG0006337	XP_035726960.1	NP_001163572.1, NP_648007.1
OG0006340	XP_035738896.1	NP_001262553.1
OG0006343	XP_035743827.1	NP_610953.1
OG0006344	XP_035740851.1	NP_001247302.1
OG0006345	XP_035718539.1	NP_651390.2
OG0006346	XP_035734513.1	NP_650662.1
OG0006347	XP_035741004.1	NP_612080.1
OG0006348	XP_035719290.1	NP_647884.1
OG0006349	XP_035721901.1	NP_001259426.1
OG0006350	XP_035739676.1	NP_651099.1
OG0006351	XP_035731126.1	NP_651220.3
OG0006352	XP_035734532.1	NP_648347.2
OG0006353	XP_035730248.1	NP_001097319.1
OG0006355	XP_035740370.1	NP_001262542.1
OG0006356	XP_035723234.1	NP_651922.1
OG0006357	XP_035723119.1	NP_001259191.1
OG0006358	XP_035734262.1	NP_523374.2
OG0006359	XP_035740387.1	NP_001287135.1, NP_572757.2
OG0006360	XP_035719925.1	NP_611881.1
OG0006361	XP_035720533.1	NP_609441.1
OG0006362	XP_035724408.1	NP_610055.1
OG0006363	XP_035727378.1	NP_648043.1, NP_648045.2
OG0006364	XP_035743550.1	NP_001246952.1
OG0006365	XP_035721663.1	NP_001247027.1
OG0006366	XP_035724324.1	NP_001163243.1
OG0006367	XP_035732359.1	NP_608426.1
OG0006368	XP_035735793.1	NP_647932.1
OG0006369	XP_035725166.1	NP_001036574.1
OG0006370	XP_035744112.1	NP_611051.2
OG0006371	XP_035734158.1	NP_001260450.1
OG0006372	XP_035728025.1	NP_001246894.1
OG0006373	XP_035732231.1	NP_001260269.1
OG0006374	XP_035742915.1	NP_648111.1
OG0006375	XP_035742480.1	NP_610929.2
OG0006377	XP_035735741.1	NP_001261387.1
OG0006378	XP_035725138.1	NP_524124.1
OG0006379	XP_035740574.1	NP_001097077.1
OG0006380	XP_035733928.1	NP_733372.1
OG0006381	XP_035734555.1	NP_001303418.1, NP_001137750.1
OG0006382	XP_035721150.1	NP_001261668.1
OG0006383	XP_035726209.1	NP_723346.2
OG0006384	XP_035723715.1	NP_572861.1
OG0006385	XP_035723231.1	NP_523814.1
OG0006386	XP_035743762.1	NP_611601.2
OG0006388	XP_035743349.1	NP_611095.1
OG0006389	XP_035722969.1	NP_536736.2
OG0006390	XP_035737736.1	NP_001285318.1
OG0006391	XP_035742677.1	NP_996333.4
OG0006392	XP_035722833.1	NP_001260321.1
OG0006393	XP_035741673.1	NP_648421.1
OG0006394	XP_035723221.1	NP_611637.1
OG0006395	XP_035725101.1	NP_650562.1
OG0006396	XP_035732436.1	NP_001014557.3
OG0006397	XP_035723567.1	NP_001261867.1
OG0006398	XP_035720758.1	NP_648445.1
OG0006399	XP_035730656.1	NP_572350.2
OG0006400	XP_035718794.1	NP_001097320.1
OG0006401	XP_035728246.1	NP_001163598.1
OG0006402	XP_035728357.1	NP_650781.2
OG0006403	XP_035727829.1	NP_001097237.1
OG0006404	XP_035730326.1	NP_001303320.1
OG0006405	XP_035742116.1	NP_612047.1
OG0006406	XP_035730284.1, XP_035730283.1	NP_652499.2
OG0006407	XP_035726245.1	NP_001014591.1, NP_649111.1
OG0006408	XP_035728886.1	NP_001260842.1
OG0006409	XP_035721289.1	NP_001262665.1
OG0006410	XP_035735532.1	NP_001260372.1
OG0006411	XP_035718852.1	NP_001286801.1
OG0006412	XP_035718145.1	NP_001259406.1
OG0006413	XP_035727258.1	NP_608646.3
OG0006414	XP_035719763.1	NP_001286371.1
OG0006415	XP_035723383.1	NP_649200.2
OG0006416	XP_035718819.1	NP_609105.1
OG0006417	XP_035730072.1	NP_650573.1
OG0006418	XP_035721245.1	NP_001137711.1
OG0006419	XP_035733833.1	NP_650701.1
OG0006420	XP_035724980.1	NP_001303455.1
OG0006421	XP_035735472.1	NP_609552.1
OG0006422	XP_035733025.1	NP_611963.5
OG0006423	XP_035725826.1, XP_035725829.1	NP_001286661.1
OG0006425	XP_035720415.1	NP_511118.2
OG0006426	XP_035742870.1	NP_523783.1
OG0006427	XP_035726526.1	NP_523662.1
OG0006428	XP_035724471.1	NP_001245616.1
OG0006429	XP_035719955.1	NP_524521.1
OG0006430	XP_035719738.1	NP_001262867.1
OG0006431	XP_035743872.1	NP_572872.1
OG0006432	XP_035722588.1	NP_476821.1
OG0006433	XP_035737245.1	NP_651194.1
OG0006434	XP_035741670.1	NP_996032.1
OG0006435	XP_035725321.1	NP_523932.2
OG0006437	XP_035732102.1	NP_612075.1
OG0006439	XP_035738487.1	NP_650742.2
OG0006440	XP_035736641.1	NP_732771.2
OG0006441	XP_035726581.1	NP_001163682.1
OG0006442	XP_035726309.1	NP_523829.2
OG0006443	XP_035737489.1	NP_650656.1
OG0006444	XP_035742729.1	NP_572656.1
OG0006445	XP_035737012.1	NP_524106.3
OG0006446	XP_035737058.1	NP_731221.2
OG0006447	XP_035735489.1	NP_524654.2
OG0006448	XP_035743134.1	NP_001284744.1
OG0006449	XP_035719012.1	NP_001263041.1
OG0006450	XP_035730707.1	NP_722679.1
OG0006451	XP_035728927.1	NP_001303431.1
OG0006452	XP_035730684.1	NP_608868.1
OG0006453	XP_035730960.1	NP_001036635.1
OG0006454	XP_035726852.1, XP_035726853.1	NP_609947.1
OG0006455	XP_035736667.1	NP_001261249.1
OG0006456	XP_035742000.1	NP_001286247.1
OG0006457	XP_035740347.1	NP_652608.1
OG0006458	XP_035722656.1	NP_572712.1
OG0006459	XP_035725684.1	NP_001368976.1
OG0006460	XP_035733790.1	NP_476661.1
OG0006463	XP_035722571.1	NP_648712.1
OG0006464	XP_035724730.1	NP_731085.2
OG0006465	XP_035734098.1	NP_001189248.1
OG0006466	XP_035738679.1	NP_523430.1
OG0006467	XP_035738857.1	NP_727512.3
OG0006469	XP_035717633.1	NP_788381.1
OG0006470	XP_035726009.1	NP_001015505.5
OG0006471	XP_035736706.1	NP_724130.4
OG0006472	XP_035718621.1	NP_524177.1
OG0006473	XP_035736599.1	NP_610765.1
OG0006474	XP_035741379.1	NP_651669.1
OG0006475	XP_035743769.1, XP_035743767.1	NP_001260616.1
OG0006476	XP_035743090.1	NP_610666.1
OG0006477	XP_035739428.1	NP_001260457.1, NP_573049.2
OG0006478	XP_035723470.1	NP_610897.1, NP_001163564.1
OG0006480	XP_035730851.1	NP_611573.1
OG0006482	XP_035728819.1, XP_035728817.1	NP_610192.1
OG0006483	XP_035723311.1	NP_001286994.1
OG0006484	XP_035738987.1	NP_001162825.1
OG0006485	XP_035741600.1	NP_001246454.1
OG0006486	XP_035722481.1	NP_001259592.1
OG0006487	XP_035730997.1	NP_609081.1
OG0006488	XP_035732976.1	NP_524433.1
OG0006489	XP_035740727.1	NP_650854.1
OG0006490	XP_035726627.1	NP_001260049.1
OG0006491	XP_035742419.1	NP_001262064.1
OG0006493	XP_035728407.1	NP_001287323.1
OG0006494	XP_035723171.1	NP_523415.1
OG0006495	XP_035739924.1	NP_652039.2
OG0006496	XP_035719930.1	NP_648451.1
OG0006497	XP_035725366.1	NP_001286123.1
OG0006498	XP_035728739.1	NP_609547.2
OG0006499	XP_035719016.1	NP_001260984.1
OG0006500	XP_035738572.1	NP_995745.1
OG0006501	XP_035717474.1	NP_001260732.1
OG0006502	XP_035724453.1	NP_001262121.1
OG0006503	XP_035736410.1	NP_001259149.1
OG0006504	XP_035718129.1	NP_001033801.3
OG0006505	XP_035722854.1	NP_724254.1
OG0006506	XP_035722663.1	NP_001286906.1
OG0006507	XP_035726366.1	NP_001261432.1
OG0006508	XP_035733599.1	NP_001261229.1
OG0006509	XP_035717941.1	NP_651753.2
OG0006510	XP_035742287.1	NP_001246855.1
OG0006512	XP_035741401.1	NP_001287497.1
OG0006513	XP_035741434.1	NP_001189278.1
OG0006514	XP_035730135.1	NP_001261924.1
OG0006515	XP_035736107.1	NP_728163.2
OG0006516	XP_035731452.1	NP_611466.2
OG0006517	XP_035734584.1	NP_650708.1
OG0006518	XP_035730313.1	NP_001097501.1
OG0006519	XP_035724972.1	NP_001284996.1
OG0006520	XP_035730995.1	NP_569844.2
OG0006521	XP_035717586.1	NP_609503.2
OG0006522	XP_035717197.1	NP_650208.1
OG0006523	XP_035740210.1	NP_001261780.1
OG0006524	XP_035732672.1	NP_610456.4
OG0006525	XP_035738953.1	NP_651048.1
OG0006526	XP_035739496.1	NP_001260222.1
OG0006527	XP_035741735.1	NP_001096877.1
OG0006528	XP_035735137.1	NP_001097814.1
OG0006529	XP_035726407.1	NP_001027175.1
OG0006530	XP_035733559.1	NP_573183.2
OG0006533	XP_035724613.1	NP_652341.1
OG0006534	XP_035741749.1	NP_649565.1
OG0006535	XP_035724211.1, XP_035724212.1, XP_035724210.1	NP_001246384.1
OG0006536	XP_035718618.1	NP_573330.3
OG0006537	XP_035721884.1	NP_001097361.1
OG0006538	XP_035730039.1	NP_001260672.1
OG0006539	XP_035733819.1	NP_648879.1
OG0006540	XP_035743963.1	NP_001245851.1
OG0006541	XP_035717226.1	NP_524382.1
OG0006542	XP_035724241.1	NP_001260462.1, NP_610500.2
OG0006543	XP_035728447.1	NP_651400.1
OG0006544	XP_035742133.1	NP_001245588.1
OG0006545	XP_035722065.1	NP_001285789.1
OG0006546	XP_035728725.1	NP_524871.1
OG0006547	XP_035725282.1	NP_652007.1
OG0006548	XP_035728816.1, XP_035741080.1	NP_511119.2
OG0006549	XP_035736654.1	NP_732721.1
OG0006551	XP_035724641.1	NP_001163782.1
OG0006552	XP_035735581.1	NP_609401.2
OG0006553	XP_035720618.1	NP_001097723.1
OG0006554	XP_035732372.1	NP_648102.2
OG0006555	XP_035732498.1	NP_001286941.1
OG0006556	XP_035738830.1	NP_001246837.1
OG0006558	XP_035728756.1, XP_035728757.1	NP_648782.2
OG0006559	XP_035743811.1	NP_001260606.1
OG0006560	XP_035739201.1	NP_611246.1
OG0006561	XP_035721326.1	NP_523966.2
OG0006562	XP_035721511.1	NP_001189228.1
OG0006563	XP_035723298.1	NP_651886.1
OG0006565	XP_035719897.1	NP_001262415.1
OG0006566	XP_035740338.1	NP_001368934.1
OG0006568	XP_035729672.1	NP_573334.1
OG0006570	XP_035742848.1	NP_610467.1
OG0006571	XP_035741053.1	NP_611965.2
OG0006573	XP_035736352.1	NP_524202.1
OG0006574	XP_035717700.1	NP_001260559.1
OG0006575	XP_035742871.1	NP_647645.1, NP_728477.1
OG0006576	XP_035734440.1	NP_572311.1
OG0006577	XP_035735921.1	NP_725221.1
OG0006579	XP_035738887.1	NP_610995.1
OG0006580	XP_035717539.1	NP_648182.1
OG0006581	XP_035736213.1	NP_001284841.1
OG0006582	XP_035744065.1	NP_651320.1
OG0006583	XP_035717293.1	NP_001259968.1
OG0006584	XP_035743369.1	NP_611708.2
OG0006586	XP_035722586.1	NP_573166.1
OG0006587	XP_035740304.1	NP_649025.1
OG0006588	XP_035737399.1	NP_524861.2
OG0006589	XP_035734041.1	NP_648662.1
OG0006590	XP_035734507.1	NP_001260230.1
OG0006591	XP_035743682.1	NP_651326.1
OG0006592	XP_035717130.1	NP_001260421.1
OG0006593	XP_035723579.1	NP_001261850.1
OG0006594	XP_035719210.1	NP_788400.1
OG0006595	XP_035727649.1	NP_524046.2, NP_524045.2
OG0006597	XP_035719380.1	NP_722974.1
OG0006598	XP_035726318.1	NP_001284859.1
OG0006599	XP_035722860.1	NP_573025.2
OG0006600	XP_035738548.1	NP_001027571.3
OG0006601	XP_035742899.1	NP_001245448.1
OG0006602	XP_035718983.1	NP_726062.2
OG0006603	XP_035741338.1, XP_035741337.1	NP_001285466.1
OG0006604	XP_035725588.1	NP_728614.1
OG0006605	XP_035739358.1	NP_728903.1, NP_647831.1
OG0006606	XP_035736538.1	NP_477004.5
OG0006607	XP_035729807.1	NP_477023.1
OG0006608	XP_035732709.1	NP_001259183.2
OG0006609	XP_035725768.1	NP_001247045.1
OG0006610	XP_035721259.1	NP_001137709.1
OG0006611	XP_035735231.1	NP_650795.2
OG0006612	XP_035741639.1	NP_610042.1
OG0006614	XP_035727920.1	NP_001263024.1
OG0006615	XP_035721778.1	NP_608822.1
OG0006616	XP_035727671.1	NP_001261396.1
OG0006617	XP_035722164.1	NP_610963.1
OG0006618	XP_035742816.1	NP_001261779.1
OG0006619	XP_035721469.1	NP_651353.1
OG0006620	XP_035743517.1	NP_001260170.1
OG0006621	XP_035727397.1	NP_733258.4
OG0006623	XP_035731871.1	NP_650894.1
OG0006624	XP_035725907.1	NP_725875.3
OG0006625	XP_035743846.1	NP_001303445.1
OG0006626	XP_035737630.1	NP_001259401.1
OG0006627	XP_035727977.1	NP_001262497.1
OG0006628	XP_035743935.1	NP_001027085.1
OG0006629	XP_035732912.1	NP_612086.1
OG0006630	XP_035723619.1	NP_995605.1
OG0006631	XP_035736803.1	NP_723849.1
OG0006632	XP_035724811.1	NP_611544.1
OG0006633	XP_035722215.1	NP_648447.2
OG0006634	XP_035721513.1	NP_647753.1
OG0006635	XP_035730355.1	NP_723746.1
OG0006638	XP_035727165.1	NP_001259129.1
OG0006639	XP_035718075.1	NP_001303569.1
OG0006640	XP_035735865.1	NP_647681.2
OG0006641	XP_035717482.1	NP_523860.2
OG0006642	XP_035725248.1	NP_001246701.1
OG0006643	XP_035733640.1	NP_524593.1
OG0006644	XP_035744038.1	NP_001246636.1
OG0006645	XP_035730241.1	NP_001036712.1
OG0006646	XP_035723521.1	NP_648976.2
OG0006647	XP_035724234.1	NP_001262661.1
OG0006648	XP_035727674.1	NP_524830.2
OG0006649	XP_035739356.1	NP_001097795.1
OG0006650	XP_035725802.1	NP_651043.2
OG0006651	XP_035720144.1	NP_001246417.1
OG0006652	XP_035744076.1	NP_511114.2
OG0006653	XP_035725785.1	NP_001260807.1
OG0006654	XP_035733117.1	NP_732637.1
OG0006655	XP_035727088.1	NP_733334.1
OG0006656	XP_035740352.1	NP_476751.1
OG0006658	XP_035726201.1	NP_610341.2
OG0006659	XP_035718214.1	NP_523651.4
OG0006661	XP_035722596.1	NP_652072.1
OG0006662	XP_035724939.1	NP_001036369.3
OG0006663	XP_035718770.1	NP_524322.1
OG0006664	XP_035736907.1	NP_001284962.1
OG0006665	XP_035720867.1	NP_573020.2
OG0006666	XP_035729204.1	NP_001261244.1
OG0006667	XP_035729537.1	NP_001260066.1
OG0006668	XP_035737259.1	NP_572884.1
OG0006669	XP_035720955.1	NP_001261806.1
OG0006670	XP_035720612.1	NP_001261884.1
OG0006671	XP_035726059.1	NP_511168.3
OG0006672	XP_035736203.1, XP_035736204.1	NP_644677.1, NP_572976.1
OG0006673	XP_035741872.1	NP_610851.2
OG0006674	XP_035740764.1	NP_001097906.1
OG0006675	XP_035719169.1	NP_733018.1
OG0006676	XP_035734661.1	NP_650650.1
OG0006677	XP_035717542.1, XP_035717543.1	NP_001246788.1
OG0006678	XP_035744150.1	NP_610656.1, NP_001097232.2, NP_610408.2, NP_611156.3, NP_610405.3
OG0006679	XP_035743608.1	NP_001286616.1
OG0006681	XP_035744166.1	NP_001287422.2
OG0006682	XP_035728277.1, XP_035728276.1	NP_001263002.1
OG0006683	XP_035728466.1	NP_001259114.1
OG0006684	XP_035718409.1	NP_610264.1
OG0006685	XP_035735170.1	NP_650146.1
OG0006686	XP_035735195.1	NP_001286984.1
OG0006687	XP_035736688.1	NP_001261219.1
OG0006688	XP_035739532.1	NP_608608.2
OG0006689	XP_035728166.1	NP_001261251.1
OG0006690	XP_035718128.1	NP_001260675.1
OG0006691	XP_035728378.1	NP_610602.2, NP_611525.1, NP_611519.2
OG0006692	XP_035738913.1	NP_726368.2
OG0006693	XP_035718359.1	NP_001246066.1
OG0006695	XP_035739685.1	NP_001262588.1
OG0006696	XP_035741438.1	NP_001262544.1, NP_611915.1
OG0006697	XP_035733541.1	NP_001027093.1
OG0006699	XP_035736433.1, XP_035736434.1, XP_035736431.1	NP_648574.1
