Orthogroup	Nomia_melanderi	Ceratina_calcarata
OG0006693	XP_031838549.1	XP_017887518.1, XP_017887517.2
OG0006694	XP_031849756.1	XP_026668900.1
OG0006695	XP_031840157.1	XP_017876210.1
OG0006696	XP_031826969.1, XP_031826970.1	XP_017883723.1
OG0006697	XP_031828136.1	XP_017887529.1
OG0006698	XP_031844205.1	XP_017882311.1
OG0006699	XP_031826876.1	XP_017877200.1
OG0006700	XP_031837022.1	XP_026667320.1
OG0006701	XP_031845380.1	XP_026666843.1
OG0006702	XP_031847265.1	XP_017876871.1
OG0006703	XP_031828342.1, XP_031828344.1	XP_017875087.1
OG0006704	XP_031839336.1	XP_017888979.1
OG0006705	XP_031832413.1	XP_017879322.1
OG0006706	XP_031827722.1	XP_017888567.1
OG0006707	XP_031841441.1	XP_017878250.1, XP_017878249.1
OG0006708	XP_031833973.1, XP_031833971.1, XP_031833972.1	XP_017879676.2
OG0006709	XP_031832874.1	XP_017884555.1
OG0006710	XP_031844324.1	XP_017887253.1
OG0006711	XP_031831878.1	XP_017883169.1
OG0006713	XP_031842440.1, XP_031842441.1, XP_031842439.1	XP_017878715.1
OG0006714	XP_031843058.1	XP_017889831.1
OG0006715	XP_031839385.1	XP_017876440.2, XP_017875922.2
OG0006716	XP_031842458.1	XP_017881718.1, XP_026670145.1, XP_026670144.1
OG0006717	XP_031833849.1	XP_017878708.1
OG0006718	XP_031841375.1	XP_026669317.1
OG0006719	XP_031843119.1	XP_026669763.1
OG0006720	XP_031827352.1	XP_017889120.1
OG0006721	XP_031841285.1	XP_017882559.1
OG0006722	XP_031844507.1, XP_031844508.1	XP_017884052.1
OG0006723	XP_031846860.1	XP_017876085.1
OG0006724	XP_031830186.1	XP_017888794.1
OG0006725	XP_031846433.1	XP_017881406.1
OG0006726	XP_031840042.1	XP_017887128.1
OG0006727	XP_031828559.1	XP_017888157.1
OG0006729	XP_031841357.1	XP_017879446.1
OG0006730	XP_031837909.1	XP_026670077.1
OG0006731	XP_031849883.1	XP_017881103.1
OG0006732	XP_031835955.1	XP_017886827.1
OG0006733	XP_031847604.1	XP_026667004.1
OG0006734	XP_031850180.1	XP_026668527.1, XP_026668528.1
OG0006735	XP_031844256.1	XP_017887320.1
OG0006736	XP_031848479.1	XP_017875492.1
OG0006737	XP_031844577.1	XP_017877516.1, XP_017877517.1
OG0006738	XP_031849683.1, XP_031849682.1	XP_017882514.1, XP_026670583.1, XP_017882515.1
OG0006739	XP_031835004.1	XP_026674512.1
OG0006740	XP_031831439.1	XP_017883110.1
OG0006741	XP_031844810.1	XP_017878162.1
OG0006742	XP_031850275.1	XP_026667825.1
OG0006743	XP_031825692.1	XP_026672542.1, XP_017886413.1
OG0006745	XP_031847333.1	XP_017889886.1
OG0006746	XP_031839972.1	XP_017879263.1, XP_026668962.1
OG0006747	XP_031847314.1	XP_017891498.1
OG0006748	XP_031844036.1	XP_026667714.1
OG0006749	XP_031847562.1	XP_017889172.1
OG0006750	XP_031826768.1	XP_017886762.1
OG0006751	XP_031847652.1	XP_026666788.1
OG0006752	XP_031841447.1	XP_017892682.1
OG0006753	XP_031848183.1	XP_017876374.1
OG0006754	XP_031842555.1	XP_026674989.1
OG0006755	XP_031846032.1	XP_017877889.1, XP_017877882.1
OG0006757	XP_031834766.1, XP_031834765.1	XP_017892791.1, XP_017892790.1
OG0006759	XP_031844632.1, XP_031844633.1	XP_026672398.1
OG0006760	XP_031832292.1, XP_031832293.1	XP_017893259.1
OG0006761	XP_031841006.1	XP_017882663.1
OG0006761	XP_031841018.1	XP_017882664.1
OG0006762	XP_031838077.1	XP_017888125.1
OG0006763	XP_031839527.1	XP_026666463.1, XP_026666462.1, XP_017892894.1, XP_026666465.1
OG0006764	XP_031835795.1, XP_031835793.1	XP_017880008.1, XP_017880007.1, XP_026669260.1
OG0006765	XP_031849591.1	XP_026672974.1
OG0006766	XP_031833006.1	XP_017890284.1
OG0006767	XP_031837653.1	XP_017888744.1, XP_017888736.1, XP_026673967.1, XP_026673972.1, XP_026673978.1
OG0006768	XP_031832999.1	XP_017884389.1
OG0006770	XP_031838707.1, XP_031838706.1	XP_017890411.1
OG0006771	XP_031836059.1	XP_017888792.1
OG0006772	XP_031834124.1, XP_031834126.1, XP_031834125.1	XP_017879168.1
OG0006773	XP_031834769.1	XP_026675126.1, XP_026675125.1, XP_017890968.1, XP_026675124.1
OG0006774	XP_031849963.1	XP_026673507.1, XP_026673508.1, XP_026673506.1, XP_017888384.1, XP_017888383.1
OG0006775	XP_031841232.1	XP_017881176.1, XP_017881174.1, XP_026669908.1
OG0006776	XP_031833140.1, XP_031833137.1	XP_017884579.1
OG0006777	XP_031839008.1, XP_031839009.1	XP_017891256.1
OG0006779	XP_031834823.1	XP_026673392.1, XP_026673035.1
OG0006780	XP_031845458.1	XP_026666854.1, XP_026666856.1, XP_026666855.1
OG0006781	XP_031833634.1	XP_026674384.1, XP_026674383.1, XP_017890231.1, XP_017890234.1, XP_017890232.1
OG0006782	XP_031843374.1	XP_026675135.1, XP_017891757.1
OG0006784	XP_031844286.1	XP_017884044.1, XP_017884043.1
OG0006785	XP_031833444.1	XP_026674346.1, XP_017890244.1
OG0006787	XP_031842112.1	XP_026675636.1, XP_017875750.2
OG0006791	XP_031829635.1, XP_031829631.1, XP_031829632.1, XP_031829633.1, XP_031829634.1	XP_017884640.1, XP_017884639.1
OG0006792	XP_031843034.1	XP_017878089.2
OG0006793	XP_031842883.1	XP_017889928.2
OG0006796	XP_031836771.1	XP_026667264.1
OG0006798	XP_031825736.1	XP_017880237.1
OG0006800	XP_031840949.1	XP_017885827.1
OG0006801	XP_031842277.1	XP_017878775.1
OG0006802	XP_031827302.1	XP_017888962.1
OG0006803	XP_031826023.1	XP_017875144.1
OG0006804	XP_031832023.1	XP_017883182.1
OG0006805	XP_031827711.1	XP_017877469.1
OG0006806	XP_031831991.1	XP_017892183.1
OG0006807	XP_031836202.1	XP_017884470.1
OG0006808	XP_031829312.1	XP_017878799.1
OG0006809	XP_031837944.1	XP_017893316.1
OG0006810	XP_031849955.1	XP_017888343.1
OG0006811	XP_031841212.1	XP_017881360.1
OG0006812	XP_031835469.1	XP_017878688.1
OG0006813	XP_031832707.1	XP_017888151.1
OG0006814	XP_031837986.1	XP_017889608.1
OG0006815	XP_031832351.1	XP_017893381.2
OG0006816	XP_031829077.1	XP_017883959.1
OG0006817	XP_031849084.1	XP_017888352.1
OG0006818	XP_031826601.1	XP_017887774.1
OG0006819	XP_031831449.1	XP_017876881.1
OG0006820	XP_031830323.1	XP_017883466.1
OG0006821	XP_031830652.1	XP_017882205.1
OG0006822	XP_031848808.1	XP_017884295.1
OG0006823	XP_031840113.1	XP_017890940.1
OG0006824	XP_031831371.1	XP_017890198.1
OG0006825	XP_031832929.1	XP_017884984.1
OG0006826	XP_031827054.1	XP_017890664.1
OG0006827	XP_031849295.1	XP_026668810.1
OG0006828	XP_031847469.1	XP_017891507.1
OG0006829	XP_031846792.1	XP_017880441.1
OG0006830	XP_031845565.1	XP_017878078.1
OG0006831	XP_031845949.1	XP_017884458.1
OG0006832	XP_031835536.1	XP_017880500.1
OG0006833	XP_031832647.1	XP_017875429.1
OG0006834	XP_031836021.1	XP_017889892.1
OG0006836	XP_031833354.1	XP_017878003.1
OG0006837	XP_031847457.1, XP_031847458.1	XP_017886384.1
OG0006838	XP_031843559.1	XP_026670936.1
OG0006839	XP_031840081.1	XP_017887329.1
OG0006840	XP_031847471.1	XP_017891510.1
OG0006841	XP_031829755.1	XP_017883377.1
OG0006842	XP_031827923.1	XP_017881493.1
OG0006843	XP_031836536.1	XP_017875608.1
OG0006844	XP_031845499.1	XP_017883898.1
OG0006845	XP_031841080.1	XP_017882361.1
OG0006846	XP_031841010.1	XP_017889308.1
OG0006847	XP_031840621.1	XP_017885253.1
OG0006848	XP_031843444.1	XP_017887870.1
OG0006849	XP_031837660.1	XP_017879034.1
OG0006850	XP_031846811.1	XP_017890400.1
OG0006851	XP_031839442.1	XP_017875105.1
OG0006852	XP_031832612.1	XP_017884874.1
OG0006853	XP_031832870.1	XP_017875471.1
OG0006854	XP_031842210.1	XP_017889749.1
OG0006855	XP_031827636.1	XP_017882582.1
OG0006856	XP_031827351.1	XP_017879702.1
OG0006857	XP_031827093.1	XP_026671124.1
OG0006858	XP_031843774.1	XP_026667244.1
OG0006859	XP_031832998.1	XP_017888101.1
OG0006860	XP_031837671.1	XP_017882144.1
OG0006861	XP_031833034.1	XP_017884463.1
OG0006862	XP_031840714.1	XP_017882450.1
OG0006863	XP_031848593.1	XP_017890908.1
OG0006864	XP_031831774.1	XP_017892447.1
OG0006865	XP_031835792.1	XP_017880006.1
OG0006866	XP_031842559.1	XP_017886457.1
OG0006867	XP_031834403.1	XP_017881189.1
OG0006868	XP_031850355.1	XP_017886036.1
OG0006869	XP_031837771.1	XP_026670261.1
OG0006870	XP_031844766.1	XP_017878163.1
OG0006871	XP_031845615.1	XP_017878993.1
OG0006872	XP_031841987.1	XP_017889346.1
OG0006873	XP_031830237.1	XP_017893091.1
OG0006874	XP_031829924.1	XP_026666500.1
OG0006875	XP_031835359.1	XP_017892902.1
OG0006876	XP_031826488.1	XP_017885182.1
OG0006877	XP_031850565.1	XP_026668801.1
OG0006878	XP_031849251.1	XP_017878548.1
OG0006879	XP_031847493.1	XP_017889407.1
OG0006880	XP_031847482.1	XP_017887411.1
OG0006882	XP_031825349.1	XP_017879599.1
OG0006883	XP_031831289.1, XP_031831290.1	XP_017890050.1
OG0006884	XP_031833768.1	XP_017879282.1
OG0006885	XP_031849392.1	XP_017878588.1
OG0006886	XP_031829868.1	XP_017888353.1
OG0006887	XP_031834723.1	XP_017891353.1
OG0006888	XP_031832994.1	XP_017890122.1
OG0006889	XP_031844665.1, XP_031844637.1, XP_031844657.1, XP_031844647.1	XP_026672098.1, XP_026672097.1, XP_026672096.1, XP_017885463.1
OG0006890	XP_031843859.1	XP_017882181.1
OG0006891	XP_031845995.1	XP_017877747.1
OG0006892	XP_031840413.1	XP_017892379.1
OG0006893	XP_031848767.1	XP_017878547.1
OG0006894	XP_031843288.1	XP_017892772.1
OG0006895	XP_031829693.1	XP_017888905.1
OG0006896	XP_031831473.1	XP_017883052.1
OG0006897	XP_031825769.1	XP_017889698.1
OG0006898	XP_031834313.1	XP_017881641.1
OG0006899	XP_031831986.1	XP_017892654.1
OG0006900	XP_031830509.1	XP_017882207.1
OG0006901	XP_031833757.1	XP_017879877.1
OG0006902	XP_031850237.1	XP_017878535.1
OG0006903	XP_031836855.1	XP_017891814.1
OG0006904	XP_031844424.1	XP_017881260.1
OG0006905	XP_031844703.1	XP_026673196.1
OG0006906	XP_031825410.1	XP_017876203.1
OG0006907	XP_031834040.1	XP_017877370.1
OG0006908	XP_031834410.1	XP_017877002.1
OG0006909	XP_031832844.1	XP_017875433.1
OG0006910	XP_031842303.1	XP_017878712.1
OG0006911	XP_031848046.1	XP_017885856.1
OG0006912	XP_031835173.1	XP_026675284.1
OG0006913	XP_031847006.1	XP_026671378.1
OG0006914	XP_031832558.1	XP_017888970.1
OG0006915	XP_031832513.1	XP_017890759.1
OG0006917	XP_031838582.1	XP_017876654.1
OG0006918	XP_031833607.1	XP_017879829.1
OG0006919	XP_031827195.1	XP_026671114.1
OG0006920	XP_031844023.1	XP_026674730.1
OG0006921	XP_031828259.1	XP_017887901.1
OG0006922	XP_031842940.1	XP_017886336.1
OG0006923	XP_031843833.1	XP_017876470.1
OG0006924	XP_031841195.1	XP_017882690.1, XP_026670678.1
OG0006925	XP_031846034.1	XP_017878399.1
OG0006926	XP_031834179.1	XP_026668392.1
OG0006927	XP_031836025.1	XP_026667530.1
OG0006928	XP_031832265.1	XP_017892195.1
OG0006929	XP_031830270.1	XP_017877652.1
OG0006930	XP_031838220.1	XP_017885771.1
OG0006931	XP_031850266.1	XP_017878402.1
OG0006932	XP_031842593.1	XP_017886463.1
OG0006933	XP_031840943.1	XP_017891842.1
OG0006934	XP_031843473.1	XP_017877569.1
OG0006935	XP_031828232.1	XP_017887894.1
OG0006936	XP_031832792.1	XP_026667110.1
OG0006937	XP_031847285.1	XP_017886437.1
OG0006938	XP_031833256.1	XP_017879125.1
OG0006940	XP_031832899.1	XP_017888108.1
OG0006941	XP_031848208.1	XP_017884525.1
OG0006944	XP_031844327.1	XP_026669585.1
OG0006945	XP_031828061.1	XP_017887956.1
OG0006947	XP_031833731.1, XP_031833735.1	XP_017878231.1
OG0006948	XP_031836790.1	XP_017884976.1
OG0006949	XP_031850010.1	XP_017881121.1
OG0006950	XP_031842575.1	XP_017892597.1
OG0006951	XP_031841710.1	XP_017882608.1
OG0006952	XP_031831927.1	XP_017875314.1
OG0006953	XP_031829518.1	XP_017879451.1
OG0006954	XP_031844733.1	XP_017888266.1
OG0006955	XP_031830628.1	XP_017893377.1
OG0006956	XP_031834491.1	XP_017886587.1
OG0006957	XP_031832441.1	XP_017888963.1
OG0006958	XP_031849314.1	XP_017878617.1
OG0006960	XP_031826062.1	XP_026671992.1
OG0006961	XP_031842665.1	XP_017889446.1
OG0006962	XP_031845611.1	XP_017877954.1
OG0006964	XP_031846773.1	XP_017888011.1
OG0006965	XP_031835389.1	XP_017878964.1
OG0006966	XP_031836979.1	XP_026675477.1
OG0006967	XP_031845304.1	XP_017885325.1
OG0006968	XP_031842478.1	XP_017886351.1
OG0006969	XP_031829675.1	XP_017888908.1
OG0006970	XP_031828687.1	XP_017877266.1
OG0006971	XP_031829928.1	XP_017893085.1
OG0006972	XP_031828654.1	XP_017875829.1
OG0006973	XP_031845748.1	XP_017893318.1
OG0006974	XP_031832703.1	XP_017888054.1
OG0006975	XP_031832894.1	XP_017888106.1
OG0006976	XP_031828366.1	XP_017884324.1
OG0006977	XP_031845897.1	XP_017875539.1
OG0006978	XP_031840416.1	XP_026667517.1
OG0006979	XP_031826675.1	XP_017885924.1
OG0006980	XP_031841611.1	XP_017892679.1
OG0006981	XP_031826586.1	XP_017887565.1
OG0006982	XP_031835570.1	XP_017879932.1
OG0006983	XP_031826672.1	XP_017887573.1
OG0006984	XP_031837492.1	XP_017876169.1
OG0006985	XP_031842329.1	XP_017878812.1
OG0006986	XP_031843989.1	XP_026667353.1
OG0006987	XP_031835089.1	XP_017891206.1
OG0006988	XP_031846612.1	XP_017876427.1
OG0006989	XP_031848339.1	XP_026671336.1
OG0006990	XP_031845548.1	XP_017878011.1
OG0006991	XP_031844573.1	XP_017880588.1
OG0006992	XP_031839500.1	XP_017880404.1
OG0006993	XP_031840427.1	XP_017887922.1
OG0006994	XP_031825399.1	XP_017879521.1
OG0006995	XP_031828413.1	XP_026670193.1
OG0006996	XP_031829578.1	XP_017884646.1
OG0006997	XP_031826699.1	XP_017880140.1
OG0006998	XP_031838741.1	XP_017875880.1
OG0006999	XP_031845505.1	XP_017879918.1
OG0007000	XP_031834142.1	XP_017892248.1
OG0007001	XP_031829435.1	XP_017882846.1
OG0007002	XP_031828020.1	XP_017893303.1
OG0007003	XP_031831786.1	XP_017879873.1
OG0007004	XP_031847550.1	XP_017878779.1
OG0007005	XP_031844608.1	XP_026670479.1
OG0007006	XP_031825611.1	XP_017891811.1
OG0007007	XP_031834365.1	XP_017881192.1
OG0007008	XP_031847627.1	XP_026674416.1, XP_017890317.1
OG0007009	XP_031845577.1	XP_017877957.1
OG0007010	XP_031838807.1	XP_017888546.1
OG0007011	XP_031830484.1, XP_031830483.1	XP_017881185.1
OG0007012	XP_031833210.1	XP_026670308.1
OG0007013	XP_031833348.1	XP_017877920.1
OG0007014	XP_031840768.1	XP_017880840.1
OG0007015	XP_031832304.1	XP_017893196.1
OG0007016	XP_031845385.1	XP_017881725.1
OG0007017	XP_031846749.1	XP_017887859.1
OG0007018	XP_031828504.1	XP_017875809.1
OG0007019	XP_031829961.1	XP_017877271.1
OG0007020	XP_031843227.1	XP_017889778.1
OG0007022	XP_031832553.1	XP_017879800.1
OG0007023	XP_031831362.1	XP_017883527.1
OG0007024	XP_031832165.1	XP_017885560.1
OG0007025	XP_031846541.1	XP_017878996.1
OG0007026	XP_031825896.1	XP_017876518.1
OG0007027	XP_031829951.1	XP_026667386.1
OG0007028	XP_031832448.1	XP_026674627.1
OG0007029	XP_031835636.1	XP_017890530.1
OG0007030	XP_031848192.1	XP_017884985.1
OG0007031	XP_031842415.1	XP_017879026.1
OG0007033	XP_031844083.1	XP_017880515.1
OG0007034	XP_031847369.1	XP_026674966.1
OG0007035	XP_031829700.1	XP_017883456.1
OG0007036	XP_031828291.1	XP_017885900.1
OG0007038	XP_031843057.1	XP_017889830.1
OG0007039	XP_031837371.1	XP_017882282.1
OG0007040	XP_031847747.1	XP_017892133.1
OG0007041	XP_031827907.1	XP_017887697.1
OG0007042	XP_031840324.1	XP_017888553.1
OG0007043	XP_031830828.1	XP_017886561.1
OG0007044	XP_031838552.1	XP_017887454.1
OG0007045	XP_031827064.1	XP_017875325.1
OG0007046	XP_031843913.1	XP_026670649.1
OG0007047	XP_031837252.1	XP_017884778.1
OG0007048	XP_031843275.1	XP_017889891.1
OG0007049	XP_031834656.1	XP_017884185.1
OG0007050	XP_031839428.1	XP_017881622.1
OG0007051	XP_031826924.1	XP_026674248.1
OG0007052	XP_031844303.1	XP_017884029.1
OG0007053	XP_031848595.1	XP_017885446.1
OG0007054	XP_031826312.1	XP_026672144.1
OG0007055	XP_031841816.1	XP_026666691.1
OG0007056	XP_031825723.1	XP_017878153.1
OG0007057	XP_031844804.1	XP_017878116.1
OG0007058	XP_031843911.1	XP_017875935.1
OG0007059	XP_031847617.1	XP_017890274.1
OG0007060	XP_031837057.1	XP_026671870.1
OG0007061	XP_031840667.1	XP_017880642.1
OG0007062	XP_031827376.1	XP_017881046.1
OG0007063	XP_031827708.1	XP_017888557.1
OG0007064	XP_031837411.1	XP_017876135.1
OG0007065	XP_031842791.1	XP_017889915.1
OG0007066	XP_031843627.1	XP_017877099.1
OG0007067	XP_031827168.1	XP_017889969.1
OG0007068	XP_031841056.1	XP_026670491.1
OG0007069	XP_031844364.1	XP_017893374.1
OG0007070	XP_031835103.1	XP_017881468.1
OG0007071	XP_031849729.1	XP_017882485.1
OG0007072	XP_031828027.1	XP_026673080.1
OG0007073	XP_031848194.1	XP_017884987.1
OG0007074	XP_031838327.1	XP_017885764.1
OG0007075	XP_031831678.1	XP_017889425.1
OG0007076	XP_031830397.1	XP_017876649.1
OG0007077	XP_031842726.1	XP_017886308.1
OG0007078	XP_031830364.1	XP_017883452.1
OG0007079	XP_031836872.1	XP_017882474.1
OG0007080	XP_031833132.1	XP_017884578.1
OG0007081	XP_031846988.1	XP_017883707.1
OG0007082	XP_031831009.1	XP_017881973.1
OG0007083	XP_031828766.1	XP_017890843.1
OG0007084	XP_031828782.1	XP_017888541.1
OG0007085	XP_031840286.1	XP_017890918.1
OG0007086	XP_031828952.1	XP_017880059.1
OG0007087	XP_031837898.1	XP_017881248.1
OG0007088	XP_031829963.1	XP_017877302.1
OG0007089	XP_031832542.1	XP_017879789.1
OG0007090	XP_031846001.1	XP_017877901.1
OG0007091	XP_031848345.1	XP_017880787.1
OG0007092	XP_031826812.1	XP_017880227.1
OG0007093	XP_031848837.1	XP_017879618.1
OG0007094	XP_031838075.1	XP_017875620.1
OG0007095	XP_031826446.1	XP_017893127.1
OG0007096	XP_031840654.1	XP_017882421.2
OG0007097	XP_031847356.1	XP_017891604.1
OG0007098	XP_031846874.1	XP_017876105.1
OG0007099	XP_031830049.1	XP_017881892.1
OG0007100	XP_031838372.1	XP_026666586.1
OG0007101	XP_031833857.1	XP_017890042.1
OG0007102	XP_031833842.1	XP_017882993.1
OG0007103	XP_031849498.1	XP_017881205.1
OG0007104	XP_031846405.1	XP_017891103.1
OG0007105	XP_031825646.1	XP_017890105.1
OG0007106	XP_031838772.1	XP_017893014.1
OG0007108	XP_031839947.1	XP_017879215.1
OG0007109	XP_031827257.1	XP_017880406.1
OG0007110	XP_031845181.1	XP_017877949.2
OG0007111	XP_031840810.1	XP_017882471.1
OG0007112	XP_031840736.1	XP_026672030.1
OG0007113	XP_031839114.1	XP_017877038.1
OG0007114	XP_031849678.1, XP_031849677.1	XP_017875252.1
OG0007115	XP_031830217.1	XP_017877642.1
OG0007116	XP_031840905.1	XP_017880679.1
OG0007117	XP_031843199.1	XP_017882714.1
OG0007118	XP_031835498.1	XP_017876783.1
OG0007119	XP_031848190.1	XP_017887989.1
OG0007120	XP_031825772.1	XP_017889627.1
OG0007121	XP_031827575.1	XP_017875346.1
OG0007122	XP_031827048.1	XP_017893657.1
OG0007123	XP_031840689.1	XP_017880896.1
OG0007124	XP_031835924.1	XP_026671227.1
OG0007125	XP_031833474.1	XP_017879279.1
OG0007126	XP_031827138.1	XP_017882785.1
OG0007127	XP_031845724.1	XP_017893249.1
OG0007128	XP_031847126.1	XP_017888234.1
OG0007129	XP_031847908.1	XP_017875648.1
OG0007130	XP_031845572.1	XP_017878054.1
OG0007131	XP_031828424.1	XP_017887993.1
OG0007132	XP_031829583.1	XP_017888058.1
OG0007133	XP_031848277.1	XP_017882113.1
OG0007134	XP_031843548.1	XP_017879371.1
OG0007135	XP_031844343.1	XP_017884062.1
OG0007136	XP_031842293.1	XP_017878788.1
OG0007137	XP_031832997.1	XP_017888099.1
OG0007138	XP_031839443.1	XP_017890635.1
OG0007139	XP_031827815.1	XP_017890312.1
OG0007140	XP_031835439.1	XP_017879029.1
OG0007141	XP_031844378.1	XP_017893387.1
OG0007142	XP_031840611.1	XP_017893416.1
OG0007143	XP_031829560.1	XP_017888079.1
OG0007144	XP_031828131.1	XP_017884152.1
OG0007145	XP_031837133.1	XP_017893320.1
OG0007146	XP_031830866.1	XP_017883387.1
OG0007147	XP_031833150.1	XP_017884385.1
OG0007148	XP_031849956.1	XP_017880502.1
OG0007149	XP_031840067.1	XP_026668049.1
OG0007150	XP_031836806.1	XP_017889747.1
OG0007151	XP_031841344.1	XP_017888488.1
OG0007152	XP_031849334.1	XP_017890542.1
OG0007153	XP_031833292.1	XP_017890437.1
OG0007154	XP_031847054.1	XP_017884531.1
OG0007155	XP_031826993.1	XP_017886851.1
OG0007156	XP_031829671.1	XP_017888901.1
OG0007157	XP_031847194.1	XP_017888949.1
OG0007158	XP_031846774.1	XP_017892544.1
OG0007159	XP_031827698.1	XP_026671080.1
OG0007160	XP_031836769.1	XP_017885042.1
OG0007161	XP_031847408.1	XP_017891509.1
OG0007162	XP_031838295.1	XP_026672987.1
OG0007163	XP_031848130.1	XP_017892992.1
OG0007164	XP_031834042.1	XP_017892841.1
OG0007165	XP_031829987.1	XP_017876048.1
OG0007166	XP_031826115.1	XP_017879544.1
OG0007168	XP_031844510.1	XP_017884050.1
OG0007169	XP_031827930.1	XP_017887738.1
OG0007170	XP_031828396.1	XP_017887654.1
OG0007171	XP_031839113.1	XP_017877103.2
OG0007172	XP_031826060.1	XP_017887945.1
OG0007173	XP_031844226.1	XP_017880613.1
OG0007174	XP_031831320.1	XP_017883568.1
OG0007175	XP_031833756.1	XP_017879856.1
OG0007176	XP_031832814.1	XP_017875448.1
OG0007178	XP_031845617.1	XP_017881773.1
OG0007179	XP_031835487.1	XP_017876900.1
OG0007180	XP_031848354.1	XP_017880804.1
OG0007181	XP_031842532.1	XP_017889480.1
OG0007182	XP_031840942.1	XP_017884853.1
OG0007183	XP_031844284.1	XP_017887290.1
OG0007184	XP_031834205.1	XP_017892275.1
OG0007185	XP_031833545.1	XP_017879822.1
OG0007186	XP_031844229.1	XP_017887294.1, XP_017887295.1
OG0007187	XP_031844702.1	XP_017877027.1
OG0007188	XP_031850144.1	XP_026667775.1
OG0007189	XP_031840457.1	XP_017887618.1
OG0007190	XP_031840626.1	XP_017885246.1
OG0007192	XP_031829975.1	XP_017877258.1
OG0007193	XP_031829810.1	XP_026674665.1
OG0007194	XP_031847629.1	XP_017890291.1
OG0007195	XP_031840713.1	XP_017882449.1
OG0007196	XP_031829782.1	XP_017888639.1, XP_017887439.1
OG0007197	XP_031843331.1	XP_017883576.1
OG0007198	XP_031826745.1	XP_017893685.1
OG0007199	XP_031842131.1	XP_017891853.1
OG0007200	XP_031836797.1	XP_017875050.1
OG0007201	XP_031849253.1	XP_026668542.1
OG0007202	XP_031831871.1	XP_017878208.1
OG0007203	XP_031834170.1	XP_017882808.1
OG0007204	XP_031846350.1	XP_026674607.1
OG0007205	XP_031836314.1	XP_017880901.1
OG0007206	XP_031843867.1	XP_026675563.1
OG0007207	XP_031839106.1, XP_031839107.1	XP_017876995.1, XP_017881358.2
