Orthogroup	Nomia_melanderi	Osmia_bicornis
OG0007558	XP_031845679.1	XP_029053063.1
OG0007559	XP_031841133.1	XP_029052790.1
OG0007560	XP_031836285.1	XP_029043178.1
OG0007562	XP_031846027.1	XP_029035526.1
OG0007563	XP_031850018.1	XP_029056148.1, XP_029056197.1
OG0007564	XP_031835479.1, XP_031835480.1	XP_029048952.1, XP_029048954.1, XP_029048953.1
OG0007565	XP_031827880.1	XP_029055590.1
OG0007566	XP_031841282.1	XP_029044749.1
OG0007568	XP_031831983.1, XP_031831985.1, XP_031831984.1, XP_031831982.1	XP_029040979.1, XP_029040976.1
OG0007569	XP_031832240.1	XP_029051818.1
OG0007570	XP_031829197.1, XP_031829198.1	XP_029043598.1
OG0007571	XP_031836728.1, XP_031836729.1	XP_029053751.1, XP_029053617.1
OG0007572	XP_031829480.1	XP_029034844.1
OG0007573	XP_031833649.1	XP_029042184.1
OG0007574	XP_031828821.1	XP_029047099.1
OG0007575	XP_031846689.1	XP_029055623.1, XP_029055626.1, XP_029055625.1
OG0007576	XP_031846538.1, XP_031846528.1	XP_029037286.1
OG0007577	XP_031843456.1, XP_031843457.1, XP_031843458.1, XP_031843459.1, XP_031843455.1	XP_029031946.1
OG0007578	XP_031841836.1	XP_029041394.1
OG0007579	XP_031827225.1	XP_029045122.1
OG0007580	XP_031838216.1	XP_029041813.1
OG0007581	XP_031834733.1	XP_029044086.1, XP_029044085.1, XP_029044084.1
OG0007582	XP_031837674.1	XP_029038575.1
OG0007583	XP_031830583.1, XP_031830580.1, XP_031830581.1, XP_031830587.1, XP_031830596.1	XP_029049024.1
OG0007584	XP_031835493.1	XP_029048919.1
OG0007585	XP_031829048.1	XP_029044911.1
OG0007586	XP_031842885.1	XP_029045965.1, XP_029045962.1
OG0007587	XP_031837799.1	XP_029042902.1, XP_029042901.1
OG0007588	XP_031827990.1, XP_031827986.1	XP_029038892.1
OG0007589	XP_031825312.1	XP_029036593.1
OG0007590	XP_031833734.1	XP_029036604.1, XP_029036606.1
OG0007591	XP_031840215.1	XP_029042882.1, XP_029042557.1, XP_029042543.1
OG0007592	XP_031843527.1	XP_029056516.1, XP_029056515.1
OG0007593	XP_031841270.1	XP_029041513.1
OG0007594	XP_031843007.1, XP_031843012.1, XP_031842946.1, XP_031842962.1, XP_031843033.1, XP_031842988.1, XP_031842952.1, XP_031842978.1, XP_031842971.1, XP_031842998.1, XP_031843023.1, XP_031843041.1	XP_029038708.1
OG0007595	XP_031837225.1, XP_031837217.1	XP_029054638.1
OG0007597	XP_031834173.1	XP_029043204.1, XP_029043207.1
OG0007599	XP_031848468.1	XP_029055250.1
OG0007604	XP_031842769.1	XP_029040890.1
OG0007605	XP_031838217.1	XP_029056366.1
OG0007606	XP_031841306.1	XP_029040365.1
OG0007607	XP_031839268.1	XP_029040800.1
OG0007608	XP_031834585.1	XP_029036272.1
OG0007609	XP_031841065.1	XP_029050806.1
OG0007610	XP_031827357.1	XP_029045151.1
OG0007611	XP_031836286.1	XP_029036253.1
OG0007612	XP_031839537.1	XP_029034277.1
OG0007613	XP_031831499.1	XP_029046081.1
OG0007615	XP_031835964.1	XP_029044495.1
OG0007616	XP_031841000.1	XP_029040629.1
OG0007617	XP_031830354.1	XP_029050826.1
OG0007618	XP_031830824.1	XP_029044559.1
OG0007619	XP_031833402.1	XP_029054820.1
OG0007620	XP_031825953.1	XP_029033423.1
OG0007621	XP_031832199.1	XP_029046429.1
OG0007622	XP_031834841.1	XP_029031998.1
OG0007623	XP_031835874.1	XP_029045564.1
OG0007624	XP_031837184.1	XP_029039377.1
OG0007625	XP_031835368.1	XP_029042753.1
OG0007626	XP_031830384.1	XP_029033300.1
OG0007627	XP_031826269.1	XP_029044627.1
OG0007628	XP_031825316.1	XP_029048689.1
OG0007630	XP_031838298.1	XP_029053363.1
OG0007631	XP_031840640.1	XP_029038098.1
OG0007632	XP_031847851.1	XP_029052131.1
OG0007633	XP_031846688.1	XP_029040118.1
OG0007634	XP_031845287.1	XP_029034349.1
OG0007635	XP_031843170.1	XP_029039529.1
OG0007636	XP_031828923.1	XP_029035038.1
OG0007637	XP_031830966.1	XP_029052282.1
OG0007638	XP_031827867.1	XP_029051716.1
OG0007639	XP_031842611.1	XP_029045908.1
OG0007640	XP_031830700.1	XP_029039893.1
OG0007641	XP_031827971.1	XP_029055988.1
OG0007642	XP_031828277.1	XP_029055443.1
OG0007643	XP_031826790.1	XP_029052181.1
OG0007644	XP_031832734.1	XP_029039273.1
OG0007646	XP_031843294.1	XP_029055884.1
OG0007647	XP_031840916.1	XP_029033291.1
OG0007648	XP_031849139.1	XP_029055346.1
OG0007649	XP_031836580.1	XP_029052740.1
OG0007650	XP_031846191.1	XP_029054045.1
OG0007651	XP_031831738.1	XP_029049126.1
OG0007652	XP_031843306.1	XP_029032031.1
OG0007653	XP_031835438.1	XP_029031996.1
OG0007654	XP_031841085.1	XP_029051485.1
OG0007655	XP_031829369.1	XP_029042922.1
OG0007656	XP_031829864.1	XP_029044255.1
OG0007657	XP_031844597.1	XP_029041162.1
OG0007658	XP_031834025.1	XP_029047343.1
OG0007659	XP_031834393.1	XP_029039295.1
OG0007660	XP_031845182.1	XP_029035536.1
OG0007661	XP_031841169.1	XP_029039743.1
OG0007662	XP_031840291.1	XP_029041175.1
OG0007663	XP_031847830.1	XP_029040548.1
OG0007664	XP_031845872.1	XP_029038803.1
OG0007665	XP_031847315.1	XP_029050010.1
OG0007666	XP_031833217.1	XP_029033551.1
OG0007667	XP_031837795.1	XP_029050117.1
OG0007668	XP_031846096.1	XP_029032517.1
OG0007669	XP_031830463.1	XP_029035014.1
OG0007670	XP_031846296.1	XP_029052041.1
OG0007671	XP_031834577.1	XP_029056528.1
OG0007672	XP_031830107.1	XP_029049626.1
OG0007673	XP_031843908.1	XP_029040568.1
OG0007674	XP_031834204.1	XP_029053653.1
OG0007675	XP_031847160.1	XP_029051945.1
OG0007676	XP_031840674.1	XP_029046107.1
OG0007677	XP_031835806.1	XP_029044164.1
OG0007678	XP_031838950.1	XP_029051394.1
OG0007679	XP_031827317.1	XP_029047373.1
OG0007680	XP_031845138.1	XP_029047893.1
OG0007681	XP_031836801.1	XP_029040091.1
OG0007682	XP_031834600.1	XP_029043617.1
OG0007683	XP_031831579.1	XP_029032160.1
OG0007684	XP_031843376.1	XP_029036451.1
OG0007685	XP_031843590.1	XP_029056402.1
OG0007686	XP_031839809.1	XP_029041540.1
OG0007687	XP_031840639.1	XP_029053295.1
OG0007688	XP_031830698.1	XP_029050757.1
OG0007689	XP_031837449.1	XP_029035763.1
OG0007690	XP_031826400.1	XP_029032303.1
OG0007692	XP_031838700.1	XP_029036228.1
OG0007694	XP_031846092.1	XP_029032460.1
OG0007695	XP_031827720.1	XP_029043773.1
OG0007696	XP_031830469.1	XP_029051448.1
OG0007698	XP_031842598.1	XP_029052505.1
OG0007699	XP_031844032.1	XP_029040156.1
OG0007701	XP_031835483.1, XP_031835486.1	XP_029048913.1
OG0007702	XP_031834454.1	XP_029039276.1
OG0007703	XP_031843674.1	XP_029039385.1
OG0007704	XP_031847362.1	XP_029050014.1
OG0007705	XP_031835452.1	XP_029050158.1
OG0007706	XP_031842174.1	XP_029042114.1
OG0007707	XP_031838943.1	XP_029050166.1, XP_029052500.1
OG0007708	XP_031839996.1	XP_029036229.1
OG0007709	XP_031848896.1	XP_029036484.1
OG0007710	XP_031842979.1	XP_029047729.1
OG0007711	XP_031836388.1	XP_029042248.1
OG0007712	XP_031842643.1	XP_029036734.1
OG0007713	XP_031847358.1	XP_029049987.1
OG0007715	XP_031848990.1	XP_029051165.1
OG0007716	XP_031847352.1	XP_029052772.1
OG0007717	XP_031836560.1	XP_029041809.1
OG0007718	XP_031848774.1	XP_029044479.1, XP_029044478.1
OG0007719	XP_031836495.1	XP_029043373.1
OG0007720	XP_031832420.1	XP_029037817.1
OG0007721	XP_031840725.1	XP_029040678.1
OG0007722	XP_031834413.1, XP_031834412.1	XP_029034531.1, XP_029034527.1
OG0007723	XP_031834817.1	XP_029044169.1
OG0007724	XP_031844118.1	XP_029038745.1, XP_029038746.1, XP_029038744.1
OG0007725	XP_031825488.1	XP_029045494.1, XP_029045492.1
OG0007726	XP_031850373.1	XP_029038607.1
OG0007728	XP_031832733.1	XP_029039220.1
OG0007729	XP_031834516.1	XP_029051770.1
OG0007730	XP_031838406.1	XP_029036379.1
OG0007731	XP_031846139.1	XP_029045939.1
OG0007732	XP_031840226.1	XP_029047929.1
OG0007733	XP_031837048.1	XP_029038524.1
OG0007734	XP_031840498.1	XP_029046930.1
OG0007735	XP_031830115.1	XP_029045060.1
OG0007736	XP_031839455.1	XP_029044810.1
OG0007737	XP_031831512.1	XP_029032629.1
OG0007738	XP_031847919.1	XP_029039593.1
OG0007739	XP_031825595.1	XP_029036401.1
OG0007740	XP_031844365.1	XP_029035686.1
OG0007741	XP_031830273.1	XP_029044222.1
OG0007742	XP_031826602.1	XP_029044662.1
OG0007744	XP_031846228.1	XP_029035309.1
OG0007745	XP_031846515.1	XP_029050320.1
OG0007746	XP_031833918.1	XP_029036457.1
OG0007747	XP_031836654.1	XP_029049982.1
OG0007748	XP_031850300.1	XP_029040686.1
OG0007750	XP_031828725.1	XP_029050474.1
OG0007751	XP_031844124.1	XP_029050231.1
OG0007752	XP_031835630.1	XP_029042673.1
OG0007753	XP_031848985.1	XP_029036120.1
OG0007755	XP_031829370.1	XP_029035794.1
OG0007756	XP_031831360.1	XP_029048205.1
OG0007757	XP_031826866.1	XP_029050987.1
OG0007758	XP_031841644.1	XP_029042416.1
OG0007759	XP_031843406.1	XP_029049064.1
OG0007760	XP_031843601.1	XP_029047552.1
OG0007761	XP_031834752.1	XP_029055857.1
OG0007762	XP_031833816.1	XP_029054800.1
OG0007763	XP_031849031.1	XP_029041240.1
OG0007768	XP_031837375.1	XP_029032732.1
OG0007769	XP_031832973.1	XP_029037564.1
OG0007770	XP_031835034.1	XP_029044837.1
OG0007771	XP_031834936.1, XP_031834934.1	XP_029055945.1
OG0007772	XP_031840435.1	XP_029047449.1
OG0007773	XP_031833063.1	XP_029054903.1
OG0007774	XP_031834424.1	XP_029047313.1
OG0007775	XP_031833419.1, XP_031833420.1	XP_029036639.1
OG0007776	XP_031841120.1	XP_029045996.1
OG0007777	XP_031828293.1	XP_029054115.1
OG0007779	XP_031834160.1, XP_031834141.1	XP_029043202.1
OG0007780	XP_031827706.1	XP_029049218.1
OG0007781	XP_031831055.1	XP_029040051.1
OG0007782	XP_031825309.1	XP_029052562.1
OG0007783	XP_031832684.1	XP_029039141.1
OG0007784	XP_031836406.1	XP_029044374.1
OG0007785	XP_031833852.1	XP_029052718.1
OG0007787	XP_031831761.1	XP_029048338.1
OG0007788	XP_031831104.1	XP_029051111.1
OG0007789	XP_031845258.1	XP_029047082.1
OG0007790	XP_031834139.1	XP_029045087.1
OG0007791	XP_031845563.1	XP_029053936.1
OG0007792	XP_031847405.1	XP_029038279.1
OG0007793	XP_031841003.1	XP_029040578.1
OG0007794	XP_031840578.1, XP_031840568.1, XP_031840559.1	XP_029047975.1
OG0007795	XP_031837552.1	XP_029048479.1
OG0007796	XP_031827497.1	XP_029038890.1
OG0007797	XP_031834147.1	XP_029045104.1
OG0007798	XP_031847327.1	XP_029052771.1
OG0007799	XP_031832664.1	XP_029039070.1
OG0007801	XP_031834726.1	XP_029041743.1
OG0007802	XP_031844159.1	XP_029049877.1
OG0007803	XP_031842777.1, XP_031842778.1	XP_029040895.1
OG0007804	XP_031839727.1	XP_029054629.1
OG0007805	XP_031844940.1	XP_029048320.1
OG0007806	XP_031832028.1, XP_031832031.1	XP_029041076.1
OG0007808	XP_031834033.1	XP_029045099.1
OG0007809	XP_031829768.1	XP_029051842.1, XP_029051841.1
OG0007810	XP_031828117.1	XP_029055556.1
OG0007811	XP_031832241.1	XP_029051804.1
OG0007812	XP_031828336.1	XP_029043978.1
OG0007813	XP_031848244.1	XP_029032682.1
OG0007814	XP_031833047.1	XP_029037599.1
OG0007815	XP_031847877.1	XP_029039674.1
OG0007816	XP_031847603.1	XP_029034069.1
OG0007817	XP_031830062.1	XP_029046798.1, XP_029046799.1
OG0007818	XP_031836525.1	XP_029035395.1
OG0007819	XP_031834721.1	XP_029040619.1
OG0007820	XP_031850512.1	XP_029049205.1
OG0007821	XP_031846622.1	XP_029045732.1
OG0007822	XP_031845745.1	XP_029038140.1
OG0007823	XP_031843534.1	XP_029056491.1
OG0007824	XP_031827854.1	XP_029047425.1
OG0007826	XP_031841550.1	XP_029041477.1
OG0007827	XP_031849069.1	XP_029036972.1
OG0007828	XP_031831334.1	XP_029055716.1
OG0007829	XP_031827293.1	XP_029042316.1
OG0007830	XP_031828502.1	XP_029037463.1
OG0007831	XP_031831776.1	XP_029048424.1
OG0007832	XP_031839069.1	XP_029043755.1
OG0007834	XP_031827879.1	XP_029055705.1
OG0007835	XP_031827264.1	XP_029051022.1
OG0007836	XP_031834384.1	XP_029035579.1
OG0007837	XP_031841612.1	XP_029034652.1
OG0007838	XP_031849275.1	XP_029049693.1
OG0007839	XP_031838828.1	XP_029041406.1
OG0007840	XP_031846637.1	XP_029045741.1
OG0007841	XP_031846177.1	XP_029051875.1
OG0007842	XP_031831069.1, XP_031831071.1, XP_031831070.1	XP_029040063.1
OG0007843	XP_031839425.1, XP_031839426.1	XP_029038060.1
OG0007844	XP_031844095.1	XP_029046234.1
OG0007845	XP_031829345.1	XP_029042929.1
OG0007846	XP_031841770.1	XP_029040267.1
OG0007847	XP_031835441.1	XP_029042642.1
OG0007848	XP_031828033.1	XP_029040675.1
OG0007849	XP_031848412.1	XP_029032954.1
OG0007850	XP_031837871.1	XP_029037538.1
OG0007851	XP_031832635.1	XP_029050637.1
OG0007852	XP_031831888.1	XP_029051612.1
OG0007853	XP_031827604.1	XP_029033122.1
OG0007854	XP_031831435.1	XP_029045518.1
OG0007855	XP_031846164.1	XP_029035335.1
OG0007856	XP_031839695.1	XP_029036275.1
OG0007857	XP_031837752.1	XP_029039118.1
OG0007858	XP_031825822.1	XP_029049337.1
OG0007859	XP_031826413.1	XP_029032501.1
OG0007860	XP_031845883.1	XP_029041806.1
OG0007861	XP_031839591.1	XP_029041588.1
OG0007862	XP_031832611.1	XP_029041872.1
OG0007863	XP_031830019.1	XP_029050762.1
OG0007864	XP_031839714.1	XP_029038432.1
OG0007865	XP_031830525.1	XP_029047151.1
OG0007866	XP_031827820.1	XP_029049277.1
OG0007867	XP_031849894.1	XP_029035394.1
OG0007868	XP_031849164.1	XP_029051359.1
OG0007869	XP_031837618.1	XP_029035779.1
OG0007870	XP_031831057.1	XP_029040430.1
OG0007871	XP_031830179.1	XP_029049630.1
OG0007872	XP_031832976.1	XP_029055106.1
OG0007874	XP_031850295.1	XP_029042609.1
OG0007875	XP_031838538.1	XP_029037607.1
OG0007876	XP_031829318.1	XP_029047794.1
OG0007877	XP_031838420.1	XP_029046382.1
OG0007878	XP_031836151.1	XP_029031921.1
OG0007879	XP_031829756.1	XP_029051831.1
OG0007880	XP_031847726.1	XP_029052856.1
OG0007882	XP_031831899.1	XP_029051622.1
OG0007883	XP_031836956.1	XP_029032469.1
OG0007884	XP_031842113.1	XP_029038907.1
OG0007885	XP_031841741.1	XP_029043291.1
OG0007887	XP_031837023.1	XP_029050478.1, XP_029050477.1
OG0007888	XP_031841153.1	XP_029044466.1
OG0007889	XP_031839006.1	XP_029054522.1
OG0007890	XP_031828583.1	XP_029042714.1, XP_029042643.1
OG0007891	XP_031841983.1	XP_029053962.1
OG0007892	XP_031833382.1	XP_029036344.1
OG0007893	XP_031829818.1	XP_029041123.1
OG0007894	XP_031828092.1	XP_029055566.1
OG0007895	XP_031845438.1	XP_029036027.1
OG0007896	XP_031846179.1	XP_029037262.1
OG0007897	XP_031825720.1	XP_029044389.1
OG0007898	XP_031843325.1	XP_029036571.1
OG0007899	XP_031837154.1	XP_029038498.1
OG0007900	XP_031850003.1	XP_029047504.1
OG0007901	XP_031848247.1	XP_029055679.1
OG0007902	XP_031833706.1	XP_029042052.1
OG0007903	XP_031825288.1	XP_029043878.1
OG0007904	XP_031832785.1	XP_029050602.1
OG0007905	XP_031827082.1	XP_029042318.1
OG0007906	XP_031850173.1	XP_029038326.1
OG0007907	XP_031826161.1	XP_029040087.1
OG0007910	XP_031844896.1	XP_029032979.1
OG0007911	XP_031847895.1	XP_029039718.1, XP_029039717.1
OG0007912	XP_031846828.1	XP_029042515.1
OG0007913	XP_031830046.1, XP_031830047.1, XP_031830048.1	XP_029046816.1
OG0007914	XP_031839634.1	XP_029034200.1
OG0007915	XP_031827707.1	XP_029049234.1
OG0007916	XP_031850126.1	XP_029038355.1
OG0007917	XP_031843982.1	XP_029037647.1
OG0007918	XP_031845514.1	XP_029039707.1, XP_029035539.1
OG0007919	XP_031833666.1	XP_029052536.1
OG0007920	XP_031828069.1	XP_029035292.1
OG0007921	XP_031844909.1	XP_029034128.1
OG0007922	XP_031828487.1	XP_029042777.1, XP_029042778.1
OG0007923	XP_031836117.1	XP_029043171.1
OG0007924	XP_031845829.1	XP_029036149.1
OG0007925	XP_031825730.1	XP_029034690.1
OG0007926	XP_031836068.1	XP_029042586.1
OG0007927	XP_031846680.1	XP_029039421.1
OG0007928	XP_031830878.1, XP_031830879.1	XP_029051134.1
OG0007930	XP_031833703.1, XP_031833701.1, XP_031833702.1, XP_031833700.1	XP_029036508.1
OG0007931	XP_031847854.1, XP_031847855.1	XP_029045702.1, XP_029040426.1
OG0007932	XP_031828132.1	XP_029052137.1
OG0007933	XP_031834912.1	XP_029031969.1
OG0007934	XP_031834097.1	XP_029053275.1
OG0007936	XP_031832263.1	XP_029040981.1
OG0007937	XP_031850209.1, XP_031850207.1, XP_031850208.1, XP_031850211.1	XP_029037389.1
OG0007938	XP_031836217.1	XP_029048587.1
OG0007939	XP_031846849.1	XP_029042555.1
OG0007941	XP_031850235.1	XP_029042678.1
OG0007942	XP_031839835.1	XP_029056662.1
OG0007946	XP_031849060.1, XP_031848670.1	XP_029054799.1
OG0007951	XP_031840906.1, XP_031840932.1, XP_031840879.1, XP_031840896.1, XP_031840945.1, XP_031840917.1	XP_029038138.1
OG0007957	XP_031826708.1	XP_029042271.1
OG0007959	XP_031849472.1	XP_029046210.1
OG0007960	XP_031844186.1	XP_029049907.1
OG0007961	XP_031829817.1, XP_031829816.1	XP_029051542.1
OG0007962	XP_031834612.1	XP_029031911.1
OG0007963	XP_031840969.1	XP_029040630.1
OG0007964	XP_031833262.1	XP_029033612.1
OG0007965	XP_031825645.1	XP_029037189.1
OG0007966	XP_031830570.1, XP_031830569.1	XP_029039807.1
OG0007967	XP_031827814.1	XP_029033141.1
OG0007968	XP_031827217.1	XP_029049848.1
OG0007970	XP_031834816.1	XP_029048466.1
OG0007971	XP_031845947.1	XP_029041934.1
OG0007973	XP_031830709.1	XP_029051412.1
OG0007974	XP_031828140.1	XP_029047241.1
OG0007975	XP_031837209.1	XP_029039400.1
OG0007976	XP_031836002.1	XP_029036071.1
OG0007977	XP_031825888.1	XP_029037704.1
OG0007981	XP_031843380.1	XP_029039947.1
OG0007982	XP_031825843.1	XP_029039936.1
OG0007983	XP_031844834.1	XP_029034713.1
OG0007984	XP_031825854.1	XP_029039945.1
OG0007985	XP_031825469.1	XP_029048152.1
OG0007986	XP_031834771.1	XP_029036225.1
OG0007987	XP_031841009.1	XP_029033055.1
OG0007988	XP_031826459.1	XP_029032595.1
OG0007989	XP_031835965.1	XP_029049946.1
OG0007990	XP_031840884.1	XP_029032917.1
OG0007991	XP_031829293.1	XP_029047949.1
OG0007992	XP_031845152.1	XP_029047894.1
OG0007994	XP_031835269.1	XP_029052906.1
OG0007995	XP_031845186.1	XP_029047442.1
OG0007996	XP_031841309.1	XP_029038897.1
OG0007997	XP_031847234.1	XP_029036252.1
OG0007998	XP_031825649.1, XP_031825648.1	XP_029036373.1, XP_029036375.1
OG0007999	XP_031840594.1	XP_029055354.1
OG0008000	XP_031840062.1	XP_029051653.1
OG0008001	XP_031835556.1	XP_029042739.1
OG0008002	XP_031847907.1	XP_029039770.1
OG0008003	XP_031849369.1	XP_029032337.1
OG0008004	XP_031834068.1	XP_029052231.1
OG0008005	XP_031828807.1	XP_029047089.1
OG0008006	XP_031826545.1	XP_029045177.1
OG0008008	XP_031832722.1	XP_029039217.1
OG0008009	XP_031850082.1	XP_029048432.1
OG0008011	XP_031849477.1	XP_029037273.1
OG0008013	XP_031832431.1	XP_029037825.1
OG0008014	XP_031835403.1	XP_029050198.1
OG0008015	XP_031839665.1	XP_029054977.1
OG0008016	XP_031837047.1	XP_029038572.1
OG0008017	XP_031845782.1	XP_029041303.1
OG0008018	XP_031830125.1	XP_029050837.1
OG0008019	XP_031825661.1	XP_029036388.1
OG0008020	XP_031833078.1	XP_029041791.1
OG0008021	XP_031831706.1	XP_029046066.1
OG0008024	XP_031837864.1	XP_029056374.1
OG0008025	XP_031847492.1, XP_031847490.1	XP_029050046.1
OG0008027	XP_031825553.1	XP_029043914.1
OG0008028	XP_031831952.1	XP_029040968.1
OG0008031	XP_031826695.1	XP_029050995.1
OG0008032	XP_031830240.1	XP_029052321.1
OG0008033	XP_031830942.1, XP_031830945.1	XP_029040069.1
OG0008035	XP_031849864.1	XP_029035609.1
OG0008036	XP_031844131.1, XP_031844133.1	XP_029046114.1
OG0008039	XP_031838358.1	XP_029043752.1
OG0008040	XP_031827537.1	XP_029034564.1
OG0008041	XP_031836998.1	XP_029034292.1
OG0008042	XP_031839161.1	XP_029051707.1
OG0008043	XP_031830208.1, XP_031830178.1	XP_029044217.1
OG0008046	XP_031842949.1	XP_029047733.1
OG0008047	XP_031848451.1	XP_029050107.1
OG0008049	XP_031841797.1	XP_029043269.1
OG0008053	XP_031834319.1	XP_029032923.1
OG0008055	XP_031833238.1	XP_029036047.1
OG0008056	XP_031826509.1	XP_029055639.1, XP_029055640.1
OG0008058	XP_031839439.1	XP_029037813.1
OG0008059	XP_031833268.1	XP_029032813.1
OG0008060	XP_031840552.1	XP_029051921.1
OG0008061	XP_031837307.1	XP_029043330.1
OG0008062	XP_031848986.1	XP_029036121.1
OG0008063	XP_031828552.1	XP_029037332.1
OG0008064	XP_031832632.1	XP_029050653.1
OG0008065	XP_031843503.1	XP_029031989.1
OG0008066	XP_031832385.1	XP_029044968.1
OG0008067	XP_031825765.1	XP_029044464.1
OG0008068	XP_031843086.1	XP_029047635.1
OG0008069	XP_031828549.1	XP_029037325.1
OG0008070	XP_031826982.1	XP_029042361.1
OG0008071	XP_031825467.1	XP_029048661.1
OG0008072	XP_031841639.1	XP_029033189.1
OG0008073	XP_031839848.1	XP_029041495.1
OG0008074	XP_031833167.1	XP_029045327.1
OG0008076	XP_031847374.1	XP_029049994.1
OG0008077	XP_031845729.1	XP_029041260.1
OG0008078	XP_031836153.1	XP_029052241.1
OG0008079	XP_031834767.1	XP_029041524.1
OG0008080	XP_031825704.1	XP_029039490.1
OG0008081	XP_031827520.1	XP_029056145.1
OG0008082	XP_031831503.1	XP_029043827.1, XP_029043813.1
OG0008084	XP_031838981.1	XP_029040206.1
OG0008085	XP_031838520.1	XP_029037576.1
OG0008086	XP_031829885.1	XP_029052311.1
OG0008088	XP_031839424.1	XP_029038064.1
OG0008089	XP_031825749.1	XP_029049309.1
OG0008090	XP_031847364.1	XP_029050013.1
OG0008091	XP_031825644.1, XP_031825643.1	XP_029036378.1
OG0008092	XP_031843098.1	XP_029040830.1
OG0008093	XP_031827254.1	XP_029048650.1
OG0008094	XP_031848873.1	XP_029051568.1
OG0008095	XP_031837938.1, XP_031837939.1	XP_029033219.1
OG0008096	XP_031846943.1	XP_029050254.1
OG0008099	XP_031833549.1	XP_029036589.1
OG0008100	XP_031835976.1	XP_029049950.1
OG0008101	XP_031845088.1	XP_029032213.1, XP_029032221.1
OG0008102	XP_031841659.1	XP_029042429.1
OG0008103	XP_031840834.1	XP_029051731.1
OG0008104	XP_031838655.1	XP_029038693.1, XP_029038694.1
OG0008105	XP_031840209.1	XP_029048135.1
OG0008107	XP_031848855.1, XP_031846552.1, XP_031846553.1	XP_029034977.1
OG0008108	XP_031834210.1	XP_029047323.1
OG0008109	XP_031842591.1	XP_029036876.1
OG0008110	XP_031850072.1	XP_029038299.1
OG0008111	XP_031835513.1	XP_029046561.1
OG0008114	XP_031833007.1	XP_029041786.1
OG0008116	XP_031841336.1	XP_029041755.1
OG0008117	XP_031848276.1	XP_029045628.1
OG0008118	XP_031847787.1	XP_029039683.1
