Orthogroup	Nomia_melanderi	Megalopta_genalis
OG0007699	XP_031844032.1	XP_033340806.1
OG0007701	XP_031835483.1, XP_031835486.1	XP_033342561.1
OG0007703	XP_031843674.1	XP_033333358.1
OG0007704	XP_031847362.1	XP_033341558.1
OG0007705	XP_031835452.1	XP_033342823.1
OG0007706	XP_031842174.1	XP_033321408.1
OG0007707	XP_031838943.1	XP_033327729.1
OG0007708	XP_031839996.1	XP_033323571.1
OG0007709	XP_031848896.1	XP_033321151.1
OG0007710	XP_031842979.1	XP_033320818.1
OG0007711	XP_031836388.1	XP_033326736.1
OG0007712	XP_031842643.1	XP_033324662.1
OG0007713	XP_031847358.1	XP_033341173.1
OG0007715	XP_031848990.1	XP_033329634.1
OG0007716	XP_031847352.1	XP_033342757.1
OG0007717	XP_031836560.1	XP_033336151.1
OG0007718	XP_031848774.1	XP_033324871.1
OG0007719	XP_031836495.1	XP_033335871.1
OG0007721	XP_031840725.1	XP_033321813.1
OG0007722	XP_031834413.1, XP_031834412.1	XP_033326524.1
OG0007723	XP_031834817.1	XP_033341777.1
OG0007724	XP_031844118.1	XP_033321325.1
OG0007725	XP_031825488.1	XP_033324171.1, XP_033324170.1
OG0007726	XP_031850373.1	XP_033326300.1
OG0007728	XP_031832733.1	XP_033335943.1
OG0007729	XP_031834516.1	XP_033325299.1
OG0007730	XP_031838406.1	XP_033332787.1
OG0007731	XP_031846139.1	XP_033322570.1
OG0007732	XP_031840226.1	XP_033323795.1
OG0007733	XP_031837048.1	XP_033335565.1
OG0007735	XP_031830115.1	XP_033337893.1
OG0007736	XP_031839455.1	XP_033334306.1
OG0007738	XP_031847919.1	XP_033325714.1
OG0007739	XP_031825595.1	XP_033328137.1
OG0007740	XP_031844365.1	XP_033330197.1
OG0007741	XP_031830273.1	XP_033332570.1
OG0007742	XP_031826602.1	XP_033340060.1
OG0007744	XP_031846228.1	XP_033321377.1
OG0007745	XP_031846515.1	XP_033337666.1
OG0007746	XP_031833918.1	XP_033328083.1
OG0007747	XP_031836654.1	XP_033326785.1
OG0007748	XP_031850300.1	XP_033321828.1
OG0007749	XP_031843749.1	XP_033330488.1, XP_033330487.1
OG0007750	XP_031828725.1	XP_033339551.1
OG0007751	XP_031844124.1	XP_033321958.1
OG0007752	XP_031835630.1	XP_033342685.1
OG0007753	XP_031848985.1	XP_033332033.1
OG0007754	XP_031826373.1	XP_033331877.1
OG0007755	XP_031829370.1	XP_033337047.1
OG0007756	XP_031831360.1	XP_033338351.1, XP_033338350.1
OG0007757	XP_031826866.1	XP_033338565.1, XP_033338560.1
OG0007758	XP_031841644.1	XP_033338746.1
OG0007759	XP_031843406.1	XP_033327880.1
OG0007760	XP_031843601.1	XP_033338631.1
OG0007763	XP_031849031.1	XP_033334049.1
OG0007764	XP_031830670.1	XP_033320889.1
OG0007768	XP_031837375.1	XP_033336585.1
OG0007769	XP_031832973.1	XP_033335866.1
OG0007770	XP_031835034.1	XP_033334007.1
OG0007771	XP_031834936.1, XP_031834934.1	XP_033334247.1
OG0007772	XP_031840435.1	XP_033330722.1, XP_033330730.1
OG0007774	XP_031834424.1	XP_033322470.1
OG0007775	XP_031833419.1, XP_031833420.1	XP_033328053.1, XP_033328038.1
OG0007776	XP_031841120.1	XP_033322999.1
OG0007777	XP_031828293.1	XP_033332200.1
OG0007779	XP_031834160.1, XP_031834141.1	XP_033334183.1
OG0007780	XP_031827706.1	XP_033334326.1
OG0007781	XP_031831055.1	XP_033325430.1
OG0007782	XP_031825309.1	XP_033328059.1
OG0007783	XP_031832684.1	XP_033336560.1
OG0007784	XP_031836406.1	XP_033323780.1, XP_033323781.1
OG0007788	XP_031831104.1	XP_033340531.1
OG0007789	XP_031845258.1	XP_033336768.1
OG0007790	XP_031834139.1	XP_033333112.1
OG0007791	XP_031845563.1	XP_033327173.1
OG0007792	XP_031847405.1	XP_033322812.1
OG0007793	XP_031841003.1	XP_033323125.1
OG0007794	XP_031840578.1, XP_031840568.1, XP_031840559.1	XP_033323826.1
OG0007795	XP_031837552.1	XP_033328810.1
OG0007796	XP_031827497.1	XP_033322523.1
OG0007797	XP_031834147.1	XP_033333102.1
OG0007798	XP_031847327.1	XP_033342744.1
OG0007799	XP_031832664.1	XP_033336569.1
OG0007801	XP_031834726.1	XP_033322032.1
OG0007802	XP_031844159.1	XP_033339035.1
OG0007804	XP_031839727.1	XP_033334159.1
OG0007805	XP_031844940.1	XP_033342141.1
OG0007806	XP_031832028.1, XP_031832031.1	XP_033329529.1
OG0007808	XP_031834033.1	XP_033332854.1
OG0007809	XP_031829768.1	XP_033327477.1
OG0007810	XP_031828117.1	XP_033331804.1
OG0007811	XP_031832241.1	XP_033339094.1
OG0007812	XP_031828336.1	XP_033329083.1, XP_033329075.1
OG0007813	XP_031848244.1	XP_033336536.1
OG0007814	XP_031833047.1	XP_033336453.1
OG0007815	XP_031847877.1	XP_033331416.1
OG0007816	XP_031847603.1	XP_033328527.1
OG0007817	XP_031830062.1	XP_033321825.1
OG0007818	XP_031836525.1	XP_033333816.1
OG0007820	XP_031850512.1	XP_033332505.1
OG0007821	XP_031846622.1	XP_033324389.1
OG0007822	XP_031845745.1	XP_033332783.1
OG0007823	XP_031843534.1	XP_033325881.1
OG0007824	XP_031827854.1	XP_033330849.1
OG0007826	XP_031841550.1	XP_033333770.1
OG0007828	XP_031831334.1	XP_033324234.1
OG0007829	XP_031827293.1	XP_033338613.1
OG0007830	XP_031828502.1	XP_033339530.1
OG0007832	XP_031839069.1	XP_033329594.1
OG0007834	XP_031827879.1	XP_033340773.1
OG0007835	XP_031827264.1	XP_033338636.1
OG0007836	XP_031834384.1	XP_033326627.1
OG0007837	XP_031841612.1	XP_033335333.1
OG0007838	XP_031849275.1	XP_033334883.1
OG0007839	XP_031838828.1	XP_033326895.1
OG0007840	XP_031846637.1	XP_033324048.1
OG0007841	XP_031846177.1	XP_033331625.1
OG0007842	XP_031831069.1, XP_031831071.1, XP_031831070.1	XP_033340964.1
OG0007843	XP_031839425.1, XP_031839426.1	XP_033341133.1
OG0007844	XP_031844095.1	XP_033326613.1
OG0007845	XP_031829345.1	XP_033336916.1
OG0007846	XP_031841770.1	XP_033338653.1
OG0007847	XP_031835441.1	XP_033342387.1
OG0007848	XP_031828033.1	XP_033331816.1
OG0007849	XP_031848412.1	XP_033337494.1
OG0007850	XP_031837871.1	XP_033338003.1
OG0007851	XP_031832635.1	XP_033336179.1
OG0007852	XP_031831888.1	XP_033329447.1
OG0007853	XP_031827604.1	XP_033335518.1
OG0007854	XP_031831435.1	XP_033338980.1
OG0007855	XP_031846164.1	XP_033334337.1
OG0007856	XP_031839695.1	XP_033337099.1
OG0007857	XP_031837752.1	XP_033337390.1
OG0007860	XP_031845883.1	XP_033335747.1
OG0007861	XP_031839591.1	XP_033321576.1
OG0007862	XP_031832611.1	XP_033336019.1
OG0007863	XP_031830019.1	XP_033337468.1, XP_033337466.1
OG0007864	XP_031839714.1	XP_033332870.1
OG0007865	XP_031830525.1	XP_033327482.1
OG0007866	XP_031827820.1	XP_033332044.1
OG0007867	XP_031849894.1	XP_033334837.1, XP_033334838.1
OG0007868	XP_031849164.1	XP_033342707.1
OG0007869	XP_031837618.1	XP_033326149.1
OG0007870	XP_031831057.1	XP_033331622.1
OG0007871	XP_031830179.1	XP_033327588.1, XP_033327575.1
OG0007872	XP_031832976.1	XP_033334136.1
OG0007874	XP_031850295.1	XP_033342477.1
OG0007875	XP_031838538.1	XP_033342470.1
OG0007876	XP_031829318.1	XP_033327197.1
OG0007877	XP_031838420.1	XP_033329673.1
OG0007878	XP_031836151.1	XP_033330656.1
OG0007879	XP_031829756.1	XP_033327469.1
OG0007880	XP_031847726.1	XP_033334548.1
OG0007882	XP_031831899.1	XP_033329450.1
OG0007883	XP_031836956.1	XP_033333592.1, XP_033333591.1
OG0007884	XP_031842113.1	XP_033329733.1
OG0007885	XP_031841741.1	XP_033329997.1
OG0007886	XP_031841636.1	XP_033333742.1
OG0007887	XP_031837023.1	XP_033330728.1
OG0007888	XP_031841153.1	XP_033323031.1
OG0007889	XP_031839006.1	XP_033322618.1
OG0007890	XP_031828583.1	XP_033339631.1
OG0007891	XP_031841983.1	XP_033326099.1
OG0007892	XP_031833382.1	XP_033328262.1
OG0007893	XP_031829818.1	XP_033335216.1
OG0007894	XP_031828092.1	XP_033331791.1
OG0007895	XP_031845438.1	XP_033326951.1
OG0007896	XP_031846179.1	XP_033338313.1
OG0007897	XP_031825720.1	XP_033324815.1
OG0007898	XP_031843325.1	XP_033339196.1
OG0007899	XP_031837154.1	XP_033323877.1
OG0007900	XP_031850003.1	XP_033335116.1
OG0007901	XP_031848247.1	XP_033322827.1
OG0007902	XP_031833706.1	XP_033337153.1
OG0007903	XP_031825288.1	XP_033327826.1
OG0007904	XP_031832785.1	XP_033336187.1
OG0007905	XP_031827082.1	XP_033338866.1
OG0007906	XP_031850173.1	XP_033334525.1
OG0007907	XP_031826161.1	XP_033331111.1
OG0007908	XP_031838871.1, XP_031838870.1	XP_033326879.1
OG0007910	XP_031844896.1	XP_033330612.1
OG0007911	XP_031847895.1	XP_033331486.1, XP_033331495.1
OG0007912	XP_031846828.1	XP_033328737.1
OG0007913	XP_031830046.1, XP_031830047.1, XP_031830048.1	XP_033327629.1
OG0007914	XP_031839634.1	XP_033342082.1
OG0007915	XP_031827707.1	XP_033334700.1
OG0007916	XP_031850126.1	XP_033334827.1, XP_033334687.1
OG0007917	XP_031843982.1	XP_033338294.1
OG0007918	XP_031845514.1	XP_033331509.1
OG0007919	XP_031833666.1	XP_033324094.1
OG0007920	XP_031828069.1	XP_033340704.1, XP_033340706.1, XP_033340705.1
OG0007921	XP_031844909.1	XP_033330761.1
OG0007922	XP_031828487.1	XP_033339533.1
OG0007923	XP_031836117.1	XP_033334199.1
OG0007924	XP_031845829.1	XP_033323407.1
OG0007925	XP_031825730.1	XP_033324955.1
OG0007926	XP_031836068.1	XP_033339251.1
OG0007927	XP_031846680.1	XP_033328709.1, XP_033328712.1
OG0007928	XP_031830878.1, XP_031830879.1	XP_033340540.1
OG0007929	XP_031831050.1	XP_033340715.1
OG0007930	XP_031833703.1, XP_031833701.1, XP_031833702.1, XP_031833700.1	XP_033328136.1, XP_033328135.1
OG0007931	XP_031847854.1, XP_031847855.1	XP_033331469.1
OG0007932	XP_031828132.1	XP_033340747.1, XP_033340746.1
OG0007934	XP_031834097.1	XP_033333919.1
OG0007936	XP_031832263.1	XP_033329502.1
OG0007937	XP_031850209.1, XP_031850207.1, XP_031850208.1, XP_031850211.1	XP_033335068.1
OG0007938	XP_031836217.1	XP_033328646.1
OG0007939	XP_031846849.1	XP_033322945.1, XP_033322944.1
OG0007941	XP_031850235.1	XP_033342808.1
OG0007942	XP_031839835.1	XP_033341764.1
OG0007951	XP_031840906.1, XP_031840932.1, XP_031840879.1, XP_031840896.1, XP_031840945.1, XP_031840917.1	XP_033327928.1, XP_033327925.1, XP_033327926.1, XP_033327927.1
OG0007957	XP_031826708.1	XP_033338714.1
OG0007959	XP_031849472.1	XP_033327949.1
OG0007960	XP_031844186.1	XP_033339043.1
OG0007961	XP_031829817.1, XP_031829816.1	XP_033332605.1
OG0007962	XP_031834612.1	XP_033337962.1
OG0007963	XP_031840969.1	XP_033323129.1
OG0007965	XP_031825645.1	XP_033338286.1
OG0007966	XP_031830570.1, XP_031830569.1	XP_033340623.1
OG0007967	XP_031827814.1	XP_033325131.1
OG0007968	XP_031827217.1	XP_033338643.1
OG0007970	XP_031834816.1	XP_033341919.1
OG0007971	XP_031845947.1	XP_033335733.1
OG0007972	XP_031833071.1	XP_033335674.1
OG0007974	XP_031828140.1	XP_033340763.1
OG0007975	XP_031837209.1	XP_033323906.1
OG0007976	XP_031836002.1	XP_033340000.1
OG0007977	XP_031825888.1	XP_033331709.1
OG0007978	XP_031841079.1	XP_033332559.1, XP_033332561.1
OG0007981	XP_031843380.1	XP_033327769.1
OG0007982	XP_031825843.1	XP_033340710.1
OG0007983	XP_031844834.1	XP_033322392.1
OG0007984	XP_031825854.1	XP_033340602.1
OG0007985	XP_031825469.1	XP_033324353.1
OG0007986	XP_031834771.1	XP_033337169.1
OG0007987	XP_031841009.1	XP_033339472.1
OG0007988	XP_031826459.1	XP_033340286.1
OG0007989	XP_031835965.1	XP_033330185.1
OG0007990	XP_031840884.1	XP_033327229.1
OG0007991	XP_031829293.1	XP_033327222.1
OG0007992	XP_031845152.1	XP_033321341.1
OG0007994	XP_031835269.1	XP_033339522.1
OG0007995	XP_031845186.1	XP_033336778.1
OG0007996	XP_031841309.1	XP_033335239.1, XP_033335233.1
OG0007997	XP_031847234.1	XP_033330737.1
OG0007998	XP_031825649.1, XP_031825648.1	XP_033324367.1
OG0008002	XP_031847907.1	XP_033325716.1
OG0008003	XP_031849369.1	XP_033342525.1
OG0008004	XP_031834068.1	XP_033329414.1
OG0008005	XP_031828807.1	XP_033337595.1
OG0008006	XP_031826545.1	XP_033338674.1
OG0008008	XP_031832722.1	XP_033335610.1
OG0008009	XP_031850082.1	XP_033335015.1
OG0008011	XP_031849477.1	XP_033326677.1
OG0008012	XP_031842814.1	XP_033324873.1
OG0008014	XP_031835403.1	XP_033342820.1
OG0008015	XP_031839665.1	XP_033342127.1
OG0008016	XP_031837047.1	XP_033343093.1
OG0008017	XP_031845782.1	XP_033329497.1
OG0008018	XP_031830125.1	XP_033327388.1
OG0008019	XP_031825661.1	XP_033328244.1
OG0008020	XP_031833078.1	XP_033336112.1
OG0008021	XP_031831706.1	XP_033332093.1
OG0008024	XP_031837864.1	XP_033334392.1
OG0008025	XP_031847492.1, XP_031847490.1	XP_033324640.1
OG0008027	XP_031825553.1	XP_033337206.1
OG0008028	XP_031831952.1	XP_033329537.1, XP_033329313.1
OG0008031	XP_031826695.1	XP_033338835.1
OG0008032	XP_031830240.1	XP_033337806.1
OG0008033	XP_031830942.1, XP_031830945.1	XP_033340956.1
OG0008035	XP_031849864.1	XP_033321021.1
OG0008036	XP_031844131.1, XP_031844133.1	XP_033321944.1
OG0008039	XP_031838358.1	XP_033329367.1
OG0008040	XP_031827537.1	XP_033325095.1
OG0008041	XP_031836998.1	XP_033334400.1
OG0008042	XP_031839161.1	XP_033328973.1
OG0008043	XP_031830178.1	XP_033332562.1
OG0008044	XP_031827061.1	XP_033338819.1
OG0008046	XP_031842949.1	XP_033322205.1
OG0008047	XP_031848451.1	XP_033331178.1
OG0008049	XP_031841797.1	XP_033330066.1
OG0008053	XP_031834319.1	XP_033333531.1
OG0008055	XP_031833238.1	XP_033326386.1
OG0008056	XP_031826509.1	XP_033331951.1
OG0008058	XP_031839439.1	XP_033341496.1
OG0008060	XP_031840552.1	XP_033323772.1
OG0008061	XP_031837307.1	XP_033336232.1
OG0008062	XP_031848986.1	XP_033332003.1
OG0008064	XP_031832632.1	XP_033336212.1, XP_033336211.1
OG0008065	XP_031843503.1	XP_033325590.1
OG0008066	XP_031832385.1	XP_033331265.1
OG0008067	XP_031825765.1	XP_033324647.1
OG0008068	XP_031843086.1	XP_033341958.1
OG0008069	XP_031828549.1	XP_033339660.1
OG0008070	XP_031826982.1	XP_033338879.1
OG0008071	XP_031825467.1	XP_033328259.1
OG0008072	XP_031841639.1	XP_033332434.1
OG0008074	XP_031833167.1	XP_033335999.1
OG0008076	XP_031847374.1	XP_033339958.1
OG0008077	XP_031845729.1	XP_033329343.1, XP_033329342.1
OG0008078	XP_031836153.1	XP_033330651.1
OG0008080	XP_031825704.1	XP_033340672.1
OG0008081	XP_031827520.1	XP_033325196.1
OG0008082	XP_031831503.1	XP_033324325.1, XP_033324323.1, XP_033324322.1, XP_033324326.1, XP_033324324.1
OG0008085	XP_031838520.1	XP_033334908.1
OG0008088	XP_031839424.1	XP_033341397.1
OG0008090	XP_031847364.1	XP_033340726.1
OG0008091	XP_031825644.1, XP_031825643.1	XP_033328223.1
OG0008092	XP_031843098.1	XP_033331039.1
OG0008093	XP_031827254.1	XP_033338832.1
OG0008095	XP_031837938.1, XP_031837939.1	XP_033325004.1
OG0008096	XP_031846943.1	XP_033323025.1, XP_033323024.1
OG0008097	XP_031839763.1	XP_033341983.1
OG0008099	XP_031833549.1	XP_033328195.1, XP_033328194.1
OG0008100	XP_031835976.1	XP_033330177.1
OG0008101	XP_031845088.1	XP_033326962.1
OG0008102	XP_031841659.1	XP_033338754.1
OG0008103	XP_031840834.1	XP_033329853.1
OG0008104	XP_031838655.1	XP_033329689.1, XP_033329690.1
OG0008107	XP_031846552.1, XP_031846553.1	XP_033337740.1
OG0008108	XP_031834210.1	XP_033334041.1
OG0008109	XP_031842591.1	XP_033324632.1
OG0008110	XP_031850072.1	XP_033335095.1
OG0008111	XP_031835513.1	XP_033342289.1
OG0008113	XP_031846842.1	XP_033340130.1
OG0008114	XP_031833007.1	XP_033330836.1
OG0008115	XP_031845612.1	XP_033327243.1
OG0008116	XP_031841336.1	XP_033335473.1
OG0008117	XP_031848276.1	XP_033325439.1
OG0008119	XP_031834362.1	XP_033335834.1
OG0008120	XP_031836967.1	XP_033333318.1
OG0008121	XP_031830065.1	XP_033321880.1
OG0008124	XP_031828522.1	XP_033333588.1
OG0008125	XP_031832305.1	XP_033329381.1
OG0008126	XP_031850006.1	XP_033334916.1
OG0008127	XP_031827647.1	XP_033338308.1
OG0008128	XP_031830623.1	XP_033340718.1
OG0008129	XP_031836229.1	XP_033330694.1
OG0008130	XP_031829188.1	XP_033339752.1
OG0008131	XP_031832992.1	XP_033335990.1
OG0008132	XP_031828833.1	XP_033334470.1
OG0008133	XP_031842074.1	XP_033328609.1
OG0008134	XP_031841171.1	XP_033332604.1
OG0008135	XP_031836784.1	XP_033333682.1
OG0008136	XP_031848305.1, XP_031848306.1	XP_033331263.1
OG0008137	XP_031839611.1, XP_031839612.1	XP_033341794.1, XP_033339914.1
OG0008138	XP_031849127.1	XP_033342218.1
OG0008141	XP_031834364.1	XP_033335861.1
OG0008142	XP_031840805.1, XP_031840806.1	XP_033327018.1
OG0008143	XP_031835732.1	XP_033342996.1
OG0008144	XP_031827570.1	XP_033331343.1
OG0008145	XP_031844583.1	XP_033323249.1
OG0008146	XP_031850424.1	XP_033341737.1
OG0008147	XP_031845799.1	XP_033333029.1
OG0008148	XP_031826941.1	XP_033338829.1, XP_033338507.1
OG0008149	XP_031848150.1, XP_031848152.1, XP_031848151.1	XP_033323929.1
OG0008150	XP_031836178.1	XP_033335940.1
OG0008151	XP_031842173.1	XP_033326572.1
OG0008152	XP_031825511.1	XP_033324133.1
OG0008153	XP_031838664.1	XP_033323737.1
OG0008154	XP_031840353.1	XP_033340478.1
OG0008155	XP_031848652.1	XP_033326877.1
OG0008158	XP_031847995.1	XP_033329660.1
OG0008159	XP_031825696.1	XP_033322391.1
OG0008160	XP_031845494.1	XP_033321352.1
OG0008161	XP_031825903.1	XP_033320972.1, XP_033320971.1
OG0008162	XP_031831063.1	XP_033331751.1
OG0008163	XP_031830389.1	XP_033327372.1
OG0008165	XP_031843986.1, XP_031843984.1, XP_031843985.1	XP_033340797.1
OG0008166	XP_031845603.1	XP_033338053.1
OG0008168	XP_031843528.1	XP_033326304.1
OG0008169	XP_031841787.1	XP_033331323.1
OG0008170	XP_031834732.1	XP_033341895.1
OG0008171	XP_031848662.1	XP_033330643.1
OG0008172	XP_031833454.1	XP_033327848.1, XP_033327849.1
OG0008173	XP_031832446.1	XP_033328649.1
OG0008174	XP_031848389.1	XP_033322826.1
OG0008176	XP_031830195.1	XP_033337795.1
OG0008177	XP_031849761.1	XP_033334689.1
OG0008178	XP_031843050.1	XP_033342027.1, XP_033342041.1
OG0008179	XP_031850064.1	XP_033324543.1
OG0008180	XP_031828395.1	XP_033328288.1, XP_033328287.1
OG0008181	XP_031826725.1	XP_033338555.1
OG0008182	XP_031832879.1	XP_033341888.1
OG0008183	XP_031833265.1	XP_033327231.1
OG0008184	XP_031837094.1	XP_033323866.1
OG0008185	XP_031846448.1	XP_033332965.1
OG0008186	XP_031837358.1	XP_033335704.1, XP_033336327.1
OG0008187	XP_031847881.1, XP_031847878.1, XP_031847880.1	XP_033331449.1
OG0008188	XP_031850480.1, XP_031850482.1, XP_031850478.1, XP_031850479.1, XP_031850477.1	XP_033328140.1
OG0008189	XP_031830708.1	XP_033333526.1, XP_033340103.1
OG0008198	XP_031842183.1	XP_033333425.1
OG0008199	XP_031846847.1	XP_033328558.1
OG0008200	XP_031849781.1	XP_033334646.1
OG0008204	XP_031841365.1	XP_033333708.1
OG0008205	XP_031831524.1	XP_033322460.1
OG0008206	XP_031830961.1	XP_033330529.1
OG0008207	XP_031845257.1	XP_033327118.1
OG0008209	XP_031845032.1	XP_033324262.1
OG0008211	XP_031838369.1	XP_033329360.1
OG0008212	XP_031835821.1	XP_033331426.1
OG0008214	XP_031838868.1	XP_033326878.1
OG0008215	XP_031848436.1	XP_033322142.1
OG0008217	XP_031839687.1	XP_033333016.1
OG0008220	XP_031846031.1	XP_033329721.1
OG0008221	XP_031834404.1	XP_033332129.1
OG0008222	XP_031847211.1	XP_033342181.1
OG0008224	XP_031840276.1	XP_033329110.1
OG0008225	XP_031845815.1	XP_033336667.1
OG0008227	XP_031842754.1	XP_033324727.1, XP_033324726.1
OG0008228	XP_031838531.1	XP_033339141.1
OG0008229	XP_031844380.1	XP_033330261.1
OG0008231	XP_031837918.1	XP_033330753.1
OG0008232	XP_031834613.1	XP_033337942.1
OG0008234	XP_031846833.1	XP_033322950.1
OG0008235	XP_031844898.1	XP_033334186.1
OG0008236	XP_031840177.1, XP_031840178.1	XP_033329097.1
OG0008237	XP_031838544.1	XP_033339142.1
OG0008238	XP_031849234.1, XP_031849224.1, XP_031849243.1, XP_031849212.1, XP_031849203.1	XP_033337843.1
OG0008240	XP_031849593.1	XP_033329893.1
OG0008243	XP_031835416.1	XP_033342436.1
OG0008244	XP_031829456.1	XP_033322261.1
OG0008247	XP_031847367.1	XP_033341238.1
OG0008252	XP_031849669.1	XP_033321672.1
OG0008253	XP_031837917.1	XP_033330720.1
OG0008255	XP_031847088.1	XP_033341499.1
OG0008256	XP_031837623.1	XP_033324996.1
OG0008257	XP_031840991.1	XP_033325919.1
OG0008258	XP_031832711.1	XP_033335830.1
OG0008259	XP_031847332.1	XP_033342661.1
OG0008260	XP_031848584.1	XP_033336252.1
OG0008261	XP_031825986.1	XP_033331876.1
OG0008262	XP_031836666.1	XP_033323081.1
OG0008264	XP_031838367.1	XP_033329419.1
OG0008265	XP_031825848.1	XP_033341075.1
OG0008267	XP_031832585.1	XP_033336489.1
OG0008268	XP_031827988.1	XP_033330634.1
OG0008269	XP_031841453.1	XP_033322483.1
OG0008274	XP_031845620.1	XP_033326389.1
OG0008276	XP_031828744.1	XP_033332295.1
OG0008277	XP_031843132.1, XP_031843131.1	XP_033342299.1
OG0008279	XP_031849426.1	XP_033338026.1
OG0008281	XP_031846216.1	XP_033334342.1
OG0008283	XP_031839347.1	XP_033328961.1
OG0008285	XP_031840247.1, XP_031840248.1, XP_031840249.1	XP_033329133.1
OG0008287	XP_031847909.1	XP_033326928.1
OG0008289	XP_031843137.1	XP_033342313.1
OG0008290	XP_031846290.1	XP_033321328.1
OG0008291	XP_031836295.1	XP_033323487.1
OG0008292	XP_031836344.1	XP_033333804.1
OG0008293	XP_031828170.1	XP_033321444.1
OG0008294	XP_031847139.1	XP_033341250.1
OG0008296	XP_031830563.1	XP_033340620.1
OG0008297	XP_031829629.1	XP_033336474.1
OG0008299	XP_031827599.1	XP_033338851.1
OG0008302	XP_031842080.1	XP_033332394.1
OG0008303	XP_031836696.1	XP_033333429.1
OG0008304	XP_031838414.1	XP_033332999.1
OG0008305	XP_031850093.1	XP_033335028.1
OG0008306	XP_031835707.1	XP_033342513.1
OG0008309	XP_031833235.1	XP_033326687.1
OG0008310	XP_031832353.1	XP_033331989.1
OG0008311	XP_031845730.1	XP_033329345.1
OG0008313	XP_031836465.1	XP_033330979.1
OG0008315	XP_031839991.1	XP_033341997.1
OG0008316	XP_031838341.1	XP_033329271.1
OG0008317	XP_031847301.1, XP_031847303.1	XP_033327669.1
OG0008318	XP_031827745.1	XP_033332246.1
OG0008319	XP_031846297.1	XP_033334332.1
OG0008320	XP_031829606.1	XP_033336413.1
OG0008321	XP_031838115.1	XP_033339232.1
OG0008322	XP_031828533.1	XP_033324537.1
OG0008323	XP_031830798.1	XP_033337925.1, XP_033337926.1
OG0008324	XP_031838759.1, XP_031838822.1	XP_033334083.1
OG0008325	XP_031846106.1	XP_033333857.1
