Orthogroup	Drosophila_melanogaster	Polistes_dominula
OG0006921	NP_573128.2	XP_015177546.1
OG0006922	NP_648439.1	XP_015184174.1
OG0006923	NP_001368991.1	XP_015173201.1
OG0006924	NP_611871.2	XP_015172557.1
OG0006925	NP_524450.2	XP_015177615.1
OG0006927	NP_524776.1	XP_015186950.1
OG0006928	NP_001368954.1	XP_015181998.1
OG0006929	NP_001262456.1	XP_015187514.1
OG0006930	NP_651857.2	XP_015178557.1
OG0006931	NP_001285095.1	XP_015182280.1
OG0006932	NP_609209.2	XP_015186633.1
OG0006933	NP_610169.1	XP_015173569.1
OG0006934	NP_651044.1	XP_015175562.1
OG0006935	NP_726243.1	XP_015177560.1
OG0006937	NP_001287400.1	XP_015179502.1
OG0006938	NP_001259806.1	XP_015184774.1
OG0006939	NP_001247033.1	XP_015187616.1
OG0006940	NP_525099.3	XP_015183752.1
OG0006941	NP_647798.1	XP_015172143.1
OG0006943	NP_649512.1	XP_015183845.1
OG0006944	NP_727785.1	XP_015181341.1
OG0006945	NP_542443.4	XP_015173991.1
OG0006946	NP_001287052.1	XP_015188016.1
OG0006948	NP_001286684.1	XP_015187679.1, XP_015187678.1
OG0006949	NP_001260196.1	XP_015172067.1
OG0006950	NP_651079.2	XP_015179121.1
OG0006951	NP_001188706.1	XP_015171424.1
OG0006952	NP_524834.2	XP_015189773.1
OG0006953	NP_650554.3	XP_015188290.1
OG0006954	NP_001097646.1	XP_015190678.1
OG0006955	NP_996147.1	XP_015188344.1
OG0006956	NP_611693.1	XP_015173151.1
OG0006957	NP_726006.3	XP_015190495.1
OG0006958	NP_611961.1	XP_015172145.1
OG0006959	NP_652607.1	XP_015182487.1, XP_015182486.1
OG0006960	NP_001036597.1	XP_015185163.1
OG0006961	NP_001284813.1	XP_015174064.1
OG0006962	NP_524212.2	XP_015179542.1
OG0006963	NP_609478.1	XP_015175955.1, XP_015175956.1
OG0006965	NP_001259286.1	XP_015189128.1
OG0006966	NP_001261722.1	XP_015179301.1
OG0006967	NP_651754.1	XP_015174218.1
OG0006968	NP_001036460.1	XP_015179350.1
OG0006969	NP_524894.1	XP_015177950.1
OG0006970	NP_733329.1	XP_015172713.1
OG0006971	NP_001163786.1	XP_015180838.1
OG0006972	NP_001285589.1	XP_015177475.1
OG0006973	NP_569954.1	XP_015185474.1
OG0006974	NP_650486.1	XP_015186441.1
OG0006975	NP_650542.1	XP_015183712.1
OG0006976	NP_476710.2	XP_015178915.1
OG0006979	NP_609738.1	XP_015175409.1
OG0006980	NP_729983.1	XP_015173024.1
OG0006981	NP_001259941.1	XP_015188229.1
OG0006982	NP_001261577.1	XP_015185480.1
OG0006983	NP_001261373.1	XP_015185193.1
OG0006984	NP_001286565.1	XP_015179597.1
OG0006985	NP_001286577.1	XP_015172882.1
OG0006986	NP_001284797.1	XP_015189190.1
OG0006987	NP_001286807.1	XP_015179712.1
OG0006988	NP_001286070.1	XP_015177957.1
OG0006990	NP_723971.1	XP_015173187.1
OG0006991	NP_609305.1	XP_015182783.1
OG0006992	NP_477502.1	XP_015171598.1
OG0006993	NP_610642.2	XP_015174360.1
OG0006994	NP_523910.1	XP_015176446.1
OG0006996	NP_650704.1	XP_015179697.1
OG0006998	NP_609370.2	XP_015189662.1
OG0006999	NP_476593.2	XP_015174164.1
OG0007000	NP_001246950.1	XP_015181241.1
OG0007001	NP_649318.1	XP_015184168.1
OG0007002	NP_001303402.1	XP_015177838.1
OG0007003	NP_001163721.1	XP_015180995.1
OG0007004	NP_608841.1	XP_015184746.1
OG0007005	NP_573239.1	XP_015181343.1
OG0007006	NP_001137996.2	XP_015189376.1
OG0007007	NP_524596.1	XP_015177694.1
OG0007008	NP_573026.1	XP_015181110.1
OG0007009	NP_524939.1	XP_015181087.1
OG0007010	NP_001259381.1	XP_015182178.1
OG0007012	NP_611862.1	XP_015180363.1
OG0007013	NP_723549.1	XP_015191633.1
OG0007014	NP_001259837.1	XP_015181283.1
OG0007015	NP_001096864.1	XP_015171773.1
OG0007016	NP_648755.1	XP_015186133.1
OG0007017	NP_610048.2	XP_015190437.1
OG0007018	NP_001015187.2	XP_015179944.1
OG0007020	NP_647737.1	XP_015177430.1
OG0007021	NP_001261795.1	XP_015186293.1
OG0007022	NP_650431.1	XP_015176212.1
OG0007023	NP_609607.1	XP_015176940.1
OG0007024	NP_477271.1	XP_015172714.1
OG0007025	NP_650520.1	XP_015190366.1
OG0007026	NP_001162645.1	XP_015183600.1
OG0007027	NP_649129.1	XP_015182187.1
OG0007028	NP_647901.1	XP_015187474.1
OG0007029	NP_001163639.1	XP_015180480.1
OG0007030	NP_652724.1	XP_015172462.1
OG0007031	NP_001246473.1	XP_015189442.1
OG0007032	NP_001246256.1	XP_015185981.1
OG0007033	NP_001260200.1	XP_015172695.1
OG0007034	NP_649965.2	XP_015173349.1, XP_015173348.1
OG0007035	NP_608521.1	XP_015183711.1
OG0007036	NP_477432.3	XP_015191783.1
OG0007037	NP_001137648.1, NP_611151.1	XP_015183929.1
OG0007038	NP_611363.2	XP_015181743.1
OG0007039	NP_610292.2	XP_015174532.1
OG0007040	NP_476946.1	XP_015188919.1
OG0007041	NP_001104452.1	XP_015184102.1
OG0007043	NP_477242.1	XP_015188574.1
OG0007044	NP_648247.1	XP_015191448.1
OG0007045	NP_651182.2	XP_015185174.1
OG0007046	NP_001261051.1	XP_015182335.1
OG0007047	NP_001033884.2	XP_015188622.1
OG0007048	NP_650457.2	XP_015177262.1
OG0007049	NP_001369036.1	XP_015185320.1
OG0007050	NP_611080.1	XP_015178994.1
OG0007051	NP_001260871.1	XP_015184193.1
OG0007052	NP_609452.1	XP_015180009.1
OG0007053	NP_001262893.1	XP_015176646.1
OG0007054	NP_001263142.1	XP_015183397.1
OG0007055	NP_001259133.1	XP_015182660.1
OG0007056	NP_001285218.1	XP_015188841.1
OG0007057	NP_610997.1	XP_015176628.1
OG0007058	NP_648787.2	XP_015184695.1
OG0007059	NP_523403.2	XP_015181173.1
OG0007060	NP_001262717.1	XP_015190260.1
OG0007061	NP_001163511.1	XP_015178689.1
OG0007062	NP_650401.1	XP_015185677.1
OG0007063	NP_611008.2	XP_015177086.1
OG0007064	NP_477039.1	XP_015186278.1
OG0007065	NP_001285509.1	XP_015184922.1
OG0007066	NP_609058.2	XP_015185829.1
OG0007067	NP_001262000.1	XP_015184192.1
OG0007068	NP_001259972.1	XP_015184343.1
OG0007070	NP_001303376.1	XP_015183196.1
OG0007071	NP_477416.1	XP_015174430.1
OG0007072	NP_649072.1	XP_015177697.1
OG0007073	NP_001286637.1	XP_015172464.1
OG0007074	NP_573119.1	XP_015190663.1
OG0007075	NP_001097002.1	XP_015173330.1
OG0007076	NP_524757.1	XP_015173202.1
OG0007077	NP_650955.1	XP_015185089.1
OG0007078	NP_001286617.1	XP_015176333.1
OG0007079	NP_524199.1	XP_015180212.1
OG0007080	NP_610761.2	XP_015172335.1
OG0007081	NP_001261138.1	XP_015178841.1
OG0007082	NP_648944.1	XP_015182138.1
OG0007083	NP_476708.1	XP_015181330.1
OG0007084	NP_524764.1	XP_015177171.1
OG0007085	NP_524107.2	XP_015176688.1
OG0007086	NP_610928.1	XP_015187519.1
OG0007087	NP_524071.2	XP_015181305.1
OG0007088	NP_651601.1	XP_015186103.1
OG0007089	NP_001246428.1	XP_015172566.1
OG0007090	NP_001163531.1	XP_015191715.1
OG0007091	NP_650459.1	XP_015176855.1
OG0007092	NP_652063.1	XP_015180157.1
OG0007093	NP_611113.1	XP_015177474.1, XP_015177472.1
OG0007094	NP_001262001.1	XP_015180592.1
OG0007095	NP_524549.1	XP_015184635.1
OG0007096	NP_001027032.1	XP_015188772.1
OG0007097	NP_001262804.1	XP_015188852.1
OG0007098	NP_001259946.1	XP_015176877.1
OG0007099	NP_610000.1	XP_015183627.1
OG0007100	NP_001162899.1	XP_015184648.1
OG0007101	NP_648819.2	XP_015175382.1
OG0007102	NP_573075.1, NP_611459.1	XP_015182428.1
OG0007103	NP_001285190.1	XP_015175239.1
OG0007104	NP_001097249.1	XP_015175542.1
OG0007105	NP_001287545.1	XP_015189569.1
OG0007106	NP_612112.1	XP_015191820.1
OG0007107	NP_650111.3	XP_015185850.1
OG0007108	NP_649777.1	XP_015187123.1
OG0007109	NP_001246599.1	XP_015172845.1
OG0007110	NP_650128.1	XP_015176499.1
OG0007111	NP_001259457.1	XP_015186025.1
OG0007112	NP_612045.1	XP_015189120.1
OG0007113	NP_001097853.1	XP_015181434.1
OG0007115	NP_725369.1	XP_015177249.1
OG0007116	NP_001027109.2	XP_015173019.1
OG0007117	NP_001262220.1	XP_015186592.1
OG0007118	NP_648205.1	XP_015178098.1
OG0007119	NP_524737.2	XP_015176216.1
OG0007120	NP_001246323.1	XP_015179086.1
OG0007121	NP_001259175.1	XP_015183658.1
OG0007122	NP_609999.2	XP_015174947.1
OG0007123	NP_001097549.1	XP_015181047.1
OG0007124	NP_001259172.1	XP_015176834.1
OG0007125	NP_001246856.1	XP_015183385.1
OG0007126	NP_001014589.1	XP_015173763.1
OG0007127	NP_609237.1	XP_015180787.1
OG0007128	NP_001259621.1	XP_015190420.1
OG0007129	NP_648489.1	XP_015182671.1
OG0007130	NP_477354.1	XP_015181039.1
OG0007131	NP_001036375.2	XP_015180353.1
OG0007132	NP_609151.2	XP_015179620.1
OG0007134	NP_608525.1	XP_015182250.1
OG0007135	NP_610760.1	XP_015180239.1
OG0007136	NP_726175.3	XP_015172905.1
OG0007137	NP_524316.1	XP_015172174.1
OG0007138	NP_524364.2	XP_015191024.1
OG0007139	NP_001246108.1	XP_015177799.1
OG0007140	NP_001303371.1	XP_015191514.1
OG0007141	NP_001259148.1	XP_015181106.1
OG0007142	NP_647880.1	XP_015188318.1
OG0007143	NP_572836.1	XP_015179582.1
OG0007144	NP_652555.1	XP_015179249.1
OG0007145	NP_723789.2	XP_015184536.1
OG0007146	NP_651978.2	XP_015176266.1
OG0007147	NP_001036609.1	XP_015173398.1
OG0007148	NP_650083.1	XP_015175505.1
OG0007149	NP_650734.2	XP_015187336.1
OG0007150	NP_001189165.1	XP_015174673.1
OG0007151	NP_609490.1	XP_015173538.1
OG0007152	NP_001262729.1	XP_015177114.1
OG0007153	NP_648553.1	XP_015183138.1
OG0007154	NP_001027089.1	XP_015188907.1
OG0007155	NP_651986.2	XP_015180450.1
OG0007156	NP_650553.1	XP_015182953.1
OG0007158	NP_725476.1	XP_015181120.1
OG0007159	NP_001259934.1	XP_015177706.1
OG0007160	NP_730600.1	XP_015180205.1
OG0007161	NP_649626.1	XP_015173237.1
OG0007162	NP_572673.1	XP_015179185.1
OG0007163	NP_728468.1	XP_015181950.1, XP_015181951.1
OG0007164	NP_001303440.1	XP_015189659.1
OG0007165	NP_001285679.1	XP_015175021.1
OG0007166	NP_728573.1	XP_015173924.1
OG0007168	NP_001138001.1	XP_015173691.1
OG0007169	NP_611959.2	XP_015173990.1
OG0007170	NP_001137876.1	XP_015184047.1
OG0007171	NP_612003.1	XP_015181433.1
OG0007172	NP_649713.1	XP_015186908.1
OG0007173	NP_652037.1	XP_015189121.1
OG0007174	NP_525105.2	XP_015180400.1
OG0007175	NP_647995.1	XP_015190602.1
OG0007176	NP_650307.2	XP_015179593.1
OG0007177	NP_723226.1	XP_015176800.1
OG0007178	NP_001036342.1	XP_015171931.1
OG0007179	NP_001262895.1	XP_015178253.1
OG0007180	NP_001261188.1	XP_015175519.1
OG0007182	NP_523665.2	XP_015182708.1
OG0007184	NP_572576.1	XP_015171807.1
OG0007185	NP_001287558.1	XP_015175787.1
OG0007187	NP_647623.1	XP_015177701.1
OG0007188	NP_573000.1	XP_015191544.1
OG0007189	NP_001259576.1	XP_015181074.1
OG0007190	NP_611676.1	XP_015182867.1
OG0007192	NP_001259914.1	XP_015171130.1
OG0007195	NP_511069.3	XP_015188771.1
OG0007196	NP_572710.1	XP_015190000.1
OG0007197	NP_001260166.1	XP_015172087.1
OG0007198	NP_001284938.1	XP_015173858.1
OG0007200	NP_648178.1	XP_015186056.1
OG0007201	NP_001259184.1	XP_015179939.1
OG0007202	NP_524626.1	XP_015187105.1
OG0007205	NP_728621.1	XP_015177813.1
OG0007206	NP_524831.2	XP_015174421.1
OG0007208	NP_001284796.1	XP_015184932.1
OG0007209	NP_610267.2	XP_015182038.1
OG0007210	NP_001027138.2	XP_015173301.1
OG0007212	NP_477064.1	XP_015181046.1
OG0007213	NP_001260649.1	XP_015185724.1
OG0007214	NP_476762.1	XP_015171945.1
OG0007217	NP_649573.2	XP_015174449.1
OG0007220	NP_001287225.1	XP_015185204.1
OG0007222	NP_477448.1	XP_015182274.1
OG0007223	NP_001284786.1	XP_015189055.1
OG0007225	NP_650752.2	XP_015187569.1
OG0007226	NP_524756.2	XP_015171043.1
OG0007227	NP_524535.2	XP_015186091.1
OG0007228	NP_477324.1	XP_015190969.1
OG0007229	NP_609325.2, NP_001015502.3	XP_015191229.1
OG0007230	NP_511096.2	XP_015186256.1
OG0007231	NP_477401.2	XP_015184301.1
OG0007232	NP_511094.1	XP_015188986.1
OG0007233	NP_996087.2	XP_015179332.1
OG0007234	NP_001188596.1	XP_015191744.1
OG0007235	NP_611100.1	XP_015175747.1
OG0007236	NP_001260712.1	XP_015174287.1
OG0007237	NP_650000.1	XP_015190368.1
OG0007238	NP_477330.1	XP_015179627.1
OG0007239	NP_001286990.1	XP_015177441.1
OG0007241	NP_649546.1	XP_015175875.1
OG0007242	NP_001162756.1	XP_015175418.1
OG0007243	NP_001286836.1	XP_015172963.1
OG0007244	NP_611422.2	XP_015174567.1
OG0007245	NP_610610.1	XP_015176040.1
OG0007247	NP_730812.3	XP_015183671.1, XP_015183669.1
OG0007248	NP_651581.2	XP_015185011.1
OG0007249	NP_001259560.1	XP_015181823.1
OG0007250	NP_609790.1	XP_015188964.1
OG0007251	NP_524333.1	XP_015182607.1
OG0007253	NP_651885.1	XP_015190252.1
OG0007254	NP_001287029.1	XP_015183826.1
OG0007257	NP_001368973.1	XP_015185397.1
OG0007259	NP_001286252.1	XP_015173697.1
OG0007260	NP_650775.2	XP_015175061.1
OG0007262	NP_001259535.1	XP_015177968.1
OG0007263	NP_001015384.1	XP_015171391.1
OG0007264	NP_001286339.1	XP_015179833.1
OG0007265	NP_659573.1	XP_015175592.1
OG0007268	NP_001287177.1	XP_015177617.1
OG0007269	NP_001245511.1	XP_015176124.1
OG0007270	NP_001262397.1	XP_015180780.1
OG0007271	NP_524729.2	XP_015183484.1
OG0007272	NP_649658.1	XP_015184376.1
OG0007273	NP_001287617.1	XP_015177207.1
OG0007275	NP_651778.1	XP_015180926.1
OG0007276	NP_609491.1	XP_015171369.1
OG0007278	NP_573066.1	XP_015173091.1
OG0007279	NP_648804.1	XP_015177315.1
OG0007280	NP_649910.3	XP_015188024.1
OG0007281	NP_608491.3	XP_015178824.1
OG0007282	NP_001260335.1	XP_015190824.1
OG0007283	NP_001287287.1	XP_015189374.1
OG0007284	NP_610687.1	XP_015177374.1
OG0007285	NP_651727.1	XP_015180457.1
OG0007286	NP_001286797.1	XP_015187958.1
OG0007287	NP_001259489.1	XP_015177300.1
OG0007288	NP_001262822.1	XP_015177251.1
OG0007289	NP_001261910.1	XP_015186750.1
OG0007290	NP_649635.1	XP_015173229.1
OG0007291	NP_723700.1	XP_015187932.1
OG0007293	NP_524621.2	XP_015173669.1
OG0007294	NP_001096987.2	XP_015175710.1
OG0007295	NP_001247303.1	XP_015182798.1
OG0007296	NP_611229.2	XP_015187726.1
OG0007297	NP_001261699.1	XP_015189074.1
OG0007298	NP_001262832.1	XP_015188092.1
OG0007299	NP_001287215.1	XP_015176654.1
OG0007300	NP_524981.2	XP_015191277.1
OG0007301	NP_001036558.1, NP_649386.1	XP_015191725.1
OG0007302	NP_001097115.1	XP_015187996.1
OG0007303	NP_001262259.1	XP_015190697.1
OG0007304	NP_001163238.2	XP_015184940.1
OG0007305	NP_610203.2	XP_015181976.1
OG0007306	NP_001259418.1	XP_015182713.1
OG0007307	NP_001285000.1	XP_015175913.1
OG0007308	NP_001287272.1	XP_015186392.1
OG0007309	NP_001097088.3	XP_015186754.1
OG0007310	NP_001285953.1	XP_015187493.1
OG0007311	NP_001260017.1	XP_015175398.1
OG0007312	NP_648660.1	XP_015183867.1
OG0007313	NP_476602.1	XP_015186832.1
OG0007314	NP_001262857.1	XP_015174137.1
OG0007315	NP_476759.1	XP_015185379.1
OG0007316	NP_001246080.1	XP_015172128.1
OG0007317	NP_001286987.1	XP_015185170.1
OG0007318	NP_649946.1	XP_015178146.1
OG0007319	NP_649254.2	XP_015175129.1
OG0007320	NP_001260276.1	XP_015189228.1
OG0007321	NP_733239.1	XP_015183838.1
OG0007322	NP_001097354.1	XP_015178443.1
OG0007323	NP_001260513.1	XP_015185015.1
OG0007324	NP_608548.1	XP_015172056.1
OG0007325	NP_001162844.1	XP_015176131.1
OG0007326	NP_608742.2	XP_015179742.1
OG0007327	NP_732958.1	XP_015181802.1
OG0007330	NP_511075.3	XP_015185855.1
OG0007331	NP_001015316.1	XP_015183054.1
OG0007332	NP_001287279.1	XP_015191284.1
OG0007334	NP_573368.2	XP_015176117.1
OG0007335	NP_648241.1	XP_015186610.1
OG0007336	NP_001285296.1	XP_015185872.1
OG0007337	NP_610094.1	XP_015189286.1
OG0007338	NP_610746.1	XP_015171224.1
OG0007339	NP_651288.1	XP_015187705.1
OG0007340	NP_611843.2	XP_015187550.1
OG0007341	NP_001262288.1	XP_015172767.1
OG0007342	NP_001096945.1	XP_015171775.1
OG0007343	NP_573154.1	XP_015172526.1
OG0007344	NP_648968.2	XP_015174721.1
OG0007345	NP_511113.1	XP_015190735.1
OG0007346	NP_523363.2	XP_015181935.1
OG0007347	NP_001034073.1	XP_015187000.1
OG0007348	NP_610945.1	XP_015189012.1
OG0007349	NP_610826.1	XP_015186036.1
OG0007350	NP_001163309.2	XP_015177732.1
OG0007351	NP_001259308.1	XP_015187515.1
OG0007352	NP_001284819.1	XP_015175854.1
OG0007353	NP_608490.1	XP_015173786.1
OG0007354	NP_572185.1	XP_015175919.1, XP_015175918.1
OG0007355	NP_001262705.1	XP_015182208.1
OG0007356	NP_610543.1	XP_015181753.1
OG0007358	NP_649469.2	XP_015187821.1
OG0007359	NP_001285078.1	XP_015175299.1
OG0007360	NP_001303307.1	XP_015173473.1
OG0007361	NP_001284756.1	XP_015175534.1
OG0007362	NP_001284854.1	XP_015174357.1
OG0007363	NP_001285587.1	XP_015188755.1
OG0007364	NP_523473.2	XP_015189146.1
OG0007365	NP_730465.1	XP_015178650.1
OG0007366	NP_648537.2	XP_015183133.1
OG0007367	NP_001260415.1	XP_015191488.1
OG0007368	NP_001286405.1	XP_015176493.1
OG0007369	NP_001188958.1	XP_015171843.1
OG0007370	NP_650867.1	XP_015181766.1
OG0007371	NP_477451.1	XP_015190188.1
OG0007372	NP_001261833.1	XP_015178094.1
OG0007374	NP_572302.2	XP_015176697.1
OG0007375	NP_001036275.1	XP_015179883.1
OG0007377	NP_001162732.2	XP_015177434.1
OG0007378	NP_001247075.1	XP_015188243.1
OG0007379	NP_726048.1	XP_015184527.1
OG0007380	NP_001096888.2	XP_015191672.1
OG0007382	NP_001285006.1	XP_015190712.1
OG0007383	NP_001259995.1	XP_015189507.1
OG0007384	NP_001286200.1	XP_015187387.1
OG0007385	NP_610731.2	XP_015175567.1
OG0007386	NP_001163065.1	XP_015185695.1
OG0007387	NP_651209.1	XP_015175683.1
OG0007388	NP_569898.1	XP_015179971.1
OG0007390	NP_611155.3	XP_015175669.1
OG0007391	NP_001260541.1	XP_015171983.1
OG0007392	NP_001163754.3, NP_001097953.2	XP_015173910.1
OG0007393	NP_001260518.1	XP_015173562.1
OG0007394	NP_001162763.1	XP_015184982.1
OG0007395	NP_569950.1	XP_015183085.1
OG0007396	NP_647784.1	XP_015171366.1
OG0007397	NP_001246957.1	XP_015175587.1
OG0007398	NP_610600.1	XP_015171789.1
OG0007399	NP_609413.1	XP_015177525.1
OG0007400	NP_001247048.1	XP_015187183.1
OG0007401	NP_609148.1	XP_015179893.1
OG0007402	NP_730776.1	XP_015179798.1
OG0007403	NP_001027577.2	XP_015179261.1
OG0007404	NP_788752.2	XP_015185062.1
OG0007407	NP_001259658.1	XP_015190817.1
OG0007408	NP_001015349.2	XP_015186578.1
OG0007409	NP_649950.1	XP_015176495.1
OG0007410	NP_647679.1	XP_015189921.1
OG0007411	NP_650995.1	XP_015179159.1
OG0007413	NP_727328.1	XP_015174609.1
OG0007414	NP_001261101.1	XP_015173940.1
OG0007415	NP_001303588.1	XP_015181908.1
OG0007416	NP_001286054.1	XP_015174938.1
OG0007417	NP_651136.1	XP_015180170.1
OG0007418	NP_001286829.1	XP_015190239.1
OG0007419	NP_001015100.2	XP_015191597.1
OG0007421	NP_610228.1, NP_536791.1	XP_015175580.1
OG0007423	NP_726389.4	XP_015177334.1
OG0007424	NP_729679.2	XP_015185563.1
OG0007425	NP_648164.1	XP_015187382.1
OG0007426	NP_001246649.1	XP_015182499.1
OG0007427	NP_001036262.2	XP_015180770.1
OG0007428	NP_001286171.1	XP_015178768.1
OG0007429	NP_477146.1	XP_015189181.1
OG0007430	NP_524785.2	XP_015183102.1
OG0007431	NP_722765.2	XP_015179915.1
OG0007432	NP_001284879.1	XP_015173259.1
OG0007434	NP_001261971.1	XP_015191143.1
OG0007436	NP_730984.1	XP_015190978.1
OG0007437	NP_572422.1	XP_015179046.1
OG0007439	NP_524786.1	XP_015181387.1
OG0007440	NP_476617.1	XP_015176911.1
OG0007441	NP_732790.3	XP_015176237.1
OG0007442	NP_649438.1	XP_015180060.1
OG0007443	NP_001097317.1	XP_015174489.1
OG0007444	NP_001188786.1	XP_015172049.1
OG0007445	NP_001262923.1	XP_015185746.1
OG0007446	NP_001163111.1	XP_015186892.1
OG0007447	NP_610324.2	XP_015184585.1
OG0007449	NP_001260996.1	XP_015177352.1
OG0007450	NP_476610.2	XP_015177849.1
OG0007451	NP_001303362.1	XP_015185067.1
OG0007452	NP_001097631.1	XP_015175438.1
OG0007453	NP_611939.1	XP_015177442.1
OG0007454	NP_001261504.1	XP_015191117.1
OG0007455	NP_001014714.1	XP_015178928.1
OG0007457	NP_648279.1	XP_015175194.1
OG0007458	NP_001188523.1	XP_015175424.1
OG0007459	NP_610064.2	XP_015189157.1
OG0007460	NP_001033999.2	XP_015190979.1
OG0007461	NP_001262364.1	XP_015179935.1
OG0007462	NP_525049.1	XP_015174117.1
OG0007463	NP_001246825.1	XP_015179984.1
OG0007464	NP_572826.1	XP_015174380.1
OG0007465	NP_477009.1	XP_015172476.1
OG0007466	NP_650521.1	XP_015185562.1
OG0007467	NP_569870.1	XP_015186023.1
OG0007468	NP_001262211.1	XP_015174471.1
OG0007469	NP_001245927.1	XP_015177443.1
OG0007470	NP_001162871.1	XP_015187619.1
OG0007472	NP_648814.3	XP_015171363.1
OG0007473	NP_730506.1	XP_015174602.1
OG0007474	NP_652012.1	XP_015187653.1
OG0007475	NP_650895.1	XP_015183236.1
OG0007477	NP_476923.1	XP_015186871.1
OG0007478	NP_573257.1	XP_015184001.1, XP_015184000.1
OG0007479	NP_730536.1	XP_015174715.1
OG0007480	NP_001245976.1	XP_015182841.1
OG0007481	NP_572738.1	XP_015190739.1
OG0007482	NP_650440.2	XP_015183283.1
OG0007484	NP_610189.2, NP_523658.1, NP_524731.1, NP_524732.1	XP_015190196.1
OG0007485	NP_001284741.1	XP_015185902.1
OG0007486	NP_660194.1	XP_015188117.1
OG0007488	NP_572549.2	XP_015172678.1
OG0007489	NP_523463.2	XP_015171110.1
OG0007492	NP_001286683.1	XP_015177987.1
OG0007493	NP_001285779.1	XP_015186442.1
OG0007494	NP_650454.2	XP_015189562.1
OG0007495	NP_001261224.1	XP_015173393.1, XP_015173400.1
OG0007496	NP_608523.1	XP_015184547.1
OG0007498	NP_725094.1	XP_015178668.1
OG0007499	NP_611029.3	XP_015189211.1, XP_015189212.1
OG0007500	NP_001097303.2	XP_015187284.1
OG0007501	NP_729346.1	XP_015175057.1
OG0007503	NP_001262675.1	XP_015184444.1
OG0007505	NP_648021.1, NP_569999.1	XP_015191196.1
OG0007507	NP_569901.1	XP_015179055.1
OG0007508	NP_609397.2, NP_610129.3	XP_015171838.1
OG0007509	NP_611182.1, NP_001261039.1	XP_015175183.1
OG0007510	NP_001189191.1, NP_649733.2, NP_649735.1, NP_608588.2	XP_015174626.1
OG0007511	NP_001259513.1	XP_015183861.1
OG0007512	NP_524875.1	XP_015176831.1
OG0007513	NP_723703.1, NP_001285858.1	XP_015181302.1
OG0007514	NP_001137790.1	XP_015183392.1
OG0007515	NP_651685.2	XP_015179457.1
OG0007516	NP_001262317.1	XP_015189437.1
OG0007518	NP_001163171.1	XP_015189515.1
OG0007519	NP_650988.1	XP_015179507.1
OG0007521	NP_001246983.1	XP_015174880.1
OG0007524	NP_001261020.1	XP_015175352.1
OG0007525	NP_001284761.2	XP_015177158.1
OG0007526	NP_001097225.1	XP_015187773.1, XP_015187772.1
OG0007527	NP_001246193.1	XP_015185181.1
OG0007528	NP_651094.2	XP_015185636.1
OG0007529	NP_649101.2	XP_015188980.1
OG0007530	NP_477094.1	XP_015176764.1, XP_015176791.1
OG0007531	NP_001246747.1	XP_015172223.1, XP_015172222.1
OG0007532	NP_610784.1	XP_015191508.1
OG0007533	NP_609230.2	XP_015183954.1
OG0007534	NP_001285669.1	XP_015185120.1
OG0007535	NP_652011.3	XP_015184429.1
OG0007536	NP_609000.2	XP_015174644.1
OG0007537	NP_650714.1	XP_015178247.1
OG0007538	NP_001027237.1	XP_015176019.1
