Orthogroup	Drosophila_melanogaster	Anopheles_gambiae
OG0009344	NP_001247235.2	XP_003436714.1, XP_312978.3, XP_003436717.1, XP_562614.4, XP_003436716.1, XP_003436715.1
OG0009345	NP_573364.1	XP_563520.4
OG0009350	NP_728731.1, NP_728732.1, NP_647708.1	XP_559280.1, XP_314340.2
OG0009352	NP_001334724.1, NP_611461.3, NP_609308.3	XP_311517.4
OG0009353	NP_001260914.1	XP_001238369.1, XP_320734.3
OG0009442	NP_001246947.1	XP_562632.3, XP_313000.2
OG0009443	NP_001137872.2	XP_308320.4
OG0009449	NP_649378.1	XP_563648.4
OG0009453	NP_649808.1	XP_003435781.1
OG0009453	NP_001027083.1	XP_003437091.1
OG0009457	NP_001259343.1	XP_310200.4
OG0009458	NP_610665.2	XP_316467.3
OG0009464	YP_009047274.1	NP_008077.1
OG0009465	NP_650247.1, NP_524335.1	XP_313598.5, XP_001237493.3, XP_312785.2
OG0009467	NP_001162804.1	XP_310252.6, XP_306777.4, XP_310251.2, XP_559486.5, XP_306152.3, XP_306153.3
OG0009469	NP_001036371.1	XP_001237939.1
OG0009473	NP_651769.1, NP_001097977.1	XP_003436319.1
OG0009476	NP_511068.2	XP_319612.1
OG0009477	NP_650591.1, NP_726513.1	XP_308932.2
OG0009479	NP_651842.3, NP_001247379.1, NP_001262238.1	XP_001237342.3
OG0009484	NP_001286024.1	XP_318863.4
OG0009485	NP_542440.1	XP_313193.4
OG0009488	NP_732404.2	XP_003435735.1, XP_003437014.1
OG0009490	NP_523971.3	XP_320044.1, XP_320045.1, XP_320046.1, XP_320047.1, XP_320048.1
OG0009581	NP_001262326.1	XP_001237116.2
OG0009583	NP_001104334.1	XP_555160.3
OG0009584	NP_650565.2	XP_315167.3
OG0009585	NP_651670.1	XP_311599.4
OG0009586	NP_001368972.1	XP_320128.3
OG0009589	NP_001247222.1	XP_003436876.1, XP_557457.4
OG0009596	NP_001262785.1	XP_003436877.1, XP_315187.4
OG0009597	NP_524743.2	XP_311423.4
OG0009600	NP_001137999.1	XP_313277.3
OG0009603	NP_001163254.2	XP_001230997.3
OG0009604	NP_524488.3	XP_313496.5
OG0009605	NP_525081.1	XP_307483.4
OG0009607	NP_001260936.1	XP_314128.4
OG0009611	NP_651435.1	XP_318714.3
OG0009615	NP_001097762.1	XP_320911.4
OG0009621	NP_001137914.1	XP_316328.4, XP_001688840.1
OG0009623	NP_001189195.2	XP_310285.7, XP_003436592.1
OG0009625	NP_730294.1	XP_565286.3
OG0009628	NP_001259282.1	XP_316883.5
OG0009631	NP_649408.1	XP_001688694.1, XP_556255.3
OG0009633	NP_611507.1	XP_001687944.1
OG0009634	NP_733096.1, NP_651374.2, NP_733090.1, NP_651373.2, NP_651375.1, NP_651378.1, NP_733095.2	XP_310305.7
OG0009635	NP_001259841.1	XP_319142.1
OG0009638	NP_648647.1, NP_648648.2, NP_001189089.1	XP_558971.3
OG0009639	NP_001262637.1	XP_307334.3, XP_001689322.1, XP_321281.4
OG0009641	NP_001285403.1	XP_310887.5
OG0009643	NP_728008.1, NP_728401.1, NP_573148.2, NP_001285346.1, NP_573151.1, NP_573150.2, NP_523426.1, NP_608418.1	XP_316450.1
OG0009644	NP_573308.1, NP_611103.2	XP_312463.4
OG0009645	NP_523855.1	XP_319943.4
OG0009646	NP_727914.1	XP_311125.5
OG0009647	NP_523796.2	XP_320874.3
OG0009648	NP_001285491.1	XP_310527.4
OG0009649	NP_525029.2, NP_523666.3, NP_524540.4, NP_523689.1, NP_511107.1, NP_730794.1	XP_315068.4, XP_315048.1, XP_315072.4
OG0009650	NP_536738.3	XP_317894.4
OG0009651	NP_650018.1	XP_313696.3
OG0009654	NP_001356887.1, NP_001262511.1, NP_001189214.1	XP_309122.5, XP_003437142.1, XP_560145.3
OG0009656	NP_001260073.1	XP_319980.4
OG0009657	NP_647706.1	XP_003436765.1
OG0009658	NP_001287128.1	XP_003436415.1, XP_312891.4
OG0009659	NP_573021.1	XP_003436672.1, XP_003436671.1, XP_318415.4
OG0009750	NP_609709.1	XP_319620.4
OG0009751	NP_001097061.1	XP_001230590.1
OG0009754	NP_001285400.1	XP_312537.4
OG0009756	NP_523903.1	XP_001237463.3
OG0009757	NP_523953.2	XP_308399.4
OG0009759	NP_001287289.1	XP_003435775.1
OG0009760	NP_001285030.1	XP_313830.5
OG0009761	NP_651481.1	XP_306928.3, XP_308091.4
OG0009762	NP_524865.2	XP_554876.3
OG0009763	NP_001286771.1	XP_309432.3
OG0009783	NP_001261143.1	XP_308253.4
OG0009789	NP_731964.2	XP_001237496.3
OG0009794	NP_001262482.1	XP_312132.4
OG0009795	NP_001262494.1	XP_309506.4
OG0009796	NP_001097043.1	XP_316930.3
OG0009799	YP_009047271.1	NP_008074.1
OG0009800	YP_009047266.1	NP_008069.1
OG0009803	NP_609528.3	XP_001688582.1, XP_001237582.2
OG0009804	NP_573178.1	XP_001688957.1
OG0009806	NP_001246503.1	XP_315963.4, XP_556530.2
OG0009807	NP_001287586.1, NP_001263078.1, NP_001286186.1	XP_310842.1
OG0009807	NP_731043.1	XP_307999.2
OG0009808	NP_570022.2	XP_310733.5
OG0009809	NP_648644.1	XP_309766.4
OG0009810	NP_609244.1, NP_609245.1, NP_001245946.1, NP_649321.1	XP_309775.4, XP_554880.3, XP_317954.4
OG0009811	NP_001260718.1, NP_001303345.1	XP_309880.4, XP_309881.4, XP_309882.3, XP_309883.1
OG0009812	NP_651082.1	XP_312016.4, XP_317251.2, XP_317252.1, XP_555249.1
OG0009813	NP_651165.1, NP_651166.1	XP_003435923.1, XP_001238461.2, XP_003435927.1
OG0009817	NP_001163015.1	XP_317446.4
OG0009818	NP_001261124.1	XP_001231098.2
OG0009820	NP_001262501.1	XP_001688417.2
OG0009821	NP_610695.1	XP_309954.4
OG0009823	NP_001097769.2	XP_001687764.1, XP_001688172.2, XP_560232.3
OG0009824	NP_523897.2	XP_557135.2, XP_557134.2
OG0009829	NP_649511.2	XP_309598.5, XP_003436695.1, XP_003436696.1
OG0009832	NP_001137745.2	XP_315799.3
OG0009835	NP_001334690.1, NP_649707.3, NP_608761.2, NP_001285582.1, NP_001097067.1, NP_001285583.1, NP_608767.1	XP_317763.4
OG0009836	NP_648651.1	XP_317749.4
OG0009837	NP_001163217.1	XP_317667.4
OG0009839	NP_572358.1	XP_310742.3
OG0009840	NP_648274.1	XP_308006.5, XP_003436048.1, XP_003436049.1
OG0009842	NP_001097483.2, NP_995978.2, NP_001262644.2, NP_001097914.1, NP_733086.2	XP_003436882.1
OG0009843	NP_001137956.1	XP_309534.3
OG0009845	NP_725299.2, NP_476828.1, NP_476827.2, NP_001261245.1, NP_476823.1, NP_523881.1, NP_476829.1	XP_001237086.1, XP_308483.3
OG0009951	NP_001259682.1	XP_001688310.2
OG0009954	NP_651007.1	XP_321344.5, XP_003436200.1, XP_312275.4
OG0009955	NP_651853.1	XP_559415.3
OG0009960	NP_651818.1	XP_321764.5
OG0009961	NP_524393.2	XP_309589.2
OG0009962	NP_001096977.1	XP_310731.4
OG0009964	NP_651958.2	XP_314547.2
OG0009965	NP_001097763.1	XP_313597.5
OG0009966	NP_001027208.1	XP_313688.5
OG0009967	NP_001286385.1, NP_609863.1, NP_610864.1	XP_318855.4
OG0009968	NP_648954.1	XP_316536.4
OG0009978	NP_001097127.1	XP_317318.3, XP_317317.2
OG0009987	NP_651568.1	XP_312966.5
OG0009988	NP_001285494.1, NP_728346.2	XP_312896.5
OG0009996	NP_648453.1	XP_312040.5
OG0009997	NP_523939.1	XP_315557.4
OG0009999	NP_001261350.1	XP_308336.4
OG0010004	NP_001287623.1, NP_609061.2, NP_651873.3, NP_001097991.1	XP_310406.7
OG0010006	NP_001262074.2	XP_321947.5
OG0010011	NP_524125.2	XP_315020.4
OG0010017	NP_523853.1	XP_308850.4
OG0010020	NP_001334730.1	XP_001689006.1
OG0010025	NP_611607.2	XP_554755.3
OG0010026	NP_001163513.1	XP_003436423.1, XP_003436424.1, XP_003436425.1, XP_312944.5
OG0010027	NP_651985.1, NP_610868.1, NP_001285244.1	XP_307672.4, XP_317222.4
OG0010030	YP_009047272.1	NP_008075.1
OG0010031	YP_009047276.1	NP_008079.1
OG0010034	NP_610776.1	XP_318987.4
OG0010037	NP_652325.2, NP_001287548.1, NP_001014639.1	XP_560228.3, XP_308779.3
OG0010038	NP_523542.1	XP_001689183.1, XP_319324.4
OG0010042	NP_650132.1, NP_572450.4	XP_001237313.3, XP_555582.3
OG0010043	NP_611901.1, NP_650290.2	XP_001689273.1
OG0010044	NP_652458.1	XP_558165.2, XP_554538.3, XP_001688574.1, XP_317996.2, XP_001231083.2, XP_001688573.1
OG0010047	NP_611903.1	XP_001238344.1, XP_320589.1
OG0010048	NP_001285856.1	XP_563003.1
OG0010052	NP_001163549.1, NP_649770.1	XP_317759.4, XP_003436644.1, XP_559671.4
OG0010054	NP_001163187.1	XP_003435720.1
OG0010056	NP_726395.1, NP_001097003.1, NP_001163031.1, NP_001286122.1	XP_311291.4
OG0010059	NP_611043.1	XP_308833.4
OG0010062	NP_001163372.1	XP_315733.4
OG0010063	NP_648857.1, NP_001097618.1, NP_652418.1	XP_001688035.1, XP_315802.2
OG0010065	NP_650342.2, NP_731887.1, NP_731888.1, NP_650340.1, NP_733345.2, NP_733347.1	XP_003436105.1
OG0010066	NP_476777.1	XP_318865.4
OG0010067	NP_476683.1	XP_316977.4, XP_554975.2
OG0010069	NP_001369085.1	XP_311557.4
OG0010070	NP_650176.3	XP_003436150.1, XP_312398.5, XP_003436149.1
OG0010073	NP_001369028.1	XP_560377.3
OG0010079	NP_001137700.1	XP_557061.3
OG0010080	NP_728542.1	XP_557111.1
OG0010200	NP_001259536.2	XP_313835.5
OG0010201	NP_652658.1	XP_315957.4
OG0010207	NP_001261972.1	XP_315660.4
OG0010213	NP_651767.2	XP_316620.3
OG0010215	NP_524035.2	XP_308329.4, XP_001687896.1
OG0010218	NP_731783.1	XP_001688329.1
OG0010220	NP_727007.1	XP_311850.4
OG0010221	NP_001287543.1	XP_310434.4
OG0010223	NP_651293.1, NP_572415.1	XP_308885.4
OG0010226	NP_996360.2	XP_320434.4
OG0010228	NP_001261296.1	XP_308828.4
OG0010229	NP_609787.2	XP_319810.3
OG0010233	NP_001097755.1	XP_562377.4
OG0010234	NP_001137974.1	XP_316105.3
OG0010235	NP_001036442.1	XP_317699.4
OG0010243	NP_001286924.1	XP_001688947.1
OG0010244	NP_001097627.1	XP_316399.4
OG0010248	NP_001097746.1	XP_319013.3
OG0010262	NP_788055.2	XP_319575.4
OG0010263	NP_608612.3	XP_317548.3
OG0010267	NP_001245881.1	XP_307293.3, XP_319054.4
OG0010273	NP_001286085.1	XP_317752.3
OG0010281	NP_731780.1	XP_003436474.1, XP_311702.5
OG0010282	NP_649175.1	XP_320563.4
OG0010290	NP_725613.1	XP_314338.4
OG0010291	NP_996085.2	XP_309294.4
OG0010292	NP_001261600.1	XP_314325.4
OG0010293	NP_001014458.3, NP_787975.1	XP_310174.4
OG0010294	NP_001104054.3	XP_317164.4
OG0010295	NP_001163300.1	XP_559104.3
OG0010300	NP_649475.3	XP_001688596.1
OG0010302	YP_009047275.1	NP_008078.1
OG0010304	NP_650648.3	XP_309592.4
OG0010308	NP_609294.1, NP_001245945.1	XP_001689180.1
OG0010309	NP_609501.1	XP_315929.4, XP_001230819.2
OG0010310	NP_511122.1, NP_523470.3, NP_523667.1, NP_523454.2	XP_312288.1, XP_312289.1
OG0010312	NP_001285367.1, NP_573201.1, NP_001246844.1	XP_313980.4
OG0010315	NP_001260263.1	XP_557801.3
OG0010320	NP_001260145.1	XP_315464.4
OG0010323	NP_647658.1	XP_316637.3, XP_001688931.1
OG0010326	NP_001284807.1	XP_312506.4, XP_003436125.1
OG0010329	NP_608709.1	XP_001238208.2
OG0010332	NP_725246.1, NP_001259517.1, NP_001286367.1, NP_001163133.1	XP_316431.3
OG0010333	NP_536784.1	XP_309018.4, XP_309017.3, XP_316734.4, XP_309021.4
OG0010335	NP_001247188.1	XP_312965.3, XP_562596.1
OG0010337	NP_729495.1	XP_001237781.1
OG0010339	NP_651141.2, NP_610338.1	XP_003437176.1, XP_309221.4, XP_003437177.1
OG0010346	NP_001285183.1	XP_003437017.1, XP_310579.5
OG0010347	NP_727976.1	XP_310717.5
OG0010348	NP_524902.2	XP_315386.4, XP_001688651.1, XP_001688650.1
OG0010352	NP_001286028.1	XP_319426.4
OG0010354	NP_609135.1	XP_316980.4
OG0010356	NP_573216.1, NP_608419.1, NP_649721.2, NP_611441.1, NP_649332.1	XP_313126.5
OG0010359	NP_724308.2	XP_310158.3
OG0010360	NP_652058.1	XP_317857.4
OG0010362	NP_608943.1, NP_001285630.1, NP_608945.1	XP_308206.3
OG0010364	NP_001097806.1	XP_313467.4
OG0010366	NP_001262531.1	XP_001687801.1, XP_001687812.1, XP_001687792.1, XP_001230613.1
OG0010370	NP_788431.1, NP_788432.1	XP_308881.1, XP_308883.1, XP_308879.1, XP_308882.1, XP_308880.1
OG0010371	NP_651532.1, NP_001356927.1, NP_001014600.1, NP_651531.1	XP_311285.2
OG0010490	NP_001097628.1	XP_316397.2
OG0010493	NP_610426.2	XP_314551.4
OG0010494	NP_525089.2	XP_309124.2
OG0010496	NP_730474.2	XP_313827.5
OG0010499	NP_647983.1	XP_316618.3
OG0010500	NP_731749.3	XP_317686.4
OG0010502	NP_732407.1	XP_321104.4
OG0010504	NP_647809.3	XP_316889.3
OG0010505	NP_001261152.1	XP_317847.1
OG0010507	NP_647874.1	XP_311662.4
OG0010508	NP_001259813.1	XP_001689231.1
OG0010512	NP_001246942.1	XP_313445.5
OG0010513	NP_733200.1	XP_001230756.1
OG0010515	NP_610794.1	XP_314099.3
OG0010517	NP_001303315.1	XP_317645.4
OG0010520	NP_722945.2	XP_553074.3
OG0010525	NP_650195.1	XP_313756.5
OG0010529	NP_729400.1	XP_556966.3
OG0010540	NP_609791.1	XP_001238091.2
OG0010542	NP_001246041.1	XP_309503.2
OG0010546	NP_001137868.1	XP_565358.3
OG0010555	NP_727502.1	XP_318099.4
OG0010563	NP_649630.1	XP_001688414.2
OG0010577	NP_001097260.1	XP_564488.2
OG0010579	NP_610140.4	XP_318478.5
OG0010587	NP_001259263.1	XP_309125.4
OG0010589	NP_001261392.1	XP_315572.4
OG0010591	NP_001260800.2	XP_320185.4
OG0010592	NP_001261185.1	XP_307730.3
OG0010593	NP_001286511.1	XP_320356.2
OG0010598	NP_001247296.1	XP_321350.5
OG0010599	NP_001356951.1	XP_320815.3
OG0010603	NP_649872.2	XP_001688404.2
OG0010608	NP_648306.1	XP_316530.5
OG0010615	NP_572395.2	XP_551661.4, XP_003435764.1
OG0010616	NP_650166.2, NP_650165.2, NP_650177.2, NP_650167.1	XP_312395.5
OG0010617	NP_001260329.1	XP_317946.4
OG0010618	NP_649795.1	XP_313110.5
OG0010619	NP_609902.3	XP_317683.4
OG0010620	NP_647945.1	XP_316195.3
OG0010621	NP_649798.3	XP_312933.3, XP_306602.1
OG0010623	NP_001188998.1	XP_559186.2
OG0010625	NP_476779.1	XP_316997.4
OG0010626	NP_001163435.1	XP_318059.3
OG0010627	NP_569849.1	XP_315191.3
OG0010628	NP_001246484.1	XP_309763.4, XP_308461.4, XP_318235.3
OG0010638	NP_650538.1	XP_310283.7
OG0010641	NP_651393.1, NP_001261934.1	XP_308718.4
OG0010642	NP_001261705.1	XP_316100.4
OG0010643	NP_001245617.1, NP_001097586.1	XP_001238104.1, XP_001238101.1
OG0010651	NP_788523.1	XP_307124.2, XP_315018.4
OG0010653	NP_001097276.1	XP_320699.3
OG0010657	NP_570070.1	XP_001231148.1
OG0010659	NP_609995.1, NP_609951.2, NP_001260472.1, NP_649983.2	XP_319758.4
OG0010663	NP_001137670.1	XP_001689254.1
OG0010664	NP_647915.1, NP_001261001.1, NP_573233.1	XP_001687867.2, XP_308211.5
OG0010665	NP_572994.1	XP_003435857.1, XP_001238514.1
OG0010673	NP_001263133.1	XP_001231076.3
OG0010675	NP_523928.1	XP_316525.4
OG0010679	NP_524118.1	XP_316554.4
OG0010680	NP_650879.1, NP_001262157.1	XP_316735.4, XP_001688958.1, XP_001688959.1
OG0010681	NP_523786.2	XP_556387.1
OG0010682	NP_001245817.1	XP_001689171.1, XP_319123.4
OG0010685	NP_995611.2	XP_319202.4
OG0010687	NP_477301.1	XP_317117.4
OG0010689	NP_001260336.1	XP_314848.4
OG0010690	NP_611117.2	XP_319065.4
OG0010695	NP_001259756.1, NP_651402.1	XP_307212.4
OG0010696	NP_608937.1	XP_320623.4
OG0010702	NP_001097690.1	XP_003436704.1, XP_003436703.1
OG0010716	NP_728920.1, NP_001261226.1, NP_728921.1, NP_001027105.2, NP_001246610.1	XP_307763.1
OG0010719	NP_001163720.1	XP_562029.1, XP_313564.4
OG0010721	NP_572451.1	XP_320647.3
OG0010904	NP_650518.1	XP_321079.5
OG0010905	NP_650886.1	XP_315450.4
OG0010911	NP_001261768.1	XP_308829.4
OG0010917	NP_001246910.1	XP_321117.4
OG0010924	NP_001097202.2	XP_308514.4
OG0010931	NP_524135.3	XP_317274.4
OG0010933	NP_610394.2	XP_317486.3
OG0010961	NP_001097262.1	XP_318504.4
OG0010969	NP_608564.3	XP_317630.3
OG0010975	NP_001261079.1	XP_318675.2
OG0011009	NP_650507.1	XP_307792.4
OG0011012	NP_001097672.1	XP_313249.4
OG0011021	NP_650938.2	XP_321747.5
OG0011022	NP_996038.1	XP_315630.2
OG0011023	NP_609739.2	XP_319134.4
OG0011028	NP_001285988.1	XP_319307.4
OG0011029	NP_001097700.2	XP_312383.2
OG0011033	NP_648131.1	XP_309789.3, XP_001230655.1
OG0011034	NP_001286458.1	XP_314146.4
OG0011036	NP_001097246.3	XP_320629.4
OG0011041	NP_001286153.2	XP_001688258.1, XP_001687880.1
OG0011044	NP_723977.1, NP_649502.1, NP_649503.1	XP_319736.2
OG0011046	NP_477319.1	XP_309400.4
OG0011048	NP_723315.3	XP_001688995.1
OG0011049	NP_647764.1	XP_001688934.1
OG0011053	NP_996026.1	XP_001688527.2, XP_001688528.2
OG0011055	NP_001096980.2	XP_563723.3
OG0011061	NP_651636.1	XP_560277.2
OG0011063	NP_001096858.1, NP_001162629.1, NP_001284740.1	XP_320757.4
OG0011065	NP_650493.2	XP_321561.5
OG0011067	NP_001036395.2	XP_001689168.1
OG0011068	NP_651140.1	XP_315196.5
OG0011072	NP_001188722.1	XP_318651.2
OG0011074	NP_570010.3	XP_309443.3
OG0011075	NP_001356938.1	XP_001688192.1
OG0011076	NP_609645.2	XP_319403.3
OG0011078	NP_611188.3, NP_611189.2	XP_309947.4
OG0011080	NP_001097920.1	XP_001688141.1, XP_001688140.1
OG0011081	NP_608871.1	XP_319133.4
OG0011085	NP_001137883.1	XP_321150.4
OG0011090	NP_001033961.2	XP_564541.1
OG0011093	NP_650773.1	XP_313702.2
OG0011094	NP_731472.1, NP_731474.1, NP_649998.2	XP_001237516.3
OG0011099	NP_001260858.1	XP_308158.4
OG0011103	NP_001285899.1	XP_001688054.1
OG0011106	NP_001036360.1	XP_321601.5
OG0011107	NP_001262573.1	XP_003437117.1
OG0011110	NP_476900.1	XP_321560.5
OG0011112	NP_572595.2	XP_003437065.1
OG0011115	NP_001034050.1	XP_003436475.1
OG0011116	NP_001285113.1	XP_001238282.1, XP_564347.2, XP_320251.3
OG0011117	NP_650740.1	XP_310777.5
OG0011118	NP_001246858.1	XP_316605.4, XP_003435737.1
OG0011122	NP_610550.1	XP_001688739.1, XP_556526.3
OG0011123	NP_001246846.1	XP_565221.2
OG0011124	NP_647665.2	XP_001688136.1, XP_308910.4
OG0011125	NP_001260322.1	XP_319204.3
OG0011126	NP_001097148.1	XP_319590.4
OG0011129	NP_477483.1	XP_001237917.2
OG0011130	NP_572894.1, NP_610654.1	XP_318999.3
OG0011132	NP_608880.2	XP_310005.4
OG0011133	NP_001260187.1	XP_318818.4
OG0011135	NP_609146.3	XP_316996.3
OG0011137	NP_610030.1	XP_317614.4
OG0011140	NP_001137829.1	XP_310164.4
OG0011142	NP_573044.1	XP_316797.3
OG0011143	NP_650421.3	XP_001688378.1
OG0011144	NP_649172.3	XP_320769.4
OG0011145	NP_001097599.1	XP_312886.5
OG0011146	NP_729901.1	XP_320231.4
OG0011147	NP_001284767.1	XP_001688366.2
OG0011148	NP_001104481.2	XP_001231099.2
OG0011149	NP_001286730.1	XP_001238497.3
OG0011151	NP_001286718.1, NP_001163252.2	XP_320810.2
OG0011152	NP_650031.1	XP_312006.5
OG0011153	NP_569907.1	XP_312177.3
OG0011157	NP_728041.3	XP_316818.5
OG0011158	NP_511156.2	XP_559367.4
OG0011163	NP_651765.1	XP_001238184.2
OG0011164	NP_001246212.1	XP_001238835.1
OG0011165	NP_573134.1	XP_001687773.2
OG0011167	NP_001163338.1	XP_001688152.1
OG0011170	NP_731505.1, NP_001287275.1	XP_003436111.1
OG0011171	NP_001369010.1	XP_003436253.1
OG0011172	NP_651711.1, NP_727322.1, NP_651712.1	XP_321029.1, XP_307998.1
OG0011398	NP_524552.1	XP_566030.2
OG0011408	NP_001286854.1	XP_001688612.1
OG0011457	NP_728878.1	XP_320860.4
OG0011472	NP_001097812.1	XP_003436361.1
OG0011518	NP_651186.1	XP_312948.4
OG0011563	NP_651888.1	XP_312314.4
OG0011565	NP_609489.1	XP_314521.4
OG0011568	NP_001285405.1	XP_001237263.2
OG0011573	NP_648957.1	XP_316685.4
OG0011574	NP_573084.1	XP_318585.4
OG0011576	NP_001284836.1	XP_309116.2
OG0011579	NP_001163737.1	XP_316652.4
OG0011580	NP_611045.1	XP_321056.5
OG0011582	NP_725535.1	XP_312457.4
OG0011587	NP_001287065.1	XP_315619.1, XP_315618.4
OG0011589	NP_729797.1	XP_314025.3
OG0011590	NP_650101.1	XP_312821.4
OG0011591	NP_612009.1	XP_308806.4
OG0011593	NP_001014611.1, NP_476664.2	XP_564636.1
OG0011600	NP_650999.1	XP_001689053.1
OG0011603	NP_001260473.1	XP_309981.3
OG0011605	NP_001263056.1	XP_562650.3, XP_313019.4
OG0011608	NP_001285713.1	XP_316991.4, XP_001688993.1
OG0011609	NP_524224.2	XP_551401.3
OG0011613	NP_649364.1	XP_001687786.1, XP_001689405.1
OG0011614	NP_611349.2	XP_310776.4
OG0011620	NP_001286347.1	XP_001238069.3
OG0011621	NP_001247225.2	XP_321120.4
OG0011625	NP_647987.2	XP_550868.4
OG0011628	NP_650096.1	XP_554380.4
OG0011631	NP_476767.2	XP_563293.4
OG0011635	NP_649694.1	XP_321103.4
OG0011637	NP_001261381.1	XP_321010.4, XP_001687798.1
OG0011638	NP_524835.1	XP_556492.1
OG0011639	NP_001285960.1	XP_307249.3, XP_319043.4
OG0011640	NP_001286655.1	XP_001688632.1
OG0011641	NP_001259150.1	XP_309239.3
OG0011642	NP_573323.1	XP_316866.4
OG0011649	NP_523777.1	XP_313105.2
OG0011650	NP_001262305.1	XP_313004.4
OG0011651	NP_001260191.1, NP_001188709.1	XP_317247.4
OG0011653	NP_649548.1	XP_311587.4
OG0011654	NP_001189024.1	XP_001688102.1
OG0011656	NP_001287387.1	XP_003436922.1
OG0011659	NP_001247231.1	XP_313121.5
OG0011660	NP_609096.2	XP_001689092.1, XP_318063.2
OG0011661	NP_001189297.1	XP_312294.4, XP_312295.4
OG0011662	NP_573173.2	XP_309511.4
OG0011663	NP_573016.1	XP_001688717.1, XP_001688718.1
OG0011664	NP_610769.1	XP_318993.4
OG0011666	NP_651312.2	XP_562088.4
OG0011669	NP_001189215.1	XP_003436382.1, XP_562832.2
OG0011673	NP_651219.1	XP_312062.2
OG0011681	NP_001246779.1	XP_001688692.1
OG0011684	NP_648151.2	XP_315732.3
OG0011686	NP_611864.1	XP_308183.4
OG0011687	NP_651440.1	XP_308380.5
OG0011689	NP_647685.1, NP_610893.1	XP_309544.3
OG0011690	NP_524899.1, NP_524539.1	XP_309546.3
OG0011698	NP_001096957.1	XP_311324.5
OG0011700	NP_611786.1	XP_001688701.1
OG0011701	NP_001260913.1	XP_309564.4
OG0011710	NP_573121.1	XP_315775.3, XP_001237709.2
OG0011713	NP_572433.1	XP_317782.3
OG0011714	NP_001137835.2	XP_555705.3
OG0011715	NP_001162916.1	XP_553471.3
OG0011719	NP_609612.2	XP_555686.2
OG0011720	NP_609212.2, NP_001260408.1	XP_001237914.1
OG0011721	NP_001163014.1	XP_001689035.1
OG0011723	NP_573327.2	XP_310898.5
OG0011725	NP_726720.3	XP_003436310.1, XP_311979.5
OG0011727	NP_001285603.1	XP_320792.4
OG0011732	NP_001096859.1, NP_569883.1	XP_310970.4
OG0011733	NP_001163434.1	XP_309351.4
OG0011734	NP_649220.1	XP_307770.5
OG0011735	NP_611951.1	XP_320227.3
OG0011738	NP_001137760.1	XP_311578.4
OG0011739	NP_609130.1	XP_001688317.1
OG0011742	NP_477291.1	XP_552123.3
OG0011746	NP_524012.1	XP_001237579.1, XP_314567.3
OG0011748	NP_569843.2	XP_309961.3
OG0011749	NP_570062.1	XP_311697.4
OG0011751	NP_649720.2	XP_321245.5, XP_321244.4
OG0011753	NP_001014646.1	XP_308113.5, XP_003436648.1
OG0011754	NP_651783.1	XP_312743.1
OG0011755	NP_611765.2	XP_321138.5
OG0011758	NP_001259531.1	XP_312778.3
OG0011759	NP_001259778.1	XP_310878.5, XP_003436948.1
OG0011760	NP_001097801.1	XP_003436833.1, XP_313815.4
OG0011761	YP_009047269.1	NP_008072.1
OG0011776	NP_995955.1	XP_003435732.1
OG0012422	NP_611584.1	XP_316316.4
OG0012424	NP_609068.2	XP_319095.3
OG0012445	NP_001334704.1	XP_312640.4
OG0012449	NP_001368978.1	XP_309371.4
OG0012452	NP_728509.1	XP_320866.2
OG0012453	NP_648108.1	XP_001688113.1
OG0012460	NP_001138073.1	XP_001688602.1
OG0012464	NP_001284870.1	XP_312443.5
OG0012476	NP_648541.1	XP_321543.1
OG0012487	NP_723234.2	XP_314823.1
OG0012491	NP_001286685.1	XP_311465.3
OG0012496	NP_001287139.1	XP_001688895.1
OG0012497	NP_729822.1	XP_001689226.1
OG0012498	NP_609958.1	XP_001689036.1
OG0012499	NP_649221.1	XP_309624.3
OG0012500	NP_610718.1	XP_311752.4
OG0012505	NP_573248.2	XP_001237325.3
OG0012507	NP_001027210.1	XP_001688386.2
OG0012509	NP_001285014.1	XP_310785.5
OG0012511	NP_731853.2	XP_320059.4
OG0012512	NP_001163608.1	XP_560286.3
OG0012513	NP_572312.1	XP_001237893.2
OG0012517	NP_651279.1	XP_003436575.1
OG0012522	NP_001097057.1	XP_319432.2
OG0012525	NP_610855.1	XP_319963.1
OG0012527	NP_651104.1	XP_003435747.1
OG0012528	NP_001163729.1	XP_003436674.1
OG0012537	NP_001097644.1	XP_565332.2
OG0012541	NP_525057.2	XP_309226.3
OG0012547	NP_001287340.1	XP_312343.4
OG0012561	NP_649125.1	XP_001688046.1
