Orthogroup	Drosophila_melanogaster	Acyrthosiphon_pisum
OG0006251	NP_723730.2	XP_001949456.1
OG0006252	NP_001245944.1	XP_001949483.1
OG0006253	NP_648947.1, NP_647858.2	XP_001949524.2
OG0006254	NP_001286950.1	XP_001949533.1, XP_029346613.1
OG0006255	NP_649130.2	XP_016660229.1, XP_001949552.1
OG0006256	NP_001287243.1	XP_001949607.2
OG0006257	NP_649560.1	XP_001949629.1
OG0006258	NP_001014577.1	XP_001949685.1
OG0006259	NP_476833.1	XP_001949748.1, XP_001949723.3
OG0006260	NP_524330.2	XP_001949727.1
OG0006261	NP_648837.2	XP_001949755.1
OG0006262	NP_001287107.1	XP_001949810.1
OG0006263	NP_001246449.1	XP_001949840.1
OG0006264	NP_001303458.1	XP_001949841.2
OG0006265	NP_001262396.1	XP_001949885.1
OG0006266	NP_726016.1	XP_001949958.1
OG0006267	NP_611223.4	XP_001950033.1, XP_029344349.1
OG0006268	NP_647979.1	XP_001950058.1
OG0006269	NP_649826.3	XP_001950092.2
OG0006270	NP_651665.2	XP_001950093.1
OG0006271	NP_001285268.1	XP_001950124.1
OG0006273	NP_732199.2	XP_001950148.1
OG0006274	NP_001286160.1	XP_001950169.1
OG0006275	NP_728606.1, NP_726727.1	XP_001950193.1
OG0006276	NP_524040.2	XP_001950272.2
OG0006277	NP_651757.1	XP_001950344.1
OG0006278	NP_477226.2	XP_001950345.1
OG0006279	NP_001285719.1	XP_016657723.1, XP_001950381.1
OG0006280	NP_608318.5	XP_001950483.2
OG0006282	NP_649414.1	XP_001950604.2
OG0006283	NP_524100.1	XP_001950632.1
OG0006284	NP_572441.1	XP_001950636.1
OG0006285	NP_001163022.1, NP_001260629.1	XP_001950639.2
OG0006286	NP_001262267.1	XP_008188226.1, XP_001950666.2
OG0006287	NP_523969.1	XP_016658909.1, XP_001950708.1
OG0006288	NP_572901.1	XP_001950738.2
OG0006289	NP_650822.1	XP_001950750.1, XP_008182503.1
OG0006290	NP_525063.1	XP_001950783.1, XP_001950840.1, XP_016657239.1
OG0006291	NP_648556.3	XP_001950796.1
OG0006292	NP_001259502.1	XP_001950808.1
OG0006293	NP_001262699.1	XP_001950809.2
OG0006294	NP_649499.1	XP_001950826.2
OG0006295	NP_608738.1	XP_001950893.1
OG0006296	NP_609375.1	XP_001950979.1
OG0006297	NP_608779.1	XP_001950995.1
OG0006298	NP_001285902.1	XP_001951023.1
OG0006299	NP_001247105.1	XP_001951027.2
OG0006300	NP_572930.3	XP_001951041.1
OG0006301	NP_611332.1	XP_001951052.2
OG0006302	NP_572215.1	XP_001951109.1
OG0006303	NP_001262065.1	XP_001951140.2
OG0006304	NP_651005.1	XP_029346145.1, XP_001951193.1
OG0006305	NP_523357.2	XP_001951196.2
OG0006306	NP_610167.3	XP_001951228.1, XP_029347040.1
OG0006307	NP_001261793.1	XP_001951240.1
OG0006308	NP_477318.1	XP_001951256.2
OG0006309	NP_001286949.1	XP_001951269.1, XP_003243126.2
OG0006310	NP_001260349.1	XP_001951275.2
OG0006311	NP_001261955.1	XP_001951283.1
OG0006312	NP_001246038.1	XP_016661943.1, XP_001951404.1
OG0006313	NP_572308.3, NP_001287039.1	XP_001951431.1
OG0006314	NP_001286676.1	XP_001951508.2
OG0006315	NP_001097366.1	XP_001951525.1, XP_029341147.1
OG0006316	NP_001285018.1, NP_611485.1	XP_001951564.1
OG0006317	NP_611265.1	XP_001951589.1
OG0006318	NP_001262587.1	XP_001951599.1
OG0006319	NP_001261559.1	XP_001951746.1
OG0006320	NP_001303467.1	XP_001951847.1
OG0006322	NP_648756.1	XP_001951872.1
OG0006323	NP_001303317.1	XP_001951873.2
OG0006324	NP_525123.2	XP_001951881.2, XP_029341267.1
OG0006325	NP_608615.1	XP_001951913.1
OG0006326	NP_001356954.1	XP_001952046.2
OG0006327	NP_611270.1	XP_001952114.1
OG0006328	NP_724578.1	XP_001952178.1
OG0006329	NP_524303.2, NP_477371.1	XP_001952191.1
OG0006331	NP_648257.1	XP_001952207.3
OG0006332	NP_608996.1	XP_001952310.1
OG0006333	NP_477332.1	XP_001952313.2
OG0006334	NP_523663.1	XP_001952329.1
OG0006335	NP_001263028.1	XP_001952339.1
OG0006337	NP_001163572.1, NP_648007.1	XP_001952443.1
OG0006340	NP_001262553.1	XP_001952603.2
OG0006343	NP_610953.1	XP_001952649.2
OG0006344	NP_001247302.1	XP_001952671.2
OG0006345	NP_651390.2	XP_001952750.2, XP_003247754.1
OG0006346	NP_650662.1	XP_001952785.1, XP_008187347.1
OG0006347	NP_612080.1	XP_001952801.1
OG0006348	NP_647884.1	XP_001952823.2
OG0006349	NP_001259426.1	XP_001952837.2
OG0006350	NP_651099.1	XP_001952840.2
OG0006351	NP_651220.3	XP_001952856.2
OG0006352	NP_648347.2	XP_003240026.1
OG0006353	NP_001097319.1	XP_003240136.1
OG0006355	NP_001262542.1	XP_008186816.1, XP_003240695.1
OG0006356	NP_651922.1	XP_003240876.1
OG0006357	NP_001259191.1	XP_008179083.1, XP_003240911.3
OG0006358	NP_523374.2	XP_008183288.1, XP_003240955.1
OG0006359	NP_001287135.1, NP_572757.2	XP_003241149.1
OG0006360	NP_611881.1	XP_003241191.1, XP_029347708.1
OG0006361	NP_609441.1	XP_003241237.1
OG0006362	NP_610055.1	XP_003241317.1
OG0006363	NP_648043.1, NP_648045.2	XP_003241486.1
OG0006364	NP_001246952.1	XP_003241670.1
OG0006365	NP_001247027.1	XP_003241759.1
OG0006366	NP_001163243.1	XP_003241877.1, XP_029342416.1
OG0006367	NP_608426.1	XP_003241888.1
OG0006368	NP_647932.1	XP_003241894.1
OG0006369	NP_001036574.1	XP_003242010.1
OG0006370	NP_611051.2	XP_003242244.1
OG0006371	NP_001260450.1	XP_003242252.1, XP_003242253.1
OG0006372	NP_001246894.1	XP_003242379.1
OG0006373	NP_001260269.1	XP_003242448.1
OG0006374	NP_648111.1	XP_003242697.1
OG0006375	NP_610929.2	XP_003242764.1
OG0006377	NP_001261387.1	XP_003243116.1
OG0006378	NP_524124.1	XP_003243368.1
OG0006379	NP_001097077.1	XP_003243625.1
OG0006380	NP_733372.1	XP_003243641.2
OG0006381	NP_001303418.1, NP_001137750.1	XP_003243749.1
OG0006382	NP_001261668.1	XP_003243802.1
OG0006383	NP_723346.2	XP_003244015.1
OG0006384	NP_572861.1	XP_003244062.1
OG0006385	NP_523814.1	XP_003244090.1
OG0006386	NP_611601.2	XP_003244104.2
OG0006387	NP_733205.3	XP_003244136.1
OG0006388	NP_611095.1	XP_003244213.1
OG0006389	NP_536736.2	XP_003244454.1
OG0006390	NP_001285318.1	XP_003244558.1
OG0006391	NP_996333.4	XP_003244597.1
OG0006392	NP_001260321.1	XP_003244666.1
OG0006393	NP_648421.1	XP_003244712.1
OG0006394	NP_611637.1	XP_003244745.1
OG0006395	NP_650562.1	XP_003244825.1
OG0006396	NP_001014557.3	XP_003244927.1
OG0006397	NP_001261867.1	XP_008183846.1, XP_003245057.1
OG0006398	NP_648445.1	XP_003245088.1
OG0006399	NP_572350.2	XP_003245128.1
OG0006400	NP_001097320.1	XP_003245193.1, XP_029342087.1
OG0006401	NP_001163598.1	XP_003245335.1
OG0006402	NP_650781.2	XP_016660961.1, XP_003245407.1, XP_029342591.1
OG0006403	NP_001097237.1	XP_003245438.1
OG0006404	NP_001303320.1	XP_003245526.1, XP_029344215.1
OG0006405	NP_612047.1	XP_003245615.1, XP_016661270.1
OG0006406	NP_652499.2	XP_003245669.1
OG0006407	NP_001014591.1, NP_649111.1	XP_003245819.1
OG0006408	NP_001260842.1	XP_003245833.1, XP_003245832.1
OG0006409	NP_001262665.1	XP_003245897.1
OG0006410	NP_001260372.1	XP_003246161.1
OG0006411	NP_001286801.1	XP_003246175.1
OG0006412	NP_001259406.1	XP_008185670.1, XP_003246270.1
OG0006413	NP_608646.3	XP_003246335.1
OG0006414	NP_001286371.1	XP_003246346.2
OG0006415	NP_649200.2	XP_003246390.1
OG0006416	NP_609105.1	XP_003246449.1
OG0006417	NP_650573.1	XP_003246632.1
OG0006418	NP_001137711.1	XP_003246810.2, XP_029348632.1
OG0006419	NP_650701.1	XP_003247173.1
OG0006420	NP_001303455.1	XP_003247184.1
OG0006421	NP_609552.1	XP_003247201.1
OG0006422	NP_611963.5	XP_003247301.1, XP_016661461.1
OG0006423	NP_001286661.1	XP_003247452.1
OG0006425	NP_511118.2	XP_003247702.1
OG0006426	NP_523783.1	XP_003247938.1
OG0006427	NP_523662.1	XP_003247943.1
OG0006428	NP_001245616.1	XP_003247997.1
OG0006429	NP_524521.1	XP_003248166.1
OG0006430	NP_001262867.1	XP_003248237.1
OG0006431	NP_572872.1	XP_008178148.1
OG0006432	NP_476821.1	XP_008178177.1
OG0006433	NP_651194.1	XP_008178640.1
OG0006434	NP_996032.1	XP_008178683.1
OG0006435	NP_523932.2	XP_008178686.1
OG0006437	NP_612075.1	XP_008178831.1, XP_008178830.1
OG0006439	NP_650742.2	XP_008178919.1
OG0006440	NP_732771.2	XP_008178920.1, XP_016656597.1
OG0006441	NP_001163682.1	XP_008178985.1
OG0006442	NP_523829.2	XP_008178991.1
OG0006443	NP_650656.1	XP_029342213.1, XP_008178993.1
OG0006444	NP_572656.1	XP_008179097.1
OG0006445	NP_524106.3	XP_008179181.1, XP_008179182.1
OG0006446	NP_731221.2	XP_008179298.3
OG0006447	NP_524654.2	XP_008179372.1
OG0006448	NP_001284744.1	XP_008179416.1
OG0006449	NP_001263041.1	XP_008179451.3
OG0006450	NP_722679.1	XP_008179524.1
OG0006451	NP_001303431.1	XP_008179625.2
OG0006452	NP_608868.1	XP_008179694.1, XP_008179693.1
OG0006453	NP_001036635.1	XP_008179877.1, XP_008179876.1
OG0006454	NP_609947.1	XP_008180045.1
OG0006455	NP_001261249.1	XP_008180062.1
OG0006456	NP_001286247.1	XP_008180168.1
OG0006457	NP_652608.1	XP_008180170.1
OG0006458	NP_572712.1	XP_008180181.1
OG0006459	NP_001368976.1	XP_008180343.1
OG0006460	NP_476661.1	XP_008180364.1
OG0006463	NP_648712.1	XP_008180895.1
OG0006464	NP_731085.2	XP_008180955.1
OG0006465	NP_001189248.1	XP_008181054.1
OG0006466	NP_523430.1	XP_008181294.1
OG0006467	NP_727512.3	XP_016658698.1, XP_008181343.2
OG0006469	NP_788381.1	XP_008181449.2
OG0006470	NP_001015505.5	XP_008181522.3, XP_029348707.1
OG0006471	NP_724130.4	XP_008181728.1
OG0006472	NP_524177.1	XP_008181895.1
OG0006473	NP_610765.1	XP_008181943.2
OG0006474	NP_651669.1	XP_008181960.1
OG0006475	NP_001260616.1	XP_008182114.1
OG0006476	NP_610666.1	XP_008182139.1
OG0006477	NP_001260457.1, NP_573049.2	XP_008182234.1
OG0006478	NP_610897.1, NP_001163564.1	XP_008182373.1
OG0006480	NP_611573.1	XP_008182487.1, XP_008182488.1
OG0006482	NP_610192.1	XP_008182517.1
OG0006483	NP_001286994.1	XP_008182534.1
OG0006484	NP_001162825.1	XP_008182546.1
OG0006485	NP_001246454.1	XP_008182577.1
OG0006486	NP_001259592.1	XP_008182670.1
OG0006487	NP_609081.1	XP_008182684.1
OG0006488	NP_524433.1	XP_008182940.2
OG0006489	NP_650854.1	XP_008183074.1
OG0006490	NP_001260049.1	XP_008183092.2
OG0006491	NP_001262064.1	XP_008183222.1
OG0006492	NP_477132.1	XP_029342110.1, XP_008183308.2
OG0006493	NP_001287323.1	XP_008183419.1
OG0006494	NP_523415.1	XP_008183565.1, XP_008183564.1
OG0006495	NP_652039.2	XP_016660550.1, XP_008183683.1, XP_008183582.1
OG0006496	NP_648451.1	XP_008183779.1
OG0006497	NP_001286123.1	XP_008183784.1
OG0006498	NP_609547.2	XP_008183797.1
OG0006499	NP_001260984.1	XP_008183802.2, XP_008185219.1
OG0006500	NP_995745.1	XP_008183931.1
OG0006501	NP_001260732.1	XP_008183935.1
OG0006502	NP_001262121.1	XP_008183951.1
OG0006503	NP_001259149.1	XP_008183996.1
OG0006504	NP_001033801.3	XP_008184243.1
OG0006505	NP_724254.1	XP_008184579.1
OG0006506	NP_001286906.1	XP_008184597.1
OG0006507	NP_001261432.1	XP_008184788.1
OG0006508	NP_001261229.1	XP_008184807.1
OG0006509	NP_651753.2	XP_008185014.2
OG0006510	NP_001246855.1	XP_029348512.1, XP_008185167.1
OG0006512	NP_001287497.1	XP_008185342.1
OG0006513	NP_001189278.1	XP_008185345.1
OG0006514	NP_001261924.1	XP_008185472.1
OG0006515	NP_728163.2	XP_008185775.1
OG0006516	NP_611466.2	XP_008185811.1
OG0006517	NP_650708.1	XP_008185932.1
OG0006518	NP_001097501.1	XP_008186152.1
OG0006519	NP_001284996.1	XP_008186190.1
OG0006520	NP_569844.2	XP_008186244.1
OG0006521	NP_609503.2	XP_008186296.1
OG0006522	NP_650208.1	XP_008186299.1, XP_016662586.1
OG0006523	NP_001261780.1	XP_029343354.1, XP_008186396.1
OG0006524	NP_610456.4	XP_008186510.1
OG0006525	NP_651048.1	XP_008186525.1
OG0006526	NP_001260222.1	XP_008186676.1
OG0006527	NP_001096877.1	XP_008186679.1
OG0006528	NP_001097814.1	XP_008186714.1
OG0006529	NP_001027175.1	XP_008186778.1
OG0006530	NP_573183.2	XP_008186907.1
OG0006532	NP_001286828.1	XP_008187026.1, XP_016663147.1
OG0006533	NP_652341.1	XP_008187106.1
OG0006534	NP_649565.1	XP_008187122.1
OG0006535	NP_001246384.1	XP_008187131.1
OG0006536	NP_573330.3	XP_008187179.1
OG0006537	NP_001097361.1	XP_008187316.1
OG0006538	NP_001260672.1	XP_008187462.1
OG0006539	NP_648879.1	XP_008187525.1
OG0006540	NP_001245851.1	XP_008187602.1
OG0006541	NP_524382.1	XP_008187606.2
OG0006542	NP_001260462.1, NP_610500.2	XP_008187714.2
OG0006543	NP_651400.1	XP_008187748.1
OG0006544	NP_001245588.1	XP_008187882.1
OG0006545	NP_001285789.1	XP_008187926.1
OG0006546	NP_524871.1	XP_008188066.2, XP_008188067.2
OG0006547	NP_652007.1	XP_016663920.1, XP_008188068.1
OG0006548	NP_511119.2	XP_008188128.1
OG0006549	NP_732721.1	XP_008188145.1, XP_008188146.1
OG0006551	NP_001163782.1	XP_008188294.1
OG0006552	NP_609401.2	XP_008188299.1
OG0006553	NP_001097723.1	XP_008188561.2
OG0006554	NP_648102.2	XP_008188736.1, XP_016658051.1
OG0006555	NP_001286941.1	XP_008188744.1
OG0006556	NP_001246837.1	XP_008189342.1, XP_008189345.1
OG0006558	NP_648782.2	XP_008190020.1
OG0006559	NP_001260606.1	XP_008190197.1
OG0006560	NP_611246.1	XP_029343318.1, XP_016655755.1
OG0006561	NP_523966.2	XP_016655765.1
OG0006562	NP_001189228.1	XP_016655999.1
OG0006563	NP_651886.1	XP_016656069.1, XP_016656067.1, XP_016656068.1
OG0006565	NP_001262415.1	XP_016656665.1
OG0006566	NP_001368934.1	XP_016656818.1
OG0006568	NP_573334.1	XP_016657343.1
OG0006570	NP_610467.1	XP_016658528.1
OG0006571	NP_611965.2	XP_016658542.1
OG0006573	NP_524202.1	XP_016658857.1
OG0006574	NP_001260559.1	XP_016658943.1
OG0006575	NP_647645.1, NP_728477.1	XP_016659241.1
OG0006576	NP_572311.1	XP_016659350.1
OG0006577	NP_725221.1	XP_016659351.1, XP_029346211.1
OG0006579	NP_610995.1	XP_016659419.2
OG0006580	NP_648182.1	XP_016659466.1
OG0006581	NP_001284841.1	XP_016659678.1
OG0006582	NP_651320.1	XP_016660278.1
OG0006583	NP_001259968.1	XP_016660283.2
OG0006584	NP_611708.2	XP_016660296.1
OG0006586	NP_573166.1	XP_016660492.1
OG0006587	NP_649025.1	XP_016660931.1
OG0006588	NP_524861.2	XP_016661040.1
OG0006589	NP_648662.1	XP_016661108.2
OG0006590	NP_001260230.1	XP_029341701.1, XP_016661118.1
OG0006591	NP_651326.1	XP_016661440.1
OG0006592	NP_001260421.1	XP_016661734.1
OG0006593	NP_001261850.1	XP_016661801.1
OG0006594	NP_788400.1	XP_029345567.1, XP_016661994.1
OG0006595	NP_524046.2, NP_524045.2	XP_016662490.1
OG0006597	NP_722974.1	XP_016662635.1
OG0006598	NP_001284859.1	XP_016662766.1
OG0006599	NP_573025.2	XP_016662811.1
OG0006600	NP_001027571.3	XP_016662821.1
OG0006601	NP_001245448.1	XP_016663050.1
OG0006602	NP_726062.2	XP_016663388.1
OG0006603	NP_001285466.1	XP_016663490.1
OG0006604	NP_728614.1	XP_016663568.1
OG0006605	NP_728903.1, NP_647831.1	XP_016663620.1
OG0006606	NP_477004.5	XP_016663809.1
OG0006607	NP_477023.1	XP_016663812.1
OG0006608	NP_001259183.2	XP_016663861.1
OG0006609	NP_001247045.1	XP_016663864.1
OG0006610	NP_001137709.1	XP_016663928.1
OG0006611	NP_650795.2	XP_016663975.1
OG0006612	NP_610042.1	XP_016664430.1
OG0006614	NP_001263024.1	XP_029340929.1
OG0006615	NP_608822.1	XP_029340964.1
OG0006616	NP_001261396.1	XP_029341407.1
OG0006617	NP_610963.1	XP_029342012.1
OG0006618	NP_001261779.1	XP_029342868.1, XP_029342075.1
OG0006619	NP_651353.1	XP_029342082.1
OG0006620	NP_001260170.1	XP_029342174.1
OG0006621	NP_733258.4	XP_029342207.1
OG0006623	NP_650894.1	XP_029342571.1
OG0006624	NP_725875.3	XP_029342782.1
OG0006625	NP_001303445.1	XP_029342955.1
OG0006626	NP_001259401.1	XP_029343123.1
OG0006627	NP_001262497.1	XP_029343299.1
OG0006628	NP_001027085.1	XP_029343420.1
OG0006629	NP_612086.1	XP_029343530.1
OG0006630	NP_995605.1	XP_029343744.1
OG0006631	NP_723849.1	XP_029343753.1
OG0006632	NP_611544.1	XP_029343804.1
OG0006633	NP_648447.2	XP_029344052.1
OG0006634	NP_647753.1	XP_029344056.1
OG0006635	NP_723746.1	XP_029344217.1
OG0006638	NP_001259129.1	XP_029344379.1
OG0006639	NP_001303569.1	XP_029344508.1
OG0006640	NP_647681.2	XP_029344533.1
OG0006641	NP_523860.2	XP_029344632.1
OG0006642	NP_001246701.1	XP_029344647.1
OG0006643	NP_524593.1	XP_029344657.1
OG0006644	NP_001246636.1	XP_029344759.1
OG0006645	NP_001036712.1	XP_029344827.1
OG0006646	NP_648976.2	XP_029344878.1
OG0006647	NP_001262661.1	XP_029344879.1
OG0006648	NP_524830.2	XP_029345410.1
OG0006649	NP_001097795.1	XP_029345468.1
OG0006650	NP_651043.2	XP_029345497.1
OG0006651	NP_001246417.1	XP_029345628.1
OG0006652	NP_511114.2	XP_029345830.1
OG0006653	NP_001260807.1	XP_029345883.1
OG0006654	NP_732637.1	XP_029345919.1
OG0006655	NP_733334.1	XP_029346008.1
OG0006656	NP_476751.1	XP_029346459.1
OG0006657	NP_001261752.1	XP_029346493.1
OG0006658	NP_610341.2	XP_029346772.1
OG0006659	NP_523651.4	XP_029346780.1
OG0006661	NP_652072.1	XP_029346975.1
OG0006662	NP_001036369.3	XP_029347060.1
OG0006663	NP_524322.1	XP_029347080.1
OG0006664	NP_001284962.1	XP_029347086.1
OG0006665	NP_573020.2	XP_029347314.1
OG0006666	NP_001261244.1	XP_029347420.1
OG0006667	NP_001260066.1	XP_029347494.1
OG0006668	NP_572884.1	XP_029347624.1
OG0006669	NP_001261806.1	XP_029348695.1
OG0006670	NP_001261884.1	XP_029348704.1
OG0006671	NP_511168.3	XP_029348716.1
OG0006798	NP_001246276.1	NP_001119640.2
OG0006799	NP_609142.1, NP_001036353.1	NP_001119667.1
OG0006800	NP_001188691.1	NP_001119668.1
OG0006801	NP_652014.1	NP_001119673.1
OG0006802	NP_649645.1	NP_001153822.1, NP_001280470.1
OG0006803	NP_001014599.2	NP_001153823.1
OG0006804	NP_524328.1	NP_001153869.1
OG0006805	NP_511058.1	NP_001155373.1
OG0006806	NP_728489.2	NP_001155381.1
OG0006807	NP_523813.1	NP_001155385.1
OG0006808	NP_723327.1	NP_001155388.1
OG0006809	NP_649089.2	NP_001155398.1
OG0006810	NP_649202.1	NP_001155407.1
OG0006811	NP_001260339.1	NP_001155408.1
OG0006812	NP_524180.1	NP_001155416.1
OG0006813	NP_649243.1	NP_001155428.1
OG0006814	NP_650961.2	NP_001155429.1
OG0006815	NP_001036720.1	NP_001155494.1
OG0006816	NP_610024.1	NP_001155510.1
OG0006817	NP_001285512.1	NP_001155535.1, XP_008183560.1
OG0006818	NP_523923.1	NP_001155552.1
OG0006819	NP_524284.1	NP_001155559.1
OG0006820	NP_001260563.1	NP_001155573.1
OG0006821	NP_648880.1	NP_001155590.1
OG0006822	NP_725343.1	NP_001155615.1
OG0006823	NP_001246059.1	NP_001155641.1
OG0006824	NP_001287182.1	NP_001155650.1
OG0006825	NP_001097372.1	NP_001155675.1
OG0006826	NP_788764.1	NP_001155676.1
OG0006827	NP_609086.1	NP_001155688.1
OG0006828	NP_649641.1	NP_001155697.1
OG0006829	NP_001287013.1	NP_001155723.1
OG0006830	NP_648351.1	NP_001155730.1
OG0006831	NP_524104.2	NP_001155738.1
OG0006832	NP_523817.1	NP_001155784.1
OG0006833	NP_001260735.1	NP_001155792.1
OG0006834	NP_648500.1	NP_001155799.1
OG0006835	NP_725106.1	NP_001155808.1
OG0006836	NP_609789.1	NP_001155831.1
OG0006838	NP_001285012.1	NP_001155929.1
OG0006839	NP_001033848.1, NP_608634.1	XP_016663016.1, NP_001156059.1
OG0006840	NP_001287192.1	NP_001156069.1
OG0006841	NP_001163644.1	NP_001156073.1
OG0006842	NP_001285334.1	NP_001156077.1
OG0006843	NP_001286407.1	NP_001156088.1, XP_008186450.1
OG0006844	NP_477419.1	NP_001156090.1
OG0006845	NP_647981.1	NP_001156114.1
OG0006846	NP_001027074.1	NP_001156116.1
OG0006847	NP_524115.1	NP_001156136.1
OG0006848	NP_572354.1	NP_001156138.1
OG0006850	NP_650067.1	NP_001156165.1
OG0006851	NP_001286784.1	NP_001156184.1
OG0006852	NP_651660.1	NP_001156188.1
OG0006854	NP_524586.1	NP_001156203.1
OG0006855	NP_608895.1	NP_001156210.1
OG0006856	NP_609949.1	NP_001156224.2
OG0006857	NP_788610.1	NP_001156252.1
OG0006858	NP_523785.2	NP_001156254.1
OG0006859	NP_651972.1	NP_001156285.1
OG0006860	NP_649184.1	NP_001156315.1
OG0006861	NP_611065.1	NP_001156653.1
OG0006862	NP_572390.1	NP_001156679.1
OG0006863	NP_001188867.1	NP_001156699.1
OG0006864	NP_611695.1	NP_001156707.1
OG0006865	NP_477080.1	NP_001161896.1
OG0006867	NP_651829.1	NP_001165735.1
OG0006868	NP_609339.1	NP_001165857.1
OG0006869	NP_650470.1	NP_001191868.1
OG0006870	NP_651118.1	NP_001191870.1
OG0006871	NP_722456.1	NP_001191894.1
OG0006872	NP_001260069.1	NP_001191987.1
OG0006874	NP_001247368.1	NP_001192092.1
OG0006875	NP_648027.3	NP_001232934.1
OG0006876	NP_995816.1	NP_001232941.1
OG0006877	NP_001285699.1	NP_001232942.1, XP_008180433.1
OG0006878	NP_001285170.1	NP_001232963.1
OG0006879	NP_001246480.1	NP_001232969.1
OG0006880	NP_650954.1	NP_001232985.1
OG0006881	NP_001138075.1	NP_001232988.1, XP_008178713.1
OG0006882	NP_609926.1	NP_001233003.1
OG0006884	NP_001286868.1	NP_001233016.1
OG0006885	NP_001260836.2	NP_001233018.1
OG0006886	NP_611840.1	NP_001233034.1
OG0006887	NP_610547.1	NP_001233041.1
OG0006888	NP_524910.1	NP_001233048.1
OG0006889	NP_001285658.1, NP_728367.3	NP_001233052.1
OG0006890	NP_609936.1	NP_001233060.1
OG0006891	NP_524032.2	NP_001233085.1
OG0006892	NP_523893.1	NP_001280291.1
OG0006893	NP_001189308.1	NP_001280299.1
OG0006894	NP_611686.2	NP_001280310.1
OG0006895	NP_536733.1	NP_001280326.1
OG0006896	NP_001259877.1	NP_001280328.1
OG0006897	NP_001262986.1	NP_001280362.1
OG0006898	NP_610737.1	NP_001280364.1
OG0006899	NP_651331.1	NP_001280384.1
OG0006900	NP_001259892.1	NP_001280398.1
OG0006901	NP_001285438.1	XP_008182039.1, NP_001280421.1
OG0006902	NP_524940.1	NP_001280455.1
OG0006903	NP_572170.1	NP_001280466.1
OG0006905	NP_001189105.1	NP_001280480.1
OG0006906	NP_648409.1	NP_001280483.1
OG0006907	NP_001350856.1	NP_001280640.1
OG0006908	NP_651529.2	NP_001313564.1
OG0006909	NP_650865.1	NP_001313578.1
OG0006910	NP_001097963.1	XP_001942527.2
OG0006911	NP_610702.1	XP_001942545.1
OG0006912	NP_723735.2	XP_001942566.2
OG0006913	NP_001262769.1	XP_016663532.1, XP_001942698.3
OG0006914	NP_610670.2	XP_001942717.1
OG0006915	NP_730192.2	XP_001942795.1
OG0006916	NP_609981.1	XP_003247172.1, XP_001942811.1
OG0006917	NP_573099.1	XP_001942837.1
OG0006918	NP_476886.1	XP_001942897.1
OG0006919	NP_001033932.2	XP_001942911.2
OG0006920	NP_477145.1	XP_001942954.2
OG0006921	NP_573128.2	XP_001942963.2
OG0006922	NP_648439.1	XP_001942992.1
OG0006923	NP_001368991.1	XP_001943057.1
OG0006924	NP_611871.2	XP_001943061.1
OG0006925	NP_524450.2	XP_001943068.1
OG0006927	NP_524776.1	XP_001943100.1
OG0006928	NP_001368954.1	XP_001943169.2
OG0006929	NP_001262456.1	XP_001943196.1
OG0006930	NP_651857.2	XP_001943197.1
