Orthogroup	Aedes_aegypti	Bombyx_mori
OG0006644	XP_021698027.1	XP_021207605.1
OG0006645	XP_021700538.1	XP_037877845.1
OG0006646	XP_001659809.1	XP_037875319.1, XP_037875324.1
OG0006647	XP_021694152.1, XP_021694025.1	XP_004921853.1
OG0006648	XP_001655800.2	NP_001040300.1
OG0006649	XP_001660547.2	NP_001108472.1
OG0006650	XP_021694894.1	XP_012545057.3
OG0006651	XP_021707903.1	XP_037875249.1
OG0006652	XP_021695167.1	XP_012551361.2
OG0006653	XP_021705980.1	XP_037876738.1
OG0006654	XP_001657903.2	XP_004933123.2
OG0006655	XP_021693218.1	XP_012548793.1
OG0006656	XP_021696607.1, XP_021696608.1	XP_037867270.1
OG0006657	XP_001661237.1	XP_021205234.1
OG0006658	XP_001651882.1	XP_004933505.3
OG0006659	XP_001653516.2	NP_001106135.1, XP_037869047.1
OG0006660	XP_021710900.1	XP_004926325.1
OG0006661	XP_001657977.2	XP_021205357.1
OG0006662	XP_021709178.1	XP_037870706.1
OG0006663	XP_001657582.2	XP_004927217.1
OG0006664	XP_021710662.1	XP_012548182.2, XP_012548181.2, XP_012548180.2
OG0006665	XP_001657248.1	XP_004931727.1
OG0006666	XP_021707292.1, XP_021712363.1	XP_021203912.2
OG0006667	XP_021702177.1	XP_012551608.1
OG0006668	XP_021693528.1	XP_004927911.1
OG0006669	XP_021711268.1, XP_021711263.1, XP_021711259.1	XP_012547267.2, XP_012547270.2
OG0006670	XP_001651908.2	XP_021201893.2, XP_021201899.2
OG0006671	XP_021694700.1	XP_004926028.2
OG0006672	XP_001648305.2	XP_021205530.1, XP_021205528.2, XP_004928916.1
OG0006673	XP_001649363.2	XP_004930712.1
OG0006674	XP_001649614.2	XP_004932740.1
OG0006675	XP_021697515.1, XP_001649753.1	XP_004925752.1
OG0006676	XP_001650486.2	XP_004927291.1
OG0006677	XP_001650535.2	XP_037871991.1, XP_021202629.1
OG0006679	XP_001650939.1	XP_004931766.1
OG0006680	XP_021711357.1, XP_021711356.1, XP_001651111.1	XP_037868051.1
OG0006681	XP_001651467.2	NP_001036937.1
OG0006682	XP_001651485.1	XP_004925521.1, XP_004925520.1
OG0006683	XP_001651641.2	XP_004928839.1, XP_004928838.1
OG0006684	XP_021695984.1, XP_001652310.1	XP_004933525.1
OG0006685	XP_001652628.1	XP_004928864.1
OG0006687	XP_001653797.2	NP_001040271.1
OG0006688	XP_021701821.1, XP_021701820.1, XP_001654402.2	XP_037866422.1
OG0006689	XP_001654433.1	XP_037869907.1
OG0006690	XP_021701275.1, XP_021701276.1, XP_021701274.1, XP_001654893.1	XP_004929149.1
OG0006692	XP_001655345.2	XP_004926977.1
OG0006693	XP_001655525.2	XP_037866673.1
OG0006695	XP_001655962.2	NP_001139536.1
OG0006696	XP_001656638.2	XP_021203907.1
OG0006697	XP_001657371.1	XP_004929911.1, XP_004929912.1, XP_037874924.1
OG0006698	XP_001657531.1	XP_004926847.2
OG0006700	XP_001659279.2, XP_021702719.1, XP_021702718.1	XP_004926545.1
OG0006702	XP_001659401.2	XP_004933152.1
OG0006704	XP_001659808.1	XP_021207199.1, XP_021207200.1
OG0006706	XP_001661378.2	XP_004933347.1
OG0006707	XP_001661397.1	XP_004930102.1
OG0006708	XP_001662978.1	XP_004928707.1
OG0006709	XP_001662982.2	XP_004932925.1
OG0006710	XP_001663461.1	XP_004931799.1
OG0006711	XP_021693038.1	XP_004923358.1
OG0006714	XP_021693953.1	XP_012550980.2, XP_004932222.2, XP_021207574.2
OG0006715	XP_021695989.1	XP_004933443.1, XP_012552006.1, XP_004933444.1
OG0006719	XP_021697274.1	NP_001165928.1
OG0006720	XP_021697553.1	XP_037871790.1, XP_004927423.2
OG0006721	XP_021697876.1, XP_021697877.1	XP_037869121.1
OG0006722	XP_021698307.1	XP_004930214.1
OG0006723	XP_021698606.1	XP_004932447.2
OG0006724	XP_021700236.1	XP_004933136.1
OG0006726	XP_021700931.1	XP_004929204.1
OG0006727	XP_021701153.1	XP_021209000.2, XP_037871789.1
OG0006728	XP_021701229.1	XP_037876895.1, XP_037876727.1
OG0006729	XP_021701639.1, XP_021701640.1	XP_004933423.1
OG0006730	XP_021701650.1	XP_021206440.1, XP_021207067.1
OG0006731	XP_021701718.1	XP_004931749.1
OG0006732	XP_021702123.1	XP_037877448.1, XP_012544836.1, NP_001124360.1
OG0006733	XP_021702247.1	XP_037866425.1, XP_037866426.1
OG0006734	XP_021702385.1, XP_021702373.1	XP_021208199.1
OG0006735	XP_021702801.1, XP_021702766.1	XP_012550901.1
OG0006736	XP_021703000.1	XP_037866642.1
OG0006737	XP_021703021.1, XP_021712146.1	XP_012548334.1
OG0006739	XP_021703878.1	XP_037869177.1, XP_012549489.1
OG0006740	XP_021704283.1	XP_037866539.1
OG0006741	XP_021705141.1	XP_004933060.2
OG0006743	XP_021705453.1	XP_021205094.1
OG0006745	XP_021706761.1	XP_004931358.1
OG0006746	XP_021706769.1	XP_021204858.1
OG0006749	XP_021708789.1	XP_037875888.1
OG0006750	XP_021708822.1	XP_037876839.1
OG0006751	XP_021709044.1	XP_037866684.1
OG0006752	XP_021709282.1	XP_037875485.1
OG0006754	XP_021712263.1, XP_021713262.1	XP_004933009.1
OG0006798	XP_001662431.1	NP_001040234.1
OG0006799	XP_001652015.1	NP_001040398.1
OG0006800	XP_001663436.1	NP_001037249.1
OG0006801	XP_001663403.2	XP_004922586.1
OG0006802	XP_001654090.1	NP_001077096.1
OG0006803	XP_001655519.1	XP_012549002.1
OG0006804	XP_001651784.1	NP_001040344.1
OG0006805	XP_001663981.1	NP_001037646.1
OG0006806	XP_001656429.1	XP_004921720.1
OG0006807	XP_001663765.1	NP_001037227.1
OG0006808	XP_021704085.1	XP_004929409.1
OG0006809	XP_001649130.1	XP_021209025.1
OG0006810	XP_001652245.1	XP_004925472.2
OG0006811	XP_001649336.1	XP_004927481.1
OG0006812	XP_001661903.1	XP_004923294.1
OG0006813	XP_001658970.1	XP_004932586.1
OG0006814	XP_001648627.1	XP_004925710.1
OG0006815	XP_001652716.2	NP_001266320.1
OG0006816	XP_001660799.1	XP_012543998.1
OG0006817	XP_001662426.2	XP_021203162.1
OG0006818	XP_001661672.2	XP_004924732.1
OG0006819	XP_001648902.1	XP_004931275.2
OG0006820	XP_001649871.1	XP_004927970.1
OG0006821	XP_001654333.2	XP_004932940.1
OG0006822	XP_021704837.1	XP_004930114.1
OG0006823	XP_001650494.1	XP_004925056.1
OG0006824	XP_001655825.1	NP_001040451.1
OG0006825	XP_021701660.1	NP_001040326.1
OG0006826	XP_001655586.1	NP_001119730.1
OG0006827	XP_001662633.1	XP_004930356.1
OG0006828	XP_001656225.2	NP_001129359.1
OG0006829	XP_001648569.1	NP_001108475.1
OG0006830	XP_021709625.1	XP_037870553.1
OG0006831	XP_001654332.2	NP_001296532.1
OG0006832	XP_001654398.2	XP_004923158.1
OG0006833	XP_001648564.1	XP_004928720.1
OG0006834	XP_001656511.2	XP_037871017.1
OG0006835	XP_001661657.1	XP_004929027.1
OG0006836	XP_021700389.1	XP_037870372.1
OG0006838	XP_021700506.1	XP_004921586.2
OG0006839	XP_001659264.1	XP_004924193.1
OG0006841	XP_001648001.1	XP_004924804.2
OG0006842	XP_001652937.1	XP_004933146.1
OG0006843	XP_001648944.1	XP_004927918.1
OG0006844	XP_001659470.1	NP_001040388.1
OG0006845	XP_001662295.2	XP_037874834.1
OG0006847	XP_001659482.1	NP_001093092.1
OG0006848	XP_021695001.1	NP_001093081.1, XP_037873764.1
OG0006849	XP_021707215.1	XP_004923949.1
OG0006850	XP_001649116.1	NP_001040458.1
OG0006851	XP_001648667.1	XP_012543791.1
OG0006852	XP_001647892.2	XP_037866788.1
OG0006853	XP_021707412.1	XP_004925077.1
OG0006854	XP_001655578.1	NP_001091813.1
OG0006855	XP_021702225.1	XP_012544339.1
OG0006856	XP_001663785.1	XP_004922939.1
OG0006857	XP_021707300.1, XP_001651133.2	XP_004931963.2
OG0006858	XP_001664061.1	XP_004930138.1
OG0006859	XP_001654150.1	NP_001040478.1
OG0006860	XP_021704437.1, XP_021704438.1	XP_004932562.1
OG0006861	XP_001652621.1	XP_004924424.1
OG0006862	XP_001661241.1	NP_001135959.1
OG0006863	XP_001655624.2	XP_037875974.1
OG0006864	XP_001663442.1	NP_001040479.1
OG0006865	XP_001659377.1	NP_001162053.1
OG0006866	XP_021698769.1	NP_001040437.1
OG0006867	XP_001662974.1	NP_001166738.1
OG0006868	XP_001656501.2	XP_004928625.2
OG0006869	XP_001657653.1	XP_004921995.1
OG0006870	XP_001656652.2	XP_004926155.1
OG0006871	XP_001661113.1	XP_004925550.1
OG0006872	XP_001658760.1	XP_004921538.3
OG0006874	XP_021699546.1	XP_004931193.1
OG0006875	XP_001652035.1	XP_004921607.1
OG0006876	XP_001648589.2	XP_012548878.1, NP_001108474.1
OG0006878	XP_001656467.1	XP_004928134.1
OG0006879	XP_001661804.1	XP_004927877.1
OG0006880	XP_021708366.1, XP_021708365.1, XP_021712780.1	NP_001139535.1, XP_012545246.1
OG0006882	XP_001659284.1	NP_001040219.1
OG0006884	XP_001658212.1	NP_001040474.1
OG0006885	XP_001661806.2	XP_012552241.1
OG0006887	XP_001663197.2	XP_004924995.1
OG0006888	XP_001663881.1	NP_001040147.1
OG0006890	XP_001664309.1	XP_004929268.1
OG0006891	XP_001652851.2	XP_004925720.1
OG0006892	XP_001659845.2	XP_004922258.1
OG0006893	XP_001661570.1	NP_001036852.1, XP_021204931.1
OG0006894	XP_011493542.1, XP_001654507.1	XP_004932523.1
OG0006895	XP_001651096.1	XP_037868453.1
OG0006896	XP_001654929.2	NP_001040434.1
OG0006897	XP_001663931.1	XP_004926125.1
OG0006898	XP_001660269.1	XP_004925361.3
OG0006899	XP_001651670.2	XP_004924524.1
OG0006900	XP_001658248.1	NP_001040297.1
OG0006901	XP_001648358.1	NP_001093268.1
OG0006902	XP_001656686.2	XP_004929170.1
OG0006903	XP_001654738.1	NP_001243954.1
OG0006904	XP_001659542.1	XP_012551044.1
OG0006905	XP_001653951.1	XP_012549003.2
OG0006906	XP_001649896.2	NP_001093287.1
OG0006907	XP_001652952.2	XP_004927852.1
OG0006908	XP_021703551.1	NP_001166703.1
OG0006909	XP_001653974.1	XP_004927589.1
OG0006910	XP_021693726.1	XP_037868804.1
OG0006911	XP_001662018.2	XP_004925481.1
OG0006912	XP_021701816.1	XP_004929279.1
OG0006913	XP_021707577.1	XP_037873553.1
OG0006914	XP_001659386.1	XP_004933405.1
OG0006915	XP_021698994.1	NP_001239601.1, XP_037877252.1
OG0006916	XP_021702895.1	XP_012550767.2
OG0006917	XP_001657887.1	XP_004927604.1
OG0006918	XP_021693821.1	XP_004925700.1
OG0006919	XP_021700266.1	XP_012549793.1
OG0006920	XP_001657573.2	XP_004932924.1
OG0006921	XP_001654806.1	XP_004928876.1
OG0006922	XP_001652869.2	XP_037869023.1
OG0006923	XP_001653060.2	XP_037871815.1
OG0006925	XP_001659922.2	XP_004923560.1
OG0006927	XP_021697592.1	XP_037871478.1
OG0006928	XP_021706425.1	XP_012553050.1
OG0006929	XP_001648761.2	XP_021207468.1
OG0006930	XP_001650620.1	XP_004925205.2
OG0006931	XP_001651840.1	XP_004928361.1
OG0006932	XP_021703913.1	XP_004927541.1
OG0006933	XP_001659319.2	XP_004930452.1
OG0006934	XP_021710698.1	XP_021202161.2
OG0006935	XP_001655906.1	NP_001040233.1
OG0006937	XP_001650856.2	XP_004922454.1
OG0006938	XP_001658686.2	XP_012548676.1
OG0006939	XP_021698827.1, XP_021698829.1	XP_004929460.2, XP_037870349.1
OG0006940	XP_001650711.1	XP_021207854.1
OG0006941	XP_001653714.2	XP_037873326.1
OG0006942	XP_021697121.1, XP_021695183.1	XP_004925325.2
OG0006943	XP_021703016.1	XP_004931026.1
OG0006944	XP_001656755.2	XP_021205314.1
OG0006945	XP_001655040.1	XP_021207806.2
OG0006946	XP_021704361.1	XP_012550517.2
OG0006949	XP_001648832.1	XP_021207401.2
OG0006950	XP_021713260.1	XP_004922074.1
OG0006951	XP_001649289.2	XP_004924305.2
OG0006952	XP_001658759.1	NP_001036848.1
OG0006953	XP_021693940.1	XP_037867488.1
OG0006954	XP_021698685.1	XP_012546225.3
OG0006955	XP_021693759.1	XP_004932941.2
OG0006956	XP_001649979.1	NP_001093077.1
OG0006957	XP_021697154.1	XP_004933582.2
OG0006958	XP_001655918.2	XP_004924362.1
OG0006959	XP_021697595.1	XP_012550522.2
OG0006960	XP_001653167.1	NP_001040354.1
OG0006961	XP_001651548.1	XP_037876759.1
OG0006962	XP_001655375.2	XP_037872416.1
OG0006963	XP_001656935.1, XP_021700525.1	XP_012552001.2
OG0006965	XP_021698157.1	XP_004923664.1
OG0006966	XP_021704121.1	NP_001040240.1
OG0006967	XP_001656650.2	XP_021206539.2
OG0006968	XP_001657496.1	XP_012548475.1
OG0006969	XP_001653055.1	XP_004922000.1
OG0006970	XP_021696539.1	XP_037871300.1
OG0006971	XP_021713353.1	XP_004931977.2
OG0006972	XP_001657794.2	XP_037870884.1
OG0006973	XP_001657325.2	XP_004925423.1
OG0006974	XP_001663383.1	XP_021203634.1
OG0006975	XP_021708629.1	XP_037872745.1
OG0006976	XP_021698676.1	XP_012549036.2
OG0006979	XP_021695269.1	XP_037877098.1
OG0006980	XP_021705880.1	XP_004925527.1
OG0006981	XP_021700823.1	XP_037876579.1
OG0006983	XP_021698649.1	XP_037869574.1
OG0006985	XP_021695908.1	XP_021207273.2
OG0006986	XP_021700394.1	XP_037873541.1
OG0006987	XP_021695967.1	XP_037870638.1
OG0006988	XP_001650246.1	XP_004923973.1
OG0006990	XP_021703948.1	XP_037870412.1
OG0006991	XP_001656318.2	XP_037869278.1
OG0006993	XP_021701809.1	XP_037868341.1
OG0006994	XP_021696955.1	XP_004932244.1
OG0006995	XP_021707679.1	XP_012551710.2
OG0006996	XP_001648997.1	XP_004923291.1
OG0006998	XP_001655209.2	XP_004924229.1
OG0006999	XP_001648288.1	XP_004926906.1
OG0007001	XP_001659260.2	XP_037875343.1
OG0007002	XP_021696070.1	XP_037869242.1
OG0007003	XP_021710880.1	XP_004925739.1
OG0007004	XP_001659514.1	XP_004925575.1
OG0007005	XP_021694229.1	XP_037869330.1
OG0007006	XP_001653135.2	XP_004924654.1
OG0007009	XP_001650271.2	NP_001296555.1
OG0007010	XP_001661571.1	XP_037868344.1
OG0007012	XP_001653953.1	XP_012544578.3
OG0007013	XP_001653417.2	XP_004929424.1
OG0007014	XP_001657046.1	XP_004924832.1
OG0007015	XP_021710788.1	XP_037874559.1, XP_037874588.1
OG0007016	XP_001661901.2	XP_004931420.2
OG0007017	XP_021702308.1	XP_037873526.1
OG0007018	XP_001655444.2	NP_001296558.1
OG0007020	XP_001655003.1	XP_004926365.3
OG0007022	XP_001654913.2	XP_012550344.1
OG0007023	XP_021693712.1	XP_004924869.1
OG0007024	XP_021708220.1	XP_004926895.2
OG0007025	XP_001652146.1	XP_012546503.1
OG0007026	XP_011493168.2	XP_004928340.1
OG0007027	XP_001654470.1	XP_037869094.1
OG0007028	XP_021699353.1	XP_012547460.1
OG0007029	XP_021707715.1	XP_037867873.1
OG0007030	XP_001664206.2	XP_004922469.1
OG0007031	XP_021702882.1	XP_021202890.2
OG0007032	XP_001659378.1	NP_001274759.1
OG0007033	XP_021702525.1	XP_037866681.1
OG0007034	XP_001657512.3	NP_001129364.1, XP_012552764.1
OG0007035	XP_001656938.1	XP_037875517.1
OG0007036	XP_021695868.1	XP_004926206.1
OG0007038	XP_001663147.2	XP_004922910.1
OG0007039	XP_021699395.1	XP_021206382.2
OG0007040	XP_021702282.1	XP_037867050.1
OG0007041	XP_001661932.1	XP_004926518.1
OG0007043	XP_021698239.1	XP_004932440.1
OG0007044	XP_001661096.2	XP_037866487.1
OG0007045	XP_021697072.1	XP_004931973.2
OG0007046	XP_021710389.1	XP_021206812.1
OG0007047	XP_021702026.1	XP_037876961.1
OG0007049	XP_021699297.1	XP_037871181.1
OG0007050	XP_021697938.1	XP_037873675.1
OG0007051	XP_001660147.3	XP_037874856.1
OG0007052	XP_001650205.1	XP_004932125.1
OG0007053	XP_021713143.1	XP_037867429.1
OG0007054	XP_001651607.1	XP_004923430.1
OG0007055	XP_021699715.1	XP_004929058.2
OG0007056	XP_001655773.1	XP_037872287.1
OG0007057	XP_001656301.2	XP_037875498.1
OG0007058	XP_021709471.1	XP_021204275.1
OG0007059	XP_001649970.1	NP_001077078.1
OG0007060	XP_021706192.1	XP_021205868.1
OG0007061	XP_021710016.1, XP_021710015.1	XP_037875198.1
OG0007064	XP_021710033.1	XP_021204636.1
OG0007065	XP_001658614.1	XP_004923868.1
OG0007066	XP_021703944.1	NP_001177769.1
OG0007067	XP_001652343.2	NP_001037054.1
OG0007068	XP_021702550.1	XP_012552256.1
OG0007070	XP_021696489.1	XP_037869986.1
OG0007071	XP_001652160.1	XP_004930342.1
OG0007072	XP_001661842.1	XP_004924885.2
OG0007073	XP_021698914.1, XP_021698915.1	XP_037871706.1
OG0007074	XP_001660397.2	XP_012545250.1
OG0007075	XP_021699158.1	XP_012551503.2
OG0007076	XP_001649813.1	XP_004921742.1
OG0007077	XP_001656403.1	XP_004921725.1
OG0007078	XP_001655808.1	XP_004925107.1
OG0007079	XP_001648030.2	NP_001188363.1, XP_012552960.1
OG0007080	XP_001653922.2	XP_037874435.1
OG0007081	XP_021700181.1	XP_004923443.1
OG0007082	XP_001653153.1	XP_037874805.1
OG0007083	XP_011493248.1	XP_004933029.1
OG0007084	XP_021707871.1	XP_012552367.2
OG0007086	XP_021697878.1	XP_004921601.2
OG0007087	XP_021708361.1	XP_004923105.3
OG0007088	XP_001662951.1	NP_001266403.1
OG0007089	XP_021707395.1	XP_012543783.1
OG0007090	XP_021700012.1	XP_021201841.1
OG0007091	XP_001657782.1	XP_004929307.1
OG0007092	XP_021705407.1	XP_037875162.1
OG0007093	XP_001662138.2	XP_004921624.1
OG0007094	XP_001658036.2	XP_004927178.1
OG0007095	XP_021702532.1	XP_021202446.1
OG0007096	XP_001652655.2	XP_004928543.1
OG0007097	XP_021712857.1	XP_021204471.1
OG0007098	XP_001659672.1	XP_037871084.1
OG0007099	XP_001658172.2	XP_004933683.1
OG0007100	XP_021700031.1	XP_012544028.1
OG0007101	XP_001655691.1, XP_021708110.1	XP_037868204.1
OG0007102	XP_001654005.2	XP_004932171.1
OG0007103	XP_001661342.2	XP_004925218.1
OG0007104	XP_001654680.1	NP_001037003.1
OG0007105	XP_021706625.1	XP_004924090.1
OG0007106	XP_021698013.1	XP_004929858.1
OG0007107	XP_001657781.2, XP_021712612.1	XP_021205571.1
OG0007108	XP_001652148.1	XP_004929110.1
OG0007109	XP_021698823.1	XP_004927948.2
OG0007110	XP_021693012.1	XP_004930611.1
OG0007112	XP_001649893.1	XP_004930049.1
OG0007113	XP_001659396.1	XP_037866899.1
OG0007115	XP_001657306.2	XP_021201998.2
OG0007116	XP_021698849.1	XP_004924836.1
OG0007117	XP_001656907.2	XP_037869785.1
OG0007118	XP_001653970.1	NP_001091820.2
OG0007119	XP_021709286.1	XP_037870860.1
OG0007120	XP_021705543.1	XP_004930728.1
OG0007121	XP_021706629.1	NP_001040525.1
OG0007122	XP_001649734.1	XP_004921564.1
OG0007123	XP_021696570.1	XP_004928631.2
OG0007124	XP_021705484.1	XP_004928328.1
OG0007125	XP_021696773.1	NP_001296538.1
OG0007126	XP_001661086.1	XP_004931968.1
OG0007127	XP_021700627.1	XP_037876888.1
OG0007128	XP_021706174.1	XP_037875648.1
OG0007129	XP_001661999.1	XP_037869934.1
OG0007130	XP_001648490.1	NP_001036957.1
OG0007131	XP_021700365.1	XP_004932483.1
OG0007132	XP_001649465.2	XP_004933592.1
OG0007133	XP_001663588.1	XP_004924645.2
OG0007134	XP_001660492.2	NP_001157381.1
OG0007135	XP_001659543.2	XP_012553435.2
OG0007136	XP_021696032.1	XP_012545811.2
OG0007137	XP_021708362.1	NP_001037126.1
OG0007138	XP_021695012.1	NP_001037356.1
OG0007139	XP_001663435.1	XP_037877861.1
OG0007140	XP_001654491.2	XP_004931733.2
OG0007141	XP_021699379.1	XP_021209144.1
OG0007142	XP_021699268.1	XP_021208033.1
OG0007143	XP_021705224.1	XP_037877663.1
OG0007145	XP_021702552.1	XP_012550526.1
OG0007146	XP_001655108.1	XP_012552478.1
OG0007147	XP_021697116.1	XP_021207164.1
OG0007148	XP_001658319.1	XP_021207926.1
OG0007149	XP_021702034.1, XP_021702042.1	XP_021206571.2
OG0007150	XP_001664176.2	XP_004926377.1
OG0007151	XP_001654560.1	XP_004929216.2
OG0007152	XP_001662506.1	XP_004923292.1
OG0007153	XP_001653862.1	XP_004932950.1
OG0007154	XP_001648056.1	XP_004925878.1
OG0007155	XP_021705657.1	XP_004924304.1
OG0007156	XP_021706383.1	XP_004932146.1
OG0007158	XP_021695725.1	XP_037877154.1
OG0007159	XP_001658768.2	XP_004929309.2
OG0007161	XP_021693387.1	NP_001136223.1
OG0007162	XP_021708046.1	XP_037873291.1
OG0007163	XP_001651034.1	XP_037870241.1
OG0007164	XP_021705703.1	XP_004921749.1
OG0007165	XP_021701460.1	XP_037871806.1
OG0007166	XP_021696287.1	XP_004929822.2
OG0007168	XP_001662376.1	XP_004930208.1
OG0007169	XP_001653586.2	XP_004927480.1
OG0007170	XP_001647746.1	XP_012545290.1
OG0007171	XP_021713253.1	XP_004931953.3
OG0007172	XP_001655946.2	XP_012548761.1, XP_021205949.1
OG0007173	XP_001657235.1	NP_001037632.1
OG0007174	XP_001649284.1	NP_001037593.1
OG0007175	XP_001662454.2	XP_004933556.1
OG0007176	XP_001656637.1	NP_001266310.1
OG0007177	XP_011493455.1	XP_037870204.1, NP_001091768.1
OG0007178	XP_021701729.1	XP_004925537.1
OG0007179	XP_021700837.1	XP_037869363.1
OG0007180	XP_021697849.1	XP_004924858.2
OG0007182	XP_001650439.2	XP_004921640.1
OG0007184	XP_021706715.1	XP_012548822.2
OG0007185	XP_021693929.1	NP_001296487.1, XP_037876106.1
OG0007186	XP_021711280.1	XP_004928528.2
OG0007187	XP_001653450.2	XP_004930417.1
OG0007188	XP_001660333.1	XP_004926652.1
OG0007189	XP_021699929.1	XP_012550987.1
OG0007190	XP_021700127.1	XP_012551247.2
OG0007191	XP_021708069.1, XP_001658428.1, XP_021694383.1, XP_001661951.1, XP_021698589.1, XP_001653547.1, XP_021697171.1, XP_021695318.1	XP_012550153.2, XP_012546165.2, XP_021206723.2
OG0007192	XP_001663279.1	XP_012545912.1
OG0007193	XP_021699538.1, XP_021699531.1	XP_004927514.3
OG0007194	XP_001654736.1	XP_012553041.3
OG0007195	XP_021706587.1	XP_004928597.3
OG0007196	XP_001662448.1	XP_004928339.1
OG0007197	XP_021712980.1	XP_012545469.1
OG0007198	XP_001655482.1	XP_004922832.2
OG0007199	XP_021703941.1, XP_021703942.1, XP_001648865.1	NP_001108406.1
OG0007200	XP_001661818.2	XP_012546014.2
OG0007201	XP_021705122.1	XP_004928331.1
OG0007204	XP_001648340.2	XP_037867609.1, XP_037867753.1, XP_037867754.1, XP_021208908.2, XP_004930574.3, NP_001139537.1, XP_037867755.1, XP_021206509.2, XP_021206606.1, XP_037867734.1
OG0007205	XP_021698655.1	XP_021209152.2
OG0007206	XP_021699655.1	XP_037873646.1
OG0007208	XP_001661454.1	XP_037872284.1
OG0007209	XP_021695914.1	XP_037872708.1
OG0007210	XP_021704617.1	XP_037870950.1
OG0007211	XP_021701430.1	XP_012550031.1
OG0007212	XP_021695851.1	XP_037866996.1
OG0007213	XP_021701785.1	XP_037866470.1
OG0007214	XP_001661192.2, XP_021699627.1	XP_012549743.1
OG0007216	XP_021709242.1	XP_004925808.2
OG0007217	XP_001649174.2	XP_004929376.2
OG0007219	XP_021707980.1	XP_021203792.1
OG0007220	XP_001658238.1	NP_001040168.1
OG0007221	XP_021702500.1	XP_012547210.1
OG0007222	XP_001654992.2	XP_037866553.1
OG0007223	XP_021702619.1	XP_004932508.1
OG0007225	XP_021713390.1	XP_037867453.1
OG0007226	XP_021700868.1	XP_004932936.1
OG0007227	XP_001650415.2	XP_004927979.1
OG0007228	XP_021710128.1	XP_037876618.1
OG0007229	XP_001649719.1	XP_021207149.1
OG0007230	XP_001654826.2	NP_001091799.1
OG0007231	XP_021707699.1	XP_037871164.1
OG0007233	XP_001648494.1	XP_004925496.2
