Orthogroup	Aedes_aegypti	Anopheles_gambiae
OG0009818	XP_001658901.1	XP_001231098.2
OG0009820	XP_001658012.1	XP_001688417.2
OG0009821	XP_001659563.2, XP_021711032.1	XP_309954.4
OG0009823	XP_021708979.1	XP_001687764.1
OG0009823	XP_001660938.2	XP_001688172.2
OG0009823	XP_021706507.1	XP_560232.3
OG0009824	XP_001661077.1	XP_557135.2, XP_557134.2
OG0009827	XP_001664078.2, XP_001664080.2, XP_021695238.1, XP_001664081.2, XP_001664079.2, XP_021699359.1, XP_021699360.1	XP_555966.1, XP_557569.3
OG0009829	XP_021692977.1, XP_021692975.1, XP_021692976.1, XP_021692972.1, XP_021692973.1	XP_309598.5, XP_003436695.1, XP_003436696.1
OG0009830	XP_021694108.1	XP_312553.5
OG0009830	XP_021694107.1, XP_021694095.1	XP_003436109.1, XP_003436110.1, XP_003436108.1, XP_003436107.1, XP_003436106.1
OG0009832	XP_021697399.1, XP_021695189.1	XP_315799.3
OG0009834	XP_021698102.1, XP_021698101.1, XP_021698100.1, XP_021698099.1, XP_021698098.1, XP_021698097.1	XP_565289.3
OG0009835	XP_021700712.1	XP_317763.4
OG0009836	XP_021700731.1	XP_317749.4
OG0009837	XP_021701186.1, XP_021701185.1, XP_021701184.1, XP_021701183.1, XP_021701187.1	XP_317667.4
OG0009838	XP_021702357.1, XP_021702316.1, XP_021702309.1, XP_021702318.1, XP_021702322.1, XP_021702354.1, XP_021702355.1, XP_021702360.1	XP_318577.4
OG0009839	XP_021704405.1	XP_310742.3
OG0009840	XP_021705822.1, XP_021705821.1, XP_021705820.1, XP_021705818.1, XP_021705819.1	XP_308006.5, XP_003436048.1, XP_003436049.1
OG0009842	XP_021709863.1	XP_003436882.1
OG0009843	XP_021710836.1	XP_309534.3
OG0009951	XP_021694811.1	XP_001688310.2
OG0009954	XP_001662091.2	XP_321344.5, XP_003436200.1, XP_312275.4
OG0009955	XP_021694741.1, XP_021694740.1	XP_559415.3
OG0009959	XP_021709852.1, XP_021709850.1, XP_021709851.1	XP_320276.4
OG0009960	XP_021707391.1, XP_021707390.1, XP_021707389.1, XP_021707388.1	XP_321764.5
OG0009961	XP_021692996.1	XP_309589.2
OG0009962	XP_021694820.1, XP_001651489.2	XP_310731.4
OG0009964	XP_001650083.2	XP_314547.2
OG0009965	XP_021693064.1, XP_021693062.1	XP_313597.5
OG0009966	XP_021713014.1	XP_313688.5
OG0009967	XP_001661016.1	XP_318855.4
OG0009978	XP_021702830.1	XP_317318.3, XP_317317.2
OG0009987	XP_001662917.2	XP_312966.5
OG0009988	XP_021705592.1	XP_312896.5
OG0009994	XP_001652383.2	XP_312436.5
OG0009996	XP_001653556.1	XP_312040.5
OG0009997	XP_021698844.1, XP_021698843.1, XP_021698842.1, XP_021698841.1	XP_315557.4
OG0009999	XP_021696772.1	XP_308336.4
OG0010004	XP_001663937.2	XP_310406.7
OG0010006	XP_021707489.1	XP_321947.5
OG0010011	XP_021698767.1	XP_315020.4
OG0010017	XP_021698079.1, XP_021712144.1	XP_308850.4
OG0010020	XP_021703077.1	XP_001689006.1
OG0010025	XP_021705480.1	XP_554755.3
OG0010026	XP_021704213.1	XP_003436423.1, XP_003436424.1, XP_003436425.1, XP_312944.5
OG0010027	XP_001653834.1	XP_307672.4, XP_317222.4
OG0010030	YP_009389266.1	NP_008075.1
OG0010031	YP_009389270.1	NP_008079.1
OG0010032	XP_001658117.2, XP_021698042.1, XP_001658118.2, XP_021698043.1, XP_001647802.2	XP_316012.2, XP_556644.1, XP_316011.3
OG0010033	XP_021697286.1, XP_001649022.2, XP_021697287.1, XP_001663218.2, XP_011493693.1, XP_021695306.1, XP_021708572.1	XP_320901.4
OG0010034	XP_001650041.1, XP_001656603.1, XP_001656604.1, XP_001656601.2, XP_001656599.2	XP_318987.4
OG0010035	XP_001656214.2, XP_021705037.1, XP_001657896.1, XP_001650162.2, XP_021712423.1, XP_021706882.1	XP_314770.2, XP_314772.4
OG0010037	XP_001658506.1	XP_560228.3
OG0010037	XP_001651347.1, XP_001660940.2	XP_308779.3
OG0010038	XP_021701106.1, XP_001651381.1	XP_001689183.1, XP_319324.4
OG0010039	XP_021712233.1, XP_001651523.2, XP_021712120.1, XP_021709919.1, XP_021708761.1, XP_021712119.1	XP_001231108.2
OG0010040	XP_001653208.1, XP_001662835.1, XP_001662836.1, XP_021704455.1, XP_021708735.1	XP_318473.5, XP_001689126.2, XP_003436688.1
OG0010041	XP_021701506.1, XP_001660250.1, XP_021707557.1, XP_001653497.1, XP_001653496.1, XP_001653495.2	XP_316046.2, XP_316045.2
OG0010042	XP_001654820.2	XP_001237313.3
OG0010042	XP_021697259.1, XP_001656184.2	XP_555582.3
OG0010043	XP_001655631.2, XP_001655632.2	XP_001689273.1
OG0010044	XP_001656279.1	XP_558165.2, XP_554538.3, XP_001688574.1, XP_317996.2, XP_001231083.2, XP_001688573.1
OG0010046	XP_001660559.2, XP_021712107.1, XP_001657704.2, XP_001656482.2, XP_021712592.1, XP_021712591.1, XP_021712068.1	XP_309633.5
OG0010047	XP_001656781.3, XP_021708290.1	XP_001238344.1, XP_320589.1
OG0010048	XP_001656959.1, XP_001656960.1, XP_001656961.1, XP_021708242.1, XP_021708241.1, XP_021708240.1	XP_563003.1
OG0010049	XP_021701517.1, XP_001658054.1	XP_557684.1, XP_557683.3
OG0010049	XP_021703480.1, XP_001662047.1, XP_021703481.1	XP_319920.4
OG0010050	XP_001658075.2	XP_001238153.2
OG0010052	XP_021708237.1	XP_003436644.1
OG0010052	XP_001658654.1	XP_559671.4
OG0010054	XP_021712816.1, XP_001660146.2	XP_003435720.1
OG0010055	XP_021705278.1, XP_001661205.1, XP_021705277.1	XP_310265.7
OG0010056	XP_001661310.1	XP_311291.4
OG0010057	XP_001662692.2, XP_021706844.1, XP_021693643.1, XP_001662752.1	XP_001238469.1
OG0010058	XP_021704889.1, XP_021704890.1, XP_021704887.1, XP_021704888.1, XP_021704885.1, XP_021704886.1, XP_001662899.2	XP_003435828.1
OG0010059	XP_001662949.1	XP_308833.4
OG0010060	XP_001663241.2, XP_021708912.1	XP_317876.4, XP_001237986.1, XP_319638.4, XP_001237985.1, XP_554788.3, XP_001689064.1
OG0010062	XP_021695540.1	XP_315733.4
OG0010063	XP_021697127.1, XP_021697128.1	XP_001688035.1
OG0010063	XP_021712863.1	XP_315802.2
OG0010065	XP_021701014.1	XP_003436105.1
OG0010066	XP_021702853.1, XP_021702852.1, XP_021702851.1, XP_021702850.1, XP_021702854.1	XP_318865.4
OG0010067	XP_021703375.1	XP_316977.4
OG0010067	XP_021703374.1, XP_021703373.1	XP_554975.2
OG0010069	XP_021704794.1, XP_021704793.1, XP_021704792.1	XP_311557.4
OG0010070	XP_021706823.1	XP_003436150.1, XP_312398.5, XP_003436149.1
OG0010073	XP_021711917.1, XP_021711060.1, XP_021711059.1	XP_560377.3
OG0010074	XP_021711603.1	XP_309542.4
OG0010075	XP_021713270.1, XP_021713272.1, XP_021713273.1, XP_021713274.1, XP_021713269.1	XP_312086.5
OG0010200	XP_001653890.2	XP_313835.5
OG0010207	XP_001659860.1, XP_021698826.1	XP_315660.4
OG0010213	XP_021697774.1	XP_316620.3
OG0010215	XP_021702394.1	XP_308329.4, XP_001687896.1
OG0010218	XP_001658228.2	XP_001688329.1
OG0010220	XP_001656880.1	XP_311850.4
OG0010221	XP_001658663.1	XP_310434.4
OG0010223	XP_001660519.2	XP_308885.4
OG0010225	XP_001662741.2	XP_312859.4
OG0010226	XP_021711359.1	XP_320434.4
OG0010228	XP_001662016.1, XP_021699128.1	XP_308828.4
OG0010229	XP_001663974.1	XP_319810.3
OG0010233	XP_021710264.1	XP_562377.4
OG0010234	XP_021696505.1, XP_001657595.2	XP_316105.3
OG0010235	XP_021701050.1	XP_317699.4
OG0010243	XP_021696528.1, XP_001650671.1	XP_001688947.1
OG0010244	XP_021697100.1	XP_316399.4
OG0010248	XP_021701475.1, XP_021701473.1, XP_021701474.1	XP_319013.3
OG0010262	XP_021700676.1	XP_319575.4
OG0010263	XP_001662124.2	XP_317548.3
OG0010267	XP_021701822.1	XP_319054.4
OG0010273	XP_021700725.1, XP_021700724.1, XP_021700726.1	XP_317752.3
OG0010280	XP_001655191.1, XP_001655193.2	XP_001237647.2
OG0010281	XP_001658225.2	XP_003436474.1, XP_311702.5
OG0010282	XP_021710633.1	XP_320563.4
OG0010290	XP_021700113.1	XP_314338.4
OG0010291	XP_021707106.1, XP_021707105.1	XP_309294.4
OG0010292	XP_021698447.1	XP_314325.4
OG0010293	XP_021704040.1	XP_310174.4
OG0010294	XP_021700652.1	XP_317164.4
OG0010295	XP_021710002.1, XP_021710000.1	XP_559104.3
OG0010297	XP_001648160.2	XP_003436782.1, XP_003436783.1, XP_562055.3
OG0010300	XP_021696704.1	XP_001688596.1
OG0010302	YP_009389269.1	NP_008078.1
OG0010303	XP_001647590.2, XP_001662874.2, XP_001649204.2, XP_021704580.1	XP_003436062.1, XP_003436063.1
OG0010304	XP_001649031.3, XP_001649030.2, XP_001649029.3	XP_309592.4
OG0010305	XP_001653256.1, XP_021698500.1, XP_001653939.1, XP_001649266.2, XP_001661215.2, XP_001661216.2	XP_001231095.2
OG0010308	XP_021712043.1, XP_021711930.1, XP_001649696.2, XP_021700976.1	XP_001689180.1
OG0010309	XP_001649823.1	XP_315929.4
OG0010309	XP_001649876.2	XP_001230819.2
OG0010310	XP_001650953.1	XP_312288.1, XP_312289.1
OG0010312	XP_001651270.2, XP_021697463.1, XP_021697464.1	XP_313980.4
OG0010315	XP_021700353.1, XP_021700354.1, XP_001651846.1	XP_557801.3
OG0010317	XP_001652809.2	XP_308663.4
OG0010318	XP_021695043.1, XP_021695045.1, XP_021695044.1, XP_021712462.1, XP_021712463.1, XP_001653004.1	XP_311112.5
OG0010319	XP_001654129.2, XP_021699086.1	XP_001688825.1
OG0010319	XP_001654131.2	XP_001688824.1
OG0010319	XP_001654128.2	XP_316275.4
OG0010320	XP_001655653.2	XP_315464.4
OG0010322	XP_021706179.1, XP_021706180.1, XP_001655776.1	XP_562787.4
OG0010322	XP_021703648.1	XP_003436762.1
OG0010323	XP_021699169.1, XP_001656393.1	XP_316637.3, XP_001688931.1
OG0010324	XP_021711677.1, XP_001657879.2	XP_003436679.1, XP_318443.5
OG0010324	XP_021708565.1	XP_001689121.2
OG0010325	XP_001658673.2, XP_021699800.1	XP_001238447.3, XP_003435957.1, XP_001237584.1, XP_557695.3, XP_003435958.1
OG0010326	XP_001659370.1	XP_312506.4, XP_003436125.1
OG0010329	XP_021702973.1, XP_001661060.2	XP_001238208.2
OG0010331	XP_021696125.1	XP_001688756.1
OG0010331	XP_001661163.2	XP_001688758.1, XP_001688757.1
OG0010332	XP_001661472.1	XP_316431.3
OG0010333	XP_001662099.2	XP_316734.4
OG0010333	XP_021699617.1	XP_309021.4
OG0010334	XP_001662702.2, XP_001662703.1, XP_001662704.2	XP_316713.4
OG0010334	XP_001662701.2, XP_001662700.2	XP_316714.4
OG0010335	XP_001662808.1	XP_312965.3
OG0010335	XP_001662809.2, XP_001662810.2, XP_001662811.1	XP_562596.1
OG0010336	XP_001663048.2	XP_001237382.2
OG0010336	XP_021706029.1	XP_556397.1
OG0010337	XP_001663389.1	XP_001237781.1
OG0010339	XP_001664196.2	XP_003437176.1, XP_309221.4
OG0010339	XP_021694639.1	XP_003437177.1
OG0010344	XP_021694391.1, XP_021694390.1, XP_021694400.1, XP_021694394.1, XP_021694397.1, XP_021694392.1	XP_310678.3
OG0010346	XP_021694959.1, XP_021694960.1	XP_003437017.1, XP_310579.5
OG0010347	XP_021694985.1	XP_310717.5
OG0010348	XP_021696957.1	XP_315386.4, XP_001688651.1, XP_001688650.1
OG0010349	XP_021697868.1	XP_001688796.1, XP_001688801.1, XP_001688797.1, XP_001688800.1, XP_001688799.1, XP_001688798.1
OG0010350	XP_021698612.1, XP_021698616.1	XP_001688526.1, XP_314103.4, XP_558600.3, XP_558599.3, XP_001688525.1
OG0010352	XP_021701782.1, XP_021701781.1, XP_021701780.1, XP_021701783.1	XP_319426.4
OG0010354	XP_021703364.1	XP_316980.4
OG0010356	XP_021703479.1	XP_313126.5
OG0010358	XP_021703805.1, XP_021703803.1, XP_021703804.1	XP_001688273.1, XP_001688272.1, XP_310228.4
OG0010359	XP_021703906.1, XP_021703907.1, XP_021703908.1	XP_310158.3
OG0010360	XP_021708349.1	XP_317857.4
OG0010362	XP_021711515.1	XP_308206.3
OG0010364	XP_021712958.1, XP_021712959.1, XP_021712957.1, XP_021712956.1, XP_021712960.1	XP_313467.4
OG0010490	XP_021697101.1	XP_316397.2
OG0010493	XP_001660893.2	XP_314551.4
OG0010494	XP_001662362.1	XP_309124.2
OG0010496	XP_001663017.1	XP_313827.5
OG0010499	XP_021697781.1	XP_316618.3
OG0010500	XP_001653737.2	XP_317686.4
OG0010502	XP_001648498.2	XP_321104.4
OG0010504	XP_001662681.2	XP_316889.3
OG0010505	XP_021708673.1	XP_317847.1
OG0010507	XP_021704639.1	XP_311662.4
OG0010509	XP_021705425.1	XP_001687828.2
OG0010512	XP_001654896.2	XP_313445.5
OG0010513	XP_001655247.1	XP_001230756.1
OG0010515	XP_001649248.2	XP_314099.3
OG0010517	XP_001648054.1, XP_001648053.1	XP_317645.4
OG0010519	XP_001650970.2, XP_021710130.1	XP_309531.4
OG0010520	XP_021702701.1	XP_553074.3
OG0010522	XP_001653399.1	XP_310846.5
OG0010525	XP_021708176.1	XP_313756.5
OG0010529	XP_001663232.1	XP_556966.3
OG0010540	XP_001661637.1	XP_001238091.2
OG0010541	XP_001656327.2	XP_317199.3
OG0010542	XP_001649133.2	XP_309503.2
OG0010546	XP_021698964.1, XP_021698962.1, XP_021698963.1	XP_565358.3
OG0010555	XP_001658899.2	XP_318099.4
OG0010563	XP_001648825.2	XP_001688414.2
OG0010576	XP_021694234.1, XP_021694233.1	XP_310650.4
OG0010577	XP_021696043.1	XP_564488.2
OG0010579	XP_021693760.1	XP_318478.5
OG0010587	XP_021705509.1	XP_309125.4
OG0010589	XP_001648559.2	XP_315572.4
OG0010591	XP_021706493.1	XP_320185.4
OG0010592	XP_001651907.1	XP_307730.3
OG0010593	XP_021708860.1	XP_320356.2
OG0010594	XP_021702573.1	XP_320049.3
OG0010598	XP_021694147.1	XP_321350.5
OG0010599	XP_001648098.1	XP_320815.3
OG0010603	XP_001653998.1, XP_001648724.2, XP_021693780.1, XP_021693779.1	XP_001688404.2
OG0010604	XP_021704851.1, XP_021704853.1, XP_001648768.2, XP_001648767.2	XP_003436596.1, XP_003436597.1
OG0010606	XP_001649016.2, XP_001652626.2, XP_001652629.1, XP_021709726.1, XP_021709727.1	XP_552587.3
OG0010608	XP_001649458.1	XP_316530.5
OG0010612	XP_001662720.1, XP_001649987.2, XP_001651077.2	XP_313631.5, XP_311267.4
OG0010613	XP_001650633.2, XP_001653085.2, XP_001663868.2, XP_021712931.1, XP_021700974.1	XP_001237335.1
OG0010615	XP_001651975.1, XP_001651976.1	XP_551661.4, XP_003435764.1
OG0010616	XP_001652336.1	XP_312395.5
OG0010617	XP_021705616.1, XP_021705617.1, XP_001652558.2, XP_001652557.2	XP_317946.4
OG0010618	XP_001653699.2, XP_021701173.1	XP_313110.5
OG0010619	XP_001653740.1	XP_317683.4
OG0010620	XP_011493495.2, XP_001653860.2	XP_316195.3
OG0010621	XP_001654232.2, XP_021706088.1	XP_312933.3, XP_306602.1
OG0010622	XP_021701806.1, XP_021701808.1, XP_001654412.1, XP_021701807.1, XP_021701805.1	XP_001689188.1
OG0010623	XP_001654763.2	XP_559186.2
OG0010625	XP_001654930.1	XP_316997.4
OG0010626	XP_001655429.2, XP_021709947.1	XP_318059.3
OG0010627	XP_001655789.2	XP_315191.3
OG0010628	XP_001656024.2	XP_309763.4
OG0010628	XP_001656770.2	XP_308461.4, XP_318235.3
OG0010629	XP_001656101.2, XP_021712353.1, XP_021712352.1	XP_311382.4, XP_307830.4, XP_311533.3
OG0010630	XP_001656336.2, XP_021706463.1, XP_021710922.1, XP_021707605.1, XP_021707604.1	XP_001688175.1
OG0010631	XP_001656699.2, XP_011493725.1, XP_001656698.1, XP_011493723.1, XP_021702834.1	XP_001689020.1
OG0010633	XP_001656844.2, XP_021709305.1	XP_001231092.2
OG0010633	XP_001656839.2	XP_001237211.2
OG0010634	XP_001657085.2	XP_311815.3, XP_562811.3, XP_561278.4, XP_003436373.1, XP_311816.1
OG0010636	XP_001657333.2	XP_313798.5
OG0010637	XP_001663612.2, XP_001663611.2, XP_001663613.2, XP_001663614.2, XP_001657564.1	XP_309621.1
OG0010638	XP_021711623.1, XP_001657575.2	XP_310283.7
OG0010639	XP_001657648.1	XP_556127.1
OG0010639	XP_021697616.1, XP_001657650.1	XP_001237673.1
OG0010640	XP_021703529.1, XP_001657826.1	XP_319703.4
OG0010641	XP_021711606.1, XP_001658133.2	XP_308718.4
OG0010642	XP_001658384.1	XP_316100.4
OG0010643	XP_001658928.1, XP_001658930.1	XP_001238104.1, XP_001238101.1
OG0010644	XP_001659113.2, XP_001659114.2	XP_003437167.1, XP_309198.5, XP_560248.2, XP_003437166.1
OG0010645	XP_021709264.1, XP_001659557.1	XP_317710.1
OG0010645	XP_021711435.1	XP_320702.1, XP_313200.1
OG0010648	XP_021697712.1, XP_021697713.1, XP_021697711.1, XP_001660371.1	XP_001689208.1
OG0010649	XP_021710790.1	XP_003435767.1
OG0010649	XP_001660464.1, XP_001660462.1, XP_001660461.1	XP_003436350.1
OG0010651	XP_001661892.2	XP_307124.2, XP_315018.4
OG0010653	XP_001662421.2	XP_320699.3
OG0010655	XP_021705979.1, XP_021705978.1, XP_001662561.2	XP_312157.5
OG0010656	XP_021707073.1, XP_021711996.1, XP_001662687.2, XP_021707074.1, XP_001662689.2	XP_320540.4
OG0010657	XP_001662922.1	XP_001231148.1
OG0010658	XP_001663215.2, XP_021701685.1, XP_021701688.1, XP_021703237.1	XP_001237617.1
OG0010659	XP_001663336.2	XP_319758.4
OG0010663	XP_001663915.2, XP_001663917.1	XP_001689254.1
OG0010664	XP_001664210.1	XP_001687867.2, XP_308211.5
OG0010665	XP_001664248.2	XP_003435857.1, XP_001238514.1
OG0010666	XP_021707231.1, XP_021712459.1, XP_021712801.1, XP_011493263.2, XP_011493264.2	XP_314480.1
OG0010667	XP_021703350.1, XP_021703351.1	XP_316990.3
OG0010667	XP_011493565.1, XP_021703346.1	XP_001688992.1
OG0010673	XP_021695976.1, XP_021695982.1	XP_001231076.3
OG0010674	XP_021696258.1	XP_556028.1, XP_315397.4, XP_315396.4, XP_001688654.1, XP_315394.1
OG0010675	XP_021696453.1, XP_021696452.1, XP_021696454.1, XP_021696450.1	XP_316525.4
OG0010676	XP_021697227.1	XP_316183.3
OG0010679	XP_021698988.1, XP_021698987.1	XP_316554.4
OG0010680	XP_021699195.1	XP_316735.4, XP_001688958.1, XP_001688959.1
OG0010681	XP_021699576.1	XP_556387.1
OG0010682	XP_021700441.1	XP_001689171.1, XP_319123.4
OG0010684	XP_021700523.1, XP_021700522.1	XP_319587.4
OG0010685	XP_021700568.1	XP_319202.4
OG0010687	XP_021700992.1, XP_021700993.1	XP_317117.4
OG0010689	XP_021701216.1, XP_021701215.1, XP_021712833.1, XP_021701214.1	XP_314848.4
OG0010690	XP_021701962.1	XP_319065.4
OG0010694	XP_021705939.1	XP_003435931.1, XP_003435933.1, XP_003435932.1
OG0010695	XP_021706132.1	XP_307212.4
OG0010696	XP_021706892.1, XP_021706893.1	XP_320623.4
OG0010697	XP_021708085.1	XP_320772.1, XP_552512.1, XP_320775.2, XP_001238370.1, XP_552471.2
OG0010698	XP_021709400.1, XP_021709401.1	XP_552588.3, XP_001230288.2, XP_311400.4
OG0010702	XP_021713399.1	XP_003436704.1, XP_003436703.1
OG0010896	XP_001657428.2, XP_001657429.1	XP_317953.2
OG0010901	XP_011493569.2	XP_566226.2
OG0010904	XP_001663470.2	XP_321079.5
OG0010905	XP_001660308.1	XP_315450.4
OG0010911	XP_021699127.1	XP_308829.4
OG0010912	XP_021694748.1, XP_021694726.1	XP_003436930.1
OG0010916	XP_021692951.1, XP_021692948.1	XP_560062.4
OG0010917	XP_001656743.2	XP_321117.4
OG0010924	XP_021696049.1	XP_308514.4
OG0010931	XP_001654988.2	XP_317274.4
OG0010933	XP_001648842.1	XP_317486.3
OG0010938	XP_021704051.1	XP_310159.2
OG0010961	XP_021705313.1	XP_318504.4
OG0010969	XP_021695401.1	XP_317630.3
OG0010975	XP_021701659.1	XP_318675.2
OG0010997	XP_021695934.1, XP_021695935.1	XP_001687856.1
OG0011002	XP_021702923.1, XP_001654468.1	XP_309983.4
OG0011009	XP_001652227.2	XP_307792.4
OG0011012	XP_001657667.2	XP_313249.4
OG0011013	XP_021694228.1	XP_552976.3
OG0011021	XP_001649611.2	XP_321747.5
OG0011022	XP_001649897.2	XP_315630.2
OG0011023	XP_001650125.2	XP_319134.4
OG0011026	XP_001650701.1, XP_021712722.1, XP_021705147.1, XP_001653921.1	XP_321593.5
OG0011027	XP_001658804.1, XP_001650761.1, XP_001658805.1	XP_316351.4, XP_308473.2
OG0011028	XP_001651386.1	XP_319307.4
OG0011029	XP_021706499.1, XP_001651571.2	XP_312383.2
OG0011031	XP_001651634.3, XP_021709435.1, XP_001651649.3, XP_021707289.1	XP_309784.4
OG0011032	XP_001651663.2, XP_001651662.2, XP_021706229.1, XP_001651660.1	XP_564018.2
OG0011033	XP_001651665.2, XP_001651664.1	XP_309789.3, XP_001230655.1
OG0011034	XP_001651871.2	XP_314146.4
OG0011036	XP_021708553.1, XP_001652950.2	XP_320629.4
OG0011038	XP_021712810.1, XP_001653069.1	XP_001687964.1, XP_308509.2, XP_001687963.1
OG0011040	XP_001653409.2	XP_001688318.2, XP_001688357.2, XP_563213.3, XP_563214.3
OG0011041	XP_001653785.1	XP_001688258.1
OG0011041	XP_001662956.1	XP_001687880.1
OG0011042	XP_001653901.2, XP_001653902.2	XP_310558.4
OG0011043	XP_001654092.2	XP_003436664.1, XP_003436663.1, XP_001231149.2
OG0011044	XP_001654189.1	XP_319736.2
OG0011045	XP_001654217.1, XP_001654216.2, XP_001654215.1, XP_001654214.1	XP_319906.2
OG0011046	XP_001654385.2	XP_309400.4
OG0011047	XP_001654693.2	XP_003436635.1
OG0011047	XP_021710676.1	XP_309694.4, XP_001688240.1
OG0011048	XP_001654933.2	XP_001688995.1
OG0011049	XP_021698435.1, XP_001655063.1	XP_001688934.1
OG0011051	XP_001655684.2, XP_011493626.2, XP_001655683.2	XP_311475.4
OG0011052	XP_001655726.1	XP_551865.1
OG0011052	XP_001655725.2	XP_551866.2, XP_551867.2
OG0011053	XP_021698617.1, XP_001655982.2	XP_001688527.2, XP_001688528.2
OG0011054	XP_001656064.1, XP_001656065.1	XP_308097.2, XP_307184.4, XP_308094.3
OG0011055	XP_001656237.1	XP_563723.3
OG0011058	XP_001656287.2	XP_308250.4
OG0011059	XP_001656539.2, XP_021712204.1, XP_021712203.1	XP_003435914.1, XP_001238470.2
OG0011061	XP_001656653.3, XP_021707922.1	XP_560277.2
OG0011063	XP_001656773.1	XP_320757.4
OG0011064	XP_021708476.1, XP_001656955.2, XP_021709152.1	XP_563016.3, XP_003436422.1
OG0011065	XP_001656998.2, XP_021712214.1	XP_321561.5
OG0011067	XP_001657134.1, XP_021701448.1, XP_021701447.1	XP_001689168.1
OG0011068	XP_001657200.2, XP_021694332.1	XP_315196.5
OG0011069	XP_021710821.1, XP_021710820.1, XP_001657535.2, XP_021710819.1	XP_551097.3
OG0011070	XP_001657778.1, XP_021712859.1, XP_001657779.1	XP_317190.4, XP_317191.1
OG0011072	XP_021701338.1, XP_001658189.1, XP_021712699.1	XP_318651.2
OG0011073	XP_001658934.2	XP_001238265.1, XP_320196.2
OG0011074	XP_001658936.1	XP_309443.3
OG0011075	XP_001658939.1	XP_001688192.1
OG0011076	XP_001659136.1	XP_319403.3
OG0011078	XP_021707049.1, XP_001659554.2	XP_309947.4
OG0011079	XP_001659814.1	XP_551929.3, XP_559704.2, XP_310150.4, XP_307602.4
OG0011080	XP_001659839.2, XP_021697702.1	XP_001688141.1, XP_001688140.1
OG0011081	XP_001660046.2	XP_319133.4
OG0011083	XP_001660226.2, XP_001660233.2	XP_003436165.1
OG0011084	XP_001660538.2	XP_553803.2, XP_553802.2, XP_553800.2, XP_553801.2
OG0011085	XP_001660602.1	XP_321150.4
OG0011087	XP_021707879.1, XP_001661502.1, XP_021707881.1, XP_021707880.1	XP_559007.2
OG0011088	XP_001661524.2	XP_551669.2, XP_557207.2, XP_001237832.2
OG0011089	XP_001661594.2	XP_001689300.1, XP_001238397.2, XP_320892.4, XP_001689299.1
OG0011090	XP_001661771.2	XP_564541.1
OG0011092	XP_021713039.1	XP_003436482.1
OG0011092	XP_001662482.2	XP_558862.1, XP_318400.2
OG0011093	XP_001662538.1	XP_313702.2
OG0011094	XP_001662723.2	XP_001237516.3
