Orthogroup	Aedes_aegypti	Osmia_lignaria
OG0006729	XP_021701639.1, XP_021701640.1	XP_034182943.1
OG0006731	XP_021701718.1	XP_034175821.1, XP_034175822.1, XP_034175820.1
OG0006732	XP_021702123.1	XP_034178191.1
OG0006733	XP_021702247.1	XP_034173118.1
OG0006734	XP_021702385.1, XP_021702373.1	XP_034176516.1
OG0006735	XP_021702801.1, XP_021702766.1	XP_034188466.1
OG0006736	XP_021703000.1	XP_034173104.1
OG0006738	XP_021703763.1	XP_034181970.1, XP_034181973.1
OG0006739	XP_021703878.1	XP_034171051.1
OG0006740	XP_021704283.1	XP_034177776.1
OG0006741	XP_021705141.1	XP_034178839.1
OG0006742	XP_021705342.1	XP_034175415.1
OG0006743	XP_021705453.1	XP_034179942.1, XP_034179941.1
OG0006745	XP_021706761.1	XP_034179304.1
OG0006746	XP_021706769.1	XP_034171289.1
OG0006747	XP_021707018.1	XP_034179153.1
OG0006749	XP_021708789.1	XP_034173082.1
OG0006750	XP_021708822.1	XP_034191287.1
OG0006751	XP_021709044.1	XP_034178527.1
OG0006752	XP_021709282.1	XP_034182930.1
OG0006753	XP_021709369.1	XP_034194035.1
OG0006754	XP_021712263.1, XP_021713262.1	XP_034193724.1, XP_034193723.1
OG0006755	XP_021713296.1	XP_034173934.1, XP_034173932.1
OG0006798	XP_001662431.1	XP_034183145.1
OG0006799	XP_001652015.1	XP_034196408.1
OG0006800	XP_001663436.1	XP_034188299.1
OG0006801	XP_001663403.2	XP_034174206.1
OG0006802	XP_001654090.1	XP_034172962.1
OG0006803	XP_001655519.1	XP_034194187.1
OG0006804	XP_001651784.1	XP_034181225.1
OG0006805	XP_001663981.1	XP_034178131.1
OG0006806	XP_001656429.1	XP_034187902.1
OG0006807	XP_001663765.1	XP_034192072.1
OG0006808	XP_021704085.1	XP_034187429.1
OG0006809	XP_001649130.1	XP_034180464.1
OG0006810	XP_001652245.1	XP_034193433.1
OG0006811	XP_001649336.1	XP_034192356.1
OG0006812	XP_001661903.1	XP_034176496.1
OG0006813	XP_001658970.1	XP_034180388.1
OG0006814	XP_001648627.1	XP_034180918.1
OG0006815	XP_001652716.2	XP_034178239.1
OG0006816	XP_001660799.1	XP_034176098.1
OG0006817	XP_001662426.2	XP_034184681.1
OG0006818	XP_001661672.2	XP_034181702.1
OG0006819	XP_001648902.1	XP_034188760.1
OG0006820	XP_001649871.1	XP_034184814.1
OG0006821	XP_001654333.2	XP_034183662.1
OG0006822	XP_021704837.1	XP_034189637.1
OG0006823	XP_001650494.1	XP_034194063.1
OG0006824	XP_001655825.1	XP_034192653.1
OG0006825	XP_021701660.1	XP_034180168.1
OG0006826	XP_001655586.1	XP_034186787.1
OG0006827	XP_001662633.1	XP_034193434.1
OG0006828	XP_001656225.2	XP_034179239.1
OG0006829	XP_001648569.1	XP_034172545.1
OG0006830	XP_021709625.1	XP_034173691.1
OG0006831	XP_001654332.2	XP_034180863.1
OG0006832	XP_001654398.2	XP_034172046.1
OG0006833	XP_001648564.1	XP_034192141.1
OG0006834	XP_001656511.2	XP_034170831.1
OG0006835	XP_001661657.1	XP_034190522.1
OG0006836	XP_021700389.1	XP_034174868.1
OG0006838	XP_021700506.1	XP_034188790.1
OG0006839	XP_001659264.1	XP_034185709.1
OG0006840	XP_001648765.1	XP_034179152.1
OG0006841	XP_001648001.1	XP_034195114.1
OG0006842	XP_001652937.1	XP_034174372.1
OG0006843	XP_001648944.1	XP_034193665.1
OG0006844	XP_001659470.1	XP_034189855.1
OG0006845	XP_001662295.2	XP_034184796.1
OG0006846	XP_001655352.1	XP_034182061.1
OG0006847	XP_001659482.1	XP_034173088.1
OG0006848	XP_021695001.1	XP_034183498.1
OG0006849	XP_021707215.1	XP_034186402.1
OG0006850	XP_001649116.1	XP_034172276.1
OG0006851	XP_001648667.1	XP_034172322.1
OG0006852	XP_001647892.2	XP_034180583.1
OG0006853	XP_021707412.1	XP_034192035.1
OG0006854	XP_001655578.1	XP_034178943.1
OG0006855	XP_021702225.1	XP_034186729.1
OG0006856	XP_001663785.1	XP_034173608.1
OG0006857	XP_021707300.1, XP_001651133.2	XP_034186866.1
OG0006858	XP_001664061.1	XP_034186147.1
OG0006859	XP_001654150.1	XP_034191773.1
OG0006860	XP_021704437.1, XP_021704438.1	XP_034180686.1
OG0006862	XP_001661241.1	XP_034182269.1
OG0006863	XP_001655624.2	XP_034196021.1
OG0006864	XP_001663442.1	XP_034175196.1, XP_034175195.1
OG0006865	XP_001659377.1	XP_034176238.1
OG0006866	XP_021698769.1	XP_034179591.1
OG0006867	XP_001662974.1	XP_034187346.1
OG0006868	XP_001656501.2	XP_034194746.1
OG0006869	XP_001657653.1	XP_034180755.1
OG0006870	XP_001656652.2	XP_034178843.1
OG0006871	XP_001661113.1	XP_034194971.1
OG0006872	XP_001658760.1	XP_034172656.1
OG0006874	XP_021699546.1	XP_034190345.1
OG0006875	XP_001652035.1	XP_034175523.1
OG0006876	XP_001648589.2	XP_034189567.1
OG0006878	XP_001656467.1	XP_034175371.1
OG0006879	XP_001661804.1	XP_034179829.1
OG0006881	XP_021693079.1	XP_034184455.1
OG0006882	XP_001659284.1	XP_034176808.1
OG0006884	XP_001658212.1	XP_034171573.1
OG0006885	XP_001661806.2	XP_034176095.1
OG0006886	XP_001659497.1	XP_034190670.1
OG0006887	XP_001663197.2	XP_034171501.1
OG0006888	XP_001663881.1	XP_034192087.1
OG0006889	XP_001658586.1	XP_034184464.1
OG0006890	XP_001664309.1	XP_034189670.1
OG0006891	XP_001652851.2	XP_034174849.1
OG0006892	XP_001659845.2	XP_034173022.1
OG0006893	XP_001661570.1	XP_034175359.1
OG0006894	XP_011493542.1, XP_001654507.1	XP_034171204.1
OG0006895	XP_001651096.1	XP_034185490.1
OG0006896	XP_001654929.2	XP_034177787.1
OG0006897	XP_001663931.1	XP_034179874.1
OG0006898	XP_001660269.1	XP_034181924.1
OG0006899	XP_001651670.2	XP_034192352.1
OG0006900	XP_001658248.1	XP_034183889.1
OG0006901	XP_001648358.1	XP_034176741.1
OG0006902	XP_001656686.2	XP_034176580.1
OG0006903	XP_001654738.1	XP_034182199.1
OG0006904	XP_001659542.1	XP_034178404.1
OG0006905	XP_001653951.1	XP_034172605.1
OG0006906	XP_001649896.2	XP_034176975.1
OG0006907	XP_001652952.2	XP_034181901.1
OG0006908	XP_021703551.1	XP_034187488.1
OG0006909	XP_001653974.1	XP_034192023.1
OG0006910	XP_021693726.1	XP_034173722.1
OG0006911	XP_001662018.2	XP_034180201.1
OG0006912	XP_021701816.1	XP_034187530.1
OG0006913	XP_021707577.1	XP_034180955.1
OG0006914	XP_001659386.1	XP_034173492.1
OG0006915	XP_021698994.1	XP_034172511.1
OG0006916	XP_021702895.1	XP_034174441.1
OG0006917	XP_001657887.1	XP_034175110.1
OG0006918	XP_021693821.1	XP_034176816.1
OG0006919	XP_021700266.1	XP_034187030.1
OG0006920	XP_001657573.2	XP_034196049.1
OG0006921	XP_001654806.1	XP_034179847.1
OG0006922	XP_001652869.2	XP_034179584.1
OG0006923	XP_001653060.2	XP_034183523.1
OG0006924	XP_001653726.2	XP_034190668.1
OG0006925	XP_001659922.2	XP_034173872.1
OG0006927	XP_021697592.1	XP_034178140.1
OG0006928	XP_021706425.1	XP_034187942.1
OG0006929	XP_001648761.2	XP_034184859.1
OG0006930	XP_001650620.1	XP_034184417.1
OG0006931	XP_001651840.1	XP_034193216.1
OG0006932	XP_021703913.1	XP_034193548.1
OG0006933	XP_001659319.2	XP_034182448.1
OG0006934	XP_021710698.1	XP_034186486.1
OG0006935	XP_001655906.1	XP_034179759.1
OG0006937	XP_001650856.2	XP_034193946.1
OG0006938	XP_001658686.2	XP_034174027.1
OG0006940	XP_001650711.1	XP_034180357.1
OG0006941	XP_001653714.2	XP_034180084.1
OG0006942	XP_021697121.1, XP_021695183.1	XP_034175554.1
OG0006943	XP_021703016.1	XP_034183878.1
OG0006944	XP_001656755.2	XP_034181982.1
OG0006945	XP_001655040.1	XP_034184514.1
OG0006946	XP_021704361.1	XP_034178589.1
OG0006948	XP_001651868.2	XP_034191881.1
OG0006949	XP_001648832.1	XP_034175792.1
OG0006950	XP_021713260.1	XP_034193647.1
OG0006951	XP_001649289.2	XP_034187240.1
OG0006952	XP_001658759.1	XP_034181067.1
OG0006953	XP_021693940.1	XP_034179137.1
OG0006954	XP_021698685.1	XP_034172703.1
OG0006955	XP_021693759.1	XP_034189817.1
OG0006956	XP_001649979.1	XP_034173962.1
OG0006957	XP_021697154.1	XP_034172402.1
OG0006959	XP_021697595.1	XP_034170943.1
OG0006960	XP_001653167.1	XP_034196019.1
OG0006961	XP_001651548.1	XP_034193770.1
OG0006962	XP_001655375.2	XP_034173673.1
OG0006963	XP_001656935.1, XP_021700525.1	XP_034192932.1, XP_034192933.1
OG0006965	XP_021698157.1	XP_034174951.1
OG0006966	XP_021704121.1	XP_034179615.1
OG0006967	XP_001656650.2	XP_034174284.1
OG0006968	XP_001657496.1	XP_034195234.1
OG0006969	XP_001653055.1	XP_034185511.1
OG0006970	XP_021696539.1	XP_034191575.1
OG0006971	XP_021713353.1	XP_034190642.1
OG0006972	XP_001657794.2	XP_034181031.1
OG0006973	XP_001657325.2	XP_034181767.1
OG0006974	XP_001663383.1	XP_034180369.1
OG0006975	XP_021708629.1	XP_034180355.1
OG0006976	XP_021698676.1	XP_034174980.1
OG0006979	XP_021695269.1	XP_034178217.1
OG0006980	XP_021705880.1	XP_034182921.1
OG0006981	XP_021700823.1	XP_034175857.1
OG0006982	XP_021696526.1	XP_034175669.1
OG0006983	XP_021698649.1	XP_034189865.1
OG0006984	XP_021708933.1	XP_034173592.1
OG0006985	XP_021695908.1	XP_034174616.1
OG0006986	XP_021700394.1	XP_034173242.1
OG0006987	XP_021695967.1	XP_034189029.1
OG0006988	XP_001650246.1	XP_034177327.1
OG0006989	XP_001657402.1	XP_034188499.1
OG0006990	XP_021703948.1	XP_034174705.1
OG0006991	XP_001656318.2	XP_034194756.1
OG0006992	XP_021697405.1	XP_034172148.1
OG0006993	XP_021701809.1	XP_034187026.1
OG0006994	XP_021696955.1	XP_034177150.1
OG0006995	XP_021707679.1	XP_034183037.1, XP_034183036.1
OG0006996	XP_001648997.1	XP_034191502.1
OG0006998	XP_001655209.2	XP_034192942.1
OG0006999	XP_001648288.1	XP_034183243.1
OG0007001	XP_001659260.2	XP_034179088.1
OG0007002	XP_021696070.1	XP_034174699.1
OG0007003	XP_021710880.1	XP_034177513.1
OG0007004	XP_001659514.1	XP_034187600.1
OG0007005	XP_021694229.1	XP_034191879.1
OG0007006	XP_001653135.2	XP_034176997.1
OG0007007	XP_001662973.2	XP_034187267.1
OG0007008	XP_001649385.2	XP_034178050.1
OG0007009	XP_001650271.2	XP_034173701.1
OG0007010	XP_001661571.1	XP_034195374.1
OG0007012	XP_001653953.1	XP_034174539.1
OG0007013	XP_001653417.2	XP_034174864.1
OG0007014	XP_001657046.1	XP_034188650.1
OG0007015	XP_021710788.1	XP_034181530.1
OG0007016	XP_001661901.2	XP_034174082.1
OG0007017	XP_021702308.1	XP_034181072.1
OG0007018	XP_001655444.2	XP_034175958.1
OG0007020	XP_001655003.1	XP_034178912.1
OG0007021	XP_021705246.1	XP_034182250.1
OG0007022	XP_001654913.2	XP_034172349.1
OG0007023	XP_021693712.1	XP_034177651.1
OG0007024	XP_021708220.1	XP_034181274.1
OG0007025	XP_001652146.1	XP_034187757.1
OG0007026	XP_011493168.2	XP_034183487.1
OG0007027	XP_001654470.1	XP_034190539.1
OG0007028	XP_021699353.1	XP_034172200.1
OG0007029	XP_021707715.1	XP_034193106.1
OG0007030	XP_001664206.2	XP_034180078.1
OG0007031	XP_021702882.1	XP_034192241.1
OG0007033	XP_021702525.1	XP_034194772.1
OG0007034	XP_001657512.3	XP_034179473.1
OG0007035	XP_001656938.1	XP_034195104.1
OG0007036	XP_021695868.1	XP_034179286.1
OG0007037	XP_001654094.2	XP_034186245.1, XP_034186246.1
OG0007038	XP_001663147.2	XP_034178880.1
OG0007039	XP_021699395.1	XP_034180311.1
OG0007040	XP_021702282.1	XP_034189655.1
OG0007041	XP_001661932.1	XP_034188082.1
OG0007043	XP_021698239.1	XP_034185811.1
OG0007044	XP_001661096.2	XP_034174910.1
OG0007045	XP_021697072.1	XP_034191095.1
OG0007046	XP_021710389.1	XP_034195688.1
OG0007047	XP_021702026.1	XP_034192055.1
OG0007049	XP_021699297.1	XP_034171466.1
OG0007050	XP_021697938.1	XP_034173311.1
OG0007051	XP_001660147.3	XP_034186704.1
OG0007052	XP_001650205.1	XP_034182812.1
OG0007053	XP_021713143.1	XP_034187317.1
OG0007054	XP_001651607.1	XP_034193258.1
OG0007055	XP_021699715.1	XP_034192413.1
OG0007056	XP_001655773.1	XP_034179429.1
OG0007057	XP_001656301.2	XP_034178919.1
OG0007058	XP_021709471.1	XP_034188953.1
OG0007059	XP_001649970.1	XP_034178596.1
OG0007060	XP_021706192.1	XP_034176426.1
OG0007061	XP_021710016.1, XP_021710015.1	XP_034188521.1
OG0007063	XP_021707982.1, XP_001662684.2	XP_034178835.1
OG0007064	XP_021710033.1	XP_034172848.1
OG0007065	XP_001658614.1	XP_034193518.1
OG0007066	XP_021703944.1	XP_034190045.1
OG0007067	XP_001652343.2	XP_034186719.1
OG0007068	XP_021702550.1	XP_034190448.1
OG0007070	XP_021696489.1	XP_034173981.1
OG0007071	XP_001652160.1	XP_034181965.1
OG0007072	XP_001661842.1	XP_034175151.1
OG0007073	XP_021698914.1, XP_021698915.1	XP_034180079.1
OG0007074	XP_001660397.2	XP_034192890.1
OG0007075	XP_021699158.1	XP_034175843.1
OG0007076	XP_001649813.1	XP_034183568.1
OG0007077	XP_001656403.1	XP_034193618.1
OG0007078	XP_001655808.1	XP_034185181.1
OG0007079	XP_001648030.2	XP_034182383.1
OG0007080	XP_001653922.2	XP_034180833.1
OG0007081	XP_021700181.1	XP_034181305.1
OG0007082	XP_001653153.1	XP_034189963.1
OG0007083	XP_011493248.1	XP_034179732.1
OG0007084	XP_021707871.1	XP_034171544.1
OG0007086	XP_021697878.1	XP_034190193.1
OG0007087	XP_021708361.1	XP_034174021.1
OG0007088	XP_001662951.1	XP_034185256.1
OG0007089	XP_021707395.1	XP_034172676.1
OG0007090	XP_021700012.1	XP_034174117.1
OG0007091	XP_001657782.1	XP_034188601.1
OG0007092	XP_021705407.1	XP_034182982.1
OG0007093	XP_001662138.2	XP_034192700.1
OG0007094	XP_001658036.2	XP_034184120.1
OG0007095	XP_021702532.1	XP_034182283.1
OG0007096	XP_001652655.2	XP_034182253.1
OG0007097	XP_021712857.1	XP_034178849.1
OG0007098	XP_001659672.1	XP_034173153.1
OG0007099	XP_001658172.2	XP_034190606.1
OG0007100	XP_021700031.1	XP_034181141.1
OG0007101	XP_001655691.1, XP_021708110.1	XP_034192762.1
OG0007102	XP_001654005.2	XP_034174826.1
OG0007103	XP_001661342.2	XP_034194413.1
OG0007104	XP_001654680.1	XP_034180939.1
OG0007105	XP_021706625.1	XP_034177047.1
OG0007106	XP_021698013.1	XP_034195461.1
OG0007107	XP_001657781.2, XP_021712612.1	XP_034196337.1
OG0007109	XP_021698823.1	XP_034187064.1
OG0007110	XP_021693012.1	XP_034173887.1
OG0007111	XP_021699356.1, XP_021704564.1	XP_034182284.1
OG0007112	XP_001649893.1	XP_034188462.1
OG0007113	XP_001659396.1	XP_034172566.1
OG0007115	XP_001657306.2	XP_034185318.1
OG0007116	XP_021698849.1	XP_034188553.1
OG0007117	XP_001656907.2	XP_034187793.1
OG0007118	XP_001653970.1	XP_034176690.1
OG0007119	XP_021709286.1	XP_034180921.1
OG0007120	XP_021705543.1	XP_034179603.1
OG0007121	XP_021706629.1	XP_034183175.1
OG0007122	XP_001649734.1	XP_034186913.1
OG0007123	XP_021696570.1	XP_034194242.1
OG0007124	XP_021705484.1	XP_034189751.1
OG0007125	XP_021696773.1	XP_034188905.1
OG0007126	XP_001661086.1	XP_034190832.1
OG0007127	XP_021700627.1	XP_034180994.1
OG0007128	XP_021706174.1	XP_034172559.1
OG0007129	XP_001661999.1	XP_034186329.1
OG0007130	XP_001648490.1	XP_034173674.1
OG0007131	XP_021700365.1	XP_034184527.1
OG0007132	XP_001649465.2	XP_034191482.1
OG0007133	XP_001663588.1	XP_034190044.1
OG0007134	XP_001660492.2	XP_034188963.1
OG0007135	XP_001659543.2	XP_034182785.1
OG0007136	XP_021696032.1	XP_034173948.1
OG0007137	XP_021708362.1	XP_034191752.1
OG0007138	XP_021695012.1	XP_034173321.1
OG0007139	XP_001663435.1	XP_034178474.1
OG0007140	XP_001654491.2	XP_034193457.1
OG0007141	XP_021699379.1	XP_034177966.1
OG0007142	XP_021699268.1	XP_034172810.1
OG0007143	XP_021705224.1	XP_034191471.1
OG0007145	XP_021702552.1	XP_034180407.1
OG0007146	XP_001655108.1	XP_034185151.1
OG0007147	XP_021697116.1	XP_034180837.1
OG0007148	XP_001658319.1	XP_034196659.1
OG0007149	XP_021702034.1, XP_021702042.1	XP_034183928.1
OG0007150	XP_001664176.2	XP_034179893.1
OG0007151	XP_001654560.1	XP_034182967.1
OG0007152	XP_001662506.1	XP_034193120.1
OG0007153	XP_001653862.1	XP_034192234.1
OG0007154	XP_001648056.1	XP_034174909.1
OG0007155	XP_021705657.1	XP_034186767.1
OG0007156	XP_021706383.1	XP_034185493.1
OG0007158	XP_021695725.1	XP_034176232.1
OG0007159	XP_001658768.2	XP_034178515.1
OG0007160	XP_001648798.2	XP_034191880.1
OG0007161	XP_021693387.1	XP_034179151.1
OG0007162	XP_021708046.1	XP_034195407.1
OG0007163	XP_001651034.1	XP_034193884.1
OG0007164	XP_021705703.1	XP_034192208.1
OG0007165	XP_021701460.1	XP_034184749.1
OG0007166	XP_021696287.1	XP_034184952.1
OG0007168	XP_001662376.1	XP_034182431.1
OG0007169	XP_001653586.2	XP_034185994.1
OG0007170	XP_001647746.1	XP_034172168.1
OG0007171	XP_021713253.1	XP_034172565.1
OG0007172	XP_001655946.2	XP_034196602.1
OG0007173	XP_001657235.1	XP_034188616.1
OG0007174	XP_001649284.1	XP_034177433.1
OG0007175	XP_001662454.2	XP_034192856.1
OG0007176	XP_001656637.1	XP_034192009.1
OG0007177	XP_011493455.1	XP_034189850.1
OG0007178	XP_021701729.1	XP_034187697.1
OG0007179	XP_021700837.1	XP_034175153.1
OG0007180	XP_021697849.1	XP_034188395.1
OG0007182	XP_001650439.2	XP_034182189.1
OG0007184	XP_021706715.1	XP_034181592.1
OG0007185	XP_021693929.1	XP_034176810.1
OG0007186	XP_021711280.1	XP_034194315.1
OG0007187	XP_001653450.2	XP_034188782.1
OG0007188	XP_001660333.1	XP_034175467.1
OG0007189	XP_021699929.1	XP_034182154.1
OG0007190	XP_021700127.1	XP_034172664.1
OG0007192	XP_001663279.1	XP_034190295.1
OG0007193	XP_021699538.1, XP_021699531.1	XP_034190686.1
OG0007194	XP_001654736.1	XP_034178611.1
OG0007195	XP_021706587.1	XP_034182251.1
OG0007196	XP_001662448.1	XP_034192427.1
OG0007197	XP_021712980.1	XP_034192622.1
OG0007198	XP_001655482.1	XP_034190961.1
OG0007199	XP_021703941.1, XP_021703942.1, XP_001648865.1	XP_034186845.1
OG0007200	XP_001661818.2	XP_034193308.1
OG0007201	XP_021705122.1	XP_034175361.1
OG0007202	XP_021704626.1	XP_034189275.1
OG0007203	XP_021711668.1	XP_034187943.1, XP_034187951.1
OG0007205	XP_021698655.1	XP_034178445.1
OG0007206	XP_021699655.1	XP_034184479.1
OG0007208	XP_001661454.1	XP_034181692.1, XP_034181693.1
OG0007209	XP_021695914.1	XP_034178250.1
OG0007210	XP_021704617.1	XP_034195553.1
OG0007211	XP_021701430.1	XP_034192518.1
OG0007212	XP_021695851.1	XP_034177526.1
OG0007213	XP_021701785.1	XP_034188348.1
OG0007214	XP_001661192.2, XP_021699627.1	XP_034177742.1
OG0007216	XP_021709242.1	XP_034185241.1
OG0007217	XP_001649174.2	XP_034176501.1
OG0007219	XP_021707980.1	XP_034174555.1
OG0007220	XP_001658238.1	XP_034191116.1
OG0007221	XP_021702500.1	XP_034187822.1
OG0007222	XP_001654992.2	XP_034181749.1
OG0007223	XP_021702619.1	XP_034192218.1
OG0007225	XP_021713390.1	XP_034176460.1
OG0007226	XP_021700868.1	XP_034185804.1
OG0007227	XP_001650415.2	XP_034196643.1
OG0007228	XP_021710128.1	XP_034173370.1
OG0007229	XP_001649719.1	XP_034172526.1
OG0007230	XP_001654826.2	XP_034190319.1
OG0007231	XP_021707699.1	XP_034189115.1
OG0007232	XP_001656178.2	XP_034174852.1
OG0007233	XP_001648494.1	XP_034171021.1
OG0007234	XP_021713348.1	XP_034193930.1
OG0007235	XP_021705486.1, XP_021705487.1	XP_034179416.1
OG0007236	XP_021702627.1	XP_034189066.1
OG0007237	XP_021713393.1	XP_034185444.1
OG0007239	XP_021697326.1	XP_034176205.1
OG0007241	XP_021710701.1	XP_034191525.1
OG0007242	XP_001660425.1	XP_034184963.1
OG0007243	XP_021705485.1	XP_034174204.1
OG0007244	XP_001650619.1	XP_034176198.1
OG0007245	XP_001658356.1	XP_034172098.1
OG0007246	XP_021695535.1	XP_034176710.1
OG0007248	XP_001648330.1	XP_034192882.1
OG0007249	XP_021700943.1	XP_034193909.1
OG0007250	XP_001657324.1	XP_034179196.1
OG0007251	XP_001651546.2	XP_034194144.1
OG0007253	XP_001657525.1	XP_034176639.1
OG0007254	XP_021704307.1	XP_034171309.1
OG0007255	XP_001654991.1	XP_034172093.1
OG0007257	XP_021709287.1	XP_034180998.1
OG0007259	XP_021701849.1	XP_034176898.1
OG0007262	XP_021694914.1	XP_034182357.1
OG0007263	XP_001663274.1	XP_034185400.1
OG0007264	XP_021707095.1	XP_034177115.1
OG0007265	XP_001657106.1	XP_034173460.1
OG0007267	XP_021694782.1	XP_034175348.1
OG0007268	XP_021705516.1	XP_034188263.1
OG0007269	XP_021700880.1	XP_034186857.1
OG0007270	XP_021702898.1	XP_034180984.1
OG0007271	XP_021692970.1	XP_034175680.1
OG0007272	XP_021694111.1	XP_034177687.1
OG0007273	XP_021709368.1	XP_034182345.1
OG0007275	XP_001663510.1	XP_034193535.1
OG0007276	XP_001660131.1	XP_034185922.1
OG0007277	XP_021706955.1	XP_034172024.1
OG0007278	XP_001652354.1	XP_034181445.1
OG0007279	XP_001657464.1	XP_034192256.1
OG0007280	XP_021710640.1	XP_034178795.1
OG0007281	XP_001649290.2	XP_034184009.1
OG0007282	XP_001663283.1	XP_034183935.1
OG0007283	XP_001652143.1, XP_021704846.1	XP_034187923.1
OG0007284	XP_001663840.2	XP_034174088.1
OG0007285	XP_021693915.1	XP_034175580.1
OG0007286	XP_021712701.1	XP_034192874.1
OG0007287	XP_001656295.1	XP_034182615.1
OG0007288	XP_021701852.1	XP_034174548.1
OG0007289	XP_021711083.1	XP_034196205.1
OG0007290	XP_021712382.1, XP_001656217.2	XP_034179321.1
OG0007291	XP_021701917.1	XP_034188525.1
OG0007293	XP_021706286.1	XP_034171247.1
OG0007294	XP_021710745.1	XP_034186947.1
OG0007295	XP_021708776.1, XP_021708774.1	XP_034181569.1
OG0007296	XP_001658270.1	XP_034195476.1
OG0007297	XP_001658604.1	XP_034171165.1
OG0007298	XP_021693147.1	XP_034177359.1
OG0007299	XP_021712983.1	XP_034174841.1
OG0007300	XP_001653807.1	XP_034182697.1
OG0007301	XP_021710292.1, XP_021712774.1	XP_034174136.1
OG0007302	XP_021700811.1	XP_034176567.1
OG0007303	XP_001654296.1	XP_034176753.1
OG0007304	XP_021695970.1	XP_034179575.1
OG0007305	XP_021710324.1	XP_034176702.1
OG0007306	XP_021710682.1	XP_034184214.1
OG0007307	XP_001662980.2	XP_034176122.1
OG0007308	XP_001648760.2	XP_034183224.1
OG0007309	XP_021700734.1	XP_034189859.1
OG0007310	XP_001658528.3	XP_034180450.1, XP_034180451.1
OG0007311	XP_001652027.2	XP_034174735.1
OG0007312	XP_001655431.2	XP_034171568.1
OG0007313	XP_021700741.1	XP_034193310.1
OG0007314	XP_021711630.1	XP_034174530.1
OG0007315	XP_021702635.1	XP_034195883.1
OG0007316	XP_021701175.1	XP_034187467.1
OG0007317	XP_021692952.1	XP_034189975.1
OG0007318	XP_001652933.1	XP_034177224.1
OG0007319	XP_001664114.2	XP_034190393.1
OG0007320	XP_001651398.1	XP_034172182.1
OG0007321	XP_021693443.1	XP_034184305.1
OG0007322	XP_001657613.1	XP_034192507.1
