Orthogroup	Nasonia_vitripennis	Solenopsis_invicta
OG0007988	XP_001599516.2	XP_025987609.1
OG0007989	XP_003428149.1	XP_025986580.1, XP_025986582.1
OG0007990	XP_003424699.1	XP_011176311.1
OG0007991	XP_003427507.1	XP_011173625.1
OG0007994	XP_031784564.1	XP_039308267.1
OG0007995	XP_001603842.3	XP_011159097.2
OG0007996	XP_016845654.1	XP_011156525.1
OG0007997	XP_001607242.2	XP_011170976.1
OG0008000	XP_008213083.1	XP_011166397.2
OG0008001	XP_031783478.1	XP_025997166.1, XP_011172259.1
OG0008002	XP_031779196.1	XP_011165941.1, XP_039312057.1, XP_039312058.1
OG0008003	XP_001602214.2	XP_011171238.1
OG0008005	XP_016844891.1	XP_011156310.2
OG0008006	XP_001603332.2	XP_011163673.1
OG0008007	XP_001604663.2	XP_039310063.1, XP_011162614.1, XP_011162613.1
OG0008008	XP_008206807.1	XP_011161162.2
OG0008010	XP_001600497.1	XP_039315249.1, XP_011157378.1
OG0008011	XP_016837853.1	XP_011164452.1
OG0008012	XP_031787560.1, XP_032456324.1	XP_025994117.2
OG0008013	XP_031780151.1	XP_011165571.1
OG0008014	XP_031783707.1	XP_011168987.1
OG0008015	XP_001604287.2	XP_039305842.1
OG0008017	XP_008215484.1	XP_025989525.2
OG0008019	NP_001136158.1	XP_011167640.1
OG0008020	XP_001603009.1	XP_025994255.1
OG0008021	NP_001127784.2, XP_008212395.1	XP_011170817.1
OG0008022	XP_001604964.1	XP_025993422.1, XP_025993425.1, XP_025993424.1, XP_025993423.1
OG0008023	XP_008217540.1	XP_025988300.1
OG0008026	XP_001605368.1	XP_011168961.1
OG0008027	XP_016837986.1	XP_025987972.1
OG0008028	XP_031782315.1	XP_025987391.1
OG0008029	XP_016844562.1	XP_039312417.1
OG0008029	XP_032457928.1	XP_039309078.1, XP_039309937.1, XP_011169527.1, XP_039303509.1, XP_011168880.1, XP_039311337.1, XP_039304367.1
OG0008030	XP_008203760.1, XP_032453979.1	XP_025987895.2
OG0008033	XP_031784334.1	XP_039308621.1
OG0008035	XP_031787553.1	XP_011170978.2
OG0008038	XP_031789488.1, XP_031789483.1	XP_039306300.1
OG0008039	NP_001135881.1	XP_011166160.1
OG0008040	XP_031777262.1, XP_031777265.1	XP_039314462.1
OG0008041	XP_003425372.1	XP_039307999.1
OG0008042	XP_031788912.1	XP_039308174.1
OG0008044	XP_032452021.1	XP_025995419.1
OG0008046	XP_001605660.1	XP_039310997.1, XP_039310996.1
OG0008047	XP_008203366.1	XP_011167360.2
OG0008048	XP_031787378.1	XP_039307932.1, XP_039315278.1
OG0008049	XP_001606078.1	XP_011161842.1
OG0008051	XP_001607485.1	XP_011173492.1, XP_011173489.1
OG0008055	XP_031783274.1	XP_039311286.1
OG0008057	NP_001166085.1	XP_011170134.2
OG0008058	NP_001123219.2	XP_039309973.1
OG0008059	XP_008215425.1	XP_011173369.1
OG0008060	XP_003425025.1	XP_011176103.1
OG0008061	XP_001608024.2, XP_003424578.1	XP_011176224.1
OG0008062	XP_031784676.1	XP_011157962.1
OG0008063	XP_032456941.1	XP_011176271.2
OG0008064	XP_008216966.1	XP_011160806.2
OG0008069	XP_003424582.1	XP_011176275.1
OG0008070	XP_008216369.1	XP_011165094.1
OG0008071	XP_008217805.1	XP_011167639.1
OG0008074	XP_003424540.1	XP_025995679.1
OG0008075	XP_001603144.2	XP_011172100.1
OG0008076	XP_001601833.1	XP_025992076.1
OG0008077	XP_003424441.1	XP_011156737.1
OG0008078	XP_001603280.1	XP_039308007.1
OG0008079	XP_008213414.1	XP_039303176.1
OG0008081	XP_031784981.1	XP_011166593.1
OG0008084	XP_001602858.1	XP_011166812.2
OG0008085	XP_001606856.1	XP_011165973.1
OG0008086	XP_001602403.1	XP_011163503.1
OG0008087	XP_031780482.1, XP_032451741.1, XP_008208196.1, XP_008208195.1, XP_032451742.1	XP_011157863.1
OG0008088	XP_008210398.1	XP_011168595.3
OG0008089	XP_031783268.2	XP_025995680.1
OG0008090	XP_001602976.1	XP_011163926.1
OG0008091	XP_031785762.1	XP_039314472.1
OG0008092	XP_003426648.1	XP_011167886.3
OG0008093	XP_031783343.1	XP_039303898.1
OG0008094	XP_003426333.1	XP_011157498.1
OG0008096	XP_031788729.1	XP_011159187.1
OG0008097	XP_001606772.1, XP_008202302.1	XP_011169741.2, XP_039303634.1, XP_011169740.2
OG0008099	XP_008205428.1, NP_001161252.1	XP_025991064.1
OG0008100	XP_016844817.1	XP_025986541.1
OG0008101	XP_016840843.1	XP_011173421.1
OG0008103	XP_001599705.1	XP_011157031.1
OG0008104	XP_008214055.1	XP_039303548.1
OG0008106	XP_001604702.1	XP_025986863.1, XP_011162122.1
OG0008108	XP_031781695.1	XP_011176257.1
OG0008114	XP_031782162.1	XP_039301664.1
OG0008115	XP_031779655.1	XP_025994244.1
OG0008116	XP_031779678.1	XP_011171486.2
OG0008117	XP_031786763.1	XP_011171297.2
OG0008119	XP_008216686.1, XP_032453958.1	XP_039312163.1
OG0008120	XP_003427376.1	XP_011172444.1
OG0008121	XP_031780955.1	XP_011158458.1
OG0008122	XP_031780566.1	XP_039308771.1
OG0008124	XP_001602562.2, XP_008210371.2	XP_039310583.1
OG0008125	XP_008203221.1	XP_025989517.1
OG0008127	XP_008202277.2	XP_039304205.1
OG0008128	XP_001607357.1	XP_011160569.2
OG0008130	XP_008215743.1	XP_025989303.1
OG0008133	XP_031780163.2	XP_011156602.1
OG0008134	XP_008216077.2	XP_039301786.1
OG0008135	XP_008205729.1	XP_011167038.1
OG0008136	XP_003426380.1	XP_011167264.2
OG0008137	XP_016844855.1	XP_011158959.1
OG0008138	XP_016843855.1	XP_011162194.2
OG0008140	NP_001161255.1	XP_011160890.2
OG0008142	XP_003427098.1	XP_011169013.1
OG0008143	XP_016839454.1	XP_011167632.1, XP_039307495.1
OG0008144	NP_001136030.1	XP_011155728.1
OG0008146	XP_031787713.1	XP_011164154.2
OG0008147	XP_008206246.1, XP_001603585.2	XP_011162682.1
OG0008148	XP_003425850.1	XP_011158167.1
OG0008149	XP_016843064.1, XP_003426112.1	XP_011169623.1
OG0008150	XP_016839540.1, XP_031782367.1	XP_011167141.1
OG0008151	XP_032457741.1	XP_011162071.1
OG0008152	XP_016842882.1, XP_016842881.1, XP_008204100.1, XP_031784982.1	XP_011169871.2
OG0008153	XP_008207863.1	XP_011160710.2
OG0008154	XP_031776886.1	XP_039307404.1, XP_039307401.1, XP_039307403.1
OG0008155	XP_003424423.1	XP_011164262.2
OG0008156	XP_003427295.1, XP_003427296.1, XP_016839912.1, XP_032454405.1, XP_032454404.1	XP_011162561.1
OG0008157	XP_003424112.1	XP_039311468.1
OG0008158	XP_032452215.1	XP_011156801.1
OG0008159	XP_003426693.1	XP_039315103.1
OG0008160	XP_008208597.1	XP_039303737.1, XP_011160352.1
OG0008161	NP_001136349.1	XP_011166975.1
OG0008163	XP_001600336.1	XP_011175642.1
OG0008164	XP_001603866.2	XP_039303226.1, XP_039303230.1, XP_039303216.1
OG0008165	XP_031780653.1	XP_039310478.1
OG0008167	XP_031788189.1	XP_039306626.1, XP_039306553.1
OG0008168	XP_032452607.1	XP_039312845.1
OG0008169	XP_001603707.2	XP_011161855.1
OG0008170	XP_016839348.1, XP_016839347.1, XP_008203897.1	XP_011162466.1
OG0008172	XP_008211200.1	XP_025988703.1
OG0008173	XP_003425153.1	XP_011165570.2
OG0008174	XP_031787085.1	XP_039313026.1
OG0008175	XP_032455106.1, XP_003427668.1	XP_011175702.1
OG0008176	XP_031779012.1, XP_008209631.1	XP_039313905.1
OG0008178	XP_003425907.1	XP_039304401.1
OG0008180	XP_003427408.1	XP_025995692.1
OG0008182	XP_001602481.3	XP_039307147.1, XP_025991626.2
OG0008183	XP_031785996.1	XP_011156053.2
OG0008184	XP_031782889.1	XP_025986362.1
OG0008185	XP_031789082.1, XP_016844020.1, XP_032455019.1, XP_001603767.1	XP_025995581.1
OG0008186	XP_031782279.1, XP_032453798.1	XP_011161221.2
OG0008187	XP_016845937.1, XP_008215233.1, XP_031777195.1	XP_011171267.2
OG0008188	XP_031787742.1	XP_039304037.1
OG0008189	XP_016843906.1	XP_039313043.1, XP_011157088.2
OG0008195	XP_031782444.1, XP_016837093.2, XP_016838360.1, XP_003427671.1, XP_008213934.1, XP_031781821.1, XP_031781301.1, XP_008205886.2, XP_031778268.1, XP_031784663.1, XP_031785063.1, XP_031784824.1, XP_031784825.1, XP_031785151.1, XP_031784056.1, XP_031781300.1, XP_031779789.1, XP_031776793.1	XP_039303256.1
OG0008198	XP_001607808.1	XP_011171034.1
OG0008199	XP_008213564.1	XP_025994867.1
OG0008201	XP_031787050.1	XP_011164613.1
OG0008202	XP_001600330.1	XP_011174300.3
OG0008203	NP_001156898.1	XP_011173202.1
OG0008204	XP_001605168.1	XP_039308932.1
OG0008205	XP_003427259.1	XP_025995740.1
OG0008206	XP_001605749.2	XP_011167741.1
OG0008208	XP_003426587.1	XP_011166011.1
OG0008209	XP_001606126.1	XP_025987620.1
OG0008210	XP_016840165.2	XP_011162523.2
OG0008211	XP_031783834.1	XP_025992650.1
OG0008212	XP_032452403.1	XP_011163538.1
OG0008213	NP_001127801.1	XP_011158630.2
OG0008214	XP_016839593.1	XP_011164249.2
OG0008215	XP_001607301.1	XP_011155703.1
OG0008219	XP_001606250.2	XP_011165023.1
OG0008221	NP_001127794.1, XP_008202520.1	XP_011163521.1
OG0008222	XP_008213735.1, XP_031782794.1	XP_011161057.2
OG0008223	XP_031778811.1	XP_025993625.2
OG0008224	XP_001605276.2	XP_011164345.1
OG0008226	XP_008210880.1	XP_011156170.2
OG0008228	XP_016838840.1	XP_039304461.1
OG0008230	XP_003424253.1	XP_011156219.1
OG0008234	XP_001606519.1	XP_011165558.1
OG0008235	XP_003425761.1	XP_011172058.1
OG0008237	XP_031782309.1	XP_011166291.1
OG0008239	XP_016839624.1	XP_011158584.1
OG0008243	XP_001607972.2	XP_011167372.2
OG0008246	XP_001605776.2	XP_011162163.1
OG0008248	XP_001602275.1	XP_025995946.1
OG0008249	XP_016844710.1, NP_001127804.1	XP_011160933.1
OG0008251	XP_008203283.1	XP_039303566.1
OG0008254	XP_001605037.2	XP_011156088.1
OG0008255	XP_008201876.1	XP_011165578.1
OG0008257	XP_008202080.1	XP_025990554.2
OG0008258	XP_016837500.1, XP_016837501.1	XP_011175209.2
OG0008259	XP_001603870.1	XP_039314811.1
OG0008260	XP_031781547.1	XP_011169079.2
OG0008261	XP_016840429.1, XP_016840428.1	XP_011162972.1
OG0008262	XP_031787875.1	XP_011171627.1
OG0008263	XP_032456358.1	XP_039306777.1
OG0008264	XP_008203556.1	XP_011161775.1
OG0008266	XP_008213678.1	XP_011156218.1
OG0008267	XP_008202719.1, XP_003424783.1	XP_011161147.1
OG0008268	XP_008215827.1	XP_039314373.1
OG0008270	XP_003424136.1	XP_011167732.2
OG0008271	XP_031783445.1	XP_011162399.1
OG0008273	XP_016839996.1	XP_039303809.1
OG0008274	XP_008215227.1	XP_039306988.1
OG0008276	XP_008209268.1	XP_011164171.1
OG0008277	XP_001606894.1	XP_011164632.1
OG0008279	NP_001161364.1	XP_011155349.1
OG0008282	XP_003426055.1	XP_011157199.1
OG0008283	NP_001166086.1	XP_025992894.1
OG0008285	XP_001605398.2	XP_011166672.3
OG0008287	XP_001599638.1	XP_039313600.1
OG0008290	XP_008209252.1	XP_011171555.1
OG0008292	XP_016842409.1	XP_011160236.1
OG0008293	XP_008210903.1	XP_011167307.1
OG0008294	XP_003427982.1	XP_011156940.1
OG0008298	XP_001607374.2	XP_011163857.1
OG0008299	XP_031779451.1	XP_011161863.1
OG0008300	XP_016841173.1, XP_001606130.2	XP_011161539.2
OG0008301	XP_016845360.1, XP_001607986.1	XP_011162249.1
OG0008303	XP_008206319.1	XP_011166794.1
OG0008304	XP_032454902.1	XP_039309485.1, XP_011163768.1
OG0008305	XP_016840334.1	XP_039307915.1
OG0008306	NP_001153243.1	XP_025995608.1
OG0008313	XP_008208571.1, NP_001234886.1	NP_001306577.1
OG0008314	XP_001600665.1, XP_031784774.1	XP_011172976.1
OG0008315	XP_001602474.2	XP_039303287.1, XP_011172161.1
OG0008316	XP_003425678.1	XP_011161424.1, XP_011161777.1
OG0008317	XP_016841418.1	XP_039314347.1
OG0008318	XP_003424368.1	XP_039309623.1
OG0008320	XP_032455416.1	XP_025991399.1
OG0008321	XP_008208149.1	XP_011166268.1
OG0008322	XP_001605785.1, XP_016838312.1	XP_011159545.2, XP_011159541.2
OG0008324	XP_032451927.1	XP_011157201.2
OG0008325	XP_032454029.1	XP_011155942.1
OG0008327	XP_003426916.2	XP_039304743.1
OG0008328	XP_031781366.1	XP_011157347.1
OG0008329	XP_031786323.1	XP_039304432.1, XP_025988593.1
OG0008330	XP_001606234.1	XP_011158212.1
OG0008331	XP_008212482.1	XP_011159980.1
OG0008335	XP_016842873.1	XP_025990185.2
OG0008336	XP_008213607.1	XP_025987541.1
OG0008338	XP_031788137.1	XP_011160384.1
OG0008340	XP_016841937.1	XP_039302339.1
OG0008342	XP_001608168.1	XP_011171182.1
OG0008343	XP_016842619.1, XP_008202669.1	XP_011158844.1
OG0008344	XP_016843788.1	XP_011159035.1
OG0008345	XP_008217798.1	XP_025988479.1
OG0008346	XP_031788403.1, XP_031788405.1	XP_039314593.1
OG0008347	XP_031777712.1	XP_011158884.1
OG0008348	XP_016843263.1	XP_039305875.1
OG0008350	XP_001604273.3	XP_011163563.2
OG0008351	XP_031780594.1	XP_011166891.1, XP_025985950.1
OG0008354	XP_001602812.2	XP_011155783.1
OG0008356	XP_016843523.2	XP_039304527.1
OG0008357	XP_003426972.2	XP_025987552.1
OG0008359	XP_008217281.1, XP_031788141.1	XP_039309122.1
OG0008360	XP_031786934.1	XP_011165721.1
OG0008361	XP_003424335.1	XP_011157931.2
OG0008364	XP_008204871.1	XP_011176398.1
OG0008365	XP_008215462.1	XP_039307353.1
OG0008366	XP_008206614.1	XP_039304073.1, XP_025992209.2, XP_039304078.1
OG0008367	XP_031784457.1, XP_031784460.1	XP_039304598.1, XP_025991654.2
OG0008370	XP_008208120.1	XP_011164416.1
OG0008371	XP_031786564.1	XP_039311586.1
OG0008372	XP_031787828.1	XP_039309051.1
OG0008373	XP_003424318.1	XP_011156531.2
OG0008376	XP_001603346.2	XP_011165211.1
OG0008377	XP_032452122.1, XP_032452121.1	XP_011164108.1
OG0008381	XP_031786891.1	XP_011157539.1
OG0008382	XP_008202731.1	XP_011161148.1
OG0008383	XP_001605594.1	XP_011161894.1
OG0008385	XP_016841717.1	XP_011171949.1
OG0008386	XP_001607145.3	XP_039311625.1
OG0008387	NP_001153388.1, XP_001605175.1	XP_011156754.1
OG0008388	XP_008215381.1, XP_008215382.1	XP_011159285.1
OG0008389	XP_031780770.1, XP_031780771.1	XP_011157407.1
OG0008390	XP_001599396.1	XP_011166809.1, XP_039301977.1
OG0008392	XP_031785439.1	XP_011166141.1
OG0008393	XP_032457530.1, XP_032457536.1	XP_025986871.1, XP_039315448.1
OG0008403	NP_001155261.1	XP_025996049.1
OG0008405	XP_016840673.1	XP_011164466.1
OG0008407	XP_003425937.1	XP_039308424.1
OG0008410	XP_001604176.1	XP_011157367.1
OG0008411	XP_003427561.2	XP_011156518.1
OG0008415	XP_001603808.1	XP_011161834.1, XP_039303218.1
OG0008417	XP_001600416.1	XP_011159394.1
OG0008419	XP_003425089.1	XP_039315189.1
OG0008423	XP_001604482.1	XP_025993947.1
OG0008424	XP_008215349.1	XP_025991946.1
OG0008425	XP_003424340.1	XP_011159514.1
OG0008426	XP_001603671.2	XP_011157390.1
OG0008429	XP_001604088.1	XP_011158233.1
OG0008430	XP_001607552.1	XP_011157772.1
OG0008431	XP_008202251.1	XP_011166371.1
OG0008432	XP_031780131.1	XP_025988111.2
OG0008434	XP_031786237.1	XP_039310974.1
OG0008435	XP_008210367.1	XP_025987351.2
OG0008436	XP_016845320.1	XP_011155899.1
OG0008439	XP_008204748.1	XP_011170436.1
OG0008440	XP_032456203.1	XP_011162457.1
OG0008441	XP_003424847.2	XP_039313184.1
OG0008444	XP_008215951.1, XP_003424605.1	XP_011168035.1
OG0008445	XP_001602454.2	XP_011155743.1
OG0008446	XP_008205164.1	XP_011171904.1
OG0008449	XP_032457619.1	XP_011163672.1
OG0008450	XP_008210014.1	XP_011168579.2
OG0008451	XP_031782155.1	XP_011166198.1
OG0008453	NP_001123297.2, XP_031778364.1	XP_011168781.1
OG0008457	XP_001606634.3	XP_011175178.2
OG0008459	XP_003426107.5	XP_039305762.1, XP_039312375.1, XP_039307045.1
OG0008459	XP_031784372.1, XP_031778213.1, XP_031785993.1, XP_016843271.2, XP_031787578.1	XP_039306695.1
OG0008460	XP_031778479.1	XP_011164551.2
OG0008461	XP_031782642.1	XP_011169049.2
OG0008462	XP_016845041.1	XP_025992380.1
OG0008464	XP_008204446.1	XP_011172937.1
OG0008465	XP_016845824.1	XP_011167851.1
OG0008466	XP_001603675.1, XP_031786905.1, XP_031786906.1	XP_025986154.2
OG0008467	XP_016836662.1	XP_039307444.1
OG0008468	XP_016836884.1	XP_011167817.2
OG0008470	XP_016838106.1	XP_025991421.1
OG0008472	XP_003424057.1	XP_011168794.1
OG0008473	XP_001607003.1	XP_011171033.1
OG0008474	XP_003426904.1	XP_011175722.1
OG0008475	XP_031783657.1	XP_025990065.2
OG0008476	XP_031786227.1	XP_025992025.1
OG0008479	XP_001601516.1	XP_011163815.1
OG0008480	XP_001605269.2	XP_039302344.1
OG0008483	XP_016843676.1	XP_011164333.1
OG0008485	XP_001604595.2	XP_011157504.2
OG0008486	XP_031787404.1	XP_011166001.2
OG0008489	XP_008209828.1	XP_011168532.1
OG0008490	XP_016838145.1	XP_039303647.1
OG0008491	XP_016844381.1	XP_011164840.1
OG0008494	XP_032452081.1	XP_011170437.1
OG0008501	NP_001234903.1	XP_011166936.2
OG0008502	XP_001606466.2	XP_011172227.1
OG0008503	XP_031787628.1	XP_011164827.1
OG0008505	XP_003425303.1	XP_011166322.2
OG0008506	NP_001352119.1, XP_032453634.1	XP_011163424.1
OG0008507	XP_001601860.1	XP_011158605.1
OG0008508	XP_003427565.1	XP_011157068.1
OG0008509	XP_003424510.1	XP_011161435.2
OG0008510	NP_001127873.1	XP_011159169.1
OG0008511	XP_001601221.1	XP_011163518.1
OG0008512	XP_031780247.1, XP_001601314.2	XP_039303326.1
OG0008513	XP_003426354.1	XP_011175509.1
OG0008515	XP_001604404.1	XP_011161778.1
OG0008516	XP_001608032.1	XP_011163167.1
OG0008517	XP_031785556.1	XP_011158138.1
OG0008518	XP_031780124.1	XP_011155726.1
OG0008520	XP_003428025.2	XP_025993779.1
OG0008522	XP_008215209.1, XP_003423904.2	XP_011162438.1
OG0008523	XP_003427413.1	XP_011171979.1
OG0008524	XP_016838612.1	XP_025994791.1
OG0008525	XP_016836953.1, XP_016836954.1	XP_039304302.1
OG0008526	XP_001599899.2, XP_008203352.1, XP_001599877.2	XP_011155500.1, XP_039308627.1
OG0008528	XP_001604468.1	XP_011166728.2
OG0008529	XP_031784452.1	XP_011166598.1
OG0008530	XP_031781611.1	XP_025992314.1, XP_011163343.1
OG0008532	XP_003425747.4	XP_025987822.1
OG0008533	XP_008204172.1	XP_025989690.2
OG0008534	XP_001607040.2, XP_032456434.1, XP_031787169.1, XP_031787168.1	XP_011160443.1
OG0008537	XP_031776973.1, XP_031776974.1	XP_039313761.1, XP_039313760.1
OG0008538	XP_016839512.1	XP_025994734.1
OG0008539	XP_032458209.1	XP_039313848.1, XP_025994332.2
OG0008541	XP_008209294.1, XP_031782252.1	XP_011155861.1
OG0008542	XP_016837165.1	XP_011167282.1
OG0008543	XP_003427108.1	XP_011157471.1
OG0008544	XP_031782145.1	XP_025993778.2
OG0008548	XP_003424381.1	XP_011173064.2
OG0008549	XP_003427545.1	XP_011162207.2
OG0008550	XP_008206191.1	XP_011172030.1
OG0008551	XP_001607828.3, XP_032456127.1	XP_011170981.1
OG0008552	XP_003425324.2	XP_039302035.1
OG0008553	XP_001605308.2, XP_003425508.1	XP_011163671.1
OG0008555	XP_031782407.1, XP_031782409.1	XP_011158658.2
OG0008558	XP_003425626.2	XP_039308358.1, XP_025997137.1
OG0008559	XP_032454907.1	XP_039314555.1
OG0008561	XP_003426941.1, XP_008208677.1, XP_008208676.1	XP_011170999.2
OG0008562	XP_008212658.1	XP_011159591.1
OG0008563	XP_032452174.1, NP_001123217.1	XP_025985924.2
OG0008566	XP_001608203.2	XP_011162239.1
OG0008567	XP_003425680.1	XP_025992624.1, XP_011161773.1
OG0008568	XP_003423863.1	XP_039303350.1
OG0008571	XP_003426520.1	XP_025995341.1
OG0008572	XP_016837790.1	XP_039303897.1
OG0008574	XP_031781659.1, XP_008207821.1	XP_011166312.1
OG0008575	XP_008215315.1, XP_008215313.1, XP_031777235.1, XP_008215314.1	XP_011160773.1
OG0008576	XP_008215612.1, XP_001607623.1	XP_039314709.1
OG0008577	XP_001604092.1	XP_011168387.1
OG0008578	XP_031776841.2	XP_011165162.1
OG0008579	XP_016838379.1, XP_016838378.1	XP_025988510.2
OG0008580	XP_016845110.1, XP_016845823.1	XP_025991682.1
OG0008581	XP_008203000.1	XP_025996191.2
OG0008582	XP_001603528.1	XP_011159114.1
OG0008583	XP_001600515.1	XP_039310373.1
OG0008584	XP_001600851.1	XP_039313180.1
OG0008585	XP_008206196.1	XP_039309230.1
OG0008586	XP_001601073.1	XP_039313832.1
OG0008588	NP_001177711.1, XP_032453041.1	XP_039314148.1
OG0008589	XP_003427490.1	XP_011159328.1, XP_011159329.1
OG0008592	XP_008205950.1	XP_025997282.2, XP_039308955.1
OG0008592	XP_031785529.1	XP_039313000.1
OG0008600	NP_001239114.1, XP_031780128.1	XP_011159909.1
OG0008601	XP_016844902.1	XP_011156169.2
OG0008603	XP_003426562.1	XP_025986566.2
OG0008606	XP_031783534.1	XP_025987040.1
OG0008608	XP_031788341.1	XP_025992366.2
OG0008612	XP_016842509.1	XP_039313700.1
OG0008614	XP_031786344.1	XP_039304973.1
OG0008615	XP_001606032.1	XP_025987677.1
OG0008616	XP_031785659.1	XP_039313960.1
OG0008617	XP_001602716.1	XP_011164212.1
OG0008619	XP_001605625.2	XP_025988213.2
OG0008621	XP_032451774.1	XP_039304294.1
OG0008623	XP_008214979.1	XP_011163968.1
OG0008625	XP_032452068.1	XP_011161034.1
OG0008626	XP_031777915.1	XP_011165168.1
OG0008630	XP_031779698.1	XP_011170371.2
OG0008631	XP_008215613.1	XP_025987304.1
OG0008633	XP_001603706.1	XP_039314870.1, XP_011156786.2, XP_011156785.2
OG0008634	XP_008214278.1, XP_003428014.1, XP_032454576.1	XP_039305175.1, XP_039310298.1, XP_039311849.1, XP_039305310.1
OG0008637	XP_008203478.1, XP_032453873.1	XP_025989835.1
OG0008639	XP_031782201.1	XP_039309676.1, XP_039309675.1
OG0008640	XP_008211381.1	XP_011155614.1
OG0008644	XP_031781834.1, XP_031788781.1	XP_025996041.1
OG0008645	XP_032456104.1	XP_025996551.1
OG0008649	XP_008202255.1	XP_011157699.1
OG0008650	XP_031783896.1, XP_031778248.1, XP_003424938.1, XP_016839760.1, XP_008212974.2, XP_016844424.1, XP_031778242.1, XP_032457339.1, XP_032457338.1	XP_011157666.2
OG0008651	XP_003424326.1	XP_025989796.1
OG0008652	XP_008202905.1	XP_011158537.1
OG0008661	XP_008203423.1	XP_011155667.2
OG0008662	XP_031780502.1	XP_011159590.1
OG0008666	XP_008204985.2	XP_011158207.1
OG0008667	XP_003427193.1	XP_011176125.1
OG0008671	XP_003424329.1	XP_011164415.2
OG0008672	XP_031784924.1	XP_011156477.1
OG0008677	XP_001603623.1	XP_011173826.3
OG0008678	NP_001161196.1	XP_011162653.1
OG0008679	XP_031783351.1	XP_039301703.1
OG0008680	XP_003426370.1	XP_011158611.1
OG0008681	NP_001166862.1	XP_011169103.1
OG0008682	XP_032453024.1	XP_011170561.2
OG0008683	XP_003424916.1	XP_025995217.1
OG0008684	XP_003425220.1	XP_011161423.1
OG0008685	XP_001607239.1	XP_025987820.1
OG0008686	XP_003428038.1	XP_011162787.2
OG0008687	XP_003425211.1	XP_011160574.2
OG0008688	XP_031781345.1	XP_011157333.1
OG0008690	XP_003426118.1	XP_011157761.1
OG0008692	XP_003425681.1	XP_011175713.1
