Orthogroup	Nasonia_vitripennis	Apis_mellifera
OG0007490	XP_008214456.1	XP_016766278.1
OG0007491	NP_001155850.1, XP_016844688.1	XP_006570344.1
OG0007492	XP_031776625.1, XP_001602825.1	XP_003250660.1
OG0007494	XP_003425818.1	XP_026296630.1
OG0007495	XP_032458057.1	XP_001120941.3
OG0007496	XP_001606840.1	XP_026296720.1
OG0007497	XP_008202169.1	XP_001121369.1
OG0007498	XP_003424208.1	XP_392607.3
OG0007499	XP_003426724.1	XP_003251750.1
OG0007501	XP_031788164.1	XP_016771575.2
OG0007502	XP_003425848.1	XP_625001.2
OG0007503	XP_016840381.2, XP_016840382.2, XP_032455578.1, XP_032455579.1	XP_026296841.1
OG0007504	XP_001604416.1	XP_624178.2
OG0007505	XP_008204888.1	XP_006567213.1
OG0007506	NP_001127785.1, XP_031778367.1	XP_003249799.2
OG0007507	NP_001122408.2, XP_031778055.1	XP_003249946.2
OG0007508	XP_001603578.2	XP_395364.3
OG0007511	XP_008202965.1	XP_006561232.1, XP_006561233.1, XP_001121685.1, XP_026302170.1
OG0007512	XP_003423857.1	XP_624935.3
OG0007513	XP_001607368.1	XP_395661.4
OG0007514	XP_031784227.1	XP_001120993.2, XP_006562091.2
OG0007515	NP_001155068.1	XP_006563436.1
OG0007516	XP_031778490.1	XP_026299709.1
OG0007518	XP_016845761.1	XP_026298373.1
OG0007521	XP_008213989.2	XP_016770959.2
OG0007522	XP_031785211.1	XP_026296532.1
OG0007523	XP_001608036.2	XP_016770414.2
OG0007525	XP_001604646.2	XP_003249984.2
OG0007526	XP_001603138.1	XP_394150.4
OG0007527	XP_031786933.1, XP_003426889.1	XP_026300878.1
OG0007529	XP_031785557.1	XP_026295976.1, XP_016767515.2
OG0007530	XP_008215383.1	XP_026299960.1
OG0007531	XP_031784786.1	XP_396781.2
OG0007532	XP_001604649.2	XP_006568182.1
OG0007534	XP_001602343.2	XP_006560635.1
OG0007535	XP_031785355.1, XP_031785302.1	XP_016771545.1
OG0007536	XP_003425314.1	XP_026300973.1
OG0007538	XP_003424560.1	XP_001121988.2
OG0007539	XP_031779254.1	XP_006563200.1
OG0007540	XP_031787306.1	XP_006566143.2
OG0007541	XP_003425003.1	XP_006559727.1
OG0007543	XP_001600720.1	XP_396895.4
OG0007544	XP_031787751.1	XP_026302179.1
OG0007546	XP_032452245.1	XP_016768085.1
OG0007547	NP_001155050.1	XP_001120975.1
OG0007549	XP_031783045.1, NP_001234887.1	XP_016767293.1, NP_001292813.1
OG0007550	XP_001604519.1	XP_026297223.1
OG0007552	XP_031784351.1	XP_016767851.2
OG0007553	NP_001166278.1	XP_001122183.1
OG0007554	XP_003425038.1	XP_006570976.2
OG0007555	XP_031785493.1	XP_006567940.1
OG0007557	XP_031780462.1, XP_031780463.1	XP_006564858.1
OG0007558	XP_008203648.1	XP_026296611.1
OG0007560	XP_001607036.2	XP_397308.1
OG0007561	XP_001606656.2	XP_392683.1
OG0007562	XP_031777917.1	XP_026295988.1, XP_026295990.1
OG0007563	XP_008212595.1	XP_006565331.1
OG0007564	XP_001599110.3, NP_001164356.2, XP_031778331.1	XP_016770154.2, NP_001094493.1
OG0007565	XP_032453950.1	XP_001120151.1
OG0007566	XP_016836856.1, XP_001600382.1, XP_008215107.1	XP_001120735.1
OG0007567	XP_032456848.1	XP_001120774.1, XP_006561882.1
OG0007568	XP_001606524.1	XP_001120831.2, XP_016769228.1
OG0007569	XP_001606360.1, XP_031788136.1	XP_001121229.2
OG0007570	XP_001607294.1	XP_001123019.2
OG0007571	XP_001605554.1, XP_001605540.1	XP_003249130.2
OG0007572	XP_016840252.1	XP_003249400.1
OG0007573	XP_003426959.1	XP_006564271.2, XP_003250434.2
OG0007574	XP_032456614.1	XP_003250507.1
OG0007576	XP_003423956.1	XP_006561808.1, XP_006561809.1, XP_006561810.1
OG0007577	XP_001602378.2	XP_006562017.1
OG0007578	XP_008207025.2	XP_006567499.1
OG0007579	XP_031781500.1	XP_006569992.2, XP_625062.4
OG0007580	XP_001601096.1	XP_006572005.1, XP_006572006.1, XP_006572007.1, XP_006572008.1
OG0007581	XP_008203896.1	XP_006572096.1, XP_006572095.1
OG0007582	XP_031777972.1, XP_003425589.1, XP_016841883.1	XP_016769520.2
OG0007583	XP_008217811.1	XP_016769932.1, XP_016769933.1
OG0007584	XP_008209531.1	XP_016770410.1
OG0007585	XP_001607768.1, XP_001604452.1	XP_016770560.2, XP_016770561.2
OG0007587	XP_003424691.2	XP_026294787.1
OG0007589	XP_008214814.1	XP_026296845.1
OG0007590	XP_001607479.1, XP_008207232.1	XP_026296719.1
OG0007591	XP_008204317.1	XP_026297335.1
OG0007593	XP_031789413.1	XP_026298585.1
OG0007596	XP_031780398.1	XP_026302061.1
OG0007597	XP_016841156.1	XP_026302302.1
OG0007604	XP_001605555.2	XP_026301086.1
OG0007607	XP_001601799.1	XP_001120805.1
OG0007608	XP_001605794.2	XP_001121218.1
OG0007609	XP_032455309.1	XP_026298729.1
OG0007610	XP_001600325.1	XP_006570022.2
OG0007611	XP_016839306.1	XP_624487.1
OG0007612	NP_001161334.1	NP_001257742.1
OG0007613	XP_016843537.1	XP_006561132.1
OG0007615	XP_008203208.1	XP_016771434.2
OG0007616	NP_001165854.1	NP_001165850.1
OG0007617	NP_001156932.1, XP_031788689.1	XP_001120568.1
OG0007619	NP_001193393.1	NP_001193396.1
OG0007621	XP_003424289.1	XP_623654.3
OG0007622	XP_031782820.1	XP_001122434.2
OG0007623	XP_001600663.1	XP_006565607.1
OG0007624	XP_003427547.1	XP_026300963.1
OG0007625	XP_001604826.2	XP_391879.2
OG0007626	XP_008212899.1	NP_001229360.1
OG0007627	XP_008211961.1	XP_006568403.1
OG0007629	NP_001166087.1	XP_625051.2
OG0007630	XP_031789091.1	XP_006567763.1
OG0007631	XP_031776999.1	XP_026300300.1
OG0007632	XP_031786374.1	XP_016770081.2
OG0007633	XP_016843091.1	XP_394692.3
OG0007634	XP_008204569.1	XP_394462.2
OG0007638	XP_001603911.1	XP_001122271.2
OG0007639	XP_032456820.1	XP_006560751.3
OG0007640	XP_016844043.2	XP_026299252.1
OG0007642	XP_001599500.1	XP_006568679.1
OG0007644	XP_031786836.1	XP_026300904.1, XP_026300903.1
OG0007646	XP_016837210.1	XP_006563807.2
OG0007647	XP_008210039.1	XP_624166.2
OG0007648	XP_001599511.2	XP_016768427.2
OG0007649	XP_001604675.1	XP_006560291.2
OG0007650	XP_031778933.1	XP_006561668.2
OG0007651	XP_008210404.2	XP_001120182.3
OG0007653	XP_001603682.2	XP_006565931.3
OG0007655	XP_008216270.1	XP_001121220.1
OG0007656	XP_003426992.1	XP_624808.1
OG0007657	XP_001599859.1	XP_003249782.1
OG0007658	XP_001606188.1	XP_397464.4
OG0007659	XP_008216692.1	XP_003250145.2, XP_016767462.1
OG0007660	XP_016838811.1	XP_026296194.1
OG0007661	XP_016838616.1	XP_001123287.3
OG0007662	XP_016839443.1	XP_026297077.1
OG0007663	XP_008211910.1	XP_006564509.1
OG0007664	XP_008204265.1	XP_624777.3
OG0007665	XP_008214624.1	XP_006561059.1
OG0007666	XP_031785208.1	XP_026296195.1
OG0007667	XP_008204034.1	XP_006563221.1
OG0007668	XP_001603424.1	XP_001120788.1
OG0007671	XP_008217228.2	XP_394351.2
OG0007673	XP_001604229.1	XP_393726.2
OG0007675	XP_031782620.1	XP_006571336.1
OG0007676	XP_016839990.1	XP_395034.3
OG0007677	XP_001607967.2	XP_026299896.1
OG0007678	XP_031783294.1	XP_623573.2
OG0007679	XP_001605964.1	XP_026301896.1, XP_016770824.1
OG0007680	XP_001605131.1	XP_001121969.2
OG0007682	XP_001606372.1	XP_394320.2
OG0007683	XP_032454654.1	XP_393856.2
OG0007684	NP_001164390.1, XP_031778372.1	XP_003251111.1
OG0007685	XP_031784586.1	XP_006563752.1
OG0007686	XP_031788411.1	XP_003251197.1
OG0007687	NP_001153497.1	XP_006561719.1
OG0007688	XP_001599603.1	XP_001123277.1
OG0007690	XP_001604403.1	XP_006569607.1
OG0007691	XP_031780896.1	XP_026297183.1
OG0007692	XP_031786948.1	XP_006567454.1
OG0007694	XP_003426057.1	XP_394499.4
OG0007695	XP_001601396.2	XP_391980.1
OG0007697	XP_031787514.1	NP_001265257.1, XP_006572423.1
OG0007699	XP_016844493.1	XP_001119904.4
OG0007700	XP_031788238.2	XP_026300966.1
OG0007701	XP_016837280.1	XP_001121184.1
OG0007702	NP_001136168.1	XP_006562676.2
OG0007703	XP_031780118.1	XP_016771536.1
OG0007704	XP_031786369.1	XP_006561058.1, XP_016772177.1
OG0007707	XP_003426379.1	XP_026297053.1
OG0007708	XP_016841899.1	XP_623690.5
OG0007709	XP_031785180.1	XP_006567733.2
OG0007711	XP_031785891.1	XP_006568137.2
OG0007712	XP_032452744.1, XP_008203065.1, XP_008203066.1	XP_026301206.1
OG0007713	XP_016845501.1, XP_001601482.2	XP_016772376.2
OG0007714	XP_008216309.1	XP_006568699.1
OG0007715	XP_003424771.1	XP_393262.1
OG0007716	XP_001604126.2	XP_001122096.2
OG0007717	XP_001604913.2	XP_016771783.1
OG0007718	XP_031777952.1	XP_003249728.1
OG0007719	XP_008206193.1	XP_006566017.1
OG0007720	XP_031787539.1	XP_026301019.1
OG0007721	XP_001604437.1	XP_026295544.1
OG0007723	XP_031782339.1	XP_016772834.1
OG0007726	XP_003426812.1	XP_003249779.1
OG0007728	XP_031787225.1	XP_006564958.2
OG0007730	XP_008214794.1	XP_395986.4
OG0007731	XP_001602982.1	XP_624023.2
OG0007732	XP_016844452.1	XP_026298480.1
OG0007733	XP_001600305.1	XP_006559945.2
OG0007734	XP_031778166.1	XP_625245.2
OG0007735	XP_031783233.1	XP_624229.2
OG0007736	XP_003424812.1	XP_016769408.2
OG0007737	XP_031782036.1	XP_026299686.1
OG0007738	XP_008207414.2	XP_026299116.1
OG0007739	XP_008204852.1	XP_003251120.1
OG0007741	XP_001603197.1	XP_016769147.2
OG0007742	XP_032451753.1, XP_032451752.1	XP_026297681.1
OG0007743	XP_001602573.1	XP_395972.4
OG0007744	XP_031782596.1	XP_003249360.1
OG0007745	XP_003424608.1	XP_001120925.1
OG0007746	XP_016837582.1	XP_003251113.1
OG0007747	XP_008207525.2	XP_026300104.1
OG0007748	XP_031778600.1	XP_006568482.3
OG0007750	XP_031780777.1	XP_003251181.2
OG0007751	NP_001152815.1, XP_008215062.1	XP_026299123.1
OG0007752	XP_016839804.1	XP_026299512.1
OG0007753	XP_016844520.1	XP_006560472.1
OG0007754	NP_001155160.1	XP_006565554.1
OG0007755	XP_016845496.1	XP_016767276.2
OG0007756	XP_003425484.2	XP_026296754.1
OG0007758	XP_008204543.1	XP_006570003.1
OG0007759	XP_031785336.1	XP_016768254.1
OG0007760	XP_001602527.3	XP_006563321.2
OG0007761	XP_008202911.1	XP_026302171.1
OG0007763	XP_001604935.1	XP_395385.3
OG0007764	XP_001606585.2	XP_006560495.3
OG0007768	XP_001606537.1	XP_006562384.1
OG0007769	XP_001607218.1	XP_016771853.1
OG0007770	XP_008202614.1	NP_001165877.1
OG0007771	XP_032454440.1	XP_006564298.2
OG0007772	XP_031787956.1	XP_026302077.1
OG0007773	XP_031777943.1	XP_006569098.1
OG0007775	XP_031781135.1	XP_006567709.1
OG0007776	XP_016836701.1	XP_003251794.2
OG0007777	XP_031781103.1	XP_006559060.2
OG0007778	XP_032453593.1	XP_026295462.1
OG0007779	XP_032452919.1	XP_392189.5
OG0007780	XP_016841750.1	XP_026300613.1
OG0007781	XP_031780292.1	XP_006569262.2
OG0007782	XP_003426151.2, XP_032455610.1, XP_032455609.1	XP_026296676.1
OG0007783	XP_031779322.1	XP_016771878.2
OG0007785	XP_003424912.2	XP_006567803.2
OG0007787	XP_001603368.1	XP_623930.2
OG0007789	XP_016839167.1	XP_006558764.1
OG0007790	XP_031780559.1	XP_026297809.1
OG0007791	XP_001604415.1	XP_026299504.1
OG0007793	XP_001608250.2	XP_003251343.2
OG0007794	XP_016842304.1	XP_006560831.1
OG0007796	NP_001135428.1	XP_006569965.2
OG0007797	XP_016841278.1	XP_003249221.1
OG0007798	XP_031787919.1	NP_001011572.1
OG0007799	XP_031779328.1	XP_397233.2
OG0007801	XP_001605943.1	XP_001122030.2
OG0007803	XP_008209164.1	XP_016772017.1
OG0007804	XP_031782127.1	XP_006569011.1
OG0007805	XP_031788334.1	XP_006572195.2
OG0007806	XP_001602220.1	XP_003249454.1
OG0007808	XP_001606722.1	XP_395721.5
OG0007809	XP_031788076.1	XP_006569770.1
OG0007810	XP_008206938.1	XP_026295932.1
OG0007811	XP_001607700.1	XP_006558716.1, XP_026298158.1, XP_026298159.1
OG0007812	XP_016844316.1	NP_001011644.1
OG0007813	XP_016837845.1	XP_394035.3
OG0007814	XP_001603163.2	XP_001120439.3
OG0007815	XP_008204173.1	XP_026299044.1
OG0007816	XP_031786738.1, NP_001129658.1	NP_001129659.1
OG0007818	XP_008209885.1, XP_031780738.1	XP_392954.1
OG0007819	XP_001602242.1	XP_001120556.1
OG0007821	XP_008205904.1	XP_395694.2
OG0007822	XP_031787626.1	XP_016768646.1
OG0007823	XP_031779593.1	XP_396645.4
OG0007824	XP_008210718.1	XP_026299538.1
OG0007826	XP_001605079.1	XP_016769681.2
OG0007827	XP_031779180.1	XP_026295307.1
OG0007828	NP_001166858.1	XP_624317.2
OG0007829	XP_031781490.1, XP_032457637.1, XP_031781491.1	XP_392391.2
OG0007830	XP_032454084.1	XP_026302067.1
OG0007831	XP_003424198.1	XP_001120665.2
OG0007832	XP_003427029.1	XP_006561531.1
OG0007835	XP_016845855.1	XP_026301545.1, XP_006557342.1
OG0007836	XP_001602291.2	XP_001121747.1
OG0007837	XP_001604351.1	XP_006566998.2
OG0007838	XP_031784515.1	XP_006566774.2
OG0007839	NP_001161197.1	NP_001104182.1
OG0007840	XP_008211581.1	XP_016767751.1
OG0007841	XP_008211719.2	XP_026300853.1
OG0007842	XP_003426609.1	XP_026299060.1
OG0007843	XP_001604128.1	XP_016767270.2
OG0007844	XP_001604483.1	XP_026295193.1
OG0007845	XP_003424158.1, XP_032453416.1	XP_016767214.1
OG0007846	XP_031789524.1	XP_026300050.1
OG0007848	XP_032457277.1	XP_016773095.1
OG0007849	XP_016842359.1	XP_001120448.3
OG0007850	XP_003425658.1	XP_001123300.3
OG0007851	XP_016841074.1	XP_016771581.2
OG0007852	XP_001605476.2	XP_016768599.1
OG0007853	XP_031776605.1	XP_003250951.2
OG0007854	XP_008211287.1, XP_032454847.1	XP_026296515.1
OG0007856	XP_031782014.1	XP_006568973.1
OG0007857	XP_031785498.1	XP_026298427.1
OG0007858	XP_001607174.1	XP_393172.2
OG0007859	XP_031782311.1	XP_006568381.2
OG0007860	XP_031788395.1	XP_006565802.2
OG0007861	XP_001608187.1	XP_392222.3
OG0007862	XP_001604506.2	XP_394041.4, XP_006565743.1
OG0007863	XP_008208254.1	XP_026298006.1
OG0007864	XP_001601024.2	XP_006561802.1
OG0007865	XP_031787654.1	XP_026297818.1
OG0007868	XP_001603244.1	XP_006566667.2
OG0007869	XP_016837282.1	XP_392183.1
OG0007870	XP_003425105.1	XP_003250005.2
OG0007872	XP_008204767.1	XP_006568815.1
OG0007874	XP_031784928.1	XP_006566414.1
OG0007875	XP_008211441.1	XP_006566410.1
OG0007876	XP_008211330.1	XP_026295796.1
OG0007877	XP_031777178.1	XP_016769027.1
OG0007880	XP_003427877.1	XP_391867.3
OG0007882	XP_016839889.1	XP_396603.5
OG0007883	XP_016839631.1	XP_396806.3
OG0007884	XP_008204943.1	XP_006561402.1
OG0007885	XP_016837482.1	XP_392107.4
OG0007886	XP_016840988.1, NP_001123524.1	XP_016769639.2, XP_016769640.2
OG0007887	XP_001600850.1	XP_026296301.1, XP_006565343.1, XP_016773393.1
OG0007888	XP_003423997.1	XP_003251792.1
OG0007889	XP_001606414.3	XP_006563324.2
OG0007890	XP_008203504.1	XP_016773314.2
OG0007892	XP_001600109.2	XP_393080.4
OG0007893	XP_001605082.1	XP_623278.2
OG0007894	XP_001604282.3	XP_001121471.3
OG0007895	XP_001602339.2	XP_026296055.1
OG0007898	XP_031784465.1	XP_016767784.1
OG0007900	XP_031781304.1, XP_031781305.1	XP_006566323.1
OG0007901	XP_003424657.1	XP_006570563.1
OG0007902	XP_008205475.1	XP_001121319.3
OG0007903	XP_001599413.4	XP_006564248.1
OG0007904	XP_008216956.1	XP_394025.4
OG0007905	XP_031784567.1	XP_026301535.1
OG0007908	XP_008207834.1, XP_008207833.1	XP_003251581.1
OG0007909	XP_001600893.1	XP_026300424.1
OG0007910	XP_001601570.2	XP_003251819.1
OG0007911	XP_001606881.1	NP_001035294.1, XP_006566010.1
OG0007912	XP_031784840.1	XP_016768008.1, NP_001108550.1
OG0007914	XP_003425497.1	XP_001122210.1
OG0007915	XP_008202090.1	XP_001122338.2, XP_026300616.1
OG0007916	XP_008214105.1	XP_001122620.2
OG0007917	XP_003423858.1	XP_003249967.1
OG0007918	XP_016844919.1	XP_003250799.1
OG0007919	XP_008208678.1	XP_026296634.1, XP_003251129.1
OG0007920	XP_016839145.1	XP_003251417.1, XP_006569652.1
OG0007921	XP_016836815.1, XP_016836817.1	XP_003251898.2
OG0007922	XP_016838961.1	XP_006558669.1, XP_393487.3
OG0007923	XP_008215897.2	XP_006559170.2, XP_006559171.2
OG0007924	XP_008203259.1	XP_006560462.1
OG0007925	XP_001604355.2	XP_006560700.1
OG0007927	XP_031782380.1	XP_006565503.2
OG0007929	NP_001127920.1	XP_006566277.1, XP_026299240.1
OG0007930	XP_003426450.1	XP_016767638.2
OG0007931	XP_003428231.1	XP_016769925.1
OG0007933	XP_008213504.1	XP_026294829.1
OG0007934	XP_016842325.1	XP_395227.5
OG0007936	XP_031787607.1	XP_026297971.1
OG0007937	XP_016844040.1, XP_016844041.1, XP_016844042.1	XP_026299458.1
OG0007938	XP_031787840.1	XP_026300496.1, XP_026300583.1
OG0007940	XP_031784815.1	XP_026301114.1
OG0007941	XP_001601448.2	XP_393809.4
OG0007942	XP_008213381.1	XP_395776.1
OG0007957	NP_001129486.1	NP_001129377.1
OG0007958	NP_001155061.1	XP_006566978.1
OG0007960	XP_003427152.1, XP_001605618.2	XP_624114.1
OG0007961	XP_032455516.1	XP_006559586.3
OG0007962	XP_001599035.1	XP_392244.1
OG0007963	NP_001165851.1	XP_016767673.2
OG0007964	XP_031787178.1	XP_026296197.1
OG0007967	XP_008202167.1, XP_008202164.1	XP_016772482.2
OG0007968	XP_001599727.1	XP_026301726.1
OG0007970	XP_001603626.1	XP_026294886.1
OG0007971	XP_016844090.1	NP_001035925.1, XP_026300666.1
OG0007972	XP_008213532.1, XP_008213531.1	XP_006565707.1
OG0007973	XP_003427574.2	XP_006562922.1
OG0007974	XP_003425021.1	XP_393777.2
OG0007975	XP_031788629.1	XP_006562356.1
OG0007976	XP_008206928.1, XP_001602935.2	XP_006559394.2
OG0007977	XP_031776759.1	XP_016770057.2
OG0007981	XP_001603121.2	XP_001123248.2
OG0007982	XP_003426096.3, XP_031788896.1	XP_395767.4
OG0007983	XP_001605312.2	XP_006557650.1
OG0007984	XP_001602032.1	XP_006562918.1
OG0007985	XP_001601010.1	XP_394546.3
OG0007986	XP_003428020.1	XP_006568962.1
OG0007987	XP_001607483.1	XP_003251353.1
OG0007988	XP_001599516.2	XP_003251482.3, XP_026301852.1
OG0007989	XP_003428149.1	XP_006557892.1
OG0007990	XP_003424699.1	XP_016766750.1
OG0007991	XP_003427507.1	XP_625265.1
OG0007992	XP_031780339.1	XP_624597.2
OG0007994	XP_031784564.1	XP_624596.4
OG0007995	XP_001603842.3	XP_026295917.1
OG0007996	XP_016845654.1	XP_016771115.2
OG0007997	XP_001607242.2	XP_006559190.1
OG0007998	XP_008204104.1	XP_026296853.1, XP_026296851.1
OG0008000	XP_008213083.1	XP_006560829.2
OG0008002	XP_031779196.1	XP_006566106.1
OG0008003	XP_001602214.2	XP_016770478.1
OG0008005	XP_016844891.1	XP_006564581.2
OG0008006	XP_001603332.2	XP_623715.2
OG0008008	XP_008206807.1	XP_003250547.2
OG0008010	XP_001600497.1	XP_001122739.1
OG0008011	XP_016837853.1	XP_396835.3
OG0008012	XP_031787560.1, XP_032456324.1	XP_026301427.1
OG0008014	XP_031783707.1	XP_016770378.1
OG0008015	XP_001604287.2	XP_026294880.1
OG0008017	XP_008215484.1	XP_026297737.1, XP_026297735.1
OG0008019	NP_001136158.1	XP_026296829.1
OG0008020	XP_001603009.1	XP_394968.3
OG0008021	NP_001127784.2, XP_008212395.1	XP_016767881.1
OG0008023	XP_008217540.1	XP_026300353.1
OG0008026	XP_001605368.1	NP_001265634.1
OG0008027	XP_016837986.1	XP_016767661.2
OG0008028	XP_031782315.1	XP_026297840.1
OG0008030	XP_008203760.1, XP_032453979.1	XP_016766266.2
OG0008032	XP_016837114.1	XP_006564759.1
OG0008033	XP_031784334.1	XP_006562422.1
OG0008035	XP_031787553.1	XP_006557413.1
OG0008039	NP_001135881.1	XP_006557328.1, XP_006557329.1
OG0008040	XP_031777262.1, XP_031777265.1	XP_006566966.1
OG0008041	XP_003425372.1	XP_016766465.2
OG0008042	XP_031788912.1	XP_016769645.1
OG0008044	XP_032452021.1	XP_001120800.1
OG0008045	XP_031783280.1	XP_006566895.1, XP_395120.3
OG0008046	XP_001605660.1	XP_003250271.1
OG0008047	XP_008203366.1	XP_006559762.2
OG0008049	XP_001606078.1	XP_003250223.1
OG0008053	NP_001153404.1, XP_031778332.1	XP_396321.3
OG0008055	XP_031783274.1	XP_006567357.1
OG0008057	NP_001166085.1	XP_001121888.2
OG0008058	NP_001123219.2	XP_026295543.1
OG0008059	XP_008215425.1	XP_006560670.1
OG0008060	XP_003425025.1	XP_003249112.3
OG0008061	XP_001608024.2, XP_003424578.1	XP_006557626.1
OG0008062	XP_031784676.1	XP_006560481.1
OG0008063	XP_032456941.1	XP_016773353.2
OG0008064	XP_008216966.1	XP_016771594.1
OG0008065	XP_016838513.1	XP_026302048.1
OG0008066	XP_031783751.2	XP_026300574.1
OG0008068	XP_016845236.2	XP_026301198.1
OG0008069	XP_003424582.1	XP_026296661.1, NP_001201833.1
OG0008070	XP_008216369.1	XP_026301565.1
OG0008071	XP_008217805.1	XP_006570271.1
OG0008074	XP_003424540.1	XP_006564888.1
OG0008075	XP_001603144.2	XP_397054.2
OG0008076	XP_001601833.1	XP_006561050.1
OG0008077	XP_003424441.1	XP_001120174.2
OG0008078	XP_001603280.1	XP_625166.2
OG0008079	XP_008213414.1	XP_006568942.1
OG0008081	XP_031784981.1	XP_625103.3
OG0008084	XP_001602858.1	XP_392416.4, XP_006565449.2
OG0008085	XP_001606856.1	XP_624989.2
OG0008086	XP_001602403.1	XP_026298076.1
OG0008088	XP_008210398.1	XP_026295559.1
OG0008089	XP_031783268.2	XP_006561474.1
OG0008090	XP_001602976.1	XP_001121861.1
OG0008092	XP_003426648.1	XP_003250264.2
OG0008093	XP_031783343.1	XP_006559459.1
OG0008094	XP_003426333.1	XP_001120482.1
OG0008096	XP_031788729.1	XP_003251738.1
OG0008099	XP_008205428.1, NP_001161252.1	XP_001121920.1
OG0008100	XP_016844817.1	XP_003249184.2
OG0008101	XP_016840843.1	XP_016767406.1
OG0008103	XP_001599705.1	XP_003250933.1
OG0008104	XP_008214055.1	XP_393219.2
OG0008106	XP_001604702.1	XP_006567272.1
OG0008108	XP_031781695.1	XP_001120020.1
OG0008114	XP_031782162.1	XP_006565783.1
OG0008115	XP_031779655.1	XP_026299706.1
OG0008116	XP_031779678.1	XP_003250057.1
OG0008117	XP_031786763.1	XP_006566136.2
OG0008119	XP_008216686.1, XP_032453958.1	XP_006562746.2
OG0008120	XP_003427376.1	XP_026297411.1
OG0008121	XP_031780955.1	XP_006559528.1
OG0008122	XP_031780566.1	XP_026299207.1
OG0008124	XP_001602562.2, XP_008210371.2	XP_393324.2
OG0008125	XP_008203221.1	XP_001122377.3
OG0008127	XP_008202277.2	XP_391822.2
OG0008128	XP_001607357.1	XP_393146.1
OG0008130	XP_008215743.1	XP_392873.4
OG0008131	XP_032453025.1	XP_026300802.1
OG0008133	XP_031780163.2	XP_026298093.1, XP_026298088.1
OG0008134	XP_008216077.2	XP_006559519.2
OG0008135	XP_008205729.1	XP_006560097.1
OG0008136	XP_003426380.1	XP_392656.3
OG0008137	XP_016844855.1	XP_026294728.1
OG0008138	XP_016843855.1	XP_006562620.2
OG0008140	NP_001161255.1	XP_003249119.1
OG0008142	XP_003427098.1	XP_026295387.1
OG0008143	XP_016839454.1	NP_001242964.1, XP_026299341.1
OG0008144	NP_001136030.1	XP_001120601.2
OG0008146	XP_031787713.1	XP_001120957.3
OG0008147	XP_008206246.1, XP_001603585.2	XP_001121052.1
OG0008148	XP_003425850.1	XP_001121801.2
OG0008149	XP_016843064.1, XP_003426112.1	XP_001122830.2
