Orthogroup	Osmia_bicornis	Tribolium_castaneum
OG0006448	XP_029040146.1	XP_966816.1
OG0006449	XP_029041304.1	XP_008191527.1, XP_008200414.1
OG0006450	XP_029040684.1	XP_008196630.1
OG0006451	XP_029041430.1	XP_972120.1
OG0006452	XP_029054374.1	XP_969562.1
OG0006454	XP_029050152.1	XP_001810629.1
OG0006455	XP_029049398.1	XP_015840692.1
OG0006456	XP_029043082.1	XP_975491.1
OG0006457	XP_029049617.1	XP_971596.1
OG0006459	XP_029043006.1	XP_015840501.1
OG0006460	XP_029045878.1	XP_008194721.1
OG0006462	XP_029034007.1, XP_029034004.1	XP_008190692.1, NP_001034526.1
OG0006463	XP_029040699.1	XP_971577.2
OG0006464	XP_029048228.1	XP_001813884.2
OG0006465	XP_029038828.1	XP_008193545.1, XP_008193544.1
OG0006466	XP_029041724.1	XP_970735.1
OG0006467	XP_029053551.1	XP_008193210.1
OG0006468	XP_029035593.1	XP_970419.2, XP_015836661.1, XP_015840389.1
OG0006469	XP_029038770.1	XP_008199426.1
OG0006470	XP_029039456.1	XP_015838948.1, XP_015838947.1
OG0006471	XP_029044075.1	XP_015838045.1
OG0006472	XP_029054023.1	XP_008197389.1
OG0006473	XP_029032950.1	XP_015839075.1
OG0006474	XP_029036630.1	XP_015838946.1, XP_015840119.1
OG0006476	XP_029040681.1	XP_967236.1
OG0006477	XP_029052857.1	XP_966732.1
OG0006478	XP_029034980.1	XP_015839380.1
OG0006480	XP_029048201.1	XP_974460.1
OG0006481	XP_029055804.1	XP_015840848.1, XP_008195976.1
OG0006482	XP_029038141.1	XP_008195897.1
OG0006483	XP_029054034.1	XP_015840054.1
OG0006484	XP_029034331.1	XP_015833919.1
OG0006485	XP_029050880.1	XP_970704.1
OG0006486	XP_029037042.1	NP_001034501.1
OG0006487	XP_029038505.1	XP_008191452.1
OG0006488	XP_029042492.1	XP_975046.1
OG0006489	XP_029045155.1	XP_975178.1
OG0006490	XP_029051723.1	XP_008200796.2
OG0006491	XP_029037849.1, XP_029037850.1	XP_974195.1
OG0006492	XP_029049891.1	XP_008198282.1, XP_015839108.1, XP_015839109.1, XP_974215.2
OG0006493	XP_029049984.1	XP_974653.1
OG0006494	XP_029056529.1	XP_015836407.1
OG0006495	XP_029046237.1	XP_008193526.1
OG0006496	XP_029052332.1	XP_015835810.1
OG0006497	XP_029042391.1	XP_968788.2
OG0006498	XP_029051033.1	XP_968216.1
OG0006499	XP_029042770.1	XP_015837754.1
OG0006500	XP_029049880.1	XP_008201619.1
OG0006501	XP_029035767.1	XP_971919.1
OG0006502	XP_029043267.1	XP_008190868.1
OG0006503	XP_029049939.1	XP_008197741.1
OG0006504	XP_029035587.1	XP_015838512.1
OG0006505	XP_029045132.1	XP_972170.1
OG0006506	XP_029047251.1	XP_008191365.1
OG0006507	XP_029049492.1	XP_015837209.1
OG0006508	XP_029039769.1	XP_972197.1
OG0006509	XP_029039567.1	XP_008197902.1
OG0006510	XP_029032590.1	XP_970302.1
OG0006511	XP_029050433.1	XP_008192857.1
OG0006512	XP_029050710.1	XP_015840657.1
OG0006513	XP_029050739.1	XP_966706.1
OG0006514	XP_029050161.1	XP_015839674.1
OG0006515	XP_029044396.1	XP_008199871.2
OG0006516	XP_029046364.1	XP_968072.1
OG0006517	XP_029033190.1	XP_008196560.1
OG0006518	XP_029050220.1	XP_969385.2, XP_008193040.1
OG0006519	XP_029052678.1	XP_974169.1
OG0006520	XP_029049800.1	XP_008192744.1
OG0006521	XP_029054492.1	XP_975406.1
OG0006522	XP_029032322.1	XP_008195578.1
OG0006523	XP_029038082.1	XP_015834602.1
OG0006524	XP_029038121.1	XP_975575.1
OG0006525	XP_029043189.1	XP_973643.1
OG0006526	XP_029046235.1	XP_008200345.1
OG0006527	XP_029032826.1	XP_970294.2
OG0006528	XP_029053976.1, XP_029053919.1	XP_015833785.1
OG0006529	XP_029031970.1	XP_972074.1
OG0006530	XP_029032413.1	XP_970036.2
OG0006531	XP_029033516.1	XP_015836152.1, XP_001812872.1, XP_015836153.1
OG0006532	XP_029040551.1	XP_975337.1
OG0006533	XP_029042930.1	XP_974988.1
OG0006534	XP_029051742.1	XP_008198523.1, XP_015839091.1
OG0006535	XP_029053049.1	XP_001810533.2
OG0006536	XP_029042125.1	XP_008196325.1
OG0006537	XP_029051852.1	XP_008195255.1
OG0006538	XP_029040534.1	NP_001280506.1
OG0006539	XP_029044385.1	XP_967878.1
OG0006540	XP_029048300.1	XP_015834054.1
OG0006541	XP_029047354.1	XP_975332.1
OG0006542	XP_029050314.1	XP_969181.2
OG0006543	XP_029038887.1	XP_967443.3
OG0006544	XP_029048853.1	XP_015834618.1
OG0006545	XP_029047069.1	XP_008194661.1, XP_015836341.1
OG0006547	XP_029033049.1	XP_973505.1
OG0006548	XP_029033397.1	XP_008196394.1
OG0006549	XP_029043932.1	XP_967047.1
OG0006550	XP_029038395.1, XP_029038394.1	XP_967967.1
OG0006551	XP_029040651.1	XP_008192790.1
OG0006552	XP_029039149.1	XP_008195219.1
OG0006553	XP_029037920.1	XP_015835850.1
OG0006554	XP_029041006.1	XP_968301.1
OG0006555	XP_029052650.1	XP_972655.1
OG0006556	XP_029046839.1	XP_015836858.1
OG0006557	XP_029050146.1	XP_008201037.1
OG0006558	XP_029040621.1	XP_008197665.1
OG0006559	XP_029033114.1	XP_015839389.1
OG0006560	XP_029037088.1	XP_008200220.1
OG0006561	XP_029035994.1	XP_975968.1
OG0006562	XP_029044369.1	XP_015840271.1, XP_966939.1
OG0006563	XP_029050180.1	XP_969170.1
OG0006565	XP_029042069.1	XP_008195658.1
OG0006566	XP_029031870.1	XP_015839213.1
OG0006568	XP_029032456.1	XP_974413.2
OG0006570	XP_029055710.1	XP_008195778.1, XP_015837542.1
OG0006571	XP_029032161.1	XP_008200123.1
OG0006572	XP_029039877.1, XP_029039878.1	XP_008194128.1
OG0006573	XP_029055394.1	XP_001812698.1
OG0006574	XP_029043296.1	XP_015836129.1
OG0006575	XP_029049555.1	XP_001810245.1, XP_970143.1
OG0006576	XP_029043230.1	XP_001814014.1
OG0006577	XP_029032075.1	XP_008195043.1
OG0006578	XP_029045966.1	XP_015834847.1
OG0006579	XP_029049101.1	XP_008196799.1
OG0006580	XP_029034482.1	XP_969232.1
OG0006581	XP_029039532.1	XP_008198570.1
OG0006582	XP_029048289.1	XP_008197636.1
OG0006583	XP_029032892.1	XP_008191437.1
OG0006584	XP_029056550.1	XP_974486.2
OG0006585	XP_029048251.1	XP_975633.1
OG0006586	XP_029033540.1, XP_029033586.1	XP_001811993.1
OG0006587	XP_029043849.1	XP_971352.1
OG0006588	XP_029038620.1	XP_971928.3
OG0006589	XP_029037694.1	XP_974815.1
OG0006590	XP_029056630.1	XP_008194131.1
OG0006591	XP_029043756.1	XP_968338.2
OG0006592	XP_029034535.1	XP_969575.1
OG0006593	XP_029046503.1	XP_015839312.1
OG0006594	XP_029036683.1	XP_970747.3
OG0006595	XP_029035183.1	XP_008192400.1
OG0006596	XP_029033376.1	XP_969219.2
OG0006597	XP_029032724.1	XP_008197106.1
OG0006598	XP_029053288.1, XP_029053233.1	XP_001812786.1
OG0006599	XP_029045915.1	XP_008201205.1
OG0006600	XP_029056050.1, XP_029056149.1	XP_015835340.1
OG0006602	XP_029040343.1	XP_015838644.1
OG0006603	XP_029033203.1	XP_001812268.1
OG0006604	XP_029046943.1	XP_008200193.1
OG0006605	XP_029051547.1	XP_968777.1
OG0006606	XP_029049399.1	XP_008201281.1
OG0006607	XP_029052033.1	XP_015833320.1
OG0006608	XP_029048830.1	XP_975582.3
OG0006609	XP_029055730.1	XP_015836966.1
OG0006610	XP_029041930.1	XP_970236.1
OG0006611	XP_029053144.1	XP_015832873.1
OG0006612	XP_029051235.1	XP_001811995.1
OG0006613	XP_029054923.1, XP_029054438.1	XP_015839413.1, XP_015840241.1
OG0006614	XP_029056353.1	XP_015837421.1
OG0006615	XP_029043004.1	XP_008192595.1
OG0006616	XP_029049208.1, XP_029049209.1	XP_974463.1
OG0006617	XP_029032968.1	XP_970707.2
OG0006618	XP_029040599.1	XP_008199450.1
OG0006619	XP_029037684.1	XP_971096.1
OG0006621	XP_029050713.1	XP_015839076.1
OG0006622	XP_029036915.1	XP_972125.2
OG0006623	XP_029047828.1	XP_008193284.1
OG0006624	XP_029037997.1	XP_008195886.1
OG0006625	XP_029041113.1	XP_008196488.1, XP_971042.2
OG0006626	XP_029037986.1	XP_015836069.1
OG0006627	XP_029047653.1	XP_008195334.1
OG0006628	XP_029035849.1	XP_970549.1
OG0006629	XP_029046427.1	XP_967779.1
OG0006630	XP_029046606.1	XP_008191652.1
OG0006631	XP_029044328.1	XP_015839544.1
OG0006632	XP_029054375.1	XP_974395.1
OG0006634	XP_029048865.1	XP_008193940.1
OG0006635	XP_029036763.1	XP_966682.1
OG0006636	XP_029042892.1	XP_008198300.1
OG0006638	XP_029039049.1	XP_008195200.1
OG0006639	XP_029043939.1	XP_001809693.1
OG0006641	XP_029044703.1	XP_015838319.1
OG0006642	XP_029055628.1	XP_969290.1
OG0006643	XP_029036735.1	XP_971303.1
OG0006644	XP_029032994.1	XP_008197454.1
OG0006645	XP_029040439.1	XP_008191049.1
OG0006646	XP_029054448.1	XP_969314.1
OG0006647	XP_029042182.1	XP_971753.1
OG0006648	XP_029049204.1	XP_974443.1
OG0006649	XP_029051006.1	XP_015835408.1
OG0006650	XP_029034681.1	XP_015840844.1
OG0006651	XP_029050688.1	NP_001164316.1
OG0006652	XP_029040728.1	XP_015840704.1
OG0006653	XP_029040392.1	XP_015835038.1
OG0006654	XP_029042491.1	XP_975015.2
OG0006655	XP_029045955.1	XP_008201159.1
OG0006656	XP_029040011.1	XP_008200689.1
OG0006657	XP_029046137.1	XP_975509.1, XP_008195939.1
OG0006658	XP_029035175.1	XP_008195756.1
OG0006659	XP_029035655.1	NP_001034500.1
OG0006660	XP_029054730.1	XP_974079.1
OG0006661	XP_029052109.1	XP_970246.2
OG0006662	XP_029051229.1	XP_015834463.1
OG0006663	XP_029037566.1	XP_969233.2
OG0006664	XP_029041227.1	XP_015836349.1
OG0006665	XP_029050640.1	XP_008197421.1
OG0006666	XP_029039393.1	XP_015838197.1
OG0006667	XP_029046988.1	XP_015834568.1, XP_008192104.1
OG0006668	XP_029043774.1, XP_029043657.1	XP_973618.1
OG0006669	XP_029033406.1	XP_008192367.1, XP_008192368.1
OG0006670	XP_029037912.1	XP_008200740.1
OG0006671	XP_029038053.1	XP_008195132.1
OG0006672	XP_029037758.1	XP_008191966.1
OG0006673	XP_029049790.1, XP_029049788.1	XP_970412.1
OG0006674	XP_029052780.1	XP_015839554.1
OG0006675	XP_029055979.1	XP_973940.1, XP_008193334.1
OG0006676	XP_029033811.1, XP_029033812.1	XP_967082.1
OG0006677	XP_029034486.1	XP_008193090.1
OG0006679	XP_029033874.1	XP_001808926.2
OG0006680	XP_029037777.1	XP_008194824.1
OG0006681	XP_029052125.1	XP_969055.2
OG0006682	XP_029049349.1	XP_968578.2
OG0006683	XP_029046405.1	XP_971628.1
OG0006684	XP_029049177.1	XP_975522.1
OG0006685	XP_029045990.1	XP_008191780.1
OG0006687	XP_029049261.1	XP_974665.1
OG0006688	XP_029053343.1	XP_008193708.1
OG0006689	XP_029041454.1	XP_975139.1
OG0006690	XP_029032948.1	XP_972919.1
OG0006691	XP_029056365.1	XP_969962.1
OG0006693	XP_029042717.1	XP_015835689.1
OG0006694	XP_029042705.1	XP_008193306.1
OG0006695	XP_029053282.1	XP_008198934.1
OG0006696	XP_029049179.1	XP_008192904.1
OG0006698	XP_029054005.1, XP_029053983.1	XP_008191226.1
OG0006699	XP_029050992.1	XP_971167.2
OG0006700	XP_029053401.1	XP_970813.1
OG0006701	XP_029035974.1	XP_971600.1
OG0006702	XP_029055950.1	XP_970182.1
OG0006703	XP_029054114.1	XP_008190969.1
OG0006704	XP_029051978.1	XP_008195726.1
OG0006705	XP_029034365.1	XP_967295.2
OG0006706	XP_029043809.1, XP_029043811.1	XP_008195161.2, XP_015836743.1
OG0006707	XP_029041347.1	XP_008195856.1
OG0006708	XP_029042221.1	XP_967066.1
OG0006710	XP_029032898.1	XP_967766.1
OG0006711	XP_029036554.1	XP_008195936.1
OG0006713	XP_029034552.1	XP_969942.3
OG0006714	XP_029040841.1	XP_015833500.1
OG0006716	XP_029044332.1	XP_975456.1
OG0006717	XP_029051203.1	XP_008197051.1, XP_008197052.1
OG0006718	XP_029040347.1	XP_008197973.1, XP_968710.2, XP_015840283.1
OG0006719	XP_029041408.1	NP_001092297.1, XP_015837047.1, NP_001092296.1
OG0006720	XP_029033933.1	XP_008195359.1
OG0006721	XP_029041679.1	XP_001812516.2
OG0006722	XP_029051565.1	XP_001809969.1
OG0006723	XP_029049498.1	XP_967484.2
OG0006724	XP_029049628.1	XP_001807996.1
OG0006725	XP_029034939.1, XP_029034938.1	XP_008193676.1
OG0006726	XP_029044506.1	XP_015836060.1
OG0006727	XP_029035834.1, XP_029035833.1	XP_001810341.1
OG0006728	XP_029041639.1	XP_008200363.1
OG0006729	XP_029041658.1	XP_972129.2
OG0006731	XP_029035485.1	XP_971647.1
OG0006732	XP_029036159.1	XP_008196374.1
OG0006733	XP_029034061.1	XP_008193363.1
OG0006734	XP_029038351.1	XP_008200728.1
OG0006735	XP_029052672.1	XP_970436.2
OG0006736	XP_029034055.1	XP_015835201.1, NP_001164137.1
OG0006738	XP_029047572.1	XP_008198534.1, XP_015837961.1
OG0006739	XP_029032044.1	XP_008196292.1
OG0006740	XP_029042096.1	XP_008194222.1
OG0006741	XP_029034704.1	XP_008198080.1
OG0006743	XP_029039497.1	XP_015838972.1
OG0006744	XP_029033081.1, XP_029033913.1, XP_029033442.1	XP_015833992.1
OG0006745	XP_029052778.1	XP_015840725.1, XP_015840721.1
OG0006746	XP_029031943.1	XP_974080.1
OG0006748	XP_029038521.1	XP_008195654.1
OG0006749	XP_029033905.1	XP_972111.1
OG0006750	XP_029042342.1	XP_015840393.1
OG0006751	XP_029052354.1	XP_973030.2
OG0006752	XP_029034656.1	XP_015836531.1
OG0006753	XP_029051883.1	XP_008197689.1
OG0006754	XP_029036730.1	XP_967095.1
OG0006755	XP_029033231.1	XP_001816157.1
OG0006757	XP_029055870.1	XP_015834455.1
OG0006773	XP_029031915.1	XP_008192764.1
OG0006776	XP_029039379.1	XP_008197428.1
OG0006777	XP_029050386.1, XP_029050387.1	XP_015834564.1
OG0006788	XP_029041387.1	XP_015835633.1
OG0006792	XP_029047637.1	XP_008200867.1
OG0006793	XP_029039521.1	NP_001103252.1
OG0006798	XP_029049447.1	XP_972156.1
OG0006799	XP_029048016.1	XP_968358.1
OG0006800	XP_029047225.1	XP_971874.2
OG0006801	XP_029048539.1	XP_970194.1
OG0006802	XP_029050946.1	XP_968776.1
OG0006803	XP_029047248.1	XP_015840093.1
OG0006804	XP_029041033.1	XP_968727.1
OG0006805	XP_029036111.1	XP_968120.1
OG0006806	XP_029040973.1	XP_971841.2
OG0006807	XP_029043492.1	XP_974360.1
OG0006808	XP_029042917.1	XP_008192808.1
OG0006809	XP_029041833.1	XP_971419.1
OG0006810	XP_029048392.1	XP_969231.1
OG0006811	XP_029054203.1	XP_015838314.1
OG0006812	XP_029037586.1	XP_973149.1
OG0006813	XP_029045355.1	XP_972387.1
OG0006814	XP_029043391.1	XP_975476.1
OG0006815	XP_029052826.1	XP_008195168.1
OG0006816	XP_029044857.1	XP_975241.2
OG0006817	XP_029044189.1	XP_008191759.1
OG0006818	XP_029044661.1	XP_970060.2
OG0006819	XP_029034232.1	XP_008191840.1
OG0006820	XP_029051557.1	XP_975661.1
OG0006821	XP_029052455.1	XP_971657.1
OG0006822	XP_029039654.1	XP_974622.1
OG0006823	XP_029040933.1, XP_029040942.1	XP_967663.2
OG0006824	XP_029036492.1	XP_015834011.1
OG0006825	XP_029045445.1	XP_974101.1
OG0006826	XP_029050976.1	XP_975493.2
OG0006827	XP_029037454.1	XP_973381.1
OG0006828	XP_029049290.1	XP_969284.1
OG0006829	XP_029055673.1	XP_971328.2
OG0006831	XP_029041779.1	XP_968495.1
OG0006832	XP_029048302.1	XP_968351.1
OG0006833	XP_029039158.1	XP_971748.1
OG0006834	XP_029054774.1	XP_970231.1
OG0006835	XP_029046845.1	XP_972583.1
OG0006836	XP_029032146.1	XP_968280.1
OG0006837	XP_029039465.1, XP_029039466.1, XP_029039464.1	XP_976032.1
OG0006838	XP_029053500.1	XP_008191171.1
OG0006839	XP_029039181.1	XP_008191122.1
OG0006841	XP_029051923.1	XP_967620.1
OG0006842	XP_029032191.1	XP_973689.1
OG0006843	XP_029040095.1	XP_968265.1
OG0006844	XP_029045686.1	XP_970635.1
OG0006845	XP_029051505.1	XP_008194739.1
OG0006846	XP_029033063.1	XP_008200228.1
OG0006847	XP_029055385.1	XP_968855.1
OG0006848	XP_029053989.1	XP_966912.1
OG0006849	XP_029040219.1	XP_973889.1
OG0006850	XP_029050872.1	XP_968036.1
OG0006851	XP_029038054.1	XP_008191501.1
OG0006852	XP_029038454.1	XP_972612.1
OG0006853	XP_029039041.1	XP_015838861.1, XP_015838550.1
OG0006854	XP_029049993.1	XP_008198303.1
OG0006855	XP_029041962.1	XP_967365.1
OG0006857	XP_029050747.1	XP_970243.1
OG0006858	XP_029039630.1	XP_974639.2
OG0006859	XP_029037567.1	XP_972684.2
OG0006860	XP_029046855.1	XP_008197065.1
OG0006861	XP_029045354.1	XP_973169.1
OG0006862	XP_029037193.1	XP_973840.1
OG0006863	XP_029040560.1	XP_008195646.1
OG0006864	XP_029042312.1	XP_971028.1
OG0006865	XP_029042754.1	XP_008199716.1
OG0006866	XP_029047756.1	XP_972465.1
OG0006867	XP_029039288.1	XP_970573.1
OG0006868	XP_029033743.1	NP_001073566.1
OG0006869	XP_029039392.1	XP_969347.1
OG0006870	XP_029034665.1	XP_974317.1
OG0006871	XP_029054408.1	XP_008195652.1
OG0006872	XP_029053926.1	XP_974477.1
OG0006873	XP_029052314.1	XP_967096.2
OG0006874	XP_029047136.1	XP_015840782.1
OG0006875	XP_029044051.1	XP_974756.1
OG0006876	XP_029048570.1	XP_967493.1
OG0006877	XP_029031903.1	XP_008196773.1
OG0006878	XP_029046591.1	XP_971683.1
OG0006879	XP_029049989.1	XP_972215.1
OG0006881	XP_029047916.1	XP_008195305.1
OG0006882	XP_029048728.1	XP_969550.1
OG0006883	XP_029036681.1	XP_001810604.1
OG0006884	XP_029055075.1	XP_969487.1
OG0006885	XP_029044855.1	XP_968609.1
OG0006886	XP_029046755.1	XP_001808466.1
OG0006887	XP_029031844.1	XP_008195222.1
OG0006888	XP_029037689.1	XP_975355.1
OG0006889	XP_029047843.1	XP_008193286.1, XP_001812086.2
OG0006890	XP_029040047.1	XP_970659.1
OG0006891	XP_029046704.1	XP_967650.1
OG0006892	XP_029055482.1	XP_967727.1
OG0006893	XP_029046586.1	XP_001809758.1
OG0006894	XP_029055871.1	XP_008197375.1
OG0006895	XP_029049633.1	XP_970263.1
OG0006896	XP_029042140.1	XP_971537.1
OG0006897	XP_029044441.1	XP_967765.1
OG0006898	XP_029032883.1	XP_008198813.1
OG0006899	XP_029053470.1	XP_008193923.1
OG0006900	XP_029052468.1	XP_973438.1
OG0006901	XP_029042193.1	XP_008200465.1
OG0006902	XP_029042634.1	XP_971215.1
OG0006903	XP_029047599.1	XP_975500.1
OG0006904	XP_029035718.1	XP_975208.1
OG0006906	XP_029048701.1	XP_008197831.1
OG0006907	XP_029046339.1	XP_971517.1
OG0006908	XP_029039299.1	NP_001161316.1
OG0006909	XP_029039069.1	XP_970132.1
OG0006910	XP_029046694.1	XP_975276.2
OG0006911	XP_029038476.1	XP_973298.1
OG0006912	XP_029044756.1	XP_976374.2, XP_972708.1
OG0006914	XP_029051713.1	XP_008195322.1
OG0006915	XP_029048802.1	XP_974961.2
OG0006916	XP_029033039.1	XP_008195174.1
OG0006917	XP_029035390.1	XP_971422.1
OG0006918	XP_029041323.1	XP_975625.1
OG0006919	XP_029051026.1	XP_966691.1, XP_015836563.1
OG0006920	XP_029040404.1	XP_967471.1
OG0006921	XP_029040803.1	XP_969427.1
OG0006922	XP_029047740.1	XP_969227.1
OG0006923	XP_029034459.1	XP_008201338.1
OG0006924	XP_029046754.1	XP_971629.2
OG0006925	XP_029046500.1	XP_969171.1
OG0006927	XP_029042585.1	XP_971530.1
OG0006928	XP_029040965.1	XP_008193413.1
OG0006929	XP_029049602.1	XP_970082.1
OG0006930	XP_029047945.1	XP_974995.1
OG0006931	XP_029048431.1	XP_973754.1
OG0006932	XP_029036877.1	XP_008195383.1
OG0006933	XP_029033015.1	XP_015838764.1
OG0006935	XP_029040748.1	XP_966334.1
OG0006936	XP_029039087.1	XP_015837768.1
OG0006937	XP_029045988.1	XP_968403.3
OG0006938	XP_029048003.1	XP_969840.1
OG0006939	XP_029034534.1	XP_972739.1
OG0006940	XP_029045385.1	XP_008199995.1
OG0006941	XP_029052148.1	XP_008195762.1
OG0006943	XP_029052418.1	XP_008193746.1
OG0006944	XP_029037119.1	XP_008201060.1
OG0006945	XP_029032178.1	XP_969203.2
OG0006946	XP_029041463.1	XP_008200288.1
OG0006947	XP_029036326.1	XP_973570.1
OG0006948	XP_029043349.1	XP_008198270.1
OG0006949	XP_029035476.1	XP_015838201.1
OG0006950	XP_029036701.1	XP_973480.2
OG0006951	XP_029040238.1	XP_970204.1
OG0006952	XP_029041096.1	XP_015835630.1
OG0006953	XP_029052582.1	XP_015839532.1
OG0006954	XP_029033962.1	XP_967467.2
OG0006956	XP_029032383.1	XP_015833966.1
OG0006957	XP_029037908.1	XP_973468.3
OG0006958	XP_029046594.1	NP_001164082.1
OG0006959	XP_029043963.1	XP_015834024.1
OG0006960	XP_029055532.1	XP_969509.2
OG0006961	XP_029036909.1	XP_015836438.1
OG0006962	XP_029046324.1	XP_974286.2
OG0006963	XP_029036416.1	XP_008195284.1
OG0006964	XP_029055391.1, XP_029055390.1	XP_001812612.1, XP_008195821.1
OG0006965	XP_029037571.1	XP_973950.3
OG0006966	XP_029032512.1	XP_971551.3
OG0006967	XP_029034118.1	XP_008198761.1
OG0006968	XP_029052499.1	XP_008200646.1
OG0006969	XP_029035158.1	XP_969750.1
OG0006970	XP_029039183.1	XP_001814289.1
OG0006971	XP_029046809.1	XP_015839300.1
OG0006972	XP_029053430.1	XP_008192700.1
OG0006973	XP_029038241.1	XP_972631.1
OG0006974	XP_029045346.1	XP_008196668.1
OG0006975	XP_029045383.1	XP_008196993.1
OG0006976	XP_029055438.1	XP_972571.3
OG0006977	XP_029037411.1	NP_001135924.1, XP_008195061.1
OG0006978	XP_029047409.1	XP_968458.1
OG0006979	XP_029032198.1	XP_008195999.1
OG0006980	XP_029034651.1	XP_008194484.1
OG0006981	XP_029035257.1	XP_973880.2
OG0006982	XP_029042693.1	XP_001809957.2
OG0006983	XP_029046946.1	XP_008191400.1
OG0006985	XP_029033767.1	XP_008195301.1
OG0006986	XP_029037863.1	XP_008195731.1
OG0006987	XP_029043118.1	XP_008193981.1
OG0006988	XP_029048753.1	XP_008193701.1
OG0006989	XP_029052692.1	XP_001814386.1
OG0006990	XP_029047556.1	XP_008191786.1
OG0006991	XP_029033723.1	XP_008196992.2
OG0006992	XP_029050906.1	XP_008200240.1
OG0006993	XP_029047456.1	XP_015833265.1
OG0006994	XP_029054886.1	XP_969934.1
OG0006995	XP_029038893.1	XP_971396.2
OG0006996	XP_029043444.1	XP_015833010.1
OG0006997	XP_029049924.1	XP_974845.1
OG0006998	XP_029041392.1	XP_008200604.1
OG0006999	XP_029041713.1	XP_008191989.1
OG0007000	XP_029051813.1	XP_008194861.2
OG0007001	XP_029034848.1	XP_008197627.1
OG0007002	XP_029055411.1	XP_008197274.1
OG0007003	XP_029046457.1	XP_001813943.1
OG0007004	XP_029042944.1	XP_968438.1
OG0007006	XP_029043888.1	XP_972330.1
OG0007007	XP_029039301.1	XP_008201495.2, NP_001034502.1
OG0007008	XP_029052393.1	XP_015838590.1
OG0007009	XP_029046413.1	XP_970941.1
OG0007010	XP_029050470.1	XP_975275.1
OG0007011	XP_029051457.1	XP_008191582.1
OG0007012	XP_029034736.1	XP_008191039.1
OG0007014	XP_029033768.1	XP_971484.2
OG0007015	XP_029038176.1	XP_008201097.1
OG0007016	XP_029035592.1	XP_971522.3
OG0007017	XP_029032321.1	XP_969718.2
OG0007018	XP_029037422.1	XP_969135.2
OG0007019	XP_029044249.1	XP_008198020.1
OG0007020	XP_029044411.1	XP_971952.1
OG0007021	XP_029037253.1	XP_971435.1
OG0007022	XP_029040737.1	XP_966401.2
OG0007023	XP_029046049.1	XP_973447.1
OG0007024	XP_029046354.1	XP_008196115.1
OG0007025	XP_029035846.1	XP_008199146.1
OG0007026	XP_029040545.1	XP_973490.1
OG0007027	XP_029047125.1	XP_972814.1
OG0007028	XP_029048779.1	XP_008196432.1
OG0007029	XP_029049761.1	XP_015833018.1
OG0007030	XP_029052166.1	XP_008196307.1
OG0007031	XP_029054364.1	XP_970259.1
OG0007032	XP_029039888.1	XP_970738.2, NP_001164234.1
OG0007033	XP_029040863.1	XP_008193579.1
OG0007034	XP_029056391.1	XP_967786.3
OG0007035	XP_029051917.1	XP_966789.1
OG0007036	XP_029035182.1	XP_971978.1
OG0007037	XP_029051152.1, XP_029051150.1	XP_015835607.1
