Orthogroup	Osmia_bicornis	Polistes_dominula
OG0008339	XP_029051091.1	XP_015178528.1, XP_015178529.1
OG0008340	XP_029047105.1	XP_015188471.1
OG0008341	XP_029041397.1	XP_015175179.1
OG0008342	XP_029055966.1	XP_015182984.1
OG0008343	XP_029043627.1	XP_015187873.1
OG0008344	XP_029043673.1	XP_015187864.1
OG0008345	XP_029034443.1	XP_015186414.1
OG0008346	XP_029045245.1, XP_029045246.1	XP_015186317.1
OG0008347	XP_029054538.1	XP_015173171.1, XP_015173168.1
OG0008348	XP_029034250.1	XP_015178644.1
OG0008349	XP_029055941.1	XP_015182407.1
OG0008350	XP_029048099.1	XP_015183126.1
OG0008351	XP_029043243.1, XP_029043144.1	XP_015176712.1
OG0008352	XP_029043143.1	XP_015188590.1
OG0008353	XP_029038143.1	XP_015185472.1
OG0008354	XP_029046349.1	XP_015172816.1
OG0008355	XP_029050835.1	XP_015188467.1
OG0008356	XP_029038739.1	XP_015174439.1
OG0008357	XP_029039915.1	XP_015180595.1
OG0008358	XP_029046897.1	XP_015188595.1
OG0008361	XP_029050740.1	XP_015175122.1
OG0008362	XP_029033775.1, XP_029033774.1, XP_029033773.1	XP_015186253.1
OG0008363	XP_029039341.1	XP_015177695.1
OG0008364	XP_029035005.1	XP_015172879.1
OG0008365	XP_029050879.1, XP_029050877.1	XP_015175055.1
OG0008366	XP_029055744.1	XP_015190531.1
OG0008367	XP_029048151.1	XP_015180261.1
OG0008368	XP_029049073.1	XP_015172525.1
OG0008369	XP_029040391.1	XP_015181324.1
OG0008371	XP_029040508.1	XP_015183395.1
OG0008372	XP_029034465.1	XP_015173028.1
OG0008373	XP_029052114.1	XP_015190041.1
OG0008374	XP_029038108.1	XP_015178366.1, XP_015178367.1, XP_015178368.1
OG0008377	XP_029049862.1	XP_015185476.1
OG0008379	XP_029037999.1	XP_015190924.1
OG0008380	XP_029035362.1, XP_029035361.1, XP_029035360.1	XP_015187462.1
OG0008381	XP_029035493.1	XP_015188812.1
OG0008382	XP_029038463.1	XP_015191669.1
OG0008383	XP_029037078.1	XP_015179112.1
OG0008384	XP_029032532.1	XP_015174910.1
OG0008385	XP_029050855.1	XP_015188938.1
OG0008386	XP_029045645.1	XP_015178826.1
OG0008387	XP_029036962.1	XP_015175658.1, XP_015175657.1
OG0008388	XP_029047517.1	XP_015183728.1, XP_015183729.1
OG0008389	XP_029050498.1	XP_015175965.1
OG0008390	XP_029040171.1	XP_015181591.1
OG0008391	XP_029054995.1, XP_029054976.1, XP_029054592.1	XP_015183533.1
OG0008392	XP_029039603.1, XP_029039600.1, XP_029039602.1	XP_015174712.1
OG0008393	XP_029052199.1, XP_029052197.1	XP_015183628.1
OG0008408	XP_029054204.1	XP_015177935.1
OG0008411	XP_029040240.1	XP_015181731.1
OG0008413	XP_029040893.1	XP_015184963.1
OG0008414	XP_029045267.1	XP_015181229.1
OG0008417	XP_029036674.1	XP_015190915.1, XP_015190914.1
OG0008419	XP_029042360.1	XP_015176073.1
OG0008420	XP_029053235.1	XP_015191091.1
OG0008422	XP_029038495.1	XP_015171652.1
OG0008423	XP_029049655.1	XP_015175801.1
OG0008424	XP_029044458.1	XP_015176321.1
OG0008427	XP_029033647.1	XP_015191107.1
OG0008429	XP_029054307.1	XP_015175548.1
OG0008431	XP_029039282.1	XP_015172855.1
OG0008432	XP_029035056.1	XP_015182134.1
OG0008433	XP_029033160.1	XP_015174961.1
OG0008434	XP_029055576.1	XP_015181205.1
OG0008435	XP_029051202.1	XP_015185405.1
OG0008437	XP_029032751.1	XP_015185690.1
OG0008438	XP_029040368.1	XP_015181436.1
OG0008440	XP_029040714.1	XP_015174313.1
OG0008441	XP_029040654.1	XP_015187203.1
OG0008442	XP_029041747.1	XP_015181187.1
OG0008443	XP_029045913.1	XP_015184900.1
OG0008445	XP_029041708.1	XP_015183651.1
OG0008449	XP_029045187.1	XP_015174923.1
OG0008451	XP_029053638.1	XP_015181759.1
OG0008452	XP_029056010.1	XP_015174094.1
OG0008453	XP_029037207.1	XP_015186028.1
OG0008454	XP_029049759.1	XP_015180520.1
OG0008457	XP_029039086.1	XP_015179783.1
OG0008458	XP_029047686.1	XP_015175095.1
OG0008461	XP_029050273.1	XP_015189630.1
OG0008465	XP_029052998.1	XP_015174939.1
OG0008466	XP_029052593.1	XP_015186736.1
OG0008467	XP_029038097.1	XP_015190947.1
OG0008468	XP_029056439.1	XP_015184895.1
OG0008470	XP_029050309.1	XP_015181447.1
OG0008471	XP_029051893.1	XP_015186300.1
OG0008472	XP_029032873.1	XP_015174900.1
OG0008473	XP_029044815.1	XP_015173318.1
OG0008474	XP_029043487.1	XP_015171338.1
OG0008477	XP_029049202.1	XP_015190977.1
OG0008478	XP_029036595.1	XP_015175666.1
OG0008479	XP_029040227.1	XP_015180865.1
OG0008485	XP_029050951.1	XP_015183313.1
OG0008488	XP_029053190.1	XP_015181522.1
OG0008490	XP_029050213.1	XP_015175403.1
OG0008493	XP_029046409.1	XP_015184177.1
OG0008494	XP_029048500.1	XP_015188585.1
OG0008497	XP_029042017.1	XP_015181322.1
OG0008498	XP_029032093.1	XP_015184264.1
OG0008500	XP_029047269.1	XP_015178859.1
OG0008502	XP_029042548.1	XP_015184366.1
OG0008503	XP_029048847.1	XP_015173937.1
OG0008504	XP_029049966.1	XP_015186941.1
OG0008506	XP_029055213.1	XP_015178860.1
OG0008507	XP_029041490.1	XP_015180663.1
OG0008508	XP_029048383.1	XP_015188455.1
OG0008509	XP_029049962.1	XP_015181125.1
OG0008510	XP_029045923.1	XP_015186559.1
OG0008511	XP_029046078.1	XP_015183162.1
OG0008512	XP_029031981.1	XP_015173660.1
OG0008513	XP_029041263.1, XP_029041270.1	XP_015185005.1
OG0008515	XP_029051068.1	XP_015184629.1
OG0008517	XP_029035608.1	XP_015189295.1, XP_015189294.1
OG0008518	XP_029041709.1, XP_029041710.1	XP_015171331.1
OG0008519	XP_029052150.1	XP_015172517.1
OG0008520	XP_029036239.1	XP_015185290.1
OG0008522	XP_029041075.1	XP_015172528.1
OG0008523	XP_029048614.1	XP_015181695.1
OG0008524	XP_029032884.1	XP_015176210.1, XP_015176211.1, XP_015176209.1
OG0008525	XP_029038712.1	XP_015173612.1
OG0008527	XP_029042567.1	XP_015187007.1
OG0008528	XP_029042108.1	XP_015182192.1
OG0008529	XP_029056340.1, XP_029056326.1	XP_015185789.1
OG0008530	XP_029050486.1	XP_015184453.1
OG0008531	XP_029055908.1, XP_029055907.1	XP_015188697.1
OG0008532	XP_029031968.1	XP_015187877.1
OG0008533	XP_029041492.1	XP_015185716.1
OG0008534	XP_029047782.1	XP_015173843.1, XP_015173844.1
OG0008535	XP_029046743.1, XP_029046742.1	XP_015177389.1
OG0008536	XP_029050086.1	XP_015171578.1, XP_015171581.1
OG0008538	XP_029041645.1	XP_015172741.1
OG0008539	XP_029033296.1	XP_015177077.1
OG0008540	XP_029035308.1	XP_015171766.1
OG0008541	XP_029040405.1	XP_015190733.1
OG0008542	XP_029047389.1	XP_015182492.1
OG0008543	XP_029035776.1	XP_015171524.1
OG0008544	XP_029054725.1	XP_015181507.1
OG0008546	XP_029033860.1	XP_015172672.1
OG0008547	XP_029045221.1	XP_015186330.1
OG0008548	XP_029050572.1	XP_015178177.1
OG0008549	XP_029032985.1	XP_015174386.1, XP_015174385.1
OG0008550	XP_029034987.1	XP_015178170.1
OG0008551	XP_029039604.1	XP_015176155.1
OG0008552	XP_029039414.1	XP_015184866.1
OG0008553	XP_029053967.1	XP_015176085.1
OG0008554	XP_029049831.1	XP_015171435.1
OG0008556	XP_029043236.1, XP_029043238.1	XP_015183964.1
OG0008558	XP_029039983.1	XP_015178746.1
OG0008559	XP_029048742.1	XP_015174403.1
OG0008560	XP_029036350.1	XP_015181694.1
OG0008561	XP_029045523.1	XP_015187851.1, XP_015187850.1
OG0008562	XP_029055131.1, XP_029055183.1	XP_015184086.1
OG0008563	XP_029056319.1, XP_029056334.1	XP_015187269.1
OG0008564	XP_029056356.1, XP_029056290.1	XP_015190981.1
OG0008565	XP_029040153.1, XP_029040154.1, XP_029040155.1, XP_029040152.1	XP_015181449.1
OG0008566	XP_029035076.1	XP_015186364.1, XP_015186358.1
OG0008567	XP_029051075.1	XP_015177811.1
OG0008568	XP_029047025.1	XP_015178788.1
OG0008571	XP_029039867.1	XP_015178714.1
OG0008572	XP_029051397.1, XP_029051396.1	XP_015183667.1
OG0008573	XP_029044107.1, XP_029044108.1	XP_015173974.1
OG0008574	XP_029047007.1	XP_015191551.1
OG0008576	XP_029044471.1	XP_015174006.1
OG0008577	XP_029032376.1	XP_015185491.1
OG0008578	XP_029047706.1	XP_015174125.1
OG0008579	XP_029049023.1	XP_015188548.1
OG0008580	XP_029053100.1	XP_015185575.1
OG0008581	XP_029045398.1	XP_015191125.1
OG0008582	XP_029052710.1	XP_015176875.1, XP_015176869.1
OG0008583	XP_029034327.1	XP_015171533.1
OG0008584	XP_029049546.1	XP_015175242.1
OG0008586	XP_029042335.1	XP_015190507.1, XP_015190499.1
OG0008588	XP_029046731.1	XP_015177210.1
OG0008589	XP_029036417.1	XP_015188118.1
OG0008592	XP_029053806.1	XP_015189797.1, XP_015189893.1, XP_015189684.1, XP_015189504.1
OG0008595	XP_029055119.1, XP_029055074.1, XP_029055263.1, XP_029055139.1, XP_029054736.1, XP_029055053.1, XP_029053900.1, XP_029054065.1, XP_029054777.1, XP_029054722.1, XP_029055028.1, XP_029054138.1, XP_029053856.1, XP_029055012.1	XP_015189736.1, XP_015189567.1
OG0008601	XP_029040242.1	XP_015175066.1
OG0008604	XP_029051222.1	XP_015179788.1
OG0008608	XP_029039177.1	XP_015188629.1
OG0008610	XP_029045238.1	XP_015174751.1
OG0008611	XP_029040849.1	XP_015173287.1
OG0008612	XP_029042331.1	XP_015190475.1
OG0008613	XP_029050219.1	XP_015177556.1
OG0008615	XP_029036042.1	XP_015177239.1
OG0008617	XP_029050155.1	XP_015182518.1
OG0008618	XP_029044791.1	XP_015180343.1
OG0008622	XP_029041939.1	XP_015185587.1
OG0008626	XP_029046296.1	XP_015175942.1
OG0008627	XP_029035359.1, XP_029035358.1	XP_015187460.1
OG0008628	XP_029051183.1, XP_029051184.1, XP_029051185.1	XP_015185373.1
OG0008629	XP_029043425.1	XP_015179698.1
OG0008630	XP_029047076.1	XP_015188477.1
OG0008631	XP_029045995.1	XP_015189354.1
OG0008636	XP_029035181.1	XP_015178041.1
OG0008638	XP_029055424.1	XP_015177832.1
OG0008646	XP_029048054.1	XP_015180811.1, XP_015180812.1
OG0008651	XP_029032455.1	XP_015179911.1
OG0008652	XP_029043655.1	XP_015173031.1
OG0008656	XP_029032589.1	XP_015178978.1
OG0008658	XP_029041542.1	XP_015178328.1
OG0008659	XP_029055553.1	XP_015191124.1
OG0008669	XP_029055703.1	XP_015189297.1
OG0008671	XP_029051014.1	XP_015174372.1
OG0008673	XP_029045670.1	XP_015180061.1, XP_015180062.1
OG0008674	XP_029045071.1	XP_015182575.1
OG0008676	XP_029040175.1	XP_015182059.1
OG0008677	XP_029051504.1	XP_015181509.1
OG0008678	XP_029052575.1	XP_015176443.1
OG0008680	XP_029045162.1	XP_015171767.1
OG0008681	XP_029044337.1	XP_015191476.1
OG0008682	XP_029036642.1	XP_015172504.1
OG0008683	XP_029050531.1	XP_015189723.1
OG0008684	XP_029046036.1	XP_015184785.1
OG0008685	XP_029056649.1	XP_015182993.1, XP_015182995.1
OG0008687	XP_029049036.1	XP_015188552.1
OG0008690	XP_029049787.1	XP_015180908.1
OG0008691	XP_029049260.1, XP_029049258.1	XP_015191350.1
OG0008692	XP_029044595.1	XP_015190459.1
OG0008693	XP_029038740.1	XP_015173884.1, XP_015173883.1
OG0008694	XP_029038838.1	XP_015186397.1
OG0008695	XP_029041677.1	XP_015173022.1, XP_015173023.1
OG0008696	XP_029039312.1	XP_015177894.1
OG0008697	XP_029040873.1	XP_015187573.1
OG0008698	XP_029038617.1	XP_015180184.1
OG0008699	XP_029035678.1	XP_015185825.1
OG0008701	XP_029039693.1	XP_015179233.1
OG0008703	XP_029036206.1	XP_015185336.1
OG0008704	XP_029056545.1	XP_015186208.1
OG0008706	XP_029042698.1	XP_015177322.1
OG0008707	XP_029040389.1	XP_015183771.1
OG0008708	XP_029041265.1	XP_015187810.1
OG0008710	XP_029048642.1	XP_015172810.1
OG0008711	XP_029053832.1	XP_015177778.1, XP_015177779.1
OG0008713	XP_029038296.1	XP_015173613.1
OG0008714	XP_029040948.1	XP_015179292.1
OG0008715	XP_029044302.1	XP_015187492.1, XP_015187491.1
OG0008716	XP_029036591.1	XP_015188346.1
OG0008718	XP_029041572.1, XP_029041573.1	XP_015178306.1
OG0008719	XP_029052068.1	XP_015182794.1
OG0008720	XP_029039993.1	XP_015178790.1
OG0008723	XP_029037114.1	XP_015176512.1
OG0008725	XP_029039292.1	XP_015177696.1
OG0008726	XP_029055171.1	XP_015179041.1
OG0008728	XP_029037901.1	XP_015173880.1
OG0008729	XP_029034853.1	XP_015180983.1
OG0008730	XP_029050673.1	XP_015172344.1, XP_015172345.1
OG0008732	XP_029043046.1	XP_015183534.1
OG0008733	XP_029031850.1	XP_015183803.1
OG0008735	XP_029033023.1, XP_029033022.1	XP_015173744.1
OG0008736	XP_029040663.1	XP_015185711.1
OG0008737	XP_029035520.1	XP_015171024.1
OG0008738	XP_029042426.1	XP_015186227.1
OG0008739	XP_029048692.1	XP_015184553.1
OG0008740	XP_029045223.1, XP_029045222.1	XP_015183098.1
OG0008741	XP_029048159.1	XP_015180287.1
OG0008742	XP_029056547.1, XP_029055672.1	XP_015191492.1
OG0008744	XP_029052082.1	XP_015173672.1
OG0008745	XP_029039491.1, XP_029039482.1	XP_015188460.1
OG0008747	XP_029041300.1	XP_015171028.1
OG0008748	XP_029032499.1	XP_015191266.1
OG0008749	XP_029053170.1	XP_015173383.1
OG0008750	XP_029047771.1, XP_029047770.1, XP_029047769.1	XP_015175081.1
OG0008751	XP_029041212.1	XP_015184867.1
OG0008752	XP_029051436.1	XP_015176847.1
OG0008753	XP_029048989.1	XP_015188561.1
OG0008754	XP_029032627.1	XP_015177317.1
OG0008756	XP_029044096.1	XP_015173886.1
OG0008757	XP_029051221.1	XP_015179809.1
OG0008758	XP_029032749.1	XP_015179980.1
OG0008759	XP_029038413.1	XP_015171441.1
OG0008760	XP_029045810.1	XP_015175693.1
OG0008761	XP_029039498.1	XP_015181185.1
OG0008762	XP_029046888.1	XP_015177529.1, XP_015177530.1
OG0008763	XP_029055794.1	XP_015190631.1
OG0008764	XP_029032305.1	XP_015174818.1
OG0008765	XP_029039315.1	XP_015177703.1
OG0008766	XP_029052123.1	XP_015182793.1
OG0008767	XP_029038220.1	XP_015171027.1
OG0008768	XP_029040299.1	XP_015181920.1, XP_015181919.1
OG0008769	XP_029052255.1	XP_015183583.1
OG0008770	XP_029056523.1	XP_015175121.1
OG0008771	XP_029036529.1	XP_015191785.1
OG0008772	XP_029046229.1	XP_015175205.1
OG0008773	XP_029033497.1	XP_015191359.1
OG0008774	XP_029053866.1, XP_029053888.1	XP_015186625.1
OG0008775	XP_029047344.1	XP_015179986.1
OG0008777	XP_029050936.1	XP_015188304.1
OG0008778	XP_029039610.1	XP_015175584.1
OG0008780	XP_029054813.1	XP_015189935.1, XP_015189934.1, XP_015187528.1
OG0008798	XP_029047814.1	XP_015173878.1
OG0008801	XP_029041938.1	XP_015172786.1
OG0008802	XP_029045840.1	XP_015191553.1
OG0008811	XP_029037769.1	XP_015187841.1
OG0008814	XP_029041784.1	XP_015173394.1
OG0008816	XP_029048021.1	XP_015184212.1
OG0008836	XP_029050128.1	XP_015171779.1
OG0008840	XP_029036769.1	XP_015184009.1
OG0008847	XP_029041156.1	XP_015172518.1
OG0008848	XP_029045011.1	XP_015171277.1
OG0008849	XP_029036097.1	XP_015187541.1
OG0008850	XP_029039823.1	XP_015184266.1
OG0008855	XP_029040885.1	XP_015185004.1
OG0008860	XP_029050016.1	XP_015173239.1
OG0008864	XP_029035144.1	XP_015173671.1
OG0008865	XP_029053565.1	XP_015176583.1
OG0008866	XP_029049211.1	XP_015177012.1
OG0008867	XP_029044354.1	XP_015191473.1, XP_015191474.1
OG0008868	XP_029033981.1	XP_015190810.1
OG0008869	XP_029040360.1, XP_029040359.1	XP_015177590.1
OG0008870	XP_029039673.1	XP_015190504.1
OG0008871	XP_029046203.1	XP_015180966.1
OG0008872	XP_029052785.1	XP_015181315.1
OG0008873	XP_029034362.1	XP_015183298.1
OG0008874	XP_029053273.1	XP_015181251.1
OG0008876	XP_029044969.1	XP_015172135.1
OG0008877	XP_029048405.1	XP_015178466.1
OG0008878	XP_029037851.1	XP_015178996.1
OG0008879	XP_029038189.1	XP_015181359.1
OG0008880	XP_029044437.1	XP_015175809.1
OG0008881	XP_029046075.1	XP_015186153.1
OG0008883	XP_029038933.1	XP_015179063.1
OG0008885	XP_029036944.1	XP_015185814.1
OG0008886	XP_029040025.1	XP_015176803.1
OG0008888	XP_029047896.1	XP_015172935.1
OG0008890	XP_029031851.1	XP_015190905.1
OG0008891	XP_029041103.1	XP_015172497.1
OG0008892	XP_029048465.1	XP_015189495.1
OG0008893	XP_029048468.1	XP_015187711.1
OG0008895	XP_029038372.1	XP_015184189.1
OG0008896	XP_029052996.1	XP_015174935.1
OG0008897	XP_029035589.1	XP_015190943.1
OG0008898	XP_029049324.1	XP_015184905.1
OG0008899	XP_029051878.1	XP_015171631.1
OG0008900	XP_029038246.1	XP_015185409.1
OG0008901	XP_029036115.1	XP_015180728.1
OG0008902	XP_029041261.1	XP_015182829.1
OG0008903	XP_029043797.1	XP_015177709.1
OG0008904	XP_029050015.1	XP_015173231.1
OG0008905	XP_029056460.1	XP_015179475.1
OG0008906	XP_029052266.1	XP_015171386.1
OG0008907	XP_029049418.1	XP_015181668.1
OG0008908	XP_029045332.1	XP_015191053.1
OG0008909	XP_029043438.1	XP_015179704.1
OG0008911	XP_029047754.1, XP_029047755.1	XP_015184176.1
OG0008915	XP_029042175.1	XP_015178261.1
OG0008916	XP_029050578.1	XP_015171051.1
OG0008917	XP_029040301.1	XP_015181921.1
OG0008918	XP_029052141.1	XP_015189077.1, XP_015189078.1, XP_015189076.1
OG0008919	XP_029051094.1, XP_029051093.1	XP_015178577.1
OG0008920	XP_029042675.1	XP_015180259.1
OG0008921	XP_029041383.1	XP_015185175.1
OG0008922	XP_029055459.1	XP_015180947.1
OG0008923	XP_029050608.1	XP_015183285.1
OG0008924	XP_029036211.1	XP_015191469.1
OG0008925	XP_029048775.1	XP_015187500.1
OG0008926	XP_029046004.1	XP_015189353.1
OG0008930	XP_029033308.1	XP_015171302.1
OG0008931	XP_029051810.1	XP_015184439.1
OG0008934	XP_029049325.1	XP_015184906.1
OG0008935	XP_029034654.1	XP_015181095.1
OG0008936	XP_029045001.1	XP_015184586.1
OG0008938	XP_029036134.1	XP_015180567.1
OG0008941	XP_029043285.1	XP_015179068.1
OG0008943	XP_029048759.1	XP_015181849.1
OG0008945	XP_029040580.1	XP_015191230.1
OG0008947	XP_029034295.1	XP_015181272.1
OG0008948	XP_029037940.1	XP_015184273.1
OG0008949	XP_029032937.1	XP_015177211.1
OG0008951	XP_029032365.1	XP_015173149.1
OG0008952	XP_029040116.1	XP_015181328.1
OG0008953	XP_029037296.1	XP_015177483.1
OG0008957	XP_029051469.1	XP_015188612.1
OG0008959	XP_029044232.1	XP_015182913.1
OG0008962	XP_029037658.1	XP_015179062.1
OG0008963	XP_029038726.1	XP_015173861.1
OG0008964	XP_029041389.1	XP_015190548.1
OG0008966	XP_029039931.1	XP_015185581.1
OG0008967	XP_029033692.1, XP_029033695.1	XP_015190986.1
OG0008969	XP_029046522.1	XP_015175224.1, XP_015175225.1
OG0008970	XP_029038529.1	XP_015176748.1
OG0008972	XP_029034649.1	XP_015173025.1
OG0008973	XP_029041856.1	XP_015172372.1
OG0008974	XP_029045894.1	XP_015176622.1
OG0008975	XP_029043264.1	XP_015185906.1
OG0008976	XP_029045912.1	XP_015179518.1
OG0008977	XP_029049462.1	XP_015187067.1
OG0008978	XP_029056525.1	XP_015173673.1
OG0008979	XP_029041750.1	XP_015185410.1
OG0008980	XP_029038417.1	XP_015191734.1
OG0008981	XP_029035235.1	XP_015182532.1
OG0008982	XP_029045916.1	XP_015184745.1
OG0008983	XP_029039314.1	XP_015177705.1
OG0008984	XP_029047730.1	XP_015189050.1
OG0008985	XP_029055409.1	XP_015180820.1
OG0008986	XP_029045727.1	XP_015171750.1
OG0008988	XP_029033083.1	XP_015176677.1
OG0008993	XP_029055311.1, XP_029055243.1	XP_015186482.1, XP_015188575.1, XP_015189380.1
OG0009008	XP_029040437.1	XP_015188121.1
OG0009011	XP_029046410.1	XP_015184124.1
OG0009030	XP_029039656.1	XP_015171514.1
OG0009036	XP_029042435.1	XP_015191563.1
OG0009042	XP_029035035.1	XP_015188463.1
OG0009051	XP_029055533.1	XP_015185110.1
OG0009052	XP_029053722.1	XP_015172074.1
OG0009054	XP_029034379.1	XP_015172631.1
OG0009055	XP_029037179.1	XP_015173870.1
OG0009057	XP_029032999.1	XP_015176380.1
OG0009058	XP_029037943.1	XP_015189221.1
OG0009059	XP_029050984.1	XP_015181160.1
OG0009061	XP_029039672.1	XP_015190518.1
OG0009062	XP_029036389.1	XP_015188103.1
OG0009064	XP_029044322.1	XP_015180979.1
OG0009065	XP_029053635.1	XP_015178801.1
OG0009066	XP_029038210.1	XP_015185475.1
OG0009068	XP_029049210.1	XP_015177008.1
OG0009069	XP_029044591.1	XP_015184120.1
OG0009070	XP_029047948.1	XP_015176627.1
OG0009071	XP_029052200.1	XP_015176243.1
OG0009072	XP_029046124.1	XP_015180959.1
OG0009074	XP_029044680.1	XP_015177123.1
OG0009075	XP_029051691.1	XP_015184395.1
OG0009077	XP_029034299.1	XP_015185692.1
OG0009079	XP_029035278.1	XP_015189506.1
OG0009081	XP_029038751.1	XP_015173881.1
OG0009082	XP_029032683.1	XP_015172447.1
OG0009083	XP_029055942.1	XP_015190401.1
OG0009084	XP_029048849.1	XP_015174084.1
OG0009085	XP_029040213.1	XP_015177633.1
OG0009086	XP_029041393.1	XP_015172664.1, XP_015172666.1
OG0009091	XP_029034964.1	XP_015172752.1
OG0009092	XP_029053009.1	XP_015185364.1
OG0009094	XP_029039986.1	XP_015188454.1
OG0009098	XP_029044151.1	XP_015190053.1
OG0009099	XP_029048263.1	XP_015174131.1
OG0009100	XP_029052580.1	XP_015188287.1
OG0009101	XP_029049345.1	XP_015174529.1
OG0009102	XP_029038787.1	XP_015178582.1
OG0009105	XP_029054372.1	XP_015173078.1
OG0009106	XP_029044044.1	XP_015181666.1
OG0009107	XP_029035946.1	XP_015173588.1
OG0009108	XP_029036360.1	XP_015172139.1
OG0009109	XP_029046732.1	XP_015191255.1
OG0009110	XP_029055743.1	XP_015190530.1
OG0009116	XP_029032587.1	XP_015173174.1
OG0009118	XP_029044663.1	XP_015183913.1
OG0009119	XP_029033285.1	XP_015181883.1
OG0009120	XP_029052645.1	XP_015184461.1
OG0009122	XP_029037795.1, XP_029037807.1	XP_015179177.1
OG0009125	XP_029039850.1	XP_015188137.1
OG0009126	XP_029040453.1	XP_015182906.1
OG0009127	XP_029048264.1	XP_015174130.1
OG0009128	XP_029056405.1	XP_015178637.1
OG0009130	XP_029050253.1	XP_015184320.1
OG0009131	XP_029045345.1	XP_015174877.1
OG0009132	XP_029050982.1	XP_015186513.1
OG0009134	XP_029055789.1	XP_015190885.1
OG0009135	XP_029047804.1	XP_015173860.1
OG0009136	XP_029040197.1	XP_015185021.1
OG0009137	XP_029035113.1	XP_015188947.1, XP_015188944.1
OG0009138	XP_029045147.1	XP_015179800.1
OG0009141	XP_029043599.1	XP_015186495.1
OG0009143	XP_029049574.1	XP_015173181.1
OG0009144	XP_029050730.1	XP_015183288.1
OG0009197	XP_029043594.1	XP_015186477.1
OG0009199	XP_029038478.1	XP_015184369.1
OG0009206	XP_029038683.1	XP_015185346.1
OG0009211	XP_029033675.1	XP_015179066.1
OG0009212	XP_029035744.1	XP_015188493.1
OG0009213	XP_029043628.1	XP_015187878.1
OG0009214	XP_029053431.1, XP_029053370.1	XP_015182147.1
OG0009215	XP_029040170.1	XP_015181475.1
OG0009218	XP_029042992.1	XP_015172524.1
OG0009220	XP_029045110.1	XP_015186185.1
OG0009222	XP_029041757.1	XP_015173021.1
OG0009223	XP_029040870.1	XP_015181679.1
