Orthogroup	Osmia_bicornis	Drosophila_melanogaster
OG0006013	XP_029034622.1	NP_001015241.3
OG0006014	XP_029038812.1	NP_001162944.1
OG0006015	XP_029052806.1	NP_523588.2
OG0006016	XP_029045935.1	NP_649710.1
OG0006017	XP_029055414.1	NP_996434.2
OG0006018	XP_029042240.1	NP_001334699.1, NP_001263046.1
OG0006019	XP_029040325.1	NP_001262932.1
OG0006020	XP_029042060.1	NP_649703.1
OG0006021	XP_029052494.1	NP_001261597.1
OG0006022	XP_029035131.1	NP_001027262.1
OG0006023	XP_029036583.1	NP_650257.1
OG0006024	XP_029039246.1	NP_788346.1, NP_725314.1
OG0006025	XP_029040483.1	NP_001262138.1
OG0006026	XP_029041965.1	NP_650705.1
OG0006027	XP_029048066.1	NP_523743.1
OG0006028	XP_029035455.1	NP_001286439.1, NP_001036532.1
OG0006029	XP_029046822.1	NP_001286155.1
OG0006030	XP_029033721.1	NP_725048.1
OG0006031	XP_029053018.1	NP_476999.1
OG0006032	XP_029045337.1	NP_001036415.2
OG0006033	XP_029046932.1	NP_001097456.2
OG0006034	XP_029055319.1	NP_572162.2
OG0006036	XP_029032661.1	NP_650428.1
OG0006037	XP_029045143.1	NP_524043.1
OG0006038	XP_029043860.1, XP_029043834.1	NP_477133.1
OG0006039	XP_029035908.1	NP_610675.1
OG0006040	XP_029056585.1	NP_001286717.1
OG0006041	XP_029053174.1	NP_001027443.1
OG0006042	XP_029042782.1	NP_001262058.1
OG0006043	XP_029037862.1	NP_001260714.1
OG0006045	XP_029036487.1	NP_001246932.1
OG0006046	XP_029038154.1	NP_001262252.1
OG0006047	XP_029049184.1	NP_524999.2
OG0006048	XP_029041479.1	NP_648607.3
OG0006049	XP_029041188.1	NP_001286188.1
OG0006050	XP_029056599.1	NP_726036.2
OG0006051	XP_029052460.1	NP_001285881.1
OG0006052	XP_029056521.1	NP_001261482.1
OG0006053	XP_029047395.1	NP_649471.3
OG0006054	XP_029049553.1	NP_001261750.1
OG0006055	XP_029032293.1	NP_648642.1
OG0006056	XP_029035699.1	NP_001137842.2
OG0006057	XP_029040719.1	NP_476573.1
OG0006058	XP_029042315.1	NP_001246712.1
OG0006059	XP_029038553.1	NP_001247193.1
OG0006060	XP_029040806.1	NP_001262018.1
OG0006061	XP_029042553.1	NP_651356.1
OG0006062	XP_029032107.1	NP_477378.1
OG0006063	XP_029050081.1	NP_569845.2
OG0006064	XP_029050918.1	NP_477281.1
OG0006065	XP_029045295.1	NP_001334737.1
OG0006066	XP_029033069.1	NP_651276.2
OG0006067	XP_029041237.1	NP_609378.1
OG0006068	XP_029050115.1, XP_029052386.1	NP_524713.1
OG0006069	XP_029051982.1	NP_477497.1
OG0006070	XP_029033499.1	NP_001262263.1
OG0006071	XP_029032378.1	NP_001285391.1
OG0006072	XP_029043431.1	NP_001285492.1
OG0006073	XP_029043167.1	NP_611426.1
OG0006074	XP_029049967.1	NP_612053.1
OG0006075	XP_029042605.1	NP_610427.2
OG0006076	XP_029048349.1	NP_649580.1
OG0006077	XP_029049445.1	NP_608579.1
OG0006078	XP_029049908.1	NP_001284992.1
OG0006079	XP_029046764.1	NP_001259667.1
OG0006080	XP_029052267.1	NP_001261414.1
OG0006081	XP_029037963.1	NP_001262442.1
OG0006082	XP_029042383.1	NP_610418.1
OG0006083	XP_029044241.1	NP_001356961.1
OG0006084	XP_029034857.1	NP_001262557.1
OG0006085	XP_029036530.1	NP_648408.1
OG0006086	XP_029039930.1, XP_029039939.1	NP_647985.1
OG0006087	XP_029042906.1	NP_608734.2
OG0006088	XP_029042954.1	NP_651237.1
OG0006089	XP_029041200.1	NP_523765.1
OG0006090	XP_029050157.1	NP_649083.2
OG0006091	XP_029052338.1	NP_001259101.1
OG0006092	XP_029038414.1	NP_647852.1
OG0006093	XP_029036241.1	NP_995833.1
OG0006094	XP_029034011.1	NP_523503.2
OG0006095	XP_029052572.1	NP_001261575.1
OG0006096	XP_029051774.1	NP_650582.1, NP_001259842.1
OG0006097	XP_029053497.1, XP_029053721.1	NP_609899.1
OG0006098	XP_029034307.1	NP_608860.1
OG0006099	XP_029034937.1	NP_001284815.1
OG0006100	XP_029038564.1	NP_651176.1
OG0006101	XP_029040092.1	NP_001303349.1
OG0006102	XP_029037117.1	NP_650124.1
OG0006103	XP_029035679.1	NP_001286173.1
OG0006104	XP_029034068.1	NP_523502.1
OG0006105	XP_029048294.1	NP_001245926.1
OG0006106	XP_029039990.1	NP_477156.1
OG0006107	XP_029038200.1	NP_651750.1
OG0006108	XP_029037947.1	NP_001262702.1
OG0006109	XP_029035410.1	NP_001262062.1
OG0006110	XP_029043732.1	NP_610849.1
OG0006111	XP_029036857.1	NP_001104390.2
OG0006112	XP_029047242.1, XP_029047243.1	NP_648320.1
OG0006113	XP_029042282.1	NP_649898.1
OG0006114	XP_029048891.1	NP_001260811.1, NP_001104407.2
OG0006116	XP_029041367.1	NP_647763.1
OG0006117	XP_029043612.1	NP_572505.1
OG0006118	XP_029038391.1	NP_477286.2
OG0006119	XP_029046851.1	NP_650586.2
OG0006120	XP_029043340.1	NP_648202.1
OG0006121	XP_029035950.1	NP_001261137.1
OG0006123	XP_029031885.1	NP_523915.1
OG0006124	XP_029052538.1	NP_001259982.1
OG0006125	XP_029032345.1	NP_524120.1
OG0006126	XP_029049851.1	NP_001260299.1
OG0006127	XP_029032445.1	NP_523835.2
OG0006128	XP_029050364.1	NP_726372.1
OG0006130	XP_029051231.1	NP_001163006.1
OG0006131	XP_029042857.1	NP_001027151.1
OG0006134	XP_029050059.1	NP_727526.2
OG0006135	XP_029035997.1	NP_001137821.1
OG0006136	XP_029052845.1	NP_001097030.1
OG0006137	XP_029047460.1	NP_572545.1
OG0006138	XP_029034481.1	NP_725252.1
OG0006139	XP_029044330.1	NP_733421.1
OG0006140	XP_029047070.1	NP_649304.1
OG0006141	XP_029048844.1	NP_572524.1
OG0006142	XP_029041668.1	NP_727103.1, NP_001286037.1
OG0006143	XP_029038386.1	NP_724277.2
OG0006144	XP_029042380.1	NP_524471.2
OG0006145	XP_029043554.1	NP_001097600.1
OG0006147	XP_029055573.1	NP_649470.2
OG0006149	XP_029044587.1	NP_001286791.1
OG0006150	XP_029048506.1	NP_001189184.1
OG0006152	XP_029043133.1	NP_730244.1
OG0006153	XP_029037505.1	NP_611646.1
OG0006154	XP_029034924.1	NP_524603.2
OG0006155	XP_029033566.1	NP_524691.1
OG0006156	XP_029040442.1, XP_029040441.1	NP_001259853.1
OG0006157	XP_029047345.1	NP_001262724.1
OG0006158	XP_029049270.1	NP_477201.1
OG0006159	XP_029046986.1, XP_029046987.1	NP_649435.2
OG0006160	XP_029034812.1	NP_651514.1
OG0006161	XP_029056314.1	NP_476597.2
OG0006162	XP_029053652.1	NP_732563.2
OG0006164	XP_029047213.1	NP_608834.1
OG0006165	XP_029044054.1	NP_001260320.1
OG0006166	XP_029038218.1	NP_524887.2
OG0006167	XP_029034585.1	NP_611885.3
OG0006168	XP_029046944.1	NP_523876.2
OG0006169	XP_029051532.1	NP_610399.1
OG0006170	XP_029038481.1	NP_001285142.1
OG0006171	XP_029046174.1	NP_477222.1
OG0006172	XP_029044093.1	NP_001027215.1
OG0006173	XP_029049289.1	NP_001262307.1
OG0006174	XP_029040938.1, XP_029040937.1	NP_647745.1
OG0006175	XP_029055910.1	NP_001284899.1
OG0006176	XP_029052911.1	NP_001261682.1
OG0006177	XP_029031941.1	NP_001287536.1
OG0006178	XP_029056150.1	NP_001285196.1
OG0006179	XP_029043619.1	NP_001247201.1
OG0006180	XP_029050307.1	NP_001097279.2
OG0006181	XP_029037005.1	NP_001261385.1
OG0006182	XP_029049014.1, XP_029049012.1	NP_511129.3
OG0006183	XP_029053358.1	NP_001261920.1
OG0006184	XP_029047110.1	NP_723116.1
OG0006185	XP_029035357.1	NP_001015119.2
OG0006186	XP_029032610.1	NP_730508.1
OG0006187	XP_029053933.1	NP_727611.1
OG0006188	XP_029046863.1	NP_523389.3, NP_001285389.1
OG0006189	XP_029036749.1	NP_001097943.1
OG0006191	XP_029047044.1	NP_001163710.1
OG0006192	XP_029051061.1	NP_647943.2
OG0006193	XP_029047098.1	NP_001287235.1
OG0006194	XP_029034838.1	NP_001285517.1
OG0006195	XP_029046996.1	NP_001247313.1
OG0006196	XP_029043482.1	NP_609579.1
OG0006197	XP_029040183.1	NP_651211.2
OG0006199	XP_029040992.1	NP_608931.1
OG0006200	XP_029041317.1	NP_650001.2
OG0006201	XP_029036689.1	NP_001036772.2
OG0006202	XP_029032903.1	NP_611178.1, NP_001259623.1
OG0006203	XP_029048053.1	NP_524098.2
OG0006204	XP_029052402.1	NP_477499.1
OG0006205	XP_029033088.1	NP_611419.1
OG0006206	XP_029050884.1	NP_733391.1
OG0006207	XP_029032805.1	NP_523959.2
OG0006208	XP_029047649.1	NP_731761.3
OG0006209	XP_029044542.1	NP_001245852.1
OG0006210	XP_029046697.1	NP_733077.3
OG0006211	XP_029048339.1	NP_001259340.1, NP_001262941.1
OG0006212	XP_029038334.1	NP_648758.1
OG0006213	XP_029041683.1	NP_001261417.1
OG0006214	XP_029038622.1	NP_001097658.1
OG0006215	XP_029039742.1	NP_477473.1
OG0006216	XP_029055192.1	NP_476596.1
OG0006217	XP_029035389.1	NP_573245.1
OG0006218	XP_029039596.1	NP_727306.1
OG0006219	XP_029032690.1	NP_524464.1
OG0006220	XP_029051139.1	NP_001303424.1
OG0006221	XP_029037427.1	NP_001162664.2
OG0006222	XP_029045201.1	NP_476702.1
OG0006223	XP_029048275.1	NP_611600.1
OG0006224	XP_029039300.1	NP_651530.1
OG0006225	XP_029033333.1	NP_649835.1
OG0006226	XP_029039410.1	NP_651580.3
OG0006228	XP_029034444.1	NP_649916.1
OG0006229	XP_029033012.1	NP_523443.1
OG0006230	XP_029045462.1	NP_648400.1
OG0006231	XP_029038057.1	NP_524929.1
OG0006232	XP_029046310.1	NP_650739.2
OG0006233	XP_029031913.1	NP_611215.1
OG0006234	XP_029055600.1	NP_728264.1, NP_648139.1
OG0006235	XP_029047906.1	NP_001286524.1
OG0006236	XP_029035296.1	NP_610996.1
OG0006237	XP_029055826.1	NP_608950.3
OG0006238	XP_029037276.1	NP_001285439.1
OG0006240	XP_029053510.1	NP_001263068.1
OG0006241	XP_029052424.1	NP_524116.2
OG0006242	XP_029050766.1	NP_001285458.1
OG0006243	XP_029042767.1	NP_723893.1
OG0006244	XP_029044387.1	NP_001245621.1
OG0006245	XP_029050660.1	NP_787990.1
OG0006246	XP_029040947.1	NP_001138209.1
OG0006247	XP_029041611.1	NP_569958.2
OG0006248	XP_029045927.1	NP_001262556.1
OG0006249	XP_029036404.1	NP_001263082.1
OG0006250	XP_029041773.1	NP_647705.1
OG0006251	XP_029051125.1	NP_723730.2
OG0006252	XP_029036766.1	NP_001245944.1
OG0006253	XP_029045533.1	NP_648947.1, NP_647858.2
OG0006254	XP_029037153.1	NP_001286950.1
OG0006255	XP_029039164.1	NP_649130.2
OG0006256	XP_029037391.1	NP_001287243.1
OG0006257	XP_029040743.1	NP_649560.1
OG0006258	XP_029035700.1	NP_001014577.1
OG0006259	XP_029036299.1	NP_476833.1
OG0006260	XP_029044688.1	NP_524330.2
OG0006261	XP_029037493.1	NP_648837.2
OG0006262	XP_029031951.1	NP_001287107.1
OG0006263	XP_029039660.1	NP_001246449.1
OG0006264	XP_029045095.1	NP_001303458.1
OG0006265	XP_029052659.1	NP_001262396.1
OG0006266	XP_029045051.1	NP_726016.1
OG0006267	XP_029051477.1	NP_611223.4
OG0006268	XP_029045190.1	NP_647979.1
OG0006269	XP_029053584.1	NP_649826.3
OG0006270	XP_029034213.1	NP_651665.2
OG0006271	XP_029054010.1	NP_001285268.1
OG0006273	XP_029045199.1	NP_732199.2
OG0006274	XP_029037508.1	NP_001286160.1
OG0006275	XP_029052935.1	NP_728606.1, NP_726727.1
OG0006276	XP_029047943.1	NP_524040.2
OG0006277	XP_029034684.1	NP_651757.1
OG0006278	XP_029032209.1	NP_477226.2
OG0006279	XP_029035117.1	NP_001285719.1
OG0006280	XP_029039650.1	NP_608318.5
OG0006282	XP_029037706.1	NP_649414.1
OG0006283	XP_029032094.1	NP_524100.1
OG0006284	XP_029046257.1	NP_572441.1
OG0006285	XP_029034040.1	NP_001163022.1, NP_001260629.1
OG0006286	XP_029035303.1	NP_001262267.1
OG0006287	XP_029039140.1	NP_523969.1
OG0006288	XP_029031902.1	NP_572901.1
OG0006289	XP_029054604.1	NP_650822.1
OG0006290	XP_029049707.1	NP_525063.1
OG0006291	XP_029043066.1	NP_648556.3
OG0006292	XP_029052396.1	NP_001259502.1
OG0006293	XP_029042540.1	NP_001262699.1
OG0006294	XP_029041090.1	NP_649499.1
OG0006295	XP_029054336.1	NP_608738.1
OG0006296	XP_029038870.1	NP_609375.1
OG0006297	XP_029041945.1	NP_608779.1
OG0006298	XP_029034841.1	NP_001285902.1
OG0006299	XP_029039331.1	NP_001247105.1
OG0006300	XP_029049219.1	NP_572930.3
OG0006301	XP_029032582.1	NP_611332.1
OG0006302	XP_029051037.1	NP_572215.1
OG0006303	XP_029048213.1	NP_001262065.1
OG0006304	XP_029042903.1	NP_651005.1
OG0006305	XP_029045210.1	NP_523357.2
OG0006306	XP_029033074.1	NP_610167.3
OG0006307	XP_029051259.1	NP_001261793.1
OG0006308	XP_029045520.1	NP_477318.1
OG0006309	XP_029035633.1	NP_001286949.1
OG0006310	XP_029035262.1	NP_001260349.1
OG0006311	XP_029039409.1	NP_001261955.1
OG0006312	XP_029038773.1	NP_001246038.1
OG0006313	XP_029037991.1	NP_572308.3, NP_001287039.1
OG0006314	XP_029032836.1	NP_001286676.1
OG0006315	XP_029032848.1	NP_001097366.1
OG0006316	XP_029037417.1	NP_001285018.1, NP_611485.1
OG0006317	XP_029039980.1	NP_611265.1
OG0006318	XP_029042356.1	NP_001262587.1
OG0006319	XP_029055478.1	NP_001261559.1
OG0006320	XP_029035793.1	NP_001303467.1
OG0006322	XP_029032980.1	NP_648756.1
OG0006323	XP_029046516.1	NP_001303317.1
OG0006324	XP_029036807.1	NP_525123.2
OG0006325	XP_029047104.1	NP_608615.1
OG0006326	XP_029054128.1, XP_029053345.1	NP_001356954.1
OG0006327	XP_029041531.1, XP_029041811.1	NP_611270.1
OG0006328	XP_029051048.1	NP_724578.1
OG0006329	XP_029036945.1	NP_524303.2, NP_477371.1
OG0006331	XP_029041795.1	NP_648257.1
OG0006332	XP_029046555.1	NP_608996.1
OG0006333	XP_029039202.1	NP_477332.1
OG0006334	XP_029052291.1	NP_523663.1
OG0006335	XP_029046669.1	NP_001263028.1
OG0006337	XP_029043194.1	NP_001163572.1, NP_648007.1
OG0006340	XP_029048049.1	NP_001262553.1
OG0006343	XP_029042222.1	NP_610953.1
OG0006344	XP_029039592.1	NP_001247302.1
OG0006345	XP_029056561.1	NP_651390.2
OG0006346	XP_029054521.1	NP_650662.1
OG0006347	XP_029044623.1	NP_612080.1
OG0006348	XP_029033134.1	NP_647884.1
OG0006349	XP_029034968.1	NP_001259426.1
OG0006350	XP_029037854.1	NP_651099.1
OG0006351	XP_029035118.1, XP_029035162.1	NP_651220.3
OG0006352	XP_029032916.1	NP_648347.2
OG0006353	XP_029039641.1	NP_001097319.1
OG0006355	XP_029044213.1	NP_001262542.1
OG0006356	XP_029041034.1	NP_651922.1
OG0006357	XP_029053654.1	NP_001259191.1
OG0006358	XP_029045560.1	NP_523374.2
OG0006359	XP_029044201.1	NP_001287135.1, NP_572757.2
OG0006360	XP_029046343.1	NP_611881.1
OG0006361	XP_029051377.1	NP_609441.1
OG0006362	XP_029053843.1	NP_610055.1
OG0006363	XP_029052189.1, XP_029052207.1	NP_648043.1, NP_648045.2
OG0006364	XP_029032279.1	NP_001246952.1
OG0006365	XP_029040832.1	NP_001247027.1
OG0006366	XP_029044679.1	NP_001163243.1
OG0006367	XP_029041080.1	NP_608426.1
OG0006368	XP_029043304.1, XP_029043305.1	NP_647932.1
OG0006369	XP_029033784.1	NP_001036574.1
OG0006370	XP_029037657.1	NP_611051.2
OG0006371	XP_029047601.1	NP_001260450.1
OG0006372	XP_029056378.1, XP_029056377.1	NP_001246894.1
OG0006373	XP_029044517.1	NP_001260269.1
OG0006374	XP_029034261.1	NP_648111.1
OG0006375	XP_029055895.1	NP_610929.2
OG0006377	XP_029035227.1	NP_001261387.1
OG0006378	XP_029041768.1	NP_524124.1
OG0006379	XP_029040015.1	NP_001097077.1
OG0006380	XP_029050358.1	NP_733372.1
OG0006381	XP_029033415.1	NP_001303418.1, NP_001137750.1
OG0006382	XP_029050088.1	NP_001261668.1
OG0006383	XP_029035356.1	NP_723346.2
OG0006384	XP_029048355.1	NP_572861.1
OG0006385	XP_029038805.1	NP_523814.1
OG0006386	XP_029032055.1	NP_611601.2
OG0006388	XP_029050058.1	NP_611095.1
OG0006389	XP_029039912.1	NP_536736.2
OG0006390	XP_029036209.1	NP_001285318.1
OG0006391	XP_029046177.1	NP_996333.4
OG0006392	XP_029053091.1	NP_001260321.1
OG0006393	XP_029052042.1	NP_648421.1
OG0006394	XP_029037906.1	NP_611637.1
OG0006395	XP_029053175.1	NP_650562.1
OG0006396	XP_029042019.1	NP_001014557.3
OG0006397	XP_029034569.1	NP_001261867.1
OG0006398	XP_029032130.1	NP_648445.1
OG0006399	XP_029033814.1	NP_572350.2
OG0006400	XP_029053463.1	NP_001097320.1
OG0006401	XP_029046995.1	NP_001163598.1
OG0006402	XP_029049286.1	NP_650781.2
OG0006403	XP_029048513.1	NP_001097237.1
OG0006404	XP_029036688.1	NP_001303320.1
OG0006405	XP_029044961.1	NP_612047.1
OG0006406	XP_029034241.1	NP_652499.2
OG0006407	XP_029047119.1	NP_001014591.1, NP_649111.1
OG0006408	XP_029046298.1	NP_001260842.1
OG0006409	XP_029044329.1	NP_001262665.1
OG0006410	XP_029042570.1, XP_029042573.1	NP_001260372.1
OG0006411	XP_029048688.1	NP_001286801.1
OG0006412	XP_029050819.1	NP_001259406.1
OG0006413	XP_029044187.1	NP_608646.3
OG0006414	XP_029034499.1	NP_001286371.1
OG0006415	XP_029039098.1	NP_649200.2
OG0006416	XP_029033917.1	NP_609105.1
OG0006417	XP_029039775.1	NP_650573.1
OG0006418	XP_029041923.1	NP_001137711.1
OG0006419	XP_029044593.1	NP_650701.1
OG0006420	XP_029039504.1	NP_001303455.1
OG0006421	XP_029047565.1	NP_609552.1
OG0006423	XP_029034078.1	NP_001286661.1
OG0006425	XP_029035684.1	NP_511118.2
OG0006426	XP_029049542.1	NP_523783.1
OG0006427	XP_029042385.1	NP_523662.1
OG0006428	XP_029034571.1	NP_001245616.1
OG0006429	XP_029038561.1	NP_524521.1
OG0006430	XP_029043820.1	NP_001262867.1
OG0006431	XP_029040669.1	NP_572872.1
OG0006432	XP_029054945.1	NP_476821.1
OG0006433	XP_029036578.1	NP_651194.1
OG0006434	XP_029041776.1	NP_996032.1
OG0006435	XP_029041186.1	NP_523932.2
OG0006437	XP_029049980.1	NP_612075.1
OG0006439	XP_029050948.1	NP_650742.2
OG0006440	XP_029043925.1	NP_732771.2
OG0006441	XP_029050935.1	NP_001163682.1
OG0006442	XP_029037291.1	NP_523829.2
OG0006443	XP_029035598.1	NP_650656.1
OG0006444	XP_029032311.1	NP_572656.1
OG0006445	XP_029050077.1	NP_524106.3
OG0006446	XP_029040384.1	NP_731221.2
OG0006447	XP_029042357.1	NP_524654.2
OG0006448	XP_029040146.1	NP_001284744.1
OG0006449	XP_029041304.1	NP_001263041.1
OG0006450	XP_029040684.1	NP_722679.1
OG0006451	XP_029041430.1	NP_001303431.1
OG0006452	XP_029054374.1	NP_608868.1
OG0006453	XP_029035078.1	NP_001036635.1
OG0006454	XP_029050152.1	NP_609947.1
OG0006455	XP_029049398.1	NP_001261249.1
OG0006456	XP_029043082.1	NP_001286247.1
OG0006457	XP_029049617.1	NP_652608.1
OG0006459	XP_029043006.1	NP_001368976.1
OG0006460	XP_029045878.1	NP_476661.1
OG0006463	XP_029040699.1	NP_648712.1
OG0006464	XP_029048228.1	NP_731085.2
OG0006465	XP_029038828.1	NP_001189248.1
OG0006466	XP_029041724.1	NP_523430.1
OG0006467	XP_029053551.1	NP_727512.3
OG0006469	XP_029038770.1	NP_788381.1
OG0006470	XP_029039456.1	NP_001015505.5
OG0006471	XP_029044075.1	NP_724130.4
OG0006472	XP_029054023.1	NP_524177.1
OG0006473	XP_029032950.1	NP_610765.1
OG0006474	XP_029036630.1	NP_651669.1
OG0006475	XP_029037994.1	NP_001260616.1
OG0006476	XP_029040681.1	NP_610666.1
OG0006477	XP_029052857.1	NP_001260457.1, NP_573049.2
OG0006478	XP_029034980.1	NP_610897.1, NP_001163564.1
OG0006480	XP_029048201.1	NP_611573.1
OG0006482	XP_029038141.1	NP_610192.1
OG0006483	XP_029054034.1	NP_001286994.1
OG0006484	XP_029034331.1	NP_001162825.1
OG0006485	XP_029050880.1	NP_001246454.1
OG0006486	XP_029037042.1	NP_001259592.1
OG0006487	XP_029038505.1	NP_609081.1
OG0006488	XP_029042492.1	NP_524433.1
OG0006489	XP_029045155.1	NP_650854.1
OG0006490	XP_029051723.1	NP_001260049.1
OG0006491	XP_029037849.1, XP_029037850.1	NP_001262064.1
OG0006492	XP_029049891.1	NP_477132.1
OG0006493	XP_029049984.1	NP_001287323.1
OG0006494	XP_029056529.1	NP_523415.1
OG0006495	XP_029046237.1	NP_652039.2
OG0006496	XP_029052332.1	NP_648451.1
OG0006497	XP_029042391.1	NP_001286123.1
OG0006498	XP_029051033.1	NP_609547.2
OG0006499	XP_029042770.1	NP_001260984.1
OG0006500	XP_029049880.1	NP_995745.1
OG0006501	XP_029035767.1	NP_001260732.1
OG0006502	XP_029043267.1	NP_001262121.1
OG0006503	XP_029049939.1	NP_001259149.1
OG0006504	XP_029035587.1	NP_001033801.3
OG0006505	XP_029045132.1	NP_724254.1
OG0006506	XP_029047251.1	NP_001286906.1
OG0006507	XP_029049492.1	NP_001261432.1
OG0006508	XP_029039769.1	NP_001261229.1
OG0006509	XP_029039567.1	NP_651753.2
OG0006510	XP_029032590.1	NP_001246855.1
OG0006512	XP_029050710.1	NP_001287497.1
OG0006513	XP_029050739.1	NP_001189278.1
OG0006514	XP_029050161.1	NP_001261924.1
OG0006515	XP_029044396.1	NP_728163.2
OG0006516	XP_029046364.1	NP_611466.2
OG0006517	XP_029033190.1	NP_650708.1
OG0006518	XP_029050220.1	NP_001097501.1
OG0006519	XP_029052678.1	NP_001284996.1
OG0006520	XP_029049800.1	NP_569844.2
OG0006521	XP_029054492.1	NP_609503.2
OG0006522	XP_029032322.1	NP_650208.1
OG0006523	XP_029038082.1	NP_001261780.1
OG0006524	XP_029038121.1	NP_610456.4
OG0006525	XP_029043189.1	NP_651048.1
OG0006526	XP_029046235.1	NP_001260222.1
OG0006527	XP_029032826.1	NP_001096877.1
OG0006528	XP_029053976.1, XP_029053919.1	NP_001097814.1
OG0006529	XP_029031970.1	NP_001027175.1
OG0006530	XP_029032413.1	NP_573183.2
OG0006532	XP_029040551.1	NP_001286828.1
OG0006533	XP_029042930.1	NP_652341.1
OG0006534	XP_029051742.1	NP_649565.1
OG0006535	XP_029053049.1	NP_001246384.1
OG0006536	XP_029042125.1	NP_573330.3
OG0006537	XP_029051852.1	NP_001097361.1
OG0006538	XP_029040534.1	NP_001260672.1
OG0006539	XP_029044385.1	NP_648879.1
OG0006540	XP_029048300.1	NP_001245851.1
OG0006541	XP_029047354.1	NP_524382.1
OG0006542	XP_029050314.1	NP_001260462.1, NP_610500.2
OG0006543	XP_029038887.1	NP_651400.1
OG0006544	XP_029048853.1	NP_001245588.1
OG0006545	XP_029047069.1	NP_001285789.1
OG0006547	XP_029033049.1	NP_652007.1
OG0006548	XP_029033397.1	NP_511119.2
OG0006549	XP_029043932.1	NP_732721.1
OG0006551	XP_029040651.1	NP_001163782.1
OG0006552	XP_029039149.1	NP_609401.2
OG0006553	XP_029037920.1	NP_001097723.1
OG0006554	XP_029041006.1	NP_648102.2
OG0006555	XP_029052650.1	NP_001286941.1
OG0006556	XP_029046839.1	NP_001246837.1
OG0006558	XP_029040621.1	NP_648782.2
OG0006559	XP_029033114.1	NP_001260606.1
OG0006560	XP_029037088.1	NP_611246.1
OG0006561	XP_029035994.1	NP_523966.2
OG0006562	XP_029044369.1	NP_001189228.1
OG0006563	XP_029050180.1	NP_651886.1
OG0006565	XP_029042069.1	NP_001262415.1
OG0006566	XP_029031870.1	NP_001368934.1
OG0006568	XP_029032456.1	NP_573334.1
OG0006570	XP_029055710.1	NP_610467.1
OG0006571	XP_029032161.1	NP_611965.2
OG0006573	XP_029055394.1	NP_524202.1
OG0006574	XP_029043296.1	NP_001260559.1
OG0006575	XP_029049555.1	NP_647645.1, NP_728477.1
OG0006576	XP_029043230.1	NP_572311.1
OG0006577	XP_029032075.1	NP_725221.1
OG0006579	XP_029049101.1	NP_610995.1
OG0006580	XP_029034482.1	NP_648182.1
OG0006581	XP_029039532.1	NP_001284841.1
OG0006582	XP_029048289.1	NP_651320.1
OG0006583	XP_029032892.1	NP_001259968.1
OG0006584	XP_029056550.1	NP_611708.2
OG0006586	XP_029033540.1, XP_029033586.1	NP_573166.1
OG0006587	XP_029043849.1	NP_649025.1
OG0006588	XP_029038620.1	NP_524861.2
OG0006589	XP_029037694.1	NP_648662.1
OG0006590	XP_029056630.1	NP_001260230.1
OG0006591	XP_029043756.1	NP_651326.1
OG0006592	XP_029034535.1	NP_001260421.1
