Orthogroup	Acyrthosiphon_pisum	Osmia_bicornis
OG0006062	XP_001943983.1	XP_029032107.1
OG0006063	XP_001944025.1	XP_029050081.1
OG0006064	XP_001944044.1	XP_029050918.1
OG0006065	XP_001944107.2	XP_029045295.1
OG0006066	XP_001944113.1	XP_029033069.1
OG0006067	XP_001944116.1	XP_029041237.1
OG0006068	XP_008179861.1, XP_016657351.1, XP_001944237.1	XP_029050115.1, XP_029052386.1
OG0006069	XP_001944272.2, XP_003247238.1	XP_029051982.1
OG0006070	XP_001944291.2	XP_029033499.1
OG0006071	XP_001944307.2	XP_029032378.1
OG0006072	XP_001944318.1	XP_029043431.1
OG0006073	XP_001944319.2	XP_029043167.1
OG0006074	XP_008189617.1, XP_001944385.1	XP_029049967.1
OG0006075	XP_001944489.1	XP_029042605.1
OG0006076	XP_016657449.1, XP_001944509.2	XP_029048349.1
OG0006077	XP_001944540.1	XP_029049445.1
OG0006078	XP_001944546.2	XP_029049908.1
OG0006079	XP_001944560.1, XP_029344372.1	XP_029046764.1
OG0006080	XP_001944611.1	XP_029052267.1
OG0006081	XP_001944615.3	XP_029037963.1
OG0006082	XP_001944638.1, XP_001946818.1	XP_029042383.1
OG0006083	XP_001944695.1	XP_029044241.1
OG0006084	XP_001944722.2	XP_029034857.1
OG0006085	XP_001944743.2	XP_029036530.1
OG0006086	XP_001944795.1	XP_029039930.1, XP_029039939.1
OG0006087	XP_001944891.1	XP_029042906.1
OG0006088	XP_001944944.1	XP_029042954.1
OG0006089	XP_001944971.1, XP_016658301.1	XP_029041200.1
OG0006090	XP_001944973.1	XP_029050157.1
OG0006091	XP_001944977.1	XP_029052338.1
OG0006092	XP_001944986.2	XP_029038414.1
OG0006093	XP_001945086.1	XP_029036241.1
OG0006094	XP_001945091.2, XP_008183120.1	XP_029034011.1
OG0006095	XP_001945092.1	XP_029052572.1
OG0006096	XP_001945125.2	XP_029051774.1
OG0006097	XP_001945177.2	XP_029053497.1, XP_029053721.1
OG0006098	XP_001945184.2	XP_029034307.1
OG0006099	XP_016660591.1, XP_001945193.2	XP_029034937.1
OG0006100	XP_001945247.1	XP_029038564.1
OG0006101	XP_001945259.1	XP_029040092.1
OG0006102	XP_001945260.2	XP_029037117.1
OG0006103	XP_001945286.2	XP_029035679.1
OG0006104	XP_001945295.1	XP_029034068.1
OG0006105	XP_001945306.2	XP_029048294.1
OG0006106	XP_001945316.1	XP_029039990.1
OG0006107	XP_001945391.2	XP_029038200.1
OG0006108	XP_001945415.1	XP_029037947.1
OG0006109	XP_001945418.2	XP_029035410.1
OG0006110	XP_001945450.1, XP_003248783.2	XP_029043732.1
OG0006111	XP_001945496.2	XP_029036857.1
OG0006112	XP_001945531.2	XP_029047242.1, XP_029047243.1
OG0006113	XP_001945591.2	XP_029042282.1
OG0006114	XP_001945602.1	XP_029048891.1
OG0006115	XP_001945617.1	XP_029034721.1
OG0006116	XP_001945628.2	XP_029041367.1
OG0006117	XP_001945631.2	XP_029043612.1
OG0006118	XP_001945645.2	XP_029038391.1
OG0006119	XP_029346628.1, XP_001945655.1	XP_029046851.1
OG0006120	XP_001945659.2	XP_029043340.1
OG0006121	XP_001945688.2	XP_029035950.1
OG0006122	XP_001945753.2, XP_001948811.1	XP_029033646.1, XP_029033661.1
OG0006123	XP_001945771.1	XP_029031885.1
OG0006124	XP_001945803.2	XP_029052538.1
OG0006125	XP_001945873.1	XP_029032345.1
OG0006126	XP_001945885.1	XP_029049851.1
OG0006127	XP_001945887.2	XP_029032445.1
OG0006128	XP_008181998.1, XP_001945913.1	XP_029050364.1
OG0006130	XP_001945945.1	XP_029051231.1
OG0006131	XP_001945995.1	XP_029042857.1
OG0006132	XP_029344348.1, XP_001946001.2, XP_016658427.1	XP_029042099.1
OG0006133	XP_001946006.2	XP_029044008.1, XP_029043976.1
OG0006134	XP_001946016.2	XP_029050059.1
OG0006135	XP_001951702.2, XP_001946049.2	XP_029035997.1
OG0006136	XP_001946064.2	XP_029052845.1
OG0006137	XP_001946086.1	XP_029047460.1
OG0006138	XP_001946120.3, XP_008182784.3	XP_029034481.1
OG0006139	XP_001946136.1	XP_029044330.1
OG0006140	XP_001946141.1	XP_029047070.1
OG0006141	XP_001948721.1, XP_001946187.1	XP_029048844.1
OG0006142	XP_001946196.1	XP_029041668.1
OG0006143	XP_001946235.2	XP_029038386.1
OG0006144	XP_016661387.1, XP_001946260.2	XP_029042380.1
OG0006145	XP_001946335.1	XP_029043554.1
OG0006146	XP_001946386.2	XP_029039150.1
OG0006147	XP_001946510.1	XP_029055573.1
OG0006149	XP_001946641.1	XP_029044587.1
OG0006150	XP_001946664.2	XP_029048506.1
OG0006151	XP_001946721.2	XP_029032766.1
OG0006152	XP_001946751.1	XP_029043133.1
OG0006153	XP_001946781.1	XP_029037505.1
OG0006154	XP_001946824.2	XP_029034924.1
OG0006155	XP_008181592.1, XP_029341658.1, XP_001946855.2	XP_029033566.1
OG0006156	XP_001946877.1	XP_029040442.1, XP_029040441.1
OG0006157	XP_001946888.1	XP_029047345.1
OG0006158	XP_001946891.2	XP_029049270.1
OG0006159	XP_001946893.2	XP_029046986.1, XP_029046987.1
OG0006160	XP_001946926.1, XP_016659077.1	XP_029034812.1
OG0006161	XP_001946946.1, XP_001947929.1	XP_029056314.1
OG0006162	XP_016659324.1, XP_001946989.2	XP_029053652.1
OG0006163	XP_001946995.1	XP_029035563.1
OG0006164	XP_016660452.1, XP_001947006.2	XP_029047213.1
OG0006165	XP_001947011.2	XP_029044054.1
OG0006166	XP_001947029.1	XP_029038218.1
OG0006167	XP_001947067.2	XP_029034585.1
OG0006168	XP_001947113.1	XP_029046944.1
OG0006169	XP_003245500.1, XP_001947124.2	XP_029051532.1
OG0006170	XP_001947127.1	XP_029038481.1
OG0006171	XP_001947142.1	XP_029046174.1
OG0006172	XP_001947201.2	XP_029044093.1
OG0006173	XP_001947233.2	XP_029049289.1
OG0006174	XP_001947263.4	XP_029040938.1, XP_029040937.1
OG0006175	XP_001947291.1	XP_029055910.1
OG0006176	XP_001947303.2, XP_008183197.1	XP_029052911.1
OG0006177	XP_016659891.1, XP_001947314.2	XP_029031941.1
OG0006178	XP_001947330.2	XP_029056150.1
OG0006179	XP_001947367.2	XP_029043619.1
OG0006180	XP_001947406.2	XP_029050307.1
OG0006181	XP_008179930.1, XP_001947431.2	XP_029037005.1
OG0006182	XP_001947448.1	XP_029049014.1, XP_029049012.1
OG0006183	XP_001947449.1	XP_029053358.1
OG0006184	XP_001947458.1	XP_029047110.1
OG0006185	XP_001947527.1	XP_029035357.1
OG0006186	XP_001947613.1, XP_008182530.1	XP_029032610.1
OG0006187	XP_001947621.1	XP_029053933.1
OG0006188	XP_001947663.2	XP_029046863.1
OG0006189	XP_001947685.1	XP_029036749.1
OG0006191	XP_001947742.1	XP_029047044.1
OG0006192	XP_001947849.1	XP_029051061.1
OG0006193	XP_001947942.2	XP_029047098.1
OG0006194	XP_001948002.2	XP_029034838.1
OG0006195	XP_001948073.1	XP_029046996.1
OG0006196	XP_001948080.1	XP_029043482.1
OG0006197	XP_001948129.1	XP_029040183.1
OG0006198	XP_001948160.1	XP_029041937.1
OG0006199	XP_001948180.1	XP_029040992.1
OG0006200	XP_001948203.1	XP_029041317.1
OG0006201	XP_001948245.2	XP_029036689.1
OG0006202	XP_001948281.1	XP_029032903.1
OG0006203	XP_001948296.1	XP_029048053.1
OG0006204	XP_001948330.1	XP_029052402.1
OG0006205	XP_001948334.1	XP_029033088.1
OG0006206	XP_001948347.4, XP_029341439.1	XP_029050884.1
OG0006207	XP_001948376.1	XP_029032805.1
OG0006208	XP_001948390.2	XP_029047649.1
OG0006209	XP_001948392.1	XP_029044542.1
OG0006210	XP_029347879.1, XP_001948404.3	XP_029046697.1
OG0006211	XP_001948412.2	XP_029048339.1
OG0006212	XP_029341163.1, XP_001948436.1	XP_029038334.1
OG0006213	XP_001948459.1	XP_029041683.1
OG0006214	XP_001948484.2	XP_029038622.1
OG0006215	XP_001948503.1	XP_029039742.1
OG0006216	XP_001948537.1	XP_029055192.1
OG0006217	XP_001948634.1	XP_029035389.1
OG0006218	XP_001948686.1	XP_029039596.1
OG0006219	XP_001948697.1	XP_029032690.1
OG0006220	XP_001948759.1	XP_029051139.1
OG0006221	XP_001948771.2	XP_029037427.1
OG0006222	XP_001948776.2	XP_029045201.1
OG0006223	XP_001948833.3	XP_029048275.1
OG0006224	XP_001948884.1	XP_029039300.1
OG0006225	XP_001948962.1	XP_029033333.1
OG0006226	XP_001948971.2	XP_029039410.1
OG0006227	XP_008184822.1, XP_001949023.2	XP_029052985.1
OG0006228	XP_001949024.1	XP_029034444.1
OG0006229	XP_001949027.1	XP_029033012.1
OG0006230	XP_001949038.1	XP_029045462.1
OG0006231	XP_001949040.2	XP_029038057.1
OG0006232	XP_001949082.2	XP_029046310.1
OG0006233	XP_001949083.2	XP_029031913.1
OG0006234	XP_001949102.3	XP_029055600.1
OG0006235	XP_001949129.2, XP_029342198.1	XP_029047906.1
OG0006236	XP_001949187.1	XP_029035296.1
OG0006237	XP_001949199.2	XP_029055826.1
OG0006238	XP_001949207.2	XP_029037276.1
OG0006239	XP_001949209.1	XP_029039399.1
OG0006240	XP_001949216.2	XP_029053510.1
OG0006241	XP_001949235.1, XP_003248530.3	XP_029052424.1
OG0006242	XP_001949236.2	XP_029050766.1
OG0006243	XP_001949241.1	XP_029042767.1
OG0006244	XP_001949265.2	XP_029044387.1
OG0006245	XP_001949377.2	XP_029050660.1
OG0006246	XP_001949387.1	XP_029040947.1
OG0006247	XP_001949408.1, XP_003243065.1	XP_029041611.1
OG0006248	XP_001949435.1	XP_029045927.1
OG0006249	XP_001949439.2	XP_029036404.1
OG0006250	XP_001949441.1	XP_029041773.1
OG0006251	XP_001949456.1	XP_029051125.1
OG0006252	XP_001949483.1	XP_029036766.1
OG0006253	XP_001949524.2	XP_029045533.1
OG0006254	XP_001949533.1, XP_029346613.1	XP_029037153.1
OG0006255	XP_016660229.1, XP_001949552.1	XP_029039164.1
OG0006256	XP_001949607.2	XP_029037391.1
OG0006257	XP_001949629.1	XP_029040743.1
OG0006258	XP_001949685.1	XP_029035700.1
OG0006259	XP_001949748.1, XP_001949723.3	XP_029036299.1
OG0006260	XP_001949727.1	XP_029044688.1
OG0006261	XP_001949755.1	XP_029037493.1
OG0006262	XP_001949810.1	XP_029031951.1
OG0006263	XP_001949840.1	XP_029039660.1
OG0006264	XP_001949841.2	XP_029045095.1
OG0006265	XP_001949885.1	XP_029052659.1
OG0006266	XP_001949958.1	XP_029045051.1
OG0006267	XP_001950033.1, XP_029344349.1	XP_029051477.1
OG0006268	XP_001950058.1	XP_029045190.1
OG0006269	XP_001950092.2	XP_029053584.1
OG0006270	XP_001950093.1	XP_029034213.1
OG0006271	XP_001950124.1	XP_029054010.1
OG0006272	XP_001950125.2	XP_029047012.1
OG0006273	XP_001950148.1	XP_029045199.1
OG0006274	XP_001950169.1	XP_029037508.1
OG0006275	XP_001950193.1	XP_029052935.1
OG0006276	XP_001950272.2	XP_029047943.1
OG0006277	XP_001950344.1	XP_029034684.1
OG0006278	XP_001950345.1	XP_029032209.1
OG0006279	XP_016657723.1, XP_001950381.1	XP_029035117.1
OG0006280	XP_001950483.2	XP_029039650.1
OG0006281	XP_001950560.1	XP_029056602.1
OG0006282	XP_001950604.2	XP_029037706.1
OG0006283	XP_001950632.1	XP_029032094.1
OG0006284	XP_001950636.1	XP_029046257.1
OG0006285	XP_001950639.2	XP_029034040.1
OG0006286	XP_008188226.1, XP_001950666.2	XP_029035303.1
OG0006287	XP_016658909.1, XP_001950708.1	XP_029039140.1
OG0006288	XP_001950738.2	XP_029031902.1
OG0006289	XP_001950750.1, XP_008182503.1	XP_029054604.1
OG0006290	XP_001950783.1, XP_001950840.1, XP_016657239.1	XP_029049707.1
OG0006291	XP_001950796.1	XP_029043066.1
OG0006292	XP_001950808.1	XP_029052396.1
OG0006293	XP_001950809.2	XP_029042540.1
OG0006294	XP_001950826.2	XP_029041090.1
OG0006295	XP_001950893.1	XP_029054336.1
OG0006296	XP_001950979.1	XP_029038870.1
OG0006297	XP_001950995.1	XP_029041945.1
OG0006298	XP_001951023.1	XP_029034841.1
OG0006299	XP_001951027.2	XP_029039331.1
OG0006300	XP_001951041.1	XP_029049219.1
OG0006301	XP_001951052.2	XP_029032582.1
OG0006302	XP_001951109.1	XP_029051037.1
OG0006303	XP_001951140.2	XP_029048213.1
OG0006304	XP_029346145.1, XP_001951193.1	XP_029042903.1
OG0006305	XP_001951196.2	XP_029045210.1
OG0006306	XP_001951228.1, XP_029347040.1	XP_029033074.1
OG0006307	XP_001951240.1	XP_029051259.1
OG0006308	XP_001951256.2	XP_029045520.1
OG0006309	XP_001951269.1, XP_003243126.2	XP_029035633.1
OG0006310	XP_001951275.2	XP_029035262.1
OG0006311	XP_001951283.1	XP_029039409.1
OG0006312	XP_016661943.1, XP_001951404.1	XP_029038773.1
OG0006313	XP_001951431.1	XP_029037991.1
OG0006314	XP_001951508.2	XP_029032836.1
OG0006315	XP_001951525.1, XP_029341147.1	XP_029032848.1
OG0006316	XP_001951564.1	XP_029037417.1
OG0006317	XP_001951589.1	XP_029039980.1
OG0006318	XP_001951599.1	XP_029042356.1
OG0006319	XP_001951746.1	XP_029055478.1
OG0006320	XP_001951847.1	XP_029035793.1
OG0006321	XP_001951856.1, XP_003242069.1	XP_029045888.1
OG0006322	XP_001951872.1	XP_029032980.1
OG0006323	XP_001951873.2	XP_029046516.1
OG0006324	XP_001951881.2, XP_029341267.1	XP_029036807.1
OG0006325	XP_001951913.1	XP_029047104.1
OG0006326	XP_001952046.2	XP_029054128.1, XP_029053345.1
OG0006327	XP_001952114.1	XP_029041531.1, XP_029041811.1
OG0006328	XP_001952178.1	XP_029051048.1
OG0006329	XP_001952191.1	XP_029036945.1
OG0006330	XP_001952205.1	XP_029050644.1
OG0006331	XP_001952207.3	XP_029041795.1
OG0006332	XP_001952310.1	XP_029046555.1
OG0006333	XP_001952313.2	XP_029039202.1
OG0006334	XP_001952329.1	XP_029052291.1
OG0006335	XP_001952339.1	XP_029046669.1
OG0006336	XP_001952356.2, XP_008184405.1	XP_029037290.1
OG0006337	XP_001952443.1	XP_029043194.1
OG0006338	XP_001952515.3	XP_029036758.1
OG0006339	XP_001952568.2	XP_029041648.1
OG0006340	XP_001952603.2	XP_029048049.1
OG0006341	XP_029347280.1, XP_001952631.1, XP_029345837.1	XP_029047954.1
OG0006342	XP_003240408.1, XP_001952640.1, XP_016663834.1, XP_008187937.1	XP_029032216.1, XP_029032217.1
OG0006343	XP_001952649.2	XP_029042222.1
OG0006344	XP_001952671.2	XP_029039592.1
OG0006345	XP_001952750.2, XP_003247754.1	XP_029056561.1
OG0006346	XP_001952785.1, XP_008187347.1	XP_029054521.1
OG0006347	XP_001952801.1	XP_029044623.1
OG0006348	XP_001952823.2	XP_029033134.1
OG0006349	XP_001952837.2	XP_029034968.1
OG0006350	XP_001952840.2	XP_029037854.1
OG0006351	XP_001952856.2	XP_029035118.1, XP_029035162.1
OG0006352	XP_003240026.1	XP_029032916.1
OG0006353	XP_003240136.1	XP_029039641.1
OG0006355	XP_008186816.1, XP_003240695.1	XP_029044213.1
OG0006356	XP_003240876.1	XP_029041034.1
OG0006357	XP_008179083.1, XP_003240911.3	XP_029053654.1
OG0006358	XP_008183288.1, XP_003240955.1	XP_029045560.1
OG0006359	XP_003241149.1	XP_029044201.1
OG0006360	XP_003241191.1, XP_029347708.1	XP_029046343.1
OG0006361	XP_003241237.1	XP_029051377.1
OG0006362	XP_003241317.1	XP_029053843.1
OG0006363	XP_003241486.1	XP_029052189.1, XP_029052207.1
OG0006364	XP_003241670.1	XP_029032279.1
OG0006365	XP_003241759.1	XP_029040832.1
OG0006366	XP_003241877.1, XP_029342416.1	XP_029044679.1
OG0006367	XP_003241888.1	XP_029041080.1
OG0006368	XP_003241894.1	XP_029043304.1, XP_029043305.1
OG0006369	XP_003242010.1	XP_029033784.1
OG0006370	XP_003242244.1	XP_029037657.1
OG0006371	XP_003242252.1, XP_003242253.1	XP_029047601.1
OG0006372	XP_003242379.1	XP_029056378.1, XP_029056377.1
OG0006373	XP_003242448.1	XP_029044517.1
OG0006374	XP_003242697.1	XP_029034261.1
OG0006375	XP_003242764.1	XP_029055895.1
OG0006376	XP_003242846.1	XP_029038408.1, XP_029038399.1
OG0006377	XP_003243116.1	XP_029035227.1
OG0006378	XP_003243368.1	XP_029041768.1
OG0006379	XP_003243625.1	XP_029040015.1
OG0006380	XP_003243641.2	XP_029050358.1
OG0006381	XP_003243749.1	XP_029033415.1
OG0006382	XP_003243802.1	XP_029050088.1
OG0006383	XP_003244015.1	XP_029035356.1
OG0006384	XP_003244062.1	XP_029048355.1
OG0006385	XP_003244090.1	XP_029038805.1
OG0006386	XP_003244104.2	XP_029032055.1
OG0006387	XP_003244136.1	XP_029051816.1
OG0006388	XP_003244213.1	XP_029050058.1
OG0006389	XP_003244454.1	XP_029039912.1
OG0006390	XP_003244558.1	XP_029036209.1
OG0006391	XP_003244597.1	XP_029046177.1
OG0006392	XP_003244666.1	XP_029053091.1
OG0006393	XP_003244712.1	XP_029052042.1
OG0006394	XP_003244745.1	XP_029037906.1
OG0006395	XP_003244825.1	XP_029053175.1
OG0006396	XP_003244927.1	XP_029042019.1
OG0006397	XP_008183846.1, XP_003245057.1	XP_029034569.1
OG0006398	XP_003245088.1	XP_029032130.1
OG0006399	XP_003245128.1	XP_029033814.1
OG0006400	XP_003245193.1, XP_029342087.1	XP_029053463.1
OG0006401	XP_003245335.1	XP_029046995.1
OG0006402	XP_016660961.1, XP_003245407.1, XP_029342591.1	XP_029049286.1
OG0006403	XP_003245438.1	XP_029048513.1
OG0006404	XP_003245526.1, XP_029344215.1	XP_029036688.1
OG0006405	XP_003245615.1, XP_016661270.1	XP_029044961.1
OG0006406	XP_003245669.1	XP_029034241.1
OG0006407	XP_003245819.1	XP_029047119.1
OG0006408	XP_003245833.1, XP_003245832.1	XP_029046298.1
OG0006409	XP_003245897.1	XP_029044329.1
OG0006410	XP_003246161.1	XP_029042570.1, XP_029042573.1
OG0006411	XP_003246175.1	XP_029048688.1
OG0006412	XP_008185670.1, XP_003246270.1	XP_029050819.1
OG0006413	XP_003246335.1	XP_029044187.1
OG0006414	XP_003246346.2	XP_029034499.1
OG0006415	XP_003246390.1	XP_029039098.1
OG0006416	XP_003246449.1	XP_029033917.1
OG0006417	XP_003246632.1	XP_029039775.1
OG0006418	XP_003246810.2, XP_029348632.1	XP_029041923.1
OG0006419	XP_003247173.1	XP_029044593.1
OG0006420	XP_003247184.1	XP_029039504.1
OG0006421	XP_003247201.1	XP_029047565.1
OG0006423	XP_003247452.1	XP_029034078.1
OG0006424	XP_003247629.1	XP_029045405.1
OG0006425	XP_003247702.1	XP_029035684.1
OG0006426	XP_003247938.1	XP_029049542.1
OG0006427	XP_003247943.1	XP_029042385.1
OG0006428	XP_003247997.1	XP_029034571.1
OG0006429	XP_003248166.1	XP_029038561.1
OG0006430	XP_003248237.1	XP_029043820.1
OG0006431	XP_008178148.1	XP_029040669.1
OG0006432	XP_008178177.1	XP_029054945.1
OG0006433	XP_008178640.1	XP_029036578.1
OG0006434	XP_008178683.1	XP_029041776.1
OG0006435	XP_008178686.1	XP_029041186.1
OG0006437	XP_008178831.1, XP_008178830.1	XP_029049980.1
OG0006438	XP_008178863.1	XP_029045779.1
OG0006439	XP_008178919.1	XP_029050948.1
OG0006440	XP_008178920.1, XP_016656597.1	XP_029043925.1
OG0006441	XP_008178985.1	XP_029050935.1
OG0006442	XP_008178991.1	XP_029037291.1
OG0006443	XP_029342213.1, XP_008178993.1	XP_029035598.1
OG0006444	XP_008179097.1	XP_029032311.1
OG0006445	XP_008179181.1, XP_008179182.1	XP_029050077.1
OG0006446	XP_008179298.3	XP_029040384.1
OG0006447	XP_008179372.1	XP_029042357.1
OG0006448	XP_008179416.1	XP_029040146.1
OG0006449	XP_008179451.3	XP_029041304.1
OG0006450	XP_008179524.1	XP_029040684.1
OG0006451	XP_008179625.2	XP_029041430.1
OG0006452	XP_008179694.1, XP_008179693.1	XP_029054374.1
OG0006453	XP_008179877.1, XP_008179876.1	XP_029035078.1
OG0006454	XP_008180045.1	XP_029050152.1
OG0006455	XP_008180062.1	XP_029049398.1
OG0006456	XP_008180168.1	XP_029043082.1
OG0006457	XP_008180170.1	XP_029049617.1
OG0006459	XP_008180343.1	XP_029043006.1
OG0006460	XP_008180364.1	XP_029045878.1
OG0006461	XP_008183875.1, XP_008189629.1, XP_029341275.1, XP_016660505.1, XP_008180430.1	XP_029055317.1
OG0006462	XP_008180802.1	XP_029034007.1, XP_029034004.1
OG0006463	XP_008180895.1	XP_029040699.1
OG0006464	XP_008180955.1	XP_029048228.1
OG0006465	XP_008181054.1	XP_029038828.1
OG0006466	XP_008181294.1	XP_029041724.1
OG0006467	XP_016658698.1, XP_008181343.2	XP_029053551.1
OG0006468	XP_008181372.1	XP_029035593.1
OG0006469	XP_008181449.2	XP_029038770.1
OG0006470	XP_008181522.3, XP_029348707.1	XP_029039456.1
OG0006471	XP_008181728.1	XP_029044075.1
OG0006472	XP_008181895.1	XP_029054023.1
OG0006473	XP_008181943.2	XP_029032950.1
OG0006474	XP_008181960.1	XP_029036630.1
OG0006475	XP_008182114.1	XP_029037994.1
OG0006476	XP_008182139.1	XP_029040681.1
OG0006477	XP_008182234.1	XP_029052857.1
OG0006478	XP_008182373.1	XP_029034980.1
OG0006480	XP_008182487.1, XP_008182488.1	XP_029048201.1
OG0006481	XP_008182500.2	XP_029055804.1
OG0006482	XP_008182517.1	XP_029038141.1
OG0006483	XP_008182534.1	XP_029054034.1
OG0006484	XP_008182546.1	XP_029034331.1
OG0006485	XP_008182577.1	XP_029050880.1
OG0006486	XP_008182670.1	XP_029037042.1
OG0006487	XP_008182684.1	XP_029038505.1
OG0006488	XP_008182940.2	XP_029042492.1
OG0006489	XP_008183074.1	XP_029045155.1
OG0006490	XP_008183092.2	XP_029051723.1
OG0006491	XP_008183222.1	XP_029037849.1, XP_029037850.1
OG0006492	XP_029342110.1, XP_008183308.2	XP_029049891.1
OG0006493	XP_008183419.1	XP_029049984.1
OG0006494	XP_008183565.1, XP_008183564.1	XP_029056529.1
OG0006495	XP_016660550.1, XP_008183683.1, XP_008183582.1	XP_029046237.1
OG0006496	XP_008183779.1	XP_029052332.1
OG0006497	XP_008183783.1, XP_008183784.1	XP_029042391.1
OG0006498	XP_008183797.1	XP_029051033.1
OG0006499	XP_008183802.2, XP_008185219.1	XP_029042770.1
OG0006500	XP_008183931.1	XP_029049880.1
OG0006501	XP_008183935.1	XP_029035767.1
OG0006502	XP_008183951.1	XP_029043267.1
OG0006503	XP_008183996.1	XP_029049939.1
OG0006504	XP_008184243.1	XP_029035587.1
OG0006505	XP_008184579.1	XP_029045132.1
OG0006506	XP_008184597.1	XP_029047251.1
OG0006507	XP_008184788.1	XP_029049492.1
OG0006508	XP_008184807.1	XP_029039769.1
OG0006509	XP_008185014.2	XP_029039567.1
OG0006510	XP_029348512.1, XP_008185167.1	XP_029032590.1
OG0006511	XP_008185287.1	XP_029050433.1
OG0006512	XP_008185342.1	XP_029050710.1
OG0006513	XP_008185345.1	XP_029050739.1
OG0006514	XP_008185472.1	XP_029050161.1
OG0006515	XP_008185775.1	XP_029044396.1
OG0006516	XP_008185811.1	XP_029046364.1
OG0006517	XP_008185932.1	XP_029033190.1
OG0006518	XP_008186152.1	XP_029050220.1
OG0006519	XP_008186190.1	XP_029052678.1
OG0006520	XP_008186244.1	XP_029049800.1
OG0006521	XP_008186296.1	XP_029054492.1
OG0006522	XP_008186299.1, XP_016662586.1	XP_029032322.1
OG0006523	XP_029343354.1, XP_008186396.1	XP_029038082.1
OG0006524	XP_008186510.1	XP_029038121.1
OG0006525	XP_008186525.1	XP_029043189.1
OG0006526	XP_008186676.1	XP_029046235.1
OG0006527	XP_008186679.1	XP_029032826.1
OG0006528	XP_008186714.1	XP_029053976.1, XP_029053919.1
OG0006529	XP_008186778.1	XP_029031970.1
OG0006530	XP_008186907.1	XP_029032413.1
OG0006531	XP_008187024.1	XP_029033516.1
OG0006532	XP_008187026.1, XP_016663147.1	XP_029040551.1
OG0006533	XP_008187106.1	XP_029042930.1
OG0006534	XP_008187122.1	XP_029051742.1
OG0006535	XP_008187131.1	XP_029053049.1
