Orthogroup	Acyrthosiphon_pisum	Osmia_lignaria
OG0006134	XP_001946016.2	XP_034188606.1
OG0006135	XP_001951702.2, XP_001946049.2	XP_034187650.1
OG0006136	XP_001946064.2	XP_034182034.1
OG0006137	XP_001946086.1	XP_034187075.1
OG0006138	XP_001946120.3, XP_008182784.3	XP_034183571.1
OG0006139	XP_001946136.1	XP_034173820.1
OG0006140	XP_001946141.1	XP_034190311.1
OG0006141	XP_001948721.1, XP_001946187.1	XP_034193549.1
OG0006142	XP_001946196.1	XP_034183274.1
OG0006143	XP_001946235.2	XP_034180508.1
OG0006144	XP_016661387.1, XP_001946260.2	XP_034191285.1
OG0006145	XP_001946335.1	XP_034180726.1
OG0006146	XP_001946386.2	XP_034192029.1, XP_034192027.1
OG0006147	XP_001946510.1	XP_034176962.1
OG0006149	XP_001946641.1	XP_034181433.1
OG0006150	XP_001946664.2	XP_034183603.1
OG0006151	XP_001946721.2	XP_034180401.1
OG0006152	XP_001946751.1	XP_034189045.1
OG0006153	XP_001946781.1	XP_034191751.1
OG0006154	XP_001946824.2	XP_034195736.1
OG0006155	XP_008181592.1, XP_029341658.1, XP_001946855.2	XP_034174513.1
OG0006156	XP_001946877.1	XP_034183484.1
OG0006157	XP_001946888.1	XP_034172845.1
OG0006158	XP_001946891.2	XP_034183018.1
OG0006159	XP_001946893.2	XP_034180972.1
OG0006160	XP_001946926.1, XP_016659077.1	XP_034179050.1
OG0006161	XP_001946946.1, XP_001947929.1	XP_034191119.1
OG0006162	XP_016659324.1, XP_001946989.2	XP_034192529.1
OG0006163	XP_001946995.1	XP_034173925.1
OG0006164	XP_016660452.1, XP_001947006.2	XP_034188528.1
OG0006165	XP_001947011.2	XP_034188207.1
OG0006166	XP_001947029.1	XP_034196617.1
OG0006167	XP_001947067.2	XP_034183162.1
OG0006168	XP_001947113.1	XP_034189945.1
OG0006169	XP_003245500.1, XP_001947124.2	XP_034184768.1
OG0006170	XP_001947127.1	XP_034180202.1
OG0006171	XP_001947142.1	XP_034194335.1
OG0006172	XP_001947201.2	XP_034188283.1
OG0006173	XP_001947233.2	XP_034179161.1
OG0006174	XP_001947263.4	XP_034179220.1
OG0006175	XP_001947291.1	XP_034171951.1
OG0006176	XP_001947303.2, XP_008183197.1	XP_034184099.1
OG0006177	XP_016659891.1, XP_001947314.2	XP_034171286.1
OG0006178	XP_001947330.2	XP_034186490.1
OG0006179	XP_001947367.2	XP_034196461.1
OG0006180	XP_001947406.2	XP_034190386.1
OG0006181	XP_008179930.1, XP_001947431.2	XP_034189881.1
OG0006182	XP_001947448.1	XP_034186289.1
OG0006183	XP_001947449.1	XP_034174675.1
OG0006184	XP_001947458.1	XP_034190229.1
OG0006185	XP_001947527.1	XP_034190912.1
OG0006186	XP_001947613.1, XP_008182530.1	XP_034182073.1
OG0006187	XP_001947621.1	XP_034192216.1
OG0006188	XP_001947663.2	XP_034180204.1
OG0006189	XP_001947685.1	XP_034189441.1
OG0006191	XP_001947742.1	XP_034187339.1
OG0006192	XP_001947849.1	XP_034195420.1
OG0006193	XP_001947942.2	XP_034190317.1
OG0006194	XP_001948002.2	XP_034179066.1
OG0006195	XP_001948073.1	XP_034180973.1
OG0006196	XP_001948080.1	XP_034192063.1
OG0006197	XP_001948129.1	XP_034196426.1
OG0006198	XP_001948160.1	XP_034180859.1
OG0006199	XP_001948180.1	XP_034181748.1
OG0006200	XP_001948203.1	XP_034177272.1
OG0006201	XP_001948245.2	XP_034194004.1
OG0006202	XP_001948281.1	XP_034182559.1
OG0006203	XP_001948296.1	XP_034195136.1
OG0006204	XP_001948330.1	XP_034178592.1
OG0006205	XP_001948334.1	XP_034182407.1
OG0006206	XP_001948347.4, XP_029341439.1	XP_034172328.1
OG0006207	XP_001948376.1	XP_034179979.1
OG0006208	XP_001948390.2	XP_034179833.1
OG0006209	XP_001948392.1	XP_034178805.1
OG0006210	XP_029347879.1, XP_001948404.3	XP_034173731.1
OG0006211	XP_001948412.2	XP_034176316.1
OG0006212	XP_029341163.1, XP_001948436.1	XP_034176538.1
OG0006213	XP_001948459.1	XP_034183042.1
OG0006214	XP_001948484.2	XP_034182387.1
OG0006215	XP_001948503.1	XP_034189594.1
OG0006216	XP_001948537.1	XP_034176366.1
OG0006217	XP_001948634.1	XP_034175823.1
OG0006218	XP_001948686.1	XP_034189625.1
OG0006219	XP_001948697.1	XP_034180145.1
OG0006220	XP_001948759.1	XP_034186224.1
OG0006221	XP_001948771.2	XP_034175615.1
OG0006222	XP_001948776.2	XP_034190950.1
OG0006223	XP_001948833.3	XP_034171530.1
OG0006224	XP_001948884.1	XP_034187376.1
OG0006225	XP_001948962.1	XP_034185520.1
OG0006226	XP_001948971.2	XP_034180164.1
OG0006227	XP_008184822.1, XP_001949023.2	XP_034186875.1
OG0006228	XP_001949024.1	XP_034183481.1
OG0006229	XP_001949027.1	XP_034182401.1
OG0006230	XP_001949038.1	XP_034180441.1
OG0006231	XP_001949040.2	XP_034173309.1
OG0006232	XP_001949082.2	XP_034181291.1
OG0006233	XP_001949083.2	XP_034189326.1
OG0006234	XP_001949102.3	XP_034195826.1
OG0006235	XP_001949129.2, XP_029342198.1	XP_034184286.1
OG0006236	XP_001949187.1	XP_034179178.1
OG0006237	XP_001949199.2	XP_034177592.1
OG0006238	XP_001949207.2	XP_034195813.1
OG0006239	XP_001949209.1	XP_034179994.1
OG0006240	XP_001949216.2	XP_034193229.1
OG0006241	XP_001949235.1, XP_003248530.3	XP_034183884.1
OG0006242	XP_001949236.2	XP_034190370.1
OG0006243	XP_001949241.1	XP_034176255.1
OG0006244	XP_001949265.2	XP_034179669.1
OG0006245	XP_001949377.2	XP_034191835.1
OG0006246	XP_001949387.1	XP_034179225.1
OG0006247	XP_001949408.1, XP_003243065.1	XP_034170932.1
OG0006248	XP_001949435.1	XP_034193981.1
OG0006250	XP_001949441.1	XP_034180000.1
OG0006251	XP_001949456.1	XP_034186213.1
OG0006252	XP_001949483.1	XP_034189887.1
OG0006253	XP_001949524.2	XP_034176928.1
OG0006254	XP_001949533.1, XP_029346613.1	XP_034182710.1
OG0006255	XP_016660229.1, XP_001949552.1	XP_034192094.1
OG0006256	XP_001949607.2	XP_034175296.1
OG0006257	XP_001949629.1	XP_034172356.1
OG0006258	XP_001949685.1	XP_034178466.1
OG0006259	XP_001949748.1, XP_001949723.3	XP_034171437.1
OG0006260	XP_001949727.1	XP_034171113.1
OG0006261	XP_001949755.1	XP_034191573.1
OG0006262	XP_001949810.1	XP_034188772.1
OG0006263	XP_001949840.1	XP_034190779.1
OG0006264	XP_001949841.2	XP_034188078.1
OG0006265	XP_001949885.1	XP_034188494.1
OG0006266	XP_001949958.1	XP_034187935.1
OG0006267	XP_001950033.1, XP_029344349.1	XP_034184802.1
OG0006268	XP_001950058.1	XP_034191228.1
OG0006269	XP_001950092.2	XP_034171949.1
OG0006270	XP_001950093.1	XP_034189085.1
OG0006271	XP_001950124.1	XP_034175809.1
OG0006272	XP_001950125.2	XP_034187335.1
OG0006273	XP_001950148.1	XP_034191077.1
OG0006274	XP_001950169.1	XP_034191696.1
OG0006275	XP_001950193.1	XP_034184123.1
OG0006276	XP_001950272.2	XP_034184407.1
OG0006277	XP_001950344.1	XP_034179090.1
OG0006278	XP_001950345.1	XP_034171565.1
OG0006279	XP_016657723.1, XP_001950381.1	XP_034184998.1
OG0006280	XP_001950483.2	XP_034189626.1
OG0006281	XP_001950560.1	XP_034171132.1
OG0006282	XP_001950604.2	XP_034187838.1
OG0006283	XP_001950632.1	XP_034174862.1
OG0006284	XP_001950636.1	XP_034194270.1
OG0006285	XP_001950639.2	XP_034173096.1
OG0006286	XP_008188226.1, XP_001950666.2	XP_034179274.1
OG0006287	XP_016658909.1, XP_001950708.1	XP_034192123.1
OG0006288	XP_001950738.2	XP_034196683.1
OG0006289	XP_001950750.1, XP_008182503.1	XP_034192235.1
OG0006290	XP_001950783.1, XP_001950840.1, XP_016657239.1	XP_034193087.1
OG0006291	XP_001950796.1	XP_034189281.1
OG0006292	XP_001950808.1	XP_034178002.1
OG0006293	XP_001950809.2	XP_034172874.1
OG0006294	XP_001950826.2	XP_034181106.1
OG0006295	XP_001950893.1	XP_034193067.1
OG0006296	XP_001950979.1	XP_034182874.1
OG0006297	XP_001950995.1	XP_034186734.1
OG0006298	XP_001951023.1	XP_034179075.1
OG0006299	XP_001951027.2	XP_034187795.1
OG0006300	XP_001951041.1	XP_034178828.1
OG0006301	XP_001951052.2	XP_034191465.1
OG0006302	XP_001951109.1	XP_034186740.1, XP_034186736.1
OG0006303	XP_001951140.2	XP_034174265.1
OG0006304	XP_029346145.1, XP_001951193.1	XP_034187411.1
OG0006305	XP_001951196.2	XP_034190984.1
OG0006306	XP_001951228.1, XP_029347040.1	XP_034182758.1
OG0006307	XP_001951240.1	XP_034185311.1
OG0006308	XP_001951256.2	XP_034176927.1
OG0006309	XP_001951269.1, XP_003243126.2	XP_034173798.1
OG0006310	XP_001951275.2	XP_034179221.1
OG0006311	XP_001951283.1	XP_034180099.1
OG0006312	XP_016661943.1, XP_001951404.1	XP_034184530.1
OG0006313	XP_001951431.1	XP_034172562.1
OG0006314	XP_001951508.2	XP_034182152.1
OG0006315	XP_001951525.1, XP_029341147.1	XP_034182169.1
OG0006316	XP_001951564.1	XP_034175633.1
OG0006317	XP_001951589.1	XP_034190105.1
OG0006318	XP_001951599.1	XP_034191309.1
OG0006319	XP_001951746.1	XP_034172969.1
OG0006320	XP_001951847.1	XP_034172985.1
OG0006321	XP_001951856.1, XP_003242069.1	XP_034193479.1
OG0006322	XP_001951872.1	XP_034182514.1
OG0006323	XP_001951873.2	XP_034176137.1
OG0006324	XP_001951881.2, XP_029341267.1	XP_034193576.1
OG0006325	XP_001951913.1	XP_034190325.1
OG0006326	XP_001952046.2	XP_034183933.1, XP_034183932.1
OG0006327	XP_001952114.1	XP_034195770.1
OG0006328	XP_001952178.1	XP_034187919.1
OG0006329	XP_001952191.1	XP_034193823.1
OG0006330	XP_001952205.1	XP_034191825.1
OG0006331	XP_001952207.3	XP_034180040.1
OG0006332	XP_001952310.1	XP_034176113.1
OG0006333	XP_001952313.2	XP_034191951.1
OG0006334	XP_001952329.1	XP_034189702.1
OG0006335	XP_001952339.1	XP_034173665.1
OG0006336	XP_001952356.2, XP_008184405.1	XP_034194558.1
OG0006337	XP_001952443.1	XP_034189338.1
OG0006338	XP_001952515.3	XP_034193532.1
OG0006339	XP_001952568.2	XP_034171195.1
OG0006340	XP_001952603.2	XP_034195015.1
OG0006341	XP_029347280.1, XP_001952631.1, XP_029345837.1	XP_034184315.1
OG0006342	XP_003240408.1, XP_001952640.1, XP_016663834.1, XP_008187937.1	XP_034178221.1, XP_034178302.1
OG0006343	XP_001952649.2	XP_034187865.1
OG0006344	XP_001952671.2	XP_034186328.1
OG0006345	XP_001952750.2, XP_003247754.1	XP_034171312.1
OG0006346	XP_001952785.1, XP_008187347.1	XP_034194976.1
OG0006347	XP_001952801.1	XP_034184941.1
OG0006348	XP_001952823.2	XP_034190859.1
OG0006349	XP_001952837.2	XP_034185121.1
OG0006350	XP_001952840.2	XP_034172305.1
OG0006351	XP_001952856.2	XP_034184999.1
OG0006352	XP_003240026.1	XP_034182550.1
OG0006353	XP_003240136.1	XP_034189641.1
OG0006355	XP_008186816.1, XP_003240695.1	XP_034185233.1
OG0006356	XP_003240876.1	XP_034181486.1
OG0006357	XP_008179083.1, XP_003240911.3	XP_034192525.1
OG0006358	XP_008183288.1, XP_003240955.1	XP_034189743.1
OG0006359	XP_003241149.1	XP_034185249.1
OG0006360	XP_003241191.1, XP_029347708.1	XP_034181905.1
OG0006361	XP_003241237.1	XP_034180249.1
OG0006362	XP_003241317.1	XP_034192846.1
OG0006363	XP_003241486.1	XP_034191202.1
OG0006364	XP_003241670.1	XP_034174281.1
OG0006365	XP_003241759.1	XP_034178877.1
OG0006366	XP_003241877.1, XP_029342416.1	XP_034189079.1
OG0006367	XP_003241888.1	XP_034181842.1
OG0006368	XP_003241894.1	XP_034191466.1
OG0006369	XP_003242010.1	XP_034194711.1
OG0006370	XP_003242244.1	XP_034191750.1
OG0006371	XP_003242252.1, XP_003242253.1	XP_034174001.1
OG0006372	XP_003242379.1	XP_034179229.1
OG0006373	XP_003242448.1	XP_034178440.1
OG0006374	XP_003242697.1	XP_034188745.1
OG0006375	XP_003242764.1	XP_034196648.1
OG0006376	XP_003242846.1	XP_034184083.1
OG0006377	XP_003243116.1	XP_034181351.1
OG0006378	XP_003243368.1	XP_034183195.1
OG0006379	XP_003243625.1	XP_034189828.1
OG0006380	XP_003243641.2	XP_034178257.1
OG0006381	XP_003243749.1	XP_034185638.1
OG0006382	XP_003243802.1	XP_034188620.1
OG0006383	XP_003244015.1	XP_034179164.1
OG0006385	XP_003244090.1	XP_034184499.1
OG0006386	XP_003244104.2	XP_034171033.1
OG0006387	XP_003244136.1	XP_034188035.1
OG0006388	XP_003244213.1	XP_034188500.1
OG0006389	XP_003244454.1	XP_034189954.1
OG0006390	XP_003244558.1	XP_034196444.1
OG0006391	XP_003244597.1	XP_034194309.1
OG0006392	XP_003244666.1	XP_034190241.1
OG0006393	XP_003244712.1	XP_034182619.1
OG0006394	XP_003244745.1	XP_034172162.1
OG0006395	XP_003244825.1	XP_034192502.1
OG0006396	XP_003244927.1	XP_034196374.1
OG0006397	XP_008183846.1, XP_003245057.1	XP_034183301.1
OG0006398	XP_003245088.1	XP_034196600.1
OG0006399	XP_003245128.1	XP_034188325.1
OG0006400	XP_003245193.1, XP_029342087.1	XP_034192341.1
OG0006401	XP_003245335.1	XP_034180967.1
OG0006403	XP_003245438.1	XP_034190979.1
OG0006404	XP_003245526.1, XP_029344215.1	XP_034190144.1
OG0006405	XP_003245615.1, XP_016661270.1	XP_034178297.1
OG0006406	XP_003245669.1	XP_034189112.1
OG0006407	XP_003245819.1	XP_034190523.1
OG0006408	XP_003245833.1, XP_003245832.1	XP_034181467.1
OG0006409	XP_003245897.1	XP_034173819.1
OG0006410	XP_003246161.1	XP_034178283.1, XP_034178288.1
OG0006411	XP_003246175.1	XP_034176972.1
OG0006412	XP_008185670.1, XP_003246270.1	XP_034190489.1
OG0006413	XP_003246335.1	XP_034184679.1
OG0006414	XP_003246346.2	XP_034183412.1
OG0006415	XP_003246390.1	XP_034191909.1
OG0006416	XP_003246449.1	XP_034172990.1
OG0006417	XP_003246632.1	XP_034185791.1
OG0006418	XP_003246810.2, XP_029348632.1	XP_034180840.1
OG0006420	XP_003247184.1	XP_034196300.1
OG0006421	XP_003247201.1	XP_034181960.1
OG0006422	XP_003247301.1, XP_016661461.1	XP_034173489.1
OG0006423	XP_003247452.1	XP_034172694.1
OG0006424	XP_003247629.1	XP_034180481.1
OG0006425	XP_003247702.1	XP_034178380.1
OG0006426	XP_003247938.1	XP_034182005.1
OG0006427	XP_003247943.1	XP_034191399.1
OG0006428	XP_003247997.1	XP_034183302.1
OG0006429	XP_003248166.1	XP_034176487.1
OG0006430	XP_003248237.1	XP_034177924.1
OG0006431	XP_008178148.1	XP_034182136.1
OG0006432	XP_008178177.1	XP_034196638.1
OG0006433	XP_008178640.1	XP_034192648.1
OG0006434	XP_008178683.1	XP_034180048.1
OG0006435	XP_008178686.1	XP_034181339.1
OG0006437	XP_008178831.1, XP_008178830.1	XP_034178856.1
OG0006438	XP_008178863.1	XP_034193495.1
OG0006439	XP_008178919.1	XP_034187012.1
OG0006440	XP_008178920.1, XP_016656597.1	XP_034177497.1
OG0006441	XP_008178985.1	XP_034172950.1
OG0006442	XP_008178991.1	XP_034194565.1
OG0006443	XP_029342213.1, XP_008178993.1	XP_034174093.1
OG0006444	XP_008179097.1	XP_034177693.1
OG0006445	XP_008179181.1, XP_008179182.1	XP_034188614.1
OG0006447	XP_008179372.1	XP_034191314.1
OG0006448	XP_008179416.1	XP_034196331.1
OG0006449	XP_008179451.3	XP_034181194.1
OG0006450	XP_008179524.1	XP_034182150.1
OG0006451	XP_008179625.2	XP_034180803.1
OG0006452	XP_008179694.1, XP_008179693.1	XP_034177574.1
OG0006453	XP_008179877.1, XP_008179876.1	XP_034185574.1
OG0006454	XP_008180045.1	XP_034175976.1
OG0006455	XP_008180062.1	XP_034185250.1
OG0006456	XP_008180168.1	XP_034189273.1
OG0006457	XP_008180170.1	XP_034184875.1
OG0006458	XP_008180181.1	XP_034184810.1, XP_034184809.1, XP_034184808.1
OG0006459	XP_008180343.1	XP_034186387.1
OG0006460	XP_008180364.1	XP_034193467.1
OG0006461	XP_008183875.1, XP_008189629.1, XP_029341275.1	XP_034194207.1
OG0006462	XP_008180802.1	XP_034172073.1, XP_034172070.1
OG0006463	XP_008180895.1	XP_034182080.1
OG0006464	XP_008180955.1	XP_034177342.1
OG0006465	XP_008181054.1	XP_034186650.1
OG0006466	XP_008181294.1	XP_034183253.1
OG0006467	XP_016658698.1, XP_008181343.2	XP_034185847.1
OG0006468	XP_008181372.1	XP_034174083.1
OG0006469	XP_008181449.2	XP_034184525.1
OG0006470	XP_008181522.3, XP_029348707.1	XP_034179953.1
OG0006471	XP_008181728.1	XP_034188170.1
OG0006472	XP_008181895.1	XP_034192168.1
OG0006473	XP_008181943.2	XP_034182443.1
OG0006474	XP_008181960.1	XP_034192920.1
OG0006475	XP_008182114.1	XP_034172567.1
OG0006476	XP_008182139.1	XP_034182144.1
OG0006477	XP_008182234.1	XP_034176019.1
OG0006478	XP_008182373.1	XP_034185138.1
OG0006480	XP_008182487.1, XP_008182488.1	XP_034177452.1
OG0006481	XP_008182500.2	XP_034177859.1
OG0006482	XP_008182517.1	XP_034181028.1
OG0006483	XP_008182534.1	XP_034190892.1
OG0006484	XP_008182546.1	XP_034188882.1
OG0006485	XP_008182577.1	XP_034172111.1
OG0006486	XP_008182670.1	XP_034182259.1
OG0006487	XP_008182684.1	XP_034176583.1
OG0006488	XP_008182940.2	XP_034172225.1
OG0006489	XP_008183074.1	XP_034190954.1
OG0006490	XP_008183092.2	XP_034173482.1
OG0006491	XP_008183222.1	XP_034173642.1
OG0006492	XP_029342110.1, XP_008183308.2	XP_034194378.1
OG0006493	XP_008183419.1	XP_034179886.1
OG0006494	XP_008183565.1, XP_008183564.1	XP_034189123.1
OG0006495	XP_016660550.1, XP_008183683.1, XP_008183582.1	XP_034194227.1
OG0006496	XP_008183779.1	XP_034185408.1
OG0006497	XP_008183783.1, XP_008183784.1	XP_034191257.1
OG0006498	XP_008183797.1	XP_034187038.1
OG0006499	XP_008183802.2, XP_008185219.1	XP_034176558.1
OG0006500	XP_008183931.1	XP_034194358.1
OG0006501	XP_008183935.1	XP_034173607.1
OG0006502	XP_008183951.1	XP_034190793.1
OG0006503	XP_008183996.1	XP_034178370.1
OG0006504	XP_008184243.1	XP_034173740.1
OG0006505	XP_008184579.1	XP_034191037.1
OG0006506	XP_008184597.1	XP_034175518.1
OG0006507	XP_008184788.1	XP_034173138.1
OG0006508	XP_008184807.1	XP_034186033.1
OG0006509	XP_008185014.2	XP_034178949.1
OG0006510	XP_029348512.1, XP_008185167.1	XP_034177585.1
OG0006511	XP_008185287.1	XP_034195482.1
OG0006512	XP_008185342.1	XP_034186980.1
OG0006513	XP_008185345.1	XP_034186860.1
OG0006514	XP_008185472.1	XP_034176613.1
OG0006515	XP_008185775.1	XP_034179673.1
OG0006516	XP_008185811.1	XP_034174267.1
OG0006517	XP_008185932.1	XP_034186672.1
OG0006518	XP_008186152.1	XP_034194512.1
OG0006519	XP_008186190.1	XP_034188476.1
OG0006520	XP_008186244.1	XP_034193280.1
OG0006521	XP_008186296.1	XP_034192457.1
OG0006522	XP_008186299.1, XP_016662586.1	XP_034181084.1
OG0006523	XP_029343354.1, XP_008186396.1	XP_034184239.1
OG0006524	XP_008186510.1	XP_034173646.1
OG0006525	XP_008186525.1	XP_034189262.1
OG0006526	XP_008186676.1	XP_034194218.1
OG0006527	XP_008186679.1	XP_034173741.1
OG0006528	XP_008186714.1	XP_034184062.1
OG0006529	XP_008186778.1	XP_034188828.1
OG0006530	XP_008186907.1	XP_034171319.1
OG0006531	XP_008187024.1	XP_034186071.1
OG0006532	XP_008187026.1, XP_016663147.1	XP_034183533.1
OG0006533	XP_008187106.1	XP_034187461.1
OG0006534	XP_008187122.1	XP_034188660.1
OG0006535	XP_008187131.1	XP_034177242.1
OG0006536	XP_008187179.1	XP_034177375.1
OG0006537	XP_008187316.1	XP_034190582.1
OG0006538	XP_008187462.1	XP_034183467.1
OG0006539	XP_008187525.1	XP_034178904.1
OG0006540	XP_008187602.1	XP_034171983.1
OG0006541	XP_008187606.2	XP_034172865.1
OG0006543	XP_008187748.1	XP_034186824.1
OG0006544	XP_008187882.1	XP_034174901.1
OG0006545	XP_008187926.1	XP_034190551.1
OG0006546	XP_008188066.2, XP_008188067.2	XP_034174765.1
OG0006547	XP_016663920.1, XP_008188068.1	XP_034174449.1
OG0006548	XP_008188128.1	XP_034184944.1
OG0006549	XP_008188145.1, XP_008188146.1	XP_034177504.1
OG0006550	XP_008188248.1, XP_016664091.1	XP_034180516.1, XP_034180517.1
OG0006551	XP_008188294.1	XP_034194646.1
OG0006552	XP_008188299.1	XP_034192026.1
OG0006553	XP_008188561.2	XP_034172898.1
OG0006554	XP_008188736.1, XP_016658051.1	XP_034181746.1
OG0006555	XP_008188744.1	XP_034194138.1
OG0006556	XP_008189342.1, XP_008189345.1	XP_034190256.1
OG0006557	XP_008189525.1, XP_029342554.1	XP_034176156.1
OG0006558	XP_008190020.1	XP_034188427.1
OG0006559	XP_008190197.1	XP_034182579.1
OG0006560	XP_029343318.1, XP_016655755.1	XP_034182209.1
OG0006561	XP_016655765.1	XP_034187745.1
OG0006562	XP_016655999.1	XP_034174859.1
OG0006563	XP_016656069.1, XP_016656067.1, XP_016656068.1	XP_034176635.1
OG0006565	XP_016656665.1	XP_034177384.1
OG0006566	XP_016656818.1	XP_034171166.1
OG0006568	XP_016657343.1	XP_034174585.1
OG0006570	XP_016658528.1	XP_034177739.1
OG0006571	XP_029343067.1, XP_016658542.1	XP_034184639.1
OG0006572	XP_016658728.1, XP_016658734.1	XP_034190178.1, XP_034190179.1
OG0006573	XP_016658857.1	XP_034196317.1
OG0006574	XP_016658943.1	XP_034190748.1
OG0006576	XP_016659350.1	XP_034189024.1
OG0006577	XP_016659351.1, XP_029346211.1	XP_034171076.1
OG0006578	XP_016659365.1	XP_034193899.1, XP_034193900.1
OG0006579	XP_016659419.2	XP_034175547.1
OG0006580	XP_016659466.1	XP_034183574.1
OG0006581	XP_016659678.1	XP_034179745.1
OG0006582	XP_016660278.1	XP_034170850.1
OG0006583	XP_016660283.2	XP_034182779.1
OG0006584	XP_016660296.1	XP_034171180.1
OG0006585	XP_016660451.1	XP_034177448.1
OG0006586	XP_016660492.1	XP_034186090.1
OG0006587	XP_016660931.1	XP_034177020.1
OG0006588	XP_016661040.1	XP_034182384.1
OG0006589	XP_016661108.2	XP_034185967.1
OG0006590	XP_029341701.1, XP_016661118.1	XP_034189382.1
OG0006591	XP_016661440.1	XP_034181270.1
OG0006592	XP_016661734.1	XP_034174817.1
OG0006593	XP_016661801.1	XP_034176102.1
OG0006594	XP_029345567.1, XP_016661994.1	XP_034192872.1
OG0006595	XP_016662490.1	XP_034185769.1
OG0006596	XP_016662538.1, XP_016662539.1	XP_034185592.1
OG0006597	XP_016662635.1	XP_034180302.1
OG0006598	XP_016662766.1	XP_034195410.1
OG0006599	XP_016662811.1	XP_034193923.1
OG0006600	XP_016662821.1	XP_034186489.1
OG0006601	XP_016663050.1	XP_034189574.1
OG0006602	XP_016663388.1	XP_034187159.1
OG0006603	XP_016663490.1	XP_034190712.1
OG0006604	XP_016663568.1	XP_034189848.1
OG0006605	XP_016663620.1	XP_034184790.1
OG0006606	XP_016663809.1	XP_034185279.1, XP_034185222.1
OG0006607	XP_016663812.1	XP_034182612.1
OG0006608	XP_016663861.1	XP_034176405.1
OG0006609	XP_016663864.1	XP_034177749.1
OG0006610	XP_016663928.1	XP_034180847.1
OG0006611	XP_016663975.1	XP_034177760.1
OG0006612	XP_016664430.1	XP_034184655.1
OG0006613	XP_016665003.1	XP_034194684.1, XP_034194687.1
OG0006614	XP_029340929.1	XP_034179244.1
OG0006615	XP_029340964.1	XP_034187592.1
OG0006616	XP_029341407.1	XP_034178829.1
OG0006617	XP_029342012.1	XP_034182069.1
OG0006618	XP_029342868.1, XP_029342075.1	XP_034192870.1
