Orthogroup	Eufriesea_mexicana	Aedes_aegypti
OG0006315	XP_017767077.1	XP_021699711.1
OG0006316	XP_017764221.1	XP_021704286.1
OG0006317	XP_017764697.1	XP_021696014.1
OG0006318	XP_017759701.1	XP_021709632.1
OG0006319	XP_017753176.1	XP_001662409.1
OG0006320	XP_017753215.1	XP_021698478.1
OG0006322	XP_017762350.1	XP_011493441.1
OG0006323	XP_017760845.1	XP_011493383.1
OG0006324	XP_017765100.1	XP_001649078.2
OG0006325	XP_017764325.1	XP_021702947.1
OG0006326	XP_017758242.1	XP_001654401.2
OG0006327	XP_017755564.1	XP_001658204.2
OG0006328	XP_017763502.1	XP_001660887.1
OG0006329	XP_017753890.1	XP_001659032.1
OG0006330	XP_017761552.1	XP_021701539.1, XP_021701541.1, XP_021701540.1
OG0006331	XP_017767159.1	XP_001658276.1
OG0006332	XP_017760708.1	XP_001653669.1, XP_001653667.1, XP_021707232.1
OG0006333	XP_017757952.1	XP_001662996.1
OG0006334	XP_017754445.1	XP_001663180.1
OG0006335	XP_017756641.1	XP_021710512.1
OG0006337	XP_017764242.1	XP_001661825.1
OG0006338	XP_017752716.1	XP_001662618.1
OG0006339	XP_017757061.1	XP_021712646.1, XP_001662501.2
OG0006340	XP_017757113.1	XP_021693362.1
OG0006343	XP_017755100.1	XP_021703591.1
OG0006344	XP_017767315.1	XP_001654070.2
OG0006345	XP_017766393.1	XP_021709008.1
OG0006346	XP_017760021.1	XP_001656402.1
OG0006347	XP_017762694.1	XP_021696286.1
OG0006348	XP_017756154.1	XP_001654328.1
OG0006349	XP_017754541.1	XP_001658824.2
OG0006350	XP_017765419.1	XP_021706106.1
OG0006351	XP_017759138.1	XP_021713409.1
OG0006352	XP_017766031.1	XP_021706867.1
OG0006353	XP_017754367.1	XP_021705989.1
OG0006355	XP_017754929.1	XP_021693425.1
OG0006356	XP_017754300.1	XP_001657729.1
OG0006357	XP_017760312.1	XP_021707656.1
OG0006358	XP_017767350.1	XP_001652359.1
OG0006359	XP_017752515.1	XP_001660612.2
OG0006360	XP_017754257.1	XP_021697513.1
OG0006361	XP_017761602.1	XP_001660716.2
OG0006362	XP_017752132.1	XP_001656892.1
OG0006363	XP_017759794.1	XP_021699101.1
OG0006364	XP_017765162.1	XP_021710562.1, XP_021712143.1
OG0006365	XP_017758174.1	XP_021712422.1, XP_001657668.2
OG0006366	XP_017757728.1	XP_021707076.1
OG0006367	XP_017755098.1	XP_021695172.1
OG0006368	XP_017759294.1	XP_021705623.1
OG0006369	XP_017756066.1	XP_001657123.1
OG0006370	XP_017760603.1	XP_001662032.1
OG0006373	XP_017766855.1	XP_001648654.2
OG0006374	XP_017758946.1	XP_021712817.1, XP_001658799.2
OG0006375	XP_017760704.1	XP_001663666.2
OG0006377	XP_017764902.1	XP_021695198.1
OG0006378	XP_017756181.1	XP_001653879.2
OG0006379	XP_017767536.1	XP_021701522.1
OG0006380	XP_017766663.1	XP_021710493.1
OG0006381	XP_017752509.1	XP_021706258.1
OG0006382	XP_017754320.1	XP_001664244.2
OG0006383	XP_017753351.1	XP_021702590.1
OG0006384	XP_017763399.1	XP_001652638.1
OG0006385	XP_017755726.1	XP_001648348.3
OG0006386	XP_017759750.1	XP_001660840.2
OG0006388	XP_017755431.1	XP_021707726.1
OG0006389	XP_017757358.1	XP_001653143.2
OG0006390	XP_017767576.1	XP_001652466.1
OG0006391	XP_017757282.1	XP_001649858.2, XP_001649859.2
OG0006392	XP_017754386.1	XP_021703657.1
OG0006393	XP_017765317.1	XP_001657121.1
OG0006394	XP_017753390.1	XP_021706817.1
OG0006395	XP_017763448.1	XP_021709944.1
OG0006396	XP_017755558.1	XP_001654731.2
OG0006397	XP_017764000.1	XP_001651394.2
OG0006398	XP_017762968.1	XP_001658688.2
OG0006399	XP_017755952.1	XP_021712108.1, XP_021695083.1
OG0006400	XP_017763457.1	XP_021698933.1
OG0006401	XP_017755913.1	XP_021704579.1
OG0006403	XP_017759830.1	XP_021695823.1
OG0006404	XP_017763838.1	XP_001653183.2
OG0006405	XP_017766565.1	XP_021696127.1
OG0006406	XP_017756354.1	XP_001656444.1
OG0006407	XP_017752548.1	XP_021706770.1
OG0006408	XP_017763530.1	XP_021695876.1
OG0006409	XP_017767256.1	XP_021694165.1, XP_021694166.1
OG0006411	XP_017763890.1	XP_021698270.1
OG0006413	XP_017752513.1	XP_001653824.1, XP_001653823.1
OG0006414	XP_017758348.1	XP_021699025.1
OG0006415	XP_017757963.1	XP_021708154.1
OG0006416	XP_017766008.1	XP_021711898.1, XP_001661064.2
OG0006417	XP_017767448.1	XP_021700324.1
OG0006418	XP_017767269.1	XP_021707602.1
OG0006419	XP_017765809.1	XP_021708497.1
OG0006420	XP_017760178.1	XP_001657527.2
OG0006422	XP_017758829.1	XP_001663654.1
OG0006423	XP_017765993.1	XP_021709939.1
OG0006425	XP_017753011.1	XP_021709132.1
OG0006426	XP_017766649.1	XP_001650919.1
OG0006427	XP_017760044.1, XP_017760038.1	XP_021709504.1
OG0006428	XP_017763631.1	XP_021706620.1, XP_021711982.1
OG0006429	XP_017759152.1	XP_021712998.1
OG0006430	XP_017755585.1	XP_001663724.2
OG0006431	XP_017762925.1	XP_021705127.1
OG0006432	XP_017766451.1	XP_021694828.1
OG0006433	XP_017757615.1	XP_001656845.2
OG0006434	XP_017755469.1	XP_021698604.1
OG0006435	XP_017756526.1	XP_001659327.1
OG0006437	XP_017752253.1	XP_001653312.1
OG0006438	XP_017752844.1	XP_021704712.1
OG0006439	XP_017764457.1	XP_001659227.2
OG0006440	XP_017767686.1	XP_021701538.1
OG0006441	XP_017754053.1	XP_001654260.2
OG0006442	XP_017761730.1	XP_001655350.2
OG0006443	XP_017765940.1	XP_021705140.1
OG0006444	XP_017761173.1	XP_001648196.1
OG0006445	XP_017755399.1	XP_021708505.1
OG0006446	XP_017764286.1	XP_021705676.1
OG0006447	XP_017759711.1, XP_017761782.1	XP_001648609.1
OG0006448	XP_017756771.1	XP_011493731.1
OG0006449	XP_017752298.1	XP_001650574.2
OG0006450	XP_017753094.1	XP_021700848.1
OG0006451	XP_017759238.1	XP_001664282.1
OG0006452	XP_017757498.1	XP_001659778.1
OG0006454	XP_017760009.1	XP_021695339.1
OG0006455	XP_017765567.1	XP_021697448.1
OG0006456	XP_017755151.1	XP_001654061.2
OG0006457	XP_017761995.1	XP_001649604.1
OG0006458	XP_017756032.1	XP_001661916.1
OG0006459	XP_017765278.1	XP_021706028.1
OG0006460	XP_017753791.1	XP_001661961.1
OG0006463	XP_017759551.1	XP_001664316.1
OG0006464	XP_017758747.1	XP_021707837.1
OG0006465	XP_017761032.1	XP_021709281.1
OG0006466	XP_017764071.1	XP_021704187.1
OG0006467	XP_017760091.1	XP_001654812.1
OG0006468	XP_017765967.1	XP_021694829.1
OG0006469	XP_017758874.1	XP_021698220.1
OG0006470	XP_017752205.1	XP_021704077.1
OG0006471	XP_017767027.1	XP_021703560.1
OG0006472	XP_017759985.1	XP_001652850.2
OG0006473	XP_017766173.1	XP_021709807.1
OG0006474	XP_017762958.1	XP_001652417.2
OG0006475	XP_017763270.1	XP_021701211.1
OG0006476	XP_017756777.1	XP_021697068.1
OG0006477	XP_017754794.1	XP_021700677.1
OG0006478	XP_017764532.1	XP_001656937.1
OG0006480	XP_017752669.1	XP_001650487.2
OG0006481	XP_017755506.1	XP_021699696.1, XP_001662108.1
OG0006482	XP_017763069.1	XP_001648880.2
OG0006483	XP_017752635.1	XP_021697737.1
OG0006484	XP_017762719.1	XP_021713424.1
OG0006485	XP_017754024.1	XP_021709595.1, XP_021709594.1
OG0006486	XP_017755681.1	XP_021709153.1
OG0006487	XP_017762394.1	XP_001659448.2
OG0006488	XP_017759173.1	XP_001657902.2
OG0006489	XP_017762099.1	XP_021694898.1
OG0006490	XP_017759093.1	XP_001660418.2
OG0006491	XP_017765456.1	XP_001660916.2
OG0006492	XP_017757294.1	XP_021712273.1, XP_021694720.1
OG0006493	XP_017766953.1	XP_011493096.1
OG0006494	XP_017754698.1	XP_021708500.1
OG0006495	XP_017765339.1	XP_001649467.1
OG0006496	XP_017754982.1	XP_021706328.1
OG0006497	XP_017760092.1	XP_021700020.1
OG0006498	XP_017764414.1	XP_001650131.1
OG0006499	XP_017762840.1	XP_021707065.1
OG0006500	XP_017757301.1	XP_001656926.2
OG0006501	XP_017753507.1	XP_001650005.1
OG0006502	XP_017766869.1	XP_001648450.1
OG0006503	XP_017766842.1	XP_001662670.1
OG0006505	XP_017762205.1	XP_021702162.1
OG0006506	XP_017763753.1	XP_021712602.1, XP_001651261.1
OG0006507	XP_017754168.1	XP_021709249.1
OG0006508	XP_017767311.1	XP_021699337.1
OG0006509	XP_017754422.1	XP_021711973.1, XP_021693609.1
OG0006510	XP_017761231.1	XP_001650335.1
OG0006511	XP_017766090.1, XP_017766112.1	XP_021701335.1
OG0006512	XP_017754609.1	XP_021713034.1, XP_021712351.1
OG0006513	XP_017754680.1	XP_001654102.2
OG0006514	XP_017761325.1	XP_001659016.2
OG0006515	XP_017752863.1	XP_021694817.1
OG0006516	XP_017765628.1, XP_017765608.1	XP_001653438.1
OG0006517	XP_017762089.1	XP_021694575.1
OG0006518	XP_017765201.1	XP_021698137.1
OG0006519	XP_017755374.1	XP_021707312.1
OG0006520	XP_017760792.1	XP_001656464.2
OG0006521	XP_017753119.1	XP_001653443.2
OG0006522	XP_017755003.1	XP_001655315.1
OG0006523	XP_017765660.1	XP_021699726.1
OG0006524	XP_017765434.1	XP_021703268.1
OG0006525	XP_017755253.1	XP_001654173.2, XP_021708087.1
OG0006526	XP_017757273.1	XP_021706331.1
OG0006527	XP_017754580.1	XP_021699671.1
OG0006528	XP_017761182.1	XP_021703214.1
OG0006529	XP_017754695.1	XP_001657348.1, XP_021711286.1
OG0006530	XP_017763804.1, XP_017763798.1	XP_021694164.1
OG0006532	XP_017767331.1	XP_001664109.2
OG0006533	XP_017763511.1	XP_001662904.1
OG0006534	XP_017754342.1	XP_001654737.1
OG0006535	XP_017753673.1	XP_001660944.1
OG0006536	XP_017767739.1	XP_021695744.1
OG0006537	XP_017760419.1	XP_021697183.1
OG0006538	XP_017766256.1	XP_021701619.1
OG0006539	XP_017752806.1	XP_021707172.1
OG0006540	XP_017758679.1	XP_001649665.2
OG0006541	XP_017762582.1, XP_017762580.1	XP_001650870.1
OG0006542	XP_017764605.1	XP_021701853.1
OG0006543	XP_017752741.1	XP_021701331.1, XP_021701330.1, XP_001658184.1
OG0006544	XP_017764939.1	XP_021694656.1
OG0006545	XP_017752537.1	XP_021704327.1
OG0006546	XP_017765847.1	XP_001661121.1
OG0006547	XP_017767112.1	XP_001664204.1
OG0006548	XP_017754474.1	XP_001662694.2
OG0006549	XP_017767649.1	XP_001655852.1
OG0006551	XP_017759564.1	XP_001650886.2
OG0006552	XP_017759858.1	XP_001663333.1
OG0006553	XP_017754151.1	XP_021707819.1
OG0006554	XP_017759518.1	XP_001658388.1
OG0006558	XP_017759473.1	XP_021697069.1
OG0006559	XP_017762916.1	XP_021703739.1
OG0006560	XP_017759494.1	XP_021700104.1
OG0006561	XP_017760134.1, XP_017760133.1	XP_001658164.1
OG0006562	XP_017767171.1	XP_021708171.1
OG0006563	XP_017761317.1	XP_021705845.1
OG0006565	XP_017757553.1	XP_021693766.1
OG0006566	XP_017762340.1	XP_021698895.1
OG0006568	XP_017754545.1	XP_001660405.1
OG0006570	XP_017758223.1	XP_021699637.1
OG0006571	XP_017765125.1	XP_021701970.1
OG0006573	XP_017762802.1	XP_001656668.1
OG0006574	XP_017766887.1	XP_021702968.1
OG0006575	XP_017766527.1	XP_021702168.1
OG0006576	XP_017764228.1	XP_021705145.1
OG0006577	XP_017756340.1	XP_021709301.1
OG0006579	XP_017759030.1	XP_001656789.2
OG0006580	XP_017757855.1	XP_021705060.1
OG0006581	XP_017761830.1	XP_021699941.1, XP_021699950.1, XP_021699935.1
OG0006582	XP_017765721.1	XP_001650857.1
OG0006583	XP_017752425.1	XP_021700455.1
OG0006584	XP_017753613.1	XP_001655336.2
OG0006585	XP_017752694.1	XP_001651220.2
OG0006586	XP_017767442.1	XP_001662311.1
OG0006587	XP_017767703.1	XP_001663056.2
OG0006588	XP_017766183.1	XP_001662977.2
OG0006590	XP_017765804.1	XP_021703546.1
OG0006591	XP_017753927.1, XP_017753928.1	XP_001660548.1
OG0006592	XP_017757186.1	XP_001658166.2
OG0006593	XP_017760719.1	XP_021694750.1, XP_021694749.1
OG0006594	XP_017755656.1	XP_021699913.1
OG0006595	XP_017759844.1	XP_021699828.1
OG0006597	XP_017753898.1	XP_021695160.1
OG0006598	XP_017761721.1	XP_021706205.1
OG0006599	XP_017752792.1	XP_021703880.1
OG0006600	XP_017752943.1	XP_001658690.2
OG0006601	XP_017758499.1, XP_017758355.1	XP_021709738.1
OG0006602	XP_017761041.1	XP_001660447.1
OG0006603	XP_017767133.1	XP_021706843.1
OG0006604	XP_017757126.1	XP_021698653.1
OG0006605	XP_017764193.1	XP_001649766.2
OG0006606	XP_017764337.1	XP_021713002.1
OG0006607	XP_017765302.1	XP_021697634.1
OG0006608	XP_017754872.1	XP_021708619.1
OG0006609	XP_017765988.1	XP_021692953.1
OG0006610	XP_017767281.1, XP_017765626.1	XP_021704132.1
OG0006611	XP_017758742.1	XP_021706441.1
OG0006612	XP_017756020.1	XP_001654859.1
OG0006614	XP_017765773.1	XP_021708235.1
OG0006615	XP_017760125.1	XP_021712414.1, XP_021701511.1
OG0006616	XP_017766575.1	XP_001655801.1
OG0006617	XP_017767111.1	XP_001656925.1
OG0006618	XP_017766105.1	XP_021710584.1
OG0006619	XP_017758799.1	XP_021709530.1, XP_021712417.1
OG0006620	XP_017764380.1	XP_021702057.1
OG0006621	XP_017754646.1	XP_021713359.1
OG0006623	XP_017755785.1	XP_001647648.2
OG0006624	XP_017764869.1	XP_021696038.1
OG0006625	XP_017755119.1	XP_021693017.1
OG0006626	XP_017764868.1	XP_021709882.1, XP_021709905.1
OG0006627	XP_017753816.1	XP_021704811.1
OG0006628	XP_017765758.1, XP_017765757.1	XP_021712803.1
OG0006629	XP_017756263.1	XP_001650268.1
OG0006630	XP_017756521.1	XP_021702740.1
OG0006631	XP_017767245.1	XP_021703476.1
OG0006632	XP_017757602.1	XP_021703175.1
OG0006633	XP_017764062.1	XP_021706356.1
OG0006634	XP_017761011.1	XP_001654338.2
OG0006635	XP_017759648.1	XP_021703806.1
OG0006637	XP_017762395.1	XP_021699276.1, XP_021699277.1
OG0006638	XP_017761521.1	XP_001657730.2
OG0006639	XP_017752615.1	XP_021694514.1
OG0006640	XP_017760096.1	XP_021693918.1
OG0006641	XP_017760655.1	XP_001659192.2
OG0006642	XP_017759676.1	XP_021698330.1
OG0006643	XP_017753831.1	XP_001659742.2
OG0006644	XP_017755406.1	XP_021698027.1
OG0006645	XP_017756459.1	XP_021700538.1
OG0006646	XP_017759053.1	XP_001659809.1
OG0006647	XP_017767665.1	XP_021694152.1, XP_021694025.1
OG0006648	XP_017766633.1	XP_001655800.2
OG0006649	XP_017764395.1	XP_001660547.2
OG0006650	XP_017762002.1	XP_021694894.1
OG0006651	XP_017761559.1, XP_017761564.1	XP_021707903.1
OG0006652	XP_017764258.1, XP_017765632.1	XP_021695167.1
OG0006653	XP_017753728.1	XP_021705980.1
OG0006654	XP_017759162.1	XP_001657903.2
OG0006655	XP_017758586.1	XP_021693218.1
OG0006656	XP_017767533.1	XP_021696607.1, XP_021696608.1
OG0006657	XP_017765130.1, XP_017765116.1, XP_017765122.1	XP_001661237.1
OG0006658	XP_017753337.1	XP_001651882.1
OG0006659	XP_017758625.1	XP_001653516.2
OG0006660	XP_017758266.1	XP_021710900.1
OG0006661	XP_017759695.1	XP_001657977.2
OG0006662	XP_017764042.1	XP_021709178.1
OG0006663	XP_017760630.1	XP_001657582.2
OG0006664	XP_017754293.1	XP_021710662.1
OG0006665	XP_017761550.1	XP_001657248.1
OG0006666	XP_017759387.1	XP_021707292.1, XP_021712363.1
OG0006667	XP_017764932.1	XP_021702177.1
OG0006668	XP_017767776.1	XP_021693528.1
OG0006669	XP_017754493.1	XP_021711268.1, XP_021711263.1, XP_021711259.1
OG0006670	XP_017754202.1	XP_001651908.2
OG0006671	XP_017764663.1	XP_021694700.1
OG0006672	XP_017765144.1, XP_017765067.1	XP_001648305.2
OG0006673	XP_017760783.1	XP_001649363.2
OG0006674	XP_017765227.1	XP_001649614.2
OG0006675	XP_017765475.1	XP_021697515.1, XP_001649753.1
OG0006676	XP_017766743.1, XP_017767043.1	XP_001650486.2
OG0006677	XP_017757854.1	XP_001650535.2
OG0006678	XP_017753047.1	XP_001650658.1
OG0006679	XP_017753079.1, XP_017753078.1	XP_001650939.1
OG0006680	XP_017759419.1	XP_021711357.1, XP_021711356.1, XP_001651111.1
OG0006681	XP_017767388.1	XP_001651467.2
OG0006682	XP_017753962.1, XP_017753961.1	XP_001651485.1
OG0006683	XP_017753950.1	XP_001651641.2
OG0006684	XP_017760884.1	XP_021695984.1, XP_001652310.1
OG0006685	XP_017753772.1	XP_001652628.1
OG0006686	XP_017753813.1, XP_017753811.1	XP_021707041.1, XP_021707039.1, XP_021707038.1, XP_001653140.2
OG0006687	XP_017766556.1	XP_001653797.2
OG0006688	XP_017758238.1	XP_021701821.1, XP_021701820.1, XP_001654402.2
OG0006689	XP_017764086.1	XP_001654433.1
OG0006690	XP_017762354.1	XP_021701275.1, XP_021701276.1, XP_021701274.1, XP_001654893.1
OG0006691	XP_017760508.1	XP_001655031.2, XP_001655032.2
OG0006692	XP_017754361.1	XP_001655345.2
OG0006693	XP_017761928.1	XP_001655525.2
OG0006694	XP_017761473.1	XP_001655639.2
OG0006695	XP_017755806.1	XP_001655962.2
OG0006696	XP_017752190.1	XP_001656638.2
OG0006697	XP_017764878.1	XP_001657371.1
OG0006698	XP_017759440.1	XP_001657531.1
OG0006699	XP_017764467.1	XP_001657892.1
OG0006700	XP_017760247.1	XP_001659279.2, XP_021702719.1, XP_021702718.1
OG0006701	XP_017757200.1	XP_021702715.1, XP_021702716.1, XP_021702713.1, XP_021702714.1, XP_001659282.2
OG0006702	XP_017754528.1	XP_001659401.2
OG0006703	XP_017752614.1	XP_001659696.2
OG0006704	XP_017754026.1	XP_001659808.1
OG0006705	XP_017762730.1	XP_001660790.2
OG0006706	XP_017766659.1	XP_001661378.2
OG0006707	XP_017764051.1	XP_001661397.1
OG0006708	XP_017760282.1	XP_001662978.1
OG0006709	XP_017767215.1	XP_001662982.2
OG0006710	XP_017767114.1	XP_001663461.1
OG0006711	XP_017757614.1	XP_021693038.1
OG0006713	XP_017763666.1	XP_021693731.1
OG0006714	XP_017758095.1	XP_021693953.1
OG0006715	XP_017755862.1	XP_021695989.1
OG0006716	XP_017767645.1	XP_021696745.1
OG0006717	XP_017762239.1	XP_021696914.1
OG0006718	XP_017753403.1	XP_021697247.1
OG0006719	XP_017764099.1	XP_021697274.1
OG0006720	XP_017761130.1	XP_021697553.1
OG0006721	XP_017756163.1	XP_021697876.1, XP_021697877.1
OG0006722	XP_017755438.1	XP_021698307.1
OG0006723	XP_017754228.1	XP_021698606.1
OG0006724	XP_017761229.1	XP_021700236.1
OG0006725	XP_017754478.1	XP_021700773.1
OG0006726	XP_017766773.1	XP_021700931.1
OG0006727	XP_017762910.1	XP_021701153.1
OG0006728	XP_017765700.1	XP_021701229.1
OG0006729	XP_017756137.1	XP_021701639.1, XP_021701640.1
OG0006731	XP_017761479.1	XP_021701718.1
OG0006732	XP_017766631.1	XP_021702123.1
OG0006733	XP_017754232.1	XP_021702247.1
OG0006734	XP_017761943.1	XP_021702385.1, XP_021702373.1
OG0006735	XP_017755358.1	XP_021702801.1, XP_021702766.1
OG0006736	XP_017754088.1	XP_021703000.1
OG0006737	XP_017755436.1	XP_021703021.1, XP_021712146.1
OG0006738	XP_017762379.1	XP_021703763.1
OG0006739	XP_017759699.1	XP_021703878.1
OG0006740	XP_017755638.1	XP_021704283.1
OG0006741	XP_017752840.1	XP_021705141.1
OG0006742	XP_017763385.1	XP_021705342.1
OG0006743	XP_017752362.1	XP_021705453.1
OG0006744	XP_017761879.1	XP_021706745.1
OG0006745	XP_017765240.1	XP_021706761.1
OG0006746	XP_017756359.1	XP_021706769.1
OG0006747	XP_017764945.1	XP_021707018.1
OG0006748	XP_017758793.1	XP_021710739.1, XP_021707799.1
OG0006749	XP_017754021.1	XP_021708789.1
OG0006750	XP_017760115.1, XP_017760105.1	XP_021708822.1
OG0006751	XP_017764636.1	XP_021709044.1
OG0006752	XP_017758706.1	XP_021709282.1
OG0006753	XP_017755481.1	XP_021709369.1
OG0006754	XP_017753731.1	XP_021712263.1, XP_021713262.1
OG0006755	XP_017754557.1, XP_017754558.1	XP_021713296.1
OG0006798	XP_017752941.1	XP_001662431.1
OG0006799	XP_017761727.1	XP_001652015.1
OG0006800	XP_017752352.1	XP_001663436.1
OG0006801	XP_017766333.1	XP_001663403.2
OG0006802	XP_017761148.1	XP_001654090.1
OG0006803	XP_017763742.1	XP_001655519.1
OG0006804	XP_017752275.1	XP_001651784.1
OG0006805	XP_017766576.1	XP_001663981.1
OG0006806	XP_017763045.1	XP_001656429.1
OG0006807	XP_017763193.1	XP_001663765.1
OG0006808	XP_017760135.1	XP_021704085.1
OG0006809	XP_017755470.1	XP_001649130.1
OG0006810	XP_017754828.1	XP_001652245.1
OG0006811	XP_017759548.1	XP_001649336.1
OG0006812	XP_017760819.1	XP_001661903.1
OG0006813	XP_017759328.1	XP_001658970.1
OG0006814	XP_017757962.1	XP_001648627.1
OG0006815	XP_017766570.1	XP_001652716.2
OG0006816	XP_017764394.1	XP_001660799.1
OG0006817	XP_017752496.1	XP_001662426.2
OG0006818	XP_017755005.1	XP_001661672.2
OG0006819	XP_017756352.1	XP_001648902.1
OG0006820	XP_017761660.1	XP_001649871.1
OG0006821	XP_017758441.1	XP_001654333.2
OG0006822	XP_017756517.1	XP_021704837.1
OG0006823	XP_017753648.1	XP_001650494.1
OG0006824	XP_017755637.1	XP_001655825.1
OG0006825	XP_017759872.1	XP_021701660.1
OG0006826	XP_017764425.1	XP_001655586.1
OG0006827	XP_017754195.1	XP_001662633.1
OG0006828	XP_017752302.1	XP_001656225.2
OG0006829	XP_017763851.1	XP_001648569.1
OG0006830	XP_017755890.1	XP_021709625.1
OG0006831	XP_017767223.1	XP_001654332.2
OG0006832	XP_017758670.1	XP_001654398.2
OG0006833	XP_017759855.1	XP_001648564.1
OG0006834	XP_017762223.1	XP_001656511.2
OG0006835	XP_017764195.1	XP_001661657.1
OG0006836	XP_017765881.1	XP_021700389.1
OG0006838	XP_017757692.1	XP_021700506.1
OG0006839	XP_017756872.1	XP_001659264.1
OG0006840	XP_017752434.1, XP_017752399.1	XP_001648765.1
OG0006841	XP_017760496.1	XP_001648001.1
OG0006842	XP_017755177.1	XP_001652937.1
OG0006844	XP_017767414.1	XP_001659470.1
OG0006845	XP_017765797.1	XP_001662295.2
OG0006846	XP_017765017.1	XP_001655352.1
OG0006847	XP_017762794.1	XP_001659482.1
OG0006848	XP_017766292.1	XP_021695001.1
OG0006849	XP_017756498.1	XP_021707215.1
OG0006850	XP_017753722.1	XP_001649116.1
OG0006851	XP_017765974.1	XP_001648667.1
OG0006852	XP_017759919.1	XP_001647892.2
OG0006853	XP_017759898.1	XP_021707412.1
OG0006854	XP_017766954.1	XP_001655578.1
OG0006855	XP_017759287.1	XP_021702225.1
OG0006856	XP_017762029.1	XP_001663785.1
OG0006857	XP_017754632.1	XP_021707300.1, XP_001651133.2
OG0006858	XP_017764713.1	XP_001664061.1
OG0006859	XP_017760621.1	XP_001654150.1
OG0006860	XP_017763218.1	XP_021704437.1, XP_021704438.1
OG0006861	XP_017756801.1	XP_001652621.1
OG0006862	XP_017760418.1	XP_001661241.1
OG0006863	XP_017761078.1	XP_001655624.2
OG0006864	XP_017763047.1	XP_001663442.1
OG0006865	XP_017762292.1	XP_001659377.1
OG0006866	XP_017763023.1	XP_021698769.1
OG0006867	XP_017753100.1	XP_001662974.1
OG0006868	XP_017766114.1	XP_001656501.2
OG0006869	XP_017763219.1	XP_001657653.1
OG0006870	XP_017752843.1	XP_001656652.2
OG0006871	XP_017760016.1	XP_001661113.1
OG0006872	XP_017765435.1	XP_001658760.1
OG0006874	XP_017756270.1	XP_021699546.1
OG0006875	XP_017762298.1	XP_001652035.1
OG0006876	XP_017763736.1, XP_017763788.1	XP_001648589.2
OG0006878	XP_017760873.1	XP_001656467.1
