Orthogroup	Eufriesea_mexicana	Apis_mellifera
OG0008687	XP_017758349.1	XP_001122336.3
OG0008688	XP_017761621.1, XP_017761622.1	XP_001122848.2
OG0008689	XP_017762071.1	XP_006558300.1, XP_003249254.1
OG0008691	XP_017766618.1	XP_003249670.1
OG0008692	XP_017765808.1	XP_003249875.4
OG0008693	XP_017756831.1	XP_003249953.1
OG0008695	XP_017756182.1	XP_003250048.2
OG0008696	XP_017753099.1	XP_003250150.2
OG0008697	XP_017758042.1	XP_003250259.1
OG0008698	XP_017756063.1	XP_003250365.2
OG0008699	XP_017752226.1	XP_003250399.1
OG0008700	XP_017763173.1	XP_003250796.2
OG0008701	XP_017764707.1	XP_003250800.2
OG0008702	XP_017761344.1	XP_003251116.1
OG0008703	XP_017766392.1	XP_003251288.1
OG0008704	XP_017762334.1	XP_003251447.1
OG0008705	XP_017764875.1	XP_003251506.2
OG0008706	XP_017760380.1	XP_003251546.2
OG0008707	XP_017759059.1	XP_003251770.2
OG0008708	XP_017755111.1	XP_003251814.1
OG0008709	XP_017762610.1	XP_006558267.2
OG0008710	XP_017763288.1	XP_006559461.2
OG0008711	XP_017766745.1	XP_006560491.1
OG0008712	XP_017767041.1	XP_006560948.1, XP_016766754.1
OG0008713	XP_017756915.1	XP_006561943.2
OG0008714	XP_017758033.1	XP_006563550.2
OG0008715	XP_017754932.1	XP_006564670.1
OG0008716	XP_017757428.1	XP_006567852.3
OG0008717	XP_017753357.1, XP_017753358.1, XP_017753356.1, XP_017753361.1, XP_017753360.1	XP_006568626.1
OG0008718	XP_017754750.1	XP_006568940.1
OG0008719	XP_017759796.1	XP_006569455.1
OG0008720	XP_017764724.1	XP_006571877.3, XP_006571876.3
OG0008721	XP_017765637.1	XP_016766547.1, XP_026295532.1
OG0008722	XP_017766152.1	XP_016766781.1
OG0008723	XP_017766993.1	XP_016767007.1, XP_016767006.1
OG0008724	XP_017755600.1	XP_016767012.1
OG0008725	XP_017756715.1	XP_016767246.1
OG0008726	XP_017764361.1	XP_016768624.2
OG0008727	XP_017755711.1	XP_016769448.2
OG0008728	XP_017756913.1	XP_016769648.2
OG0008729	XP_017762013.1	XP_016770987.1
OG0008730	XP_017767213.1	XP_016771673.1
OG0008731	XP_017760143.1	XP_016772428.2, XP_016772427.1
OG0008732	XP_017752766.1	XP_016772443.2
OG0008733	XP_017754693.1	XP_026294821.1
OG0008734	XP_017758678.1	XP_026294954.1
OG0008735	XP_017755352.1	XP_026295293.1, XP_026295294.1
OG0008736	XP_017756780.1	XP_026295435.1
OG0008737	XP_017765837.1	XP_026295857.1
OG0008738	XP_017762162.1	XP_026296346.1
OG0008739	XP_017763880.1	XP_026296401.1
OG0008740	XP_017762199.1	XP_026296479.1
OG0008741	XP_017752612.1	XP_026296752.1
OG0008742	XP_017767768.1	XP_026297083.1
OG0008743	XP_017763576.1, XP_017767566.1, XP_017765617.1, XP_017762659.1, XP_017764284.1	XP_026300425.1
OG0008744	XP_017759805.1	XP_026297490.1
OG0008745	XP_017755008.1	XP_026297508.1
OG0008746	XP_017754279.1	XP_026297627.1
OG0008747	XP_017762614.1	XP_026297734.1
OG0008748	XP_017765131.1	XP_026297764.1
OG0008749	XP_017763449.1	XP_026298151.1
OG0008750	XP_017755838.1	XP_026298489.1
OG0008751	XP_017756523.1	XP_026299126.1, XP_026299127.1, XP_026299128.1
OG0008752	XP_017757521.1, XP_017758367.1	XP_026299180.1
OG0008753	XP_017758516.1	XP_026299237.1
OG0008754	XP_017760382.1	XP_026299517.1
OG0008755	XP_017754782.1	XP_026299690.1
OG0008756	XP_017762262.1	XP_026299895.1
OG0008757	XP_017759290.1	XP_026300754.1
OG0008758	XP_017753756.1	XP_026300780.1
OG0008759	XP_017752643.1	XP_026300872.1
OG0008760	XP_017752781.1	XP_026301082.1
OG0008762	XP_017754403.1	XP_026301808.1
OG0008763	XP_017755503.1	XP_392588.2
OG0008764	XP_017761349.1	XP_392604.3
OG0008765	XP_017753103.1	XP_393269.5
OG0008766	XP_017759798.1	XP_394663.3
OG0008767	XP_017752287.1	XP_394700.4
OG0008768	XP_017756125.1	XP_395770.1
OG0008769	XP_017765318.1	XP_624026.3
OG0008770	XP_017765744.1	XP_624561.1
OG0008771	XP_017758732.1, XP_017758733.1	XP_625272.1
OG0008772	XP_017757304.1	XP_625275.2
OG0008794	XP_017761028.1	XP_001120888.2
OG0008799	XP_017756096.1	XP_026299952.1
OG0008801	XP_017767255.1	XP_006572369.1
OG0008802	XP_017765264.1	XP_393113.3
OG0008803	XP_017766784.1	XP_393453.3
OG0008807	XP_017762039.1	XP_001120386.3
OG0008810	XP_017763579.1	XP_016772831.1
OG0008811	XP_017754701.1	XP_003250511.1
OG0008812	XP_017754419.1	XP_016772368.1
OG0008814	XP_017767148.1	XP_016771864.1
OG0008815	XP_017760741.1	XP_003250445.3, XP_006564292.2
OG0008816	XP_017753514.1	XP_624541.1
OG0008817	XP_017761430.1	XP_016770254.1
OG0008828	XP_017759034.1	XP_393670.5
OG0008831	XP_017760854.1	XP_003250889.1
OG0008838	XP_017763901.1	XP_396374.3
OG0008842	XP_017752772.1	XP_016767959.2
OG0008846	XP_017757203.1	XP_026295871.1
OG0008847	XP_017755077.1	XP_026299664.1
OG0008851	XP_017763541.1	XP_026298166.1
OG0008852	XP_017765035.1	XP_001121277.2
OG0008855	XP_017765024.1	XP_003250284.1
OG0008858	XP_017761026.1	NP_001172015.1
OG0008859	XP_017754522.1	XP_016767687.2
OG0008860	XP_017767767.1	XP_006561056.2
OG0008862	XP_017755710.1	XP_026298740.1
OG0008863	XP_017762014.1	XP_006559331.1
OG0008864	XP_017759141.1	XP_026297476.1
OG0008866	XP_017766678.1	NP_001136079.1
OG0008867	XP_017765864.1	NP_001167616.1
OG0008868	XP_017765982.1	XP_001120153.2
OG0008869	XP_017753423.1	XP_001120274.3
OG0008870	XP_017757695.1	XP_001120518.2
OG0008871	XP_017756286.1	XP_001120589.2
OG0008872	XP_017765226.1	XP_001120608.2
OG0008873	XP_017762729.1	XP_001121629.2
OG0008874	XP_017765254.1	XP_001122227.1
OG0008875	XP_017763345.1	XP_001122483.1
OG0008876	XP_017766497.1	XP_001122556.2
OG0008877	XP_017753401.1	XP_001123067.2
OG0008878	XP_017765439.1	XP_001123143.2
OG0008879	XP_017763506.1	XP_003249525.1
OG0008880	XP_017752775.1	XP_003249719.1
OG0008881	XP_017762943.1	XP_003249802.2
OG0008883	XP_017763242.1	XP_003249973.1
OG0008884	XP_017756752.1	XP_003250133.2
OG0008885	XP_017763812.1	XP_003250233.1
OG0008886	XP_017754433.1	XP_006563275.1, XP_003250243.1
OG0008888	XP_017756511.1	XP_003250993.1
OG0008889	XP_017752504.1	XP_003251162.2
OG0008890	XP_017766341.1	XP_003251299.1
OG0008891	XP_017755101.1	XP_003251811.1
OG0008892	XP_017753373.1	XP_003251839.1
OG0008893	XP_017763721.1	XP_006572305.1, XP_003251915.1
OG0008894	XP_017759673.1	XP_006557437.1
OG0008895	XP_017763135.1, XP_017763127.1	XP_006557511.1
OG0008896	XP_017754677.1	XP_006557777.1
OG0008897	XP_017758551.1	XP_006558247.3
OG0008898	XP_017753970.1	XP_006558393.2
OG0008899	XP_017755465.1	XP_006559359.1
OG0008900	XP_017763080.1	XP_006559865.1
OG0008901	XP_017766653.1	XP_006560144.1
OG0008902	XP_017752296.1	XP_006560219.1
OG0008903	XP_017766534.1	XP_393943.5, XP_006560368.1
OG0008904	XP_017752143.1	XP_016772176.1, XP_006561060.1
OG0008905	XP_017764948.1	XP_006561093.1
OG0008907	XP_017752485.1	XP_006562621.2
OG0008908	XP_017762865.1	XP_006562979.1
OG0008909	XP_017759296.1	XP_006563066.1
OG0008910	XP_017763916.1	XP_006563377.2
OG0008911	XP_017763005.1	XP_006563428.1
OG0008912	XP_017752710.1	XP_006563729.1, XP_026301439.1, XP_394056.4
OG0008914	XP_017763508.1	XP_016769171.1, XP_006563921.1
OG0008915	XP_017767663.1	XP_006564289.1
OG0008916	XP_017767335.1	XP_006564549.1
OG0008917	XP_017756148.1	XP_006565232.1
OG0008918	XP_017767548.1	XP_006565580.1
OG0008919	XP_017758439.1	XP_006566249.1
OG0008920	XP_017761950.1	XP_006566418.1
OG0008921	XP_017764046.1	XP_006567496.1
OG0008922	XP_017753278.1	XP_006569696.1
OG0008923	XP_017760533.1	XP_006571002.1
OG0008924	XP_017758192.1	XP_006571051.2
OG0008925	XP_017766486.1	XP_006571146.2
OG0008926	XP_017761122.1	XP_006571789.1
OG0008928	XP_017758276.1	XP_016768382.1
OG0008929	XP_017759425.1	XP_016768702.2
OG0008930	XP_017756634.1, XP_017756633.1	XP_016768882.2
OG0008931	XP_017763451.1	XP_016769263.1
OG0008932	XP_017764183.1	XP_016769301.1
OG0008933	XP_017761806.1	XP_016769593.2
OG0008935	XP_017758687.1	XP_016770872.1
OG0008936	XP_017766499.1	XP_016771214.2
OG0008937	XP_017766662.1	XP_016771265.1
OG0008938	XP_017766861.1	XP_016771441.1
OG0008939	XP_017765245.1	XP_016772074.2
OG0008940	XP_017758170.1	XP_016772089.2
OG0008941	XP_017766890.1	XP_016772442.1
OG0008942	XP_017764398.1	XP_016772468.2
OG0008943	XP_017760984.1	XP_016772830.1
OG0008944	XP_017764659.1, XP_017764660.1	XP_016773365.1
OG0008945	XP_017757996.1	XP_026294814.1
OG0008946	XP_017765199.1	XP_026294826.1
OG0008947	XP_017756298.1	XP_026294927.1
OG0008948	XP_017765422.1	XP_026295301.1
OG0008949	XP_017767108.1	XP_026295504.1
OG0008950	XP_017764561.1	XP_026295639.1
OG0008952	XP_017767565.1	XP_026297134.1
OG0008953	XP_017766140.1	XP_026297152.1, XP_026297153.1
OG0008954	XP_017763774.1	XP_026297391.1
OG0008955	XP_017760421.1	XP_026297495.1
OG0008956	XP_017753941.1	XP_026297959.1
OG0008957	XP_017763608.1	XP_026298032.1
OG0008958	XP_017763498.1	XP_026298145.1
OG0008959	XP_017763128.1	XP_026298223.1
OG0008960	XP_017754461.1	XP_026298376.1
OG0008961	XP_017758813.1	XP_026298535.1
OG0008962	XP_017763255.1	XP_026298572.1
OG0008963	XP_017756830.1	XP_026298628.1
OG0008964	XP_017761797.1	XP_026298747.1
OG0008965	XP_017755732.1	XP_026298821.1
OG0008966	XP_017766238.1	XP_026298955.1
OG0008968	XP_017759085.1	XP_026299453.1
OG0008969	XP_017760669.1	XP_026299486.1
OG0008970	XP_017759089.1	XP_026299692.1
OG0008971	XP_017761420.1	XP_026300198.1
OG0008972	XP_017758688.1	XP_026300238.1
OG0008973	XP_017767268.1	XP_026301018.1
OG0008974	XP_017752859.1	XP_026301425.1
OG0008975	XP_017766868.1	XP_026301643.1
OG0008976	XP_017752854.1	XP_392704.2
OG0008977	XP_017765999.1	XP_394167.4
OG0008978	XP_017759751.1	XP_394352.5
OG0008979	XP_017756138.1	XP_395787.4
OG0008980	XP_017759868.1	XP_397501.4
OG0008982	XP_017760094.1	XP_625254.1
OG0008983	XP_017753104.1, XP_017765622.1	XP_625261.1
OG0008984	XP_017753794.1	XP_625274.4
OG0008985	XP_017753223.1	XP_625277.1
OG0009009	XP_017764908.1	XP_026299932.1, XP_016773389.2
OG0009011	XP_017753936.1	XP_001121803.1
OG0009027	XP_017753994.1	XP_026302063.1
OG0009038	XP_017764202.1	XP_016769140.1
OG0009041	XP_017762034.1	XP_026296683.1
OG0009042	XP_017754460.1	XP_026298375.1
OG0009043	XP_017761214.1	XP_026296447.1
OG0009044	XP_017762747.1	XP_026300708.1
OG0009048	XP_017764039.1	XP_006564161.1
OG0009049	XP_017754027.1	XP_006570792.1
OG0009050	XP_017752138.1	XP_026296949.1
OG0009051	XP_017762778.1	XP_016767877.1
OG0009052	XP_017757722.1	NP_001011636.1
OG0009053	XP_017758817.1	XP_006557324.1, NP_001071286.1
OG0009054	XP_017763117.1	NP_001136165.1
OG0009055	XP_017756914.1	NP_001167610.1
OG0009056	XP_017765292.1	XP_001120224.2
OG0009057	XP_017754563.1	XP_001120384.3
OG0009058	XP_017761171.1	XP_001121241.3
OG0009059	XP_017764484.1	XP_001122097.3
OG0009060	XP_017760831.1	XP_026299511.1, XP_006566673.1, XP_001122291.2
OG0009061	XP_017757700.1	XP_001123101.2
OG0009062	XP_017755267.1	XP_001123131.1
OG0009063	XP_017761623.1	XP_001123356.2, XP_016768827.1
OG0009064	XP_017755521.1	XP_003249351.3
OG0009065	XP_017763470.1	XP_003249413.2
OG0009066	XP_017763078.1	XP_003249568.2
OG0009067	XP_017765515.1	XP_003249646.1
OG0009068	XP_017766620.1	XP_003249681.1
OG0009069	XP_017765810.1	XP_003249877.1
OG0009070	XP_017755707.1	XP_003249893.4
OG0009071	XP_017753406.1	XP_003250059.1
OG0009072	XP_017755880.1	XP_003250987.2
OG0009073	XP_017757551.1	XP_026296565.1, XP_003251112.1
OG0009074	XP_017762443.1	XP_003251679.1
OG0009075	XP_017764541.1	XP_003251744.2
OG0009076	XP_017762575.1	XP_003251757.2
OG0009077	XP_017758944.1	XP_006557718.1
OG0009078	XP_017761118.1	XP_006557955.1
OG0009079	XP_017761733.1	XP_006558641.1
OG0009080	XP_017760580.1	XP_006560265.1
OG0009081	XP_017756832.1	XP_006561938.1
OG0009082	XP_017761616.1	XP_006565809.1
OG0009083	XP_017758664.1	XP_006565983.2
OG0009084	XP_017761437.1	XP_006566537.1
OG0009085	XP_017758691.1	XP_006567022.2
OG0009086	XP_017752952.1	XP_006567501.2
OG0009087	XP_017766489.1	XP_006568967.1
OG0009088	XP_017762081.1	XP_006569999.3
OG0009089	XP_017753476.1	XP_006570181.2
OG0009090	XP_017753453.1	XP_006570184.1
OG0009091	XP_017755213.1	XP_016767211.1
OG0009092	XP_017758960.1, XP_017758959.1	XP_016768290.1
OG0009093	XP_017752696.1	XP_016768435.2
OG0009094	XP_017755007.1	XP_016768706.1
OG0009095	XP_017756822.1	XP_016769366.2
OG0009096	XP_017756825.1	XP_016769384.2
OG0009097	XP_017764047.1	XP_016769529.2
OG0009098	XP_017759156.1	XP_016769683.2, XP_026298498.1
OG0009099	XP_017756599.1	XP_016770129.1
OG0009100	XP_017766935.1	XP_016771050.1
OG0009101	XP_017764944.1	XP_016772311.2
OG0009102	XP_017755044.1	XP_016773079.2
OG0009103	XP_017765635.1, XP_017766344.1, XP_017765597.1	XP_016773506.2
OG0009104	XP_017756283.1, XP_017754615.1	XP_016773621.2, XP_026295080.1
OG0009105	XP_017762226.1	XP_026294937.1
OG0009106	XP_017766994.1	XP_026295459.1
OG0009107	XP_017760066.1	XP_026296024.1
OG0009108	XP_017761339.1	XP_026296511.1
OG0009109	XP_017758768.1	XP_026296513.1
OG0009110	XP_017765330.1	XP_026296658.1
OG0009111	XP_017762944.1	XP_026296660.1
OG0009112	XP_017752450.1	XP_026297164.1
OG0009113	XP_017763981.1	XP_026297166.1
OG0009114	XP_017766052.1	XP_026297207.1
OG0009115	XP_017767757.1	XP_026297210.1
OG0009116	XP_017761024.1	XP_026297324.1
OG0009118	XP_017754991.1	XP_026297688.1
OG0009119	XP_017756637.1	XP_026297847.1
OG0009120	XP_017766278.1	XP_026297916.1
OG0009122	XP_017762642.1	XP_026298424.1
OG0009124	XP_017764055.1	XP_026298531.1
OG0009126	XP_017766213.1	XP_026299094.1
OG0009127	XP_017756600.1	XP_026299130.1
OG0009128	XP_017753968.1	XP_026300086.1
OG0009129	XP_017756093.1	XP_026300269.1
OG0009130	XP_017763257.1	XP_026300657.1
OG0009131	XP_017756796.1	XP_026300801.1
OG0009132	XP_017764418.1	XP_026301568.1
OG0009133	XP_017765590.1	XP_026301736.1
OG0009134	XP_017758029.1	XP_396310.3
OG0009135	XP_017756897.1	XP_623768.1
OG0009154	XP_017767141.1	NP_001155870.1
OG0009163	XP_017762357.1	XP_006564679.2, XP_016768948.2
OG0009177	XP_017767332.1	XP_003250480.1
OG0009179	XP_017754849.1	XP_026299469.1
OG0009179	XP_017761435.1	XP_006566534.1
OG0009197	XP_017767586.1	XP_026297001.1
OG0009200	XP_017761311.1	NP_001128141.1
OG0009206	XP_017758961.1	XP_026297178.1
OG0009207	XP_017763509.1	XP_016769261.1
OG0009208	XP_017765598.1	NP_001035311.1, XP_006567395.1, NP_001011589.1
OG0009209	XP_017754737.1	NP_001167613.1
OG0009210	XP_017765888.1	NP_001167615.1
OG0009211	XP_017765384.1	XP_001119823.1
OG0009212	XP_017753506.1	XP_001119967.1
OG0009213	XP_017762533.1	XP_001120007.2
OG0009214	XP_017765286.1	XP_001120052.1
OG0009215	XP_017754913.1	XP_001120112.3
OG0009216	XP_017758368.1, XP_017757499.1	XP_001120371.1
OG0009217	XP_017756827.1	XP_001121754.3
OG0009218	XP_017759604.1	XP_001122110.2
OG0009219	XP_017765874.1	XP_001122876.4
OG0009221	XP_017761821.1	XP_003249931.1
OG0009222	XP_017756094.1	XP_003250047.3
OG0009223	XP_017758040.1	XP_003250263.2
OG0009224	XP_017757424.1	XP_003251110.1
OG0009225	XP_017757047.1	XP_003251203.2
OG0009226	XP_017756362.1	XP_003251276.1
OG0009227	XP_017766353.1	XP_003251314.2
OG0009228	XP_017753246.1	XP_006559054.1
OG0009229	XP_017752645.1	XP_006559363.2
OG0009230	XP_017764200.1	XP_006559491.1
OG0009231	XP_017766009.1	XP_006560077.1
OG0009232	XP_017755030.1	XP_006560103.1
OG0009233	XP_017752774.1	XP_006560760.1
OG0009234	XP_017754552.1	XP_006562780.1
OG0009234	XP_017754567.1	XP_006562779.1
OG0009235	XP_017757845.1	XP_006562848.2
OG0009236	XP_017757488.1, XP_017758369.1	XP_006562962.1
OG0009237	XP_017758045.1	XP_006563783.2
OG0009238	XP_017755587.1	XP_006565268.1
OG0009239	XP_017758456.1	XP_006566251.1
OG0009240	XP_017753095.1	XP_006568497.1
OG0009241	XP_017760439.1	XP_006570030.3
OG0009242	XP_017753455.1	XP_006570185.1
OG0009243	XP_017764684.1	XP_016767355.2
OG0009244	XP_017755918.1	XP_016769133.2
OG0009245	XP_017767405.1	XP_016770119.1
OG0009246	XP_017754374.1	XP_026301813.1, XP_016770221.1
OG0009247	XP_017762261.1	XP_016770248.2
OG0009250	XP_017752933.1	XP_016770905.1
OG0009251	XP_017752958.1	XP_016771063.1
OG0009252	XP_017764943.1	XP_016772309.1
OG0009254	XP_017756289.1	XP_026295090.1
OG0009255	XP_017762661.1	XP_026295987.1
OG0009257	XP_017767551.1	XP_026296070.1
OG0009258	XP_017757575.1	XP_026296502.1
OG0009259	XP_017757399.1	XP_026296614.1
OG0009260	XP_017758710.1	XP_026296652.1
OG0009262	XP_017758193.1	XP_026297568.1, XP_026297566.1
OG0009263	XP_017766277.1	XP_026297772.1
OG0009264	XP_017756747.1	XP_026298034.1
OG0009266	XP_017756636.1	XP_026298266.1
OG0009267	XP_017758965.1	XP_026298355.1
OG0009268	XP_017761432.1	XP_026299719.1
OG0009269	XP_017753954.1	XP_026300148.1
OG0009270	XP_017762177.1	XP_026300246.1
OG0009272	XP_017760542.1	XP_026300828.1
OG0009273	XP_017767142.1	XP_026300848.1
OG0009274	XP_017752776.1	XP_026301440.1
OG0009276	XP_017755511.1	XP_026301834.1
OG0009277	XP_017765687.1	XP_026302212.1
OG0009278	XP_017759769.1	XP_392231.4
OG0009279	XP_017762330.1, XP_017762329.1	XP_624822.4
OG0009280	XP_017761531.1	XP_625190.1
OG0009323	XP_017761636.1	XP_006559568.2, XP_016768831.2
OG0009332	XP_017765145.1	XP_026297535.1, XP_016768765.1
OG0009335	XP_017765497.1	NP_008086.1
OG0009336	XP_017761125.1	NP_008094.1
OG0009343	XP_017763239.1	XP_026299575.1
OG0009358	XP_017761429.1	XP_026297667.1
OG0009361	XP_017752714.1	XP_003250953.1
OG0009362	XP_017765882.1	NP_001078814.1
OG0009363	XP_017756152.1	XP_001120351.1
OG0009364	XP_017766210.1	XP_001121746.2
OG0009365	XP_017760468.1	XP_001122195.1
OG0009366	XP_017767109.1	XP_003249200.2
OG0009367	XP_017763053.1	XP_003249567.2
OG0009369	XP_017755224.1	XP_003249840.1
OG0009370	XP_017753989.1	XP_003251713.4
OG0009371	XP_017764525.1	XP_006559606.1
OG0009372	XP_017764116.1	XP_016769887.1, XP_006560175.1
OG0009373	XP_017756828.1	XP_006561942.2
OG0009374	XP_017756833.1	XP_006561967.2
OG0009375	XP_017759334.1	XP_006563014.1
OG0009376	XP_017759300.1	XP_006563019.1
OG0009377	XP_017767691.1	XP_006564219.1
OG0009378	XP_017762816.1	XP_006566916.1
OG0009379	XP_017764537.1	XP_006571499.1
OG0009380	XP_017755902.1	XP_006572650.1
OG0009382	XP_017752759.1	XP_016767604.1
OG0009383	XP_017757426.1	XP_016767624.2
OG0009384	XP_017757456.1	XP_016767636.1
OG0009385	XP_017766211.1	XP_016769705.2
OG0009387	XP_017765212.1	XP_016772189.1
OG0009390	XP_017765832.1	XP_026296203.1
OG0009391	XP_017755230.1	XP_026296429.1
OG0009395	XP_017761963.1	XP_026297229.1, XP_026297228.1
OG0009396	XP_017760154.1	XP_026297231.1
OG0009397	XP_017757465.1	XP_026299080.1
OG0009398	XP_017755154.1	XP_026299560.1
OG0009399	XP_017764782.1	XP_026299764.1
OG0009402	XP_017752211.1	XP_026300581.1
OG0009404	XP_017764877.1	XP_026301635.1
OG0009406	XP_017760915.1	XP_026302041.1
OG0009407	XP_017755274.1	XP_026302055.1
OG0009408	XP_017763215.1	XP_397573.4
OG0009447	XP_017758132.1	XP_001121061.1
OG0009448	XP_017767153.1	XP_006565703.1
OG0009463	XP_017760544.1	XP_026300968.1
OG0009469	XP_017756062.1	XP_016766964.1
OG0009478	XP_017767047.1	XP_026295663.1
OG0009486	XP_017766693.1	XP_006559381.2
OG0009488	XP_017760731.1	XP_016770750.1
OG0009491	XP_017765883.1	XP_006558720.1, NP_001078815.1
OG0009492	XP_017754780.1	NP_001265635.1
OG0009493	XP_017759740.1	XP_001122505.3
OG0009494	XP_017754636.1	XP_003249482.1
OG0009495	XP_017762366.1	XP_003249546.2
OG0009496	XP_017763051.1	XP_003249575.3
OG0009497	XP_017762987.1	XP_003250269.4
OG0009498	XP_017753134.1	XP_003251413.2
OG0009499	XP_017761102.1	XP_006557977.1
OG0009500	XP_017753967.1	XP_006558908.1
OG0009501	XP_017764941.1	XP_006561107.1
OG0009502	XP_017752701.1	XP_006563720.1
OG0009504	XP_017767224.1	XP_006565786.2
OG0009505	XP_017758352.1	XP_006566250.1
OG0009506	XP_017761498.1	XP_006566538.1
OG0009507	XP_017761438.1	XP_006566544.2
OG0009508	XP_017759050.1	XP_006571524.1
OG0009509	XP_017762579.1	XP_006571642.2
OG0009510	XP_017760236.1, XP_017755071.1	XP_006572060.1
OG0009511	XP_017756290.1	XP_016766165.1
OG0009512	XP_017755973.1	XP_016766208.1
OG0009513	XP_017754555.1	XP_016767367.1
OG0009514	XP_017758022.1, XP_017758030.1	XP_016767867.1
OG0009515	XP_017767656.1	XP_016767947.2
OG0009516	XP_017761863.1	XP_016770600.2
OG0009517	XP_017759979.1	XP_016770773.1
OG0009518	XP_017756438.1	XP_016772997.1
OG0009519	XP_017753454.1	XP_016773333.1
OG0009522	XP_017759790.1, XP_017759791.1	XP_026295047.1
OG0009524	XP_017762660.1	XP_026295812.1
OG0009525	XP_017752763.1	XP_026296413.1
OG0009528	XP_017758683.1	XP_026296671.1
OG0009531	XP_017758519.1	XP_026299239.1
OG0009532	XP_017756968.1	XP_026299454.1
OG0009533	XP_017761434.1	XP_026299696.1
OG0009534	XP_017763563.1	XP_026299710.1
OG0009537	XP_017764440.1	XP_026301652.1
OG0009538	XP_017755514.1	XP_026301816.1
OG0009622	XP_017757422.1	XP_016767788.2
OG0009645	XP_017765973.1	XP_026295534.1
OG0009662	XP_017766320.1	NP_001229923.1
OG0009663	XP_017760118.1	XP_001122571.3
OG0009664	XP_017766188.1	XP_003250376.2, XP_026295386.1
OG0009665	XP_017763125.1	XP_003250943.1
OG0009666	XP_017760530.1	XP_003251670.2
OG0009667	XP_017766812.1	XP_006558588.1
OG0009668	XP_017765897.1	XP_006558732.1
OG0009671	XP_017766848.1	XP_006560378.1
OG0009672	XP_017756598.1	XP_006560496.2
OG0009673	XP_017764982.1	XP_006561083.2
OG0009675	XP_017765247.1	XP_006563622.1
OG0009676	XP_017753533.1	XP_006570235.2
OG0009677	XP_017761079.1	XP_006570994.1, XP_006570995.1
OG0009678	XP_017753080.1	XP_016766789.1
OG0009679	XP_017758555.1	XP_016767468.1
OG0009680	XP_017759247.1	XP_016769496.1
OG0009681	XP_017762864.1	XP_016771534.2
OG0009683	XP_017767710.1	XP_026296690.1
OG0009684	XP_017757530.1	XP_026296697.1
