Orthogroup	Eufriesea_mexicana	Bombyx_mori
OG0006917	XP_017758843.1	XP_004927604.1
OG0006918	XP_017767704.1	XP_004925700.1
OG0006919	XP_017764460.1	XP_012549793.1
OG0006920	XP_017759080.1	XP_004932924.1
OG0006921	XP_017754390.1	XP_004928876.1
OG0006922	XP_017762994.1	XP_037869023.1
OG0006923	XP_017757853.1	XP_037871815.1
OG0006925	XP_017761099.1	XP_004923560.1
OG0006926	XP_017755910.1	XP_037872106.1, NP_001104820.1
OG0006927	XP_017757753.1	XP_037871478.1
OG0006928	XP_017763082.1	XP_012553050.1
OG0006929	XP_017761990.1	XP_021207468.1
OG0006930	XP_017755720.1	XP_004925205.2
OG0006931	XP_017763387.1	XP_004928361.1
OG0006932	XP_017765069.1	XP_004927541.1
OG0006933	XP_017765015.1	XP_004930452.1
OG0006934	XP_017752874.1	XP_021202161.2
OG0006935	XP_017754376.1	NP_001040233.1
OG0006936	XP_017759952.1	XP_004928146.3, XP_037873172.1
OG0006937	XP_017753771.1	XP_004922454.1
OG0006938	XP_017760079.1	XP_012548676.1
OG0006940	XP_017759320.1	XP_021207854.1
OG0006941	XP_017761549.1	XP_037873326.1
OG0006942	XP_017761981.1	XP_004925325.2
OG0006943	XP_017756425.1, XP_017756482.1	XP_004931026.1
OG0006944	XP_017757383.1	XP_021205314.1
OG0006945	XP_017755172.1	XP_021207806.2
OG0006946	XP_017764070.1	XP_012550517.2
OG0006947	XP_017754681.1	XP_037873448.1
OG0006949	XP_017761478.1	XP_021207401.2
OG0006950	XP_017758078.1	XP_004922074.1
OG0006951	XP_017756156.1	XP_004924305.2
OG0006952	XP_017754285.1	NP_001036848.1
OG0006953	XP_017752994.1	XP_037867488.1
OG0006954	XP_017765115.1	XP_012546225.3
OG0006955	XP_017759041.1	XP_004932941.2
OG0006956	XP_017756719.1	NP_001093077.1
OG0006957	XP_017763575.1	XP_004933582.2
OG0006958	XP_017760830.1	XP_004924362.1
OG0006959	XP_017752608.1	XP_012550522.2
OG0006960	XP_017762795.1	NP_001040354.1
OG0006961	XP_017753761.1	XP_037876759.1
OG0006962	XP_017756308.1	XP_037872416.1
OG0006965	XP_017760922.1	XP_004923664.1
OG0006966	XP_017765142.1	NP_001040240.1
OG0006967	XP_017757221.1	XP_021206539.2
OG0006969	XP_017759519.1	XP_004922000.1
OG0006970	XP_017756665.1	XP_037871300.1
OG0006971	XP_017758975.1	XP_004931977.2
OG0006972	XP_017764494.1	XP_037870884.1
OG0006973	XP_017763046.1	XP_004925423.1
OG0006974	XP_017759327.1	XP_021203634.1
OG0006975	XP_017759311.1	XP_037872745.1
OG0006976	XP_017753302.1	XP_012549036.2
OG0006977	XP_017760613.1	XP_004924241.1
OG0006978	XP_017753224.1	XP_004927540.2
OG0006979	XP_017753331.1	XP_037877098.1
OG0006980	XP_017758702.1	XP_004925527.1
OG0006981	XP_017765136.1	XP_037876579.1
OG0006983	XP_017757088.1	XP_037869574.1
OG0006985	XP_017766338.1	XP_021207273.2
OG0006986	XP_017757653.1	XP_037873541.1
OG0006987	XP_017761069.1	XP_037870638.1
OG0006988	XP_017755330.1	XP_004923973.1
OG0006990	XP_017755930.1	XP_037870412.1
OG0006991	XP_017767006.1	XP_037869278.1
OG0006993	XP_017753132.1	XP_037868341.1
OG0006994	XP_017755295.1	XP_004932244.1
OG0006995	XP_017759623.1	XP_012551710.2
OG0006996	XP_017759353.1	XP_004923291.1
OG0006998	XP_017766108.1	XP_004924229.1
OG0006999	XP_017763658.1	XP_004926906.1
OG0007000	XP_017760320.1	XP_012553356.1
OG0007001	XP_017752949.1	XP_037875343.1
OG0007002	XP_017753368.1	XP_037869242.1
OG0007003	XP_017753670.1	XP_004925739.1
OG0007004	XP_017760074.1	XP_004925575.1
OG0007005	XP_017767008.1	XP_037869330.1
OG0007006	XP_017753672.1	XP_004924654.1
OG0007009	XP_017756230.1	NP_001296555.1
OG0007010	XP_017761676.1	XP_037868344.1
OG0007011	XP_017758054.1, XP_017758434.1	XP_004928406.1
OG0007012	XP_017767557.1	XP_012544578.3
OG0007013	XP_017765848.1	XP_004929424.1
OG0007014	XP_017756083.1	XP_004924832.1
OG0007015	XP_017752284.1	XP_037874559.1, XP_037874588.1
OG0007016	XP_017765849.1	XP_004931420.2
OG0007017	XP_017755004.1	XP_037873526.1
OG0007018	XP_017762842.1	NP_001296558.1
OG0007019	XP_017752547.1	XP_021207501.2
OG0007020	XP_017752820.1	XP_004926365.3
OG0007022	XP_017753054.1	XP_012550344.1
OG0007023	XP_017760547.1	XP_004924869.1
OG0007024	XP_017755931.1	XP_004926895.2
OG0007025	XP_017765747.1	XP_012546503.1
OG0007026	XP_017767362.1	XP_004928340.1
OG0007027	XP_017752552.1	XP_037869094.1
OG0007028	XP_017766507.1	XP_012547460.1
OG0007029	XP_017760905.1	XP_037867873.1
OG0007030	XP_017761536.1	XP_004922469.1
OG0007031	XP_017760003.1	XP_021202890.2
OG0007032	XP_017766150.1	NP_001274759.1
OG0007033	XP_017763606.1	XP_037866681.1
OG0007034	XP_017764978.1	NP_001129364.1, XP_012552764.1
OG0007035	XP_017760494.1	XP_037875517.1
OG0007036	XP_017753198.1	XP_004926206.1
OG0007038	XP_017758097.1	XP_004922910.1
OG0007039	XP_017753783.1	XP_021206382.2
OG0007040	XP_017767344.1	XP_037867050.1
OG0007041	XP_017764900.1	XP_004926518.1
OG0007042	XP_017764054.1	XP_004928207.2
OG0007043	XP_017758350.1	XP_004932440.1
OG0007044	XP_017761934.1	XP_037866487.1
OG0007045	XP_017763293.1	XP_004931973.2
OG0007046	XP_017760202.1	XP_021206812.1
OG0007047	XP_017763236.1	XP_037876961.1
OG0007048	XP_017758141.1	XP_037870051.1
OG0007049	XP_017766427.1	XP_037871181.1
OG0007050	XP_017765976.1	XP_037873675.1
OG0007051	XP_017754608.1	XP_037874856.1
OG0007052	XP_017755376.1	XP_004932125.1
OG0007053	XP_017764692.1	XP_037867429.1
OG0007054	XP_017759577.1	XP_004923430.1
OG0007055	XP_017761757.1	XP_004929058.2
OG0007056	XP_017752799.1	XP_037872287.1
OG0007057	XP_017762042.1	XP_037875498.1
OG0007058	XP_017760472.1	XP_021204275.1
OG0007059	XP_017764635.1	NP_001077078.1
OG0007060	XP_017755541.1	XP_021205868.1
OG0007061	XP_017752380.1	XP_037875198.1
OG0007062	XP_017759084.1	XP_012551174.2
OG0007064	XP_017753511.1	XP_021204636.1
OG0007065	XP_017753807.1	XP_004923868.1
OG0007066	XP_017759649.1	NP_001177769.1
OG0007067	XP_017754605.1	NP_001037054.1
OG0007070	XP_017758910.1	XP_037869986.1
OG0007071	XP_017762389.1	XP_004930342.1
OG0007072	XP_017753205.1	XP_004924885.2
OG0007073	XP_017761537.1	XP_037871706.1
OG0007074	XP_017754514.1	XP_012545250.1
OG0007075	XP_017759086.1	XP_012551503.2
OG0007076	XP_017757849.1	XP_004921742.1
OG0007077	XP_017765065.1	XP_004921725.1
OG0007078	XP_017754507.1	XP_004925107.1
OG0007079	XP_017756052.1	NP_001188363.1, XP_012552960.1
OG0007080	XP_017767139.1	XP_037874435.1
OG0007081	XP_017756538.1	XP_004923443.1
OG0007082	XP_017756453.1	XP_037874805.1
OG0007083	XP_017758274.1	XP_004933029.1
OG0007084	XP_017762902.1	XP_012552367.2
OG0007085	XP_017752175.1	XP_012548821.1
OG0007086	XP_017764556.1	XP_004921601.2
OG0007087	XP_017758833.1	XP_004923105.3
OG0007088	XP_017752541.1	NP_001266403.1
OG0007089	XP_017764253.1	XP_012543783.1
OG0007090	XP_017754581.1	XP_021201841.1
OG0007091	XP_017752356.1	XP_004929307.1
OG0007092	XP_017752908.1	XP_037875162.1
OG0007093	XP_017761369.1	XP_004921624.1
OG0007094	XP_017756807.1	XP_004927178.1
OG0007095	XP_017761398.1	XP_021202446.1
OG0007096	XP_017760361.1	XP_004928543.1
OG0007097	XP_017752277.1	XP_021204471.1
OG0007098	XP_017754033.1	XP_037871084.1
OG0007099	XP_017758989.1	XP_004933683.1
OG0007100	XP_017756772.1	XP_012544028.1
OG0007101	XP_017757526.1	XP_037868204.1
OG0007102	XP_017761216.1	XP_004932171.1
OG0007103	XP_017764942.1	XP_004925218.1
OG0007104	XP_017759476.1	NP_001037003.1
OG0007105	XP_017755262.1	XP_004924090.1
OG0007106	XP_017752459.1	XP_004929858.1
OG0007107	XP_017756748.1	XP_021205571.1
OG0007108	XP_017756350.1	XP_004929110.1
OG0007109	XP_017763309.1	XP_004927948.2
OG0007110	XP_017758601.1	XP_004930611.1
OG0007112	XP_017755396.1	XP_004930049.1
OG0007113	XP_017764845.1	XP_037866899.1
OG0007114	XP_017762373.1	XP_004930478.1
OG0007115	XP_017755870.1	XP_021201998.2
OG0007116	XP_017766684.1	XP_004924836.1
OG0007117	XP_017759240.1	XP_037869785.1
OG0007118	XP_017761458.1	NP_001091820.2
OG0007119	XP_017757894.1	XP_037870860.1
OG0007120	XP_017761855.1	XP_004930728.1
OG0007121	XP_017764138.1	NP_001040525.1
OG0007122	XP_017754633.1	XP_004921564.1
OG0007123	XP_017764790.1	XP_004928631.2
OG0007124	XP_017767487.1	XP_004928328.1
OG0007125	XP_017762726.1	NP_001296538.1
OG0007126	XP_017759261.1	XP_004931968.1
OG0007127	XP_017763071.1	XP_037876888.1
OG0007128	XP_017763265.1	XP_037875648.1
OG0007129	XP_017767314.1	XP_037869934.1
OG0007130	XP_017756432.1, XP_017756424.1	NP_001036957.1
OG0007131	XP_017755201.1	XP_004932483.1
OG0007132	XP_017759391.1	XP_004933592.1
OG0007133	XP_017765377.1	XP_004924645.2
OG0007134	XP_017765742.1	NP_001157381.1
OG0007135	XP_017755373.1	XP_012553435.2
OG0007136	XP_017767101.1	XP_012545811.2
OG0007137	XP_017760620.1	NP_001037126.1
OG0007138	XP_017766014.1	NP_001037356.1
OG0007139	XP_017766762.1	XP_037877861.1
OG0007140	XP_017754209.1	XP_004931733.2
OG0007141	XP_017766646.1	XP_021209144.1
OG0007142	XP_017762786.1	XP_021208033.1
OG0007143	XP_017759390.1	XP_037877663.1
OG0007144	XP_017759622.1	XP_004930732.1
OG0007145	XP_017757823.1	XP_012550526.1
OG0007146	XP_017754527.1	XP_012552478.1
OG0007147	XP_017767147.1	XP_021207164.1
OG0007148	XP_017760716.1	XP_021207926.1
OG0007149	XP_017765596.1, XP_017765629.1	XP_021206571.2
OG0007150	XP_017766944.1	XP_004926377.1
OG0007151	XP_017761037.1	XP_004929216.2
OG0007152	XP_017760951.1	XP_004923292.1
OG0007153	XP_017760012.1	XP_004932950.1
OG0007154	XP_017755568.1	XP_004925878.1
OG0007155	XP_017764447.1	XP_004924304.1
OG0007156	XP_017754944.1	XP_004932146.1
OG0007158	XP_017762770.1	XP_037877154.1
OG0007159	XP_017766635.1	XP_004929309.2
OG0007161	XP_017752325.1	NP_001136223.1
OG0007162	XP_017763253.1	XP_037873291.1
OG0007163	XP_017758925.1	XP_037870241.1
OG0007164	XP_017762753.1	XP_004921749.1
OG0007165	XP_017758973.1	XP_037871806.1
OG0007166	XP_017762711.1	XP_004929822.2
OG0007168	XP_017755432.1	XP_004930208.1
OG0007169	XP_017755173.1	XP_004927480.1
OG0007170	XP_017764912.1	XP_012545290.1
OG0007171	XP_017764846.1	XP_004931953.3
OG0007172	XP_017757125.1	XP_012548761.1, XP_021205949.1
OG0007173	XP_017755381.1	NP_001037632.1
OG0007174	XP_017752921.1	NP_001037593.1
OG0007175	XP_017765818.1	XP_004933556.1
OG0007176	XP_017759905.1	NP_001266310.1
OG0007177	XP_017754435.1	XP_037870204.1, NP_001091768.1
OG0007178	XP_017757201.1	XP_004925537.1
OG0007179	XP_017761442.1	XP_037869363.1
OG0007180	XP_017759568.1	XP_004924858.2
OG0007181	XP_017753805.1	XP_037877792.1, XP_037877797.1
OG0007182	XP_017767033.1	XP_004921640.1
OG0007183	XP_017755353.1	XP_004921975.2, XP_037877267.1
OG0007184	XP_017762609.1	XP_012548822.2
OG0007185	XP_017767675.1	NP_001296487.1, XP_037876106.1
OG0007186	XP_017757281.1	XP_004928528.2
OG0007187	XP_017757693.1	XP_004930417.1
OG0007188	XP_017760761.1	XP_004926652.1
OG0007189	XP_017761481.1	XP_012550987.1
OG0007190	XP_017762813.1	XP_012551247.2
OG0007192	XP_017764312.1	XP_012545912.1
OG0007193	XP_017764196.1	XP_004927514.3
OG0007194	XP_017764626.1	XP_012553041.3
OG0007195	XP_017760405.1	XP_004928597.3
OG0007196	XP_017755147.1	XP_004928339.1
OG0007197	XP_017757623.1	XP_012545469.1
OG0007198	XP_017762108.1	XP_004922832.2
OG0007199	XP_017762473.1	NP_001108406.1
OG0007201	XP_017760871.1	XP_004928331.1
OG0007205	XP_017752216.1	XP_021209152.2
OG0007206	XP_017755724.1	XP_037873646.1
OG0007208	XP_017752283.1	XP_037872284.1
OG0007209	XP_017766796.1	XP_037872708.1
OG0007210	XP_017759408.1	XP_037870950.1
OG0007211	XP_017761711.1	XP_012550031.1
OG0007212	XP_017757559.1	XP_037866996.1
OG0007213	XP_017755961.1	XP_037866470.1
OG0007214	XP_017758220.1	XP_012549743.1
OG0007216	XP_017754975.1	XP_004925808.2
OG0007217	XP_017754917.1	XP_004929376.2
OG0007218	XP_017757520.1	XP_004930397.1
OG0007219	XP_017755515.1	XP_021203792.1
OG0007220	XP_017763292.1	NP_001040168.1
OG0007221	XP_017758617.1	XP_012547210.1
OG0007222	XP_017755099.1	XP_037866553.1
OG0007223	XP_017760000.1	XP_004932508.1
OG0007225	XP_017759222.1	XP_037867453.1
OG0007226	XP_017767334.1	XP_004932936.1
OG0007227	XP_017762693.1	XP_004927979.1
OG0007228	XP_017759073.1	XP_037876618.1
OG0007229	XP_017765150.1	XP_021207149.1
OG0007230	XP_017764314.1	NP_001091799.1
OG0007231	XP_017754744.1	XP_037871164.1
OG0007233	XP_017762530.1	XP_004925496.2
OG0007234	XP_017763003.1	XP_037875671.1
OG0007235	XP_017753810.1	XP_037876023.1
OG0007236	XP_017757724.1	XP_012553422.1
OG0007237	XP_017752533.1	XP_037874807.1
OG0007239	XP_017753200.1	XP_037877145.1
OG0007240	XP_017760317.1	XP_004922105.1
OG0007241	XP_017760640.1	XP_037872716.1
OG0007242	XP_017763621.1	XP_037874449.1
OG0007243	XP_017766337.1	NP_001037374.1
OG0007244	XP_017758905.1	XP_004930368.1
OG0007245	XP_017753066.1	XP_004921842.1
OG0007247	XP_017765502.1	XP_012545303.1
OG0007248	XP_017767708.1	XP_004921852.1
OG0007249	XP_017753849.1	XP_037870778.1
OG0007250	XP_017753195.1	NP_001091745.1
OG0007251	XP_017766865.1	XP_021206915.2
OG0007252	XP_017765143.1	XP_004921978.2
OG0007253	XP_017761318.1	XP_012544909.2
OG0007254	XP_017766367.1	XP_012552938.1
OG0007256	XP_017765977.1	XP_037867108.1
OG0007257	XP_017763468.1	XP_037872328.1
OG0007259	XP_017759680.1	XP_012551751.1
OG0007260	XP_017763203.1	XP_012551707.2
OG0007262	XP_017766768.1	XP_004929483.1
OG0007263	XP_017756626.1	XP_004926451.1
OG0007264	XP_017758743.1	XP_012545264.2
OG0007265	XP_017754065.1	NP_001040517.1
OG0007266	XP_017765027.1	XP_004922229.1
OG0007268	XP_017752336.1	XP_012553423.2
OG0007269	XP_017754645.1	XP_037870427.1
OG0007270	XP_017763097.1	XP_012549241.1
OG0007272	XP_017761401.1	XP_004921864.2
OG0007273	XP_017755757.1	XP_004928678.1, XP_012547828.1
OG0007275	XP_017752715.1	XP_037867325.1, NP_001040218.1
OG0007276	XP_017767337.1	XP_004931609.3
OG0007277	XP_017762513.1	XP_037871341.1
OG0007278	XP_017754275.1	NP_001040108.1
OG0007279	XP_017760004.1	XP_012548412.1
OG0007280	XP_017764087.1	XP_037876358.1
OG0007281	XP_017762708.1	XP_004931477.1
OG0007282	XP_017758832.1	XP_004932409.1
OG0007283	XP_017755094.1	XP_004932535.1
OG0007284	XP_017765877.1	XP_004926333.2
OG0007285	XP_017759029.1	NP_001040123.1
OG0007286	XP_017755287.1	XP_004924541.1
OG0007287	XP_017755625.1	XP_004928706.1
OG0007288	XP_017767626.1	XP_004930624.1
OG0007289	XP_017756583.1	XP_004927732.2
OG0007291	XP_017752329.1	XP_004926932.1
OG0007293	XP_017759784.1	XP_004922826.1
OG0007294	XP_017758681.1	XP_037876399.1
OG0007296	XP_017766130.1	XP_021202350.2
OG0007297	XP_017754503.1	XP_004928264.1
OG0007298	XP_017758720.1	XP_004923869.1
OG0007299	XP_017764680.1	XP_021201877.1
OG0007300	XP_017761408.1	XP_004925954.1
OG0007301	XP_017754594.1	XP_021204585.1
OG0007303	XP_017765333.1	XP_037871569.1
OG0007304	XP_017753870.1	XP_004932396.1
OG0007305	XP_017762256.1	XP_037867011.1
OG0007306	XP_017765466.1	XP_037873256.1
OG0007307	XP_017760776.1	XP_012549543.1
OG0007308	XP_017756087.1	XP_037874733.1, XP_037874732.1
OG0007309	XP_017762430.1	XP_037874166.1
OG0007310	XP_017755458.1	XP_037872935.1
OG0007311	XP_017765872.1	XP_021203239.2
OG0007312	XP_017754728.1	XP_004927818.1
OG0007313	XP_017760701.1	XP_012543910.1
OG0007314	XP_017758560.1, XP_017762405.1	XP_012552749.1
OG0007315	XP_017762236.1	XP_037870064.1
OG0007316	XP_017760087.1	XP_037870453.1
OG0007317	XP_017756452.1	XP_004926309.1
OG0007318	XP_017767676.1	NP_001037279.1
OG0007319	XP_017759509.1	XP_021206889.1
OG0007320	XP_017758007.1	XP_021203703.1
OG0007321	XP_017756964.1	XP_037876545.1
OG0007322	XP_017754309.1	XP_004922829.1
OG0007323	XP_017753650.1	XP_004925182.2
OG0007324	XP_017757178.1	XP_037870394.1
OG0007325	XP_017760122.1	NP_001240825.1, XP_037870180.1
OG0007326	XP_017760062.1	XP_021205728.1
OG0007327	XP_017758916.1	XP_012548253.2
OG0007329	XP_017756002.1	XP_004928711.1
OG0007330	XP_017765183.1	XP_037871774.1
OG0007331	XP_017758955.1	XP_037869178.1
OG0007332	XP_017760823.1	XP_004924647.2
OG0007333	XP_017752819.1	XP_004925109.1
OG0007334	XP_017759550.1	XP_004930434.1
OG0007335	XP_017762796.1	XP_004931015.2
OG0007336	XP_017756779.1	XP_037871471.1
OG0007337	XP_017762784.1	XP_004931027.3
OG0007338	XP_017761000.1	XP_037874946.1
OG0007339	XP_017763716.1	XP_037876519.1
OG0007340	XP_017766574.1	XP_037873946.1
OG0007342	XP_017766810.1	XP_004924860.1
OG0007343	XP_017762296.1	XP_037868391.1, XP_037868392.1
OG0007344	XP_017764709.1	XP_004926205.1
OG0007345	XP_017766470.1	XP_004922659.1
OG0007346	XP_017761450.1	XP_004927519.1
OG0007347	XP_017758183.1	XP_012550345.1
OG0007348	XP_017764559.1	NP_001268823.1
OG0007349	XP_017760526.1	XP_004928576.1
OG0007350	XP_017753178.1	XP_037868408.1
OG0007351	XP_017761992.1	XP_004930786.2
OG0007352	XP_017765535.1	NP_001040223.1
OG0007353	XP_017759698.1	XP_004928805.1
OG0007354	XP_017756579.1	XP_004929689.1, XP_004929687.1
OG0007355	XP_017759771.1	XP_037876159.1
OG0007356	XP_017764382.1	XP_004931118.1
OG0007357	XP_017756871.1	XP_004930083.1
OG0007358	XP_017759100.1	XP_037876536.1
OG0007359	XP_017765933.1	XP_037874382.1
OG0007360	XP_017760106.1	XP_037870520.1
OG0007361	XP_017759569.1	XP_037869172.1
OG0007362	XP_017763553.1	XP_037873045.1
OG0007363	XP_017766668.1	XP_004931751.2
OG0007364	XP_017760667.1	XP_004928288.1
OG0007365	XP_017756461.1	XP_012550519.1
OG0007366	XP_017767258.1	XP_037873107.1
OG0007367	XP_017760697.1	NP_001040118.1
OG0007368	XP_017755627.1	XP_004925483.1
OG0007369	XP_017754350.1	XP_021206333.1
OG0007370	XP_017763022.1	XP_004929461.1
OG0007372	XP_017757214.1	XP_037871942.1
OG0007373	XP_017764020.1	XP_021202383.2
OG0007374	XP_017763581.1	XP_037874524.1
OG0007375	XP_017760898.1	XP_021205042.2
OG0007376	XP_017753006.1	XP_004929853.1
OG0007377	XP_017766143.1	XP_012547283.2
OG0007378	XP_017764751.1	XP_012549216.2
OG0007379	XP_017756147.1	XP_004930836.1
OG0007380	XP_017759924.1	XP_012550641.1
OG0007381	XP_017763096.1	XP_037870869.1
OG0007382	XP_017766047.1	XP_004933309.2
OG0007383	XP_017762142.1	XP_004921598.2
OG0007384	XP_017764630.1	XP_037871455.1
OG0007385	XP_017757071.1	XP_012547045.2
OG0007386	XP_017758609.1	XP_021208944.1
OG0007387	XP_017759455.1	NP_001135962.1
OG0007388	XP_017754834.1	XP_004922941.1
OG0007390	XP_017754850.1	XP_012545903.2
OG0007392	XP_017753969.1	XP_037870065.1
OG0007393	XP_017760085.1	XP_004925530.1
OG0007394	XP_017757190.1	XP_037871171.1
OG0007397	XP_017764474.1	XP_037875240.1
OG0007398	XP_017757323.1	XP_037869085.1
OG0007399	XP_017755292.1	XP_037866519.1
OG0007400	XP_017765089.1	XP_004923051.1
OG0007401	XP_017757452.1	XP_021203711.2
OG0007402	XP_017759291.1	XP_037875313.1
OG0007403	XP_017767687.1	XP_004921826.2, XP_004921824.2
OG0007404	XP_017766965.1	XP_012544713.3
OG0007405	XP_017765395.1	XP_004924700.1
OG0007407	XP_017765109.1	XP_037876775.1
OG0007408	XP_017753549.1	XP_037875172.1, XP_012549826.1
OG0007409	XP_017758594.1	XP_004923555.2
OG0007410	XP_017766015.1	XP_004929654.2
OG0007411	XP_017758088.1	XP_021203615.1
OG0007412	XP_017754894.1	XP_012548355.2
OG0007414	XP_017761459.1	XP_004931793.1
OG0007415	XP_017758918.1	XP_004926930.1
OG0007416	XP_017754614.1	XP_037869050.1, NP_001093306.1
OG0007417	XP_017762584.1	XP_037867533.1
OG0007418	XP_017755823.1	XP_021206633.2
OG0007419	XP_017760257.1	XP_021203919.1
OG0007421	XP_017757907.1	XP_004929267.1
OG0007422	XP_017756760.1	XP_037873658.1
OG0007423	XP_017761240.1	XP_037866988.1
OG0007424	XP_017752561.1, XP_017760535.1	XP_037872620.1, XP_037872621.1
OG0007425	XP_017764642.1	XP_004925027.1
OG0007426	XP_017758696.1	XP_021207464.2
OG0007427	XP_017754368.1	XP_021202310.2
OG0007428	XP_017766028.1	XP_037873706.1
OG0007429	XP_017755690.1	XP_037873387.1
OG0007430	XP_017753563.1	XP_037871707.1
OG0007431	XP_017760261.1	XP_037871321.1
OG0007432	XP_017766124.1	XP_037871251.1
OG0007433	XP_017767562.1	XP_037873090.1
OG0007434	XP_017763859.1	XP_004922149.1
OG0007435	XP_017759354.1	XP_004931790.1
OG0007436	XP_017754882.1	XP_021202910.1
OG0007437	XP_017760686.1	XP_004931449.2
OG0007438	XP_017761095.1	XP_004923155.1
OG0007439	XP_017767634.1	XP_037871590.1
OG0007440	XP_017755192.1	XP_037870167.1
OG0007441	XP_017764534.1	XP_037872926.1
OG0007442	XP_017764332.1	XP_037874991.1
OG0007443	XP_017762250.1	XP_012551319.3
OG0007444	XP_017757253.1	XP_021203250.2
OG0007445	XP_017767738.1	XP_037876166.1
OG0007446	XP_017757994.1	XP_004927194.1
OG0007447	XP_017766584.1	XP_037869291.1
OG0007448	XP_017762499.1	XP_037868664.1
OG0007449	XP_017755877.1	XP_037874659.1
OG0007450	XP_017753143.1	XP_004921634.2
OG0007451	XP_017764359.1	XP_037870178.1
OG0007452	XP_017756564.1	XP_004923229.1
OG0007453	XP_017765193.1	NP_001124373.1
OG0007454	XP_017758210.1	XP_004931628.1
OG0007455	XP_017756244.1	XP_037869828.1
OG0007456	XP_017766088.1	XP_021205803.1
OG0007457	XP_017766562.1	XP_004930382.1
OG0007458	XP_017753550.1	XP_004927782.1
OG0007459	XP_017755946.1	XP_004930883.2
OG0007460	XP_017758235.1	XP_037870044.1
OG0007461	XP_017756185.1	XP_037868102.1
OG0007463	XP_017762557.1	XP_004931819.2
OG0007464	XP_017757290.1	NP_001040376.1
OG0007465	XP_017766583.1	XP_012553013.1
OG0007466	XP_017760631.1	XP_004923513.1
OG0007467	XP_017760376.1	NP_001040371.1
OG0007468	XP_017764614.1	XP_037870958.1
OG0007469	XP_017757980.1	XP_012552974.1
OG0007470	XP_017759818.1	XP_004924838.1
OG0007472	XP_017754676.1	XP_037875226.1
OG0007474	XP_017765467.1	NP_001166194.1
OG0007475	XP_017758557.1	XP_004925264.1
OG0007477	XP_017753001.1	XP_004927126.2
OG0007478	XP_017762534.1	XP_004929103.1
