Orthogroup	Eufriesea_mexicana	Habropoda_laboriosa
OG0007612	XP_017759809.1	XP_017792709.1
OG0007613	XP_017762956.1	XP_017789790.1
OG0007615	XP_017766624.1	XP_017788730.1
OG0007616	XP_017764347.1	XP_017795326.1
OG0007617	XP_017761661.1	XP_017791239.1
OG0007618	XP_017757895.1	XP_017793859.1
OG0007619	XP_017756316.1	XP_017788407.1
OG0007620	XP_017756617.1	XP_017799494.1
OG0007621	XP_017754256.1	XP_017789905.1
OG0007622	XP_017759754.1	XP_017795944.1
OG0007623	XP_017767404.1	XP_017791696.1
OG0007624	XP_017757831.1	XP_017794616.1
OG0007625	XP_017760344.1	XP_017793122.1
OG0007626	XP_017756648.1	XP_017794190.1
OG0007627	XP_017757101.1	XP_017791036.1
OG0007628	XP_017763883.1	XP_017792176.1
OG0007629	XP_017753704.1	XP_017796011.1
OG0007630	XP_017754504.1	XP_017788520.1
OG0007631	XP_017764863.1	XP_017799100.1
OG0007632	XP_017767540.1	XP_017791245.1
OG0007633	XP_017755024.1	XP_017795656.1
OG0007634	XP_017757151.1	XP_017798286.1
OG0007635	XP_017761840.1	XP_017791791.1
OG0007636	XP_017754471.1	XP_017791101.1
OG0007637	XP_017754239.1	XP_017793843.1
OG0007638	XP_017763869.1	XP_017792092.1
OG0007639	XP_017752858.1	XP_017787402.1
OG0007640	XP_017756456.1	XP_017791553.1
OG0007641	XP_017762166.1	XP_017787580.1
OG0007642	XP_017753285.1	XP_017794284.1
OG0007643	XP_017762211.1	XP_017794865.1
OG0007644	XP_017759897.1	XP_017798759.1
OG0007645	XP_017759148.1	XP_017796131.1
OG0007646	XP_017756559.1	XP_017797300.1
OG0007647	XP_017765187.1	XP_017792549.1
OG0007648	XP_017760156.1	XP_017789039.1
OG0007649	XP_017765514.1	XP_017788013.1
OG0007650	XP_017755859.1	XP_017797374.1
OG0007651	XP_017763105.1	XP_017790318.1
OG0007652	XP_017762972.1	XP_017787752.1
OG0007653	XP_017759772.1	XP_017795957.1
OG0007654	XP_017765798.1	XP_017797969.1
OG0007655	XP_017760095.1	XP_017798227.1
OG0007657	XP_017767097.1	XP_017788475.1
OG0007658	XP_017765411.1	XP_017790524.1
OG0007659	XP_017759971.1	XP_017796237.1
OG0007660	XP_017765860.1	XP_017796144.1
OG0007661	XP_017757696.1	XP_017796101.1
OG0007662	XP_017757058.1	XP_017789104.1
OG0007663	XP_017767330.1	XP_017792011.1
OG0007664	XP_017755716.1	XP_017790914.1
OG0007665	XP_017752349.1	XP_017787635.1
OG0007666	XP_017765846.1	XP_017796794.1
OG0007667	XP_017766884.1	XP_017792612.1
OG0007668	XP_017765763.1	XP_017796227.1
OG0007669	XP_017764520.1	XP_017791242.1
OG0007670	XP_017757120.1	XP_017791008.1
OG0007671	XP_017759745.1	XP_017795980.1
OG0007672	XP_017764521.1	XP_017787478.1
OG0007673	XP_017766237.1	XP_017793926.1
OG0007674	XP_017760277.1	XP_017790402.1
OG0007675	XP_017754100.1	XP_017799293.1
OG0007676	XP_017765093.1	XP_017789475.1
OG0007677	XP_017762249.1	XP_017793080.1
OG0007678	XP_017763999.1	XP_017793720.1
OG0007679	XP_017753051.1	XP_017788363.1
OG0007680	XP_017755803.1	XP_017797351.1
OG0007682	XP_017762528.1	XP_017790489.1
OG0007683	XP_017763189.1	XP_017790336.1
OG0007685	XP_017756216.1	XP_017792738.1
OG0007686	XP_017765724.1	XP_017790358.1
OG0007687	XP_017755814.1	XP_017797357.1
OG0007689	XP_017753503.1	XP_017787971.1
OG0007690	XP_017761135.1	XP_017792348.1
OG0007691	XP_017765288.1	XP_017795200.1
OG0007692	XP_017764090.1	XP_017792115.1, XP_017795748.1
OG0007694	XP_017765764.1	XP_017796226.1
OG0007695	XP_017766608.1	XP_017789856.1
OG0007697	XP_017755095.1	XP_017789691.1
OG0007699	XP_017759069.1	XP_017797474.1
OG0007701	XP_017761484.1	XP_017789291.1
OG0007702	XP_017759968.1	XP_017796266.1
OG0007704	XP_017752158.1	XP_017787884.1
OG0007705	XP_017764793.1	XP_017793118.1
OG0007706	XP_017760011.1	XP_017789712.1
OG0007707	XP_017764036.1	XP_017793724.1
OG0007708	XP_017766474.1	XP_017788261.1
OG0007709	XP_017761403.1	XP_017788653.1
OG0007710	XP_017753841.1	XP_017793553.1
OG0007711	XP_017759629.1	XP_017794407.1
OG0007713	XP_017767723.1	XP_017799131.1
OG0007714	XP_017753175.1	XP_017794228.1
OG0007715	XP_017763528.1	XP_017798914.1
OG0007716	XP_017765268.1	XP_017796564.1
OG0007717	XP_017767188.1	XP_017798537.1
OG0007718	XP_017752826.1	XP_017787455.1
OG0007719	XP_017763192.1	XP_017797757.1
OG0007720	XP_017763559.1	XP_017799261.1
OG0007721	XP_017753081.1	XP_017795311.1
OG0007722	XP_017753045.1	XP_017793808.1
OG0007723	XP_017753379.1	XP_017795700.1
OG0007725	XP_017758739.1	XP_017790660.1
OG0007726	XP_017767000.1	XP_017788074.1
OG0007728	XP_017759867.1	XP_017798491.1
OG0007729	XP_017764110.1	XP_017796254.1
OG0007730	XP_017754510.1	XP_017788590.1
OG0007731	XP_017758584.1	XP_017797189.1
OG0007732	XP_017755762.1	XP_017795093.1
OG0007733	XP_017755563.1	XP_017797896.1
OG0007734	XP_017754400.1	XP_017792083.1
OG0007735	XP_017763620.1	XP_017791110.1
OG0007736	XP_017761814.1	XP_017794378.1
OG0007737	XP_017763304.1	XP_017790311.1
OG0007738	XP_017767415.1	XP_017790717.1
OG0007739	XP_017757455.1	XP_017790644.1
OG0007740	XP_017753022.1	XP_017789849.1
OG0007741	XP_017755876.1	XP_017799465.1
OG0007742	XP_017755016.1	XP_017787853.1
OG0007743	XP_017757995.1	XP_017792735.1
OG0007744	XP_017761791.1	XP_017791054.1
OG0007745	XP_017759587.1	XP_017798009.1
OG0007746	XP_017757607.1	XP_017790822.1
OG0007747	XP_017766942.1	XP_017789713.1
OG0007748	XP_017753073.1	XP_017795296.1
OG0007749	XP_017764747.1	XP_017789995.1
OG0007750	XP_017765547.1	XP_017787688.1
OG0007751	XP_017757272.1	XP_017789462.1
OG0007752	XP_017760351.1	XP_017793142.1
OG0007753	XP_017766526.1	XP_017788752.1
OG0007754	XP_017759654.1	XP_017791637.1
OG0007755	XP_017767537.1	XP_017797268.1
OG0007757	XP_017764448.1, XP_017764453.1	XP_017798333.1
OG0007758	XP_017762160.1	XP_017795004.1
OG0007759	XP_017761982.1	XP_017797406.1
OG0007760	XP_017763813.1	XP_017793179.1
OG0007761	XP_017754725.1	XP_017796874.1
OG0007762	XP_017756363.1, XP_017756364.1	XP_017788428.1
OG0007763	XP_017763464.1	XP_017798835.1
OG0007764	XP_017756597.1	XP_017793849.1
OG0007768	XP_017753885.1	XP_017794670.1
OG0007769	XP_017760612.1	XP_017788036.1
OG0007770	XP_017758821.1	XP_017794339.1
OG0007771	XP_017754686.1	XP_017787745.1
OG0007773	XP_017766340.1	XP_017790364.1
OG0007774	XP_017761105.1	XP_017795267.1
OG0007775	XP_017761354.1	XP_017788648.1
OG0007776	XP_017760499.1	XP_017793197.1
OG0007777	XP_017752637.1	XP_017794162.1
OG0007778	XP_017760328.1	XP_017789420.1
OG0007779	XP_017755378.1	XP_017796542.1
OG0007780	XP_017766564.1	XP_017788851.1
OG0007781	XP_017756431.1	XP_017791543.1
OG0007782	XP_017755339.1	XP_017792143.1
OG0007783	XP_017759852.1	XP_017798526.1
OG0007784	XP_017758319.1	XP_017797606.1
OG0007785	XP_017761226.1	XP_017793643.1
OG0007786	XP_017763486.1	XP_017798909.1
OG0007787	XP_017763015.1	XP_017790310.1
OG0007788	XP_017758469.1	XP_017787741.1
OG0007789	XP_017758633.1	XP_017797283.1
OG0007790	XP_017763137.1	XP_017790465.1
OG0007791	XP_017760002.1	XP_017789726.1
OG0007793	XP_017764343.1	XP_017795328.1
OG0007794	XP_017755741.1	XP_017795092.1
OG0007795	XP_017755684.1	XP_017794577.1
OG0007797	XP_017752682.1, XP_017752683.1	XP_017790531.1
OG0007798	XP_017765243.1	XP_017796706.1
OG0007799	XP_017759850.1	XP_017798732.1
OG0007800	XP_017760901.1	XP_017792264.1
OG0007801	XP_017762470.1	XP_017791128.1
OG0007802	XP_017757288.1	XP_017789303.1
OG0007803	XP_017765086.1	XP_017796697.1
OG0007804	XP_017766360.1	XP_017787590.1
OG0007805	XP_017753394.1	XP_017796862.1
OG0007806	XP_017754286.1	XP_017790199.1
OG0007808	XP_017752691.1	XP_017790517.1
OG0007810	XP_017753179.1	XP_017794295.1
OG0007812	XP_017752609.1	XP_017794272.1
OG0007813	XP_017761615.1	XP_017798654.1
OG0007814	XP_017760628.1	XP_017787978.1
OG0007815	XP_017764765.1	XP_017789617.1
OG0007816	XP_017754099.1	XP_017799375.1
OG0007817	XP_017758992.1	XP_017791236.1
OG0007818	XP_017763724.1	XP_017797426.1
OG0007819	XP_017758000.1	XP_017792724.1
OG0007820	XP_017752191.1	XP_017792779.1
OG0007821	XP_017761362.1	XP_017788655.1
OG0007822	XP_017763063.1	XP_017789909.1
OG0007823	XP_017765730.1	XP_017790925.1
OG0007824	XP_017753332.1	XP_017794215.1
OG0007826	XP_017764052.1	XP_017795743.1
OG0007827	XP_017760270.1	XP_017798188.1
OG0007828	XP_017755644.1	XP_017793623.1
OG0007829	XP_017759870.1, XP_017761786.1	XP_017794966.1
OG0007830	XP_017762852.1	XP_017797852.1
OG0007831	XP_017763248.1	XP_017790346.1
OG0007832	XP_017753934.1	XP_017794231.1
OG0007833	XP_017761670.1	XP_017794113.1
OG0007834	XP_017764365.1	XP_017792302.1
OG0007835	XP_017764483.1	XP_017798447.1
OG0007836	XP_017752660.1	XP_017797292.1
OG0007837	XP_017758704.1	XP_017795041.1
OG0007838	XP_017760685.1	XP_017793338.1
OG0007839	XP_017766149.1	XP_017789184.1
OG0007840	XP_017761402.1	XP_017788634.1
OG0007841	XP_017755472.1	XP_017794625.1
OG0007842	XP_017758486.1	XP_017789959.1, XP_017789958.1
OG0007843	XP_017766018.1	XP_017799260.1
OG0007844	XP_017757305.1	XP_017789422.1
OG0007845	XP_017760093.1	XP_017798223.1
OG0007846	XP_017756101.1	XP_017792424.1
OG0007848	XP_017756973.1	XP_017792017.1
OG0007849	XP_017766215.1	XP_017796364.1
OG0007850	XP_017757966.1	XP_017788603.1
OG0007851	XP_017761558.1	XP_017798570.1
OG0007852	XP_017754268.1	XP_017790054.1
OG0007853	XP_017764237.1	XP_017791386.1
OG0007855	XP_017761850.1	XP_017797079.1, XP_017791024.1
OG0007856	XP_017766419.1	XP_017788455.1
OG0007857	XP_017757964.1	XP_017788613.1
OG0007858	XP_017764998.1	XP_017792925.1
OG0007859	XP_017765128.1	XP_017795619.1
OG0007860	XP_017767176.1	XP_017798531.1
OG0007862	XP_017767152.1	XP_017798597.1
OG0007863	XP_017756009.1	XP_017787421.1
OG0007864	XP_017758838.1	XP_017799561.1
OG0007865	XP_017764327.1	XP_017794115.1
OG0007866	XP_017766610.1	XP_017788833.1
OG0007867	XP_017759031.1	XP_017790291.1
OG0007868	XP_017760690.1	XP_017793452.1
OG0007869	XP_017753519.1	XP_017788370.1
OG0007870	XP_017757409.1	XP_017789973.1
OG0007871	XP_017764523.1	XP_017787417.1
OG0007872	XP_017762728.1	XP_017796509.1
OG0007874	XP_017761910.1	XP_017792838.1
OG0007875	XP_017761914.1	XP_017792835.1
OG0007876	XP_017756493.1	XP_017798092.1
OG0007877	XP_017753943.1	XP_017794277.1
OG0007878	XP_017761288.1, XP_017761289.1	XP_017787930.1
OG0007879	XP_017759487.1	XP_017797958.1
OG0007880	XP_017760911.1	XP_017793384.1
OG0007881	XP_017763341.1	XP_017795511.1
OG0007882	XP_017754295.1	XP_017790245.1
OG0007883	XP_017765157.1	XP_017795633.1
OG0007884	XP_017762512.1	XP_017791517.1
OG0007885	XP_017766897.1	XP_017792620.1
OG0007886	XP_017764100.1	XP_017795746.1
OG0007887	XP_017764612.1	XP_017787716.1
OG0007888	XP_017761121.1	XP_017793068.1
OG0007889	XP_017766280.1	XP_017793243.1
OG0007890	XP_017762838.1	XP_017797907.1
OG0007891	XP_017765415.1	XP_017795590.1
OG0007892	XP_017761357.1	XP_017788656.1
OG0007893	XP_017755074.1	XP_017789585.1
OG0007894	XP_017753185.1	XP_017794143.1
OG0007895	XP_017756346.1	XP_017796337.1
OG0007896	XP_017758791.1	XP_017799415.1
OG0007897	XP_017752830.1	XP_017787963.1
OG0007898	XP_017757492.1	XP_017790811.1
OG0007899	XP_017752656.1	XP_017794644.1
OG0007900	XP_017754784.1	XP_017795541.1
OG0007901	XP_017756590.1	XP_017789067.1
OG0007902	XP_017767693.1	XP_017796037.1
OG0007903	XP_017767720.1	XP_017795999.1
OG0007904	XP_017761540.1	XP_017798698.1
OG0007905	XP_017754598.1	XP_017798304.1
OG0007906	XP_017766967.1	XP_017797060.1, XP_017792860.1
OG0007907	XP_017759469.1	XP_017792669.1
OG0007908	XP_017752131.1	XP_017789143.1
OG0007910	XP_017765322.1	XP_017792684.1
OG0007911	XP_017764721.1	XP_017789700.1
OG0007912	XP_017759275.1	XP_017799174.1
OG0007913	XP_017758996.1	XP_017791098.1
OG0007914	XP_017758164.1	XP_017796475.1
OG0007915	XP_017766532.1	XP_017788696.1
OG0007916	XP_017761923.1	XP_017791486.1
OG0007917	XP_017758849.1	XP_017799419.1
OG0007918	XP_017764723.1	XP_017789829.1
OG0007919	XP_017757432.1	XP_017790804.1
OG0007920	XP_017753227.1	XP_017792391.1
OG0007921	XP_017763118.1	XP_017792639.1
OG0007922	XP_017762841.1	XP_017797869.1
OG0007923	XP_017761267.1	XP_017787901.1
OG0007924	XP_017766677.1	XP_017788894.1
OG0007925	XP_017752798.1	XP_017799428.1
OG0007926	XP_017752219.1	XP_017788504.1
OG0007927	XP_017755023.1	XP_017795621.1
OG0007928	XP_017758395.1, XP_017758394.1	XP_017798833.1
OG0007929	XP_017758525.1	XP_017789824.1
OG0007930	XP_017757593.1	XP_017790786.1
OG0007931	XP_017767328.1	XP_017791955.1
OG0007932	XP_017753461.1	XP_017788207.1, XP_017788257.1
OG0007933	XP_017754690.1	XP_017787751.1
OG0007934	XP_017766958.1	XP_017795489.1
OG0007936	XP_017763089.1	XP_017790213.1
OG0007937	XP_017754294.1	XP_017792957.1
OG0007938	XP_017757773.1	XP_017795764.1
OG0007939	XP_017759185.1	XP_017799304.1
OG0007940	XP_017764570.1	XP_017798840.1
OG0007941	XP_017761908.1	XP_017792820.1
OG0007942	XP_017756303.1	XP_017796439.1
OG0007946	XP_017765527.1, XP_017758217.1	XP_017795321.1
OG0007951	XP_017765505.1	XP_017795526.1
OG0007957	XP_017753579.1	XP_017792792.1
OG0007958	XP_017763715.1	XP_017791330.1
OG0007959	XP_017765059.1	XP_017789479.1
OG0007960	XP_017757289.1	XP_017789452.1
OG0007961	XP_017764159.1	XP_017799472.1
OG0007962	XP_017754711.1	XP_017787754.1
OG0007963	XP_017764819.1	XP_017795338.1
OG0007964	XP_017765879.1	XP_017797211.1
OG0007966	XP_017758209.1	XP_017789963.1
OG0007967	XP_017766755.1	XP_017787660.1
OG0007968	XP_017764477.1	XP_017798398.1
OG0007970	XP_017753389.1	XP_017796857.1
OG0007971	XP_017767173.1	XP_017798627.1
OG0007972	XP_017767238.1	XP_017798662.1
OG0007973	XP_017758455.1	XP_017795490.1
OG0007974	XP_017759827.1	XP_017791481.1
OG0007975	XP_017761247.1	XP_017794742.1
OG0007976	XP_017766551.1	XP_017788922.1
OG0007977	XP_017767408.1	XP_017791730.1
OG0007981	XP_017754431.1	XP_017797905.1
OG0007982	XP_017760920.1	XP_017793927.1
OG0007983	XP_017762053.1	XP_017795104.1
OG0007984	XP_017760801.1	XP_017793910.1
OG0007985	XP_017758728.1	XP_017790809.1
OG0007986	XP_017766375.1	XP_017788403.1
OG0007987	XP_017765009.1	XP_017796366.1
OG0007989	XP_017766537.1	XP_017788872.1
OG0007990	XP_017755393.1	XP_017796148.1
OG0007991	XP_017756720.1	XP_017798146.1
OG0007992	XP_017755799.1	XP_017797307.1
OG0007994	XP_017756962.1	XP_017791260.1
OG0007995	XP_017758579.1	XP_017797169.1
OG0007996	XP_017753424.1	XP_017791487.1
OG0007997	XP_017755989.1	XP_017787911.1
OG0007998	XP_017755272.1, XP_017755276.1	XP_017792170.1
OG0007999	XP_017762812.1	XP_017792410.1
OG0008000	XP_017755703.1	XP_017793750.1
OG0008001	XP_017762322.1	XP_017792984.1
OG0008002	XP_017767441.1	XP_017790102.1
OG0008003	XP_017760674.1	XP_017793438.1
OG0008004	XP_017761212.1	XP_017793586.1
OG0008005	XP_017764324.1	XP_017793969.1
OG0008006	XP_017762126.1	XP_017794941.1
OG0008008	XP_017759963.1	XP_017798806.1
OG0008009	XP_017763408.1	XP_017793034.1
OG0008010	XP_017761547.1	XP_017798602.1
OG0008011	XP_017755613.1	XP_017789461.1
OG0008012	XP_017762046.1	XP_017795099.1
OG0008013	XP_017763571.1	XP_017799262.1
OG0008014	XP_017764786.1	XP_017793117.1, XP_017793116.1
OG0008015	XP_017756419.1	XP_017788391.1
OG0008016	XP_017760855.1	XP_017798190.1
OG0008018	XP_017761663.1	XP_017794093.1
OG0008019	XP_017755282.1	XP_017792174.1
OG0008020	XP_017767186.1	XP_017798694.1
OG0008021	XP_017760583.1	XP_017789777.1
OG0008024	XP_017764694.1	XP_017789660.1
OG0008025	XP_017764981.1	XP_017792941.1
OG0008026	XP_017761945.1	XP_017792848.1
OG0008027	XP_017753693.1	XP_017796080.1
OG0008028	XP_017763044.1	XP_017789914.1
OG0008030	XP_017756295.1	XP_017796420.1
OG0008031	XP_017764443.1	XP_017798449.1
OG0008032	XP_017752529.1	XP_017794041.1
OG0008033	XP_017757311.1	XP_017789955.1
OG0008035	XP_017755529.1	XP_017791020.1
OG0008036	XP_017757316.1	XP_017789471.1
OG0008038	XP_017763739.1	XP_017787787.1
OG0008039	XP_017753932.1	XP_017793664.1
OG0008040	XP_017763694.1	XP_017791413.1
OG0008041	XP_017763961.1	XP_017795515.1
OG0008042	XP_017764551.1	XP_017799355.1
OG0008043	XP_017755866.1	XP_017787395.1
OG0008044	XP_017754656.1	XP_017798411.1
OG0008045	XP_017755874.1	XP_017799558.1
OG0008046	XP_017763012.1	XP_017791863.1, XP_017791864.1
OG0008049	XP_017766889.1	XP_017792598.1
OG0008053	XP_017762349.1	XP_017795248.1
OG0008055	XP_017767644.1	XP_017796908.1
OG0008056	XP_017759674.1	XP_017791664.1
OG0008057	XP_017765075.1	XP_017796570.1
OG0008058	XP_017765972.1	XP_017798989.1
OG0008059	XP_017765887.1	XP_017797227.1
OG0008060	XP_017753457.1	XP_017791644.1
OG0008061	XP_017752569.1	XP_017797717.1
OG0008062	XP_017766525.1	XP_017788869.1
OG0008063	XP_017762853.1	XP_017797847.1
OG0008064	XP_017761567.1	XP_017798571.1
OG0008065	XP_017764243.1	XP_017790968.1
OG0008066	XP_017766498.1	XP_017788707.1
OG0008067	XP_017752785.1	XP_017799381.1
OG0008068	XP_017753817.1	XP_017795905.1
OG0008069	XP_017762850.1	XP_017797850.1
OG0008070	XP_017760056.1	XP_017794913.1
OG0008071	XP_017755332.1	XP_017792213.1
OG0008072	XP_017762140.1	XP_017794818.1
OG0008073	XP_017764088.1	XP_017795733.1
OG0008074	XP_017759964.1	XP_017798612.1
OG0008075	XP_017764577.1	XP_017794018.1, XP_017794017.1
OG0008076	XP_017767746.1	XP_017799107.1
OG0008077	XP_017752290.1	XP_017794137.1
OG0008078	XP_017755970.1	XP_017787919.1
OG0008079	XP_017766365.1	XP_017788427.1
OG0008080	XP_017761851.1	XP_017791851.1
OG0008081	XP_017756705.1	XP_017787576.1
OG0008085	XP_017754813.1	XP_017795581.1
OG0008086	XP_017752536.1	XP_017793965.1
OG0008088	XP_017765975.1	XP_017798992.1
OG0008089	XP_017753569.1	XP_017792771.1
OG0008090	XP_017752171.1	XP_017787861.1
OG0008092	XP_017758039.1	XP_017791779.1
OG0008093	XP_017763306.1	XP_017798315.1
OG0008094	XP_017760248.1	XP_017798405.1
OG0008095	XP_017762897.1	XP_017791326.1
OG0008096	XP_017763276.1	XP_017799067.1
OG0008099	XP_017757514.1	XP_017790683.1
OG0008100	XP_017766535.1	XP_017788768.1
OG0008101	XP_017767146.1	XP_017796359.1
OG0008102	XP_017762147.1	XP_017794976.1
OG0008103	XP_017754319.1	XP_017791705.1
OG0008105	XP_017753536.1	XP_017797464.1
OG0008106	XP_017756274.1	XP_017798085.1
OG0008107	XP_017763659.1	XP_017791254.1
OG0008108	XP_017753108.1	XP_017790378.1
OG0008109	XP_017765070.1	XP_017796584.1
OG0008110	XP_017761935.1	XP_017792857.1
OG0008111	XP_017762277.1	XP_017793020.1
OG0008113	XP_017753714.1	XP_017788337.1
OG0008114	XP_017767199.1	XP_017798763.1
OG0008115	XP_017759983.1	XP_017789596.1
OG0008116	XP_017756193.1	XP_017791346.1
OG0008117	XP_017765408.1	XP_017789469.1
OG0008118	XP_017764770.1	XP_017789531.1
OG0008119	XP_017759977.1	XP_017796250.1
OG0008120	XP_017765169.1	XP_017795626.1
OG0008121	XP_017759018.1	XP_017791293.1
OG0008122	XP_017762209.1	XP_017793935.1
OG0008123	XP_017757196.1, XP_017757195.1	XP_017798244.1
OG0008124	XP_017756677.1	XP_017794708.1
OG0008125	XP_017752264.1	XP_017793875.1
OG0008126	XP_017761475.1	XP_017789259.1
OG0008127	XP_017759288.1	XP_017790166.1
OG0008128	XP_017758518.1	XP_017789818.1
OG0008129	XP_017755987.1	XP_017787922.1
OG0008130	XP_017767616.1	XP_017791433.1
OG0008132	XP_017763928.1	XP_017793304.1
OG0008134	XP_017758999.1	XP_017787371.1
OG0008135	XP_017754861.1	XP_017797580.1
OG0008136	XP_017752388.1	XP_017788101.1
OG0008137	XP_017758147.1	XP_017796488.1
OG0008138	XP_017752483.1	XP_017798837.1
OG0008140	XP_017763228.1	XP_017790345.1
OG0008142	XP_017766184.1	XP_017788461.1
OG0008143	XP_017762254.1	XP_017792983.1, XP_017793822.1
OG0008144	XP_017756159.1	XP_017792456.1
OG0008145	XP_017752326.1	XP_017788066.1
OG0008147	XP_017763077.1	XP_017790184.1
OG0008148	XP_017759653.1, XP_017761779.1	XP_017794978.1
OG0008149	XP_017759103.1	XP_017795502.1
OG0008150	XP_017767193.1	XP_017798566.1
OG0008151	XP_017756231.1	XP_017789632.1
OG0008152	XP_017755229.1	XP_017792118.1
OG0008153	XP_017766107.1	XP_017789138.1
OG0008154	XP_017761385.1	XP_017792243.1
OG0008155	XP_017758928.1	XP_017789047.1
OG0008156	XP_017753715.1	XP_017788347.1
OG0008157	XP_017767115.1	XP_017789466.1
OG0008158	XP_017752969.1	XP_017794182.1
OG0008160	XP_017755743.1	XP_017790973.1
OG0008161	XP_017761825.1	XP_017793942.1
OG0008162	XP_017757565.1, XP_017758363.1	XP_017795431.1
OG0008163	XP_017756624.1	XP_017794074.1
OG0008163	XP_017756621.1	XP_017794312.1
OG0008164	XP_017762266.1	XP_017793053.1
OG0008165	XP_017759070.1	XP_017797452.1
OG0008166	XP_017755980.1	XP_017791971.1
OG0008166	XP_017756122.1	XP_017791963.1
OG0008167	XP_017767295.1	XP_017792513.1
OG0008168	XP_017752875.1	XP_017787524.1
OG0008169	XP_017766871.1	XP_017787630.1
OG0008171	XP_017758942.1	XP_017792631.1
OG0008171	XP_017758943.1	XP_017792632.1
OG0008172	XP_017767658.1	XP_017795996.1
OG0008173	XP_017763574.1	XP_017799283.1
OG0008174	XP_017756588.1	XP_017789172.1
OG0008175	XP_017757114.1	XP_017791062.1
OG0008176	XP_017756000.1	XP_017787418.1
OG0008177	XP_017760668.1	XP_017793480.1
OG0008177	XP_017760863.1	XP_017793479.1
OG0008178	XP_017753846.1	XP_017793529.1
OG0008179	XP_017762475.1	XP_017791520.1
OG0008180	XP_017764879.1	XP_017788185.1
OG0008181	XP_017764397.1	XP_017798295.1
OG0008182	XP_017755163.1	XP_017796465.1
OG0008183	XP_017765824.1	XP_017796413.1
OG0008184	XP_017757821.1	XP_017794686.1
OG0008185	XP_017755097.1	XP_017789643.1
OG0008186	XP_017757826.1	XP_017794697.1
OG0008187	XP_017764710.1	XP_017789688.1
OG0008188	XP_017757065.1, XP_017757066.1	XP_017793813.1
OG0008189	XP_017763038.1	XP_017789917.1
OG0008198	XP_017755831.1	XP_017797348.1
OG0008199	XP_017754134.1	XP_017799339.1
OG0008200	XP_017760858.1	XP_017793458.1
OG0008202	XP_017765241.1	XP_017796623.1
