Orthogroup	Bombyx_mori	Ceratina_calcarata
OG0005926	XP_004929435.1	XP_017879107.1
OG0005927	XP_004928693.1	XP_026673970.1
OG0005928	XP_004933051.2	XP_017889833.1
OG0005929	XP_004931616.1	XP_017889433.1
OG0005930	XP_004925539.1	XP_017885075.1
OG0005931	XP_037871107.1	XP_017876948.1
OG0005932	NP_001040361.1	XP_026674810.1, XP_026674811.1
OG0005933	XP_004924239.1	XP_017884696.1
OG0005934	XP_004931812.1	XP_017876482.1
OG0005935	NP_001040529.1	XP_017878349.1, XP_026668468.1
OG0005937	XP_004926126.1	XP_017878176.1
OG0005938	XP_004927022.1	XP_017877978.1
OG0005939	XP_004924436.1	XP_017885274.1, XP_017880195.1
OG0005940	NP_001040235.1	XP_017881390.1
OG0005941	NP_001040116.1	XP_026675155.1
OG0005942	NP_001040492.1	XP_017879135.1
OG0005943	XP_021204052.1	XP_017881212.1
OG0005944	XP_004933023.1	XP_017877641.1
OG0005945	XP_004930423.1	XP_017893439.1
OG0005946	XP_004932633.1	XP_017891997.1
OG0005947	XP_012550051.1	XP_017886648.1
OG0005948	NP_001037616.1, XP_012548760.2	XP_017891451.1
OG0005949	XP_012551005.1	XP_017879479.2
OG0005950	XP_004923471.1	XP_017882908.1
OG0005951	XP_004924604.2	XP_017882613.1
OG0005952	XP_037874095.1	XP_017893633.1
OG0005954	XP_004923387.1	XP_026672992.1
OG0005955	XP_021204243.2, XP_004927084.2, XP_037876375.1, XP_004927087.1	XP_017876853.1
OG0005956	NP_001040202.1	XP_017884752.1
OG0005957	NP_001037434.1	XP_017882706.1
OG0005958	XP_004923115.1	XP_017879381.1
OG0005959	NP_001036986.1	XP_017892817.1, XP_017887821.1
OG0005960	XP_037877661.1, NP_001040106.1	XP_026668800.1
OG0005961	XP_004930979.1	XP_017875263.1
OG0005962	XP_037868918.1	XP_017885923.1
OG0005963	NP_001037664.1	XP_017891375.1
OG0005964	XP_037867348.1	XP_017885152.1
OG0005965	XP_037874721.1	XP_017883471.1
OG0005966	XP_004927953.1	XP_026667127.1
OG0005967	XP_037869950.1	XP_026671837.1
OG0005968	XP_004932938.1	XP_017892352.1
OG0005969	NP_001091743.1	XP_017884644.1
OG0005970	XP_004927445.1	XP_017884762.1
OG0005971	XP_004931482.1	XP_017882204.1
OG0005972	XP_004923063.1	XP_017875949.1
OG0005973	XP_004922925.1	XP_017893116.1
OG0005974	XP_004930444.1	XP_017880848.1
OG0005975	XP_012553378.1, NP_001040258.1	XP_017883086.1
OG0005976	XP_004928667.1	XP_026669724.1
OG0005978	XP_004931608.1	XP_017884194.1
OG0005979	NP_001040173.1	XP_017889302.1
OG0005980	XP_021205726.2	XP_017885412.1, XP_017875148.1
OG0005981	NP_001041703.1	XP_017876972.1
OG0005982	XP_004932544.1	XP_017892471.1
OG0005983	NP_001040523.1	XP_017887878.1
OG0005984	XP_004925210.1	XP_017886306.1
OG0005985	XP_004929263.1	XP_017882199.1
OG0005986	XP_004926045.1	XP_017893624.1
OG0005987	XP_004924156.1	XP_017892438.1
OG0005988	NP_001040535.1	XP_017892300.1
OG0005989	XP_004932388.1	XP_017882525.1
OG0005990	XP_004927759.1	XP_017876772.1
OG0005991	XP_021203329.2	XP_017889802.1
OG0005992	XP_004927747.1	XP_017882695.1
OG0005993	NP_001040442.1	XP_017891109.1
OG0005994	NP_001040386.1	XP_017876733.1
OG0005995	XP_037870852.1	XP_017886892.1
OG0005996	XP_004924802.1	XP_017883373.1
OG0005997	XP_004922245.1	XP_017877593.1
OG0005998	XP_004933567.1	XP_017877921.1
OG0005999	NP_001138800.1, XP_012547716.1	XP_017882612.1
OG0006000	NP_001091811.1	XP_017886298.1
OG0006001	XP_004926557.1	XP_017875767.1
OG0006002	XP_004929273.2	XP_017884411.1, XP_026671538.1
OG0006003	XP_004928722.1	XP_017881500.1
OG0006004	XP_004921847.1	XP_017877824.1
OG0006005	XP_004922007.1	XP_017875046.1
OG0006006	XP_012552770.1, NP_001091769.1	XP_017892814.1
OG0006007	XP_012549644.2	XP_017877989.1
OG0006008	XP_037874882.1	XP_026672300.1
OG0006010	XP_021202677.1	XP_017878279.1
OG0006011	XP_037866631.1, XP_004929152.2	XP_017880937.1
OG0006012	XP_012548841.2	XP_017876840.1
OG0006013	XP_004925975.1	XP_017889318.1
OG0006014	XP_004931499.2	XP_017892063.1
OG0006015	XP_004927272.2	XP_017886839.1
OG0006016	XP_037867998.1	XP_017889718.2
OG0006017	XP_037867898.1	XP_026671516.1
OG0006018	XP_021203070.2	XP_026675353.1
OG0006019	XP_037871809.1	XP_017888606.1
OG0006020	XP_004922077.4	XP_017880721.1
OG0006021	XP_012551683.1	XP_017889932.1
OG0006022	XP_021203461.1, NP_001040137.1	XP_017879708.1
OG0006023	XP_004924093.1	XP_017891589.1
OG0006024	XP_012545923.1	XP_017875498.1
OG0006025	XP_012552810.2	XP_017881977.1
OG0006026	XP_037872614.1	XP_017881815.1
OG0006027	XP_004925181.2	XP_017875380.1
OG0006028	XP_037875643.1	XP_026675532.1
OG0006029	XP_037872194.1	XP_017890826.1
OG0006030	XP_012547930.2	XP_017886108.1
OG0006031	XP_012548996.1	XP_017892718.1
OG0006032	XP_004922016.1	XP_017884662.1
OG0006033	XP_037869765.1	XP_017892643.1
OG0006034	XP_004932811.2	XP_017881458.1
OG0006035	XP_004921996.2	XP_017892470.1
OG0006036	XP_012550261.1	XP_017885986.1
OG0006037	NP_001037678.1	XP_017886930.1
OG0006038	XP_012544940.2	XP_017892731.1
OG0006039	XP_021203091.1	XP_017893580.2
OG0006040	XP_004923163.2	XP_017889832.2
OG0006042	XP_037866902.1	XP_017890027.1
OG0006043	XP_037875260.1	XP_017888230.1
OG0006044	XP_021207466.1	XP_017880090.1
OG0006045	XP_004923360.1	XP_017889300.1
OG0006046	XP_012546828.1	XP_017893280.2
OG0006047	XP_037867906.1	XP_017876279.1
OG0006048	XP_004932952.1	XP_026666899.1
OG0006049	XP_037873904.1	XP_017877361.1
OG0006050	XP_037874266.1	XP_017879363.1
OG0006051	XP_021209311.1	XP_017882289.1
OG0006052	XP_004930407.1	XP_017892188.1
OG0006053	XP_004925265.2	XP_026670818.1
OG0006054	XP_037869446.1	XP_017880627.1
OG0006055	XP_004925775.1	XP_017875112.1
OG0006056	XP_012545704.3	XP_017883108.1
OG0006057	XP_037867169.1	XP_017883329.1
OG0006058	XP_037874460.1	XP_017880156.1
OG0006059	NP_001157371.1	XP_017878632.1
OG0006060	XP_004931664.1	XP_017891831.1
OG0006062	XP_037873839.1, XP_037873838.1	XP_017877917.1
OG0006063	XP_004928272.1	XP_026668689.1
OG0006064	XP_004922915.1	XP_017879926.1
OG0006065	XP_021207187.1, XP_021207195.1	XP_017888178.1
OG0006066	XP_004928248.2	XP_017886244.1
OG0006067	XP_004933463.1	XP_017892277.1
OG0006068	XP_004924994.1	XP_017893434.2
OG0006069	XP_037870641.1	XP_017875765.1
OG0006070	XP_004922631.1	XP_017877787.1
OG0006071	XP_004921947.1	XP_017887537.1
OG0006072	XP_004922465.1	XP_017884641.1
OG0006073	XP_037870881.1	XP_017879177.1
OG0006074	XP_012543984.1	XP_017891798.1
OG0006075	XP_021202319.2	XP_026669649.1
OG0006076	XP_037873084.1	XP_017876384.1
OG0006077	XP_004928466.1	XP_017889175.1
OG0006078	XP_037874703.1	XP_017887278.1
OG0006079	NP_001040349.1	XP_017888588.1
OG0006080	XP_037876044.1, XP_021203773.1	XP_017892074.1
OG0006081	XP_004925773.1	XP_017891388.1
OG0006082	NP_001073348.1	XP_017877168.1
OG0006083	XP_037874640.1, NP_001037620.1	XP_017876185.1
OG0006084	NP_001189464.1	XP_026674110.1
OG0006085	NP_001040302.1, XP_037866754.1	XP_017879555.1
OG0006086	XP_004932228.1	XP_017887974.1
OG0006087	XP_004926807.1	XP_017891677.1, XP_017891676.1
OG0006088	NP_001182135.1	XP_026672061.1
OG0006089	XP_004927283.1	XP_017877342.1
OG0006090	XP_004932252.1	XP_017879985.1
OG0006091	XP_004930767.1, XP_012549876.1	XP_017893064.1
OG0006092	XP_004932363.1, XP_021207689.1	XP_017893658.1
OG0006093	XP_037877104.1	XP_017876916.1
OG0006094	XP_037866541.1	XP_017875418.1
OG0006095	XP_004933398.1	XP_017883085.1
OG0006096	XP_004925257.1	XP_017889854.1
OG0006097	XP_037869445.1	XP_017883200.1
OG0006098	XP_037875624.1	XP_026675646.1
OG0006099	XP_037872191.1	XP_017883450.1
OG0006100	XP_004923313.2	XP_026668529.1
OG0006101	XP_037870970.1	XP_017875609.1
OG0006102	XP_037869258.1	XP_017882415.1
OG0006103	XP_004921658.1	XP_026670524.1, XP_017882416.1
OG0006104	NP_001037315.1	XP_026667106.1
OG0006105	XP_004923802.1	XP_017892783.1
OG0006106	NP_001040511.1	XP_017875748.1
OG0006107	XP_037875680.1	XP_026672147.1, XP_017882921.2
OG0006108	XP_037868096.1	XP_017889265.1, XP_017889313.1
OG0006109	XP_004929283.2	XP_017889193.2, XP_017892145.1, XP_017888594.2
OG0006110	XP_037866596.1	XP_017885600.2
OG0006111	XP_004927345.2, XP_037875806.1	XP_017886454.1
OG0006112	XP_004932338.1	XP_017881512.1
OG0006113	XP_004931326.1	XP_017877286.1
OG0006114	XP_004928884.1	XP_017884447.1
OG0006115	XP_004932649.1	XP_017878129.1
OG0006116	XP_004922481.2	XP_017881336.1
OG0006117	XP_037872359.1	XP_026667733.1, XP_017876765.1
OG0006118	XP_037872841.1	XP_017884885.1
OG0006119	XP_004932563.3	XP_017882140.1
OG0006120	XP_004927042.1	XP_017881600.1
OG0006121	XP_004926949.2	XP_026670515.1, XP_017891720.1
OG0006122	XP_021208081.1	XP_017891824.1
OG0006123	NP_001036917.1	XP_017875908.1, XP_026667336.1
OG0006124	XP_004922460.1	XP_017883127.1
OG0006125	XP_004922459.1	XP_017881395.1
OG0006126	XP_037874960.1, XP_004926452.2	XP_017890011.1
OG0006127	NP_001040544.1	XP_017875799.1
OG0006128	NP_001040288.1, XP_012553379.1	XP_026670668.1
OG0006129	XP_004927700.2, XP_012547083.2, XP_012547082.2, XP_037874771.1	XP_017892975.1
OG0006130	XP_004926215.2	XP_017881462.1
OG0006131	XP_012544448.1	XP_026668311.1
OG0006134	XP_012549007.1	XP_026669604.1
OG0006135	XP_004929468.1	XP_017888154.1
OG0006136	XP_012547897.1	XP_017880658.1
OG0006137	XP_004932890.1	XP_017888008.1
OG0006138	XP_004923904.3	XP_017876637.1
OG0006139	XP_037867704.1	XP_017886891.1
OG0006140	XP_004924786.1	XP_017880075.1
OG0006141	NP_001040109.1	XP_017883288.1
OG0006142	XP_037871823.1	XP_017875358.1
OG0006143	XP_004929164.2	XP_026670211.1
OG0006144	XP_021202546.2	XP_017877336.1
OG0006145	NP_001036843.1, XP_012551197.1	XP_017884706.1
OG0006146	XP_004922940.1	XP_017888143.1
OG0006147	XP_004928942.1	XP_017887660.1
OG0006149	XP_004927892.1	XP_017883227.1
OG0006150	XP_037875968.1	XP_017887704.1
OG0006151	XP_037870067.1	XP_026666598.1
OG0006152	XP_004923231.1	XP_026667922.1
OG0006153	XP_037875394.1	XP_017892078.1
OG0006154	NP_001243933.1	XP_017878580.1
OG0006156	XP_004931824.1	XP_026669448.1
OG0006157	XP_037872170.1	XP_017875971.1
OG0006158	NP_001037341.1	XP_026674601.1
OG0006161	XP_037875397.1	XP_017886913.1
OG0006162	XP_004929080.3	XP_017876350.1
OG0006163	NP_001239599.1, XP_012553079.1	XP_026670127.1
OG0006164	XP_004928644.1	XP_017880590.1
OG0006165	XP_004926292.2	XP_017886123.1
OG0006166	NP_001091807.1	XP_017885466.1
OG0006167	XP_037874743.1, XP_037874744.1	XP_017875348.1
OG0006168	NP_001040299.1	XP_017887579.1
OG0006169	XP_004928460.2	XP_017876051.1
OG0006170	XP_004930978.1	XP_017886003.1
OG0006171	NP_001040156.1	XP_017887248.1
OG0006172	XP_012552374.2	XP_017885473.1
OG0006173	XP_004926122.1	XP_017891511.1
OG0006174	XP_004933015.1	XP_017889682.1
OG0006175	XP_037876047.1	XP_017876901.1
OG0006176	XP_037869647.1	XP_017890275.1
OG0006177	XP_004922750.3	XP_017876781.1
OG0006178	NP_001296501.1, XP_004932289.2	XP_017886694.1
OG0006179	XP_004928872.1	XP_017876897.1
OG0006180	XP_012549692.2	XP_017886215.1
OG0006181	XP_012545160.1	XP_026674724.1
OG0006182	XP_004922739.1	XP_017885774.1
OG0006183	XP_004932657.2	XP_017885648.2
OG0006184	XP_004928563.1, XP_037871582.1	XP_017878760.2
OG0006185	XP_037877353.1, XP_004926406.2	XP_017879608.1
OG0006186	XP_037869369.1	XP_017887739.1
OG0006187	XP_004932502.1	XP_017890451.1, XP_017890450.1
OG0006188	XP_004921953.1	XP_026670264.1
OG0006189	XP_004922117.1	XP_017890928.1
OG0006191	NP_001091833.1	XP_017878140.1
OG0006192	XP_012544552.1	XP_017875578.1
OG0006193	NP_001040375.1	XP_017877247.1
OG0006194	XP_037868465.1	XP_026670793.1
OG0006195	XP_004922191.2	XP_017879783.1
OG0006196	NP_001040107.1	XP_017884960.1
OG0006197	XP_004923679.2	XP_017876660.1
OG0006199	XP_004931003.2	XP_017880298.1
OG0006200	XP_004925740.1	XP_017890063.1
OG0006201	XP_037867445.1	XP_017878096.1
OG0006202	XP_012550985.1	XP_017892126.2
OG0006203	XP_004927739.1	XP_017879760.1
OG0006204	XP_004923217.1	XP_017890354.1
OG0006205	XP_012550604.1	XP_017877535.1
OG0006206	XP_037866500.1	XP_026667878.1
OG0006207	XP_021203286.2	XP_017887180.1
OG0006208	XP_037869662.1	XP_017888915.1
OG0006209	XP_037866560.1	XP_017885120.1
OG0006210	XP_004925217.2	XP_017878714.1
OG0006211	XP_037873951.1	XP_017888999.1
OG0006212	XP_004929287.1	XP_017878678.1
OG0006213	XP_004924277.1	XP_026672982.1, XP_017892561.1
OG0006214	XP_004923263.2	XP_017882458.1
OG0006215	XP_004923974.1	XP_026672900.1
OG0006216	NP_001037211.1	XP_017885848.1
OG0006217	XP_037871553.1, NP_001040483.1	XP_017878385.1
OG0006218	NP_001037600.1	XP_017875690.1
OG0006219	XP_004923401.1	XP_017875006.1
OG0006220	XP_012552973.1	XP_017876474.1
OG0006221	XP_037874306.1	XP_017875805.1, XP_017875806.1
OG0006222	XP_037877286.1	XP_017887057.1
OG0006223	XP_004923117.1	XP_017884344.1
OG0006224	NP_001166702.1	XP_026667860.1
OG0006225	XP_004925108.2	XP_017882736.1
OG0006226	XP_004932567.1	XP_017892153.1
OG0006228	NP_001296552.1	XP_017893368.1
OG0006229	XP_021207412.2	XP_017877506.1
OG0006230	XP_004931573.1	XP_017878873.1
OG0006231	XP_004930077.1	XP_017881620.1
OG0006232	XP_004926885.1	XP_017891136.1
OG0006233	XP_004930564.1	XP_017879209.1
OG0006234	XP_021204837.1	XP_017885284.1
OG0006235	XP_037874715.1	XP_017889890.1
OG0006236	XP_004924877.1	XP_017885943.1
OG0006237	XP_021209262.1	XP_017879859.1, XP_017879861.1
OG0006238	XP_004922640.1	XP_026675530.1, XP_017892602.1
OG0006239	XP_004929640.1, XP_012548825.1	XP_017892169.1
OG0006241	XP_012548985.2	XP_017882173.1
OG0006242	XP_037872389.1	XP_017888581.1
OG0006243	NP_001040117.1	XP_017886241.1
OG0006244	XP_004925158.1	XP_017891519.1
OG0006245	XP_004923953.1	XP_017884448.1
OG0006246	NP_001040405.1, XP_037877365.1	XP_017889418.1
OG0006247	NP_001161185.1	XP_017891411.1
OG0006248	XP_004924020.1	XP_017886316.1
OG0006249	XP_004921861.1	XP_017890695.1
OG0006250	XP_004931488.1	XP_017889247.1
OG0006251	XP_004931867.1	XP_017876461.1
OG0006252	XP_004922104.1, XP_004922102.1	XP_017890984.1
OG0006253	XP_037876172.1	XP_017882374.1
OG0006254	XP_021206385.1	XP_017880850.1
OG0006255	NP_001091770.1	XP_017875489.1
OG0006256	XP_012547613.2	XP_017878978.1
OG0006257	NP_001037156.1	XP_017876143.1
OG0006258	XP_004932259.1	XP_017883011.1
OG0006259	XP_004932316.1	XP_017891957.1
OG0006260	XP_037872437.1	XP_017890617.1, XP_026668157.1
OG0006261	XP_004926166.1	XP_017875475.1
OG0006262	NP_001040301.1	XP_017879393.1
OG0006263	XP_012548903.2	XP_026670686.1
OG0006264	XP_037870711.1	XP_017892242.1
OG0006265	XP_004931323.2	XP_017884039.1
OG0006266	XP_037867486.1	XP_017892244.1
OG0006267	NP_001040166.1	XP_017883439.1
OG0006268	XP_004932208.1	XP_017886934.1
OG0006269	XP_012544702.2	XP_017893214.1
OG0006270	XP_004932625.1	XP_026668959.1
OG0006271	XP_037877634.1, NP_001093271.1	XP_026668860.1
OG0006272	XP_021205075.1	XP_017878086.1
OG0006273	XP_004932003.1	XP_017890674.1
OG0006274	XP_037873653.1	XP_017892001.1
OG0006275	XP_004928263.1	XP_017884813.1
OG0006276	XP_037867053.1	XP_017882265.1
OG0006277	NP_001040312.1	XP_017886495.1
OG0006278	NP_001166623.2	XP_017885941.1
OG0006279	XP_004926544.2	XP_017879696.2
OG0006280	XP_021205078.1, XP_012547476.2	XP_026668724.1
OG0006281	XP_037871407.1	XP_017891599.1
OG0006282	XP_012550524.1	XP_017882764.1
OG0006283	XP_012549289.1	XP_017891694.1
OG0006284	XP_004923266.1	XP_017885448.1
OG0006285	XP_012549973.1	XP_017875715.1
OG0006286	XP_004924345.1	XP_017886010.1
OG0006287	XP_004930199.1	XP_017877562.1
OG0006288	XP_004930530.2	XP_017885293.2, XP_017888645.2
OG0006289	XP_004932572.1	XP_026674568.1
OG0006290	XP_012553409.1	XP_017877616.1
OG0006291	NP_001093275.1, XP_037872103.1, XP_037872141.1	XP_017878200.1
OG0006292	XP_037868457.1	XP_017890322.1
OG0006294	XP_012545526.1	XP_017881844.1
OG0006295	XP_004925557.1	XP_026675527.1
OG0006296	XP_004929397.2	XP_017880241.1
OG0006297	XP_037866759.1	XP_017877548.1
OG0006298	XP_037868691.1	XP_017882824.1, XP_017879890.1
OG0006299	XP_037870432.1	XP_017881278.1
OG0006300	XP_004931062.2	XP_017892107.1
OG0006301	XP_021208415.1	XP_017893135.1
OG0006302	XP_037868415.1	XP_017876914.1
OG0006303	XP_004928583.1	XP_017878721.1
OG0006304	XP_004922916.1	XP_026668579.1
OG0006305	NP_001128674.1, XP_012551138.1	XP_017887060.1
OG0006306	XP_004930526.1	XP_017890304.1
OG0006307	XP_004923674.2	XP_017876011.1
OG0006308	XP_004921889.3	XP_017883540.1
OG0006310	XP_004929188.2	XP_026672299.1
OG0006311	NP_001106225.1	XP_017885018.1
OG0006312	XP_021204624.1	XP_017892037.1
OG0006313	NP_001040484.1	XP_017888257.1
OG0006314	XP_037869142.1	XP_017885686.1
OG0006315	XP_004921638.1	XP_017886191.1
OG0006316	XP_037872345.1	XP_017890896.1
OG0006317	XP_004926247.1	XP_017875714.1
OG0006318	NP_001037189.1	XP_017886897.1
OG0006319	XP_004933404.1	XP_017885192.1
OG0006320	XP_012551338.2	XP_026671286.1
OG0006322	XP_004923246.1, XP_004923245.1	XP_017878845.1
OG0006323	NP_001040330.1	XP_017887499.1
OG0006324	XP_037874371.1	XP_026672505.1
OG0006325	XP_004926308.1	XP_017877248.1
OG0006326	XP_012550007.2	XP_017884522.1
OG0006327	XP_037873091.1	XP_017879423.1
OG0006328	XP_004932103.1	XP_017891042.1
OG0006329	XP_004922163.1	XP_026668488.1
OG0006331	XP_012551440.2	XP_026671789.1
OG0006332	NP_001040449.1	XP_017880383.1
OG0006333	XP_004925198.1	XP_017885921.1
OG0006334	NP_001091761.1	XP_017878083.2
OG0006335	XP_021207055.1	XP_017877897.1
OG0006336	XP_004927302.1	XP_017875209.1
OG0006337	NP_001040340.1	XP_017891877.1
OG0006338	XP_004923557.1	XP_017878160.1
OG0006339	XP_037871272.1	XP_017891306.1
OG0006340	XP_012550298.2	XP_017875207.1
OG0006341	XP_012551572.3	XP_017877498.1
OG0006343	XP_004932487.1	XP_017887432.1
OG0006344	XP_037871666.1	XP_026667206.1
OG0006345	XP_004929713.2	XP_026667762.1
OG0006346	XP_004924175.1	XP_017887486.1
OG0006347	NP_001296518.1	XP_017879543.1
OG0006348	XP_004926444.1	XP_017882553.1
OG0006349	XP_004924785.1	XP_017881408.1
OG0006350	NP_001243942.1	XP_026674349.1
OG0006352	XP_021203148.2	XP_017892106.1
OG0006353	XP_004930118.1	XP_017875890.1
OG0006355	XP_037874906.1	XP_017876022.2
OG0006356	XP_037876765.1, XP_037876772.1	XP_026669222.1
OG0006357	XP_037872222.1	XP_017876367.2
OG0006358	XP_004921724.1	XP_017887134.1
OG0006359	XP_037872311.1	XP_017877300.1
OG0006360	XP_037874933.1	XP_017885728.1
OG0006361	XP_004931334.1	XP_017881953.1
OG0006362	XP_037869805.1	XP_017891096.1
OG0006365	XP_037876515.1, XP_012551662.2	XP_026674194.1
OG0006366	XP_004932206.1	XP_017883274.1
OG0006367	XP_021206626.1	XP_017879043.1
OG0006368	XP_004930202.2	XP_017888077.1
OG0006369	XP_037869098.1	XP_026670529.1, XP_017875639.1
OG0006370	XP_004922575.1	XP_026673376.1
OG0006371	XP_004931102.2	XP_017878781.1
OG0006372	XP_004924060.1	XP_017882834.1
OG0006373	XP_037877705.1	XP_017893504.1
OG0006374	NP_001268826.1	XP_017892539.1
OG0006375	XP_004925484.1	XP_017889783.1
OG0006376	XP_037877108.1	XP_017885136.1
OG0006377	XP_037866843.1	XP_017875084.1
OG0006378	XP_004927170.1	XP_017876992.1
OG0006379	XP_004930132.1	XP_017891885.1
OG0006380	XP_012551891.1	XP_017893390.1
OG0006381	NP_001103762.1	XP_017880037.1
OG0006382	XP_012553008.2	XP_026669886.1
OG0006383	XP_037873696.1, XP_037873697.1	XP_017885866.1
OG0006384	XP_004932365.2	XP_017878513.1
OG0006385	XP_004922516.1	XP_017886219.1
OG0006386	XP_012543804.2, XP_021202037.2	XP_017876817.1
OG0006387	XP_004923044.1	XP_026675338.1
OG0006388	XP_004932152.2	XP_017880614.1
OG0006389	XP_012552801.1	XP_017882054.1
OG0006390	XP_004933409.1	XP_017882295.1
OG0006391	XP_037871824.1	XP_026672060.1
OG0006392	XP_037873701.1	XP_017885851.1
OG0006393	XP_004924171.1	XP_017892837.1
OG0006394	XP_004931048.2	XP_017882962.1
OG0006395	XP_037867750.1	XP_026671226.1
OG0006396	XP_012545533.1	XP_017884774.1
OG0006397	NP_001040293.1	XP_017875339.1
OG0006398	XP_004922527.1	XP_017883320.1
OG0006399	XP_012547880.2	XP_017875273.1
OG0006400	XP_012551960.2	XP_026670292.1
OG0006401	XP_012548284.1	XP_017879427.1
OG0006402	XP_012549822.2	XP_017891637.1
OG0006403	XP_004932509.1	XP_026670039.1
OG0006404	NP_001037283.1	XP_017877074.1
OG0006405	XP_012547530.1	XP_017887121.1
OG0006406	XP_004929707.1	XP_017878232.1
OG0006407	XP_004921642.1	XP_017876012.1
OG0006408	NP_001036905.1	XP_017891234.1
OG0006409	XP_004930568.1	XP_017881747.1
OG0006411	XP_004924250.1, NP_001274768.1	XP_017879659.1
OG0006412	XP_004922406.1	XP_017875984.1
OG0006413	XP_012547253.2	XP_017888348.1
OG0006414	XP_037867071.1, XP_021207735.1	XP_017886606.1
OG0006415	XP_012545253.2	XP_026675491.1
OG0006416	XP_037866571.1	XP_017888955.1
OG0006417	XP_037873618.1	XP_017876673.1
OG0006418	XP_037875703.1	XP_017884898.1
OG0006419	XP_004926504.3	XP_017893190.1
OG0006420	XP_004922844.2	XP_017880280.1
OG0006421	XP_012552864.1	XP_026670584.1
OG0006422	XP_004922415.2	XP_017881183.1
OG0006423	XP_037876793.1	XP_017887790.1
OG0006424	XP_021202137.2	XP_026667153.1, XP_017875543.1, XP_026667154.1
OG0006425	XP_004925145.3	XP_017881221.1
OG0006426	XP_004921562.2	XP_017880587.1
OG0006427	XP_004921755.2	XP_017877306.1
OG0006430	XP_004933323.1	XP_017891358.1
OG0006431	XP_004928669.1	XP_017875643.1
OG0006432	XP_037871387.1	XP_026669504.1
OG0006433	XP_037876318.1	XP_017883013.1
OG0006434	XP_004931652.2	XP_017887171.1
OG0006435	XP_012553125.2, XP_037876260.1	XP_017888638.1
OG0006437	XP_004927400.1, XP_004927401.1	XP_017889661.1
OG0006438	XP_004926352.1, XP_021203786.1	XP_026672493.1
OG0006439	XP_021203522.1	XP_017883727.1
