Orthogroup	Bombyx_mori	Habropoda_laboriosa
OG0006606	XP_037867311.1	XP_017798702.1
OG0006607	XP_021208054.1	XP_017792685.1
OG0006608	XP_037873088.1	XP_017795561.1
OG0006609	XP_021202506.1	XP_017793612.1
OG0006610	XP_012552943.1	XP_017798600.1
OG0006611	XP_021209197.1	XP_017790680.1
OG0006612	XP_004924152.1, XP_037869675.1, XP_012544154.1	XP_017787444.1
OG0006614	XP_037867397.1	XP_017789653.1
OG0006615	XP_037870203.1	XP_017798123.1
OG0006616	XP_004925034.4	XP_017788839.1
OG0006617	XP_004928629.1	XP_017789437.1
OG0006618	XP_037872274.1	XP_017789046.1
OG0006619	XP_012552866.1	XP_017794382.1
OG0006620	XP_037866842.1, XP_021207772.1	XP_017792403.1, XP_017792401.1
OG0006621	XP_021207510.2	XP_017798451.1
OG0006622	XP_037876812.1	XP_017794749.1
OG0006623	NP_001040184.1	XP_017797330.1
OG0006624	XP_037874119.1	XP_017799175.1
OG0006625	XP_021203829.2	XP_017792746.1
OG0006626	XP_021206076.1	XP_017799409.1
OG0006627	XP_004925637.1	XP_017793548.1
OG0006628	NP_001040308.1	XP_017792704.1
OG0006629	XP_004926934.2	XP_017798224.1
OG0006630	NP_001165392.1, XP_037870177.1	XP_017791989.1
OG0006631	XP_037868764.1	XP_017791980.1
OG0006632	XP_004932371.1	XP_017790685.1
OG0006633	XP_037872084.1	XP_017795740.1
OG0006634	XP_004924790.1	XP_017794947.1
OG0006636	XP_004929520.1	XP_017798179.1
OG0006637	NP_001127728.1	XP_017792551.1
OG0006638	XP_037873064.1	XP_017798528.1
OG0006639	XP_021202837.2	XP_017794315.1
OG0006640	XP_037870207.1, XP_037870206.1	XP_017798075.1
OG0006641	XP_037872800.1	XP_017793174.1
OG0006642	XP_037870102.1	XP_017791636.1
OG0006643	NP_001093290.1	XP_017794763.1
OG0006644	XP_021207605.1	XP_017796188.1
OG0006645	XP_037877845.1	XP_017791600.1
OG0006646	XP_037875319.1, XP_037875324.1	XP_017797228.1
OG0006647	XP_004921853.1	XP_017796070.1
OG0006648	NP_001040300.1	XP_017788844.1
OG0006649	NP_001108472.1	XP_017798414.1
OG0006650	XP_012545057.3	XP_017796286.1
OG0006651	XP_037875249.1	XP_017798616.1
OG0006652	XP_012551361.2	XP_017788304.1
OG0006653	XP_037876738.1	XP_017788306.1
OG0006654	XP_004933123.2	XP_017799246.1
OG0006655	XP_012548793.1	XP_017797161.1
OG0006656	XP_037867270.1	XP_017791285.1
OG0006657	XP_021205234.1	XP_017789339.1
OG0006658	XP_004933505.3	XP_017792296.1
OG0006659	NP_001106135.1, XP_037869047.1	XP_017796461.1
OG0006660	XP_004926325.1	XP_017790155.1
OG0006661	XP_021205357.1	XP_017795497.1
OG0006662	XP_037870706.1	XP_017796107.1
OG0006663	XP_004927217.1	XP_017787973.1
OG0006664	XP_012548182.2, XP_012548181.2, XP_012548180.2	XP_017789904.1
OG0006665	XP_004931727.1	XP_017798568.1
OG0006666	XP_021203912.2	XP_017798717.1
OG0006667	XP_012551608.1	XP_017797870.1
OG0006668	XP_004927911.1	XP_017789103.1
OG0006669	XP_012547267.2, XP_012547270.2	XP_017788515.1
OG0006670	XP_021201893.2, XP_021201899.2	XP_017799400.1
OG0006671	XP_004926028.2	XP_017799103.1
OG0006672	XP_021205530.1, XP_021205528.2, XP_004928916.1	XP_017797928.1
OG0006673	XP_004930712.1	XP_017793396.1
OG0006674	XP_004932740.1	XP_017796568.1
OG0006675	XP_004925752.1	XP_017794717.1
OG0006676	XP_004927291.1	XP_017788952.1
OG0006677	XP_037871991.1, XP_021202629.1	XP_017789746.1
OG0006679	XP_004931766.1	XP_017795313.1
OG0006680	XP_037868051.1	XP_017791995.1
OG0006681	NP_001036937.1	XP_017791708.1
OG0006682	XP_004925521.1, XP_004925520.1	XP_017789641.1
OG0006683	XP_004928839.1, XP_004928838.1	XP_017794114.1
OG0006684	XP_004933525.1	XP_017793505.1
OG0006685	XP_004928864.1	XP_017795897.1
OG0006687	NP_001040271.1	XP_017788794.1
OG0006688	XP_037866422.1	XP_017796127.1
OG0006689	XP_037869907.1	XP_017795744.1
OG0006692	XP_004926977.1	XP_017796964.1
OG0006693	XP_037866673.1	XP_017792817.1
OG0006695	NP_001139536.1	XP_017797353.1
OG0006696	XP_021203907.1	XP_017792803.1
OG0006697	XP_004929911.1, XP_004929912.1, XP_037874924.1	XP_017788184.1
OG0006698	XP_004926847.2	XP_017797671.1
OG0006700	XP_004926545.1	XP_017795859.1
OG0006702	XP_004933152.1	XP_017795016.1
OG0006704	XP_021207199.1, XP_021207200.1	XP_017799225.1
OG0006706	XP_004933347.1	XP_017789879.1
OG0006707	XP_004930102.1	XP_017795715.1
OG0006708	XP_004928707.1	XP_017790405.1
OG0006709	XP_004932925.1	XP_017798774.1, XP_017798773.1
OG0006710	XP_004931799.1	XP_017789457.1
OG0006711	XP_004923358.1	XP_017790770.1
OG0006714	XP_012550980.2, XP_004932222.2, XP_021207574.2	XP_017791862.1
OG0006715	XP_004933443.1, XP_012552006.1, XP_004933444.1	XP_017797318.1
OG0006719	NP_001165928.1	XP_017795720.1
OG0006720	XP_037871790.1, XP_004927423.2	XP_017799150.1
OG0006721	XP_037869121.1	XP_017791338.1
OG0006722	XP_004930214.1	XP_017788115.1
OG0006723	XP_004932447.2	XP_017799097.1
OG0006724	XP_004933136.1	XP_017787489.1
OG0006726	XP_004929204.1	XP_017788819.1
OG0006727	XP_021209000.2, XP_037871789.1	XP_017792622.1
OG0006728	XP_037876895.1, XP_037876727.1	XP_017790418.1
OG0006729	XP_004933423.1	XP_017791414.1
OG0006730	XP_021206440.1, XP_021207067.1	XP_017794372.1
OG0006730	XP_037873498.1	XP_017795375.1
OG0006731	XP_004931749.1	XP_017789233.1
OG0006732	XP_037877448.1, XP_012544836.1, NP_001124360.1	XP_017788924.1
OG0006733	XP_037866425.1, XP_037866426.1	XP_017799374.1
OG0006734	XP_021208199.1	XP_017792833.1
OG0006735	XP_012550901.1	XP_017788083.1
OG0006736	XP_037866642.1	XP_017799208.1
OG0006737	XP_012548334.1	XP_017788042.1
OG0006739	XP_037869177.1, XP_012549489.1	XP_017795941.1
OG0006740	XP_037866539.1	XP_017795322.1
OG0006741	XP_004933060.2	XP_017794808.1
OG0006743	XP_021205094.1	XP_017787849.1
OG0006745	XP_004931358.1	XP_017796617.1
OG0006746	XP_021204858.1	XP_017796527.1
OG0006749	XP_037875888.1	XP_017799219.1
OG0006750	XP_037876839.1	XP_017794897.1
OG0006751	XP_037866684.1	XP_017788953.1
OG0006752	XP_037875485.1	XP_017795031.1
OG0006754	XP_004933009.1	XP_017794753.1
OG0006761	XP_012551264.1	XP_017795524.1
OG0006773	XP_004922836.1	XP_017787764.1
OG0006776	XP_004924422.1	XP_017798542.1
OG0006780	XP_037874108.1	XP_017798093.1
OG0006782	XP_004930266.1	XP_017796068.1
OG0006788	XP_037866498.1	XP_017794375.1, XP_017794374.1
OG0006792	XP_037875836.1	XP_017795907.1
OG0006793	XP_037866713.1, NP_001166811.1	XP_017791849.1
OG0006798	NP_001040234.1	XP_017787544.1
OG0006799	NP_001040398.1	XP_017797501.1
OG0006800	NP_001037249.1	XP_017788118.1
OG0006801	XP_004922586.1	XP_017798169.1
OG0006802	NP_001077096.1	XP_017799267.1
OG0006803	XP_012549002.1	XP_017787858.1
OG0006804	NP_001040344.1	XP_017793994.1
OG0006805	NP_001037646.1	XP_017788848.1
OG0006806	XP_004921720.1	XP_017789913.1
OG0006807	NP_001037227.1	XP_017797742.1
OG0006808	XP_004929409.1	XP_017798150.1
OG0006809	XP_021209025.1	XP_017794703.1
OG0006810	XP_004925472.2	XP_017795587.1
OG0006811	XP_004927481.1	XP_017793173.1
OG0006812	XP_004923294.1	XP_017793094.1
OG0006813	XP_004932586.1	XP_017797766.1
OG0006814	XP_004925710.1	XP_017788601.1
OG0006815	NP_001266320.1	XP_017788722.1
OG0006816	XP_012543998.1	XP_017797551.1
OG0006817	XP_021203162.1	XP_017787358.1
OG0006818	XP_004924732.1	XP_017787819.1
OG0006819	XP_004931275.2	XP_017796427.1
OG0006820	XP_004927970.1	XP_017791240.1
OG0006821	XP_004932940.1	XP_017795478.1
OG0006822	XP_004930114.1	XP_017797067.1
OG0006823	XP_004925056.1	XP_017797459.1
OG0006824	NP_001040451.1	XP_017795312.1
OG0006825	NP_001040326.1	XP_017798809.1
OG0006826	NP_001119730.1	XP_017798406.1
OG0006827	XP_004930356.1	XP_017793017.1
OG0006828	NP_001129359.1	XP_017787724.1
OG0006829	NP_001108475.1	XP_017792025.1
OG0006830	XP_037870553.1	XP_017798082.1
OG0006831	NP_001296532.1	XP_017798768.1, XP_017798767.1
OG0006832	XP_004923158.1	XP_017794459.1
OG0006833	XP_004928720.1	XP_017798523.1
OG0006834	XP_037871017.1	XP_017794768.1
OG0006835	XP_004929027.1	XP_017799588.1, XP_017799590.1
OG0006836	XP_037870372.1	XP_017796229.1
OG0006837	XP_037875175.1	XP_017796716.1
OG0006838	XP_004921586.2	XP_017790890.1
OG0006841	XP_004924804.2	XP_017791225.1
OG0006842	XP_004933146.1	XP_017794210.1
OG0006843	XP_004927918.1	XP_017797637.1
OG0006844	NP_001040388.1	XP_017792095.1
OG0006845	XP_037874834.1	XP_017798032.1
OG0006847	NP_001093092.1	XP_017792353.1
OG0006848	NP_001093081.1, XP_037873764.1	XP_017793241.1
OG0006849	XP_004923949.1	XP_017795050.1, XP_017795051.1
OG0006850	NP_001040458.1	XP_017788342.1
OG0006851	XP_012543791.1	XP_017798990.1
OG0006852	XP_037866788.1	XP_017798493.1
OG0006853	XP_004925077.1	XP_017798742.1
OG0006854	NP_001091813.1	XP_017789636.1
OG0006855	XP_012544339.1	XP_017790176.1
OG0006856	XP_004922939.1	XP_017794564.1
OG0006857	XP_004931963.2	XP_017798309.1
OG0006858	XP_004930138.1	XP_017789561.1
OG0006859	NP_001040478.1	XP_017788023.1
OG0006860	XP_004932562.1	XP_017794729.1
OG0006861	XP_004924424.1	XP_017798708.1
OG0006862	NP_001135959.1	XP_017789419.1
OG0006863	XP_037875974.1	XP_017797455.1
OG0006864	NP_001040479.1	XP_017790309.1
OG0006865	NP_001162053.1	XP_017793150.1
OG0006866	NP_001040437.1	XP_017791881.1
OG0006867	NP_001166738.1	XP_017796757.1
OG0006869	XP_004921995.1	XP_017794599.1
OG0006870	XP_004926155.1	XP_017794810.1
OG0006871	XP_004925550.1	XP_017789705.1
OG0006872	XP_004921538.3	XP_017795704.1
OG0006873	XP_037875675.1	XP_017794080.1
OG0006874	XP_004931193.1	XP_017793978.1
OG0006875	XP_004921607.1	XP_017793101.1
OG0006877	XP_004925191.3	XP_017798031.1
OG0006878	XP_004928134.1	XP_017793488.1
OG0006879	XP_004927877.1	XP_017792947.1
OG0006880	NP_001139535.1, XP_012545246.1	XP_017792913.1
OG0006882	NP_001040219.1	XP_017792147.1
OG0006883	XP_004932323.1	XP_017795544.1
OG0006885	XP_012552241.1	XP_017789283.1
OG0006887	XP_004924995.1	XP_017787747.1
OG0006888	NP_001040147.1	XP_017788022.1
OG0006890	XP_004929268.1	XP_017792553.1
OG0006891	XP_004925720.1	XP_017787956.1
OG0006892	XP_004922258.1	XP_017794199.1
OG0006894	XP_004932523.1	XP_017796212.1
OG0006895	XP_037868453.1	XP_017787448.1
OG0006896	NP_001040434.1	XP_017795473.1
OG0006897	XP_004926125.1	XP_017787676.1
OG0006898	XP_004925361.3	XP_017795256.1
OG0006899	XP_004924524.1	XP_017798883.1
OG0006900	NP_001040297.1	XP_017795477.1
OG0006901	NP_001093268.1	XP_017793633.1
OG0006902	XP_004929170.1	XP_017792847.1
OG0006903	NP_001243954.1	XP_017795315.1
OG0006904	XP_012551044.1	XP_017789888.1
OG0006905	XP_012549003.2	XP_017798973.1
OG0006906	NP_001093287.1	XP_017792192.1
OG0006907	XP_004927852.1	XP_017790535.1
OG0006908	NP_001166703.1	XP_017796256.1
OG0006909	XP_004927589.1	XP_017798697.1
OG0006910	XP_037868804.1	XP_017797167.1
OG0006911	XP_004925481.1	XP_017788604.1
OG0006912	XP_004929279.1	XP_017794363.1
OG0006913	XP_037873553.1	XP_017789930.1
OG0006914	XP_004933405.1	XP_017788350.1
OG0006915	NP_001239601.1, XP_037877252.1	XP_017799068.1
OG0006916	XP_012550767.2	XP_017797164.1
OG0006917	XP_004927604.1	XP_017790277.1
OG0006918	XP_004925700.1	XP_017796047.1
OG0006919	XP_012549793.1	XP_017798338.1
OG0006920	XP_004932924.1	XP_017796336.1
OG0006921	XP_004928876.1	XP_017792064.1
OG0006922	XP_037869023.1	XP_017791860.1
OG0006923	XP_037871815.1	XP_017789737.1
OG0006925	XP_004923560.1	XP_017795272.1
OG0006926	XP_037872106.1, NP_001104820.1	XP_017789899.1
OG0006927	XP_037871478.1	XP_017795774.1
OG0006928	XP_012553050.1	XP_017790201.1
OG0006929	XP_021207468.1	XP_017787449.1
OG0006930	XP_004925205.2	XP_017790874.1
OG0006931	XP_004928361.1	XP_017793052.1
OG0006932	XP_004927541.1	XP_017796673.1
OG0006933	XP_004930452.1	XP_017796376.1
OG0006934	XP_021202161.2	XP_017787525.1
OG0006935	NP_001040233.1	XP_017792039.1
OG0006936	XP_004928146.3, XP_037873172.1	XP_017798611.1
OG0006937	XP_004922454.1	XP_017795896.1
OG0006938	XP_012548676.1	XP_017798163.1
OG0006940	XP_021207854.1	XP_017796765.1
OG0006941	XP_037873326.1	XP_017798516.1
OG0006942	XP_004925325.2	XP_017797424.1
OG0006943	XP_004931026.1	XP_017791566.1
OG0006944	XP_021205314.1	XP_017789519.1
OG0006945	XP_021207806.2	XP_017795183.1
OG0006946	XP_012550517.2	XP_017795736.1
OG0006947	XP_037873448.1	XP_017788419.1
OG0006949	XP_021207401.2	XP_017789251.1
OG0006950	XP_004922074.1	XP_017796645.1
OG0006951	XP_004924305.2	XP_017792457.1
OG0006952	NP_001036848.1	XP_017790135.1
OG0006953	XP_037867488.1	XP_017796292.1
OG0006954	XP_012546225.3	XP_017799401.1
OG0006955	XP_004932941.2	XP_017791622.1
OG0006956	NP_001093077.1	XP_017793806.1
OG0006957	XP_004933582.2	XP_017799269.1
OG0006958	XP_004924362.1	XP_017793469.1
OG0006959	XP_012550522.2	XP_017794163.1
OG0006960	NP_001040354.1	XP_017792362.1
OG0006961	XP_037876759.1	XP_017794765.1
OG0006962	XP_037872416.1	XP_017798154.1
OG0006965	XP_004923664.1	XP_017793075.1
OG0006966	NP_001040240.1	XP_017795642.1
OG0006967	XP_021206539.2	XP_017798059.1
OG0006968	XP_012548475.1	XP_017796605.1
OG0006969	XP_004922000.1	XP_017798018.1
OG0006970	XP_037871300.1	XP_017794689.1
OG0006971	XP_004931977.2	XP_017791142.1
OG0006972	XP_037870884.1	XP_017797840.1
OG0006973	XP_004925423.1	XP_017790059.1
OG0006974	XP_021203634.1	XP_017797676.1
OG0006975	XP_037872745.1	XP_017796763.1
OG0006976	XP_012549036.2	XP_017794183.1
OG0006977	XP_004924241.1	XP_017788029.1
OG0006978	XP_004927540.2	XP_017794156.1
OG0006979	XP_037877098.1	XP_017792272.1
OG0006980	XP_004925527.1	XP_017795054.1
OG0006981	XP_037876579.1	XP_017795685.1
OG0006983	XP_037869574.1	XP_017791011.1
OG0006985	XP_021207273.2	XP_017798171.1
OG0006986	XP_037873541.1	XP_017787632.1
OG0006987	XP_037870638.1	XP_017790894.1
OG0006988	XP_004923973.1	XP_017792125.1
OG0006990	XP_037870412.1	XP_017791972.1
OG0006991	XP_037869278.1	XP_017788096.1
OG0006993	XP_037868341.1	XP_017794303.1
OG0006994	XP_004932244.1	XP_017792194.1
OG0006995	XP_012551710.2	XP_017790905.1
OG0006996	XP_004923291.1	XP_017798756.1
OG0006998	XP_004924229.1	XP_017789151.1
OG0006999	XP_004926906.1	XP_017791317.1
OG0007000	XP_012553356.1	XP_017790482.1
OG0007001	XP_037875343.1	XP_017796326.1
OG0007002	XP_037869242.1	XP_017794188.1
OG0007003	XP_004925739.1	XP_017796033.1
OG0007004	XP_004925575.1	XP_017798074.1
OG0007005	XP_037869330.1	XP_017788977.1
OG0007006	XP_004924654.1	XP_017796032.1
OG0007009	NP_001296555.1	XP_017798205.1
OG0007010	XP_037868344.1	XP_017797603.1
OG0007011	XP_004928406.1	XP_017795484.1
OG0007012	XP_012544578.3	XP_017796889.1
OG0007013	XP_004929424.1	XP_017797203.1
OG0007014	XP_004924832.1	XP_017796149.1
OG0007015	XP_037874559.1, XP_037874588.1	XP_017793510.1
OG0007016	XP_004931420.2	XP_017797153.1
OG0007017	XP_037873526.1	XP_017795624.1
OG0007018	NP_001296558.1	XP_017797880.1
OG0007019	XP_021207501.2	XP_017794003.1, XP_017794002.1
OG0007020	XP_004926365.3	XP_017799368.1
OG0007022	XP_012550344.1	XP_017788321.1
OG0007023	XP_004924869.1	XP_017789781.1
OG0007024	XP_004926895.2	XP_017789996.1
OG0007025	XP_012546503.1	XP_017792707.1
OG0007026	XP_004928340.1	XP_017791440.1
OG0007027	XP_037869094.1	XP_017794043.1
OG0007028	XP_012547460.1	XP_017799290.1
OG0007029	XP_037867873.1	XP_017793489.1
OG0007030	XP_004922469.1	XP_017798643.1
OG0007031	XP_021202890.2	XP_017789595.1
OG0007032	NP_001274759.1	XP_017789072.1
OG0007033	XP_037866681.1	XP_017796781.1
OG0007034	NP_001129364.1, XP_012552764.1	XP_017792939.1
OG0007035	XP_037875517.1	XP_017791209.1
OG0007036	XP_004926206.1	XP_017792292.1
OG0007038	XP_004922910.1	XP_017791853.1
OG0007039	XP_021206382.2	XP_017794594.1
OG0007040	XP_037867050.1	XP_017791633.1
OG0007041	XP_004926518.1	XP_017788240.1
OG0007042	XP_004928207.2	XP_017795716.1
OG0007043	XP_004932440.1	XP_017789805.1
OG0007044	XP_037866487.1	XP_017792849.1
OG0007045	XP_004931973.2	XP_017798321.1
OG0007046	XP_021206812.1	XP_017797633.1
OG0007047	XP_037876961.1	XP_017797708.1
OG0007048	XP_037870051.1	XP_017791820.1
OG0007049	XP_037871181.1	XP_017788445.1
OG0007050	XP_037873675.1	XP_017799135.1
OG0007051	XP_037874856.1	XP_017798307.1
OG0007052	XP_004932125.1	XP_017796164.1
OG0007053	XP_037867429.1	XP_017796275.1
OG0007054	XP_004923430.1	XP_017792863.1
OG0007055	XP_004929058.2	XP_017790483.1
OG0007056	XP_037872287.1	XP_017799417.1
OG0007057	XP_037875498.1	XP_017795118.1
OG0007058	XP_021204275.1	XP_017796953.1
OG0007059	NP_001077078.1	XP_017788802.1
OG0007060	XP_021205868.1	XP_017797875.1
OG0007061	XP_037875198.1	XP_017788167.1
OG0007062	XP_012551174.2	XP_017799367.1
OG0007064	XP_021204636.1	XP_017788330.1
OG0007065	XP_004923868.1	XP_017793557.1
OG0007066	NP_001177769.1	XP_017797794.1
OG0007067	NP_001037054.1	XP_017798330.1
OG0007068	XP_012552256.1	XP_017791081.1
OG0007070	XP_037869986.1	XP_017794329.1
OG0007071	XP_004930342.1	XP_017788529.1
OG0007072	XP_004924885.2	XP_017794220.1
OG0007073	XP_037871706.1	XP_017798714.1
OG0007074	XP_012545250.1	XP_017788593.1
OG0007075	XP_012551503.2	XP_017790347.1
OG0007076	XP_004921742.1	XP_017789532.1
OG0007077	XP_004921725.1	XP_017796581.1
OG0007078	XP_004925107.1	XP_017791117.1
OG0007079	NP_001188363.1, XP_012552960.1	XP_017788480.1
OG0007080	XP_037874435.1	XP_017798788.1
OG0007081	XP_004923443.1	XP_017790131.1
OG0007082	XP_037874805.1	XP_017791607.1
OG0007083	XP_004933029.1	XP_017790117.1
OG0007084	XP_012552367.2	XP_017788687.1
OG0007085	XP_012548821.1	XP_017795838.1
OG0007086	XP_004921601.2	XP_017794001.1
OG0007087	XP_004923105.3	XP_017794134.1
OG0007088	NP_001266403.1	XP_017794000.1
OG0007089	XP_012543783.1	XP_017788286.1
OG0007090	XP_021201841.1	XP_017787945.1
OG0007091	XP_004929307.1	XP_017788140.1
OG0007092	XP_037875162.1	XP_017787572.1
OG0007093	XP_004921624.1	XP_017788637.1
OG0007094	XP_004927178.1	XP_017791088.1
OG0007095	XP_021202446.1	XP_017792390.1
OG0007096	XP_004928543.1	XP_017789425.1
OG0007097	XP_021204471.1	XP_017787468.1
OG0007098	XP_037871084.1	XP_017799130.1
OG0007099	XP_004933683.1	XP_017791213.1
OG0007100	XP_012544028.1	XP_017798853.1
OG0007101	XP_037868204.1	XP_017790834.1
OG0007102	XP_004932171.1	XP_017793630.1
OG0007103	XP_004925218.1	XP_017789337.1
OG0007104	NP_001037003.1	XP_017792844.1
OG0007105	XP_004924090.1	XP_017792180.1
OG0007106	XP_004929858.1	XP_017797630.1
OG0007107	XP_021205571.1	XP_017789147.1
OG0007108	XP_004929110.1	XP_017796521.1
OG0007109	XP_004927948.2	XP_017798471.1
OG0007110	XP_004930611.1	XP_017797221.1
OG0007112	XP_004930049.1	XP_017788144.1
OG0007113	XP_037866899.1	XP_017799161.1
OG0007114	XP_004930478.1	XP_017788353.1
OG0007115	XP_021201998.2	XP_017799527.1
OG0007116	XP_004924836.1	XP_017788757.1, XP_017788765.1
OG0007117	XP_037869785.1	XP_017794138.1
OG0007118	NP_001091820.2	XP_017789263.1
OG0007119	XP_037870860.1	XP_017788559.1
OG0007120	XP_004930728.1	XP_017791878.1
OG0007121	NP_001040525.1	XP_017791334.1
OG0007122	XP_004921564.1	XP_017798461.1
OG0007123	XP_004928631.2	XP_017789395.1
OG0007124	XP_004928328.1	XP_017791581.1
OG0007125	NP_001296538.1	XP_017796486.1
OG0007126	XP_004931968.1	XP_017791387.1
OG0007127	XP_037876888.1	XP_017790113.1
OG0007128	XP_037875648.1	XP_017799139.1
OG0007129	XP_037869934.1	XP_017789895.1
OG0007131	XP_004932483.1	XP_017794213.1
OG0007132	XP_004933592.1	XP_017798691.1
OG0007133	XP_004924645.2	XP_017790825.1
OG0007134	NP_001157381.1	XP_017790939.1
OG0007135	XP_012553435.2	XP_017796160.1
OG0007136	XP_012545811.2	XP_017797052.1
OG0007137	NP_001037126.1	XP_017787989.1
OG0007138	NP_001037356.1	XP_017799197.1
OG0007139	XP_037877861.1	XP_017788699.1
OG0007140	XP_004931733.2	XP_017793081.1
OG0007141	XP_021209144.1	XP_017788862.1
OG0007142	XP_021208033.1	XP_017792220.1
OG0007143	XP_037877663.1	XP_017798670.1
OG0007144	XP_004930732.1	XP_017796746.1
OG0007145	XP_012550526.1	XP_017794680.1
OG0007146	XP_012552478.1	XP_017791178.1
OG0007147	XP_021207164.1	XP_017798534.1
OG0007148	XP_021207926.1	XP_017797306.1
OG0007149	XP_021206571.2	XP_017795091.1
OG0007150	XP_004926377.1	XP_017789571.1
OG0007151	XP_004929216.2	XP_017794879.1
OG0007152	XP_004923292.1	XP_017793412.1
OG0007153	XP_004932950.1	XP_017789686.1
OG0007154	XP_004925878.1	XP_017797855.1
OG0007155	XP_004924304.1	XP_017798415.1
OG0007156	XP_004932146.1	XP_017787484.1
OG0007158	XP_037877154.1	XP_017792026.1
OG0007159	XP_004929309.2	XP_017789866.1
OG0007161	NP_001136223.1	XP_017799060.1
OG0007162	XP_037873291.1	XP_017787364.1
OG0007163	XP_037870241.1	XP_017789099.1
OG0007164	XP_004921749.1	XP_017795423.1
OG0007165	XP_037871806.1	XP_017799570.1
OG0007166	XP_004929822.2	XP_017787768.1
OG0007168	XP_004930208.1	XP_017788122.1
OG0007169	XP_004927480.1	XP_017795186.1
OG0007170	XP_012545290.1	XP_017788186.1
OG0007171	XP_004931953.3	XP_017799202.1
OG0007172	XP_012548761.1, XP_021205949.1	XP_017791035.1
OG0007173	NP_001037632.1	XP_017788130.1
OG0007174	NP_001037593.1	XP_017790675.1
OG0007175	XP_004933556.1	XP_017796798.1
OG0007176	NP_001266310.1	XP_017798623.1
OG0007177	XP_037870204.1, NP_001091768.1	XP_017798211.1
OG0007178	XP_004925537.1	XP_017798202.1
OG0007179	XP_037869363.1	XP_017789253.1
OG0007180	XP_004924858.2	XP_017791740.1
OG0007181	XP_037877792.1, XP_037877797.1	XP_017794793.1
OG0007182	XP_004921640.1	XP_017788775.1
OG0007183	XP_004921975.2, XP_037877267.1	XP_017796145.1
OG0007184	XP_012548822.2	XP_017793809.1
OG0007185	NP_001296487.1, XP_037876106.1	XP_017796040.1
OG0007186	XP_004928528.2	XP_017789319.1
OG0007187	XP_004930417.1	XP_017790867.1
OG0007188	XP_004926652.1	XP_017793392.1
