Orthogroup	Bombyx_mori	Dufourea_novaeangliae
OG0006449	XP_037876525.1	XP_015429297.1
OG0006451	XP_012549904.2, NP_001037572.1	XP_015433793.1
OG0006452	XP_037877067.1	XP_015433301.1
OG0006453	NP_001269273.1	XP_015435689.1
OG0006454	XP_004930905.1	XP_015428695.1
OG0006455	XP_037868644.1	XP_015435678.1
OG0006456	XP_037871411.1	XP_015433983.1
OG0006457	XP_004926521.1	XP_015433510.1
OG0006458	XP_004928708.1	XP_015437489.1
OG0006459	XP_004924043.2	XP_015434730.1
OG0006460	XP_004928986.1	XP_015434842.1
OG0006463	XP_004931093.1	XP_015434279.1
OG0006464	XP_037867228.1	XP_015439800.1
OG0006465	XP_037871632.1	XP_015432164.1
OG0006466	NP_001040346.1	XP_015437551.1
OG0006467	XP_037866627.1	XP_015438479.1
OG0006469	XP_012543922.1	XP_015436246.1
OG0006470	XP_037870396.1	XP_015434827.1
OG0006471	XP_021207333.2	XP_015433676.1
OG0006472	XP_037872616.1	XP_015428731.1
OG0006473	XP_012549478.1	XP_015437120.1
OG0006474	XP_037877747.1	XP_015433258.1
OG0006475	XP_004930062.1	XP_015435394.1
OG0006476	XP_004928645.1	XP_015434843.1
OG0006477	NP_001040406.1	XP_015435535.1
OG0006478	XP_012547997.1	XP_015437483.1
OG0006480	XP_012545868.2	XP_015439953.1
OG0006481	XP_012544187.2	XP_015439768.1
OG0006482	XP_037873593.1	XP_015429647.1
OG0006483	NP_001233136.1, XP_037869091.1	XP_015429843.1
OG0006484	XP_037876913.1, XP_037877310.1	XP_015433959.1
OG0006485	XP_021203254.2	XP_015435338.1
OG0006486	XP_004928670.1, NP_001296565.1	XP_015429784.1
OG0006487	NP_001166197.1	XP_015438318.1
OG0006488	XP_004933124.1	XP_015433016.1
OG0006489	XP_021204389.1	XP_015432697.1
OG0006490	XP_004932768.2	XP_015435363.1
OG0006491	XP_004927874.2	XP_015429774.1
OG0006492	NP_001166865.1	XP_015429326.1
OG0006493	XP_037866695.1	XP_015435738.1
OG0006494	XP_004928833.2	XP_015429026.1
OG0006495	XP_004932468.1	XP_015433648.1
OG0006496	XP_012549046.1	XP_015430968.1
OG0006497	XP_037870223.1	XP_015434600.1
OG0006498	XP_004925988.1	XP_015430343.1
OG0006499	NP_001036923.1	XP_015429707.1
OG0006500	XP_004928618.1	XP_015429341.1
OG0006501	XP_012551934.1, NP_001037612.1	XP_015436843.1
OG0006502	XP_004931366.1	XP_015434593.1
OG0006503	XP_012552998.2	XP_015432337.1
OG0006504	XP_037876760.1	XP_015431646.1
OG0006505	XP_012550071.1	XP_015432782.1
OG0006506	XP_004923000.1	XP_015434523.1
OG0006507	XP_037874255.1	XP_015433042.1
OG0006508	XP_037869617.1, XP_037869615.1	XP_015437650.1
OG0006509	XP_037868633.1	XP_015430184.1
OG0006510	XP_004931590.2	XP_015438271.1
OG0006511	XP_004929479.2	XP_015436785.1
OG0006512	XP_037867630.1	XP_015432669.1
OG0006513	XP_004923565.1	XP_015432715.1
OG0006514	XP_021203181.2	XP_015438785.1
OG0006515	XP_004932644.1	XP_015439334.1
OG0006516	XP_004925346.1	XP_015430839.1
OG0006517	XP_004922182.1	XP_015432750.1
OG0006518	XP_021205157.1	XP_015433640.1
OG0006519	NP_001243923.1	XP_015435774.1
OG0006520	XP_012547622.2	XP_015437760.1
OG0006521	XP_004932122.2	XP_015429185.1
OG0006522	XP_021204475.1	XP_015434485.1
OG0006523	XP_037873362.1	XP_015436442.1
OG0006524	XP_004922448.1	XP_015430290.1
OG0006525	XP_004931028.1	XP_015435003.1
OG0006526	XP_037872033.1	XP_015435798.1
OG0006527	XP_004931139.2	XP_015431703.1
OG0006528	XP_021202269.2	XP_015431057.1
OG0006529	XP_004922744.1	XP_015429001.1
OG0006530	XP_004932886.2	XP_015434484.1
OG0006531	XP_021203889.1, XP_004926536.1	XP_015437669.1
OG0006532	XP_004931895.2	XP_015428888.1
OG0006533	NP_001040303.1, XP_021208988.1	XP_015437888.1
OG0006534	XP_004930405.1	XP_015435726.1
OG0006536	XP_037876398.1	XP_015433287.1
OG0006537	XP_012544020.1	XP_015433812.1
OG0006538	NP_001037041.1	XP_015431329.1
OG0006539	XP_021203870.1	XP_015435601.1
OG0006540	XP_037866715.1, NP_001106734.1	XP_015429011.1
OG0006541	XP_004926251.2	XP_015432977.1
OG0006542	XP_037877624.1	XP_015429703.1
OG0006544	XP_037870703.1	XP_015440099.1
OG0006545	XP_021205458.2	XP_015433518.1
OG0006546	XP_037870477.1	XP_015431618.1
OG0006547	XP_004922531.1	XP_015436889.1
OG0006548	XP_004922391.1	XP_015436806.1
OG0006549	XP_004923340.1	XP_015440013.1
OG0006551	XP_004925418.1	XP_015437197.1
OG0006552	XP_037866936.1	XP_015439151.1
OG0006553	XP_021206483.2	XP_015435250.1
OG0006554	XP_004925868.1	XP_015428739.1
OG0006555	XP_004928539.1	XP_015434527.1
OG0006556	XP_012553089.1, NP_001037576.1	XP_015433401.1
OG0006557	XP_004931169.2	XP_015433822.1
OG0006558	XP_004924853.1	XP_015431573.1
OG0006559	XP_037871750.1	XP_015434226.1, XP_015434224.1
OG0006560	XP_004923697.2	XP_015431517.1
OG0006561	XP_004929436.1	XP_015430772.1
OG0006562	XP_004927103.1	XP_015436953.1
OG0006563	XP_004925070.1	XP_015438774.1
OG0006565	XP_012545462.1, XP_012545455.1	XP_015440237.1
OG0006566	XP_012544099.1	XP_015429664.1
OG0006568	XP_004928627.1	XP_015431677.1
OG0006570	XP_012549735.1	XP_015439855.1
OG0006571	XP_037873484.1	XP_015433946.1
OG0006573	NP_001239603.1, XP_012546676.1	XP_015438210.1
OG0006574	XP_021206849.1	XP_015438679.1
OG0006575	XP_004930498.3	XP_015434217.1
OG0006576	XP_037872239.1	XP_015438723.1
OG0006577	XP_004929096.2	XP_015435034.1
OG0006578	NP_001108471.1	XP_015439396.1
OG0006579	XP_004924104.1	XP_015436547.1
OG0006580	XP_004928459.2	XP_015431291.1
OG0006581	XP_012553052.3	XP_015437986.1
OG0006582	XP_004922095.2	XP_015429128.1
OG0006583	NP_001266413.1, XP_021207538.1	XP_015435793.1
OG0006584	XP_021204463.2	XP_015434248.1
OG0006585	XP_012550149.1, XP_004922420.1	XP_015440070.1
OG0006586	XP_004931874.1	XP_015437663.1
OG0006587	XP_004921822.1	XP_015440022.1
OG0006588	XP_012550922.2	XP_015434378.1
OG0006589	XP_037867891.1	XP_015431188.1
OG0006590	XP_021206841.1	XP_015430150.1
OG0006591	XP_037868750.1	XP_015429258.1
OG0006592	XP_004925556.3	XP_015430761.1
OG0006593	XP_004921693.2	XP_015437028.1
OG0006594	XP_004921602.1	XP_015440114.1
OG0006595	XP_037867058.1	XP_015429981.1
OG0006596	XP_004931923.2	XP_015429404.1
OG0006597	XP_037872791.1, XP_037877265.1	XP_015439213.1
OG0006598	XP_037870437.1	XP_015431964.1
OG0006599	XP_037873048.1	XP_015439320.1
OG0006600	XP_037866483.1	XP_015438624.1
OG0006601	XP_012547626.1	XP_015438410.1
OG0006602	XP_037874699.1	XP_015432765.1
OG0006603	XP_004933203.2	XP_015436988.1
OG0006604	NP_001268818.1, XP_012550379.1	XP_015434535.1
OG0006605	XP_004931938.1	XP_015430404.1
OG0006606	XP_037867311.1	XP_015440297.1
OG0006607	XP_021208054.1	XP_015429059.1
OG0006608	XP_037873088.1	XP_015435558.1
OG0006609	XP_021202506.1	XP_015439873.1
OG0006610	XP_012552943.1	XP_015434104.1
OG0006611	XP_021209197.1	XP_015439726.1
OG0006612	XP_004924152.1, XP_037869675.1, XP_012544154.1	XP_015437467.1
OG0006614	XP_037867397.1	XP_015430127.1
OG0006615	XP_037870203.1	XP_015437602.1
OG0006616	XP_004925034.4	XP_015433602.1
OG0006617	XP_004928629.1	XP_015435892.1
OG0006618	XP_037872274.1	XP_015437193.1
OG0006619	XP_012552866.1	XP_015436078.1
OG0006620	XP_037866842.1, XP_021207772.1	XP_015438243.1
OG0006621	XP_021207510.2	XP_015430380.1
OG0006622	XP_037876812.1	XP_015433148.1
OG0006623	NP_001040184.1	XP_015436436.1
OG0006625	XP_021203829.2	XP_015428811.1
OG0006626	XP_021206076.1	XP_015435424.1
OG0006627	XP_004925637.1	XP_015434879.1
OG0006628	NP_001040308.1	XP_015428761.1
OG0006629	XP_004926934.2	XP_015430640.1
OG0006630	NP_001165392.1, XP_037870177.1	XP_015431632.1
OG0006631	XP_037868764.1	XP_015436962.1
OG0006632	XP_004932371.1	XP_015433310.1
OG0006633	XP_037872084.1	XP_015436345.1
OG0006634	XP_004924790.1	XP_015428431.1
OG0006636	XP_004929520.1	XP_015436938.1
OG0006637	NP_001127728.1	XP_015438772.1
OG0006638	XP_037873064.1	XP_015438979.1
OG0006639	XP_021202837.2	XP_015436729.1
OG0006640	XP_037870207.1, XP_037870206.1	XP_015436912.1
OG0006641	XP_037872800.1	XP_015433889.1
OG0006642	XP_037870102.1	XP_015430015.1
OG0006643	NP_001093290.1	XP_015439403.1
OG0006644	XP_021207605.1	XP_015431594.1
OG0006645	XP_037877845.1	XP_015431304.1
OG0006646	XP_037875319.1, XP_037875324.1	XP_015430191.1
OG0006647	XP_004921853.1	XP_015433303.1
OG0006648	NP_001040300.1	XP_015433619.1
OG0006649	NP_001108472.1	XP_015430305.1
OG0006650	XP_012545057.3	XP_015430177.1
OG0006651	XP_037875249.1	XP_015439260.1
OG0006652	XP_012551361.2	XP_015429752.1
OG0006653	XP_037876738.1	XP_015432805.1
OG0006654	XP_004933123.2	XP_015433018.1
OG0006655	XP_012548793.1	XP_015438079.1
OG0006656	XP_037867270.1	XP_015428961.1
OG0006657	XP_021205234.1	XP_015433681.1
OG0006658	XP_004933505.3	XP_015437331.1
OG0006659	NP_001106135.1, XP_037869047.1	XP_015431687.1
OG0006660	XP_004926325.1	XP_015435183.1
OG0006661	XP_021205357.1	XP_015438335.1
OG0006662	XP_037870706.1	XP_015431958.1
OG0006663	XP_004927217.1	XP_015434154.1
OG0006664	XP_012548182.2, XP_012548181.2, XP_012548180.2	XP_015435955.1
OG0006665	XP_004931727.1	XP_015439265.1
OG0006666	XP_021203912.2	XP_015436473.1
OG0006667	XP_012551608.1	XP_015435218.1
OG0006668	XP_004927911.1	XP_015437200.1
OG0006669	XP_012547267.2, XP_012547270.2	XP_015431887.1
OG0006670	XP_021201893.2, XP_021201899.2	XP_015435434.1
OG0006671	XP_004926028.2	XP_015435444.1
OG0006672	XP_021205530.1, XP_021205528.2, XP_004928916.1	XP_015431035.1
OG0006673	XP_004930712.1	XP_015437309.1
OG0006674	XP_004932740.1	XP_015433109.1
OG0006675	XP_004925752.1	XP_015431802.1
OG0006676	XP_004927291.1	XP_015435905.1
OG0006677	XP_037871991.1, XP_021202629.1	XP_015431290.1
OG0006679	XP_004931766.1	XP_015434331.1
OG0006680	XP_037868051.1	XP_015433746.1
OG0006681	NP_001036937.1	XP_015428907.1
OG0006682	XP_004925521.1, XP_004925520.1	XP_015436810.1
OG0006683	XP_004928839.1, XP_004928838.1	XP_015429640.1
OG0006684	XP_004933525.1	XP_015437365.1
OG0006685	XP_004928864.1	XP_015432490.1
OG0006687	NP_001040271.1	XP_015428545.1
OG0006688	XP_037866422.1	XP_015430065.1
OG0006689	XP_037869907.1	XP_015436314.1
OG0006690	XP_004929149.1	XP_015431588.1
OG0006692	XP_004926977.1	XP_015430870.1
OG0006693	XP_037866673.1	XP_015440475.1
OG0006695	NP_001139536.1	XP_015436301.1
OG0006696	XP_021203907.1	XP_015430354.1
OG0006697	XP_004929911.1, XP_004929912.1, XP_037874924.1	XP_015429818.1
OG0006698	XP_004926847.2	XP_015431169.1
OG0006700	XP_004926545.1	XP_015433086.1
OG0006702	XP_004933152.1	XP_015428449.1
OG0006704	XP_021207199.1, XP_021207200.1	XP_015435367.1
OG0006706	XP_004933347.1	XP_015428601.1
OG0006707	XP_004930102.1	XP_015436291.1
OG0006708	XP_004928707.1	XP_015429235.1
OG0006709	XP_004932925.1	XP_015439210.1
OG0006710	XP_004931799.1	XP_015435900.1
OG0006711	XP_004923358.1	XP_015440048.1
OG0006714	XP_012550980.2, XP_004932222.2, XP_021207574.2	XP_015430187.1
OG0006715	XP_004933443.1, XP_012552006.1, XP_004933444.1	XP_015436173.1
OG0006719	NP_001165928.1	XP_015436172.1
OG0006720	XP_037871790.1, XP_004927423.2	XP_015432925.1
OG0006721	XP_037869121.1	XP_015432249.1
OG0006722	XP_004930214.1	XP_015434875.1
OG0006723	XP_004932447.2	XP_015432823.1
OG0006724	XP_004933136.1	XP_015430542.1
OG0006726	XP_004929204.1	XP_015428543.1
OG0006727	XP_021209000.2, XP_037871789.1	XP_015437068.1
OG0006728	XP_037876895.1, XP_037876727.1	XP_015429101.1
OG0006729	XP_004933423.1	XP_015434624.1
OG0006730	XP_037873498.1	XP_015436066.1
OG0006731	XP_004931749.1	XP_015438847.1
OG0006732	XP_037877448.1, XP_012544836.1, NP_001124360.1	XP_015428582.1
OG0006733	XP_037866425.1, XP_037866426.1	XP_015432998.1
OG0006734	XP_021208199.1	XP_015435514.1
OG0006735	XP_012550901.1	XP_015435773.1
OG0006736	XP_037866642.1	XP_015432969.1
OG0006737	XP_012548334.1	XP_015435592.1
OG0006739	XP_037869177.1, XP_012549489.1	XP_015431245.1
OG0006740	XP_037866539.1	XP_015433389.1
OG0006741	XP_004933060.2	XP_015433171.1
OG0006743	XP_021205094.1	XP_015434914.1
OG0006745	XP_004931358.1	XP_015433225.1
OG0006746	XP_021204858.1	XP_015435036.1
OG0006749	XP_037875888.1	XP_015432854.1
OG0006750	XP_037876839.1	XP_015428436.1
OG0006751	XP_037866684.1	XP_015432340.1
OG0006752	XP_037875485.1	XP_015432095.1
OG0006754	XP_004933009.1	XP_015439319.1
OG0006761	XP_012551264.1	XP_015436406.1, XP_015436408.1
OG0006773	XP_004922836.1	XP_015428995.1
OG0006776	XP_004924422.1	XP_015434114.1
OG0006780	XP_037874108.1	XP_015430764.1
OG0006782	XP_004930266.1	XP_015440045.1
OG0006788	XP_037866498.1	XP_015436069.1
OG0006792	XP_037875836.1	XP_015434906.1
OG0006793	XP_037866713.1, NP_001166811.1	XP_015439379.1
OG0006798	NP_001040234.1	XP_015432268.1
OG0006799	NP_001040398.1	XP_015438429.1
OG0006800	NP_001037249.1	XP_015434315.1
OG0006801	XP_004922586.1	XP_015436917.1
OG0006802	NP_001077096.1	XP_015432924.1
OG0006803	XP_012549002.1	XP_015434460.1
OG0006804	NP_001040344.1	XP_015429596.1
OG0006805	NP_001037646.1	XP_015432356.1
OG0006806	XP_004921720.1	XP_015436008.1
OG0006807	NP_001037227.1	XP_015438937.1
OG0006808	XP_004929409.1	XP_015437608.1
OG0006809	XP_021209025.1	XP_015435724.1
OG0006810	XP_004925472.2	XP_015435540.1
OG0006811	XP_004927481.1	XP_015428708.1
OG0006812	XP_004923294.1	XP_015437371.1
OG0006813	XP_004932586.1	XP_015436494.1
OG0006814	XP_004925710.1	XP_015431147.1
OG0006815	NP_001266320.1	XP_015428653.1
OG0006816	XP_012543998.1	XP_015436574.1
OG0006817	XP_021203162.1	XP_015433749.1
OG0006818	XP_004924732.1	XP_015438902.1
OG0006819	XP_004931275.2	XP_015434010.1
OG0006820	XP_004927970.1	XP_015430432.1
OG0006821	XP_004932940.1	XP_015431382.1
OG0006822	XP_004930114.1	XP_015433894.1
OG0006823	XP_004925056.1	XP_015438687.1
OG0006824	NP_001040451.1	XP_015439952.1
OG0006825	NP_001040326.1	XP_015439075.1
OG0006826	NP_001119730.1	XP_015430345.1
OG0006827	XP_004930356.1	XP_015437772.1
OG0006828	NP_001129359.1	XP_015433203.1
OG0006829	NP_001108475.1	XP_015430034.1
OG0006830	XP_037870553.1	XP_015430643.1
OG0006831	NP_001296532.1	XP_015436467.1
OG0006832	XP_004923158.1	XP_015429012.1
OG0006833	XP_004928720.1	XP_015439175.1
OG0006834	XP_037871017.1	XP_015431871.1
OG0006835	XP_004929027.1	XP_015430494.1
OG0006836	XP_037870372.1	XP_015437885.1
OG0006837	XP_037875175.1	XP_015439356.1
OG0006838	XP_004921586.2	XP_015434532.1
OG0006839	XP_004924193.1	XP_015436079.1
OG0006841	XP_004924804.2	XP_015437487.1
OG0006842	XP_004933146.1	XP_015437274.1
OG0006843	XP_004927918.1	XP_015430997.1
OG0006844	NP_001040388.1	XP_015428928.1
OG0006845	XP_037874834.1	XP_015433836.1
OG0006847	NP_001093092.1	XP_015438241.1
OG0006848	NP_001093081.1, XP_037873764.1	XP_015434591.1
OG0006849	XP_004923949.1	XP_015432147.1
OG0006850	NP_001040458.1	XP_015430436.1
OG0006851	XP_012543791.1	XP_015432830.1
OG0006852	XP_037866788.1	XP_015439158.1
OG0006853	XP_004925077.1	XP_015439187.1
OG0006854	NP_001091813.1	XP_015430141.1
OG0006855	XP_012544339.1	XP_015431923.1
OG0006856	XP_004922939.1	XP_015430102.1
OG0006857	XP_004931963.2	XP_015430352.1
OG0006858	XP_004930138.1	XP_015438349.1
OG0006859	NP_001040478.1	XP_015434136.1
OG0006860	XP_004932562.1	XP_015439248.1
OG0006861	XP_004924424.1	XP_015439166.1
OG0006862	NP_001135959.1	XP_015429768.1
OG0006863	XP_037875974.1	XP_015432036.1
OG0006864	NP_001040479.1	XP_015438323.1
OG0006865	NP_001162053.1	XP_015440449.1
OG0006866	NP_001040437.1	XP_015439449.1
OG0006867	NP_001166738.1	XP_015437582.1
OG0006868	XP_004928625.2	XP_015432637.1
OG0006869	XP_004921995.1	XP_015438912.1
OG0006870	XP_004926155.1	XP_015433140.1
OG0006871	XP_004925550.1	XP_015433863.1
OG0006872	XP_004921538.3	XP_015430461.1
OG0006873	XP_037875675.1	XP_015433521.1
OG0006874	XP_004931193.1	XP_015437476.1
OG0006875	XP_004921607.1	XP_015437373.1
OG0006876	XP_012548878.1, NP_001108474.1	XP_015435198.1
OG0006877	XP_004925191.3	XP_015437881.1
OG0006878	XP_004928134.1	XP_015437288.1
OG0006879	XP_004927877.1	XP_015432479.1
OG0006880	NP_001139535.1, XP_012545246.1	XP_015435630.1
OG0006882	NP_001040219.1	XP_015439907.1
OG0006883	XP_004932323.1	XP_015440117.1
OG0006884	NP_001040474.1	XP_015431418.1
OG0006885	XP_012552241.1	XP_015440434.1
OG0006887	XP_004924995.1	XP_015429062.1
OG0006888	NP_001040147.1	XP_015430234.1
OG0006890	XP_004929268.1	XP_015431302.1
OG0006891	XP_004925720.1	XP_015431704.1
OG0006892	XP_004922258.1	XP_015436098.1
OG0006893	NP_001036852.1, XP_021204931.1	XP_015437339.1
OG0006894	XP_004932523.1	XP_015429126.1
OG0006895	XP_037868453.1	XP_015430900.1
OG0006896	NP_001040434.1	XP_015433335.1
OG0006897	XP_004926125.1	XP_015437533.1
OG0006898	XP_004925361.3	XP_015434304.1
OG0006899	XP_004924524.1	XP_015435100.1
OG0006900	NP_001040297.1	XP_015438529.1
OG0006901	NP_001093268.1	XP_015439290.1
OG0006902	XP_004929170.1	XP_015440521.1
OG0006903	NP_001243954.1	XP_015434316.1
OG0006904	XP_012551044.1	XP_015436866.1
OG0006905	XP_012549003.2	XP_015435386.1
OG0006906	NP_001093287.1	XP_015440095.1
OG0006907	XP_004927852.1	XP_015429208.1
OG0006908	NP_001166703.1	XP_015439043.1
OG0006909	XP_004927589.1	XP_015439069.1
OG0006910	XP_037868804.1	XP_015431795.1
OG0006911	XP_004925481.1	XP_015436999.1
OG0006912	XP_004929279.1	XP_015436282.1
OG0006913	XP_037873553.1	XP_015436499.1
OG0006914	XP_004933405.1	XP_015429937.1
OG0006915	NP_001239601.1, XP_037877252.1	XP_015433081.1
OG0006916	XP_012550767.2	XP_015436929.1
OG0006917	XP_004927604.1	XP_015435517.1
OG0006918	XP_004925700.1	XP_015440064.1
OG0006919	XP_012549793.1	XP_015430389.1
OG0006920	XP_004932924.1	XP_015429389.1
OG0006921	XP_004928876.1	XP_015429942.1
OG0006922	XP_037869023.1	XP_015439394.1
OG0006923	XP_037871815.1	XP_015428874.1
OG0006925	XP_004923560.1	XP_015431726.1
OG0006926	XP_037872106.1, NP_001104820.1	XP_015429522.1, XP_015429587.1
OG0006927	XP_037871478.1	XP_015437435.1
OG0006928	XP_012553050.1	XP_015436005.1
OG0006929	XP_021207468.1	XP_015433487.1
OG0006930	XP_004925205.2	XP_015439499.1
OG0006931	XP_004928361.1	XP_015440488.1
OG0006932	XP_004927541.1	XP_015432493.1
OG0006933	XP_004930452.1	XP_015428566.1
OG0006934	XP_021202161.2	XP_015432098.1
OG0006935	NP_001040233.1	XP_015429881.1
OG0006936	XP_004928146.3, XP_037873172.1	XP_015439252.1
OG0006937	XP_004922454.1	XP_015432486.1
OG0006938	XP_012548676.1	XP_015430708.1
OG0006940	XP_021207854.1	XP_015436468.1
OG0006941	XP_037873326.1	XP_015430232.1
OG0006942	XP_004925325.2	XP_015438779.1
OG0006943	XP_004931026.1	XP_015431250.1
OG0006944	XP_021205314.1	XP_015435938.1
OG0006945	XP_021207806.2	XP_015429875.1
OG0006946	XP_012550517.2	XP_015436295.1
OG0006947	XP_037873448.1	XP_015432687.1
OG0006949	XP_021207401.2	XP_015438826.1
OG0006950	XP_004922074.1	XP_015437969.1
OG0006951	XP_004924305.2	XP_015432240.1
OG0006952	NP_001036848.1	XP_015435986.1
OG0006953	XP_037867488.1	XP_015439316.1
OG0006954	XP_012546225.3	XP_015435360.1
OG0006955	XP_004932941.2	XP_015438505.1
OG0006956	NP_001093077.1	XP_015440419.1
OG0006957	XP_004933582.2	XP_015430671.1
OG0006958	XP_004924362.1	XP_015437771.1
OG0006959	XP_012550522.2	XP_015430001.1
OG0006960	NP_001040354.1	XP_015429913.1
OG0006961	XP_037876759.1	XP_015433163.1
OG0006962	XP_037872416.1	XP_015430721.1
OG0006963	XP_012552001.2	XP_015439658.1
OG0006965	XP_004923664.1	XP_015437361.1
OG0006966	NP_001040240.1	XP_015433742.1
OG0006967	XP_021206539.2	XP_015430630.1
OG0006968	XP_012548475.1	XP_015439425.1
OG0006969	XP_004922000.1	XP_015428743.1
OG0006970	XP_037871300.1	XP_015428515.1
OG0006971	XP_004931977.2	XP_015433562.1
OG0006972	XP_037870884.1	XP_015429688.1
OG0006973	XP_004925423.1	XP_015429580.1
OG0006974	XP_021203634.1	XP_015436460.1
OG0006975	XP_037872745.1	XP_015436470.1
OG0006976	XP_012549036.2	XP_015438234.1
OG0006977	XP_004924241.1	XP_015439002.1
OG0006978	XP_004927540.2	XP_015429822.1
OG0006979	XP_037877098.1	XP_015437355.1
OG0006980	XP_004925527.1	XP_015432195.1
OG0006981	XP_037876579.1	XP_015440402.1
OG0006983	XP_037869574.1	XP_015434536.1
OG0006985	XP_021207273.2	XP_015436915.1
OG0006986	XP_037873541.1	XP_015429624.1
OG0006987	XP_037870638.1	XP_015430163.1
OG0006988	XP_004923973.1	XP_015440168.1
OG0006990	XP_037870412.1	XP_015431633.1
OG0006991	XP_037869278.1	XP_015435869.1
OG0006993	XP_037868341.1	XP_015437080.1
OG0006994	XP_004932244.1	XP_015433306.1
OG0006995	XP_012551710.2	XP_015434588.1
OG0006996	XP_004923291.1	XP_015434152.1
OG0006998	XP_004924229.1	XP_015437206.1
OG0006999	XP_004926906.1	XP_015437556.1
OG0007000	XP_012553356.1	XP_015429547.1
OG0007001	XP_037875343.1	XP_015437947.1
OG0007002	XP_037869242.1	XP_015437113.1
OG0007003	XP_004925739.1	XP_015439916.1
OG0007004	XP_004925575.1	XP_015437596.1
OG0007005	XP_037869330.1	XP_015435785.1
OG0007006	XP_004924654.1	XP_015439865.1
OG0007009	NP_001296555.1	XP_015430749.1
OG0007010	XP_037868344.1	XP_015436768.1
OG0007011	XP_004928406.1	XP_015433435.1
OG0007012	XP_012544578.3	XP_015433564.1
OG0007013	XP_004929424.1	XP_015431629.1
OG0007014	XP_004924832.1	XP_015434250.1
OG0007015	XP_037874559.1, XP_037874588.1	XP_015435080.1
OG0007016	XP_004931420.2	XP_015439440.1
OG0007017	XP_037873526.1	XP_015434481.1
OG0007018	NP_001296558.1	XP_015429727.1
OG0007019	XP_021207501.2	XP_015437521.1
OG0007020	XP_004926365.3	XP_015434805.1
OG0007022	XP_012550344.1	XP_015432887.1
OG0007023	XP_004924869.1	XP_015440023.1
OG0007024	XP_004926895.2	XP_015435153.1
OG0007025	XP_012546503.1	XP_015428760.1
OG0007026	XP_004928340.1	XP_015428864.1
OG0007027	XP_037869094.1	XP_015437493.1
OG0007028	XP_012547460.1	XP_015433012.1
