Orthogroup	Apis_mellifera	Polistes_dominula
OG0007942	XP_395776.1	XP_015187134.1, XP_015187136.1
OG0007957	NP_001129377.1	XP_015176079.1
OG0007958	XP_006566978.1	XP_015173126.1
OG0007959	XP_395755.2	XP_015175124.1
OG0007961	XP_006559586.3	XP_015187112.1
OG0007962	XP_392244.1	XP_015187955.1
OG0007963	XP_016767673.2	XP_015187321.1
OG0007964	XP_026296197.1	XP_015175136.1
OG0007967	XP_016772482.2	XP_015185270.1
OG0007968	XP_026301726.1	XP_015185492.1
OG0007969	XP_006563609.1, XP_026301088.1	XP_015171791.1
OG0007970	XP_026294886.1	XP_015189493.1
OG0007971	NP_001035925.1, XP_026300666.1	XP_015185632.1
OG0007973	XP_006562922.1	XP_015187759.1
OG0007974	XP_393777.2	XP_015189339.1
OG0007975	XP_006562356.1	XP_015177354.1
OG0007977	XP_016770057.2	XP_015180927.1
OG0007981	XP_001123248.2	XP_015184495.1
OG0007982	XP_395767.4	XP_015178789.1
OG0007983	XP_006557650.1	XP_015176633.1
OG0007984	XP_006562918.1	XP_015178785.1
OG0007985	XP_394546.3	XP_015188099.1
OG0007986	XP_006568962.1	XP_015185335.1
OG0007987	XP_003251353.1	XP_015191272.1
OG0007988	XP_003251482.3, XP_026301852.1	XP_015178977.1
OG0007989	XP_006557892.1	XP_015181097.1
OG0007991	XP_625265.1	XP_015172829.1
OG0007994	XP_624596.4	XP_015189388.1
OG0007995	XP_026295917.1	XP_015176410.1
OG0007996	XP_016771115.2	XP_015186632.1
OG0007997	XP_006559190.1	XP_015186061.1, XP_015186062.1, XP_015186063.1, XP_015186060.1
OG0007998	XP_026296853.1	XP_015187929.1
OG0007999	XP_026297546.1	XP_015188309.1
OG0008000	XP_006560829.2	XP_015175768.1
OG0008002	XP_006566106.1	XP_015182650.1
OG0008005	XP_006564581.2	XP_015177061.1
OG0008006	XP_623715.2	XP_015177917.1
OG0008009	XP_396871.5	XP_015182240.1
OG0008011	XP_396835.3	XP_015177302.1
OG0008012	XP_026301427.1	XP_015183453.1
OG0008014	XP_016770378.1	XP_015182149.1
OG0008015	XP_026294880.1	XP_015184041.1
OG0008016	XP_006561976.1	XP_015175292.1
OG0008018	XP_003250495.1	XP_015188930.1
OG0008020	XP_394968.3	XP_015177758.1
OG0008021	XP_016767881.1	XP_015186247.1
OG0008023	XP_026300353.1	XP_015187383.1
OG0008025	XP_006561098.2	XP_015183507.1
OG0008026	NP_001265634.1	XP_015173959.1
OG0008027	XP_016767661.2	XP_015171213.1
OG0008028	XP_026297840.1	XP_015185418.1, XP_015185419.1
OG0008030	XP_016766266.2	XP_015183281.1
OG0008031	XP_026301704.1, XP_026301703.1	XP_015175378.1
OG0008032	XP_006564759.1	XP_015190270.1
OG0008033	XP_006562422.1	XP_015171800.1
OG0008039	XP_006557328.1, XP_006557329.1	XP_015181784.1
OG0008040	XP_006566966.1	XP_015186365.1
OG0008041	XP_016766465.2	XP_015172206.1
OG0008042	XP_016769645.1	XP_015184384.1
OG0008043	XP_026298152.1	XP_015177199.1
OG0008044	XP_001120800.1	XP_015190529.1
OG0008045	XP_006566895.1, XP_395120.3	XP_015177013.1
OG0008046	XP_003250271.1	XP_015184135.1
OG0008047	XP_006559762.2	XP_015191273.1
OG0008049	XP_003250223.1	XP_015185918.1
OG0008055	XP_006567357.1	XP_015178191.1
OG0008056	XP_016768628.1	XP_015181999.1
OG0008057	XP_001121888.2	XP_015181276.1, XP_015181277.1
OG0008058	XP_026295543.1	XP_015188292.1
OG0008059	XP_006560670.1	XP_015175150.1
OG0008060	XP_003249112.3	XP_015182012.1
OG0008061	XP_006557626.1	XP_015185551.1
OG0008062	XP_006560481.1	XP_015176422.1
OG0008063	XP_016773353.2	XP_015176734.1
OG0008064	XP_016771594.1	XP_015172197.1, XP_015172196.1
OG0008065	XP_026302048.1	XP_015188160.1
OG0008066	XP_026300574.1	XP_015172134.1
OG0008067	XP_026301355.1	XP_015176324.1
OG0008069	XP_026296661.1, NP_001201833.1	XP_015176738.1
OG0008070	XP_026301565.1	XP_015185569.1
OG0008071	XP_006570271.1	XP_015171177.1
OG0008072	XP_006572265.1	XP_015183622.1
OG0008073	XP_625284.1	XP_015188085.1
OG0008074	XP_006564888.1	XP_015173920.1
OG0008075	XP_397054.2	XP_015189017.1
OG0008076	XP_006561050.1	XP_015173249.1
OG0008077	XP_001120174.2	XP_015182813.1
OG0008078	XP_625166.2	XP_015171071.1
OG0008079	XP_006568942.1	XP_015178348.1
OG0008080	XP_006563488.2	XP_015177508.1
OG0008081	XP_625103.3	XP_015187245.1
OG0008085	XP_624989.2	XP_015191183.1
OG0008086	XP_026298076.1	XP_015180462.1
OG0008088	XP_026295559.1	XP_015188803.1
OG0008089	XP_006561474.1	XP_015174535.1
OG0008090	XP_001121861.1	XP_015173228.1
OG0008092	XP_003250264.2	XP_015181681.1
OG0008093	XP_006559459.1	XP_015172811.1
OG0008094	XP_001120482.1	XP_015172106.1
OG0008095	XP_001121859.1	XP_015173517.1
OG0008096	XP_003251738.1	XP_015184322.1
OG0008099	XP_001121920.1	XP_015187957.1
OG0008100	XP_003249184.2	XP_015181128.1
OG0008101	XP_016767406.1	XP_015172259.1
OG0008102	XP_001122059.2	XP_015189087.1
OG0008103	XP_003250933.1	XP_015184794.1
OG0008104	XP_393219.2	XP_015185386.1
OG0008105	XP_026297046.1	XP_015173246.1
OG0008106	XP_006567272.1	XP_015180956.1
OG0008107	XP_026297904.1	XP_015186597.1
OG0008109	XP_006563594.1	XP_015181800.1
OG0008110	XP_026299626.1	XP_015180340.1
OG0008111	XP_006570451.1	XP_015181926.1
OG0008113	XP_006571427.1	XP_015183827.1
OG0008114	XP_006565783.1	XP_015173601.1
OG0008115	XP_026299706.1	XP_015189443.1
OG0008116	XP_003250057.1	XP_015172646.1
OG0008117	XP_006566136.2	XP_015174849.1
OG0008118	XP_016769784.2	XP_015179265.1
OG0008119	XP_006562746.2	XP_015177724.1
OG0008120	XP_026297411.1	XP_015172749.1
OG0008121	XP_006559528.1	XP_015183629.1
OG0008122	XP_026299207.1	XP_015178743.1
OG0008123	XP_016767291.1	XP_015171827.1
OG0008124	XP_393324.2	XP_015172725.1
OG0008125	XP_001122377.3	XP_015171910.1
OG0008126	XP_003250860.1	XP_015187272.1
OG0008127	XP_391822.2	XP_015175570.1
OG0008128	XP_393146.1	XP_015188551.1
OG0008129	XP_016766496.1	XP_015189245.1
OG0008130	XP_392873.4	XP_015177503.1
OG0008131	XP_026300802.1	XP_015174652.1
OG0008132	XP_396294.3	XP_015182254.1
OG0008133	XP_026298093.1, XP_026298088.1	XP_015181660.1
OG0008134	XP_006559519.2	XP_015191846.1
OG0008135	XP_006560097.1	XP_015182080.1
OG0008136	XP_392656.3	XP_015173575.1
OG0008138	XP_006562620.2	XP_015181555.1
OG0008140	XP_003249119.1	XP_015179403.1
OG0008141	XP_001119946.2	XP_015177730.1, XP_015177728.1, XP_015177729.1, XP_015177727.1
OG0008142	XP_026295387.1	XP_015176393.1
OG0008143	NP_001242964.1, XP_026299341.1	XP_015177403.1
OG0008144	XP_001120601.2	XP_015171330.1, XP_015171329.1
OG0008145	XP_001120712.2	XP_015183094.1
OG0008146	XP_001120957.3	XP_015187263.1, XP_015187264.1, XP_015187261.1, XP_015187262.1
OG0008147	XP_001121052.1	XP_015185464.1, XP_015185467.1, XP_015185465.1
OG0008148	XP_001121801.2	XP_015180875.1
OG0008149	XP_001122830.2	XP_015186037.1
OG0008150	XP_001122996.1	XP_015173389.1
OG0008151	XP_006563738.1, XP_003250307.1	XP_015188908.1
OG0008152	XP_003251088.2	XP_015189553.1
OG0008153	XP_003251208.1	XP_015173256.1
OG0008154	XP_003251494.2	XP_015184271.1
OG0008155	XP_003251580.2	XP_015186653.1
OG0008156	XP_003251741.1	XP_015183828.1
OG0008157	XP_006558072.1	XP_015182141.1, XP_015182142.1, XP_015182143.1
OG0008158	XP_006558272.1	XP_015186348.1
OG0008159	XP_006560037.1	XP_015186326.1
OG0008160	XP_006561659.1	XP_015174141.1
OG0008161	XP_006562906.1	XP_015178861.1
OG0008162	XP_006562941.1	XP_015183665.1
OG0008164	XP_006570455.2, XP_016770237.2, XP_026299898.1	XP_015174105.1
OG0008165	XP_006571694.1	XP_015171069.1
OG0008167	XP_026297457.1, XP_016768511.2	XP_015184597.1
OG0008168	XP_016771026.2	XP_015175415.1
OG0008169	XP_016772605.1	XP_015179154.1
OG0008170	XP_026294761.1	XP_015182372.1
OG0008171	XP_026294935.1, XP_026294934.1	XP_015185803.1
OG0008172	XP_026296384.1	XP_015178276.1
OG0008173	XP_026297106.1	XP_015181746.1
OG0008174	XP_026297357.1	XP_015186793.1
OG0008175	XP_026297729.1, XP_026297728.1	XP_015186882.1
OG0008176	XP_026298211.1	XP_015176611.1
OG0008177	XP_026299370.1	XP_015174702.1
OG0008178	XP_026301336.1, XP_393326.4	XP_015179510.1
OG0008179	XP_026301619.1	XP_015184583.1
OG0008180	XP_026301654.1	XP_015184046.1
OG0008181	XP_026301698.1, XP_026301699.1	XP_015175379.1
OG0008182	XP_393616.4	XP_015173093.1
OG0008183	XP_396044.4	XP_015180497.1
OG0008184	XP_623517.3	XP_015182255.1
OG0008185	XP_625201.3	XP_015172177.1, XP_015172178.1
OG0008186	XP_625237.3	XP_015185678.1
OG0008198	XP_001122724.2	XP_015174296.1
OG0008199	XP_623181.2	XP_015178437.1
OG0008200	XP_016770709.1	XP_015174922.1
OG0008201	XP_026301311.1	XP_015179463.1
OG0008202	XP_016772082.1	XP_015171929.1
OG0008204	XP_624877.1	XP_015178653.1
OG0008205	XP_006558083.1	XP_015188427.1
OG0008206	XP_003251327.1	XP_015188059.1
OG0008207	XP_001121520.2	XP_015178028.1
OG0008208	XP_006561079.1	XP_015173291.1
OG0008209	XP_026295802.1	XP_015191742.1
OG0008210	XP_026295020.1	XP_015187940.1
OG0008211	XP_006562666.1	XP_015184628.1
OG0008212	XP_006566093.1	XP_015191189.1
OG0008214	XP_624025.3	XP_015186196.1
OG0008215	XP_392826.1	XP_015181550.1
OG0008217	XP_006561837.1	XP_015178656.1
OG0008219	XP_001120581.3	XP_015175951.1
OG0008221	XP_006558791.2	XP_015183257.1
OG0008223	XP_624430.3	XP_015175073.1
OG0008224	XP_001121188.2	XP_015176689.1
OG0008225	XP_026300676.1	XP_015186270.1
OG0008226	XP_006568442.1	XP_015175062.1
OG0008228	XP_016769573.1	XP_015182354.1
OG0008230	XP_026299687.1	XP_015186652.1
OG0008231	XP_026301295.1	XP_015184898.1
OG0008232	XP_001121279.1	XP_015187956.1
OG0008233	XP_026295375.1	XP_015177678.1
OG0008234	XP_001120659.3	XP_015183804.1
OG0008235	XP_006568841.1	XP_015188593.1
OG0008236	XP_026297332.1	XP_015186630.1
OG0008239	NP_001314881.1	XP_015189536.1
OG0008240	XP_016766916.1	XP_015186277.1
OG0008243	XP_026299432.1	XP_015175476.1
OG0008244	XP_026300230.1	XP_015176621.1
OG0008247	XP_006561073.2	XP_015173345.1
OG0008248	XP_026297647.1	XP_015182465.1
OG0008254	XP_016768884.2	XP_015189051.1
OG0008255	XP_006571384.2	XP_015173090.1
OG0008256	XP_006563151.1	XP_015173401.1
OG0008257	XP_393531.4	XP_015185621.1
OG0008258	XP_006564878.1	XP_015183057.1
OG0008259	XP_016772077.1	XP_015172059.1
OG0008260	XP_006560607.2	XP_015191023.1
OG0008261	XP_003250659.1	XP_015179996.1
OG0008262	XP_026301739.1	XP_015187496.1
OG0008263	XP_006566168.2	XP_015178001.1
OG0008264	XP_026297966.1, XP_006562675.2, XP_026297967.1	XP_015184672.1
OG0008265	XP_006564533.2	XP_015187733.1
OG0008266	XP_026299858.1	XP_015186725.1
OG0008267	XP_001120731.3	XP_015191664.1
OG0008269	XP_016771109.1	XP_015173769.1
OG0008274	XP_395186.4	XP_015183163.1, XP_015183164.1
OG0008276	XP_396506.4	XP_015174514.1
OG0008277	XP_001122354.2	XP_015175763.1
OG0008279	XP_001122709.2	XP_015179987.1
OG0008281	XP_393422.3	XP_015178163.1
OG0008282	XP_003250141.2	XP_015191630.1
OG0008285	XP_001121014.2	XP_015181693.1
OG0008286	XP_006570013.1	XP_015189088.1
OG0008287	XP_016768360.1, XP_016768359.1	XP_015175817.1
OG0008289	XP_003249259.2	XP_015175659.1
OG0008290	XP_006568357.1	XP_015171453.1
OG0008291	XP_394822.5	XP_015185313.1
OG0008292	XP_006564116.2	XP_015178133.1
OG0008293	XP_026301653.1	XP_015190457.1
OG0008296	XP_026299054.1	XP_015172909.1
OG0008297	XP_006563097.2	XP_015177599.1
OG0008300	NP_001318046.1	XP_015176309.1
OG0008301	XP_006568583.2	XP_015185223.1
OG0008302	XP_394768.4	XP_015182766.1
OG0008303	XP_393493.3	XP_015187029.1
OG0008304	XP_016767692.1	XP_015175643.1, XP_015175642.1
OG0008305	XP_003251557.1	XP_015182200.1
OG0008306	XP_026299499.1	XP_015181796.1
OG0008309	XP_016767077.2	XP_015191004.1
OG0008310	XP_001121276.2	XP_015185185.1
OG0008314	NP_001012981.1	XP_015177213.1
OG0008315	XP_001120565.2, NP_001107670.1	XP_015187127.1
OG0008316	NP_001161181.1	XP_015184632.1
OG0008317	XP_001119915.1	XP_015184828.1
OG0008318	XP_001120213.2	XP_015180751.1
OG0008319	XP_001120937.2	XP_015178252.1
OG0008320	XP_001121075.2	XP_015179536.1
OG0008321	XP_001121195.3	XP_015176226.1, XP_015176227.1
OG0008322	XP_001122155.2	XP_015183551.1
OG0008323	XP_001123118.3	XP_015174871.1, XP_015174872.1
OG0008324	XP_003249913.2	XP_015187480.1
OG0008325	XP_003250151.1	XP_015176454.1
OG0008326	XP_003250478.1, XP_026299118.1	XP_015171371.1
OG0008327	XP_003250530.3	XP_015185014.1
OG0008328	XP_003250694.2	XP_015172142.1
OG0008329	XP_003251098.2	XP_015188391.1
OG0008330	XP_006557712.2, XP_006557711.2	XP_015172627.1
OG0008331	XP_006558067.1	XP_015181386.1
OG0008332	XP_006558575.2	XP_015181129.1
OG0008333	XP_006560249.3, XP_026300959.1, XP_026300958.1, XP_026300957.1	XP_015180312.1
OG0008334	XP_006561322.1	XP_015179848.1
OG0008335	XP_006561986.1	XP_015191782.1
OG0008336	XP_006564293.1, XP_396233.3	XP_015182403.1
OG0008337	XP_006564453.2	XP_015174601.1
OG0008338	XP_006564579.2	XP_015182516.1
OG0008339	XP_006566253.2	XP_015178528.1, XP_015178529.1
OG0008340	XP_026298086.1, XP_006566898.1	XP_015188471.1
OG0008341	XP_026298656.1, XP_006567511.1	XP_015175179.1
OG0008342	XP_006568293.1, XP_006568294.1	XP_015182984.1
OG0008343	XP_006569113.1	XP_015187873.1
OG0008344	XP_006569119.1	XP_015187864.1
OG0008345	XP_006569245.1	XP_015186414.1
OG0008346	XP_006572153.1	XP_015186317.1
OG0008347	XP_016766255.1	XP_015173171.1, XP_015173168.1
OG0008348	XP_016766313.1	XP_015178644.1
OG0008349	XP_016766426.1	XP_015182407.1
OG0008350	XP_016767258.1	XP_015183126.1
OG0008351	XP_016768006.1	XP_015176712.1
OG0008352	XP_016768351.1	XP_015188590.1
OG0008353	XP_016768754.2	XP_015185472.1
OG0008354	XP_016769216.1	XP_015172816.1
OG0008355	XP_016769294.1	XP_015188467.1
OG0008356	XP_016769452.2	XP_015174439.1
OG0008357	XP_016769968.1	XP_015180595.1
OG0008358	XP_016770201.1	XP_015188595.1
OG0008361	XP_016772403.2	XP_015175122.1
OG0008362	XP_026295429.1	XP_015186253.1
OG0008363	XP_026295811.1	XP_015177695.1
OG0008364	XP_026296009.1	XP_015172879.1
OG0008365	XP_026296525.1	XP_015175055.1
OG0008366	XP_026296698.1, XP_026296699.1	XP_015190531.1
OG0008367	XP_026296747.1	XP_015180261.1
OG0008369	XP_026297839.1	XP_015181324.1
OG0008371	XP_026298984.1	XP_015183395.1
OG0008372	XP_026299129.1	XP_015173028.1
OG0008373	XP_026299198.1	XP_015190041.1
OG0008374	XP_026300352.1	XP_015178366.1, XP_015178367.1, XP_015178368.1
OG0008377	XP_026301517.1	XP_015185476.1
OG0008379	XP_026301985.1	XP_015190924.1
OG0008380	XP_026302023.1	XP_015187462.1
OG0008381	XP_391861.2	XP_015188812.1
OG0008382	XP_394017.3	XP_015191669.1
OG0008383	XP_394795.1	XP_015179112.1
OG0008384	XP_397526.2	XP_015174910.1
OG0008385	XP_624595.2	XP_015188938.1
OG0008386	XP_624995.5	XP_015178826.1
OG0008387	XP_625108.2	XP_015175658.1, XP_015175657.1
OG0008403	NP_001155260.1, NP_001155259.1	XP_015171491.1
OG0008407	XP_016767412.1	XP_015191497.1
OG0008410	XP_026300979.1	XP_015172514.1
OG0008411	XP_006567023.2	XP_015181731.1
OG0008413	XP_001121657.1	XP_015184963.1
OG0008414	XP_026296475.1	XP_015181229.1
OG0008417	XP_006559843.1	XP_015190915.1, XP_015190914.1
OG0008419	XP_026301561.1	XP_015176073.1
OG0008420	XP_016766862.1	XP_015191091.1
OG0008422	XP_001120327.2	XP_015171652.1
OG0008423	XP_006564072.1	XP_015175801.1
OG0008424	XP_026301305.1	XP_015176321.1
OG0008426	XP_016771233.1, XP_016771237.1	XP_015176284.1
OG0008427	XP_026299170.1	XP_015191107.1
OG0008429	XP_026297196.1	XP_015175548.1
OG0008431	XP_001122247.5	XP_015172855.1
OG0008432	XP_006563773.1	XP_015182134.1
OG0008433	XP_016771008.1, XP_393861.2	XP_015174961.1
OG0008434	XP_397545.2	XP_015181205.1
OG0008435	XP_026297712.1	XP_015185405.1
OG0008436	XP_026300572.1	XP_015173721.1
OG0008437	XP_026300788.1	XP_015185690.1
OG0008438	XP_006571076.1	XP_015181436.1
OG0008440	XP_003249228.1	XP_015174313.1
OG0008441	XP_006568447.1, NP_001106140.1	XP_015187203.1
OG0008442	XP_026301696.1	XP_015181187.1
OG0008443	XP_026301284.1	XP_015184900.1
OG0008444	XP_006560308.3	XP_015188613.1
OG0008445	XP_003250593.2	XP_015183651.1
OG0008449	XP_006569996.2	XP_015174923.1
OG0008451	XP_026298248.1	XP_015181759.1
OG0008452	XP_016770929.1	XP_015174094.1
OG0008453	XP_001121598.1	XP_015186028.1
OG0008454	XP_006566732.1	XP_015180520.1
OG0008457	XP_001120952.2	XP_015179783.1
OG0008458	XP_016769937.1	XP_015175095.1
OG0008461	XP_006570850.3	XP_015189630.1
OG0008465	XP_006557778.1	XP_015174939.1
OG0008466	XP_006571598.1	XP_015186736.1
OG0008467	XP_003251594.2	XP_015190947.1
OG0008468	XP_003250331.2	XP_015184895.1
OG0008470	XP_003251243.2	XP_015181447.1
OG0008471	XP_026300961.1	XP_015186300.1
OG0008472	XP_006560546.1	XP_015174900.1
OG0008473	XP_001122734.2	XP_015173318.1
OG0008474	XP_003249231.1	XP_015171338.1
OG0008476	XP_026299285.1	XP_015183436.1
OG0008477	XP_006566369.2	XP_015190977.1
OG0008478	XP_026296415.1	XP_015175666.1
OG0008479	XP_006572428.1	XP_015180865.1
OG0008480	XP_624062.4	XP_015177863.1
OG0008488	XP_026298102.1	XP_015181522.1
OG0008490	XP_006561977.1	XP_015175403.1
OG0008493	XP_003249871.1	XP_015184177.1
OG0008494	XP_003249427.1	XP_015188585.1
OG0008496	XP_016769089.1	XP_015181910.1
OG0008497	XP_006569960.2	XP_015181322.1
OG0008498	XP_016773513.1	XP_015184264.1
OG0008500	NP_001265261.1	XP_015178859.1
OG0008502	XP_001120991.3	XP_015184366.1
OG0008503	NP_001161308.1	XP_015173937.1
OG0008504	XP_001120039.2	XP_015186941.1
OG0008506	XP_001121053.2	XP_015178860.1
OG0008507	XP_001121104.2	XP_015180663.1
OG0008508	XP_001121539.3	XP_015188455.1
OG0008509	XP_001122391.1	XP_015181125.1
OG0008510	XP_001122441.2	XP_015186559.1
OG0008511	XP_001122454.1	XP_015183162.1
OG0008512	XP_001122673.2	XP_015173660.1
OG0008513	XP_003250108.1	XP_015185005.1
OG0008515	XP_003250135.2	XP_015184629.1
OG0008516	XP_003250139.1	XP_015177726.1
OG0008517	XP_003250590.3	XP_015189295.1, XP_015189294.1
OG0008518	XP_003250613.3, XP_006565216.2	XP_015171331.1
OG0008519	XP_003250709.1	XP_015172517.1
OG0008520	XP_003251287.2	XP_015185290.1
OG0008522	XP_006559242.1	XP_015172528.1
OG0008523	XP_006559467.1	XP_015181695.1
OG0008524	XP_006560539.1	XP_015176210.1, XP_015176211.1, XP_015176209.1
OG0008525	XP_006561940.2, XP_026298717.1	XP_015173612.1
OG0008527	XP_006564123.1	XP_015187007.1
OG0008528	XP_006564133.1	XP_015182192.1
OG0008529	XP_006565269.1	XP_015185789.1
OG0008530	XP_006565344.1	XP_015184453.1
OG0008531	XP_006565903.1	XP_015188697.1
OG0008532	XP_016766391.2, XP_006565986.1	XP_015187877.1
OG0008533	XP_006567514.2	XP_015185716.1
OG0008534	XP_026298725.1, XP_395313.3, XP_006567529.1	XP_015173843.1, XP_015173844.1
OG0008535	XP_006567976.2	XP_015177389.1
OG0008536	XP_006568109.1	XP_015171578.1, XP_015171581.1
OG0008537	XP_006568129.2	XP_015174307.1
OG0008538	XP_006568266.1	XP_015172741.1
OG0008539	XP_006568318.1	XP_015177077.1
OG0008540	XP_006570182.1, XP_006570183.1	XP_015171766.1
OG0008541	XP_006571408.1, XP_016769071.1	XP_015190733.1
OG0008542	XP_006571647.1	XP_015182492.1
OG0008543	XP_006571675.2	XP_015171524.1
OG0008544	XP_016766473.2	XP_015181507.1
OG0008546	XP_016766584.2	XP_015172672.1
OG0008547	XP_016767920.2	XP_015186330.1
OG0008548	XP_016767984.1	XP_015178177.1
OG0008549	XP_016768733.1	XP_015174386.1, XP_015174385.1
OG0008550	XP_016768973.2	XP_015178170.1
OG0008551	XP_016769880.2	XP_015176155.1
OG0008552	XP_016771705.1	XP_015184866.1
OG0008553	XP_016771938.1	XP_015176085.1
OG0008554	XP_016772625.1	XP_015171435.1
OG0008556	XP_026294768.1	XP_015183964.1
OG0008558	XP_026295374.1	XP_015178746.1
OG0008559	XP_026296396.1, XP_026296390.1	XP_015174403.1
OG0008560	XP_026296670.1	XP_015181694.1
OG0008561	XP_026296847.1	XP_015187851.1, XP_015187850.1
OG0008562	XP_026296883.1	XP_015184086.1
OG0008563	XP_026297189.1	XP_015187269.1
OG0008564	XP_026297191.1	XP_015190981.1
OG0008565	XP_026297220.1	XP_015181449.1
OG0008566	XP_026297434.1	XP_015186364.1, XP_015186358.1
OG0008567	XP_026297928.1, XP_026297929.1	XP_015177811.1
OG0008568	XP_026298144.1	XP_015178788.1
OG0008571	XP_026299104.1	XP_015178714.1
OG0008572	XP_026299202.1	XP_015183667.1
OG0008573	XP_026299902.1	XP_015173974.1
OG0008574	XP_026301841.1	XP_015191551.1
OG0008576	XP_026302115.1	XP_015174006.1
OG0008577	XP_395833.4	XP_015185491.1
OG0008578	XP_396715.5	XP_015174125.1
OG0008579	XP_397488.4	XP_015188548.1
OG0008580	XP_623341.1	XP_015185575.1
OG0008581	XP_623705.3	XP_015191125.1
OG0008582	XP_625253.1	XP_015176875.1, XP_015176869.1
OG0008583	XP_625258.1	XP_015171533.1
OG0008600	XP_001122840.1	XP_015174977.1
OG0008601	XP_006568426.2	XP_015175066.1
OG0008604	XP_393474.5	XP_015179788.1
OG0008608	XP_006560272.2	XP_015188629.1
OG0008610	XP_026300081.1	XP_015174751.1
OG0008611	XP_006563536.2	XP_015173287.1
OG0008612	XP_396394.3	XP_015190475.1
OG0008613	XP_625059.4	XP_015177556.1
OG0008616	XP_026297056.1	XP_015179845.1
OG0008618	XP_006561723.2	XP_015180343.1
OG0008622	XP_026300971.1	XP_015185587.1
OG0008626	XP_026298281.1	XP_015175942.1
OG0008627	XP_026300253.1	XP_015187460.1
OG0008628	XP_006563925.1	XP_015185373.1
OG0008630	XP_006564732.1	XP_015188477.1
OG0008631	XP_006571787.1	XP_015189354.1
OG0008633	XP_001121815.3	XP_015172025.1
OG0008636	XP_016767442.2	XP_015178041.1
OG0008638	XP_006568669.1	XP_015177832.1
OG0008646	XP_006565429.2	XP_015180811.1, XP_015180812.1
OG0008651	XP_026301144.1	XP_015179911.1
OG0008652	XP_006568214.2	XP_015173031.1
OG0008656	XP_003251505.4	XP_015178978.1
OG0008658	XP_003251283.3	XP_015178328.1
OG0008659	XP_001121331.2	XP_015191124.1
OG0008661	XP_006558918.1	XP_015188649.1, XP_015188648.1
OG0008668	XP_006566328.3	XP_015188763.1
OG0008669	XP_006569478.2	XP_015189297.1
OG0008674	XP_006561981.1	XP_015182575.1
OG0008675	XP_003250716.1	XP_015177757.1
OG0008676	XP_026297054.1	XP_015182059.1
OG0008677	XP_016768959.1	XP_015181509.1
OG0008678	NP_001035359.1, XP_026296327.1	XP_015176443.1
