Orthogroup	Apis_mellifera	Bombyx_mori
OG0007794	XP_006560831.1	XP_004928616.1
OG0007796	XP_006569965.2	XP_004923043.1
OG0007798	NP_001011572.1	NP_001037014.1
OG0007799	XP_397233.2	NP_001040282.1
OG0007800	XP_026302085.1	XP_021207191.1
OG0007801	XP_001122030.2	XP_004934012.1
OG0007804	XP_006569011.1	XP_037870886.1
OG0007805	XP_006572195.2	XP_012553229.1
OG0007808	XP_395721.5	XP_004922071.1
OG0007813	XP_394035.3	XP_004931153.1
OG0007814	XP_001120439.3	XP_021204789.1
OG0007815	XP_026299044.1	XP_037866957.1
OG0007816	NP_001129659.1	XP_004930902.1
OG0007820	XP_392102.4	XP_037867775.1
OG0007821	XP_395694.2	XP_004926522.1
OG0007822	XP_016768646.1	XP_021207688.1
OG0007823	XP_396645.4	XP_004929199.2
OG0007826	XP_016769681.2	XP_004929738.2
OG0007827	XP_026295307.1	XP_037877684.1
OG0007830	XP_026302067.1	XP_037870768.1
OG0007831	XP_001120665.2	XP_012551281.1
OG0007832	XP_006561531.1	XP_004924037.1
OG0007833	XP_001122379.3	XP_012551612.2
OG0007834	XP_624532.3	NP_001185652.1
OG0007836	XP_001121747.1	XP_037868914.1
OG0007837	XP_006566998.2	XP_037875179.1
OG0007838	XP_006566774.2	XP_037867185.1
OG0007839	NP_001104182.1	NP_001037321.1
OG0007840	XP_016767751.1	XP_012544824.2
OG0007841	XP_026300853.1	XP_037869774.1
OG0007842	XP_026299060.1	XP_012547637.2
OG0007844	XP_026295193.1	XP_004927453.1
OG0007845	XP_016767214.1	XP_004926537.2
OG0007847	XP_006570533.1	XP_004924762.1
OG0007848	XP_016773095.1	XP_037871098.1
OG0007849	XP_001120448.3	XP_004932109.1
OG0007850	XP_001123300.3	XP_037870733.1
OG0007851	XP_016771581.2	XP_004931836.3
OG0007852	XP_016768599.1	XP_037871176.1
OG0007854	XP_026296515.1	XP_004932968.1, XP_021208101.1
OG0007855	XP_006558650.1	XP_004931535.1
OG0007856	XP_006568973.1	XP_037871063.1
OG0007857	XP_026298427.1	XP_004933391.1
OG0007858	XP_393172.2	XP_037868900.1
OG0007859	XP_006568381.2	XP_037869634.1
OG0007861	XP_392222.3	XP_004932348.1, XP_012551153.1
OG0007863	XP_026298006.1	XP_037868359.1
OG0007864	XP_006561802.1	XP_004933467.1
OG0007865	XP_026297818.1	XP_037869167.1
OG0007866	XP_006560455.1	XP_004931064.2
OG0007867	XP_001120899.3	XP_004930158.1
OG0007868	XP_006566667.2	XP_037870419.1
OG0007869	XP_392183.1	XP_037868530.1
OG0007870	XP_003250005.2	XP_012549187.1
OG0007874	XP_006566414.1	XP_004929171.1
OG0007875	XP_006566410.1	XP_012549995.1
OG0007876	XP_026295796.1	XP_037870319.1
OG0007877	XP_016769027.1	XP_037868114.1, XP_037868127.1
OG0007878	XP_006559161.1	XP_037867826.1
OG0007879	XP_026297832.1	XP_037871870.1
OG0007882	XP_396603.5	XP_037872315.1
OG0007883	XP_396806.3	XP_004922032.1
OG0007884	XP_006561402.1	XP_004924029.1
OG0007885	XP_392107.4	XP_004929261.1
OG0007886	XP_016769639.2, XP_016769640.2	XP_037873351.1
OG0007887	XP_026296301.1, XP_006565343.1, XP_016773393.1	XP_037872413.1
OG0007888	XP_003251792.1	XP_004932692.1
OG0007889	XP_006563324.2	XP_037872436.1
OG0007892	XP_393080.4	XP_012545038.1
OG0007893	XP_623278.2	XP_004922014.2
OG0007894	XP_001121471.3	XP_037869848.1
OG0007895	XP_026296055.1	XP_004927289.2
OG0007896	XP_026298581.1	XP_012545347.1, XP_037874476.1
OG0007898	XP_016767784.1	XP_004923362.1
OG0007899	XP_006559342.1	NP_001136227.1
OG0007900	XP_006566323.1	XP_021208876.1, XP_021208877.1
OG0007901	XP_006570563.1	XP_037871026.1
OG0007902	XP_001121319.3	XP_021202590.1
OG0007903	XP_006564248.1	XP_012545476.2
OG0007904	XP_394025.4	XP_004926184.1
OG0007906	XP_026299326.1, NP_001119715.2	XP_004929234.1
OG0007907	XP_001120817.2	XP_004930740.2
OG0007908	XP_003251581.1	XP_037875211.1
OG0007910	XP_003251819.1	XP_012552942.2
OG0007912	XP_016768008.1, NP_001108550.1	XP_004927255.1
OG0007914	XP_001122210.1	NP_001296564.1
OG0007915	XP_001122338.2, XP_026300616.1	XP_004924986.1
OG0007917	XP_003249967.1	XP_021203298.1, XP_021203294.1, XP_012545345.1
OG0007918	XP_003250799.1	XP_004928501.1
OG0007921	XP_003251898.2	XP_012547431.2
OG0007925	XP_006560700.1	XP_004922089.1
OG0007927	XP_006565503.2	XP_037873622.1
OG0007933	XP_026294829.1	XP_004923810.2
OG0007937	XP_026299458.1	XP_004928250.1
OG0007940	XP_026301114.1	XP_004923236.1
OG0007941	XP_393809.4	XP_004924997.1
OG0007942	XP_395776.1	NP_001040369.1
OG0007957	NP_001129377.1	NP_001037251.1
OG0007959	XP_395755.2	XP_004928639.1
OG0007960	XP_624114.1	XP_004928560.1
OG0007962	XP_392244.1	XP_021206490.1
OG0007963	XP_016767673.2	XP_004928623.1
OG0007967	XP_016772482.2	XP_004929276.1
OG0007968	XP_026301726.1	XP_004926351.1
OG0007969	XP_006563609.1, XP_026301088.1	NP_001124365.1, NP_001104825.1
OG0007970	XP_026294886.1	XP_004927754.1
OG0007971	NP_001035925.1, XP_026300666.1	XP_012546798.1
OG0007972	XP_006565707.1	XP_021207163.2
OG0007975	XP_006562356.1	XP_037866982.1
OG0007976	XP_006559394.2	XP_004933269.3
OG0007981	XP_001123248.2	XP_037875107.1
OG0007982	XP_395767.4	XP_037869577.1
OG0007983	XP_006557650.1	XP_037867829.1
OG0007984	XP_006562918.1	XP_037869827.1, XP_037877294.1
OG0007985	XP_394546.3	XP_004926269.1
OG0007986	XP_006568962.1	XP_004922646.1
OG0007987	XP_003251353.1	XP_004929113.2
OG0007988	XP_003251482.3, XP_026301852.1	XP_004930583.1
OG0007992	XP_624597.2	XP_004921750.1
OG0007994	XP_624596.4	XP_037869610.1
OG0007995	XP_026295917.1	XP_037867756.1
OG0007999	XP_026297546.1	XP_037869138.1
OG0008002	XP_006566106.1	XP_012549887.1
OG0008003	XP_016770478.1	XP_004927682.1
OG0008004	XP_006567819.2	XP_004924097.2
OG0008005	XP_006564581.2	NP_001104817.1
OG0008006	XP_623715.2	XP_037874035.1
OG0008010	XP_001122739.1	XP_004923969.1
OG0008011	XP_396835.3	XP_012547774.1, XP_012547775.1
OG0008012	XP_026301427.1	XP_004924025.1
OG0008015	XP_026294880.1	XP_037870816.1
OG0008016	XP_006561976.1	XP_004929606.1
OG0008017	XP_026297737.1, XP_026297735.1	XP_021205813.1, XP_037870472.1
OG0008020	XP_394968.3	XP_004931445.1
OG0008021	XP_016767881.1	XP_004932130.1
OG0008023	XP_026300353.1	NP_001037028.1
OG0008025	XP_006561098.2	XP_037872001.1
OG0008026	NP_001265634.1	XP_004930159.1, XP_012549303.1
OG0008032	XP_006564759.1	XP_004924622.1
OG0008035	XP_006557413.1	NP_001153677.1
OG0008036	XP_026299121.1, XP_026299119.1	XP_021205304.1
OG0008039	XP_006557328.1, XP_006557329.1	XP_021206941.1
OG0008040	XP_006566966.1	XP_037866861.1
OG0008042	XP_016769645.1	XP_037867156.1
OG0008043	XP_026298152.1	XP_037869515.1
OG0008044	XP_001120800.1	NP_001140195.1
OG0008045	XP_006566895.1, XP_395120.3	XP_004927995.2
OG0008049	XP_003250223.1	XP_004930878.1
OG0008050	XP_026295858.1	XP_021205110.2
OG0008053	XP_396321.3	XP_004922728.1
OG0008055	XP_006567357.1	XP_021204170.1
OG0008056	XP_016768628.1	XP_004933458.1
OG0008057	XP_001121888.2	NP_001040415.1
OG0008058	XP_026295543.1	XP_004933370.2
OG0008059	XP_006560670.1	XP_004931222.1
OG0008060	XP_003249112.3	XP_021208190.2
OG0008061	XP_006557626.1	XP_004932532.1
OG0008062	XP_006560481.1	XP_037874312.1
OG0008063	XP_016773353.2	XP_004928988.2
OG0008064	XP_016771594.1	XP_004934349.3, XP_004923293.1
OG0008065	XP_026302048.1	XP_037874750.1
OG0008066	XP_026300574.1	XP_004930343.1
OG0008069	XP_026296661.1, NP_001201833.1	XP_004928989.3
OG0008071	XP_006570271.1	XP_004921876.1
OG0008072	XP_006572265.1	XP_004930431.1
OG0008074	XP_006564888.1	XP_012544863.1
OG0008078	XP_625166.2	XP_037867903.1
OG0008079	XP_006568942.1	XP_004927981.1, XP_037870973.1
OG0008080	XP_006563488.2	XP_004932629.1
OG0008084	XP_392416.4, XP_006565449.2	XP_004922851.1
OG0008085	XP_624989.2	XP_012553021.2
OG0008086	XP_026298076.1	NP_001040185.1
OG0008088	XP_026295559.1	XP_012544973.3
OG0008089	XP_006561474.1	XP_037869092.1
OG0008092	XP_003250264.2	XP_004933079.2
OG0008093	XP_006559459.1	XP_004927823.3
OG0008094	XP_001120482.1	XP_012547350.2
OG0008096	XP_003251738.1	XP_004929612.1
OG0008100	XP_003249184.2	XP_004924890.2
OG0008103	XP_003250933.1	XP_004930411.1
OG0008105	XP_026297046.1	XP_004922097.1
OG0008107	XP_026297904.1	XP_012552969.2
OG0008108	XP_001120020.1	NP_001123587.1
OG0008109	XP_006563594.1	XP_004925293.2
OG0008110	XP_026299626.1	XP_021205623.1
OG0008111	XP_006570451.1	XP_004930355.2
OG0008113	XP_006571427.1	XP_004922189.2
OG0008114	XP_006565783.1	XP_004931466.1
OG0008115	XP_026299706.1	XP_021202889.1
OG0008116	XP_003250057.1	XP_004924275.2
OG0008117	XP_006566136.2	XP_037871901.1
OG0008118	XP_016769784.2	XP_012551085.2
OG0008121	XP_006559528.1	XP_037867814.1
OG0008122	XP_026299207.1	XP_037866644.1
OG0008125	XP_001122377.3	XP_004933596.1
OG0008126	XP_003250860.1	NP_001296529.1
OG0008127	XP_391822.2	XP_012544341.1
OG0008128	XP_393146.1	XP_037867028.1
OG0008129	XP_016766496.1	XP_004931299.1
OG0008130	XP_392873.4	XP_021206350.2
OG0008131	XP_026300802.1	NP_001127750.1
OG0008132	XP_396294.3	XP_037872767.1
OG0008134	XP_006559519.2	XP_037870119.1
OG0008135	XP_006560097.1	XP_004931559.1
OG0008136	XP_392656.3	XP_021205733.2
OG0008137	XP_026294728.1	XP_004924387.2
OG0008138	XP_006562620.2	NP_001275599.1
OG0008141	XP_001119946.2	XP_021205848.1
OG0008142	XP_026295387.1	XP_004927097.2
OG0008145	XP_001120712.2	XP_012551514.2, XP_012551512.1
OG0008150	XP_001122996.1	NP_001243925.1
OG0008151	XP_006563738.1, XP_003250307.1	XP_004929721.1
OG0008152	XP_003251088.2	XP_012546871.1
OG0008153	XP_003251208.1	XP_037871293.1, XP_037871295.1
OG0008156	XP_003251741.1	XP_037875346.1
OG0008158	XP_006558272.1	XP_037875225.1
OG0008159	XP_006560037.1	XP_037876609.1
OG0008160	XP_006561659.1	XP_004928943.1
OG0008161	XP_006562906.1	XP_021204615.2
OG0008167	XP_026297457.1, XP_016768511.2	XP_037868955.1
OG0008169	XP_016772605.1	XP_004931001.1, XP_004929235.1
OG0008171	XP_026294935.1, XP_026294934.1	XP_037866667.1
OG0008177	XP_026299370.1	XP_021206390.1, XP_012549394.2
OG0008178	XP_026301336.1, XP_393326.4	XP_004922879.1
OG0008179	XP_026301619.1	NP_001036981.1
OG0008180	XP_026301654.1	XP_021206013.1, XP_004923374.2, XP_021206115.1
OG0008183	XP_396044.4	XP_004926449.1, XP_021203855.1
OG0008199	XP_623181.2	NP_001040417.1
OG0008200	XP_016770709.1	XP_004921579.3
OG0008202	XP_016772082.1	NP_001040250.1
OG0008203	XP_001120530.1	XP_004927678.1
OG0008204	XP_624877.1	XP_037869910.1
OG0008205	XP_006558083.1	XP_004924032.1
OG0008206	XP_003251327.1	XP_004931479.1
OG0008207	XP_001121520.2	XP_012550362.2
OG0008208	XP_006561079.1	XP_004921710.2
OG0008210	XP_026295020.1	XP_012543850.1
OG0008211	XP_006562666.1	XP_012549563.1, NP_001037099.1
OG0008213	XP_006565937.2	XP_004921677.1
OG0008217	XP_006561837.1	XP_004932351.1
OG0008220	XP_026295869.1	NP_001091795.2
OG0008223	XP_624430.3	XP_004928750.1
OG0008224	XP_001121188.2	XP_012551453.1
OG0008225	XP_026300676.1	XP_012550912.1
OG0008226	XP_006568442.1	XP_021203051.2
OG0008228	XP_016769573.1	XP_021204952.1
OG0008229	XP_026300536.1, XP_006558594.3	XP_037868522.1
OG0008231	XP_026301295.1	XP_021202279.2
OG0008232	XP_001121279.1	NP_001040353.1
OG0008233	XP_026295375.1	NP_001268821.1
OG0008234	XP_001120659.3	XP_004932189.1
OG0008236	XP_026297332.1	XP_004932166.1
OG0008237	XP_026298749.1	XP_004928403.1
OG0008238	XP_003249357.1	XP_004927205.1
OG0008239	NP_001314881.1	XP_037868049.1
OG0008240	XP_016766916.1	XP_004921606.1
OG0008246	XP_016767386.1	XP_012548661.1
OG0008247	XP_006561073.2	XP_037875310.1
OG0008248	XP_026297647.1	XP_021203503.1
OG0008249	XP_016771131.1, NP_001127805.1	XP_004923579.1
OG0008252	XP_394435.3	XP_037868450.1
OG0008254	XP_016768884.2	XP_004925548.1
OG0008255	XP_006571384.2	XP_037866970.1
OG0008256	XP_006563151.1	XP_037877449.1, XP_004924800.1
OG0008259	XP_016772077.1	XP_012550787.2
OG0008260	XP_006560607.2	XP_004927915.1
OG0008264	XP_026297966.1, XP_006562675.2, XP_026297967.1	XP_037871364.1
OG0008265	XP_006564533.2	XP_004926634.1
OG0008266	XP_026299858.1	XP_037872788.1, XP_037872787.1
OG0008269	XP_016771109.1	XP_037867283.1
OG0008274	XP_395186.4	XP_004926498.3
OG0008277	XP_001122354.2	XP_037868099.1
OG0008279	XP_001122709.2	NP_001166717.1
OG0008286	XP_006570013.1	NP_001040277.1
OG0008287	XP_016768360.1, XP_016768359.1	XP_004929711.1
OG0008289	XP_003249259.2	XP_004929156.1
OG0008290	XP_006568357.1	XP_037869977.1
OG0008296	XP_026299054.1	XP_004927752.1
OG0008297	XP_006563097.2	NP_001233145.1, XP_012549106.2
OG0008298	XP_394396.2	XP_012545934.2, NP_001036849.2
OG0008299	XP_026301542.1	XP_021204500.1
OG0008302	XP_394768.4	NP_001177771.1
OG0008303	XP_393493.3	XP_021203793.2
OG0008304	XP_016767692.1	XP_004933858.1, XP_037875745.1
OG0008305	XP_003251557.1	XP_012547482.1
OG0008306	XP_026299499.1	XP_037868515.1
OG0008311	XP_006560223.1, XP_006560227.1	XP_037871891.1
OG0008314	NP_001012981.1	XP_021204062.2, NP_001036899.1
OG0008318	XP_001120213.2	XP_004924123.1
OG0008321	XP_001121195.3	NP_001121192.1
OG0008327	XP_003250530.3	XP_021204752.1, XP_021204750.1
OG0008328	XP_003250694.2	XP_004924998.1
OG0008330	XP_006557712.2, XP_006557711.2	XP_004930960.1
OG0008331	XP_006558067.1	XP_004928630.2
OG0008334	XP_006561322.1	XP_004933308.1
OG0008335	XP_006561986.1	XP_012544639.1
OG0008337	XP_006564453.2	XP_004930369.1
OG0008338	XP_006564579.2	XP_004925982.1
OG0008342	XP_006568293.1, XP_006568294.1	XP_004930805.1
OG0008345	XP_006569245.1	XP_037867010.1
OG0008347	XP_016766255.1	XP_012543809.2
OG0008348	XP_016766313.1	XP_037876816.1
OG0008350	XP_016767258.1	XP_037875167.1
OG0008352	XP_016768351.1	XP_004932075.1
OG0008356	XP_016769452.2	XP_021206073.2
OG0008357	XP_016769968.1	XP_037871796.1
OG0008358	XP_016770201.1	XP_021208065.1
OG0008359	XP_016770625.2	XP_037875066.1
OG0008360	XP_016771865.1, XP_026294857.1	XP_037866542.1
OG0008363	XP_026295811.1	XP_037870749.1
OG0008369	XP_026297839.1	XP_004929166.1
OG0008371	XP_026298984.1	XP_012549231.2
OG0008376	XP_026301142.1	XP_021202016.2
OG0008379	XP_026301985.1	XP_037875431.1
OG0008381	XP_391861.2	XP_037866808.1
OG0008382	XP_394017.3	XP_021204504.1
OG0008383	XP_394795.1	XP_037877234.1, XP_004923505.1
OG0008386	XP_624995.5	XP_037867694.1
OG0008387	XP_625108.2	XP_004922274.1
OG0008403	NP_001155260.1, NP_001155259.1	NP_001155264.1, XP_012551724.1
OG0008407	XP_016767412.1	XP_004922840.1
OG0008415	XP_006563167.1	XP_004929238.1
OG0008420	XP_016766862.1	XP_004930389.1
OG0008422	XP_001120327.2	XP_004931724.1
OG0008423	XP_006564072.1	XP_037868299.1
OG0008426	XP_016771233.1, XP_016771237.1	XP_004929205.2
OG0008429	XP_026297196.1	XP_037866586.1
OG0008432	XP_006563773.1	XP_012544221.3
OG0008433	XP_016771008.1, XP_393861.2	XP_037874949.1
OG0008435	XP_026297712.1	XP_012549455.1
OG0008436	XP_026300572.1	XP_037875273.1
OG0008437	XP_026300788.1	XP_037869791.1
OG0008442	XP_026301696.1	XP_004922375.1
OG0008443	XP_026301284.1	XP_004924197.1
OG0008444	XP_006560308.3	XP_037874823.1
OG0008446	XP_003249323.1	XP_021201964.1
OG0008450	XP_016767481.2, XP_026295961.1	XP_021202540.2
OG0008451	XP_026298248.1	XP_004931219.1
OG0008452	XP_016770929.1	XP_004930511.1
OG0008454	XP_006566732.1	XP_021206690.1
OG0008458	XP_016769937.1	XP_037869725.1
OG0008460	XP_016766939.1	XP_037869416.1
OG0008461	XP_006570850.3	XP_012549302.2
OG0008462	XP_016770206.1	XP_004930997.1
OG0008463	XP_016766885.2	XP_012544692.1
OG0008467	XP_003251594.2	XP_004930963.1
OG0008468	XP_003250331.2	XP_021208934.1
OG0008470	XP_003251243.2	XP_037875011.1
OG0008476	XP_026299285.1	XP_004926266.2
OG0008477	XP_006566369.2	XP_021203931.2
OG0008478	XP_026296415.1	XP_037876297.1
OG0008480	XP_624062.4	XP_004924868.2
OG0008484	XP_006562319.3	XP_037869414.1
OG0008491	XP_006557359.1	XP_037875047.1, NP_001103764.1
OG0008492	XP_016772644.2	XP_021206595.2
OG0008496	XP_016769089.1	XP_004933496.1
OG0008498	XP_016773513.1	XP_037875301.1
OG0008499	XP_026295825.1	XP_037868780.1
OG0008500	NP_001265261.1	XP_004932783.1
OG0008507	XP_001121104.2	XP_004927719.2
OG0008508	XP_001121539.3	XP_004931185.1
OG0008512	XP_001122673.2	XP_004922641.2
OG0008528	XP_006564133.1	XP_037874381.1
OG0008532	XP_016766391.2, XP_006565986.1	XP_037875519.1
OG0008534	XP_026298725.1, XP_395313.3, XP_006567529.1	XP_004926376.1
OG0008536	XP_006568109.1	XP_004928417.1
OG0008538	XP_006568266.1	XP_037870938.1
OG0008545	XP_016766557.1	XP_037877150.1, XP_037870133.1, XP_037869238.1, XP_037876556.1, XP_037876363.1, XP_037871627.1, XP_021203136.2, XP_037868250.1, XP_037874809.1, XP_037875735.1
OG0008546	XP_016766584.2	XP_037873759.1
OG0008554	XP_016772625.1	XP_037871040.1
OG0008555	XP_016773618.1	XP_004923450.1
OG0008558	XP_026295374.1	XP_004932069.1
OG0008560	XP_026296670.1	XP_037876283.1, XP_021202588.1, XP_012544397.2
OG0008568	XP_026298144.1	XP_037871269.1
OG0008570	XP_026299162.1, XP_026298998.1	XP_021207714.1, XP_004932834.1
OG0008577	XP_395833.4	XP_004921943.1
OG0008578	XP_396715.5	XP_004931595.1
OG0008581	XP_623705.3	XP_004926682.1
OG0008600	XP_001122840.1	XP_004931810.1
OG0008602	XP_392077.1	XP_004932661.1
OG0008609	XP_006565700.1	XP_037876773.1
OG0008613	XP_625059.4	XP_004932305.1
OG0008616	XP_026297056.1	XP_037874642.1
OG0008622	XP_026300971.1	XP_037867047.1
OG0008625	XP_026302264.1	XP_037876940.1
OG0008630	XP_006564732.1	XP_004933125.1
OG0008636	XP_016767442.2	XP_004932471.1
OG0008638	XP_006568669.1	XP_012552169.1
OG0008643	XP_006564142.1	XP_004927189.1, XP_021204330.1
OG0008645	XP_026298995.1	XP_004927563.1
OG0008653	NP_008084.1	NP_059477.1, XP_037877557.1
OG0008656	XP_003251505.4	XP_004932581.2
OG0008660	NP_001229506.1	XP_021206804.1
OG0008661	XP_006558918.1	XP_004927870.1
OG0008667	XP_006562019.2	XP_037866438.1
OG0008668	XP_006566328.3	XP_037872040.1
OG0008669	XP_006569478.2	XP_037869638.1
OG0008670	XP_003249476.1	XP_037877708.1, XP_037877707.1
OG0008675	XP_003250716.1	XP_004928970.1
OG0008676	XP_026297054.1	XP_004929560.1
OG0008684	XP_001120652.1	XP_021205737.1
OG0008688	XP_001122848.2	XP_037870862.1
OG0008690	XP_003249503.1	XP_004925798.1
OG0008695	XP_003250048.2	XP_004924313.2
OG0008697	XP_003250259.1	XP_021208532.1
OG0008702	XP_003251116.1	XP_004921809.1
OG0008707	XP_003251770.2	XP_004924377.1
OG0008714	XP_006563550.2	XP_021208173.1
OG0008727	XP_016769448.2	XP_037873660.1
OG0008733	XP_026294821.1	XP_021202065.1
OG0008738	XP_026296346.1	XP_037877530.1
OG0008756	XP_026299895.1	XP_012552007.1
OG0008772	XP_625275.2	XP_004925176.1
OG0008794	XP_001120888.2	XP_004922839.1
OG0008797	NP_001177743.1	NP_001177744.1
OG0008799	XP_026299952.1	XP_037874705.1
OG0008801	XP_006572369.1	XP_012551278.1
OG0008803	XP_393453.3	XP_012545920.1
OG0008810	XP_016772831.1	XP_004930101.1
OG0008812	XP_016772368.1	XP_004929413.1, XP_021205843.1
OG0008814	XP_016771864.1	XP_037870030.1
OG0008817	XP_016770254.1	XP_012551774.1
OG0008819	XP_026297322.1	XP_021207455.1
OG0008828	XP_393670.5	NP_001040411.1
OG0008829	XP_016772086.1	XP_021202766.1
OG0008831	XP_003250889.1	NP_001243913.1, XP_012549109.1
OG0008838	XP_396374.3	XP_004928608.1
OG0008845	NP_001158281.1	XP_004931922.1
OG0008846	XP_026295871.1	NP_001040231.1
OG0008847	XP_026299664.1	XP_004930693.1
OG0008851	XP_026298166.1	XP_004926846.2
OG0008856	XP_001121147.2	XP_004933058.2
OG0008877	XP_001123067.2	XP_037871335.1
OG0008909	XP_006563066.1	XP_004933056.1
OG0008912	XP_006563729.1, XP_026301439.1, XP_394056.4	XP_004922886.1
OG0008913	XP_006563908.1	XP_004923932.2, XP_004929604.2, XP_004922555.2
OG0008929	XP_016768702.2	XP_004923549.1
OG0008934	XP_016770842.2	XP_021204034.1
OG0008937	XP_016771265.1	XP_004926784.1
OG0008940	XP_016772089.2	XP_037868324.1
OG0008953	XP_026297152.1, XP_026297153.1	XP_004927764.1
OG0008956	XP_026297959.1	XP_004925214.1
OG0008960	XP_026298376.1	XP_004930733.1
OG0008961	XP_026298535.1	XP_021207764.1
OG0008972	XP_026300238.1	XP_021206545.2
OG0008975	XP_026301643.1	XP_021205917.1
OG0009015	XP_016771718.2	XP_021207982.1
OG0009027	XP_026302068.1, XP_026302063.1	XP_021203112.1
OG0009042	XP_026298375.1	XP_004933177.1
OG0009043	XP_026296447.1	NP_001040309.1
OG0009044	XP_026300708.1	XP_004932356.1
OG0009049	XP_006570792.1	XP_004927464.1
OG0009050	XP_026296949.1	XP_004922253.1
OG0009068	XP_003249681.1	XP_012544895.3
OG0009074	XP_003251679.1	XP_004922570.1
OG0009087	XP_006568967.1	XP_004922642.2
OG0009093	XP_016768435.2	XP_037876537.1, XP_004927899.2, XP_021206654.2
OG0009094	XP_016768706.1	XP_004932161.1
OG0009117	XP_026297482.1	XP_004927880.1
OG0009124	XP_026298531.1	XP_021204965.1
OG0009132	XP_026301568.1	XP_012545615.1
OG0009157	XP_016773117.2	XP_004929527.1
OG0009163	XP_006564679.2, XP_016768948.2	XP_021208284.1
OG0009177	XP_003250480.1	XP_004933902.1
OG0009180	NP_008083.1	XP_037877556.1, NP_059476.1
OG0009181	NP_008093.1	NP_059473.1, XP_037877337.1, XP_037877336.1
OG0009190	XP_006566551.2	XP_012547349.1
OG0009197	XP_026297001.1	XP_012549171.1
OG0009200	NP_001128141.1	XP_004931170.1
OG0009206	XP_026297178.1	XP_037866584.1
OG0009208	NP_001035311.1, XP_006567395.1, NP_001011589.1	XP_004928234.1
OG0009220	XP_003249224.3	XP_004929652.1, XP_004922458.1
OG0009221	XP_003249931.1	XP_004924643.1
OG0009229	XP_006559363.2	XP_037877618.1
OG0009239	XP_006566251.1	XP_004929797.1
OG0009250	XP_016770905.1	XP_004926295.1
OG0009311	XP_026300651.1	XP_004931317.1
OG0009335	NP_008086.1	NP_059479.1
OG0009336	NP_008094.1	NP_059474.1
OG0009343	XP_026299575.1	XP_037871766.1
OG0009358	XP_026297667.1	XP_004932836.2
OG0009400	XP_026300069.1	XP_021206120.1
OG0009403	XP_026301229.1	XP_037877716.1
OG0009406	XP_026302041.1	XP_004931380.1
OG0009464	NP_008090.1	NP_059470.1
OG0009488	XP_016770750.1	XP_037877565.1
