Orthogroup	Apis_mellifera	Osmia_bicornis
OG0007188	XP_624936.3	XP_029037360.1
OG0007189	XP_006570089.1	XP_029032538.1
OG0007190	XP_026297432.1	XP_029055461.1
OG0007192	XP_392767.4	XP_029047054.1
OG0007193	NP_001012633.1	XP_029046832.1
OG0007194	XP_016771176.2	XP_029052413.1
OG0007195	XP_016766792.2	XP_029037181.1
OG0007196	XP_026299452.1	XP_029054205.1
OG0007197	XP_392371.3	XP_029036538.1
OG0007198	XP_625165.1	XP_029045204.1
OG0007199	XP_006561478.1	XP_029038884.1
OG0007200	XP_006559113.3	XP_029040081.1
OG0007201	XP_016770535.1	XP_029046494.1
OG0007202	XP_001122118.2	XP_029043065.1
OG0007203	XP_016768566.1	XP_029045069.1
OG0007205	XP_026300448.1	XP_029035669.1
OG0007206	XP_026298631.1	XP_029038730.1
OG0007207	XP_016772948.1	XP_029037980.1, XP_029037981.1
OG0007208	XP_003249755.1	XP_029041262.1
OG0007209	XP_391954.4	XP_029050378.1
OG0007210	XP_026296979.1	XP_029031890.1
OG0007211	XP_006557561.1	XP_029053394.1, XP_029053176.1
OG0007212	XP_001121636.2	XP_029052522.1
OG0007213	XP_006568037.1	XP_029033827.1
OG0007216	XP_006564669.2	XP_029044290.1
OG0007217	XP_026299414.1	XP_029038342.1
OG0007218	XP_006567880.1	XP_029036448.1
OG0007219	XP_026296231.1	XP_029035575.1
OG0007220	XP_624824.3	XP_029048656.1
OG0007221	XP_006558801.1	XP_029045693.1
OG0007222	XP_623539.1	XP_029040993.1
OG0007223	XP_026299503.1	XP_029053934.1
OG0007225	XP_026298514.1	XP_029038549.1
OG0007226	XP_006564548.1	XP_029050551.1
OG0007227	XP_396511.3	XP_029054779.1
OG0007228	XP_001120268.3	XP_029042516.1
OG0007229	XP_006568378.2	XP_029032505.1
OG0007230	XP_016769151.1	XP_029047155.1
OG0007231	XP_006561239.1	XP_029032101.1
OG0007232	XP_625012.1	XP_029044367.1
OG0007233	XP_001120954.1	XP_029054363.1
OG0007234	XP_006563445.1	XP_029045813.1
OG0007235	XP_016772372.2	XP_029047620.1
OG0007236	XP_006563346.1	XP_029044675.1
OG0007237	XP_026298081.1	XP_029052296.1
OG0007238	XP_001121339.1	XP_029039040.1
OG0007239	XP_006569683.1	XP_029055392.1
OG0007240	XP_001122632.3	XP_029047485.1
OG0007241	XP_006565027.1	XP_029037623.1
OG0007242	XP_393593.4	XP_029034884.1
OG0007243	XP_003251000.2	XP_029048529.1
OG0007244	XP_001120667.3	XP_029046601.1
OG0007245	XP_001120529.2	XP_029040735.1
OG0007246	XP_006561358.2	XP_029052478.1, XP_029052480.1
OG0007247	XP_006567442.2	XP_029038063.1, XP_029038055.1
OG0007248	XP_016767904.1	XP_029036381.1
OG0007249	XP_026301213.1	XP_029045861.1
OG0007250	XP_006569643.2	XP_029035297.1
OG0007251	XP_006563216.3	XP_029050124.1
OG0007252	XP_396208.4	XP_029032511.1
OG0007253	XP_006561337.1	XP_029050184.1
OG0007254	XP_006569062.1	XP_029031860.1
OG0007255	XP_006571648.1	XP_029047390.1
OG0007256	XP_624057.3	XP_029054428.1
OG0007257	XP_393264.2	XP_029051180.1
OG0007259	XP_016768556.2	XP_029055287.1
OG0007260	XP_397317.2	XP_029043469.1
OG0007262	XP_006560996.1	XP_029037063.1
OG0007263	XP_003251210.1	XP_029033316.1
OG0007264	XP_006562229.1	XP_029045486.1
OG0007265	XP_392115.1	XP_029054461.1
OG0007266	XP_006563575.2	XP_029036866.1
OG0007267	XP_026299766.1	XP_029042456.1
OG0007268	XP_006559789.1	XP_029053205.1
OG0007269	XP_026301683.1	XP_029050735.1
OG0007270	XP_006558857.1	XP_029051187.1
OG0007271	XP_006566617.1, XP_006566620.1	XP_029046524.1
OG0007272	XP_006567699.1	XP_029045734.1
OG0007273	XP_026295422.1	XP_029037125.1
OG0007275	XP_001121268.2	XP_029036762.1
OG0007276	XP_026299152.1	XP_029050526.1, XP_029050527.1
OG0007277	XP_006569150.1	XP_029043689.1
OG0007278	XP_026297640.1	XP_029041239.1
OG0007279	XP_026299651.1	XP_029054793.1
OG0007280	XP_006567463.2	XP_029041462.1
OG0007281	XP_006568416.2	XP_029053093.1
OG0007282	NP_001229451.1	XP_029038445.1
OG0007283	XP_006562100.1	XP_029042219.1
OG0007284	XP_026295913.1	XP_029035534.1
OG0007285	XP_393789.2	XP_029049119.1
OG0007286	XP_006567785.2	XP_029036372.1
OG0007287	XP_026295421.1	XP_029052037.1
OG0007288	XP_026296280.1	XP_029034770.1
OG0007289	XP_006570561.1	XP_029055678.1
OG0007290	XP_392084.1	XP_029050006.1
OG0007291	XP_392863.3	XP_029047212.1
OG0007293	XP_016766379.1	XP_029031974.1
OG0007294	XP_006569964.1	XP_029038959.1
OG0007295	XP_026297552.1	XP_029041282.1
OG0007296	XP_003250098.2	XP_029050407.1
OG0007297	XP_026295487.1	XP_029031867.1
OG0007298	XP_394543.3	XP_029048231.1
OG0007299	XP_006562726.1	XP_029044375.1
OG0007300	XP_006570067.1	XP_029032626.1
OG0007301	XP_016767395.1	XP_029032659.1
OG0007303	XP_026296801.1	XP_029055806.1
OG0007304	XP_016772102.1	XP_029040882.1
OG0007305	XP_396542.5	XP_029044170.1
OG0007306	XP_026298777.1	XP_029037913.1
OG0007307	XP_392676.2	XP_029046514.1
OG0007308	XP_026300281.1	XP_029038830.1
OG0007309	XP_016768247.1	XP_029037004.1
OG0007311	XP_001122740.5	XP_029034934.1
OG0007312	XP_395542.2	XP_029036325.1
OG0007313	XP_396706.4	XP_029049774.1
OG0007314	XP_393267.5	XP_029035642.1
OG0007315	XP_026297215.1	XP_029038689.1
OG0007316	XP_016767396.2	XP_029035928.1
OG0007317	XP_006569198.1	XP_029039927.1
OG0007318	XP_006564279.1	XP_029042185.1
OG0007319	XP_624144.2	XP_029050327.1
OG0007320	XP_006571383.1	XP_029042502.1
OG0007321	XP_026298456.1	XP_029047982.1
OG0007322	XP_001120363.1	XP_029051618.1
OG0007323	XP_006569870.1	XP_029044740.1
OG0007324	XP_016767296.1	XP_029035975.1
OG0007325	XP_016767223.1	XP_029047486.1
OG0007326	XP_006569369.2	XP_029042900.1
OG0007327	XP_006570730.1	XP_029050384.1
OG0007328	XP_003251089.1	XP_029042149.1
OG0007329	XP_396280.4	XP_029049392.1
OG0007330	XP_016766596.1	XP_029046239.1
OG0007331	XP_392968.2	XP_029034145.1
OG0007332	XP_624890.1	XP_029037365.1
OG0007333	XP_006560709.1	XP_029044474.1
OG0007334	XP_001122532.3	XP_029035157.1
OG0007335	XP_394669.2	XP_029055530.1
OG0007336	XP_026296939.1	XP_029048058.1
OG0007337	XP_391887.4	XP_029055617.1
OG0007338	XP_006561268.2	XP_029040341.1
OG0007339	XP_016772954.2	XP_029048449.1
OG0007341	XP_006560617.1	XP_029044368.1
OG0007342	XP_391948.3	XP_029049953.1
OG0007343	XP_001119971.2	XP_029048858.1
OG0007344	XP_001122585.3	XP_029039621.1
OG0007345	XP_006569049.1	XP_029036226.1
OG0007346	XP_393828.2	XP_029044851.1
OG0007347	XP_392195.5	XP_029034148.1
OG0007348	XP_393479.3	XP_029050781.1
OG0007349	XP_003249307.1	XP_029037100.1
OG0007350	XP_006569637.2	XP_029035205.1
OG0007351	XP_392763.3	XP_029049619.1
OG0007352	XP_393110.1	XP_029050492.1
OG0007353	XP_394353.3	XP_029056605.1
OG0007354	XP_006570560.1	XP_029055514.1
OG0007355	XP_006561443.1	XP_029042343.1
OG0007356	XP_003250387.2	XP_029044893.1
OG0007357	XP_394781.4	XP_029039102.1
OG0007358	XP_026295021.1	XP_029053817.1
OG0007359	XP_006558743.1	XP_029034804.1
OG0007360	XP_026296240.1	XP_029042993.1
OG0007361	XP_006568016.1	XP_029040606.1
OG0007362	XP_006560181.1	XP_029047712.1
OG0007363	XP_393890.1	XP_029052098.1
OG0007364	XP_395329.2	XP_029049824.1
OG0007365	XP_026298881.1	XP_029039788.1
OG0007366	XP_003251930.2	XP_029037490.1
OG0007367	XP_397380.1	XP_029046530.1
OG0007368	XP_026296620.1	XP_029043881.1
OG0007369	XP_006566858.1	XP_029052060.1
OG0007370	XP_392078.2	XP_029047757.1
OG0007371	XP_026299810.1	XP_029049813.1
OG0007373	XP_016768215.2	XP_029050505.1
OG0007374	XP_026297344.1	XP_029041665.1
OG0007375	NP_001238948.1	XP_029053383.1
OG0007376	XP_003250394.3	XP_029035698.1
OG0007377	XP_006570038.2	XP_029037284.1
OG0007378	XP_026295645.1	XP_029039657.1
OG0007379	XP_003250595.1	XP_029040262.1
OG0007380	XP_392019.4	XP_029038455.1
OG0007381	XP_006559869.2	XP_029038240.1
OG0007382	XP_396056.5	XP_029050933.1
OG0007383	XP_625184.4	XP_029045262.1
OG0007384	XP_016771413.2	XP_029052365.1
OG0007385	XP_001121796.2	XP_029032818.1
OG0007386	XP_026296037.1	XP_029035647.1
OG0007387	XP_392365.1	XP_029041320.1
OG0007388	XP_006564475.2	XP_029048887.1
OG0007389	XP_026294930.1	XP_029034383.1
OG0007390	XP_006566331.1	XP_029049129.1
OG0007391	XP_026296025.1	XP_029035885.1
OG0007392	XP_026301558.1	XP_029050377.1
OG0007393	XP_026296023.1, XP_026296021.1, XP_026296022.1, XP_026296020.1	XP_029035943.1
OG0007394	XP_623365.1	XP_029037297.1
OG0007395	XP_026301029.1	XP_029037677.1
OG0007396	XP_026302223.1	XP_029052264.1
OG0007397	XP_003250392.2	XP_029044885.1
OG0007398	XP_396388.5	XP_029040065.1
OG0007399	XP_394599.3	XP_029048658.1
OG0007400	XP_001121410.2	XP_029036784.1
OG0007401	NP_001229444.1	XP_029046723.1
OG0007402	XP_026300747.1	XP_029051213.1
OG0007404	XP_006562242.2	XP_029041310.1
OG0007405	XP_006566135.1	XP_029045637.1, XP_029045638.1
OG0007406	XP_016766410.2	XP_029052256.1, XP_029052258.1
OG0007407	XP_026298382.1	XP_029033947.1
OG0007408	XP_026297045.1	XP_029048022.1
OG0007409	XP_395004.3	XP_029046552.1
OG0007410	XP_026302081.1	XP_029037838.1
OG0007411	XP_392067.4	XP_029040941.1
OG0007412	XP_026299488.1	XP_029038255.1
OG0007413	XP_026301576.1	XP_029049294.1
OG0007414	XP_016770578.1	XP_029048835.1
OG0007416	XP_392937.2	XP_029052997.1
OG0007417	XP_026301784.1	XP_029034095.1
OG0007418	XP_026300172.1	XP_029056095.1, XP_029056099.1
OG0007419	XP_026297517.1	XP_029053412.1
OG0007420	XP_001121647.2	XP_029040985.1
OG0007421	XP_026298560.1	XP_029037501.1
OG0007422	XP_396279.3	XP_029051059.1
OG0007423	XP_006562359.1	XP_029039405.1
OG0007425	XP_001122113.1	XP_029052352.1
OG0007426	XP_026299274.1	XP_029040476.1
OG0007427	XP_026300512.1	XP_029052588.1, XP_029052587.1
OG0007428	XP_026300457.1	XP_029038065.1
OG0007429	XP_001121332.3	XP_029035821.1
OG0007430	XP_395563.4	XP_029046632.1
OG0007431	XP_006563283.2	XP_029032422.1
OG0007432	XP_026297303.1	XP_029052880.1
OG0007433	XP_026297003.1	XP_029043579.1
OG0007434	XP_026295698.1, NP_001229483.1	XP_029055662.1
OG0007435	XP_026300892.1	XP_029043535.1
OG0007436	XP_026299473.1	XP_029049188.1
OG0007437	XP_006566798.2	XP_029037573.1
OG0007438	XP_003251943.1	XP_029035544.1
OG0007439	XP_016768314.2	XP_029040070.1
OG0007440	XP_026299731.1	XP_029032401.1
OG0007441	XP_026297752.1	XP_029038340.1
OG0007442	XP_396906.3	XP_029044197.1
OG0007443	XP_006571791.1	XP_029044419.1
OG0007444	XP_394473.2	XP_029035956.1
OG0007445	XP_006564268.2	XP_029042046.1
OG0007446	XP_026294632.1	XP_029040613.1
OG0007447	XP_006557930.1	XP_029044984.1
OG0007448	XP_006561392.2	XP_029038908.1
OG0007449	XP_026298212.1	XP_029044286.1
OG0007450	XP_624006.3	XP_029035202.1
OG0007451	XP_006568704.2, XP_006568703.2	XP_029055537.1
OG0007452	XP_026295050.1	XP_029034410.1
OG0007453	XP_001123126.4	XP_029033340.1
OG0007454	XP_026297556.1	XP_029047292.1
OG0007455	XP_006569533.1	XP_029052391.1
OG0007456	XP_016768377.1	XP_029050436.1
OG0007457	XP_006561021.1	XP_029049536.1
OG0007458	XP_001121569.3	XP_029038823.1
OG0007459	XP_006568034.1	XP_029033846.1
OG0007460	XP_003250167.2	XP_029051430.1
OG0007461	XP_026300004.1	XP_029040304.1
OG0007462	XP_001121066.2	XP_029048261.1
OG0007463	XP_006571469.1	XP_029047351.1
OG0007464	XP_624351.3	XP_029049894.1
OG0007465	XP_003249178.1	XP_029044982.1
OG0007466	XP_026300937.1	XP_029032798.1
OG0007467	XP_016766739.1	XP_029037209.1
OG0007468	XP_016766417.2	XP_029050503.1
OG0007469	XP_006569839.1	XP_029052652.1
OG0007470	XP_395197.2	XP_029034105.1
OG0007471	XP_001122511.2	XP_029052099.1
OG0007472	XP_006557814.2	XP_029049828.1
OG0007473	XP_026298728.1	XP_029050813.1
OG0007474	XP_624725.1	XP_029053513.1
OG0007475	XP_026295859.1	XP_029045980.1
OG0007477	XP_001120814.2	XP_029035695.1
OG0007478	XP_001120497.1	XP_029043623.1
OG0007479	XP_001121254.2	XP_029037094.1
OG0007480	XP_006570973.2	XP_029048114.1
OG0007481	XP_006571419.1, XP_001121501.2	XP_029044951.1
OG0007482	XP_395905.2	XP_029048461.1
OG0007483	XP_003251429.1	XP_029044674.1
OG0007485	XP_006563316.1	XP_029047532.1
OG0007486	XP_003250023.2	XP_029036536.1
OG0007487	XP_016769495.1	XP_029041491.1
OG0007488	XP_624257.1	XP_029035784.1
OG0007489	XP_395319.2	XP_029056272.1
OG0007490	XP_016766278.1	XP_029041587.1
OG0007491	XP_006570344.1	XP_029037488.1
OG0007492	XP_003250660.1	XP_029039651.1
OG0007493	XP_026297817.1	XP_029039214.1
OG0007494	XP_026296630.1	XP_029048204.1
OG0007495	XP_001120941.3	XP_029044447.1
OG0007496	XP_026296720.1	XP_029036588.1
OG0007497	XP_001121369.1	XP_029047519.1
OG0007498	XP_392607.3	XP_029051639.1
OG0007499	XP_003251750.1	XP_029047358.1
OG0007500	XP_003251403.2	XP_029038824.1
OG0007501	XP_016771575.2	XP_029046869.1
OG0007502	XP_625001.2	XP_029050431.1
OG0007505	XP_006567213.1	XP_029032897.1
OG0007506	XP_003249799.2	XP_029046050.1
OG0007507	XP_003249946.2	XP_029037784.1
OG0007508	XP_395364.3	XP_029052053.1
OG0007509	XP_016770925.2, XP_006565301.2	XP_029033245.1
OG0007510	XP_026299026.1	XP_029050560.1
OG0007511	XP_006561232.1, XP_006561233.1, XP_001121685.1, XP_026302170.1	XP_029055887.1
OG0007512	XP_624935.3	XP_029045557.1
OG0007513	XP_395661.4	XP_029041115.1
OG0007515	XP_006563436.1	XP_029045959.1
OG0007516	XP_026299709.1	XP_029053746.1
OG0007518	XP_026298373.1	XP_029034981.1
OG0007521	XP_016770959.2	XP_029049302.1
OG0007522	XP_026296532.1	XP_029041334.1
OG0007523	XP_016770414.2	XP_029047437.1
OG0007525	XP_003249984.2	XP_029053514.1
OG0007526	XP_394150.4	XP_029040770.1
OG0007527	XP_026300878.1	XP_029037793.1
OG0007528	XP_016769957.1	XP_029041211.1
OG0007529	XP_026295976.1, XP_016767515.2	XP_029044361.1
OG0007530	XP_026299960.1	XP_029056090.1
OG0007531	XP_396781.2	XP_029046585.1
OG0007532	XP_006568182.1	XP_029035375.1
OG0007533	XP_026295012.1	XP_029053523.1
OG0007534	XP_006560635.1	XP_029035564.1
OG0007535	XP_016771545.1	XP_029050264.1
OG0007536	XP_026300973.1	XP_029045391.1
OG0007537	XP_003250111.1	XP_029039625.1
OG0007538	XP_001121988.2	XP_029053221.1
OG0007539	XP_006563200.1	XP_029043294.1, XP_029043295.1
OG0007540	XP_006566143.2	XP_029033448.1, XP_029033602.1
OG0007541	XP_006559727.1	XP_029051812.1
OG0007542	XP_003249566.1	XP_029038212.1
OG0007543	XP_396895.4	XP_029036596.1
OG0007544	XP_026302179.1	XP_029040687.1
OG0007546	XP_016768085.1	XP_029051604.1
OG0007547	XP_001120975.1	XP_029034608.1
OG0007548	XP_016768317.2	XP_029044682.1
OG0007549	XP_016767293.1, NP_001292813.1	XP_029046033.1, XP_029046034.1, XP_029046035.1
OG0007550	XP_026297223.1	XP_029053099.1, XP_029052782.1
OG0007551	XP_026302259.1	XP_029036183.1
OG0007552	XP_016767851.2	XP_029046446.1
OG0007553	XP_001122183.1	XP_029050479.1
OG0007554	XP_006570976.2	XP_029048122.1, XP_029048123.1
OG0007555	XP_006567940.1	XP_029036609.1
OG0007556	XP_001122675.2	XP_029037539.1
OG0007557	XP_006564858.1	XP_029045522.1
OG0007558	XP_026296611.1	XP_029053063.1
OG0007560	XP_397308.1	XP_029043178.1
OG0007562	XP_026295988.1, XP_026295990.1	XP_029035526.1
OG0007563	XP_006565331.1	XP_029056148.1, XP_029056197.1
OG0007564	XP_016770154.2, NP_001094493.1	XP_029048952.1, XP_029048954.1, XP_029048953.1
OG0007565	XP_001120151.1	XP_029055590.1
OG0007566	XP_001120735.1	XP_029044749.1
OG0007568	XP_001120831.2, XP_016769228.1	XP_029040979.1, XP_029040976.1
OG0007569	XP_001121229.2	XP_029051818.1
OG0007570	XP_001123019.2	XP_029043598.1
OG0007571	XP_003249130.2	XP_029053751.1, XP_029053617.1
OG0007572	XP_003249400.1	XP_029034844.1
OG0007573	XP_006564271.2, XP_003250434.2	XP_029042184.1
OG0007574	XP_003250507.1	XP_029047099.1
OG0007575	XP_006557479.1, XP_006557478.1	XP_029055623.1, XP_029055626.1, XP_029055625.1
OG0007576	XP_006561808.1, XP_006561809.1, XP_006561810.1	XP_029037286.1
OG0007577	XP_006562017.1	XP_029031946.1
OG0007578	XP_006567499.1	XP_029041394.1
OG0007579	XP_006569992.2, XP_625062.4	XP_029045122.1
OG0007580	XP_006572005.1, XP_006572006.1, XP_006572007.1, XP_006572008.1	XP_029041813.1
OG0007581	XP_006572096.1, XP_006572095.1	XP_029044086.1, XP_029044085.1, XP_029044084.1
OG0007582	XP_016769520.2	XP_029038575.1
OG0007583	XP_016769932.1, XP_016769933.1	XP_029049024.1
OG0007584	XP_016770410.1	XP_029048919.1
OG0007585	XP_016770560.2, XP_016770561.2	XP_029044911.1
OG0007586	XP_016771976.2	XP_029045965.1, XP_029045962.1
OG0007587	XP_026294787.1	XP_029042902.1, XP_029042901.1
OG0007588	XP_026296531.1	XP_029038892.1
OG0007589	XP_026296845.1	XP_029036593.1
OG0007590	XP_026296719.1	XP_029036604.1, XP_029036606.1
OG0007591	XP_026297335.1	XP_029042882.1, XP_029042557.1, XP_029042543.1
OG0007592	XP_026298046.1, XP_026298057.1	XP_029056516.1, XP_029056515.1
OG0007593	XP_026298585.1	XP_029041513.1
OG0007594	XP_026298743.1	XP_029038708.1
OG0007595	XP_026300929.1	XP_029032714.1, XP_029054638.1
OG0007596	XP_026302061.1	XP_029042991.1
OG0007597	XP_026302302.1	XP_029043204.1, XP_029043207.1
OG0007604	XP_026301086.1	XP_029040890.1
OG0007606	XP_623821.1	XP_029040365.1
OG0007607	XP_001120805.1	XP_029040800.1
OG0007608	XP_001121218.1	XP_029036272.1
OG0007609	XP_026298729.1	XP_029050806.1
OG0007610	XP_006570022.2	XP_029045151.1
OG0007611	XP_624487.1	XP_029036253.1
OG0007612	NP_001257742.1	XP_029034277.1
OG0007613	XP_006561132.1	XP_029046081.1
OG0007615	XP_016771434.2	XP_029044495.1
OG0007616	NP_001165850.1	XP_029040629.1
OG0007617	XP_001120568.1	XP_029050826.1
OG0007619	NP_001193396.1	XP_029054820.1
OG0007620	XP_396502.5	XP_029033423.1
OG0007621	XP_623654.3	XP_029046429.1
OG0007622	XP_001122434.2	XP_029031998.1
OG0007623	XP_006565607.1	XP_029045564.1
OG0007624	XP_026300963.1	XP_029039377.1
OG0007625	XP_391879.2	XP_029042753.1
OG0007626	NP_001229360.1	XP_029033300.1
OG0007627	XP_006568403.1	XP_029044627.1
OG0007628	XP_393224.2	XP_029048689.1
OG0007630	XP_006567763.1	XP_029053363.1
OG0007631	XP_026300300.1	XP_029038098.1
OG0007632	XP_016770081.2	XP_029052131.1
OG0007633	XP_394692.3	XP_029040118.1
OG0007634	XP_394462.2	XP_029034349.1
OG0007635	XP_625227.2	XP_029039529.1
OG0007636	XP_026298036.1	XP_029035038.1
OG0007638	XP_001122271.2	XP_029051716.1
OG0007639	XP_006560751.3	XP_029045908.1
OG0007640	XP_026299252.1	XP_029039893.1
OG0007641	XP_026300242.1	XP_029055988.1
OG0007642	XP_006568679.1	XP_029055443.1
OG0007643	XP_026299940.1	XP_029052181.1
OG0007644	XP_026300904.1, XP_026300903.1	XP_029039273.1
OG0007646	XP_006563807.2	XP_029055884.1
OG0007647	XP_624166.2	XP_029033291.1
OG0007648	XP_016768427.2	XP_029055346.1
OG0007649	XP_006560291.2	XP_029052740.1
OG0007650	XP_006561668.2	XP_029054045.1
OG0007651	XP_001120182.3	XP_029049126.1
OG0007653	XP_006565931.3	XP_029031996.1
OG0007654	XP_026298629.1	XP_029051485.1
OG0007655	XP_001121220.1	XP_029042922.1
OG0007656	XP_624808.1	XP_029044255.1
OG0007657	XP_003249782.1	XP_029041162.1
OG0007658	XP_397464.4	XP_029047343.1
OG0007659	XP_003250145.2, XP_016767462.1	XP_029039295.1
OG0007660	XP_026296194.1	XP_029035536.1
OG0007661	XP_001123287.3	XP_029039743.1
OG0007662	XP_026297077.1	XP_029041175.1
OG0007663	XP_006564509.1	XP_029040548.1
OG0007664	XP_624777.3	XP_029038803.1
OG0007665	XP_006561059.1	XP_029050010.1
OG0007666	XP_026296195.1	XP_029033551.1
OG0007667	XP_006563221.1	XP_029050117.1
OG0007668	XP_001120788.1	XP_029032517.1
OG0007669	XP_006563842.1	XP_029035014.1
OG0007670	XP_393342.3	XP_029052041.1
OG0007671	XP_394351.2	XP_029056528.1
OG0007672	XP_016769164.1, XP_003249512.1	XP_029049626.1
OG0007673	XP_393726.2	XP_029040568.1
OG0007674	XP_003249082.2	XP_029053653.1
OG0007675	XP_006571336.1	XP_029051945.1
OG0007676	XP_395034.3	XP_029046107.1
OG0007677	XP_026299896.1	XP_029044164.1
OG0007678	XP_623573.2	XP_029051394.1
OG0007679	XP_026301896.1, XP_016770824.1	XP_029047373.1
OG0007680	XP_001121969.2	XP_029047893.1
OG0007681	XP_001120291.5	XP_029040091.1
OG0007682	XP_394320.2	XP_029043617.1
OG0007683	XP_393856.2	XP_029032160.1
OG0007684	XP_003251111.1	XP_029036451.1
OG0007685	XP_006563752.1	XP_029056402.1
OG0007686	XP_003251197.1	XP_029041540.1
OG0007687	XP_006561719.1	XP_029053295.1
OG0007688	XP_001123277.1	XP_029050757.1
OG0007689	XP_016773384.2	XP_029035763.1
OG0007690	XP_006569607.1	XP_029032303.1
OG0007691	XP_026297183.1	XP_029053154.1, XP_029053166.1
OG0007692	XP_006567454.1	XP_029036228.1
OG0007694	XP_394499.4	XP_029032460.1
OG0007695	XP_391980.1	XP_029043773.1
OG0007696	XP_026299200.1	XP_029051448.1
OG0007698	XP_016772228.1	XP_029052505.1
OG0007699	XP_001119904.4	XP_029040156.1
OG0007700	XP_026300966.1	XP_029045358.1
OG0007701	XP_001121184.1	XP_029048913.1
OG0007702	XP_006562676.2	XP_029039276.1
OG0007703	XP_016771536.1	XP_029039385.1
OG0007704	XP_006561058.1, XP_016772177.1	XP_029050014.1
OG0007706	XP_001123212.2	XP_029042114.1
OG0007707	XP_026297053.1	XP_029050166.1, XP_029052500.1
OG0007708	XP_623690.5	XP_029036229.1
OG0007709	XP_006567733.2	XP_029036484.1
OG0007711	XP_006568137.2	XP_029042248.1
OG0007712	XP_026301206.1	XP_029036734.1
OG0007713	XP_016772376.2	XP_029049987.1
OG0007714	XP_006568699.1	XP_029055568.1
OG0007715	XP_393262.1	XP_029051165.1
OG0007716	XP_001122096.2	XP_029052772.1
OG0007717	XP_016771783.1	XP_029041809.1
OG0007718	XP_003249728.1	XP_029044479.1, XP_029044478.1
OG0007719	XP_006566017.1	XP_029043373.1
OG0007720	XP_026301019.1	XP_029037817.1
OG0007721	XP_026295544.1	XP_029040678.1
OG0007723	XP_016772834.1	XP_029044169.1
OG0007724	XP_026298525.1, XP_026298526.1, XP_026298527.1, XP_026298524.1	XP_029038745.1, XP_029038746.1, XP_029038744.1
OG0007725	XP_026296561.1	XP_029045494.1, XP_029045492.1
OG0007726	XP_003249779.1	XP_029038607.1
OG0007728	XP_006564958.2	XP_029039220.1
OG0007729	XP_396816.5	XP_029051770.1
OG0007730	XP_395986.4	XP_029036379.1
OG0007731	XP_624023.2	XP_029045939.1
OG0007732	XP_026298480.1	XP_029047929.1
OG0007733	XP_006559945.2	XP_029038524.1
OG0007734	XP_625245.2	XP_029046930.1
