Orthogroup	Apis_mellifera	Solenopsis_invicta
OG0007021	XP_026295229.1	XP_025993727.1
OG0007022	XP_623870.2	XP_011169202.2
OG0007023	XP_016767927.1	XP_011170823.1
OG0007024	XP_006559878.1	XP_011162780.1
OG0007025	XP_006572272.1	XP_011157253.1
OG0007026	XP_624153.3	XP_011176022.1
OG0007027	XP_397094.2	XP_011164839.1
OG0007028	XP_006571147.1	XP_011165475.2
OG0007029	XP_006566725.1	XP_011156320.1
OG0007030	XP_394033.1	XP_011157354.1
OG0007031	XP_392703.4	XP_025988099.1
OG0007033	XP_006571706.1	XP_025995728.1
OG0007035	XP_006563841.1	XP_011176335.1
OG0007036	XP_006569667.1	XP_011163949.1
OG0007037	XP_006566230.1	XP_011160682.1
OG0007038	XP_625224.4	XP_011161961.1
OG0007039	XP_026301035.1	XP_011169192.1
OG0007040	XP_026299196.1	XP_011156533.1
OG0007041	XP_624477.3	XP_011165140.2
OG0007042	XP_003251027.3	XP_011175952.1
OG0007043	XP_006566268.1	XP_011160556.1
OG0007044	XP_006566404.2	XP_011168958.1
OG0007045	XP_026301566.1	XP_011170377.1
OG0007046	XP_006571710.1	XP_039307073.1
OG0007047	XP_006566036.1	XP_039310629.1
OG0007048	XP_016772084.2	XP_011165831.1
OG0007049	XP_006568944.2	XP_011167183.1
OG0007050	XP_016767286.1	XP_011168577.1
OG0007051	XP_006559444.2	XP_039302677.1
OG0007052	XP_396848.4	XP_011175681.1
OG0007053	XP_006562731.1	XP_025989960.1
OG0007054	XP_026301107.1	XP_039308859.1
OG0007055	XP_026298128.1	XP_011166888.1
OG0007056	XP_006560698.2	XP_011170370.3
OG0007057	XP_026301300.1	XP_011170070.1
OG0007058	XP_006572582.2	XP_011169677.1
OG0007059	XP_393885.1	XP_039310695.1, XP_039310694.1
OG0007060	XP_026300114.1	XP_025988132.1
OG0007061	XP_392862.3	XP_011167466.2
OG0007062	XP_393509.2	XP_011172112.1
OG0007063	XP_001122369.1	XP_011158039.2
OG0007064	XP_393377.4	XP_039309501.1
OG0007065	XP_395371.3	XP_011165834.1
OG0007066	XP_026295881.1	XP_039315639.1
OG0007067	XP_623438.1	XP_011164084.1
OG0007068	XP_026298555.1, XP_026298551.1	XP_011168586.1
OG0007069	XP_003249321.1	XP_011168324.1
OG0007070	XP_026298507.1	XP_011172842.2
OG0007071	XP_392288.1	XP_011168557.1
OG0007072	XP_003251260.2	XP_011162800.1
OG0007073	XP_026300723.1	XP_011157353.2
OG0007074	XP_006567757.1	XP_011163872.1
OG0007075	XP_001123155.2	XP_039309852.1
OG0007076	XP_393713.3	XP_011167002.2
OG0007077	XP_394075.2	XP_011169423.1
OG0007078	XP_394865.3	XP_011172242.1
OG0007079	XP_001121316.2	XP_011162720.1
OG0007080	XP_026300767.1	XP_025992136.2
OG0007081	XP_006569721.1	XP_011163711.2
OG0007082	XP_624074.1	XP_039312455.1
OG0007083	XP_001120416.2	XP_025990315.1
OG0007084	XP_026297348.1	XP_039308846.1
OG0007085	XP_003251601.2	XP_011164342.1
OG0007086	XP_623289.1	XP_011156307.1
OG0007087	XP_026298532.1	XP_011166471.1
OG0007088	XP_395614.3	XP_011155603.1
OG0007089	XP_006571438.1	XP_011162550.1
OG0007090	XP_006562769.1	XP_011159375.1
OG0007091	XP_395623.2	XP_011176314.1
OG0007092	XP_006565309.1	XP_011170759.1
OG0007093	XP_623363.1	XP_025996304.1
OG0007094	XP_006567524.1	XP_025990162.1
OG0007095	XP_006570066.1	XP_025992081.1
OG0007096	XP_016766793.2	XP_025991049.1
OG0007097	XP_392087.3	XP_025992054.2
OG0007098	XP_006570768.1	XP_025993641.1
OG0007099	XP_006559529.1	XP_011158455.1
OG0007100	XP_026298015.1	XP_025992631.2
OG0007101	XP_016767630.1	XP_011155461.1
OG0007102	XP_396096.4	XP_011173309.2
OG0007103	XP_006558513.3	XP_011168763.1
OG0007104	XP_006563745.1	XP_011167409.1
OG0007105	XP_016767905.1	XP_011169899.1
OG0007106	XP_001121426.2	XP_011175561.1
OG0007107	XP_623745.2	XP_011157689.1
OG0007108	XP_006568868.2	XP_025987943.1
OG0007109	XP_006559464.1	XP_011159487.1
OG0007110	XP_623486.1	XP_039314908.1
OG0007111	XP_392295.3	XP_039310525.1
OG0007112	XP_624047.2	XP_011162847.1
OG0007113	XP_026297751.1, NP_001229484.1	XP_011170420.1
OG0007114	XP_003249693.1	XP_025988243.1
OG0007115	XP_016769149.1	XP_039302605.1
OG0007116	XP_006560985.1	XP_011159317.1
OG0007117	XP_001120297.2	XP_011166238.1
OG0007118	XP_624661.1	XP_011162165.1
OG0007119	XP_026298027.1	XP_011176230.1
OG0007120	XP_006563491.1	XP_011159236.1
OG0007121	XP_006566986.1	XP_011171931.1
OG0007122	XP_396976.2	XP_011167849.1
OG0007123	XP_394446.4	XP_039304125.1
OG0007124	XP_392877.1	XP_011163527.1
OG0007125	XP_396658.3	XP_025989282.1
OG0007126	XP_393863.3	XP_011175389.1
OG0007127	XP_006558856.1	XP_011162699.2
OG0007128	XP_006571390.1	XP_011169031.1
OG0007129	XP_026299008.1	XP_011165940.1
OG0007130	XP_006567267.1	XP_011168268.1
OG0007131	XP_026299494.1	XP_011173192.1
OG0007132	XP_016771903.2	XP_025991366.1
OG0007133	XP_016769720.1	XP_011171480.1
OG0007134	XP_006569897.2	XP_025989925.1
OG0007135	XP_006564003.1	XP_025995355.1
OG0007136	XP_392327.4	XP_039312164.1
OG0007137	XP_624821.1	XP_011166865.1
OG0007139	XP_006560452.1	XP_011157982.1
OG0007140	XP_623891.2	XP_025996711.1
OG0007142	XP_026297547.1	XP_011157969.1
OG0007143	XP_006563059.1	XP_011156488.1
OG0007144	XP_625119.1	XP_011173361.1
OG0007145	XP_624319.1	XP_011157855.1
OG0007146	XP_395811.2	XP_011164086.1
OG0007147	XP_006565787.1	XP_039302198.1
OG0007148	XP_397372.4	XP_011165309.1
OG0007149	XP_026298817.1	XP_011166399.1
OG0007150	XP_395812.4	XP_039304207.1
OG0007151	XP_396194.3	XP_011167301.1
OG0007152	XP_392764.1	XP_011169061.1
OG0007153	XP_624438.1	XP_011172791.1
OG0007154	XP_016773304.2	XP_011173386.1
OG0007155	XP_395927.4	XP_011173164.1
OG0007156	XP_397412.2	XP_011163335.1
OG0007157	XP_026301948.1	XP_025992965.1
OG0007158	XP_016768634.1	XP_011161427.1
OG0007159	XP_391981.3	XP_011167980.2
OG0007160	XP_396426.5	XP_011173203.1
OG0007161	XP_016772174.1	XP_011163935.1
OG0007162	NP_001229927.1	XP_011161910.1
OG0007163	XP_001120478.2	XP_011175687.1
OG0007164	XP_006572119.2	XP_011157940.1
OG0007165	XP_006559584.2	XP_011163996.1
OG0007166	XP_006568392.1	XP_025992974.1
OG0007168	XP_003250379.1	XP_011171738.1
OG0007169	XP_396802.3	XP_011164442.2
OG0007170	XP_026296616.1	XP_011160423.1
OG0007171	XP_392816.2	XP_025996834.2
OG0007172	XP_394689.3	XP_011175626.1
OG0007173	XP_001119885.1	XP_011159351.1
OG0007174	XP_016767773.1	XP_011172317.1
OG0007175	XP_006559844.1	XP_011155477.1
OG0007176	XP_394000.4	XP_039306522.1
OG0007177	XP_006563273.1	XP_011166842.1
OG0007178	XP_394464.1	XP_011163602.1
OG0007179	XP_026299526.1	XP_011176375.1
OG0007180	XP_026295305.1	XP_011164538.2
OG0007181	XP_006560013.1	XP_039304190.1
OG0007182	XP_006560931.1	XP_011155695.2
OG0007183	XP_026295291.1	XP_011157094.1
OG0007184	XP_394701.3	XP_011175125.1
OG0007185	XP_006564792.1	XP_011159697.1
OG0007186	XP_006568550.1	XP_011163279.2
OG0007187	XP_392932.3	XP_011168526.1
OG0007188	XP_624936.3	XP_011169145.2
OG0007189	XP_006570089.1	XP_025986173.2
OG0007190	XP_026297432.1	XP_025993612.1
OG0007192	XP_392767.4	XP_025995052.2
OG0007193	NP_001012633.1	XP_011155447.1
OG0007194	XP_016771176.2	XP_011161455.2
OG0007195	XP_016766792.2	XP_011171000.1
OG0007197	XP_392371.3	XP_025989652.1
OG0007198	XP_625165.1	XP_011172545.1
OG0007199	XP_006561478.1	XP_011171864.1
OG0007200	XP_006559113.3	XP_039302243.1
OG0007201	XP_016770535.1	XP_039307987.1
OG0007202	XP_001122118.2	XP_011158786.2
OG0007205	XP_026300448.1	XP_039311225.1
OG0007206	XP_026298631.1	XP_025992694.2
OG0007207	XP_016772948.1	XP_039307978.1, XP_039307977.1
OG0007208	XP_003249755.1	XP_011158822.1
OG0007209	XP_391954.4	XP_039311086.1
OG0007210	XP_026296979.1	XP_025991130.2
OG0007211	XP_006557561.1	XP_039301939.1
OG0007212	XP_001121636.2	XP_025993266.2
OG0007213	XP_006568037.1	XP_025990411.1
OG0007216	XP_006564669.2	XP_011175814.1
OG0007217	XP_026299414.1	XP_011168168.1
OG0007218	XP_006567880.1	XP_011155469.1, XP_039308917.1
OG0007219	XP_026296231.1	XP_011170967.2
OG0007220	XP_624824.3	XP_011165226.1
OG0007221	XP_006558801.1	XP_011163513.3
OG0007222	XP_623539.1	XP_025991171.1
OG0007223	XP_026299503.1	XP_011156907.1
OG0007225	XP_026298514.1	XP_039312564.1
OG0007226	XP_006564548.1	XP_011168939.1
OG0007227	XP_396511.3	XP_025992250.2
OG0007228	XP_001120268.3	XP_011161556.1
OG0007229	XP_006568378.2	XP_025995796.1
OG0007230	XP_016769151.1	XP_011164882.1
OG0007231	XP_006561239.1	XP_011162503.1
OG0007232	XP_625012.1	XP_011158144.1
OG0007233	XP_001120954.1	XP_011159031.1
OG0007234	XP_006563445.1	XP_039315048.1
OG0007235	XP_016772372.2	XP_011156707.1
OG0007236	XP_006563346.1	XP_025988253.1
OG0007237	XP_026298081.1	XP_011175895.1
OG0007238	XP_001121339.1	XP_011175204.1
OG0007239	XP_006569683.1	XP_011165791.1
OG0007240	XP_001122632.3	XP_025987312.1, XP_025987311.1
OG0007241	XP_006565027.1	XP_011158482.1
OG0007242	XP_393593.4	XP_025987788.1
OG0007243	XP_003251000.2	XP_011176329.1
OG0007244	XP_001120667.3	XP_011176207.1
OG0007245	XP_001120529.2	XP_011169206.1
OG0007246	XP_006561358.2	XP_039302308.1, XP_039302310.1
OG0007247	XP_006567442.2	XP_011163440.1
OG0007248	XP_016767904.1	XP_011159695.1
OG0007249	XP_026301213.1	XP_039314194.1
OG0007250	XP_006569643.2	XP_011156199.1
OG0007251	XP_006563216.3	XP_025991713.1
OG0007252	XP_396208.4	XP_011172448.1
OG0007253	XP_006561337.1	XP_011175494.1
OG0007254	XP_006569062.1	XP_011157766.1
OG0007255	XP_006571648.1	XP_011162478.1
OG0007256	XP_624057.3	XP_011167384.2, XP_011167385.2, XP_039305424.1, XP_011167383.2
OG0007257	XP_393264.2	XP_025995290.1
OG0007259	XP_016768556.2	XP_011168409.1
OG0007260	XP_397317.2	XP_011157025.1
OG0007262	XP_006560996.1	XP_025994158.1
OG0007263	XP_003251210.1	XP_011161690.1
OG0007264	XP_006562229.1	XP_011171194.1
OG0007265	XP_392115.1	XP_011168075.1
OG0007266	XP_006563575.2	XP_025994111.2
OG0007268	XP_006559789.1	XP_011176140.1
OG0007269	XP_026301683.1	XP_025992736.2
OG0007270	XP_006558857.1	XP_011162694.1
OG0007271	XP_006566617.1, XP_006566620.1	XP_039312139.1
OG0007272	XP_006567699.1	XP_011172380.1
OG0007273	XP_026295422.1	XP_039311476.1
OG0007275	XP_001121268.2	XP_011155900.1
OG0007276	XP_026299152.1	XP_039312839.1
OG0007277	XP_006569150.1	XP_011158855.1
OG0007278	XP_026297640.1	XP_011169309.1
OG0007279	XP_026299651.1	XP_011157747.1
OG0007280	XP_006567463.2	XP_039308830.1
OG0007281	XP_006568416.2	XP_011156191.1
OG0007282	NP_001229451.1	XP_011156612.2
OG0007283	XP_006562100.1	XP_039307107.1
OG0007284	XP_026295913.1	XP_011165673.1
OG0007285	XP_393789.2	XP_025994958.1
OG0007286	XP_006567785.2	XP_011169954.2
OG0007287	XP_026295421.1	XP_011171830.1
OG0007288	XP_026296280.1	XP_039311794.1
OG0007289	XP_006570561.1	XP_011175584.1
OG0007290	XP_392084.1	XP_011163927.1
OG0007291	XP_392863.3	XP_011167465.1
OG0007293	XP_016766379.1	XP_011172116.2
OG0007294	XP_006569964.1	XP_011173632.1
OG0007295	XP_026297552.1	XP_039314827.1
OG0007296	XP_003250098.2	XP_011166937.2
OG0007297	XP_026295487.1	XP_025990229.2
OG0007298	XP_394543.3	XP_039305881.1
OG0007299	XP_006562726.1	XP_039305492.1
OG0007300	XP_006570067.1	XP_011163904.1
OG0007301	XP_016767395.1	XP_011159370.1
OG0007303	XP_026296801.1	XP_011159456.1
OG0007304	XP_016772102.1	XP_011166214.1
OG0007305	XP_396542.5	XP_011169238.1
OG0007306	XP_026298777.1	XP_039310487.1
OG0007307	XP_392676.2	XP_011169996.1
OG0007309	XP_016768247.1	XP_039315637.1
OG0007311	XP_001122740.5	XP_011162156.1
OG0007312	XP_395542.2	XP_011162504.1
OG0007313	XP_396706.4	XP_025996471.1
OG0007314	XP_393267.5	XP_039305864.1
OG0007315	XP_026297215.1	XP_039312027.1
OG0007316	XP_016767396.2	XP_025992610.1
OG0007317	XP_006569198.1	XP_039312905.1
OG0007318	XP_006564279.1	XP_025989956.1
OG0007319	XP_624144.2	XP_039307475.1
OG0007320	XP_006571383.1	XP_011165583.1
OG0007321	XP_026298456.1	XP_011166115.1
OG0007322	XP_001120363.1	XP_011162574.1
OG0007323	XP_006569870.1	XP_011167535.1
OG0007324	XP_016767296.1	XP_011165682.1
OG0007325	XP_016767223.1	XP_025992094.1
OG0007326	XP_006569369.2	XP_039305261.1
OG0007327	XP_006570730.1	XP_011175641.2
OG0007328	XP_003251089.1	XP_039303698.1
OG0007329	XP_396280.4	XP_011175933.1
OG0007330	XP_016766596.1	XP_025996642.1
OG0007331	XP_392968.2	XP_011155981.2
OG0007332	XP_624890.1	XP_011169134.1
OG0007333	XP_006560709.1	XP_011166042.1
OG0007334	XP_001122532.3	XP_011168120.1
OG0007335	XP_394669.2	XP_011166506.1
OG0007336	XP_026296939.1	XP_011157726.1
OG0007337	XP_391887.4	XP_039311145.1
OG0007338	XP_006561268.2	XP_011155716.1
OG0007339	XP_016772954.2	XP_011164312.1
OG0007341	XP_006560617.1	XP_011168807.2
OG0007342	XP_391948.3	XP_025986558.1
OG0007343	XP_001119971.2	XP_011174180.2
OG0007344	XP_001122585.3	XP_011166142.1
OG0007345	XP_006569049.1	XP_011158927.1
OG0007346	XP_393828.2	XP_011172276.2
OG0007347	XP_392195.5	XP_011158953.1
OG0007348	XP_393479.3	XP_011172087.1
OG0007350	XP_006569637.2	XP_039307507.1
OG0007351	XP_392763.3	XP_011175819.2
OG0007352	XP_393110.1	XP_011157417.1
OG0007353	XP_394353.3	XP_011172119.2
OG0007355	XP_006561443.1	XP_011165100.1
OG0007356	XP_003250387.2	XP_011170091.1
OG0007357	XP_394781.4	XP_011160445.1
OG0007358	XP_026295021.1	XP_039311374.1
OG0007359	XP_006558743.1	XP_025986909.1
OG0007360	XP_026296240.1	XP_039305748.1
OG0007361	XP_006568016.1	XP_039313550.1
OG0007362	XP_006560181.1	XP_025990391.2
OG0007363	XP_393890.1	XP_011167695.2
OG0007364	XP_395329.2	XP_011169126.1
OG0007365	XP_026298881.1	XP_025990293.1
OG0007366	XP_003251930.2	XP_011161992.2
OG0007367	XP_397380.1	XP_011172040.1
OG0007368	XP_026296620.1	XP_011170808.1
OG0007369	XP_006566858.1	XP_011170922.1
OG0007370	XP_392078.2	XP_011166046.1
OG0007371	XP_026299810.1	XP_011156385.1
OG0007373	XP_016768215.2	XP_011173063.2
OG0007374	XP_026297344.1	XP_039301678.1
OG0007375	NP_001238948.1	XP_039308088.1
OG0007376	XP_003250394.3	XP_011166170.2
OG0007377	XP_006570038.2	XP_039301981.1
OG0007378	XP_026295645.1	XP_039308231.1
OG0007379	XP_003250595.1	XP_011171940.2
OG0007380	XP_392019.4	XP_011161149.1
OG0007381	XP_006559869.2	XP_025987398.1
OG0007382	XP_396056.5	XP_025991481.1
OG0007383	XP_625184.4	XP_025986787.1
OG0007384	XP_016771413.2	XP_011160238.2
OG0007385	XP_001121796.2	XP_011161139.2
OG0007386	XP_026296037.1	XP_011163663.1
OG0007387	XP_392365.1	XP_011159701.1
OG0007388	XP_006564475.2	XP_011171924.2
OG0007389	XP_026294930.1	XP_039304858.1
OG0007390	XP_006566331.1	XP_025987115.1
OG0007391	XP_026296025.1	XP_011163607.1
OG0007392	XP_026301558.1	XP_011157936.1
OG0007394	XP_623365.1	XP_011172642.2
OG0007395	XP_026301029.1	XP_025994243.1, XP_039306084.1
OG0007396	XP_026302223.1	XP_011162836.2
OG0007397	XP_003250392.2	XP_039305395.1
OG0007398	XP_396388.5	XP_011155431.2
OG0007399	XP_394599.3	XP_039314753.1
OG0007400	XP_001121410.2	XP_011165231.1
OG0007401	NP_001229444.1	XP_011165862.1
OG0007402	XP_026300747.1	XP_011161301.1
OG0007403	XP_026296837.1	XP_011162852.1
OG0007404	XP_006562242.2	XP_025991674.1
OG0007405	XP_006566135.1	XP_011171295.2
OG0007406	XP_016766410.2	XP_025986168.2
OG0007407	XP_026298382.1	XP_025993652.1
OG0007408	XP_026297045.1	XP_039302390.1
OG0007409	XP_395004.3	XP_011164611.1
OG0007410	XP_026302081.1	XP_011156301.1
OG0007411	XP_392067.4	XP_011174433.1
OG0007412	XP_026299488.1	XP_011168170.2
OG0007413	XP_026301576.1	XP_025995684.2
OG0007414	XP_016770578.1	XP_011158438.1
OG0007415	XP_026296944.1	XP_025989826.2
OG0007416	XP_392937.2	XP_039314061.1
OG0007417	XP_026301784.1	XP_011175839.1
OG0007418	XP_026300172.1	XP_011165230.1
OG0007419	XP_026297517.1	XP_025990719.1
OG0007420	XP_001121647.2	XP_011171718.1
OG0007421	XP_026298560.1	XP_011159534.1
OG0007422	XP_396279.3	XP_011161767.1
OG0007423	XP_006562359.1	XP_025986375.1
OG0007425	XP_001122113.1	XP_025993985.1
OG0007426	XP_026299274.1	XP_039308650.1
OG0007427	XP_026300512.1	XP_011161549.1
OG0007428	XP_026300457.1	XP_039307644.1
OG0007429	XP_001121332.3	XP_011155863.2
OG0007430	XP_395563.4	XP_011168699.1
OG0007431	XP_006563283.2	XP_025989791.1
OG0007432	XP_026297303.1	XP_025991141.1
OG0007433	XP_026297003.1	XP_039305626.1
OG0007434	XP_026295698.1, NP_001229483.1	XP_011168349.1
OG0007435	XP_026300892.1	XP_011169358.1, XP_039315315.1
OG0007436	XP_026299473.1	XP_025986569.1
OG0007437	XP_006566798.2	XP_025986198.1
OG0007438	XP_003251943.1	XP_039305810.1
OG0007439	XP_016768314.2	XP_039307392.1
OG0007440	XP_026299731.1	XP_025993075.1
OG0007441	XP_026297752.1	XP_025993297.2
OG0007442	XP_396906.3	XP_011162063.2
OG0007443	XP_006571791.1	XP_011158097.2
OG0007444	XP_394473.2	XP_025988381.1
OG0007445	XP_006564268.2	XP_011167622.2
OG0007446	XP_026294632.1	XP_039309847.1, XP_039309845.1
OG0007447	XP_006557930.1	XP_011162958.1
OG0007448	XP_006561392.2	XP_039302462.1
OG0007449	XP_026298212.1	XP_025988970.2
OG0007450	XP_624006.3	XP_011159800.1
OG0007451	XP_006568704.2, XP_006568703.2	XP_011166022.2
OG0007452	XP_026295050.1	XP_025986149.1
OG0007453	XP_001123126.4	XP_011161190.1
OG0007454	XP_026297556.1	XP_011173244.1
OG0007455	XP_006569533.1	XP_011173197.1
OG0007456	XP_016768377.1	XP_039301711.1
OG0007457	XP_006561021.1	XP_025995039.1
OG0007458	XP_001121569.3	XP_011164045.1
OG0007459	XP_006568034.1	XP_025994959.1
OG0007460	XP_003250167.2	XP_011161254.1
OG0007461	XP_026300004.1	XP_011164078.1
OG0007462	XP_001121066.2	XP_011165123.1
OG0007463	XP_006571469.1	XP_039307654.1, XP_025989868.2
OG0007464	XP_624351.3	XP_011159356.2
OG0007465	XP_003249178.1	XP_011162960.1
OG0007466	XP_026300937.1	XP_025986852.2
OG0007467	XP_016766739.1	XP_011168783.1
OG0007468	XP_016766417.2	XP_039301920.1
OG0007469	XP_006569839.1	XP_025988698.1
OG0007470	XP_395197.2	XP_011155849.2
OG0007471	XP_001122511.2	XP_011155539.2
OG0007472	XP_006557814.2	XP_039313670.1
OG0007473	XP_026298728.1	XP_011168670.2
OG0007474	XP_624725.1	XP_011162730.1
OG0007475	XP_026295859.1	XP_011157929.1
OG0007477	XP_001120814.2	XP_011166130.1
OG0007478	XP_001120497.1	XP_039305570.1
OG0007479	XP_001121254.2	XP_011164549.1
OG0007480	XP_006570973.2	XP_025995653.1
OG0007481	XP_006571419.1, XP_001121501.2	XP_011159179.1
OG0007482	XP_395905.2	XP_011163511.1, XP_025992325.1
OG0007483	XP_003251429.1	XP_039312906.1
OG0007485	XP_006563316.1	XP_011166942.1
OG0007486	XP_003250023.2	XP_039305883.1
OG0007487	XP_016769495.1	XP_011166464.2
OG0007488	XP_624257.1	XP_011157453.1
OG0007489	XP_395319.2	XP_025995384.1
OG0007490	XP_016766278.1	XP_025989271.2, XP_011157608.2, XP_025989272.2
OG0007491	XP_006570344.1	XP_025991499.1
OG0007492	XP_003250660.1	XP_011156178.2
OG0007493	XP_026297817.1	XP_025987588.2
OG0007494	XP_026296630.1	XP_011169888.2
OG0007495	XP_001120941.3	XP_011158168.2
OG0007496	XP_026296720.1	XP_011173818.1
OG0007497	XP_001121369.1	XP_011170791.1
OG0007498	XP_392607.3	XP_011162580.1
OG0007499	XP_003251750.1	XP_011162417.1
OG0007500	XP_003251403.2	XP_011157910.2
OG0007501	XP_016771575.2	XP_011170325.1
OG0007502	XP_625001.2	XP_039313276.1
OG0007503	XP_026296841.1	XP_011167453.2
OG0007504	XP_624178.2	XP_011172334.1
OG0007505	XP_006567213.1	XP_025992923.1
OG0007506	XP_003249799.2	XP_011170820.1
OG0007507	XP_003249946.2	XP_039304687.1
OG0007508	XP_395364.3	XP_025987141.1
OG0007509	XP_016770925.2, XP_006565301.2	XP_011162714.2
OG0007510	XP_026299026.1	XP_011165024.1
OG0007511	XP_006561232.1, XP_006561233.1, XP_001121685.1, XP_026302170.1	XP_025987510.2
OG0007512	XP_624935.3	XP_039311661.1
OG0007513	XP_395661.4	XP_011161665.1
OG0007514	XP_001120993.2, XP_006562091.2	XP_025992021.1
OG0007515	XP_006563436.1	XP_011155754.1
OG0007516	XP_026299709.1	XP_011174770.1
OG0007518	XP_026298373.1	XP_011172564.1
OG0007521	XP_016770959.2	XP_039303903.1
OG0007522	XP_026296532.1	XP_039303887.1
OG0007523	XP_016770414.2	XP_011172721.1
OG0007525	XP_003249984.2	XP_025991996.1
OG0007526	XP_394150.4	XP_011162554.2
OG0007527	XP_026300878.1	XP_011156654.1
OG0007528	XP_016769957.1	XP_011159660.1
OG0007529	XP_026295976.1, XP_016767515.2	XP_011158150.2
OG0007530	XP_026299960.1	XP_011159535.3
OG0007531	XP_396781.2	XP_011173083.1
OG0007532	XP_006568182.1	XP_011164053.1
OG0007533	XP_026295012.1	XP_011158679.1
OG0007534	XP_006560635.1	XP_011173576.1
OG0007535	XP_016771545.1	XP_025992959.1
OG0007536	XP_026300973.1	XP_025996094.1
OG0007537	XP_003250111.1	XP_011175665.3
OG0007538	XP_001121988.2	XP_011158196.2
OG0007539	XP_006563200.1	XP_039315725.1
OG0007540	XP_006566143.2	XP_039307152.1
OG0007541	XP_006559727.1	XP_011158572.1
OG0007542	XP_003249566.1	XP_011162816.3
OG0007543	XP_396895.4	XP_011170158.3, XP_039315460.1
OG0007544	XP_026302179.1	XP_025987352.2
OG0007546	XP_016768085.1	XP_039303836.1, XP_039303829.1, XP_039303832.1
OG0007547	XP_001120975.1	XP_011171937.1, XP_011171938.1, XP_039302389.1, XP_039302388.1
OG0007548	XP_016768317.2	XP_011161715.1
OG0007549	XP_016767293.1, NP_001292813.1	XP_025992306.2
OG0007550	XP_026297223.1	XP_011167023.1
OG0007551	XP_026302259.1	XP_011158928.2
OG0007552	XP_016767851.2	XP_039312886.1
OG0007553	XP_001122183.1	XP_011163241.2
OG0007554	XP_006570976.2	XP_025995451.2
OG0007555	XP_006567940.1	XP_039315464.1, XP_025996383.2
OG0007556	XP_001122675.2	XP_039312440.1, XP_039312437.1
OG0007558	XP_026296611.1	XP_039303257.1
OG0007560	XP_397308.1	XP_011162756.1
OG0007561	XP_392683.1	XP_011159290.1
OG0007562	XP_026295988.1, XP_026295990.1	XP_011165671.2
OG0007563	XP_006565331.1	XP_011167733.2
OG0007564	XP_016770154.2, NP_001094493.1	XP_011171862.2
OG0007565	XP_001120151.1	XP_039310975.1
OG0007566	XP_001120735.1	XP_011171022.1
OG0007567	XP_001120774.1, XP_006561882.1	XP_039306589.1, XP_039306590.1, XP_039306587.1, XP_039306588.1
OG0007568	XP_001120831.2, XP_016769228.1	XP_039310067.1, XP_011162704.1
