Orthogroup	Apis_mellifera	Anopheles_gambiae
OG0006580	XP_016769861.1	XP_307243.2, XP_313190.5
OG0006581	XP_006563481.1	XP_001237728.2
OG0006582	XP_623875.1	XP_562070.4, XP_313607.4
OG0006583	XP_026295241.1	XP_319115.4
OG0006585	XP_016767774.2	XP_001689229.1
OG0006586	XP_624424.1	XP_316374.4
OG0006587	XP_623878.1	XP_316380.2
OG0006588	XP_026295381.1	XP_310896.5
OG0006589	XP_006565039.1	XP_552179.3
OG0006590	XP_026301417.1	XP_320073.4
OG0006591	XP_394728.2	XP_312592.4
OG0006592	XP_625083.1	XP_318951.3
OG0006593	XP_026299371.1	XP_310590.3
OG0006594	XP_624543.3	XP_314132.4
OG0006595	XP_396292.3	XP_315117.4
OG0006596	XP_026298472.1, XP_026298469.1	XP_308198.5
OG0006597	XP_006562381.1	XP_310498.5
OG0006598	XP_026297331.1	XP_563334.4
OG0006599	XP_006560739.1	XP_310737.5
OG0006600	XP_006565329.1	XP_317590.4
OG0006601	XP_016769919.1, XP_026299199.1	XP_312126.5
OG0006602	XP_016771089.2	XP_003435771.1, XP_321957.3
OG0006603	XP_006566924.1	XP_563445.4
OG0006604	XP_394245.2	XP_556379.3
OG0006605	XP_026298358.1	XP_001238256.1
OG0006606	XP_026297372.1	XP_312586.5
OG0006607	XP_026302188.1	XP_308635.4
OG0006608	XP_006564481.1	XP_559663.4
OG0006609	XP_006560078.2	XP_309606.5
OG0006610	XP_016771772.2	XP_559175.3
OG0006611	XP_026296589.1	XP_319457.4
OG0006614	XP_026299987.1	XP_321544.1, XP_003435880.1
OG0006615	XP_006569353.1	XP_319698.3
OG0006616	XP_026300614.1	XP_315894.2
OG0006617	XP_003249202.3	XP_319576.4
OG0006618	XP_006562505.1	XP_314274.5
OG0006619	XP_026298506.1	XP_313360.3
OG0006621	XP_001121716.2	XP_562267.4, XP_003436830.1
OG0006623	XP_026298827.1	XP_319185.3, XP_560906.4
OG0006624	XP_016772983.2	XP_308189.4
OG0006625	XP_026299755.1	XP_317755.3
OG0006626	XP_026301969.1, XP_026301963.1	XP_319225.4
OG0006627	XP_026301468.1	XP_003435808.1, XP_551520.3
OG0006628	XP_006572271.1	XP_311287.5
OG0006629	XP_395538.2	XP_309873.2
OG0006630	XP_003250991.1	XP_319865.4
OG0006631	XP_003249699.1	XP_319921.4
OG0006632	XP_623146.2	XP_318631.4
OG0006633	XP_624940.3	XP_312524.5
OG0006634	XP_026300183.1	XP_308593.4
OG0006635	XP_006563266.1, NP_001012431.1	XP_310224.3, XP_001230739.1
OG0006638	XP_006564876.1	XP_319519.4
OG0006639	XP_016770383.1	XP_003436950.1, XP_310869.5
OG0006640	XP_026295940.1	XP_313026.4
OG0006641	XP_006569827.1	XP_308355.3, XP_001687903.1
OG0006642	XP_026297660.1	XP_001230358.1, XP_314285.4
OG0006643	XP_003249593.1	XP_314899.3
OG0006644	XP_016766768.1	XP_001688763.1, XP_316007.4
OG0006645	XP_026299064.1	XP_553427.3
OG0006646	XP_396967.4	XP_551765.3
OG0006647	XP_006564277.1	XP_003436275.1
OG0006648	XP_026300615.1	XP_315893.3
OG0006649	XP_026301648.1	XP_312669.5, XP_003436085.1
OG0006650	XP_016771065.2	XP_003437040.1
OG0006652	XP_016769843.2	XP_566417.4
OG0006653	XP_006571410.1	XP_318424.4
OG0006654	XP_003251638.1	XP_313453.5
OG0006655	XP_623993.3	XP_312572.5
OG0006656	XP_006564513.1	XP_308394.4
OG0006657	XP_006558480.1	XP_309759.4
OG0006658	XP_392133.2	XP_314067.3
OG0006659	XP_026296041.1	XP_315983.2
OG0006660	XP_624199.2	XP_309341.4
OG0006661	XP_026297862.1	XP_311944.4
OG0006662	XP_026297156.1, XP_026297073.1	XP_318518.4
OG0006663	XP_016771818.1	XP_310293.3
OG0006665	XP_001122722.2	XP_311375.4
OG0006666	XP_393985.4	XP_318055.4
OG0006667	XP_006559909.2	XP_555063.3
OG0006668	XP_396341.3	XP_311149.3
OG0006670	XP_026301899.1	XP_563913.5
OG0006671	XP_026301893.1	XP_310883.5, XP_003436947.1
OG0006673	XP_026299863.1	XP_312976.5
OG0006674	XP_006563628.2	XP_312851.3
OG0006675	XP_026294843.1	XP_308798.4
OG0006676	XP_006560984.1	XP_315867.3
OG0006677	XP_016769709.1	XP_310357.3
OG0006678	XP_026295949.1	XP_308488.4
OG0006679	XP_001120447.3	XP_001237215.2
OG0006680	XP_026298168.1	XP_320281.4
OG0006681	XP_006564504.1, XP_006564505.1	XP_311957.5
OG0006683	XP_016769029.1	XP_313566.5
OG0006684	XP_001119824.1	XP_001687868.1, XP_308219.4
OG0006685	XP_026301246.1	XP_320843.4
OG0006686	XP_003249249.1	XP_312413.4
OG0006687	XP_026300381.1	XP_309994.3
OG0006689	XP_624863.2	XP_309563.4
OG0006690	XP_392257.1	XP_318619.4
OG0006691	XP_001122615.2	XP_312595.5, XP_312598.4
OG0006692	XP_026300407.1	XP_320319.4
OG0006693	XP_393805.3	XP_320012.4
OG0006694	NP_001265609.1, XP_006566320.1	XP_306324.3, XP_003436484.1
OG0006695	XP_396632.3	XP_321270.5
OG0006696	XP_395550.3	XP_308777.4
OG0006698	XP_006559976.1	XP_551101.3
OG0006699	XP_026301700.1	XP_001238168.1, XP_311885.3
OG0006700	XP_001121709.2	XP_319886.4
OG0006701	XP_016767295.1	XP_001238217.1
OG0006702	XP_006561160.1	XP_309521.4
OG0006703	XP_016770163.2	XP_315842.3
OG0006704	XP_006570793.1	XP_320139.3
OG0006705	XP_006568827.1	XP_001689030.1
OG0006706	XP_006560384.1	XP_555988.2
OG0006707	XP_624893.1	XP_306780.4, XP_319297.4
OG0006708	XP_003249880.3	XP_311171.2
OG0006709	NP_001011606.1	XP_319247.1
OG0006710	XP_396161.2	XP_320934.4
OG0006711	NP_001124510.1	XP_313623.5
OG0006713	XP_624961.2	XP_307638.3, XP_315226.3
OG0006714	XP_003250261.1	XP_313663.5
OG0006715	XP_026298841.1	XP_308222.4
OG0006716	XP_026296142.1, XP_026296141.1	XP_308324.3
OG0006717	XP_003249612.2	XP_315695.4
OG0006718	XP_026300191.1	XP_001688861.1, XP_001688863.1, XP_316415.4
OG0006719	XP_006567489.1	XP_308677.4
OG0006720	XP_026299120.1	XP_308982.4
OG0006721	XP_001121507.2	XP_308575.4
OG0006722	XP_397130.4	XP_316315.4
OG0006723	XP_394949.4	XP_314091.4
OG0006724	XP_003250488.2	XP_001687969.2
OG0006725	XP_006563865.1	XP_319593.4
OG0006726	XP_006559371.1	XP_319094.3
OG0006727	XP_006565364.1	XP_001238148.2
OG0006728	XP_006568260.1	XP_003437053.1, XP_311188.5
OG0006729	XP_396090.2	XP_314789.4
OG0006731	XP_026299646.1	XP_317335.2
OG0006732	XP_001122204.2	XP_319743.3
OG0006733	XP_026296319.1, NP_001229507.1	XP_553768.3
OG0006734	XP_016770454.2	XP_310126.4
OG0006735	XP_006563992.1	XP_316836.5
OG0006736	XP_016771882.1	XP_318816.4
OG0006737	XP_026295204.1	XP_553517.2, XP_001689144.1
OG0006739	NP_001229912.1, XP_006565897.2	XP_001689012.1
OG0006740	XP_623918.4	XP_309313.4
OG0006741	XP_006560152.2	XP_003437006.1, XP_310609.4, XP_003437007.1
OG0006742	XP_006570387.1	XP_563692.3
OG0006744	XP_026302053.1	XP_313363.4, XP_313364.5
OG0006745	XP_006563630.1	XP_312520.4
OG0006746	XP_624420.3	XP_320491.4
OG0006747	XP_001122154.3	XP_307904.5
OG0006748	XP_003249929.1	XP_560488.2, XP_563132.3
OG0006749	XP_006571326.2	XP_317813.4
OG0006750	XP_026301495.1	XP_561078.5, XP_312885.5
OG0006751	XP_016771378.2	XP_003435755.1, XP_322019.5
OG0006752	XP_026300126.1	XP_309890.4, XP_307079.4, XP_309887.4
OG0006753	XP_026300732.1	XP_001230813.2
OG0006754	XP_006560031.3	XP_312563.4
OG0006757	XP_001120244.1	XP_003435718.1
OG0006759	XP_006560560.2	XP_555903.4
OG0006798	XP_006565317.1	XP_309749.4
OG0006799	XP_006570969.1	XP_310207.3
OG0006800	XP_001121282.3	XP_319038.4
OG0006801	XP_394680.3	XP_559226.2
OG0006802	XP_397475.2	XP_318388.2
OG0006803	XP_026297767.1	XP_316594.2
OG0006804	XP_393294.2	XP_550819.1
OG0006805	XP_393914.1	XP_321584.5
OG0006806	XP_016769230.1	XP_310431.5
OG0006807	XP_392812.2	XP_319443.3
OG0006808	XP_026296237.1	XP_317632.3
OG0006809	XP_026300889.1	XP_309508.3
OG0006810	XP_625206.1	XP_312426.2
OG0006811	XP_006563749.1	XP_318643.3
OG0006812	XP_006566799.1	XP_312889.2
OG0006813	XP_393995.1	XP_001687809.1, XP_309831.4
OG0006814	XP_026298454.1	XP_321389.2
OG0006815	XP_393902.1	XP_319471.3
OG0006816	XP_006564093.1	XP_317417.3
OG0006818	XP_026297680.1	XP_315392.3
OG0006819	XP_624971.1	XP_322023.2
OG0006820	XP_001121462.1	XP_318678.2
OG0006821	XP_395122.1	XP_308804.2
OG0006822	XP_016772679.1	XP_320796.3
OG0006823	XP_016768331.1	XP_315881.3
OG0006824	XP_625098.1	XP_312551.1
OG0006825	XP_624330.3	XP_318676.3
OG0006826	NP_001090623.1	XP_321467.4
OG0006827	XP_396159.2	XP_318687.4
OG0006828	XP_001121985.1	XP_311759.5
OG0006829	XP_016773166.1	XP_314290.2
OG0006830	XP_016767343.2	XP_312922.4
OG0006831	XP_392037.1	XP_308803.4
OG0006832	XP_624378.1	XP_309401.4
OG0006833	XP_006565002.1	XP_314297.3
OG0006834	XP_003249688.1	XP_001688182.1
OG0006835	XP_006559497.1	XP_320178.2
OG0006836	XP_006558739.1	XP_314877.2
OG0006838	XP_001120148.2	XP_310515.2
OG0006839	XP_625181.4	XP_308297.3
OG0006840	XP_001121541.1	XP_001230863.2
OG0006841	XP_624109.1	XP_312567.3
OG0006842	XP_625157.2	XP_308019.4
OG0006843	XP_006559119.1	XP_320254.2
OG0006844	XP_624836.1	XP_318245.2
OG0006845	XP_001120359.2	XP_308936.4
OG0006846	XP_001121893.2	XP_001237112.2
OG0006847	XP_395163.2	XP_315096.4
OG0006848	XP_392156.2	XP_310655.5
OG0006849	XP_001122504.1	XP_001238318.2
OG0006850	XP_624282.1	XP_309484.3
OG0006851	XP_026295577.1	XP_321485.5
OG0006852	XP_006564915.1	XP_313763.2
OG0006853	XP_016771509.1	XP_315868.2
OG0006854	XP_006558384.1	XP_321477.2
OG0006855	XP_016769781.1	XP_317641.2
OG0006856	XP_392127.1	XP_001688103.1
OG0006857	XP_397213.2	XP_307966.3
OG0006858	XP_001121371.2	XP_316680.3
OG0006859	XP_624801.1	XP_317733.3
OG0006860	XP_003249659.1	XP_311473.3
OG0006861	XP_006564883.1	XP_309959.3
OG0006862	XP_623456.1	XP_309756.4
OG0006863	XP_006570991.1	XP_311496.3
OG0006864	NP_001229473.1	XP_308669.2
OG0006865	NP_001161897.1	XP_315787.4
OG0006866	XP_026301291.1	XP_003437090.1, XP_311283.5
OG0006867	NP_001161365.1	XP_316784.4
OG0006868	NP_001165849.1	XP_318884.4
OG0006869	XP_393962.3	XP_001237757.1
OG0006870	XP_001121593.3	XP_309058.3
OG0006871	XP_623274.2	XP_315939.2
OG0006872	XP_623429.3	XP_319979.4
OG0006874	XP_016769032.1	XP_309148.5
OG0006875	XP_393466.2	XP_556725.3
OG0006877	XP_624118.1	XP_318880.4
OG0006878	XP_001121911.1	XP_312214.4
OG0006879	XP_623160.1	XP_554756.3
OG0006880	XP_624506.1	XP_003436524.1
OG0006881	XP_026298562.1	XP_312794.3
OG0006882	XP_001121144.1	XP_319892.4
OG0006884	XP_003251281.1	XP_319011.4
OG0006885	XP_393829.3	XP_317849.4
OG0006886	XP_006564616.1	XP_310380.2
OG0006887	XP_016773517.2	XP_314711.4
OG0006888	XP_393973.2	XP_315900.2
OG0006890	XP_624879.1	XP_319830.2
OG0006891	XP_016767520.1	XP_311467.3
OG0006892	XP_624325.2	XP_308945.4
OG0006893	XP_016770294.1	XP_316859.4
OG0006894	XP_394359.2	XP_316297.4
OG0006895	XP_394753.2	XP_310117.3
OG0006896	XP_393085.2	XP_317628.1
OG0006897	XP_001122074.3	XP_312998.4
OG0006898	XP_026295160.1	XP_317654.4
OG0006899	XP_624820.3	XP_320753.4
OG0006900	XP_001122972.1	XP_320085.4
OG0006901	XP_001120636.1	XP_319827.2
OG0006902	XP_006566420.1	XP_319816.4
OG0006903	XP_393347.3	XP_312105.2
OG0006904	XP_001120535.2	XP_309936.2
OG0006905	XP_006571254.1	XP_561529.3, XP_313923.3
OG0006906	XP_396465.2	XP_315631.3
OG0006907	XP_006559684.2	XP_320232.4
OG0006908	XP_026296145.1	XP_003436976.1, XP_001237305.3
OG0006909	XP_026300766.1	XP_308695.4
OG0006910	XP_006557398.1	XP_315220.5
OG0006911	XP_026297969.1	XP_320701.2
OG0006912	XP_026298460.1	XP_319828.3
OG0006913	XP_026296669.1	XP_312391.5
OG0006914	XP_396187.2	XP_308657.2
OG0006916	XP_016767158.1	XP_318835.4
OG0006917	XP_016770530.1	XP_311882.5
OG0006918	XP_394559.1	XP_309056.3
OG0006919	XP_006557352.1	XP_317515.4
OG0006920	XP_026294890.1	XP_313789.5
OG0006921	XP_006568187.1	XP_311234.5
OG0006922	XP_006563429.1	XP_315043.4
OG0006923	XP_003250475.1	XP_321856.5
OG0006924	XP_001120832.2	XP_308268.3
OG0006925	XP_392660.2	XP_313154.4
OG0006927	XP_006565093.1	XP_315413.3
OG0006928	XP_006558688.2	XP_563754.3
OG0006929	XP_026298096.1	XP_319554.4
OG0006930	XP_016769342.2	XP_310702.5
OG0006931	XP_396873.2	XP_321039.5
OG0006932	XP_006563593.1	XP_314924.3
OG0006933	XP_006569305.1	XP_316230.4
OG0006935	XP_392639.1	XP_314018.2
OG0006937	XP_006558326.1	XP_310253.6
OG0006938	XP_016767184.1	XP_317575.3
OG0006940	XP_393989.4	XP_319634.4
OG0006941	XP_003250708.2	XP_001688687.1
OG0006942	XP_026296960.1	XP_318626.4
OG0006943	XP_026298922.1	XP_318802.4
OG0006944	XP_006568545.1	XP_321196.5
OG0006945	XP_016772712.1	XP_316830.5
OG0006946	XP_006567646.2	XP_320720.3
OG0006948	XP_001123357.1	XP_314144.2
OG0006949	XP_026299440.1	XP_317493.4
OG0006950	XP_625196.1	XP_313695.5
OG0006951	XP_392569.2	XP_307858.3
OG0006952	NP_001229449.1	XP_319981.3
OG0006953	XP_006558167.2	XP_313053.5
OG0006954	XP_026298405.1	XP_308716.2
OG0006955	XP_006569243.1	XP_310400.3
OG0006956	XP_392330.1	XP_314013.1
OG0006957	XP_001119966.1	XP_313972.3
OG0006958	XP_391869.3	XP_314007.3, XP_001688505.1
OG0006959	XP_026299698.1	XP_315948.4
OG0006960	XP_624522.1	XP_308558.3
OG0006961	XP_026301462.1	XP_308347.1
OG0006962	XP_392325.1	XP_318051.4
OG0006964	XP_396270.5	XP_308814.4
OG0006968	XP_006563668.1	XP_314572.4
OG0006969	XP_026298160.1	XP_003435802.1
OG0006970	XP_001121774.2	XP_001237853.2
OG0006971	XP_006559546.1	XP_318402.5
OG0006972	XP_395743.3	XP_317169.2
OG0006973	XP_006559868.1	XP_310613.2
OG0006974	XP_026300694.1	XP_321248.5
OG0006975	XP_006563004.2	XP_312142.5
OG0006976	XP_001121110.2	XP_565171.3
OG0006979	XP_003251399.1	XP_319137.4
OG0006980	XP_016771111.2	XP_001238556.3
OG0006981	XP_003251217.1	XP_001689038.1
OG0006983	XP_006568404.1	XP_315744.4
OG0006984	XP_006571644.1	XP_309338.4
OG0006985	XP_026296008.1	XP_308256.3
OG0006986	XP_006571573.2	XP_555462.3
OG0006987	XP_026297936.1	XP_308210.3
OG0006988	XP_006570274.1	XP_317573.3
OG0006989	XP_001121891.1	XP_551404.1
OG0006990	XP_006567290.1	XP_317545.4
OG0006991	XP_016766753.1	XP_308647.4
OG0006992	XP_395172.2	XP_315935.4
OG0006993	XP_026302078.1	XP_319418.4
OG0006994	XP_393007.1	XP_315384.3
OG0006995	XP_026296320.1, NP_001012645.1	XP_321074.5
OG0006996	XP_006563068.1	XP_001687782.2
OG0006998	XP_003250109.1	XP_313672.5
OG0006999	XP_016770896.2	XP_312926.5
OG0007001	XP_623247.1	XP_308299.2
OG0007002	XP_006568663.1	XP_315477.2
OG0007003	XP_395865.5	XP_312244.5
OG0007004	XP_394455.4	XP_313776.4
OG0007005	XP_623765.3	XP_310993.5
OG0007006	XP_625143.2	XP_312412.4
OG0007007	XP_001121187.2	XP_316782.3
OG0007008	XP_016771436.2	XP_001689354.1
OG0007009	XP_001120958.2	XP_317543.4
OG0007010	XP_006561302.1	XP_310539.4
OG0007012	XP_026295974.1	XP_313920.4
OG0007013	XP_003249380.1	XP_315851.4
OG0007014	XP_623732.1	XP_310958.5
OG0007015	XP_026297481.1	XP_321966.5
OG0007016	XP_392346.4	XP_312887.5
OG0007017	XP_396937.4	XP_318573.3
OG0007018	XP_395584.4	XP_318286.5
OG0007020	XP_006560719.1	XP_313346.3
OG0007021	XP_026295229.1	XP_320870.3
OG0007022	XP_623870.2	XP_307942.5
OG0007023	XP_016767927.1	XP_311352.5
OG0007024	XP_006559878.1	XP_309799.4
OG0007025	XP_006572272.1	XP_321935.4
OG0007026	XP_624153.3	XP_321225.3
OG0007027	XP_397094.2	XP_320530.4
OG0007028	XP_006571147.1	XP_309038.2
OG0007029	XP_006566725.1	XP_321283.5
OG0007030	XP_394033.1	XP_312161.3
OG0007031	XP_392703.4	XP_319111.4
OG0007032	XP_016768245.1	XP_315789.4
OG0007033	XP_006571706.1	XP_001237863.2
OG0007035	XP_006563841.1	XP_317779.3
OG0007036	XP_006569667.1	XP_308273.4
OG0007037	XP_006566230.1	XP_003436665.1, XP_318390.5
OG0007038	XP_625224.4	XP_315595.3
OG0007039	XP_026301035.1	XP_315056.4
OG0007040	XP_026299196.1	XP_314733.4
OG0007041	XP_624477.3	XP_312938.4
OG0007042	XP_003251027.3	XP_003436141.1
OG0007043	XP_006566268.1	XP_316670.4
OG0007044	XP_006566404.2	XP_314072.3
OG0007045	XP_026301566.1	XP_307889.3
OG0007046	XP_006571710.1	XP_320818.4
OG0007047	XP_006566036.1	XP_319108.4
OG0007049	XP_006568944.2	XP_308469.4
OG0007050	XP_016767286.1	XP_316513.4
OG0007051	XP_006559444.2	XP_314341.1
OG0007052	XP_396848.4	XP_308556.3
OG0007053	XP_006562731.1	XP_313113.4
OG0007054	XP_026301107.1	XP_320188.4
OG0007055	XP_026298128.1	XP_313909.4
OG0007056	XP_006560698.2	XP_311936.4
OG0007057	XP_026301300.1	XP_001688190.1
OG0007058	XP_006572582.2	XP_320533.4
OG0007060	XP_026300114.1	XP_318050.4
OG0007061	XP_392862.3	XP_318376.5
OG0007062	XP_393509.2	XP_321316.4, XP_309120.4
OG0007063	XP_001122369.1	XP_320546.4
OG0007064	XP_393377.4	XP_309901.3
OG0007065	XP_395371.3	XP_311147.5
OG0007066	XP_026295881.1	XP_317566.4
OG0007067	XP_623438.1	XP_320877.4
OG0007068	XP_026298555.1, XP_026298551.1	XP_320057.3
OG0007070	XP_026298507.1	XP_316104.4
OG0007071	XP_392288.1	XP_319165.3
OG0007072	XP_003251260.2	XP_315050.2
OG0007073	XP_026300723.1	XP_315362.4
OG0007074	XP_006567757.1	XP_317065.3
OG0007075	XP_001123155.2	XP_311136.2, XP_001238542.2
OG0007076	XP_393713.3	XP_551799.2
OG0007077	XP_394075.2	XP_313299.1
OG0007078	XP_394865.3	XP_319140.3
OG0007080	XP_026300767.1	XP_321598.5
OG0007081	XP_006569721.1	XP_319486.4
OG0007082	XP_624074.1	XP_315910.3
OG0007083	XP_001120416.2	XP_310152.4
OG0007084	XP_026297348.1	XP_551659.3
OG0007086	XP_623289.1	XP_308573.4
OG0007087	XP_026298532.1	XP_313306.5
OG0007088	XP_395614.3	XP_321706.5
OG0007089	XP_006571438.1	XP_320470.4
OG0007090	XP_006562769.1	XP_313806.5
OG0007091	XP_395623.2	XP_001689007.1
OG0007092	XP_006565309.1	XP_314552.2
OG0007094	XP_006567524.1	XP_320768.4
OG0007095	XP_006570066.1	XP_310668.5
OG0007096	XP_016766793.2	XP_311867.4
OG0007097	XP_392087.3	XP_001687824.2
OG0007098	XP_006570768.1	XP_319643.4
OG0007099	XP_006559529.1	XP_319936.4
OG0007100	XP_026298015.1	XP_312182.5
OG0007102	XP_396096.4	XP_558349.4
OG0007103	XP_006558513.3	XP_321631.5
OG0007104	XP_006563745.1	XP_315644.3
OG0007105	XP_016767905.1	XP_308014.5
OG0007106	XP_001121426.2	XP_316001.4
OG0007107	XP_623745.2	XP_001689008.1
OG0007108	XP_006568868.2	XP_321934.5
OG0007109	XP_006559464.1	XP_317984.3
OG0007110	XP_623486.1	XP_318486.5
OG0007111	XP_392295.3	XP_001689319.2
OG0007112	XP_624047.2	XP_315635.2
OG0007113	XP_026297751.1, NP_001229484.1	XP_321679.3
OG0007115	XP_016769149.1	XP_309360.3
OG0007116	XP_006560985.1	XP_315554.3
OG0007117	XP_001120297.2	XP_320413.3
OG0007118	XP_624661.1	XP_315790.3
OG0007119	XP_026298027.1	XP_320740.4
OG0007120	XP_006563491.1	XP_312908.4
OG0007121	XP_006566986.1	XP_313091.4
OG0007122	XP_396976.2	XP_317120.3
OG0007123	XP_394446.4	XP_308497.4
OG0007124	XP_392877.1	XP_311865.4
OG0007125	XP_396658.3	XP_308338.4
OG0007126	XP_393863.3	XP_315991.4
OG0007127	XP_006558856.1	XP_319629.4
OG0007128	XP_006571390.1	XP_309181.5
OG0007129	XP_026299008.1	XP_320408.4
OG0007130	XP_006567267.1	XP_319365.4
OG0007131	XP_026299494.1	XP_314852.3
OG0007132	XP_016771903.2	XP_314729.4
OG0007133	XP_016769720.1	XP_313158.3
OG0007134	XP_006569897.2	XP_317136.4
OG0007135	XP_006564003.1	XP_309937.4
OG0007136	XP_392327.4	XP_308188.4
OG0007137	XP_624821.1	XP_313303.5
OG0007138	XP_016773364.2	XP_308400.4
OG0007139	XP_006560452.1	XP_319040.3
OG0007140	XP_623891.2	XP_315659.1
OG0007142	XP_026297547.1	XP_315374.4
OG0007143	XP_006563059.1	XP_311995.4
OG0007144	XP_625119.1	XP_310410.3
OG0007145	XP_624319.1	XP_320056.4
OG0007146	XP_395811.2	XP_322018.5
OG0007147	XP_006565787.1	XP_308802.3
OG0007148	XP_397372.4	XP_312549.3
OG0007149	XP_026298817.1	XP_310217.4
OG0007150	XP_395812.4	XP_320697.4
OG0007151	XP_396194.3	XP_317372.3
OG0007152	XP_392764.1	XP_319449.3
OG0007153	XP_624438.1	XP_316190.3
OG0007154	XP_016773304.2	XP_319107.3
OG0007155	XP_395927.4	XP_312850.5
OG0007156	XP_397412.2	XP_316798.3
OG0007158	XP_016768634.1	XP_308381.4
OG0007159	XP_391981.3	XP_320074.4
OG0007160	XP_396426.5	XP_316606.2
OG0007161	XP_016772174.1	XP_313007.1
OG0007162	NP_001229927.1	XP_309755.4
OG0007163	XP_001120478.2	XP_310753.4
OG0007164	XP_006572119.2	XP_311841.2
OG0007165	XP_006559584.2	XP_319025.4
OG0007166	XP_006568392.1	XP_316058.4
OG0007168	XP_003250379.1	XP_316313.2
OG0007169	XP_396802.3	XP_308272.4
OG0007170	XP_026296616.1	XP_001688927.1
OG0007171	XP_392816.2	XP_003435826.1
OG0007172	XP_394689.3	XP_321259.4
OG0007173	XP_001119885.1	XP_317795.4
OG0007174	XP_016767773.1	XP_307854.2
OG0007175	XP_006559844.1	XP_315206.3
OG0007176	XP_394000.4	XP_317319.4
OG0007177	XP_006563273.1	XP_317163.4
OG0007178	XP_394464.1	XP_317329.4
OG0007179	XP_026299526.1	XP_317471.3
OG0007180	XP_026295305.1	XP_316196.4
OG0007182	XP_006560931.1	XP_316221.4
OG0007184	XP_394701.3	XP_322055.4
OG0007185	XP_006564792.1	XP_313038.5
OG0007186	XP_006568550.1	XP_320205.2
OG0007187	XP_392932.3	XP_317518.4
OG0007188	XP_624936.3	XP_310535.5
OG0007189	XP_006570089.1	XP_310620.4
OG0007190	XP_026297432.1	XP_313900.4
OG0007192	XP_392767.4	XP_319343.4
OG0007193	NP_001012633.1	XP_309147.5
OG0007195	XP_016766792.2	XP_563984.2
OG0007196	XP_026299452.1	XP_003436173.1
OG0007197	XP_392371.3	XP_309641.5
OG0007199	XP_006561478.1	XP_001689046.1
OG0007200	XP_006559113.3	XP_551895.3
OG0007201	XP_016770535.1	XP_001238451.3
OG0007202	XP_001122118.2	XP_320452.3
OG0007203	XP_016768566.1	XP_001238295.1, XP_551965.2
OG0007205	XP_026300448.1	XP_308760.4
OG0007206	XP_026298631.1	XP_308658.4
OG0007209	XP_391954.4	XP_308255.4
OG0007210	XP_026296979.1	XP_307205.4
OG0007211	XP_006557561.1	XP_319710.4
OG0007212	XP_001121636.2	XP_308277.4
OG0007213	XP_006568037.1	XP_319423.3
OG0007216	XP_006564669.2	XP_001688436.2
OG0007217	XP_026299414.1	XP_319618.4
OG0007219	XP_026296231.1	XP_320883.2, XP_552645.3
OG0007220	XP_624824.3	XP_313136.3
OG0007221	XP_006558801.1	XP_319678.4
OG0007222	XP_623539.1	XP_316950.4
OG0007223	XP_026299503.1	XP_311068.3
OG0007225	XP_026298514.1	XP_566411.4
OG0007226	XP_006564548.1	XP_314735.3
OG0007227	XP_396511.3	XP_564145.3
OG0007228	XP_001120268.3	XP_313452.4
OG0007229	XP_006568378.2	XP_001238137.2
OG0007230	XP_016769151.1	XP_316417.4
OG0007231	XP_006561239.1	XP_314268.5
OG0007232	XP_625012.1	XP_311351.5
OG0007233	XP_001120954.1	XP_321553.2
OG0007234	XP_006563445.1	XP_313837.5
OG0007236	XP_006563346.1	XP_319780.4
OG0007237	XP_026298081.1	XP_309614.5
OG0007239	XP_006569683.1	XP_315632.3
OG0007241	XP_006565027.1	XP_313706.5
OG0007242	XP_393593.4	XP_319467.4
OG0007243	XP_003251000.2	XP_309553.4
OG0007244	XP_001120667.3	XP_321031.4
OG0007245	XP_001120529.2	XP_314037.2
OG0007248	XP_016767904.1	XP_318479.4
OG0007249	XP_026301213.1	XP_311160.5
OG0007250	XP_006569643.2	XP_320310.3
OG0007251	XP_006563216.3	XP_564726.3
OG0007253	XP_006561337.1	XP_001689303.1
OG0007254	XP_006569062.1	XP_001237243.2
OG0007255	XP_006571648.1	XP_316952.2
OG0007257	XP_393264.2	XP_318109.3
OG0007259	XP_016768556.2	XP_319808.4
OG0007260	XP_397317.2	XP_309611.3
OG0007262	XP_006560996.1	XP_311130.5
OG0007263	XP_003251210.1	XP_317501.4
