Orthogroup	Apis_mellifera	Aedes_aegypti
OG0005951	XP_395945.2	XP_001648343.1
OG0005952	XP_026295982.1	XP_021706990.1
OG0005954	XP_001120551.1	XP_021705988.1
OG0005956	XP_006557610.1	XP_001656371.1
OG0005957	NP_001091693.1	XP_001658066.2, XP_001652469.2
OG0005958	XP_006565977.1	XP_021704184.1
OG0005959	XP_396220.3	XP_001663472.2
OG0005960	XP_623546.1	XP_001654684.1
OG0005961	XP_623906.1	XP_001655459.2
OG0005962	XP_016768816.2	XP_001661327.1
OG0005963	XP_397589.3	XP_001662374.1
OG0005965	XP_006563774.1	XP_021702732.1
OG0005966	XP_394004.2	XP_001656796.2
OG0005967	XP_006565726.1	XP_021698314.1
OG0005968	XP_624432.1	XP_001660155.1
OG0005969	XP_026300996.1	XP_001648601.2
OG0005970	XP_397185.2	XP_001648630.1
OG0005971	XP_003251902.3, XP_016772925.2	XP_001664075.2, XP_021699358.1, XP_001664073.1, XP_001650394.1
OG0005972	XP_006571255.1	XP_001651995.1
OG0005973	XP_392824.2	XP_021696447.1
OG0005974	XP_001120956.3	XP_021711869.1, XP_001656848.2
OG0005975	XP_397201.2	XP_001661410.2
OG0005976	XP_006571931.2	XP_001663356.2
OG0005977	XP_625121.3	XP_001661520.1
OG0005978	XP_006561185.1	XP_021699960.1
OG0005979	XP_006567441.1	XP_001652782.1
OG0005980	XP_624764.3	XP_001657933.2
OG0005981	XP_392962.1	XP_001663282.1
OG0005982	XP_003251225.1	XP_001647963.1
OG0005983	XP_393417.3	XP_001651798.1
OG0005984	XP_006559330.1	XP_001655177.1
OG0005985	XP_006562866.2	XP_001660797.2
OG0005986	XP_394467.1	XP_001652173.1
OG0005987	XP_392626.3	XP_001659332.1
OG0005988	XP_393287.2	XP_001651019.1
OG0005989	XP_396350.2	XP_001659177.2
OG0005990	XP_026302224.1	XP_001663059.1, XP_021702043.1
OG0005991	XP_001120253.1	XP_001663717.1
OG0005992	XP_006565422.1	XP_001657494.2
OG0005993	XP_397061.1	XP_021710266.1
OG0005994	XP_624806.3	XP_001658149.1
OG0005995	XP_624713.1	XP_001656059.1
OG0005996	XP_026298037.1	XP_001648370.1
OG0005998	XP_003249381.1	XP_001663263.1
OG0005999	XP_397030.3	XP_001647934.2
OG0006000	XP_396842.4	XP_021694846.1
OG0006001	XP_006570843.1	XP_001652823.2
OG0006002	XP_392172.1	XP_021694973.1
OG0006003	XP_006559627.1	XP_001661201.1
OG0006004	XP_006567972.1	XP_021700664.1
OG0006005	XP_393191.2	XP_021697915.1
OG0006006	XP_396217.2	XP_021706799.1
OG0006007	XP_026295861.1	XP_021693531.1
OG0006008	XP_623754.1	XP_021704210.1
OG0006009	XP_396165.2	XP_001661450.1
OG0006010	XP_026296778.1	XP_021713400.1, XP_021708566.1
OG0006011	XP_006569920.1	XP_011493072.1
OG0006012	XP_394287.5, XP_026294639.1	XP_001656445.1
OG0006013	XP_393870.2	XP_001651356.2
OG0006014	XP_001121422.2	XP_001658437.2
OG0006015	XP_395332.2	XP_001653427.2
OG0006016	XP_006563442.2	XP_001661948.1
OG0006017	XP_006568670.1	XP_021694297.1, XP_021711896.1
OG0006018	XP_026298286.1	XP_021695067.1
OG0006019	XP_624559.3	XP_001649511.2
OG0006020	XP_623827.3	XP_021699051.1
OG0006021	XP_393162.3	XP_021711092.1
OG0006022	XP_003250450.1	XP_001655300.2
OG0006023	XP_006567927.1	XP_001655231.2
OG0006024	XP_006564938.1	XP_021708658.1
OG0006025	XP_016770050.2, NP_001314893.1	XP_021705604.1
OG0006026	XP_624815.2	XP_001648996.2
OG0006027	XP_001121092.2	XP_021706774.1
OG0006028	XP_006564419.1	XP_021704838.1
OG0006029	XP_395348.2, XP_016769004.1	XP_021695918.1
OG0006030	XP_392262.4	XP_001656929.2
OG0006031	XP_026297236.1	XP_021703577.1
OG0006032	XP_016771652.1	XP_021695290.1
OG0006033	NP_001191680.1	XP_021697075.1
OG0006034	XP_026297510.1	XP_021704323.1
OG0006035	XP_396807.4	XP_001652627.2, XP_021709724.1
OG0006036	XP_006569495.1	XP_001661928.2
OG0006037	XP_026300079.1	XP_021697880.1
OG0006038	XP_026297040.1	XP_011493159.2
OG0006039	XP_006567241.2	XP_021694425.1
OG0006040	XP_001121513.2	XP_001648109.1
OG0006041	XP_006558963.1	XP_001659197.1
OG0006042	XP_006571964.2	XP_021697520.1
OG0006043	XP_003251725.1	XP_021697029.1
OG0006044	XP_006564574.1	XP_021712133.1, XP_021699888.1
OG0006045	XP_392515.2	XP_001652784.1
OG0006046	XP_026297409.1	XP_021713379.1
OG0006047	XP_393796.4	XP_021701486.1
OG0006048	XP_006567474.1	XP_021712433.1, XP_001655696.1
OG0006049	XP_016769238.1	XP_001654429.1
OG0006050	XP_396155.4	XP_021704493.1, XP_001656074.1
OG0006051	XP_026299089.1	XP_021701146.1
OG0006052	XP_396646.1	XP_001652129.1
OG0006053	XP_026297563.1	XP_001647995.2
OG0006054	XP_016766900.1	XP_001652050.1
OG0006055	XP_624088.2	XP_001661907.1
OG0006056	XP_006564112.2	XP_021700723.1
OG0006057	XP_395724.2	XP_001650717.1
OG0006058	XP_026296419.1	XP_001661185.1
OG0006059	XP_006566475.1	XP_021710439.1
OG0006060	XP_006571628.1	XP_021706897.1
OG0006061	XP_001120484.2	XP_021693611.1
OG0006062	XP_624164.1	XP_001661254.1
OG0006063	XP_393234.2	XP_001652386.1
OG0006064	XP_624475.1	XP_021710500.1, XP_001658653.1
OG0006065	XP_006559651.1	XP_021695262.1
OG0006066	XP_001121363.2	XP_021704229.1
OG0006067	XP_394739.4	XP_021711726.1, XP_001657519.1
OG0006068	XP_016771422.1	XP_001661468.1
OG0006069	XP_026296653.1	XP_021695392.1
OG0006070	XP_624998.3	XP_021705981.1
OG0006071	XP_006559031.1	XP_001655028.1
OG0006072	XP_006563093.1	XP_001648636.2
OG0006073	XP_026294878.1	XP_001648929.2
OG0006074	XP_006565092.1	XP_011493488.1
OG0006075	XP_001120377.2	XP_021711453.1
OG0006076	XP_026299444.1	XP_021704446.1
OG0006077	XP_006570672.1	XP_001648973.2
OG0006078	XP_395962.2	XP_001649736.1
OG0006079	XP_003249538.1	XP_001649558.1
OG0006080	XP_016769070.2	XP_021696913.1
OG0006081	XP_016773377.1, NP_001314891.1	XP_021707579.1
OG0006082	XP_623832.1	XP_001662847.2
OG0006083	XP_623213.1	XP_021699758.1
OG0006084	XP_016768670.1	XP_021708363.1
OG0006085	XP_026296546.1	XP_021708770.1
OG0006086	XP_026297500.1	XP_001657223.1
OG0006087	XP_001121010.1	XP_021703167.1
OG0006088	XP_016767283.1	XP_001649522.2
OG0006089	XP_006559671.1	XP_021711510.1
OG0006090	XP_006570432.1	XP_001649776.1
OG0006091	XP_001122159.1	XP_001652330.2
OG0006092	XP_026298147.1	XP_001648652.1
OG0006093	XP_624382.3	XP_021710072.1
OG0006094	XP_006571303.2	XP_021703004.1
OG0006095	XP_624576.1	XP_001652810.1
OG0006096	XP_393374.3	XP_001654349.2
OG0006097	XP_001119962.3	XP_021700082.1
OG0006098	XP_026294719.1	XP_021707208.1
OG0006099	XP_026297865.1	XP_021704688.1
OG0006100	XP_026299743.1, XP_026299744.1	XP_021694071.1
OG0006101	XP_006559118.2	XP_021705817.1
OG0006102	XP_026295442.1	XP_021700393.1
OG0006103	XP_006564118.1	XP_001653341.1, XP_021702175.1
OG0006104	XP_026300091.1	XP_021702999.1
OG0006106	XP_026299235.1	XP_021700101.1
OG0006107	XP_394713.3	XP_021709529.1
OG0006108	XP_006571541.1	XP_001655114.1
OG0006109	XP_006566457.1	XP_001656823.1
OG0006110	XP_016768739.2	XP_001659457.2
OG0006111	XP_026301242.1	XP_001664301.1
OG0006112	XP_393776.5	XP_001655069.1
OG0006113	XP_623549.2, XP_006561427.1	XP_001654078.2
OG0006114	XP_001122063.2	XP_001654917.1
OG0006116	XP_392521.3	XP_001659270.2, XP_001659269.1
OG0006117	XP_026294969.1	XP_021704644.1
OG0006118	XP_026300762.1	XP_001648749.2
OG0006119	XP_393961.3	XP_021694181.1
OG0006120	XP_393604.4	XP_021702450.1
OG0006121	XP_026296222.1	XP_001648670.1
OG0006123	XP_623937.2	XP_021696504.1
OG0006124	XP_396462.2	XP_001650201.1
OG0006125	XP_392951.3	XP_001656115.2
OG0006126	XP_624161.1	XP_001649726.1
OG0006127	XP_006563276.1	XP_001660027.1
OG0006128	XP_003249325.1	XP_001656113.1
OG0006130	XP_394908.4	XP_021702437.1
OG0006131	XP_006557964.1	XP_021694314.1
OG0006134	XP_006563988.3	XP_021713024.1
OG0006135	XP_026296149.1	XP_021701152.1
OG0006136	XP_026295223.1	XP_021699717.1
OG0006137	XP_006568615.2	XP_021695931.1, XP_021695922.1
OG0006138	XP_006564519.2	XP_021698409.1
OG0006139	XP_006560615.1	XP_001650883.1, XP_021696255.1, XP_021712153.1
OG0006140	XP_624169.3	XP_021703752.1
OG0006141	XP_393300.2	XP_021694661.1
OG0006142	XP_003250974.1	XP_001649217.2, XP_021705469.1
OG0006143	XP_026296223.1	XP_001654972.2, XP_021703376.1
OG0006144	XP_026301491.1	XP_021712876.1
OG0006145	XP_001123195.2	XP_001651673.1
OG0006147	XP_397439.4	XP_021711767.1, XP_001658105.1
OG0006149	XP_006559738.2	XP_001660024.2
OG0006150	XP_006568341.1	XP_021710551.1
OG0006151	XP_003249603.2	XP_021702412.1
OG0006152	XP_624710.1	XP_021696550.1
OG0006153	XP_006558836.3	XP_001649570.2
OG0006154	NP_001011632.1, XP_006568297.1	XP_021696188.1
OG0006155	XP_026296196.1	XP_021707090.1
OG0006156	XP_026298919.1	XP_021700807.1
OG0006157	XP_392774.4	XP_001657524.1
OG0006158	XP_001120045.3	XP_001660498.2
OG0006159	XP_006557736.1	XP_001655573.2
OG0006160	XP_026301351.1	XP_001655851.1
OG0006161	XP_026300169.1	XP_021701325.1
OG0006162	XP_006557331.2	XP_001661820.1
OG0006164	XP_003249694.1	XP_001657798.1
OG0006165	XP_006560914.1	XP_001649657.2, XP_021712847.1
OG0006166	XP_395013.3	XP_001651530.1
OG0006167	XP_026300054.1	XP_021695783.1
OG0006168	NP_001135436.1	XP_001662181.2
OG0006169	XP_006559585.1	XP_001658177.2
OG0006170	XP_006569788.2	XP_001653613.1
OG0006171	XP_624613.1	XP_001659248.1
OG0006172	XP_394966.1	XP_001651760.1
OG0006173	XP_001121915.3	XP_021693381.1
OG0006174	XP_392065.2	XP_001663011.1
OG0006175	XP_016766449.2	XP_021693796.1
OG0006176	XP_016769539.1	XP_021710504.1
OG0006177	XP_624395.3	XP_021707996.1
OG0006178	XP_625120.4	XP_021704112.1
OG0006179	XP_001120540.2	XP_021706244.1, XP_001648502.2
OG0006180	XP_026298304.1	XP_021695635.1
OG0006181	XP_001121606.2	XP_021696820.1
OG0006182	XP_016766925.1	XP_021708688.1
OG0006183	XP_006567758.1	XP_001653128.1
OG0006184	XP_397120.4	XP_001662027.2
OG0006185	XP_006558638.1	XP_001654454.1
OG0006186	XP_395686.2	XP_001648588.2
OG0006187	XP_397266.3	XP_021694638.1
OG0006188	XP_391991.1	XP_021707431.1
OG0006189	XP_026296952.1	XP_021711889.1, XP_021710220.1
OG0006191	XP_026295807.1	XP_011493301.2
OG0006192	XP_026299704.1	XP_001656421.2
OG0006193	XP_026297831.1	XP_001661836.1
OG0006194	XP_391920.3	XP_021704882.1
OG0006195	XP_396642.2	XP_001661894.2
OG0006196	XP_623672.1	XP_001652824.1
OG0006197	XP_016767463.1	XP_001651465.2
OG0006199	XP_395807.2	XP_001662260.1
OG0006200	XP_006564800.1	XP_001658056.1
OG0006201	XP_006563721.2	XP_001664046.2, XP_021701956.1
OG0006202	XP_392265.4	XP_021710311.1
OG0006203	XP_001120141.1	XP_001648164.1
OG0006204	XP_001122254.2	XP_001658684.2
OG0006205	XP_026295603.1	XP_021695219.1, XP_021708918.1
OG0006206	XP_016771364.2	XP_021710132.1
OG0006207	XP_392923.5	XP_021699088.1
OG0006208	XP_006559092.2	XP_021693067.1
OG0006209	XP_006562815.1	XP_021701922.1
OG0006210	XP_006557397.1	XP_001662533.2
OG0006211	XP_016772964.1	XP_021708017.1
OG0006212	XP_393819.4	XP_001653244.2
OG0006213	XP_006562326.2	XP_001659184.2
OG0006215	XP_006571886.1	XP_001663131.1
OG0006216	XP_392430.1	XP_001658440.2
OG0006217	XP_026299680.1	XP_001652243.1
OG0006218	XP_001120184.2	XP_001658562.1
OG0006219	XP_392722.1	XP_001655453.1
OG0006220	XP_393677.3	XP_021699522.1
OG0006221	XP_624446.3	XP_021704979.1
OG0006222	XP_006570259.2	XP_001649742.3, XP_021701013.1
OG0006223	XP_026295029.1	XP_001653482.2
OG0006224	NP_001257758.1	XP_001662971.1
OG0006225	XP_006565530.1	XP_001656981.1
OG0006226	XP_026300866.1	XP_001654182.2, XP_021708191.1
OG0006228	XP_006569244.2	XP_001651257.2, XP_021705034.1
OG0006229	XP_395373.3	XP_001657927.2
OG0006230	XP_001120950.1	XP_001652053.1
OG0006231	XP_003251718.1	XP_021700747.1, XP_021700749.1
OG0006232	XP_397354.3	XP_021707754.1, XP_001652356.1
OG0006233	XP_026302173.1	XP_021705050.1
OG0006234	XP_396275.3	XP_001664106.1
OG0006235	XP_026298485.1	XP_021702670.1
OG0006236	XP_016772662.1	XP_001662680.2
OG0006238	XP_394637.2	XP_021710553.1
OG0006239	XP_001121941.2	XP_021709687.1
OG0006240	XP_006571826.2	XP_001663805.2
OG0006241	XP_026298925.1	XP_001659483.1
OG0006242	XP_003249526.1	XP_001657363.2, XP_001657364.2
OG0006244	XP_006560738.1	XP_021699725.1
OG0006245	XP_391989.2	XP_001653798.2, XP_021702939.1
OG0006246	XP_625205.1	XP_001659450.1
OG0006247	XP_016766283.1	XP_021701011.1
OG0006248	XP_026301433.1	XP_021693719.1
OG0006249	XP_395225.2	XP_021696640.1
OG0006250	XP_397293.3	XP_021695603.1
OG0006251	XP_006566224.2	XP_021701369.1
OG0006252	XP_001120202.2	XP_001652452.1
OG0006253	XP_392367.3	XP_001649404.1
OG0006254	XP_026295298.1	XP_021696559.1
OG0006255	XP_001120040.2	XP_001653652.2
OG0006256	XP_026299349.1, NP_001035327.1	XP_021699832.1, XP_021699834.1
OG0006257	XP_623813.1	XP_001660415.1, XP_021704810.1
OG0006258	XP_393948.3	XP_001662100.1
OG0006259	XP_006569795.3	XP_021698919.1
OG0006260	XP_001122083.2	XP_021710032.1
OG0006261	XP_016773003.2	XP_021713032.1
OG0006262	XP_392611.4	XP_001654445.1
OG0006263	XP_026297748.1	XP_001658134.1
OG0006264	XP_624007.4	XP_001658414.2
OG0006265	XP_006559775.2	XP_001656416.2
OG0006266	XP_006559709.1	XP_001655142.1, XP_021712740.1
OG0006267	XP_396738.2	XP_021708664.1
OG0006268	XP_006572161.1	XP_001662153.1
OG0006269	XP_394711.4	XP_001655113.1
OG0006270	XP_623958.2	XP_021705036.1
OG0006271	XP_391917.2	XP_001659155.1
OG0006273	XP_001119916.1	XP_001661529.1
OG0006274	XP_026298831.1, XP_026298829.1	XP_021699399.1
OG0006275	XP_006561747.1	XP_001656034.2
OG0006276	XP_394952.4	XP_001661085.2
OG0006277	XP_623598.1	XP_001654122.2
OG0006278	XP_396015.2	XP_021701929.1
OG0006279	XP_624513.2	XP_001649464.1
OG0006280	XP_006571839.1	XP_021706949.1
OG0006281	XP_003249809.1	XP_021701193.1
OG0006282	XP_001120178.3	XP_021711621.1
OG0006283	XP_016767523.1	XP_001662069.2
OG0006284	XP_006558457.2, XP_026295585.1	XP_001658130.2
OG0006285	XP_396943.1	XP_001656619.1
OG0006286	XP_003251418.2	XP_001657422.1
OG0006287	XP_624861.2	XP_001650345.1
OG0006288	XP_624093.3	XP_021697338.1
OG0006289	XP_624466.1	XP_001662357.1
OG0006290	XP_006570354.1	XP_021695110.1
OG0006291	XP_392190.2	XP_021706632.1
OG0006292	XP_393883.3	XP_001659750.2
OG0006293	XP_397113.1	XP_001649003.1, XP_021707585.1
OG0006294	XP_623893.3	XP_001653052.1
OG0006295	NP_001265608.1	XP_001650202.1
OG0006296	XP_006569554.2	XP_021704011.1
OG0006297	XP_393867.2	XP_001658958.2
OG0006298	XP_006559305.1	XP_001662051.2
OG0006299	XP_026296113.1	XP_021695016.1, XP_021694917.1
OG0006300	XP_391978.2	XP_021693795.1
OG0006301	XP_393350.4	XP_021697011.1
OG0006302	XP_396972.6	XP_021706178.1
OG0006303	XP_006557400.2	XP_001657255.2
OG0006304	XP_396966.2	XP_021700110.1
OG0006305	XP_395207.4	XP_021694598.1
OG0006306	XP_003251352.1	XP_001648253.1
OG0006307	XP_016769299.2	XP_021706343.1
OG0006308	XP_392366.2	XP_001648949.2
OG0006309	XP_006560659.1	XP_001662411.1
OG0006310	XP_006569641.1	XP_001650763.1
OG0006311	XP_625050.3	XP_021696841.1, XP_001650609.2
OG0006312	XP_392837.4	XP_001649746.1
OG0006313	XP_006571393.1	XP_001649399.1
OG0006314	XP_016766741.1	XP_021699555.1
OG0006315	XP_026295179.1	XP_021699711.1
OG0006316	XP_001119959.2	XP_021704286.1
OG0006317	XP_006571875.2	XP_021696014.1
OG0006318	XP_006561370.1	XP_021709632.1
OG0006319	XP_393599.2	XP_001662409.1
OG0006320	XP_006571498.1	XP_021698478.1
OG0006322	XP_026295457.1	XP_011493441.1
OG0006323	XP_624674.1	XP_011493383.1
OG0006324	XP_006563577.1	XP_001649078.2
OG0006325	XP_006564587.1	XP_021702947.1
OG0006326	XP_003251674.2	XP_001654401.2
OG0006327	XP_026299286.1	XP_001658204.2
OG0006328	XP_026298167.1	XP_001660887.1
OG0006329	XP_392993.2	XP_001659032.1
OG0006330	XP_006565836.1	XP_021701539.1, XP_021701541.1, XP_021701540.1
OG0006331	XP_016771790.2, XP_026300809.1	XP_001658276.1
OG0006332	XP_001122049.2	XP_001653669.1, XP_001653667.1, XP_021707232.1
OG0006333	XP_624393.1	XP_001662996.1
OG0006334	XP_623552.1	XP_001663180.1
OG0006335	XP_003250988.1	XP_021710512.1
OG0006337	XP_006562013.1	XP_001661825.1
OG0006338	NP_001166189.1	XP_001662618.1
OG0006339	XP_003251195.1	XP_021712646.1, XP_001662501.2
OG0006340	XP_026297145.1	XP_021693362.1
OG0006343	XP_026299549.1, XP_393124.4	XP_021703591.1
OG0006344	XP_006566104.2	XP_001654070.2
OG0006345	XP_006569064.1	XP_021709008.1
OG0006346	XP_026299449.1	XP_001656402.1
OG0006347	XP_394674.3	XP_021696286.1
OG0006348	XP_624708.2	XP_001654328.1
OG0006349	XP_006563869.2, XP_006563867.2	XP_001658824.2
OG0006350	XP_625039.1	XP_021706106.1
OG0006351	XP_006564335.1	XP_021713409.1
OG0006352	XP_026295522.1, XP_026295521.1	XP_021706867.1
OG0006353	XP_001122738.2	XP_021705989.1
OG0006355	XP_006564673.2	XP_021693425.1
OG0006356	XP_623749.3	XP_001657729.1
OG0006357	XP_006557330.1	XP_021707656.1
OG0006358	XP_393700.2	XP_001652359.1
OG0006359	XP_624437.4	XP_001660612.2
OG0006360	XP_016768436.1	XP_021697513.1
OG0006361	XP_394029.5	XP_001660716.2
OG0006362	XP_396436.3	XP_001656892.1
OG0006363	XP_006569451.2	XP_021699101.1
OG0006364	XP_026297442.1	XP_021710562.1, XP_021712143.1
OG0006365	XP_006563531.2	XP_021712422.1, XP_001657668.2
OG0006366	XP_006563344.1	XP_021707076.1
OG0006367	XP_006571898.1	XP_021695172.1
OG0006368	XP_016771837.1	XP_021705623.1
OG0006369	XP_001121186.3	XP_001657123.1
OG0006370	XP_396879.3	XP_001662032.1
OG0006373	XP_026300481.1	XP_001648654.2
OG0006374	XP_395961.4	XP_021712817.1, XP_001658799.2
OG0006375	XP_026294824.1	XP_001663666.2
OG0006377	XP_006570173.2	XP_021695198.1
OG0006378	XP_001120974.1, XP_026300268.1	XP_001653879.2
OG0006379	XP_003250470.1	XP_021701522.1
OG0006380	XP_026300648.1	XP_021710493.1
OG0006381	XP_016769115.1	XP_021706258.1
OG0006382	XP_393397.5	XP_001664244.2
OG0006383	XP_016770942.2	XP_021702590.1
OG0006384	XP_001122306.2	XP_001652638.1
OG0006385	XP_006561652.2	XP_001648348.3
OG0006386	XP_026294856.1	XP_001660840.2
OG0006388	XP_624898.3	XP_021707726.1
OG0006389	XP_026299028.1	XP_001653143.2
OG0006390	XP_006571053.2, XP_016768321.2	XP_001652466.1
OG0006391	XP_026295256.1	XP_001649858.2, XP_001649859.2
OG0006392	XP_395043.3	XP_021703657.1
OG0006393	XP_392996.1	XP_001657121.1
OG0006394	XP_016771524.1	XP_021706817.1
OG0006395	XP_006558948.1	XP_021709944.1
OG0006396	XP_026298931.1	XP_001654731.2
OG0006397	XP_391940.2	XP_001651394.2
OG0006398	XP_006564782.1, XP_026302234.1	XP_001658688.2
OG0006399	XP_016766829.1	XP_021712108.1, XP_021695083.1
OG0006400	XP_016769201.1	XP_021698933.1
OG0006401	XP_001122422.1	XP_021704579.1
OG0006403	XP_026299822.1	XP_021695823.1
OG0006404	XP_006563309.1	XP_001653183.2
OG0006405	XP_026300426.1	XP_021696127.1
OG0006406	XP_001120955.2	XP_001656444.1
OG0006407	XP_016768935.1	XP_021706770.1
OG0006408	XP_006558941.1	XP_021695876.1
OG0006409	XP_016767438.1	XP_021694165.1, XP_021694166.1
OG0006411	XP_026296831.1	XP_021698270.1
OG0006412	XP_026298627.1	XP_001649124.1
OG0006413	XP_006568085.2	XP_001653824.1, XP_001653823.1
OG0006414	XP_006569250.2, XP_006569257.2	XP_021699025.1
OG0006415	XP_623829.4	XP_021708154.1
OG0006416	XP_006571218.1	XP_021711898.1, XP_001661064.2
OG0006417	XP_016769989.1	XP_021700324.1
OG0006418	XP_006565765.2	XP_021707602.1
OG0006419	XP_003249878.1	XP_021708497.1
OG0006420	XP_003250103.1	XP_001657527.2
OG0006422	XP_006567516.1	XP_001663654.1
OG0006423	XP_006571263.1	XP_021709939.1
OG0006425	XP_392577.4	XP_021709132.1
OG0006426	XP_392284.2	XP_001650919.1
OG0006427	XP_006561440.1	XP_021709504.1
OG0006428	XP_026299955.1	XP_021706620.1, XP_021711982.1
OG0006429	XP_003249297.2	XP_021712998.1
OG0006430	XP_026296876.1	XP_001663724.2
OG0006431	XP_026295328.1	XP_021705127.1
OG0006432	XP_006569034.2	XP_021694828.1
OG0006433	XP_001122139.1	XP_001656845.2
OG0006434	XP_624819.1	XP_021698604.1
OG0006435	XP_006569755.1	XP_001659327.1
OG0006437	XP_625067.1	XP_001653312.1
OG0006438	XP_026301079.1	XP_021704712.1
OG0006439	XP_006557362.1	XP_001659227.2
OG0006440	XP_006564220.1	XP_021701538.1
OG0006441	XP_624511.1	XP_001654260.2
OG0006442	XP_001120233.1	XP_001655350.2
OG0006443	XP_394517.4	XP_021705140.1
OG0006444	XP_624173.1	XP_001648196.1
OG0006445	XP_393141.2	XP_021708505.1
OG0006446	XP_397001.3	XP_021705676.1
OG0006447	XP_394596.2	XP_001648609.1
OG0006448	XP_026296935.1	XP_011493731.1
OG0006449	XP_001122101.2	XP_001650574.2
OG0006450	XP_016766566.1	XP_021700848.1
OG0006451	XP_395299.2	XP_001664282.1
OG0006452	XP_396160.4	XP_001659778.1
OG0006454	XP_006572101.1	XP_021695339.1
OG0006455	XP_395217.4	XP_021697448.1
OG0006456	XP_394275.2	XP_001654061.2
OG0006457	XP_393051.1	XP_001649604.1
OG0006458	XP_624221.1	XP_001661916.1
OG0006459	XP_026301622.1	XP_021706028.1
OG0006460	XP_026301194.1	XP_001661961.1
OG0006463	XP_016766807.2	XP_001664316.1
OG0006464	XP_006562211.1	XP_021707837.1
OG0006465	XP_026300280.1	XP_021709281.1
OG0006466	XP_395643.2	XP_021704187.1
OG0006467	XP_624384.4	XP_001654812.1
OG0006468	XP_016767115.1	XP_021694829.1
OG0006469	XP_006561789.1	XP_021698220.1
OG0006470	XP_026301171.1	XP_021704077.1
OG0006471	XP_026295433.1, XP_006563941.2	XP_021703560.1
OG0006472	XP_006572241.1	XP_001652850.2
OG0006473	XP_003251347.2	XP_021709807.1
OG0006474	XP_396142.4	XP_001652417.2
OG0006475	XP_006571388.1	XP_021701211.1
OG0006476	XP_623747.1	XP_021697068.1
OG0006477	XP_006566359.1	XP_021700677.1
OG0006478	XP_395835.2	XP_001656937.1
OG0006480	XP_394550.2	XP_001650487.2
OG0006481	XP_006560080.1	XP_021699696.1, XP_001662108.1
OG0006482	XP_016773045.1	XP_001648880.2
OG0006483	XP_006559059.1	XP_021697737.1
OG0006484	XP_026294641.1	XP_021713424.1
OG0006485	XP_395173.2	XP_021709595.1, XP_021709594.1
OG0006486	XP_006558032.1	XP_021709153.1
OG0006487	XP_016770746.1	XP_001659448.2
OG0006488	XP_001120208.2, XP_026301492.1	XP_001657902.2
OG0006489	XP_395016.2	XP_021694898.1
