GeneID,geneDescription,chr,strand,event,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,longExonStart_0base,longExonEnd,shortES,shortEE,flankingES,flankingEE,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,1stExonStart_0base,1stExonEnd,2ndExonStart_0base,2ndExonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,riExonStart_0base,riExonEnd,exonStart_0base,exonEnd
LOC114874117,cell division cycle and apoptosis regulator protein 1-like,chrOU015505.1,-,SE,0.465560268296,1,"0.905,0.7,0.84,0.9","0.944,0.83,1.0,0.733",-0.041,NA,NA,NA,NA,NA,NA,"57,28,42,36","3,6,4,2","67,39,35,33","2,4,0,6",198,99,NA,NA,NA,NA,2313739,2313805,2315631,2315909,NA,NA,2314701,2314957
LOC114878037,uracil phosphoribosyltransferase homolog,chrOU015515.1,+,SE,0.863465547409,1,"0.822,0.838,0.924,0.725","0.804,0.87,0.907,0.695",0.008,NA,NA,NA,NA,NA,NA,"38,17,20,13","5,2,1,3","27,11,16,15","4,1,1,4",163,99,NA,NA,NA,NA,7643005,7643136,7646252,7646957,NA,NA,7643279,7643343
LOC114874788,uncharacterized LOC114874788,chrOU015505.1,-,SE,1,1,"0.0,NA,1.0,NA","0.429,1.0,1.0,NA",-0.31,NA,NA,NA,NA,NA,NA,"0,0,2,0","1,0,0,0","3,1,1,0","2,0,0,0",198,99,NA,NA,NA,NA,9826124,9826449,9826849,9826970,NA,NA,9826518,9826627
LOC114874788,uncharacterized LOC114874788,chrOU015505.1,-,SE,1,1,"1.0,1.0,0.667,1.0","1.0,1.0,1.0,1.0",-0.083,NA,NA,NA,NA,NA,NA,"6,3,4,1","0,0,1,0","5,1,4,6","0,0,0,0",198,99,NA,NA,NA,NA,9827073,9827437,9828507,9828654,NA,NA,9827502,9828191
LOC114878683,insulin receptor substrate 1,chrOU015517.1,-,SE,1,1,"0.959,1.0,1.0,0.882","0.867,1.0,1.0,0.931",0.011,NA,NA,NA,NA,NA,NA,"47,20,20,15","1,0,0,1","26,23,25,27","2,0,0,1",198,99,NA,NA,NA,NA,351154,355286,356001,356419,NA,NA,355518,355756
LOC114878683,insulin receptor substrate 1,chrOU015517.1,-,SE,0.496204157647,1,"0.091,0.143,0.0,0.5","0.111,0.0,0.091,0.333",0.05,NA,NA,NA,NA,NA,NA,"2,1,0,2","10,3,1,1","2,0,1,4","8,3,5,4",198,99,NA,NA,NA,NA,357254,357664,359096,359192,NA,NA,358397,358700
LOC114878683,insulin receptor substrate 1,chrOU015517.1,-,SE,0.633918692896,1,"0.048,0.0,0.0,0.0","0.019,0.0,0.03,0.073",-0.018,NA,NA,NA,NA,NA,NA,"2,0,0,0","20,9,8,3","1,0,1,3","26,15,16,19",198,99,NA,NA,NA,NA,357254,357664,359607,359896,NA,NA,358397,358700
LOC114878683,insulin receptor substrate 1,chrOU015517.1,-,SE,0.70940242252,1,"0.314,0.404,0.276,0.404","0.328,0.391,0.241,0.243",0.049,NA,NA,NA,NA,NA,NA,"18,12,6,4","20,9,8,3","25,19,10,12","26,15,16,19",195,99,NA,NA,NA,NA,357254,357664,359607,359896,NA,NA,359096,359192
LOC114878683,insulin receptor substrate 1,chrOU015517.1,-,SE,1,1,"1.0,1.0,1.0,1.0","0.906,1.0,0.753,1.0",0.085,NA,NA,NA,NA,NA,NA,"8,10,5,5","0,0,0,0","19,16,6,9","1,0,1,0",195,99,NA,NA,NA,NA,358397,358700,359607,359896,NA,NA,359096,359192
LOC114879093,tudor and KH domain-containing protein homolog,chrOU015505.1,-,SE,1,1,"0.982,1.0,1.0,1.0","1.0,1.0,1.0,1.0",-0.004,NA,NA,NA,NA,NA,NA,"216,83,146,94","2,0,0,0","177,85,95,135","0,0,0,0",198,99,NA,NA,NA,NA,5349981,5351823,5352614,5352792,NA,NA,5352200,5352476
LOC114871350,target of rapamycin complex 2 subunit MAPKAP1,chrOU015515.1,+,SE,1,1,"1.0,1.0,1.0,1.0","0.94,0.935,1.0,1.0",0.031,NA,NA,NA,NA,NA,NA,"52,37,25,29","0,0,0,0","63,29,22,29","2,1,0,0",198,99,NA,NA,NA,NA,3086045,3086186,3086665,3086835,NA,NA,3086318,3086590
LOC114872821,venom acid phosphatase Acph-1-like,chrOU015504.1,-,SE,1,1,"0.714,1.0,0.857,1.0","1.0,0.8,1.0,1.0",-0.057,NA,NA,NA,NA,NA,NA,"10,14,12,8","2,0,1,0","24,8,10,7","0,1,0,0",198,99,NA,NA,NA,NA,12674004,12674264,12681592,12681717,NA,NA,12674568,12674670
LOC114872821,venom acid phosphatase Acph-1-like,chrOU015504.1,-,SE,0.137635837707,1,"0.902,0.434,0.672,1.0","0.476,0.434,0.742,0.606",0.188,NA,NA,NA,NA,NA,NA,"24,9,8,4","2,9,3,0","13,4,15,8","11,4,4,4",129,99,NA,NA,NA,NA,12674568,12674670,12681592,12681717,NA,NA,12679568,12679598
LOC114872821,venom acid phosphatase Acph-1-like,chrOU015504.1,-,SE,1,1,"0.987,1.0,1.0,1.0","1.0,1.0,1.0,0.962",0.006,NA,NA,NA,NA,NA,NA,"154,92,88,45","1,0,0,0","98,41,60,51","0,0,0,1",198,99,NA,NA,NA,NA,12674568,12674670,12683293,12683441,NA,NA,12681592,12681717
LOC114872821,venom acid phosphatase Acph-1-like,chrOU015504.1,-,SE,1,1,"1.0,1.0,1.0,1.0","1.0,0.977,1.0,1.0",0.006,NA,NA,NA,NA,NA,NA,"264,155,131,67","0,0,0,0","125,85,76,87","0,1,0,0",198,99,NA,NA,NA,NA,12683293,12683441,12684257,12684512,NA,NA,12683575,12683678
LOC114872686,ATP-binding cassette sub-family G member 4,chrOU015506.1,-,SE,1,1,"1.0,1.0,1.0,1.0","1.0,1.0,0.989,1.0",0.003,NA,NA,NA,NA,NA,NA,"358,226,178,187","0,0,0,0","320,154,180,256","0,0,1,0",198,99,NA,NA,NA,NA,1921271,1921389,1929537,1929654,NA,NA,1924318,1924449
LOC114872686,ATP-binding cassette sub-family G member 4,chrOU015506.1,-,SE,1,1,"1.0,1.0,1.0,1.0","1.0,1.0,0.985,1.0",0.004,NA,NA,NA,NA,NA,NA,"257,162,116,122","0,0,0,0","243,115,128,197","0,0,1,0",198,99,NA,NA,NA,NA,1921271,1921389,1929537,1929634,NA,NA,1924318,1924707
LOC114879166,telomerase-binding protein EST1A-like,chrOU015515.1,+,SE,1,1,"0.036,0.075,0.075,0.0","0.069,0.16,0.151,0.0",-0.049,NA,NA,NA,NA,NA,NA,"1,1,1,0","24,11,11,9","1,3,2,0","12,14,10,12",111,99,NA,NA,NA,NA,4477765,4477876,4478631,4478856,NA,NA,4477959,4477971
LOC114879166,telomerase-binding protein EST1A-like,chrOU015515.1,+,SE,1,1,"0.946,1.0,1.0,1.0","1.0,1.0,1.0,0.941",0.001,NA,NA,NA,NA,NA,NA,"35,16,26,11","1,0,0,0","40,25,18,32","0,0,0,1",198,99,NA,NA,NA,NA,4490553,4490699,4520556,4520630,NA,NA,4519208,4519390
LOC114872288,ankyrin repeat domain-containing protein SOWAHC,chrOU015508.1,-,SE,1,1,"1.0,1.0,0.702,1.0","1.0,0.876,1.0,1.0",-0.043,NA,NA,NA,NA,NA,NA,"18,10,6,14","0,0,2,0","27,18,13,16","0,2,0,0",126,99,NA,NA,NA,NA,8186270,8186425,8188967,8188992,NA,NA,8187124,8187151
LOC114872288,ankyrin repeat domain-containing protein SOWAHC,chrOU015508.1,-,SE,1,1,"1.0,1.0,1.0,1.0","1.0,0.896,0.904,1.0",0.05,NA,NA,NA,NA,NA,NA,"16,8,9,9","0,0,0,0","20,11,12,13","0,1,1,0",126,99,NA,NA,NA,NA,8186270,8186425,8190358,8190451,NA,NA,8187124,8187151
LOC114872288,ankyrin repeat domain-containing protein SOWAHC,chrOU015508.1,-,SE,1,1,"1.0,1.0,1.0,1.0","1.0,0.898,0.878,1.0",0.056,NA,NA,NA,NA,NA,NA,"13,5,7,3","0,0,0,0","11,11,9,8","0,1,1,0",124,99,NA,NA,NA,NA,8186270,8186425,8190358,8190451,NA,NA,8188967,8188992
LOC114872288,ankyrin repeat domain-containing protein SOWAHC,chrOU015508.1,-,SE,0.934688508078,1,"0.67,0.782,0.545,0.651","0.644,0.745,0.629,0.626",0.001,NA,NA,NA,NA,NA,NA,"28,9,9,14","11,2,6,6","34,22,17,21","15,6,8,10",124,99,NA,NA,NA,NA,8187124,8187151,8190358,8190451,NA,NA,8188967,8188992
LOC114872288,ankyrin repeat domain-containing protein SOWAHC,chrOU015508.1,-,SE,1,1,"0.963,1.0,1.0,1.0","1.0,1.0,0.913,1.0",0.012,NA,NA,NA,NA,NA,NA,"52,28,30,20","1,0,0,0","65,35,21,45","0,0,1,0",198,99,NA,NA,NA,NA,8217428,8217440,8258934,8258970,NA,NA,8258486,8258591
LOC114872288,ankyrin repeat domain-containing protein SOWAHC,chrOU015508.1,-,SE,1,1,"NA,1.0,NA,1.0","1.0,1.0,1.0,0.0",0.25,NA,NA,NA,NA,NA,NA,"0,2,0,2","0,0,0,0","1,2,1,0","0,0,0,2",198,99,NA,NA,NA,NA,8196277,8196376,8258934,8258970,NA,NA,8258486,8258594
LOC114872288,ankyrin repeat domain-containing protein SOWAHC,chrOU015508.1,-,SE,1,1,"0.75,1.0,1.0,1.0","1.0,1.0,0.714,1.0",0.009,NA,NA,NA,NA,NA,NA,"6,7,3,4","1,0,0,0","12,6,5,10","0,0,1,0",198,99,NA,NA,NA,NA,8217428,8217440,8258934,8258970,NA,NA,8258486,8258594
LOC114877120,protein spire,chrOU015505.1,+,SE,0.296378236274,1,"0.067,0.062,0.067,0.0","0.023,0.025,0.069,0.042",0.009,NA,NA,NA,NA,NA,NA,"6,3,3,0","64,35,32,23","3,1,3,3","100,30,31,52",129,99,NA,NA,NA,NA,13367149,13367371,13368057,13368324,NA,NA,13367668,13367698
LOC114871957,uncharacterized LOC114871957,chrOU015509.1,-,SE,1,1,"1.0,0.621,NA,NA","0.354,NA,1.0,0.0",0.359,NA,NA,NA,NA,NA,NA,"1,3,0,0","0,1,0,0","1,0,3,0","1,0,0,1",181,99,NA,NA,NA,NA,7665580,7666362,7679917,7680237,NA,NA,7673789,7673871
LOC114871957,uncharacterized LOC114871957,chrOU015509.1,-,SE,1,1,"1.0,0.617,1.0,NA","0.518,NA,1.0,0.35",0.25,NA,NA,NA,NA,NA,NA,"1,3,1,0","0,1,0,0","2,0,3,1","1,0,0,1",184,99,NA,NA,NA,NA,7665580,7666362,7679917,7680042,NA,NA,7673789,7673874
LOC114875839,protein dopey-1 homolog,chrOU015505.1,-,SE,1,1,"0.97,1.0,1.0,1.0","1.0,1.0,1.0,1.0",-0.008,NA,NA,NA,NA,NA,NA,"64,25,37,39","1,0,0,0","49,32,28,35","0,0,0,0",198,99,NA,NA,NA,NA,13637140,13637250,13638289,13638485,NA,NA,13637319,13637487
LOC114875839,protein dopey-1 homolog,chrOU015505.1,-,SE,0.609273220928,1,"0.416,0.598,0.56,0.22","0.641,0.192,0.555,0.16",0.062,NA,NA,NA,NA,NA,NA,"16,10,10,6","20,6,7,19","18,4,7,3","9,15,5,14",111,99,NA,NA,NA,NA,13637319,13637487,13638289,13638485,NA,NA,13637814,13637826
LOC114882771,uncharacterized LOC114882771,chrOU015508.1,+,SE,1,1,"1.0,1.0,1.0,1.0","0.971,1.0,1.0,1.0",0.007,NA,NA,NA,NA,NA,NA,"67,30,36,37","0,0,0,0","68,32,39,44","1,0,0,0",198,99,NA,NA,NA,NA,675211,675411,675853,677508,NA,NA,675609,675734
LOC114882771,uncharacterized LOC114882771,chrOU015508.1,+,SE,1,1,"0.95,1.0,1.0,1.0","1.0,1.0,1.0,1.0",-0.012,NA,NA,NA,NA,NA,NA,"38,17,24,30","1,0,0,0","49,21,15,25","0,0,0,0",198,99,NA,NA,NA,NA,675211,675426,675853,677508,NA,NA,675609,675734
LOC114883219,probable phosphorylase b kinase regulatory subunit beta,chrOU015504.1,+,SE,0.724651080208,1,"0.628,0.709,0.583,0.681","0.656,0.685,0.686,0.613",-0.01,NA,NA,NA,NA,NA,NA,"97,42,58,64","50,15,36,26","66,55,73,73","30,22,29,40",114,99,NA,NA,NA,NA,15010848,15011129,15011670,15011901,NA,NA,15011212,15011227
LOC114878109,uncharacterized LOC114878109,chrOU015516.1,-,SE,0.565609775257,1,"0.0,0.0,0.497,0.0","0.0,0.0,0.0,0.398",0.025,NA,NA,NA,NA,NA,NA,"0,0,3,0","2,1,2,3","0,0,0,1","3,2,2,1",150,99,NA,NA,NA,NA,5497526,5497636,5575228,5575333,NA,NA,5512413,5512464
LOC114870929,inositol 1,chrOU015504.1,-,SE,0.267542809812,1,"0.21,0.095,0.191,0.3","0.365,0.091,0.257,0.276",-0.048,NA,NA,NA,NA,NA,NA,"17,4,9,12","32,19,19,14","31,4,18,16","27,20,26,21",198,99,NA,NA,NA,NA,14512242,14512360,14514521,14514633,NA,NA,14513659,14513767
LOC114870929,inositol 1,chrOU015504.1,-,SE,0.575263039205,1,"0.075,0.041,0.147,0.0","0.087,0.05,0.087,0.095",-0.014,NA,NA,NA,NA,NA,NA,"5,1,4,0","45,17,17,16","3,1,3,2","23,14,23,14",135,99,NA,NA,NA,NA,14514692,14514880,14515419,14515562,NA,NA,14515281,14515317
LOC114881756,aminopeptidase N-like,chrOU015506.1,+,SE,1,1,"1.0,1.0,1.0,0.97","0.988,1.0,1.0,0.958",0.006,NA,NA,NA,NA,NA,NA,"223,94,70,64","0,0,0,1","167,95,88,136","1,0,0,3",198,99,NA,NA,NA,NA,11119632,11119816,11120128,11120210,NA,NA,11119907,11120064
LOC114878138,uncharacterized LOC114878138,chrOU015508.1,+,SE,0.458383778145,1,"0.417,0.6,0.333,1.0","0.286,0.0,1.0,0.429",0.159,NA,NA,NA,NA,NA,NA,"10,6,3,1","7,2,3,0","8,0,3,3","10,2,0,2",198,99,NA,NA,NA,NA,9329563,9329716,9335966,9336098,NA,NA,9333476,9333620
LOC114878138,uncharacterized LOC114878138,chrOU015508.1,+,SE,1,1,"0.994,1.0,1.0,1.0","1.0,1.0,1.0,1.0",-0.002,NA,NA,NA,NA,NA,NA,"355,235,228,174","1,0,0,0","358,156,182,247","0,0,0,0",198,99,NA,NA,NA,NA,9336563,9336700,9337069,9337270,NA,NA,9336768,9336916
LOC114877910,CUGBP Elav-like family member 2,chrOU015507.1,+,SE,1,1,"1.0,1.0,0.9,1.0","1.0,0.905,0.852,1.0",0.036,NA,NA,NA,NA,NA,NA,"35,23,18,13","0,0,1,0","39,19,23,22","0,1,2,0",198,99,NA,NA,NA,NA,1551899,1552136,1666805,1666975,NA,NA,1552665,1552777
LOC114877910,CUGBP Elav-like family member 2,chrOU015507.1,+,SE,0.215799347744,1,"0.418,0.793,0.338,0.434","0.506,0.299,0.309,0.277",0.148,NA,NA,NA,NA,NA,NA,"15,10,6,3","16,2,9,3","12,5,7,7","9,9,12,14",129,99,NA,NA,NA,NA,1932138,1932231,1941580,1941703,NA,NA,1937840,1937870
LOC114877910,CUGBP Elav-like family member 2,chrOU015507.1,+,SE,0.19650650111,1,"0.637,0.849,0.597,0.701","0.757,0.522,0.484,0.474",0.137,NA,NA,NA,NA,NA,NA,"40,16,19,10","16,2,9,3","40,14,16,18","9,9,12,14",141,99,NA,NA,NA,NA,1932138,1932231,1941580,1941703,NA,NA,1937840,1937882
LOC114877910,CUGBP Elav-like family member 2,chrOU015507.1,+,SE,1,1,"1.0,1.0,1.0,1.0","0.957,1.0,1.0,1.0",0.011,NA,NA,NA,NA,NA,NA,"44,15,26,34","0,0,0,0","44,31,28,33","1,0,0,0",198,99,NA,NA,NA,NA,1946442,1946673,1950290,1953223,NA,NA,1947403,1947550
LOC114877910,CUGBP Elav-like family member 2,chrOU015507.1,+,SE,1,1,"1.0,1.0,1.0,1.0","0.973,1.0,1.0,1.0",0.007,NA,NA,NA,NA,NA,NA,"64,19,38,52","0,0,0,0","72,37,40,47","1,0,0,0",198,99,NA,NA,NA,NA,1946442,1946673,1950290,1953223,NA,NA,1947403,1947554
LOC114878366,ADP-ribosylation factor GTPase-activating protein 1,chrOU015510.1,+,SE,1,1,"0.978,0.96,1.0,1.0","0.973,1.0,0.955,0.954",0.014,NA,NA,NA,NA,NA,NA,"70,39,44,41","1,1,0,0","58,34,34,33","1,0,1,1",159,99,NA,NA,NA,NA,260902,260992,261338,261510,NA,NA,261119,261179
LOC114879017,collagen alpha chain CG42342-like,chrOU015512.1,-,SE,0.643367367916,1,"0.429,0.25,0.667,0.714","0.5,0.778,0.6,0.333",-0.038,NA,NA,NA,NA,NA,NA,"6,2,4,5","4,3,1,1","8,7,3,2","4,1,1,2",198,99,NA,NA,NA,NA,4016450,4017717,4018932,4019067,NA,NA,4018378,4018643
LOC114879017,collagen alpha chain CG42342-like,chrOU015512.1,-,SE,0.376341636732,1,"0.333,0.0,0.5,0.6","0.273,0.75,0.6,0.2",-0.098,NA,NA,NA,NA,NA,NA,"4,0,2,3","4,3,1,1","3,6,3,1","4,1,1,2",198,99,NA,NA,NA,NA,4016450,4017717,4018932,4019067,NA,NA,4018378,4018646
LOC114879017,collagen alpha chain CG42342-like,chrOU015512.1,-,SE,1,1,"0.0,0.0,0.0,0.0","0.0,0.5,0.0,0.2",-0.175,NA,NA,NA,NA,NA,NA,"0,0,0,0","4,3,1,1","0,2,0,1","4,1,1,2",198,99,NA,NA,NA,NA,4016450,4017717,4018932,4019067,NA,NA,4018512,4018646
LOC114879017,collagen alpha chain CG42342-like,chrOU015512.1,-,SE,1,1,"1.0,1.0,NA,1.0","1.0,1.0,0.423,1.0",0.144,NA,NA,NA,NA,NA,NA,"3,3,0,3","0,0,0,0","3,2,1,4","0,0,1,0",135,99,NA,NA,NA,NA,4018932,4019067,4021086,4021113,NA,NA,4019892,4019928
LOC114879017,collagen alpha chain CG42342-like,chrOU015512.1,-,SE,1,1,"0.301,NA,1.0,0.0","0.66,1.0,0.721,0.721",-0.342,NA,NA,NA,NA,NA,NA,"2,0,1,0","3,0,0,1","3,2,4,4","1,0,1,1",153,99,NA,NA,NA,NA,4035603,4035783,4039514,4039601,NA,NA,4038679,4038733
LOC114879017,collagen alpha chain CG42342-like,chrOU015512.1,-,SE,1,1,"0.081,0.21,0.0,NA","0.0,0.151,0.0,0.0",0.059,NA,NA,NA,NA,NA,NA,"1,1,0,0","6,2,2,0","0,1,0,0","3,3,5,4",186,99,NA,NA,NA,NA,4038679,4038733,4041302,4041374,NA,NA,4039514,4039601
LOC114879017,collagen alpha chain CG42342-like,chrOU015512.1,-,SE,0.218984326722,1,"0.815,0.494,0.423,0.423","0.854,1.0,0.786,0.423",-0.227,NA,NA,NA,NA,NA,NA,"6,4,1,1","1,3,1,1","8,5,5,3","1,0,1,3",135,99,NA,NA,NA,NA,4043255,4043291,4044424,4044504,NA,NA,4044003,4044039
LOC114877879,solute carrier family 25 member 40-like,chrOU015519.1,-,SE,0.510846202329,1,"1.0,1.0,1.0,1.0","0.952,0.962,0.971,0.976",0.035,NA,NA,NA,NA,NA,NA,"100,71,59,66","0,0,0,0","120,50,66,80","3,1,1,1",198,99,NA,NA,NA,NA,2662061,2662196,2662506,2662729,NA,NA,2662268,2662435
LOC114877879,solute carrier family 25 member 40-like,chrOU015519.1,-,SE,1,1,"1.0,1.0,1.0,1.0","1.0,1.0,1.0,0.667",0.083,NA,NA,NA,NA,NA,NA,"11,9,7,8","0,0,0,0","17,8,14,4","0,0,0,1",198,99,NA,NA,NA,NA,2662061,2662196,2662942,2663095,NA,NA,2662506,2662729
LOC114877879,solute carrier family 25 member 40-like,chrOU015519.1,-,SE,1,1,"1.0,1.0,1.0,1.0","1.0,1.0,1.0,0.905",0.024,NA,NA,NA,NA,NA,NA,"29,16,15,6","0,0,0,0","22,8,4,19","0,0,0,1",198,99,NA,NA,NA,NA,2662061,2662196,2662942,2663095,NA,NA,2662506,2662829
LOC114880172,serine/threonine-protein phosphatase 4 regulatory subunit 1-like,chrOU015508.1,+,SE,1,1,"1.0,1.0,1.0,1.0","0.963,1.0,0.923,1.0",0.028,NA,NA,NA,NA,NA,NA,"39,29,29,17","0,0,0,0","52,33,24,34","1,0,1,0",198,99,NA,NA,NA,NA,4223741,4223868,4321582,4321695,NA,NA,4243827,4243993
LOC114875205,calcium/calmodulin-dependent protein kinase type 1,chrOU015511.1,-,SE,1,1,"1.0,1.0,0.958,1.0","1.0,1.0,1.0,1.0",-0.01,NA,NA,NA,NA,NA,NA,"101,47,46,42","0,0,1,0","81,52,54,70","0,0,0,0",198,99,NA,NA,NA,NA,9778285,9778373,9779206,9779250,NA,NA,9778793,9778920
LOC114875205,calcium/calmodulin-dependent protein kinase type 1,chrOU015511.1,-,SE,1,1,"1.0,1.0,0.958,1.0","1.0,1.0,1.0,1.0",-0.01,NA,NA,NA,NA,NA,NA,"100,47,46,43","0,0,1,0","81,52,54,71","0,0,0,0",198,99,NA,NA,NA,NA,9778285,9778373,9779206,9779250,NA,NA,9778793,9778930
LOC114875205,calcium/calmodulin-dependent protein kinase type 1,chrOU015511.1,-,SE,0.474416178826,1,"0.025,0.0,0.04,0.043","0.0,0.018,0.0,0.0",0.022,NA,NA,NA,NA,NA,NA,"2,0,2,2","55,34,33,31","0,1,0,0","56,37,30,36",143,99,NA,NA,NA,NA,9778793,9778920,9779381,9779522,NA,NA,9779206,9779250
LOC114875205,calcium/calmodulin-dependent protein kinase type 1,chrOU015511.1,-,SE,1,1,"0.148,NA,1.0,0.509","0.0,0.122,0.0,0.409",0.42,NA,NA,NA,NA,NA,NA,"1,0,2,3","4,0,0,2","0,1,0,1","4,5,4,1",143,99,NA,NA,NA,NA,9778793,9778930,9779381,9779522,NA,NA,9779206,9779250
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"0.0,0.0,0.0,0.0","0.0,0.277,0.0,0.0",-0.069,NA,NA,NA,NA,NA,NA,"0,0,0,0","1,1,4,4","0,1,0,0","7,2,3,1",129,99,NA,NA,NA,NA,5726898,5727031,5735249,5735443,NA,NA,5731690,5731720
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"1.0,NA,0.0,0.0","0.204,0.434,0.277,0.0",0.105,NA,NA,NA,NA,NA,NA,"4,0,0,0","0,0,1,1","1,1,1,0","3,1,2,1",129,99,NA,NA,NA,NA,5726898,5727031,5735258,5735443,NA,NA,5731690,5731720
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"1.0,NA,NA,NA","1.0,0.606,1.0,NA",0.131,NA,NA,NA,NA,NA,NA,"1,0,0,0","0,0,0,0","2,2,1,0","0,1,0,0",129,99,NA,NA,NA,NA,5726898,5727058,5735249,5735443,NA,NA,5731690,5731720
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"0.535,0.0,NA,0.0","0.697,1.0,0.434,0.0",-0.354,NA,NA,NA,NA,NA,NA,"3,0,0,0","2,1,0,1","3,2,2,0","1,0,2,3",129,99,NA,NA,NA,NA,5726898,5727058,5735258,5735443,NA,NA,5731690,5731720
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"1.0,1.0,0.0,1.0","1.0,1.0,1.0,1.0",-0.25,NA,NA,NA,NA,NA,NA,"4,6,0,3","0,0,1,0","9,14,14,12","0,0,0,0",198,99,NA,NA,NA,NA,5726898,5727058,5748848,5749167,NA,NA,5735249,5735443
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"1.0,1.0,0.0,1.0","1.0,1.0,1.0,1.0",-0.25,NA,NA,NA,NA,NA,NA,"6,7,0,4","0,0,1,0","10,13,16,15","0,0,0,0",198,99,NA,NA,NA,NA,5726898,5727058,5748848,5749179,NA,NA,5735258,5735443
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"1.0,1.0,0.0,1.0","1.0,1.0,1.0,1.0",-0.25,NA,NA,NA,NA,NA,NA,"4,6,0,3","0,0,1,0","11,13,14,12","0,0,0,0",198,99,NA,NA,NA,NA,5735249,5735443,5770268,5771527,NA,NA,5748848,5749167
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"1.0,1.0,0.0,1.0","1.0,1.0,1.0,1.0",-0.25,NA,NA,NA,NA,NA,NA,"5,7,0,3","0,0,1,0","10,13,14,12","0,0,0,0",198,99,NA,NA,NA,NA,5735249,5735443,5770268,5771527,NA,NA,5748848,5749179
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"NA,NA,1.0,NA","0.0,NA,1.0,1.0",0.333,NA,NA,NA,NA,NA,NA,"0,0,1,0","0,0,0,0","0,0,1,1","2,0,0,0",198,99,NA,NA,NA,NA,5748848,5749167,5770268,5771527,NA,NA,5768833,5768935
LOC114880013,zinc finger protein 853-like,chrOU015513.1,-,SE,1,1,"0.0,0.0,1.0,1.0","0.333,NA,1.0,1.0",-0.278,NA,NA,NA,NA,NA,NA,"0,0,1,1","1,1,0,0","1,0,2,2","1,0,0,0",198,99,NA,NA,NA,NA,5748848,5749179,5770268,5771527,NA,NA,5768833,5768935
LOC114871907,neuronal acetylcholine receptor subunit alpha-7,chrOU015504.1,+,SE,0.526711049746,1,"1.0,1.0,1.0,1.0","1.0,1.0,0.64,0.788",0.143,NA,NA,NA,NA,NA,NA,"5,1,2,3","0,0,0,0","3,4,10,7","0,0,3,1",186,99,NA,NA,NA,NA,16809252,16809447,16823882,16823969,NA,NA,16817542,16817629
LOC114871907,neuronal acetylcholine receptor subunit alpha-7,chrOU015504.1,+,SE,1,1,"0.81,1.0,1.0,1.0","1.0,1.0,1.0,1.0",-0.047,NA,NA,NA,NA,NA,NA,"8,2,4,7","1,0,0,0","8,7,15,10","0,0,0,0",186,99,NA,NA,NA,NA,16809252,16809447,16845743,16845853,NA,NA,16817542,16817629
LOC114871907,neuronal acetylcholine receptor subunit alpha-7,chrOU015504.1,+,SE,1,1,"0.347,NA,NA,NA","1.0,NA,1.0,1.0",-0.653,NA,NA,NA,NA,NA,NA,"1,0,0,0","1,0,0,0","1,0,4,3","0,0,0,0",186,99,NA,NA,NA,NA,16809252,16809447,16845743,16845853,NA,NA,16823882,16823969
LOC114871907,neuronal acetylcholine receptor subunit alpha-7,chrOU015504.1,+,SE,0.826240888787,1,"0.151,0.0,0.0,0.0","0.096,0.0,0.096,0.262",-0.076,NA,NA,NA,NA,NA,NA,"1,0,0,0","3,1,2,4","1,0,1,2","5,3,5,3",186,99,NA,NA,NA,NA,16817542,16817629,16845743,16845853,NA,NA,16823882,16823969
LOC114874284,glycoprotein 3-alpha-L-fucosyltransferase A,chrOU015506.1,-,SE,0.359800641318,1,"0.042,0.102,0.208,0.239","0.128,0.125,0.252,0.121",-0.009,NA,NA,NA,NA,NA,NA,"1,5,4,3","12,23,8,5","9,3,9,5","32,11,14,19",189,99,NA,NA,NA,NA,9944286,9944478,9945924,9946168,NA,NA,9945515,9945605
LOC114880516,potassium voltage-gated channel protein Shab,chrOU015509.1,-,SE,0.800716647295,1,"0.694,0.302,0.14,0.394","0.351,0.327,0.351,0.619",-0.029,NA,NA,NA,NA,NA,NA,"21,4,3,6","5,5,10,5","13,9,12,15","13,10,12,5",183,99,NA,NA,NA,NA,8942371,8942632,8954798,8955097,NA,NA,8946990,8947074
LOC114880516,potassium voltage-gated channel protein Shab,chrOU015509.1,-,SE,1,1,"1.0,1.0,1.0,1.0","0.882,1.0,1.0,1.0",0.029,NA,NA,NA,NA,NA,NA,"12,6,11,5","0,0,0,0","15,10,14,6","1,0,0,0",198,99,NA,NA,NA,NA,8942371,8942632,8966979,8968381,NA,NA,8954798,8955097
