Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0026773																				XP_008198719.1	
OG0026774																				XP_008198737.1	
OG0026775																				XP_008198738.1	
OG0026776																				XP_008198763.1	
OG0026777																				XP_008198804.1	
OG0026778																				XP_008198868.2	
OG0026779																				XP_008198945.1	
OG0026780																				XP_008198946.1	
OG0026781																				XP_008198988.1	
OG0026782																				XP_008199024.2	
OG0026783																				XP_008199075.1	
OG0026784																				XP_008199093.1	
OG0026785																				XP_008199109.1	
OG0026786																				XP_008199132.2	
OG0026787																				XP_008199138.1	
OG0026788																				XP_008199144.1	
OG0026789																				XP_008199165.1	
OG0026790																				XP_008199202.1	
OG0026791																				XP_008199213.1	
OG0026792																				XP_008199235.1	
OG0026793																				XP_008199252.1	
OG0026794																				XP_008199281.1	
OG0026795																				XP_008199305.1	
OG0026796																				XP_008199364.1	
OG0026797																				XP_008199366.1	
OG0026798																				XP_008199419.1	
OG0026799																				XP_008199421.1	
OG0026800																				XP_008199531.1	
OG0026801																				XP_008199539.2	
OG0026802																				XP_008199662.1	
OG0026803																				XP_008199670.1	
OG0026804																				XP_008199687.1	
OG0026805																				XP_008199717.1	
OG0026806																				XP_008199759.1	
OG0026807																				XP_008199833.1	
OG0026808																				XP_008199837.1	
OG0026809																				XP_008199870.1	
OG0026810																				XP_008199882.1	
OG0026811																				XP_008199939.1	
OG0026812																				XP_008199966.1	
OG0026813																				XP_008199990.1	
OG0026814																				XP_008200002.1	
OG0026815																				XP_008200022.1	
OG0026816																				XP_008200073.1	
OG0026817																				XP_008200075.1	
OG0026818																				XP_008200090.1	
OG0026819																				XP_008200102.1	
OG0026820																				XP_008200103.1	
OG0026821																				XP_008200127.2	
OG0026822																				XP_008200148.1	
OG0026823																				XP_008200158.1	
OG0026824																				XP_008200196.1	
OG0026825																				XP_008200205.1	
OG0026826																				XP_008200293.1	
OG0026827																				XP_008200301.1	
OG0026828																				XP_008200335.2	
OG0026829																				XP_008200365.1	
OG0026830																				XP_008200436.1	
OG0026831																				XP_008200439.2	
OG0026832																				XP_008200442.1	
OG0026833																				XP_008200446.1	
OG0026834																				XP_008200448.1	
OG0026835																				XP_008200449.1	
OG0026836																				XP_008200452.1	
OG0026837																				XP_008200454.1	
OG0026838																				XP_008200530.1	
OG0026839																				XP_008200550.1	
OG0026840																				XP_008200609.1	
OG0026841																				XP_008200656.2	
OG0026842																				XP_008200678.2	
OG0026843																				XP_008200751.1	
OG0026844																				XP_008200810.1	
OG0026845																				XP_008200865.1	
OG0026846																				XP_008200875.1	
OG0026847																				XP_008200989.1	
OG0026848																				XP_008201007.1	
OG0026849																				XP_008201015.2	
OG0026850																				XP_008201019.1	
OG0026851																				XP_008201039.1	
OG0026852																				XP_008201123.1	
OG0026853																				XP_008201124.1	
OG0026854																				XP_008201127.1	
OG0026855																				XP_008201163.1	
OG0026856																				XP_008201170.1	
OG0026857																				XP_008201171.1	
OG0026858																				XP_008201174.1	
OG0026859																				XP_008201180.1	
OG0026860																				XP_008201214.1	
OG0026861																				XP_008201278.1	
OG0026862																				XP_008201311.1	
OG0026863																				XP_008201322.1	
OG0026864																				XP_008201325.1	
OG0026865																				XP_008201395.1	
OG0026866																				XP_008201480.1	
OG0026867																				XP_008201504.1	
OG0026868																				XP_008201539.1	
OG0026869																				XP_008201577.1	
OG0026870																				XP_008201663.1	
OG0026871																				XP_008201664.1	
OG0026872																				XP_008201681.1	
OG0026873																				XP_008201693.1	
OG0026874																				XP_015832953.1	
OG0026875																				XP_015832977.1	
OG0026876																				XP_015832987.1	
OG0026877																				XP_015833059.1	
OG0026878																				XP_015833060.1	
OG0026879																				XP_015833072.1	
OG0026880																				XP_015833140.1	
OG0026881																				XP_015833156.1	
OG0026882																				XP_015833157.1	
OG0026883																				XP_015833213.1	
OG0026884																				XP_015833216.1	
OG0026885																				XP_015833218.1	
OG0026886																				XP_015833264.1	
OG0026887																				XP_015833290.1	
OG0026888																				XP_015833324.1	
OG0026889																				XP_015833335.1	
OG0026890																				XP_015833339.1	
OG0026891																				XP_015833428.1	
OG0026892																				XP_015833469.1	
OG0026893																				XP_015833544.1	
OG0026894																				XP_015833593.1	
OG0026895																				XP_015833613.1	
OG0026896																				XP_015833662.1	
OG0026897																				XP_015833673.1	
OG0026898																				XP_015833679.1	
OG0026899																				XP_015833686.1	
OG0026900																				XP_015833696.1	
OG0026901																				XP_015833698.1	
OG0026902																				XP_015833717.1	
OG0026903																				XP_015833751.1	
OG0026904																				XP_015833829.1	
OG0026905																				XP_015833878.1	
OG0026906																				XP_015833885.1	
OG0026907																				XP_015833886.1	
OG0026908																				XP_015833888.1	
OG0026909																				XP_015833968.1	
OG0026910																				XP_015833990.1	
OG0026911																				XP_015833997.1	
OG0026912																				XP_015834045.1	
OG0026913																				XP_015834091.1	
OG0026914																				XP_015834092.1	
OG0026915																				XP_015834218.1	
OG0026916																				XP_015834219.1	
OG0026917																				XP_015834319.1	
OG0026918																				XP_015834327.1	
OG0026919																				XP_015834332.1	
OG0026920																				XP_015834336.1	
OG0026921																				XP_015834351.1	
OG0026922																				XP_015834359.1	
OG0026923																				XP_015834361.1	
OG0026924																				XP_015834398.1	
OG0026925																				XP_015834422.1	
OG0026926																				XP_015834423.1	
OG0026927																				XP_015834433.1	
OG0026928																				XP_015834436.1	
OG0026929																				XP_015834460.1	
OG0026930																				XP_015834467.1	
OG0026931																				XP_015834468.1	
OG0026932																				XP_015834538.1	
OG0026933																				XP_015834585.1	
OG0026934																				XP_015834590.1	
OG0026935																				XP_015834651.1	
OG0026936																				XP_015834666.1	
OG0026937																				XP_015834705.1	
OG0026938																				XP_015834713.1	
OG0026939																				XP_015834741.1	
OG0026940																				XP_015834750.1	
OG0026941																				XP_015834791.1	
OG0026942																				XP_015834810.1	
