Orthogroup	Ceratina_calcarata	Acyrthosiphon_pisum
OG0006494	XP_017891636.1	XP_008183565.1, XP_008183564.1
OG0006495	XP_017880713.1	XP_016660550.1, XP_008183683.1, XP_008183582.1
OG0006496	XP_017885394.2	XP_008183779.1
OG0006497	XP_017877134.1	XP_008183783.1, XP_008183784.1
OG0006498	XP_017883687.1	XP_008183797.1
OG0006499	XP_017889102.1	XP_008183802.2, XP_008185219.1
OG0006500	XP_026669739.1	XP_008183931.1
OG0006501	XP_026668370.1	XP_008183935.1
OG0006503	XP_026675206.1	XP_008183996.1
OG0006504	XP_026673631.1, XP_026673632.1	XP_008184243.1
OG0006505	XP_026672765.1	XP_008184579.1
OG0006506	XP_017885917.1	XP_008184597.1
OG0006507	XP_017876080.1	XP_008184788.1
OG0006508	XP_017876723.1	XP_008184807.1
OG0006509	XP_017886433.1	XP_008185014.2
OG0006510	XP_017887662.1	XP_029348512.1, XP_008185167.1
OG0006511	XP_017875580.1	XP_008185287.1
OG0006512	XP_017875360.1	XP_008185342.1
OG0006513	XP_017875337.1	XP_008185345.1
OG0006514	XP_017877022.1	XP_008185472.1
OG0006515	XP_017891525.1	XP_008185775.1
OG0006516	XP_017877966.1	XP_008185811.1
OG0006517	XP_017886644.1	XP_008185932.1
OG0006518	XP_017880730.1	XP_008186152.1
OG0006519	XP_017887322.1	XP_008186190.1
OG0006520	XP_017890497.1, XP_017890496.1	XP_008186244.1
OG0006521	XP_017886598.1, XP_026669407.1	XP_008186296.1
OG0006522	XP_017887866.1	XP_008186299.1, XP_016662586.1
OG0006523	XP_017889276.1	XP_029343354.1, XP_008186396.1
OG0006524	XP_017882963.1	XP_008186510.1
OG0006525	XP_017883904.1	XP_008186525.1
OG0006526	XP_017881196.1	XP_008186676.1
OG0006527	XP_017878412.1	XP_008186679.1
OG0006528	XP_017877411.1	XP_008186714.1
OG0006529	XP_017891284.1	XP_008186778.1
OG0006530	XP_026671952.1	XP_008186907.1
OG0006531	XP_017875651.1	XP_008187024.1
OG0006532	XP_017891889.1	XP_008187026.1, XP_016663147.1
OG0006534	XP_017877493.1	XP_008187122.1
OG0006535	XP_017891777.1	XP_008187131.1
OG0006536	XP_017883105.1	XP_008187179.1
OG0006537	XP_017879414.1	XP_008187316.1
OG0006538	XP_017876636.1	XP_008187462.1
OG0006539	XP_026672534.1, XP_017886484.1	XP_008187525.1
OG0006540	XP_017880546.1	XP_008187602.1
OG0006541	XP_017892367.1	XP_008187606.2
OG0006542	XP_017890867.1	XP_008187714.2
OG0006543	XP_026669099.1	XP_008187748.1
OG0006544	XP_026671676.1	XP_008187882.1
OG0006545	XP_017876040.1	XP_008187926.1
OG0006546	XP_017877916.1	XP_008188066.2, XP_008188067.2
OG0006548	XP_017885743.1	XP_008188128.1
OG0006549	XP_017891310.1	XP_008188145.1, XP_008188146.1
OG0006550	XP_017884889.1	XP_008188248.1, XP_016664091.1
OG0006551	XP_017878681.1	XP_008188294.1
OG0006552	XP_026673330.1	XP_008188299.1
OG0006553	XP_017889072.1	XP_008188561.2
OG0006554	XP_026672905.1	XP_008188736.1, XP_016658051.1
OG0006555	XP_017883779.1	XP_008188744.1
OG0006556	XP_017877263.1	XP_008189342.1, XP_008189345.1
OG0006557	XP_017882929.2, XP_026672363.1	XP_008189525.1, XP_029342554.1
OG0006558	XP_017880815.1	XP_008190020.1
OG0006559	XP_017875629.2	XP_008190197.1
OG0006560	XP_026669719.1	XP_029343318.1, XP_016655755.1
OG0006561	XP_017879108.1	XP_016655765.1
OG0006562	XP_017881784.1	XP_016655999.1
OG0006563	XP_017877035.1	XP_016656069.1, XP_016656067.1, XP_016656068.1
OG0006565	XP_017883147.1	XP_016656665.1
OG0006566	XP_017875893.1	XP_016656818.1
OG0006568	XP_026668202.1	XP_016657343.1
OG0006570	XP_026674920.1	XP_016658528.1
OG0006571	XP_026675488.1	XP_029343067.1, XP_016658542.1
OG0006572	XP_017881921.1	XP_016658728.1, XP_016658734.1
OG0006573	XP_017881372.1	XP_016658857.1
OG0006574	XP_017882782.1	XP_016658943.1
OG0006576	XP_017891288.1	XP_016659350.1
OG0006577	XP_017879248.1	XP_016659351.1, XP_029346211.1
OG0006578	XP_026674169.1	XP_016659365.1
OG0006579	XP_017892861.1	XP_016659419.2
OG0006580	XP_017876643.1	XP_016659466.1
OG0006581	XP_017889521.1	XP_016659678.1
OG0006582	XP_017884345.1	XP_016660278.1
OG0006583	XP_017886069.1	XP_016660283.2
OG0006584	XP_017876348.2	XP_016660296.1
OG0006585	XP_017883569.1	XP_016660451.1
OG0006586	XP_017875729.1	XP_016660492.1
OG0006587	XP_017891323.1	XP_016660931.1
OG0006588	XP_017882492.1	XP_016661040.1
OG0006589	XP_017891721.1	XP_016661108.2
OG0006590	XP_017891138.1	XP_029341701.1, XP_016661118.1
OG0006591	XP_017885619.1	XP_016661440.1
OG0006592	XP_017885343.1	XP_016661734.1
OG0006593	XP_026669427.1	XP_016661801.1
OG0006594	XP_017890170.1	XP_029345567.1, XP_016661994.1
OG0006595	XP_017885830.2	XP_016662490.1
OG0006596	XP_017892974.2	XP_016662538.1, XP_016662539.1
OG0006597	XP_017882225.1	XP_016662635.1
OG0006598	XP_017880564.1	XP_016662766.1
OG0006599	XP_017886466.1	XP_016662811.1
OG0006600	XP_017886693.1	XP_016662821.1
OG0006601	XP_017876626.1	XP_016663050.1
OG0006602	XP_017877184.1	XP_016663388.1
OG0006603	XP_017882568.1	XP_016663490.1
OG0006604	XP_017887571.1	XP_016663568.1
OG0006606	XP_026669953.1	XP_016663809.1
OG0006607	XP_017892868.1	XP_016663812.1
OG0006608	XP_026667841.1, XP_017881660.1	XP_016663861.1
OG0006609	XP_017879881.1	XP_016663864.1
OG0006610	XP_017884974.1	XP_016663928.1
OG0006611	XP_017885370.1	XP_016663975.1
OG0006612	XP_017888872.1	XP_016664430.1
OG0006614	XP_026675046.1	XP_029340929.1
OG0006615	XP_017878813.1	XP_029340964.1
OG0006616	XP_017888574.1	XP_029341407.1
OG0006617	XP_017880673.1	XP_029342012.1
OG0006618	XP_017875878.1	XP_029342868.1, XP_029342075.1
OG0006619	XP_017876242.1	XP_029342082.1
OG0006620	XP_026672350.1, XP_017885931.1	XP_029342174.1
OG0006621	XP_017889982.1	XP_029342207.1
OG0006622	XP_017889460.1	XP_029342525.1
OG0006623	XP_017885459.1	XP_029342571.1
OG0006624	XP_026668378.1	XP_029342782.1
OG0006625	XP_017878940.2	XP_029342955.1
OG0006626	XP_017877053.1	XP_029343123.1
OG0006627	XP_017889784.1	XP_029343299.1
OG0006628	XP_017878997.1	XP_029343420.1
OG0006629	XP_017878069.1	XP_029343530.1
OG0006630	XP_017877979.1	XP_029343744.1
OG0006631	XP_017881746.1	XP_029343753.1
OG0006632	XP_026672449.1	XP_029343804.1
OG0006633	XP_017878246.2	XP_029344052.1
OG0006634	XP_017888382.1	XP_029344056.1
OG0006635	XP_017877098.1	XP_029344217.1
OG0006636	XP_026675062.1, XP_017891671.1	XP_029344219.1
OG0006637	XP_026674007.1	XP_029344368.1
OG0006638	XP_017884915.2	XP_029344379.1
OG0006639	XP_017881426.1	XP_029344508.1
OG0006640	XP_026675050.1	XP_029344533.1
OG0006641	XP_017887674.1	XP_029344632.1
OG0006642	XP_017887947.1	XP_029344647.1
OG0006643	XP_017889662.1	XP_029344657.1
OG0006644	XP_017884028.1	XP_029344759.1
OG0006645	XP_017880998.1	XP_029344827.1
OG0006646	XP_017882972.1	XP_029344878.1
OG0006647	XP_017876399.1	XP_029344879.1
OG0006648	XP_017888560.1	XP_029345410.1
OG0006649	XP_017890648.2	XP_029345468.1
OG0006650	XP_017886299.1	XP_029345497.1
OG0006651	XP_017884819.1	XP_029345628.1
OG0006652	XP_017879764.1	XP_029345830.1
OG0006653	XP_017890795.1	XP_029345883.1
OG0006654	XP_017888177.1	XP_029345919.1
OG0006655	XP_017877899.1	XP_029346008.1
OG0006656	XP_017891883.1	XP_029346459.1
OG0006657	XP_017880759.1, XP_017880758.1	XP_029346493.1
OG0006658	XP_017885891.1	XP_029346772.1
OG0006659	XP_017888715.1	XP_029346780.1
OG0006660	XP_017876958.1	XP_029346826.1
OG0006661	XP_026667099.1	XP_029346975.1
OG0006662	XP_026674850.1	XP_029347060.1
OG0006663	XP_017888064.1	XP_029347080.1
OG0006664	XP_017881447.1	XP_029347086.1
OG0006665	XP_026671617.1	XP_029347314.1
OG0006666	XP_026675307.1	XP_029347420.1
OG0006667	XP_026668436.1	XP_029347494.1
OG0006668	XP_017891041.1	XP_029347624.1
OG0006669	XP_026668208.1	XP_029348695.1
OG0006670	XP_026673744.1	XP_029348704.1
OG0006671	XP_026670982.1	XP_029348716.1
OG0006798	XP_017880237.1	NP_001119640.2
OG0006800	XP_017885827.1	NP_001119668.1
OG0006801	XP_017878775.1	NP_001119673.1
OG0006802	XP_017888962.1	NP_001153822.1, NP_001280470.1
OG0006803	XP_017875144.1	NP_001153823.1
OG0006804	XP_017883182.1	NP_001153869.1
OG0006805	XP_017877469.1	NP_001155373.1
OG0006806	XP_017892183.1	NP_001155381.1
OG0006807	XP_017884470.1	NP_001155385.1
OG0006808	XP_017878799.1	NP_001155388.1
OG0006809	XP_017893316.1	NP_001155398.1
OG0006810	XP_017888343.1	NP_001155407.1
OG0006811	XP_017881360.1	NP_001155408.1
OG0006812	XP_017878688.1	NP_001155416.1
OG0006813	XP_017888151.1	NP_001155428.1
OG0006814	XP_017889608.1	NP_001155429.1
OG0006815	XP_017893381.2	NP_001155494.1
OG0006816	XP_017883959.1	NP_001155510.1
OG0006817	XP_017888352.1	NP_001155535.1, XP_008183560.1
OG0006818	XP_017887774.1	NP_001155552.1
OG0006819	XP_017876881.1	NP_001155559.1
OG0006820	XP_017883466.1	NP_001155573.1
OG0006821	XP_017882205.1	NP_001155590.1
OG0006822	XP_017884295.1	NP_001155615.1
OG0006823	XP_017890940.1	NP_001155641.1
OG0006824	XP_017890198.1	NP_001155650.1
OG0006825	XP_017884984.1	NP_001155675.1
OG0006826	XP_017890664.1	NP_001155676.1
OG0006827	XP_026668810.1	NP_001155688.1
OG0006828	XP_017891507.1	NP_001155697.1
OG0006829	XP_017880441.1	NP_001155723.1
OG0006830	XP_017878078.1	NP_001155730.1
OG0006831	XP_017884458.1	NP_001155738.1
OG0006832	XP_017880500.1	NP_001155784.1
OG0006833	XP_017875429.1	NP_001155792.1
OG0006834	XP_017889892.1	NP_001155799.1
OG0006835	XP_017890816.1	NP_001155808.1
OG0006836	XP_017878003.1	NP_001155831.1
OG0006837	XP_017886384.1	NP_001155906.1
OG0006838	XP_026670936.1	NP_001155929.1
OG0006839	XP_017887329.1	XP_016663016.1, NP_001156059.1
OG0006840	XP_017891510.1	NP_001156069.1
OG0006841	XP_017883377.1	NP_001156073.1
OG0006842	XP_017881493.1	NP_001156077.1
OG0006843	XP_017875608.1	NP_001156088.1, XP_008186450.1
OG0006844	XP_017883898.1	NP_001156090.1
OG0006845	XP_017882361.1	NP_001156114.1
OG0006846	XP_017889308.1	NP_001156116.1
OG0006847	XP_017885253.1	NP_001156136.1
OG0006848	XP_017887870.1	NP_001156138.1
OG0006849	XP_017879034.1	NP_001156145.1
OG0006850	XP_017890400.1	NP_001156165.1
OG0006851	XP_017875105.1	NP_001156184.1
OG0006852	XP_017884874.1	NP_001156188.1
OG0006853	XP_017875471.1	NP_001156199.1
OG0006854	XP_017889749.1	NP_001156203.1
OG0006855	XP_017882582.1	NP_001156210.1
OG0006856	XP_017879702.1	NP_001156224.2
OG0006857	XP_026671124.1	NP_001156252.1
OG0006858	XP_026667244.1	NP_001156254.1
OG0006859	XP_017888101.1	NP_001156285.1
OG0006860	XP_017882144.1	NP_001156315.1
OG0006861	XP_017884463.1	NP_001156653.1
OG0006862	XP_017882450.1	NP_001156679.1
OG0006863	XP_017890908.1	NP_001156699.1
OG0006864	XP_017892447.1	NP_001156707.1
OG0006865	XP_017880006.1	NP_001161896.1
OG0006866	XP_017886457.1	NP_001165435.1
OG0006867	XP_017881189.1	NP_001165735.1
OG0006868	XP_017886036.1	NP_001165857.1
OG0006869	XP_026670261.1	NP_001191868.1
OG0006870	XP_017878163.1	NP_001191870.1
OG0006871	XP_017878993.1	NP_001191894.1
OG0006872	XP_017889346.1	NP_001191987.1
OG0006873	XP_017893091.1	NP_001192074.1, XP_008182087.1
OG0006874	XP_026666500.1	NP_001192092.1
OG0006875	XP_017892902.1	NP_001232934.1
OG0006876	XP_017885182.1	NP_001232941.1
OG0006877	XP_026668801.1	NP_001232942.1, XP_008180433.1
OG0006878	XP_017878548.1	NP_001232963.1
OG0006879	XP_017889407.1	NP_001232969.1
OG0006880	XP_017887411.1	NP_001232985.1
OG0006882	XP_017879599.1	NP_001233003.1
OG0006883	XP_017890050.1	NP_001233015.1, XP_008188381.1
OG0006884	XP_017879282.1	NP_001233016.1
OG0006885	XP_017878588.1	NP_001233018.1
OG0006886	XP_017888353.1	NP_001233034.1
OG0006887	XP_017891353.1	NP_001233041.1
OG0006888	XP_017890122.1	NP_001233048.1
OG0006889	XP_026672098.1, XP_026672097.1, XP_026672096.1, XP_017885463.1	NP_001233052.1
OG0006890	XP_017882181.1	NP_001233060.1
OG0006891	XP_017877747.1	NP_001233085.1
OG0006892	XP_017892379.1	NP_001280291.1
OG0006893	XP_017878547.1	NP_001280299.1
OG0006894	XP_017892772.1	NP_001280310.1
OG0006895	XP_017888905.1	NP_001280326.1
OG0006896	XP_017883052.1	NP_001280328.1
OG0006897	XP_017889698.1	NP_001280362.1
OG0006898	XP_017881641.1	NP_001280364.1
OG0006899	XP_017892654.1	NP_001280384.1
OG0006900	XP_017882207.1	NP_001280398.1
OG0006901	XP_017879877.1	XP_008182039.1, NP_001280421.1
OG0006902	XP_017878535.1	NP_001280455.1
OG0006903	XP_017891814.1	NP_001280466.1
OG0006904	XP_017881260.1	NP_001280476.1, XP_029342100.1
OG0006905	XP_026673196.1	NP_001280480.1
OG0006906	XP_017876203.1	NP_001280483.1
OG0006907	XP_017877370.1	NP_001280640.1
OG0006908	XP_017877002.1	NP_001313564.1
OG0006909	XP_017875433.1	NP_001313578.1
OG0006910	XP_017878712.1	XP_001942527.2
OG0006911	XP_017885856.1	XP_001942545.1
OG0006912	XP_026675284.1	XP_001942566.2
OG0006913	XP_026671378.1	XP_016663532.1, XP_001942698.3
OG0006914	XP_017888970.1	XP_001942717.1
OG0006915	XP_017890759.1	XP_001942795.1
OG0006917	XP_017876654.1	XP_001942837.1
OG0006918	XP_017879829.1	XP_001942897.1
OG0006919	XP_026671114.1	XP_001942911.2
OG0006920	XP_026674730.1	XP_001942954.2
OG0006921	XP_017887901.1	XP_001942963.2
OG0006922	XP_017886336.1	XP_001942992.1
OG0006923	XP_017876470.1	XP_001943057.1
OG0006924	XP_017882690.1, XP_026670678.1	XP_001943061.1
OG0006925	XP_017878399.1	XP_001943068.1
OG0006926	XP_026668392.1	XP_001943091.2, XP_003245432.1
OG0006927	XP_026667530.1	XP_001943100.1
OG0006928	XP_017892195.1	XP_001943169.2
OG0006929	XP_017877652.1	XP_001943196.1
OG0006930	XP_017885771.1	XP_001943197.1
OG0006931	XP_017878402.1	XP_001943217.1
OG0006932	XP_017886463.1	XP_001943237.4
OG0006933	XP_017891842.1	XP_001943328.1
OG0006934	XP_017877569.1	XP_008181423.1, XP_001943346.2
OG0006935	XP_017887894.1	XP_001943349.1
OG0006936	XP_026667110.1	XP_001943355.3
OG0006937	XP_017886437.1	XP_001943410.1
OG0006938	XP_017879125.1	XP_001943432.2
OG0006940	XP_017888108.1	XP_001943446.1
OG0006941	XP_017884525.1	XP_001943447.1
OG0006943	XP_017882174.1	XP_001943579.1
OG0006944	XP_026669585.1	XP_001943596.1
OG0006945	XP_017887956.1	XP_001943618.2
OG0006947	XP_017878231.1	XP_001943691.1
OG0006948	XP_017884976.1	XP_001943779.2
OG0006949	XP_017881121.1	XP_001943838.2
OG0006950	XP_017892597.1	XP_001943854.1
OG0006951	XP_017882608.1	XP_001943855.1
OG0006952	XP_017875314.1	XP_001943874.1
OG0006953	XP_017879451.1	XP_001943877.2
OG0006954	XP_017888266.1	XP_001943883.2
OG0006955	XP_017893377.1	XP_001943884.1
OG0006956	XP_017886587.1	XP_001943982.1
OG0006957	XP_017888963.1	XP_001944012.3
OG0006958	XP_017878617.1	XP_001944046.2
OG0006959	XP_017875082.1	XP_001944049.2
OG0006960	XP_026671992.1	XP_001944073.2
OG0006961	XP_017889446.1	XP_001944078.1
OG0006962	XP_017877954.1	XP_001944084.1
OG0006964	XP_017888011.1	XP_001944128.2
OG0006965	XP_017878964.1	XP_001944165.3, XP_016656194.1
OG0006966	XP_026675477.1	XP_001944182.1
OG0006967	XP_017885325.1	XP_016660275.1, XP_001944209.2
OG0006968	XP_017886351.1	XP_001944227.2, XP_008185430.1
OG0006969	XP_017888908.1	XP_001944304.1
OG0006970	XP_017877266.1	XP_001944338.2
OG0006971	XP_017893085.1	XP_001944426.2
OG0006972	XP_017875829.1	XP_001944432.2
OG0006973	XP_017893318.1	XP_001944470.1
OG0006974	XP_017888054.1	XP_001944483.2
OG0006975	XP_017888106.1	XP_001944622.3
OG0006976	XP_017884324.1	XP_001944698.3
OG0006977	XP_017875539.1	XP_001944724.2
OG0006978	XP_026667517.1	XP_001944727.1
OG0006979	XP_017885924.1	XP_001944757.2
OG0006980	XP_017892679.1	XP_001944776.2
OG0006981	XP_017887565.1	XP_001944836.2
OG0006982	XP_017879932.1	XP_001944845.2
OG0006983	XP_017887573.1	XP_001944883.2
OG0006984	XP_017876169.1	XP_003244546.1, XP_001944908.1
OG0006985	XP_017878812.1	XP_001944966.2
OG0006986	XP_026667353.1	XP_001944991.2
OG0006987	XP_017891206.1	XP_001945003.1
OG0006988	XP_017876427.1	XP_001945024.1
OG0006989	XP_026671336.1	XP_001945035.1
OG0006990	XP_017878011.1	XP_001945046.2
OG0006991	XP_017880588.1	XP_001945072.1
OG0006992	XP_017880404.1	XP_001945117.1
OG0006993	XP_017887922.1	XP_001945124.2
OG0006994	XP_017879521.1	XP_001945135.1
OG0006995	XP_026670193.1	XP_001945138.1
OG0006996	XP_017884646.1	XP_001945162.1
OG0006997	XP_017880140.1	XP_001945174.1
OG0006998	XP_017875880.1	XP_001945320.1
OG0006999	XP_017879918.1	XP_001945386.2
OG0007000	XP_017892248.1	XP_001945409.2, XP_016660019.1, XP_016660017.1
OG0007001	XP_017882846.1	XP_001945459.1
OG0007002	XP_017893303.1	XP_001945624.2
OG0007003	XP_017879873.1	XP_001945685.2
OG0007004	XP_017878779.1	XP_001945841.2
OG0007005	XP_026670479.1	XP_001945881.1
OG0007006	XP_017891811.1	XP_001945895.2
OG0007007	XP_017881192.1	XP_001945915.1
OG0007008	XP_026674416.1, XP_017890317.1	XP_001945988.4
OG0007009	XP_017877957.1	XP_001945994.2
OG0007010	XP_017888546.1	XP_001946036.2
OG0007011	XP_017881185.1	XP_001946040.2
OG0007012	XP_026670308.1	XP_001946043.2
OG0007013	XP_017877920.1	XP_001946051.1
OG0007014	XP_017880840.1	XP_001946059.2
OG0007015	XP_017893196.1	XP_001946082.2
OG0007016	XP_017881725.1	XP_001946118.2
OG0007017	XP_017887859.1	XP_001946184.1
OG0007018	XP_017875809.1	XP_001946221.1
OG0007019	XP_017877271.1	XP_001946402.2
OG0007020	XP_017889778.1	XP_001946406.1
OG0007021	XP_017887277.1	XP_001946410.1
OG0007022	XP_017879800.1	XP_001946423.2
OG0007023	XP_017883527.1	XP_001946427.2
OG0007024	XP_017885560.1	XP_001946447.2
OG0007025	XP_017878996.1	XP_001946458.1
OG0007026	XP_017876518.1	XP_001946466.2
OG0007027	XP_026667386.1	XP_001946527.2
OG0007028	XP_026674627.1	XP_001946546.2
OG0007029	XP_017890530.1	XP_001946583.2
OG0007030	XP_017884985.1	XP_001946695.2
OG0007031	XP_017879026.1	XP_001946697.2
OG0007033	XP_017880515.1	XP_001946761.2
OG0007034	XP_026674966.1	XP_001946857.2
OG0007035	XP_017883456.1	XP_001946925.1
OG0007036	XP_017885900.1	XP_001946968.2
OG0007038	XP_017889830.1	XP_001947063.1
OG0007039	XP_017882282.1	XP_001947092.2
OG0007040	XP_017892133.1	XP_001947114.2
OG0007041	XP_017887697.1	XP_001947212.1
OG0007042	XP_017888553.1	XP_001947234.1, XP_016661436.1
OG0007043	XP_017886561.1	XP_001947278.2
OG0007044	XP_017887454.1	XP_001947280.1
OG0007045	XP_017875325.1	XP_001947310.2
OG0007046	XP_026670649.1	XP_003247424.1, XP_001947358.2
OG0007047	XP_017884778.1	XP_001947417.2
OG0007048	XP_017889891.1	XP_029348026.1, XP_029348027.1, XP_008187955.2, XP_001947508.1
OG0007049	XP_017884185.1	XP_001947557.2, XP_003240736.1
OG0007050	XP_017881622.1	XP_001947581.1
OG0007051	XP_026674248.1	XP_001947627.2
OG0007052	XP_017884029.1	XP_001947638.1
OG0007053	XP_017885446.1	XP_001947642.2
OG0007054	XP_026672144.1	XP_001947667.2
OG0007055	XP_026666691.1	XP_001947770.2
OG0007056	XP_017878153.1	XP_001947790.2
OG0007057	XP_017878116.1	XP_001947892.2
OG0007058	XP_017875935.1	XP_001947913.2
OG0007059	XP_017890274.1	XP_001947923.1
OG0007060	XP_026671870.1	XP_001947931.2
OG0007061	XP_017880642.1	XP_001947975.1
OG0007062	XP_017881046.1	XP_001948008.1
OG0007063	XP_017888557.1	XP_001948057.1
OG0007064	XP_017876135.1	XP_001948131.1
OG0007065	XP_017889915.1	XP_003247083.1, XP_001948136.3
OG0007066	XP_017877099.1	XP_001948151.2
OG0007067	XP_017889969.1	XP_001948247.2
OG0007068	XP_026670491.1	XP_001948332.1
OG0007069	XP_026666698.1	XP_003244502.1, XP_008184285.1
OG0007069	XP_017893374.1	XP_003244438.1, XP_001948333.2
OG0007070	XP_017881468.1	XP_001948353.2
OG0007071	XP_017882485.1	XP_001948355.1
OG0007072	XP_026673080.1	XP_001948478.1
OG0007073	XP_017884987.1	XP_001948491.2
OG0007074	XP_017885764.1	XP_001948539.2
OG0007075	XP_017889425.1	XP_001948551.2
OG0007076	XP_017876649.1	XP_001948566.1
OG0007077	XP_017886308.1	XP_001948576.2
OG0007078	XP_017883452.1	XP_001948613.1
OG0007079	XP_017882474.1	XP_001948615.1
OG0007080	XP_017884578.1	XP_001948659.2
OG0007081	XP_017883707.1	XP_001948716.2
OG0007082	XP_017881973.1	XP_001948723.2
OG0007083	XP_017890843.1	XP_001948731.2
OG0007084	XP_017888541.1	XP_001948782.1
OG0007085	XP_017890918.1	XP_001948865.2
OG0007086	XP_017880059.1	XP_001948871.2
OG0007087	XP_017881248.1	XP_001948900.2
OG0007088	XP_017877302.1	XP_001948937.1
OG0007089	XP_017879789.1	XP_001949062.2
OG0007090	XP_017877901.1	XP_001949074.1
OG0007091	XP_017880787.1	XP_001949296.2
OG0007092	XP_017880227.1	XP_001949304.1
OG0007093	XP_017879618.1	XP_001949317.1
OG0007094	XP_017875620.1	XP_001949319.1
OG0007095	XP_017893127.1	XP_001949339.2
OG0007096	XP_017882421.2	XP_001949348.1
OG0007097	XP_017891604.1	XP_001949357.1
OG0007098	XP_017876105.1	XP_001949369.1
OG0007099	XP_017881892.1	XP_001949454.1
OG0007100	XP_026666586.1	XP_001949468.2
OG0007101	XP_017890042.1	XP_001949481.1
OG0007102	XP_017882993.1	XP_001949545.2
OG0007103	XP_017881205.1	XP_001949577.1
OG0007104	XP_017891103.1	XP_001949588.1
OG0007105	XP_017890105.1	XP_001949596.2
OG0007106	XP_017893014.1	XP_001949645.1
OG0007108	XP_017879215.1	XP_001949864.2
OG0007109	XP_017880406.1	XP_001949877.1
OG0007110	XP_017877949.2	XP_001949913.2
OG0007111	XP_017882471.1	XP_001950063.1
OG0007112	XP_026672030.1	XP_001950107.2
OG0007113	XP_017877038.1	XP_001950126.1
OG0007114	XP_017875252.1	XP_008188954.1, XP_001950154.1
OG0007115	XP_017877642.1	XP_001950170.1
OG0007116	XP_017880679.1	XP_001950189.1
OG0007117	XP_017882714.1	XP_001950200.2
OG0007118	XP_017876783.1	XP_001950215.1
OG0007119	XP_017887989.1	XP_001950234.3
OG0007120	XP_017889627.1	XP_001950245.2
OG0007121	XP_017875346.1	XP_001950254.2
OG0007122	XP_017893657.1	XP_001950342.2
OG0007123	XP_017880896.1	XP_001950354.2
OG0007124	XP_026671227.1	XP_001950389.2
OG0007125	XP_017879279.1	XP_001950419.1
