Orthogroup	Ceratina_calcarata	Osmia_bicornis
OG0006523	XP_017889276.1	XP_029038082.1
OG0006524	XP_017882963.1	XP_029038121.1
OG0006525	XP_017883904.1	XP_029043189.1
OG0006526	XP_017881196.1	XP_029046235.1
OG0006527	XP_017878412.1	XP_029032826.1
OG0006528	XP_017877411.1	XP_029053976.1, XP_029053919.1
OG0006529	XP_017891284.1	XP_029031970.1
OG0006530	XP_026671952.1	XP_029032413.1
OG0006531	XP_017875651.1	XP_029033516.1
OG0006532	XP_017891889.1	XP_029040551.1
OG0006534	XP_017877493.1	XP_029051742.1
OG0006535	XP_017891777.1	XP_029053049.1
OG0006536	XP_017883105.1	XP_029042125.1
OG0006537	XP_017879414.1	XP_029051852.1
OG0006538	XP_017876636.1	XP_029040534.1
OG0006539	XP_026672534.1, XP_017886484.1	XP_029044385.1
OG0006540	XP_017880546.1	XP_029048300.1
OG0006541	XP_017892367.1	XP_029047354.1
OG0006542	XP_017890867.1	XP_029050314.1
OG0006543	XP_026669099.1	XP_029038887.1
OG0006544	XP_026671676.1	XP_029048853.1
OG0006545	XP_017876040.1	XP_029047069.1
OG0006548	XP_017885743.1	XP_029033397.1
OG0006549	XP_017891310.1	XP_029043932.1
OG0006550	XP_017884889.1	XP_029038395.1
OG0006551	XP_017878681.1	XP_029040651.1
OG0006552	XP_026673330.1	XP_029039149.1
OG0006553	XP_017889072.1	XP_029037920.1
OG0006554	XP_026672905.1	XP_029041006.1
OG0006555	XP_017883779.1	XP_029052650.1
OG0006556	XP_017877263.1	XP_029046839.1
OG0006557	XP_026672363.1	XP_029050146.1
OG0006558	XP_017880815.1	XP_029040621.1
OG0006559	XP_017875629.2	XP_029033114.1
OG0006560	XP_026669719.1	XP_029037088.1
OG0006561	XP_017879108.1	XP_029035994.1
OG0006562	XP_017881784.1	XP_029044369.1
OG0006563	XP_017877035.1	XP_029050180.1
OG0006565	XP_017883147.1	XP_029042069.1
OG0006566	XP_017875893.1	XP_029031870.1
OG0006568	XP_026668202.1	XP_029032456.1
OG0006570	XP_026674920.1	XP_029055710.1
OG0006571	XP_026675488.1	XP_029032161.1
OG0006572	XP_017881921.1	XP_029039877.1, XP_029039878.1
OG0006573	XP_017881372.1	XP_029055394.1
OG0006574	XP_017882782.1	XP_029043296.1
OG0006576	XP_017891288.1	XP_029043230.1
OG0006577	XP_017879248.1	XP_029032075.1
OG0006578	XP_026674169.1	XP_029045966.1
OG0006579	XP_017892861.1	XP_029049101.1
OG0006580	XP_017876643.1	XP_029034482.1
OG0006581	XP_017889521.1	XP_029039532.1
OG0006582	XP_017884345.1	XP_029048289.1
OG0006583	XP_017886069.1	XP_029032892.1
OG0006584	XP_017876348.2	XP_029056550.1
OG0006585	XP_017883569.1	XP_029048251.1
OG0006586	XP_017875729.1	XP_029033540.1, XP_029033586.1
OG0006587	XP_017891323.1	XP_029043849.1
OG0006588	XP_017882492.1	XP_029038620.1
OG0006589	XP_017891721.1	XP_029037694.1
OG0006590	XP_017891138.1	XP_029056630.1
OG0006591	XP_017885619.1	XP_029043756.1
OG0006592	XP_017885343.1	XP_029034535.1
OG0006593	XP_026669427.1	XP_029046503.1
OG0006594	XP_017890170.1	XP_029036683.1
OG0006595	XP_017885830.2	XP_029035183.1
OG0006596	XP_017892974.2	XP_029033376.1
OG0006597	XP_017882225.1	XP_029032724.1
OG0006598	XP_017880564.1	XP_029053288.1, XP_029053233.1
OG0006599	XP_017886466.1	XP_029045915.1
OG0006600	XP_017886693.1	XP_029056050.1, XP_029056149.1
OG0006601	XP_017876626.1	XP_029039587.1
OG0006602	XP_017877184.1	XP_029040343.1
OG0006603	XP_017882568.1	XP_029033203.1
OG0006604	XP_017887571.1	XP_029046943.1
OG0006606	XP_026669953.1	XP_029049399.1
OG0006607	XP_017892868.1	XP_029052033.1
OG0006608	XP_017881660.1	XP_029048830.1
OG0006609	XP_017879881.1	XP_029055730.1
OG0006610	XP_017884974.1	XP_029041930.1
OG0006611	XP_017885370.1	XP_029053144.1
OG0006612	XP_017888872.1	XP_029051235.1
OG0006614	XP_026675046.1	XP_029056353.1
OG0006615	XP_017878813.1	XP_029043004.1
OG0006616	XP_017888574.1	XP_029049208.1, XP_029049209.1
OG0006617	XP_017880673.1	XP_029032968.1
OG0006618	XP_017875878.1	XP_029040599.1
OG0006619	XP_017876242.1	XP_029037684.1
OG0006621	XP_017889982.1	XP_029050713.1
OG0006622	XP_017889460.1	XP_029036915.1
OG0006623	XP_017885459.1	XP_029047828.1
OG0006624	XP_026668378.1	XP_029037997.1
OG0006625	XP_017878940.2	XP_029041113.1
OG0006626	XP_017877053.1	XP_029037986.1
OG0006627	XP_017889784.1	XP_029047653.1
OG0006628	XP_017878997.1	XP_029035849.1
OG0006629	XP_017878069.1	XP_029046427.1
OG0006630	XP_017877979.1	XP_029046606.1
OG0006631	XP_017881746.1	XP_029044328.1
OG0006632	XP_026672449.1	XP_029054375.1
OG0006633	XP_017878246.2	XP_029041456.1, XP_029041460.1
OG0006634	XP_017888382.1	XP_029048865.1
OG0006635	XP_017877098.1	XP_029036763.1
OG0006636	XP_026675062.1, XP_017891671.1	XP_029042892.1
OG0006638	XP_017884915.2	XP_029039049.1
OG0006639	XP_017881426.1	XP_029043939.1
OG0006640	XP_026675050.1	XP_029042888.1
OG0006641	XP_017887674.1	XP_029044703.1
OG0006642	XP_017887947.1	XP_029055628.1
OG0006643	XP_017889662.1	XP_029036735.1
OG0006644	XP_017884028.1	XP_029032994.1
OG0006645	XP_017880998.1	XP_029040439.1
OG0006646	XP_017882972.1	XP_029054448.1
OG0006647	XP_017876399.1	XP_029042182.1
OG0006648	XP_017888560.1	XP_029049204.1
OG0006649	XP_017890648.2	XP_029051006.1
OG0006650	XP_017886299.1	XP_029034681.1
OG0006651	XP_017884819.1	XP_029050688.1
OG0006652	XP_017879764.1	XP_029040728.1
OG0006653	XP_017890795.1	XP_029040392.1
OG0006654	XP_017888177.1	XP_029042491.1
OG0006655	XP_017877899.1	XP_029045955.1
OG0006656	XP_017891883.1	XP_029040011.1
OG0006657	XP_017880759.1, XP_017880758.1	XP_029046137.1
OG0006658	XP_017885891.1	XP_029035175.1
OG0006659	XP_017888715.1	XP_029035655.1
OG0006660	XP_017876958.1	XP_029054730.1
OG0006661	XP_026667099.1	XP_029052109.1
OG0006662	XP_026674850.1	XP_029051229.1
OG0006663	XP_017888064.1	XP_029037566.1
OG0006664	XP_017881447.1	XP_029041227.1
OG0006665	XP_026671617.1	XP_029050640.1
OG0006666	XP_026675307.1	XP_029039393.1
OG0006667	XP_026668436.1	XP_029046988.1
OG0006668	XP_017891041.1	XP_029043774.1, XP_029043657.1
OG0006669	XP_026668208.1	XP_029033406.1
OG0006670	XP_026673744.1	XP_029037912.1
OG0006671	XP_026670982.1	XP_029038053.1
OG0006672	XP_026675090.1	XP_029037758.1
OG0006673	XP_017890479.1	XP_029049790.1, XP_029049788.1
OG0006674	XP_017889406.1	XP_029052780.1
OG0006675	XP_017876911.1	XP_029055979.1
OG0006676	XP_017880592.1	XP_029033811.1, XP_029033812.1
OG0006677	XP_026667678.1, XP_026667679.1	XP_029034486.1
OG0006678	XP_017893330.2	XP_029034522.1
OG0006679	XP_017887011.1	XP_029033874.1
OG0006680	XP_017887545.1	XP_029037777.1
OG0006681	XP_017891899.1	XP_029052125.1
OG0006682	XP_026675001.1, XP_017891613.1	XP_029049349.1
OG0006683	XP_017885537.1	XP_029046405.1
OG0006684	XP_017878439.1	XP_029049177.1
OG0006685	XP_026672470.1, XP_017886441.1	XP_029045990.1
OG0006686	XP_017878190.1	XP_029047640.1
OG0006687	XP_017890351.1	XP_029049261.1
OG0006688	XP_017884520.1	XP_029053343.1
OG0006689	XP_026666898.1	XP_029041454.1
OG0006690	XP_017880837.1	XP_029032948.1
OG0006691	XP_017882877.1	XP_029056365.1
OG0006693	XP_017887518.1, XP_017887517.2	XP_029042717.1
OG0006694	XP_026668900.1	XP_029042705.1
OG0006695	XP_017876210.1	XP_029053282.1
OG0006696	XP_017883723.1	XP_029049179.1
OG0006697	XP_017887529.1	XP_029035331.1
OG0006698	XP_017882311.1	XP_029054005.1, XP_029053983.1
OG0006699	XP_017877200.1	XP_029050992.1
OG0006700	XP_026667320.1	XP_029053401.1
OG0006701	XP_026666843.1	XP_029035974.1
OG0006702	XP_017876871.1	XP_029055950.1
OG0006703	XP_017875087.1	XP_029054114.1
OG0006704	XP_017888979.1	XP_029051978.1
OG0006705	XP_017879322.1	XP_029034365.1
OG0006706	XP_017888567.1	XP_029043809.1, XP_029043811.1
OG0006707	XP_017878250.1, XP_017878249.1	XP_029041347.1
OG0006708	XP_017879676.2	XP_029042221.1
OG0006709	XP_017884555.1	XP_029041874.1
OG0006710	XP_017887253.1	XP_029032898.1
OG0006711	XP_017883169.1	XP_029036554.1
OG0006713	XP_017878715.1	XP_029034552.1
OG0006714	XP_017889831.1	XP_029040841.1
OG0006715	XP_017876440.2, XP_017875922.2	XP_029041442.1, XP_029041436.1
OG0006716	XP_017881718.1, XP_026670145.1, XP_026670144.1	XP_029044332.1
OG0006718	XP_026669317.1	XP_029040347.1
OG0006719	XP_026669763.1	XP_029041408.1
OG0006720	XP_017889120.1	XP_029033933.1
OG0006721	XP_017882559.1	XP_029041679.1
OG0006722	XP_017884052.1	XP_029051565.1
OG0006723	XP_017876085.1	XP_029049498.1
OG0006724	XP_017888794.1	XP_029049628.1
OG0006725	XP_017881406.1	XP_029034939.1, XP_029034938.1
OG0006726	XP_017887128.1	XP_029044506.1
OG0006727	XP_017888157.1	XP_029035834.1, XP_029035833.1
OG0006729	XP_017879446.1	XP_029041658.1
OG0006730	XP_026670077.1	XP_029041391.1
OG0006731	XP_017881103.1	XP_029035485.1
OG0006732	XP_017886827.1	XP_029036159.1
OG0006733	XP_026667004.1	XP_029034061.1
OG0006734	XP_026668527.1, XP_026668528.1	XP_029038351.1
OG0006735	XP_017887320.1	XP_029052672.1
OG0006736	XP_017875492.1	XP_029034055.1
OG0006738	XP_017882514.1, XP_026670583.1, XP_017882515.1	XP_029047572.1
OG0006739	XP_026674512.1	XP_029032044.1
OG0006740	XP_017883110.1	XP_029042096.1
OG0006741	XP_017878162.1	XP_029034704.1
OG0006742	XP_026667825.1	XP_029048365.1
OG0006743	XP_026672542.1, XP_017886413.1	XP_029039497.1
OG0006745	XP_017889886.1	XP_029052778.1
OG0006746	XP_017879263.1, XP_026668962.1	XP_029031943.1
OG0006747	XP_017891498.1	XP_029049283.1
OG0006748	XP_026667714.1	XP_029038521.1
OG0006749	XP_017889172.1	XP_029033905.1
OG0006750	XP_017886762.1	XP_029042342.1
OG0006751	XP_026666788.1	XP_029052354.1
OG0006752	XP_017892682.1	XP_029034656.1
OG0006753	XP_017876374.1	XP_029051883.1
OG0006754	XP_026674989.1	XP_029036730.1
OG0006755	XP_017877889.1, XP_017877882.1	XP_029033231.1
OG0006757	XP_017892791.1, XP_017892790.1	XP_029055870.1
OG0006759	XP_026672398.1	XP_029032869.1
OG0006760	XP_017893259.1	XP_029051619.1
OG0006761	XP_017882663.1	XP_029038158.1
OG0006761	XP_017882664.1	XP_029038172.1
OG0006763	XP_026666463.1, XP_026666462.1, XP_017892894.1, XP_026666465.1	XP_029034282.1
OG0006764	XP_017880008.1, XP_017880007.1, XP_026669260.1	XP_029042759.1, XP_029042761.1
OG0006765	XP_026672974.1	XP_029046167.1
OG0006766	XP_017890284.1	XP_029045452.1
OG0006767	XP_017888744.1, XP_017888736.1, XP_026673967.1, XP_026673972.1, XP_026673978.1	XP_029038920.1
OG0006768	XP_017884389.1	XP_029041785.1
OG0006770	XP_017890411.1	XP_029050319.1, XP_029050305.1, XP_029050312.1
OG0006771	XP_017888792.1	XP_029049627.1
OG0006772	XP_017879168.1	XP_029045085.1
OG0006773	XP_026675126.1, XP_026675125.1, XP_017890968.1, XP_026675124.1	XP_029031915.1
OG0006774	XP_026673507.1, XP_026673508.1, XP_026673506.1, XP_017888384.1, XP_017888383.1	XP_029043035.1
OG0006775	XP_017881176.1, XP_017881174.1, XP_026669908.1	XP_029041505.1
OG0006776	XP_017884579.1	XP_029039379.1
OG0006777	XP_017891256.1	XP_029050386.1, XP_029050387.1
OG0006778	XP_017885162.1	XP_029032450.1, XP_029032448.1, XP_029032449.1
OG0006779	XP_026673392.1, XP_026673035.1	XP_029044871.1
OG0006780	XP_026666854.1, XP_026666856.1, XP_026666855.1	XP_029035961.1
OG0006781	XP_026674384.1, XP_026674383.1, XP_017890231.1, XP_017890234.1, XP_017890232.1	XP_029042162.1
OG0006782	XP_026675135.1, XP_017891757.1	XP_029053039.1
OG0006783	XP_026667803.1	XP_029043603.1, XP_029043604.1
OG0006784	XP_017884044.1, XP_017884043.1	XP_029033085.1
OG0006785	XP_026674346.1, XP_017890244.1	XP_029041326.1, XP_029041325.1
OG0006787	XP_026675636.1, XP_017875750.2	XP_029044802.1, XP_029044803.1, XP_029044804.1
OG0006788	XP_026670111.1	XP_029041387.1
OG0006792	XP_017878089.2	XP_029047637.1
OG0006793	XP_017889928.2	XP_029039521.1
OG0006796	XP_026667264.1	XP_029054784.1, XP_029054523.1
OG0006798	XP_017880237.1	XP_029049447.1
OG0006800	XP_017885827.1	XP_029047225.1
OG0006801	XP_017878775.1	XP_029048539.1
OG0006802	XP_017888962.1	XP_029050946.1
OG0006803	XP_017875144.1	XP_029047248.1
OG0006804	XP_017883182.1	XP_029041033.1
OG0006805	XP_017877469.1	XP_029036111.1
OG0006806	XP_017892183.1	XP_029040973.1
OG0006807	XP_017884470.1	XP_029043492.1
OG0006808	XP_017878799.1	XP_029042917.1
OG0006809	XP_017893316.1	XP_029041833.1
OG0006810	XP_017888343.1	XP_029048392.1
OG0006811	XP_017881360.1	XP_029054203.1
OG0006812	XP_017878688.1	XP_029037586.1
OG0006813	XP_017888151.1	XP_029045355.1
OG0006814	XP_017889608.1	XP_029043391.1
OG0006815	XP_017893381.2	XP_029052826.1
OG0006816	XP_017883959.1	XP_029044857.1
OG0006817	XP_017888352.1	XP_029044189.1
OG0006818	XP_017887774.1	XP_029044661.1
OG0006819	XP_017876881.1	XP_029034232.1
OG0006820	XP_017883466.1	XP_029051557.1
OG0006821	XP_017882205.1	XP_029052455.1
OG0006822	XP_017884295.1	XP_029039654.1
OG0006823	XP_017890940.1	XP_029040933.1, XP_029040942.1
OG0006824	XP_017890198.1	XP_029036492.1
OG0006825	XP_017884984.1	XP_029045445.1
OG0006826	XP_017890664.1	XP_029050976.1
OG0006827	XP_026668810.1	XP_029037454.1
OG0006828	XP_017891507.1	XP_029049290.1
OG0006829	XP_017880441.1	XP_029055673.1
OG0006830	XP_017878078.1	XP_029046218.1
OG0006831	XP_017884458.1	XP_029041779.1
OG0006832	XP_017880500.1	XP_029048302.1
OG0006833	XP_017875429.1	XP_029039158.1
OG0006834	XP_017889892.1	XP_029054774.1
OG0006835	XP_017890816.1	XP_029046845.1
OG0006836	XP_017878003.1	XP_029032146.1
OG0006837	XP_017886384.1	XP_029039465.1, XP_029039466.1, XP_029039464.1
OG0006838	XP_026670936.1	XP_029053500.1
OG0006839	XP_017887329.1	XP_029039181.1
OG0006840	XP_017891510.1	XP_029050011.1
OG0006841	XP_017883377.1	XP_029051923.1
OG0006842	XP_017881493.1	XP_029032191.1
OG0006843	XP_017875608.1	XP_029040095.1
OG0006844	XP_017883898.1	XP_029045686.1
OG0006845	XP_017882361.1	XP_029051505.1
OG0006846	XP_017889308.1	XP_029033063.1
OG0006847	XP_017885253.1	XP_029055385.1
OG0006848	XP_017887870.1	XP_029053989.1
OG0006849	XP_017879034.1	XP_029040219.1
OG0006850	XP_017890400.1	XP_029050872.1
OG0006851	XP_017875105.1	XP_029038054.1
OG0006852	XP_017884874.1	XP_029038454.1
OG0006853	XP_017875471.1	XP_029039041.1
OG0006854	XP_017889749.1	XP_029049993.1
OG0006855	XP_017882582.1	XP_029041962.1
OG0006856	XP_017879702.1	XP_029035823.1, XP_029035824.1
OG0006857	XP_026671124.1	XP_029050747.1
OG0006858	XP_026667244.1	XP_029039630.1
OG0006859	XP_017888101.1	XP_029037567.1
OG0006860	XP_017882144.1	XP_029046855.1
OG0006861	XP_017884463.1	XP_029045354.1
OG0006862	XP_017882450.1	XP_029037193.1
OG0006863	XP_017890908.1	XP_029040560.1
OG0006864	XP_017892447.1	XP_029042312.1
OG0006865	XP_017880006.1	XP_029042754.1
OG0006866	XP_017886457.1	XP_029047756.1
OG0006867	XP_017881189.1	XP_029039288.1
OG0006868	XP_017886036.1	XP_029033743.1
OG0006869	XP_026670261.1	XP_029039392.1
OG0006870	XP_017878163.1	XP_029034665.1
OG0006871	XP_017878993.1	XP_029054408.1
OG0006872	XP_017889346.1	XP_029053926.1
OG0006873	XP_017893091.1	XP_029052314.1
OG0006874	XP_026666500.1	XP_029047136.1
OG0006875	XP_017892902.1	XP_029044051.1
OG0006876	XP_017885182.1	XP_029048570.1
OG0006877	XP_026668801.1	XP_029031903.1
OG0006878	XP_017878548.1	XP_029046591.1
OG0006879	XP_017889407.1	XP_029049989.1
OG0006882	XP_017879599.1	XP_029048728.1
OG0006883	XP_017890050.1	XP_029036681.1
OG0006884	XP_017879282.1	XP_029055075.1
OG0006885	XP_017878588.1	XP_029044855.1
OG0006886	XP_017888353.1	XP_029046755.1
OG0006887	XP_017891353.1	XP_029031844.1
OG0006888	XP_017890122.1	XP_029037689.1
OG0006889	XP_026672098.1, XP_026672097.1, XP_026672096.1, XP_017885463.1	XP_029047843.1
OG0006890	XP_017882181.1	XP_029040047.1
OG0006891	XP_017877747.1	XP_029046704.1
OG0006892	XP_017892379.1	XP_029055482.1
OG0006893	XP_017878547.1	XP_029046586.1
OG0006894	XP_017892772.1	XP_029055871.1
OG0006895	XP_017888905.1	XP_029049633.1
OG0006896	XP_017883052.1	XP_029042140.1
OG0006897	XP_017889698.1	XP_029044441.1
OG0006898	XP_017881641.1	XP_029032883.1
OG0006899	XP_017892654.1	XP_029053470.1
OG0006900	XP_017882207.1	XP_029052468.1
OG0006901	XP_017879877.1	XP_029042193.1
OG0006902	XP_017878535.1	XP_029042634.1
OG0006903	XP_017891814.1	XP_029047599.1
OG0006904	XP_017881260.1	XP_029035718.1
OG0006905	XP_026673196.1	XP_029033982.1
OG0006906	XP_017876203.1	XP_029048701.1
OG0006907	XP_017877370.1	XP_029046339.1
OG0006908	XP_017877002.1	XP_029039299.1
OG0006909	XP_017875433.1	XP_029039069.1
OG0006910	XP_017878712.1	XP_029046694.1
OG0006911	XP_017885856.1	XP_029038476.1
OG0006912	XP_026675284.1	XP_029044756.1
OG0006913	XP_026671378.1	XP_029041159.1
OG0006914	XP_017888970.1	XP_029051713.1
OG0006915	XP_017890759.1	XP_029048802.1
OG0006917	XP_017876654.1	XP_029035390.1
OG0006918	XP_017879829.1	XP_029041323.1
OG0006919	XP_026671114.1	XP_029051026.1
OG0006920	XP_026674730.1	XP_029040404.1
OG0006921	XP_017887901.1	XP_029040803.1
OG0006922	XP_017886336.1	XP_029047740.1
OG0006923	XP_017876470.1	XP_029034459.1
OG0006924	XP_017882690.1, XP_026670678.1	XP_029046754.1
OG0006925	XP_017878399.1	XP_029046500.1
OG0006926	XP_026668392.1	XP_029047328.1
OG0006927	XP_026667530.1	XP_029042585.1
OG0006928	XP_017892195.1	XP_029040965.1
OG0006929	XP_017877652.1	XP_029049602.1
OG0006930	XP_017885771.1	XP_029047945.1
OG0006931	XP_017878402.1	XP_029048431.1
OG0006932	XP_017886463.1	XP_029036877.1
OG0006933	XP_017891842.1	XP_029033015.1
OG0006934	XP_017877569.1	XP_029056114.1, XP_029056112.1
OG0006935	XP_017887894.1	XP_029040748.1
OG0006936	XP_026667110.1	XP_029039087.1
OG0006937	XP_017886437.1	XP_029045988.1
OG0006938	XP_017879125.1	XP_029048003.1
OG0006940	XP_017888108.1	XP_029045385.1
OG0006941	XP_017884525.1	XP_029052148.1
OG0006943	XP_017882174.1	XP_029052418.1
OG0006944	XP_026669585.1	XP_029037119.1
OG0006945	XP_017887956.1	XP_029032178.1
OG0006947	XP_017878231.1	XP_029036326.1
OG0006948	XP_017884976.1	XP_029043349.1
OG0006949	XP_017881121.1	XP_029035476.1
OG0006950	XP_017892597.1	XP_029036701.1
OG0006951	XP_017882608.1	XP_029040238.1
OG0006952	XP_017875314.1	XP_029041096.1
OG0006953	XP_017879451.1	XP_029052582.1
OG0006954	XP_017888266.1	XP_029033962.1
OG0006955	XP_017893377.1	XP_029039851.1
OG0006956	XP_017886587.1	XP_029032383.1
OG0006957	XP_017888963.1	XP_029037908.1
OG0006958	XP_017878617.1	XP_029046594.1
OG0006959	XP_017875082.1	XP_029043963.1
OG0006960	XP_026671992.1	XP_029055532.1
OG0006961	XP_017889446.1	XP_029036909.1
OG0006962	XP_017877954.1	XP_029046324.1
OG0006964	XP_017888011.1	XP_029055391.1, XP_029055390.1
OG0006965	XP_017878964.1	XP_029037571.1
OG0006966	XP_026675477.1	XP_029032512.1
OG0006967	XP_017885325.1	XP_029034118.1
OG0006968	XP_017886351.1	XP_029052499.1
OG0006969	XP_017888908.1	XP_029035158.1
OG0006970	XP_017877266.1	XP_029039183.1
OG0006971	XP_017893085.1	XP_029046809.1
OG0006972	XP_017875829.1	XP_029053430.1
OG0006973	XP_017893318.1	XP_029038241.1
OG0006974	XP_017888054.1	XP_029045346.1
OG0006975	XP_017888106.1	XP_029045383.1
OG0006976	XP_017884324.1	XP_029055438.1
OG0006977	XP_017875539.1	XP_029037411.1
OG0006978	XP_026667517.1	XP_029047409.1
OG0006979	XP_017885924.1	XP_029032198.1
OG0006980	XP_017892679.1	XP_029034651.1
OG0006981	XP_017887565.1	XP_029035257.1
OG0006982	XP_017879932.1	XP_029042693.1
OG0006983	XP_017887573.1	XP_029046946.1
OG0006984	XP_017876169.1	XP_029033909.1
OG0006985	XP_017878812.1	XP_029033767.1
OG0006986	XP_026667353.1	XP_029037863.1
OG0006987	XP_017891206.1	XP_029043118.1
OG0006988	XP_017876427.1	XP_029048753.1
OG0006989	XP_026671336.1	XP_029052692.1
OG0006990	XP_017878011.1	XP_029047556.1
OG0006991	XP_017880588.1	XP_029033723.1
OG0006992	XP_017880404.1	XP_029050906.1
OG0006993	XP_017887922.1	XP_029047456.1
OG0006994	XP_017879521.1	XP_029054886.1
OG0006995	XP_026670193.1	XP_029038893.1
OG0006996	XP_017884646.1	XP_029043444.1
OG0006997	XP_017880140.1	XP_029049924.1
OG0006998	XP_017875880.1	XP_029041392.1
OG0006999	XP_017879918.1	XP_029041713.1
OG0007000	XP_017892248.1	XP_029051813.1
OG0007001	XP_017882846.1	XP_029034848.1
OG0007002	XP_017893303.1	XP_029055411.1
OG0007003	XP_017879873.1	XP_029046457.1
OG0007004	XP_017878779.1	XP_029042944.1
OG0007005	XP_026670479.1	XP_029041187.1
OG0007006	XP_017891811.1	XP_029043888.1
OG0007007	XP_017881192.1	XP_029039301.1
OG0007008	XP_026674416.1, XP_017890317.1	XP_029052393.1
OG0007009	XP_017877957.1	XP_029046413.1
OG0007010	XP_017888546.1	XP_029050470.1
OG0007011	XP_017881185.1	XP_029051457.1
OG0007012	XP_026670308.1	XP_029034736.1
OG0007013	XP_017877920.1	XP_029032122.1
OG0007014	XP_017880840.1	XP_029033768.1
OG0007015	XP_017893196.1	XP_029038176.1
OG0007016	XP_017881725.1	XP_029035592.1
OG0007017	XP_017887859.1	XP_029032321.1
OG0007018	XP_017875809.1	XP_029037422.1
OG0007019	XP_017877271.1	XP_029044249.1
OG0007020	XP_017889778.1	XP_029044411.1
OG0007021	XP_017887277.1	XP_029037253.1
OG0007022	XP_017879800.1	XP_029040737.1
OG0007023	XP_017883527.1	XP_029046049.1
OG0007024	XP_017885560.1	XP_029046354.1
OG0007025	XP_017878996.1	XP_029035846.1
OG0007026	XP_017876518.1	XP_029040545.1
OG0007027	XP_026667386.1	XP_029047125.1
OG0007028	XP_026674627.1	XP_029048779.1
OG0007029	XP_017890530.1	XP_029049761.1
OG0007030	XP_017884985.1	XP_029052166.1
OG0007031	XP_017879026.1	XP_029054364.1
OG0007033	XP_017880515.1	XP_029040863.1
OG0007034	XP_026674966.1	XP_029056391.1
OG0007035	XP_017883456.1	XP_029051917.1
OG0007036	XP_017885900.1	XP_029035182.1
OG0007038	XP_017889830.1	XP_029040834.1
OG0007039	XP_017882282.1	XP_029032731.1
OG0007040	XP_017892133.1	XP_029045625.1
OG0007041	XP_017887697.1	XP_029035282.1
OG0007042	XP_017888553.1	XP_029036390.1
