Orthogroup	Ceratina_calcarata	Anopheles_gambiae
OG0006535	XP_017891777.1	XP_311521.3
OG0006536	XP_017883105.1	XP_308373.4, XP_001687911.1
OG0006537	XP_017879414.1	XP_558461.2, XP_313950.4
OG0006538	XP_017876636.1	XP_319661.4
OG0006539	XP_026672534.1, XP_017886484.1	XP_566106.4
OG0006540	XP_017880546.1	XP_314800.4
OG0006541	XP_017892367.1	XP_313411.2
OG0006542	XP_017890867.1	XP_319721.4
OG0006543	XP_026669099.1	XP_318647.4
OG0006544	XP_026671676.1	XP_559348.4, XP_003437073.1
OG0006545	XP_017876040.1	XP_309571.4
OG0006546	XP_017877916.1	XP_308602.4
OG0006548	XP_017885743.1	XP_317101.3
OG0006549	XP_017891310.1	XP_311020.4
OG0006551	XP_017878681.1	XP_310533.5
OG0006552	XP_026673330.1	XP_319760.4
OG0006553	XP_017889072.1	XP_306959.4, XP_321030.5
OG0006554	XP_026672905.1	XP_308391.3
OG0006555	XP_017883779.1	XP_313633.4, XP_003436791.1
OG0006556	XP_017877263.1	XP_321946.4
OG0006558	XP_017880815.1	XP_315425.4
OG0006559	XP_017875629.2	XP_307835.4, XP_310102.4
OG0006560	XP_026669719.1	XP_562222.4
OG0006561	XP_017879108.1	XP_318955.3
OG0006562	XP_017881784.1	XP_001230898.1
OG0006563	XP_017877035.1	XP_001689302.1
OG0006565	XP_017883147.1	XP_312014.5
OG0006566	XP_017875893.1	XP_565482.2, XP_001688154.1
OG0006568	XP_026668202.1	XP_317070.4
OG0006570	XP_026674920.1	XP_315786.4
OG0006571	XP_026675488.1	XP_319960.4
OG0006573	XP_017881372.1	XP_315933.3
OG0006574	XP_017882782.1	XP_319836.3
OG0006576	XP_017891288.1	XP_563067.4
OG0006577	XP_017879248.1	XP_310268.7
OG0006579	XP_017892861.1	XP_554796.1
OG0006580	XP_017876643.1	XP_307243.2, XP_313190.5
OG0006581	XP_017889521.1	XP_001237728.2
OG0006582	XP_017884345.1	XP_562070.4, XP_313607.4
OG0006583	XP_017886069.1	XP_319115.4
OG0006585	XP_017883569.1	XP_001689229.1
OG0006586	XP_017875729.1	XP_316374.4
OG0006587	XP_017891323.1	XP_316380.2
OG0006588	XP_017882492.1	XP_310896.5
OG0006589	XP_017891721.1	XP_552179.3
OG0006590	XP_017891138.1	XP_320073.4
OG0006591	XP_017885619.1	XP_312592.4
OG0006592	XP_017885343.1	XP_318951.3
OG0006593	XP_026669427.1	XP_310590.3
OG0006594	XP_017890170.1	XP_314132.4
OG0006595	XP_017885830.2	XP_315117.4
OG0006596	XP_017892974.2	XP_308198.5
OG0006597	XP_017882225.1	XP_310498.5
OG0006598	XP_017880564.1	XP_563334.4
OG0006599	XP_017886466.1	XP_310737.5
OG0006600	XP_017886693.1	XP_317590.4
OG0006601	XP_017876626.1	XP_312126.5
OG0006602	XP_017877184.1	XP_003435771.1, XP_321957.3
OG0006603	XP_017882568.1	XP_563445.4
OG0006604	XP_017887571.1	XP_556379.3
OG0006606	XP_026669953.1	XP_312586.5
OG0006607	XP_017892868.1	XP_308635.4
OG0006608	XP_026667841.1, XP_017881660.1	XP_559663.4
OG0006609	XP_017879881.1	XP_309606.5
OG0006610	XP_017884974.1	XP_559175.3
OG0006611	XP_017885370.1	XP_319457.4
OG0006612	XP_017888872.1	XP_307137.2
OG0006614	XP_026675046.1	XP_321544.1, XP_003435880.1
OG0006615	XP_017878813.1	XP_319698.3
OG0006616	XP_017888574.1	XP_315894.2
OG0006617	XP_017880673.1	XP_319576.4
OG0006618	XP_017875878.1	XP_314274.5
OG0006619	XP_017876242.1	XP_313360.3
OG0006621	XP_017889982.1	XP_562267.4, XP_003436830.1
OG0006623	XP_017885459.1	XP_319185.3, XP_560906.4
OG0006624	XP_026668378.1	XP_308189.4
OG0006625	XP_017878940.2	XP_317755.3
OG0006626	XP_017877053.1	XP_319225.4
OG0006627	XP_017889784.1	XP_003435808.1, XP_551520.3
OG0006628	XP_017878997.1	XP_311287.5
OG0006629	XP_017878069.1	XP_309873.2
OG0006630	XP_017877979.1	XP_319865.4
OG0006631	XP_017881746.1	XP_319921.4
OG0006632	XP_026672449.1	XP_318631.4
OG0006633	XP_017878246.2	XP_312524.5
OG0006634	XP_017888382.1	XP_308593.4
OG0006635	XP_017877098.1	XP_310224.3, XP_001230739.1
OG0006637	XP_026674007.1	XP_001688647.1
OG0006638	XP_017884915.2	XP_319519.4
OG0006639	XP_017881426.1	XP_003436950.1, XP_310869.5
OG0006640	XP_026675050.1	XP_313026.4
OG0006641	XP_017887674.1	XP_308355.3, XP_001687903.1
OG0006642	XP_017887947.1	XP_001230358.1, XP_314285.4
OG0006643	XP_017889662.1	XP_314899.3
OG0006644	XP_017884028.1	XP_001688763.1, XP_316007.4
OG0006645	XP_017880998.1	XP_553427.3
OG0006646	XP_017882972.1	XP_551765.3
OG0006647	XP_017876399.1	XP_003436275.1
OG0006648	XP_017888560.1	XP_315893.3
OG0006649	XP_017890648.2	XP_312669.5, XP_003436085.1
OG0006650	XP_017886299.1	XP_003437040.1
OG0006652	XP_017879764.1	XP_566417.4
OG0006653	XP_017890795.1	XP_318424.4
OG0006654	XP_017888177.1	XP_313453.5
OG0006655	XP_017877899.1	XP_312572.5
OG0006656	XP_017891883.1	XP_308394.4
OG0006657	XP_017880759.1, XP_017880758.1	XP_309759.4
OG0006658	XP_017885891.1	XP_314067.3
OG0006659	XP_017888715.1	XP_315983.2
OG0006660	XP_017876958.1	XP_309341.4
OG0006661	XP_026667099.1	XP_311944.4
OG0006662	XP_026674850.1	XP_318518.4
OG0006663	XP_017888064.1	XP_310293.3
OG0006665	XP_026671617.1	XP_311375.4
OG0006666	XP_026675307.1	XP_318055.4
OG0006667	XP_026668436.1	XP_555063.3
OG0006668	XP_017891041.1	XP_311149.3
OG0006669	XP_026668208.1	XP_311601.4
OG0006670	XP_026673744.1	XP_563913.5
OG0006671	XP_026670982.1	XP_310883.5, XP_003436947.1
OG0006672	XP_026675090.1	XP_310328.7
OG0006673	XP_017890479.1	XP_312976.5
OG0006674	XP_017889406.1	XP_312851.3
OG0006675	XP_017876911.1	XP_308798.4
OG0006676	XP_017880592.1	XP_315867.3
OG0006677	XP_026667678.1, XP_026667679.1	XP_310357.3
OG0006678	XP_017893330.2	XP_308488.4
OG0006679	XP_017887011.1	XP_001237215.2
OG0006680	XP_017887545.1	XP_320281.4
OG0006681	XP_017891899.1	XP_311957.5
OG0006683	XP_017885537.1	XP_313566.5
OG0006684	XP_017878439.1	XP_001687868.1, XP_308219.4
OG0006685	XP_026672470.1, XP_017886441.1	XP_320843.4
OG0006686	XP_017878190.1	XP_312413.4
OG0006687	XP_017890351.1	XP_309994.3
OG0006689	XP_026666898.1	XP_309563.4
OG0006690	XP_017880837.1	XP_318619.4
OG0006691	XP_017882877.1	XP_312595.5, XP_312598.4
OG0006692	XP_026668732.1	XP_320319.4
OG0006693	XP_017887518.1, XP_017887517.2	XP_320012.4
OG0006694	XP_026668900.1	XP_306324.3, XP_003436484.1
OG0006695	XP_017876210.1	XP_321270.5
OG0006696	XP_017883723.1	XP_308777.4
OG0006698	XP_017882311.1	XP_551101.3
OG0006699	XP_017877200.1	XP_001238168.1, XP_311885.3
OG0006700	XP_026667320.1	XP_319886.4
OG0006701	XP_026666843.1	XP_001238217.1
OG0006702	XP_017876871.1	XP_309521.4
OG0006703	XP_017875087.1	XP_315842.3
OG0006704	XP_017888979.1	XP_320139.3
OG0006705	XP_017879322.1	XP_001689030.1
OG0006706	XP_017888567.1	XP_555988.2
OG0006707	XP_017878250.1, XP_017878249.1	XP_306780.4, XP_319297.4
OG0006708	XP_017879676.2	XP_311171.2
OG0006709	XP_017884555.1	XP_319247.1
OG0006710	XP_017887253.1	XP_320934.4
OG0006711	XP_017883169.1	XP_313623.5
OG0006713	XP_017878715.1	XP_307638.3, XP_315226.3
OG0006714	XP_017889831.1	XP_313663.5
OG0006715	XP_017876440.2, XP_017875922.2	XP_308222.4
OG0006716	XP_017881718.1, XP_026670145.1, XP_026670144.1	XP_308324.3
OG0006717	XP_017878708.1	XP_315695.4
OG0006718	XP_026669317.1	XP_001688861.1, XP_001688863.1, XP_316415.4
OG0006719	XP_026669763.1	XP_308677.4
OG0006720	XP_017889120.1	XP_308982.4
OG0006721	XP_017882559.1	XP_308575.4
OG0006722	XP_017884052.1	XP_316315.4
OG0006723	XP_017876085.1	XP_314091.4
OG0006724	XP_017888794.1	XP_001687969.2
OG0006725	XP_017881406.1	XP_319593.4
OG0006726	XP_017887128.1	XP_319094.3
OG0006727	XP_017888157.1	XP_001238148.2
OG0006729	XP_017879446.1	XP_314789.4
OG0006731	XP_017881103.1	XP_317335.2
OG0006732	XP_017886827.1	XP_319743.3
OG0006733	XP_026667004.1	XP_553768.3
OG0006734	XP_026668527.1, XP_026668528.1	XP_310126.4
OG0006735	XP_017887320.1	XP_316836.5
OG0006736	XP_017875492.1	XP_318816.4
OG0006737	XP_017877516.1, XP_017877517.1	XP_553517.2, XP_001689144.1
OG0006738	XP_017882514.1, XP_026670583.1, XP_017882515.1	XP_307868.4
OG0006739	XP_026674512.1	XP_001689012.1
OG0006740	XP_017883110.1	XP_309313.4
OG0006741	XP_017878162.1	XP_003437006.1, XP_310609.4, XP_003437007.1
OG0006742	XP_026667825.1	XP_563692.3
OG0006744	XP_026667460.1	XP_313363.4, XP_313364.5
OG0006745	XP_017889886.1	XP_312520.4
OG0006746	XP_017879263.1, XP_026668962.1	XP_320491.4
OG0006747	XP_017891498.1	XP_307904.5
OG0006748	XP_026667714.1	XP_560488.2, XP_563132.3
OG0006749	XP_017889172.1	XP_317813.4
OG0006750	XP_017886762.1	XP_561078.5, XP_312885.5
OG0006751	XP_026666788.1	XP_003435755.1, XP_322019.5
OG0006752	XP_017892682.1	XP_309890.4, XP_307079.4, XP_309887.4
OG0006753	XP_017876374.1	XP_001230813.2
OG0006754	XP_026674989.1	XP_312563.4
OG0006757	XP_017892791.1, XP_017892790.1	XP_003435718.1
OG0006759	XP_026672398.1	XP_555903.4
OG0006798	XP_017880237.1	XP_309749.4
OG0006800	XP_017885827.1	XP_319038.4
OG0006801	XP_017878775.1	XP_559226.2
OG0006802	XP_017888962.1	XP_318388.2
OG0006803	XP_017875144.1	XP_316594.2
OG0006804	XP_017883182.1	XP_550819.1
OG0006805	XP_017877469.1	XP_321584.5
OG0006806	XP_017892183.1	XP_310431.5
OG0006807	XP_017884470.1	XP_319443.3
OG0006808	XP_017878799.1	XP_317632.3
OG0006809	XP_017893316.1	XP_309508.3
OG0006810	XP_017888343.1	XP_312426.2
OG0006811	XP_017881360.1	XP_318643.3
OG0006812	XP_017878688.1	XP_312889.2
OG0006813	XP_017888151.1	XP_001687809.1, XP_309831.4
OG0006814	XP_017889608.1	XP_321389.2
OG0006815	XP_017893381.2	XP_319471.3
OG0006816	XP_017883959.1	XP_317417.3
OG0006818	XP_017887774.1	XP_315392.3
OG0006819	XP_017876881.1	XP_322023.2
OG0006820	XP_017883466.1	XP_318678.2
OG0006821	XP_017882205.1	XP_308804.2
OG0006822	XP_017884295.1	XP_320796.3
OG0006823	XP_017890940.1	XP_315881.3
OG0006824	XP_017890198.1	XP_312551.1
OG0006825	XP_017884984.1	XP_318676.3
OG0006826	XP_017890664.1	XP_321467.4
OG0006827	XP_026668810.1	XP_318687.4
OG0006828	XP_017891507.1	XP_311759.5
OG0006829	XP_017880441.1	XP_314290.2
OG0006830	XP_017878078.1	XP_312922.4
OG0006831	XP_017884458.1	XP_308803.4
OG0006832	XP_017880500.1	XP_309401.4
OG0006833	XP_017875429.1	XP_314297.3
OG0006834	XP_017889892.1	XP_001688182.1
OG0006835	XP_017890816.1	XP_320178.2
OG0006836	XP_017878003.1	XP_314877.2
OG0006838	XP_026670936.1	XP_310515.2
OG0006839	XP_017887329.1	XP_308297.3
OG0006840	XP_017891510.1	XP_001230863.2
OG0006841	XP_017883377.1	XP_312567.3
OG0006842	XP_017881493.1	XP_308019.4
OG0006843	XP_017875608.1	XP_320254.2
OG0006844	XP_017883898.1	XP_318245.2
OG0006845	XP_017882361.1	XP_308936.4
OG0006846	XP_017889308.1	XP_001237112.2
OG0006847	XP_017885253.1	XP_315096.4
OG0006848	XP_017887870.1	XP_310655.5
OG0006849	XP_017879034.1	XP_001238318.2
OG0006850	XP_017890400.1	XP_309484.3
OG0006851	XP_017875105.1	XP_321485.5
OG0006852	XP_017884874.1	XP_313763.2
OG0006853	XP_017875471.1	XP_315868.2
OG0006854	XP_017889749.1	XP_321477.2
OG0006855	XP_017882582.1	XP_317641.2
OG0006856	XP_017879702.1	XP_001688103.1
OG0006857	XP_026671124.1	XP_307966.3
OG0006858	XP_026667244.1	XP_316680.3
OG0006859	XP_017888101.1	XP_317733.3
OG0006860	XP_017882144.1	XP_311473.3
OG0006861	XP_017884463.1	XP_309959.3
OG0006862	XP_017882450.1	XP_309756.4
OG0006863	XP_017890908.1	XP_311496.3
OG0006864	XP_017892447.1	XP_308669.2
OG0006865	XP_017880006.1	XP_315787.4
OG0006866	XP_017886457.1	XP_003437090.1, XP_311283.5
OG0006867	XP_017881189.1	XP_316784.4
OG0006868	XP_017886036.1	XP_318884.4
OG0006869	XP_026670261.1	XP_001237757.1
OG0006870	XP_017878163.1	XP_309058.3
OG0006871	XP_017878993.1	XP_315939.2
OG0006872	XP_017889346.1	XP_319979.4
OG0006874	XP_026666500.1	XP_309148.5
OG0006875	XP_017892902.1	XP_556725.3
OG0006876	XP_017885182.1	XP_316317.4
OG0006877	XP_026668801.1	XP_318880.4
OG0006878	XP_017878548.1	XP_312214.4
OG0006879	XP_017889407.1	XP_554756.3
OG0006880	XP_017887411.1	XP_003436524.1
OG0006882	XP_017879599.1	XP_319892.4
OG0006884	XP_017879282.1	XP_319011.4
OG0006885	XP_017878588.1	XP_317849.4
OG0006886	XP_017888353.1	XP_310380.2
OG0006887	XP_017891353.1	XP_314711.4
OG0006888	XP_017890122.1	XP_315900.2
OG0006890	XP_017882181.1	XP_319830.2
OG0006891	XP_017877747.1	XP_311467.3
OG0006892	XP_017892379.1	XP_308945.4
OG0006893	XP_017878547.1	XP_316859.4
OG0006894	XP_017892772.1	XP_316297.4
OG0006895	XP_017888905.1	XP_310117.3
OG0006896	XP_017883052.1	XP_317628.1
OG0006897	XP_017889698.1	XP_312998.4
OG0006898	XP_017881641.1	XP_317654.4
OG0006899	XP_017892654.1	XP_320753.4
OG0006900	XP_017882207.1	XP_320085.4
OG0006901	XP_017879877.1	XP_319827.2
OG0006902	XP_017878535.1	XP_319816.4
OG0006903	XP_017891814.1	XP_312105.2
OG0006904	XP_017881260.1	XP_309936.2
OG0006905	XP_026673196.1	XP_561529.3, XP_313923.3
OG0006906	XP_017876203.1	XP_315631.3
OG0006907	XP_017877370.1	XP_320232.4
OG0006908	XP_017877002.1	XP_003436976.1, XP_001237305.3
OG0006909	XP_017875433.1	XP_308695.4
OG0006910	XP_017878712.1	XP_315220.5
OG0006911	XP_017885856.1	XP_320701.2
OG0006912	XP_026675284.1	XP_319828.3
OG0006913	XP_026671378.1	XP_312391.5
OG0006914	XP_017888970.1	XP_308657.2
OG0006915	XP_017890759.1	XP_001688892.1
OG0006917	XP_017876654.1	XP_311882.5
OG0006918	XP_017879829.1	XP_309056.3
OG0006919	XP_026671114.1	XP_317515.4
OG0006920	XP_026674730.1	XP_313789.5
OG0006921	XP_017887901.1	XP_311234.5
OG0006922	XP_017886336.1	XP_315043.4
OG0006923	XP_017876470.1	XP_321856.5
OG0006924	XP_017882690.1, XP_026670678.1	XP_308268.3
OG0006925	XP_017878399.1	XP_313154.4
OG0006927	XP_026667530.1	XP_315413.3
OG0006928	XP_017892195.1	XP_563754.3
OG0006929	XP_017877652.1	XP_319554.4
OG0006930	XP_017885771.1	XP_310702.5
OG0006931	XP_017878402.1	XP_321039.5
OG0006932	XP_017886463.1	XP_314924.3
OG0006933	XP_017891842.1	XP_316230.4
OG0006935	XP_017887894.1	XP_314018.2
OG0006937	XP_017886437.1	XP_310253.6
OG0006938	XP_017879125.1	XP_317575.3
OG0006940	XP_017888108.1	XP_319634.4
OG0006941	XP_017884525.1	XP_001688687.1
OG0006943	XP_017882174.1	XP_318802.4
OG0006944	XP_026669585.1	XP_321196.5
OG0006945	XP_017887956.1	XP_316830.5
OG0006948	XP_017884976.1	XP_314144.2
OG0006949	XP_017881121.1	XP_317493.4
OG0006950	XP_017892597.1	XP_313695.5
OG0006951	XP_017882608.1	XP_307858.3
OG0006952	XP_017875314.1	XP_319981.3
OG0006953	XP_017879451.1	XP_313053.5
OG0006954	XP_017888266.1	XP_308716.2
OG0006955	XP_017893377.1	XP_310400.3
OG0006956	XP_017886587.1	XP_314013.1
OG0006957	XP_017888963.1	XP_313972.3
OG0006958	XP_017878617.1	XP_314007.3, XP_001688505.1
OG0006959	XP_017875082.1	XP_315948.4
OG0006960	XP_026671992.1	XP_308558.3
OG0006961	XP_017889446.1	XP_308347.1
OG0006962	XP_017877954.1	XP_318051.4
OG0006964	XP_017888011.1	XP_308814.4
OG0006967	XP_017885325.1	XP_309061.4
OG0006968	XP_017886351.1	XP_314572.4
OG0006969	XP_017888908.1	XP_003435802.1
OG0006970	XP_017877266.1	XP_001237853.2
OG0006971	XP_017893085.1	XP_318402.5
OG0006972	XP_017875829.1	XP_317169.2
OG0006973	XP_017893318.1	XP_310613.2
OG0006974	XP_017888054.1	XP_321248.5
OG0006975	XP_017888106.1	XP_312142.5
OG0006976	XP_017884324.1	XP_565171.3
OG0006979	XP_017885924.1	XP_319137.4
OG0006980	XP_017892679.1	XP_001238556.3
OG0006981	XP_017887565.1	XP_001689038.1
OG0006982	XP_017879932.1	XP_316120.4
OG0006983	XP_017887573.1	XP_315744.4
OG0006984	XP_017876169.1	XP_309338.4
OG0006985	XP_017878812.1	XP_308256.3
OG0006986	XP_026667353.1	XP_555462.3
OG0006987	XP_017891206.1	XP_308210.3
OG0006988	XP_017876427.1	XP_317573.3
OG0006989	XP_026671336.1	XP_551404.1
OG0006990	XP_017878011.1	XP_317545.4
OG0006991	XP_017880588.1	XP_308647.4
OG0006992	XP_017880404.1	XP_315935.4
OG0006993	XP_017887922.1	XP_319418.4
OG0006994	XP_017879521.1	XP_315384.3
OG0006995	XP_026670193.1	XP_321074.5
OG0006996	XP_017884646.1	XP_001687782.2
OG0006998	XP_017875880.1	XP_313672.5
OG0006999	XP_017879918.1	XP_312926.5
OG0007001	XP_017882846.1	XP_308299.2
OG0007002	XP_017893303.1	XP_315477.2
OG0007003	XP_017879873.1	XP_312244.5
OG0007004	XP_017878779.1	XP_313776.4
OG0007005	XP_026670479.1	XP_310993.5
OG0007006	XP_017891811.1	XP_312412.4
OG0007007	XP_017881192.1	XP_316782.3
OG0007008	XP_026674416.1, XP_017890317.1	XP_001689354.1
OG0007009	XP_017877957.1	XP_317543.4
OG0007010	XP_017888546.1	XP_310539.4
OG0007012	XP_026670308.1	XP_313920.4
OG0007013	XP_017877920.1	XP_315851.4
OG0007014	XP_017880840.1	XP_310958.5
OG0007015	XP_017893196.1	XP_321966.5
OG0007016	XP_017881725.1	XP_312887.5
OG0007017	XP_017887859.1	XP_318573.3
OG0007018	XP_017875809.1	XP_318286.5
OG0007020	XP_017889778.1	XP_313346.3
OG0007021	XP_017887277.1	XP_320870.3
OG0007022	XP_017879800.1	XP_307942.5
OG0007023	XP_017883527.1	XP_311352.5
OG0007024	XP_017885560.1	XP_309799.4
OG0007025	XP_017878996.1	XP_321935.4
OG0007026	XP_017876518.1	XP_321225.3
OG0007027	XP_026667386.1	XP_320530.4
OG0007028	XP_026674627.1	XP_309038.2
OG0007029	XP_017890530.1	XP_321283.5
OG0007030	XP_017884985.1	XP_312161.3
OG0007031	XP_017879026.1	XP_319111.4
OG0007033	XP_017880515.1	XP_001237863.2
OG0007034	XP_026674966.1	XP_313094.4
OG0007035	XP_017883456.1	XP_317779.3
OG0007036	XP_017885900.1	XP_308273.4
OG0007038	XP_017889830.1	XP_315595.3
OG0007039	XP_017882282.1	XP_315056.4
OG0007040	XP_017892133.1	XP_314733.4
OG0007041	XP_017887697.1	XP_312938.4
OG0007042	XP_017888553.1	XP_003436141.1
OG0007043	XP_017886561.1	XP_316670.4
OG0007044	XP_017887454.1	XP_314072.3
OG0007045	XP_017875325.1	XP_307889.3
OG0007046	XP_026670649.1	XP_320818.4
OG0007047	XP_017884778.1	XP_319108.4
OG0007049	XP_017884185.1	XP_308469.4
OG0007050	XP_017881622.1	XP_316513.4
OG0007051	XP_026674248.1	XP_314341.1
OG0007052	XP_017884029.1	XP_308556.3
OG0007053	XP_017885446.1	XP_313113.4
OG0007054	XP_026672144.1	XP_320188.4
OG0007055	XP_026666691.1	XP_313909.4
OG0007056	XP_017878153.1	XP_311936.4
OG0007057	XP_017878116.1	XP_001688190.1
OG0007058	XP_017875935.1	XP_320533.4
OG0007060	XP_026671870.1	XP_318050.4
OG0007061	XP_017880642.1	XP_318376.5
OG0007062	XP_017881046.1	XP_321316.4, XP_309120.4
OG0007063	XP_017888557.1	XP_320546.4
OG0007064	XP_017876135.1	XP_309901.3
OG0007065	XP_017889915.1	XP_311147.5
OG0007066	XP_017877099.1	XP_317566.4
OG0007067	XP_017889969.1	XP_320877.4
OG0007068	XP_026670491.1	XP_320057.3
OG0007070	XP_017881468.1	XP_316104.4
OG0007071	XP_017882485.1	XP_319165.3
OG0007072	XP_026673080.1	XP_315050.2
OG0007073	XP_017884987.1	XP_315362.4
OG0007074	XP_017885764.1	XP_317065.3
OG0007075	XP_017889425.1	XP_311136.2, XP_001238542.2
OG0007076	XP_017876649.1	XP_551799.2
OG0007077	XP_017886308.1	XP_313299.1
OG0007078	XP_017883452.1	XP_319140.3
OG0007080	XP_017884578.1	XP_321598.5
OG0007081	XP_017883707.1	XP_319486.4
OG0007082	XP_017881973.1	XP_315910.3
OG0007083	XP_017890843.1	XP_310152.4
OG0007084	XP_017888541.1	XP_551659.3
OG0007086	XP_017880059.1	XP_308573.4
OG0007087	XP_017881248.1	XP_313306.5
OG0007088	XP_017877302.1	XP_321706.5
OG0007089	XP_017879789.1	XP_320470.4
OG0007090	XP_017877901.1	XP_313806.5
OG0007091	XP_017880787.1	XP_001689007.1
OG0007092	XP_017880227.1	XP_314552.2
OG0007094	XP_017875620.1	XP_320768.4
OG0007095	XP_017893127.1	XP_310668.5
OG0007096	XP_017882421.2	XP_311867.4
OG0007097	XP_017891604.1	XP_001687824.2
OG0007098	XP_017876105.1	XP_319643.4
OG0007099	XP_017881892.1	XP_319936.4
OG0007100	XP_026666586.1	XP_312182.5
OG0007102	XP_017882993.1	XP_558349.4
OG0007103	XP_017881205.1	XP_321631.5
OG0007104	XP_017891103.1	XP_315644.3
OG0007105	XP_017890105.1	XP_308014.5
OG0007106	XP_017893014.1	XP_316001.4
OG0007108	XP_017879215.1	XP_321934.5
OG0007109	XP_017880406.1	XP_317984.3
OG0007110	XP_017877949.2	XP_318486.5
OG0007111	XP_017882471.1	XP_001689319.2
OG0007112	XP_026672030.1	XP_315635.2
OG0007113	XP_017877038.1	XP_321679.3
OG0007115	XP_017877642.1	XP_309360.3
OG0007116	XP_017880679.1	XP_315554.3
OG0007117	XP_017882714.1	XP_320413.3
OG0007118	XP_017876783.1	XP_315790.3
OG0007119	XP_017887989.1	XP_320740.4
OG0007120	XP_017889627.1	XP_312908.4
OG0007121	XP_017875346.1	XP_313091.4
OG0007122	XP_017893657.1	XP_317120.3
OG0007123	XP_017880896.1	XP_308497.4
OG0007124	XP_026671227.1	XP_311865.4
OG0007125	XP_017879279.1	XP_308338.4
OG0007126	XP_017882785.1	XP_315991.4
OG0007127	XP_017893249.1	XP_319629.4
OG0007128	XP_017888234.1	XP_309181.5
OG0007129	XP_017875648.1	XP_320408.4
OG0007130	XP_017878054.1	XP_319365.4
OG0007131	XP_017887993.1	XP_314852.3
OG0007132	XP_017888058.1	XP_314729.4
OG0007133	XP_017882113.1	XP_313158.3
OG0007134	XP_017879371.1	XP_317136.4
OG0007135	XP_017884062.1	XP_309937.4
OG0007136	XP_017878788.1	XP_308188.4
OG0007137	XP_017888099.1	XP_313303.5
OG0007138	XP_017890635.1	XP_308400.4
OG0007139	XP_017890312.1	XP_319040.3
OG0007140	XP_017879029.1	XP_315659.1
OG0007141	XP_017893387.1	XP_315089.3
OG0007142	XP_017893416.1	XP_315374.4
OG0007143	XP_017888079.1	XP_311995.4
OG0007144	XP_017884152.1	XP_310410.3
OG0007145	XP_017893320.1	XP_320056.4
OG0007146	XP_017883387.1	XP_322018.5
OG0007147	XP_017884385.1	XP_308802.3
OG0007148	XP_017880502.1	XP_312549.3
OG0007149	XP_026668049.1	XP_310217.4
OG0007150	XP_017889747.1	XP_320697.4
OG0007151	XP_017888488.1	XP_317372.3
OG0007152	XP_017890542.1	XP_319449.3
OG0007153	XP_017890437.1	XP_316190.3
OG0007154	XP_017884531.1	XP_319107.3
OG0007155	XP_017886851.1	XP_312850.5
OG0007156	XP_017888901.1	XP_316798.3
OG0007158	XP_017892544.1	XP_308381.4
OG0007159	XP_026671080.1	XP_320074.4
OG0007160	XP_017885042.1	XP_316606.2
OG0007161	XP_017891509.1	XP_313007.1
OG0007162	XP_026672987.1	XP_309755.4
OG0007163	XP_017892992.1	XP_310753.4
OG0007164	XP_017892841.1	XP_311841.2
OG0007165	XP_017876048.1	XP_319025.4
OG0007166	XP_017879544.1	XP_316058.4
OG0007168	XP_017884050.1	XP_316313.2
OG0007169	XP_017887738.1	XP_308272.4
OG0007170	XP_017887654.1	XP_001688927.1
OG0007171	XP_017877103.2	XP_003435826.1
OG0007172	XP_017887945.1	XP_321259.4
OG0007173	XP_017880613.1	XP_317795.4
OG0007174	XP_017883568.1	XP_307854.2
OG0007175	XP_017879856.1	XP_315206.3
OG0007176	XP_017875448.1	XP_317319.4
OG0007177	XP_017878180.1	XP_317163.4
OG0007178	XP_017881773.1	XP_317329.4
OG0007179	XP_017876900.1	XP_317471.3
OG0007180	XP_017880804.1	XP_316196.4
OG0007182	XP_017884853.1	XP_316221.4
