Orthogroup	Solenopsis_invicta	Osmia_bicornis
OG0007322	XP_011162574.1	XP_029051618.1
OG0007323	XP_011167535.1	XP_029044740.1
OG0007324	XP_011165682.1	XP_029035975.1
OG0007325	XP_025992094.1	XP_029047486.1
OG0007326	XP_039305261.1	XP_029042900.1
OG0007327	XP_011175641.2	XP_029050384.1
OG0007328	XP_039303698.1	XP_029042149.1
OG0007329	XP_011175933.1	XP_029049392.1
OG0007330	XP_025996642.1	XP_029046239.1
OG0007331	XP_011155981.2	XP_029034145.1
OG0007332	XP_011169134.1	XP_029037365.1
OG0007333	XP_011166042.1	XP_029044474.1
OG0007334	XP_011168120.1	XP_029035157.1
OG0007335	XP_011166506.1	XP_029055530.1
OG0007336	XP_011157726.1	XP_029048058.1
OG0007337	XP_039311145.1	XP_029055617.1
OG0007338	XP_011155716.1	XP_029040341.1
OG0007339	XP_011164312.1	XP_029048449.1
OG0007340	XP_011164026.2	XP_029049548.1
OG0007341	XP_011168807.2	XP_029044368.1
OG0007342	XP_025986558.1	XP_029049953.1
OG0007343	XP_011174180.2	XP_029048858.1
OG0007344	XP_011166142.1	XP_029039621.1
OG0007345	XP_011158927.1	XP_029036226.1
OG0007346	XP_011172276.2	XP_029044851.1
OG0007347	XP_011158953.1	XP_029034148.1
OG0007348	XP_011172087.1	XP_029050781.1
OG0007350	XP_039307507.1	XP_029035205.1
OG0007351	XP_011175819.2	XP_029049619.1
OG0007352	XP_011157417.1	XP_029050492.1
OG0007353	XP_011172119.2	XP_029056605.1
OG0007355	XP_011165100.1	XP_029042343.1
OG0007356	XP_011170091.1	XP_029044893.1
OG0007357	XP_011160445.1	XP_029039102.1
OG0007358	XP_039311374.1	XP_029053817.1
OG0007359	XP_025986909.1	XP_029034804.1
OG0007360	XP_039305748.1	XP_029042993.1
OG0007361	XP_039313550.1	XP_029040606.1
OG0007362	XP_025990391.2	XP_029047712.1
OG0007363	XP_011167695.2	XP_029052098.1
OG0007364	XP_011169126.1	XP_029049824.1
OG0007365	XP_025990293.1	XP_029039788.1
OG0007366	XP_011161992.2	XP_029037490.1
OG0007367	XP_011172040.1	XP_029046530.1
OG0007368	XP_011170808.1	XP_029043881.1
OG0007369	XP_011170922.1	XP_029052060.1
OG0007370	XP_011166046.1	XP_029047757.1
OG0007371	XP_011156385.1	XP_029049813.1
OG0007373	XP_011173063.2	XP_029050505.1
OG0007374	XP_039301678.1	XP_029041665.1
OG0007375	XP_039308088.1	XP_029053383.1
OG0007376	XP_011166170.2	XP_029035698.1
OG0007377	XP_039301981.1	XP_029037284.1
OG0007378	XP_039308231.1	XP_029039657.1
OG0007379	XP_011171940.2	XP_029040262.1
OG0007380	XP_011161149.1	XP_029038455.1
OG0007381	XP_025987398.1	XP_029038240.1
OG0007382	XP_025991481.1	XP_029050933.1
OG0007383	XP_025986787.1	XP_029045262.1
OG0007384	XP_011160238.2	XP_029052365.1
OG0007385	XP_011161139.2	XP_029032818.1
OG0007386	XP_011163663.1	XP_029035647.1
OG0007387	XP_011159701.1	XP_029041320.1
OG0007388	XP_011171924.2	XP_029048887.1
OG0007389	XP_039304858.1	XP_029034383.1
OG0007390	XP_025987115.1	XP_029049129.1
OG0007391	XP_011163607.1	XP_029035885.1
OG0007392	XP_011157936.1	XP_029050377.1
OG0007394	XP_011172642.2	XP_029037297.1
OG0007395	XP_025994243.1, XP_039306084.1	XP_029037677.1
OG0007396	XP_011162836.2	XP_029052264.1
OG0007397	XP_039305395.1	XP_029044885.1
OG0007398	XP_011155431.2	XP_029040065.1
OG0007399	XP_039314753.1	XP_029048658.1
OG0007400	XP_011165231.1	XP_029036784.1
OG0007401	XP_011165862.1	XP_029046723.1
OG0007402	XP_011161301.1	XP_029051213.1
OG0007404	XP_025991674.1	XP_029041310.1
OG0007405	XP_011171295.2	XP_029045637.1, XP_029045638.1
OG0007406	XP_025986168.2	XP_029052256.1, XP_029052258.1
OG0007407	XP_025993652.1	XP_029033947.1
OG0007408	XP_039302390.1	XP_029048022.1
OG0007409	XP_011164611.1	XP_029046552.1
OG0007410	XP_011156301.1	XP_029037838.1
OG0007411	XP_011174433.1	XP_029040941.1
OG0007412	XP_011168170.2	XP_029038255.1
OG0007413	XP_025995684.2	XP_029049294.1
OG0007414	XP_011158438.1	XP_029048835.1
OG0007415	XP_025989826.2	XP_029050450.1
OG0007416	XP_039314061.1	XP_029052997.1
OG0007417	XP_011175839.1	XP_029034095.1
OG0007418	XP_011165230.1	XP_029056095.1, XP_029056099.1
OG0007419	XP_025990719.1	XP_029053412.1
OG0007420	XP_011171718.1	XP_029040985.1
OG0007421	XP_011159534.1	XP_029037501.1
OG0007422	XP_011161767.1	XP_029051059.1
OG0007423	XP_025986375.1	XP_029039405.1
OG0007425	XP_025993985.1	XP_029052352.1
OG0007426	XP_039308650.1	XP_029040476.1
OG0007427	XP_011161549.1	XP_029052588.1, XP_029052587.1
OG0007428	XP_039307644.1	XP_029038065.1
OG0007429	XP_011155863.2	XP_029035821.1
OG0007430	XP_011168699.1	XP_029046632.1
OG0007431	XP_025989791.1	XP_029032422.1
OG0007432	XP_025991141.1	XP_029052880.1
OG0007433	XP_039305626.1	XP_029043579.1
OG0007434	XP_011168349.1	XP_029055662.1
OG0007435	XP_011169358.1, XP_039315315.1	XP_029043535.1
OG0007436	XP_025986569.1	XP_029049188.1
OG0007437	XP_025986198.1	XP_029037573.1
OG0007438	XP_039305810.1	XP_029035544.1
OG0007439	XP_039307392.1	XP_029040070.1
OG0007440	XP_025993075.1	XP_029032401.1
OG0007441	XP_025993297.2	XP_029038340.1
OG0007442	XP_011162063.2	XP_029044197.1
OG0007443	XP_011158097.2	XP_029044419.1
OG0007444	XP_025988381.1	XP_029035956.1
OG0007445	XP_011167622.2	XP_029042046.1
OG0007446	XP_039309847.1, XP_039309845.1	XP_029040613.1
OG0007447	XP_011162958.1	XP_029044984.1
OG0007448	XP_039302462.1	XP_029038908.1
OG0007449	XP_025988970.2	XP_029044286.1
OG0007450	XP_011159800.1	XP_029035202.1
OG0007451	XP_011166022.2	XP_029055537.1
OG0007452	XP_025986149.1	XP_029034410.1
OG0007453	XP_011161190.1	XP_029033340.1
OG0007454	XP_011173244.1	XP_029047292.1
OG0007455	XP_011173197.1	XP_029052391.1
OG0007456	XP_039301711.1	XP_029050436.1
OG0007457	XP_025995039.1	XP_029049536.1
OG0007458	XP_011164045.1	XP_029038823.1
OG0007459	XP_025994959.1	XP_029033846.1
OG0007460	XP_011161254.1	XP_029051430.1
OG0007461	XP_011164078.1	XP_029040304.1
OG0007462	XP_011165123.1	XP_029048261.1
OG0007463	XP_039307654.1, XP_025989868.2	XP_029047351.1
OG0007464	XP_011159356.2	XP_029049894.1
OG0007465	XP_011162960.1	XP_029044982.1
OG0007466	XP_025986852.2	XP_029032798.1
OG0007467	XP_011168783.1	XP_029037209.1
OG0007468	XP_039301920.1	XP_029050503.1
OG0007469	XP_025988698.1	XP_029052652.1
OG0007470	XP_011155849.2	XP_029034105.1
OG0007471	XP_011155539.2	XP_029052099.1
OG0007472	XP_039313670.1	XP_029049828.1
OG0007473	XP_011168670.2	XP_029050813.1
OG0007474	XP_011162730.1	XP_029053513.1
OG0007475	XP_011157929.1	XP_029045980.1
OG0007477	XP_011166130.1	XP_029035695.1
OG0007478	XP_039305570.1	XP_029043623.1
OG0007479	XP_011164549.1	XP_029037094.1
OG0007480	XP_025995653.1	XP_029048114.1
OG0007481	XP_011159179.1	XP_029044951.1
OG0007482	XP_011163511.1, XP_025992325.1	XP_029048461.1
OG0007483	XP_039312906.1	XP_029044674.1
OG0007484	XP_039307594.1	XP_029037452.1
OG0007485	XP_011166942.1	XP_029047532.1
OG0007486	XP_039305883.1	XP_029036536.1
OG0007487	XP_011166464.2	XP_029041491.1
OG0007488	XP_011157453.1	XP_029035784.1
OG0007489	XP_025995384.1	XP_029056272.1
OG0007490	XP_025989271.2, XP_011157608.2, XP_025989272.2	XP_029041587.1
OG0007491	XP_025991499.1	XP_029037488.1
OG0007492	XP_011156178.2	XP_029039651.1
OG0007493	XP_025987588.2	XP_029039214.1
OG0007494	XP_011169888.2	XP_029048204.1
OG0007495	XP_011158168.2	XP_029044447.1
OG0007496	XP_011173818.1	XP_029036588.1
OG0007497	XP_011170791.1	XP_029047519.1
OG0007498	XP_011162580.1	XP_029051639.1
OG0007499	XP_011162417.1	XP_029047358.1
OG0007500	XP_011157910.2	XP_029038824.1
OG0007501	XP_011170325.1	XP_029046869.1
OG0007502	XP_039313276.1	XP_029050431.1
OG0007505	XP_025992923.1	XP_029032897.1
OG0007506	XP_011170820.1	XP_029046050.1
OG0007507	XP_039304687.1	XP_029037784.1
OG0007508	XP_025987141.1	XP_029052053.1
OG0007509	XP_011162714.2	XP_029033245.1
OG0007510	XP_011165024.1	XP_029050560.1
OG0007511	XP_025987510.2	XP_029055887.1
OG0007512	XP_039311661.1	XP_029045557.1
OG0007513	XP_011161665.1	XP_029041115.1
OG0007515	XP_011155754.1	XP_029045959.1
OG0007516	XP_011174770.1	XP_029053746.1
OG0007517	XP_011156504.1	XP_029041783.1
OG0007518	XP_011172564.1	XP_029034981.1
OG0007519	XP_011158919.2	XP_029034393.1
OG0007521	XP_039303903.1	XP_029049302.1
OG0007522	XP_039303887.1	XP_029041334.1
OG0007523	XP_011172721.1	XP_029047437.1
OG0007524	XP_025997081.2	XP_029038290.1
OG0007525	XP_025991996.1	XP_029053514.1
OG0007526	XP_011162554.2	XP_029040770.1
OG0007527	XP_011156654.1	XP_029037793.1
OG0007528	XP_011159660.1	XP_029041211.1
OG0007529	XP_011158150.2	XP_029044361.1
OG0007530	XP_011159535.3	XP_029056090.1
OG0007531	XP_011173083.1	XP_029046585.1
OG0007532	XP_011164053.1	XP_029035375.1
OG0007533	XP_011158679.1	XP_029053523.1
OG0007534	XP_011173576.1	XP_029035564.1
OG0007535	XP_025992959.1	XP_029050264.1
OG0007536	XP_025996094.1	XP_029045391.1
OG0007537	XP_011175665.3	XP_029039625.1
OG0007538	XP_011158196.2	XP_029053221.1
OG0007539	XP_039315725.1	XP_029043294.1, XP_029043295.1
OG0007540	XP_039307152.1	XP_029033448.1, XP_029033602.1
OG0007541	XP_011158572.1	XP_029051812.1
OG0007542	XP_011162816.3	XP_029038212.1
OG0007543	XP_011170158.3, XP_039315460.1	XP_029036596.1
OG0007544	XP_025987352.2	XP_029040687.1
OG0007545	XP_011166054.1, XP_011166053.1	XP_029047760.1
OG0007546	XP_039303836.1, XP_039303829.1, XP_039303832.1	XP_029051604.1
OG0007547	XP_011171937.1, XP_011171938.1, XP_039302389.1, XP_039302388.1	XP_029034608.1
OG0007548	XP_011161715.1	XP_029044682.1
OG0007549	XP_025992306.2	XP_029046033.1, XP_029046034.1, XP_029046035.1
OG0007550	XP_011167023.1	XP_029053099.1, XP_029052782.1
OG0007551	XP_011158928.2	XP_029036183.1
OG0007552	XP_039312886.1	XP_029046446.1
OG0007553	XP_011163241.2	XP_029050479.1
OG0007554	XP_025995451.2	XP_029048122.1, XP_029048123.1
OG0007555	XP_039315464.1, XP_025996383.2	XP_029036609.1
OG0007556	XP_039312440.1, XP_039312437.1	XP_029037539.1
OG0007558	XP_039303257.1	XP_029053063.1
OG0007559	XP_011155890.2	XP_029052790.1
OG0007560	XP_011162756.1	XP_029043178.1
OG0007562	XP_011165671.2	XP_029035526.1
OG0007563	XP_011167733.2	XP_029056148.1, XP_029056197.1
OG0007564	XP_011171862.2	XP_029048952.1, XP_029048954.1, XP_029048953.1
OG0007565	XP_039310975.1	XP_029055590.1
OG0007566	XP_011171022.1	XP_029044749.1
OG0007568	XP_039310067.1, XP_011162704.1	XP_029040979.1, XP_029040976.1
OG0007569	XP_011161908.1, XP_025985972.1	XP_029051818.1
OG0007570	XP_011158624.1	XP_029043598.1
OG0007572	XP_039302761.1, XP_039302796.1, XP_039311836.1	XP_029034844.1
OG0007573	XP_025990533.1, XP_011159391.1, XP_011159390.1, XP_011159393.1, XP_011159392.1, XP_025990531.1	XP_029042184.1
OG0007574	XP_011156309.1	XP_029047099.1
OG0007575	XP_039309302.1	XP_029055623.1, XP_029055626.1, XP_029055625.1
OG0007576	XP_011166352.1	XP_029037286.1
OG0007577	XP_011176126.1	XP_029031946.1
OG0007578	XP_039308237.1	XP_029041394.1
OG0007579	XP_025996734.1, XP_039304326.1	XP_029045122.1
OG0007580	XP_011163365.1	XP_029041813.1
OG0007581	XP_011162465.1	XP_029044086.1, XP_029044085.1, XP_029044084.1
OG0007582	XP_011168911.1	XP_029038575.1
OG0007583	XP_011160570.2	XP_029049024.1
OG0007584	XP_011171907.1, XP_011171902.1, XP_025989588.1, XP_025989587.1	XP_029048919.1
OG0007585	XP_011165706.2, XP_025988426.1, XP_011165703.1, XP_025988428.1, XP_025988424.2, XP_039305885.1, XP_011165702.2	XP_029044911.1
OG0007586	XP_039314696.1	XP_029045965.1, XP_029045962.1
OG0007587	XP_025993801.2, XP_025993802.2	XP_029042902.1, XP_029042901.1
OG0007588	XP_011173360.1	XP_029038892.1
OG0007589	XP_039304398.1	XP_029036593.1
OG0007590	XP_025990870.1	XP_029036604.1, XP_029036606.1
OG0007592	XP_025988643.1, XP_039315678.1	XP_029056516.1, XP_029056515.1
OG0007593	XP_011171011.1	XP_029041513.1
OG0007594	XP_039311085.1	XP_029038708.1
OG0007595	XP_011162177.1	XP_029032714.1, XP_029054638.1
OG0007596	XP_025993049.1	XP_029042990.1, XP_029042991.1
OG0007597	XP_011162401.1	XP_029043204.1, XP_029043207.1
OG0007598	XP_011169463.1	XP_029049901.1
OG0007602	XP_025994126.2, XP_039313957.1, XP_025997509.2, XP_025997510.2, XP_039312534.1, XP_039312539.1, XP_039312535.1, XP_039310899.1, XP_039310202.1, XP_039312536.1, XP_039312537.1, XP_039312538.1, XP_039308366.1	XP_029054395.1
OG0007603	XP_039305461.1, XP_039303532.1, XP_039313793.1, XP_039307541.1, XP_039310012.1, XP_039311958.1, XP_039305460.1, XP_039308334.1, XP_039305440.1, XP_039304916.1, XP_039309723.1, XP_039303917.1, XP_039309354.1, XP_039308552.1, XP_039308551.1, XP_039314603.1, XP_039310126.1, XP_039310125.1	XP_029043900.1
OG0007604	XP_011156720.1	XP_029040890.1
OG0007605	XP_011167764.1	XP_029056366.1
OG0007606	XP_011158151.1	XP_029040365.1
OG0007607	XP_011163784.1	XP_029040800.1
OG0007608	XP_011167194.2	XP_029036272.1
OG0007609	XP_011168582.2	XP_029050806.1
OG0007610	XP_011159666.2	XP_029045151.1
OG0007611	XP_039306275.1	XP_029036253.1
OG0007613	XP_025989976.1	XP_029046081.1
OG0007614	XP_025989805.2	XP_029038611.1, XP_029038612.1
OG0007615	XP_011175131.2	XP_029044495.1
OG0007616	XP_011164126.1	XP_029040629.1
OG0007617	XP_011173543.1	XP_029050826.1
OG0007618	XP_011161420.1	XP_029044559.1
OG0007619	XP_011161044.1	XP_029054820.1
OG0007620	XP_039311048.1	XP_029033423.1
OG0007621	XP_011169315.1	XP_029046429.1
OG0007622	XP_011175306.1	XP_029031998.1
OG0007623	XP_039308705.1, XP_039308379.1	XP_029045564.1
OG0007624	XP_039306910.1	XP_029039377.1
OG0007625	XP_011170662.1	XP_029042753.1
OG0007626	XP_011173733.1	XP_029033300.1
OG0007627	XP_039313073.1	XP_029044627.1
OG0007628	XP_011169244.1	XP_029048689.1
OG0007630	XP_011163713.1	XP_029053363.1
OG0007631	XP_039307988.1	XP_029038098.1
OG0007632	XP_025995065.1	XP_029052131.1
OG0007633	XP_011176148.1	XP_029040118.1
OG0007634	XP_011162238.1	XP_029034349.1
OG0007635	XP_011166905.2	XP_029039529.1
OG0007636	XP_011174008.1	XP_029035038.1
OG0007637	XP_011163270.1	XP_029052282.1
OG0007638	XP_025992653.2	XP_029051716.1
OG0007639	XP_011157594.1	XP_029045908.1
OG0007640	XP_011164813.1	XP_029039893.1
OG0007641	XP_011156719.2	XP_029055988.1
OG0007642	XP_025991440.1	XP_029055443.1
OG0007643	XP_011172340.2	XP_029052181.1
OG0007644	XP_011161182.1	XP_029039273.1
OG0007646	XP_011165061.1	XP_029055884.1
OG0007647	XP_011161196.1	XP_029033291.1
OG0007648	XP_025988075.1	XP_029055346.1
OG0007649	XP_011159675.1	XP_029052740.1
OG0007650	XP_025992702.2	XP_029054045.1
OG0007651	XP_039309190.1	XP_029049126.1
OG0007652	XP_011161059.1	XP_029032031.1
OG0007653	XP_011172141.1	XP_029031996.1
OG0007654	XP_011167278.1	XP_029051485.1
OG0007655	XP_011165609.1	XP_029042922.1
OG0007656	XP_011155596.1	XP_029044255.1
OG0007657	XP_011159281.1	XP_029041162.1
OG0007658	XP_011161790.1	XP_029047343.1
OG0007659	XP_011163147.3	XP_029039295.1
OG0007660	XP_011173494.2	XP_029035536.1
OG0007661	XP_011155343.2	XP_029039743.1
OG0007662	XP_011164331.1	XP_029041175.1
OG0007664	XP_011160351.1	XP_029038803.1
OG0007665	XP_039310941.1	XP_029050010.1
OG0007666	XP_011173362.2	XP_029033551.1
OG0007667	XP_025989654.2	XP_029050117.1
OG0007668	XP_039311604.1	XP_029032517.1
OG0007669	XP_011158445.1	XP_029035014.1
OG0007670	XP_011155435.2	XP_029052041.1
OG0007671	XP_011172120.1	XP_029056528.1
OG0007672	XP_039302747.1, XP_011172517.2	XP_029049626.1
OG0007673	XP_011161125.1	XP_029040568.1
OG0007674	XP_025995834.1	XP_029053653.1
OG0007675	XP_011168085.1	XP_029051945.1
OG0007676	XP_025988216.1	XP_029046107.1
OG0007677	XP_011168971.1	XP_029044164.1
OG0007678	XP_011156354.2	XP_029051394.1
OG0007679	XP_011169215.1	XP_029047373.1
OG0007680	XP_011160368.1	XP_029047893.1
OG0007681	XP_011163982.1, XP_039302248.1	XP_029040091.1
OG0007682	XP_011158731.2	XP_029043617.1
OG0007683	XP_011162927.1	XP_029032160.1
OG0007684	XP_011159422.1	XP_029036451.1
OG0007685	XP_025989461.1	XP_029056402.1
OG0007686	XP_011158705.2	XP_029041540.1
OG0007687	XP_011171048.1	XP_029053295.1
OG0007688	XP_039308483.1	XP_029050757.1
OG0007689	XP_011157460.1	XP_029035763.1
OG0007690	XP_011165805.1	XP_029032303.1
OG0007691	XP_025986044.1	XP_029053154.1, XP_029053166.1
OG0007692	XP_011175942.1	XP_029036228.1
OG0007694	XP_011176157.1	XP_029032460.1
OG0007695	XP_011158055.1	XP_029043773.1
OG0007696	XP_011159298.2	XP_029051448.1
OG0007698	XP_025988470.1	XP_029052505.1
OG0007699	XP_025990383.2	XP_029040156.1
OG0007700	XP_011167063.1	XP_029045358.1
OG0007701	XP_025994532.2	XP_029048913.1
OG0007702	XP_011163151.1	XP_029039276.1
OG0007703	XP_011160561.3	XP_029039385.1
OG0007704	XP_011163928.2	XP_029050014.1
OG0007705	XP_011165547.1	XP_029050158.1
OG0007706	XP_011160957.1	XP_029042114.1
OG0007707	XP_011166862.1, XP_011166863.1	XP_029050166.1, XP_029052500.1
OG0007708	XP_011158926.2	XP_029036229.1
OG0007709	XP_011171228.2	XP_029036484.1
OG0007711	XP_039309483.1	XP_029042248.1
OG0007713	XP_011163944.2	XP_029049987.1
OG0007714	XP_011169412.2	XP_029055568.1
OG0007715	XP_011170116.1	XP_029051165.1
OG0007716	XP_039312171.1	XP_029052772.1
OG0007717	XP_025991181.2	XP_029041809.1
OG0007718	XP_025992510.2	XP_029044479.1, XP_029044478.1
OG0007719	XP_025995853.1	XP_029043373.1
OG0007720	XP_039307582.1	XP_029037817.1
OG0007721	XP_011159991.2	XP_029040678.1
OG0007722	XP_011173662.1	XP_029034531.1, XP_029034527.1
OG0007723	XP_011162467.1	XP_029044169.1
OG0007724	XP_025992678.2	XP_029038745.1, XP_029038746.1, XP_029038744.1
OG0007725	XP_011171223.1	XP_029045494.1, XP_029045492.1
OG0007726	XP_011170935.1	XP_029038607.1
OG0007728	XP_011161172.2	XP_029039220.1
OG0007729	XP_011157875.2	XP_029051770.1
OG0007730	XP_011159709.1	XP_029036379.1
OG0007731	XP_011162136.1	XP_029045939.1
OG0007732	XP_025989769.1	XP_029047929.1
OG0007733	XP_011175482.2	XP_029038524.1
OG0007734	XP_025988723.1	XP_029046930.1
OG0007735	XP_039313304.1	XP_029045060.1
OG0007736	XP_025990137.1	XP_029044810.1
OG0007737	XP_011156220.2	XP_029032629.1
OG0007738	XP_011165935.1	XP_029039593.1
OG0007739	XP_025988473.1	XP_029036401.1
OG0007740	XP_011163898.2	XP_029035686.1
OG0007741	XP_025994810.2	XP_029044222.1
OG0007742	XP_011157661.1	XP_029044662.1
OG0007744	XP_011172637.1	XP_029035309.1
OG0007745	XP_025993013.2	XP_029050320.1
OG0007746	XP_011159432.1	XP_029036457.1
OG0007747	XP_011167742.1	XP_029049982.1
OG0007748	XP_039311361.1	XP_029040686.1
OG0007750	XP_025993042.1	XP_029050474.1
OG0007751	XP_011167397.2	XP_029050231.1
OG0007752	XP_039303476.1	XP_029042673.1
OG0007753	XP_025986584.1	XP_029036120.1
OG0007755	XP_039311694.1	XP_029035794.1
OG0007756	XP_011170173.2	XP_029048205.1
OG0007757	XP_025991574.1	XP_029050987.1
OG0007758	XP_011156565.1	XP_029042416.1
OG0007759	XP_025986014.1	XP_029049064.1
OG0007761	XP_011162511.1, XP_039310593.1	XP_029055857.1
OG0007762	XP_025989376.2	XP_029054800.1
OG0007763	XP_025990729.1	XP_029041240.1
OG0007766	XP_011157258.1, XP_011172231.1, XP_025997022.1, XP_039313016.1, XP_011171621.1, XP_011171612.1, XP_011171644.1	XP_029054091.1
OG0007768	XP_011176204.1	XP_029032732.1
OG0007769	XP_011161249.1	XP_029037564.1
OG0007771	XP_011172150.1	XP_029055945.1
OG0007772	XP_039314354.1	XP_029047449.1
OG0007773	XP_039305054.1	XP_029054903.1
OG0007774	XP_011173420.1	XP_029047313.1
OG0007775	XP_039314774.1	XP_029036639.1
OG0007776	XP_011158053.1	XP_029045996.1
OG0007779	XP_039303156.1	XP_029043202.1
OG0007780	XP_025986668.2	XP_029049218.1
OG0007781	XP_011160604.2	XP_029040051.1
OG0007782	XP_011162643.2	XP_029052562.1
OG0007783	XP_039306169.1, XP_039306168.1	XP_029039141.1
OG0007784	XP_011157713.1	XP_029044374.1
OG0007785	XP_011173318.1	XP_029052718.1
OG0007787	XP_025997320.1	XP_029048338.1
OG0007788	XP_011160683.1	XP_029051111.1
OG0007789	XP_011173409.2	XP_029047082.1
OG0007790	XP_025987316.1	XP_029045087.1
OG0007791	XP_011156897.1	XP_029053936.1
OG0007792	XP_011175431.1	XP_029038279.1
OG0007793	XP_011164140.2	XP_029040578.1
OG0007794	XP_011161921.2	XP_029047975.1
OG0007795	XP_025993447.2	XP_029048479.1
OG0007796	XP_011173638.1	XP_029038890.1
OG0007798	NP_001291533.1	XP_029052771.1
OG0007799	XP_011175177.1	XP_029039070.1
OG0007800	XP_011163902.1	XP_029032622.1
OG0007801	XP_011158247.1	XP_029041743.1
OG0007802	XP_011159360.2	XP_029049877.1
OG0007803	XP_011167870.1	XP_029040895.1
OG0007804	XP_025986811.1	XP_029054629.1
OG0007805	XP_011162447.2	XP_029048320.1
OG0007806	XP_011162439.2	XP_029041076.1
OG0007808	XP_025995118.1	XP_029045099.1
OG0007809	XP_011157071.2	XP_029051842.1, XP_029051841.1
OG0007810	XP_011172315.2	XP_029055556.1
OG0007811	XP_011160111.2	XP_029051804.1
OG0007812	XP_011163577.1	XP_029043978.1
OG0007813	XP_011157330.2	XP_029032682.1
OG0007814	XP_039313288.1	XP_029037599.1
OG0007815	XP_039306774.1	XP_029039674.1
OG0007816	XP_011165736.1	XP_029034069.1
OG0007817	XP_011171995.1	XP_029046798.1, XP_029046799.1
OG0007818	XP_011164211.2	XP_029035395.1
OG0007819	XP_011162449.1	XP_029040619.1
OG0007820	XP_011159540.1	XP_029049205.1
OG0007821	XP_011170858.2	XP_029045732.1
OG0007822	XP_011162675.1	XP_029038140.1
OG0007823	XP_025987192.1	XP_029056491.1
OG0007824	XP_039314371.1	XP_029047425.1
OG0007826	XP_039308273.1	XP_029041477.1
OG0007827	XP_025987241.2, XP_039302145.1	XP_029036972.1
OG0007828	XP_039302417.1	XP_029055716.1
OG0007829	XP_039304091.1	XP_029042316.1
OG0007830	XP_011158792.1	XP_029037463.1
OG0007831	XP_011162941.1	XP_029048424.1
OG0007832	XP_011156758.1	XP_029043755.1
OG0007833	XP_011171947.2	XP_029050852.1
