Orthogroup	Osmia_lignaria	Anopheles_gambiae
OG0007160	XP_034191880.1	XP_316606.2
OG0007161	XP_034179151.1	XP_313007.1
OG0007162	XP_034195407.1	XP_309755.4
OG0007163	XP_034193884.1	XP_310753.4
OG0007164	XP_034192208.1	XP_311841.2
OG0007165	XP_034184749.1	XP_319025.4
OG0007166	XP_034184952.1	XP_316058.4
OG0007168	XP_034182431.1	XP_316313.2
OG0007169	XP_034185994.1	XP_308272.4
OG0007170	XP_034172168.1	XP_001688927.1
OG0007171	XP_034172565.1	XP_003435826.1
OG0007172	XP_034196602.1	XP_321259.4
OG0007173	XP_034188616.1	XP_317795.4
OG0007174	XP_034177433.1	XP_307854.2
OG0007175	XP_034192856.1	XP_315206.3
OG0007176	XP_034192009.1	XP_317319.4
OG0007177	XP_034189850.1	XP_317163.4
OG0007178	XP_034187697.1	XP_317329.4
OG0007179	XP_034175153.1	XP_317471.3
OG0007180	XP_034188395.1	XP_316196.4
OG0007182	XP_034182189.1	XP_316221.4
OG0007184	XP_034181592.1	XP_322055.4
OG0007185	XP_034176810.1	XP_313038.5
OG0007186	XP_034194315.1	XP_320205.2
OG0007187	XP_034188782.1	XP_317518.4
OG0007188	XP_034175467.1	XP_310535.5
OG0007189	XP_034182154.1	XP_310620.4
OG0007190	XP_034172664.1	XP_313900.4
OG0007192	XP_034190295.1	XP_319343.4
OG0007193	XP_034190686.1	XP_309147.5
OG0007195	XP_034182251.1	XP_563984.2
OG0007196	XP_034192427.1	XP_003436173.1
OG0007197	XP_034192622.1	XP_309641.5
OG0007199	XP_034186845.1	XP_001689046.1
OG0007200	XP_034193308.1	XP_551895.3
OG0007201	XP_034175361.1	XP_001238451.3
OG0007202	XP_034189275.1	XP_320452.3
OG0007203	XP_034187943.1, XP_034187951.1	XP_001238295.1, XP_551965.2
OG0007205	XP_034178445.1	XP_308760.4
OG0007206	XP_034184479.1	XP_308658.4
OG0007209	XP_034178250.1	XP_308255.4
OG0007210	XP_034195553.1	XP_307205.4
OG0007211	XP_034192518.1	XP_319710.4
OG0007212	XP_034177526.1	XP_308277.4
OG0007213	XP_034188348.1	XP_319423.3
OG0007214	XP_034177742.1	XP_556418.3
OG0007216	XP_034185241.1	XP_001688436.2
OG0007217	XP_034176501.1	XP_319618.4
OG0007219	XP_034174555.1	XP_320883.2, XP_552645.3
OG0007220	XP_034191116.1	XP_313136.3
OG0007221	XP_034187822.1	XP_319678.4
OG0007222	XP_034181749.1	XP_316950.4
OG0007223	XP_034192218.1	XP_311068.3
OG0007225	XP_034176460.1	XP_566411.4
OG0007226	XP_034185804.1	XP_314735.3
OG0007227	XP_034196643.1	XP_564145.3
OG0007228	XP_034173370.1	XP_313452.4
OG0007229	XP_034172526.1	XP_001238137.2
OG0007230	XP_034190319.1	XP_316417.4
OG0007231	XP_034189115.1	XP_314268.5
OG0007232	XP_034174852.1	XP_311351.5
OG0007233	XP_034171021.1	XP_321553.2
OG0007234	XP_034193930.1	XP_313837.5
OG0007236	XP_034189066.1	XP_319780.4
OG0007237	XP_034185444.1	XP_309614.5
OG0007239	XP_034176205.1	XP_315632.3
OG0007241	XP_034191525.1	XP_313706.5
OG0007242	XP_034184963.1	XP_319467.4
OG0007243	XP_034174204.1	XP_309553.4
OG0007244	XP_034176198.1	XP_321031.4
OG0007245	XP_034172098.1	XP_314037.2
OG0007248	XP_034192882.1	XP_318479.4
OG0007249	XP_034193909.1	XP_311160.5
OG0007250	XP_034179196.1	XP_320310.3
OG0007251	XP_034194144.1	XP_564726.3
OG0007253	XP_034176639.1	XP_001689303.1
OG0007254	XP_034171309.1	XP_001237243.2
OG0007255	XP_034172093.1	XP_316952.2
OG0007257	XP_034180998.1	XP_318109.3
OG0007259	XP_034176898.1	XP_319808.4
OG0007262	XP_034182357.1	XP_311130.5
OG0007263	XP_034185400.1	XP_317501.4
OG0007265	XP_034173460.1	XP_321758.5
OG0007268	XP_034188263.1	XP_321641.5
OG0007269	XP_034186857.1	XP_310487.4
OG0007270	XP_034180984.1	XP_318833.4
OG0007271	XP_034175680.1	XP_309600.5
OG0007272	XP_034177687.1	XP_003436800.1
OG0007274	XP_034172871.1, XP_034172873.1, XP_034172872.1	XP_308115.5, XP_003436649.1
OG0007275	XP_034193535.1	XP_309190.3
OG0007276	XP_034185922.1	XP_001238468.1
OG0007277	XP_034172024.1	XP_311493.3
OG0007278	XP_034181445.1	XP_311767.4
OG0007279	XP_034192256.1	XP_309964.4
OG0007280	XP_034178795.1	XP_320566.3
OG0007281	XP_034184009.1	XP_307859.4
OG0007282	XP_034183935.1	XP_319348.4
OG0007283	XP_034187923.1	XP_321938.3
OG0007284	XP_034174088.1	XP_310635.4
OG0007285	XP_034175580.1	XP_316741.3
OG0007286	XP_034192874.1	XP_309479.4
OG0007287	XP_034182615.1	XP_314623.2
OG0007289	XP_034196205.1	XP_320777.3
OG0007290	XP_034179321.1	XP_311753.4
OG0007291	XP_034188525.1	XP_314659.3
OG0007293	XP_034171247.1	XP_318042.4
OG0007294	XP_034186947.1	XP_318130.4
OG0007295	XP_034181569.1	XP_321067.5
OG0007296	XP_034195476.1	XP_318921.4, XP_001238061.2
OG0007297	XP_034171165.1	XP_315544.2
OG0007298	XP_034177359.1	XP_310981.3
OG0007299	XP_034174841.1	XP_562511.3
OG0007300	XP_034182697.1	XP_321124.2
OG0007302	XP_034176567.1	XP_317739.3
OG0007303	XP_034176753.1	XP_310308.5
OG0007304	XP_034179575.1	XP_308213.3
OG0007305	XP_034176702.1	XP_559074.3
OG0007306	XP_034184214.1	XP_312446.4
OG0007307	XP_034176122.1	XP_310909.5
OG0007308	XP_034183224.1	XP_319552.5
OG0007309	XP_034189859.1	XP_001689054.1
OG0007310	XP_034180450.1, XP_034180451.1	XP_319756.3
OG0007311	XP_034174735.1	XP_317556.3
OG0007312	XP_034171568.1	XP_554602.2
OG0007313	XP_034193310.1	XP_317277.4
OG0007314	XP_034174530.1	XP_311685.5
OG0007315	XP_034195883.1	XP_314949.3
OG0007316	XP_034187467.1	XP_317785.3
OG0007317	XP_034189975.1	XP_309610.2
OG0007318	XP_034177224.1	XP_321509.4
OG0007319	XP_034190393.1	XP_320600.4
OG0007320	XP_034172182.1	XP_314698.1
OG0007321	XP_034184305.1	XP_316738.5
OG0007322	XP_034192507.1	XP_321781.3
OG0007323	XP_034171439.1	XP_319302.3
OG0007324	XP_034187521.1	XP_317623.3
OG0007325	XP_034174030.1	XP_555593.3
OG0007326	XP_034187408.1	XP_317210.3
OG0007327	XP_034195961.1	XP_003436727.1
OG0007328	XP_034177166.1	XP_001238459.2, XP_001238458.2, XP_003435930.1
OG0007329	XP_034195103.1	XP_310686.5
OG0007330	XP_034194230.1	XP_310627.5
OG0007331	XP_034188694.1	XP_321391.4
OG0007332	XP_034175475.1	XP_318704.4
OG0007334	XP_034185509.1	XP_313174.3
OG0007335	XP_034195985.1	XP_316305.4
OG0007336	XP_034195463.1	XP_003436889.1
OG0007338	XP_034187158.1	XP_320692.4
OG0007339	XP_034176310.1	XP_322068.4
OG0007340	XP_034182592.1	XP_319999.3
OG0007341	XP_034174858.1	XP_550879.4
OG0007342	XP_034178403.1	XP_310828.4
OG0007344	XP_034189587.1	XP_308809.4
OG0007345	XP_034170902.1	XP_312204.2
OG0007346	XP_034176079.1	XP_310805.5
OG0007347	XP_034189162.1	XP_310405.7
OG0007348	XP_034190275.1	XP_311513.4
OG0007349	XP_034182291.1	XP_309008.4
OG0007350	XP_034176149.1	XP_308630.4
OG0007351	XP_034184876.1	XP_316426.4
OG0007352	XP_034187792.1	XP_321673.5
OG0007353	XP_034170977.1	XP_317502.3
OG0007354	XP_034196209.1	XP_562810.4
OG0007355	XP_034191297.1	XP_311085.5
OG0007356	XP_034176089.1	XP_001687890.1
OG0007357	XP_034185591.1	XP_001687931.1
OG0007358	XP_034192245.1	XP_313644.5
OG0007359	XP_034174720.1	XP_317557.4
OG0007360	XP_034187572.1	XP_317553.4
OG0007361	XP_034188403.1	XP_311185.5
OG0007362	XP_034186097.1	XP_312112.3
OG0007363	XP_034178107.1	XP_317740.4
OG0007364	XP_034193379.1	XP_320639.4
OG0007365	XP_034190180.1	XP_552360.2
OG0007366	XP_034191559.1	XP_309751.4
OG0007367	XP_034175687.1	XP_320105.3
OG0007368	XP_034177186.1	XP_001238361.2
OG0007369	XP_034188234.1	XP_320349.4
OG0007370	XP_034179592.1	XP_311284.5
OG0007371	XP_034193365.1	XP_320522.4
OG0007372	XP_034187627.1	XP_320300.4
OG0007373	XP_034193347.1	XP_566412.4
OG0007374	XP_034195925.1	XP_558026.3
OG0007375	XP_034174928.1	XP_312206.5
OG0007376	XP_034178247.1	XP_321718.3
OG0007377	XP_034195564.1	XP_003437001.1, XP_310633.5
OG0007378	XP_034189521.1	XP_314320.4
OG0007379	XP_034187121.1	XP_316447.3
OG0007380	XP_034180603.1	XP_311163.5
OG0007381	XP_034181758.1	XP_311609.4
OG0007382	XP_034172948.1	XP_318870.3
OG0007383	XP_034191048.1	XP_317746.4
OG0007384	XP_034178544.1	XP_319752.4
OG0007385	XP_034179991.1	XP_552396.1
OG0007386	XP_034174484.1	XP_316491.2
OG0007387	XP_034176905.1	XP_310418.5
OG0007388	XP_034176397.1	XP_321585.4
OG0007389	XP_034170976.1	XP_001688867.1, XP_003436906.1
OG0007390	XP_034175372.1	XP_314493.3
OG0007391	XP_034187478.1	XP_317783.4
OG0007392	XP_034196280.1	XP_309081.4
OG0007393	XP_034187466.1	XP_001689060.1
OG0007394	XP_034194580.1	XP_003436780.1
OG0007395	XP_034192077.1	XP_001687810.1
OG0007396	XP_034171465.1	XP_321597.4
OG0007397	XP_034176081.1	XP_317778.3
OG0007398	XP_034189506.1	XP_308870.4
OG0007399	XP_034177315.1	XP_552742.3
OG0007400	XP_034193560.1	XP_321572.5
OG0007401	XP_034177674.1	XP_553263.2
OG0007402	XP_034180188.1	XP_312259.5
OG0007403	XP_034177500.1	XP_318333.5
OG0007404	XP_034177722.1	XP_001689334.2
OG0007405	XP_034189457.1	XP_321855.5
OG0007407	XP_034172683.1	XP_316844.5
OG0007409	XP_034173884.1	XP_313261.4
OG0007410	XP_034173273.1	XP_550898.4
OG0007411	XP_034179223.1	XP_313793.5
OG0007412	XP_034176550.1	XP_309793.4
OG0007413	XP_034183084.1	XP_311538.4
OG0007414	XP_034176412.1	XP_311571.4
OG0007415	XP_034194802.1	XP_563902.4
OG0007417	XP_034173595.1	XP_313266.5
OG0007419	XP_034181650.1	XP_308125.5
OG0007420	XP_034188056.1	XP_001688418.2
OG0007421	XP_034191741.1	XP_319829.4
OG0007422	XP_034188107.1	XP_318670.4
OG0007423	XP_034180818.1	XP_309552.4
OG0007424	XP_034180251.1	XP_321772.5
OG0007425	XP_034177998.1	XP_001688472.1
OG0007426	XP_034183731.1	XP_001688844.1
OG0007428	XP_034172178.1	XP_001688138.1
OG0007429	XP_034173605.1	XP_308835.4
OG0007430	XP_034182981.1	XP_310978.5
OG0007431	XP_034171428.1	XP_317418.4
OG0007432	XP_034195669.1	XP_311142.5
OG0007433	XP_034171614.1	XP_318044.4
OG0007434	XP_034172448.1	XP_315661.2
OG0007436	XP_034176030.1	XP_307783.5
OG0007437	XP_034176492.1	XP_309970.4
OG0007439	XP_034195865.1	XP_312414.5
OG0007440	XP_034177728.1	XP_315098.3
OG0007441	XP_034175584.1	XP_310389.7, XP_003436630.1
OG0007442	XP_034185349.1	XP_310244.7
OG0007443	XP_034179142.1	XP_317866.4
OG0007444	XP_034187502.1	XP_314868.3
OG0007445	XP_034177864.1	XP_313408.5
OG0007446	XP_034188246.1	XP_319335.3
OG0007447	XP_034178655.1	XP_314165.4
OG0007448	XP_034186809.1	XP_315818.5
OG0007449	XP_034185605.1	XP_314175.4
OG0007450	XP_034175720.1	XP_308929.4
OG0007451	XP_034196063.1	XP_308243.4
OG0007452	XP_034171038.1	XP_001688945.1
OG0007453	XP_034185527.1	XP_309985.4
OG0007454	XP_034175402.1	XP_315840.4, XP_001688734.1
OG0007455	XP_034184742.1	XP_314428.4
OG0007457	XP_034182000.1	XP_315926.2
OG0007458	XP_034182875.1	XP_558129.3
OG0007459	XP_034194732.1	XP_319368.3
OG0007460	XP_034183754.1	XP_001689255.1
OG0007461	XP_034187117.1	XP_307970.5
OG0007462	XP_034185830.1	XP_321187.4
OG0007463	XP_034172857.1	XP_321740.5
OG0007464	XP_034194384.1	XP_310955.4
OG0007465	XP_034178652.1	XP_314166.4
OG0007466	XP_034180632.1	XP_309486.3
OG0007467	XP_034182300.1	XP_313084.3
OG0007468	XP_034187281.1	XP_308102.4
OG0007469	XP_034194118.1	XP_314926.4
OG0007470	XP_034188698.1	XP_319694.4
OG0007472	XP_034187007.1	XP_320298.4
OG0007473	XP_034190447.1	XP_001688383.1
OG0007474	XP_034188826.1	XP_311433.4
OG0007475	XP_034187832.1	XP_312845.5
OG0007477	XP_034178180.1	XP_320206.4
OG0007478	XP_034196467.1, XP_034196466.1	XP_321500.2
OG0007479	XP_034182237.1	XP_318007.3
OG0007480	XP_034194694.1	XP_314506.4
OG0007485	XP_034183549.1	XP_313567.4
OG0007486	XP_034192965.1	XP_315016.4
OG0007487	XP_034180497.1, XP_034180489.1	XP_320314.4
OG0007488	XP_034172971.1	XP_321609.4
OG0007489	XP_034186543.1	XP_308753.2
OG0007490	XP_034196674.1	XP_314048.4
OG0007491	XP_034193439.1, XP_034193438.1, XP_034193437.1	XP_315791.3
OG0007492	XP_034196158.1	XP_001237131.1
OG0007494	XP_034177457.1	XP_315244.4
OG0007495	XP_034179697.1	XP_307420.3
OG0007496	XP_034177815.1	XP_312467.1
OG0007497	XP_034183377.1	XP_001689307.1
OG0007498	XP_034192451.1	XP_320764.4
OG0007499	XP_034172404.1	XP_317029.4
OG0007500	XP_034182879.1	XP_314560.4
OG0007501	XP_034180680.1, XP_034180679.1	XP_563881.1
OG0007502	XP_034195474.1	XP_319820.4
OG0007505	XP_034174361.1	XP_553061.3
OG0007506	XP_034177652.1	XP_309935.4
OG0007507	XP_034171205.1	XP_307796.5
OG0007508	XP_034188215.1	XP_319935.4
OG0007509	XP_034190876.1	XP_559081.3
OG0007510	XP_034185961.1	XP_001688792.1
OG0007512	XP_034189756.1	XP_314912.4
OG0007513	XP_034194162.1	XP_309635.4
OG0007514	XP_034183460.1	XP_552911.3
OG0007515	XP_034193891.1	XP_310403.7
OG0007516	XP_034192163.1	XP_003436182.1
OG0007517	XP_034180487.1	XP_001688802.1, XP_001688043.1, XP_321816.3
OG0007518	XP_034185139.1	XP_320878.2
OG0007519	XP_034170826.1, XP_034170827.1	XP_003436742.1
OG0007521	XP_034179784.1	XP_003435917.1, XP_001689326.2
OG0007522	XP_034176814.1	XP_003436729.1
OG0007523	XP_034187095.1	XP_310683.3
OG0007524	XP_034175537.1, XP_034175538.1	XP_315857.4, XP_001688737.1
OG0007525	XP_034188807.1	XP_308367.4
OG0007526	XP_034172675.1	XP_308265.4
OG0007527	XP_034171773.1	XP_308147.4
OG0007528	XP_034181397.1	XP_318086.4
OG0007529	XP_034174851.1	XP_308652.4
OG0007530	XP_034190920.1	XP_308995.3
OG0007531	XP_034176610.1, XP_034176609.1	XP_316428.3
OG0007532	XP_034184459.1	XP_319238.4
OG0007533	XP_034171725.1	XP_319228.4
OG0007534	XP_034173927.1	XP_553857.3
OG0007535	XP_034173401.1	XP_555111.3
OG0007539	XP_034190796.1	XP_321318.5
OG0007540	XP_034189553.1, XP_034189548.1	XP_310393.6
OG0007541	XP_034188018.1	XP_307208.3
OG0007542	XP_034181131.1	XP_311844.5
OG0007543	XP_034176876.1	XP_003436414.1
OG0007544	XP_034188156.1	XP_312829.4, XP_003436404.1
OG0007545	XP_034179595.1	XP_001688388.1, XP_001688387.1
OG0007546	XP_034188029.1	XP_001237458.2
OG0007548	XP_034171110.1	XP_320926.4
OG0007549	XP_034183893.1	XP_309302.4
OG0007550	XP_034192545.1	XP_551275.4
OG0007551	XP_034170891.1	XP_314549.4, XP_001688577.1
OG0007552	XP_034177278.1	XP_003436164.1, XP_312357.5
OG0007553	XP_034187348.1	XP_003436223.1, XP_312200.3
OG0007554	XP_034194728.1	XP_552560.2
OG0007555	XP_034177581.1	XP_311688.5
OG0007556	XP_034191763.1	XP_311265.3
OG0007558	XP_034177227.1	XP_312274.4
OG0007559	XP_034195340.1	XP_321457.5, XP_003435892.1
OG0007560	XP_034188736.1	XP_001237833.2, XP_316565.4
OG0007561	XP_034183609.1	XP_321622.4, XP_003435854.1
OG0007563	XP_034186487.1	XP_003437139.1
OG0007604	XP_034179203.1	XP_312809.4
OG0007606	XP_034186611.1	XP_316873.4
OG0007607	XP_034172939.1	XP_317155.2
OG0007608	XP_034171492.1	XP_308805.4
OG0007609	XP_034190488.1	XP_550679.3
OG0007611	XP_034170888.1	XP_308947.3
OG0007613	XP_034177848.1	XP_562042.3
OG0007614	XP_034182473.1	XP_317589.4
OG0007616	XP_034182778.1	XP_560209.2
OG0007618	XP_034185803.1	XP_311506.3
OG0007619	XP_034171582.1	XP_314769.4
OG0007620	XP_034184923.1	XP_314354.2
OG0007621	XP_034181899.1	XP_003436605.1
OG0007622	XP_034171008.1	XP_309402.3
OG0007623	XP_034189661.1	XP_319547.5
OG0007624	XP_034180211.1	XP_552548.2
OG0007625	XP_034176236.1	XP_308840.4
OG0007626	XP_034185395.1	XP_552637.2, XP_320873.3
OG0007628	XP_034176973.1	XP_318593.4
OG0007629	XP_034177515.1	XP_317284.4
OG0007630	XP_034174650.1	XP_311070.5
OG0007632	XP_034185864.1	XP_562955.4
OG0007634	XP_034174288.1	XP_315214.5
OG0007635	XP_034179737.1	XP_313296.4
OG0007636	XP_034185195.1	XP_318083.4
OG0007637	XP_034189431.1	XP_001230897.1
OG0007638	XP_034190041.1	XP_001688148.1, XP_308991.3
OG0007639	XP_034193994.1	XP_312836.5
OG0007640	XP_034189719.1	XP_307958.5
OG0007641	XP_034191011.1	XP_316250.3
OG0007642	XP_034175238.1	XP_001230977.2
OG0007643	XP_034186868.1	XP_311315.5
OG0007645	XP_034171297.1	XP_309979.4
OG0007647	XP_034185526.1	XP_308332.3
OG0007648	XP_034193453.1	XP_318469.4
OG0007649	XP_034191518.1	XP_565003.2
OG0007651	XP_034175717.1	XP_309348.4
OG0007652	XP_034196579.1	XP_557157.3
OG0007653	XP_034170997.1	XP_312810.2
OG0007654	XP_034184721.1	XP_314182.3
OG0007655	XP_034187435.1	XP_307731.2
OG0007656	XP_034185263.1, XP_034185261.1	XP_320618.4
OG0007657	XP_034191850.1	XP_318066.4
OG0007659	XP_034187356.1	XP_003436974.1
OG0007660	XP_034174090.1	XP_001237267.2
OG0007661	XP_034189605.1	XP_316035.4
OG0007663	XP_034183471.1	XP_313925.3
OG0007664	XP_034184495.1	XP_308749.4
OG0007665	XP_034179402.1	XP_003436722.1
OG0007666	XP_034174512.1	XP_319903.4
OG0007667	XP_034194165.1	XP_308015.5
OG0007668	XP_034174509.1	XP_310992.5
OG0007669	XP_034185174.1, XP_034185173.1	XP_321748.3
OG0007670	XP_034172870.1	XP_316114.4
OG0007671	XP_034170911.1	XP_319105.2
OG0007672	XP_034184883.1	XP_312448.1
OG0007673	XP_034183772.1	XP_314738.3
OG0007674	XP_034192531.1	XP_311839.4
OG0007677	XP_034175513.1	XP_314298.3
OG0007678	XP_034195408.1	XP_320292.3
OG0007680	XP_034184401.1	XP_313717.5
OG0007681	XP_034193323.1	XP_309322.3
OG0007682	XP_034196458.1	XP_320513.1
OG0007683	XP_034193195.1	XP_317020.4
OG0007685	XP_034179008.1	XP_321229.5
OG0007686	XP_034171823.1	XP_001689037.1
OG0007687	XP_034186367.1	XP_003435988.1
OG0007688	XP_034190499.1	XP_316953.2
OG0007689	XP_034173535.1	XP_316127.4
OG0007690	XP_034193168.1	XP_316025.4
OG0007691	XP_034195154.1	XP_312397.4
OG0007692	XP_034183953.1	XP_309796.2
OG0007694	XP_034174498.1	XP_313855.3
OG0007696	XP_034183802.1	XP_003436006.1
OG0007697	XP_034181551.1	XP_321192.5
OG0007699	XP_034195530.1	XP_313455.4
OG0007702	XP_034187667.1	XP_001689396.1
OG0007703	XP_034194049.1	XP_311693.4
OG0007706	XP_034192281.1	XP_312261.5
OG0007708	XP_034170904.1	XP_312205.5
OG0007709	XP_034192699.1	XP_003436694.1
OG0007711	XP_034188118.1	XP_320204.4
OG0007713	XP_034179242.1	XP_310605.5
OG0007714	XP_034175111.1	XP_001237862.2
OG0007715	XP_034181003.1	XP_001237714.2
OG0007719	XP_034191874.1	XP_313015.4
OG0007720	XP_034172399.1	XP_313975.4
OG0007721	XP_034182145.1	XP_311547.4
OG0007723	XP_034176700.1	XP_320807.4
OG0007731	XP_034187242.1	XP_320939.3
OG0007732	XP_034184342.1	XP_001688876.1
OG0007733	XP_034175425.1	XP_566358.3
OG0007734	XP_034178512.1	XP_310423.3
OG0007735	XP_034187938.1	XP_318380.5
OG0007736	XP_034186110.1	XP_310480.2
OG0007737	XP_034193163.1	XP_317106.5
OG0007738	XP_034186331.1	XP_313685.5
OG0007739	XP_034192608.1	XP_312931.5
OG0007740	XP_034178366.1	XP_310516.5
OG0007741	XP_034185319.1	XP_320627.3
OG0007742	XP_034181715.1	XP_316064.3
OG0007744	XP_034190953.1	XP_310881.4
OG0007750	XP_034187725.1	XP_311054.5
OG0007751	XP_034194522.1	XP_001237167.2
OG0007752	XP_034175661.1	XP_316117.3
OG0007755	XP_034174373.1	XP_310184.4
OG0007756	XP_034177436.1	XP_309540.2
OG0007758	XP_034191274.1	XP_308267.3
OG0007759	XP_034175565.1	XP_003436457.1
OG0007760	XP_034183834.1	XP_001689328.2
OG0007763	XP_034181056.1	XP_315797.4
OG0007769	XP_034191769.1	XP_312258.3
OG0007770	XP_034187636.1	XP_316510.4
OG0007772	XP_034186941.1	XP_308987.3
OG0007773	XP_034171899.1	XP_318561.3
OG0007774	XP_034173854.1	XP_320375.4
OG0007776	XP_034179023.1	XP_003436964.1
OG0007777	XP_034190797.1	XP_312934.4
OG0007778	XP_034182286.1	XP_319474.3
OG0007780	XP_034178836.1	XP_317484.4
OG0007781	XP_034189858.1	XP_311896.5
OG0007782	XP_034177522.1	XP_001237525.1
OG0007784	XP_034195440.1	XP_310397.7
OG0007787	XP_034193427.1	XP_308548.4
OG0007788	XP_034186188.1	XP_314743.3
OG0007790	XP_034188022.1	XP_316289.4
OG0007791	XP_034192259.1	XP_310809.3
OG0007792	XP_034175262.1	XP_001238306.1
OG0007795	XP_034172463.1	XP_312092.5
OG0007796	XP_034183058.1	XP_321857.5
OG0007798	XP_034179297.1	XP_310734.4
OG0007799	XP_034192030.1	XP_315537.4
OG0007800	XP_034182636.1	XP_001689352.2
OG0007801	XP_034183261.1	XP_314505.3
OG0007802	XP_034194355.1	XP_308638.4
OG0007804	XP_034171337.1	XP_317008.4
OG0007808	XP_034188084.1	XP_310614.4
OG0007809	XP_034190705.1, XP_034190704.1	XP_316080.4
OG0007811	XP_034188009.1	XP_312408.3
OG0007812	XP_034171063.1	XP_308274.3
OG0007813	XP_034180147.1	XP_313838.4
OG0007814	XP_034191720.1	XP_315795.4
OG0007815	XP_034185750.1	XP_315882.4
OG0007816	XP_034172326.1	XP_319001.2
OG0007817	XP_034190622.1	XP_312103.4
OG0007818	XP_034175292.1	XP_318608.3
OG0007819	XP_034188280.1	XP_313356.4
OG0007820	XP_034182839.1	XP_311114.4
OG0007821	XP_034177346.1	XP_313678.4
OG0007822	XP_034181027.1	XP_320760.4
OG0007823	XP_034188938.1	XP_320586.4
OG0007824	XP_034187193.1	XP_320326.4, XP_001689252.1
OG0007826	XP_034178700.1	XP_553109.2
OG0007827	XP_034190060.1	XP_001689210.1
OG0007828	XP_034177601.1	XP_314946.3
OG0007829	XP_034191332.1	XP_320311.3
OG0007830	XP_034175956.1	XP_316890.5
OG0007831	XP_034193436.1	XP_003435994.1, XP_321047.2
OG0007832	XP_034181269.1	XP_321676.3
OG0007833	XP_034190597.1	XP_321677.5, XP_003435840.1
OG0007834	XP_034176268.1, XP_034176277.1	XP_001688564.1
OG0007835	XP_034187023.1, XP_034187025.1	XP_317059.4
OG0007836	XP_034173940.1	XP_315412.4
OG0007837	XP_034182926.1	XP_312183.4
OG0007838	XP_034193344.1	XP_554885.2
OG0007839	XP_034193045.1	XP_307885.2
OG0007840	XP_034177699.1	XP_562137.4
OG0007841	XP_034194064.1	XP_001688720.1
OG0007842	XP_034189503.1	XP_307960.1
OG0007843	XP_034173322.1	XP_316265.4
OG0007844	XP_034194470.1	XP_318638.4
OG0007845	XP_034187451.1	XP_553481.1
OG0007847	XP_034175441.1	XP_003436926.1
OG0007848	XP_034179554.1	XP_003436564.1
OG0007849	XP_034182449.1	XP_314771.2
OG0007850	XP_034191760.1	XP_308816.3
OG0007851	XP_034191791.1	XP_310461.5
OG0007852	XP_034192440.1	XP_309114.5
OG0007853	XP_034190848.1	XP_309132.5
OG0007854	XP_034176943.1, XP_034176942.1	XP_001688771.1
OG0007855	XP_034175785.1	XP_316102.4
OG0007856	XP_034171209.1	XP_311233.5
OG0007857	XP_034191938.1	XP_315801.4
OG0007858	XP_034179391.1	XP_001688605.1, XP_001688604.1
OG0007859	XP_034195386.1	XP_314353.3
OG0007860	XP_034180773.1	XP_003436998.1
OG0007861	XP_034196678.1	XP_319049.3
OG0007862	XP_034180780.1	XP_319058.4
OG0007863	XP_034190364.1	XP_319333.4
OG0007864	XP_034183934.1	XP_318929.4
OG0007865	XP_034190300.1	XP_318874.4
OG0007866	XP_034178487.1	XP_317135.4
OG0007867	XP_034175884.1	XP_001689169.1
OG0007868	XP_034193448.1	XP_319795.4
OG0007869	XP_034172299.1	XP_320001.2
OG0007871	XP_034184879.1	XP_314808.3
OG0007872	XP_034189260.1, XP_034189259.1	XP_001687784.1
OG0007874	XP_034176572.1	XP_319008.4
OG0007875	XP_034176289.1	XP_310199.4
OG0007876	XP_034174237.1	XP_310176.2
OG0007877	XP_034181800.1	XP_311472.4
OG0007878	XP_034171270.1	XP_563394.4
