Orthogroup	Osmia_lignaria	Dufourea_novaeangliae
OG0006817	XP_034184681.1	XP_015433749.1
OG0006818	XP_034181702.1	XP_015438902.1
OG0006819	XP_034188760.1	XP_015434010.1
OG0006820	XP_034184814.1	XP_015430432.1
OG0006821	XP_034183662.1	XP_015431382.1
OG0006822	XP_034189637.1	XP_015433894.1
OG0006823	XP_034194063.1	XP_015438687.1
OG0006824	XP_034192653.1	XP_015439952.1
OG0006825	XP_034180168.1	XP_015439075.1
OG0006826	XP_034186787.1	XP_015430345.1
OG0006827	XP_034193434.1	XP_015437772.1
OG0006828	XP_034179239.1	XP_015433203.1
OG0006829	XP_034172545.1	XP_015430034.1
OG0006830	XP_034173691.1	XP_015430643.1
OG0006831	XP_034180863.1	XP_015436467.1
OG0006832	XP_034172046.1	XP_015429012.1
OG0006833	XP_034192141.1	XP_015439175.1
OG0006834	XP_034170831.1	XP_015431871.1
OG0006835	XP_034190522.1	XP_015430494.1
OG0006836	XP_034174868.1	XP_015437885.1
OG0006837	XP_034179915.1	XP_015439356.1
OG0006838	XP_034188790.1	XP_015434532.1
OG0006839	XP_034185709.1	XP_015436079.1
OG0006840	XP_034179152.1	XP_015433208.1
OG0006841	XP_034195114.1	XP_015437487.1
OG0006842	XP_034174372.1	XP_015437274.1
OG0006843	XP_034193665.1	XP_015430997.1
OG0006844	XP_034189855.1	XP_015428928.1
OG0006845	XP_034184796.1	XP_015433836.1
OG0006846	XP_034182061.1	XP_015428528.1
OG0006847	XP_034173088.1	XP_015438241.1
OG0006848	XP_034183498.1	XP_015434591.1
OG0006849	XP_034186402.1	XP_015432147.1
OG0006850	XP_034172276.1	XP_015430436.1
OG0006851	XP_034172322.1	XP_015432830.1
OG0006852	XP_034180583.1	XP_015439158.1
OG0006853	XP_034192035.1	XP_015439187.1
OG0006854	XP_034178943.1	XP_015430141.1
OG0006855	XP_034186729.1	XP_015431923.1
OG0006856	XP_034173608.1	XP_015430102.1
OG0006857	XP_034186866.1	XP_015430352.1
OG0006858	XP_034186147.1	XP_015438349.1
OG0006859	XP_034191773.1	XP_015434136.1
OG0006860	XP_034180686.1	XP_015439248.1
OG0006862	XP_034182269.1	XP_015429768.1
OG0006863	XP_034196021.1	XP_015432036.1
OG0006864	XP_034175196.1, XP_034175195.1	XP_015438323.1
OG0006865	XP_034176238.1	XP_015440449.1
OG0006866	XP_034179591.1	XP_015439449.1
OG0006867	XP_034187346.1	XP_015437582.1
OG0006868	XP_034194746.1	XP_015432637.1
OG0006869	XP_034180755.1	XP_015438912.1
OG0006870	XP_034178843.1	XP_015433140.1
OG0006871	XP_034194971.1	XP_015433863.1
OG0006872	XP_034172656.1	XP_015430461.1
OG0006873	XP_034185462.1	XP_015433521.1
OG0006874	XP_034190345.1	XP_015437476.1
OG0006875	XP_034175523.1	XP_015437373.1
OG0006876	XP_034189567.1	XP_015435198.1
OG0006877	XP_034196688.1	XP_015437881.1
OG0006878	XP_034175371.1	XP_015437288.1
OG0006879	XP_034179829.1	XP_015432479.1
OG0006881	XP_034184455.1	XP_015436242.1, XP_015436240.1
OG0006882	XP_034176808.1	XP_015439907.1
OG0006883	XP_034192868.1	XP_015440117.1
OG0006884	XP_034171573.1	XP_015431418.1
OG0006885	XP_034176095.1	XP_015440434.1
OG0006886	XP_034190670.1	XP_015437516.1
OG0006887	XP_034171501.1	XP_015429062.1
OG0006888	XP_034192087.1	XP_015430234.1
OG0006890	XP_034189670.1	XP_015431302.1
OG0006891	XP_034174849.1	XP_015431704.1
OG0006892	XP_034173022.1	XP_015436098.1
OG0006893	XP_034175359.1	XP_015437339.1
OG0006894	XP_034171204.1	XP_015429126.1
OG0006895	XP_034185490.1	XP_015430900.1
OG0006896	XP_034177787.1	XP_015433335.1
OG0006897	XP_034179874.1	XP_015437533.1
OG0006898	XP_034181924.1	XP_015434304.1
OG0006899	XP_034192352.1	XP_015435100.1
OG0006900	XP_034183889.1	XP_015438529.1
OG0006901	XP_034176741.1	XP_015439290.1
OG0006902	XP_034176580.1	XP_015440521.1
OG0006903	XP_034182199.1	XP_015434316.1
OG0006904	XP_034178404.1	XP_015436866.1
OG0006905	XP_034172605.1	XP_015435386.1
OG0006906	XP_034176975.1	XP_015440095.1
OG0006907	XP_034181901.1	XP_015429208.1
OG0006908	XP_034187488.1	XP_015439043.1
OG0006909	XP_034192023.1	XP_015439069.1
OG0006910	XP_034173722.1	XP_015431795.1
OG0006911	XP_034180201.1	XP_015436999.1
OG0006912	XP_034187530.1	XP_015436282.1
OG0006913	XP_034180955.1	XP_015436499.1
OG0006914	XP_034173492.1	XP_015429937.1
OG0006915	XP_034172511.1	XP_015433081.1
OG0006916	XP_034174441.1	XP_015436929.1
OG0006917	XP_034175110.1	XP_015435517.1
OG0006918	XP_034176816.1	XP_015440064.1
OG0006919	XP_034187030.1	XP_015430389.1
OG0006920	XP_034196049.1	XP_015429389.1
OG0006921	XP_034179847.1	XP_015429942.1
OG0006922	XP_034179584.1	XP_015439394.1
OG0006923	XP_034183523.1	XP_015428874.1
OG0006924	XP_034190668.1	XP_015430567.1
OG0006925	XP_034173872.1	XP_015431726.1
OG0006926	XP_034181082.1	XP_015429522.1, XP_015429587.1
OG0006927	XP_034178140.1	XP_015437435.1
OG0006928	XP_034187942.1	XP_015436005.1
OG0006929	XP_034184859.1	XP_015433487.1
OG0006930	XP_034184417.1	XP_015439499.1
OG0006931	XP_034193216.1	XP_015440488.1
OG0006932	XP_034193548.1	XP_015432493.1
OG0006933	XP_034182448.1	XP_015428566.1
OG0006934	XP_034186486.1	XP_015432098.1
OG0006935	XP_034179759.1	XP_015429881.1
OG0006936	XP_034192120.1	XP_015439252.1
OG0006937	XP_034193946.1	XP_015432486.1
OG0006938	XP_034174027.1	XP_015430708.1
OG0006940	XP_034180357.1	XP_015436468.1
OG0006941	XP_034180084.1	XP_015430232.1
OG0006942	XP_034175554.1	XP_015438779.1
OG0006943	XP_034183878.1	XP_015431250.1
OG0006944	XP_034181982.1	XP_015435938.1
OG0006945	XP_034184514.1	XP_015429875.1
OG0006946	XP_034178589.1	XP_015436295.1
OG0006947	XP_034171569.1	XP_015432687.1
OG0006948	XP_034191881.1	XP_015439011.1
OG0006949	XP_034175792.1	XP_015438826.1
OG0006950	XP_034193647.1	XP_015437969.1
OG0006951	XP_034187240.1	XP_015432240.1
OG0006952	XP_034181067.1	XP_015435986.1
OG0006953	XP_034179137.1	XP_015439316.1
OG0006954	XP_034172703.1	XP_015435360.1
OG0006955	XP_034189817.1	XP_015438505.1
OG0006956	XP_034173962.1	XP_015440419.1
OG0006957	XP_034172402.1	XP_015430671.1
OG0006959	XP_034170943.1	XP_015430001.1
OG0006960	XP_034196019.1	XP_015429913.1
OG0006961	XP_034193770.1	XP_015433163.1
OG0006962	XP_034173673.1	XP_015430721.1
OG0006963	XP_034192932.1, XP_034192933.1	XP_015439658.1
OG0006965	XP_034174951.1	XP_015437361.1
OG0006966	XP_034179615.1	XP_015433742.1
OG0006967	XP_034174284.1	XP_015430630.1
OG0006968	XP_034195234.1	XP_015439425.1
OG0006969	XP_034185511.1	XP_015428743.1
OG0006970	XP_034191575.1	XP_015428515.1
OG0006971	XP_034190642.1	XP_015433562.1
OG0006972	XP_034181031.1	XP_015429688.1
OG0006973	XP_034181767.1	XP_015429580.1
OG0006974	XP_034180369.1	XP_015436460.1
OG0006975	XP_034180355.1	XP_015436470.1
OG0006976	XP_034174980.1	XP_015438234.1
OG0006977	XP_034191738.1	XP_015439002.1
OG0006978	XP_034180895.1	XP_015429822.1
OG0006979	XP_034178217.1	XP_015437355.1
OG0006980	XP_034182921.1	XP_015432195.1
OG0006981	XP_034175857.1	XP_015440402.1
OG0006982	XP_034175669.1	XP_015438792.1
OG0006983	XP_034189865.1	XP_015434536.1
OG0006984	XP_034173592.1	XP_015436833.1
OG0006985	XP_034174616.1	XP_015436915.1
OG0006986	XP_034173242.1	XP_015429624.1
OG0006987	XP_034189029.1	XP_015430163.1
OG0006988	XP_034177327.1	XP_015440168.1
OG0006989	XP_034188499.1	XP_015434332.1
OG0006990	XP_034174705.1	XP_015431633.1
OG0006991	XP_034194756.1	XP_015435869.1
OG0006992	XP_034172148.1	XP_015435291.1
OG0006993	XP_034187026.1	XP_015437080.1
OG0006994	XP_034177150.1	XP_015433306.1
OG0006995	XP_034183037.1, XP_034183036.1	XP_015434588.1
OG0006996	XP_034191502.1	XP_015434152.1
OG0006997	XP_034182987.1	XP_015432111.1
OG0006998	XP_034192942.1	XP_015437206.1
OG0006999	XP_034183243.1	XP_015437556.1
OG0007000	XP_034188026.1	XP_015429547.1
OG0007001	XP_034179088.1	XP_015437947.1
OG0007002	XP_034174699.1	XP_015437113.1
OG0007003	XP_034177513.1	XP_015439916.1
OG0007004	XP_034187600.1	XP_015437596.1
OG0007005	XP_034191879.1	XP_015435785.1
OG0007006	XP_034176997.1	XP_015439865.1
OG0007007	XP_034187267.1	XP_015438927.1
OG0007008	XP_034178050.1	XP_015432311.1
OG0007009	XP_034173701.1	XP_015430749.1
OG0007010	XP_034195374.1	XP_015436768.1
OG0007011	XP_034183425.1	XP_015433435.1
OG0007012	XP_034174539.1	XP_015433564.1
OG0007013	XP_034174864.1	XP_015431629.1
OG0007014	XP_034188650.1	XP_015434250.1
OG0007015	XP_034181530.1	XP_015435080.1
OG0007016	XP_034174082.1	XP_015439440.1
OG0007017	XP_034181072.1	XP_015434481.1
OG0007018	XP_034175958.1	XP_015429727.1
OG0007019	XP_034185251.1	XP_015437521.1
OG0007020	XP_034178912.1	XP_015434805.1
OG0007021	XP_034182250.1	XP_015435907.1
OG0007022	XP_034172349.1	XP_015432887.1
OG0007023	XP_034177651.1	XP_015440023.1
OG0007024	XP_034181274.1	XP_015435153.1
OG0007025	XP_034187757.1	XP_015428760.1
OG0007026	XP_034183487.1	XP_015428864.1
OG0007027	XP_034190539.1	XP_015437493.1
OG0007028	XP_034172200.1	XP_015433012.1
OG0007029	XP_034193106.1	XP_015437395.1
OG0007030	XP_034180078.1	XP_015430242.1
OG0007031	XP_034192241.1	XP_015433737.1
OG0007033	XP_034194772.1	XP_015429636.1
OG0007034	XP_034179473.1	XP_015433205.1
OG0007035	XP_034195104.1	XP_015437490.1
OG0007036	XP_034179286.1	XP_015438219.1
OG0007038	XP_034178880.1	XP_015430189.1
OG0007039	XP_034180311.1	XP_015438915.1
OG0007040	XP_034189655.1	XP_015428938.1
OG0007041	XP_034188082.1	XP_015429887.1
OG0007042	XP_034183974.1	XP_015436057.1
OG0007043	XP_034185811.1	XP_015438504.1
OG0007044	XP_034174910.1	XP_015440497.1
OG0007045	XP_034191095.1	XP_015432746.1
OG0007046	XP_034195688.1	XP_015430793.1
OG0007047	XP_034192055.1	XP_015438984.1
OG0007048	XP_034179520.1	XP_015434832.1
OG0007049	XP_034171466.1	XP_015432784.1
OG0007050	XP_034173311.1	XP_015432826.1
OG0007051	XP_034186704.1	XP_015430335.1
OG0007052	XP_034182812.1	XP_015431521.1
OG0007053	XP_034187317.1	XP_015439852.1
OG0007054	XP_034193258.1	XP_015433917.1
OG0007055	XP_034192413.1	XP_015429260.1
OG0007056	XP_034179429.1	XP_015434464.1
OG0007057	XP_034178919.1	XP_015434919.1
OG0007058	XP_034188953.1	XP_015433963.1
OG0007059	XP_034178596.1	XP_015432339.1
OG0007060	XP_034176426.1	XP_015428759.1
OG0007061	XP_034188521.1	XP_015434249.1
OG0007062	XP_034173493.1	XP_015432936.1
OG0007063	XP_034178835.1	XP_015433601.1
OG0007064	XP_034172848.1	XP_015436840.1
OG0007065	XP_034193518.1	XP_015432435.1
OG0007066	XP_034190045.1	XP_015434204.1
OG0007067	XP_034186719.1	XP_015430283.1
OG0007068	XP_034190448.1	XP_015433571.1
OG0007069	XP_034177973.1	XP_015432349.1
OG0007070	XP_034173981.1	XP_015436135.1
OG0007071	XP_034181965.1	XP_015431461.1
OG0007072	XP_034175151.1	XP_015438069.1
OG0007074	XP_034192890.1	XP_015434211.1
OG0007075	XP_034175843.1	XP_015435071.1
OG0007076	XP_034183568.1	XP_015431297.1
OG0007077	XP_034193618.1	XP_015432420.1
OG0007078	XP_034185181.1	XP_015433491.1
OG0007079	XP_034182383.1	XP_015431496.1
OG0007080	XP_034180833.1	XP_015434189.1
OG0007081	XP_034181305.1	XP_015436554.1
OG0007082	XP_034189963.1	XP_015431344.1
OG0007083	XP_034179732.1	XP_015432503.1
OG0007084	XP_034171544.1	XP_015430069.1
OG0007085	XP_034192308.1	XP_015437219.1
OG0007086	XP_034190193.1	XP_015430897.1
OG0007087	XP_034174021.1	XP_015436234.1
OG0007088	XP_034185256.1	XP_015437523.1
OG0007089	XP_034172676.1	XP_015430942.1
OG0007090	XP_034174117.1	XP_015431713.1
OG0007091	XP_034188601.1	XP_015434253.1
OG0007092	XP_034182982.1	XP_015432177.1
OG0007093	XP_034192700.1	XP_015439990.1
OG0007094	XP_034184120.1	XP_015439530.1
OG0007095	XP_034182283.1	XP_015438090.1
OG0007096	XP_034182253.1	XP_015429779.1
OG0007097	XP_034178849.1	XP_015433226.1
OG0007098	XP_034173153.1	XP_015433070.1
OG0007099	XP_034190606.1	XP_015433655.1
OG0007100	XP_034181141.1	XP_015429574.1
OG0007101	XP_034192762.1	XP_015439966.1
OG0007102	XP_034174826.1	XP_015431894.1
OG0007103	XP_034194413.1	XP_015433670.1
OG0007104	XP_034180939.1	XP_015428732.1
OG0007105	XP_034177047.1	XP_015439689.1
OG0007106	XP_034195461.1	XP_015436707.1
OG0007107	XP_034196337.1	XP_015432018.1
OG0007109	XP_034187064.1	XP_015428434.1
OG0007110	XP_034173887.1	XP_015430794.1
OG0007111	XP_034182284.1	XP_015429789.1
OG0007112	XP_034188462.1	XP_015434325.1
OG0007113	XP_034172566.1	XP_015435278.1
OG0007114	XP_034182744.1	XP_015431537.1, XP_015431538.1
OG0007115	XP_034185318.1	XP_015430427.1
OG0007116	XP_034188553.1	XP_015435878.1
OG0007117	XP_034187793.1	XP_015433890.1
OG0007118	XP_034176690.1	XP_015440489.1
OG0007119	XP_034180921.1	XP_015440408.1
OG0007120	XP_034179603.1	XP_015434911.1
OG0007121	XP_034183175.1	XP_015432259.1
OG0007122	XP_034186913.1	XP_015430379.1
OG0007123	XP_034194242.1	XP_015433685.1
OG0007124	XP_034189751.1	XP_015438474.1
OG0007125	XP_034188905.1	XP_015433960.1
OG0007126	XP_034190832.1	XP_015428836.1
OG0007127	XP_034180994.1	XP_015429585.1
OG0007128	XP_034172559.1	XP_015435358.1
OG0007129	XP_034186329.1	XP_015437656.1
OG0007130	XP_034173674.1	XP_015430732.1
OG0007131	XP_034184527.1	XP_015438296.1
OG0007132	XP_034191482.1	XP_015434135.1
OG0007133	XP_034190044.1	XP_015438424.1
OG0007134	XP_034188963.1	XP_015435095.1
OG0007135	XP_034182785.1	XP_015431533.1
OG0007136	XP_034173948.1	XP_015431720.1
OG0007137	XP_034191752.1	XP_015434063.1
OG0007138	XP_034173321.1	XP_015432926.1
OG0007139	XP_034178474.1	XP_015428635.1
OG0007140	XP_034193457.1	XP_015437716.1
OG0007141	XP_034177966.1	XP_015432372.1
OG0007142	XP_034172810.1	XP_015438238.1
OG0007143	XP_034191471.1	XP_015434115.1
OG0007144	XP_034183068.1	XP_015434644.1
OG0007145	XP_034180407.1	XP_015437855.1
OG0007146	XP_034185151.1	XP_015433527.1
OG0007147	XP_034180837.1	XP_015434049.1
OG0007148	XP_034196659.1	XP_015428655.1
OG0007149	XP_034183928.1	XP_015431059.1
OG0007150	XP_034179893.1	XP_015431931.1
OG0007151	XP_034182967.1	XP_015432152.1
OG0007152	XP_034193120.1	XP_015437383.1
OG0007153	XP_034192234.1	XP_015432595.1
OG0007154	XP_034174909.1	XP_015428390.1
OG0007155	XP_034186767.1	XP_015430374.1
OG0007156	XP_034185493.1	XP_015430905.1
OG0007157	XP_034172068.1	XP_015432978.1
OG0007158	XP_034176232.1	XP_015438212.1
OG0007159	XP_034178515.1	XP_015433615.1
OG0007160	XP_034191880.1	XP_015439159.1
OG0007161	XP_034179151.1	XP_015433198.1
OG0007162	XP_034195407.1	XP_015439541.1
OG0007163	XP_034193884.1	XP_015436764.1
OG0007164	XP_034192208.1	XP_015434507.1
OG0007165	XP_034184749.1	XP_015430521.1
OG0007166	XP_034184952.1	XP_015429433.1
OG0007168	XP_034182431.1	XP_015435187.1
OG0007169	XP_034185994.1	XP_015429799.1
OG0007170	XP_034172168.1	XP_015429820.1
OG0007171	XP_034172565.1	XP_015435356.1
OG0007172	XP_034196602.1	XP_015434511.1
OG0007173	XP_034188616.1	XP_015435891.1
OG0007174	XP_034177433.1	XP_015440216.1
OG0007175	XP_034192856.1	XP_015439763.1
OG0007176	XP_034192009.1	XP_015439200.1
OG0007178	XP_034187697.1	XP_015430758.1
OG0007179	XP_034175153.1	XP_015438834.1
OG0007180	XP_034188395.1	XP_015431575.1
OG0007181	XP_034193468.1	XP_015434816.1
OG0007182	XP_034182189.1	XP_015431587.1
OG0007183	XP_034188464.1	XP_015435912.1
OG0007184	XP_034181592.1	XP_015429214.1
OG0007186	XP_034194315.1	XP_015431544.1
OG0007187	XP_034188782.1	XP_015434726.1
OG0007188	XP_034175467.1	XP_015440481.1
OG0007189	XP_034182154.1	XP_015438175.1
OG0007190	XP_034172664.1	XP_015436319.1
OG0007192	XP_034190295.1	XP_015430945.1
OG0007193	XP_034190686.1	XP_015430407.1
OG0007194	XP_034178611.1	XP_015432307.1
OG0007195	XP_034182251.1	XP_015429776.1
OG0007196	XP_034192427.1	XP_015428716.1
OG0007197	XP_034192622.1	XP_015439887.1
OG0007198	XP_034190961.1	XP_015432178.1
OG0007200	XP_034193308.1	XP_015430994.1
OG0007201	XP_034175361.1	XP_015437289.1
OG0007202	XP_034189275.1	XP_015433954.1
OG0007203	XP_034187943.1, XP_034187951.1	XP_015434550.1
OG0007205	XP_034178445.1	XP_015432905.1
OG0007206	XP_034184479.1	XP_015436106.1
OG0007207	XP_034172552.1, XP_034172551.1	XP_015435279.1
OG0007208	XP_034181692.1, XP_034181693.1	XP_015435980.1
OG0007209	XP_034178250.1	XP_015428514.1
OG0007210	XP_034195553.1	XP_015431938.1
OG0007211	XP_034192518.1	XP_015431115.1
OG0007212	XP_034177526.1	XP_015433296.1
OG0007213	XP_034188348.1	XP_015434261.1
OG0007214	XP_034177742.1	XP_015439747.1
OG0007216	XP_034185241.1	XP_015433534.1
OG0007217	XP_034176501.1	XP_015435562.1
OG0007218	XP_034192760.1, XP_034192761.1	XP_015440137.1
OG0007219	XP_034174555.1	XP_015434356.1
OG0007220	XP_034191116.1	XP_015432716.1
OG0007221	XP_034187822.1	XP_015431699.1
OG0007222	XP_034181749.1	XP_015428741.1
OG0007223	XP_034192218.1	XP_015434921.1
OG0007225	XP_034176460.1	XP_015431024.1
OG0007226	XP_034185804.1	XP_015439565.1
OG0007227	XP_034196643.1	XP_015431869.1
OG0007228	XP_034173370.1	XP_015433013.1
OG0007229	XP_034172526.1	XP_015434518.1
OG0007230	XP_034190319.1	XP_015430911.1
OG0007231	XP_034189115.1	XP_015429173.1
OG0007232	XP_034174852.1	XP_015438008.1
OG0007233	XP_034171021.1	XP_015432313.1
OG0007234	XP_034193930.1	XP_015437930.1
OG0007235	XP_034179416.1	XP_015434897.1
OG0007236	XP_034189066.1	XP_015434787.1
OG0007237	XP_034185444.1	XP_015433484.1
OG0007238	XP_034192034.1	XP_015439181.1
OG0007239	XP_034176205.1	XP_015438253.1
OG0007240	XP_034188051.1	XP_015429218.1
OG0007241	XP_034191525.1	XP_015434087.1
OG0007242	XP_034184963.1	XP_015430493.1
OG0007243	XP_034174204.1	XP_015436931.1
OG0007244	XP_034176198.1	XP_015435539.1
OG0007245	XP_034172098.1	XP_015432889.1
OG0007246	XP_034176710.1	XP_015438741.1
OG0007247	XP_034184235.1	XP_015436423.1
OG0007248	XP_034192882.1	XP_015439727.1
OG0007249	XP_034193909.1	XP_015435648.1
OG0007250	XP_034179196.1	XP_015438187.1
OG0007251	XP_034194144.1	XP_015436979.1
OG0007252	XP_034174688.1	XP_015433864.1
OG0007253	XP_034176639.1	XP_015438751.1
OG0007254	XP_034171309.1	XP_015431196.1
OG0007255	XP_034172093.1	XP_015436853.1
OG0007256	XP_034172578.1	XP_015432836.1
OG0007257	XP_034180998.1	XP_015429603.1
OG0007259	XP_034176898.1	XP_015430016.1
OG0007262	XP_034182357.1	XP_015435931.1
OG0007263	XP_034185400.1	XP_015429396.1
OG0007264	XP_034177115.1	XP_015439915.1
OG0007265	XP_034173460.1	XP_015435374.1
OG0007266	XP_034193623.1	XP_015432421.1
OG0007267	XP_034175348.1	XP_015437792.1
OG0007268	XP_034188263.1	XP_015431483.1
OG0007269	XP_034186857.1	XP_015432725.1
OG0007270	XP_034180984.1	XP_015429559.1
OG0007271	XP_034175680.1	XP_015437734.1
OG0007272	XP_034177687.1	XP_015439935.1
OG0007273	XP_034182345.1	XP_015433636.1
OG0007274	XP_034172871.1, XP_034172873.1, XP_034172872.1	XP_015432845.1
OG0007275	XP_034193535.1	XP_015437895.1
OG0007277	XP_034172024.1	XP_015434981.1
OG0007278	XP_034181445.1	XP_015435956.1
OG0007279	XP_034192256.1	XP_015428805.1
OG0007280	XP_034178795.1	XP_015436348.1
OG0007281	XP_034184009.1	XP_015429426.1
OG0007282	XP_034183935.1	XP_015436250.1
OG0007283	XP_034187923.1	XP_015428733.1
OG0007284	XP_034174088.1	XP_015439253.1
OG0007285	XP_034175580.1	XP_015436602.1
OG0007286	XP_034192874.1	XP_015439880.1
OG0007287	XP_034182615.1	XP_015433675.1
OG0007288	XP_034174548.1	XP_015440344.1
OG0007289	XP_034196205.1	XP_015438586.1
OG0007290	XP_034179321.1	XP_015433206.1
OG0007291	XP_034188525.1	XP_015434285.1
OG0007292	XP_034194201.1	XP_015433584.1
OG0007292	XP_034194595.1	XP_015438100.1
OG0007293	XP_034171247.1	XP_015439619.1
OG0007294	XP_034186947.1	XP_015434586.1
OG0007295	XP_034181569.1	XP_015429626.1
OG0007296	XP_034195476.1	XP_015438828.1
OG0007297	XP_034171165.1	XP_015429669.1
OG0007298	XP_034177359.1	XP_015440016.1
OG0007299	XP_034174841.1	XP_015439509.1
OG0007300	XP_034182697.1	XP_015438203.1
OG0007301	XP_034174136.1	XP_015431746.1
OG0007302	XP_034176567.1	XP_015429734.1
OG0007303	XP_034176753.1	XP_015439811.1
OG0007304	XP_034179575.1	XP_015434841.1
OG0007305	XP_034176702.1	XP_015437297.1
OG0007306	XP_034184214.1	XP_015436399.1
OG0007307	XP_034176122.1	XP_015437047.1
OG0007308	XP_034183224.1	XP_015434623.1
OG0007309	XP_034189859.1	XP_015434572.1
OG0007310	XP_034180450.1, XP_034180451.1	XP_015430132.1
OG0007311	XP_034174735.1	XP_015430748.1
OG0007312	XP_034171568.1	XP_015429107.1
OG0007313	XP_034193310.1	XP_015437326.1
OG0007314	XP_034174530.1	XP_015430615.1
OG0007315	XP_034195883.1	XP_015439012.1
OG0007316	XP_034187467.1	XP_015430635.1
OG0007317	XP_034189975.1	XP_015431406.1
OG0007318	XP_034177224.1	XP_015433304.1
OG0007319	XP_034190393.1	XP_015428781.1
OG0007320	XP_034172182.1	XP_015435316.1
OG0007321	XP_034184305.1	XP_015436181.1
OG0007322	XP_034192507.1	XP_015435995.1
OG0007323	XP_034171439.1	XP_015435894.1
OG0007324	XP_034187521.1	XP_015430855.1
OG0007325	XP_034174030.1	XP_015437604.1
OG0007326	XP_034187408.1	XP_015436874.1
OG0007327	XP_034195961.1	XP_015438497.1
OG0007330	XP_034194230.1	XP_015433697.1
OG0007331	XP_034188694.1	XP_015429765.1
OG0007332	XP_034175475.1	XP_015440517.1
OG0007333	XP_034179867.1	XP_015435638.1
OG0007334	XP_034185509.1	XP_015428671.1
OG0007335	XP_034195985.1	XP_015429986.1
OG0007336	XP_034195463.1	XP_015431982.1
OG0007337	XP_034184986.1	XP_015429829.1
OG0007338	XP_034187158.1	XP_015432688.1
OG0007339	XP_034176310.1	XP_015439629.1
OG0007340	XP_034182592.1	XP_015435868.1
OG0007342	XP_034178403.1	XP_015432400.1
OG0007343	XP_034176270.1	XP_015437381.1
OG0007344	XP_034189587.1	XP_015438458.1
OG0007345	XP_034170902.1	XP_015431628.1
OG0007346	XP_034176079.1	XP_015440455.1
OG0007347	XP_034189162.1	XP_015434979.1
OG0007348	XP_034190275.1	XP_015430932.1
OG0007349	XP_034182291.1	XP_015429771.1
OG0007350	XP_034176149.1	XP_015436413.1
