Orthogroup	Osmia_lignaria	Osmia_bicornis
OG0008756	XP_034175864.1	XP_029044096.1
OG0008757	XP_034180192.1	XP_029051221.1
OG0008758	XP_034180315.1	XP_029032749.1
OG0008759	XP_034180252.1	XP_029038413.1
OG0008760	XP_034193503.1	XP_029045810.1
OG0008761	XP_034179944.1	XP_029039498.1
OG0008762	XP_034178424.1	XP_029046888.1
OG0008763	XP_034177858.1, XP_034177857.1	XP_029055794.1
OG0008764	XP_034193466.1	XP_029032305.1
OG0008765	XP_034187500.1, XP_034187501.1	XP_029039315.1
OG0008766	XP_034191237.1	XP_029052123.1
OG0008767	XP_034181456.1	XP_029038220.1
OG0008768	XP_034186466.1	XP_029040299.1
OG0008769	XP_034171157.1	XP_029052255.1
OG0008770	XP_034188972.1	XP_029056523.1
OG0008771	XP_034192958.1	XP_029036529.1
OG0008772	XP_034194455.1	XP_029046229.1
OG0008773	XP_034186088.1	XP_029033497.1
OG0008776	XP_034178108.1	XP_029051317.1
OG0008777	XP_034172951.1	XP_029050936.1
OG0008778	XP_034186128.1	XP_029039610.1
OG0008780	XP_034192559.1	XP_029054813.1
OG0008782	XP_034182028.1	XP_029049569.1
OG0008798	XP_034184445.1	XP_029047814.1
OG0008799	XP_034183354.1	XP_029041696.1
OG0008801	XP_034180864.1	XP_029041938.1
OG0008802	XP_034193746.1	XP_029045840.1
OG0008803	XP_034178814.1	XP_029036068.1
OG0008807	XP_034192718.1	XP_029042810.1, XP_029042809.1
OG0008811	XP_034196554.1	XP_029037769.1
OG0008812	XP_034179946.1	XP_029039450.1, XP_029039455.1
OG0008814	XP_034180856.1	XP_029041784.1
OG0008815	XP_034196658.1	XP_029055904.1
OG0008816	XP_034192450.1	XP_029048021.1
OG0008817	XP_034175204.1	XP_029044882.1
OG0008819	XP_034195712.1	XP_029040399.1, XP_029039887.1
OG0008828	XP_034189820.1	XP_029039852.1
OG0008829	XP_034179537.1	XP_029039528.1
OG0008831	XP_034193334.1	XP_029049781.1
OG0008832	XP_034192510.1	XP_029053640.1
OG0008836	XP_034194159.1	XP_029050128.1
OG0008847	XP_034181411.1	XP_029041156.1
OG0008849	XP_034178074.1	XP_029036097.1
OG0008850	XP_034190040.1	XP_029039823.1
OG0008851	XP_034187920.1	XP_029051050.1
OG0008855	XP_034179193.1	XP_029040885.1
OG0008859	XP_034174626.1	XP_029053591.1
OG0008860	XP_034178963.1	XP_029050016.1
OG0008862	XP_034184498.1	XP_029038742.1
OG0008863	XP_034179782.1	XP_029034740.1
OG0008864	XP_034185017.1	XP_029035144.1
OG0008865	XP_034185885.1	XP_029053565.1
OG0008866	XP_034177988.1	XP_029049211.1
OG0008867	XP_034173904.1	XP_029044354.1
OG0008868	XP_034172602.1	XP_029033981.1
OG0008869	XP_034186602.1	XP_029040360.1, XP_029040359.1
OG0008870	XP_034189638.1	XP_029039673.1
OG0008871	XP_034173688.1	XP_029046203.1
OG0008872	XP_034179316.1	XP_029052785.1
OG0008873	XP_034188908.1	XP_029034362.1
OG0008874	XP_034179735.1	XP_029053273.1
OG0008876	XP_034178311.1	XP_029044969.1
OG0008877	XP_034176359.1	XP_029048405.1
OG0008878	XP_034173649.1	XP_029037851.1
OG0008879	XP_034181594.1	XP_029038189.1
OG0008880	XP_034179970.1	XP_029044437.1
OG0008881	XP_034177842.1	XP_029046075.1
OG0008882	XP_034180934.1	XP_029044615.1
OG0008883	XP_034195427.1	XP_029038933.1
OG0008884	XP_034188112.1	XP_029051071.1
OG0008885	XP_034189734.1	XP_029036944.1
OG0008886	XP_034189831.1	XP_029040025.1
OG0008887	XP_034194557.1, XP_034194640.1	XP_029054979.1, XP_029055164.1
OG0008887	XP_034194699.1	XP_029054605.1
OG0008887	XP_034194887.1, XP_034194693.1	XP_029054606.1, XP_029052982.1, XP_029055050.1, XP_029054020.1, XP_029053945.1
OG0008888	XP_034174274.1	XP_029047896.1
OG0008889	XP_034185030.1	XP_029033318.1
OG0008890	XP_034171335.1	XP_029031851.1
OG0008891	XP_034181338.1	XP_029041103.1
OG0008892	XP_034176315.1	XP_029048465.1
OG0008893	XP_034176333.1	XP_029048468.1
OG0008894	XP_034196179.1	XP_029052006.1
OG0008895	XP_034175613.1	XP_029038372.1
OG0008896	XP_034186899.1	XP_029052996.1
OG0008897	XP_034174057.1	XP_029035589.1
OG0008898	XP_034179133.1	XP_029049324.1
OG0008899	XP_034194070.1	XP_029051878.1
OG0008900	XP_034181775.1	XP_029038246.1
OG0008901	XP_034178136.1	XP_029036115.1
OG0008902	XP_034181691.1	XP_029041261.1
OG0008903	XP_034178517.1	XP_029043797.1
OG0008904	XP_034179493.1	XP_029050015.1
OG0008905	XP_034179262.1	XP_029056460.1
OG0008907	XP_034184893.1	XP_029049418.1
OG0008908	XP_034180539.1	XP_029045332.1
OG0008909	XP_034191491.1	XP_029043438.1
OG0008910	XP_034174900.1	XP_029038568.1
OG0008911	XP_034179589.1	XP_029047754.1, XP_029047755.1
OG0008913	XP_034181062.1	XP_029051201.1
OG0008914	XP_034181018.1, XP_034181019.1, XP_034181020.1	XP_029051186.1
OG0008915	XP_034177213.1	XP_029042175.1
OG0008916	XP_034185809.1	XP_029050578.1
OG0008917	XP_034186468.1	XP_029040301.1
OG0008918	XP_034185881.1	XP_029052141.1
OG0008919	XP_034186234.1	XP_029051094.1, XP_029051093.1
OG0008920	XP_034175923.1	XP_029042675.1
OG0008921	XP_034180457.1	XP_029041383.1
OG0008922	XP_034176582.1	XP_029055459.1
OG0008923	XP_034194052.1	XP_029050608.1
OG0008924	XP_034171028.1	XP_029036211.1
OG0008925	XP_034172198.1	XP_029048775.1
OG0008926	XP_034178987.1	XP_029046004.1
OG0008927	XP_034174797.1	XP_029035171.1, XP_029035161.1
OG0008928	XP_034195534.1	XP_029050743.1
OG0008929	XP_034185363.1	XP_029035163.1
OG0008930	XP_034185382.1	XP_029033308.1
OG0008931	XP_034188015.1, XP_034188016.1	XP_029051810.1
OG0008932	XP_034184699.1	XP_029051492.1
OG0008933	XP_034171817.1	XP_029044782.1
OG0008934	XP_034179136.1	XP_029049325.1
OG0008935	XP_034182928.1	XP_029034654.1
OG0008936	XP_034178666.1	XP_029045001.1
OG0008937	XP_034178261.1	XP_029050362.1
OG0008938	XP_034178132.1	XP_029036134.1
OG0008939	XP_034179303.1	XP_029052777.1
OG0008940	XP_034193673.1	XP_029036722.1
OG0008941	XP_034190769.1	XP_029043285.1
OG0008942	XP_034187047.1	XP_029049850.1
OG0008943	XP_034172336.1	XP_029048759.1
OG0008944	XP_034173023.1	XP_029038089.1
OG0008945	XP_034188242.1	XP_029040580.1
OG0008946	XP_034171758.1	XP_029055970.1
OG0008947	XP_034189413.1	XP_029034295.1
OG0008948	XP_034172394.1	XP_029037940.1
OG0008949	XP_034182281.1	XP_029032937.1
OG0008950	XP_034174845.1	XP_029044351.1
OG0008951	XP_034173961.1	XP_029032365.1
OG0008952	XP_034193778.1	XP_029040116.1
OG0008953	XP_034195570.1	XP_029037296.1
OG0008954	XP_034171645.1	XP_029032451.1
OG0008955	XP_034190573.1	XP_029051834.1
OG0008956	XP_034181267.1	XP_029043754.1
OG0008957	XP_034184689.1	XP_029051469.1
OG0008958	XP_034188008.1	XP_029051797.1
OG0008959	XP_034184978.1	XP_029044232.1
OG0008960	XP_034185128.1	XP_029035039.1
OG0008962	XP_034173955.1	XP_029037658.1
OG0008963	XP_034175967.1	XP_029038726.1
OG0008966	XP_034190008.1	XP_029039931.1
OG0008967	XP_034186047.1	XP_029033692.1, XP_029033695.1
OG0008969	XP_034175226.1	XP_029046522.1
OG0008970	XP_034175199.1	XP_029038529.1
OG0008971	XP_034191499.1	XP_029032594.1
OG0008972	XP_034182898.1	XP_029034649.1
OG0008973	XP_034180033.1	XP_029041856.1
OG0008974	XP_034193983.1	XP_029045894.1
OG0008975	XP_034190738.1	XP_029043264.1
OG0008976	XP_034194000.1	XP_029045912.1
OG0008977	XP_034172211.1	XP_029049462.1
OG0008978	XP_034170908.1	XP_029056525.1
OG0008979	XP_034182999.1	XP_029041750.1
OG0008980	XP_034180177.1	XP_029038417.1
OG0008981	XP_034181404.1, XP_034181413.1	XP_029035235.1
OG0008982	XP_034174709.1	XP_029045916.1
OG0008983	XP_034187327.1	XP_029039314.1
OG0008984	XP_034179900.1	XP_029047730.1
OG0008985	XP_034176562.1	XP_029055409.1
OG0008986	XP_034177358.1	XP_029045727.1
OG0008987	XP_034193196.1	XP_029048344.1
OG0008988	XP_034182517.1	XP_029033083.1
OG0008995	XP_034173992.1	XP_029048459.1
OG0008997	XP_034192471.1	XP_029054679.1, XP_029053042.1
OG0008997	XP_034183426.1	XP_029053918.1, XP_029053917.1, XP_029053915.1, XP_029053914.1, XP_029053916.1
OG0008998	XP_034194700.1	XP_029054110.1
OG0008998	XP_034192323.1	XP_029052472.1
OG0008998	XP_034177027.1, XP_034194530.1, XP_034192285.1	XP_029054787.1
OG0008998	XP_034194929.1	XP_029055278.1, XP_029053803.1
OG0009008	XP_034183466.1	XP_029040437.1
OG0009009	XP_034189847.1	XP_029055591.1
OG0009010	XP_034180689.1	XP_029046862.1
OG0009011	XP_034181825.1	XP_029046410.1
OG0009015	XP_034180639.1	XP_029032723.1
OG0009016	XP_034181021.1	XP_029032241.1
OG0009024	XP_034194681.1, XP_034195120.1, XP_034192204.1	XP_029055249.1
OG0009027	XP_034173355.1	XP_029037909.1
OG0009030	XP_034189640.1	XP_029039656.1
OG0009031	XP_034181022.1, XP_034181023.1	XP_029051161.1
OG0009035	XP_034196618.1	XP_029032142.1
OG0009038	XP_034184816.1	XP_029051559.1
OG0009042	XP_034185193.1	XP_029035035.1
OG0009050	XP_034196366.1	XP_029032149.1, XP_029056097.1
OG0009051	XP_034196048.1	XP_029055533.1
OG0009052	XP_034188793.1	XP_029053722.1
OG0009053	XP_034183739.1	XP_029040569.1
OG0009054	XP_034189357.1	XP_029034379.1
OG0009055	XP_034182575.1	XP_029037179.1
OG0009056	XP_034195158.1	XP_029053560.1
OG0009057	XP_034174131.1	XP_029032999.1
OG0009058	XP_034173130.1	XP_029037943.1
OG0009059	XP_034186749.1, XP_034186750.1	XP_029050984.1
OG0009061	XP_034189634.1	XP_029039672.1
OG0009062	XP_034192898.1	XP_029036389.1
OG0009063	XP_034190558.1	XP_029050821.1
OG0009064	XP_034174740.1	XP_029044322.1
OG0009065	XP_034192477.1	XP_029053635.1
OG0009066	XP_034181130.1	XP_029038210.1
OG0009067	XP_034191523.1, XP_034191524.1	XP_029052739.1
OG0009068	XP_034178834.1	XP_029049210.1
OG0009069	XP_034181174.1	XP_029044591.1
OG0009070	XP_034184447.1	XP_029047948.1
OG0009071	XP_034186889.1	XP_029052200.1
OG0009072	XP_034173706.1	XP_029046124.1
OG0009073	XP_034192766.1	XP_029036452.1
OG0009075	XP_034173510.1	XP_029051691.1
OG0009076	XP_034173591.1	XP_029034093.1
OG0009077	XP_034188773.1	XP_029034299.1
OG0009078	XP_034193032.1, XP_034193031.1	XP_029042837.1, XP_029042838.1, XP_029042839.1
OG0009079	XP_034192490.1	XP_029035278.1
OG0009080	XP_034192097.1	XP_029039169.1
OG0009081	XP_034179993.1	XP_029038751.1
OG0009082	XP_034180148.1	XP_029032683.1
OG0009083	XP_034171672.1	XP_029055942.1
OG0009084	XP_034176416.1	XP_029048849.1
OG0009085	XP_034186931.1	XP_029040213.1
OG0009086	XP_034180280.1	XP_029041393.1
OG0009087	XP_034171232.1	XP_029036288.1
OG0009088	XP_034191239.1	XP_029045270.1
OG0009090	XP_034180906.1	XP_029035247.1
OG0009091	XP_034173773.1, XP_034173774.1	XP_029034964.1
OG0009092	XP_034195582.1	XP_029053009.1
OG0009094	XP_034188017.1	XP_029039986.1
OG0009096	XP_034180240.1	XP_029038672.1
OG0009098	XP_034175082.1	XP_029044151.1
OG0009099	XP_034185829.1	XP_029048263.1
OG0009100	XP_034178948.1	XP_029052580.1
OG0009101	XP_034179398.1	XP_029049345.1
OG0009103	XP_034171025.1	XP_029036208.1
OG0009104	XP_034171553.1	XP_029054580.1
OG0009105	XP_034196474.1	XP_029054372.1
OG0009106	XP_034188208.1	XP_029044044.1
OG0009107	XP_034187469.1	XP_029035946.1
OG0009108	XP_034192697.1	XP_029036360.1
OG0009109	XP_034177037.1	XP_029046732.1
OG0009110	XP_034177329.1	XP_029055743.1
OG0009111	XP_034177738.1	XP_029041330.1
OG0009113	XP_034195592.1	XP_029053696.1, XP_029053570.1
OG0009115	XP_034195771.1	XP_029031956.1
OG0009116	XP_034191477.1	XP_029032587.1
OG0009117	XP_034175530.1	XP_029047312.1
OG0009118	XP_034181588.1	XP_029044663.1
OG0009119	XP_034184942.1	XP_029033285.1
OG0009120	XP_034183446.1	XP_029052645.1
OG0009121	XP_034184901.1, XP_034184903.1, XP_034184900.1, XP_034184899.1, XP_034184902.1, XP_034184898.1	XP_029033396.1
OG0009122	XP_034171220.1	XP_029037807.1
OG0009123	XP_034184737.1	XP_029052975.1
OG0009124	XP_034184607.1	XP_029038546.1
OG0009125	XP_034190042.1	XP_029039850.1
OG0009128	XP_034179271.1	XP_029056405.1
OG0009129	XP_034182997.1	XP_029041756.1
OG0009130	XP_034173417.1	XP_029050253.1
OG0009131	XP_034180378.1	XP_029045345.1
OG0009132	XP_034186794.1	XP_029050982.1
OG0009133	XP_034195245.1	XP_029055260.1
OG0009134	XP_034177874.1	XP_029055789.1
OG0009135	XP_034184397.1	XP_029047804.1
OG0009136	XP_034196438.1	XP_029040197.1
OG0009137	XP_034184993.1	XP_029035113.1
OG0009138	XP_034191064.1	XP_029045147.1
OG0009141	XP_034171127.1	XP_029043599.1
OG0009143	XP_034183222.1	XP_029049574.1
OG0009144	XP_034191671.1	XP_029050730.1
OG0009165	XP_034170848.1	XP_029048288.1
OG0009166	XP_034183238.1	XP_029038841.1
OG0009175	XP_034183038.1	XP_029038956.1
OG0009176	XP_034181920.1	XP_029032899.1
OG0009180	XP_034195357.1	XP_029054359.1
OG0009181	XP_034195355.1	XP_029054904.1
OG0009190	XP_034175796.1	XP_029035489.1
OG0009196	XP_034172187.1	XP_029033925.1
OG0009206	XP_034196243.1	XP_029038683.1
OG0009212	XP_034172301.1	XP_029035744.1
OG0009213	XP_034171732.1	XP_029043628.1
OG0009215	XP_034195539.1	XP_029040170.1
OG0009216	XP_034189853.1	XP_029040049.1
OG0009217	XP_034180229.1	XP_029037190.1
OG0009218	XP_034187495.1	XP_029042992.1
OG0009219	XP_034174047.1	XP_029044357.1
OG0009221	XP_034185697.1	XP_029039166.1
OG0009222	XP_034182897.1	XP_029041757.1
OG0009223	XP_034179512.1	XP_029040870.1
OG0009224	XP_034192763.1	XP_029036449.1
OG0009225	XP_034171199.1	XP_029041599.1
OG0009226	XP_034196506.1	XP_029053887.1
OG0009227	XP_034171152.1	XP_029054898.1
OG0009229	XP_034180269.1	XP_029038491.1
OG0009230	XP_034185050.1	XP_029044183.1
OG0009231	XP_034177604.1	XP_029055745.1
OG0009232	XP_034195425.1	XP_029040159.1
OG0009233	XP_034179969.1	XP_029044448.1
OG0009234	XP_034174132.1	XP_029033024.1
OG0009235	XP_034183786.1	XP_029034498.1
OG0009237	XP_034179529.1	XP_029039511.1
OG0009238	XP_034191152.1	XP_029056339.1, XP_029056325.1
OG0009240	XP_034182149.1	XP_029040685.1
OG0009241	XP_034189013.1	XP_029043111.1
OG0009242	XP_034192657.1, XP_034192578.1	XP_029035248.1
OG0009243	XP_034187369.1	XP_029051775.1
OG0009245	XP_034185932.1	XP_029050528.1
OG0009247	XP_034175873.1	XP_029044109.1
OG0009248	XP_034174890.1	XP_029044912.1
OG0009249	XP_034187218.1	XP_029040228.1
OG0009250	XP_034183220.1	XP_029049549.1, XP_029049540.1
OG0009251	XP_034179085.1	XP_029034850.1
OG0009252	XP_034179024.1	XP_029049322.1
OG0009253	XP_034185214.1	XP_029033386.1
OG0009254	XP_034171100.1	XP_029032063.1
OG0009255	XP_034196428.1, XP_034196430.1, XP_034196429.1	XP_029040184.1
OG0009256	XP_034174749.1	XP_029032744.1
OG0009257	XP_034187547.1, XP_034187546.1	XP_029036017.1
OG0009258	XP_034177396.1	XP_029042091.1
OG0009259	XP_034176897.1	XP_029046452.1
OG0009260	XP_034192937.1	XP_029036512.1
OG0009261	XP_034195354.1, XP_034195361.1, XP_034195366.1	XP_029040133.1
OG0009262	XP_034184840.1	XP_029052483.1
OG0009263	XP_034183435.1	XP_029052719.1
OG0009264	XP_034181171.1	XP_029047043.1
OG0009265	XP_034180978.1	XP_029051153.1
OG0009266	XP_034184937.1	XP_029033429.1
OG0009267	XP_034190691.1	XP_029046763.1
OG0009268	XP_034175161.1	XP_029048967.1
OG0009270	XP_034191029.1	XP_029056015.1
OG0009271	XP_034185765.1, XP_034185767.1, XP_034185766.1	XP_029037739.1
OG0009272	XP_034191554.1	XP_029037645.1
OG0009273	XP_034180786.1	XP_029041869.1, XP_029041871.1
OG0009274	XP_034179967.1	XP_029044431.1
OG0009275	XP_034187086.1	XP_029048649.1
OG0009276	XP_034178562.1	XP_029032218.1
OG0009277	XP_034171829.1	XP_029041579.1
OG0009278	XP_034171003.1	XP_029056660.1
OG0009279	XP_034175862.1	XP_029044095.1
OG0009281	XP_034173134.1	XP_029037946.1
OG0009283	XP_034195454.1	XP_029044445.1, XP_029044602.1
OG0009284	XP_034178685.1	XP_029032219.1
OG0009285	XP_034190772.1	XP_029043302.1
OG0009287	XP_034183473.1	XP_029040552.1
OG0009291	XP_034180519.1	XP_029038398.1
OG0009292	XP_034185611.1	XP_029044193.1
OG0009295	XP_034196189.1	XP_029053201.1
OG0009296	XP_034177318.1	XP_029048746.1
OG0009298	XP_034181510.1	XP_029038224.1
OG0009300	XP_034185021.1, XP_034194841.1, XP_034185218.1, XP_034184630.1, XP_034185220.1, XP_034184633.1, XP_034190689.1, XP_034184626.1, XP_034184629.1, XP_034184628.1	XP_029054399.1
OG0009313	XP_034193763.1	XP_029052492.1
OG0009325	XP_034184619.1	XP_029054582.1, XP_029054662.1
OG0009342	XP_034186470.1	XP_029040303.1
OG0009354	XP_034185827.1	XP_029037733.1
OG0009358	XP_034177705.1	XP_029032306.1
OG0009362	XP_034174107.1	XP_029044358.1
OG0009363	XP_034183041.1	XP_029041671.1
OG0009364	XP_034182382.1	XP_029038618.1
OG0009365	XP_034171124.1	XP_029043687.1
OG0009366	XP_034182068.1	XP_029033067.1
OG0009367	XP_034181134.1	XP_029038214.1
OG0009368	XP_034181226.1	XP_029041098.1
OG0009369	XP_034195409.1	XP_029050368.1
OG0009371	XP_034184887.1	XP_029049629.1
OG0009372	XP_034186024.1	XP_029047710.1
OG0009373	XP_034180005.1	XP_029038698.1
OG0009374	XP_034186334.1	XP_029038765.1
OG0009375	XP_034194080.1	XP_029039356.1
OG0009377	XP_034177498.1	XP_029043930.1
OG0009378	XP_034190726.1	XP_029033184.1
OG0009379	XP_034173496.1	XP_029051704.1
OG0009382	XP_034186844.1	XP_029038889.1
OG0009383	XP_034193017.1	XP_029036504.1
OG0009385	XP_034183665.1	XP_029050524.1
OG0009387	XP_034179731.1	XP_029053253.1, XP_029053254.1
OG0009388	XP_034171897.1	XP_029056594.1
OG0009389	XP_034181978.1	XP_029038613.1
OG0009390	XP_034174712.1	XP_029048272.1
OG0009391	XP_034192881.1	XP_029036503.1
OG0009392	XP_034177628.1	XP_029052549.1, XP_029052548.1, XP_029052550.1
OG0009394	XP_034196110.1	XP_029052820.1
OG0009395	XP_034176611.1	XP_029050151.1
OG0009396	XP_034195414.1	XP_029055538.1
OG0009398	XP_034178009.1	XP_029032184.1, XP_029032182.1
OG0009399	XP_034175328.1	XP_029042448.1
OG0009400	XP_034183306.1	XP_029034631.1
OG0009401	XP_034178312.1	XP_029044967.1
OG0009402	XP_034178582.1	XP_029042577.1
OG0009403	XP_034195083.1	XP_029049379.1
OG0009404	XP_034172140.1	XP_029035245.1
OG0009405	XP_034191156.1	XP_029045269.1
OG0009406	XP_034182621.1	XP_029032457.1
OG0009407	XP_034187498.1	XP_029035836.1
OG0009408	XP_034193419.1	XP_029048418.1
OG0009410	XP_034182548.1	XP_029032558.1
OG0009411	XP_034185277.1	XP_029044299.1
OG0009412	XP_034180871.1	XP_029041782.1
OG0009414	XP_034176250.1	XP_029042769.1
OG0009415	XP_034194655.1	XP_029054938.1
OG0009419	XP_034177566.1	XP_029048685.1
OG0009422	XP_034180807.1	XP_029041899.1
OG0009425	XP_034178473.1	XP_029035685.1
OG0009426	XP_034183630.1, XP_034183629.1, XP_034192334.1	XP_029054949.1
OG0009426	XP_034192326.1, XP_034195226.1, XP_034195300.1, XP_034190494.1, XP_034192335.1	XP_029046875.1, XP_029046874.1
OG0009427	XP_034192203.1	XP_029054873.1, XP_029053729.1, XP_029055120.1, XP_029054630.1
OG0009427	XP_034194676.1	XP_029055082.1, XP_029054927.1
OG0009427	XP_034178151.1	XP_029050087.1
OG0009440	XP_034185929.1	XP_029050576.1
OG0009448	XP_034180051.1	XP_029041861.1
OG0009454	XP_034171947.1, XP_034171946.1	XP_029056654.1
OG0009461	XP_034190500.1	XP_029055025.1
OG0009469	XP_034182030.1	XP_029049572.1
OG0009486	XP_034178444.1	XP_029044522.1
OG0009491	XP_034174049.1	XP_029044336.1
OG0009492	XP_034174961.1	XP_029042618.1
OG0009493	XP_034171002.1	XP_029056601.1
OG0009494	XP_034186867.1	XP_029050748.1
OG0009495	XP_034181975.1, XP_034181974.1	XP_029050341.1
OG0009496	XP_034181133.1	XP_029038177.1
OG0009497	XP_034193881.1, XP_034193882.1	XP_029045973.1
OG0009498	XP_034188352.1	XP_029032206.1
OG0009499	XP_034174312.1	XP_029039325.1
OG0009500	XP_034179260.1, XP_034179261.1	XP_029056364.1
OG0009502	XP_034194017.1	XP_029036969.1
OG0009503	XP_034190599.1	XP_029050856.1
OG0009504	XP_034180870.1	XP_029041781.1
OG0009505	XP_034186243.1	XP_029051100.1
OG0009507	XP_034175168.1	XP_029048828.1
OG0009508	XP_034172169.1	XP_029037823.1
OG0009509	XP_034173586.1	XP_029034010.1
OG0009512	XP_034171024.1	XP_029036207.1
OG0009513	XP_034173751.1	XP_029035207.1
OG0009515	XP_034176731.1	XP_029048223.1
OG0009516	XP_034196264.1	XP_029056261.1
OG0009517	XP_034192261.1	XP_029053938.1
OG0009518	XP_034189970.1	XP_029039861.1
OG0009519	XP_034180920.1	XP_029035312.1
OG0009520	XP_034171136.1	XP_029056595.1
OG0009521	XP_034189063.1	XP_029034298.1
OG0009522	XP_034171000.1	XP_029056606.1
OG0009523	XP_034194749.1	XP_029033797.1
OG0009527	XP_034177736.1	XP_029041327.1
OG0009528	XP_034186950.1	XP_029038973.1
OG0009529	XP_034195496.1	XP_029050435.1
OG0009530	XP_034181212.1	XP_029041268.1
OG0009531	XP_034186300.1	XP_029049026.1
OG0009532	XP_034188327.1	XP_029032239.1
OG0009533	XP_034176652.1	XP_029048910.1
OG0009534	XP_034173210.1	XP_029038043.1
OG0009536	XP_034193596.1	XP_029036859.1
OG0009537	XP_034186780.1	XP_029050972.1
OG0009538	XP_034174018.1	XP_029035541.1
OG0009539	XP_034188252.1	XP_029040616.1
OG0009540	XP_034174191.1, XP_034174180.1	XP_029041512.1, XP_029041511.1
OG0009542	XP_034176686.1	XP_029048977.1
OG0009544	XP_034171734.1	XP_029056539.1
OG0009545	XP_034191677.1	XP_029037442.1
OG0009546	XP_034195078.1	XP_029054635.1
OG0009548	XP_034190255.1	XP_029046846.1
OG0009556	XP_034189976.1	XP_029039928.1
OG0009560	XP_034196665.1	XP_029047448.1, XP_029047447.1, XP_029047446.1
OG0009563	XP_034196651.1	XP_029047441.1
OG0009564	XP_034184132.1	XP_029052944.1
OG0009627	XP_034178651.1	XP_029044981.1
OG0009652	XP_034173051.1	XP_029038112.1
OG0009653	XP_034172395.1	XP_029033973.1, XP_029033974.1, XP_029033975.1, XP_029033972.1
OG0009663	XP_034187476.1	XP_029035888.1
OG0009664	XP_034182509.1	XP_029038644.1
OG0009665	XP_034184977.1	XP_029044231.1
OG0009666	XP_034196425.1	XP_029051511.1
OG0009670	XP_034180256.1	XP_029038482.1
OG0009672	XP_034185810.1	XP_029048271.1
OG0009673	XP_034179282.1	XP_029056471.1
OG0009674	XP_034171923.1	XP_029038948.1
OG0009676	XP_034187073.1	XP_029042010.1
OG0009677	XP_034195938.1, XP_034195939.1	XP_029045575.1
