Orthogroup	Osmia_lignaria	Solenopsis_invicta
OG0007037	XP_034186245.1, XP_034186246.1	XP_011160682.1
OG0007038	XP_034178880.1	XP_011161961.1
OG0007039	XP_034180311.1	XP_011169192.1
OG0007040	XP_034189655.1	XP_011156533.1
OG0007041	XP_034188082.1	XP_011165140.2
OG0007042	XP_034183974.1	XP_011175952.1
OG0007043	XP_034185811.1	XP_011160556.1
OG0007044	XP_034174910.1	XP_011168958.1
OG0007045	XP_034191095.1	XP_011170377.1
OG0007046	XP_034195688.1	XP_039307073.1
OG0007047	XP_034192055.1	XP_039310629.1
OG0007048	XP_034179520.1	XP_011165831.1
OG0007049	XP_034171466.1	XP_011167183.1
OG0007050	XP_034173311.1	XP_011168577.1
OG0007051	XP_034186704.1	XP_039302677.1
OG0007052	XP_034182812.1	XP_011175681.1
OG0007053	XP_034187317.1	XP_025989960.1
OG0007054	XP_034193258.1	XP_039308859.1
OG0007055	XP_034192413.1	XP_011166888.1
OG0007056	XP_034179429.1	XP_011170370.3
OG0007057	XP_034178919.1	XP_011170070.1
OG0007058	XP_034188953.1	XP_011169677.1
OG0007059	XP_034178596.1	XP_039310695.1, XP_039310694.1
OG0007060	XP_034176426.1	XP_025988132.1
OG0007061	XP_034188521.1	XP_011167466.2
OG0007062	XP_034173493.1	XP_011172112.1
OG0007063	XP_034178835.1	XP_011158039.2
OG0007064	XP_034172848.1	XP_039309501.1
OG0007065	XP_034193518.1	XP_011165834.1
OG0007066	XP_034190045.1	XP_039315639.1
OG0007067	XP_034186719.1	XP_011164084.1
OG0007068	XP_034190448.1	XP_011168586.1
OG0007069	XP_034177973.1	XP_011168324.1
OG0007070	XP_034173981.1	XP_011172842.2
OG0007071	XP_034181965.1	XP_011168557.1
OG0007072	XP_034175151.1	XP_011162800.1
OG0007073	XP_034180079.1	XP_011157353.2
OG0007074	XP_034192890.1	XP_011163872.1
OG0007075	XP_034175843.1	XP_039309852.1
OG0007076	XP_034183568.1	XP_011167002.2
OG0007077	XP_034193618.1	XP_011169423.1
OG0007078	XP_034185181.1	XP_011172242.1
OG0007079	XP_034182383.1	XP_011162720.1
OG0007080	XP_034180833.1	XP_025992136.2
OG0007081	XP_034181305.1	XP_011163711.2
OG0007082	XP_034189963.1	XP_039312455.1
OG0007083	XP_034179732.1	XP_025990315.1
OG0007084	XP_034171544.1	XP_039308846.1
OG0007085	XP_034192308.1	XP_011164342.1
OG0007086	XP_034190193.1	XP_011156307.1
OG0007087	XP_034174021.1	XP_011166471.1
OG0007088	XP_034185256.1	XP_011155603.1
OG0007089	XP_034172676.1	XP_011162550.1
OG0007090	XP_034174117.1	XP_011159375.1
OG0007091	XP_034188601.1	XP_011176314.1
OG0007092	XP_034182982.1	XP_011170759.1
OG0007093	XP_034192700.1	XP_025996304.1
OG0007094	XP_034184120.1	XP_025990162.1
OG0007095	XP_034182283.1	XP_025992081.1
OG0007096	XP_034182253.1	XP_025991049.1
OG0007097	XP_034178849.1	XP_025992054.2
OG0007098	XP_034173153.1	XP_025993641.1
OG0007099	XP_034190606.1	XP_011158455.1
OG0007100	XP_034181141.1	XP_025992631.2
OG0007101	XP_034192762.1	XP_011155461.1
OG0007102	XP_034174826.1	XP_011173309.2
OG0007103	XP_034194413.1	XP_011168763.1
OG0007104	XP_034180939.1	XP_011167409.1
OG0007105	XP_034177047.1	XP_011169899.1
OG0007106	XP_034195461.1	XP_011175561.1
OG0007107	XP_034196337.1	XP_011157689.1
OG0007109	XP_034187064.1	XP_011159487.1
OG0007110	XP_034173887.1	XP_039314908.1
OG0007111	XP_034182284.1	XP_039310525.1
OG0007112	XP_034188462.1	XP_011162847.1
OG0007113	XP_034172566.1	XP_011170420.1
OG0007114	XP_034182744.1	XP_025988243.1
OG0007115	XP_034185318.1	XP_039302605.1
OG0007116	XP_034188553.1	XP_011159317.1
OG0007117	XP_034187793.1	XP_011166238.1
OG0007118	XP_034176690.1	XP_011162165.1
OG0007119	XP_034180921.1	XP_011176230.1
OG0007120	XP_034179603.1	XP_011159236.1
OG0007121	XP_034183175.1	XP_011171931.1
OG0007122	XP_034186913.1	XP_011167849.1
OG0007123	XP_034194242.1	XP_039304125.1
OG0007124	XP_034189751.1	XP_011163527.1
OG0007125	XP_034188905.1	XP_025989282.1
OG0007126	XP_034190832.1	XP_011175389.1
OG0007127	XP_034180994.1	XP_011162699.2
OG0007128	XP_034172559.1	XP_011169031.1
OG0007129	XP_034186329.1	XP_011165940.1
OG0007130	XP_034173674.1	XP_011168268.1
OG0007131	XP_034184527.1	XP_011173192.1
OG0007132	XP_034191482.1	XP_025991366.1
OG0007133	XP_034190044.1	XP_011171480.1
OG0007134	XP_034188963.1	XP_025989925.1
OG0007135	XP_034182785.1	XP_025995355.1
OG0007136	XP_034173948.1	XP_039312164.1
OG0007137	XP_034191752.1	XP_011166865.1
OG0007139	XP_034178474.1	XP_011157982.1
OG0007140	XP_034193457.1	XP_025996711.1
OG0007141	XP_034177966.1	XP_011160898.1
OG0007142	XP_034172810.1	XP_011157969.1
OG0007143	XP_034191471.1	XP_011156488.1
OG0007144	XP_034183068.1	XP_011173361.1
OG0007145	XP_034180407.1	XP_011157855.1
OG0007146	XP_034185151.1	XP_011164086.1
OG0007147	XP_034180837.1	XP_039302198.1
OG0007148	XP_034196659.1	XP_011165309.1
OG0007149	XP_034183928.1	XP_011166399.1
OG0007150	XP_034179893.1	XP_039304207.1
OG0007151	XP_034182967.1	XP_011167301.1
OG0007152	XP_034193120.1	XP_011169061.1
OG0007153	XP_034192234.1	XP_011172791.1
OG0007154	XP_034174909.1	XP_011173386.1
OG0007155	XP_034186767.1	XP_011173164.1
OG0007156	XP_034185493.1	XP_011163335.1
OG0007157	XP_034172068.1	XP_025992965.1
OG0007158	XP_034176232.1	XP_011161427.1
OG0007159	XP_034178515.1	XP_011167980.2
OG0007160	XP_034191880.1	XP_011173203.1
OG0007161	XP_034179151.1	XP_011163935.1
OG0007162	XP_034195407.1	XP_011161910.1
OG0007163	XP_034193884.1	XP_011175687.1
OG0007164	XP_034192208.1	XP_011157940.1
OG0007165	XP_034184749.1	XP_011163996.1
OG0007166	XP_034184952.1	XP_025992974.1
OG0007168	XP_034182431.1	XP_011171738.1
OG0007169	XP_034185994.1	XP_011164442.2
OG0007170	XP_034172168.1	XP_011160423.1
OG0007171	XP_034172565.1	XP_025996834.2
OG0007172	XP_034196602.1	XP_011175626.1
OG0007173	XP_034188616.1	XP_011159351.1
OG0007174	XP_034177433.1	XP_011172317.1
OG0007175	XP_034192856.1	XP_011155477.1
OG0007176	XP_034192009.1	XP_039306522.1
OG0007177	XP_034189850.1	XP_011166842.1
OG0007178	XP_034187697.1	XP_011163602.1
OG0007179	XP_034175153.1	XP_011176375.1
OG0007180	XP_034188395.1	XP_011164538.2
OG0007181	XP_034193468.1	XP_039304190.1
OG0007182	XP_034182189.1	XP_011155695.2
OG0007183	XP_034188464.1	XP_011157094.1
OG0007184	XP_034181592.1	XP_011175125.1
OG0007185	XP_034176810.1	XP_011159697.1
OG0007186	XP_034194315.1	XP_011163279.2
OG0007187	XP_034188782.1	XP_011168526.1
OG0007188	XP_034175467.1	XP_011169145.2
OG0007189	XP_034182154.1	XP_025986173.2
OG0007190	XP_034172664.1	XP_025993612.1
OG0007192	XP_034190295.1	XP_025995052.2
OG0007193	XP_034190686.1	XP_011155447.1
OG0007194	XP_034178611.1	XP_011161455.2
OG0007195	XP_034182251.1	XP_011171000.1
OG0007197	XP_034192622.1	XP_025989652.1
OG0007198	XP_034190961.1	XP_011172545.1
OG0007199	XP_034186845.1	XP_011171864.1
OG0007200	XP_034193308.1	XP_039302243.1
OG0007201	XP_034175361.1	XP_039307987.1
OG0007202	XP_034189275.1	XP_011158786.2
OG0007205	XP_034178445.1	XP_039311225.1
OG0007206	XP_034184479.1	XP_025992694.2
OG0007207	XP_034172552.1, XP_034172551.1	XP_039307978.1, XP_039307977.1
OG0007208	XP_034181692.1, XP_034181693.1	XP_011158822.1
OG0007209	XP_034178250.1	XP_039311086.1
OG0007210	XP_034195553.1	XP_025991130.2
OG0007211	XP_034192518.1	XP_039301939.1
OG0007212	XP_034177526.1	XP_025993266.2
OG0007213	XP_034188348.1	XP_025990411.1
OG0007214	XP_034177742.1	XP_039307291.1
OG0007216	XP_034185241.1	XP_011175814.1
OG0007217	XP_034176501.1	XP_011168168.1
OG0007218	XP_034192760.1, XP_034192761.1	XP_011155469.1, XP_039308917.1
OG0007219	XP_034174555.1	XP_011170967.2
OG0007220	XP_034191116.1	XP_011165226.1
OG0007221	XP_034187822.1	XP_011163513.3
OG0007222	XP_034181749.1	XP_025991171.1
OG0007223	XP_034192218.1	XP_011156907.1
OG0007225	XP_034176460.1	XP_039312564.1
OG0007226	XP_034185804.1	XP_011168939.1
OG0007227	XP_034196643.1	XP_025992250.2
OG0007228	XP_034173370.1	XP_011161556.1
OG0007229	XP_034172526.1	XP_025995796.1
OG0007230	XP_034190319.1	XP_011164882.1
OG0007231	XP_034189115.1	XP_011162503.1
OG0007232	XP_034174852.1	XP_011158144.1
OG0007233	XP_034171021.1	XP_011159031.1
OG0007234	XP_034193930.1	XP_039315048.1
OG0007235	XP_034179416.1	XP_011156707.1
OG0007236	XP_034189066.1	XP_025988253.1
OG0007237	XP_034185444.1	XP_011175895.1
OG0007238	XP_034192034.1	XP_011175204.1
OG0007239	XP_034176205.1	XP_011165791.1
OG0007240	XP_034188051.1	XP_025987312.1, XP_025987311.1
OG0007241	XP_034191525.1	XP_011158482.1
OG0007242	XP_034184963.1	XP_025987788.1
OG0007243	XP_034174204.1	XP_011176329.1
OG0007244	XP_034176198.1	XP_011176207.1
OG0007245	XP_034172098.1	XP_011169206.1
OG0007246	XP_034176710.1	XP_039302308.1, XP_039302310.1
OG0007247	XP_034184235.1	XP_011163440.1
OG0007248	XP_034192882.1	XP_011159695.1
OG0007249	XP_034193909.1	XP_039314194.1
OG0007250	XP_034179196.1	XP_011156199.1
OG0007251	XP_034194144.1	XP_025991713.1
OG0007252	XP_034174688.1	XP_011172448.1
OG0007253	XP_034176639.1	XP_011175494.1
OG0007254	XP_034171309.1	XP_011157766.1
OG0007255	XP_034172093.1	XP_011162478.1
OG0007256	XP_034172578.1	XP_011167384.2, XP_011167385.2, XP_039305424.1, XP_011167383.2
OG0007257	XP_034180998.1	XP_025995290.1
OG0007258	XP_034194817.1	XP_011167522.2, XP_025996247.1
OG0007259	XP_034176898.1	XP_011168409.1
OG0007262	XP_034182357.1	XP_025994158.1
OG0007263	XP_034185400.1	XP_011161690.1
OG0007264	XP_034177115.1	XP_011171194.1
OG0007265	XP_034173460.1	XP_011168075.1
OG0007266	XP_034193623.1	XP_025994111.2
OG0007268	XP_034188263.1	XP_011176140.1
OG0007269	XP_034186857.1	XP_025992736.2
OG0007270	XP_034180984.1	XP_011162694.1
OG0007271	XP_034175680.1	XP_039312139.1
OG0007272	XP_034177687.1	XP_011172380.1
OG0007273	XP_034182345.1	XP_039311476.1
OG0007274	XP_034172871.1, XP_034172873.1, XP_034172872.1	XP_025986132.1
OG0007275	XP_034193535.1	XP_011155900.1
OG0007276	XP_034185922.1	XP_039312839.1
OG0007277	XP_034172024.1	XP_011158855.1
OG0007278	XP_034181445.1	XP_011169309.1
OG0007279	XP_034192256.1	XP_011157747.1
OG0007280	XP_034178795.1	XP_039308830.1
OG0007281	XP_034184009.1	XP_011156191.1
OG0007282	XP_034183935.1	XP_011156612.2
OG0007283	XP_034187923.1	XP_039307107.1
OG0007284	XP_034174088.1	XP_011165673.1
OG0007285	XP_034175580.1	XP_025994958.1
OG0007286	XP_034192874.1	XP_011169954.2
OG0007287	XP_034182615.1	XP_011171830.1
OG0007288	XP_034174548.1	XP_039311794.1
OG0007289	XP_034196205.1	XP_011175584.1
OG0007290	XP_034179321.1	XP_011163927.1
OG0007291	XP_034188525.1	XP_011167465.1
OG0007292	XP_034194201.1	XP_039315387.1
OG0007293	XP_034171247.1	XP_011172116.2
OG0007294	XP_034186947.1	XP_011173632.1
OG0007295	XP_034181569.1	XP_039314827.1
OG0007296	XP_034195476.1	XP_011166937.2
OG0007297	XP_034171165.1	XP_025990229.2
OG0007298	XP_034177359.1	XP_039305881.1
OG0007299	XP_034174841.1	XP_039305492.1
OG0007300	XP_034182697.1	XP_011163904.1
OG0007301	XP_034174136.1	XP_011159370.1
OG0007302	XP_034176567.1	XP_039305582.1
OG0007303	XP_034176753.1	XP_011159456.1
OG0007304	XP_034179575.1	XP_011166214.1
OG0007305	XP_034176702.1	XP_011169238.1
OG0007306	XP_034184214.1	XP_039310487.1
OG0007307	XP_034176122.1	XP_011169996.1
OG0007309	XP_034189859.1	XP_039315637.1
OG0007310	XP_034180450.1, XP_034180451.1	XP_011172835.1
OG0007311	XP_034174735.1	XP_011162156.1
OG0007312	XP_034171568.1	XP_011162504.1
OG0007313	XP_034193310.1	XP_025996471.1
OG0007314	XP_034174530.1	XP_039305864.1
OG0007315	XP_034195883.1	XP_039312027.1
OG0007316	XP_034187467.1	XP_025992610.1
OG0007317	XP_034189975.1	XP_039312905.1
OG0007318	XP_034177224.1	XP_025989956.1
OG0007319	XP_034190393.1	XP_039307475.1
OG0007320	XP_034172182.1	XP_011165583.1
OG0007321	XP_034184305.1	XP_011166115.1
OG0007322	XP_034192507.1	XP_011162574.1
OG0007323	XP_034171439.1	XP_011167535.1
OG0007324	XP_034187521.1	XP_011165682.1
OG0007325	XP_034174030.1	XP_025992094.1
OG0007326	XP_034187408.1	XP_039305261.1
OG0007327	XP_034195961.1	XP_011175641.2
OG0007328	XP_034177166.1	XP_039303698.1
OG0007329	XP_034195103.1	XP_011175933.1
OG0007330	XP_034194230.1	XP_025996642.1
OG0007331	XP_034188694.1	XP_011155981.2
OG0007332	XP_034175475.1	XP_011169134.1
OG0007333	XP_034179867.1	XP_011166042.1
OG0007334	XP_034185509.1	XP_011168120.1
OG0007335	XP_034195985.1	XP_011166506.1
OG0007336	XP_034195463.1	XP_011157726.1
OG0007337	XP_034184986.1	XP_039311145.1
OG0007338	XP_034187158.1	XP_011155716.1
OG0007339	XP_034176310.1	XP_011164312.1
OG0007340	XP_034182592.1	XP_011164026.2
OG0007341	XP_034174858.1	XP_011168807.2
OG0007342	XP_034178403.1	XP_025986558.1
OG0007343	XP_034176270.1	XP_011174180.2
OG0007344	XP_034189587.1	XP_011166142.1
OG0007345	XP_034170902.1	XP_011158927.1
OG0007346	XP_034176079.1	XP_011172276.2
OG0007347	XP_034189162.1	XP_011158953.1
OG0007348	XP_034190275.1	XP_011172087.1
OG0007350	XP_034176149.1	XP_039307507.1
OG0007351	XP_034184876.1	XP_011175819.2
OG0007352	XP_034187792.1	XP_011157417.1
OG0007353	XP_034170977.1	XP_011172119.2
OG0007355	XP_034191297.1	XP_011165100.1
OG0007356	XP_034176089.1	XP_011170091.1
OG0007357	XP_034185591.1	XP_011160445.1
OG0007358	XP_034192245.1	XP_039311374.1
OG0007359	XP_034174720.1	XP_025986909.1
OG0007360	XP_034187572.1	XP_039305748.1
OG0007361	XP_034188403.1	XP_039313550.1
OG0007362	XP_034186097.1	XP_025990391.2
OG0007363	XP_034178107.1	XP_011167695.2
OG0007364	XP_034193379.1	XP_011169126.1
OG0007365	XP_034190180.1	XP_025990293.1
OG0007366	XP_034191559.1	XP_011161992.2
OG0007367	XP_034175687.1	XP_011172040.1
OG0007368	XP_034177186.1	XP_011170808.1
OG0007369	XP_034188234.1	XP_011170922.1
OG0007370	XP_034179592.1	XP_011166046.1
OG0007371	XP_034193365.1	XP_011156385.1
OG0007372	XP_034187627.1	XP_039305283.1
OG0007373	XP_034193347.1	XP_011173063.2
OG0007374	XP_034195925.1	XP_039301678.1
OG0007375	XP_034174928.1	XP_039308088.1
OG0007376	XP_034178247.1	XP_011166170.2
OG0007377	XP_034195564.1	XP_039301981.1
OG0007378	XP_034189521.1	XP_039308231.1
OG0007379	XP_034187121.1	XP_011171940.2
OG0007380	XP_034180603.1	XP_011161149.1
OG0007381	XP_034181758.1	XP_025987398.1
OG0007382	XP_034172948.1	XP_025991481.1
OG0007383	XP_034191048.1	XP_025986787.1
OG0007384	XP_034178544.1	XP_011160238.2
OG0007385	XP_034179991.1	XP_011161139.2
OG0007386	XP_034174484.1	XP_011163663.1
OG0007387	XP_034176905.1	XP_011159701.1
OG0007388	XP_034176397.1	XP_011171924.2
OG0007389	XP_034170976.1	XP_039304858.1
OG0007390	XP_034175372.1	XP_025987115.1
OG0007391	XP_034187478.1	XP_011163607.1
OG0007392	XP_034196280.1	XP_011157936.1
OG0007394	XP_034194580.1	XP_011172642.2
OG0007395	XP_034192077.1	XP_025994243.1, XP_039306084.1
OG0007396	XP_034171465.1	XP_011162836.2
OG0007397	XP_034176081.1	XP_039305395.1
OG0007398	XP_034189506.1	XP_011155431.2
OG0007399	XP_034177315.1	XP_039314753.1
OG0007400	XP_034193560.1	XP_011165231.1
OG0007401	XP_034177674.1	XP_011165862.1
OG0007402	XP_034180188.1	XP_011161301.1
OG0007403	XP_034177500.1	XP_011162852.1
OG0007404	XP_034177722.1	XP_025991674.1
OG0007405	XP_034189457.1	XP_011171295.2
OG0007406	XP_034171454.1	XP_025986168.2
OG0007407	XP_034172683.1	XP_025993652.1
OG0007408	XP_034192367.1	XP_039302390.1
OG0007409	XP_034173884.1	XP_011164611.1
OG0007410	XP_034173273.1	XP_011156301.1
OG0007411	XP_034179223.1	XP_011174433.1
OG0007412	XP_034176550.1	XP_011168170.2
OG0007413	XP_034183084.1	XP_025995684.2
OG0007414	XP_034176412.1	XP_011158438.1
OG0007415	XP_034194802.1	XP_025989826.2
OG0007416	XP_034186901.1	XP_039314061.1
OG0007417	XP_034173595.1	XP_011175839.1
OG0007418	XP_034191121.1	XP_011165230.1
OG0007419	XP_034181650.1	XP_025990719.1
OG0007420	XP_034188056.1	XP_011171718.1
OG0007421	XP_034191741.1	XP_011159534.1
OG0007422	XP_034188107.1	XP_011161767.1
OG0007423	XP_034180818.1	XP_025986375.1
OG0007425	XP_034177998.1	XP_025993985.1
OG0007426	XP_034183731.1	XP_039308650.1
OG0007427	XP_034173893.1	XP_011161549.1
OG0007428	XP_034172178.1	XP_039307644.1
OG0007429	XP_034173605.1	XP_011155863.2
OG0007430	XP_034182981.1	XP_011168699.1
OG0007431	XP_034171428.1	XP_025989791.1
OG0007432	XP_034195669.1	XP_025991141.1
OG0007433	XP_034171614.1	XP_039305626.1
OG0007434	XP_034172448.1	XP_011168349.1
OG0007435	XP_034180724.1	XP_011169358.1, XP_039315315.1
OG0007436	XP_034176030.1	XP_025986569.1
OG0007437	XP_034176492.1	XP_025986198.1
OG0007438	XP_034174076.1	XP_039305810.1
OG0007439	XP_034195865.1	XP_039307392.1
OG0007440	XP_034177728.1	XP_025993075.1
OG0007441	XP_034175584.1	XP_025993297.2
OG0007442	XP_034185349.1	XP_011162063.2
OG0007443	XP_034179142.1	XP_011158097.2
OG0007444	XP_034187502.1	XP_025988381.1
OG0007445	XP_034177864.1	XP_011167622.2
OG0007446	XP_034188246.1	XP_039309847.1, XP_039309845.1
OG0007447	XP_034178655.1	XP_011162958.1
OG0007448	XP_034186809.1	XP_039302462.1
OG0007449	XP_034185605.1	XP_025988970.2
OG0007450	XP_034175720.1	XP_011159800.1
OG0007451	XP_034196063.1	XP_011166022.2
OG0007452	XP_034171038.1	XP_025986149.1
OG0007453	XP_034185527.1	XP_011161190.1
OG0007454	XP_034175402.1	XP_011173244.1
OG0007455	XP_034184742.1	XP_011173197.1
OG0007456	XP_034195471.1	XP_039301711.1
OG0007457	XP_034182000.1	XP_025995039.1
OG0007458	XP_034182875.1	XP_011164045.1
OG0007459	XP_034194732.1	XP_025994959.1
OG0007460	XP_034183754.1	XP_011161254.1
OG0007461	XP_034187117.1	XP_011164078.1
OG0007462	XP_034185830.1	XP_011165123.1
OG0007463	XP_034172857.1	XP_039307654.1, XP_025989868.2
OG0007464	XP_034194384.1	XP_011159356.2
OG0007465	XP_034178652.1	XP_011162960.1
OG0007466	XP_034180632.1	XP_025986852.2
OG0007467	XP_034182300.1	XP_011168783.1
OG0007468	XP_034187281.1	XP_039301920.1
OG0007469	XP_034194118.1	XP_025988698.1
OG0007470	XP_034188698.1	XP_011155849.2
OG0007471	XP_034178295.1, XP_034178296.1	XP_011155539.2
OG0007472	XP_034187007.1	XP_039313670.1
OG0007473	XP_034190447.1	XP_011168670.2
OG0007474	XP_034188826.1	XP_011162730.1
OG0007475	XP_034187832.1	XP_011157929.1
OG0007477	XP_034178180.1	XP_011166130.1
OG0007478	XP_034196467.1, XP_034196466.1	XP_039305570.1
OG0007479	XP_034182237.1	XP_011164549.1
OG0007480	XP_034194694.1	XP_025995653.1
OG0007481	XP_034172451.1	XP_011159179.1
OG0007483	XP_034171128.1, XP_034171130.1, XP_034171131.1	XP_039312906.1
OG0007485	XP_034183549.1	XP_011166942.1
OG0007486	XP_034192965.1	XP_039305883.1
OG0007487	XP_034180497.1, XP_034180489.1	XP_011166464.2
OG0007488	XP_034172971.1	XP_011157453.1
OG0007489	XP_034186543.1	XP_025995384.1
OG0007490	XP_034196674.1	XP_025989271.2, XP_011157608.2, XP_025989272.2
OG0007491	XP_034193439.1, XP_034193438.1, XP_034193437.1	XP_025991499.1
OG0007492	XP_034196158.1	XP_011156178.2
OG0007493	XP_034191952.1	XP_025987588.2
OG0007494	XP_034177457.1	XP_011169888.2
OG0007495	XP_034179697.1	XP_011158168.2
OG0007496	XP_034177815.1	XP_011173818.1
OG0007497	XP_034183377.1	XP_011170791.1
OG0007498	XP_034192451.1	XP_011162580.1
OG0007499	XP_034172404.1	XP_011162417.1
OG0007500	XP_034182879.1	XP_011157910.2
OG0007501	XP_034180680.1, XP_034180679.1	XP_011170325.1
OG0007502	XP_034195474.1	XP_039313276.1
OG0007503	XP_034177804.1	XP_011167453.2
OG0007505	XP_034174361.1	XP_025992923.1
OG0007506	XP_034177652.1	XP_011170820.1
OG0007507	XP_034171205.1	XP_039304687.1
OG0007508	XP_034188215.1	XP_025987141.1
OG0007509	XP_034190876.1	XP_011162714.2
OG0007510	XP_034185961.1	XP_011165024.1
OG0007511	XP_034171695.1	XP_025987510.2
OG0007512	XP_034189756.1	XP_039311661.1
OG0007513	XP_034194162.1	XP_011161665.1
OG0007514	XP_034183460.1	XP_025992021.1
OG0007515	XP_034193891.1	XP_011155754.1
OG0007516	XP_034192163.1	XP_011174770.1
OG0007517	XP_034180487.1	XP_011156504.1
OG0007518	XP_034185139.1	XP_011172564.1
OG0007519	XP_034170826.1, XP_034170827.1	XP_011158919.2
OG0007521	XP_034179784.1	XP_039303903.1
OG0007522	XP_034176814.1	XP_039303887.1
OG0007523	XP_034187095.1	XP_011172721.1
OG0007524	XP_034175537.1, XP_034175538.1	XP_025997081.2
OG0007525	XP_034188807.1	XP_025991996.1
OG0007526	XP_034172675.1	XP_011162554.2
OG0007527	XP_034171773.1	XP_011156654.1
OG0007528	XP_034181397.1	XP_011159660.1
OG0007529	XP_034174851.1	XP_011158150.2
OG0007530	XP_034190920.1	XP_011159535.3
OG0007531	XP_034176610.1, XP_034176609.1	XP_011173083.1
OG0007532	XP_034184459.1	XP_011164053.1
OG0007533	XP_034171725.1	XP_011158679.1
OG0007534	XP_034173927.1	XP_011173576.1
OG0007535	XP_034173401.1	XP_025992959.1
OG0007536	XP_034180476.1	XP_025996094.1
OG0007537	XP_034195294.1, XP_034195299.1	XP_011175665.3
OG0007539	XP_034190796.1	XP_039315725.1
OG0007540	XP_034189553.1, XP_034189548.1	XP_039307152.1
OG0007541	XP_034188018.1	XP_011158572.1
OG0007542	XP_034181131.1	XP_011162816.3
OG0007543	XP_034176876.1	XP_011170158.3, XP_039315460.1
OG0007544	XP_034188156.1	XP_025987352.2
OG0007545	XP_034179595.1	XP_011166054.1, XP_011166053.1
OG0007546	XP_034188029.1	XP_039303836.1, XP_039303829.1, XP_039303832.1
OG0007547	XP_034183181.1	XP_011171937.1, XP_011171938.1, XP_039302389.1, XP_039302388.1
OG0007548	XP_034171110.1	XP_011161715.1
OG0007549	XP_034183893.1	XP_025992306.2
OG0007550	XP_034192545.1	XP_011167023.1
OG0007551	XP_034170891.1	XP_011158928.2
OG0007552	XP_034177278.1	XP_039312886.1
OG0007553	XP_034187348.1	XP_011163241.2
OG0007554	XP_034194728.1	XP_025995451.2
OG0007555	XP_034177581.1	XP_039315464.1, XP_025996383.2
OG0007556	XP_034191763.1	XP_039312440.1, XP_039312437.1
